
[00:00:00.000 --> 00:00:02.680]  接著心裡耿耿於懷
[00:01:28.960 --> 00:01:30.200]  不用替工
[00:01:30.200 --> 00:01:31.920]  不用找我的兒子的照片
[00:01:31.920 --> 00:01:34.600]  我想
[00:01:34.600 --> 00:01:35.920]  八十五歲
[00:01:35.920 --> 00:01:37.840]  六十五歲退休
[00:01:37.840 --> 00:01:38.880]  我還可以
[00:01:38.880 --> 00:01:43.160]  我要親手拿下
[00:01:43.160 --> 00:01:48.080]  最難得的地方
[00:01:48.080 --> 00:01:51.960]  我不知道你有沒有想過
[00:01:51.960 --> 00:01:53.320]  你有沒有做幾個活動這麼久
[00:01:53.320 --> 00:01:55.880]  你有沒有想過上上籤下下籤的問題?
[00:01:55.880 --> 00:01:59.440]  你有沒有想過你會說
[00:01:59.440 --> 00:02:03.160]  幸好我不是保羅那個時代出生
[00:02:03.160 --> 00:02:07.720]  保羅那個時代做基督徒是很慘的
[00:02:07.720 --> 00:02:09.440]  保羅那個時代
[00:02:09.440 --> 00:02:12.600]  教會初期教會被人逼白
[00:02:12.600 --> 00:02:14.200]  有窮
[00:02:14.200 --> 00:02:16.360]  有政治壓力
[00:02:16.360 --> 00:02:17.720]  很慘
[00:02:17.720 --> 00:02:20.600]  保羅就是抽了支下下籤
[00:02:20.600 --> 00:02:22.360]  你有沒有想過這件事?
[00:02:22.360 --> 00:02:27.720]  保羅未認識耶穌之前平步青雲
[00:02:27.720 --> 00:02:29.000]  遇上耶穌
[00:02:29.000 --> 00:02:30.120]  信了耶穌之後
[00:02:30.120 --> 00:02:31.960]  被上帝呼召
[00:02:31.960 --> 00:02:35.000]  做祂宣講的器命
[00:02:35.000 --> 00:02:38.160]  去到哪裡被人追到哪裡
[00:02:38.160 --> 00:02:39.800]  坐牢
[00:02:39.800 --> 00:02:42.400]  被人毒打
[00:02:42.400 --> 00:02:45.160]  最後在羅馬被人斬頭
[00:02:45.160 --> 00:02:45.960]  你有沒有想過
[00:02:45.960 --> 00:02:49.480]  你會不會覺得保羅抽到支下下籤?
[00:02:49.480 --> 00:02:53.200]  你有沒有想過彼得抽到支下下籤?
[00:02:53.200 --> 00:02:55.480]  做漁夫就是很差
[00:02:55.480 --> 00:02:56.000]  不要緊
[00:02:56.000 --> 00:02:57.480]  做了耶穌的頭炮
[00:02:57.480 --> 00:02:59.480]  那就好了
[00:02:59.480 --> 00:03:01.360]  彼得是怎麼死的?
[00:03:01.360 --> 00:03:04.800]  在羅馬要被釘在十字架上死
[00:03:04.800 --> 00:03:05.520]  彼得怎麼說?
[00:03:05.520 --> 00:03:07.360]  我不配
[00:03:07.360 --> 00:03:08.720]  好像我的主人
[00:03:08.720 --> 00:03:09.880]  耶穌基督這樣被釘
[00:03:09.880 --> 00:03:11.520]  你可以把我倒過來釘嗎?
[00:03:11.520 --> 00:03:14.960]  這個教會傳統我們不知道是不是真的
[00:03:14.960 --> 00:03:15.880]  彼得這樣死
[00:03:15.880 --> 00:03:19.560]  你有沒有覺得彼得是下下籤?
[00:03:19.560 --> 00:03:20.720]  你有沒有想過
[00:03:20.720 --> 00:03:23.560]  約翰是抽到支下下籤?
[00:03:23.560 --> 00:03:24.840]  十二門徒裏面
[00:03:24.840 --> 00:03:25.880]  他死得最遲
[00:03:25.880 --> 00:03:27.120]  死正宗
[00:03:27.120 --> 00:03:28.600]  九十幾歲
[00:03:28.600 --> 00:03:29.840]  多有福氣
[00:03:29.840 --> 00:03:31.080]  這麼長壽
[00:03:31.080 --> 00:03:35.080]  九十幾歲在拔摩島
[00:03:35.080 --> 00:03:37.240]  放逐
[00:03:37.240 --> 00:03:40.600]  九十幾歲在拔摩島被放逐的時候
[00:03:40.600 --> 00:03:44.800]  寫下讓人福音和啟示錄
[00:03:44.800 --> 00:03:47.000]  他抽到支上上籤
[00:03:47.000 --> 00:03:48.880]  還是下下籤?
[00:03:48.880 --> 00:03:49.800]  保羅
[00:03:49.800 --> 00:03:53.600]  彼得約翰怎麼看他的支籤?
[00:03:53.600 --> 00:03:55.040]  他會說
[00:03:55.040 --> 00:03:57.920]  上帝為什麼你這樣搞?
[00:03:57.920 --> 00:03:59.360]  為什麼
[00:03:59.360 --> 00:04:00.480]  我們第一代
[00:04:00.480 --> 00:04:02.840]  是不是應該給我們一些筍盤?
[00:04:02.840 --> 00:04:04.480]  為什麼是這樣?
[00:04:04.480 --> 00:04:07.520]  還是他好像
[00:04:07.520 --> 00:04:08.560]  加勒那樣
[00:04:08.560 --> 00:04:12.800]  Give me this mountain
[00:04:12.800 --> 00:04:14.600]  有時候我們會想一件事
[00:04:14.600 --> 00:04:15.160]  我們會說
[00:04:15.160 --> 00:04:16.920]  幸好我們不是那個時代
[00:04:16.920 --> 00:04:19.440]  我們現在宗教自由
[00:04:19.440 --> 00:04:21.840]  上帝很祝福我們
[00:04:21.840 --> 00:04:23.160]  書也讀到
[00:04:23.160 --> 00:04:25.280]  功也做到
[00:04:25.280 --> 00:04:27.080]  上帝過去十年
[00:04:27.080 --> 00:04:28.880]  儘管香港經濟不好
[00:04:28.880 --> 00:04:31.120]  很多變化
[00:04:31.120 --> 00:04:32.080]  我做那盤生意
[00:04:32.080 --> 00:04:33.360]  做得仍然很好
[00:04:33.360 --> 00:04:35.080]  我們會不會有這樣的想法
[00:04:35.080 --> 00:04:36.680]  然後說我們抽了支
[00:04:36.680 --> 00:04:40.920]  筍盤上上籤
[00:04:40.920 --> 00:04:45.120]  還是其實支籤不是上帝抽給你
[00:04:45.120 --> 00:04:47.040]  是你自己創造出來的
[00:04:47.040 --> 00:04:49.160]  有沒有想過這件事?
[00:04:49.160 --> 00:04:50.560]  我有一段聖經
[00:04:50.560 --> 00:04:53.440]  我今天是沒有時間跟大家說的
[00:04:53.440 --> 00:04:56.320]  我星期天的英雄我就會說
[00:04:56.320 --> 00:05:00.120]  就是以色列有個支派叫彈
[00:05:00.120 --> 00:05:03.560]  彈人就發現上帝抽給他們那支籤
[00:05:03.560 --> 00:05:04.560]  太難了
[00:05:04.560 --> 00:05:06.320]  下下籤
[00:05:06.320 --> 00:05:08.240]  他打不贏仗
[00:05:08.240 --> 00:05:09.760]  於是彈什麼?
[00:05:09.760 --> 00:05:13.720]  選擇去第二個地方落腳
[00:05:13.720 --> 00:05:15.400]  選擇去第二個地方
[00:05:15.400 --> 00:05:17.080]  他不要上帝給他那支籤
[00:05:17.080 --> 00:05:18.200]  有時我都在想
[00:05:18.200 --> 00:05:19.760]  我們的籤這麼容易
[00:05:19.760 --> 00:05:23.120]  究竟是因為上帝抽了支好籤給我們
[00:05:23.120 --> 00:05:24.720]  還是我們自己選擇
[00:05:24.720 --> 00:05:26.520]  其實我們的生命
[00:05:26.520 --> 00:05:29.120]  不是上帝所選擇的
[00:05:29.120 --> 00:05:33.200]  但是我想你留意
[00:05:33.200 --> 00:05:36.080]  加勒的生命是隨主任命
[00:05:36.080 --> 00:05:37.720]  心繫天國
[00:05:37.720 --> 00:05:41.080]  現在他應許達成的時候
[00:05:41.080 --> 00:05:42.600]  加勒的回應是怎樣?
[00:05:42.600 --> 00:05:47.200]  Give me this mountain
[00:05:47.200 --> 00:05:48.960]  最難打的那場仗
[00:05:48.960 --> 00:05:51.120]  裏面巨人中的巨人
[00:05:51.120 --> 00:05:52.280]  最難的
[00:05:52.280 --> 00:05:53.520]  他跟約書亞說
[00:05:53.520 --> 00:05:55.240]  不要給其他人
[00:05:55.240 --> 00:05:57.400]  那支籤是我的
[00:05:57.400 --> 00:06:01.920]  It's mine
[00:06:01.920 --> 00:06:05.200]  我有兩本書介紹給大家聽
[00:06:05.200 --> 00:06:06.960]  兩本書都叫做
[00:06:06.960 --> 00:06:09.920]  Give me this mountain
[00:06:09.920 --> 00:06:11.000]  正不正?
[00:06:11.000 --> 00:06:11.800]  撞名啊
[00:06:11.800 --> 00:06:13.360]  這樣都可以
[00:06:13.360 --> 00:06:15.360]  有兩本書同一樣名字
[00:06:15.360 --> 00:06:17.280]  叫做Give me this mountain
[00:06:17.280 --> 00:06:19.240]  兩本書都值得買
[00:06:19.240 --> 00:06:20.600]  一本要買來讀
[00:06:20.600 --> 00:06:25.080]  另一本要買來燒
[00:06:25.080 --> 00:06:26.640]  左邊那本
[00:06:26.640 --> 00:06:27.920]  簡單一點
[00:06:27.920 --> 00:06:29.360]  Give me this mountain
[00:06:29.360 --> 00:06:31.920]  有沒有看到作者是誰?
[00:06:31.920 --> 00:06:35.240]  叫做Helen Rosary
[00:06:35.240 --> 00:06:36.400]  還有個title
[00:06:36.400 --> 00:06:42.000]  叫做Doctor Helen Rosary
[00:06:42.000 --> 00:06:43.400]  是一個醫生
[00:06:43.400 --> 00:06:48.200]  是一個著名二十世紀的宣教士
[00:06:48.200 --> 00:06:50.600]  我最近看了一個新聞
[00:06:50.600 --> 00:06:53.640]  他說香港的大學裏面
[00:06:53.640 --> 00:06:56.760]  那些不同科目的排名
[00:06:56.760 --> 00:06:59.040]  原來有一堆東西叫做神科
[00:06:59.040 --> 00:06:59.800]  我記得那時候
[00:06:59.800 --> 00:07:02.000]  剛回來香港不懂事
[00:07:02.000 --> 00:07:02.920]  那些人說神科
[00:07:02.920 --> 00:07:06.400]  我說香港大學有神學讀的嗎?
[00:07:06.400 --> 00:07:07.640]  原來不是神學
[00:07:07.640 --> 00:07:09.560]  是神科
[00:07:09.560 --> 00:07:10.600]  那哪些是神科呢?
[00:07:10.600 --> 00:07:12.360]  他說排名第一
[00:07:12.360 --> 00:07:15.640]  AA+就是做醫生
[00:07:15.640 --> 00:07:16.760]  Medicine
[00:07:16.760 --> 00:07:19.440]  為什麼?我不明白
[00:07:19.440 --> 00:07:22.640]  香港十個、九個狀元都說要去讀醫
[00:07:22.640 --> 00:07:26.400]  是不是個個都這麼有呼召去醫入濟世呢?
[00:07:26.400 --> 00:07:28.360]  我也不明白
[00:07:28.360 --> 00:07:29.280]  接著他們說
[00:07:29.280 --> 00:07:33.080]  神科最頂尖AA+的就是做醫生
[00:07:33.080 --> 00:07:35.400]  接著做牙醫
[00:07:35.400 --> 00:07:39.000]  去到讀法律都已經B的了
[00:07:39.000 --> 00:07:43.280]  或者讀財經、Global Business
[00:07:43.280 --> 00:07:45.520]  那些都是B+的
[00:07:45.520 --> 00:07:48.880]  去到做電腦都可能C+
[00:07:48.880 --> 00:07:49.960]  原來差這麼遠
[00:07:49.960 --> 00:07:55.920]  原來做醫是神科中的神科
[00:07:55.920 --> 00:07:57.960]  我有個朋友
[00:07:57.960 --> 00:07:59.440]  前一年跟我說
[00:07:59.440 --> 00:08:01.560]  他剛剛讀完醫
[00:08:01.560 --> 00:08:04.640]  他開始做完實習醫生
[00:08:04.640 --> 00:08:06.040]  正式做醫生
[00:08:06.040 --> 00:08:08.960]  他說他第一天上班的時候
[00:08:08.960 --> 00:08:12.080]  醫管局有個主管來跟他們說
[00:08:12.080 --> 00:08:17.720]  他說這個就是你們未來幾十年的工資
[00:08:17.720 --> 00:08:19.640]  他說他第一次看
[00:08:19.640 --> 00:08:22.280]  因為他真的憑興趣去讀醫生
[00:08:22.280 --> 00:08:25.080]  他看到那些收入圖
[00:08:25.080 --> 00:08:25.880]  他嚇了一跳
[00:08:25.880 --> 00:08:29.280]  他說原來做醫生賺這麼多錢的
[00:08:29.280 --> 00:08:31.840]  賺這麼多錢的
[00:08:31.840 --> 00:08:33.280]  他很難想像
[00:08:33.280 --> 00:08:36.880]  跳級跳得這麼厲害
[00:08:36.880 --> 00:08:39.840]  為什麼你去做醫生?
[00:08:39.840 --> 00:08:42.200]  你為什麼去做醫生?
[00:08:42.200 --> 00:08:44.920]  Helen Roosevelt是一個醫生
[00:08:44.920 --> 00:08:48.080]  她在劍橋讀醫生
[00:08:48.080 --> 00:08:50.520]  去讀大學的時候
[00:08:50.520 --> 00:08:52.000]  不是一個紀律徒
[00:08:52.000 --> 00:08:56.160]  在大學裡面成為了一個紀律徒
[00:08:56.160 --> 00:08:57.040]  在她畢業的時候
[00:08:57.040 --> 00:09:00.520]  她覺得上帝呼召她要做一個宣教士
[00:09:00.520 --> 00:09:03.600]  她結果是有做醫生
[00:09:03.600 --> 00:09:06.680]  她結果去了剛果做醫生
[00:09:06.680 --> 00:09:08.840]  這是一九五幾六幾年的時候
[00:09:08.840 --> 00:09:11.360]  結果剛果打內戰
[00:09:11.360 --> 00:09:12.240]  有叛軍
[00:09:12.240 --> 00:09:14.960]  她被叛軍抓了幾年
[00:09:14.960 --> 00:09:18.960]  甚至被他們強暴
[00:09:18.960 --> 00:09:21.800]  Give me this mountain
[00:09:21.800 --> 00:09:25.000]  是她的自尊
[00:09:25.000 --> 00:09:26.160]  如果你問她
[00:09:26.160 --> 00:09:29.600]  你後不後悔去非洲
[00:09:29.600 --> 00:09:31.440]  去剛果
[00:09:31.440 --> 00:09:34.680]  她說那支籤不是我抽的
[00:09:34.680 --> 00:09:37.560]  是上帝抽給我的
[00:09:37.560 --> 00:09:40.040]  上帝差遣我
[00:09:40.040 --> 00:09:42.120]  這個是我的籤
[00:09:42.120 --> 00:09:43.880]  我向上帝回應
[00:09:43.880 --> 00:09:47.280]  Give me this mountain
[00:09:47.280 --> 00:09:49.800]  At any cost
[00:09:49.800 --> 00:09:51.800]  我可以負上任何的代價
[00:09:51.800 --> 00:09:54.280]  因為那支籤
[00:09:54.280 --> 00:09:57.560]  是我的上帝抽給我的
[00:09:57.560 --> 00:10:00.600]  同時之間有另一本書
[00:10:00.600 --> 00:10:03.080]  可以拿去燒的
[00:10:03.080 --> 00:10:04.360]  這本書又是叫
[00:10:04.360 --> 00:10:06.960]  Give me this mountain
[00:10:06.960 --> 00:10:08.480]  是誰寫的
[00:10:08.480 --> 00:10:10.120]  阿平牧師
[00:10:10.120 --> 00:10:11.960]  有沒有看過阿平牧師
[00:10:11.960 --> 00:10:13.520]  Joseph Prince
[00:10:13.520 --> 00:10:14.480]  他有一個實體名字
[00:10:14.480 --> 00:10:15.240]  叫做什麼呢
[00:10:15.240 --> 00:10:20.320]  Faith to go from barely surviving
[00:10:20.320 --> 00:10:22.160]  to actually thriving
[00:10:22.160 --> 00:10:24.280]  中文翻譯就是
[00:10:24.280 --> 00:10:25.600]  你要學習有信心
[00:10:25.600 --> 00:10:28.440]  可以令你從勉強的生活
[00:10:28.440 --> 00:10:30.120]  去到蓬勃的發展
[00:10:30.120 --> 00:10:34.000]  簡單來說要你發達
[00:10:34.000 --> 00:10:35.240]  我不知道香港有沒有這些
[00:10:35.240 --> 00:10:38.120]  我想阿平牧師都沒有那麼厲害
[00:10:38.120 --> 00:10:39.880]  因為外國那些很搞笑的
[00:10:39.880 --> 00:10:42.360]  外國那些上電視的
[00:10:42.360 --> 00:10:45.560]  那些成功神學富貴福音的
[00:10:45.560 --> 00:10:49.640]  他說你出去走一圈
[00:10:49.640 --> 00:10:51.520]  你感動
[00:10:51.520 --> 00:10:53.160]  覺得上帝有哪一間屋
[00:10:53.160 --> 00:10:55.200]  是很想你去的
[00:10:55.200 --> 00:10:57.520]  你就停了車
[00:10:57.520 --> 00:10:59.160]  走出去
[00:10:59.160 --> 00:11:01.240]  對著那間大屋
[00:11:01.240 --> 00:11:02.880]  在那裡祈禱
[00:11:02.880 --> 00:11:04.560]  Give me this mountain
[00:11:04.560 --> 00:11:06.960]  這樣也可以
[00:11:06.960 --> 00:11:08.760]  你要憑著信心
[00:11:08.760 --> 00:11:09.480]  那你有一天
[00:11:09.480 --> 00:11:11.400]  你又會住在那間大屋
[00:11:11.400 --> 00:11:15.040]  神經病
[00:11:15.040 --> 00:11:17.440]  兩本撞名的書
[00:11:17.440 --> 00:11:20.880]  一個是上帝的呼喚
[00:11:20.880 --> 00:11:22.360]  赴賞的代價
[00:11:22.360 --> 00:11:26.440]  另外一個是地獄的呼喚
[00:11:26.440 --> 00:11:30.200]  要我們享受這個世界的榮華富貴
[00:11:30.200 --> 00:11:31.840]  其實是在做什麼呢
[00:11:31.840 --> 00:11:33.080]  帶我們回到埃及
[00:11:33.080 --> 00:11:34.120]  你記不記得
[00:11:34.120 --> 00:11:35.640]  以色列最壞的是什麼
[00:11:35.640 --> 00:11:37.400]  你記得上帝最恨他們的是什麼
[00:11:37.400 --> 00:11:39.040]  經常都要回埃及
[00:11:39.040 --> 00:11:40.960]  阿平牧師在做什麼呢
[00:11:40.960 --> 00:11:43.800]  帶你回埃及
[00:11:43.800 --> 00:11:44.800]  我真的搞不清楚
[00:11:44.800 --> 00:11:46.160]  平牧師究竟是
[00:11:46.160 --> 00:11:48.320]  真的是非常平庸的牧師
[00:11:48.320 --> 00:11:52.120]  還是非常優秀的假牧師
[00:11:52.120 --> 00:11:54.240]  因為他絕對不知道
[00:11:54.240 --> 00:11:57.480]  他自己在做什麼
[00:11:57.480 --> 00:11:59.800]  Give me this mountain
[00:11:59.800 --> 00:12:03.080]  是帶你回埃及
[00:12:03.080 --> 00:12:05.600]  死地的一件事
[00:12:05.600 --> 00:12:07.600]  我們當中都不少的
[00:12:07.600 --> 00:12:09.520]  大英展會容許我多說一些
[00:12:09.520 --> 00:12:11.920]  我想我們這裡也有很多
[00:12:11.920 --> 00:12:14.880]  你也覺得我年紀也有這麼少
[00:12:14.880 --> 00:12:16.440]  我們教會應該要成全
[00:12:16.440 --> 00:12:17.160]  傳給下一代
[00:12:17.160 --> 00:12:17.720]  對的
[00:12:17.720 --> 00:12:19.360]  教會是應該要成全
[00:12:19.360 --> 00:12:20.960]  但不代表你退休
[00:12:20.960 --> 00:12:22.240]  是嗎
[00:12:22.240 --> 00:12:26.120]  我們侍公上可以引退
[00:12:26.120 --> 00:12:28.240]  可以有新的人的交替
[00:12:28.240 --> 00:12:30.320]  但是宿命上面
[00:12:30.320 --> 00:12:33.760]  不可以退休
[00:12:33.760 --> 00:12:36.680]  你一定要問上帝
[00:12:36.680 --> 00:12:39.560]  你所猜給我的山在哪裡
[00:12:39.560 --> 00:12:41.200]  Give me this mountain
[00:12:41.200 --> 00:12:44.520]  令我想起另一個故事
[00:12:44.520 --> 00:12:46.720]  記不記得這件事
[00:12:46.720 --> 00:12:49.480]  我那時候說羅馬書
[00:12:49.480 --> 00:12:52.560]  我在說保羅為什麼要寫羅馬書
[00:12:52.560 --> 00:12:55.920]  我叫羅馬書做保羅的西遊記
[00:12:55.920 --> 00:12:56.600]  你記不記得
[00:12:56.600 --> 00:12:58.000]  羅馬書是為什麼
[00:12:58.000 --> 00:13:00.440]  保羅要寫羅馬書
[00:13:00.440 --> 00:13:02.600]  公元57年的時候
[00:13:02.600 --> 00:13:03.880]  你計算一下這條數
[00:13:03.880 --> 00:13:05.280]  保羅是耶穌死了之後
[00:13:05.280 --> 00:13:07.080]  沒有多久順主的
[00:13:07.080 --> 00:13:07.920]  他做了
[00:13:07.920 --> 00:13:09.560]  到了公元57年
[00:13:09.560 --> 00:13:11.600]  但是他寫羅馬書的時候
[00:13:11.600 --> 00:13:14.760]  保羅已經做了宣教士二十多年
[00:13:14.760 --> 00:13:16.520]  應該差不多退休了
[00:13:16.520 --> 00:13:17.520]  其實他也中年了
[00:13:17.520 --> 00:13:21.240]  他50初頭
[00:13:21.240 --> 00:13:22.520]  但是他每晚都不知道
[00:13:22.520 --> 00:13:23.720]  他只剩下十年命
[00:13:23.720 --> 00:13:24.520]  他只剩下十年命
[00:13:24.520 --> 00:13:26.040]  他不知道的
[00:13:26.040 --> 00:13:26.840]  但是我們知道
[00:13:26.840 --> 00:13:28.920]  我們知道他大概公元67年
[00:13:28.920 --> 00:13:30.960]  他就死了
[00:13:30.960 --> 00:13:32.520]  他不知道
[00:13:32.520 --> 00:13:33.840]  他57年的時候
[00:13:33.840 --> 00:13:38.640]  他剛剛做了他三次的宣教旅程
[00:13:38.640 --> 00:13:39.200]  你記不記得
[00:13:39.200 --> 00:13:41.600]  三次在《小行傳》裡面宣教
[00:13:41.600 --> 00:13:42.320]  去完三次了
[00:13:42.320 --> 00:13:43.600]  為什麼呢
[00:13:43.600 --> 00:13:44.680]  繼續想
[00:13:44.680 --> 00:13:46.000]  下次去哪裡
[00:13:46.000 --> 00:13:47.440]  他有一個計劃
[00:13:47.440 --> 00:13:49.120]  他想去羅馬
[00:13:49.120 --> 00:13:52.320]  他曾經和Aquila和Brasila
[00:13:52.320 --> 00:13:55.680]  記得那對一起織布織棚的夫婦
[00:13:55.680 --> 00:13:59.840]  知道在遙遠的羅馬有間教會
[00:13:59.840 --> 00:14:01.640]  於是他寫封信給羅馬
[00:14:01.640 --> 00:14:02.720]  他從來沒有去過
[00:14:02.720 --> 00:14:04.720]  他寫封信給他們想做什麼
[00:14:04.720 --> 00:14:06.280]  他說我想下次
[00:14:06.280 --> 00:14:07.400]  我回去耶路撒冷之後
[00:14:07.400 --> 00:14:08.840]  我就想去羅馬
[00:14:08.840 --> 00:14:10.280]  為什麼他想去羅馬
[00:14:10.280 --> 00:14:12.960]  因為他想去西班牙
[00:14:12.960 --> 00:14:13.960]  他有一個夢
[00:14:13.960 --> 00:14:14.920]  他想去西班牙
[00:14:14.920 --> 00:14:16.000]  做什麼呢
[00:14:16.000 --> 00:14:17.320]  看球賽
[00:14:17.320 --> 00:14:18.960]  巴塞
[00:14:18.960 --> 00:14:20.320]  真馬
[00:14:20.320 --> 00:14:23.040]  再去英國看英招
[00:14:23.040 --> 00:14:23.920]  當然不是
[00:14:23.920 --> 00:14:26.000]  他為什麼要去西班牙
[00:14:26.000 --> 00:14:30.040]  因為羅馬以西的地方
[00:14:30.040 --> 00:14:33.040]  還沒有福音
[00:14:33.040 --> 00:14:35.280]  一個已經為上帝
[00:14:35.280 --> 00:14:38.520]  打了天下二十多年的人
[00:14:38.520 --> 00:14:42.000]  剩下十年命
[00:14:42.000 --> 00:14:44.000]  不知道自己剩下十年命
[00:14:44.000 --> 00:14:44.800]  如果你跟他說
[00:14:44.800 --> 00:14:46.400]  本來剩下十年命
[00:14:46.400 --> 00:14:47.200]  不如休息一下
[00:14:47.200 --> 00:14:47.920]  你猜他會怎樣
[00:14:47.920 --> 00:14:49.120]  十年命
[00:14:49.120 --> 00:14:52.120]  那我更加要快一點努力
[00:14:52.120 --> 00:14:54.040]  他從小都猜不到
[00:14:54.040 --> 00:14:55.440]  他去到耶路撒冷那裡
[00:14:55.440 --> 00:14:57.400]  就被人抓了
[00:14:57.400 --> 00:14:58.600]  坐牢
[00:14:58.600 --> 00:15:00.800]  一直在那裡抓著他
[00:15:00.800 --> 00:15:04.760]  送去羅馬那裡
[00:15:04.760 --> 00:15:06.320]  去接受審判
[00:15:06.320 --> 00:15:08.440]  接著放了出來
[00:15:08.440 --> 00:15:09.320]  照教會歷史
[00:15:09.320 --> 00:15:11.160]  他有機會去到西班牙
[00:15:11.160 --> 00:15:11.680]  傳福音
[00:15:11.680 --> 00:15:13.520]  結果又回到羅馬
[00:15:13.520 --> 00:15:15.960]  在羅馬被人斬首
[00:15:15.960 --> 00:15:18.040]  保羅最後的十年
[00:15:18.040 --> 00:15:19.520]  你最後的十年
[00:15:19.520 --> 00:15:22.320]  你打算怎樣過
[00:15:22.320 --> 00:15:24.960]  我假設大家坐在這裡的人
[00:15:24.960 --> 00:15:28.760]  不是每個人都有十年
[00:15:28.760 --> 00:15:31.920]  我假設你保羅這樣的年紀
[00:15:31.920 --> 00:15:33.520]  你再上那些年紀
[00:15:33.520 --> 00:15:34.040]  六十多歲
[00:15:34.040 --> 00:15:35.880]  你六十五歲
[00:15:35.880 --> 00:15:39.560]  你也猜你還有十年
[00:15:39.560 --> 00:15:40.200]  你有沒有想過
[00:15:40.200 --> 00:15:45.040]  你怎樣去用你的十年
[00:15:45.040 --> 00:15:45.840]  有嗎
[00:15:45.840 --> 00:15:47.720]  現在沒得有
[00:15:47.720 --> 00:15:51.080]  有什麼夢想你想成就的
[00:15:51.080 --> 00:15:54.640]  聖經裡面充滿著這些中年
[00:15:54.640 --> 00:15:56.600]  退休人士
[00:15:56.600 --> 00:15:59.200]  對著天國的夢想
[00:15:59.200 --> 00:16:01.520]  我想你思想一下
[00:16:01.520 --> 00:16:03.320]  隨主任命
[00:16:03.320 --> 00:16:04.720]  心繫天國
[00:16:04.720 --> 00:16:06.280]  這山給我
[00:16:06.280 --> 00:16:07.160]  如果你說我不知道
[00:16:07.160 --> 00:16:08.880]  我的山在哪裡
[00:16:08.880 --> 00:16:14.760]  求上帝讓你看見這座山
[00:16:14.760 --> 00:16:17.240]  不要自己創造一個山
[00:16:17.240 --> 00:16:19.920]  上帝叫你爬喜馬拉雅山
[00:16:19.920 --> 00:16:22.120]  你就走去太平山
[00:16:22.120 --> 00:16:23.880]  接著還要拍張自拍
[00:16:23.880 --> 00:16:24.840]  打卡
[00:16:24.840 --> 00:16:26.000]  接著又很威風
[00:16:26.000 --> 00:16:28.760]  我現在在太平山
[00:16:28.760 --> 00:16:32.640]  上帝給我們的那座山
[00:16:32.640 --> 00:16:35.640]  可能是超乎我們所想所求
[00:16:35.640 --> 00:16:38.240]  所以我很喜歡今晚在
[00:16:38.240 --> 00:16:40.400]  我們教會的時候九樓
[00:16:40.400 --> 00:16:41.400]  只有我一個人
[00:16:41.400 --> 00:16:43.000]  耶蘭人徵
[00:16:43.000 --> 00:16:46.360]  但我打開了窗簾
[00:16:46.360 --> 00:16:49.480]  看到香港
