
[00:00:00.000 --> 00:00:09.760]  弟兄姊妹,今天我想和大家分享的經文是在約拿書一章十七節至到二章第十節
[00:10:20.440 --> 00:10:23.640]  是要經歷神的臨在
[00:10:23.640 --> 00:10:26.600]  實實在在的同在
[00:10:26.600 --> 00:10:28.760]  弟兄姊妹今天對於我們香港人來說
[00:10:28.760 --> 00:10:30.520]  停下來
[00:10:30.520 --> 00:10:32.280]  去經歷神的臨在
[00:10:32.280 --> 00:10:34.680]  實實在在的同在
[00:10:34.680 --> 00:10:36.280]  我們好像很奢侈
[00:10:36.280 --> 00:10:37.640]  停下來吧
[00:10:37.640 --> 00:10:39.720]  不要那麼忙
[00:10:39.720 --> 00:10:43.480]  不要真的透不過氣來
[00:10:43.480 --> 00:10:45.000]  停下來吧
[00:10:45.000 --> 00:10:47.160]  但是我們很不願意
[00:10:47.160 --> 00:10:49.960]  我們很不願意
[00:10:49.960 --> 00:10:53.080]  我們說繼續做
[00:10:53.080 --> 00:10:55.640]  繼續去做我們的事
[00:10:55.640 --> 00:10:56.520]  但是很多時候
[00:10:56.520 --> 00:11:00.920]  一些經歷就是神要迫使我們停下來
[00:11:00.920 --> 00:11:03.240]  你要經歷神
[00:11:03.240 --> 00:11:05.880]  因為神是要拯救我們
[00:11:05.880 --> 00:11:07.720]  你要經歷神的臨在
[00:11:07.720 --> 00:11:11.720]  經歷神實實在在的同在
[00:11:11.720 --> 00:11:13.080]  弟兄姊妹你有沒有看見
[00:11:13.080 --> 00:11:17.640]  我們這位神是一位呼風喚雨的神呢?
[00:11:17.640 --> 00:11:21.080]  祂掌管萬有無所不知無所不在的神
[00:11:21.080 --> 00:11:23.640]  祂的目的是要來救贖我們
[00:11:23.640 --> 00:11:24.680]  管教我們
[00:11:24.680 --> 00:11:26.840]  叫我們能夠復活過來
[00:11:26.840 --> 00:11:30.440]  今天你陷在一個什麼危機當中呢?
[00:11:30.440 --> 00:11:32.600]  是大風?
[00:11:32.600 --> 00:11:34.600]  是大雨?
[00:11:34.600 --> 00:11:36.680]  不要再躲起來
[00:11:36.680 --> 00:11:38.360]  不要再躲避
[00:11:38.360 --> 00:11:40.120]  不要逃跑
[00:11:40.120 --> 00:11:42.120]  面對
[00:11:42.120 --> 00:11:42.760]  面對神
[00:11:42.760 --> 00:11:44.760]  因為神是要拯救
[00:11:44.760 --> 00:11:45.640]  面對神
[00:11:45.640 --> 00:11:48.360]  因為神是要祝福
[00:11:48.360 --> 00:11:49.800]  面對自己
[00:11:49.800 --> 00:11:54.360]  我們今天生命是需要不斷地去成長
[00:11:54.360 --> 00:11:56.440]  解靈還須繫靈人
[00:11:56.440 --> 00:11:58.280]  不要尋求偶像
[00:11:58.280 --> 00:12:00.920]  因為他們一點都不能夠幫助
[00:12:00.920 --> 00:12:04.280]  不要聽信魔鬼的花言巧語
[00:12:04.280 --> 00:12:05.800]  立刻快快地
[00:12:05.800 --> 00:12:08.360]  服膺在上帝的權柄底下
[00:12:08.360 --> 00:12:11.560]  因為祂來是要拯救
[00:12:11.560 --> 00:12:14.600]  所以在《耶利米書》裏面這樣說
[00:12:14.600 --> 00:12:17.960]  神說:我知道我向你們所懷的意念
[00:12:17.960 --> 00:12:20.280]  是致平安的意念
[00:12:20.280 --> 00:12:22.280]  不是降災禍的意念
[00:12:22.280 --> 00:12:25.000]  要叫你們沒後有子望
[00:12:25.000 --> 00:12:27.240]  你們要呼求我
[00:12:27.240 --> 00:12:28.840]  禱告我
[00:12:28.840 --> 00:12:30.680]  我就應運你們
[00:12:30.680 --> 00:12:32.440]  你們尋求我
[00:12:32.440 --> 00:12:35.160]  若專心尋求我
[00:12:35.160 --> 00:12:38.680]  就必尋見
[00:12:38.680 --> 00:12:41.400]  弟兄姊妹記不記得三月初的時候
[00:12:41.400 --> 00:12:44.600]  在崇拜當中我們夾了一個書籤
[00:12:44.600 --> 00:12:47.560]  這個書籤是
[00:12:47.560 --> 00:12:48.920]  Bless的書籤
[00:12:48.920 --> 00:12:51.000]  B-L-E-S-S
[00:12:51.000 --> 00:12:53.880]  我們盼望在今年的裏邊
[00:12:53.880 --> 00:12:56.600]  我們每一位城鎮的弟兄姊妹
[00:12:56.600 --> 00:12:58.520]  我們都能夠去祝福其他人
[00:12:58.520 --> 00:13:02.120]  這個都是教會的主題
[00:13:02.120 --> 00:13:04.120]  就是講到使命
[00:13:04.120 --> 00:13:06.120]  我們今年的方向
[00:13:06.120 --> 00:13:07.880]  是希望我們每一位弟兄姊妹
[00:13:07.880 --> 00:13:11.400]  都能夠帶著使命去祝福人
[00:13:11.400 --> 00:13:14.120]  我相信這個都是教會的使命
[00:13:14.120 --> 00:13:16.200]  我們基督徒的使命
[00:13:16.200 --> 00:13:19.240]  我們還記不記得B
[00:13:19.240 --> 00:13:20.840]  Begin with prayer
[00:13:20.840 --> 00:13:23.400]  我們為一些人祈禱
[00:13:23.400 --> 00:13:26.680]  甚至我們聆聽他們的需要
[00:13:26.680 --> 00:13:29.560]  我們可以跟他們吃飯來建立關係
[00:13:29.560 --> 00:13:33.880]  以致我們有機會去服侍他們
[00:13:33.880 --> 00:13:36.600]  以致我們都能夠有機會跟他們講
[00:13:36.600 --> 00:13:38.680]  我們自己經歷神的故事
[00:13:38.680 --> 00:13:41.000]  除非我們沒有故事可以講
[00:13:41.000 --> 00:13:43.480]  或者我們的故事是十年前
[00:13:43.480 --> 00:13:44.680]  二十年前
[00:13:44.680 --> 00:13:46.360]  我們沒有最近的故事
[00:13:46.360 --> 00:13:48.600]  但如果我們每一天要經歷
[00:13:48.600 --> 00:13:49.960]  上帝的臨在
[00:13:49.960 --> 00:13:53.000]  經歷上帝實實在在的同在的時候
[00:13:53.000 --> 00:13:55.400]  我們常常有新的故事
[00:13:55.400 --> 00:13:57.720]  可以跟別人分享
[00:13:57.720 --> 00:14:00.600]  甚至我們講神自己拯救的
[00:14:00.600 --> 00:14:03.080]  救恩的故事
[00:14:03.080 --> 00:14:05.160]  B-L-E-S-S
[00:14:05.160 --> 00:14:07.160]  我們盼望每一位弟兄姊妹
[00:14:07.160 --> 00:14:08.600]  我們都能夠去祝福人
[00:14:08.600 --> 00:14:10.200]  當你去祝福人的時候
[00:14:10.200 --> 00:14:12.040]  神就祝福我們
[00:14:12.040 --> 00:14:13.480]  就好像一個管道一樣
[00:14:13.480 --> 00:14:15.240]  如果我們不將這個祝福
[00:14:15.240 --> 00:14:16.520]  送給其他人的時候
[00:14:16.520 --> 00:14:18.120]  就塞住在這裡
[00:14:18.120 --> 00:14:19.720]  上面上帝的祝福
[00:14:19.720 --> 00:14:21.640]  就不能夠繼續的每一天
[00:14:21.640 --> 00:14:26.360]  好像活水湧流那樣給過我們
[00:14:26.360 --> 00:14:31.800]  所以我們要繼續的來祝福
[00:14:31.800 --> 00:14:35.160]  危難總勝過絕望
[00:14:35.160 --> 00:14:36.680]  危難總勝過絕望
[00:14:36.680 --> 00:14:39.000]  在困境裡我們只有兩個選擇
[00:14:39.000 --> 00:14:41.240]  是孤注一擲的信心
[00:14:41.240 --> 00:14:44.520]  抑或是一竭不振的絕望
[00:14:44.520 --> 00:14:46.200]  而若娜在危機裡
[00:14:46.200 --> 00:14:48.680]  她發出了她信心的禱告
[00:14:48.680 --> 00:14:51.000]  去呼求頌讚神
[00:14:51.000 --> 00:14:54.600]  所以在二章的一節到九節裡
[00:14:54.600 --> 00:14:58.920]  是一段很長的祈禱文
[00:14:58.920 --> 00:15:00.760]  是一個詩篇
[00:15:00.760 --> 00:15:06.840]  是一個頌讚的頌主的禱告
[00:15:06.840 --> 00:15:11.720]  所以在裡面除了講到
[00:15:11.720 --> 00:15:14.280]  向神頌讚之外
[00:15:14.280 --> 00:15:17.400]  還講到頌讚的一些關鍵
[00:15:17.400 --> 00:15:19.320]  祈求的原因是什麼呢
[00:15:19.320 --> 00:15:22.360]  以及祈求的基礎是什麼
[00:15:22.360 --> 00:15:28.120]  所以這段經文在第二章的一至二節
[00:15:28.120 --> 00:15:29.880]  我們一起讀這兩節
[00:15:29.880 --> 00:15:34.280]  若娜在餘福中禱告耶和華她的神
[00:15:34.280 --> 00:15:38.200]  說我遭遇患難求告耶和華
[00:15:38.200 --> 00:15:42.360]  你就應運我從陰間的深處呼求
[00:15:42.360 --> 00:15:44.920]  你就撫聽我的聲音
[00:15:44.920 --> 00:15:48.200]  這個第二節是很重要的
[00:15:48.200 --> 00:15:52.120]  因為整篇詩篇的撮要就在第二節
[00:15:52.120 --> 00:15:57.400]  在第二節講到若娜和神的關係
[00:15:57.400 --> 00:16:02.280]  更加就是神的屬性是應運人的
[00:16:02.280 --> 00:16:04.600]  是撫聽人的聲音
[00:16:04.600 --> 00:16:07.720]  另外就是講到詩人若娜
[00:16:07.720 --> 00:16:11.160]  或者在苦難當中的若娜
[00:16:11.160 --> 00:16:12.840]  她的苦況是什麼
[00:16:12.840 --> 00:16:13.960]  是什麼苦況
[00:16:13.960 --> 00:16:16.680]  她在陰間的深處
[00:16:16.680 --> 00:16:20.680]  她在遭遇患難
[00:16:20.680 --> 00:16:24.840]  所以稍後詩篇會講到
[00:16:24.840 --> 00:16:27.800]  很多自己的苦況是什麼
[00:16:27.800 --> 00:16:32.520]  可以完全地向神盡訴心中情
[00:16:32.520 --> 00:16:37.320]  第一節 若娜在餘福中禱告耶和華她的神
[00:16:37.320 --> 00:16:40.920]  弟兄姊妹 我們的神是不是我們的神呢
[00:16:40.920 --> 00:16:45.720]  在禱告裡面很重要的關鍵點
[00:16:45.720 --> 00:16:50.760]  就是我們和神的關係
[00:16:50.760 --> 00:16:54.200]  我的神
[00:16:54.200 --> 00:16:55.320]  弟兄姊妹
[00:16:55.320 --> 00:16:56.920]  你祈禱的時候
[00:16:56.920 --> 00:16:59.240]  有沒有這麼親切的祈禱呢
[00:16:59.240 --> 00:17:00.200]  你祈禱的時候
[00:17:00.200 --> 00:17:02.760]  你覺得你和神的關係是怎樣呢
[00:17:02.760 --> 00:17:06.200]  你覺得神是很遠 很陌生
[00:17:06.200 --> 00:17:08.680]  還是很親切呢
[00:17:08.680 --> 00:17:12.440]  你的呼求是真的基於這個關鍵
[00:17:12.440 --> 00:17:16.920]  是一個神和我們緊密的關係
[00:17:16.920 --> 00:17:19.880]  德國有一個諺語是這麼說的
[00:17:19.880 --> 00:17:25.800]  「飢餓是最好的廚師」
[00:17:25.800 --> 00:17:29.080]  「困境是最佳的屬靈溫床」
[00:17:29.080 --> 00:17:32.760]  若娜和神的關係
[00:17:32.760 --> 00:17:36.760]  從來沒有如此親密過
[00:17:36.760 --> 00:17:40.120]  我的神 祂的神
[00:17:40.120 --> 00:17:42.680]  在這一節裡面
[00:17:42.680 --> 00:17:43.960]  我們又想一下
[00:17:43.960 --> 00:17:47.560]  祂呼求神 祂禱告神
[00:17:47.560 --> 00:17:49.160]  我們想起第一章
[00:17:49.160 --> 00:17:51.080]  其實是神叫若娜
[00:17:51.080 --> 00:17:55.000]  去向尼微人呼喊
[00:17:55.000 --> 00:17:59.800]  然後船主就叫若娜去呼求神
[00:17:59.800 --> 00:18:02.920]  然後水手就去呼求神
[00:18:02.920 --> 00:18:05.480]  但去到二章這裡
[00:18:05.480 --> 00:18:06.840]  若娜才知道
[00:18:06.840 --> 00:18:11.960]  先來到死門關 先來到去呼求神
[00:18:11.960 --> 00:18:15.320]  而且禱告 然後求告
[00:18:15.320 --> 00:18:16.680]  然後去到呼求
[00:18:16.680 --> 00:18:20.680]  是一重一重一重的迫切
[00:18:20.680 --> 00:18:23.800]  我們看到若娜真的去到死門關
[00:18:23.800 --> 00:18:31.080]  她臨死 其實先來到開口去呼求神
[00:18:31.080 --> 00:18:32.520]  今日弟兄姊妹
[00:18:32.520 --> 00:18:34.840]  不要去到臨死才呼求神
[00:18:34.840 --> 00:18:37.080]  我們每一天的禱告生活
[00:18:37.080 --> 00:18:40.760]  我們都應該要和神有一個很親密的關係
[00:18:40.760 --> 00:18:42.440]  凡事我們都去禱告
[00:18:42.440 --> 00:18:44.760]  凡事我們都去呼求神
[00:18:44.760 --> 00:18:46.920]  不要像若娜那樣
[00:18:46.920 --> 00:18:48.600]  禹福裡面的感恩
[00:18:48.600 --> 00:18:51.560]  第二節至到第九節
[00:18:51.560 --> 00:18:54.120]  那裡講到
[00:18:54.120 --> 00:18:56.360]  祂重讚神
[00:18:56.360 --> 00:18:58.200]  祂祈求神
[00:18:58.200 --> 00:19:00.840]  在第三節至到第六節
[00:19:00.840 --> 00:19:03.240]  我們一起讀這幾節經文
[00:19:03.240 --> 00:19:06.440]  我們一起用肯定的聲音
[00:19:06.440 --> 00:19:08.600]  來讀這段經文
[00:19:33.240 --> 00:19:37.320]  你們的門將我永遠關著
[00:19:37.320 --> 00:19:40.760]  這裡是講到若娜的苦況
[00:19:40.760 --> 00:19:43.640]  其實都幾危險的
[00:19:43.640 --> 00:19:44.840]  不是幾危險
[00:19:44.840 --> 00:19:46.680]  是非常之危險
[00:19:46.680 --> 00:19:50.360]  一重一重一重的危險的程度
[00:19:50.360 --> 00:19:52.920]  是逐步加強
[00:19:52.920 --> 00:19:53.800]  第三節
[00:19:53.800 --> 00:19:57.800]  你將我投下深淵
[00:19:57.800 --> 00:19:58.920]  意思就是說
[00:19:58.920 --> 00:20:01.400]  你將我從深淵裡面
[00:20:01.400 --> 00:20:04.120]  再投下直到海深
[00:20:04.120 --> 00:20:05.240]  意思就是
[00:20:05.240 --> 00:20:07.320]  即是說深淵都未夠深
[00:20:07.320 --> 00:20:09.640]  還要將人從深淵裡面
[00:20:09.640 --> 00:20:11.960]  再扔你下去海深
[00:20:11.960 --> 00:20:13.560]  大水就是江河
[00:20:13.560 --> 00:20:15.400]  水流環繞我
[00:20:15.400 --> 00:20:17.640]  你的波浪鴻圖
[00:20:17.640 --> 00:20:21.640]  這個波浪鴻圖是來自神的
[00:20:21.640 --> 00:20:26.600]  是神用來發怒的工具
[00:20:26.600 --> 00:20:29.000]  目的是要將人困住
[00:20:29.000 --> 00:20:30.520]  受到隔離
[00:20:30.520 --> 00:20:32.040]  慢過我身
[00:20:32.040 --> 00:20:33.160]  然後第四節
[00:20:33.160 --> 00:20:34.840]  若娜說我說
[00:20:34.840 --> 00:20:36.760]  至於我
[00:20:36.760 --> 00:20:39.720]  我從你眼前雖然被驅逐
[00:20:39.720 --> 00:20:41.880]  雖然被隔絕
[00:20:41.880 --> 00:20:43.240]  但是
[00:20:43.240 --> 00:20:44.200]  但是
[00:20:44.200 --> 00:20:45.160]  然而
