
[00:00:00.000 --> 00:00:01.600]  領袖們晚安
[00:02:33.000 --> 00:02:34.000]  外面很多時候
[00:02:34.000 --> 00:02:38.000]  他就很想說我做事一定要成功
[00:02:38.000 --> 00:02:40.000]  但就push那個limit
[00:02:40.000 --> 00:02:42.000]  一路去到去到一個位
[00:02:42.000 --> 00:02:44.000]  就是你會發覺其實你都害怕
[00:02:44.000 --> 00:02:46.000]  或者會擔心
[00:02:46.000 --> 00:02:48.000]  有時候我以前曾經和朋友聊天的時候
[00:02:48.000 --> 00:02:50.000]  說有時候你這份工作是甚麼
[00:02:50.000 --> 00:02:51.000]  我這份工作是contract
[00:02:51.000 --> 00:02:52.000]  你這份工作呢
[00:02:52.000 --> 00:02:53.000]  我這份工作是perm
[00:02:53.000 --> 00:02:54.000]  不過現在perm沒甚麼關係
[00:02:54.000 --> 00:02:56.000]  即是說要解僱你就解僱你
[00:02:56.000 --> 00:02:57.000]  即是你有沒有這樣的感覺
[00:02:57.000 --> 00:02:59.000]  即是現在去到這樣的階段
[00:02:59.000 --> 00:03:00.000]  所以我想這個世界
[00:03:00.000 --> 00:03:03.000]  很多時候都給我們有一個印象
[00:03:03.000 --> 00:03:05.000]  就是出去做事的時候
[00:03:05.000 --> 00:03:09.000]  就是一定要strive for一些的成功
[00:03:09.000 --> 00:03:10.000]  strive for一些的標準
[00:03:10.000 --> 00:03:12.000]  甚至怎樣和身邊的同事
[00:03:12.000 --> 00:03:14.000]  或者其他的行業的人
[00:03:14.000 --> 00:03:16.000]  同行的人去比較
[00:03:16.000 --> 00:03:20.000]  但我想再令到我們裡面有個影響就是
[00:03:20.000 --> 00:03:21.000]  我覺得我自己都有時都會有
[00:03:21.000 --> 00:03:24.000]  即是你會覺得驚失敗
[00:03:24.000 --> 00:03:25.000]  驚做得不好
[00:03:25.000 --> 00:03:27.000]  有時就會很怕
[00:03:27.000 --> 00:03:31.000]  有時我未必做得最好其實不要緊
[00:03:31.000 --> 00:03:32.000]  不過不要最差那個
[00:03:32.000 --> 00:03:33.000]  即是你遲到不要緊
[00:03:33.000 --> 00:03:35.000]  不要最遲那個
[00:03:35.000 --> 00:03:37.000]  即是類似這個
[00:03:37.000 --> 00:03:41.000]  所以今天我想和大家分享一個故事
[00:03:41.000 --> 00:03:44.000]  一個關於天國的故事
[00:03:44.000 --> 00:03:48.000]  一個關於忠心的故事
[00:03:48.000 --> 00:03:50.000]  這個故事你都應該很熟悉
[00:03:50.000 --> 00:03:52.000]  所以今天很想和大家讀的時候
[00:03:52.000 --> 00:03:54.000]  我們先祈禱一下好不好
[00:03:54.000 --> 00:03:55.000]  我們一起祈禱
[00:03:55.000 --> 00:04:01.000]  親愛的耶穌
[00:04:01.000 --> 00:04:04.000]  多謝你讀成肉身來到這個世界
[00:04:04.000 --> 00:04:08.000]  讓我們知道
[00:04:08.000 --> 00:04:10.000]  在活人之地
[00:04:10.000 --> 00:04:13.000]  我們能夠經歷你
[00:04:13.000 --> 00:04:14.000]  因為主如果在活人之地
[00:04:14.000 --> 00:04:16.000]  我們不能夠經歷你的話
[00:04:16.000 --> 00:04:18.000]  我們早已經喪膽
[00:04:18.000 --> 00:04:21.000]  所以上主祈求聖靈你繼續幫助我們
[00:04:21.000 --> 00:04:24.000]  在2024年YAS最後一個崇拜裡面
[00:04:24.000 --> 00:04:27.000]  你繼續對我們的心說話
[00:04:27.000 --> 00:04:28.000]  讓你自己的說話
[00:04:28.000 --> 00:04:30.000]  成為我們弟兄姊妹的幫助
[00:04:30.000 --> 00:04:32.000]  讓你自己的靈量
[00:04:32.000 --> 00:04:35.000]  給我們今天足夠的飲食
[00:04:35.000 --> 00:04:36.000]  多謝天父聽我們祈禱
[00:04:36.000 --> 00:04:37.000]  奉耶穌基督聖名
[00:04:37.000 --> 00:04:38.000]  阿們
[00:04:38.000 --> 00:04:41.000]  好這個故事就是
[00:04:41.000 --> 00:04:43.000]  才幹的故事
[00:04:43.000 --> 00:04:45.000]  即是一千二千五千兩個
[00:04:45.000 --> 00:04:47.000]  未回教會內就一定聽過
[00:04:47.000 --> 00:04:49.000]  所以今天的讀法
[00:04:49.000 --> 00:04:51.000]  你知道我很喜歡一起讀聖經
[00:04:51.000 --> 00:04:53.000]  讀法是很有趣的
[00:04:53.000 --> 00:04:57.000]  就是我會讀旁白
[00:04:57.000 --> 00:05:05.000]  接著請姊妹讀主人
[00:05:05.000 --> 00:05:07.000]  弟兄就讀僕人
[00:05:07.000 --> 00:05:10.000]  行不行
[00:05:10.000 --> 00:05:11.000]  有highlight的
[00:05:11.000 --> 00:05:12.000]  很容易的
[00:05:12.000 --> 00:05:13.000]  你不用那麼害怕
[00:05:13.000 --> 00:05:14.000]  這些就沒有highlight
[00:05:14.000 --> 00:05:15.000]  就是旁白
[00:05:15.000 --> 00:05:16.000]  我會讀旁白
[00:05:16.000 --> 00:05:20.000]  接著弟兄就是做僕人
[00:05:20.000 --> 00:05:22.000]  姊妹就是做主人
[00:05:22.000 --> 00:05:23.000]  行不行
[00:05:23.000 --> 00:05:25.000]  你看到有些藍色綠色
[00:05:25.000 --> 00:05:26.000]  很容易讀的
[00:05:26.000 --> 00:05:29.000]  好我先讀
[00:05:29.000 --> 00:05:32.000]  經文記載在馬太封二十五章
[00:05:32.000 --> 00:05:33.000]  十四到三十字
[00:05:33.000 --> 00:05:34.000]  我先讀
[00:05:34.000 --> 00:05:35.000]  十四節
[00:05:35.000 --> 00:05:38.000]  天國有好比一個人要往外國去
[00:05:38.000 --> 00:05:39.000]  就叫你僕人來
[00:05:39.000 --> 00:05:41.000]  把他的家業交給他們
[00:05:41.000 --> 00:05:43.000]  安著各人的財幹
[00:05:43.000 --> 00:05:44.000]  給他們銀子
[00:05:44.000 --> 00:05:46.000]  一個給了五千
[00:05:46.000 --> 00:05:47.000]  一個給了二千
[00:05:47.000 --> 00:05:48.000]  一個給了一千
[00:05:48.000 --> 00:05:50.000]  就往外國去了
[00:05:50.000 --> 00:05:53.000]  那領五千的隨即拿去做買賣
[00:05:53.000 --> 00:05:54.000]  另外賺了五千
[00:05:54.000 --> 00:05:57.000]  那領二千的也照樣賺了二千
[00:05:57.000 --> 00:05:59.000]  但那領一千的去挖開地
[00:05:59.000 --> 00:06:02.000]  把主人的銀子埋藏了
[00:06:02.000 --> 00:06:03.000]  為了許久
[00:06:03.000 --> 00:06:05.000]  那些僕人的主人來了
[00:06:05.000 --> 00:06:08.000]  和他們算帳
[00:06:08.000 --> 00:06:09.000]  那領五千銀子的
[00:06:09.000 --> 00:06:14.000]  又帶著另外的五千來說
[00:06:14.000 --> 00:06:20.000]  主人說
[00:06:20.000 --> 00:06:36.000]  那領二千的也來說
[00:06:40.000 --> 00:06:41.000]  主人說
[00:06:41.000 --> 00:06:55.000]  二十四節
[00:06:55.000 --> 00:06:57.000]  那領一千的也來說
[00:07:09.000 --> 00:07:10.000]  主人回答說
[00:07:39.000 --> 00:07:40.000]  主人回答說
[00:07:40.000 --> 00:08:00.000]  這樣讀聖經好不好玩
[00:08:00.000 --> 00:08:01.000]  其實挺好玩的
[00:08:01.000 --> 00:08:03.000]  特別是一些很熟悉的經文
[00:08:03.000 --> 00:08:05.000]  你試試用不同的角色
[00:08:05.000 --> 00:08:06.000]  用不同的方式去讀
[00:08:06.000 --> 00:08:08.000]  你就容易入腦一點
[00:08:08.000 --> 00:08:09.000]  因為又是這個
[00:08:09.000 --> 00:08:11.000]  我都知道一二五千
[00:08:11.000 --> 00:08:12.000]  有時候還未讀
[00:08:12.000 --> 00:08:13.000]  你已經知道內容是怎樣
[00:08:13.000 --> 00:08:15.000]  所以你用不同的方式去讀
[00:08:15.000 --> 00:08:19.000]  我覺得讀聖經是愈讀愈有味道的
[00:08:19.000 --> 00:08:22.000]  我這幾年有一個習慣
[00:08:22.000 --> 00:08:23.000]  就是我靈修
[00:08:23.000 --> 00:08:28.000]  很喜歡用一個近乎廣東話的譯本
[00:08:28.000 --> 00:08:29.000]  去看聖經
[00:08:29.000 --> 00:08:31.000]  即是那些字詞
[00:08:31.000 --> 00:08:33.000]  是味道又不同一點
[00:08:33.000 --> 00:08:35.000]  我知道有些弟兄姐妹
[00:08:35.000 --> 00:08:36.000]  可能喜歡用英文
[00:08:36.000 --> 00:08:38.000]  我的文化水平未去到
[00:08:38.000 --> 00:08:39.000]  但是你明白嗎
[00:08:39.000 --> 00:08:40.000]  即是同一段的經文
[00:08:40.000 --> 00:08:43.000]  有時候你用不同的方式去讀
[00:08:43.000 --> 00:08:45.000]  是挺好的
[00:08:45.000 --> 00:08:49.000]  這個是一個關於天國的比喻
[00:08:49.000 --> 00:08:51.000]  他提到一個特質
[00:08:51.000 --> 00:08:52.000]  是說什麼呢
[00:08:52.000 --> 00:08:55.000]  說到「按才幹受託付」
[00:08:55.000 --> 00:08:56.000]  說什麼呢
[00:08:56.000 --> 00:08:57.000]  說「忠心」
[00:08:57.000 --> 00:08:59.000]  剛才很清楚了
[00:08:59.000 --> 00:09:01.000]  一個的僕人
[00:09:01.000 --> 00:09:05.000]  怎樣才算「忠心」呢
[00:09:05.000 --> 00:09:07.000]  故事的內容大概是這樣
[00:09:07.000 --> 00:09:09.000]  一個主人去外國
[00:09:09.000 --> 00:09:10.000]  他要把他的家業
[00:09:10.000 --> 00:09:13.000]  按著「才幹」分給三個的僕人
[00:09:13.000 --> 00:09:15.000]  五千、兩千、一千
[00:09:15.000 --> 00:09:16.000]  聖經怎樣形容
[00:09:16.000 --> 00:09:21.000]  頭兩個都是立即拿去做買賣
[00:09:21.000 --> 00:09:24.000]  賺了一倍回來
[00:09:24.000 --> 00:09:25.000]  第三個是怎樣呢
[00:09:25.000 --> 00:09:26.000]  很有趣的
[00:09:26.000 --> 00:09:28.000]  聖經形容
[00:09:28.000 --> 00:09:31.000]  專門把他挖開一個洞
[00:09:31.000 --> 00:09:33.000]  然後找一個沒有人的地方
[00:09:33.000 --> 00:09:35.000]  把那一千扔下去
[00:09:35.000 --> 00:09:36.000]  有時候聖經
[00:09:36.000 --> 00:09:38.000]  你留意一下這些故事的內容
[00:09:38.000 --> 00:09:39.000]  都挺搞笑的
[00:09:39.000 --> 00:09:41.000]  但他真的這樣形容
[00:09:41.000 --> 00:09:42.000]  過了很久
[00:09:42.000 --> 00:09:45.000]  主人回來跟他算帳
[00:09:45.000 --> 00:09:47.000]  一邊讀都挺有趣
[00:09:47.000 --> 00:09:48.000]  因為頭兩段
[00:09:48.000 --> 00:09:49.000]  你開始讀到
[00:09:49.000 --> 00:09:50.000]  閉上眼色背
[00:09:50.000 --> 00:09:53.000]  第一段跟第二段的說話
[00:09:53.000 --> 00:09:56.000]  是完全一樣的
[00:09:56.000 --> 00:09:57.000]  原文一樣
[00:09:57.000 --> 00:09:58.000]  都是一樣的
[00:09:58.000 --> 00:09:59.000]  我稍後講一下
[00:09:59.000 --> 00:10:01.000]  很有意思的這段
[00:10:01.000 --> 00:10:05.000]  有些人說
[00:10:05.000 --> 00:10:07.000]  今時今日就copy and paste
[00:10:07.000 --> 00:10:08.000]  拿個word
[00:10:08.000 --> 00:10:09.000]  copy and paste
[00:10:09.000 --> 00:10:10.000]  以前不是
[00:10:10.000 --> 00:10:11.000]  它是抄的
[00:10:11.000 --> 00:10:12.000]  它是抄到原來
[00:10:12.000 --> 00:10:13.000]  聖經不是沒有意思
[00:10:13.000 --> 00:10:14.000]  所以我稍後講一下
[00:10:14.000 --> 00:10:15.000]  我覺得是很有意義的
[00:10:15.000 --> 00:10:17.000]  然後到第三個
[00:10:17.000 --> 00:10:20.000]  主人你交這麼多東西給我
[00:10:20.000 --> 00:10:23.000]  我又賺這麼多
[00:10:23.000 --> 00:10:24.000]  頭兩個
[00:10:24.000 --> 00:10:26.000]  然後主人就講了一句
[00:10:26.000 --> 00:10:29.000]  你這忠心又良善的僕人
[00:10:29.000 --> 00:10:33.000]  可以進來享受主人的快樂
[00:10:33.000 --> 00:10:35.000]  頭兩個都是這樣
[00:10:35.000 --> 00:10:36.000]  到一千那個
[00:10:36.000 --> 00:10:37.000]  如果你讀到
[00:10:37.000 --> 00:10:39.000]  其實它不太客氣
[00:10:39.000 --> 00:10:40.000]  我講一千兩個
[00:10:40.000 --> 00:10:41.000]  它不太客氣
[00:10:41.000 --> 00:10:42.000]  主啊
[00:10:42.000 --> 00:10:43.000]  我知道你
[00:10:43.000 --> 00:10:44.000]  一千兩個
[00:10:44.000 --> 00:10:45.000]  我知道你
[00:10:45.000 --> 00:10:46.000]  主啊
[00:10:46.000 --> 00:10:48.000]  I know you
[00:10:48.000 --> 00:10:50.000]  你是一個忍心的人
[00:10:50.000 --> 00:10:51.000]  你明明知道
[00:10:51.000 --> 00:10:53.000]  沒有中的地方要收
[00:10:53.000 --> 00:10:56.000]  沒有散的地方要敘臉
[00:10:56.000 --> 00:10:57.000]  什麼意思呢
[00:10:57.000 --> 00:11:00.000]  以前是農業社會
[00:11:00.000 --> 00:11:01.000]  殺種是怎樣的
[00:11:01.000 --> 00:11:03.000]  散
[00:11:03.000 --> 00:11:04.000]  田就散
[00:11:04.000 --> 00:11:06.000]  沒有地方可以散
[00:11:06.000 --> 00:11:07.000]  什麼意思呢
[00:11:07.000 --> 00:11:08.000]  沒有地方可以種植
[00:11:08.000 --> 00:11:09.000]  全部是石屎地
[00:11:09.000 --> 00:11:11.000]  我散下去都沒有用
[00:11:11.000 --> 00:11:12.000]  即是說
[00:11:12.000 --> 00:11:13.000]  即是說什麼呢
[00:11:13.000 --> 00:11:14.000]  跟主人說什麼
[00:11:14.000 --> 00:11:16.000]  舔地硬
[00:11:16.000 --> 00:11:17.000]  你明白嗎
[00:11:17.000 --> 00:11:18.000]  你又要我種
[00:11:18.000 --> 00:11:19.000]  給我一袋種子
[00:11:19.000 --> 00:11:20.000]  我種什麼
[00:11:20.000 --> 00:11:21.000]  全部都是石屎地
[00:11:21.000 --> 00:11:22.000]  不是在玩我
[00:11:22.000 --> 00:11:24.000]  大概是這樣
[00:11:24.000 --> 00:11:25.000]  主人怎樣回應
[00:11:25.000 --> 00:11:27.000]  他在自慰
[00:11:27.000 --> 00:11:30.000]  他就用那個僕人的口吻
[00:11:30.000 --> 00:11:31.000]  來回答他
[00:11:31.000 --> 00:11:32.000]  他說
[00:11:32.000 --> 00:11:34.000]  這個又惡又懶的僕人
[00:11:34.000 --> 00:11:35.000]  為什麼呢
[00:11:35.000 --> 00:11:36.000]  他說
[00:11:36.000 --> 00:11:37.000]  既然沒有種的地方要收
[00:11:37.000 --> 00:11:39.000]  沒有散的地方要敘臉
[00:11:39.000 --> 00:11:40.000]  那怎樣
[00:11:40.000 --> 00:11:41.000]  你應該去換那些
[00:11:41.000 --> 00:11:43.000]  兌換銀錢的人
[00:11:43.000 --> 00:11:45.000]  兌換銀錢的人擺給他
[00:11:45.000 --> 00:11:46.000]  即是
[00:11:46.000 --> 00:11:47.000]  用我們今天的畫
[00:11:47.000 --> 00:11:48.000]  即是什麼
[00:11:48.000 --> 00:11:51.000]  你猜不猜得到
[00:11:51.000 --> 00:11:52.000]  即是
[00:11:52.000 --> 00:11:53.000]  你既然都知道了
[00:11:53.000 --> 00:11:54.000]  沒有種的地方
[00:11:54.000 --> 00:11:55.000]  可以收
[00:11:55.000 --> 00:11:56.000]  沒有散的地方
[00:11:56.000 --> 00:11:57.000]  可以敘臉
[00:11:57.000 --> 00:11:58.000]  那你應該找個
[00:11:58.000 --> 00:12:00.000]  兌換銀錢的人
[00:12:00.000 --> 00:12:01.000]  擺給他
[00:12:01.000 --> 00:12:03.000]  今天我們就會說什麼呢
[00:12:03.000 --> 00:12:05.000]  吓
[00:12:05.000 --> 00:12:08.000]  不用這麼複雜
[00:12:08.000 --> 00:12:09.000]  不是
[00:12:09.000 --> 00:12:10.000]  類似
[00:12:10.000 --> 00:12:11.000]  就是
[00:12:11.000 --> 00:12:12.000]  兌換銀錢
[00:12:12.000 --> 00:12:13.000]  即是什麼
[00:12:13.000 --> 00:12:14.000]  就是兌換銀行
[00:12:14.000 --> 00:12:17.000]  你明白嗎
[00:12:17.000 --> 00:12:18.000]  即是
[00:12:18.000 --> 00:12:19.000]  你就是兌換銀行
[00:12:19.000 --> 00:12:20.000]  即是
[00:12:20.000 --> 00:12:21.000]  所以是
[00:12:21.000 --> 00:12:22.000]  即是
[00:12:22.000 --> 00:12:23.000]  所以最後主人
[00:12:23.000 --> 00:12:24.000]  你明白嗎
[00:12:24.000 --> 00:12:25.000]  我給你一千
[00:12:25.000 --> 00:12:26.000]  你用都不用的
[00:12:26.000 --> 00:12:27.000]  那我就拿回
[00:12:27.000 --> 00:12:28.000]  拿回
[00:12:28.000 --> 00:12:29.000]  你都不用了
[00:12:29.000 --> 00:12:30.000]  那我就拿回
[00:12:30.000 --> 00:12:32.000]  講中心的
[00:12:32.000 --> 00:12:33.000]  講
[00:12:33.000 --> 00:12:34.000]  那個
[00:12:34.000 --> 00:12:35.000]  毒人
[00:12:35.000 --> 00:12:37.000]  怎樣去運用他去裁幹的
[00:12:37.000 --> 00:12:39.000]  很想和大家分享
[00:12:39.000 --> 00:12:40.000]  三樣東西
[00:12:40.000 --> 00:12:41.000]  簡單來說
[00:12:41.000 --> 00:12:43.000]  第一就是
[00:12:43.000 --> 00:12:47.000]  當你讀到那個故事的時候
[00:12:47.000 --> 00:12:48.000]  一千
[00:12:48.000 --> 00:12:49.000]  二千
[00:12:49.000 --> 00:12:50.000]  五千
[00:12:50.000 --> 00:12:51.000]  原來的文字
[00:12:51.000 --> 00:12:52.000]  是
[00:12:52.000 --> 00:12:53.000]  一個他寧德
[00:12:53.000 --> 00:12:54.000]  一個他寧德
[00:12:54.000 --> 00:12:55.000]  兩個他寧德
[00:12:55.000 --> 00:12:57.000]  五個他寧德
[00:12:57.000 --> 00:12:58.000]  他寧德是什麼來的呢
[00:12:58.000 --> 00:13:00.000]  是一個重量單位來的
[00:13:00.000 --> 00:13:03.000]  有買過黃金
[00:13:03.000 --> 00:13:05.000]  不敢說了
[00:13:05.000 --> 00:13:06.000]  對吧
[00:13:06.000 --> 00:13:09.000]  即是
[00:13:09.000 --> 00:13:10.000]  黃金是怎樣買的
[00:13:10.000 --> 00:13:13.000]  斷重量計
[00:13:13.000 --> 00:13:14.000]  對不對
[00:13:14.000 --> 00:13:15.000]  對不對
[00:13:15.000 --> 00:13:16.000]  即是正確的
[00:13:16.000 --> 00:13:17.000]  對不對
[00:13:17.000 --> 00:13:18.000]  你買多少
[00:13:18.000 --> 00:13:20.000]  你會不會進去金舖呢
[00:13:20.000 --> 00:13:22.000]  舊什麼的朋友呢
[00:13:22.000 --> 00:13:23.000]  進去
[00:13:23.000 --> 00:13:25.000]  給一斤金我
[00:13:25.000 --> 00:13:26.000]  你會不會這樣
[00:13:26.000 --> 00:13:28.000]  即是不會吧
[00:13:28.000 --> 00:13:29.000]  即是可能會
[00:13:29.000 --> 00:13:31.000]  麻煩我想要一斤
[00:13:31.000 --> 00:13:32.000]  即是
[00:13:32.000 --> 00:13:33.000]  先生你來來
[00:13:33.000 --> 00:13:34.000]  VIP房
[00:13:34.000 --> 00:13:35.000]  即是這樣
[00:13:35.000 --> 00:13:36.000]  即是
[00:13:36.000 --> 00:13:37.000]  重量單位
[00:13:37.000 --> 00:13:38.000]  行不行
[00:13:38.000 --> 00:13:39.000]  是吧
[00:13:39.000 --> 00:13:40.000]  我搞錯了
[00:13:40.000 --> 00:13:41.000]  一錢
[00:13:41.000 --> 00:13:42.000]  不好意思
[00:13:42.000 --> 00:13:43.000]  一錢
[00:13:43.000 --> 00:13:44.000]  可以了
[00:13:44.000 --> 00:13:45.000]  所以
[00:13:45.000 --> 00:13:46.000]  他講的是什麼
[00:13:46.000 --> 00:13:47.000]  他講的
[00:13:47.000 --> 00:13:48.000]  他那個不是純粹數字
[00:13:48.000 --> 00:13:50.000]  他是重量
[00:13:50.000 --> 00:13:52.000]  一他寧德是多少呢
[00:13:52.000 --> 00:13:53.000]  一他寧德就是
[00:13:53.000 --> 00:13:54.000]  大概
[00:13:54.000 --> 00:13:55.000]  當時
[00:13:55.000 --> 00:13:57.000]  普通工人
[00:13:57.000 --> 00:13:59.000]  二十年的人工
[00:13:59.000 --> 00:14:00.000]  你是不是普通工人呢
[00:14:00.000 --> 00:14:01.000]  我算吧
[00:14:01.000 --> 00:14:02.000]  即是
[00:14:02.000 --> 00:14:04.000]  通常第一個反應就是不要去
[00:14:04.000 --> 00:14:05.000]  即是我不知道
[00:14:05.000 --> 00:14:06.000]  即是
[00:14:06.000 --> 00:14:07.000]  我當
[00:14:07.000 --> 00:14:08.000]  一個普通工人
[00:14:08.000 --> 00:14:09.000]  我當
[00:14:09.000 --> 00:14:10.000]  在香港
[00:14:10.000 --> 00:14:11.000]  我當一萬元
[00:14:11.000 --> 00:14:12.000]  即是應該再低一點
[00:14:12.000 --> 00:14:13.000]  可能是
[00:14:13.000 --> 00:14:14.000]  一萬元普通工人
[00:14:14.000 --> 00:14:15.000]  一萬元
[00:14:15.000 --> 00:14:16.000]  一個月一萬
[00:14:16.000 --> 00:14:17.000]  一年幾錢
[00:14:17.000 --> 00:14:18.000]  十二萬
[00:14:18.000 --> 00:14:20.000]  二十年多少
[00:14:20.000 --> 00:14:24.000]  二百四十萬
[00:14:24.000 --> 00:14:25.000]  你想想
[00:14:25.000 --> 00:14:26.000]  一個普通工人
[00:14:26.000 --> 00:14:27.000]  突然間有個
[00:14:27.000 --> 00:14:28.000]  你老闆
[00:14:28.000 --> 00:14:29.000]  我
[00:14:29.000 --> 00:14:30.000]  誰是誰
[00:14:30.000 --> 00:14:32.000]  我要出trip了
[00:14:32.000 --> 00:14:33.000]  擺低
[00:14:33.000 --> 00:14:34.000]  一袋東西給你
[00:14:34.000 --> 00:14:35.000]  老闆
[00:14:35.000 --> 00:14:36.000]  什麼來的
[00:14:36.000 --> 00:14:37.000]  你拿去
[00:14:37.000 --> 00:14:38.000]  看看怎麼用
[00:14:38.000 --> 00:14:39.000]  一看
[00:14:39.000 --> 00:14:40.000]  嘩
[00:14:40.000 --> 00:14:41.000]  兩球東西
[00:14:41.000 --> 00:14:43.000]  cash
[00:14:43.000 --> 00:14:45.000]  我沒有試過
[00:14:45.000 --> 00:14:46.000]  我不知道有沒有試過
[00:14:46.000 --> 00:14:47.000]  兩球cash是怎麼樣
[00:14:47.000 --> 00:14:49.000]  拿上手是什麼感覺
[00:14:49.000 --> 00:14:50.000]  我不知道
[00:14:50.000 --> 00:14:51.000]  是什麼感覺呢
[00:14:51.000 --> 00:14:52.000]  拿著兩球cash
[00:14:52.000 --> 00:14:53.000]  即是
[00:14:53.000 --> 00:14:54.000]  嘩
[00:14:54.000 --> 00:14:55.000]  嘩
[00:14:55.000 --> 00:14:56.000]  嘩
[00:14:56.000 --> 00:14:57.000]  嘩
[00:14:57.000 --> 00:14:58.000]  嘩
[00:14:58.000 --> 00:14:59.000]  這些就是有經驗
[00:14:59.000 --> 00:15:00.000]  是不是
[00:15:00.000 --> 00:15:01.000]  是不是
[00:15:01.000 --> 00:15:02.000]  是吧
[00:15:02.000 --> 00:15:03.000]  是吧
[00:15:03.000 --> 00:15:04.000]  是吧
[00:15:04.000 --> 00:15:05.000]  即是
[00:15:05.000 --> 00:15:06.000]  哈哈哈
[00:15:06.000 --> 00:15:07.000]  即是
[00:15:07.000 --> 00:15:16.000]  哈哈哈
[00:15:16.000 --> 00:15:17.000]  這些就是不同
[00:15:17.000 --> 00:15:18.000]  是不是
[00:15:18.000 --> 00:15:22.000]  有經驗
[00:15:22.000 --> 00:15:23.000]  即是那時候
[00:15:23.000 --> 00:15:24.000]  我想說
[00:15:24.000 --> 00:15:25.000]  你記得這個故事
[00:15:25.000 --> 00:15:26.000]  其實它說什麼
[00:15:26.000 --> 00:15:27.000]  它在說
[00:15:27.000 --> 00:15:28.000]  才幹
[00:15:28.000 --> 00:15:30.000]  天國的比喻
[00:15:30.000 --> 00:15:32.000]  即是當我有時讀到這些位
