
[00:00:00.000 --> 00:00:02.120]  天父再一次將整個聚會交到祢的手中
[00:02:38.000 --> 00:02:41.160]  「撿完給她的袋子,撿完就走啊」
[00:02:41.160 --> 00:02:42.880]  「多謝你,多謝你」這樣走
[00:02:42.880 --> 00:02:44.440]  走了之後
[00:02:44.440 --> 00:02:48.240]  這個老闆開始有些思考
[00:02:48.240 --> 00:02:50.760]  檢查那個天秤
[00:02:50.760 --> 00:02:53.440]  「啊?壞了?」
[00:02:53.440 --> 00:02:56.240]  「壞了?這麼巧?」
[00:02:56.600 --> 00:02:57.920]  打開她的那張紙
[00:02:57.920 --> 00:03:01.040]  「有沒有這麼巧?我打算逼她走啊」
[00:03:01.040 --> 00:03:02.240]  她真的有一張祈禱紙
[00:03:02.240 --> 00:03:03.960]  打開來看一看
[00:03:03.960 --> 00:03:05.960]  簡單寫了這行字
[00:03:05.960 --> 00:03:07.440]  當然了,她不是中文的
[00:03:07.440 --> 00:03:09.520]  「親愛的主」
[00:03:09.520 --> 00:03:13.240]  「求你將今天的飲食賜給我們」
[00:03:13.240 --> 00:03:17.000]  這個老闆有一個很深的反省
[00:03:17.000 --> 00:03:20.320]  是否真的是一個這麼巧的巧合呢?
[00:03:20.320 --> 00:03:23.120]  雖然她是一個無神論者
[00:03:23.120 --> 00:03:24.840]  但是這一連串的經歷
[00:03:24.960 --> 00:03:27.200]  令到她的心有一種很深的震盪
[00:03:27.200 --> 00:03:28.920]  「為什麼就是這麼巧?」
[00:03:28.920 --> 00:03:30.920]  「一張紙一扔進去的時候」
[00:03:30.920 --> 00:03:32.760]  「我的天秤就壞了?」
[00:03:32.760 --> 00:03:36.760]  「而且當我打算取笑她」
[00:03:36.760 --> 00:03:38.440]  「她站起來好像有多重呢?」
[00:03:38.440 --> 00:03:40.440]  「怎料她真的有一張祈禱紙扔出來」
[00:03:40.440 --> 00:03:42.080]  「真的是這麼巧?」
[00:03:42.080 --> 00:03:43.880]  給她一個很深的思考
[00:03:43.880 --> 00:03:45.640]  我們一起來讀一讀
[00:03:45.640 --> 00:03:48.040]  我們耳熟能詳的《柱土文》
[00:03:48.040 --> 00:03:51.800]  這些字很難看
[00:03:51.800 --> 00:03:52.440]  懂得背的
[00:03:52.440 --> 00:03:54.760]  好,找到我們來讀
[00:03:54.840 --> 00:03:57.000]  《馬達福音》第六章九節十三節
[00:03:57.000 --> 00:03:58.000]  準備,一二三
[00:04:24.840 --> 00:04:28.760]  (全力以赴 全力以赴 全力以赴)
[00:04:28.760 --> 00:04:30.520]  好,我們再調第二張powerpoint
[00:04:30.520 --> 00:04:33.520]  下一張
[00:04:33.520 --> 00:04:37.360]  我會把它分開九段
[00:04:37.360 --> 00:04:38.960]  你看的時候方便一點
[00:04:38.960 --> 00:04:41.880]  六章九節的A
[00:04:41.880 --> 00:04:43.800]  是第一段的上半段
[00:04:43.800 --> 00:04:46.680]  是一種宣告和敬拜
[00:04:46.680 --> 00:04:48.520]  我們在天上的父
[00:04:48.520 --> 00:04:51.440]  這個天上的父最少有兩個意義
[00:04:51.440 --> 00:04:53.320]  第一個意義
[00:04:53.320 --> 00:04:55.320]  因為上帝創造亞當夏娃
[00:04:55.320 --> 00:04:57.800]  全人類都是由亞當夏娃現身而出
[00:04:57.800 --> 00:04:59.520]  所以祂是天地的柱
[00:04:59.520 --> 00:05:00.440]  祂是人類的柱
[00:05:00.440 --> 00:05:03.720]  所以祂是我們普及上的天上的父親
[00:05:03.720 --> 00:05:05.480]  但是第二個
[00:05:05.480 --> 00:05:06.880]  比較狹義的字
[00:05:06.880 --> 00:05:09.200]  就是祂是用屬靈裡面生我們
[00:05:09.200 --> 00:05:10.920]  我們裡面有上帝生命的
[00:05:10.920 --> 00:05:12.600]  在屬靈裡面祂是我們的父親
[00:05:12.600 --> 00:05:14.000]  每一個被重生的人
[00:05:14.000 --> 00:05:15.600]  祂都是我們的天父
[00:05:15.600 --> 00:05:17.400]  這個是double meaning
[00:05:17.400 --> 00:05:20.320]  所以我們基督徒是有兩個生日
[00:05:22.120 --> 00:05:24.480]  第一個生日就是你育生的爸爸媽媽給你的
[00:05:24.480 --> 00:05:25.960]  但是第二個生日
[00:05:25.960 --> 00:05:27.320]  是上帝給你的
[00:05:27.320 --> 00:05:29.760]  第二
[00:05:29.760 --> 00:05:32.160]  九節B
[00:05:32.160 --> 00:05:33.640]  祂是一種祈禱
[00:05:33.640 --> 00:05:34.240]  祈禱什麼呢?
[00:05:34.240 --> 00:05:36.240]  是怨人尊你的名為性
[00:05:36.240 --> 00:05:37.200]  為什麼要怨呢?
[00:05:37.200 --> 00:05:38.320]  就是不是每個人
[00:05:38.320 --> 00:05:40.360]  不是所有人都願意的
[00:05:40.360 --> 00:05:41.520]  所以才要怨的
[00:05:41.520 --> 00:05:44.320]  我相信就是指人的心已經開始轉變
[00:05:44.320 --> 00:05:46.600]  自由意志令到有些人選擇
[00:05:46.600 --> 00:05:48.360]  不想去敬拜上帝
[00:05:48.360 --> 00:05:49.560]  不想去愛上帝
[00:05:49.560 --> 00:05:51.360]  不想去認回這個爸爸
[00:05:52.960 --> 00:05:53.920]  好,到第十節
[00:05:53.920 --> 00:05:56.680]  第三個祈禱就是怨你的葛降臨
[00:05:56.680 --> 00:05:57.480]  又是怨
[00:05:57.480 --> 00:05:58.520]  在上帝有一個plan
[00:05:58.520 --> 00:06:00.520]  這個計劃就是要拯救人類
[00:06:00.520 --> 00:06:02.040]  上帝在每一個人
[00:06:02.040 --> 00:06:03.160]  每一個歷史
[00:06:03.160 --> 00:06:04.720]  每一個國家都有一個plan
[00:06:04.720 --> 00:06:08.360]  我們和祂配合
[00:06:08.360 --> 00:06:09.760]  還是和祂作對呢?
[00:06:09.760 --> 00:06:12.160]  這個是自把自為
[00:06:12.160 --> 00:06:14.160]  我們怨你的葛降臨
[00:06:14.160 --> 00:06:14.840]  我們真是
[00:06:14.840 --> 00:06:18.920]  第十的B就是怨你的子兒成就了
[00:06:18.920 --> 00:06:21.120]  如同在天
[00:06:22.720 --> 00:06:24.360]  當你知道上帝有他的計劃
[00:06:24.360 --> 00:06:25.160]  有大原則
[00:06:25.160 --> 00:06:25.920]  有大方向
[00:06:25.920 --> 00:06:27.640]  我們願意參與其中一份
[00:06:27.640 --> 00:06:28.200]  還是
[00:06:28.200 --> 00:06:30.320]  活在自己的世界裏面呢?
[00:06:30.320 --> 00:06:32.000]  這個我們要選擇
[00:06:32.000 --> 00:06:32.760]  所以他用怨
[00:06:32.760 --> 00:06:34.600]  就是不是每個人都願意的
[00:06:34.600 --> 00:06:36.160]  但是他怨你願意
[00:06:36.160 --> 00:06:38.360]  好,第十一節
[00:06:38.360 --> 00:06:41.640]  我們日常的飲食
[00:06:41.640 --> 00:06:42.960]  今日次我們
[00:06:42.960 --> 00:06:44.520]  一會兒我會再解這一節
[00:06:44.520 --> 00:06:45.240]  日常
[00:06:45.240 --> 00:06:46.520]  就是它可以解
[00:06:46.520 --> 00:06:47.920]  可以解次日
[00:06:47.920 --> 00:06:49.960]  可以解下一次再需要的東西
[00:06:49.960 --> 00:06:51.240]  給我調下一張
[00:06:52.120 --> 00:06:57.960]  面赦免我們辜負和虧欠
[00:06:57.960 --> 00:06:58.800]  而我們呢
[00:06:58.800 --> 00:07:01.760]  都願意去赦免那些辜負虧欠我們人
[00:07:01.760 --> 00:07:04.040]  猶太人很看重群體關係的
[00:07:04.040 --> 00:07:07.120]  不只是說你自己個人和上帝搞定就算數
[00:07:07.120 --> 00:07:08.960]  我們要看看你身邊的家人
[00:07:08.960 --> 00:07:10.360]  我們整個民族
[00:07:10.360 --> 00:07:13.760]  是有這一種很血濃於水
[00:07:13.760 --> 00:07:16.440]  恥辱不離皮的這種關係在這裏的
[00:07:16.440 --> 00:07:19.240]  好,第十三節
[00:07:19.920 --> 00:07:24.240]  他這個祈禱就是說免入試探和免入凶惡
[00:07:24.240 --> 00:07:26.520]  是一個靈性危機來的
[00:07:26.520 --> 00:07:30.440]  十三節B就是他祈禱救我們脫離那個惡者
[00:07:30.440 --> 00:07:32.000]  又是脫離靈性的危機
[00:07:32.000 --> 00:07:36.000]  十三節B就再一次他去肯定神的尊榮
[00:07:36.000 --> 00:07:38.920]  因為國度、權能、榮耀
[00:07:38.920 --> 00:07:40.280]  本來就屬於他
[00:07:40.280 --> 00:07:41.440]  是無窮盡的
[00:07:41.440 --> 00:07:43.280]  這一切根本沒有變過
[00:07:43.280 --> 00:07:44.800]  變的只是人自己本身
[00:07:44.800 --> 00:07:47.600]  在猶太人有十八篇的圖文
[00:07:47.600 --> 00:07:49.160]  又叫十八祝福
[00:07:50.640 --> 00:07:51.720]  這些十八祝福
[00:07:51.720 --> 00:07:53.560]  可以在吃飯前、吃飯後
[00:07:53.560 --> 00:07:54.800]  入醒、出醒
[00:07:54.800 --> 00:07:56.040]  收到好的消息
[00:07:56.040 --> 00:07:57.440]  甚至有新的家具
[00:07:57.440 --> 00:07:59.040]  他都有很多祈禱文的
[00:07:59.040 --> 00:08:02.480]  而他們猶太人每一天都有三次祈禱
[00:08:02.480 --> 00:08:08.600]  早上九點、中午十二點和下午三點都有祈禱文的
[00:08:08.600 --> 00:08:13.320]  所以這三個時間的祈禱又稱為立禱詞
[00:08:13.320 --> 00:08:17.760]  而這一篇就是在十八篇祝福
[00:08:18.400 --> 00:08:20.400]  圖文裏面其中的第五篇
[00:08:20.400 --> 00:08:21.720]  我們找多一齊看一看
[00:08:21.720 --> 00:08:24.440]  這一篇的祈禱文它是怎樣的
[00:08:24.440 --> 00:08:26.200]  準備,一、二、三
[00:08:26.200 --> 00:08:30.720]  「我們的父啊,帶領我們歸向祢的律法」
[00:08:30.720 --> 00:08:34.280]  「王啊,帶領我們回來服侍祢」
[00:08:34.280 --> 00:08:37.200]  「帶領我們真實地悔改」
[00:08:37.200 --> 00:08:41.800]  「主啊,感謝祢,因祢接受我們的懺悔」
[00:08:41.800 --> 00:08:45.360]  這是猶太人十八祝福裏面的第五篇
[00:08:45.360 --> 00:08:47.760]  另外下一篇是第十二篇
[00:08:49.160 --> 00:08:52.280]  我喜歡用黑白,讓你們清淡一點
[00:08:52.280 --> 00:08:54.520]  我和各位一起讀
[00:08:54.520 --> 00:08:58.440]  「主啊,願祢的憐憫臨到正直」
[00:08:58.440 --> 00:09:03.120]  「謙卑的以色列眾長老及各位教師」
[00:09:03.120 --> 00:09:08.400]  「願因為臨到在我們中間虔誠的陌生人」
[00:09:08.400 --> 00:09:14.320]  「及我們每一位想自凡誠實信靠理明的人」
[00:09:14.880 --> 00:09:19.320]  「使我們在永恆能與他們同夢欣賞」
[00:09:19.320 --> 00:09:22.760]  「叫我們的盼望不自落空」
[00:09:22.760 --> 00:09:29.320]  「主啊,感謝祢,因祢是忠實信徒的盼望和信賴」
[00:09:29.320 --> 00:09:34.480]  你見到他們在格式開始的時候都是宣示尊稱
[00:09:34.480 --> 00:09:36.640]  下面都是一個感謝
[00:09:36.640 --> 00:09:38.040]  一個回應
[00:09:38.040 --> 00:09:39.840]  中間就是要祈的主要內容
[00:09:39.840 --> 00:09:42.240]  你見到他們連陌生人也祈了
[00:09:44.160 --> 00:09:46.000]  先人幫我推大一點這個窩林
[00:09:46.000 --> 00:09:46.920]  我不用那麼大聲
[00:09:46.920 --> 00:09:48.120]  我的聲音沒有那麼傷
[00:09:48.120 --> 00:09:49.480]  麻煩你
[00:09:49.480 --> 00:09:51.040]  喂喂,聽聲音
[00:09:51.040 --> 00:09:52.320]  舒服很多了
[00:09:52.320 --> 00:09:55.560]  這個是給我們有參考
[00:09:55.560 --> 00:09:58.800]  所以耶穌教導我們這個禱告也是
[00:09:58.800 --> 00:10:00.960]  你見到他也有一定的格式
[00:10:00.960 --> 00:10:06.560]  十八篇祝福文
[00:10:06.560 --> 00:10:07.680]  開始寫了
[00:10:07.680 --> 00:10:10.280]  還有立禱詞
[00:10:10.280 --> 00:10:12.800]  本來是好的,禱詞很優美的
[00:10:13.200 --> 00:10:17.080]  但透過人的律法和每日恩秦之下
[00:10:17.080 --> 00:10:21.320]  變成像品臣般「咿咿咿咿咿咿咿咿」
[00:10:21.320 --> 00:10:23.160]  被耶穌稱為「重福瑜」
[00:10:23.160 --> 00:10:25.240]  「重福瑜」
[00:10:25.240 --> 00:10:28.280]  不斷用「重福瑜」煩惱上帝
[00:10:28.280 --> 00:10:31.320]  本來是很優美的奇多文
[00:10:31.320 --> 00:10:33.400]  但當女人每日「咿咿咿咿咿咿咿咿」
[00:10:33.400 --> 00:10:34.920]  甚至拉比認為
[00:10:34.920 --> 00:10:37.000]  你的土文愈長愈蒙祝福
[00:10:37.000 --> 00:10:39.520]  拉比一開聲祈禱期一小時
[00:10:39.520 --> 00:10:41.920]  連不得一巴打下去叫她閉嘴
[00:10:43.200 --> 00:10:49.160]  因為她們認為說得愈長愈蒙祝福
[00:10:49.160 --> 00:10:50.080]  是誰說的呢?
[00:10:50.080 --> 00:10:53.680]  土古主人認為是蒙上帝應允
[00:10:53.680 --> 00:10:55.640]  是關乎長短的嗎?
[00:10:55.640 --> 00:10:59.200]  是關乎你的心是否真誠的嗎?
[00:10:59.200 --> 00:11:03.680]  是關乎那些詞句修例的嗎?
[00:11:03.680 --> 00:11:08.600]  但就是因為人在這種律法之下
[00:11:08.600 --> 00:11:12.080]  在這種文化之下漸漸偏歪了
[00:11:12.720 --> 00:11:16.120]  把修例的土文變成了重福瑜
[00:11:16.120 --> 00:11:17.080]  「品臣」
[00:11:17.080 --> 00:11:19.680]  甚至好像「咿咿咿咿咿咿」的「品臣」的聲音
[00:11:19.680 --> 00:11:21.000]  煩到你要死
[00:11:21.000 --> 00:11:22.760]  所以主土文也一樣
[00:11:22.760 --> 00:11:26.360]  耶穌教我們的主土文是講一個典範
[00:11:26.360 --> 00:11:29.560]  我們祈禱應該是這樣的意思
[00:11:29.560 --> 00:11:32.120]  所以祂沒有說每個字都要執著
[00:11:32.120 --> 00:11:36.960]  祈禱的時候應該有這種精神和態度
[00:11:36.960 --> 00:11:39.440]  我們有這種心去崇敬祂
[00:11:39.440 --> 00:11:41.600]  所以不要每個字都將死祂
[00:11:41.600 --> 00:11:43.720]  所以有些教會都開始是這樣的
[00:11:43.720 --> 00:11:46.000]  散會之後一定要陪著主土文
[00:11:46.000 --> 00:11:48.600]  陪著他的人就會恩秦了
[00:11:48.600 --> 00:11:49.680]  本來是很好的
[00:11:49.680 --> 00:11:51.720]  每一次提醒自己是很好的
[00:11:51.720 --> 00:11:53.080]  陪著他之後
[00:11:53.080 --> 00:11:55.200]  「好,我們一粒主土文之後散會」
[00:11:55.200 --> 00:11:57.480]  嘩,真是
[00:11:57.480 --> 00:12:00.880]  好像某一套電影說的
[00:12:00.880 --> 00:12:02.400]  好像蒼蠅在裡面飛來飛去
[00:12:02.400 --> 00:12:03.440]  然後捉住牠,拉住牠
[00:12:03.440 --> 00:12:04.840]  搶出來,打牠,扔了牠
[00:12:04.840 --> 00:12:08.040]  不知道哪套電影就算了
[00:12:12.600 --> 00:12:14.200]  在六章九字那裡說到
[00:12:14.200 --> 00:12:18.960]  有沒有powerpoint呢?跳到下一章
[00:12:18.960 --> 00:12:19.720]  沒有
[00:12:19.720 --> 00:12:28.040]  祈禱的時候要用上帝專利的名為性
[00:12:28.040 --> 00:12:30.320]  所以你們要這樣禱告
[00:12:30.320 --> 00:12:35.200]  即是耶穌並沒有叫我們隻字不漏去背誦主土文
[00:12:35.200 --> 00:12:37.000]  祂是示範一個禱告
[00:12:37.000 --> 00:12:40.200]  叫我們有這樣的大方向去參考
[00:12:40.480 --> 00:12:42.480]  首先要認清自己的身份
[00:12:42.480 --> 00:12:44.280]  這個是我們天上的符
[00:12:44.280 --> 00:12:46.240]  我們要尊祂為性
[00:12:46.240 --> 00:12:48.840]  即是顯示著上帝的位格
[00:12:48.840 --> 00:12:50.560]  第十節
[00:12:50.560 --> 00:12:52.200]  「願願國光臨」
[00:12:52.200 --> 00:12:53.200]  剛才都說了
[00:12:53.200 --> 00:12:56.600]  就是因為上帝在人的身上
[00:12:56.600 --> 00:12:57.600]  在社會裡面
[00:12:57.600 --> 00:12:59.800]  在民族裡面有很多計劃
[00:12:59.800 --> 00:13:01.680]  但祂是人是不願意
[00:13:01.680 --> 00:13:03.800]  有些友人是走自己的路
[00:13:03.800 --> 00:13:05.800]  所以變成要願了
[00:13:07.080 --> 00:13:10.960]  這個是上帝在人類犯罪之後
[00:13:10.960 --> 00:13:13.480]  可能才有的一些救贖計劃的意思
[00:13:13.480 --> 00:13:14.480]  在來都不出奇
[00:13:14.480 --> 00:13:16.080]  我相信是不止的
[00:13:16.080 --> 00:13:18.080]  第十一節
[00:13:18.080 --> 00:13:20.800]  有一個伏線
[00:13:20.800 --> 00:13:22.800]  日用這個字
[00:13:22.800 --> 00:13:24.480]  在馬太六章十一節說
[00:13:24.480 --> 00:13:27.400]  「我們日用的飲食,今日賜給我們」
[00:13:27.400 --> 00:13:29.400]  有解經家認為
[00:13:29.400 --> 00:13:34.400]  今日這個字是馬太耶穌門徒作出來的
[00:13:34.400 --> 00:13:35.800]  是一個新的字來的
[00:13:35.800 --> 00:13:36.800]  即是造字
[00:13:37.080 --> 00:13:42.080]  有一次做拜火教天教的字
[00:13:42.080 --> 00:13:43.280]  是造出來的
[00:13:43.280 --> 00:13:44.680]  以為是造這個字出來的
[00:13:44.680 --> 00:13:47.680]  但後來發現了一些文獻
[00:13:47.680 --> 00:13:49.080]  發現一些文獻
[00:13:49.080 --> 00:13:54.280]  原來在一些主婦日常買菜的紀錄裡面
[00:13:54.280 --> 00:13:57.080]  那些備忘錄裡面竟然發現有這個字
[00:13:57.080 --> 00:14:02.080]  原來有些婦女是怕有些東西忘記了賣
[00:14:02.080 --> 00:14:04.080]  「出去買東西了」
[00:14:04.080 --> 00:14:06.080]  賣什麼呢?
[00:14:07.080 --> 00:14:09.480]  「糟了,買了一些不是應該買的東西」
[00:14:09.480 --> 00:14:10.680]  「回到家的時候」
[00:14:10.680 --> 00:14:12.080]  「要買的東西沒買到」
[00:14:12.080 --> 00:14:14.080]  「或者買了這些東西不是我要的」
[00:14:14.080 --> 00:14:16.080]  「這些紙是備忘錄」
[00:14:16.080 --> 00:14:19.080]  「經常是這樣,我也試過是這樣」
[00:14:19.080 --> 00:14:20.080]  以為記得到的
[00:14:20.080 --> 00:14:22.080]  進去之後花多眼圓
[00:14:22.080 --> 00:14:23.080]  要買的買不到
[00:14:23.080 --> 00:14:24.480]  不應該買的買了一堆回家
[00:14:24.480 --> 00:14:26.080]  最終又放在一邊
[00:14:26.080 --> 00:14:28.080]  這些是那些婦女
[00:14:28.080 --> 00:14:31.080]  因為不要忘記日常生活所需
[00:14:31.080 --> 00:14:33.080]  而寫下其中一個備忘
[00:14:33.080 --> 00:14:35.080]  而今日這個字
[00:14:35.080 --> 00:14:37.680]  原來發覺不是由馬太作出來的
[00:14:37.680 --> 00:14:41.080]  而這個字有些學者認為可以解作
[00:14:41.080 --> 00:14:45.080]  次日、第二日、下次這樣解
[00:14:45.080 --> 00:14:47.080]  但如果是這樣解的話
[00:14:47.080 --> 00:14:50.080]  和耶穌上下文的那個行氣語句
[00:14:50.080 --> 00:14:51.080]  有些不符合
[00:14:51.080 --> 00:14:52.080]  因為他說
[00:14:52.080 --> 00:14:55.080]  「我們日用的飲食是今日次給我們」
[00:14:55.080 --> 00:14:57.080]  「不要為明天憂慮」
[00:14:57.080 --> 00:15:01.080]  「一天的難處,一天當就夠了」
[00:15:01.080 --> 00:15:03.080]  整個行氣來講
[00:15:03.080 --> 00:15:05.080]  似乎不是講明天
[00:15:05.080 --> 00:15:07.080]  應該就是講今日
[00:15:07.080 --> 00:15:12.080]  但婦女或者家庭主婦
[00:15:12.080 --> 00:15:13.080]  在當時來說
[00:15:13.080 --> 00:15:15.080]  主理就是要照顧家人
[00:15:15.080 --> 00:15:17.080]  日常要買
[00:15:17.080 --> 00:15:19.080]  生活上所需要是他們的重任
[00:15:19.080 --> 00:15:22.080]  在一個戰亂的環境
[00:15:22.080 --> 00:15:25.080]  在一個很不穩定的社會裏面
[00:15:25.080 --> 00:15:27.080]  你需要麵粉
[00:15:27.080 --> 00:15:29.080]  可能被人賣光
[00:15:29.080 --> 00:15:31.080]  不是因為你沒有錢的問題
[00:15:31.080 --> 00:15:32.080]  是被人搶購一空
[00:15:34.080 --> 00:15:37.080]  你可能需要油
[00:15:37.080 --> 00:15:39.080]  但油可能被人黑扣了
[00:15:39.080 --> 00:15:41.080]  用支出來賣
[00:15:41.080 --> 00:15:43.080]  有錢就買不到
[00:15:43.080 --> 00:15:45.080]  或者用很多錢才買到一點
[00:15:45.080 --> 00:15:47.080]  所以社會動盪之下
[00:15:47.080 --> 00:15:49.080]  主婦為了照顧家庭的頭家
[00:15:49.080 --> 00:15:50.080]  照顧家裏的子女
[00:15:50.080 --> 00:15:52.080]  她是大費周章
[00:15:52.080 --> 00:15:54.080]  在心裏經常憂心忡忡
[00:15:54.080 --> 00:15:56.080]  為的要照顧好自己的家庭
[00:15:56.080 --> 00:15:59.080]  要扮演好自己做媽媽的角色
[00:15:59.080 --> 00:16:01.080]  所以這個對她來講
[00:16:01.080 --> 00:16:04.080]  是真的很需要有這個祈禱
[00:16:04.080 --> 00:16:06.080]  真的很需要有這個祈禱
[00:16:06.080 --> 00:16:08.080]  正如我剛才所說的那個人形
[00:16:08.080 --> 00:16:11.080]  那個婦女為了照顧家裏的人
[00:16:11.080 --> 00:16:13.080]  又沒有錢
[00:16:13.080 --> 00:16:15.080]  但又要照顧家裏的子女
[00:16:15.080 --> 00:16:18.080]  之前一晚已經祈禱
[00:16:18.080 --> 00:16:22.080]  主呀求你賜給我家裏有一用的飲食
[00:16:22.080 --> 00:16:25.080]  同樣這個意思都一樣
[00:16:25.080 --> 00:16:28.080]  但如果我們將這個意思
[00:16:28.080 --> 00:16:31.080]  延伸到上帝角度的言直
[00:16:31.080 --> 00:16:32.080]  我們可以這樣說
[00:16:32.080 --> 00:16:34.080]  給我們有盼望
[00:16:34.080 --> 00:16:38.080]  有機會去到耶穌基督
[00:16:38.080 --> 00:16:41.080]  為我們預備那個羔羊婚宴有份
[00:16:41.080 --> 00:16:44.080]  在意義上我們要這樣給自己去仰望
[00:16:44.080 --> 00:16:46.080]  第十二節
[00:16:46.080 --> 00:16:48.080]  免我們的債
[00:16:48.080 --> 00:16:50.080]  即是說我們欠債
[00:16:50.080 --> 00:16:51.080]  欠債就要還
[00:16:51.080 --> 00:16:52.080]  免我們的債
[00:16:52.080 --> 00:16:55.080]  即是說希望別人不用追我們的債
[00:16:55.080 --> 00:16:58.080]  不用你還也不勾銷會害送
[00:16:58.080 --> 00:17:00.080]  欠什麼債呢
[00:17:00.080 --> 00:17:07.080]  我們要追我們的PowerPoint姐姐
[00:17:07.080 --> 00:17:09.080]  沒有
[00:17:09.080 --> 00:17:13.080]  第一類的債就是過範
[00:17:13.080 --> 00:17:16.080]  就是說不應該做的你做了
[00:17:16.080 --> 00:17:20.080]  第二類的債就叫虧欠
[00:17:20.080 --> 00:17:24.080]  就叫虧欠
[00:17:25.080 --> 00:17:27.080]  你應該去做的你沒有做
[00:17:27.080 --> 00:17:30.080]  前者是說道德性的行為
[00:17:30.080 --> 00:17:31.080]  你不應該犯罪
[00:17:31.080 --> 00:17:32.080]  你不應該偷竊
[00:17:32.080 --> 00:17:33.080]  你不應該姦淫
[00:17:33.080 --> 00:17:34.080]  但你做了
[00:17:34.080 --> 00:17:36.080]  第二類就是你應該去憐憫人
[00:17:36.080 --> 00:17:37.080]  你應該去報私
[00:17:37.080 --> 00:17:38.080]  你應該去輔助身邊的人
[00:17:38.080 --> 00:17:40.080]  你要照顧你的兄弟姐妹
[00:17:40.080 --> 00:17:41.080]  沒有做
[00:17:41.080 --> 00:17:43.080]  兩類的債
[00:17:43.080 --> 00:17:46.080]  所以這兩類的債其實我們欠上帝
