
[00:00:00.000 --> 00:00:08.000]  請姊妹讓我們再一次同心低頭禱告
[00:01:49.000 --> 00:01:54.000]  彼得說:「主啊!是的,你知道我愛你。」
[00:01:54.000 --> 00:01:57.000]  耶穌說:「你牧養我的羊。」
[00:01:57.000 --> 00:01:59.000]  第三次對他說:
[00:01:59.000 --> 00:02:05.000]  「約翰的兒子西門,你愛我麼?」
[00:02:05.000 --> 00:02:09.000]  第三次對他說:「你愛我麼?」
[00:02:09.000 --> 00:02:11.000]  就憂愁對耶穌說:
[00:02:11.000 --> 00:02:17.000]  「主啊!你是無所不知的,你知道我愛你。」
[00:02:17.000 --> 00:02:20.000]  耶穌說:「你餵養我的羊。」
[00:02:20.000 --> 00:02:28.000]  「我實實在在的告訴你,你年少的時候,自己戳上大指,隨意往來。」
[00:02:28.000 --> 00:02:37.000]  「但年老的時候,你要伸出手來,別人要把你戳上,帶你到不願意的地方。」
[00:02:37.000 --> 00:02:43.000]  耶穌說這話,是指著彼得要怎樣死榮耀神。
[00:02:43.000 --> 00:02:48.000]  說了這話,就對他說:「你跟從我吧。」
[00:02:48.000 --> 00:02:54.000]  彼得轉過來,看見耶穌所愛的那門徒跟著,
[00:02:54.000 --> 00:02:59.000]  就是在晚飯的時候,靠著耶穌哄堂說:
[00:02:59.000 --> 00:03:03.000]  「主啊!賣你的是誰的那門徒?」
[00:03:03.000 --> 00:03:06.000]  彼得看見他,就問耶穌說:
[00:03:06.000 --> 00:03:09.000]  「主啊!這人將來如何?」
[00:03:09.000 --> 00:03:16.000]  耶穌對他說:「我若要他等到我來的時候,與你何干?」
[00:03:16.000 --> 00:03:19.000]  「你跟從我吧。」
[00:03:19.000 --> 00:03:24.000]  於聖經經文背景,當你回想,看回《約翰福音》第21章開始的時候,
[00:03:24.000 --> 00:03:29.000]  你就知道這個背景,就發生在提比利亞的海邊。
[00:03:29.000 --> 00:03:33.000]  當時聖經裡面講到,就是彼得和有六個的門徒,
[00:03:33.000 --> 00:03:37.000]  就在這個海邊的小屋裡面,一齊來生活,一齊來相交。
[00:03:37.000 --> 00:03:40.000]  為什麼他們會居住在這裡呢?
[00:03:40.000 --> 00:03:43.000]  為什麼他們會停留在提比利亞的海邊呢?
[00:03:43.000 --> 00:03:48.000]  因為耶穌已經從死裡復活。
[00:03:48.000 --> 00:03:52.000]  耶穌不單止被釘在十字架,
[00:03:52.000 --> 00:03:54.000]  耶穌從死裡復活。
[00:03:54.000 --> 00:03:57.000]  他沒辦法再見到一個屬靈的領袖,
[00:03:57.000 --> 00:04:01.000]  在他們的人生的路裡面,去帶領他們前進。
[00:04:01.000 --> 00:04:04.000]  這幫門徒就好像迷失了方向,
[00:04:04.000 --> 00:04:08.000]  這幫門徒就好像失去了人生的目標和意義。
[00:04:08.000 --> 00:04:10.000]  在經文裡面,我們看到,
[00:04:10.000 --> 00:04:13.000]  他們為著生計的緣故,彼得就出聲,
[00:04:13.000 --> 00:04:17.000]  彼得就說:「我打與去。」
[00:04:17.000 --> 00:04:19.000]  其他六個門徒聽到的時候,
[00:04:19.000 --> 00:04:24.000]  就一呼百應說:「我們也和你同去。」
[00:04:24.000 --> 00:04:28.000]  為什麼他們要重操故業呢?
[00:04:28.000 --> 00:04:31.000]  是因為他們失去了一個屬靈的目標,
[00:04:31.000 --> 00:04:33.000]  失去了一個屬靈的方向。
[00:04:33.000 --> 00:04:37.000]  在經文裡面,讓我們反思,
[00:04:37.000 --> 00:04:39.000]  今天在我們的信仰的路裡面,
[00:04:39.000 --> 00:04:42.000]  我們是不是常常看見人,
[00:04:42.000 --> 00:04:44.000]  我們看不到我們的主,
[00:04:44.000 --> 00:04:45.000]  我們復活的主,
[00:04:45.000 --> 00:04:49.000]  在我們的生命裡面帶領著你和我呢?
[00:04:49.000 --> 00:04:51.000]  從另一個角度也看到,
[00:04:51.000 --> 00:04:53.000]  原來人性真的很軟弱,
[00:04:53.000 --> 00:04:55.000]  失去了一個屬靈的帶領的時候,
[00:04:55.000 --> 00:04:59.000]  我們就不知道怎樣來前進。
[00:04:59.000 --> 00:05:04.000]  這群門徒就活在一種這樣的境況裡面,
[00:05:04.000 --> 00:05:06.000]  但是我們看到從經文裡面,
[00:05:06.000 --> 00:05:08.000]  二十一章裡面,
[00:05:08.000 --> 00:05:11.000]  我們看到他們在打魚的時候,
[00:05:11.000 --> 00:05:12.000]  第三節裡面說,
[00:05:12.000 --> 00:05:14.000]  他們整夜的勞碌,
[00:05:14.000 --> 00:05:17.000]  打了魚一整天,一整晚,
[00:05:17.000 --> 00:05:20.000]  但是毫無收穫。
[00:05:20.000 --> 00:05:23.000]  耶穌就來跟他們說,
[00:05:23.000 --> 00:05:29.000]  你要把網殺在船的右邊,就必得著。
[00:05:29.000 --> 00:05:32.000]  為什麼耶穌要再一次來到面前,
[00:05:32.000 --> 00:05:35.000]  向這群門徒說同一句話?
[00:05:35.000 --> 00:05:39.000]  這句話是不是令這群門徒很深刻的重思?
[00:05:39.000 --> 00:05:41.000]  三年多前,
[00:05:41.000 --> 00:05:43.000]  耶穌豈不是藉著這段經文,
[00:05:43.000 --> 00:05:47.000]  藉著這些經歷去呼召彼得?
[00:05:47.000 --> 00:05:52.000]  你要殺網在船開到水深之處去殺網,
[00:05:52.000 --> 00:05:55.000]  因為他們經歷了很多的魚在網裡面,
[00:05:55.000 --> 00:05:59.000]  船將要再沉。
[00:05:59.000 --> 00:06:01.000]  在經歷裡面,
[00:06:01.000 --> 00:06:06.000]  耶穌再一次讓這群門徒重一次的經歷,
[00:06:06.000 --> 00:06:09.000]  同樣一次,耶穌告訴他們,
[00:06:09.000 --> 00:06:12.000]  你將網殺在船的右邊,就必得著。
[00:06:12.000 --> 00:06:15.000]  結果他們網了很多很多的魚,
[00:06:15.000 --> 00:06:17.000]  耶穌就藉著這段經文,
[00:06:17.000 --> 00:06:20.000]  向彼得來說話,
[00:06:20.000 --> 00:06:21.000]  但願這段經文,
[00:06:21.000 --> 00:06:23.000]  不單止是耶穌和彼得來說話,
[00:06:23.000 --> 00:06:25.000]  但願這段經文,
[00:06:25.000 --> 00:06:30.000]  同樣是讓耶穌和你和我來說話,
[00:06:30.000 --> 00:06:32.000]  耶穌和彼得對話,
[00:06:32.000 --> 00:06:35.000]  希望彼得能夠帶著一個愛,
[00:06:35.000 --> 00:06:37.000]  來回應耶穌給他的對話,
[00:06:37.000 --> 00:06:40.000]  希望彼得來到神的面前,
[00:06:40.000 --> 00:06:41.000]  來到耶穌的面前,
[00:06:41.000 --> 00:06:45.000]  願意去憑愛去回應,
[00:06:45.000 --> 00:06:48.000]  耶穌交付給他的召命。
[00:06:48.000 --> 00:06:52.000]  當彼得聽到耶穌和他們說話的時候,
[00:06:52.000 --> 00:06:53.000]  究竟彼得這個人,
[00:06:53.000 --> 00:06:55.000]  他自己的心路歷程,
[00:06:55.000 --> 00:06:58.000]  又是怎樣去回應和答上呢?
[00:06:58.000 --> 00:07:00.000]  我相信第一樣東西,
[00:07:00.000 --> 00:07:03.000]  彼得學習以愛去回應,
[00:07:03.000 --> 00:07:05.000]  在經文裏面我們見到,
[00:07:05.000 --> 00:07:07.000]  當他們吃完早飯的時候,
[00:07:07.000 --> 00:07:09.000]  耶穌就對西門彼得說,
[00:07:09.000 --> 00:07:18.000]  「約翰的兒子西門,你愛我比這些更甚!」
[00:07:18.000 --> 00:07:21.000]  「這些」是代表甚麼呢?
[00:07:21.000 --> 00:07:25.000]  「這些」可能是當時他們所捕獲的魚,
[00:07:25.000 --> 00:07:27.000]  所有的大魚,
[00:07:27.000 --> 00:07:29.000]  「這些」可能是他們謀生的工具,
[00:07:29.000 --> 00:07:31.000]  網的漁船,
[00:07:31.000 --> 00:07:35.000]  「這些」可能是將彼得和這幾個門徒來比較,
[00:07:35.000 --> 00:07:41.000]  「你愛我比這些人事物更甚!」
[00:07:41.000 --> 00:07:44.000]  耶穌很想彼得有個心思熟慮,
[00:07:44.000 --> 00:07:49.000]  做出他人生裏面很重要的抉擇。
[00:07:49.000 --> 00:07:52.000]  過去彼得曾經口口聲聲說,
[00:07:52.000 --> 00:07:57.000]  「主呀!我愛祢!主呀!我願意為祢死!」
[00:07:57.000 --> 00:07:58.000]  但是過去的經驗,
[00:07:58.000 --> 00:08:01.000]  讓我們見到彼得所作的,
[00:08:01.000 --> 00:08:05.000]  說的就是一套,但做的又是另一套。
[00:08:05.000 --> 00:08:08.000]  耶穌很想從這個經歷裏面,
[00:08:08.000 --> 00:08:11.000]  讓彼得重新反思,
[00:08:11.000 --> 00:08:14.000]  究竟他和耶穌之間這個愛的結連,
[00:08:14.000 --> 00:08:18.000]  究竟是一個甚麼的表達呢?
[00:08:18.000 --> 00:08:24.000]  我相信耶穌很想彼得很深的反思,
[00:08:24.000 --> 00:08:27.000]  昔日當主被賣的時候,
[00:08:27.000 --> 00:08:32.000]  耶穌豈不是提醒過他,「你會三次不認我嗎?」
[00:08:32.000 --> 00:08:34.000]  當雞叫已聲的時候,
[00:08:34.000 --> 00:08:37.000]  「你要三次不認主!」
[00:08:37.000 --> 00:08:40.000]  當雞叫出現的時候,
[00:08:40.000 --> 00:08:43.000]  彼得回想主對他的說話,
[00:08:43.000 --> 00:08:45.000]  聖經裏面很清楚說,
[00:08:45.000 --> 00:08:49.000]  「他就出去痛哭!」
[00:08:49.000 --> 00:08:54.000]  彼得為了自己的生命流淚痛悔,
[00:08:54.000 --> 00:08:57.000]  為了自己和神的愛那種承諾,
[00:08:57.000 --> 00:09:03.000]  那種拆毀,在生命裏面的那種懊悔和痛哭。
[00:09:03.000 --> 00:09:06.000]  弟兄姊妹在信仰的路裏面,
[00:09:06.000 --> 00:09:10.000]  曾幾何時你在神的面前有些承諾,
[00:09:10.000 --> 00:09:13.000]  有些立志,你做了沒有呢?
[00:09:13.000 --> 00:09:16.000]  你的承諾,你的立志,
[00:09:16.000 --> 00:09:19.000]  你有沒有去回望一下,
[00:09:19.000 --> 00:09:25.000]  你有沒有來到好像彼得一樣,在神的面前懊悔?
[00:09:25.000 --> 00:09:28.000]  當耶穌再次問彼得,
[00:09:28.000 --> 00:09:32.000]  「你愛我比這些更甚麼?」的時候,
[00:09:32.000 --> 00:09:34.000]  我相信彼得在他的生命裏面,
[00:09:34.000 --> 00:09:36.000]  他有很深的再一次的經歷,
[00:09:36.000 --> 00:09:39.000]  就好像彼得在彼得前書第二章裏面說,
[00:09:39.000 --> 00:09:42.000]  他經歷到耶穌親身擔當了他的罪,
[00:09:42.000 --> 00:09:44.000]  耶穌手上的鞭傷,
[00:09:44.000 --> 00:09:46.000]  叫他得到醫治,
[00:09:46.000 --> 00:09:52.000]  他已經歸到這個屬靈的牧人監督下。
[00:09:52.000 --> 00:09:56.000]  我相信耶穌對他發出這個呼聲,
[00:09:56.000 --> 00:10:01.000]  讓彼得在生命裏面重新認定,
[00:10:01.000 --> 00:10:03.000]  他要在神的面前,
[00:10:03.000 --> 00:10:06.000]  生命真的要不再一樣。
[00:10:06.000 --> 00:10:07.000]  短短的經文裏面,
[00:10:07.000 --> 00:10:08.000]  耶穌就問他,
[00:10:08.000 --> 00:10:14.000]  「你愛我嗎?你愛我嗎?你愛我比這些更甚麼?」的時候,
[00:10:14.000 --> 00:10:16.000]  彼得有三次的回應,
[00:10:16.000 --> 00:10:20.000]  他說:「主啊,祢知道我愛祢,祢知道我愛祢。」
[00:10:20.000 --> 00:10:26.000]  他說:「主啊,祢是無所不知的,祢知道我愛祢。」
[00:10:26.000 --> 00:10:30.000]  當彼得做了一個這麼肯定的回應的時候,
[00:10:30.000 --> 00:10:35.000]  在往後我們看見彼得的生命真的不再一樣。
[00:10:35.000 --> 00:10:37.000]  在往後的經文裏面,
[00:10:37.000 --> 00:10:42.000]  讓我們見到彼得怎樣去活出這個承諾呢?
[00:10:42.000 --> 00:10:44.000]  在《少林寺》第二章裏面,
[00:10:44.000 --> 00:10:49.000]  當他面對很多人來到耶路撒冷的地方的時候,
[00:10:49.000 --> 00:10:52.000]  彼得很勇敢地站在很多人群裏面,
[00:10:52.000 --> 00:10:55.000]  來宣告第一篇很重要的信息。
[00:10:55.000 --> 00:11:02.000]  過去他很害怕在眾人的面前去承認耶穌,
[00:11:02.000 --> 00:11:07.000]  但是今天他竟然公開地宣講耶穌。
[00:11:07.000 --> 00:11:09.000]  結果在《少林寺》第二章裏面,
[00:11:09.000 --> 00:11:13.000]  我們見到很多人信耶穌。
[00:11:13.000 --> 00:11:15.000]  往後在第三章裏面,
[00:11:15.000 --> 00:11:18.000]  我們見到他去到尾門的時候,
[00:11:18.000 --> 00:11:22.000]  他見到一個騎腿的人和他們去行乞,
[00:11:22.000 --> 00:11:24.000]  彼得怎樣說呢?
[00:11:24.000 --> 00:11:26.000]  彼得是見到有需要的人,
[00:11:26.000 --> 00:11:29.000]  他毫不猶豫地來施行醫治。
[00:11:29.000 --> 00:11:31.000]  他醫治靠些什麼呢?
[00:11:31.000 --> 00:11:33.000]  他說:「金銀我都沒有了,
[00:11:33.000 --> 00:11:35.000]  我奉拿撒勒人耶穌的名,
[00:11:35.000 --> 00:11:38.000]  叫你起來行走。」
[00:11:38.000 --> 00:11:41.000]  因為他所倚靠的不是他的技能,
[00:11:41.000 --> 00:11:44.000]  他所倚靠的不是他的維生工具。
[00:11:44.000 --> 00:11:47.000]  今天彼得所倚靠的,
[00:11:47.000 --> 00:11:51.000]  是他生命裏面的主。
[00:11:51.000 --> 00:11:53.000]  當《少林傳》第四章我們見到,
[00:11:53.000 --> 00:11:57.000]  他面對當時的祭司官員殺了那個人,
[00:11:57.000 --> 00:11:59.000]  給他的質詢的時候,
[00:11:59.000 --> 00:12:01.000]  他再不逃避,
[00:12:01.000 --> 00:12:05.000]  他再不在當中受到驚嚇,
[00:12:05.000 --> 00:12:07.000]  他很有智慧地表達,
[00:12:07.000 --> 00:12:10.000]  他說:「除他以外,別無拯救,
[00:12:10.000 --> 00:12:14.000]  沒有別的命,我們可以靠著得救。」
[00:12:14.000 --> 00:12:16.000]  在彼得的生命裏面,
[00:12:16.000 --> 00:12:18.000]  他看到,
[00:12:18.000 --> 00:12:21.000]  他說:「主啊!祢知道我愛祢的時候。」
[00:12:21.000 --> 00:12:25.000]  他就充滿著耶穌那種生命在他裏面,
[00:12:25.000 --> 00:12:29.000]  「除他以外,別無拯救。」
[00:12:29.000 --> 00:12:30.000]  往後的經文,
[00:12:30.000 --> 00:12:32.000]  當他面對這些官府,
[00:12:32.000 --> 00:12:34.000]  面對長老,面對民事,
[00:12:34.000 --> 00:12:36.000]  給他的威嚇的時候,
[00:12:36.000 --> 00:12:38.000]  他如何回應呢?
[00:12:38.000 --> 00:12:41.000]  他說:「聽從你們,不聽從神,
[00:12:41.000 --> 00:12:45.000]  且在神面前,合理不合理。」
[00:12:45.000 --> 00:12:48.000]  昔日我們認識的彼得,
[00:12:48.000 --> 00:12:51.000]  他不是一個很衝動的人嗎?
[00:12:51.000 --> 00:12:53.000]  昔日我們認識的彼得,
[00:12:53.000 --> 00:12:55.000]  他不是一個很心急的人嗎?
[00:12:55.000 --> 00:12:56.000]  昔日遇見的彼得,
[00:12:56.000 --> 00:12:59.000]  他不是一個口說就說的人嗎?
[00:12:59.000 --> 00:13:01.000]  但是今天我們見到的彼得,
[00:13:01.000 --> 00:13:03.000]  在往後的經文裏面,
[00:13:03.000 --> 00:13:06.000]  我們見到他不單有從神而來的智慧,
[00:13:06.000 --> 00:13:09.000]  他更加將他自己的生命,
[00:13:09.000 --> 00:13:13.000]  去回應神的愛。
[00:13:13.000 --> 00:13:15.000]  丁子妹,你信了主,
[00:13:15.000 --> 00:13:18.000]  你有沒有回應主的愛呢?
[00:13:18.000 --> 00:13:21.000]  如果耶穌來到你的面前,
[00:13:21.000 --> 00:13:25.000]  問你:「你愛我嗎?」的時候,
[00:13:25.000 --> 00:13:28.000]  你如何去回應呢?
[00:13:28.000 --> 00:13:31.000]  有一個牧者,林國章牧師,
[00:13:31.000 --> 00:13:34.000]  他看到神要他看到的人群,
[00:13:34.000 --> 00:13:38.000]  他就願意去服侍,去回應。
[00:13:38.000 --> 00:13:40.000]  讓我們一起看看這個短片。
[00:13:40.000 --> 00:13:43.000]  擁有一個家是最普通不過的事,
[00:13:43.000 --> 00:13:46.000]  但是對一群露宿者來說,
[00:13:46.000 --> 00:13:49.000]  它是遙不可及的夢。
[00:13:49.000 --> 00:13:53.000]  林國章雖然不可以給露宿者一個家,
[00:13:53.000 --> 00:13:56.000]  但是就給了他們一條溫暖的街。
[00:13:56.000 --> 00:14:00.000]  林國章見到深水埗的露宿者被人驅趕,
[00:14:00.000 --> 00:14:03.000]  更被人沒收手提電話和身份證,
[00:14:03.000 --> 00:14:06.000]  所以他就發起了守護兄弟行動,
[00:14:06.000 --> 00:14:08.000]  去關懷和保護他們。
[00:14:08.000 --> 00:14:11.000]  他從來都沒有介意過露宿者的身份,
[00:14:11.000 --> 00:14:13.000]  有多卑微、低下,
[00:14:13.000 --> 00:14:15.000]  甚至視他們為兄弟,
[00:14:15.000 --> 00:14:19.000]  毫無階梯感,一起坐在街上分享食物。
[00:14:19.000 --> 00:14:22.000]  林國章更加嘗試融入他們的生活,
[00:14:22.000 --> 00:14:24.000]  一起露宿街頭。
[00:14:24.000 --> 00:14:27.000]  他感受到在街上生活的不安,
[00:14:27.000 --> 00:14:31.000]  躺在街上被刺眼的街燈,嘈吵的車聲,
[00:14:31.000 --> 00:14:33.000]  搞得不能入睡。
[00:14:33.000 --> 00:14:34.000]  正正因為這樣,
[00:14:34.000 --> 00:14:37.000]  他更加堅持守護露宿者的行動。
[00:14:37.000 --> 00:14:39.000]  露宿者寂寂無名,
[00:14:39.000 --> 00:14:41.000]  就算離開世上,
[00:14:41.000 --> 00:14:44.000]  也沒有人會傷心為他們默哀。
[00:14:44.000 --> 00:14:47.000]  但是林國章就為他們舉行追思會,
[00:14:47.000 --> 00:14:51.000]  令曾經在生的人留下存在過的痕跡。
[00:14:51.000 --> 00:14:54.000]  林國章雖然只是一個普通人,
[00:14:54.000 --> 00:14:57.000]  但是就有一顆熱切在人的心,
[00:14:57.000 --> 00:15:01.000]  願意為露宿者送上人間的一點戀。
[00:15:25.000 --> 00:15:29.000]  原來過去教會裏面可能我們都著重某個環節,
[00:15:29.000 --> 00:15:31.000]  但是在整全使命裏面讓我們見到,
[00:15:31.000 --> 00:15:33.000]  神給我們每一個屬神的人,
[00:15:33.000 --> 00:15:36.000]  我們不單止要傳揚福音,
[00:15:36.000 --> 00:15:38.000]  我們不單止要教導真理,
[00:15:38.000 --> 00:15:40.000]  我們不單止要憐憫他人,
[00:15:40.000 --> 00:15:45.000]  我們更加要關愛神給我們所有大地的物件,
[00:15:45.000 --> 00:15:48.000]  我們更加要秉公行義。
[00:15:48.000 --> 00:15:51.000]  神有沒有跟你講說話呢?
[00:15:51.000 --> 00:15:54.000]  愛在某些場景裏面,在某些服事裏面,
[00:15:54.000 --> 00:15:59.000]  是你和我都忽略的,都沒有實踐的。
[00:15:59.000 --> 00:16:04.000]  但是今天,神有沒有感動你起來去回應呢?
[00:16:04.000 --> 00:16:07.000]  帶著愛去回應呢?
[00:16:07.000 --> 00:16:11.000]  今天,你願不願意在神的面前再一次重新起步?
[00:16:11.000 --> 00:16:14.000]  過去了,沒有做到的,
[00:16:14.000 --> 00:16:19.000]  神告訴我們,忘記背後努力面前。
[00:16:19.000 --> 00:16:22.000]  今天,如果耶穌給你的感動,
[00:16:22.000 --> 00:16:24.000]  你願不願意好像彼得說,
[00:16:24.000 --> 00:16:28.000]  主啊,祢知道我愛祢。
[00:16:28.000 --> 00:16:31.000]  彼得不單止聽到神給他的呼聲,
[00:16:31.000 --> 00:16:35.000]  他願意說,主啊,祢知道我愛祢,以愛的回應。
[00:16:35.000 --> 00:16:40.000]  彼得更加身體力行地用行動來回應。
[00:16:40.000 --> 00:16:42.000]  在經文裏面讓我們見到,
[00:16:42.000 --> 00:16:47.000]  聖經裏面,當我們看回耶穌去呼召彼得的時候,
[00:16:47.000 --> 00:16:51.000]  耶穌就很清楚告訴彼得一個很清楚的承諾,
[00:16:51.000 --> 00:16:55.000]  「你要得人好像得魚一樣。」
[00:16:55.000 --> 00:16:57.000]  在《約翰福音》第21章裏面,
[00:16:57.000 --> 00:17:00.000]  耶穌就再次告訴彼得,
[00:17:00.000 --> 00:17:04.000]  你要得人如得魚,其實是要得人。
[00:17:04.000 --> 00:17:08.000]  結果耶穌在《約翰福音》第21章裏面告訴彼得,
[00:17:08.000 --> 00:17:15.000]  「你餵養我的小羊,你牧養我的羊,你餵養我的羊。」
[00:17:15.000 --> 00:17:21.000]  餵養很容易讓我們想起我們生理上的需要,
[00:17:21.000 --> 00:17:26.000]  牧養可能令我們想起很多在屬靈裏面的需要。
[00:17:26.000 --> 00:17:31.000]  究竟今日我們怎樣去看見這個整全人的需要,
[00:17:31.000 --> 00:17:33.000]  以致我們在人的肉身裏面,
[00:17:33.000 --> 00:17:34.000]  在人的心靈裏面,
[00:17:34.000 --> 00:17:40.000]  我們能夠全然地去牧養去關懷這些有需要的人呢?
[00:17:40.000 --> 00:17:44.000]  當我們細讀整個《約翰福音》第21章的時候,
[00:17:44.000 --> 00:17:49.000]  其實讓我們看見耶穌就是這樣去身體力行的,
[00:17:49.000 --> 00:17:52.000]  做了一個很清楚的示範。
[00:17:52.000 --> 00:17:57.000]  當我們回望整個《約翰福音》第21章的經文的時候,
[00:17:57.000 --> 00:18:01.000]  耶穌看見他們整夜的勞碌,毫無收穫,
[00:18:01.000 --> 00:18:04.000]  耶穌看見甚至彼得打大赤肋,
[00:18:04.000 --> 00:18:07.000]  在當中辛苦了一段很長的時間,
[00:18:07.000 --> 00:18:10.000]  耶穌就來問這班門徒,
[00:18:10.000 --> 00:18:12.000]  「你們吃了沒有?」
[00:18:12.000 --> 00:18:17.000]  「你們肉身裏面看不到魚了,你們飢餓了,你們吃了沒有?」
[00:18:17.000 --> 00:18:20.000]  耶穌聽到他們說「沒有」的時候,
[00:18:20.000 --> 00:18:26.000]  耶穌就告訴他們「你們撒網吧,撒網的船的右邊就會有了。」
[00:18:26.000 --> 00:18:29.000]  當這班門徒回到上岸的時候,
[00:18:29.000 --> 00:18:34.000]  是耶穌親自為他們預備了早飯。
[00:18:34.000 --> 00:18:37.000]  耶穌在他們人生裏迷惘的時候,
[00:18:37.000 --> 00:18:40.000]  沒有了人生的目標方向的時候,
[00:18:40.000 --> 00:18:42.000]  在他們肉身飢餓的時候,
[00:18:42.000 --> 00:18:48.000]  是耶穌主動在他們面前出現,提醒和安慰,
[00:18:48.000 --> 00:18:52.000]  在當中為他們預備。
[00:18:52.000 --> 00:18:55.000]  彼得就在這個經歷裏面,
[00:18:55.000 --> 00:18:58.000]  學會了什麼叫「牧羊」,
[00:18:58.000 --> 00:19:01.000]  什麼叫「餵羊」。
[00:19:01.000 --> 00:19:04.000]  在往後彼得的生命裏面,
[00:19:04.000 --> 00:19:06.000]  他就這樣去踏上,
[00:19:06.000 --> 00:19:10.000]  當我們看見彼得在他自己的侍奉的路裏面,
[00:19:10.000 --> 00:19:12.000]  他不單止自己努力去進行,
[00:19:12.000 --> 00:19:15.000]  他更加在彼得前書第五章裏面,
[00:19:15.000 --> 00:19:18.000]  很清楚地告訴我們,我們一起讀,好嗎?
[00:19:18.000 --> 00:19:22.000]  「無要牧養在你們中間神的群羊,
[00:19:22.000 --> 00:19:25.000]  按著神旨意照管他們,
[00:19:25.000 --> 00:19:29.000]  不是出於勉強乃是出於甘心,
[00:19:29.000 --> 00:19:33.000]  也不是因為貪財乃是出於樂意,
[00:19:33.000 --> 00:19:36.000]  也不是擒掣所託付你們的,
[00:19:36.000 --> 00:19:40.000]  乃是作群羊的榜樣。」
[00:19:40.000 --> 00:19:43.000]  彼得就藉著這段經文提醒,
[00:19:43.000 --> 00:19:46.000]  每一個站在神面前侍奉的人,
[00:19:46.000 --> 00:19:49.000]  今天我們侍奉的時候,
[00:19:49.000 --> 00:19:52.000]  我們有沒有好好地去餵養,
[00:19:52.000 --> 00:19:53.000]  我們有沒有好好地照管,
[00:19:53.000 --> 00:19:57.000]  去牧養神交付給我們的羊群呢?
[00:19:57.000 --> 00:20:00.000]  或許你是一個小卒的組長,
[00:20:00.000 --> 00:20:04.000]  那十幾二十人在你的牧養裏邊,
[00:20:04.000 --> 00:20:07.000]  你有沒有這樣去關顧他們的需要呢?
[00:20:07.000 --> 00:20:10.000]  或許你是各部各委員會的負責人,
[00:20:10.000 --> 00:20:13.000]  我們有沒有看到在各部各委員會裏面,
[00:20:13.000 --> 00:20:17.000]  我們一齊去服侍的人的需要呢?
[00:20:17.000 --> 00:20:20.000]  今日彼得提醒我們,
[00:20:20.000 --> 00:20:22.000]  他說不是出於勉強,
[00:20:22.000 --> 00:20:23.000]  不是因為貪財,
[00:20:23.000 --> 00:20:25.000]  不是因為我們有這個職份,
[00:20:25.000 --> 00:20:27.000]  以致我們要做這件事,
[00:20:27.000 --> 00:20:30.000]  彼得提醒我們每一個在神的面前服侍,
[00:20:30.000 --> 00:20:32.000]  是出於甘心,
[00:20:32.000 --> 00:20:34.000]  是出於樂意,
[00:20:34.000 --> 00:20:39.000]  神將這些人帶到你和我面前的時候,
[00:20:39.000 --> 00:20:44.000]  究竟我們有沒有好好地去服侍他們呢?
[00:20:44.000 --> 00:20:46.000]  在請全使命裏邊,
[00:20:46.000 --> 00:20:49.000]  在今年和一直到明年的時候,
