
[00:00:00.000 --> 00:00:03.000]  讓我一起和心儀低頭禱告
[00:01:16.000 --> 00:01:19.000]  以色列人成為上帝的選民的一班歷史
[00:01:19.000 --> 00:01:22.000]  對於你和我今天21世紀的信徒
[00:01:22.000 --> 00:01:25.000]  就很值得我們去思考
[00:01:25.000 --> 00:01:27.000]  我們看這個三文治的結構
[00:01:27.000 --> 00:01:29.000]  講過很多次了
[00:01:29.000 --> 00:01:31.000]  今天我們來到這個三文治
[00:01:31.000 --> 00:01:34.000]  最後講到這個結語
[00:01:34.000 --> 00:01:37.000]  第二就是那個政治的情況
[00:01:37.000 --> 00:01:40.000]  其實對比了一開始
[00:01:40.000 --> 00:01:42.000]  第一到第二章五節那裡講到
[00:01:42.000 --> 00:01:44.000]  他們其實拿到
[00:01:44.000 --> 00:01:46.000]  來攻佔這個英雄之地
[00:01:46.000 --> 00:01:48.000]  和迦南人來爭戰
[00:01:48.000 --> 00:01:51.000]  但是我們今天見到
[00:01:51.000 --> 00:01:53.000]  以色列人卻是自己
[00:01:53.000 --> 00:01:56.000]  裡面狗咬狗骨
[00:01:56.000 --> 00:01:58.000]  去到互相的攻擊
[00:01:58.000 --> 00:02:01.000]  我相信連上帝
[00:02:01.000 --> 00:02:04.000]  都是很不想見到的事情
[00:02:04.000 --> 00:02:07.000]  而其實在這幾章的聖經裡面
[00:02:07.000 --> 00:02:10.000]  讓我們見到這個作者
[00:02:10.000 --> 00:02:13.000]  他告訴我們一個評語
[00:02:13.000 --> 00:02:15.000]  或者一個結語
[00:02:15.000 --> 00:02:16.000]  就在十七章六節
[00:02:16.000 --> 00:02:17.000]  十八章一節
[00:02:17.000 --> 00:02:18.000]  十九章一節
[00:02:18.000 --> 00:02:19.000]  二十一章二十五節
[00:02:19.000 --> 00:02:20.000]  四次都有出現的
[00:02:20.000 --> 00:02:25.000]  就是那時以色列中沒有王
[00:02:25.000 --> 00:02:28.000]  當然在軍事上高
[00:02:28.000 --> 00:02:30.000]  在政治上高
[00:02:30.000 --> 00:02:31.000]  他們沒有一個
[00:02:31.000 --> 00:02:33.000]  好像外邦鄰國一樣
[00:02:33.000 --> 00:02:34.000]  一個個王
[00:02:34.000 --> 00:02:36.000]  一個王一個君主
[00:02:36.000 --> 00:02:39.000]  來去統治他們
[00:02:39.000 --> 00:02:41.000]  但其實想清楚一點
[00:02:41.000 --> 00:02:43.000]  這個作者想告訴我們
[00:02:43.000 --> 00:02:44.000]  最終就是
[00:02:44.000 --> 00:02:46.000]  好像這班以色列人
[00:02:46.000 --> 00:02:49.000]  都不把耶和華上帝
[00:02:49.000 --> 00:02:50.000]  為他們的王
[00:02:50.000 --> 00:02:51.000]  為他們的主
[00:02:51.000 --> 00:02:53.000]  而這個作者
[00:02:53.000 --> 00:02:54.000]  在十七章第六節
[00:02:54.000 --> 00:02:55.000]  這個結語一開始
[00:02:55.000 --> 00:02:57.000]  還有二十一章二十五節
[00:02:57.000 --> 00:02:58.000]  我們今天看完
[00:02:58.000 --> 00:03:00.000]  最後一節的經文裡面
[00:03:00.000 --> 00:03:02.000]  更加加了一個說話
[00:03:02.000 --> 00:03:04.000]  就是說各人怎樣
[00:03:04.000 --> 00:03:07.000]  都照自己眼中
[00:03:07.000 --> 00:03:09.000]  是否對的去做
[00:03:09.000 --> 00:03:12.000]  眼中以為是對的
[00:03:12.000 --> 00:03:13.000]  但在上帝的眼中
[00:03:13.000 --> 00:03:15.000]  是否對呢
[00:03:15.000 --> 00:03:16.000]  剛剛這個星期
[00:03:16.000 --> 00:03:19.000]  在台灣有一個新聞
[00:03:19.000 --> 00:03:21.000]  有一個年輕人
[00:03:21.000 --> 00:03:23.000]  他沒有病
[00:03:23.000 --> 00:03:26.000]  沒有什麼問題
[00:03:26.000 --> 00:03:29.000]  但就很想去做一些事
[00:03:29.000 --> 00:03:30.000]  計劃了
[00:03:30.000 --> 00:03:32.000]  然後買把刀
[00:03:32.000 --> 00:03:34.000]  然後在捷運那裡
[00:03:34.000 --> 00:03:37.000]  就發生了一個慘劇
[00:03:37.000 --> 00:03:39.000]  甚至他都不覺得錯
[00:03:39.000 --> 00:03:41.000]  因為他都不想
[00:03:41.000 --> 00:03:45.000]  跟那些受害人的家人道歉
[00:03:45.000 --> 00:03:47.000]  因為二十一世紀
[00:03:47.000 --> 00:03:49.000]  都是跟以前的年代
[00:03:49.000 --> 00:03:52.000]  好像沒有什麼分別
[00:03:52.000 --> 00:03:54.000]  令我想起一個地方
[00:03:54.000 --> 00:03:55.000]  八十後的
[00:03:55.000 --> 00:03:57.000]  就可能不知道這個地方
[00:03:57.000 --> 00:03:58.000]  但在我當中
[00:03:58.000 --> 00:04:00.000]  很多都不是八十後
[00:04:00.000 --> 00:04:02.000]  應該知道這個地方是什麼
[00:04:02.000 --> 00:04:04.000]  在哪裡
[00:04:04.000 --> 00:04:05.000]  九龍城寨
[00:04:05.000 --> 00:04:07.000]  我小時候去過九龍城寨
[00:04:07.000 --> 00:04:10.000]  因為我祖母那時候住在那裡
[00:04:10.000 --> 00:04:12.000]  外面就好像陽光普照
[00:04:12.000 --> 00:04:15.000]  但是進去後
[00:04:15.000 --> 00:04:16.000]  由我祖母帶我去祖母那裡
[00:04:16.000 --> 00:04:18.000]  就好像突然打了冷顫
[00:04:18.000 --> 00:04:19.000]  裡面又陰陰沉沉
[00:04:19.000 --> 00:04:21.000]  地上又有很多水
[00:04:21.000 --> 00:04:23.000]  建築物又舊
[00:04:23.000 --> 00:04:24.000]  水管生蟹瘦
[00:04:24.000 --> 00:04:26.000]  突然間可能有人衝出來
[00:04:26.000 --> 00:04:28.000]  又不知道是什麼人
[00:04:28.000 --> 00:04:29.000]  凶神惡煞
[00:04:29.000 --> 00:04:31.000]  或者那個人的樣子很不友善
[00:04:31.000 --> 00:04:32.000]  有一個別號
[00:04:32.000 --> 00:04:34.000]  這個城寨叫什麼
[00:04:34.000 --> 00:04:37.000]  三不管知道為什麼嗎
[00:04:37.000 --> 00:04:39.000]  可能有些人都不知道
[00:04:39.000 --> 00:04:40.000]  其實這個地方
[00:04:40.000 --> 00:04:41.000]  在清朝的時間就有了
[00:04:41.000 --> 00:04:44.000]  但後來成為殖民地之後
[00:04:44.000 --> 00:04:46.000]  三方都不能進去
[00:04:46.000 --> 00:04:48.000]  中國政府
[00:04:48.000 --> 00:04:50.000]  香港政府
[00:04:50.000 --> 00:04:52.000]  英國的皇家警察
[00:04:52.000 --> 00:04:53.000]  都不能進去
[00:04:53.000 --> 00:04:56.000]  這就是三不管
[00:04:56.000 --> 00:05:00.000]  今天
[00:05:00.000 --> 00:05:01.000]  我們個人
[00:05:01.000 --> 00:05:03.000]  我們的家庭
[00:05:03.000 --> 00:05:05.000]  我們的教會
[00:05:05.000 --> 00:05:10.000]  是不是三不管呢
[00:05:10.000 --> 00:05:11.000]  第17章說到一個人
[00:05:11.000 --> 00:05:13.000]  叫米加
[00:05:13.000 --> 00:05:14.000]  跟著他的家庭
[00:05:14.000 --> 00:05:16.000]  建立一些偶像
[00:05:16.000 --> 00:05:17.000]  自己做的偶像
[00:05:17.000 --> 00:05:18.000]  還建立了一個爾忽德
[00:05:18.000 --> 00:05:20.000]  本來在聖經說的一個
[00:05:20.000 --> 00:05:22.000]  祭司身穿一個很神聖的
[00:05:22.000 --> 00:05:24.000]  一個敬拜的工具
[00:05:24.000 --> 00:05:27.000]  如今成為了以色列人的偶像
[00:05:27.000 --> 00:05:29.000]  甚至乎去到淪落到一個支派
[00:05:29.000 --> 00:05:31.000]  都任意而行
[00:05:31.000 --> 00:05:32.000]  這個地圖就說了
[00:05:32.000 --> 00:05:34.000]  其實在下面的箭咀
[00:05:34.000 --> 00:05:36.000]  那個叫彈的地方
[00:05:36.000 --> 00:05:37.000]  是上帝在第一章
[00:05:37.000 --> 00:05:40.000]  允許了或者約書亞記
[00:05:40.000 --> 00:05:41.000]  允許了給一個支派
[00:05:41.000 --> 00:05:43.000]  叫彈支派人的應許之地
[00:05:43.000 --> 00:05:45.000]  憑信心就可以拿到了
[00:05:45.000 --> 00:05:46.000]  以色列人其實很簡單
[00:05:46.000 --> 00:05:48.000]  一件事他怎樣拿應許之地呢
[00:05:48.000 --> 00:05:50.000]  憑信心就拿到
[00:05:50.000 --> 00:05:52.000]  但是他拿不到
[00:05:52.000 --> 00:05:54.000]  去到第18章
[00:05:54.000 --> 00:05:56.000]  彈支派竟然去到一個地方
[00:05:56.000 --> 00:05:59.000]  上那個箭咀叫拉益這個地方
[00:05:59.000 --> 00:06:02.000]  他們眼中覺得那個地方是好的
[00:06:02.000 --> 00:06:04.000]  結果就拿了那個地方
[00:06:04.000 --> 00:06:05.000]  殺了那裡的人
[00:06:05.000 --> 00:06:06.000]  改了名叫彈
[00:06:06.000 --> 00:06:10.000]  但這個不是上帝要給他們的那個彈
[00:06:10.000 --> 00:06:11.000]  有人研究
[00:06:11.000 --> 00:06:16.000]  那個甚至不是應許之地的範圍裏面
[00:06:16.000 --> 00:06:20.000]  接著輾轉去到第19章
[00:06:20.000 --> 00:06:22.000]  我們上兩個星期都聽過
[00:06:22.000 --> 00:06:24.000]  就在這個圈裏面發生的事情
[00:06:24.000 --> 00:06:25.000]  有一個利美人
[00:06:25.000 --> 00:06:28.000]  去到這個基比亞這個地方
[00:06:28.000 --> 00:06:30.000]  那個地方他們想著是自己的兄弟
[00:06:30.000 --> 00:06:32.000]  以色列人住的地方
[00:06:32.000 --> 00:06:34.000]  就不去基比亞那點
[00:06:34.000 --> 00:06:36.000]  叫耶布斯
[00:06:36.000 --> 00:06:37.000]  因為那裏是加南人住的
[00:06:37.000 --> 00:06:40.000]  想著基比亞人自己的兄弟會接待吧
[00:06:40.000 --> 00:06:41.000]  怎知道去到
[00:06:41.000 --> 00:06:44.000]  發生了一些不好的事情
[00:06:44.000 --> 00:06:47.000]  大家都可能看回這個19章
[00:06:47.000 --> 00:06:49.000]  就會見到了
[00:06:49.000 --> 00:06:51.000]  而接著去到19章尾
[00:06:51.000 --> 00:06:52.000]  這個事主
[00:06:52.000 --> 00:06:54.000]  這個利美人怎樣做呢
[00:06:54.000 --> 00:06:57.000]  結果將他的妾
[00:06:57.000 --> 00:07:00.000]  去到一刀
[00:07:00.000 --> 00:07:02.000]  一刀斬了12件
[00:07:02.000 --> 00:07:04.000]  就派去給十二支派
[00:07:04.000 --> 00:07:06.000]  即是連這個
[00:07:06.000 --> 00:07:08.000]  辯雅敏支派都收到了
[00:07:08.000 --> 00:07:12.000]  這個基比亞就是辯雅敏支派裏面的屬地
[00:07:12.000 --> 00:07:14.000]  是辯雅敏人
[00:07:14.000 --> 00:07:16.000]  接著我就想
[00:07:16.000 --> 00:07:19.000]  可能快過我們去淘寶訂那些東西
[00:07:19.000 --> 00:07:23.000]  第二天或者很快就會去到收到了
[00:07:23.000 --> 00:07:25.000]  以色列人就來聚集
[00:07:25.000 --> 00:07:27.000]  從彈到別時派
[00:07:27.000 --> 00:07:29.000]  這個彈就是剛才我所講
[00:07:29.000 --> 00:07:31.000]  彈支派他們以為
[00:07:31.000 --> 00:07:34.000]  他們可以拿到一個安居樂業的那個彈
[00:07:34.000 --> 00:07:35.000]  最北邊
[00:07:35.000 --> 00:07:36.000]  別時派就是最南邊
[00:07:36.000 --> 00:07:39.000]  以色列人都去到如同一人的
[00:07:39.000 --> 00:07:40.000]  來到米斯巴的地方
[00:07:40.000 --> 00:07:44.000]  即是剛才我給大家看圓圈的地方
[00:07:44.000 --> 00:07:46.000]  如同一人
[00:07:46.000 --> 00:07:48.000]  你說多好呀
[00:07:48.000 --> 00:07:50.000]  以色列人應該如同一人
[00:07:50.000 --> 00:07:52.000]  我們作基督徒的
[00:07:52.000 --> 00:07:54.000]  應該都如同一人
[00:07:54.000 --> 00:07:55.000]  聖經講
[00:07:55.000 --> 00:07:57.000]  我們要合一
[00:07:57.000 --> 00:07:59.000]  我們要同心
[00:07:59.000 --> 00:08:01.000]  沒錯 如果我們同心
[00:08:01.000 --> 00:08:02.000]  譬如我們教會
[00:08:02.000 --> 00:08:04.000]  我們要建堂
[00:08:04.000 --> 00:08:05.000]  我們應該同心
[00:08:05.000 --> 00:08:07.000]  好像下面一陣間有一些
[00:08:07.000 --> 00:08:09.000]  建堂的義賣的攤位
[00:08:09.000 --> 00:08:10.000]  有遊戲
[00:08:10.000 --> 00:08:11.000]  有義賣物品
[00:08:11.000 --> 00:08:13.000]  有弟兄姊妹
[00:08:13.000 --> 00:08:14.000]  勞苦整的食物
[00:08:14.000 --> 00:08:15.000]  大家要去光顧
[00:08:15.000 --> 00:08:17.000]  光顧就不是光顧
[00:08:17.000 --> 00:08:19.000]  主要就是為建堂而努力
[00:08:19.000 --> 00:08:21.000]  特別是加密團那個
[00:08:21.000 --> 00:08:23.000]  因為我負責加密團的
[00:08:23.000 --> 00:08:25.000]  他們很勞苦的
[00:08:25.000 --> 00:08:27.000]  這些同心是好的
[00:08:27.000 --> 00:08:29.000]  我們要同心去侍奉
[00:08:29.000 --> 00:08:30.000]  合一是好的
[00:08:30.000 --> 00:08:32.000]  聖經新約都這樣教導
[00:08:32.000 --> 00:08:34.000]  不用講聖經
[00:08:34.000 --> 00:08:36.000]  溫那也有唱
[00:08:36.000 --> 00:08:39.000]  齊心就事成
[00:08:39.000 --> 00:08:42.000]  但這班的以色列人
[00:08:42.000 --> 00:08:44.000]  他們一齊來幹什麼
[00:08:44.000 --> 00:08:48.000]  來討伐這些基比亞人的惡
[00:08:48.000 --> 00:08:50.000]  但他們怎樣討伐
[00:08:50.000 --> 00:08:53.000]  他們聚集了四十萬的軍隊
[00:08:53.000 --> 00:08:57.000]  擺明是車馬
[00:08:57.000 --> 00:09:00.000]  來做點事
[00:09:00.000 --> 00:09:02.000]  接著他們問這個利美人
[00:09:02.000 --> 00:09:03.000]  做了什麼事
[00:09:03.000 --> 00:09:05.000]  這個利美人
[00:09:05.000 --> 00:09:09.000]  他就去到講
[00:09:09.000 --> 00:09:10.000]  我和我的妾
[00:09:10.000 --> 00:09:12.000]  來到貶雅敏這個基比亞地方
[00:09:12.000 --> 00:09:14.000]  基比亞人就來攻擊我
[00:09:14.000 --> 00:09:16.000]  包圍我的房屋
[00:09:16.000 --> 00:09:18.000]  他們想要殺我
[00:09:18.000 --> 00:09:21.000]  將我的妾污辱致死
[00:09:21.000 --> 00:09:22.000]  所以我就這樣做
[00:09:22.000 --> 00:09:24.000]  將她切成一塊塊
[00:09:24.000 --> 00:09:26.000]  送到以色列傳遞
[00:09:26.000 --> 00:09:28.000]  因為基比亞人在以色列中
[00:09:28.000 --> 00:09:30.000]  做了邪惡的事
[00:09:30.000 --> 00:09:31.000]  大家想想
[00:09:31.000 --> 00:09:35.000]  你想怎樣對付他們
[00:09:35.000 --> 00:09:36.000]  我今天這個講道
[00:09:36.000 --> 00:09:38.000]  想從三類不同的人
[00:09:38.000 --> 00:09:39.000]  和大家去思想
[00:09:39.000 --> 00:09:40.000]  第一
[00:09:40.000 --> 00:09:43.000]  我想大家思想這個利美人
[00:09:43.000 --> 00:09:44.000]  如果大家記得
[00:09:44.000 --> 00:09:46.000]  這個十九章發生的情形的時間
[00:09:46.000 --> 00:09:48.000]  這個利美人
[00:09:48.000 --> 00:09:52.000]  有沒有講真話呢
[00:09:52.000 --> 00:09:53.000]  好像有
[00:09:53.000 --> 00:09:54.000]  好像沒有
[00:09:54.000 --> 00:09:55.000]  或者
[00:09:55.000 --> 00:09:58.000]  他有沒有講事實的全部呢
[00:09:58.000 --> 00:10:00.000]  事實就是
[00:10:00.000 --> 00:10:01.000]  沒錯
[00:10:01.000 --> 00:10:02.000]  有些基比亞的匪類
[00:10:02.000 --> 00:10:06.000]  他們想和這個人去交合
[00:10:06.000 --> 00:10:07.000]  但是這個人
[00:10:07.000 --> 00:10:09.000]  或者有一個接待他的老人
[00:10:09.000 --> 00:10:11.000]  去勸喻他們不果
[00:10:11.000 --> 00:10:13.000]  結果這個利美人
[00:10:13.000 --> 00:10:15.000]  將他們一推
[00:10:15.000 --> 00:10:16.000]  推到門口
[00:10:16.000 --> 00:10:18.000]  任由那些基比亞人去凌辱
[00:10:18.000 --> 00:10:20.000]  而這個利美人
[00:10:20.000 --> 00:10:22.000]  就在那裏拔馬刀門
[00:10:22.000 --> 00:10:23.000]  大覺睡
[00:10:23.000 --> 00:10:24.000]  安然的睡覺
[00:10:24.000 --> 00:10:25.000]  到第二天起床
[00:10:25.000 --> 00:10:28.000]  見到一個都不知道死了沒有的妾
[00:10:28.000 --> 00:10:30.000]  就叫她起床離開
[00:10:30.000 --> 00:10:33.000]  回家就將她切成了十二件
[00:10:33.000 --> 00:10:36.000]  這個就是聖經告訴她的真相
[00:10:36.000 --> 00:10:37.000]  但是這個利美人的回答
[00:10:37.000 --> 00:10:40.000]  怎樣回答呢
[00:10:40.000 --> 00:10:42.000]  我們見到這個利美人的問題是甚麼呢
[00:10:42.000 --> 00:10:43.000]  他沒有講出事實
[00:10:43.000 --> 00:10:45.000]  全部的真相
[00:10:45.000 --> 00:10:48.000]  甚至乎他扭曲事實
[00:10:48.000 --> 00:10:50.000]  因為事實不是
[00:10:50.000 --> 00:10:52.000]  那些基比亞人不是要她死
[00:10:52.000 --> 00:10:54.000]  不是要殺她
[00:10:54.000 --> 00:10:58.000]  而是不是那些基比亞人
[00:10:58.000 --> 00:11:00.000]  令到她的妾來到死亡呢
[00:11:00.000 --> 00:11:02.000]  這個都是一個問號
[00:11:02.000 --> 00:11:04.000]  因為聖經沒有這樣形容到
[00:11:04.000 --> 00:11:06.000]  沒有說到
[00:11:06.000 --> 00:11:09.000]  因為那些基比亞人的淫亂
[00:11:09.000 --> 00:11:11.000]  就令到她的妾死亡
[00:11:11.000 --> 00:11:13.000]  聖經沒有這樣講到
[00:11:13.000 --> 00:11:15.000]  很可能是他斬下去的時候
[00:11:15.000 --> 00:11:18.000]  那個妾才死亡
[00:11:18.000 --> 00:11:21.000]  我們見到這個利美人
[00:11:21.000 --> 00:11:25.000]  其實對自己有利的他就講
[00:11:25.000 --> 00:11:27.000]  對自己不利的
[00:11:27.000 --> 00:11:31.000]  甚至乎會敗壞他的明星的
[00:11:31.000 --> 00:11:34.000]  令到他有問題的事
[00:11:34.000 --> 00:11:36.000]  他就不講
[00:11:36.000 --> 00:11:38.000]  最終他最主要是想
[00:11:38.000 --> 00:11:42.000]  完全將責任歸咎給那些基比亞人
[00:11:42.000 --> 00:11:46.000]  弟兄姊妹
[00:11:46.000 --> 00:11:48.000]  新約聖經都有講
[00:11:48.000 --> 00:11:52.000]  我們會不會只是看到人家的慈
[00:11:52.000 --> 00:11:56.000]  看不到我們自己眼中的良目呢
[00:11:56.000 --> 00:11:58.000]  當你說話的時候
[00:11:58.000 --> 00:12:05.000]  你會不會好像這個利美人一樣呢
[00:12:05.000 --> 00:12:07.000]  好像上個星期日
[00:12:07.000 --> 00:12:08.000]  5月18號
[00:12:08.000 --> 00:12:10.000]  我知道在當中很多弟兄姊妹
[00:12:10.000 --> 00:12:14.000]  都有去到這個愛巴媽愛我家的運動
[00:12:14.000 --> 00:12:15.000]  這個啟動禮
[00:12:15.000 --> 00:12:16.000]  很有意思的
[00:12:16.000 --> 00:12:20.000]  我知道王校長都是當中來參與
[00:12:20.000 --> 00:12:22.000]  支持這個運動
[00:12:22.000 --> 00:12:23.000]  是很好很有意思的
[00:12:23.000 --> 00:12:24.000]  但是第一
[00:12:24.000 --> 00:12:27.000]  這些報紙怎麼寫呢
[00:12:27.000 --> 00:12:29.000]  《林明報》和《AM730》
[00:12:29.000 --> 00:12:31.000]  是比較靜氣一點寫的
[00:12:31.000 --> 00:12:33.000]  報道比較中肯
[00:12:33.000 --> 00:12:35.000]  有一些報紙
[00:12:35.000 --> 00:12:38.000]  它說疑似反同的團體
[00:12:38.000 --> 00:12:40.000]  或者是恐同的團體
[00:12:40.000 --> 00:12:43.000]  或者有些報紙只是偏頗了
[00:12:43.000 --> 00:12:47.000]  一個立法會議員所做的事
[00:12:47.000 --> 00:12:50.000]  或者甚至乎有些只是去報道
[00:12:50.000 --> 00:12:51.000]  因為王祖藍
[00:12:51.000 --> 00:12:55.000]  因為陳明恩而去報道
[00:12:55.000 --> 00:13:03.000]  沒有將真正的事件報道出來
[00:13:03.000 --> 00:13:10.000]  有時你和我去溝通分享
[00:13:10.000 --> 00:13:14.000]  可能有時都是這樣
[00:13:14.000 --> 00:13:15.000]  因為世界說
[00:13:15.000 --> 00:13:17.000]  人不為己
[00:13:17.000 --> 00:13:20.000]  天誅地滅
[00:13:20.000 --> 00:13:21.000]  但聖經告訴我們
[00:13:21.000 --> 00:13:23.000]  是就說是
[00:13:23.000 --> 00:13:25.000]  不是就說不是
[00:13:25.000 --> 00:13:27.000]  若再多說
[00:13:27.000 --> 00:13:31.000]  就是出於那惡者
[00:13:31.000 --> 00:13:33.000]  我冒著啟示錄
[00:13:33.000 --> 00:13:37.000]  這個仕途約翰所說的聖經
[00:13:37.000 --> 00:13:39.000]  我冒著可能上不到天堂的危險
[00:13:39.000 --> 00:13:40.000]  跟大家說
[00:13:40.000 --> 00:13:43.000]  我再加一句
[00:13:43.000 --> 00:13:49.000]  弱勢小說
[00:13:49.000 --> 00:13:50.000]  我想大家想一想
[00:13:50.000 --> 00:13:51.000]  我們會不會同樣
[00:13:51.000 --> 00:13:57.000]  墮入這個利未人的軟弱裏面呢
[00:13:57.000 --> 00:13:58.000]  接著這班以色列人怎麼做呢
[00:13:58.000 --> 00:14:01.000]  以色列眾支派派人去問辯
[00:14:01.000 --> 00:14:05.000]  你們中間做了這麼惡事醜事
[00:14:05.000 --> 00:14:07.000]  快把基本人交出來
[00:14:07.000 --> 00:14:09.000]  我要處死他
[00:14:09.000 --> 00:14:11.000]  除掉這個惡
[00:14:11.000 --> 00:14:13.000]  聽起來這個判決好像不錯
[00:14:13.000 --> 00:14:15.000]  但問題是
[00:14:15.000 --> 00:14:16.000]  首先這班以色列人
[00:14:16.000 --> 00:14:19.000]  有沒有按照上帝的心意
[00:14:19.000 --> 00:14:21.000]  律法去行事呢
[00:14:21.000 --> 00:14:22.000]  律法說明
[00:14:22.000 --> 00:14:23.000]  是要很公正的處理
[00:14:23.000 --> 00:14:25.000]  是要有見證人
[00:14:25.000 --> 00:14:27.000]  是要有很好的判斷
[00:14:27.000 --> 00:14:31.000]  最後才得出一個審判
[00:14:31.000 --> 00:14:37.000]  但好像還沒審就先判
[00:14:37.000 --> 00:14:39.000]  我們也很容易這樣
[00:14:39.000 --> 00:14:41.000]  很快就將別人定罪
[00:14:41.000 --> 00:14:45.000]  下了一些結論
[00:14:45.000 --> 00:14:48.000]  這裡我想大家聚焦一下
[00:14:48.000 --> 00:14:49.000]  辯雅文人
[00:14:49.000 --> 00:14:53.000]  辯雅文人卻不肯聽從他們弟兄以色列人的話
[00:14:53.000 --> 00:14:55.000]  聖經特別用了一個字眼
[00:14:55.000 --> 00:14:56.000]  就是他們的弟兄
[00:14:56.000 --> 00:14:58.000]  Fellow Israelites
[00:14:58.000 --> 00:15:00.000]  就是這班自己的骨肉
[00:15:00.000 --> 00:15:01.000]  自己的同胞
[00:15:01.000 --> 00:15:02.000]  同樣是上帝的子民
[00:15:02.000 --> 00:15:08.000]  但他們卻封了他們的耳朵不聽
[00:15:08.000 --> 00:15:10.000]  結果怎麼做呢
[00:15:10.000 --> 00:15:14.000]  他們聚集來到基比亞
[00:15:14.000 --> 00:15:16.000]  和以色列人打仗
[00:15:16.000 --> 00:15:17.000]  大家紮馬
[00:15:17.000 --> 00:15:20.000]  剛才說到以色列人有多少萬軍兵
[00:15:20.000 --> 00:15:21.000]  四十萬
[00:15:21.000 --> 00:15:25.000]  這裡辯雅文人聚集了多少
[00:15:25.000 --> 00:15:27.000]  二萬六千
[00:15:27.000 --> 00:15:29.000]  麻煩大家按一下計算機
[00:15:29.000 --> 00:15:31.000]  比例是多少
[00:15:31.000 --> 00:15:34.000]  十五比一
[00:15:34.000 --> 00:15:37.000]  你以為每個人都是黃飛鴻嗎
[00:15:37.000 --> 00:15:39.000]  沒得打了
[00:15:39.000 --> 00:15:41.000]  但這些辯雅文人就要這樣做
[00:15:41.000 --> 00:15:42.000]  還有這裡聖經說
[00:15:42.000 --> 00:15:43.000]  選了七八個精兵
[00:15:43.000 --> 00:15:45.000]  都是什麼
[00:15:45.000 --> 00:15:46.000]  慣用左手的
[00:15:46.000 --> 00:15:49.000]  弟兄姊妹有沒有聽過這句話
[00:15:49.000 --> 00:15:50.000]  在史詩記
[00:15:50.000 --> 00:15:53.000]  什麼時候出現過
[00:15:53.000 --> 00:15:55.000]  第二章有一個人叫以弗
[00:15:55.000 --> 00:15:57.000]  他是辯雅文之派的人
[00:15:57.000 --> 00:16:00.000]  以弗時思是被神揀選
[00:16:00.000 --> 00:16:02.000]  左手便利的
[00:16:02.000 --> 00:16:04.000]  來到拯救以色列人
[00:16:04.000 --> 00:16:06.000]  離開當時的一個仇敵
[00:16:06.000 --> 00:16:08.000]  但如今辯雅文人
[00:16:08.000 --> 00:16:11.000]  自己選了七八個左手便利的
[00:16:11.000 --> 00:16:16.000]  為了對抗自己的兄弟
[00:16:16.000 --> 00:16:18.000]  辯雅文人這裡也一樣
[00:16:18.000 --> 00:16:24.000]  他們沒有求真相
[00:16:24.000 --> 00:16:26.000]  不會合作
[00:16:26.000 --> 00:16:29.000]  不會和自己的兄弟合作
[00:16:29.000 --> 00:16:31.000]  他們可以有另一個方法
[00:16:31.000 --> 00:16:32.000]  他們可以說
[00:16:32.000 --> 00:16:33.000]  等一下
[00:16:33.000 --> 00:16:35.000]  我們一起來找見證人
[00:16:35.000 --> 00:16:37.000]  一起來開庭審訊
