
[00:00:00.000 --> 00:00:01.720]  好 開始進入訊息
[00:06:08.480 --> 00:06:11.560]  救命害命哪樣是可以呢
[00:06:11.560 --> 00:06:15.440]  他們都不作聲 耶穌怒怒周圍看他們
[00:06:15.440 --> 00:06:18.040]  憂愁他們的心肝硬
[00:06:18.040 --> 00:06:22.000]  他們不作聲
[00:06:22.000 --> 00:06:24.960]  你就知道其實能夠在安息日裏面
[00:06:24.960 --> 00:06:29.760]  行神的工作 行善的工作去解放一個心裏面
[00:06:29.760 --> 00:06:32.680]  生命裏面受到折磨困厄的人
[00:06:32.680 --> 00:06:34.320]  這個是安息日的意義
[00:06:34.320 --> 00:06:37.680]  安息日就是耶穌去解放他
[00:06:37.680 --> 00:06:43.960]  去行善 去解放 去行善
[00:06:43.960 --> 00:06:46.600]  這個就是安息日的意義了
[00:06:46.600 --> 00:06:48.040]  解放他心靈的
[00:06:48.040 --> 00:06:50.720]  OK 因為我腦海在想一些內容
[00:06:50.720 --> 00:06:54.120]  你沒有聽到他翻譯
[00:06:54.120 --> 00:06:58.920]  你發覺救命害命是去到一個很嚴重的地步
[00:06:58.920 --> 00:07:05.280]  你會發現救命害命是去到一個很嚴重的地步了
[00:07:05.280 --> 00:07:09.600]  今天我們怎麼去
[00:07:09.600 --> 00:07:12.520]  我們會在一種律法主義裏面
[00:07:12.520 --> 00:07:16.280]  我們今天是不是在律法主義裏面
[00:07:16.280 --> 00:07:17.560]  只懂得守規矩
[00:07:17.560 --> 00:07:19.840]  只懂得守規矩
[00:07:19.840 --> 00:07:21.720]  每個禮拜準時崇拜
[00:07:21.720 --> 00:07:24.680]  每個星期去上一次崇拜
[00:07:24.680 --> 00:07:26.480]  但是成為一個怎樣的人呢
[00:07:26.480 --> 00:07:29.240]  會成為怎樣的人呢
[00:07:29.240 --> 00:07:31.960]  第二我想問的問題就是
[00:07:31.960 --> 00:07:34.360]  第二條問題我想問的
[00:07:34.360 --> 00:07:40.080]  主耶穌去知道這個被醫好的人
[00:07:40.080 --> 00:07:41.280]  祂會告密的
[00:07:41.280 --> 00:07:45.000]  主耶穌知道這個攤子會告密的
[00:07:45.000 --> 00:07:48.360]  但是都醫好祂
[00:07:48.360 --> 00:07:50.120]  但是還是去醫好祂
[00:07:50.120 --> 00:07:53.000]  還要在聖殿裏面遇見祂
[00:07:53.000 --> 00:07:55.720]  還要在聖殿當中遇見祂
[00:07:55.720 --> 00:07:57.480]  耶穌可以去另一間堂會
[00:07:57.480 --> 00:07:59.400]  或者是選擇另一個時間
[00:07:59.400 --> 00:08:01.560]  其實祂不需要遇到這個康復者
[00:08:01.560 --> 00:08:04.480]  耶穌其實可以去另外一家堂會
[00:08:04.480 --> 00:08:07.120]  或者是另外一個時間上堂會
[00:08:07.120 --> 00:08:09.320]  其實祂可以避免的
[00:08:09.320 --> 00:08:10.400]  會遇到祂的
[00:08:10.400 --> 00:08:12.200]  是 為什麼祂會這樣做呢
[00:08:12.200 --> 00:08:16.480]  為什麼祂還要這樣做呢
[00:08:16.480 --> 00:08:19.440]  耶穌在殿裏面去遇見祂的時候
[00:08:19.440 --> 00:08:20.800]  就跟祂說
[00:08:20.800 --> 00:08:23.960]  耶穌在殿裏面遇見祂就對祂說
[00:08:23.960 --> 00:08:26.000]  你已經痊癒了 不要再犯罪
[00:08:26.000 --> 00:08:28.200]  你已經痊癒了 不要再犯罪
[00:08:28.200 --> 00:08:30.040]  恐怕你遭遇的更加厲害
[00:08:30.040 --> 00:08:32.840]  恐怕你遭遇的更加厲害
[00:08:32.840 --> 00:08:34.320]  我不知道耶穌心裏面
[00:08:34.320 --> 00:08:37.560]  祂會覺得38年病患裏面
[00:08:37.560 --> 00:08:39.520]  我想祂沒有做過什麼成長百貨
[00:08:39.520 --> 00:08:40.880]  任何的栽培
[00:08:40.880 --> 00:08:43.760]  不知道耶穌覺得這個人
[00:08:43.760 --> 00:08:46.840]  38年裏面應該沒有幫祂做過
[00:08:46.840 --> 00:08:49.680]  成長百貨 一些栽培等等的
[00:08:49.680 --> 00:08:51.600]  祂很關心祂 再找回祂
[00:08:51.600 --> 00:08:56.120]  你要小心 不要好像38年病患
[00:08:56.120 --> 00:08:57.000]  都很恐怖
[00:08:57.000 --> 00:08:58.280]  你不要再犯了
[00:08:58.280 --> 00:09:00.560]  不然你比以前更加厲害
[00:09:00.560 --> 00:09:02.160]  耶穌非常關心祂
[00:09:02.160 --> 00:09:03.520]  祂醫好祂之後
[00:09:03.520 --> 00:09:05.640]  祂還回去跟祂說
[00:09:05.640 --> 00:09:08.520]  你患了38年的病 現在醫好了
[00:09:08.520 --> 00:09:10.720]  你以後不要再犯罪了
[00:09:10.720 --> 00:09:12.200]  其實耶穌對祂的相遇
[00:09:12.200 --> 00:09:14.600]  是一個愛的相遇
[00:09:14.600 --> 00:09:17.120]  但結果祂出賣了祂
[00:09:17.120 --> 00:09:20.480]  結果這個病人卻出賣了耶穌
[00:09:20.480 --> 00:09:24.120]  你覺得值不值得去醫好這個人
[00:09:24.120 --> 00:09:25.360]  如果你是耶穌
[00:09:25.360 --> 00:09:28.560]  你覺得值不值得去醫好這個病人呢
[00:09:28.560 --> 00:09:31.120]  如果你覺得不值得 舉手
[00:09:31.120 --> 00:09:33.440]  如果你覺得不值得的 舉手
[00:09:33.440 --> 00:09:34.480]  不過你不會舉手的
[00:09:34.480 --> 00:09:36.960]  因為這樣好像很壞
[00:09:36.960 --> 00:09:38.480]  因為大家都不會舉手
[00:09:38.480 --> 00:09:41.760]  因為這樣好像太壞了
[00:09:41.760 --> 00:09:45.840]  你會不會舉手 因為這樣好像不太好
[00:09:45.840 --> 00:09:47.080]  為什麼耶穌會呢
[00:09:47.080 --> 00:09:49.520]  為什麼耶穌會這樣做
[00:09:49.520 --> 00:09:51.040]  你想不想起聖經
[00:09:51.040 --> 00:09:53.720]  去支持耶穌在這個舉動裏面
[00:09:53.720 --> 00:09:54.840]  你有沒有想起
[00:09:54.840 --> 00:10:01.680]  聖經裏面有支持耶穌這個舉動呢
[00:10:01.680 --> 00:10:03.560]  我相信當我們靜下來
[00:10:03.560 --> 00:10:04.920]  神的靈會提醒你
[00:10:04.920 --> 00:10:07.680]  耶穌這樣做是有原因的
[00:10:07.680 --> 00:10:08.640]  如果你靜下來
[00:10:08.640 --> 00:10:10.960]  神的靈會提醒你
[00:10:10.960 --> 00:10:14.080]  耶穌這樣做是有原因的
[00:10:14.080 --> 00:10:18.560]  耶穌生命的價值比坦克的價值
[00:10:18.560 --> 00:10:20.240]  勝過很多千萬倍
[00:10:20.240 --> 00:10:23.480]  耶穌生命的價值比坦克的生命價值
[00:10:23.480 --> 00:10:26.040]  勝過千萬倍
[00:10:26.040 --> 00:10:27.720]  所以對於我們來說
[00:10:27.720 --> 00:10:29.680]  我不醫好你好過了
[00:10:29.680 --> 00:10:30.720]  所以對我們來講
[00:10:30.720 --> 00:10:35.240]  我不醫好你倒好啊
[00:10:35.240 --> 00:10:38.880]  我給一段經文大家去知道
[00:10:38.880 --> 00:10:42.800]  我給大家一段經文看看
[00:10:42.800 --> 00:10:46.120]  我們一起唸
[00:10:46.120 --> 00:10:49.280]  耶穌聽見就對他們說
[00:10:49.280 --> 00:10:52.480]  看見的人用不著醫生
[00:10:52.480 --> 00:10:55.120]  有病的人才用得著
[00:10:55.120 --> 00:10:58.000]  我來本不是造醫人
[00:10:58.000 --> 00:11:01.360]  乃是造罪人
[00:11:01.360 --> 00:11:04.480]  明白了
[00:11:04.480 --> 00:11:06.560]  我們會問值不值得的時候
[00:11:06.560 --> 00:11:08.360]  耶穌說他值得
[00:11:08.360 --> 00:11:10.240]  我們去問值不值得
[00:11:10.240 --> 00:11:11.680]  耶穌說是值得的
[00:11:11.680 --> 00:11:13.600]  因為我來是要造罪人
[00:11:13.600 --> 00:11:16.840]  因為我來是要造罪人
[00:11:16.840 --> 00:11:18.920]  第三個問題我想問大家的
[00:11:18.920 --> 00:11:21.960]  第三條問題我想問大家
[00:11:21.960 --> 00:11:24.160]  其實耶穌只要不提兩個字
[00:11:24.160 --> 00:11:26.920]  他就不會陷入這個殺生之禍
[00:11:26.920 --> 00:11:29.320]  其實耶穌只要不提兩個字
[00:11:29.320 --> 00:11:33.160]  他就不會陷入這個殺生之禍了
[00:11:33.160 --> 00:11:34.560]  有沒有人知道是哪兩個字
[00:11:34.560 --> 00:11:37.280]  有人知道是哪兩個字嗎
[00:11:37.280 --> 00:11:40.400]  我歡迎大家在座位上大聲喊出來
[00:11:40.400 --> 00:11:44.240]  我歡迎大家在座位上喊出來
[00:11:44.240 --> 00:11:45.840]  不用喊出來
[00:11:45.840 --> 00:11:51.520]  喊出來
[00:11:51.520 --> 00:11:53.760]  是哪兩個字
[00:11:53.760 --> 00:11:54.280]  我父
[00:11:54.280 --> 00:11:57.760]  對
[00:11:57.760 --> 00:12:00.160]  你想想為什麼耶穌
[00:12:00.160 --> 00:12:02.760]  他只要不提這兩個字
[00:12:02.760 --> 00:12:04.000]  就不會陷入這個殺生之禍
[00:12:04.000 --> 00:12:05.640]  為什麼他偏偏要講
[00:12:05.640 --> 00:12:09.000]  他只要不說我父這兩個字就沒事了
[00:12:09.000 --> 00:12:12.000]  但為什麼耶穌偏偏要講這兩個字
[00:12:12.000 --> 00:12:14.360]  惹來殺生之禍呢
[00:12:14.360 --> 00:12:15.800]  如果是團計小組
[00:12:15.800 --> 00:12:17.920]  我就會請你回應的
[00:12:17.920 --> 00:12:19.800]  不過現在就請你舉手算了
[00:12:19.800 --> 00:12:22.040]  你知道的
[00:12:22.040 --> 00:12:23.280]  知道的請舉手
[00:12:23.280 --> 00:12:27.680]  有人舉手
[00:12:27.680 --> 00:12:36.240]  所以他不能說的原因是什麼呢
[00:12:36.240 --> 00:12:40.080]  他不能不講的原因是什麼呢
[00:12:40.080 --> 00:12:42.520]  因為在耶穌生命裏面
[00:12:42.520 --> 00:12:46.680]  他一直都在彰顯負在生命裏面最重要
[00:12:46.680 --> 00:12:52.480]  因為耶穌生命裏一直在彰顯他負最重要的
[00:12:52.480 --> 00:12:56.640]  是生命裏面最核心的一個生命問題
[00:12:56.640 --> 00:13:00.680]  生命裏面最核心的問題
[00:13:00.680 --> 00:13:04.840]  我們最喜歡就是保命啊
[00:13:04.840 --> 00:13:07.240]  保錢啊移民啊諸如此類
[00:13:07.240 --> 00:13:11.560]  我們最喜歡是保命
[00:13:11.560 --> 00:13:16.320]  保護生命啊保護我們的金錢啊
[00:13:16.320 --> 00:13:20.240]  所以如果我們要君子不勒危長夏
[00:13:20.240 --> 00:13:21.920]  保錢保命
[00:13:21.920 --> 00:13:23.120]  去到這個階段
[00:13:23.120 --> 00:13:25.320]  三萬年紀我就不會講了
[00:13:25.320 --> 00:13:28.400]  如果我們要君子不勒危長之夏
[00:13:28.400 --> 00:13:29.960]  我們為保住生命
[00:13:29.960 --> 00:13:32.480]  我們都不會講了
[00:13:32.480 --> 00:13:34.040]  所以其實從這個我父裏面
[00:13:34.040 --> 00:13:36.200]  反映出我們的生命是怎樣呢
[00:13:36.200 --> 00:13:37.040]  所以從這句話
[00:13:37.040 --> 00:13:46.720]  我們會反映出我們的生命是怎樣呢
[00:13:46.720 --> 00:13:49.720]  今天早上的題目是
[00:13:49.720 --> 00:13:51.560]  猜拳與我何干
[00:13:51.560 --> 00:13:52.800]  今天早上的題目是
[00:13:52.800 --> 00:13:54.600]  猜拳與我何干
[00:13:54.600 --> 00:14:01.760]  如果放在我剛才三條問題裏面
[00:14:01.760 --> 00:14:03.160]  我早一天醫好它
[00:14:03.160 --> 00:14:04.520]  遲一天醫好這個癱子
[00:14:04.520 --> 00:14:07.000]  那就可以避開這個災難
[00:14:07.000 --> 00:14:09.040]  我早一天去醫好這個癱子
[00:14:09.040 --> 00:14:13.480]  我就可以躲避這個災難了
[00:14:13.480 --> 00:14:15.360]  耶穌很多東西可以不需要做的
[00:14:15.360 --> 00:14:18.040]  耶穌其實很多事情可以不用做的
[00:14:18.040 --> 00:14:21.000]  祂不需要在聖殿裏面遇到這個癱子
[00:14:21.000 --> 00:14:23.000]  祂可以不需要在聖殿裏面
[00:14:23.000 --> 00:14:24.440]  遇到這個癱子
[00:14:24.440 --> 00:14:27.000]  祂主要不講負這個問題
[00:14:27.000 --> 00:14:29.640]  祂就不需要被猶太人殺害
[00:14:29.640 --> 00:14:31.960]  祂只需要不講負這個問題
[00:14:31.960 --> 00:14:34.840]  就不會給猶太人殺害
[00:14:34.840 --> 00:14:35.760]  猶太人說什麼
[00:14:35.760 --> 00:14:37.960]  哇 祢竟然同神同等
[00:14:37.960 --> 00:14:41.160]  祢是廣東話什麼叫新鮮蘿蔔皮
[00:14:41.160 --> 00:14:45.560]  祢竟然說祢是跟負同等
[00:14:45.560 --> 00:14:46.440]  祢是誰呀
[00:14:46.440 --> 00:14:48.520]  祢有什麼了不起呀
[00:14:48.520 --> 00:14:49.080]  不好意思
[00:14:49.080 --> 00:14:49.800]  原來有翻譯
[00:14:49.800 --> 00:14:51.840]  這句很難翻譯
[00:14:55.000 --> 00:14:56.520]  我想大家知道
[00:14:56.520 --> 00:14:58.840]  耶穌很多事情都不需要做的
[00:14:58.840 --> 00:15:00.120]  我想大家知道
[00:15:00.120 --> 00:15:02.760]  其實耶穌很多事情都可以不用做的
[00:15:02.760 --> 00:15:04.040]  從整本聖經裏面
[00:15:04.040 --> 00:15:06.480]  其實我們犯罪要受審判
[00:15:06.480 --> 00:15:07.640]  該死的
[00:15:07.640 --> 00:15:11.080]  祂不需要在這個世界上釘十字架的
[00:15:11.080 --> 00:15:14.200]  從聖經裏面看到我們人類犯罪
[00:15:14.200 --> 00:15:14.880]  該死的
[00:15:14.880 --> 00:15:17.640]  但是耶穌其實可以不用來受死
[00:15:17.640 --> 00:15:19.680]  定時這樣為我們死
[00:15:19.680 --> 00:15:21.440]  我們人人都不會做的
[00:15:21.440 --> 00:15:23.440]  我們人人都不會這樣做的
[00:15:23.440 --> 00:15:24.600]  但是耶穌做了
[00:15:24.600 --> 00:15:26.120]  但是耶穌做了
[00:15:26.120 --> 00:15:27.600]  差權與我何干
[00:15:27.600 --> 00:15:30.000]  差權與我何干
[00:15:30.000 --> 00:15:31.760]  你可以不需要關心差權
[00:15:31.760 --> 00:15:34.360]  你可以不需要關心差權
[00:15:34.360 --> 00:15:36.320]  老實說你真的可以不需要理會
[00:15:36.320 --> 00:15:38.440]  老實說你可以不需要理會
[00:15:38.440 --> 00:15:40.200]  因為憐憫是需要付代價的
[00:15:40.200 --> 00:15:43.040]  因為憐憫是需要付出代價
[00:15:43.040 --> 00:15:45.880]  愛人是需要付上時間心力的
[00:15:45.880 --> 00:15:49.600]  愛人是需要付上時間心力
[00:15:49.600 --> 00:15:56.120]  保羅說我與耶穌同受苦難
[00:15:56.120 --> 00:15:58.720]  在基督裏面同享榮耀
[00:15:58.720 --> 00:16:01.680]  保羅說我與基督同受苦難
[00:16:01.680 --> 00:16:05.200]  在基督裏同受榮譽
[00:16:05.200 --> 00:16:08.800]  所以差權與我何干
[00:16:08.800 --> 00:16:09.880]  你可以逃避它
[00:16:09.880 --> 00:16:10.880]  你可以不理它
[00:16:10.880 --> 00:16:12.680]  所以差權與我何干
[00:16:12.680 --> 00:16:13.920]  你可以逃避它
[00:16:13.920 --> 00:16:16.440]  可以不理會它
[00:16:16.440 --> 00:16:17.960]  如果耶穌不理你呢
[00:16:17.960 --> 00:16:20.200]  如果耶穌不理你呢
[00:16:20.200 --> 00:16:20.960]  你會怎樣
[00:16:20.960 --> 00:16:22.640]  你會怎樣
[00:16:22.640 --> 00:16:24.000]  對於差權
[00:16:24.000 --> 00:16:27.560]  我們究竟去問這個問題的時候
[00:16:27.560 --> 00:16:28.960]  你會不會都覺得
[00:16:28.960 --> 00:16:32.160]  其實耶穌做甚麼我就要做甚麼
[00:16:32.160 --> 00:16:34.320]  其實我們問這個差權的問題的時候
[00:16:34.320 --> 00:16:35.640]  你有沒有覺得
[00:16:35.640 --> 00:16:39.240]  耶穌做甚麼我們就要做甚麼
[00:16:39.240 --> 00:16:41.760]  我播下一個短片
[00:16:41.760 --> 00:16:44.760]  其實對這個問題裏面有一個回應
[00:16:44.760 --> 00:16:47.120]  我現在播放一個短片
[00:16:47.120 --> 00:16:51.920]  對這條問題有一個很好的回應
[00:16:51.920 --> 00:16:52.960]  OK
[00:16:52.960 --> 00:16:55.360]  咦 沒了短片那一段
[00:16:55.360 --> 00:16:56.440]  可能在下雨
[00:16:56.440 --> 00:16:58.240]  可能我按快了
[00:16:58.240 --> 00:17:00.560]  OK 再來一次
[00:17:00.560 --> 00:17:01.600]  回到前面
[00:17:01.600 --> 00:17:03.600]  接著這個
[00:17:03.600 --> 00:17:04.600]  OK
[00:17:18.080 --> 00:17:19.920]  1799年
[00:17:19.920 --> 00:17:23.760]  在英國芳興未艾的福音熱潮中
[00:17:23.760 --> 00:17:29.440]  馬里遜心裏萌生了到海外去的渴望
[00:17:29.440 --> 00:17:30.840]  八年後
[00:17:30.840 --> 00:17:32.520]  1807年
[00:17:32.520 --> 00:17:36.000]  英國泰恩河畔這個邪匠的兒子
[00:17:36.000 --> 00:17:38.480]  受倫敦傳教會拆遣
[00:17:38.480 --> 00:17:43.000]  成為第一位基督教來華宣教士
[00:17:43.000 --> 00:17:45.520]  年僅二十五歲的馬里遜
[00:17:45.520 --> 00:17:48.120]  含淚離開倫敦
[00:17:48.120 --> 00:17:49.440]  他寫道
[00:17:49.440 --> 00:17:51.040]  我孤單一人
[00:17:51.040 --> 00:17:52.840]  孤身去中國
[00:17:52.840 --> 00:17:54.680]  但我並不孤獨
[00:17:54.680 --> 00:17:57.400]  我的神與我同行
[00:17:57.400 --> 00:18:02.400]  九月的廣州天氣炎熱
[00:18:02.400 --> 00:18:08.920]  但馬里遜的生存環境一片冰霜
[00:18:08.920 --> 00:18:11.360]  清朝已閉關五十年
[00:18:11.360 --> 00:18:13.560]  進教一百年
[00:18:13.560 --> 00:18:16.480]  雖然廣州是唯一的通商口岸
[00:18:16.480 --> 00:18:18.640]  但外國人的活動範圍
[00:18:18.640 --> 00:18:22.280]  只限於珠江北岸的一小片地方
[00:18:22.280 --> 00:18:27.560]  叫做十三行
[00:18:27.560 --> 00:18:31.760]  馬里遜的第一道難關是學中文
[00:18:31.760 --> 00:18:33.200]  當時的中國
[00:18:33.200 --> 00:18:35.680]  洋人學中文是犯法
[00:18:35.680 --> 00:18:38.040]  中國人教洋人中文
[00:18:38.040 --> 00:18:43.440]  則也漢奸罪論處
[00:18:43.440 --> 00:18:45.920]  馬里遜出高價聘請一位
[00:18:45.920 --> 00:18:48.240]  不要命的中文老師
[00:18:48.240 --> 00:18:50.800]  這位老師隨身帶著毒藥
[00:18:50.800 --> 00:18:53.320]  一旦被發現就服毒自殺
[00:18:53.320 --> 00:18:55.960]  以免遭酷刑
[00:18:55.960 --> 00:18:57.200]  為了保護他
[00:18:57.200 --> 00:19:03.440]  馬里遜每天晚上上課
[00:19:03.440 --> 00:19:06.800]  在廣州生活學習花費很高
[00:19:06.800 --> 00:19:09.360]  馬里遜住在一間倉庫
[00:19:09.360 --> 00:19:10.720]  節衣縮食
[00:19:10.720 --> 00:19:12.480]  一日兩餐
[00:19:12.480 --> 00:19:17.120]  導致嚴重的營養不良
[00:19:17.120 --> 00:19:20.200]  他在常人難以想像的孤單中
[00:19:20.200 --> 00:19:22.840]  一年寄出兩百封信
[00:19:22.840 --> 00:19:25.520]  只收到兩封回信
[00:19:25.520 --> 00:19:28.160]  他說我身邊沒有一個
[00:19:28.160 --> 00:19:34.800]  可以視為朋友的人
[00:19:34.800 --> 00:19:37.800]  上帝是他唯一的依靠
