
[00:00:00.000 --> 00:00:03.000]  我相信很多基督徒
[00:02:19.000 --> 00:02:22.000]  不能的話你就聽我們讀好了
[00:02:22.000 --> 00:02:25.000]  這裡說呢
[00:02:25.000 --> 00:02:28.000]  所以弟兄們,也包括姐妹們
[00:02:28.000 --> 00:02:31.000]  我以神的憐憫勸你們
[00:02:31.000 --> 00:02:34.000]  要把身體做回活祭獻上
[00:02:34.000 --> 00:02:37.000]  這祭是聖節的,是神所喜歡的
[00:02:37.000 --> 00:02:43.000]  這是你們理當獻上的敬拜
[00:02:43.000 --> 00:02:46.000]  不要煞罰這個時代
[00:02:46.000 --> 00:02:49.000]  反而要藉助新一更新
[00:02:49.000 --> 00:02:52.000]  讓自己被改變過來
[00:02:52.000 --> 00:02:55.000]  是你們可以察驗什麼是神的旨意
[00:02:55.000 --> 00:02:58.000]  及什麼是那美善的
[00:02:58.000 --> 00:03:01.000]  神所喜歡的完全的事
[00:03:01.000 --> 00:03:04.000]  從這兩個聖經裡面
[00:03:04.000 --> 00:03:07.000]  我們一聽上去
[00:03:07.000 --> 00:03:10.000]  第一句就是說要把身體當作一個活祭
[00:03:10.000 --> 00:03:13.000]  獻給神
[00:03:13.000 --> 00:03:16.000]  聽起來蠻可怕的
[00:03:16.000 --> 00:03:19.000]  要把身體完全奉獻給神
[00:03:19.000 --> 00:03:22.000]  但是如果我們細心去想一想
[00:03:22.000 --> 00:03:25.000]  就不難去明白
[00:03:25.000 --> 00:03:28.000]  保羅是借用舊約聖經獻祭作為一個比喻
[00:03:28.000 --> 00:03:31.000]  是教導我們每一個基督徒
[00:03:31.000 --> 00:03:34.000]  用整個身體心靈去服侍神
[00:03:34.000 --> 00:03:37.000]  也就是說我們必須要全心全意的去服侍神
[00:03:37.000 --> 00:03:40.000]  才能夠得到天父上帝的喜歡
[00:03:40.000 --> 00:03:43.000]  讓祂能夠開心
[00:03:43.000 --> 00:03:46.000]  讓祂高興
[00:03:46.000 --> 00:03:49.000]  不過我們就算明白了
[00:03:49.000 --> 00:03:52.000]  這個是一個比喻
[00:03:52.000 --> 00:03:55.000]  但是我們會不會感覺到很為難呢?
[00:03:55.000 --> 00:03:58.000]  有沒有這種感覺呢?
[00:03:58.000 --> 00:04:01.000]  為什麼我們會感覺到為難呢?
[00:04:01.000 --> 00:04:04.000]  因為我相信很多基督徒就算不感覺到
[00:04:04.000 --> 00:04:07.000]  這個要求是過分
[00:04:07.000 --> 00:04:12.000]  但是可能也覺得這個要求會不會是高了一點點呢?
[00:04:12.000 --> 00:04:15.000]  太高呢?
[00:04:15.000 --> 00:04:18.000]  要把身體心靈的奉獻給神去用
[00:04:18.000 --> 00:04:21.000]  我們相信耶穌是希望祂幫助我們
[00:04:21.000 --> 00:04:25.000]  很多人來教會就是希望能夠得安慰得幫助
[00:04:25.000 --> 00:04:28.000]  我們信耶穌是希望祂能夠幫助我們
[00:04:28.000 --> 00:04:31.000]  祂保佑我們 有病能夠醫治我們
[00:04:31.000 --> 00:04:34.000]  很多人來教會是抱著不同的原因
[00:04:34.000 --> 00:04:37.000]  這是很普通的幾個
[00:04:37.000 --> 00:04:42.000]  可能我們沒有想過要這樣去服侍神
[00:04:42.000 --> 00:04:47.000]  於是我知道包括很多基督徒在內
[00:04:47.000 --> 00:04:50.000]  在讀這兩支聖經的時候
[00:04:50.000 --> 00:04:53.000]  就解讀是一個理想
[00:04:53.000 --> 00:04:55.000]  讀完就算了
[00:04:55.000 --> 00:05:00.000]  沒有把這個聖經的教訓放在我們的心裡面
[00:05:00.000 --> 00:05:03.000]  到底我們應該怎麼去看這個問題呢?
[00:05:03.000 --> 00:05:06.000]  我相信你們在美國都應該聽過
[00:05:06.000 --> 00:05:11.000]  上一個禮拜在Connecticut那個猖獗的事件吧
[00:05:11.000 --> 00:05:13.000]  很轟動的一個事件
[00:05:13.000 --> 00:05:15.000]  那麼在這個事件發生以後
[00:05:15.000 --> 00:05:19.000]  我看到一個電視台的採訪員去訪問
[00:05:19.000 --> 00:05:21.000]  在釋法的時候
[00:05:21.000 --> 00:05:24.000]  一個在學校裡面的小孩
[00:05:24.000 --> 00:05:28.000]  不曉得你有沒有看過哪一段的電視的報導
[00:05:28.000 --> 00:05:30.000]  如果我沒有記錯的話
[00:05:30.000 --> 00:05:33.000]  那個小朋友他告訴那個記者說
[00:05:33.000 --> 00:05:35.000]  在那個槍擊案發生的時候
[00:05:35.000 --> 00:05:38.000]  他在那個學校的走廊裡面
[00:05:38.000 --> 00:05:39.000]  不曉得發生什麼事情
[00:05:39.000 --> 00:05:43.000]  只是聽到乒乒乒乒那些響聲
[00:05:43.000 --> 00:05:46.000]  突然間有一個老師一手抓住他
[00:05:46.000 --> 00:05:48.000]  把他拉進那個課室裡面
[00:05:48.000 --> 00:05:50.000]  然後把門鎖好
[00:05:50.000 --> 00:05:53.000]  就叫他在遠遠牆邊躲起來
[00:05:53.000 --> 00:05:55.000]  你有沒有看過那個報導
[00:05:55.000 --> 00:05:56.000]  看過吧
[00:05:56.000 --> 00:05:59.000]  應該沒有錯吧
[00:05:59.000 --> 00:06:01.000]  很明顯
[00:06:01.000 --> 00:06:05.000]  我相信這個老師實際上是救了這個小朋友一命
[00:06:05.000 --> 00:06:11.000]  不然的話他可能是第29個被殺害的人
[00:06:11.000 --> 00:06:14.000]  但是我在想這個小朋友
[00:06:14.000 --> 00:06:16.000]  他在那個時候
[00:06:16.000 --> 00:06:22.000]  可能不能夠完全體會這個老師的行動
[00:06:22.000 --> 00:06:25.000]  他根本不曉得發生什麼事情
[00:06:25.000 --> 00:06:28.000]  老師一手就把他拉進去了
[00:06:28.000 --> 00:06:34.000]  到底為什麼老師那麼超爆的坐在我的身上
[00:06:34.000 --> 00:06:36.000]  但是我相信如果這個小朋友
[00:06:36.000 --> 00:06:38.000]  當他年紀大一點點
[00:06:38.000 --> 00:06:41.000]  多一點明白那個事理的時候
[00:06:41.000 --> 00:06:44.000]  他一定會很感激這個老師
[00:06:44.000 --> 00:06:48.000]  因為實際上這個老師是他的救命恩人
[00:06:48.000 --> 00:06:50.000]  他一定會對這個老師好好
[00:06:50.000 --> 00:06:54.000]  如果這個老師要求他幫忙做些什麼事情的時候
[00:06:54.000 --> 00:06:56.000]  你猜他會怎麼做
[00:06:56.000 --> 00:06:58.000]  樂意不樂意
[00:06:58.000 --> 00:06:59.000]  一定會很樂意
[00:06:59.000 --> 00:07:02.000]  而且會全心全意地去做
[00:07:02.000 --> 00:07:04.000]  絕對不會感覺這個老師過分
[00:07:04.000 --> 00:07:08.000]  絕對不會感覺到這個老師要求太高
[00:07:08.000 --> 00:07:13.000]  因為他的命是這個老師撿回來的
[00:07:13.000 --> 00:07:17.000]  這個就是聖經的意思
[00:07:17.000 --> 00:07:26.000]  你現在可能也許仍然不能夠感受得到耶穌救贖你的恩典
[00:07:26.000 --> 00:07:31.000]  但他是以自己的生命救我們脫離永死
[00:07:31.000 --> 00:07:35.000]  讓我們能夠進入永生裡面去
[00:07:35.000 --> 00:07:39.000]  所以聖經說我們理應好好的去為神而活
[00:07:39.000 --> 00:07:41.000]  全心全意地去服侍祂
[00:07:41.000 --> 00:07:43.000]  祂有祂的喜悅
[00:07:43.000 --> 00:07:46.000]  我們不一定會吃虧的
[00:07:46.000 --> 00:07:48.000]  我們人 特別是中國人
[00:07:48.000 --> 00:07:50.000]  最怕是吃虧
[00:07:50.000 --> 00:07:52.000]  一定不會吃虧
[00:07:52.000 --> 00:07:54.000]  因為如果沒有神的拯救
[00:07:54.000 --> 00:07:57.000]  我們今生得不到神的幫助
[00:07:57.000 --> 00:08:01.000]  來生死後不能夠進入永生裡面
[00:08:01.000 --> 00:08:05.000]  聖經說我們是注定永遠的成人
[00:08:05.000 --> 00:08:06.000]  聖經怎麼說呢
[00:08:06.000 --> 00:08:08.000]  在羅馬書第六章十三節
[00:08:08.000 --> 00:08:12.000]  這裡說你們要把自己奉獻給上帝
[00:08:12.000 --> 00:08:16.000]  像一個從洗禮被救活起來的人
[00:08:16.000 --> 00:08:19.000]  把自己整體奉獻給他
[00:08:19.000 --> 00:08:22.000]  作為公義的器皿
[00:08:22.000 --> 00:08:25.000]  當然我感覺到這個是一個學習的過程
[00:08:25.000 --> 00:08:29.000]  不能夠很快立刻就學會這個功課
[00:08:29.000 --> 00:08:32.000]  我們首先要學習去體會神的心
[00:08:32.000 --> 00:08:34.000]  明白神的愛
[00:08:34.000 --> 00:08:36.000]  神對我們的關心
[00:08:36.000 --> 00:08:39.000]  認識祂為我們所做出的
[00:08:39.000 --> 00:08:41.000]  到底是怎麼樣的一個犧牲
[00:08:41.000 --> 00:08:43.000]  如果你不認識祂的話
[00:08:43.000 --> 00:08:44.000]  你怎麼去明白祂的心意
[00:08:44.000 --> 00:08:46.000]  怎麼會去服侍祂呢
[00:08:46.000 --> 00:08:48.000]  你不會吧
[00:08:48.000 --> 00:08:51.000]  我們看的是羅馬書
[00:08:51.000 --> 00:08:54.000]  保羅是羅馬書的作者
[00:08:54.000 --> 00:08:56.000]  他在前十一章裡面
[00:08:56.000 --> 00:08:59.000]  告訴我們天父上帝是多麼的愛我們
[00:08:59.000 --> 00:09:02.000]  然後他甚至拆遷他的兒子耶穌
[00:09:02.000 --> 00:09:03.000]  來到這個世界
[00:09:03.000 --> 00:09:06.000]  這個就是聖誕節的意義
[00:09:06.000 --> 00:09:08.000]  他來了以後是要幫助我們
[00:09:08.000 --> 00:09:10.000]  甚至最後為我們犧牲
[00:09:10.000 --> 00:09:12.000]  完成了這個救恩
[00:09:12.000 --> 00:09:15.000]  所以到十二章一開始的時候
[00:09:15.000 --> 00:09:18.000]  保羅就鼓勵我們
[00:09:18.000 --> 00:09:23.000]  應該用聖潔的生命去服侍上帝
[00:09:23.000 --> 00:09:26.000]  用聖潔的生命去服侍上帝
[00:09:26.000 --> 00:09:27.000]  十二章第一節
[00:09:27.000 --> 00:09:30.000]  他說將身體現象當作活祭
[00:09:30.000 --> 00:09:31.000]  是聖潔的
[00:09:31.000 --> 00:09:32.000]  是神所喜悅的
[00:09:32.000 --> 00:09:37.000]  你們如此侍奉乃是理所當然
[00:09:37.000 --> 00:09:40.000]  聖誕節我們吃很多菜對不對
[00:09:40.000 --> 00:09:41.000]  你去我的家
[00:09:41.000 --> 00:09:43.000]  我去你的家送禮物
[00:09:43.000 --> 00:09:45.000]  如果有一天我跟師母
[00:09:45.000 --> 00:09:48.000]  到你的家去探訪你
[00:09:48.000 --> 00:09:49.000]  想想看
[00:09:49.000 --> 00:09:52.000]  我相信
[00:09:52.000 --> 00:09:57.000]  你們一定會很熱情去交代我們吧
[00:09:57.000 --> 00:09:58.000]  會不會
[00:09:58.000 --> 00:10:02.000]  最低限度也會給我們倒杯茶
[00:10:02.000 --> 00:10:04.000]  會嗎
[00:10:04.000 --> 00:10:06.000]  感謝主了
[00:10:06.000 --> 00:10:07.000]  但是我在想
[00:10:07.000 --> 00:10:10.000]  你們會不會隨手在洗碗盤裡面
[00:10:10.000 --> 00:10:13.000]  把已經用過的骯髒的杯子
[00:10:13.000 --> 00:10:15.000]  倒茶給我們
[00:10:15.000 --> 00:10:17.000]  會不會
[00:10:17.000 --> 00:10:18.000]  當然不會了
[00:10:18.000 --> 00:10:21.000]  就是你們不用最名貴的茶具
[00:10:21.000 --> 00:10:22.000]  奉茶給我們
[00:10:22.000 --> 00:10:26.000]  我相信你們也應該會找一些洗乾淨的
[00:10:26.000 --> 00:10:27.000]  沒有破口的
[00:10:27.000 --> 00:10:29.000]  除非我是你的仇人吧
[00:10:29.000 --> 00:10:30.000]  不然的話
[00:10:30.000 --> 00:10:31.000]  一定是洗乾淨的
[00:10:31.000 --> 00:10:37.000]  沒有破口的茶杯倒茶給我們喝
[00:10:37.000 --> 00:10:40.000]  因為這個是理所當然
[00:10:40.000 --> 00:10:42.000]  款待客人之道
[00:10:42.000 --> 00:10:44.000]  對不對
[00:10:44.000 --> 00:10:45.000]  還有
[00:10:45.000 --> 00:10:48.000]  那麼你們倒茶給我們
[00:10:48.000 --> 00:10:50.000]  我也相信你們不會給我們兩個人
[00:10:50.000 --> 00:10:53.000]  用一個茶杯吧
[00:10:53.000 --> 00:10:54.000]  會不會
[00:10:54.000 --> 00:10:56.000]  不會兩個人用一個茶杯嗎
[00:10:56.000 --> 00:10:58.000]  就我們兩個人一人一口
[00:10:58.000 --> 00:11:00.000]  分喝這個茶
[00:11:00.000 --> 00:11:01.000]  不會吧
[00:11:01.000 --> 00:11:03.000]  雖然我跟師母不介意
[00:11:03.000 --> 00:11:07.000]  但是我相信你們不會這樣做
[00:11:07.000 --> 00:11:10.000]  您倒茶給我的茶杯
[00:11:10.000 --> 00:11:12.000]  是專給我一個人去用的
[00:11:12.000 --> 00:11:13.000]  對不對
[00:11:13.000 --> 00:11:14.000]  你斟茶給師母
[00:11:14.000 --> 00:11:16.000]  給她的茶杯也是
[00:11:16.000 --> 00:11:20.000]  只給師母一個人去用的
[00:11:20.000 --> 00:11:22.000]  這個也就是聖經的意思
[00:11:22.000 --> 00:11:23.000]  聖經是教導我們說
[00:11:23.000 --> 00:11:28.000]  我們用聖潔的聖命來服侍神
[00:11:28.000 --> 00:11:30.000]  我們的聖命就是那個茶杯
[00:11:30.000 --> 00:11:37.000]  我們要經常把自己的聖命裡裡外外都清洗乾淨
[00:11:37.000 --> 00:11:40.000]  讓我們能夠隨時可以被神去使用
[00:11:40.000 --> 00:11:43.000]  而且是單單給他去用
[00:11:43.000 --> 00:11:46.000]  不能夠給一個又給那一個
[00:11:46.000 --> 00:11:49.000]  單單地去被神去使用
[00:11:49.000 --> 00:11:51.000]  我們這樣做就能夠令我們的客人
[00:11:51.000 --> 00:11:55.000]  特別令天父上帝開心高興
[00:11:55.000 --> 00:11:56.000]  所以聖經說
[00:11:56.000 --> 00:12:02.000]  人若自覺脫離逼見的事
[00:12:02.000 --> 00:12:05.000]  就逼著用途尊貴的器皿
[00:12:05.000 --> 00:12:07.000]  被分別為聖
[00:12:07.000 --> 00:12:08.000]  對主人有用
[00:12:08.000 --> 00:12:12.000]  預備好行各樣的善事
[00:12:12.000 --> 00:12:14.000]  我感覺這個翻譯是滿有意思的
[00:12:14.000 --> 00:12:18.000]  它告訴我們不是我們很尊貴
[00:12:18.000 --> 00:12:20.000]  有人以為自己很尊貴
[00:12:20.000 --> 00:12:22.000]  但是這個聖經告訴我們說
[00:12:22.000 --> 00:12:24.000]  不是說我們自己很尊貴
[00:12:24.000 --> 00:12:30.000]  乃是說當我們立志脫離卑賤的事
[00:12:30.000 --> 00:12:32.000]  就會被分別為聖
[00:12:32.000 --> 00:12:35.000]  成為用途尊貴的器皿
[00:12:35.000 --> 00:12:39.000]  可以為神做各樣的善事
[00:12:39.000 --> 00:12:42.000]  所以如果我們看這個翻譯的時候
[00:12:42.000 --> 00:12:44.000]  我們就曉得我們就再沒有藉口了
[00:12:44.000 --> 00:12:47.000]  沒有藉口說我們還有很多問題
[00:12:47.000 --> 00:12:50.000]  我們還有很多的軟弱
[00:12:50.000 --> 00:12:52.000]  甚至有時候我見中會犯罪
[00:12:52.000 --> 00:12:54.000]  我也不懂得做什麼事情
[00:12:54.000 --> 00:12:57.000]  我不配被神去使用
[00:12:57.000 --> 00:13:00.000]  我們看那個字序錯了
[00:13:00.000 --> 00:13:02.000]  聖經給我們教的是
[00:13:02.000 --> 00:13:06.000]  首先我們有立志脫離罪惡
[00:13:06.000 --> 00:13:09.000]  有願意被神使用的心
[00:13:09.000 --> 00:13:11.000]  那麼神就會把我們分別開來
[00:13:11.000 --> 00:13:13.000]  把我們分別為聖
[00:13:13.000 --> 00:13:17.000]  讓我們成為一個可以被著作使用
[00:13:17.000 --> 00:13:20.000]  一個尊貴的器皿
[00:13:20.000 --> 00:13:23.000]  可以用來為神做事情
[00:13:23.000 --> 00:13:25.000]  尊貴不尊貴
[00:13:25.000 --> 00:13:27.000]  很尊貴
[00:13:27.000 --> 00:13:31.000]  這是神在我們生命當中的工作
[00:13:31.000 --> 00:13:33.000]  所以弟兄姊妹
[00:13:33.000 --> 00:13:35.000]  我們如果要神開心
[00:13:35.000 --> 00:13:37.000]  要神高興
[00:13:37.000 --> 00:13:39.000]  我們必須要對付我們自己的軟弱
[00:13:39.000 --> 00:13:42.000]  立志離開罪惡
[00:13:42.000 --> 00:13:44.000]  離開我們的污穢
[00:13:44.000 --> 00:13:48.000]  用信者的生命去服侍神
[00:13:48.000 --> 00:13:51.000]  我是鼓勵大家
[00:13:51.000 --> 00:13:52.000]  如果可以的話
[00:13:52.000 --> 00:13:54.000]  每天早上一起來
[00:13:54.000 --> 00:13:56.000]  背一背主禱文
[00:13:56.000 --> 00:13:58.000]  我不曉得我們當中
[00:13:58.000 --> 00:14:01.000]  有多少人會背主禱文
[00:14:01.000 --> 00:14:05.000]  為什麼我鼓勵你們去學習背主禱文呢
[00:14:05.000 --> 00:14:07.000]  因為這個主禱文
[00:14:07.000 --> 00:14:08.000]  你每天去背的時候
[00:14:08.000 --> 00:14:09.000]  你會發覺
[00:14:09.000 --> 00:14:12.000]  首先它會調教我們對天父上帝的態度
[00:14:12.000 --> 00:14:14.000]  怎麼去對神
[00:14:14.000 --> 00:14:18.000]  然後它會提醒我們
[00:14:18.000 --> 00:14:20.000]  要幫助去建立神的國度
[00:14:20.000 --> 00:14:22.000]  推行神的旨意
[00:14:22.000 --> 00:14:23.000]  不但如此
[00:14:23.000 --> 00:14:25.000]  當你背這個主禱文的時候
[00:14:25.000 --> 00:14:26.000]  它還會教我們
[00:14:26.000 --> 00:14:30.000]  如何每天向神祈求幫助和供應
[00:14:30.000 --> 00:14:33.000]  如何去帶人戒物
[00:14:33.000 --> 00:14:37.000]  還有最後它告訴我們說
[00:14:37.000 --> 00:14:40.000]  一切的國度、權柄、榮耀
[00:14:40.000 --> 00:14:42.000]  都是神的
[00:14:42.000 --> 00:14:45.000]  我們可以靠著它去試過
[00:14:45.000 --> 00:14:47.000]  去順過試探
[00:14:47.000 --> 00:14:52.000]  面對一切的空險和災難
[00:14:52.000 --> 00:14:53.000]  不曉得我們當中
[00:14:53.000 --> 00:14:58.000]  有多少人懂得背主禱文
[00:14:58.000 --> 00:15:00.000]  不多耶
[00:15:00.000 --> 00:15:01.000]  我曉得不是不多的啦
[00:15:01.000 --> 00:15:04.000]  所以把它打出來
[00:15:04.000 --> 00:15:05.000]  一塊去讀一讀好不好
[00:15:05.000 --> 00:15:07.000]  你能夠背就去背嘛
[00:15:07.000 --> 00:15:08.000]  不懂得背的話
[00:15:08.000 --> 00:15:10.000]  去讀一讀蠻有意思的
[00:15:10.000 --> 00:15:12.000]  好不好,一塊來啦
[00:15:12.000 --> 00:15:14.000]  我們在天上的父
[00:15:14.000 --> 00:15:17.000]  願人都尊你的名為聖
[00:15:17.000 --> 00:15:19.000]  願父的國降臨
[00:15:19.000 --> 00:15:21.000]  願你的旨意行在地上
[00:15:21.000 --> 00:15:24.000]  如同行在天下
[00:15:24.000 --> 00:15:27.000]  用地靈石今日賜給我們
[00:15:27.000 --> 00:15:29.000]  免我們的債
[00:15:29.000 --> 00:15:31.000]  如同我們免了人的債
[00:15:31.000 --> 00:15:34.000]  不教我們欲見試探
[00:15:34.000 --> 00:15:36.000]  救我們脫離凶惡
[00:15:36.000 --> 00:15:40.000]  願為國度權柄榮耀全是你的
[00:15:40.000 --> 00:15:42.000]  祈禱永遠
[00:15:42.000 --> 00:15:45.000]  Amen
[00:15:45.000 --> 00:15:47.000]  現在那麼快讀一遍
[00:15:47.000 --> 00:15:49.000]  你還不能夠體會
[00:15:49.000 --> 00:15:52.000]  耶穌教導我們這個Model Prayer
[00:15:52.000 --> 00:15:55.000]  包含的意義是多麼的深遠
[00:15:55.000 --> 00:15:57.000]  但是我希望你們回去的時候
[00:15:57.000 --> 00:15:58.000]  如果你要的話
[00:15:58.000 --> 00:15:59.000]  你找我啦
[00:15:59.000 --> 00:16:02.000]  或者是在馬太福音第五章
[00:16:02.000 --> 00:16:05.000]  第九節到十三節
[00:16:05.000 --> 00:16:07.000]  回去看一看
[00:16:07.000 --> 00:16:10.000]  思考一下這個禱告
[00:16:10.000 --> 00:16:12.000]  到底教導我們什麼事情
[00:16:12.000 --> 00:16:13.000]  我深深的相信
[00:16:13.000 --> 00:16:15.000]  如果我們能夠立志過聖潔
[00:16:15.000 --> 00:16:17.000]  討神喜悅的一個生活
[00:16:17.000 --> 00:16:20.000]  用聖潔的生命去服侍神
[00:16:20.000 --> 00:16:21.000]  我們的心靈
[00:16:21.000 --> 00:16:22.000]  我是說我們的心靈
[00:16:22.000 --> 00:16:24.000]  我們的心思意念
[00:16:24.000 --> 00:16:30.000]  自然慢慢的就會被聖靈去改變更新
[00:16:30.000 --> 00:16:34.000]  讓我們可以用更新的心靈去服侍神
[00:16:34.000 --> 00:16:38.000]  所以我們怎麼能夠讓神開心快樂呢
[00:16:38.000 --> 00:16:40.000]  首先用聖潔的生命
[00:16:40.000 --> 00:16:45.000]  跟著要用更新的心靈去服侍神
[00:16:45.000 --> 00:16:47.000]  聖經說不要被這個世界同化
[00:16:47.000 --> 00:16:50.000]  要讓上帝改造你們
[00:16:50.000 --> 00:16:52.000]  更新你們的心思意念
[00:16:52.000 --> 00:16:54.000]  好明察什麼是他的旨意
[00:16:54.000 --> 00:16:56.000]  知道什麼是良善
[00:16:56.000 --> 00:17:00.000]  完全可蒙悅拉的
[00:17:00.000 --> 00:17:01.000]  聽眾姐妹朋友們
[00:17:01.000 --> 00:17:02.000]  我告訴你們
[00:17:02.000 --> 00:17:05.000]  實際上當我們面對這個問題的時候
[00:17:05.000 --> 00:17:09.000]  我們只有兩個選擇
[00:17:09.000 --> 00:17:11.000]  一個就是讓自己
[00:17:11.000 --> 00:17:15.000]  繼續被那個世界和周圍的環境
[00:17:15.000 --> 00:17:19.000]  權威的影響同化我們
[00:17:19.000 --> 00:17:21.000]  慢慢接受那些此是而非的
[00:17:21.000 --> 00:17:24.000]  道向滅亡的價值觀
[00:17:24.000 --> 00:17:25.000]  如果你不去處理
[00:17:25.000 --> 00:17:27.000]  不去面對
[00:17:27.000 --> 00:17:28.000]  不要理他們
[00:17:28.000 --> 00:17:29.000]  我就每天在這裡生活
[00:17:29.000 --> 00:17:32.000]  每天看電視聽音樂
[00:17:32.000 --> 00:17:36.000]  所有現在血潰給我們的
[00:17:36.000 --> 00:17:41.000]  有很多都是此是而非的事情
[00:17:41.000 --> 00:17:42.000]  我們不去分辨
[00:17:42.000 --> 00:17:45.000]  很多時候我們慢慢也接受了
[00:17:45.000 --> 00:17:46.000]  很明顯
[00:17:46.000 --> 00:17:48.000]  其中一個也不怕講吧
[00:17:48.000 --> 00:17:50.000]  同性戀
[00:17:50.000 --> 00:17:52.000]  我告訴你一個八號提案
[00:17:52.000 --> 00:17:53.000]  我在粵語堂有提過
[00:17:53.000 --> 00:17:55.000]  早晚會推翻的
[00:17:55.000 --> 00:17:57.000]  因為這是我們不是同性戀的人
[00:17:57.000 --> 00:17:58.000]  我們也同情他
[00:17:58.000 --> 00:17:59.000]  他每天在告訴我們說
[00:17:59.000 --> 00:18:01.000]  這是人權的問題
[00:18:01.000 --> 00:18:03.000]  這是公平的問題
[00:18:03.000 --> 00:18:07.000]  他扭曲了扭曲了人性
[00:18:07.000 --> 00:18:09.000]  所以呢
[00:18:09.000 --> 00:18:11.000]  如果我們不做什麼事情的話
[00:18:11.000 --> 00:18:13.000]  我們就會受他們的影響
[00:18:13.000 --> 00:18:15.000]  但是另外一個
[00:18:15.000 --> 00:18:17.000]  你可以選擇的就是說
[00:18:17.000 --> 00:18:20.000]  讓自己的心思意念
[00:18:20.000 --> 00:18:23.000]  被聖靈去更新改變
[00:18:23.000 --> 00:18:25.000]  讓我們能夠進一步明白
[00:18:25.000 --> 00:18:28.000]  神為這個世界所安排的
[00:18:28.000 --> 00:18:31.000]  美善和完全的計劃
[00:18:31.000 --> 00:18:33.000]  所以either you follow god
[00:18:33.000 --> 00:18:35.000]  either you follow the world
[00:18:35.000 --> 00:18:36.000]  依舊是跟隨神
[00:18:36.000 --> 00:18:39.000]  依舊是跟隨這個世界
[00:18:39.000 --> 00:18:41.000]  很難有個中間的路線
[00:18:41.000 --> 00:18:42.000]  我告訴你
[00:18:42.000 --> 00:18:44.000]  很難有個中間的路線
[00:18:44.000 --> 00:18:48.000]  這是我們每個人所要做的確則
[00:18:48.000 --> 00:18:50.000]  跟世界的潮流
[00:18:50.000 --> 00:18:54.000]  還是跟上帝的旨意
[00:18:54.000 --> 00:18:56.000]  Tim Schatz這個人呢
[00:18:56.000 --> 00:19:02.000]  他是一個幫助Mike MacLaurin
