
[00:00:00.000 --> 00:00:04.120]  多謝主每早晨很高興能夠再次和大家一起同心敬拜
[00:03:05.760 --> 00:03:08.280]  更加猖獗的狀態之下
[00:03:08.280 --> 00:03:11.880]  連很多基督徒都捲入了這種情況裡面
[00:03:11.880 --> 00:03:13.880]  所以於是乎有些人就說
[00:03:13.880 --> 00:03:15.440]  我是紅的
[00:03:15.440 --> 00:03:16.640]  我是藍的
[00:03:16.640 --> 00:03:18.880]  或者有些人說我是黃的
[00:03:18.880 --> 00:03:20.200]  我是藍的
[00:03:20.200 --> 00:03:25.080]  甚至有些人認為自己是屬於某一個的派別
[00:03:25.080 --> 00:03:27.720]  就和另一個派別有衝突
[00:03:27.720 --> 00:03:31.720]  其實是不是真的要進入一個這樣的狀態呢?
[00:03:31.720 --> 00:03:33.480]  如果我們去仔細留意一下
[00:03:33.480 --> 00:03:36.080]  今天我們這個世界裡面
[00:03:36.080 --> 00:03:37.440]  其實很多東西
[00:03:37.440 --> 00:03:40.120]  不是黑白這樣去分的
[00:03:40.120 --> 00:03:44.040]  有很多東西本身上的本質是無分黑與白
[00:03:44.040 --> 00:03:45.880]  只是黑白的人
[00:03:45.880 --> 00:03:49.000]  將一件事扯向另一邊
[00:03:49.000 --> 00:03:50.800]  其實這樣的做法
[00:03:50.800 --> 00:03:54.040]  其實我們很容易不知不覺就跌入了
[00:03:54.040 --> 00:03:56.240]  魔鬼撒旦的陷阱
[00:03:56.240 --> 00:03:57.920]  所設計的陷阱裡面
[00:03:57.920 --> 00:04:00.440]  讓我們造成一種衝突的思維
[00:04:00.440 --> 00:04:06.080]  讓我們造成一種凡事我們都只是去否定對方
[00:04:06.080 --> 00:04:07.920]  這種情況
[00:04:07.920 --> 00:04:10.400]  於是乎我發覺近年
[00:04:10.400 --> 00:04:14.200]  就有一個常用的字眼叫做Fact check
[00:04:14.200 --> 00:04:17.240]  經常都說某一個人說了一些話的時候
[00:04:17.240 --> 00:04:20.760]  對方是不是都說你去Fact check
[00:04:20.760 --> 00:04:23.720]  這樣的情況的時候其實就是一種挑戰
[00:04:23.720 --> 00:04:26.400]  其實如果我們去看一些事情
[00:04:26.400 --> 00:04:29.200]  不是說去Fact check的問題那麼簡單
[00:04:29.200 --> 00:04:34.120]  而是看對方那件事的站位去了哪裡
[00:04:34.120 --> 00:04:37.400]  於是乎怎樣呢?就造成衝突
[00:04:37.400 --> 00:04:40.400]  無形中每一樣東西都要人去Fact check的時候
[00:04:40.400 --> 00:04:42.200]  我去挑戰你們就可以了
[00:04:42.200 --> 00:04:44.120]  我不需要去check的,你去check
[00:04:44.120 --> 00:04:46.440]  你check來證明告訴我你是對的
[00:04:46.440 --> 00:04:48.760]  如果是這樣的情況的時候
[00:04:48.760 --> 00:04:50.640]  我們就落了一種情況
[00:04:50.640 --> 00:04:54.600]  就是每一樣東西都是和人進行一個挑釁的行為
[00:04:54.600 --> 00:04:59.480]  上帝做事情是不是這樣呢?
[00:04:59.480 --> 00:05:00.440]  其實不是
[00:05:00.440 --> 00:05:04.120]  即是說我們去看回在創世紀裡面
[00:05:04.120 --> 00:05:06.480]  上帝創造這個世界的時候
[00:05:06.480 --> 00:05:08.320]  我們有沒有留意到
[00:05:08.320 --> 00:05:12.440]  上帝做日與夜
[00:05:12.440 --> 00:05:16.760]  其實不是將這兩樣東西日夜將它變成一個衝突
[00:05:16.760 --> 00:05:19.320]  而是一個整全的一片
[00:05:19.320 --> 00:05:21.640]  所以黑與白
[00:05:21.640 --> 00:05:23.560]  白晝與黑夜
[00:05:23.560 --> 00:05:26.400]  其實同樣都是上帝所創造的
[00:05:26.400 --> 00:05:31.760]  既然如果是上帝創造黑夜和白晝
[00:05:31.760 --> 00:05:33.880]  那麼這兩者都是上帝所做
[00:05:33.880 --> 00:05:36.320]  我們就不可以說我只是屬於黑夜
[00:05:36.320 --> 00:05:38.040]  我就會反白晝
[00:05:38.040 --> 00:05:41.000]  或者我只是屬於白晝我就會反黑夜
[00:05:41.000 --> 00:05:42.520]  所以在聖經裡面
[00:05:42.520 --> 00:05:46.320]  在以塞俄書第45章第7節裡面
[00:05:46.320 --> 00:05:48.720]  有一句很經典的經文
[00:05:48.720 --> 00:05:51.040]  是我經常提出的
[00:05:51.040 --> 00:05:52.560]  也提醒信徒
[00:05:52.560 --> 00:05:56.920]  要明白很多事情不是只是二分法的思維
[00:05:56.920 --> 00:05:58.120]  這句經文說什麼呢?
[00:05:58.120 --> 00:06:00.680]  在以塞俄書第45章第7節說
[00:06:00.680 --> 00:06:03.880]  「我做光又做暗
[00:06:03.880 --> 00:06:08.000]  我之平安又降災禍
[00:06:08.000 --> 00:06:12.320]  造作這一切的是我耶和華」
[00:06:12.320 --> 00:06:13.360]  弟兄姊妹
[00:06:13.360 --> 00:06:16.000]  耶和華神在這個世界裡面去創造
[00:06:16.000 --> 00:06:18.160]  其實有正反兩面
[00:06:18.160 --> 00:06:20.280]  同時都是在祂手上去做的
[00:06:20.280 --> 00:06:22.520]  我們反而要明白的是
[00:06:22.520 --> 00:06:25.960]  為什麼上帝要將這兩樣東西並排擺出來
[00:06:25.960 --> 00:06:28.600]  而不是我們說我只站在其中一面
[00:06:28.600 --> 00:06:31.560]  很多信徒在這方面就是錯誤
[00:06:31.560 --> 00:06:33.920]  就是認為我站在某一方面
[00:06:33.920 --> 00:06:36.840]  我就大有權柄去攻擊另一方面
[00:06:36.840 --> 00:06:38.400]  不是啊 弟兄姊妹
[00:06:38.400 --> 00:06:39.200]  如果是這樣的話
[00:06:39.200 --> 00:06:43.160]  我們已經否認了上帝一個整全的創造
[00:06:43.160 --> 00:06:44.680]  甚至上帝的主權
[00:06:44.680 --> 00:06:47.080]  今天我們所看的這段經文
[00:06:47.080 --> 00:06:49.600]  正正就是要帶出這個主題
[00:06:49.600 --> 00:06:52.960]  保羅要告訴加拉太教會的信徒知道
[00:06:52.960 --> 00:06:59.880]  在他們當中的假教師、假領袖、假教會的導師
[00:06:59.880 --> 00:07:03.920]  他們所傳揚的其實是一個分裂的局面
[00:07:03.920 --> 00:07:05.640]  為什麼要做成一個分裂的局面?
[00:07:05.640 --> 00:07:07.840]  因為他們做成分裂之後
[00:07:07.840 --> 00:07:10.880]  就能夠鞏固自己的權勢
[00:07:10.880 --> 00:07:12.640]  鞏固自己的利益
[00:07:12.640 --> 00:07:16.600]  甚至鞏固自己的權力的滿足感
[00:07:16.600 --> 00:07:23.280]  於是這種情況就成為了魔鬼撒旦所利用來攻擊教會
[00:07:23.280 --> 00:07:28.600]  甚至使信徒失落救恩的情況
[00:07:28.600 --> 00:07:30.600]  不過我們要留意
[00:07:30.600 --> 00:07:37.400]  保羅是否因此而只是為了攻擊這些假弟兄、假教師
[00:07:37.400 --> 00:07:40.440]  假教會領袖他們所說的話呢?
[00:07:40.440 --> 00:07:43.400]  保羅有一個更高的層次的目的
[00:07:43.400 --> 00:07:46.560]  他看到其實每一個信徒
[00:07:46.560 --> 00:07:49.240]  都有可能會經歷這樣的情況
[00:07:49.240 --> 00:07:51.320]  即是我們現在所看的加拉太書
[00:07:51.320 --> 00:07:54.840]  正正他們的信徒正在遇到這樣的情形
[00:07:54.840 --> 00:07:58.960]  而這個情形正好讓我們作為信徒
[00:07:58.960 --> 00:08:01.840]  更能夠減省
[00:08:01.840 --> 00:08:06.400]  甚至可以成為一個催逼我們成長的階段
[00:08:06.400 --> 00:08:08.000]  讓我們變得更成熟
[00:08:08.000 --> 00:08:11.440]  這個所以就是保羅在加拉太書裡面
[00:08:11.440 --> 00:08:14.080]  對加拉太教會的信徒
[00:08:14.080 --> 00:08:17.200]  不是只是否定了這些人的說法
[00:08:17.200 --> 00:08:19.200]  而是他要更加進一步
[00:08:19.200 --> 00:08:20.960]  要告訴他們知道
[00:08:20.960 --> 00:08:24.360]  利用這個機會能夠使你們更加成熟
[00:08:24.360 --> 00:08:25.400]  更加親近著
[00:08:25.400 --> 00:08:29.920]  這個就使我們看到今天的主題
[00:08:29.920 --> 00:08:31.480]  保羅其實告訴我們
[00:08:31.480 --> 00:08:32.920]  其實耶穌基督
[00:08:32.920 --> 00:08:37.240]  反而是那個建造我們屬靈生命的基礎
[00:08:37.240 --> 00:08:39.400]  而這個基礎如何使我們更成熟呢?
[00:08:39.400 --> 00:08:42.960]  就是今天這段經文所要帶到的另一個層次
[00:08:42.960 --> 00:08:45.560]  好了,我們先回到這段經文去看看
[00:08:45.560 --> 00:08:47.400]  我們分為兩部份去看
[00:08:47.400 --> 00:08:51.160]  第一部份會從第二節看到第四節
[00:08:51.160 --> 00:08:52.400]  我們再讀多一次
[00:08:52.400 --> 00:08:54.480]  在第二節到第四節裡面
[00:08:54.480 --> 00:08:56.480]  其實就說了一個題目
[00:08:56.480 --> 00:08:59.800]  就是作繭自縛、失自由
[00:08:59.800 --> 00:09:01.800]  是如何造成的?
[00:09:01.800 --> 00:09:04.360]  ensnaring yourself in bondage
[00:09:04.360 --> 00:09:06.840]  好,我們先看回這段經文
[00:09:06.840 --> 00:09:08.360]  這段經文是這樣說的
[00:09:08.360 --> 00:09:11.480]  它說:我保羅告訴你們
[00:09:11.480 --> 00:09:13.400]  若受割禮
[00:09:13.400 --> 00:09:16.360]  基督就與你們無益了
[00:09:16.360 --> 00:09:19.680]  我再指著凡受割禮的人
[00:09:19.680 --> 00:09:21.480]  確實地說
[00:09:21.480 --> 00:09:24.920]  他是欠著行全律法的債
[00:09:24.920 --> 00:09:28.040]  你們這要靠律法稱義的
[00:09:28.040 --> 00:09:30.440]  是與基督隔絕
[00:09:30.440 --> 00:09:34.520]  從恩典中墜落了
[00:09:34.520 --> 00:09:38.120]  Listen, I Paul tell you that
[00:09:38.120 --> 00:09:41.880]  if you let yourselves be circumcised
[00:09:41.880 --> 00:09:47.320]  Christ will be of no benefit to you at all
[00:09:47.320 --> 00:09:50.600]  And I testify again to every man
[00:09:50.600 --> 00:09:53.640]  who let himself be circumcised
[00:09:53.640 --> 00:09:59.240]  that he is obligated to obey the whole law
[00:09:59.240 --> 00:10:04.680]  You who are trying to be declared righteous by the law
[00:10:04.680 --> 00:10:08.920]  have been alienated from Christ
[00:10:08.920 --> 00:10:13.160]  you have fallen away from grace
[00:10:13.160 --> 00:10:14.840]  在這裡一開始
[00:10:14.840 --> 00:10:19.320]  其實保羅要承接前文第五章第一節裡面
[00:10:19.320 --> 00:10:20.680]  保羅告訴我們
[00:10:20.680 --> 00:10:25.160]  我們因著靠主耶穌基督的救恩
[00:10:25.160 --> 00:10:30.040]  我們可以成為神的兒女
[00:10:30.040 --> 00:10:33.000]  而當我們能夠成為神的兒女之後
[00:10:33.000 --> 00:10:36.600]  我們信徒就可以和耶穌基督一樣
[00:10:36.600 --> 00:10:41.800]  擁有一個自由的生命和身份
[00:10:41.800 --> 00:10:44.440]  活在神國裡面
[00:10:44.440 --> 00:10:46.760]  所以保羅在第五章第一節裡面
[00:10:46.760 --> 00:10:49.080]  提醒當時加泰的信徒
[00:10:49.080 --> 00:10:52.440]  你們不要放過這個機會
[00:10:52.440 --> 00:10:56.520]  這才是最重點之重
[00:10:56.520 --> 00:10:57.800]  但是弟兄姊妹
[00:10:57.800 --> 00:10:59.960]  保羅說完這番話之後
[00:10:59.960 --> 00:11:03.560]  其實他要進一步幫助加泰教會的信徒
[00:11:03.560 --> 00:11:06.840]  因為他當時的確是遇著一群
[00:11:06.840 --> 00:11:11.960]  假教會的領袖、教師和弟兄
[00:11:11.960 --> 00:11:13.080]  告訴他們
[00:11:13.080 --> 00:11:16.280]  其實你回去猶太教守律法
[00:11:16.280 --> 00:11:18.200]  甚至特別是守國禮
[00:11:18.200 --> 00:11:20.520]  你才可以得到神的身份
[00:11:20.520 --> 00:11:21.880]  在這個情況下
[00:11:21.880 --> 00:11:25.960]  保羅就藉著接下來所說的內容
[00:11:25.960 --> 00:11:27.720]  去提醒他們
[00:11:27.720 --> 00:11:29.400]  保羅在說什麼呢?
[00:11:29.400 --> 00:11:30.840]  保羅一開始說
[00:11:30.840 --> 00:11:32.440]  「我保羅告訴你們」
[00:11:32.440 --> 00:11:35.640]  在《原文聖經》裡面一開始有一個字眼
[00:11:35.640 --> 00:11:38.280]  叫做Edon
[00:11:38.280 --> 00:11:41.720]  Edon這個字在英文翻譯叫做Behold
[00:11:41.720 --> 00:11:43.960]  即是看著
[00:11:43.960 --> 00:11:46.120]  或者留心
[00:11:46.120 --> 00:11:47.240]  留心什麼呢?
[00:11:47.240 --> 00:11:49.960]  其實留心「我保羅」
[00:11:49.960 --> 00:11:52.920]  要有些很重要的東西要告訴大家
[00:11:52.920 --> 00:11:55.720]  有些信徒不明白
[00:11:55.720 --> 00:11:59.400]  為什麼保羅在這裡用「我保羅」
[00:11:59.400 --> 00:12:01.800]  聽起來好像很自大
[00:12:01.800 --> 00:12:02.760]  不是
[00:12:02.760 --> 00:12:05.960]  如果我們仔細看回這段經文的時候
[00:12:05.960 --> 00:12:08.920]  這個所謂「我保羅」這個陳述
[00:12:08.920 --> 00:12:12.120]  其實不只是在這裡才出現過
[00:12:12.120 --> 00:12:15.160]  保羅其實在之前其他的經文
[00:12:15.160 --> 00:12:18.760]  都曾經用過這樣的陳述方式
[00:12:18.760 --> 00:12:20.600]  去幫助信徒
[00:12:20.600 --> 00:12:23.160]  當時的教會的信徒
[00:12:23.160 --> 00:12:25.320]  讓他們明白到
[00:12:25.320 --> 00:12:28.440]  保羅其實是跟他們很親密的
[00:12:28.440 --> 00:12:30.520]  「我保羅」這個說法
[00:12:30.520 --> 00:12:33.160]  其實在很開頭
[00:12:33.160 --> 00:12:35.480]  在一章二節裡面
[00:12:35.480 --> 00:12:37.560]  已經用過來說到
[00:12:37.560 --> 00:12:40.760]  留心「我保羅」是什麼東西?
[00:12:40.760 --> 00:12:44.680]  就是在哥倫多後書十章一節
[00:12:44.680 --> 00:12:46.680]  以弗所書三章一節
[00:12:46.680 --> 00:12:48.840]  哥羅西書一章二十三節
[00:12:48.840 --> 00:12:52.280]  和「肥理門書」十九節裡面
[00:12:52.280 --> 00:12:56.440]  都談論到保羅其實有些很重要的東西
[00:12:56.440 --> 00:12:58.840]  真的很兄弟
[00:12:58.840 --> 00:13:00.040]  那種關係
[00:13:00.040 --> 00:13:02.440]  非講不可
[00:13:02.440 --> 00:13:04.520]  很貼近你們
[00:13:04.520 --> 00:13:06.760]  的一件事要說清楚給大家知道
[00:13:06.760 --> 00:13:09.480]  這也是這段聖經
[00:13:09.480 --> 00:13:10.280]  保羅
[00:13:10.280 --> 00:13:15.080]  鑽入到一種很個人、親密或者英文說
[00:13:15.080 --> 00:13:18.600]  很Personal的一種陳述
[00:13:18.600 --> 00:13:20.360]  不只是否定
[00:13:20.360 --> 00:13:22.760]  也不是當加拿大教會的信徒
[00:13:22.760 --> 00:13:25.080]  已經離開主的道理
[00:13:25.080 --> 00:13:26.440]  認為他們已經是仇人
[00:13:26.440 --> 00:13:28.280]  如果用今天那種思維
[00:13:28.280 --> 00:13:29.480]  你不信
[00:13:29.480 --> 00:13:30.920]  你要回去守律法
[00:13:30.920 --> 00:13:32.280]  我不講守律法
[00:13:32.280 --> 00:13:34.200]  那你講守律法
[00:13:34.200 --> 00:13:37.240]  我給你排諸於外
[00:13:37.240 --> 00:13:38.280]  歧視你
[00:13:38.280 --> 00:13:41.880]  但是兄姐們,這種不是保羅的思維
[00:13:41.880 --> 00:13:43.480]  所以為什麼開頭的時候
[00:13:43.480 --> 00:13:44.600]  我很強調
[00:13:44.600 --> 00:13:46.760]  今天這種兩極化的思維
[00:13:46.760 --> 00:13:48.760]  深入了今天的教會裡面
[00:13:48.760 --> 00:13:50.200]  但是保羅不是這樣
[00:13:50.200 --> 00:13:52.120]  縱使有人和我相信
[00:13:52.120 --> 00:13:55.720]  現在他開始離開原本耶穌基督的真理
[00:13:55.720 --> 00:13:57.640]  但是保羅仍然怎樣?
[00:13:57.640 --> 00:13:59.160]  很珍而重之
[00:13:59.160 --> 00:14:00.920]  帶著一個很個人
[00:14:00.920 --> 00:14:02.600]  很關懷的心態
[00:14:02.600 --> 00:14:03.640]  希望挽回他們
[00:14:03.640 --> 00:14:05.080]  保羅講什麼呢?
[00:14:05.080 --> 00:14:06.760]  剛才我們已經講過了
[00:14:06.760 --> 00:14:08.840]  保羅一開始告訴你
[00:14:08.840 --> 00:14:12.920]  如果你們繼續要靠著受割禮
[00:14:12.920 --> 00:14:15.080]  基督就與你們無益
[00:14:15.080 --> 00:14:16.920]  英文寫得更加直接
[00:14:16.920 --> 00:14:17.640]  他說
[00:14:17.640 --> 00:14:22.520]  If you let yourselves be circumcised
[00:14:22.520 --> 00:14:26.840]  Christ will be of no benefit to you at all
[00:14:26.840 --> 00:14:29.400]  保羅在這裡其實要告訴我們
[00:14:29.400 --> 00:14:32.680]  如果我們靠著耶穌基督的話
[00:14:32.680 --> 00:14:34.600]  我們的生命就會活起來
[00:14:34.600 --> 00:14:36.600]  這是第五章第一節已經講過了
[00:14:36.600 --> 00:14:38.200]  但是來到第五章第二節
[00:14:38.200 --> 00:14:41.720]  馬上保羅進入要解釋給他們知道
[00:14:41.720 --> 00:14:43.000]  留心啊
[00:14:43.000 --> 00:14:43.880]  留心什麼?
[00:14:43.880 --> 00:14:45.800]  如果你回到原本那種
[00:14:45.800 --> 00:14:49.080]  以規條式的信仰思維
[00:14:49.080 --> 00:14:51.400]  就是猶太教那套思維
[00:14:51.400 --> 00:14:53.080]  就是說著重形式的
[00:14:53.080 --> 00:14:54.280]  著重行為的
[00:14:54.280 --> 00:14:57.720]  著重一些禮儀的
[00:14:57.720 --> 00:14:59.400]  你這樣的思維
[00:14:59.400 --> 00:15:01.720]  你可以走出禮儀
[00:15:01.720 --> 00:15:07.400]  但你可能卻沒有一個真正尊重、敬拜
[00:15:07.400 --> 00:15:13.640]  和仰望神的一種內涵的生命
[00:15:13.640 --> 00:15:16.600]  保羅在這裡再次強調一點
[00:15:16.600 --> 00:15:19.720]  是因為他要回應那些假教師、假信徒
[00:15:19.720 --> 00:15:20.920]  假教會領袖
[00:15:20.920 --> 00:15:26.120]  所主張要重新堅守律法和行割禮這件事
[00:15:26.120 --> 00:15:30.920]  其實保羅講出一個很重要的事實
[00:15:30.920 --> 00:15:36.840]  他們這個主張其實是否定耶穌基督的拯救
[00:15:36.840 --> 00:15:38.360]  甚至可以說
[00:15:38.360 --> 00:15:44.360]  他們是否定耶穌基督是神的兒子的身份
[00:15:44.360 --> 00:15:45.720]  換句話來說
[00:15:45.720 --> 00:15:48.920]  如果我們相信主的人
[00:15:48.920 --> 00:15:51.560]  其實我們就回到跟耶穌基督一樣
[00:15:51.560 --> 00:15:54.200]  有神兒子的自由身份
[00:15:54.200 --> 00:15:56.120]  記不記得我們之前講到
[00:15:56.120 --> 00:15:58.920]  下甲和撒拉的比喻
[00:15:58.920 --> 00:16:00.520]  其實在這個比喻裡
[00:16:00.520 --> 00:16:03.800]  保羅其實要陳述告訴我們知道
[00:16:03.800 --> 00:16:05.800]  縱使是下甲
[00:16:05.800 --> 00:16:07.880]  他所生的以實瑪利
[00:16:07.880 --> 00:16:14.280]  但恩爵有同一位自由的父親阿伯拉罕
[00:16:14.280 --> 00:16:19.480]  可以從就算是遺老的媽媽下甲所生
[00:16:19.480 --> 00:16:25.000]  但卻轉為一個自由人的兒子
[00:16:25.000 --> 00:16:26.200]  同樣道理
[00:16:26.200 --> 00:16:31.800]  如果我們相信上帝的安排
[00:16:31.800 --> 00:16:36.120]  藉著耶穌基督施行這個拯救
[00:16:36.120 --> 00:16:39.640]  我們同樣可以有同一位的父
[00:16:39.640 --> 00:16:41.240]  我們有同一位的長兄
[00:16:41.240 --> 00:16:43.640]  所以同樣可以有他自由的身份
[00:16:43.640 --> 00:16:45.800]  但如果你說我不要這些
[00:16:45.800 --> 00:16:48.360]  我要走我自己那套
[00:16:48.360 --> 00:16:49.080]  哪一套?
[00:16:49.080 --> 00:16:51.800]  猶太教那套守規矩
[00:16:51.800 --> 00:16:55.960]  他們經常都認為我那套規矩就是正統
[00:16:55.960 --> 00:16:57.880]  但是他們卻沒有看到
[00:16:57.880 --> 00:17:01.320]  原來上帝整個設計拯救裡面
[00:17:01.320 --> 00:17:03.960]  已經進入了一個新的階段
[00:17:03.960 --> 00:17:07.160]  其實這不是今天才知道的事情
[00:17:07.160 --> 00:17:10.040]  上帝其實老早已經讓人去看見
[00:17:10.040 --> 00:17:12.920]  他有一位彌賽亞會去帶領人
[00:17:12.920 --> 00:17:14.520]  去走出這個困局
[00:17:14.520 --> 00:17:17.880]  不是再要靠這個律法而行事
[00:17:17.880 --> 00:17:20.600]  所以保羅在這裡告訴我們知道
[00:17:20.600 --> 00:17:23.160]  如果你仍然要堅持用你自己的方法
[00:17:23.160 --> 00:17:26.520]  守規條式的信仰
[00:17:26.520 --> 00:17:30.520]  行禮而為重的一種信仰的話
[00:17:30.520 --> 00:17:33.640]  其實這種信仰是有害無益
[00:17:33.640 --> 00:17:37.560]  對你的信是毫無任何造就性
[00:17:37.560 --> 00:17:39.560]  即是說
[00:17:39.560 --> 00:17:42.840]  這班假弟兄、假教師、假教會領袖
[00:17:42.840 --> 00:17:45.160]  在傳道的時候
[00:17:45.160 --> 00:17:48.120]  他仍然都說信耶穌啦
[00:17:48.120 --> 00:17:51.080]  用信耶穌擺出一個招牌
[00:17:51.080 --> 00:17:54.760]  但是他們根底裡的那種信仰
[00:17:54.760 --> 00:18:00.040]  其實仍然是一套舊有的宗教思維
[00:18:00.040 --> 00:18:04.520]  實際上人的生命可以完全不改變
[00:18:04.520 --> 00:18:07.720]  沒有經過上帝的更新改變
[00:18:07.720 --> 00:18:10.040]  而這正正是保羅所說的
[00:18:10.040 --> 00:18:11.560]  如果你仍然是這樣
[00:18:11.560 --> 00:18:14.680]  於你們是毫無益處
[00:18:14.680 --> 00:18:15.880]  保羅不是停在這裡
[00:18:15.880 --> 00:18:17.640]  保羅還有第五章第三節說
[00:18:17.640 --> 00:18:22.520]  「我再指著那犯受割禮的人
[00:18:22.520 --> 00:18:23.720]  確實地說
[00:18:23.720 --> 00:18:26.600]  他是欠著行全律法的債」
[00:18:26.600 --> 00:18:29.400]  保羅這裡這句話說什麼呢?
[00:18:29.400 --> 00:18:30.840]  在第五章第三節
[00:18:30.840 --> 00:18:33.080]  其實保羅要更進一步要說出
[00:18:33.080 --> 00:18:35.560]  如果你們仍然認為
[00:18:35.560 --> 00:18:40.360]  可以用行律法或者行割禮這件事
[00:18:40.360 --> 00:18:44.360]  去成就顯出你自己有義行呢?
[00:18:44.360 --> 00:18:47.320]  所以這裡很清楚
[00:18:47.320 --> 00:18:49.560]  第三和第四節說到
[00:18:49.560 --> 00:18:54.040]  你靠著要去行割禮
[00:18:54.040 --> 00:18:58.200]  來到以為自己可以守盡律法
[00:18:58.200 --> 00:19:00.280]  對不起
[00:19:00.280 --> 00:19:02.840]  你一生都守不盡律法
[00:19:02.840 --> 00:19:06.520]  保羅說你以為自己聰明
[00:19:06.520 --> 00:19:07.560]  Sorry
[00:19:07.560 --> 00:19:10.760]  你只不過是一個作繭自縛的情況
[00:19:10.760 --> 00:19:13.080]  因為人根本是沒有能力
[00:19:13.080 --> 00:19:16.360]  去履行所有的律法的要求
[00:19:16.360 --> 00:19:17.640]  為什麼?
[00:19:17.640 --> 00:19:19.000]  因為弟子們我們要明白
[00:19:19.000 --> 00:19:20.760]  我們現在活在這個世界裏面
[00:19:20.760 --> 00:19:23.720]  我們本來就已經充滿罪惡的人
[00:19:23.720 --> 00:19:24.680]  充滿罪的人
[00:19:24.680 --> 00:19:27.560]  這個世界充滿罪的情況
[00:19:27.560 --> 00:19:29.640]  在充滿罪的情況之下
[00:19:29.640 --> 00:19:33.240]  我說用人的思維去建構一套東西出來
[00:19:33.240 --> 00:19:35.240]  我就可以回到上帝的面前
