
[00:00:00.000 --> 00:00:02.940]  各位西區華人的教會弟兄姊妹,你們好
[00:05:25.680 --> 00:05:27.920]  我一路做一些很簡單的事情
[00:05:27.920 --> 00:05:31.880]  但我就會一路參與聚會和會議
[00:05:31.880 --> 00:05:33.520]  我都會發表意見的
[00:05:33.520 --> 00:05:36.200]  所以我留意到
[00:05:36.200 --> 00:05:38.320]  原來有時候你不太喜歡做的事情
[00:05:38.320 --> 00:05:40.040]  你就不太想做的
[00:05:40.040 --> 00:05:43.520]  約拿這次他就來到大廈逃避
[00:05:43.520 --> 00:05:45.960]  神對他來到大廈說
[00:05:45.960 --> 00:05:50.400]  他說:你豈能往尼尼微大城去
[00:05:50.400 --> 00:05:52.080]  向其中的居民呼喊
[00:05:52.080 --> 00:05:55.200]  因為你的惡達到我的面前
[00:05:55.200 --> 00:05:56.800]  不要忘記
[00:05:56.800 --> 00:06:01.320]  原來神的眼目是遍及全地的
[00:06:01.320 --> 00:06:04.200]  神是看到每一個人
[00:06:04.200 --> 00:06:06.200]  他所做的事情
[00:06:06.200 --> 00:06:07.880]  我自己很深體會
[00:06:07.880 --> 00:06:09.480]  現在科學越發達的時候
[00:06:09.480 --> 00:06:13.120]  越容易讓我們對聖經有更多的了解
[00:06:13.120 --> 00:06:15.920]  你想想現在可能你在這個地方裏面
[00:06:15.920 --> 00:06:18.840]  一些監控、一些閉路電視
[00:06:18.840 --> 00:06:21.080]  甚至一些人造衛星
[00:06:21.080 --> 00:06:23.680]  可以將你在遠方的東西
[00:06:23.680 --> 00:06:26.440]  都完全地帶入去看著
[00:06:26.440 --> 00:06:28.400]  很多年之前
[00:06:28.400 --> 00:06:31.680]  夏理信福拍了一套電影
[00:06:31.680 --> 00:06:34.080]  就說天網狙擊
[00:06:34.080 --> 00:06:36.240]  那個時候已經是很多年之前了
[00:06:36.240 --> 00:06:41.040]  就說到他的妻子在外地被擄劫
[00:06:41.040 --> 00:06:43.040]  她身在遠方
[00:06:43.040 --> 00:06:47.200]  但是透過一些人造衛星
[00:06:47.200 --> 00:06:49.840]  可以帶入去監管到
[00:06:49.840 --> 00:06:52.560]  在遠方的地方的情形
[00:06:52.560 --> 00:06:55.520]  於是就可以來操控一些東西
[00:06:55.520 --> 00:06:56.960]  今天也是
[00:06:56.960 --> 00:07:02.920]  包括香港現在盡量都要人實名登記電話
[00:07:02.920 --> 00:07:06.640]  現在要安安心出行碼
[00:07:06.640 --> 00:07:08.640]  這是國內的用語
[00:07:08.640 --> 00:07:11.120]  去街就去街就不是叫出行
[00:07:11.120 --> 00:07:14.080]  這個時候就好像國內那樣
[00:07:14.080 --> 00:07:15.720]  有人臉辨識
[00:07:15.720 --> 00:07:19.000]  你做的事情在街上有很多閉路電視
[00:07:19.000 --> 00:07:21.880]  總之國內裏面很出名的
[00:07:21.880 --> 00:07:23.480]  你犯了錯的時候
[00:07:23.480 --> 00:07:24.560]  要抓你
[00:07:24.560 --> 00:07:28.040]  其實十多分鐘之後就知道你在哪裏了
[00:07:28.040 --> 00:07:30.360]  因為你用的電話
[00:07:30.360 --> 00:07:33.400]  你買的東西全部有那個數據
[00:07:33.400 --> 00:07:35.840]  一截的時候就知道你在哪裏了
[00:07:35.840 --> 00:07:37.040]  你想想
[00:07:37.040 --> 00:07:39.720]  我們的神器不是超越人嗎?
[00:07:39.720 --> 00:07:44.400]  所以人所做的事情是完全不能夠逃避神的眼目
[00:07:44.400 --> 00:07:46.960]  這是對我們一個祝福
[00:07:46.960 --> 00:07:48.720]  但是一個是咒詛
[00:07:48.720 --> 00:07:50.840]  神不單看我們的外在
[00:07:50.840 --> 00:07:52.960]  更加看我們的內心
[00:07:52.960 --> 00:07:57.760]  有時候當你來的時候可以受到別人的誤解、委屈
[00:07:57.760 --> 00:07:59.960]  是可能你表面做的事情
[00:07:59.960 --> 00:08:01.520]  可能是錯了
[00:08:01.520 --> 00:08:03.760]  但是你的動機是好的
[00:08:03.760 --> 00:08:06.520]  甚至可能那是無心之失
[00:08:06.520 --> 00:08:09.000]  但是人不會看你這樣的
[00:08:09.000 --> 00:08:10.160]  可能只看表面
[00:08:10.160 --> 00:08:11.560]  是的,他錯了
[00:08:11.560 --> 00:08:13.760]  但是在神的眼中
[00:08:13.760 --> 00:08:15.600]  神就會知道
[00:08:15.600 --> 00:08:18.320]  所以這是一個祝福
[00:08:18.320 --> 00:08:20.080]  但是同樣一個咒詛
[00:08:20.080 --> 00:08:23.000]  因為原來可能你表面是非常好
[00:08:23.000 --> 00:08:25.280]  但是你內心裏面的思維
[00:08:25.280 --> 00:08:26.920]  其實不是那麼理想
[00:08:26.920 --> 00:08:28.880]  可能你表面做的事情是很好
[00:08:28.880 --> 00:08:32.560]  但原來你的動機是為了自己的利益的時候
[00:08:32.560 --> 00:08:34.920]  其實別人對你有稱讚
[00:08:34.920 --> 00:08:36.560]  但是在神的眼中
[00:08:36.560 --> 00:08:38.360]  神說你不行
[00:08:38.360 --> 00:08:41.320]  所以神的無所不知
[00:08:41.320 --> 00:08:42.800]  對我們是祝福
[00:08:42.800 --> 00:08:44.720]  也可能是一個咒詛
[00:08:44.720 --> 00:08:47.320]  是對我們最重要的
[00:08:47.320 --> 00:08:49.400]  究竟我們的動機是怎樣
[00:08:49.400 --> 00:08:51.280]  這才是最重要的
[00:08:51.280 --> 00:08:54.000]  我們要求神彌大人去幫助我們
[00:08:54.000 --> 00:08:56.760]  讓我們可以彌大人去知道
[00:08:56.760 --> 00:08:59.480]  原來當我們有苦情的時候
[00:08:59.480 --> 00:09:00.960]  向神來傾訴
[00:09:00.960 --> 00:09:02.440]  神會垂聽
[00:09:02.440 --> 00:09:03.760]  上次已經跟大家看了
[00:09:03.760 --> 00:09:05.240]  《出埃及記》裏面
[00:09:05.240 --> 00:09:08.480]  當以色列人在埃及裏面受苦的時候
[00:09:08.480 --> 00:09:11.240]  是怎樣的向神來呼求
[00:09:11.240 --> 00:09:14.440]  神是聽到、知道和明白
[00:09:14.440 --> 00:09:19.120]  更加採取行動去幫助他們
[00:09:19.120 --> 00:09:20.440]  同樣人的惡
[00:09:20.440 --> 00:09:22.040]  去到神的面前
[00:09:22.040 --> 00:09:24.560]  神一樣是會知道的
[00:09:24.560 --> 00:09:27.040]  但是神不只是審判
[00:09:27.040 --> 00:09:29.480]  所以在《約拿書》裏面
[00:09:29.480 --> 00:09:31.120]  你看到神的愛
[00:09:31.120 --> 00:09:34.240]  神的愛是普及世上每一個人
[00:09:34.240 --> 00:09:36.720]  包括利尼、微臣的人
[00:09:36.720 --> 00:09:39.680]  神周尼德去叫約拿
[00:09:39.680 --> 00:09:42.480]  不只是去罵他們
[00:09:42.480 --> 00:09:45.040]  宣告審判的信息
[00:09:45.040 --> 00:09:48.960]  於是約拿接受這個命令
[00:09:48.960 --> 00:09:50.480]  但是他拒絕
[00:09:50.480 --> 00:09:52.960]  第一章的第三節
[00:09:52.960 --> 00:09:55.520]  「約拿卻起來
[00:09:55.520 --> 00:09:58.800]  逃往他斯去躲避耶和華
[00:09:58.800 --> 00:10:02.160]  下到約柏遇見一艘船
[00:10:02.160 --> 00:10:04.000]  要往他斯去
[00:10:04.000 --> 00:10:07.320]  他就吸了船架上了船
[00:10:07.320 --> 00:10:14.480]  要與船上的人同往他斯去躲避耶和華」
[00:10:14.480 --> 00:10:15.960]  約拿真的起來了
[00:10:15.960 --> 00:10:17.440]  馬上採取行動
[00:10:17.440 --> 00:10:18.240]  不過是怎樣?
[00:10:18.240 --> 00:10:19.240]  逃避
[00:10:19.240 --> 00:10:21.800]  我們上次已經講過了
[00:10:21.800 --> 00:10:26.280]  約拿是一個很狹隘的民族主義
[00:10:26.280 --> 00:10:31.800]  他絕對不想亞述國被帶去壯大
[00:10:31.800 --> 00:10:37.000]  所以他不想被帶去宣告這個信息
[00:10:37.000 --> 00:10:40.040]  在第四章我們更加會清楚知道
[00:10:40.040 --> 00:10:42.280]  約拿對神都有一定的認識
[00:10:42.280 --> 00:10:45.000]  他知道如果利尼、微臣的人悔改
[00:10:45.000 --> 00:10:46.720]  神就不會降災
[00:10:46.720 --> 00:10:50.360]  他的宣告豈不是一個虛假的信息呢?
[00:10:50.360 --> 00:10:52.360]  好像自己是一個假先知
[00:10:52.360 --> 00:10:54.640]  所以他不太想去
[00:10:54.640 --> 00:10:56.080]  他就會走了
[00:10:56.080 --> 00:10:57.680]  在《中文聖經》裡面
[00:10:57.680 --> 00:11:00.120]  第一章你會留意到有很多個「下」字
[00:11:00.120 --> 00:11:03.520]  「下到船」、「下到船艙」
[00:11:03.520 --> 00:11:04.880]  他上了船
[00:11:04.880 --> 00:11:07.080]  其實原本是下船
[00:11:07.080 --> 00:11:09.240]  下到那艘船那裡
[00:11:09.240 --> 00:11:09.920]  好了
[00:11:09.920 --> 00:11:11.400]  他就走了
[00:11:11.400 --> 00:11:14.440]  他就預備去他斯
[00:11:14.440 --> 00:11:18.240]  他斯是現在西班牙一個地方
[00:11:18.240 --> 00:11:21.760]  就在約柏裡面帶他上船
[00:11:21.760 --> 00:11:23.960]  因為這是一個海港
[00:11:23.960 --> 00:11:25.480]  上次也提過
[00:11:25.480 --> 00:11:28.040]  如果大家有機會去以色列的時候
[00:11:28.040 --> 00:11:30.760]  應該就會去約柏這個地方
[00:11:30.760 --> 00:11:32.520]  在約柏這個地方裡面
[00:11:32.520 --> 00:11:34.600]  還有一條鯨魚
[00:11:34.600 --> 00:11:38.600]  記載約拿這個事蹟
[00:11:38.600 --> 00:11:42.120]  他們就去逃避耶和華
[00:11:42.120 --> 00:11:45.640]  這也是對神錯誤的理解
[00:11:45.640 --> 00:11:48.600]  神的眼目是無所不在
[00:11:48.600 --> 00:11:56.920]  我們沒有一個地方是可以逃避神的了解、監察
[00:11:56.920 --> 00:12:00.920]  我想大家都很熟悉的詩篇139篇
[00:12:00.920 --> 00:12:05.880]  大家聽我尼達去讀出詩篇的139篇
[00:12:05.880 --> 00:12:10.440]  這裡第一段是講到神的無所不知
[00:12:10.440 --> 00:12:12.240]  即是神是了解我們
[00:12:12.240 --> 00:12:15.720]  但這次我想特別的講到第二段
[00:12:15.720 --> 00:12:19.000]  就是神的無所不在
[00:12:19.000 --> 00:12:22.720]  大家聽我讀出詩篇139篇第七到第十二節
[00:12:22.720 --> 00:12:24.560]  今天沒有powerpoint的
[00:12:24.560 --> 00:12:26.280]  大家聽我讀出
[00:12:26.280 --> 00:12:29.280]  「我往哪裡去躲避祢的靈?
[00:12:29.280 --> 00:12:32.720]  我往哪裡逃避祢的面?
[00:12:32.720 --> 00:12:36.200]  我若升到天上,祢在哪裡?
[00:12:36.200 --> 00:12:40.000]  我若在陰間下塌,祢也在哪裡?
[00:12:40.000 --> 00:12:45.520]  我若展開清神的翅膀,飛到海極居住
[00:12:45.520 --> 00:12:47.080]  就是在哪裡?
[00:12:47.080 --> 00:12:52.320]  祢的手必引導我,祢的右手也必扶持我
[00:12:52.320 --> 00:12:55.920]  我若說黑暗必定遮蔽我
[00:12:55.920 --> 00:12:59.240]  我周圍的兩江必成為黑夜
[00:12:59.240 --> 00:13:03.520]  黑暗也不能遮蔽我,使你不見
[00:13:03.520 --> 00:13:06.160]  黑夜卻如白晝發亮
[00:13:06.160 --> 00:13:11.560]  黑暗和光亮在離巷,到時一樣」
[00:13:11.560 --> 00:13:14.400]  這裡很清楚地告訴我們
[00:13:14.400 --> 00:13:17.240]  今天神是無所不在的
[00:13:17.240 --> 00:13:18.280]  在這時候
[00:13:18.280 --> 00:13:19.360]  神的無所不在
[00:13:19.360 --> 00:13:25.680]  我們是絕對不可以逃避神的體會和了解
[00:13:25.680 --> 00:13:29.440]  又想拆開跟大家來帶入去看一看
[00:13:29.440 --> 00:13:30.600]  因為我們讀聖經
[00:13:30.600 --> 00:13:32.720]  很想大家對聖經多些了解
[00:13:32.720 --> 00:13:34.280]  詩篇139篇裡面
[00:13:34.280 --> 00:13:36.520]  給我們提到一個題目很清楚
[00:13:36.520 --> 00:13:38.320]  「夜禍是無所不知」
[00:13:38.320 --> 00:13:39.200]  第二段
[00:13:39.200 --> 00:13:41.800]  剛才我們所讀的就是「無所不在」
[00:13:41.800 --> 00:13:44.080]  我們經常說神是無所不在、無所不知
[00:13:44.080 --> 00:13:46.440]  不是無所不能
[00:13:46.440 --> 00:13:47.400]  但是其實
[00:13:47.400 --> 00:13:50.080]  神是否無所不能呢?
[00:13:50.080 --> 00:13:51.960]  絕對不是
[00:13:51.960 --> 00:13:54.440]  你知不知道聖經裡面
[00:13:54.440 --> 00:13:58.920]  有一段經文記載了神的不能
[00:13:58.920 --> 00:14:00.320]  是甚麼不能?
[00:14:00.320 --> 00:14:03.560]  除了神不能犯罪之外
[00:14:03.560 --> 00:14:05.840]  還有很重要的是甚麼呢?
[00:14:05.840 --> 00:14:10.800]  今天神是不可以離開去做一件事的
[00:14:10.800 --> 00:14:12.480]  大家聽我讀出
[00:14:12.480 --> 00:14:17.560]  提摩太后書第二章
[00:14:17.560 --> 00:14:20.240]  「有可信的話說
[00:14:20.240 --> 00:14:22.040]  我們若與基督同死
[00:14:22.040 --> 00:14:23.960]  也必與他同活
[00:14:23.960 --> 00:14:25.400]  我們若能忍耐
[00:14:25.400 --> 00:14:27.760]  也必和他一同作禍
[00:14:27.760 --> 00:14:30.040]  我們若不認他
[00:14:30.040 --> 00:14:32.320]  他也必不認我們」
[00:14:32.320 --> 00:14:34.760]  其實這一段是有四段的
[00:14:34.760 --> 00:14:35.760]  即是四句
[00:14:35.760 --> 00:14:37.520]  不過我只讀了三句
[00:14:37.520 --> 00:14:41.000]  頭兩句都是正面的
[00:14:41.000 --> 00:14:44.320]  「如果我們與基督同死
[00:14:44.320 --> 00:14:46.640]  但必定與他同活
[00:14:46.640 --> 00:14:47.960]  一定的彌大人
[00:14:47.960 --> 00:14:49.320]  可以靠著耶穌主督
[00:14:49.320 --> 00:14:51.720]  我們能夠得到這個永恆的生命
[00:14:51.720 --> 00:14:54.960]  如果我們能夠忍耐到底的時候
[00:14:54.960 --> 00:14:56.480]  神是會祝福我們
[00:14:56.480 --> 00:14:59.760]  將來我們就會與他一同作禍」
[00:14:59.760 --> 00:15:02.640]  這兩句是正面的
[00:15:02.640 --> 00:15:04.240]  接著後面那兩句
[00:15:04.240 --> 00:15:06.000]  某程度上是負面的
[00:15:06.000 --> 00:15:07.760]  「如果我們不認他的時候
[00:15:07.760 --> 00:15:08.720]  他也不認我們」
[00:15:08.720 --> 00:15:09.640]  不對啊
[00:15:09.640 --> 00:15:11.720]  如果我們都不認我們的神的時候
[00:15:11.720 --> 00:15:13.720]  祂一定是不認我們的
[00:15:13.720 --> 00:15:17.000]  大家有沒有留意下面那一句
[00:15:17.000 --> 00:15:19.920]  「我們縱然失信
[00:15:19.920 --> 00:15:22.680]  他仍是可信的」
[00:15:22.680 --> 00:15:24.520]  這裡說到神的不能
[00:15:24.520 --> 00:15:27.960]  因為祂不能背負自己
[00:15:27.960 --> 00:15:30.120]  如果我們失信的時候
[00:15:30.120 --> 00:15:32.480]  神說:你都沒有守諾言
[00:15:32.480 --> 00:15:34.040]  那我為什麼要守諾言?
[00:15:34.040 --> 00:15:37.040]  我們香港人和中國人都很流行一句話
[00:15:37.040 --> 00:15:38.600]  「你做初一
[00:15:38.600 --> 00:15:40.000]  我做十五
[00:15:40.000 --> 00:15:41.600]  你不仁
[00:15:41.600 --> 00:15:42.480]  我不義」
[00:15:42.480 --> 00:15:43.560]  對不對?
[00:15:43.560 --> 00:15:45.600]  神說:你們失信的時候
[00:15:45.600 --> 00:15:47.680]  那我為什麼要守著我的信諾?
[00:15:47.680 --> 00:15:49.200]  但是不可以
[00:15:49.200 --> 00:15:51.880]  因為神是信實的
[00:15:51.880 --> 00:15:53.800]  每一次說到神的信實的時候
[00:15:53.800 --> 00:15:55.840]  都說到神的應許
[00:15:55.840 --> 00:15:59.720]  神是絕對絕對不能夠說謊
[00:15:59.720 --> 00:16:00.880]  不能夠犯錯
[00:16:00.880 --> 00:16:04.240]  因為祂本性就是善良和聖潔的
[00:16:04.240 --> 00:16:07.440]  所以其實不是神一無所不能
[00:16:07.440 --> 00:16:11.200]  神都被祂的良善限制著
[00:16:11.200 --> 00:16:13.280]  所以祂自己曾經應許過
[00:16:13.280 --> 00:16:14.720]  在耶利米蕭說:
[00:16:14.720 --> 00:16:17.880]  「我要以永遠的愛愛祢
[00:16:17.880 --> 00:16:21.960]  我要以我的慈愛給人祢」
[00:16:21.960 --> 00:16:25.440]  所以神是一個受傷的戀者
[00:16:25.440 --> 00:16:28.640]  雖然有時候我們一次一次令到神失望
[00:16:28.640 --> 00:16:30.640]  但是神都沒有放棄我們
[00:16:30.640 --> 00:16:32.640]  神都愛我們
[00:16:32.640 --> 00:16:34.640]  這個是我們要去感恩
[00:16:34.640 --> 00:16:38.360]  但是我們不可以利用神的愛去傷害神
[00:16:38.360 --> 00:16:40.640]  好了
[00:16:40.640 --> 00:16:44.560]  約拿就以為可以逃避神
[00:16:44.560 --> 00:16:49.520]  於是他就坐船去遠的地方
[00:16:49.520 --> 00:16:53.160]  一個很特別的經歷
[00:16:53.160 --> 00:16:55.480]  很多年前我去紐西蘭
[00:16:55.480 --> 00:16:57.480]  很可惜去年和今年都去不了
[00:16:57.480 --> 00:16:59.480]  其實我每年都會三月的時候
[00:16:59.480 --> 00:17:01.480]  去紐西蘭沒有趕到
[00:17:01.480 --> 00:17:03.480]  因為現在疫情的緣故
[00:17:03.480 --> 00:17:04.600]  所以去不了
[00:17:04.600 --> 00:17:07.240]  我記得有一次我去紐西蘭一個地方
[00:17:07.240 --> 00:17:08.520]  去港島
[00:17:08.520 --> 00:17:10.520]  去探訪一個老人家
[00:17:10.520 --> 00:17:11.880]  其實都不是老的
[00:17:11.880 --> 00:17:13.880]  只是五十多六十歲
[00:17:13.880 --> 00:17:16.360]  但是就好像現在我這樣
[00:17:16.360 --> 00:17:19.720]  去到紐西蘭幫兒子看書
[00:17:19.720 --> 00:17:23.720]  讓兒子可以繼續來做他的接觸
[00:17:23.720 --> 00:17:26.280]  後來我和前夫就去信耶穌
[00:17:26.280 --> 00:17:28.280]  當他信耶穌的時候我就問他
[00:17:28.280 --> 00:17:31.320]  你以前在香港有沒有拜其他的神
[00:17:31.320 --> 00:17:33.320]  或者有些宗教信仰
[00:17:33.320 --> 00:17:35.320]  我們就跟蹤民間信仰
[00:17:35.320 --> 00:17:37.320]  我們當然是拜其他的神
[00:17:37.320 --> 00:17:39.320]  拜皇帝神
[00:17:39.320 --> 00:17:41.320]  你還沒有帶來
[00:17:41.320 --> 00:17:43.320]  帶什麼他都來
[00:17:43.320 --> 00:17:44.840]  以前我們都有地主的
[00:17:44.840 --> 00:17:46.840]  我們地主一定帶不到來
[00:17:46.840 --> 00:17:48.840]  我問為什麼
[00:17:48.840 --> 00:17:50.840]  他都不懂英文
[00:17:50.840 --> 00:17:52.840]  我沒有想過
[00:17:52.840 --> 00:17:54.840]  一個這麼新的神學思想
[00:17:54.840 --> 00:17:56.840]  地主是不懂英文的
[00:17:56.840 --> 00:17:58.840]  地主即是什麼
[00:17:58.840 --> 00:18:00.840]  是本土的
[00:18:00.840 --> 00:18:02.840]  他只有他的勢力範圍
[00:18:02.840 --> 00:18:04.840]  他離開了那個勢力範圍的時候
[00:18:04.840 --> 00:18:06.840]  可能那個勢力範圍就會弱了
[00:18:06.840 --> 00:18:08.840]  人都是這樣
[00:18:08.840 --> 00:18:10.840]  我在大埔墓會
[00:18:10.840 --> 00:18:12.840]  和在大埔住
[00:18:12.840 --> 00:18:14.840]  已經差不多四十年了
[00:18:14.840 --> 00:18:16.840]  我經常都說我在大埔
[00:18:16.840 --> 00:18:18.840]  就是我的勢力範圍
[00:18:18.840 --> 00:18:20.840]  很多人都懂得
[00:18:20.840 --> 00:18:22.840]  可能很多人幫到忙
[00:18:22.840 --> 00:18:24.840]  但是我來了大埔
[00:18:24.840 --> 00:18:26.840]  那個能力或者效用
[00:18:26.840 --> 00:18:28.840]  可能會低一些
[00:18:28.840 --> 00:18:30.840]  人是會這樣
[00:18:30.840 --> 00:18:32.840]  但是我們的神不會
[00:18:32.840 --> 00:18:34.840]  我們的神是會的能力
[00:18:34.840 --> 00:18:36.840]  是普及萬地
[00:18:36.840 --> 00:18:38.840]  普及四方
[00:18:38.840 --> 00:18:40.840]  所以約拿以為
