
[00:00:00.000 --> 00:00:04.120]  今天跟大家分享的題目叫做《成熟的人生》
[00:06:17.360 --> 00:06:20.080]  他說John Aubert你來跟我們講道
[00:06:20.080 --> 00:06:22.120]  因爲到神裏講的時候
[00:06:22.120 --> 00:06:23.640]  我們第一個介紹
[00:06:23.640 --> 00:06:27.520]  就是你曾經在我們講道的時候
[00:06:27.520 --> 00:06:30.480]  兩次在我們教會當中暈倒
[00:06:30.480 --> 00:06:32.320]  我們會這樣介紹你
[00:06:32.320 --> 00:06:34.360]  所以你看這個人很特別
[00:06:34.360 --> 00:06:36.240]  在神的指引當中
[00:06:36.240 --> 00:06:41.480]  成爲一個因着神帶領成爲一個成熟的人
[00:06:41.480 --> 00:06:44.120]  我相信若是他第一次開始服事的時候
[00:06:44.120 --> 00:06:46.440]  什麼都順利
[00:06:46.440 --> 00:06:50.640]  大概不會學到什麼叫做成熟跟謙卑
[00:06:50.640 --> 00:06:52.240]  保羅也是一樣
[00:06:52.240 --> 00:06:56.600]  他過去的時候曾經也在神的手中被使用
[00:06:56.600 --> 00:07:01.320]  但是那個時候口出狂言
[00:07:01.320 --> 00:07:05.360]  對着彼得發出很強烈的回應
[00:07:05.360 --> 00:07:09.360]  對着一個離開他不能與他同宮的馬可
[00:07:09.360 --> 00:07:11.480]  就叫他不要回來
[00:07:11.480 --> 00:07:12.960]  到了他往後的日子
[00:07:12.960 --> 00:07:15.800]  他生命改變成熟
[00:07:15.800 --> 00:07:18.320]  後來成爲神所使用的人
[00:07:18.320 --> 00:07:22.040]  我相信你我在成熟的人生中
[00:07:22.040 --> 00:07:26.920]  都需要學這個基本的簡單的數學原理
[00:07:26.920 --> 00:07:30.000]  讓我把這個原理很簡單的跟大家來介紹
[00:07:30.000 --> 00:07:33.160]  我們下面一個slide應該有這句話
[00:07:33.160 --> 00:07:34.160]  這句話很簡單
[00:07:34.160 --> 00:07:37.080]  幫助我們怎麼樣看我們成熟的祕訣
[00:07:37.080 --> 00:07:39.280]  這個祕訣就是兩個東西
[00:07:39.280 --> 00:07:43.840]  一個就是基督是一切
[00:07:43.840 --> 00:07:45.400]  你要再加上什麼
[00:07:45.400 --> 00:07:48.160]  加上否定一切的我
[00:07:48.160 --> 00:07:49.760]  這個就是成熟的祕訣
[00:07:49.760 --> 00:07:51.600]  再講一次
[00:07:51.600 --> 00:07:53.640]  成熟是什麼
[00:07:53.640 --> 00:07:59.160]  成熟是在我們的生命當中越來越看見耶穌就是我的一切
[00:07:59.160 --> 00:08:01.520]  也加上了我們覺得很重要的部分
[00:08:01.520 --> 00:08:03.960]  我們越來越否定這個部分
[00:08:03.960 --> 00:08:05.280]  就是我的部分
[00:08:05.280 --> 00:08:09.840]  就在那個時候我們才經歷到信仰中的成熟
[00:08:09.840 --> 00:08:11.800]  所以什麼叫成熟
[00:08:11.800 --> 00:08:16.480]  就是實實在在的接受福音在我們生命當中的改變
[00:08:16.480 --> 00:08:18.320]  成爲神能力的出口
[00:08:18.320 --> 00:08:22.560]  這個人就成爲一個成熟的器皿
[00:08:22.560 --> 00:08:24.520]  讓神能夠使用
[00:08:24.520 --> 00:08:29.240]  今天我也要幫助大家來記得今天的分享
[00:08:29.240 --> 00:08:32.040]  所以我很籠統的把成熟的人生
[00:08:32.040 --> 00:08:36.360]  用一個數學的四個方法來跟大家來分享
[00:08:36.360 --> 00:08:38.080]  我希望大家能夠記得
[00:08:38.080 --> 00:08:43.000]  就是加、減、乘跟除
[00:08:43.000 --> 00:08:46.080]  然後就分四個部分跟大家來分享
[00:08:46.080 --> 00:08:52.480]  這個分享都按照哥羅西書第一章所給我們看見的啓示跟教導
[00:08:52.480 --> 00:08:57.200]  好 加的方法
[00:08:57.200 --> 00:09:01.320]  我們在靈命成長的當中需要加 加什麼
[00:09:01.320 --> 00:09:04.240]  在靈命當中要加上這個瞭解
[00:09:04.240 --> 00:09:10.520]  原來神在我們的生命當中不僅僅單單叫我們得救
[00:09:10.520 --> 00:09:15.880]  他還要讓我們進到完完全全的地步
[00:09:15.880 --> 00:09:21.800]  這個是哥羅西書第一章二十八節裏面講到保羅的心願
[00:09:21.800 --> 00:09:23.720]  保羅的信任是什麼
[00:09:23.720 --> 00:09:26.440]  就是聖徒在信祖了以後
[00:09:26.440 --> 00:09:37.240]  能夠在耶穌基督的裏面成爲一個完完全全給神接受使用的人
[00:09:37.240 --> 00:09:40.160]  今天當神拯救了我們
[00:09:40.160 --> 00:09:43.720]  神不會樓上我們不顧
[00:09:43.720 --> 00:09:48.520]  實在太多的戲俗的傳批的方法告訴我們
[00:09:48.520 --> 00:09:50.640]  你很快會上天堂
[00:09:50.640 --> 00:09:53.000]  你信了耶穌就上天堂
[00:09:53.000 --> 00:09:58.040]  這個是把真理沒有完全講好的原因
[00:09:58.040 --> 00:10:02.200]  所以你聽到有一些人跟你講到很甜蜜的話
[00:10:02.200 --> 00:10:07.920]  說你信祖得永生 立刻上天堂
[00:10:07.920 --> 00:10:09.840]  我要跟大家來說
[00:10:09.840 --> 00:10:13.600]  這個只是真理的一個小的部分
[00:10:13.600 --> 00:10:17.960]  因爲聖經裏面講到一個信徒的成長
[00:10:17.960 --> 00:10:20.920]  在世上爲主座見證
[00:10:20.920 --> 00:10:23.320]  有耶穌的心腸
[00:10:23.320 --> 00:10:25.640]  有耶穌的腳蹤跟印記
[00:10:25.640 --> 00:10:30.040]  給你單單上天堂更重要
[00:10:30.040 --> 00:10:35.600]  今天神要爲了我們的緣故要在我們的靈命當中要扎分
[00:10:35.600 --> 00:10:37.840]  他說你要成長
[00:10:37.840 --> 00:10:40.640]  你要看着這個標杆直跑
[00:10:40.640 --> 00:10:45.800]  一個成熟的人真正的明白他的最終點
[00:10:45.800 --> 00:10:50.080]  這個最終點不是準備自己上天堂
[00:10:50.080 --> 00:10:55.400]  乃是如何在地上準備神的榮耀領到你的身上
[00:10:55.400 --> 00:10:58.400]  這個是一個成熟的人生
[00:10:58.400 --> 00:11:01.200]  一個真正明白神信義的人生
[00:11:01.200 --> 00:11:04.120]  他會發現到他的中心
[00:11:04.120 --> 00:11:08.920]  他所科目的不再是耶穌怎麼樣祝福你
[00:11:08.920 --> 00:11:10.840]  如何的敬畏神的美好
[00:11:10.840 --> 00:11:15.520]  乃是他把他的注意力放在如何服侍神的上面
[00:11:15.520 --> 00:11:17.920]  所以沒有一個人信了耶穌以後
[00:11:17.920 --> 00:11:22.280]  沒有經過神愛中的感動不會服侍神的
[00:11:22.280 --> 00:11:25.320]  很可惜當我們遇見這個成熟道路的裏面
[00:11:25.320 --> 00:11:27.760]  我們遇上很多的波濤
[00:11:27.760 --> 00:11:31.640]  有些人因這困難就放棄了服侍神的機會
[00:11:31.640 --> 00:11:33.040]  疾病來了
[00:11:33.040 --> 00:11:35.320]  生了小孩子了
[00:11:35.320 --> 00:11:39.720]  或者甚至於有些時候遇到有一些的困擾的時候不能堅持下去
[00:11:39.720 --> 00:11:43.560]  我們就失去了熟靈的扎分
[00:11:43.560 --> 00:11:48.120]  我曾經看到有一個的姊妹這樣子來看一個師母
[00:11:48.120 --> 00:11:49.560]  這個師母也很難爲
[00:11:49.560 --> 00:11:53.400]  因爲結婚十年以後才生小孩子
[00:11:53.400 --> 00:11:55.000]  但是當她生了小孩子以後
[00:11:55.000 --> 00:11:56.480]  她第一句話是什麼
[00:11:56.480 --> 00:12:00.680]  她說從今天開始的未來一年我不會來教會
[00:12:00.680 --> 00:12:03.080]  因爲我要照顧小孩子
[00:12:03.080 --> 00:12:04.920]  講起來也是真的
[00:12:04.920 --> 00:12:06.920]  講起來也是假的
[00:12:06.920 --> 00:12:09.880]  難道這個生命不是神所賜的嗎
[00:12:09.880 --> 00:12:14.280]  難道這個小孩子不應該帶到神的面前來奉獻給神嗎
[00:12:14.280 --> 00:12:16.840]  而爲了神給你一點點的恩惠
[00:12:16.840 --> 00:12:21.600]  就忘記了原來神要我們的生命中爲他來做見證的機會
[00:12:21.600 --> 00:12:23.200]  真的非常的可惜
[00:12:23.200 --> 00:12:25.720]  因爲這個師母這樣講的話
[00:12:25.720 --> 00:12:29.040]  就讓那一些在成長中的基督徒
[00:12:29.040 --> 00:12:32.600]  忽然間發現不能夠跟着這個師母來成長
[00:12:32.600 --> 00:12:34.680]  因爲這個師母所想做的就是
[00:12:34.680 --> 00:12:36.800]  這一年就是我的一年
[00:12:36.800 --> 00:12:37.960]  我什麼都不管
[00:12:37.960 --> 00:12:39.120]  我不要來教會
[00:12:39.120 --> 00:12:41.240]  我不要讓人來接過我的小孩子
[00:12:41.240 --> 00:12:45.120]  怕他別的人把那個細菌帶到他家裏面去
[00:12:45.120 --> 00:12:46.320]  親愛的弟兄姊妹
[00:12:46.320 --> 00:12:49.200]  我們在俗令當中要講
[00:12:49.200 --> 00:12:51.400]  你看一下保羅怎麼樣看自己
[00:12:51.400 --> 00:12:55.800]  他說現在我爲你們受苦導覺的歡樂
[00:12:55.800 --> 00:13:00.000]  受苦這個字是肉身中受苦的這個字
[00:13:00.000 --> 00:13:05.080]  意思就是說現在因做基督與他的工作
[00:13:05.080 --> 00:13:07.800]  他成爲萬有以上
[00:13:07.800 --> 00:13:10.720]  在教會中爲首的這一位
[00:13:10.720 --> 00:13:15.720]  我現在爲你們的緣故要受着苦
[00:13:15.720 --> 00:13:21.200]  但是在俗令中卻覺得是一種歡樂
[00:13:21.200 --> 00:13:25.040]  並且爲着基督的身體不是爲着他自己
[00:13:25.040 --> 00:13:27.360]  這是爲着教會的緣故
[00:13:27.360 --> 00:13:30.040]  我要怎麼樣去服侍神呢
[00:13:30.040 --> 00:13:37.160]  我要好像耶穌基督爲着福音的緣故放下他的一切
[00:13:37.160 --> 00:13:39.160]  來完成實戰的任務
[00:13:39.160 --> 00:13:42.040]  我要帶着這一種的心態
[00:13:42.040 --> 00:13:44.600]  來走上耶穌要我走的道路
[00:13:44.600 --> 00:13:50.120]  飽滿了基督患難的這個缺陷
[00:13:50.120 --> 00:13:52.880]  其實裏面這句話很難翻譯
[00:13:52.880 --> 00:13:54.840]  總體的意思是說
[00:13:54.840 --> 00:13:56.760]  不是耶穌沒有爲我們受苦
[00:13:56.760 --> 00:14:01.520]  也不是耶穌沒有在實戰裏面完成祂的救贖
[00:14:01.520 --> 00:14:05.560]  乃是說保羅看到他自己的缺陷
[00:14:05.560 --> 00:14:10.200]  看到耶穌基督爲着我們所經營過的痛苦
[00:14:10.200 --> 00:14:12.960]  他說我寧願在這個時候
[00:14:12.960 --> 00:14:16.360]  放下我肉身當中可以自由的機會
[00:14:16.360 --> 00:14:19.080]  接受在肉身當中的困苦
[00:14:19.080 --> 00:14:22.680]  我的心靈中只有一個願望
[00:14:22.680 --> 00:14:25.880]  這是耶穌如何的爲我們承擔的一切
[00:14:25.880 --> 00:14:29.760]  我願意跟隨耶穌的腳蹤走上這個道路
[00:14:29.760 --> 00:14:35.280]  這個是一個成熟的人生信仰的告白
[00:14:35.280 --> 00:14:37.880]  大家曉不曉得
[00:14:37.880 --> 00:14:42.400]  哥羅西不是保羅所建立的教會
[00:14:42.400 --> 00:14:44.920]  這個教會怎麼樣建立呢
[00:14:44.920 --> 00:14:49.840]  是透過保羅碰見一個人叫做以巴佛
[00:14:49.840 --> 00:14:51.800]  就在以夫所的地方碰見
[00:14:51.800 --> 00:14:54.240]  帶他信了主以後
[00:14:54.240 --> 00:14:56.600]  這個以巴佛因着這種感動
[00:14:56.600 --> 00:14:59.400]  就在哥羅西的地方建立教會
[00:14:59.400 --> 00:15:04.520]  可以說哥羅西的教會跟保羅傳福音的計劃
[00:15:04.520 --> 00:15:07.440]  沒有什麼相關的
[00:15:07.440 --> 00:15:11.280]  然而因爲耶穌的主權
[00:15:11.280 --> 00:15:13.600]  耶穌是教會的主
[00:15:13.600 --> 00:15:19.200]  他願意爲到一個不是他生養的教會來受苦
[00:15:19.200 --> 00:15:23.080]  反而心裏面感覺到歡樂
[00:15:23.080 --> 00:15:28.000]  這個是成熟的人生
[00:15:28.000 --> 00:15:29.920]  不僅如此
[00:15:29.920 --> 00:15:33.320]  他叫做神所賜給他的職份
[00:15:33.320 --> 00:15:36.000]  說了教會的職事
[00:15:36.000 --> 00:15:40.760]  這個教會的職事原文的意思不是職事
[00:15:40.760 --> 00:15:42.720]  原文字是工人的意思
[00:15:42.720 --> 00:15:44.200]  意思是說
[00:15:44.200 --> 00:15:47.080]  當神把這個的感動放在我的裏面
[00:15:47.080 --> 00:15:52.040]  我要跟着耶穌的腳蹤行走的時候
[00:15:52.040 --> 00:15:54.080]  我應着領受着神賜的福教
[00:15:54.080 --> 00:15:56.840]  我甘願成爲教會的工人
[00:15:56.840 --> 00:15:58.480]  這是教會怎麼樣使用他
[00:15:58.480 --> 00:16:01.720]  他就怎麼樣去服侍神
[00:16:01.720 --> 00:16:05.200]  你看他對神的話語
[00:16:05.200 --> 00:16:10.480]  神的吩咐是何等的看待
[00:16:10.480 --> 00:16:15.120]  他是這樣子嚴謹地看待神賜的福教
[00:16:15.120 --> 00:16:16.880]  所以親愛的弟兄姊妹
[00:16:16.880 --> 00:16:21.400]  若是今天你還有個幻覺覺得我得救就夠的話
[00:16:21.400 --> 00:16:24.600]  我希望在你的靈明當中扎分
[00:16:24.600 --> 00:16:26.800]  看一下原來神所喜悅的
[00:16:26.800 --> 00:16:30.040]  乃是你在第三個日子裏面
[00:16:30.040 --> 00:16:32.320]  能夠滿滿的知道神的旨意
[00:16:32.320 --> 00:16:37.040]  能夠完完全全的進到耶穌的地步裏面
[00:16:37.040 --> 00:16:41.080]  我希望你的生命當中也有扎分
[00:16:41.080 --> 00:16:46.760]  不是爲着自己生活所適來爭
[00:16:46.760 --> 00:16:51.800]  那應該是爲着神家的榮耀來服侍
[00:16:51.800 --> 00:16:57.680]  今天一個榮耀的教會是看中耶穌的每一個腳蹤
[00:16:57.680 --> 00:17:01.040]  耶穌沒有講閒話只會禱告
[00:17:01.040 --> 00:17:04.800]  這個就成爲吸引我們的地方
[00:17:04.800 --> 00:17:08.600]  耶穌看見弟兄姊妹的軟弱
[00:17:08.600 --> 00:17:11.840]  他會復仇聖靈寶會施來
[00:17:11.840 --> 00:17:14.800]  今天這個又成爲我們的榜樣
[00:17:14.800 --> 00:17:17.760]  有哪一個教會沒有軟弱的呢
[00:17:17.760 --> 00:17:21.880]  有哪一個教會當中沒有缺欠的呢
[00:17:21.880 --> 00:17:25.000]  有哪一個教會是完美的呢
[00:17:25.000 --> 00:17:27.760]  以前我們教會的牧長
[00:17:27.760 --> 00:17:31.800]  很多年前他是一個教區的牧長
[00:17:31.800 --> 00:17:34.760]  他要教過五十多個教會
[00:17:34.760 --> 00:17:36.880]  他有一回去佛羅里達去開會
[00:17:36.880 --> 00:17:38.240]  開會完以後
[00:17:38.240 --> 00:17:42.800]  他就去了佛羅里達一個非常非常大的一個教會
[00:17:42.800 --> 00:17:43.680]  然後不講名字
[00:17:43.680 --> 00:17:46.040]  非常非常大的教會
[00:17:46.040 --> 00:17:51.640]  這個教會的主力崇拜是廣播在世界各地
[00:17:51.640 --> 00:17:55.400]  那麼他去的時候看見禮堂已經打開進去了
[00:17:55.400 --> 00:17:57.600]  就找了一個座位坐下來
[00:17:57.600 --> 00:18:00.440]  坐下來不久了就有一對夫婦
[00:18:00.440 --> 00:18:04.480]  就走在他的旁邊跟他說
[00:18:04.480 --> 00:18:07.160]  先生請你站起來
[00:18:07.160 --> 00:18:13.440]  這個是我的位置
[00:18:13.440 --> 00:18:17.720]  若是沒有耶穌基督的成熟
[00:18:17.720 --> 00:18:20.600]  你會怎麼樣
[00:18:20.600 --> 00:18:26.280]  你會放下了拉着了聖經就衝門而出嗎
[00:18:26.280 --> 00:18:27.800]  還是你會說
[00:18:27.800 --> 00:18:31.680]  這個仍然是榮耀基督的教會
[00:18:31.680 --> 00:18:36.840]  教會不是來辦一個道德比賽的地方
[00:18:36.840 --> 00:18:38.560]  不是你道德好一點進教會
[00:18:38.560 --> 00:18:40.640]  道德差一點不能進教會
[00:18:40.640 --> 00:18:45.240]  那是恩典經歷的地方
[00:18:45.240 --> 00:18:49.840]  是你跟我都可以同樣經歷到神恩惠的時候
[00:18:49.840 --> 00:18:53.200]  是你在無知的當中頂仗了耶穌
[00:18:53.200 --> 00:18:55.720]  在無知的當中傷害了同工
[00:18:55.720 --> 00:19:00.000]  但是在教會里面仍然有耶穌基督同在的地方
[00:19:00.000 --> 00:19:03.880]  所以今天不要再做幻想
[00:19:03.880 --> 00:19:07.040]  成爲一個成熟的人
[00:19:07.040 --> 00:19:09.680]  不單單是覺得你得救
[00:19:09.680 --> 00:19:12.640]  得救平安上天堂就夠
[00:19:12.640 --> 00:19:17.520]  應該爲做神榮耀的事情來服侍他
[00:19:17.520 --> 00:19:20.400]  這個是神所做的
[00:19:20.400 --> 00:19:24.080]  最能夠明顯顯露出教會是個榮美的地方
[00:19:24.080 --> 00:19:27.920]  就是你開始去尋求 問神
[00:19:27.920 --> 00:19:31.960]  神啊 我的恩賜在哪裏
[00:19:31.960 --> 00:19:34.360]  我當中需要經過什麼
[00:19:34.360 --> 00:19:38.280]  以教教會可以得到榮耀
[00:19:38.280 --> 00:19:41.920]  你有聽過有一些的教會
[00:19:41.920 --> 00:19:49.120]  有弟兄姊妹一天二十個小時禱告嗎
[00:19:49.120 --> 00:19:52.040]  在灣區裏面有個教會不講名字
[00:19:52.040 --> 00:19:53.560]  不一定認同他的信仰
[00:19:53.560 --> 00:19:59.720]  但是他們信徒當中的對神的追求確實很認真
[00:19:59.720 --> 00:20:02.280]  他們有一回得到一個意向
[00:20:02.280 --> 00:20:04.120]  就要建立一個很大的教會
[00:20:04.120 --> 00:20:07.720]  就買了一個非常大的地方
[00:20:07.720 --> 00:20:09.320]  在建堂的過程裏面
[00:20:09.320 --> 00:20:12.720]  這個牧師團就呼籲弟兄姊妹
[00:20:12.720 --> 00:20:18.200]  他說這個建造的地方要成爲世界在黑暗的當中的一個燈臺
[00:20:18.200 --> 00:20:20.120]  這因爲這個成爲一個燈臺
[00:20:20.120 --> 00:20:22.080]  所以一定會有很多的功績
[00:20:22.080 --> 00:20:24.040]  所以弟兄姊妹啊
[00:20:24.040 --> 00:20:25.840]  我要你們起來
[00:20:25.840 --> 00:20:29.000]  有爲到這個建堂的事情來禱告
[00:20:29.000 --> 00:20:31.440]  果然還沒有開動的時候就發現了
[00:20:31.440 --> 00:20:34.440]  在建堂的旁邊就有一些黑黨
[00:20:34.440 --> 00:20:36.960]  這些不一定是墨西哥人
[00:20:36.960 --> 00:20:42.840]  但是他們說是墨西哥人就在那個附近的地方在搞擾他們
[00:20:42.840 --> 00:20:45.760]  比方說教會結束以後
[00:20:45.760 --> 00:20:49.720]  他們就會用磚頭摔玻璃
[00:20:49.720 --> 00:20:53.080]  甚至從他們外面的屠
[00:20:53.080 --> 00:20:55.600]  那麼他們遇到這個事情怎麼辦呢
[00:20:55.600 --> 00:20:59.040]  他們就說我們只有靠着耶穌來得勝
[00:20:59.040 --> 00:21:00.680]  靠着耶穌來得勝
[00:21:00.680 --> 00:21:02.480]  結果後來很奇妙了
[00:21:02.480 --> 00:21:04.360]  一下子這些都改變了
[00:21:04.360 --> 00:21:07.040]  這些人就不再幹擾他們
