
[00:00:00.000 --> 00:00:04.320]  我們就看今天要看的經文
[00:05:53.920 --> 00:05:56.920]  基督就是猶太人的尼賽亞
[00:05:56.920 --> 00:05:58.920]  尼賽亞再來的盼望
[00:05:58.920 --> 00:06:00.920]  是不關你們其他民族的事
[00:06:00.920 --> 00:06:01.920]  所以你見到後面說
[00:06:01.920 --> 00:06:04.920]  在世上是沒有盼望的
[00:06:04.920 --> 00:06:07.920]  德國再回來
[00:06:07.920 --> 00:06:09.920]  復國的盼望
[00:06:09.920 --> 00:06:11.920]  和這羣沒有受到國禮的民族
[00:06:11.920 --> 00:06:13.920]  基本上是南轅北轍
[00:06:13.920 --> 00:06:14.920]  是沒有關係的
[00:06:14.920 --> 00:06:16.920]  甚至再說得決絕一點
[00:06:16.920 --> 00:06:18.920]  沒有神
[00:06:18.920 --> 00:06:20.920]  沒有這個字是很特別的
[00:06:20.920 --> 00:06:22.920]  其實是
[00:06:22.920 --> 00:06:24.920]  用英文翻譯就是
[00:06:24.920 --> 00:06:26.920]  Atheist
[00:06:26.920 --> 00:06:28.920]  無神論者
[00:06:28.920 --> 00:06:30.920]  保羅用了這樣的字眼
[00:06:30.920 --> 00:06:32.920]  你們好像是完全沒有信仰的人
[00:06:32.920 --> 00:06:34.920]  你想象是
[00:06:34.920 --> 00:06:36.920]  這裏五方面
[00:06:36.920 --> 00:06:38.920]  我們香港有些人士
[00:06:38.920 --> 00:06:39.920]  N無人士
[00:06:39.920 --> 00:06:40.920]  我不知道你們有沒有聽過
[00:06:40.920 --> 00:06:42.920]  任何的社會保障
[00:06:42.920 --> 00:06:44.920]  各樣收入都好像不輪到他
[00:06:44.920 --> 00:06:48.920]  好像排除在社會制度
[00:06:48.920 --> 00:06:50.920]  或者經濟得益的裏面
[00:06:50.920 --> 00:06:53.920]  保羅說
[00:06:53.920 --> 00:06:55.920]  原來以前
[00:06:55.920 --> 00:06:57.920]  你們這羣外邦基督徒
[00:06:57.920 --> 00:06:59.920]  處境都是一樣的
[00:06:59.920 --> 00:07:01.920]  猶太人不當你們是自己人
[00:07:01.920 --> 00:07:02.920]  你和我們不同
[00:07:02.920 --> 00:07:04.920]  你們不是基督的子民
[00:07:04.920 --> 00:07:06.920]  不是神的子民
[00:07:06.920 --> 00:07:08.920]  你們是排除在外面的
[00:07:08.920 --> 00:07:12.920]  其實如果我們知道舊約聖經
[00:07:12.920 --> 00:07:13.920]  起碼我想起兩個人物
[00:07:13.920 --> 00:07:15.920]  他們都是這樣感同身受
[00:07:15.920 --> 00:07:17.920]  我們知道
[00:07:17.920 --> 00:07:19.920]  以撒
[00:07:19.920 --> 00:07:21.920]  但是
[00:07:21.920 --> 00:07:22.920]  以撒之前
[00:07:22.920 --> 00:07:24.920]  有一個人
[00:07:24.920 --> 00:07:26.920]  那個是誰呢?
[00:07:26.920 --> 00:07:28.920]  以實瑪尼
[00:07:28.920 --> 00:07:30.920]  都是亞伯拉罕生的
[00:07:30.920 --> 00:07:31.920]  但是當
[00:07:31.920 --> 00:07:33.920]  撒拉生了以撒之後
[00:07:33.920 --> 00:07:35.920]  以實瑪尼彷彿
[00:07:35.920 --> 00:07:36.920]  就不是了
[00:07:36.920 --> 00:07:37.920]  不關事
[00:07:37.920 --> 00:07:38.920]  他不可以承受
[00:07:38.920 --> 00:07:40.920]  上主的產業
[00:07:40.920 --> 00:07:42.920]  於是把他趕走
[00:07:43.920 --> 00:07:44.920]  其中一個士師
[00:07:44.920 --> 00:07:45.920]  我們很熟悉的
[00:07:45.920 --> 00:07:47.920]  耶忽他
[00:07:47.920 --> 00:07:48.920]  很厲害
[00:07:48.920 --> 00:07:51.920]  如何帶領
[00:07:51.920 --> 00:07:52.920]  管治
[00:07:52.920 --> 00:07:53.920]  統治以色列人
[00:07:53.920 --> 00:07:54.920]  在那個時間
[00:07:54.920 --> 00:07:55.920]  但他之前被人趕走
[00:07:55.920 --> 00:07:57.920]  是因爲什麼原因呢?
[00:07:57.920 --> 00:07:59.920]  因爲他是妓女生的
[00:07:59.920 --> 00:08:00.920]  猶太人本身
[00:08:00.920 --> 00:08:02.920]  這個觀念是很強的
[00:08:02.920 --> 00:08:04.920]  不關你的事
[00:08:04.920 --> 00:08:06.920]  沒你的份
[00:08:06.920 --> 00:08:08.920]  跟你無關
[00:08:08.920 --> 00:08:09.920]  很重啊
[00:08:09.920 --> 00:08:11.920]  可保羅用這個表達
[00:08:13.920 --> 00:08:14.920]  其實弟兄姐妹啊
[00:08:14.920 --> 00:08:16.920]  我們未信主的時候
[00:08:16.920 --> 00:08:18.920]  其實就是這個光景
[00:08:18.920 --> 00:08:19.920]  你可能說
[00:08:19.920 --> 00:08:20.920]  不是啊
[00:08:20.920 --> 00:08:21.920]  是我未信
[00:08:21.920 --> 00:08:22.920]  好像說到
[00:08:22.920 --> 00:08:24.920]  我拒絕這個信仰
[00:08:24.920 --> 00:08:25.920]  我沒聽過耶穌
[00:08:25.920 --> 00:08:26.920]  我不接受
[00:08:26.920 --> 00:08:28.920]  但從某一個角度來說
[00:08:28.920 --> 00:08:30.920]  在神的眼中
[00:08:30.920 --> 00:08:31.920]  你不信
[00:08:31.920 --> 00:08:33.920]  其實你就是和我無關
[00:08:33.920 --> 00:08:36.920]  所以從這個角度來看
[00:08:36.920 --> 00:08:37.920]  我們今天說
[00:08:37.920 --> 00:08:38.920]  靈脩主日
[00:08:38.920 --> 00:08:39.920]  至今牧師說了這麼久
[00:08:39.920 --> 00:08:41.920]  其實有什麼關係啊?
[00:08:41.920 --> 00:08:44.920]  當你和神無關的時候
[00:08:44.920 --> 00:08:47.920]  你靈什麼修啊?
[00:08:47.920 --> 00:08:48.920]  你未信的時候
[00:08:48.920 --> 00:08:51.920]  你會不會靈脩啊?
[00:08:51.920 --> 00:08:56.920]  你信了也未必會靈脩啊
[00:08:56.920 --> 00:08:57.920]  當然啦
[00:08:57.920 --> 00:08:58.920]  我們現在不是和神無關的
[00:08:58.920 --> 00:08:59.920]  我們和神有關的
[00:08:59.920 --> 00:09:01.920]  是不是啊?
[00:09:01.920 --> 00:09:02.920]  就算你說
[00:09:02.920 --> 00:09:03.920]  我未信主的
[00:09:03.920 --> 00:09:04.920]  我是慕道的朋友
[00:09:04.920 --> 00:09:05.920]  你都是因爲
[00:09:05.920 --> 00:09:06.920]  想認識基督教信仰
[00:09:06.920 --> 00:09:07.920]  所以你今天來崇拜
[00:09:07.920 --> 00:09:08.920]  所以你某程度上
[00:09:08.920 --> 00:09:09.920]  都是想和上帝
[00:09:09.920 --> 00:09:12.920]  有一些認識和關係
[00:09:12.920 --> 00:09:15.920]  現在我們和神有關
[00:09:15.920 --> 00:09:20.920]  那我們有沒有靈脩啊?
[00:09:20.920 --> 00:09:22.920]  我想在靈脩主日
[00:09:22.920 --> 00:09:23.920]  講這個信息有點重
[00:09:23.920 --> 00:09:26.920]  但是都是合理的
[00:09:26.920 --> 00:09:27.920]  原來當我們和上帝
[00:09:27.920 --> 00:09:29.920]  是有關係的時候
[00:09:29.920 --> 00:09:30.920]  我們就很自然
[00:09:30.920 --> 00:09:31.920]  透過靈脩
[00:09:31.920 --> 00:09:32.920]  去和祂建立關係
[00:09:32.920 --> 00:09:35.920]  和祂維繫那種關係
[00:09:35.920 --> 00:09:36.920]  這是我第一樣
[00:09:36.920 --> 00:09:37.920]  或者在保羅裏面
[00:09:37.920 --> 00:09:39.920]  講的這兩節
[00:09:39.920 --> 00:09:46.920]  帶出給我們去留心
[00:09:46.920 --> 00:09:48.920]  接着
[00:09:48.920 --> 00:09:52.920]  保羅在第十三節就說
[00:09:52.920 --> 00:09:54.920]  你們這些從前遠離的人
[00:09:54.920 --> 00:09:56.920]  如今在基督耶穌裏面
[00:09:56.920 --> 00:09:58.920]  靠着基督的血
[00:09:58.920 --> 00:10:00.920]  已經靠近了
[00:10:00.920 --> 00:10:01.920]  剛纔的表達是
[00:10:01.920 --> 00:10:03.920]  有還是沒有?
[00:10:03.920 --> 00:10:04.920]  你和神有沒有關係?
[00:10:04.920 --> 00:10:05.920]  你和基督有沒有關係?
[00:10:05.920 --> 00:10:08.920]  你和猶太人有沒有關係?
[00:10:08.920 --> 00:10:09.920]  現在保羅換了一個表達
[00:10:09.920 --> 00:10:11.920]  不是用有還是沒有
[00:10:11.920 --> 00:10:14.920]  是遠還是近?
[00:10:14.920 --> 00:10:15.920]  保羅說
[00:10:15.920 --> 00:10:17.920]  如果你從前是沒有關係的話
[00:10:17.920 --> 00:10:18.920]  但是現在不同了
[00:10:18.920 --> 00:10:21.920]  從前你們這羣遠離的人
[00:10:21.920 --> 00:10:24.920]  現在已經靠近了
[00:10:24.920 --> 00:10:27.920]  爲什麼現在可以靠近了?
[00:10:27.920 --> 00:10:29.920]  因爲在基督裏面
[00:10:29.920 --> 00:10:32.920]  因爲靠着基督的血
[00:10:32.920 --> 00:10:34.920]  所以可以靠近
[00:10:34.920 --> 00:10:36.920]  是他成爲了中間的橋樑
[00:10:36.920 --> 00:10:37.920]  也是夏文所說的
[00:10:37.920 --> 00:10:39.920]  耶穌基督的中寶
[00:10:39.920 --> 00:10:40.920]  那個福報的關係
[00:10:40.920 --> 00:10:41.920]  我們今天時間關係
[00:10:41.920 --> 00:10:44.920]  我們不看那個部分
[00:10:44.920 --> 00:10:46.920]  不過大家要留心
[00:10:46.920 --> 00:10:47.920]  我們太熟了
[00:10:47.920 --> 00:10:48.920]  我自己預備的時候
[00:10:48.920 --> 00:10:49.920]  到最後一刻我才發覺
[00:10:49.920 --> 00:10:50.920]  原來保羅寫的
[00:10:50.920 --> 00:10:52.920]  真的是很自知之明
[00:10:52.920 --> 00:10:55.920]  他不只是說基督
[00:10:55.920 --> 00:10:57.920]  因爲基督在猶太人來說
[00:10:57.920 --> 00:11:00.920]  就是政治上的尼賽亞
[00:11:00.920 --> 00:11:02.920]  保羅所說的不是基督
[00:11:02.920 --> 00:11:05.920]  保羅所說的是基督耶穌
[00:11:05.920 --> 00:11:07.920]  而這位耶穌基督
[00:11:07.920 --> 00:11:09.920]  這位神的兒子
[00:11:09.920 --> 00:11:11.920]  這位要來的尼賽亞
[00:11:11.920 --> 00:11:14.920]  他不是透過革命
[00:11:14.920 --> 00:11:17.920]  他是透過寫明
[00:11:17.920 --> 00:11:19.920]  他流出他的血
[00:11:19.920 --> 00:11:21.920]  讓我們這羣本來
[00:11:21.920 --> 00:11:23.920]  不是神的選民的人
[00:11:23.920 --> 00:11:27.920]  靠着他得到親近
[00:11:27.920 --> 00:11:29.920]  剛纔我們守聖餐
[00:11:29.920 --> 00:11:33.920]  豈不是這樣的意思?
[00:11:33.920 --> 00:11:36.920]  我們就是一羣屬神的子民
[00:11:36.920 --> 00:11:37.920]  我們就是和上帝
[00:11:37.920 --> 00:11:39.920]  有這種心聚的關係
[00:11:39.920 --> 00:11:41.920]  我們就是靠着基督的血
[00:11:41.920 --> 00:11:43.920]  基督的寫生
[00:11:43.920 --> 00:11:44.920]  和神成爲
[00:11:44.920 --> 00:11:47.920]  可以和好成爲神的兒女
[00:11:47.920 --> 00:11:50.920]  我們剛纔聖餐紀念的弟兄姊妹
[00:11:50.920 --> 00:11:53.920]  不是純粹一個偉大的人
[00:11:53.920 --> 00:11:54.920]  不是純粹一個
[00:11:54.920 --> 00:11:57.920]  他做了很好的榜樣
[00:11:57.920 --> 00:12:00.920]  很寫生等等
[00:12:00.920 --> 00:12:02.920]  他寫生是爲我們
[00:12:02.920 --> 00:12:04.920]  Pro me
[00:12:04.920 --> 00:12:05.920]  如果耶穌基督的寫生
[00:12:05.920 --> 00:12:07.920]  和我無關的話
[00:12:07.920 --> 00:12:08.920]  祂有祂的偉大
[00:12:08.920 --> 00:12:10.920]  或者好像林前十三章說
[00:12:10.920 --> 00:12:13.920]  寫彼生叫人焚燒
[00:12:13.920 --> 00:12:15.920]  下句你識背了
[00:12:15.920 --> 00:12:16.920]  如果無愛
[00:12:16.920 --> 00:12:19.920]  也不算是什麼
[00:12:19.920 --> 00:12:21.920]  所以耶穌基督
[00:12:21.920 --> 00:12:22.920]  祂寫生
[00:12:22.920 --> 00:12:23.920]  祂流血
[00:12:23.920 --> 00:12:25.920]  我們聖餐紀念祂
[00:12:25.920 --> 00:12:28.920]  不單止說祂做了一件很偉大的事情
[00:12:28.920 --> 00:12:30.920]  更加是說祂爲我
[00:12:30.920 --> 00:12:31.920]  做了一件很偉大的事情
[00:12:31.920 --> 00:12:33.920]  將我納入了
[00:12:33.920 --> 00:12:35.920]  和上帝那種生命的結聯
[00:12:35.920 --> 00:12:38.920]  那種關係
[00:12:38.920 --> 00:12:39.920]  所以從這個角度去想
[00:12:39.920 --> 00:12:41.920]  靈脩
[00:12:41.920 --> 00:12:43.920]  我大膽地說
[00:12:43.920 --> 00:12:47.920]  不是你做個人的操練
[00:12:47.920 --> 00:12:48.920]  靈脩
[00:12:48.920 --> 00:12:51.920]  是你和這位愛你的上帝
[00:12:51.920 --> 00:12:53.920]  建立爲系關係
[00:12:53.920 --> 00:12:54.920]  去溝通
[00:12:54.920 --> 00:12:57.920]  去與祂親近
[00:12:57.920 --> 00:12:59.920]  整件事是很不同的
[00:12:59.920 --> 00:13:01.920]  你是覺得今天要看第三章
[00:13:01.920 --> 00:13:02.920]  那快點看
[00:13:02.920 --> 00:13:03.920]  看完就做完靈脩
[00:13:03.920 --> 00:13:04.920]  有沒有得着
[00:13:04.920 --> 00:13:06.920]  沒有
[00:13:06.920 --> 00:13:07.920]  還有你說
[00:13:07.920 --> 00:13:09.920]  我等了這個時間很久了
[00:13:09.920 --> 00:13:11.920]  好像等男女朋友電話
[00:13:11.920 --> 00:13:12.920]  我要打給他了
[00:13:12.920 --> 00:13:13.920]  跟他說
[00:13:13.920 --> 00:13:15.920]  其實說來說去都是那些
[00:13:15.920 --> 00:13:18.920]  不過你會敢不說嗎
[00:13:18.920 --> 00:13:19.920]  你會不會不說呢
[00:13:19.920 --> 00:13:20.920]  你不會的
[00:13:20.920 --> 00:13:21.920]  因爲你緊張他
[00:13:21.920 --> 00:13:22.920]  那個關係本來沒有的
[00:13:22.920 --> 00:13:23.920]  你不認識他的時候
[00:13:23.920 --> 00:13:25.920]  你和他不是拍拖的關係
[00:13:25.920 --> 00:13:26.920]  不是夫妻的關係
[00:13:26.920 --> 00:13:28.920]  不是好朋友的關係
[00:13:28.920 --> 00:13:29.920]  但當你認定
[00:13:29.920 --> 00:13:30.920]  他是你的好朋友
[00:13:30.920 --> 00:13:32.920]  是你的男女朋友
[00:13:32.920 --> 00:13:33.920]  是你的配偶的時候
[00:13:33.920 --> 00:13:34.920]  你就很自然
[00:13:34.920 --> 00:13:40.920]  很想給多點時間給他
[00:13:40.920 --> 00:13:42.920]  就算坐着大家沒話說
[00:13:42.920 --> 00:13:43.920]  看着電視機
[00:13:43.920 --> 00:13:46.920]  看着鏡頭
[00:13:46.920 --> 00:13:48.920]  大家知道就照着鏡子
[00:13:48.920 --> 00:13:50.920]  我都更新的
[00:13:50.920 --> 00:13:51.920]  不說話的
[00:13:51.920 --> 00:13:52.920]  大家很開心
[00:13:52.920 --> 00:13:53.920]  但是你說
[00:13:53.920 --> 00:13:56.920]  我不是和一個不認識的人
[00:13:56.920 --> 00:13:57.920]  我旁邊那個
[00:13:57.920 --> 00:13:58.920]  其實我和他有關係的
[00:13:58.920 --> 00:13:59.920]  然後大家結束之後
[00:13:59.920 --> 00:14:00.920]  大家說幾句
[00:14:00.920 --> 00:14:04.920]  怎麼怎麼樣
[00:14:04.920 --> 00:14:06.920]  弟兄姊妹
[00:14:06.920 --> 00:14:08.920]  本來是沒有的
[00:14:08.920 --> 00:14:09.920]  現在有了
[00:14:09.920 --> 00:14:11.920]  本來是遠的
[00:14:11.920 --> 00:14:13.920]  現在近了
[00:14:13.920 --> 00:14:15.920]  所以
[00:14:15.920 --> 00:14:17.920]  我們不要疏遠上帝
[00:14:17.920 --> 00:14:19.920]  這個關係得來不易
[00:14:19.920 --> 00:14:21.920]  是上帝的愛子耶穌
[00:14:21.920 --> 00:14:22.920]  用祂的補血
[00:14:22.920 --> 00:14:27.920]  將我們買熟過來
[00:14:27.920 --> 00:14:28.920]  所以第十三節
[00:14:28.920 --> 00:14:29.920]  在第十七節
[00:14:29.920 --> 00:14:30.920]  有一個很類近的表達
[00:14:30.920 --> 00:14:32.920]  保祿又從另一個角度表達
[00:14:32.920 --> 00:14:33.920]  這裏是說從前遠離
[00:14:33.920 --> 00:14:35.920]  現在靠近
[00:14:35.920 --> 00:14:38.920]  保祿在第十七節
[00:14:38.920 --> 00:14:41.920]  他用了在遠處的人
[00:14:41.920 --> 00:14:42.920]  和在近處的人
[00:14:42.920 --> 00:14:44.920]  其實原文的字是一模一樣的
[00:14:44.920 --> 00:14:46.920]  不過翻譯上爲了表達清楚
[00:14:46.920 --> 00:14:48.920]  他有一個這樣的表達
[00:14:48.920 --> 00:14:49.920]  這個某種程度上
[00:14:49.920 --> 00:14:52.920]  已經不是說自己開始遠離神
[00:14:52.920 --> 00:14:53.920]  和神沒有關係
[00:14:53.920 --> 00:14:56.920]  到現在和上帝有一個緊密的關係
[00:14:56.920 --> 00:14:58.920]  他現在開始說
