
[00:00:00.000 --> 00:00:01.400]  上一次跟大家講到的時候
[00:02:25.560 --> 00:02:30.520]  勝過這些甚至仇恨或者攻擊
[00:02:30.520 --> 00:02:33.080]  當然這個就是配合我們內心
[00:02:33.080 --> 00:02:34.640]  在一個真誠的追求時上
[00:02:34.640 --> 00:02:38.280]  反省我們自己在聖靈那裡去更新我們的心
[00:02:38.280 --> 00:02:42.680]  叫我們能夠不只是看見別人的錯
[00:02:42.680 --> 00:02:46.320]  懂得能夠反省自己的生命能夠改進
[00:02:46.320 --> 00:02:49.240]  以致我們有一個真心的追求
[00:02:49.240 --> 00:02:51.040]  最後知道這些了
[00:02:51.040 --> 00:02:53.520]  我們決心來行道
[00:02:53.520 --> 00:02:55.040]  決心行出神的道
[00:02:55.040 --> 00:02:59.120]  就好像一個房子建造在盤石上
[00:02:59.120 --> 00:03:01.440]  不是建造在什麼?
[00:03:01.440 --> 00:03:03.560]  不是建造在沙土上
[00:03:03.560 --> 00:03:06.320]  因為當這些衝擊來的時候
[00:03:06.320 --> 00:03:09.880]  世界衝擊、很多和價值觀的衝擊
[00:03:09.880 --> 00:03:14.480]  其他和我們人性或者肉體相反的事
[00:03:14.480 --> 00:03:18.520]  來的時候我們可能會站立不穩
[00:03:18.520 --> 00:03:20.440]  我們就會被沖去
[00:03:20.440 --> 00:03:21.760]  但當我們建造在盤石上
[00:03:21.760 --> 00:03:26.000]  就是說我們行道在每一個人生的領域上
[00:03:26.000 --> 00:03:29.440]  我們都有決心行出主的道
[00:03:29.440 --> 00:03:31.480]  主慢慢幫助我們成長
[00:03:31.480 --> 00:03:32.520]  一路更有力量
[00:03:32.520 --> 00:03:34.640]  一路根基越紮越好
[00:03:34.640 --> 00:03:37.200]  以致我們能夠面對這些挑戰
[00:03:37.200 --> 00:03:39.560]  能夠承受上帝的賜福
[00:03:39.560 --> 00:03:42.120]  這是新的屬靈的祝福
[00:03:42.120 --> 00:03:43.440]  所以我們感謝神
[00:03:43.440 --> 00:03:48.880]  這就著重新的角度、新的追求
[00:03:48.880 --> 00:03:50.560]  來到第七章
[00:03:50.560 --> 00:03:55.720]  第七章似乎發生了兩件事
[00:03:55.720 --> 00:03:58.960]  這兩件事都是耶穌所行的神蹟
[00:03:58.960 --> 00:04:01.360]  但這兩件事是有關聯的
[00:04:01.360 --> 00:04:01.840]  為什麼呢?
[00:04:01.840 --> 00:04:03.240]  因為聖經特別說
[00:04:03.240 --> 00:04:06.920]  它是在很短的時間發生的
[00:04:06.920 --> 00:04:09.440]  通常聖經記載時
[00:04:09.440 --> 00:04:13.400]  將一些事跡在不同的時間裡湊合起來
[00:04:13.400 --> 00:04:14.840]  有作者的用意
[00:04:14.840 --> 00:04:17.400]  路加在寫路加時也是這樣
[00:04:17.400 --> 00:04:22.600]  因為他要向外邦的羅馬官員解釋
[00:04:22.600 --> 00:04:27.040]  耶穌基督是一位有血有肉的人子
[00:04:27.040 --> 00:04:29.400]  同時他是上帝所差遣來的
[00:04:29.400 --> 00:04:31.040]  就是神的兒子
[00:04:31.040 --> 00:04:33.640]  為我們而生的一位救主
[00:04:33.640 --> 00:04:35.920]  所以他選擇一些事情
[00:04:35.920 --> 00:04:39.480]  是有意義的、有資助性的
[00:04:39.480 --> 00:04:42.160]  在這裡我們看到這兩個事跡
[00:04:42.160 --> 00:04:44.680]  是連在一起很短的時間
[00:04:44.680 --> 00:04:46.040]  可能是那一晚
[00:04:46.040 --> 00:04:49.880]  或者是隔幾個小時就發生的
[00:04:49.880 --> 00:04:53.400]  相信路加在這裡給我們看見
[00:04:53.400 --> 00:04:55.600]  似乎回應了
[00:04:55.600 --> 00:04:59.400]  在第六章我們說過「信心的生活」
[00:04:59.400 --> 00:05:01.000]  怎樣是信心呢?
[00:05:01.000 --> 00:05:04.360]  他將一個事跡表達出來
[00:05:04.360 --> 00:05:07.360]  說明信心的重要性
[00:05:07.360 --> 00:05:09.760]  又說到我們需要用愛心去實踐
[00:05:09.760 --> 00:05:11.880]  究竟耶穌的愛是怎樣的呢?
[00:05:11.880 --> 00:05:13.600]  所以他又用另一個神跡
[00:05:13.600 --> 00:05:14.840]  耶穌所行的
[00:05:14.840 --> 00:05:17.880]  來表達出愛心的寶貴
[00:05:17.880 --> 00:05:19.640]  所以今天我們來看看
[00:05:19.640 --> 00:05:21.360]  從第七章一到十七節
[00:05:21.360 --> 00:05:23.160]  這兩件事跡
[00:05:23.160 --> 00:05:26.160]  兩件耶穌所行的神跡
[00:05:26.160 --> 00:05:28.600]  究竟帶出這兩方面
[00:05:28.600 --> 00:05:32.320]  就是信心的重要
[00:05:32.320 --> 00:05:35.760]  以及愛心的寶貴
[00:05:35.760 --> 00:05:38.400]  第一件就是主醫治百夫長的僕人
[00:05:38.400 --> 00:05:40.560]  所以這就是第一個神跡
[00:05:40.560 --> 00:05:44.840]  耶穌醫治一個外邦羅馬的官員
[00:05:44.840 --> 00:05:48.040]  但他卻具有屬神的信心
[00:05:48.040 --> 00:05:49.960]  所以將他強化出來
[00:05:49.960 --> 00:05:52.160]  連外邦人都有這個信心
[00:05:52.160 --> 00:05:55.080]  這就是耶穌所提供的
[00:05:55.080 --> 00:05:57.720]  接著我們看見主復活了
[00:05:57.720 --> 00:06:00.400]  那因寡婦的兒子
[00:06:00.400 --> 00:06:04.640]  這就能看到耶穌在聖經的描寫當中
[00:06:04.640 --> 00:06:09.480]  是充滿了連外眷顧我們的愛
[00:06:09.480 --> 00:06:10.800]  以至於我們能夠學會
[00:06:10.800 --> 00:06:15.040]  耶穌基督的愛心的寶貴
[00:06:15.040 --> 00:06:16.840]  在基督教信仰中有人說得好
[00:06:16.840 --> 00:06:19.880]  他說信心和愛心
[00:06:19.880 --> 00:06:21.840]  是好像分不開的
[00:06:21.840 --> 00:06:23.400]  信心和愛心
[00:06:23.400 --> 00:06:26.440]  就好像一對孿生兄弟
[00:06:26.440 --> 00:06:28.320]  或者孿生姊妹
[00:06:28.320 --> 00:06:32.520]  或者在一個鏡銀的兩邊
[00:06:32.520 --> 00:06:33.560]  有了信心
[00:06:33.560 --> 00:06:35.640]  就會產生愛心
[00:06:35.640 --> 00:06:37.240]  從神而來
[00:06:37.240 --> 00:06:39.120]  而愛心只是表達出
[00:06:39.120 --> 00:06:41.320]  我們有真正的信心
[00:06:41.320 --> 00:06:44.120]  所以愛心和信心
[00:06:44.120 --> 00:06:46.720]  可以說是彼此相連
[00:06:46.720 --> 00:06:51.600]  互相結連在一起
[00:06:51.600 --> 00:06:54.120]  神學家和改教的領袖
[00:06:54.120 --> 00:06:55.760]  大家聽過他的名字叫馬丁路德
[00:06:55.760 --> 00:06:56.640]  聽過嗎
[00:06:56.640 --> 00:06:57.840]  當然聽過了
[00:06:57.840 --> 00:06:59.840]  馬丁路德他有一次這樣說
[00:06:59.840 --> 00:07:01.840]  他說整存的基督徒
[00:07:01.840 --> 00:07:05.840]  需要有信心和愛心
[00:07:05.840 --> 00:07:08.320]  當然這兩個真的分不開
[00:07:08.320 --> 00:07:09.360]  他說他解釋
[00:07:09.360 --> 00:07:11.040]  因為信心就將人
[00:07:11.040 --> 00:07:13.880]  或者將我們帶到神的面前
[00:07:13.880 --> 00:07:14.600]  是不是
[00:07:14.600 --> 00:07:16.280]  我們有信心
[00:07:16.280 --> 00:07:17.920]  就將我們帶到神的面前
[00:07:17.920 --> 00:07:19.760]  領受祂的應許
[00:07:19.760 --> 00:07:21.080]  領受祂的救恩
[00:07:21.080 --> 00:07:22.000]  信心很重要
[00:07:22.000 --> 00:07:24.560]  就是將我們帶到這位
[00:07:24.560 --> 00:07:26.760]  好像看不見的上帝的面前
[00:07:26.760 --> 00:07:28.120]  但是祂是真實的
[00:07:28.120 --> 00:07:30.480]  那我們怎樣能夠去經歷祂
[00:07:30.480 --> 00:07:33.120]  怎樣能夠去知取祂的應許呢
[00:07:33.120 --> 00:07:36.040]  信心就將我們帶到神的應許那裡
[00:07:36.040 --> 00:07:37.960]  帶到神的面前
[00:07:37.960 --> 00:07:39.160]  而愛心呢
[00:07:39.160 --> 00:07:42.600]  愛心就是將神的愛
[00:07:42.600 --> 00:07:45.640]  帶到我們人的當中
[00:07:45.640 --> 00:07:47.040]  所以是將神
[00:07:47.040 --> 00:07:49.240]  很具體地帶到我們當中
[00:07:49.240 --> 00:07:51.080]  我們怎樣知道上帝真實
[00:07:51.080 --> 00:07:52.680]  我們感受到祂的愛
[00:07:52.680 --> 00:07:54.680]  感受到祂的眷顧
[00:07:54.680 --> 00:07:56.880]  感受到祂向我們施恩
[00:07:56.880 --> 00:07:58.640]  感受到上帝愛我們的神
[00:07:58.640 --> 00:07:59.400]  所以
[00:07:59.400 --> 00:08:02.000]  愛就是將神帶到我們當中
[00:08:02.000 --> 00:08:03.480]  耶穌就是因為愛我們
[00:08:03.480 --> 00:08:05.000]  所以來到這個世界
[00:08:05.000 --> 00:08:06.200]  願意犧牲祂的生命
[00:08:06.200 --> 00:08:07.520]  拯救我們
[00:08:07.520 --> 00:08:08.200]  所以
[00:08:08.200 --> 00:08:09.640]  馬丁路德說得很好
[00:08:09.640 --> 00:08:10.120]  他說
[00:08:10.120 --> 00:08:12.320]  信心將我們帶到神的面前
[00:08:12.320 --> 00:08:14.920]  愛心將神帶到我們的當中
[00:08:14.920 --> 00:08:18.120]  Amen
[00:08:18.120 --> 00:08:20.720]  那我們今天來看看這兩件事
[00:08:20.720 --> 00:08:21.480]  一個就是
[00:08:21.480 --> 00:08:25.840]  信心的重要愛心的寶貴
[00:08:25.840 --> 00:08:27.440]  首先是第一段經文
[00:08:27.440 --> 00:08:30.400]  就是主醫治百夫長的僕人
[00:08:30.400 --> 00:08:31.680]  這個是記載在老教堂
[00:08:31.680 --> 00:08:32.360]  第七章
[00:08:32.360 --> 00:08:33.760]  第一到第十節
[00:08:33.760 --> 00:08:34.280]  好不好呢
[00:08:34.280 --> 00:08:36.760]  我們一起慢慢同聲讀出
[00:08:36.760 --> 00:08:37.840]  這十節的經文
[00:08:37.840 --> 00:08:39.240]  這個記載
[00:08:39.240 --> 00:08:39.480]  好
[00:08:39.480 --> 00:08:41.080]  七章的第一
[00:08:41.080 --> 00:08:41.920]  請讀
[00:08:41.920 --> 00:08:45.480]  耶穌對百姓講完了者
[00:08:45.480 --> 00:08:46.480]  一切的橫
[00:08:46.480 --> 00:08:49.160]  就盡了加百六
[00:08:49.160 --> 00:08:51.000]  有一個百夫長
[00:08:51.000 --> 00:08:54.520]  所寶貴的僕人害病
[00:08:54.520 --> 00:08:56.480]  快要死了
[00:08:56.480 --> 00:08:57.760]  這裡講到百夫長
[00:08:57.760 --> 00:09:00.520]  一個寶貴的僕人
[00:09:00.520 --> 00:09:02.040]  第三節
[00:09:02.040 --> 00:09:05.120]  百夫長封問耶穌的事
[00:09:05.120 --> 00:09:07.040]  就託猶太人
[00:09:07.040 --> 00:09:09.840]  幾個長老去求耶穌
[00:09:09.840 --> 00:09:12.280]  來救他的僕人
[00:09:12.280 --> 00:09:15.160]  他們到了耶穌那裡
[00:09:15.160 --> 00:09:17.680]  就徹徹地求祂說
[00:09:17.680 --> 00:09:22.880]  祢給他行者是他所配得的
[00:09:22.880 --> 00:09:26.280]  因為他愛我們的百姓
[00:09:26.280 --> 00:09:29.200]  給我們建造會堂
[00:09:29.200 --> 00:09:30.600]  第六節
[00:09:30.600 --> 00:09:34.280]  耶穌就和他們同去
[00:09:34.280 --> 00:09:36.680]  離那家不遠
[00:09:36.680 --> 00:09:40.880]  百夫長託幾個朋友去見耶穌
[00:09:40.880 --> 00:09:41.960]  對他說
[00:09:41.960 --> 00:09:44.480]  主啊不要勞動
[00:09:44.480 --> 00:09:46.960]  因祢到我社下
[00:09:46.960 --> 00:09:48.480]  我不敢當
[00:09:48.480 --> 00:09:52.680]  我也自以為不配去見祂
[00:09:52.680 --> 00:09:55.240]  只要祢說這句話
[00:09:55.240 --> 00:09:58.480]  我的僕人就必好了
[00:09:58.480 --> 00:10:00.680]  留意這裡和上面
[00:10:00.680 --> 00:10:03.400]  我們第四節所講
[00:10:03.400 --> 00:10:04.640]  這些長老
[00:10:04.640 --> 00:10:07.880]  或者百夫長的朋友
[00:10:07.880 --> 00:10:11.440]  就說祂很配得你幫他
[00:10:11.440 --> 00:10:13.640]  但是百夫長自己說
[00:10:13.640 --> 00:10:16.160]  他說我自以為什麼
[00:10:16.160 --> 00:10:18.200]  不配去見祢
[00:10:18.200 --> 00:10:19.920]  你看到這裡形容
[00:10:19.920 --> 00:10:21.880]  百夫長託幾個朋友
[00:10:21.880 --> 00:10:24.360]  這幾個朋友就是誰
[00:10:24.360 --> 00:10:26.120]  就是那幾個長老
[00:10:26.120 --> 00:10:27.840]  所以他們和他們很友好
[00:10:27.840 --> 00:10:29.000]  是否友好
[00:10:29.000 --> 00:10:30.120]  請舉位
[00:10:30.120 --> 00:10:31.240]  朋友
[00:10:31.240 --> 00:10:34.840]  所以一個百夫長是外邦羅馬的官員
[00:10:34.840 --> 00:10:37.240]  長老是什麼人
[00:10:37.240 --> 00:10:38.760]  長老是猶太人
[00:10:38.760 --> 00:10:42.720]  本來大家不是過意得去的
[00:10:42.720 --> 00:10:46.440]  因為受百夫長羅馬的管轄
[00:10:46.440 --> 00:10:49.280]  這些猶太人是亡國奴
[00:10:49.280 --> 00:10:51.880]  但是我們看到他們很友好
[00:10:51.880 --> 00:10:56.240]  所以見到百夫長真是一個很好的人
[00:10:56.240 --> 00:10:57.880]  第八節我們繼續讀
[00:10:57.880 --> 00:10:58.880]  第八節請讀
[00:10:58.880 --> 00:11:01.960]  因為我在人的權下
[00:11:01.960 --> 00:11:04.640]  也有兵在我以下
[00:11:04.640 --> 00:11:06.720]  對這個說去
[00:11:06.720 --> 00:11:07.600]  他就去
[00:11:07.600 --> 00:11:09.240]  對那個說來
[00:11:09.240 --> 00:11:10.480]  他就來
[00:11:10.480 --> 00:11:12.040]  對我的僕人說
[00:11:12.040 --> 00:11:13.400]  你做這事
[00:11:13.400 --> 00:11:15.520]  他就去做
[00:11:15.520 --> 00:11:16.760]  第九節
[00:11:16.760 --> 00:11:18.840]  耶穌聽見這話
[00:11:18.840 --> 00:11:20.560]  就稀奇他
[00:11:20.560 --> 00:11:24.280]  轉身對跟隨的眾人說
[00:11:24.280 --> 00:11:25.800]  我告訴你們
[00:11:25.800 --> 00:11:28.520]  這麼大的信心
[00:11:28.520 --> 00:11:31.040]  就是在以色列中
[00:11:31.040 --> 00:11:34.000]  我也沒有遇見過
[00:11:34.000 --> 00:11:35.960]  那託來的人
[00:11:35.960 --> 00:11:38.840]  回到百夫長家裡
[00:11:38.840 --> 00:11:43.880]  看見僕人已經普了
[00:11:43.880 --> 00:11:46.760]  這是不是一個神蹟
[00:11:46.760 --> 00:11:49.240]  因為
[00:11:49.240 --> 00:11:51.040]  都還沒有親自見到耶穌
[00:11:51.040 --> 00:11:52.320]  耶穌都還沒有去到那裡
[00:11:52.320 --> 00:11:54.120]  只是說一句話而已
[00:11:54.120 --> 00:11:56.840]  這是remote control
[00:11:56.840 --> 00:11:58.800]  remote miracle
[00:11:58.800 --> 00:12:02.280]  就是讓祂就可以得著意志
[00:12:02.280 --> 00:12:04.280]  這是耶穌撼的神蹟
[00:12:04.280 --> 00:12:06.040]  這個神蹟我們再說
[00:12:06.040 --> 00:12:11.200]  很明顯這是帶出耶穌一個很重要的稱讚
[00:12:11.200 --> 00:12:13.160]  對於這個百夫長
[00:12:13.160 --> 00:12:14.520]  說他什麼
[00:12:14.520 --> 00:12:16.880]  說他很有信心
[00:12:16.880 --> 00:12:18.400]  這麼大的信心
[00:12:18.400 --> 00:12:20.160]  就是在以色列當中
[00:12:20.160 --> 00:12:21.120]  我也沒有遇見過
[00:12:21.120 --> 00:12:22.400]  我見他的信心
[00:12:22.400 --> 00:12:24.640]  是很值得我們學校的
[00:12:24.640 --> 00:12:26.160]  所以這個信心
[00:12:26.160 --> 00:12:27.200]  給我們看見
[00:12:27.200 --> 00:12:28.480]  非常的重要
[00:12:28.480 --> 00:12:29.880]  信心的重要
[00:12:29.880 --> 00:12:31.240]  我先交代一點
[00:12:31.240 --> 00:12:32.160]  因為
[00:12:32.160 --> 00:12:34.160]  不知道大家有沒有讀過
[00:12:34.160 --> 00:12:35.120]  這個記載
[00:12:35.120 --> 00:12:36.840]  在聖經裡面有沒有讀過這個記載
[00:12:36.840 --> 00:12:38.200]  曾經
[00:12:38.200 --> 00:12:40.600]  是不止路加記載的
[00:12:40.600 --> 00:12:42.800]  如果大家回去查一查聖經
[00:12:42.800 --> 00:12:43.960]  或者串珠聖經
[00:12:43.960 --> 00:12:44.960]  你會發覺
[00:12:44.960 --> 00:12:47.920]  他在馬太福音第八章
[00:12:47.920 --> 00:12:49.880]  又記載同一件事
[00:12:49.880 --> 00:12:51.880]  不過他們兩個記載
[00:12:51.880 --> 00:12:53.040]  有些出入的
[00:12:53.040 --> 00:12:54.120]  很多時候
[00:12:54.120 --> 00:12:56.120]  四福音記載的東西
[00:12:56.120 --> 00:12:57.480]  未必完全一樣
[00:12:57.480 --> 00:12:59.280]  有些地方很相似
[00:12:59.280 --> 00:13:02.840]  但有些地方是有些事件的交代的時候
[00:13:02.840 --> 00:13:04.400]  不同的角度
[00:13:04.400 --> 00:13:05.880]  甚至有時可以見到
[00:13:05.880 --> 00:13:07.640]  有些出入的情況
[00:13:07.640 --> 00:13:08.520]  在這裡
[00:13:08.520 --> 00:13:10.520]  如果你回去讀馬太福音第八章
[00:13:10.520 --> 00:13:11.840]  你會發覺
[00:13:11.840 --> 00:13:13.360]  馬太記載
[00:13:13.360 --> 00:13:17.920]  他說白夫長去見耶穌
[00:13:17.920 --> 00:13:18.840]  咦
[00:13:18.840 --> 00:13:21.760]  白夫長究竟有沒有去見耶穌
[00:13:21.760 --> 00:13:22.160]  在這裡
[00:13:22.160 --> 00:13:23.040]  路加剛才讀完
[00:13:23.040 --> 00:13:24.320]  沒有
[00:13:24.320 --> 00:13:26.560]  為什麼馬太說白夫長去見耶穌
[00:13:26.560 --> 00:13:30.480]  耶穌說的話內容差不多
[00:13:30.480 --> 00:13:32.360]  不過在這裡的細節上
[00:13:32.360 --> 00:13:34.120]  有些不同
[00:13:34.120 --> 00:13:35.320]  所以《解經》家
[00:13:35.320 --> 00:13:38.200]  一路試圖去解決這個問題
[00:13:38.200 --> 00:13:41.560]  因為神的啟示
[00:13:41.560 --> 00:13:43.320]  是絕對無錯的
[00:13:43.320 --> 00:13:44.560]  無誤的
[00:13:44.560 --> 00:13:47.880]  當然我們要如何去明白聖經的記載
[00:13:47.880 --> 00:13:50.280]  所以嘗試在這些難題當中
[00:13:50.280 --> 00:13:53.360]  去想到什麼是解釋
[00:13:53.360 --> 00:13:57.040]  這段經文之間的出入情況
[00:13:57.040 --> 00:13:59.120]  其實最簡單的
[00:13:59.120 --> 00:14:00.920]  也是非常合理的
[00:14:00.920 --> 00:14:02.360]  當然我們記載一件事
[00:14:02.360 --> 00:14:04.680]  有時候我們記載大概
[00:14:04.680 --> 00:14:06.560]  有時候記載一些細節
[00:14:06.560 --> 00:14:08.960]  有時候連大概
[00:14:08.960 --> 00:14:10.840]  連細節一起記
[00:14:10.840 --> 00:14:11.640]  所以在這裡
[00:14:11.640 --> 00:14:13.040]  我們看到馬太福音
[00:14:13.040 --> 00:14:17.720]  似乎是不去交代很多細節
[00:14:17.720 --> 00:14:19.520]  只是還有一個濃縮的
[00:14:19.520 --> 00:14:21.360]  因為他最重要就是表達
[00:14:21.360 --> 00:14:23.760]  白夫長的信心
[00:14:23.760 --> 00:14:25.400]  事實上是真的
[00:14:25.400 --> 00:14:26.520]  但是路加
[00:14:26.520 --> 00:14:29.880]  我們知道路加除了記載那件事
[00:14:29.880 --> 00:14:33.800]  記載神和人之間的一些作為
[00:14:33.800 --> 00:14:36.320]  他更加記載那些細節
[00:14:36.320 --> 00:14:39.640]  特別是路加非常考究那些細節
[00:14:39.640 --> 00:14:42.280]  將這些細微的東西記載下來
[00:14:42.280 --> 00:14:44.400]  特別是這些醫治的過程
[00:14:44.400 --> 00:14:45.760]  他是個醫生
[00:14:45.760 --> 00:14:48.560]  所以他記載那些特別的細節
[00:14:48.560 --> 00:14:50.680]  重要的地方就是
[00:14:50.680 --> 00:14:52.440]  他是講到耶穌一個人
[00:14:52.440 --> 00:14:54.120]  人子的角度
[00:14:54.120 --> 00:14:58.080]  所以耶穌神降臨成為一個人
[00:14:58.080 --> 00:14:58.840]  在我們當中
[00:14:58.840 --> 00:15:02.080]  所以有很多跟人之間的交往
[00:15:02.080 --> 00:15:03.640]  那些對話
[00:15:03.640 --> 00:15:06.320]  那些微妙的感情的表達
[00:15:06.320 --> 00:15:10.320]  路加很多時候將這些東西記載下來
[00:15:10.320 --> 00:15:11.960]  在這裡我們相信
[00:15:11.960 --> 00:15:13.880]  路加是特別記載的細節
[00:15:13.880 --> 00:15:15.040]  就是要將
[00:15:15.040 --> 00:15:17.960]  原來這個白夫長不單止來耶穌面前
[00:15:17.960 --> 00:15:21.080]  是他和其他猶太人的關係
[00:15:21.080 --> 00:15:22.280]  去表達出來
[00:15:22.280 --> 00:15:23.520]  剛才我們讀過了
[00:15:23.520 --> 00:15:29.640]  他將這些猶太的長老稱為他的朋友
[00:15:29.640 --> 00:15:36.520]  而且稱這位僕人為他所尊貴的一個僕人等等
[00:15:36.520 --> 00:15:38.080]  所以我們見到
[00:15:38.080 --> 00:15:40.880]  路加要將這些細節去表達出來
[00:15:40.880 --> 00:15:42.840]  當然是沒有違反原則的
[00:15:42.840 --> 00:15:45.760]  因為如果白夫長說求耶穌
[00:15:45.760 --> 00:15:48.040]  他可以自己去求他
[00:15:48.040 --> 00:15:50.400]  又可以託人去求他
[00:15:50.400 --> 00:15:53.040]  所以如果我們龍叔版就說
[00:15:53.040 --> 00:15:54.880]  白夫長去求耶穌
[00:15:54.880 --> 00:16:00.080]  所以這就沒有說到託人去求耶穌的細節
[00:16:00.080 --> 00:16:02.720]  就好像我們交報稅
[00:16:02.720 --> 00:16:04.920]  大家有沒有自己報稅的
[00:16:04.920 --> 00:16:06.080]  有很多人
[00:16:06.080 --> 00:16:07.840]  你有沒有託人報稅的
[00:16:07.840 --> 00:16:09.240]  又有
[00:16:09.240 --> 00:16:10.320]  那麼託人報稅的時候
[00:16:10.320 --> 00:16:12.720]  是不是你報稅
[00:16:12.720 --> 00:16:13.760]  是的
[00:16:13.760 --> 00:16:15.040]  你可以說是我報稅
[00:16:15.040 --> 00:16:16.880]  因為如果是IOS追你的時候
[00:16:16.880 --> 00:16:18.000]  追回誰
[00:16:18.000 --> 00:16:20.360]  追回你
[00:16:20.360 --> 00:16:21.680]  所以大家要明白這個意思
[00:16:21.680 --> 00:16:23.560]  你去託人的時候
[00:16:23.560 --> 00:16:25.400]  其實意思也等於
[00:16:25.400 --> 00:16:27.880]  你是那個主要的人
[00:16:27.880 --> 00:16:29.040]  無論你託人也好
[00:16:29.040 --> 00:16:30.880]  自己親自去做也好
[00:16:30.880 --> 00:16:33.960]  這個責任和這個重要性
[00:16:33.960 --> 00:16:36.000]  就是在你身上
[00:16:36.000 --> 00:16:37.240]  所以在路加這裡
[00:16:37.240 --> 00:16:38.120]  我們就知道
[00:16:38.120 --> 00:16:40.160]  他要表達出這些情節
[00:16:40.160 --> 00:16:42.800]  是要將白夫長他的品格
[00:16:42.800 --> 00:16:46.080]  將白夫長他的心地的善良
[00:16:46.080 --> 00:16:48.240]  和他和人的關係
[00:16:48.240 --> 00:16:52.160]  當然最後就是表達出他的信心的重要性
[00:16:52.160 --> 00:16:54.240]  所以在這裡我們看到
[00:16:54.240 --> 00:16:54.880]  既然是這樣
[00:16:54.880 --> 00:16:56.360]  我們首先看一看
[00:16:56.360 --> 00:16:57.280]  第一
[00:16:57.280 --> 00:17:00.840]  我們看到主僕美好的關係
[00:17:00.840 --> 00:17:02.600]  所以他稱這位託人
[00:17:02.600 --> 00:17:05.040]  是他所寶貴的一位託人
