
[00:00:00.000 --> 00:00:01.240]  第一位朋友早晨
[00:01:20.800 --> 00:01:22.920]  很窄的裂縫
[00:01:22.920 --> 00:01:26.720]  他就上岸好奇地爬入裂縫裏面
[00:01:26.720 --> 00:01:28.200]  走著走著很窄很窄
[00:01:28.200 --> 00:01:30.240]  後來走著走著越來越窄越來越窄
[00:01:30.240 --> 00:01:32.920]  去到石縫的另一邊的一個世界
[00:01:32.920 --> 00:01:36.280]  裏面見到一些人在這裏生活得很開心
[00:01:36.280 --> 00:01:38.160]  很美滿
[00:01:38.160 --> 00:01:40.640]  和世界的外面隔絕了
[00:01:40.640 --> 00:01:43.120]  他就和那裏的人聊天
[00:01:43.120 --> 00:01:44.920]  看看為甚麼有一班這樣的人
[00:01:44.920 --> 00:01:46.720]  可以在石縫的另一邊
[00:01:46.720 --> 00:01:48.080]  另一個世界來這裏生活
[00:01:48.080 --> 00:01:49.120]  很和平
[00:01:49.120 --> 00:01:50.120]  很美滿
[00:01:50.120 --> 00:01:53.520]  原來他們在故事裏面講到的就是
[00:01:53.520 --> 00:01:55.280]  他們是在幾百年前
[00:01:55.280 --> 00:01:56.880]  因為逃避戰爭
[00:01:57.280 --> 00:01:59.080]  而是躲避兵役
[00:01:59.080 --> 00:02:00.400]  而躲在這個地方
[00:02:00.400 --> 00:02:03.680]  陶淵明這個故事當然是有一個故事
[00:02:03.680 --> 00:02:05.680]  桃花源記是一個故事
[00:02:05.680 --> 00:02:07.720]  讓當代的人看到
[00:02:07.720 --> 00:02:11.280]  因為他們當時就在戰亂的環境裏面
[00:02:11.280 --> 00:02:15.160]  很期望期盼有一個和平的世界可以來居住
[00:02:15.160 --> 00:02:20.160]  我們希望不用像他們一樣
[00:02:20.160 --> 00:02:21.920]  藉著一個夢想
[00:02:21.920 --> 00:02:22.880]  一個夢境
[00:02:22.880 --> 00:02:26.440]  一個故事才去到一個桃花源這麼美麗的地方
[00:02:27.760 --> 00:02:29.720]  我們也希望不用等到未來
[00:02:29.720 --> 00:02:32.920]  將來在天家和我們的神一起的時候
[00:02:32.920 --> 00:02:33.960]  才有那個天國
[00:02:33.960 --> 00:02:36.520]  那種完美的境界
[00:02:36.520 --> 00:02:38.560]  如果今天在這個世界
[00:02:38.560 --> 00:02:40.760]  不用藉著夢境幻想故事
[00:02:40.760 --> 00:02:42.840]  不用藉著那個盼望去到永恆裏面
[00:02:42.840 --> 00:02:44.920]  才見到那個美麗的天國的景象
[00:02:44.920 --> 00:02:46.600]  在今天的世界裏面
[00:02:46.600 --> 00:02:49.120]  如果我們都可以見到天國在人間
[00:02:49.120 --> 00:02:51.360]  這個這麼美麗的理想
[00:02:51.360 --> 00:02:53.280]  成為現實的話
[00:02:55.240 --> 00:02:58.600]  就是今晚亞國希望帶給我們的一個訊息
[00:02:58.600 --> 00:03:01.480]  天國在人間
[00:03:01.480 --> 00:03:04.960]  我將今天的題目
[00:03:04.960 --> 00:03:10.000]  分成四個部分和大家一起去看
[00:03:10.000 --> 00:03:14.000]  行事為人在地上我們是怎樣來過日子的呢?
[00:03:14.000 --> 00:03:15.520]  有屬天的智慧
[00:03:15.520 --> 00:03:16.480]  屬地的智慧
[00:03:16.480 --> 00:03:19.000]  我們怎樣去做那個選擇?
[00:03:19.000 --> 00:03:23.720]  行事為人生活顯出有智慧
[00:03:24.920 --> 00:03:29.520]  我不知道你有沒有試過被人說你自作聰明
[00:03:29.520 --> 00:03:32.360]  廣東話叫做「懶醒」
[00:03:32.360 --> 00:03:34.040]  有沒有人試過?
[00:03:34.040 --> 00:03:36.960]  有笑聲就有了
[00:03:36.960 --> 00:03:41.760]  我發覺在我們世界的生活裏面
[00:03:41.760 --> 00:03:45.000]  很多時候有機會被人說自己是懶醒
[00:03:45.000 --> 00:03:45.840]  或者自作聰明
[00:03:45.840 --> 00:03:48.560]  有兩個可能性
[00:03:48.560 --> 00:03:50.160]  我講兩個例子給大家看
[00:03:50.160 --> 00:03:52.640]  通常我們開車的時候
[00:03:54.080 --> 00:03:56.160]  有沒有發覺在車子的側面或者後面
[00:03:56.160 --> 00:03:57.280]  有些人經常
[00:03:57.280 --> 00:04:00.240]  在前面的下個街道轉左
[00:04:00.240 --> 00:04:03.480]  你很想有些反應
[00:04:03.480 --> 00:04:04.360]  又不知道怎樣反應
[00:04:04.360 --> 00:04:06.920]  遲些一百公尺就轉右
[00:04:06.920 --> 00:04:10.760]  又或者你身邊有些人
[00:04:10.760 --> 00:04:13.520]  出門口提醒你
[00:04:13.520 --> 00:04:15.760]  「今天外面很涼,穿件衣服吧」
[00:04:15.760 --> 00:04:19.760]  「今天外面很熱,不用穿這麼多衣服吧」
[00:04:19.760 --> 00:04:22.320]  不知道會有什麼反應
[00:04:22.760 --> 00:04:25.840]  其實是不是那些人自作聰明、懶醒
[00:04:25.840 --> 00:04:27.400]  說多了一句
[00:04:27.400 --> 00:04:29.160]  「我幾十歲了,還用你提醒我穿衣服」
[00:04:29.160 --> 00:04:34.160]  「走路吃鹽多過你吃米」
[00:04:34.160 --> 00:04:37.440]  「過橋多過你走路」
[00:04:37.440 --> 00:04:40.560]  又或者是聽的人心裏面說
[00:04:40.560 --> 00:04:43.000]  這樣說的時候「我不用你提醒我」
[00:04:43.000 --> 00:04:45.320]  「我都知道的」
[00:04:45.320 --> 00:04:49.120]  是說的人說多了
[00:04:49.120 --> 00:04:52.440]  還是聽的人想多了呢?
[00:04:53.240 --> 00:04:55.280]  是有需要去關心別人而說呢?
[00:04:55.280 --> 00:04:58.360]  還是不需要別人關心而不想聽呢?
[00:04:58.360 --> 00:05:00.360]  其實兩邊都好像是對的
[00:05:00.360 --> 00:05:02.160]  又好像是不對的
[00:05:02.160 --> 00:05:05.120]  我這裡沒有告訴你下次應該說還是不應該說
[00:05:05.120 --> 00:05:08.520]  但是在說與不說裏面
[00:05:08.520 --> 00:05:10.200]  都有選擇
[00:05:10.200 --> 00:05:12.240]  都有取捨
[00:05:12.240 --> 00:05:14.400]  都有智慧在裏面
[00:05:14.400 --> 00:05:16.080]  有智慧來到說
[00:05:16.080 --> 00:05:19.600]  有智慧來到聆聽別人所說的
[00:05:19.600 --> 00:05:21.840]  至於你要說與不說
[00:05:21.840 --> 00:05:22.760]  我們自己回去想想吧
[00:05:22.760 --> 00:05:29.880]  奇怪到現在這裡還沒有問你問題
[00:05:29.880 --> 00:05:32.400]  是不是等了很久呢?
[00:05:32.400 --> 00:05:35.120]  今天的問題不是我問的
[00:05:35.120 --> 00:05:36.960]  是亞國問的
[00:05:36.960 --> 00:05:39.360]  亞國在今天的經文裏面
[00:05:39.360 --> 00:05:40.480]  亞國問了一個很特別的問題
[00:05:40.480 --> 00:05:42.800]  「你們中間誰是有智慧、有見識的呢?」
[00:05:42.800 --> 00:05:45.480]  如果是我問問題是可以不回答的
[00:05:45.480 --> 00:05:48.160]  但是亞國問問題是一定要回答的
[00:05:50.800 --> 00:05:52.760]  「你們中間誰是有智慧、有見識的呢?」
[00:05:52.760 --> 00:05:57.040]  但是亞國問問題是一定要回答的
[00:05:57.040 --> 00:05:58.560]  而且是一定要舉手的
[00:05:58.560 --> 00:06:01.800]  我祈求大家
[00:06:01.800 --> 00:06:02.680]  我也是其中一個
[00:06:02.680 --> 00:06:04.160]  每一個亞國的問題
[00:06:04.160 --> 00:06:07.520]  我們都覺得自己是有智慧、有見識的
[00:06:07.520 --> 00:06:09.240]  要你舉手
[00:06:09.240 --> 00:06:10.560]  一定要舉手
[00:06:10.560 --> 00:06:12.520]  不能不舉手
[00:06:12.520 --> 00:06:14.920]  你不可能覺得自己沒有見識的
[00:06:14.920 --> 00:06:16.920]  你不可能覺得自己沒有智慧的
[00:06:16.920 --> 00:06:18.360]  多少問題
[00:06:18.360 --> 00:06:19.160]  高低問題
[00:06:19.880 --> 00:06:20.920]  好與不好的問題
[00:06:20.920 --> 00:06:22.600]  一二三舉手
[00:06:22.600 --> 00:06:25.280]  我們全部都有智慧去見識
[00:06:25.280 --> 00:06:26.720]  這樣才是真實的回應
[00:06:26.720 --> 00:06:28.480]  我們回應了亞國
[00:06:28.480 --> 00:06:30.280]  看看亞國怎樣看待這個問題
[00:06:30.280 --> 00:06:35.480]  這個「自己有見識、有智慧」這個題目
[00:06:35.480 --> 00:06:37.640]  其實我六七歲就已經懂得了
[00:06:37.640 --> 00:06:41.680]  我的記憶很差
[00:06:41.680 --> 00:06:44.520]  幾十年來我很多東西都不記得
[00:06:44.520 --> 00:06:47.320]  但是我又很記得我六七歲的時候
[00:06:48.080 --> 00:06:52.720]  一年多在香港王大仙那些年齡屋住的時候
[00:06:52.720 --> 00:06:54.840]  那些經歷很印象很深很深
[00:06:54.840 --> 00:06:57.480]  我覺得自己很聰明
[00:06:57.480 --> 00:07:01.280]  六七歲就懂得在家裡搜集報紙
[00:07:01.280 --> 00:07:03.600]  隔壁所有的報紙摘下來
[00:07:03.600 --> 00:07:04.360]  摘了一大堆
[00:07:04.360 --> 00:07:06.320]  我們先摘了報紙
[00:07:06.320 --> 00:07:07.000]  做什麼知不知道
[00:07:07.000 --> 00:07:09.480]  六七歲
[00:07:09.480 --> 00:07:12.440]  摘著報紙就走到一個
[00:07:12.440 --> 00:07:13.960]  我忘記多遠了
[00:07:13.960 --> 00:07:14.920]  去街市那裡
[00:07:14.920 --> 00:07:16.440]  就買了一堆報紙
[00:07:17.160 --> 00:07:19.720]  通常就買一元左右一元一折
[00:07:19.720 --> 00:07:21.600]  那一元就是我的零用錢
[00:07:21.600 --> 00:07:22.240]  聰明嗎
[00:07:22.240 --> 00:07:24.400]  有些反應才行
[00:07:24.400 --> 00:07:26.080]  聰明
[00:07:26.080 --> 00:07:28.560]  最聰明就是他
[00:07:28.560 --> 00:07:34.600]  小時候一年級開學
[00:07:34.600 --> 00:07:37.520]  爸爸就送了一支墨水筆給我
[00:07:37.520 --> 00:07:39.400]  是一種祖孔式的
[00:07:39.400 --> 00:07:41.760]  深祖孔式的英雄牌墨水筆
[00:07:41.760 --> 00:07:45.120]  我在住在五樓
[00:07:45.120 --> 00:07:47.000]  下樓下班
[00:07:47.480 --> 00:07:48.160]  自己上學
[00:07:48.160 --> 00:07:50.520]  走到街上
[00:07:50.520 --> 00:07:51.000]  糟糕了
[00:07:51.000 --> 00:07:51.880]  忘記帶墨水筆
[00:07:51.880 --> 00:07:54.520]  開學時墨水筆是很威風的
[00:07:54.520 --> 00:07:56.040]  走回頭
[00:07:56.040 --> 00:07:57.360]  叫弟弟
[00:07:57.360 --> 00:07:59.400]  把墨水筆扔下來
[00:07:59.400 --> 00:08:03.640]  弟弟說不行的
[00:08:03.640 --> 00:08:05.160]  我說不要緊
[00:08:05.160 --> 00:08:06.080]  屋裡有個書包
[00:08:06.080 --> 00:08:08.600]  把墨水筆放在書包裡
[00:08:08.600 --> 00:08:09.360]  扔就可以了
[00:08:09.360 --> 00:08:12.680]  扔在他面前
[00:08:12.680 --> 00:08:14.280]  拿著書包上學
[00:08:16.920 --> 00:08:18.120]  把墨水筆扔下來
[00:08:18.120 --> 00:08:19.920]  扔在他面前
[00:08:19.920 --> 00:08:21.360]  怎麼會扔在他面前
[00:08:21.360 --> 00:08:23.480]  聰明嗎
[00:08:23.480 --> 00:08:25.360]  聰明
[00:08:25.360 --> 00:08:28.960]  我七歲
[00:08:28.960 --> 00:08:32.040]  我其中一個弟弟兩歲大
[00:08:32.040 --> 00:08:34.240]  我拖著弟弟到樓下
[00:08:34.240 --> 00:08:37.320]  樓下有很多賣雜物的店舖
[00:08:37.320 --> 00:08:39.280]  賣雜食、糖果、餅乾
[00:08:39.280 --> 00:08:41.800]  在路邊摘摘盤子
[00:08:41.800 --> 00:08:43.040]  放進去賣
[00:08:43.040 --> 00:08:46.440]  我拖著弟弟兩歲
[00:08:47.400 --> 00:08:49.800]  去到那些店舖面前
[00:08:49.800 --> 00:08:52.480]  弟弟喜歡吃這個嗎
[00:08:52.480 --> 00:08:54.840]  喜歡吃那個嗎
[00:08:54.840 --> 00:08:56.920]  我伸手在他的袋子裡
[00:08:56.920 --> 00:08:59.760]  穿著短褲
[00:08:59.760 --> 00:09:01.800]  裡面有個洞
[00:09:01.800 --> 00:09:04.200]  含著一顆糖果
[00:09:04.200 --> 00:09:05.920]  藏在袋子裡
[00:09:05.920 --> 00:09:06.880]  我們走吧
[00:09:06.880 --> 00:09:09.000]  回去叫爸爸媽媽買吧
[00:09:09.000 --> 00:09:10.800]  有沒有給錢
[00:09:10.800 --> 00:09:13.200]  聰明嗎
[00:09:13.200 --> 00:09:15.640]  不敢承認
[00:09:17.040 --> 00:09:19.240]  世時偷雞大過做賊的
[00:09:19.240 --> 00:09:23.600]  當我發覺自己也有智慧聰明的時候
[00:09:23.600 --> 00:09:25.640]  其實在成長裡面也有很多的經歷
[00:09:25.640 --> 00:09:28.360]  看看
[00:09:28.360 --> 00:09:31.360]  阿國問的第二個問題
[00:09:31.360 --> 00:09:36.680]  如果你有智慧聰明的時候
[00:09:36.680 --> 00:09:38.280]  有見識的時候
[00:09:38.280 --> 00:09:42.320]  你可不可以將你智慧裡面那種溫柔
[00:09:42.320 --> 00:09:44.560]  還有那種善行
[00:09:45.080 --> 00:09:47.080]  講給我們聽呢
[00:09:47.080 --> 00:09:50.200]  你有智慧
[00:09:50.200 --> 00:09:52.080]  有智慧
[00:09:52.080 --> 00:09:52.920]  全部都有
[00:09:52.920 --> 00:09:53.440]  你舉手吧
[00:09:53.440 --> 00:09:54.320]  剛才你已經說了
[00:09:54.320 --> 00:09:55.760]  而第二個問題就是
[00:09:55.760 --> 00:09:59.440]  你能不能夠將你智慧裡面的那種溫柔
[00:09:59.440 --> 00:10:01.920]  還有那種善行
[00:10:01.920 --> 00:10:03.800]  舉出來
[00:10:03.800 --> 00:10:04.480]  可不可以
[00:10:04.480 --> 00:10:07.960]  有沒有人想自己舉手
[00:10:07.960 --> 00:10:11.080]  覺得自己也可以說出一點
[00:10:11.080 --> 00:10:13.480]  舉一半好了
[00:10:15.880 --> 00:10:17.080]  很震驚的
[00:10:17.080 --> 00:10:18.920]  阿國問這個問題很震驚的
[00:10:18.920 --> 00:10:20.400]  原來在這個世界上面
[00:10:20.400 --> 00:10:22.360]  當我們說到智慧和見識的時候
[00:10:22.360 --> 00:10:25.640]  很多時候都有兩方面的
[00:10:25.640 --> 00:10:26.880]  有黑與白
[00:10:26.880 --> 00:10:28.280]  有對與錯
[00:10:28.280 --> 00:10:29.960]  有光明與黑暗
[00:10:29.960 --> 00:10:33.560]  做賊其實也有智慧的
[00:10:33.560 --> 00:10:35.440]  有見識的
[00:10:35.440 --> 00:10:37.520]  好像做義工那樣
[00:10:37.520 --> 00:10:38.840]  同樣需要智慧去見識
[00:10:38.840 --> 00:10:41.680]  說謊也需要有智慧
[00:10:41.680 --> 00:10:42.400]  怎麼會是說謊
[00:10:42.400 --> 00:10:44.400]  說真相也需要有智慧
[00:10:44.400 --> 00:10:45.080]  去說真相
[00:10:45.080 --> 00:10:47.520]  自私的人
[00:10:47.520 --> 00:10:49.080]  聰不聰明
[00:10:49.080 --> 00:10:50.840]  都很聰明的
[00:10:50.840 --> 00:10:52.960]  慷慨的人
[00:10:52.960 --> 00:10:53.680]  有沒有智慧
[00:10:53.680 --> 00:10:55.320]  都要有智慧的
[00:10:55.320 --> 00:10:57.160]  邪惡的世界
[00:10:57.160 --> 00:10:59.040]  不理會錢的世界
[00:10:59.040 --> 00:11:01.160]  充滿著智慧和知識
[00:11:01.160 --> 00:11:03.280]  我們怎樣去釐定
[00:11:03.280 --> 00:11:05.160]  怎樣去分辨
[00:11:05.160 --> 00:11:06.800]  怎樣去運用
[00:11:06.800 --> 00:11:08.360]  怎樣去表達
[00:11:08.360 --> 00:11:11.800]  希望阿國今天的經文
[00:11:11.800 --> 00:11:13.000]  給我們一些很好的學習
[00:11:15.400 --> 00:11:16.880]  先看一下屬地的智慧
[00:11:16.880 --> 00:11:17.720]  是怎樣的
[00:11:17.720 --> 00:11:19.520]  屬地的智慧是帶著惡毒
[00:11:19.520 --> 00:11:20.840]  和說謊
[00:11:20.840 --> 00:11:22.400]  是惹起動亂的
[00:11:22.400 --> 00:11:24.880]  經文裡面分開
[00:11:24.880 --> 00:11:26.560]  屬地的智慧
[00:11:26.560 --> 00:11:28.000]  和屬天的智慧
[00:11:28.000 --> 00:11:30.200]  屬地的智慧是怎樣的呢
[00:11:30.200 --> 00:11:36.040]  不是從上頭而來的
[00:11:36.040 --> 00:11:37.720]  不是從上頭而來
[00:11:37.720 --> 00:11:39.560]  即是從地下出來的
[00:11:39.560 --> 00:11:40.880]  從地而來的
[00:11:40.880 --> 00:11:42.600]  就是跟著世界的原則
[00:11:43.000 --> 00:11:44.440]  跟著世界的趨勢
[00:11:44.440 --> 00:11:45.680]  跟著個人的喜好
[00:11:45.680 --> 00:11:48.440]  個人的傾向
[00:11:48.440 --> 00:11:50.000]  而作出的選擇
[00:11:50.000 --> 00:11:51.880]  作出的定斷
[00:11:51.880 --> 00:11:54.880]  世界的傾向
[00:11:54.880 --> 00:11:56.320]  如果看政治
[00:11:56.320 --> 00:11:57.400]  就看到很大的分別
[00:11:57.400 --> 00:12:00.400]  美國總統最近上了位之後
[00:12:00.400 --> 00:12:01.080]  大家都看到了
[00:12:01.080 --> 00:12:03.280]  隨著人事的改變
[00:12:03.280 --> 00:12:04.320]  隨著政治的改變
[00:12:04.320 --> 00:12:05.480]  隨著領導的改變
[00:12:05.480 --> 00:12:08.600]  整個世界的趨勢都受到影響
[00:12:08.600 --> 00:12:11.640]  政治、經濟、民心
[00:12:12.200 --> 00:12:13.880]  工作各方面都受到影響
[00:12:13.880 --> 00:12:17.720]  世界而來的智慧
[00:12:17.720 --> 00:12:19.520]  帶來的影響
[00:12:19.520 --> 00:12:21.080]  可以是好的
[00:12:21.080 --> 00:12:24.280]  也可以很難堪
[00:12:24.280 --> 00:12:25.600]  不可想像的
[00:12:25.600 --> 00:12:31.800]  屬地的智慧就是這樣
[00:12:31.800 --> 00:12:34.240]  是會有情慾的
[00:12:34.240 --> 00:12:35.040]  屬於情慾的
[00:12:35.040 --> 00:12:38.960]  《交代書》裡面說了很多
[00:12:38.960 --> 00:12:39.840]  關於情慾的事情
[00:12:39.840 --> 00:12:40.960]  是顯而易見的
[00:12:42.000 --> 00:12:43.160]  就好像淫亂
[00:12:43.160 --> 00:12:44.360]  污穢
[00:12:44.360 --> 00:12:45.040]  放蕩
[00:12:45.040 --> 00:12:45.920]  拜偶像
[00:12:45.920 --> 00:12:47.760]  行邪術
[00:12:47.760 --> 00:12:48.800]  仇恨
[00:12:48.800 --> 00:12:49.840]  紛爭
[00:12:49.840 --> 00:12:51.040]  自私
[00:12:51.040 --> 00:12:51.600]  分派
[00:12:51.600 --> 00:12:52.120]  結黨
[00:12:52.120 --> 00:12:52.560]  憤怒
[00:12:52.560 --> 00:12:54.320]  你可以一路一路地數下去
[00:12:54.320 --> 00:12:56.440]  屬於世界的智慧是這樣的
[00:12:56.440 --> 00:12:57.680]  帶著情慾在裡面
[00:12:57.680 --> 00:13:00.440]  可的地步就是
[00:13:00.440 --> 00:13:01.560]  可能自己也控制不了
[00:13:01.560 --> 00:13:03.760]  當日
[00:13:03.760 --> 00:13:05.320]  貪心吃一顆糖
[00:13:05.320 --> 00:13:08.680]  如果不好好地去改變生命
[00:13:08.680 --> 00:13:10.760]  今天可能我就會是一個大賊
[00:13:12.640 --> 00:13:14.560]  結識朋友可能是一件美好的事
[00:13:14.560 --> 00:13:16.600]  但是結識朋友
[00:13:16.600 --> 00:13:19.040]  發展到成為一群死黨
[00:13:19.040 --> 00:13:20.560]  死黨到了一個地步
[00:13:20.560 --> 00:13:21.840]  就是死黨裡面做的事情
[00:13:21.840 --> 00:13:22.560]  明明是錯的
[00:13:22.560 --> 00:13:23.840]  也要成為對的事情
[00:13:23.840 --> 00:13:25.720]  就覺得很恐怖
[00:13:25.720 --> 00:13:29.520]  我十多歲的時候
[00:13:29.520 --> 00:13:31.560]  在教會長大
[00:13:31.560 --> 00:13:33.640]  在天主教的教堂長大
[00:13:33.640 --> 00:13:37.840]  跟一群朋友去山後玩
[00:13:37.840 --> 00:13:41.000]  有一群比我們大一點的
[00:13:41.240 --> 00:13:42.800]  十多歲的年輕人過來
[00:13:42.800 --> 00:13:44.960]  搭肩膀
[00:13:44.960 --> 00:13:45.920]  你知道他們在做什麼吧
[00:13:45.920 --> 00:13:47.920]  其中一個
[00:13:47.920 --> 00:13:48.920]  我認得他是誰
[00:13:48.920 --> 00:13:51.080]  曾幾何時是我們其中一個
[00:13:51.080 --> 00:13:52.160]  跟我們一起玩的朋友
[00:13:52.160 --> 00:13:53.760]  他一看就認得我是誰
[00:13:53.760 --> 00:13:55.800]  接著他就叫那群朋友
[00:13:55.800 --> 00:13:57.520]  走了走了走了
[00:13:57.520 --> 00:14:02.200]  結朋友可以發展成為結黨
[00:14:02.200 --> 00:14:05.680]  又或者我們應該好好地照顧自己
[00:14:05.680 --> 00:14:09.120]  愛人如己
[00:14:09.120 --> 00:14:10.760]  如果我不懂得照顧自己
[00:14:11.160 --> 00:14:12.520]  我又怎樣去做愛人呢
[00:14:12.520 --> 00:14:14.680]  但是愛自己可以愛到這地步
[00:14:14.680 --> 00:14:16.040]  就是單愛自己
[00:14:16.040 --> 00:14:17.960]  就變成自私自利
[00:14:17.960 --> 00:14:20.040]  單愛自己
[00:14:20.040 --> 00:14:21.840]  就會變成自私自利
[00:14:21.840 --> 00:14:24.680]  有人說
[00:14:24.680 --> 00:14:26.920]  屬世界的智慧
[00:14:26.920 --> 00:14:28.680]  不單只是屬情慾的
[00:14:28.680 --> 00:14:31.520]  也可以是屬於鬼魔的
[00:14:31.520 --> 00:14:33.840]  怎樣才算是屬於鬼魔的呢
[00:14:33.840 --> 00:14:34.760]  《聖經》裡面說到
[00:14:34.760 --> 00:14:38.760]  魔鬼是講大話之父
[00:14:39.880 --> 00:14:44.280]  所有講大話的都是在魔鬼的暗地底下
[00:14:44.280 --> 00:14:46.640]  在他的王國底下
[00:14:46.640 --> 00:14:48.880]  都屬於魔鬼的世界
[00:14:48.880 --> 00:14:51.120]  講大話
[00:14:51.120 --> 00:14:53.560]  明顯不是一件好事
[00:14:53.560 --> 00:14:56.440]  明顯不是神所已立的事
[00:14:56.440 --> 00:14:58.760]  因為你違背真理的教導
[00:14:58.760 --> 00:15:00.840]  很奇怪
[00:15:00.840 --> 00:15:02.720]  我還記得不久之前
[00:15:02.720 --> 00:15:03.800]  幾個月前 半年前
[00:15:03.800 --> 00:15:06.520]  美國總統選舉的時候
[00:15:08.120 --> 00:15:11.640]  電台邀請參選人上電台辯論
[00:15:11.640 --> 00:15:15.680]  電台的主持很喜歡用Facts Check
[00:15:15.680 --> 00:15:18.040]  就是你一邊講一邊講
[00:15:18.040 --> 00:15:19.440]  他們在現場檢查
[00:15:19.440 --> 00:15:21.320]  看看有沒有講真話還是假話
[00:15:21.320 --> 00:15:23.120]  數字是準確還是不準確
[00:15:23.120 --> 00:15:26.080]  參選人可以要求電台
[00:15:26.080 --> 00:15:30.280]  不准在現場檢查他說的話是對的還是不對
[00:15:30.280 --> 00:15:33.160]  如果你檢查我說的話是對的還是不對的話
[00:15:33.160 --> 00:15:38.000]  我就不想讓電台接受這個辯論比賽
[00:15:38.240 --> 00:15:40.800]  就進入辯論的平台
[00:15:40.800 --> 00:15:44.480]  政治人物可以隨意地
[00:15:44.480 --> 00:15:46.720]  講一些似是而非
[00:15:46.720 --> 00:15:48.240]  甚至是錯誤的數字
[00:15:48.240 --> 00:15:51.880]  而不准別人去檢查他們是對的還是錯的
[00:15:51.880 --> 00:15:53.480]  這個世界就是這麼奇怪
[00:15:53.480 --> 00:15:57.000]  原來講大話都可以當作是一件可以接受
[00:15:57.000 --> 00:16:00.480]  甚至在政壇裡面公開去做的事情
[00:16:00.480 --> 00:16:03.840]  講大話
[00:16:03.840 --> 00:16:05.800]  大家都知道黑色和白色吧
[00:16:06.640 --> 00:16:08.800]  什麼叫黑色的大話什麼叫白色的大話
[00:16:08.800 --> 00:16:11.520]  白色的大話就是可以讓人接受
[00:16:11.520 --> 00:16:13.320]  覺得講了也沒什麼所謂
[00:16:13.320 --> 00:16:16.880]  黑色的大話就是那些不應該講不可以講的大話
[00:16:16.880 --> 00:16:20.160]  我最近想了想了其實我覺得是分三種的
[00:16:20.160 --> 00:16:23.720]  白色的大話就是那些人以為是可以講的大話
[00:16:23.720 --> 00:16:26.480]  黑色的大話裡面有分兩種的
[00:16:26.480 --> 00:16:29.920]  有一些叫絕對黑色的大話
[00:16:29.920 --> 00:16:30.840]  就是絕對不可以講的
[00:16:30.840 --> 00:16:33.480]  有一些叫淺黑色的大話
[00:16:33.480 --> 00:16:35.360]  你知道什麼是淺黑色的大話嗎
[00:16:37.120 --> 00:16:38.320]  黑色有沒有分深淺的
[00:16:38.320 --> 00:16:41.720]  淺黑色的大話
[00:16:41.720 --> 00:16:44.480]  看情況看什麼環境
[00:16:44.480 --> 00:16:45.640]  都可以接受的
[00:16:45.640 --> 00:16:46.680]  或者淺黑色的大話
[00:16:46.680 --> 00:16:49.560]  重點是深黑色的大話裡面再分
[00:16:49.560 --> 00:16:51.640]  深黑色的大話裡面有些是
[00:16:51.640 --> 00:16:54.240]  在無可選擇裡面被迫講的
[00:16:54.240 --> 00:16:55.200]  我都不想的
[00:16:55.200 --> 00:16:56.200]  不過被迫要講的大話
[00:16:56.200 --> 00:16:58.720]  深黑色的大話裡面都可以有些講的大話
[00:16:58.720 --> 00:17:04.120]  人就要給自己的機會去逃避自己的責任
[00:17:06.000 --> 00:17:07.280]  講大話最擅長的是誰
