
[00:00:00.000 --> 00:00:01.680]  我們是應該明白
[00:12:43.320 --> 00:12:45.320]  是他的妹妹
[00:12:45.320 --> 00:12:47.320]  因為他老婆很漂亮
[00:12:47.320 --> 00:12:49.320]  他很害怕
[00:12:49.320 --> 00:12:51.320]  法羅搶了他老婆就殺了他
[00:12:51.320 --> 00:12:53.320]  他說這個不是他老婆
[00:12:53.320 --> 00:12:55.320]  是他的妹妹
[00:12:55.320 --> 00:12:57.320]  阿伯蘭就是一個很膽怯的人
[00:12:57.320 --> 00:12:59.320]  但神應許他
[00:12:59.320 --> 00:13:01.320]  你不要懼怕
[00:13:01.320 --> 00:13:03.320]  我會成為你的盾牌
[00:13:03.320 --> 00:13:05.320]  我會大大賞賜你
[00:13:07.320 --> 00:13:09.320]  在阿伯蘭的角度我們去怎樣看呢
[00:13:09.320 --> 00:13:11.320]  可能他會覺得
[00:13:11.320 --> 00:13:13.320]  面對四王和五王的威脅
[00:13:13.320 --> 00:13:15.320]  要死的了 要滅亡的了
[00:13:15.320 --> 00:13:17.320]  哪夠大國去打
[00:13:17.320 --> 00:13:19.320]  但是耶和華偏偏強調
[00:13:19.320 --> 00:13:21.320]  應許他要成為大國
[00:13:21.320 --> 00:13:23.320]  他不用俯首稱臣
[00:13:23.320 --> 00:13:25.320]  而是他自己要成為一個大國
[00:13:25.320 --> 00:13:29.320]  情況就像我們剛才一開始說的
[00:13:29.320 --> 00:13:33.320]  那些門徒正在面對同樣的困難
[00:13:33.320 --> 00:13:35.320]  他正在面對外在的逼迫
[00:13:35.320 --> 00:13:37.320]  正在面對內部猶太教的逼迫
[00:13:37.320 --> 00:13:39.320]  他們應付不了
[00:13:39.320 --> 00:13:41.320]  要死的了 要滅亡的了
[00:13:41.320 --> 00:13:43.320]  哪夠宗教領袖去玩呢
[00:13:43.320 --> 00:13:45.320]  他們會殺人的
[00:13:45.320 --> 00:13:47.320]  他們會釘死耶穌的
[00:13:47.320 --> 00:13:49.320]  神就是在這個時間
[00:13:49.320 --> 00:13:51.320]  應許那些門徒
[00:13:51.320 --> 00:13:53.320]  他會降下聖靈
[00:13:53.320 --> 00:13:55.320]  並且帶來教會歷史
[00:13:55.320 --> 00:13:57.320]  很大的扭轉
[00:13:57.320 --> 00:14:01.320]  這個是一個很常見的方程式
[00:14:01.320 --> 00:14:05.320]  一個漫畫的王道劇情
[00:14:05.320 --> 00:14:07.320]  即是面對死的時候
[00:14:07.320 --> 00:14:09.320]  神就會來應許
[00:14:09.320 --> 00:14:11.320]  並且帶來一個很大的轉變
[00:14:11.320 --> 00:14:13.320]  譬如雅各逃命
[00:14:13.320 --> 00:14:15.320]  神就在異象中
[00:14:15.320 --> 00:14:17.320]  應許必與他同在
[00:14:17.320 --> 00:14:19.320]  譬如大衛去逃命
[00:14:19.320 --> 00:14:21.320]  被數落王追殺
[00:14:21.320 --> 00:14:23.320]  他感覺即使去到地極
[00:14:23.320 --> 00:14:25.320]  神應許會與他同在
[00:14:25.320 --> 00:14:31.320]  所以我們去思想到
[00:14:31.320 --> 00:14:33.320]  阿伯拉罕 阿伯蘭
[00:14:33.320 --> 00:14:35.320]  他們正面對同樣的挑戰
[00:14:35.320 --> 00:14:37.320]  門徒他們正面對同樣的挑戰
[00:14:37.320 --> 00:14:39.320]  壓迫來到
[00:14:39.320 --> 00:14:41.320]  神這一刻就應許
[00:14:41.320 --> 00:14:45.320]  所以我們看一下章
[00:14:45.320 --> 00:14:47.320]  應許是什麼意思呢
[00:14:47.320 --> 00:14:49.320]  就是神定義承諾
[00:14:49.320 --> 00:14:51.320]  必定會成就的話
[00:14:51.320 --> 00:14:53.320]  承諾是什麼呢
[00:14:53.320 --> 00:14:55.320]  有很多人說
[00:14:55.320 --> 00:14:57.320]  承諾是給小朋友用的
[00:14:57.320 --> 00:14:59.320]  不知道大家認不認同這句說話
[00:14:59.320 --> 00:15:01.320]  一個越是小的小朋友
[00:15:01.320 --> 00:15:03.320]  他越確信承諾
[00:15:03.320 --> 00:15:05.320]  相反年紀大的人
