
[00:00:00.000 --> 00:00:06.000]  聖經在最後一卷書如何形容神和世界的關係呢?
[00:11:02.000 --> 00:11:03.000]  離開本地本族附加
[00:11:03.000 --> 00:11:04.000]  去了一個遙遠的地方
[00:11:04.000 --> 00:11:05.000]  都不知道去哪裡
[00:11:05.000 --> 00:11:06.000]  就叫他出來
[00:11:06.000 --> 00:11:08.000]  上帝應許他成為一個大國
[00:11:08.000 --> 00:11:09.000]  接著又告訴他
[00:11:09.000 --> 00:11:13.000]  他之後的後裔會多如塵土
[00:11:13.000 --> 00:11:14.000]  另一次又告訴他
[00:11:14.000 --> 00:11:16.000]  他的後裔會多如繁星
[00:11:16.000 --> 00:11:18.000]  這樣一次一次的承諾
[00:11:18.000 --> 00:11:20.000]  轉眼已經是十年了
[00:11:20.000 --> 00:11:22.000]  今天的經文告訴他
[00:11:22.000 --> 00:11:23.000]  當他住在迦南地的時候
[00:11:23.000 --> 00:11:25.000]  他已經住了十年
[00:11:25.000 --> 00:11:29.000]  即是說他由吾爾去到那裡的地方已經十年了
[00:11:29.000 --> 00:11:33.000]  十年他都是沒有小孩
[00:11:33.000 --> 00:11:35.000]  誰可以繼承他的產業財富
[00:11:35.000 --> 00:11:39.000]  甚至可以實現到上帝給他的應許呢
[00:11:39.000 --> 00:11:42.000]  其實阿伯蘭一直都有後備計劃的
[00:11:42.000 --> 00:11:44.000]  有計劃B的
[00:11:44.000 --> 00:11:47.000]  他一開始帶了誰跟他一起出發離開吾爾
[00:11:47.000 --> 00:11:49.000]  羅德
[00:11:49.000 --> 00:11:50.000]  即是說萬一生不了
[00:11:50.000 --> 00:11:53.000]  這個阿疾就是他的繼承人
[00:11:53.000 --> 00:11:55.000]  就是成為這個後裔
[00:11:55.000 --> 00:11:56.000]  可以去
[00:11:56.000 --> 00:11:58.000]  但是誰知道羅德要去所多瑪
[00:11:58.000 --> 00:12:00.000]  那就計劃C
[00:12:00.000 --> 00:12:02.000]  他一個忠心能幹的僕人
[00:12:02.000 --> 00:12:05.000]  是他家出生的大馬士家人以利以謝
[00:12:05.000 --> 00:12:06.000]  阿伯蘭這樣跟神說
[00:12:06.000 --> 00:12:07.000]  明明這樣說
[00:12:07.000 --> 00:12:09.000]  主要是說我沒有兒子
[00:12:09.000 --> 00:12:12.000]  你還可以賜什麼給我呢
[00:12:12.000 --> 00:12:14.000]  你看到他心底的說話嗎
[00:12:14.000 --> 00:12:17.000]  於是他就提議這個計劃C
[00:12:17.000 --> 00:12:20.000]  承受我家業的是大馬士家人以利以謝
[00:12:20.000 --> 00:12:21.000]  他就問了
[00:12:21.000 --> 00:12:22.000]  他就告訴上帝
[00:12:22.000 --> 00:12:23.000]  他安排了
[00:12:23.000 --> 00:12:24.000]  阿伯蘭就說
[00:12:24.000 --> 00:12:26.000]  你看你沒有給我後置
[00:12:26.000 --> 00:12:28.000]  那麼這個在我家出生的僕人
[00:12:28.000 --> 00:12:30.000]  不就要繼承我囉
[00:12:30.000 --> 00:12:31.000]  大神就明明告訴他
[00:12:31.000 --> 00:12:33.000]  加多一條新的條款
[00:12:33.000 --> 00:12:34.000]  這個人不會繼承你
[00:12:34.000 --> 00:12:36.000]  還要是你所生的
[00:12:36.000 --> 00:12:38.000]  才可以
[00:12:38.000 --> 00:12:39.000]  不能用計劃B
[00:12:39.000 --> 00:12:40.000]  不能用計劃C
[00:12:40.000 --> 00:12:41.000]  那麼他就唯有
[00:12:41.000 --> 00:12:43.000]  繼續等他太太生兒子
[00:12:43.000 --> 00:12:44.000]  但是到了第十六章
[00:12:44.000 --> 00:12:46.000]  他繼續表述
[00:12:46.000 --> 00:12:47.000]  第一節那裡說
[00:12:47.000 --> 00:12:49.000]  沒有小孩的情況
[00:12:49.000 --> 00:12:51.000]  為了解決這個上帝
[00:12:51.000 --> 00:12:52.000]  應許未實現
[00:12:52.000 --> 00:12:55.000]  不知道能不能夠突破的困局
[00:12:55.000 --> 00:12:57.000]  殺來
[00:12:57.000 --> 00:12:59.000]  怎樣做
[00:12:59.000 --> 00:13:00.000]  他看到他自己有個婢女
[00:13:00.000 --> 00:13:03.000]  於是他想到一些事情
[00:13:03.000 --> 00:13:07.000]  他跟阿伯蘭說
[00:13:07.000 --> 00:13:09.000]  而說使我不能生育
[00:13:09.000 --> 00:13:12.000]  你看到他沉不住氣嗎
[00:13:12.000 --> 00:13:14.000]  我們看到時間過得很快
[00:13:14.000 --> 00:13:15.000]  在他們來看所經歷的
[00:13:15.000 --> 00:13:16.000]  是很久的事情
[00:13:16.000 --> 00:13:18.000]  十年了
[00:13:18.000 --> 00:13:19.000]  明明是神的應許
[00:13:19.000 --> 00:13:20.000]  但是一年又一年
[00:13:20.000 --> 00:13:21.000]  一年又一年
[00:13:21.000 --> 00:13:22.000]  過去仍然生不出
[00:13:22.000 --> 00:13:23.000]  他那種挫敗感
[00:13:23.000 --> 00:13:27.000]  似乎要發洩在神身上
[00:13:27.000 --> 00:13:28.000]  你說對呀
[00:13:28.000 --> 00:13:30.000]  這樣就不對了
[00:13:30.000 --> 00:13:32.000]  經文沒有責備他
[00:13:32.000 --> 00:13:33.000]  我們都不用太快跳出來
[00:13:33.000 --> 00:13:34.000]  說他的說話不敬
[00:13:34.000 --> 00:13:36.000]  你想想其實我們自己
[00:13:36.000 --> 00:13:39.000]  今天你會不會有些處境
[00:13:39.000 --> 00:13:41.000]  你會說出類似的話
[00:13:41.000 --> 00:13:42.000]  是神呀
[00:13:42.000 --> 00:13:44.000]  你令我這樣這樣
[00:13:44.000 --> 00:13:45.000]  都是神呀
[00:13:45.000 --> 00:13:46.000]  你令我怎樣怎樣
[00:13:46.000 --> 00:13:47.000]  可能你心裏面
[00:13:47.000 --> 00:13:48.000]  都有這樣的
[00:13:48.000 --> 00:13:50.000]  嘰嘰咕咕的時候
[00:13:50.000 --> 00:13:52.000]  但是你留意另一個角度看
[00:13:52.000 --> 00:13:54.000]  從殺來的說話
[00:13:54.000 --> 00:13:55.000]  你看不看到
[00:13:55.000 --> 00:14:00.000]  他有一個怎樣的世界觀
[00:14:00.000 --> 00:14:02.000]  生命從神而來
[00:14:02.000 --> 00:14:03.000]  這個不就是
[00:14:03.000 --> 00:14:05.000]  創造論的觀點
[00:14:05.000 --> 00:14:06.000]  他怨都怨神
[00:14:06.000 --> 00:14:08.000]  沒有給他
[00:14:08.000 --> 00:14:09.000]  其實創世紀
[00:14:09.000 --> 00:14:10.000]  有另外兩處
[00:14:10.000 --> 00:14:11.000]  真的這樣說
[00:14:11.000 --> 00:14:13.000]  上帝去關閉人的子宮
[00:14:13.000 --> 00:14:14.000]  就是原文那樣
[00:14:14.000 --> 00:14:15.000]  就是讓那些婦女不能生
[00:14:15.000 --> 00:14:16.000]  又有另一處
[00:14:16.000 --> 00:14:17.000]  就說上帝怎樣開啟
[00:14:17.000 --> 00:14:20.000]  讓這個婦女可以生
[00:14:20.000 --> 00:14:22.000]  所以經文沒有
[00:14:22.000 --> 00:14:24.000]  停在殺來的抱怨
[00:14:24.000 --> 00:14:25.000]  只是很感受到
[00:14:25.000 --> 00:14:27.000]  他面對上帝增設的一個條款
[00:14:27.000 --> 00:14:29.000]  要阿伯蘭本身所生的
[00:14:29.000 --> 00:14:31.000]  才計這個後裔
[00:14:31.000 --> 00:14:33.000]  殺來可以怎樣
[00:14:33.000 --> 00:14:35.000]  還有甚麼辦法
[00:14:35.000 --> 00:14:36.000]  自己生不出
[00:14:36.000 --> 00:14:38.000]  那還可以怎樣做呢
[00:14:38.000 --> 00:14:40.000]  他望望自己身旁的婢女
[00:14:40.000 --> 00:14:41.000]  就想到了
[00:14:41.000 --> 00:14:42.000]  這個但是
[00:14:42.810 --> 00:14:46.690]  拉及帶來的奴隸,可以按照當時社會習俗的方法
[00:14:46.690 --> 00:14:49.130]  他可以代我生
[00:14:49.130 --> 00:14:52.490]  今天我們就有代母這種做法,有些國家
[00:14:52.490 --> 00:14:56.470]  把自己的胚胎放在別人的肚子,叫他幫忙生
[00:14:56.470 --> 00:14:59.410]  很多明星都是這樣做的,因為不想身形變形
[00:14:59.410 --> 00:15:02.890]  他這裏就是用一個這樣的形式
[00:15:02.890 --> 00:15:07.330]  把自己的婢女給丈夫,正式成為第二個妻子
[00:15:07.330 --> 00:15:12.210]  第一個妻子藉著第二個妻子所生的兒子
[00:15:12.890 --> 00:15:16.650]  她可以被建立,得孩子,原文是被建立
[00:15:16.650 --> 00:15:21.290]  她能夠完成她的任務,建立了她的家室
[00:15:21.290 --> 00:15:25.190]  既然有族例可循
[00:15:25.190 --> 00:15:28.230]  撒來就用這個方法令自己得孩子
[00:15:28.230 --> 00:15:29.650]  plan D
[00:15:29.650 --> 00:15:33.490]  阿伯蘭,聽我
[00:15:33.490 --> 00:15:38.650]  但這個是神要的方法嗎?當然我們看下面就知道不是
[00:15:38.650 --> 00:15:42.010]  不過,既然有這個決定
[00:15:42.250 --> 00:15:44.090]  就有一些後果伴隨
[00:15:44.090 --> 00:15:49.130]  下甲,這個婢女成為第二個妻子
[00:15:49.130 --> 00:15:51.610]  她就輕視撒來
[00:15:51.610 --> 00:15:56.130]  輕看,原文就是「咒助」這個字
[00:15:56.130 --> 00:15:59.530]  即是說她不只是心裏面在想
[00:15:59.530 --> 00:16:04.330]  大概她口出一些諷刺的說話,傷害打擊,令到這個撒來難受
[00:16:04.330 --> 00:16:07.290]  其實你看那些宮廷劇看得很多
[00:16:07.290 --> 00:16:11.290]  即是哪一個妃子有了,就單單打打,生不了一個皇后
[00:16:11.290 --> 00:16:12.810]  很多這樣的橋段
[00:16:12.810 --> 00:16:15.130]  大概這裏都是這樣的情景
[00:16:15.130 --> 00:16:20.730]  本來想要因第二個人的孩子而得到建立的撒來
[00:16:20.730 --> 00:16:26.010]  如今卻被輕看,嘲諷,咒助
[00:16:26.010 --> 00:16:30.170]  自己心想的計劃竟然不似預期
[00:16:30.170 --> 00:16:32.490]  在那一刻她的人生變成怎樣?
[00:16:32.490 --> 00:16:37.850]  空虛,混沌,失去秩序
[00:16:38.650 --> 00:16:42.410]  回到《創世紀》的一章二節
[00:16:42.410 --> 00:16:45.690]  整個創造圖畫的主題
[00:16:45.690 --> 00:16:49.530]  在這樣的處境,撒來就是主母
[00:16:49.530 --> 00:16:52.170]  她也有些方法,還可以力挽狂瀾
[00:16:52.170 --> 00:16:55.930]  第一步怎樣做?跟老公告狀
[00:16:55.930 --> 00:16:59.130]  她的說話也說得很強硬
[00:16:59.130 --> 00:17:00.810]  你看第五節
[00:17:00.810 --> 00:17:02.730]  「我因為你受了委屈」
[00:17:02.730 --> 00:17:04.890]  她先罵阿伯蘭不好
[00:17:05.210 --> 00:17:09.290]  然後就說「我把我的疲累放在你懷中,怪自己蠢」
[00:17:09.290 --> 00:17:10.810]  「我為何要這樣做?」
[00:17:10.810 --> 00:17:15.130]  然後最後說「怨遙華在你我之間判斷,希望上帝仲裁」
[00:17:15.130 --> 00:17:18.010]  會不會是這樣?
[00:17:18.010 --> 00:17:20.010]  可能她的語氣是真的
[00:17:20.010 --> 00:17:22.330]  我都不知道當時做了甚麼
[00:17:22.330 --> 00:17:25.210]  要這樣決定,竟然將她推給你
[00:17:25.210 --> 00:17:28.570]  但你沒有想清楚嗎?你可以拒絕的
[00:17:28.570 --> 00:17:31.770]  我不知道當中有沒有男女朋友聽過這樣的說話
[00:17:31.770 --> 00:17:34.570]  明明是她建議的,然後你就說「好」
[00:17:34.570 --> 00:17:36.570]  出了事了,就說「你做甚麼說好?」
[00:17:36.570 --> 00:17:38.810]  可能你也經歷過
[00:17:38.810 --> 00:17:44.170]  薩萊大概經歷了這十年
[00:17:44.170 --> 00:17:48.570]  她可以真的埋怨阿伯蘭
[00:17:48.570 --> 00:17:54.650]  「為了你所接受的應許,我和你從東跑到西」
[00:17:54.650 --> 00:17:57.130]  「到處流蕩,又去過埃及」
[00:17:57.130 --> 00:17:59.130]  「現在來到迦南,還不是為了你」
[00:17:59.130 --> 00:18:01.130]  「我不會受那麼多委屈」
[00:18:02.250 --> 00:18:06.170]  當然「委屈」這裡更加是指原文是粗暴對待
[00:18:06.170 --> 00:18:10.490]  她也感受到下甲對她的嘲諷,甚至是咒咒
[00:18:10.490 --> 00:18:12.490]  是一種很粗暴的對待
[00:18:12.490 --> 00:18:15.850]  所以她說「怨夜獲話,去判斷吧」
[00:18:15.850 --> 00:18:17.450]  她不是要弄清楚誰是誰非
[00:18:17.450 --> 00:18:20.490]  其實她想神幫她解救這個苦困
[00:18:20.490 --> 00:18:23.130]  阿伯蘭面對太太傾倒的苦水
[00:18:23.130 --> 00:18:25.130]  她當然好像沒有甚麼辦法
[00:18:25.130 --> 00:18:27.130]  「她是你的婢女,你喜歡怎樣就怎樣」
[00:18:27.130 --> 00:18:29.770]  有綠燈了,薩萊就反擊
[00:18:29.770 --> 00:18:33.290]  「虐待婢女,下甲逃跑」,這是我們讀到的事情
[00:18:33.290 --> 00:18:36.410]  丙前輩在此我們停一停
[00:18:36.410 --> 00:18:38.410]  事情變得愈來愈醜陋
[00:18:38.410 --> 00:18:41.450]  是一個混沌失序的情況
[00:18:41.450 --> 00:18:44.570]  在創世紀有很多人物的經歷
[00:18:44.570 --> 00:18:46.570]  在他們的人生當中就是有這些時刻
[00:18:46.570 --> 00:18:49.610]  失去了秩序,愈來愈混濁
[00:18:49.610 --> 00:18:52.170]  因為各種的情況感覺到很黑暗
