
[00:00:00.000 --> 00:00:06.720]  以色列人究竟有多少個支派,十二個,為何九個半呢?
[00:02:55.800 --> 00:03:02.080]  OK,在我們未繼續之前,我想和你說這個「侍奉」這個字的翻譯
[00:03:02.080 --> 00:03:05.120]  當然英文也很簡單,serve(服務)而已
[00:03:05.120 --> 00:03:10.360]  但我想告訴你這個字,他在說的侍奉或者他在說的英文字叫serve
[00:03:10.360 --> 00:03:17.400]  和你今天在教會侍奉或者在教會serve,是完全兩回事
[00:03:17.400 --> 00:03:23.600]  我們今天會說:哎呀,大兄,願不願意侍奉啊?幫我們按一下powerpoint吧
[00:03:23.600 --> 00:03:27.400]  願意侍奉就頂弄,幫我們戴一下敬拜吧
[00:03:27.400 --> 00:03:31.960]  但他不是在說這些東西,他不是在說一個崗位
[00:03:31.960 --> 00:03:38.640]  他在說的侍奉是exclusive worship,唯獨的敬拜
[00:03:38.640 --> 00:03:40.920]  你明白嗎?唯獨
[00:03:40.920 --> 00:03:44.880]  你服侍耶和華的意思就是唯獨服侍
[00:03:44.880 --> 00:03:51.800]  沒有人可以有服侍耶和華,有服侍其他人的,你明白嗎?
[00:03:51.800 --> 00:03:54.760]  這件事是很重要的,一會兒我會再回來看這件事
[00:03:54.760 --> 00:04:02.160]  好,這四點,最後帶給我們最重要的東西
[00:04:02.160 --> 00:04:06.880]  就是整本約書阿記的朝向方向
[00:04:06.880 --> 00:04:12.680]  這個朝向的方向是什麼呢?就是永遠的安息
[00:04:12.680 --> 00:04:19.160]  因為你最後侍奉,你才可以永遠長留在那裡
[00:04:19.160 --> 00:04:25.520]  我現在想給你讀一下一些經文關於安息的
[00:04:25.520 --> 00:04:28.520]  約書阿記第十一章第二十三節
[00:04:28.520 --> 00:04:30.960]  這個是約書阿記的中場
[00:04:30.960 --> 00:04:37.720]  但是已經開始說,約書阿已經為他們得到了安息
[00:04:37.720 --> 00:04:43.880]  這樣,約書阿照著耶和華所吩咐摩西一切說「奪了那全地」
[00:04:43.880 --> 00:04:46.600]  我不知道是D-Day還是V-Day
[00:04:46.600 --> 00:04:50.080]  總之他已經打完了諾曼第那場戰爭
[00:04:50.080 --> 00:04:51.800]  那塊地是屬於他們的
[00:04:51.800 --> 00:04:58.480]  就按照以色列之派所得的份,把地分給他們為業
[00:04:58.480 --> 00:05:00.320]  贏了才有得分
[00:05:00.320 --> 00:05:02.800]  「於是國中太平」
[00:05:02.800 --> 00:05:07.160]  這個「太平」可以翻成「rest」,休息、安息
[00:05:07.160 --> 00:05:10.120]  「國中安息,沒有戰爭」
[00:05:10.120 --> 00:05:13.040]  沒有戰爭就是沒得打了,已經贏了
[00:05:13.040 --> 00:05:16.560]  我現在幫你帶去最後的結尾
[00:05:16.560 --> 00:05:19.040]  第二十一章
[00:05:19.040 --> 00:05:22.680]  「這樣,耶和華將從前向他們的祖起誓」
[00:05:22.680 --> 00:05:26.200]  「要給他們的全地賜給以色列」
[00:05:26.200 --> 00:05:30.240]  「他們就得了為業,住在其中」
[00:05:30.240 --> 00:05:34.480]  「耶和華照著向他們的祖起誓所應許的一切」
[00:05:34.480 --> 00:05:37.200]  「賜給他們全境安寧」
[00:05:37.200 --> 00:05:40.440]  又是同一樣的,即是安息的意思
[00:05:40.440 --> 00:05:42.400]  整塊地是屬於他們的
[00:05:42.400 --> 00:05:45.720]  他們中場說得到安息,這裡說得到安息
[00:05:45.720 --> 00:05:51.480]  中場說全地是得到,這裡說全地是賜給了他們為業
[00:05:51.480 --> 00:05:52.840]  還有
[00:05:52.840 --> 00:05:58.640]  「他們所有的仇敵,沒有一個能在他們面前站立得住」
[00:05:58.640 --> 00:06:00.320]  「已經贏了所有的仇敵了」
[00:06:00.320 --> 00:06:04.640]  「耶和華把所有的仇敵都交在他們的手中」
[00:06:04.640 --> 00:06:09.320]  「耶和華應許賜福給以色列家的說」
[00:06:09.320 --> 00:06:12.640]  「一句都沒有落空,全部都應驗了」
[00:06:12.640 --> 00:06:17.080]  耶和華所給他們的預言
[00:06:17.080 --> 00:06:19.280]  所給他們的應許,全部都應驗了
[00:06:19.280 --> 00:06:23.200]  所有的敵人,沒有人可以救他們打的
[00:06:23.200 --> 00:06:24.520]  period,ok?
[00:06:24.520 --> 00:06:25.920]  但是故事還沒完
[00:06:25.920 --> 00:06:28.720]  你記得最後呢,最後那個section呢
[00:06:28.720 --> 00:06:30.360]  最後的最後呢
[00:06:30.360 --> 00:06:32.920]  是第23,第24章
[00:06:32.920 --> 00:06:35.800]  我現在帶你去整本書最後的高潮
[00:06:35.800 --> 00:06:40.400]  也是可能那本書留下最後的一個問號
[00:06:40.400 --> 00:06:42.040]  第23章第一節
[00:06:42.040 --> 00:06:46.120]  最後一段,一個section,一部分的第一節
[00:06:46.120 --> 00:06:52.480]  「耶和華使以色列人從四圍所有的仇敵中得享安寧」
[00:06:52.480 --> 00:06:54.200]  已經給他們安息了
[00:06:54.200 --> 00:06:58.520]  已經有很多日子了,ok?
[00:06:58.520 --> 00:07:00.600]  那是不是應該大團圓結局呢?
[00:07:00.600 --> 00:07:03.000]  在這裡呢,那部戲完呢?
[00:07:03.000 --> 00:07:05.040]  那就好了,已經很多日子了
[00:07:05.040 --> 00:07:06.520]  但是那部戲還沒完
[00:07:06.520 --> 00:07:08.440]  下一句是什麼呢?
[00:07:08.440 --> 00:07:11.000]  「約書也年紀老了」
[00:07:11.000 --> 00:07:13.160]  當你看了這句的時候,咦?
[00:07:13.160 --> 00:07:15.360]  有續集喔
[00:07:15.360 --> 00:07:16.600]  而這個續集開始說
[00:07:16.600 --> 00:07:19.960]  咦?原來不是大團圓結局的喔
[00:07:19.960 --> 00:07:21.720]  雖然已經很多日子了
[00:07:21.720 --> 00:07:25.920]  很多日子之後,約書也年紀老了
[00:07:25.920 --> 00:07:26.920]  那問題就好了
[00:07:26.920 --> 00:07:30.200]  如果約書也年紀老了,約書也走了之後
[00:07:30.200 --> 00:07:33.840]  我們還能不能拿到這個永遠的安息呢?
[00:07:33.840 --> 00:07:38.600]  怎樣可以得到這個永遠的安息呢?
[00:07:38.600 --> 00:07:42.240]  那個關鍵就是侍奉
[00:07:42.240 --> 00:07:43.040]  侍奉
[00:07:43.040 --> 00:07:47.560]  他們怎麼可以在約書也為他們得到的安息裡面
[00:07:47.560 --> 00:07:51.800]  持續去安息,得到永遠的安息是什麼呢?
[00:07:51.800 --> 00:07:52.880]  就是侍奉
[00:07:52.880 --> 00:07:54.320]  但是你記得,我所謂侍奉
[00:07:54.320 --> 00:07:56.520]  不是問你,喂,你教什麼沒有侍奉啊?
[00:07:56.520 --> 00:07:59.560]  你沒有侍奉,你得不到安息啊,喂
[00:07:59.560 --> 00:08:02.240]  啊?聖經這樣說的,你要侍奉啊
[00:08:02.240 --> 00:08:03.640]  ok,立刻出去
[00:08:03.640 --> 00:08:07.120]  隨便寫一些東西,那你們就有安息了
[00:08:07.120 --> 00:08:08.600]  不是在說這件事
[00:08:08.600 --> 00:08:11.960]  是你是不是專一侍奉耶和華
[00:08:11.960 --> 00:08:14.440]  而這個安息也不是心理的狀態
[00:08:14.440 --> 00:08:21.720]  這個安息是永遠永遠在上帝的國度裡面
[00:08:21.720 --> 00:08:23.120]  那個關鍵是什麼?
[00:08:23.120 --> 00:08:23.960]  是侍奉
[00:08:23.960 --> 00:08:33.880]  我想帶你去看看這個侍奉的主題
[00:08:33.880 --> 00:08:36.160]  約書阿記第二十三章
[00:08:36.160 --> 00:08:38.120]  現在我們看這些是正面的
[00:08:38.120 --> 00:08:39.960]  接著一定會有點負面的
[00:08:39.960 --> 00:08:41.400]  正面的說
[00:08:41.400 --> 00:08:44.040]  你們要大大的壯膽
[00:08:44.040 --> 00:08:47.200]  這個之前開波的時候是說
[00:08:47.200 --> 00:08:48.960]  約書阿要大大的壯膽
[00:08:48.960 --> 00:08:50.520]  現在這個已經成為Plural了
[00:08:50.520 --> 00:08:52.240]  你看到,是眾數來的
[00:08:52.240 --> 00:08:53.120]  你們
[00:08:53.120 --> 00:08:55.240]  因為約書阿要去嘛
[00:08:55.240 --> 00:08:56.840]  但是你們
[00:08:56.840 --> 00:08:58.840]  你們如果大大的壯膽
[00:08:58.840 --> 00:09:00.200]  你沒得輸的
[00:09:00.200 --> 00:09:01.680]  你們要大大壯膽
[00:09:01.680 --> 00:09:05.440]  謹守遵行寫在摩西律法上的一切話
[00:09:05.440 --> 00:09:07.480]  不可偏離左右
[00:09:07.480 --> 00:09:09.400]  這個跟之前是完全一樣的
[00:09:09.400 --> 00:09:11.280]  就是對稱第一章的
[00:09:11.280 --> 00:09:16.920]  不可與你們中間所剩下的這些國來往往來
[00:09:16.920 --> 00:09:17.920]  什麼意思?
[00:09:17.920 --> 00:09:22.280]  不要跟他們一起拜他們的神明
[00:09:22.280 --> 00:09:25.520]  你們不可提他們神明的名
[00:09:25.520 --> 00:09:28.880]  不可指著他們起誓
[00:09:28.880 --> 00:09:31.120]  不可侍奉他們
[00:09:31.120 --> 00:09:33.320]  不可敬拜他們
[00:09:33.320 --> 00:09:37.080]  只要緊緊跟隨耶和華
[00:09:37.080 --> 00:09:41.960]  你們的上帝就像你們直到今天所做的
[00:09:41.960 --> 00:09:43.320]  直到今天是什麼?
[00:09:43.320 --> 00:09:46.280]  當約書阿還沒死的時候
[00:09:46.280 --> 00:09:47.720]  因為約書阿綁著他們
[00:09:47.720 --> 00:09:50.080]  所以他們緊緊跟隨要找
[00:09:50.080 --> 00:09:50.920]  所以有兩方面
[00:09:50.920 --> 00:09:53.000]  第一個就是不拜其他的神明
[00:09:53.000 --> 00:09:54.840]  第二個是緊緊跟隨
[00:09:54.840 --> 00:09:56.960]  我們今天有時候很多時候
[00:09:56.960 --> 00:09:58.880]  我們都可以問回自己
[00:09:58.880 --> 00:10:01.520]  我們有沒有被世界所吸引
[00:10:01.520 --> 00:10:03.320]  沒有沒有沒有,OK的
[00:10:03.320 --> 00:10:05.640]  那你有沒有緊緊跟隨呢?
[00:10:05.640 --> 00:10:07.720]  有好像沒有
[00:10:07.720 --> 00:10:09.040]  我又不是在做壞事
[00:10:09.040 --> 00:10:11.960]  不過有沒有很勤讀聖經去追求
[00:10:11.960 --> 00:10:12.680]  又好像沒有
[00:10:12.680 --> 00:10:13.440]  那就不是了
[00:10:13.440 --> 00:10:16.320]  其實你已經在追求世界
[00:10:16.320 --> 00:10:17.120]  只不過
[00:10:17.120 --> 00:10:19.440]  所以你看到他是在鼓勵的
[00:10:19.440 --> 00:10:21.240]  這個仍然在鼓勵
[00:10:21.240 --> 00:10:24.200]  但是接著後面就越來越多一些負面的事情
[00:10:24.200 --> 00:10:26.520]  看啊
[00:10:26.520 --> 00:10:27.520]  這個約書阿在說
[00:10:27.520 --> 00:10:30.960]  我今天要走世人必走的路
[00:10:30.960 --> 00:10:32.320]  就是什麼路?
[00:10:32.320 --> 00:10:33.640]  死路
[00:10:33.640 --> 00:10:34.960]  你和我也有份的
[00:10:34.960 --> 00:10:36.960]  個個在這裡都可以來公益圖
[00:10:36.960 --> 00:10:39.080]  做一個安息禮拜的
[00:10:39.080 --> 00:10:40.280]  一定有生意做
[00:10:40.280 --> 00:10:42.680]  做安息禮拜一定發財的
[00:10:42.680 --> 00:10:46.760]  我今天要走世人必走的路
[00:10:46.760 --> 00:10:48.240]  就是我快要死了
[00:10:48.240 --> 00:10:50.880]  你們要一心一意知道
[00:10:50.880 --> 00:10:53.960]  也會說你們上帝所認許
[00:10:53.960 --> 00:10:56.120]  要賜給你們的一切福氣
[00:10:56.120 --> 00:10:57.200]  沒有一件落空
[00:10:57.200 --> 00:10:59.880]  so far 因為約書阿帶領著他們
[00:10:59.880 --> 00:11:01.400]  所有的認許
[00:11:01.400 --> 00:11:03.600]  所有的祝福已經臨到他們身上
[00:11:03.600 --> 00:11:05.480]  都應驗在你們身上
[00:11:05.480 --> 00:11:09.560]  耶和華你們的上帝所認許的一切福氣
[00:11:09.560 --> 00:11:12.000]  怎樣臨到你們身上?
[00:11:12.000 --> 00:11:13.160]  下句厲害了
[00:11:13.160 --> 00:11:19.720]  耶和華也必照樣使各樣的災禍臨到你們身上
[00:11:19.720 --> 00:11:21.200]  如果你熟悉《摩西五經》
[00:11:21.200 --> 00:11:23.320]  你知道這個簡直是
[00:11:23.320 --> 00:11:25.800]  《生命記》第28章的翻版
[00:11:25.800 --> 00:11:26.760]  《生命記》第28章
[00:11:26.760 --> 00:11:27.920]  摩西死之前
[00:11:27.920 --> 00:11:32.080]  就跟他們展示福氣和詛咒
[00:11:32.080 --> 00:11:35.880]  如果你一心一意跟隨耶和華
[00:11:35.880 --> 00:11:38.520]  這就是福氣在病盲
[00:11:38.520 --> 00:11:40.400]  另一個如果你不跟隨耶和華
[00:11:40.400 --> 00:11:41.400]  這些詛咒
[00:11:41.400 --> 00:11:43.880]  禍災全部去到你們身上
[00:11:43.880 --> 00:11:46.680]  直到他把你們從耶和華
[00:11:46.680 --> 00:11:51.360]  你們上帝所賜給你們的這美地
[00:11:51.360 --> 00:11:53.600]  留乃遠物之地
[00:11:53.600 --> 00:11:54.440]  除滅
[00:11:54.440 --> 00:11:56.440]  這是警告
[00:11:56.440 --> 00:12:00.560]  甚至已經預言將來他們會在這個地方
[00:12:00.560 --> 00:12:03.240]  被擄巴比倫
[00:12:03.240 --> 00:12:05.480]  你們若違背耶和華
[00:12:05.480 --> 00:12:08.120]  你們上帝吩咐你們所守的約
[00:12:08.120 --> 00:12:09.920]  去侍奉別臣
[00:12:09.920 --> 00:12:12.200]  敬拜他們耶和華的怒氣
[00:12:12.200 --> 00:12:14.480]  必向你們發作
[00:12:14.480 --> 00:12:18.080]  使你們在他所賜給你們的美地上
[00:12:18.080 --> 00:12:21.320]  迅速滅亡
[00:12:21.320 --> 00:12:25.680]  約書亞召集以色列的眾支派道士劍
[00:12:25.680 --> 00:12:26.920]  這是最後一章了
[00:12:26.920 --> 00:12:28.400]  到了約書亞期最後一章
[00:12:28.400 --> 00:12:32.400]  他召了以色列人的長老、領袖、審判官、頒獎來
[00:12:32.400 --> 00:12:34.720]  他們都站在上帝的面前
[00:12:34.720 --> 00:12:36.720]  跟他們再次立約
[00:12:36.720 --> 00:12:38.840]  或者更生那個約
[00:12:38.840 --> 00:12:40.960]  現在你們要敬畏耶和華
[00:12:40.960 --> 00:12:42.800]  誠心誠意侍奉他
[00:12:42.800 --> 00:12:45.160]  不如這樣一心一意
[00:12:45.160 --> 00:12:47.040]  沒有其他的
[00:12:47.040 --> 00:12:54.520]  除掉你們列祖在大河那邊和埃及侍奉的神明
[00:12:54.520 --> 00:12:57.320]  侍奉耶和華
[00:12:57.320 --> 00:13:00.560]  聖經學者一讀到這裡
[00:13:00.560 --> 00:13:05.600]  你想想你要跟上帝更生這個約的時候
[00:13:05.600 --> 00:13:07.520]  有一個條件
[00:13:07.520 --> 00:13:09.400]  上帝跟你講心
[00:13:09.400 --> 00:13:11.840]  但上帝也跟你講金
[00:13:11.840 --> 00:13:15.040]  講金的意思就是跟你講一些很實在的東西
[00:13:15.040 --> 00:13:18.560]  就是你要除掉當中的神明
[00:13:18.560 --> 00:13:19.600]  聖經學者告訴他們
[00:13:19.600 --> 00:13:21.600]  當這句話出來的時候
[00:13:21.600 --> 00:13:24.040]  很有可能在以色列人的當中
[00:13:24.040 --> 00:13:27.480]  其實有很多人是抱著神明睡覺的
[00:13:27.480 --> 00:13:29.520]  這些神明很奇怪的
[00:13:29.520 --> 00:13:33.320]  我不知道為什麼阿巴拉罕的神明可以傳到他們身上
[00:13:33.320 --> 00:13:34.440]  是不是有些人知道
[00:13:34.440 --> 00:13:37.480]  我們始終阿巴拉罕聽說那個王大仙
[00:13:37.480 --> 00:13:41.200]  或者是台灣的馬祖很靈
[00:13:41.200 --> 00:13:45.200]  然後我也找人撿了一個小馬祖放在家裡
[00:13:45.200 --> 00:13:47.360]  晚上就抱著睡覺
[00:13:47.360 --> 00:13:49.480]  但是很明顯他們當中
[00:13:49.480 --> 00:13:52.720]  除了有這些大河那邊的神明
[00:13:52.720 --> 00:13:56.280]  也有在埃及帶出來的神明
[00:13:56.280 --> 00:13:59.200]  這些神明沒有離開他們
[00:13:59.200 --> 00:14:01.280]  當他們進入這個地方的時候
[00:14:01.280 --> 00:14:02.200]  他們是有的
[00:14:02.200 --> 00:14:03.840]  於是
[00:14:03.840 --> 00:14:05.160]  約書也跟他們講
[00:14:05.160 --> 00:14:06.760]  你現在是不是要立約
[00:14:06.760 --> 00:14:09.880]  你立約請你把那些神明吐出來
[00:14:09.880 --> 00:14:11.240]  先聽著
[00:14:11.240 --> 00:14:13.480]  聖經學者覺得他們是有神明的
[00:14:13.480 --> 00:14:15.120]  是自己在家裡的
[00:14:15.120 --> 00:14:16.960]  司風耶和華
[00:14:16.960 --> 00:14:19.640]  若你們認為司風耶和華不好
[00:14:19.640 --> 00:14:21.880]  今天就可以選擇要司風
[00:14:21.880 --> 00:14:23.120]  所要侍奉的
[00:14:23.120 --> 00:14:26.200]  是你們列祖在大河那邊所侍奉的神明
[00:14:26.200 --> 00:14:30.960]  或是你們鎖住這地阿摩利人的神明
[00:14:30.960 --> 00:14:33.120]  就好像他已經知道了
[00:14:33.120 --> 00:14:33.880]  我作為你的牧師
[00:14:33.880 --> 00:14:35.520]  其實我也知道你在家裡拜什麼
[00:14:35.520 --> 00:14:39.040]  你不要以為我不知道
[00:14:39.040 --> 00:14:40.360]  你不要管我怎麼知道
[00:14:40.360 --> 00:14:42.400]  我知道你在家裡拜什麼
[00:14:42.400 --> 00:14:43.960]  你快點吐出來
[00:14:43.960 --> 00:14:44.960]  吐出來
[00:14:44.960 --> 00:14:46.240]  你不要死口不認
[00:14:46.240 --> 00:14:48.600]  我不會要爆你家的
[00:14:48.600 --> 00:14:49.320]  不過我告訴你
[00:14:49.320 --> 00:14:50.360]  我知道你在家裡有東西
[00:14:50.360 --> 00:14:51.600]  他不斷戳著他們
[00:14:51.600 --> 00:14:54.720]  你們有大河那些神明吐出來
[00:14:54.720 --> 00:14:56.240]  阿摩利人的神明
[00:14:56.240 --> 00:14:57.280]  他很具體的
[00:14:57.280 --> 00:14:59.160]  知道阿摩利人的神明
[00:14:59.160 --> 00:15:00.360]  他說你快點吐出來
[00:15:00.360 --> 00:15:01.640]  至於我和我家
[00:15:01.640 --> 00:15:03.080]  我必定侍奉耶和華
[00:15:03.080 --> 00:15:04.640]  我不會有其他東西
[00:15:04.640 --> 00:15:06.320]  我只會侍奉耶和華
[00:15:06.320 --> 00:15:08.600]  你看看百姓怎麼回答
[00:15:08.600 --> 00:15:09.480]  百姓回答說
[00:15:09.480 --> 00:15:13.920]  我們絕不離棄耶和華去侍奉別臣
[00:15:13.920 --> 00:15:17.040]  因為耶和華我們的上帝曾領我
[00:15:17.040 --> 00:15:20.120]  先不要讀這句
[00:15:20.120 --> 00:15:22.200]  你發覺他幾次挑戰百姓
[00:15:22.200 --> 00:15:26.000]  百姓的回答都是很堅決的不移的
[00:15:26.000 --> 00:15:27.640]  那個堅決不移是什麼呢
[00:15:27.640 --> 00:15:31.320]  他們絕不離棄耶和華去侍奉別臣
[00:15:31.320 --> 00:15:34.640]  我們不會離棄耶和華去侍奉別臣的
[00:15:34.640 --> 00:15:36.920]  聖經學者有一個很有趣的地方
[00:15:36.920 --> 00:15:41.320]  他說百姓只有一個「港」字
[00:15:41.320 --> 00:15:42.680]  在那個故事裡從來沒有說
[00:15:42.680 --> 00:15:46.720]  百姓是將他們的偶像拿出來燒掉的
[00:15:46.720 --> 00:15:50.240]  這一點是聖經學者的推測
[00:15:50.240 --> 00:15:51.720]  我這樣讀
[00:15:51.720 --> 00:15:53.040]  我就不知道這些事情
[00:15:53.040 --> 00:15:56.280]  我就覺得可能他家裡真的沒有
[00:15:56.280 --> 00:15:58.120]  現在沒有不代表將來沒有
[00:15:58.120 --> 00:15:59.440]  但是聖經學者很相信
[00:15:59.440 --> 00:16:01.800]  他們是有人藏起來的
[00:16:01.800 --> 00:16:04.720]  而約書阿再三給他們機會拿出來
[00:16:04.720 --> 00:16:05.640]  他們拿不出來
[00:16:05.640 --> 00:16:07.160]  不拿出來
[00:16:07.160 --> 00:16:09.200]  其實他們一口就說
[00:16:09.200 --> 00:16:12.160]  我們絕不離開耶和華去侍奉別臣的
[00:16:12.160 --> 00:16:16.520]  絕不離開絕不離開絕不離開
[00:16:16.520 --> 00:16:18.960]  為什麼要去侍奉耶和華呢?
[00:16:18.960 --> 00:16:21.520]  因為耶和華我們的上帝曾領我們
[00:16:21.520 --> 00:16:25.920]  和我們的祖宗從埃及地圍爐之家出來
[00:16:25.920 --> 00:16:29.520]  在我們前面行了這些大神蹟
[00:16:29.520 --> 00:16:31.000]  為什麼要敬拜耶和華?
[00:16:31.000 --> 00:16:35.160]  為什麼不可以不相信耶穌?
[00:16:35.160 --> 00:16:37.560]  因為之前曾經患癌
[00:16:37.560 --> 00:16:38.680]  而耶穌醫好
[00:16:38.680 --> 00:16:41.280]  那時候拜黃大師也沒什麼用
[00:16:41.280 --> 00:16:43.680]  佛祖原來佛也不太行
[00:16:43.680 --> 00:16:47.920]  但是後來有人介紹了教會很靈
[00:16:47.920 --> 00:16:51.200]  為什麼不放棄耶穌呢?
[00:16:51.200 --> 00:16:53.320]  因為祂靈嘛
[00:16:53.320 --> 00:16:54.320]  我們繼續讀下去
[00:16:54.320 --> 00:16:56.800]  並在我們所行的一切路上
[00:16:56.800 --> 00:16:59.680]  所經過的各民族
[00:16:59.680 --> 00:17:03.120]  足保護了我們出入平安
[00:17:03.120 --> 00:17:04.320]  大吉大利
[00:17:04.320 --> 00:17:05.840]  信耶和華出入平安
[00:17:05.840 --> 00:17:06.680]  大吉大利
[00:17:06.680 --> 00:17:08.920]  怎麼可以呢?
[00:17:08.920 --> 00:17:14.520]  耶和華又把各民族和住此地的亞摩利人
[00:17:14.520 --> 00:17:16.200]  都從我們面前講出
[00:17:16.200 --> 00:17:18.920]  所以我們必侍奉耶和華
[00:17:18.920 --> 00:17:22.600]  因為他們是我們的上帝
[00:17:22.600 --> 00:17:23.560]  我想問問你
[00:17:23.560 --> 00:17:24.840]  你要想想
[00:17:24.840 --> 00:17:25.960]  當他們說
[00:17:25.960 --> 00:17:27.960]  為什麼我們不會離棄耶和華
[00:17:27.960 --> 00:17:28.520]  而侍奉別臣
[00:17:28.520 --> 00:17:30.560]  因為出埃及
[00:17:30.560 --> 00:17:31.800]  問題來了
[00:17:31.800 --> 00:17:35.840]  究竟他們明不明白出埃及是做什麼的?
[00:17:35.840 --> 00:17:39.520]  究竟他們明不明白為什麼會有個月月節的羔羊?
[00:17:39.520 --> 00:17:42.480]  究竟他們明不明白
[00:17:42.480 --> 00:17:46.840]  出埃及是出偶像之家逃生記?
[00:17:46.840 --> 00:17:49.360]  還是他們以為出埃及真的是
[00:17:49.360 --> 00:17:52.040]  因為我以前很辛苦
[00:17:52.040 --> 00:17:54.160]  一個星期做七天
[00:17:54.160 --> 00:17:57.040]  又沒得吃沒得睡
[00:17:57.040 --> 00:17:59.680]  現在都叫做有餐眼仔吃
[00:17:59.680 --> 00:18:00.600]  是因為這樣
[00:18:00.600 --> 00:18:04.680]  還是他們真的明白出埃及記背後的意義呢?
[00:18:04.680 --> 00:18:06.680]  這個問題來了
[00:18:06.680 --> 00:18:09.080]  這幫人其實是不認識耶和華的
[00:18:09.080 --> 00:18:12.600]  我告訴你為什麼我這麼肯定這幫人不認識耶和華
[00:18:12.600 --> 00:18:14.600]  但是我告訴你
[00:18:14.600 --> 00:18:17.480]  他們不肯放棄耶和華
[00:18:17.480 --> 00:18:20.520]  他們說我們堅決要侍奉耶和華
[00:18:20.520 --> 00:18:21.920]  現在你們要除掉
[00:18:21.920 --> 00:18:24.920]  他們再重複是第二次了
[00:18:24.920 --> 00:18:26.200]  我給了你一次機會
[00:18:26.200 --> 00:18:27.800]  畫公仔也畫出牆了
[00:18:27.800 --> 00:18:28.520]  我已經告訴你
[00:18:28.520 --> 00:18:30.120]  我知道你家裡在放什麼
[00:18:30.120 --> 00:18:33.840]  現在你們要除掉你們中間外邦的神明
[00:18:33.840 --> 00:18:35.320]  我知道你們有的
[00:18:35.320 --> 00:18:36.280]  專心
[00:18:36.280 --> 00:18:36.920]  專心
[00:18:36.920 --> 00:18:38.080]  是畫公仔畫出牆
[00:18:38.080 --> 00:18:38.920]  一心一意
[00:18:38.920 --> 00:18:40.080]  專心
[00:18:40.080 --> 00:18:42.000]  歸向耶和華以色列的上帝
[00:18:42.000 --> 00:18:43.440]  百姓對若舒亞記
[00:18:43.440 --> 00:18:45.560]  我們必侍奉耶和華
[00:18:45.560 --> 00:18:46.400]  我們的上帝
[00:18:46.400 --> 00:18:48.920]  稱從他的話
[00:18:48.920 --> 00:18:52.240]  所以聖經學者就說
[00:18:52.240 --> 00:18:54.160]  有時那個 silence is golden
[00:18:54.160 --> 00:18:55.720]  他沒有說
[00:18:55.720 --> 00:18:57.640]  他們真的拿一些偶像出來笑
