
[00:00:00.000 --> 00:00:03.000]  很想和大家介紹一個舊約裏面
[00:05:52.000 --> 00:05:54.000]  不過如果你再研究下去
[00:05:54.000 --> 00:05:56.000]  其實他的人生非常獨特
[00:05:56.000 --> 00:05:58.000]  聖經在介紹俄別以東的時候
[00:05:58.000 --> 00:06:03.000]  剛才說他是什麼人
[00:06:03.000 --> 00:06:05.000]  聖經說剛才介紹俄別以東的時候
[00:06:05.000 --> 00:06:06.000]  他是什麼人
[00:06:06.000 --> 00:06:09.000]  請弟兄,弟兄讀那段
[00:06:09.000 --> 00:06:11.000]  加特人
[00:06:11.000 --> 00:06:17.000]  大家對聖經的地理有沒有一些認識
[00:06:17.000 --> 00:06:20.000]  你喜歡讀地理
[00:06:20.000 --> 00:06:22.000]  所以你不是讀聖經地理
[00:06:22.000 --> 00:06:26.000]  加特是一個非利是的地方
[00:06:26.000 --> 00:06:30.000]  不是在以色列境裏
[00:06:30.000 --> 00:06:33.000]  是非利是裏面的一個城
[00:06:33.000 --> 00:06:34.000]  所以按這個邏輯
[00:06:34.000 --> 00:06:37.000]  俄別以東是什麼人
[00:06:37.000 --> 00:06:38.000]  非利是人
[00:06:38.000 --> 00:06:42.000]  但是又產生另一個問題
[00:06:42.000 --> 00:06:46.000]  當烏撒接觸約櫃而被神擊殺
[00:06:46.000 --> 00:06:49.000]  之後約櫃
[00:06:49.000 --> 00:06:52.000]  即是大衛不敢再將約櫃搬入耶路撒冷
[00:06:52.000 --> 00:06:58.000]  他真的說要將他搬去俄別以東的家三個月
[00:06:58.000 --> 00:07:01.000]  其實你會覺得按這個邏輯很奇怪
[00:07:01.000 --> 00:07:05.000]  然後說約櫃會搬去非利是人的家
[00:07:05.000 --> 00:07:10.000]  其實你知不知道非利是人對約櫃很有陰影
[00:07:10.000 --> 00:07:18.000]  因為那時候薩姆爾記初期記了一件事情
[00:07:18.000 --> 00:07:21.000]  以利做祭祀的時候
[00:07:21.000 --> 00:07:23.000]  以色列人拿約櫃出來
[00:07:23.000 --> 00:07:25.000]  打算和非利是人打仗的時候
[00:07:25.000 --> 00:07:26.000]  以為會贏
[00:07:26.000 --> 00:07:28.000]  誰知後來輸了
[00:07:28.000 --> 00:07:32.000]  整個約櫃被非利是人擄走了
[00:07:32.000 --> 00:07:34.000]  擄走後首先放在大埔的廟
[00:07:34.000 --> 00:07:35.000]  真是大埔
[00:07:35.000 --> 00:07:38.000]  然後晚上放在廟裏
[00:07:38.000 --> 00:07:40.000]  早上人們去大埔廟
[00:07:40.000 --> 00:07:46.000]  看到大埔的像趴在約櫃前面
[00:07:46.000 --> 00:07:48.000]  所以大埔是對的
[00:07:48.000 --> 00:07:50.000]  改名就正好
[00:07:50.000 --> 00:07:53.000]  發生這樣的事情
[00:07:53.000 --> 00:07:55.000]  然後又搬去別的地方
[00:07:55.000 --> 00:07:56.000]  又發生另一件事情
[00:07:56.000 --> 00:07:58.000]  就說是甚麼
[00:07:58.000 --> 00:08:03.000]  你知不知道第二個城運去哪裡
[00:08:03.000 --> 00:08:05.000]  運去加特城
[00:08:05.000 --> 00:08:07.000]  加特城發生甚麼事
[00:08:07.000 --> 00:08:09.000]  就是裏面全城
[00:08:09.000 --> 00:08:10.000]  聖經說的
[00:08:10.000 --> 00:08:15.000]  不論大小都生自滄
[00:08:15.000 --> 00:08:17.000]  不論大小都生自滄
[00:08:17.000 --> 00:08:18.000]  有沒有人生過自滄
[00:08:18.000 --> 00:08:20.000]  不用舉手
[00:08:20.000 --> 00:08:24.000]  你生過你知是甚麼感受
[00:08:24.000 --> 00:08:29.000]  坐水泡都很辛苦
[00:08:29.000 --> 00:08:32.000]  另外都有老鼠出沒
[00:08:32.000 --> 00:08:35.000]  大家對生自滄很深刻
[00:08:35.000 --> 00:08:37.000]  其實還有老鼠的田鼠
[00:08:37.000 --> 00:08:39.000]  毀壞了一切農作物
[00:08:39.000 --> 00:08:41.000]  這件事都有發生
[00:08:41.000 --> 00:08:43.000]  我們只想起自滄
[00:08:43.000 --> 00:08:45.000]  很好笑
[00:08:45.000 --> 00:08:47.000]  所以其實當時如果
[00:08:47.000 --> 00:08:49.000]  特別是加特人
[00:08:49.000 --> 00:08:52.000]  這個俄別爾東既然是加特來的時候
[00:08:52.000 --> 00:08:54.000]  他是一個菲利士人的時候
[00:08:54.000 --> 00:08:56.000]  他不怕死嗎
[00:08:56.000 --> 00:08:58.000]  除非他
[00:08:58.000 --> 00:09:00.000]  嫌在世寄居的日子太長
[00:09:00.000 --> 00:09:02.000]  因為他不怕死
[00:09:02.000 --> 00:09:04.000]  收約櫃進去你的家
[00:09:04.000 --> 00:09:05.000]  你是一個菲利士人
[00:09:05.000 --> 00:09:08.000]  還要你是一個加特的菲利士人
[00:09:08.000 --> 00:09:11.000]  你不記得之前發生甚麼事嗎
[00:09:11.000 --> 00:09:13.000]  是不是
[00:09:13.000 --> 00:09:16.000]  然後聖經特別的地方就是這樣
[00:09:16.000 --> 00:09:18.000]  不用記得時間關係
[00:09:18.000 --> 00:09:20.000]  答案就是
[00:09:20.000 --> 00:09:23.000]  在歷代至上第26章4節
[00:09:23.000 --> 00:09:25.000]  那裡是這樣的
[00:09:25.000 --> 00:09:28.000]  他說其實俄別爾東是利美人
[00:09:28.000 --> 00:09:31.000]  嘩 真是這樣的
[00:09:31.000 --> 00:09:32.000]  你是利美人
[00:09:32.000 --> 00:09:34.000]  你介紹你自己是加特人
[00:09:34.000 --> 00:09:37.000]  加特人 俄別爾東不是
[00:09:37.000 --> 00:09:41.000]  其實按一些解經家的情況是這樣的
[00:09:41.000 --> 00:09:44.000]  還有
[00:09:44.000 --> 00:09:47.000]  原來俄別爾東這個名字的意思是甚麼呢
[00:09:47.000 --> 00:09:50.000]  爾東的僕人
[00:09:50.000 --> 00:09:54.000]  爾東就是雅各哥哥爾素的後人
[00:09:54.000 --> 00:09:56.000]  從史詩時代
[00:09:56.000 --> 00:10:00.000]  他和大衛已經不斷打仗
[00:10:00.000 --> 00:10:02.000]  所以就說他爸爸
[00:10:02.000 --> 00:10:04.000]  利美人
[00:10:04.000 --> 00:10:07.000]  他改一個名字
[00:10:07.000 --> 00:10:09.000]  自己是加特人 俄別爾東
[00:10:09.000 --> 00:10:11.000]  另外他爸爸改一個名字
[00:10:11.000 --> 00:10:13.000]  就是叫爾東的僕人
[00:10:13.000 --> 00:10:14.000]  你是不是想玩
[00:10:14.000 --> 00:10:16.000]  就好像正如抗戰年代
[00:10:16.000 --> 00:10:19.000]  一個中國人改一個兒子的名字
[00:10:19.000 --> 00:10:22.000]  叫做根本英俊
[00:10:22.000 --> 00:10:24.000]  我看他真的
[00:10:24.000 --> 00:10:27.000]  被人打到特別英俊
[00:10:27.000 --> 00:10:30.000]  你會覺得奇怪
[00:10:30.000 --> 00:10:32.000]  你是利美人
[00:10:32.000 --> 00:10:33.000]  你不是菲利士人
[00:10:33.000 --> 00:10:35.000]  但你又改一個名字
[00:10:35.000 --> 00:10:38.000]  成為了爾東的僕人
[00:10:38.000 --> 00:10:40.000]  其實有些解經家這樣說
[00:10:40.000 --> 00:10:43.000]  相信在史詩年代
[00:10:43.000 --> 00:10:46.000]  以色列人遇見了很多困難
[00:10:46.000 --> 00:10:48.000]  種種因素
[00:10:48.000 --> 00:10:50.000]  或者沒有東西吃等等
[00:10:50.000 --> 00:10:52.000]  又打仗等等
[00:10:52.000 --> 00:10:54.000]  所以他們移民到外地
[00:10:54.000 --> 00:10:56.000]  也因為這樣
[00:10:56.000 --> 00:10:58.000]  俄別爾東的祖先可能
[00:10:58.000 --> 00:11:01.000]  除了移民菲利士地之外
[00:11:01.000 --> 00:11:04.000]  在俄別爾東出生的時候
[00:11:04.000 --> 00:11:07.000]  他住在爾東這個地方
[00:11:07.000 --> 00:11:10.000]  所以當時他爸爸貪得意
[00:11:10.000 --> 00:11:12.000]  改一個名字
[00:11:12.000 --> 00:11:14.000]  意思就是爾東的僕人
[00:11:14.000 --> 00:11:17.000]  所以不會改一個這樣的名字
[00:11:17.000 --> 00:11:20.000]  後來大衛王朝興起之後
[00:11:20.000 --> 00:11:22.000]  以色列好景了
[00:11:22.000 --> 00:11:25.000]  所以全家又搬回來回流
[00:11:25.000 --> 00:11:27.000]  回流到以色列
[00:11:27.000 --> 00:11:30.000]  他在加特城住得久
[00:11:30.000 --> 00:11:32.000]  所以為什麼會被人說
[00:11:32.000 --> 00:11:34.000]  他是加特人俄別爾東呢
[00:11:34.000 --> 00:11:35.000]  其實他是利美人
[00:11:35.000 --> 00:11:36.000]  為什麼會被人說
[00:11:36.000 --> 00:11:37.000]  加特人是俄別爾東呢
[00:11:37.000 --> 00:11:39.000]  我想你可以這樣理解
[00:11:39.000 --> 00:11:42.000]  好像那些金山阿伯
[00:11:42.000 --> 00:11:48.000]  當年因為要去救金山去掘金
[00:11:48.000 --> 00:11:50.000]  生活艱苦
[00:11:50.000 --> 00:11:51.000]  掘完金之後
[00:11:51.000 --> 00:11:52.000]  回流回來中國
[00:11:52.000 --> 00:11:54.000]  你說他是美國人還是中國人
[00:11:54.000 --> 00:11:56.000]  或者他的後代
[00:11:56.000 --> 00:11:58.000]  中國人也行
[00:11:58.000 --> 00:11:59.000]  美籍華人
[00:11:59.000 --> 00:12:01.000]  所以你可以這樣說
[00:12:01.000 --> 00:12:05.000]  這個俄別爾東是一個非籍利美人
[00:12:05.000 --> 00:12:07.000]  非利是籍的利美人
[00:12:07.000 --> 00:12:09.000]  大家明白吧
[00:12:09.000 --> 00:12:11.000]  明白這個關係
[00:12:11.000 --> 00:12:13.000]  所以他是一個利美人
[00:12:13.000 --> 00:12:15.000]  神明聖經就說
[00:12:15.000 --> 00:12:16.000]  他可能
[00:12:16.000 --> 00:12:18.000]  俄別爾東這個人
[00:12:18.000 --> 00:12:20.000]  可能是說猶太
[00:12:20.000 --> 00:12:23.000]  希伯來文的時候
[00:12:23.000 --> 00:12:24.000]  都會有非利是口音
[00:12:24.000 --> 00:12:25.000]  都說不定
[00:12:25.000 --> 00:12:26.000]  不過這個不知道
[00:12:26.000 --> 00:12:27.000]  這個純粹猜測
[00:12:27.000 --> 00:12:28.000]  後來聖經這樣說
[00:12:28.000 --> 00:12:31.000]  就說大衛用一輛新的車
[00:12:31.000 --> 00:12:33.000]  搬運神的藥櫃
[00:12:33.000 --> 00:12:35.000]  在這個那良的禾場裡面
[00:12:35.000 --> 00:12:37.000]  牛室潛藤
[00:12:37.000 --> 00:12:40.000]  然後誣殺
[00:12:40.000 --> 00:12:42.000]  伸手扶乙神的藥櫃
[00:12:42.000 --> 00:12:45.000]  惹神發怒去擊殺這個誣殺
[00:12:45.000 --> 00:12:47.000]  之後大衛就怕了
[00:12:47.000 --> 00:12:49.000]  就將藥櫃搬到俄別爾東的家裡
[00:12:49.000 --> 00:12:50.000]  三個月
[00:12:50.000 --> 00:12:55.000]  所以就大大賜福給俄別爾東和他的全家
[00:12:55.000 --> 00:12:58.000]  其實這個都需要去澄清一下背景
[00:12:58.000 --> 00:13:00.000]  這樣去說一說
[00:13:00.000 --> 00:13:02.000]  我不知道你看到什麼
[00:13:02.000 --> 00:13:05.000]  就說恩賜福給俄別爾東和他的全家
[00:13:05.000 --> 00:13:07.000]  你想起什麼
[00:13:07.000 --> 00:13:09.000]  你會想起什麼
[00:13:09.000 --> 00:13:13.000]  如果你立即想到俄別爾東
[00:13:13.000 --> 00:13:15.000]  可能因為收藏這個藥櫃
[00:13:15.000 --> 00:13:16.000]  他發財了
[00:13:16.000 --> 00:13:18.000]  他很有錢
[00:13:18.000 --> 00:13:21.000]  我覺得如果你只是這樣想
[00:13:21.000 --> 00:13:22.000]  有可能
[00:13:22.000 --> 00:13:23.000]  其實大有可能
[00:13:23.000 --> 00:13:25.000]  但是如果你只是想起這件事
[00:13:25.000 --> 00:13:28.000]  我覺得你會很受香港人讀經法所影響
[00:13:28.000 --> 00:13:31.000]  因為香港人讀經是會從錢出發的
[00:13:31.000 --> 00:13:35.000]  只是會想起很多錢
[00:13:35.000 --> 00:13:38.000]  所以特別香港人讀經法會這樣
[00:13:38.000 --> 00:13:40.000]  會只是highlight
[00:13:40.000 --> 00:13:43.000]  用筆highlight鷹腿
[00:13:43.000 --> 00:13:45.000]  立即highlight它
[00:13:45.000 --> 00:13:47.000]  或者用電腦印出來
[00:13:47.000 --> 00:13:48.000]  雞腩那麼大隻
[00:13:48.000 --> 00:13:50.000]  貼在家裡當眼的地方
[00:13:50.000 --> 00:13:53.000]  然後當你看到那些要付出給經民
[00:13:53.000 --> 00:13:54.000]  撒一奉獻
[00:13:54.000 --> 00:13:55.000]  甚至殉道
[00:13:55.000 --> 00:13:56.000]  背十字架跟隨主
[00:13:56.000 --> 00:13:58.000]  看完都當沒看過
[00:13:58.000 --> 00:14:00.000]  甚至可能看極了
[00:14:00.000 --> 00:14:02.000]  裝作看不明白
[00:14:02.000 --> 00:14:04.000]  我為什麼會這樣說
[00:14:04.000 --> 00:14:08.000]  其實神祝福俄別爾東
[00:14:08.000 --> 00:14:10.000]  神不是一個那麼膚淺的神
[00:14:10.000 --> 00:14:12.000]  神不是只是賜福
[00:14:12.000 --> 00:14:14.000]  只是給錢給人去賜福
[00:14:14.000 --> 00:14:17.000]  神祝福俄別爾東一家是怎樣的呢
[00:14:17.000 --> 00:14:20.000]  按照歷代至上二十六章
[00:14:20.000 --> 00:14:22.000]  神祝福俄別爾東
[00:14:22.000 --> 00:14:23.000]  祝福他三樣東西
[00:14:23.000 --> 00:14:24.000]  第一
[00:14:24.000 --> 00:14:26.000]  生養眾多
[00:14:26.000 --> 00:14:28.000]  他生了八個兒子
[00:14:28.000 --> 00:14:30.000]  聖經的習慣
[00:14:30.000 --> 00:14:32.000]  女兒可能未必寫
[00:14:32.000 --> 00:14:33.000]  除非很特別
[00:14:33.000 --> 00:14:35.000]  但他生了八個兒子
[00:14:35.000 --> 00:14:37.000]  換言之可能他的子女不止八個
[00:14:37.000 --> 00:14:39.000]  生了八個兒子
[00:14:39.000 --> 00:14:40.000]  加上孫子
[00:14:40.000 --> 00:14:42.000]  有六十二個人
[00:14:42.000 --> 00:14:44.000]  六十二
[00:14:44.000 --> 00:14:46.000]  擺走就頭癢了
[00:14:46.000 --> 00:14:48.000]  加上孫子有六十二人
[00:14:48.000 --> 00:14:50.000]  還有他們的兒孫
[00:14:50.000 --> 00:14:52.000]  都是敬畏神的人
[00:14:52.000 --> 00:14:53.000]  這一點我稍後會說
[00:14:53.000 --> 00:14:55.000]  他的兒孫都是敬畏神的人
[00:14:55.000 --> 00:14:56.000]  第一他生養眾多
[00:14:56.000 --> 00:14:57.000]  第二
[00:14:57.000 --> 00:14:59.000]  兒孫成才
[00:14:59.000 --> 00:15:01.000]  聖經形容他家裡的人
[00:15:01.000 --> 00:15:03.000]  很多都是大能的勇士
[00:15:03.000 --> 00:15:04.000]  很能打仗的
[00:15:04.000 --> 00:15:06.000]  很健碩的
[00:15:06.000 --> 00:15:09.000]  還有善於辦事的壯士
[00:15:09.000 --> 00:15:11.000]  做事很厲害的
[00:15:11.000 --> 00:15:12.000]  神是這樣祝福他的
[00:15:12.000 --> 00:15:13.000]  第三
[00:15:13.000 --> 00:15:14.000]  委而重任
[00:15:14.000 --> 00:15:17.000]  其實他們全家都是做守門的
[00:15:17.000 --> 00:15:19.000]  在聖殿裡守門
[00:15:19.000 --> 00:15:21.000]  可能現在的理解
[00:15:21.000 --> 00:15:23.000]  跟以前以色列人理解
[00:15:23.000 --> 00:15:24.000]  守門這件事
[00:15:24.000 --> 00:15:26.000]  就有很大的落差
[00:15:26.000 --> 00:15:28.000]  現在說守門
[00:15:28.000 --> 00:15:30.000]  大家會理解成secure
[00:15:30.000 --> 00:15:33.000]  守門就是secure
[00:15:33.000 --> 00:15:35.000]  但當年不是
[00:15:35.000 --> 00:15:37.000]  當年在藥櫃裡守門
[00:15:37.000 --> 00:15:40.000]  是一件很光榮的事情
[00:15:40.000 --> 00:15:41.000]  很榮耀的
[00:15:41.000 --> 00:15:44.000]  大家很羨慕
[00:15:44.000 --> 00:15:46.000]  可以做到守門
[00:15:46.000 --> 00:15:48.000]  他們通常說守門
[00:15:48.000 --> 00:15:50.000]  就是跟敬拜隊的人
[00:15:50.000 --> 00:15:52.000]  同級的
[00:15:52.000 --> 00:15:54.000]  一見到
[00:15:54.000 --> 00:15:56.000]  你在守門的時候
[00:15:56.000 --> 00:15:58.000]  很厲害
[00:15:58.000 --> 00:16:01.000]  交代完背景
[00:16:01.000 --> 00:16:02.000]  很想跟大家看看
[00:16:02.000 --> 00:16:04.000]  究竟俄別爾宗在生命裡
[00:16:04.000 --> 00:16:06.000]  發生過什麼事情
[00:16:06.000 --> 00:16:09.000]  令他整個人扭轉
[00:16:09.000 --> 00:16:10.000]  被攪動
[00:16:10.000 --> 00:16:15.000]  令他整個人得了一個改變
[00:16:15.000 --> 00:16:18.000]  就不能不由
[00:16:18.000 --> 00:16:19.000]  去接受藥櫃
[00:16:19.000 --> 00:16:21.000]  放在他家裡那一刻
[00:16:21.000 --> 00:16:22.000]  開始說起
[00:16:22.000 --> 00:16:24.000]  在那一刻開始說起
[00:16:24.000 --> 00:16:26.000]  我很想大家先
[00:16:26.000 --> 00:16:28.000]  也要明白俄別爾宗當時
[00:16:28.000 --> 00:16:30.000]  可能所面對的感受
[00:16:30.000 --> 00:16:32.000]  我幫大家
[00:16:32.000 --> 00:16:35.000]  幫大家讀經
[00:16:35.000 --> 00:16:37.000]  有一點點零修飾
[00:16:37.000 --> 00:16:39.000]  去了解俄別爾宗的感受
[00:16:39.000 --> 00:16:42.000]  俄別爾宗當時
[00:16:42.000 --> 00:16:45.000]  為什麼會接受藥櫃呢
[00:16:45.000 --> 00:16:47.000]  特別是剛剛
[00:16:47.000 --> 00:16:48.000]  烏薩
[00:16:48.000 --> 00:16:50.000]  因為藥櫃而死
[00:16:50.000 --> 00:16:51.000]  因為
[00:16:51.000 --> 00:16:53.000]  剛剛神擊殺烏薩
[00:16:53.000 --> 00:16:55.000]  這件事件之後
[00:16:55.000 --> 00:16:57.000]  但是俄別爾宗是願意
[00:16:57.000 --> 00:16:59.000]  順從大衛王的安排
[00:16:59.000 --> 00:17:01.000]  將藥櫃
[00:17:01.000 --> 00:17:03.000]  放在他家裡
[00:17:03.000 --> 00:17:05.000]  我想大家首先想一件事
[00:17:05.000 --> 00:17:07.000]  想想他的感受
[00:17:07.000 --> 00:17:10.000]  等一下我可能
[00:17:10.000 --> 00:17:12.000]  花些時間給大家想想
[00:17:12.000 --> 00:17:13.000]  可能跟隔壁的人談談
[00:17:13.000 --> 00:17:14.000]  但是先不要談
[00:17:14.000 --> 00:17:16.000]  因為我也要說
[00:17:16.000 --> 00:17:19.000]  如果你是俄別爾宗
[00:17:19.000 --> 00:17:22.000]  如果你是俄別爾宗
[00:17:22.000 --> 00:17:25.000]  在烏薩事件發生之後
[00:17:25.000 --> 00:17:28.000]  大衛王立刻下了一個命令
[00:17:28.000 --> 00:17:30.000]  是立刻的
[00:17:30.000 --> 00:17:33.000]  藥櫃要立刻
[00:17:33.000 --> 00:17:35.000]  搬到你家裡
[00:17:35.000 --> 00:17:37.000]  立刻搬到你家裡
[00:17:37.000 --> 00:17:41.000]  那你接不接受這個命令呢
[00:17:41.000 --> 00:17:43.000]  還有為什麼呢
[00:17:43.000 --> 00:17:44.000]  先不要談
[00:17:44.000 --> 00:17:46.000]  因為我還有些事情要處理
