
[00:00:00.000 --> 00:00:06.800]  免我門嘅債 如同我門免了人嘅債
[00:02:53.360 --> 00:02:55.840]  而靈裡面的需要最基本的
[00:02:55.840 --> 00:02:59.440]  就是我們的罪被赦免
[00:02:59.440 --> 00:03:00.720]  所以我們見到有物質
[00:03:00.720 --> 00:03:02.160]  是有靈的需要
[00:03:02.160 --> 00:03:04.640]  兩個都很基本
[00:03:04.640 --> 00:03:05.680]  而我們的需要
[00:03:05.680 --> 00:03:09.840]  神擺在整個主禱文的中間
[00:03:09.840 --> 00:03:11.840]  但是不要忘記
[00:03:11.840 --> 00:03:13.760]  主禱文是用我們
[00:03:13.760 --> 00:03:15.520]  不是用我
[00:03:15.520 --> 00:03:21.120]  所以當我們有了最基本的物質的需要
[00:03:21.120 --> 00:03:25.360]  我們要用這些物質來跟別人分享
[00:03:25.360 --> 00:03:27.280]  而今天的經文
[00:03:27.280 --> 00:03:30.160]  說當我們被神赦免了我們的罪之後
[00:03:30.160 --> 00:03:34.800]  我們也要去赦免別人的罪
[00:03:34.800 --> 00:03:39.520]  而如果我們將從神而來的物質跟別人分享
[00:03:39.520 --> 00:03:42.560]  而我們赦免得罪我們的人的時候
[00:03:42.560 --> 00:03:46.800]  神的愛就從我們的生命中流露出來
[00:03:46.800 --> 00:03:50.000]  以致別人見到神的愛
[00:03:50.000 --> 00:03:52.000]  將榮耀歸給神
[00:03:52.000 --> 00:03:53.200]  而最終的目的
[00:03:53.200 --> 00:03:56.320]  其實也是將一切的榮耀歸給神
[00:03:56.320 --> 00:03:58.960]  雖然神是將我們的需要
[00:03:58.960 --> 00:04:01.920]  擺在主禱文當中
[00:04:01.920 --> 00:04:05.440]  我們說禱告最終的目的
[00:04:05.440 --> 00:04:07.760]  就是要將榮耀歸給神
[00:04:07.760 --> 00:04:11.200]  我們在主禱文的結構
[00:04:11.200 --> 00:04:14.960]  是清楚地看到的
[00:04:14.960 --> 00:04:17.120]  另外一樣我可以證明給大家看
[00:04:17.120 --> 00:04:19.760]  今天的經文是最重要的
[00:04:19.760 --> 00:04:22.640]  是因為今天的經文
[00:04:22.640 --> 00:04:24.960]  《馬太福音》六章十二節
[00:04:24.960 --> 00:04:28.640]  「免我們的債如同我們免了人的債」
[00:04:28.640 --> 00:04:32.400]  是唯一有自己的註解的
[00:04:32.400 --> 00:04:34.640]  在《馬太福音》六章裡面
[00:04:34.640 --> 00:04:35.600]  講得很清楚
[00:04:35.600 --> 00:04:37.920]  六章十四至十五節
[00:04:37.920 --> 00:04:40.560]  「你們要恕人的過犯」
[00:04:40.560 --> 00:04:44.640]  「你們的天父也必要恕你們的過犯」
[00:04:44.640 --> 00:04:46.960]  「你們不要恕人的過犯」
[00:04:46.960 --> 00:04:53.200]  「你們的天父也必不要恕你們的過犯」
[00:04:53.200 --> 00:04:54.640]  這些經文
[00:04:54.640 --> 00:04:58.480]  令我們讀起來覺得很驚訝
[00:04:58.480 --> 00:05:04.080]  原來神赦免我們的罪是有條件的嗎?
[00:05:04.080 --> 00:05:06.160]  如果我們不赦免人
[00:05:06.160 --> 00:05:07.920]  神說不赦免我們
[00:05:07.920 --> 00:05:09.840]  如果我們赦免人
[00:05:09.840 --> 00:05:13.360]  神說他一樣赦免我們
[00:05:13.360 --> 00:05:17.600]  這一節的經文可以說是被很多人誤解
[00:05:17.600 --> 00:05:20.160]  我稍後會意圖解釋
[00:05:20.160 --> 00:05:24.640]  為什麼這節的經文好像是有條件的
[00:05:24.640 --> 00:05:27.520]  我們先來看看饒恕人
[00:05:27.520 --> 00:05:31.200]  相信饒恕人是一件非常困難的事
[00:05:31.200 --> 00:05:36.000]  大家在座可能都曾經被人傷害過
[00:05:36.000 --> 00:05:41.760]  是非常難能夠是寬恕人、饒恕人
[00:05:41.760 --> 00:05:44.320]  曾經有一個猶太人
[00:05:44.320 --> 00:05:47.360]  他是集中營的生還者
[00:05:47.360 --> 00:05:51.440]  他的名字叫Simon Wiesenthal
[00:05:51.440 --> 00:05:54.480]  這個集中營的生還者
[00:05:54.480 --> 00:05:58.320]  他曾經在集中營裡做了很多苦工
[00:05:58.320 --> 00:06:03.280]  他有一天在集中營裡的一間醫院工作的時候
[00:06:03.280 --> 00:06:06.160]  正在處理一些垃圾
[00:06:06.160 --> 00:06:07.840]  被一個看護來到
[00:06:07.840 --> 00:06:11.360]  拉著他的衣袖,戳著他就走
[00:06:11.360 --> 00:06:14.480]  都沒有機會跟他說去哪裡
[00:06:14.480 --> 00:06:18.560]  後來Wiesenthal去到一間病房裡
[00:06:18.560 --> 00:06:21.120]  他看到有一個德國的士兵
[00:06:21.120 --> 00:06:23.920]  很年輕,二十多歲
[00:06:23.920 --> 00:06:28.480]  他是奄奄一息地病床上高
[00:06:28.480 --> 00:06:32.720]  傷得很重,快不行了
[00:06:32.720 --> 00:06:36.640]  這個兵士看到Wiesenthal很開心
[00:06:36.640 --> 00:06:39.360]  馬上伸手出來
[00:06:39.360 --> 00:06:43.120]  剩下的力氣把他拉過來
[00:06:43.120 --> 00:06:46.960]  好像怕他會逃跑一樣
[00:06:46.960 --> 00:06:48.320]  他跟Wiesenthal說
[00:06:48.320 --> 00:06:52.000]  我很需要一個猶太人來寬恕我
[00:06:52.000 --> 00:06:55.360]  我做了一些很可怕的事
[00:06:55.360 --> 00:06:58.560]  原來他跟一群德國的士兵
[00:06:58.560 --> 00:07:01.520]  去到蘇聯的一個村莊裡
[00:07:01.520 --> 00:07:05.840]  找到有很多猶太人躲在那裡
[00:07:05.840 --> 00:07:10.400]  他們把猶太人關進了一間大屋裡
[00:07:10.400 --> 00:07:14.880]  密密實實的,連站的地方都沒有
[00:07:14.880 --> 00:07:18.640]  個個都是這樣,然後把門反鎖
[00:07:18.640 --> 00:07:23.120]  然後在窗口裡放手榴彈進去
[00:07:23.120 --> 00:07:28.160]  把全部這些猶太人殺死,燒死了
[00:07:28.160 --> 00:07:30.960]  這個德國士兵說,我還清楚記得
[00:07:30.960 --> 00:07:35.840]  我站在地上,看到二樓有一個猶太人
[00:07:35.840 --> 00:07:37.760]  他抱著一個嬰兒
[00:07:37.760 --> 00:07:41.200]  他身邊就是站著他的太太
[00:07:41.200 --> 00:07:43.760]  他們的衣服開始著火了
[00:07:43.760 --> 00:07:46.320]  那個爸爸是掩著嬰兒的臉
[00:07:46.320 --> 00:07:49.360]  接著從二樓跳下來
[00:07:49.360 --> 00:07:53.600]  他說他的太太接著很快也跳了下來
[00:07:53.600 --> 00:07:56.080]  這個士兵說,我的天啊
[00:07:56.080 --> 00:08:01.440]  我們就這樣把他一家三口亂槍射死了
[00:08:01.440 --> 00:08:03.520]  因為我們是得到命令
[00:08:03.520 --> 00:08:07.440]  任何人,如果是在窗口跳出來的
[00:08:07.440 --> 00:08:11.520]  我們要把他亂槍射死
[00:08:11.520 --> 00:08:15.280]  他說我做了非常大的傷害
[00:08:15.280 --> 00:08:18.080]  我不能夠忘記我自己所做
[00:08:18.080 --> 00:08:20.960]  我所做的令我非常困擾
[00:08:20.960 --> 00:08:23.040]  我希望在我死之前
[00:08:23.040 --> 00:08:25.280]  能夠找到一個猶太人
[00:08:25.280 --> 00:08:30.960]  能夠寬恕我做了這些事
[00:08:30.960 --> 00:08:34.400]  Wysondo 怎樣做呢?
[00:08:34.400 --> 00:08:38.160]  他面無表情,站了起來
[00:08:38.160 --> 00:08:41.280]  不再看這個德國士兵
[00:08:41.280 --> 00:08:44.080]  他就離開了那個房間
[00:08:44.080 --> 00:08:47.200]  這本書他所寫的叫做《向日葵》
[00:08:47.200 --> 00:08:48.800]  叫做《Sunflower》
[00:08:48.800 --> 00:08:50.320]  這本書很有趣
[00:08:50.320 --> 00:08:54.320]  第一章是講這些事情
[00:08:54.320 --> 00:08:57.520]  接下來就是很多人寫信
[00:08:57.520 --> 00:08:58.560]  有很多人說
[00:08:58.560 --> 00:09:01.440]  你應該是饒恕這個德國的士兵
[00:09:01.440 --> 00:09:02.960]  又有很多人說你做得對
[00:09:02.960 --> 00:09:06.480]  你不應該饒恕這個德國的士兵
[00:09:06.480 --> 00:09:09.360]  這個德國的士兵到他死
[00:09:09.360 --> 00:09:15.040]  都沒有得到猶太人的寬恕
[00:09:15.040 --> 00:09:17.040]  變成我們會怎樣做呢?
[00:09:17.040 --> 00:09:21.760]  我們會不會寬恕這個德國的士兵呢?
[00:09:21.760 --> 00:09:26.240]  相信我們不需要這個故事來告訴我們
[00:09:26.240 --> 00:09:29.200]  寬恕人是有多艱難
[00:09:29.200 --> 00:09:33.840]  尤其是當我們被我們身邊最親的人
[00:09:33.840 --> 00:09:35.600]  我們所愛的人
[00:09:35.600 --> 00:09:38.640]  可能是我們的親戚
[00:09:38.640 --> 00:09:40.720]  可能是我們的好朋友
[00:09:40.720 --> 00:09:45.120]  來得罪我們
[00:09:45.120 --> 00:09:46.960]  冒犯我們
[00:09:46.960 --> 00:09:51.520]  是不是容易的?
[00:09:51.520 --> 00:09:53.520]  但是我們看看今天的經文
[00:09:53.520 --> 00:09:55.360]  是怎樣教導我們
[00:09:55.360 --> 00:09:58.080]  《馬太福音》六章十四節
[00:09:58.080 --> 00:10:01.040]  經文說你們饒恕人的過犯
[00:10:01.040 --> 00:10:06.880]  你們的天父也必饒恕你們的過犯
[00:10:06.880 --> 00:10:10.480]  「過犯」這個字的意思在希臘文
[00:10:10.480 --> 00:10:11.840]  是「滑低了」
[00:10:11.840 --> 00:10:13.760]  是「跌了到地上」
[00:10:13.760 --> 00:10:16.560]  好像有些人是意會著
[00:10:16.560 --> 00:10:19.920]  一個基督徒會有跌倒的時候
[00:10:19.920 --> 00:10:22.320]  是會有犯罪的時候
[00:10:22.320 --> 00:10:28.880]  我們身邊的人會有犯罪來得罪我們的時候
[00:10:28.880 --> 00:10:31.280]  《馬太福音》六章十二節
[00:10:31.280 --> 00:10:33.760]  今天的經文說「免我們的債」
[00:10:33.760 --> 00:10:36.880]  如同我們免了人的債
[00:10:36.880 --> 00:10:38.560]  是用「債」字
[00:10:38.560 --> 00:10:41.840]  十二節不是用「過犯」
[00:10:41.840 --> 00:10:43.280]  這個「債」字很有意思
[00:10:43.280 --> 00:10:46.640]  這個「債」字在聖經裡面出現了三十二次
[00:10:46.640 --> 00:10:49.280]  只有兩次是用作名詞
[00:10:49.280 --> 00:10:52.320]  三十次是用作動詞
[00:10:52.320 --> 00:10:54.320]  而三十次的動詞當中
[00:10:54.320 --> 00:10:58.240]  只有五次是說錢財上的債
[00:10:58.240 --> 00:11:02.720]  但是有二十五次是說道德上的債
[00:11:02.720 --> 00:11:04.720]  什麼叫道德上的債
[00:11:04.720 --> 00:11:08.880]  道德上的債就是當我們犯了罪
[00:11:08.880 --> 00:11:10.480]  我們得罪了神
[00:11:10.480 --> 00:11:12.320]  我們虧欠了神
[00:11:12.320 --> 00:11:15.840]  這個就叫道德上的債
[00:11:15.840 --> 00:11:19.600]  這個用「債」說虧欠
[00:11:19.600 --> 00:11:23.040]  對我們中國人其實是很熟悉的
[00:11:23.040 --> 00:11:24.560]  我們經常說得罪了人
[00:11:24.560 --> 00:11:26.960]  好像說虧欠了人
[00:11:26.960 --> 00:11:28.160]  有人得罪了我們
[00:11:28.160 --> 00:11:28.960]  我們會怎麼說呢
[00:11:28.960 --> 00:11:31.840]  哎呀我前世欠你的
[00:11:31.840 --> 00:11:33.520]  有時我們會這樣說
[00:11:33.520 --> 00:11:34.720]  我前世欠你的
[00:11:34.720 --> 00:11:39.280]  所以你今世來跟我討債
[00:11:39.280 --> 00:11:40.480]  所以我們中國人很熟悉
[00:11:40.480 --> 00:11:43.600]  猶太人和中國人很多相似的地方
[00:11:43.600 --> 00:11:46.000]  猶太人都是說債
[00:11:46.000 --> 00:11:48.720]  他們說神是聖潔的
[00:11:48.720 --> 00:11:51.040]  當我們犯罪
[00:11:51.040 --> 00:11:52.400]  冒犯了神
[00:11:52.400 --> 00:11:54.400]  觸犯了神的聖潔
[00:11:54.400 --> 00:11:56.960]  就叫做虧欠了神
[00:11:56.960 --> 00:11:59.360]  所以我們見到馬太
[00:11:59.360 --> 00:12:00.880]  是寫馬太福音
[00:12:00.880 --> 00:12:03.200]  馬太福音是寫給猶太人
[00:12:03.200 --> 00:12:05.440]  所以馬太在這裡六章十二節
[00:12:05.440 --> 00:12:06.960]  是用「債」這個字
[00:12:06.960 --> 00:12:09.200]  因為猶太人一看就知道
[00:12:09.200 --> 00:12:13.040]  馬太在說什麼
[00:12:13.040 --> 00:12:14.560]  路加福音十一章
[00:12:14.560 --> 00:12:18.320]  我們說同樣是有記載主禱文
[00:12:18.320 --> 00:12:21.120]  路加福音不是寫給猶太人
[00:12:21.120 --> 00:12:22.960]  是寫給外邦人
[00:12:22.960 --> 00:12:26.480]  所以路加在這裡十一章四節
[00:12:26.480 --> 00:12:28.480]  同樣的經文是說什麼
[00:12:28.480 --> 00:12:30.800]  是赦免我們的罪
[00:12:30.800 --> 00:12:36.480]  因為我們也赦免凡虧欠我們的人
[00:12:36.480 --> 00:12:43.040]  見不見到這個「債」、「罪」和「過犯」
[00:12:43.040 --> 00:12:46.960]  是說同一樣的東西
[00:12:46.960 --> 00:12:49.760]  我們也知道聖經教我們
[00:12:49.760 --> 00:12:52.640]  當我們犯了罪之後
[00:12:52.640 --> 00:12:56.640]  罪是需要被神寬恕
[00:12:56.640 --> 00:13:02.400]  罪是需要被神赦免
[00:13:02.400 --> 00:13:04.800]  馬太福音六章十二節
[00:13:04.800 --> 00:13:06.800]  說要免我們的「債」
[00:13:06.800 --> 00:13:09.200]  如同我們免了人的「債」
[00:13:09.200 --> 00:13:12.560]  是用「免」「赦免」這個字
[00:13:12.560 --> 00:13:15.680]  剛才我們說六章十二節的註解
[00:13:15.680 --> 00:13:18.720]  六章十四和十五不是用「免」
[00:13:18.720 --> 00:13:21.760]  是用「饒恕」
[00:13:21.760 --> 00:13:23.760]  饒恕我們的罪
[00:13:23.760 --> 00:13:26.240]  如同我們饒恕人的罪
[00:13:26.240 --> 00:13:27.600]  六章十五節說
[00:13:27.600 --> 00:13:30.000]  你們不饒恕人的過犯
[00:13:30.000 --> 00:13:34.240]  你們的天父也必不饒恕你們
[00:13:34.240 --> 00:13:37.200]  很多人聽了這句話會覺得很驚訝
[00:13:37.200 --> 00:13:38.880]  我剛才也說過
[00:13:38.880 --> 00:13:41.280]  可能是time out
[00:13:41.280 --> 00:13:44.240]  怎麼可能我們
[00:13:44.240 --> 00:13:46.640]  如果不饒恕人神就不饒恕我們
[00:13:46.640 --> 00:13:50.000]  難道我們會失去我們的救恩?
[00:13:50.000 --> 00:13:52.480]  這些經文是不是這個意思?
[00:13:52.480 --> 00:13:53.680]  不是的
[00:13:53.680 --> 00:13:55.440]  我們聽很多牧師說到
[00:13:55.440 --> 00:13:57.840]  想很多主人學都說
[00:13:57.840 --> 00:14:01.760]  我們的罪是徹徹底底被神赦免了
[00:14:01.760 --> 00:14:04.400]  不會再有審判來到我們的身上
[00:14:04.400 --> 00:14:06.960]  耶穌基督是擔了我們的罪
[00:14:06.960 --> 00:14:10.000]  為什麼這節經文會這樣說?
[00:14:10.000 --> 00:14:12.400]  有很多經文我們都很熟悉的
[00:14:12.400 --> 00:14:15.760]  例如以塞亞書五十三章六節說
[00:14:15.760 --> 00:14:17.920]  你們都如羊走米
[00:14:17.920 --> 00:14:19.600]  各人偏行幾路
[00:14:19.600 --> 00:14:25.040]  耶和華使我們眾人的罪孽都歸在他身上
[00:14:25.040 --> 00:14:26.400]  歸在神的身上
[00:14:26.400 --> 00:14:29.200]  我們的罪孽歸在耶穌基督的身上
[00:14:29.200 --> 00:14:32.000]  祂替我們背了罪
[00:14:32.000 --> 00:14:34.800]  為什麼還說不赦免我們?
[00:14:34.800 --> 00:14:38.480]  另外也有詩篇八十五篇二節說什麼?
[00:14:38.480 --> 00:14:40.960]  你赦免了你百姓的罪孽
[00:14:40.960 --> 00:14:44.560]  遮蓋了他們一切的過犯
[00:14:44.560 --> 00:14:45.600]  我們的過犯
[00:14:45.600 --> 00:14:49.680]  我們的罪是一切被耶穌基督遮蓋了
[00:14:49.680 --> 00:14:50.960]  一切
[00:14:50.960 --> 00:14:53.840]  一切包括你以前的罪
[00:14:53.840 --> 00:14:54.880]  現在的罪
[00:14:54.880 --> 00:14:57.040]  甚至你將來的罪
[00:14:57.040 --> 00:14:59.680]  都已經被遮蓋了
[00:14:59.680 --> 00:15:02.640]  以塞亞書四十三章二十五節
[00:15:02.640 --> 00:15:06.480]  也說唯有我為自己的緣故
[00:15:06.480 --> 00:15:08.480]  蒲沒你的過犯
[00:15:08.480 --> 00:15:11.200]  我也不紀念你的罪惡
[00:15:11.200 --> 00:15:12.480]  耶穌基督說
[00:15:12.480 --> 00:15:15.040]  神說我不記得你們的罪惡
[00:15:15.040 --> 00:15:17.440]  你們的罪
[00:15:17.440 --> 00:15:20.960]  那麼這節的經文究竟在說什麼?
[00:15:20.960 --> 00:15:23.040]  如果這些經文是對的話
[00:15:23.040 --> 00:15:29.920]  我們不可能會失去我們的救恩
[00:15:29.920 --> 00:15:31.600]  我們看到
[00:15:31.600 --> 00:15:33.120]  剛才說什麼?
[00:15:33.120 --> 00:15:36.160]  耶穌基督為我們擔一切
[00:15:36.160 --> 00:15:38.560]  而耶穌基督將祂的義給了我們
[00:15:38.560 --> 00:15:41.520]  如果我們得救是在乎我們自己的義
[00:15:41.520 --> 00:15:43.120]  那就大件事了
[00:15:43.120 --> 00:15:44.320]  我今天是義人
[00:15:44.320 --> 00:15:47.680]  我明天後天或大後天也不是義人
[00:15:47.680 --> 00:15:50.000]  如果是基於我們自己的義的話
[00:15:50.000 --> 00:15:52.080]  一天得救一天不得救
[00:15:52.080 --> 00:15:54.160]  不是在乎我
[00:15:54.160 --> 00:15:56.400]  是在乎耶穌基督的義
[00:15:56.400 --> 00:15:58.800]  所以為什麼說恩信稱義
[00:15:58.800 --> 00:16:00.480]  我們是信
[00:16:00.480 --> 00:16:03.520]  以至是耶穌將祂的義披在我們身上
[00:16:03.520 --> 00:16:07.680]  以至我們能夠為神所喜悅
[00:16:07.680 --> 00:16:09.520]  剛才經文也讀過
[00:16:09.520 --> 00:16:11.120]  一切的罪
[00:16:11.120 --> 00:16:13.280]  以前的 現在的 將來
[00:16:13.280 --> 00:16:17.040]  完全是赦免了
[00:16:17.040 --> 00:16:22.160]  究竟這節經文是說什麼?
[00:16:22.160 --> 00:16:25.760]  有很多解經家會解釋
[00:16:25.760 --> 00:16:29.440]  原來有兩種不同的寬恕
[00:16:29.440 --> 00:16:33.760]  有一種寬恕叫地位上的寬恕
[00:16:33.760 --> 00:16:38.960]  就是我們最初接受耶穌基督成為我們的救主
[00:16:38.960 --> 00:16:41.360]  耶穌基督將祂的義披在我們身上
[00:16:41.360 --> 00:16:43.280]  我們與神和好
[00:16:43.280 --> 00:16:44.800]  我們成為神的兒女
[00:16:44.800 --> 00:16:47.120]  我們有了地位上的寬恕
[00:16:47.120 --> 00:16:49.120]  我們成為神的兒女
[00:16:49.120 --> 00:16:52.480]  這是打風也打不掉的事
[00:16:52.480 --> 00:16:54.880]  我們不會失去的
[00:16:54.880 --> 00:16:58.800]  正如《馬太福音》26章28節所說
[00:16:58.800 --> 00:17:02.240]  正如《羅馬書》3章24-28
[00:17:02.240 --> 00:17:05.840]  3章24是說我們八百成為二人
[00:17:05.840 --> 00:17:08.080]  不是我們所做的
[00:17:08.080 --> 00:17:10.160]  《已不所思》1章7節
[00:17:10.160 --> 00:17:12.640]  4章32節也是這樣說
[00:17:12.640 --> 00:17:15.120]  《約翰一書》2章12節說
[00:17:15.120 --> 00:17:19.680]  我們的罪是藉著主的名得了赦免
[00:17:19.680 --> 00:17:23.120]  是藉著主的名不是藉著我們所做的
[00:17:23.120 --> 00:17:25.680]  所以這個地位上的赦免
[00:17:25.680 --> 00:17:28.320]  永遠我們不能夠失去
[00:17:28.320 --> 00:17:31.120]  但是還有一種寬恕
[00:17:31.120 --> 00:17:35.520]  這種寬恕是關係上的寬恕
[00:17:35.520 --> 00:17:37.680]  就是當我們成為了基督徒之後
[00:17:37.680 --> 00:17:40.640]  我們仍然會犯罪
[00:17:40.640 --> 00:17:44.960]  但我們犯罪我們仍然需要同神來凝聚
[00:17:44.960 --> 00:17:49.600]  是能夠知取祂的寬恕
[00:17:49.600 --> 00:17:52.720]  稍後會跟大家說有兩節的經文
[00:17:52.720 --> 00:17:54.000]  有兩章的經文
[00:17:54.000 --> 00:17:57.920]  《約翰福音》13章和《文素記》19章都有說
[00:17:57.920 --> 00:18:00.080]  一個新約一個舊約
[00:18:00.080 --> 00:18:03.120]  但是先說說這個關係上的寬恕
[00:18:03.120 --> 00:18:05.760]  我想想有沒有好的例子
[00:18:05.760 --> 00:18:10.080]  我想得到的是我自己和我爸爸的關係
[00:18:10.080 --> 00:18:12.320]  我爸爸是一個很好的爸爸
[00:18:12.320 --> 00:18:14.240]  非常好的爸爸
[00:18:14.240 --> 00:18:17.200]  他會親自在香港
[00:18:17.200 --> 00:18:21.840]  會親自教我和我的姐姐三姐姐讀書
[00:18:21.840 --> 00:18:24.960]  我大姐姐二姐姐他早就送去美國
[00:18:24.960 --> 00:18:26.320]  送來美國
[00:18:26.320 --> 00:18:29.440]  可能輪到三姐姐和我已經沒有那麼多錢
[00:18:29.440 --> 00:18:31.040]  送我們過來
[00:18:31.040 --> 00:18:33.920]  也可能是他特別喜歡我和我三姐姐
[00:18:33.920 --> 00:18:35.440]  喜歡留我們在他身邊
[00:18:35.440 --> 00:18:37.040]  我不知道
[00:18:37.040 --> 00:18:40.480]  但是他會親自教我們讀書
[00:18:40.480 --> 00:18:42.800]  很不簡單的你想想
[00:18:42.800 --> 00:18:44.960]  下班回到家
[00:18:44.960 --> 00:18:47.760]  還沒洗澡 還沒吃飯
[00:18:47.760 --> 00:18:50.560]  就馬上拿著書和我們讀
[00:18:50.560 --> 00:18:54.320]  和我們補習 真的不容易
[00:18:54.320 --> 00:18:55.920]  我在香港很頑皮
[00:18:55.920 --> 00:18:57.200]  很頑皮很頑皮
[00:18:57.200 --> 00:19:00.000]  不喜歡讀書 我喜歡玩
[00:19:00.000 --> 00:19:01.760]  所以每天他回來
[00:19:01.760 --> 00:19:04.640]  叫我和他問我書又如何
[00:19:04.640 --> 00:19:06.880]  張開嘴巴就只有一個洞
[00:19:06.880 --> 00:19:09.520]  我應該是在白天
[00:19:09.520 --> 00:19:11.440]  預備好讓他回來問
[00:19:11.440 --> 00:19:14.320]  問完很快就完事
[00:19:14.320 --> 00:19:17.040]  但是我喜歡玩 但是不去讀
[00:19:17.040 --> 00:19:18.240]  結果如何
[00:19:18.240 --> 00:19:21.280]  結果不懂就發脾氣
[00:19:21.280 --> 00:19:23.040]  不是我爸爸和我發脾氣
[00:19:23.040 --> 00:19:25.120]  是我和我爸爸發脾氣
[00:19:25.120 --> 00:19:27.120]  還惡人先告狀
[00:19:27.120 --> 00:19:29.600]  不懂還要發脾氣
[00:19:29.600 --> 00:19:32.160]  但是我發脾氣之後又如何
[00:19:32.160 --> 00:19:34.400]  心很不舒服
[00:19:34.400 --> 00:19:39.520]  很混亂 好像覺得我和我爸爸的關係出現了問題
[00:19:39.520 --> 00:19:45.440]  很不舒服 直至我和我爸爸道歉
[00:19:45.440 --> 00:19:48.160]  說我錯了 爸爸求你原諒我
[00:19:48.160 --> 00:19:49.840]  之後我就很開心
[00:19:49.840 --> 00:19:52.560]  而我爸爸每次都一樣
[00:19:52.560 --> 00:19:55.040]  很期待我和他道歉
[00:19:55.040 --> 00:19:57.600]  從來沒試過說你今天很頑皮
[00:19:57.600 --> 00:20:00.240]  我不歡恥你 明天再說
[00:20:00.240 --> 00:20:01.360]  不會的
[00:20:01.360 --> 00:20:04.400]  我去到他面前 他已經知道我做什麼了
