
[00:00:00.000 --> 00:00:06.000]  上個星期我講了傳道書五章一至七節
[00:02:19.000 --> 00:02:21.000]  不需要大驚小怪
[00:02:21.000 --> 00:02:23.000]  不是等於他要認同或者嘉許
[00:02:23.000 --> 00:02:25.000]  他只是講一個實情
[00:02:25.000 --> 00:02:31.000]  就是這些事情是必然會發生
[00:02:31.000 --> 00:02:34.000]  就好像在今天的世界裡
[00:02:34.000 --> 00:02:36.000]  無論哪一個國家
[00:02:36.000 --> 00:02:40.000]  或者他用哪一種的政治制度
[00:02:40.000 --> 00:02:42.000]  無論是民主自由的社會也好
[00:02:42.000 --> 00:02:47.000]  或者是獨裁統治的社會也好
[00:02:47.000 --> 00:02:50.000]  窮人受到欺壓 受到剝削
[00:02:50.000 --> 00:02:52.000]  是一個有目共睹
[00:02:52.000 --> 00:02:56.000]  共有的一個普遍的現象
[00:02:56.000 --> 00:03:04.000]  我們都不會去否認有這種事實
[00:03:04.000 --> 00:03:09.000]  在當時傳道者看到的情況
[00:03:09.000 --> 00:03:13.000]  欺壓的情況可以算是相當嚴重
[00:03:13.000 --> 00:03:16.000]  從之前幾章所講的
[00:03:16.000 --> 00:03:18.000]  他都陸續有提到欺壓的事
[00:03:18.000 --> 00:03:20.000]  這裡又有提到欺壓的事
[00:03:20.000 --> 00:03:26.000]  他還提到一些原因
[00:03:26.000 --> 00:03:29.000]  不過我們看到當時就說
[00:03:29.000 --> 00:03:31.000]  窮人被欺壓的時候
[00:03:31.000 --> 00:03:33.000]  他們是完全沒有保障
[00:03:33.000 --> 00:03:35.000]  他們的生活是沒有保障
[00:03:35.000 --> 00:03:38.000]  還不能投訴
[00:03:38.000 --> 00:03:40.000]  你想一下
[00:03:40.000 --> 00:03:43.000]  他們那個國家
[00:03:43.000 --> 00:03:47.000]  本來是用神的律法
[00:03:47.000 --> 00:03:53.000]  建立成一個公義公平的社會制度
[00:03:53.000 --> 00:03:57.000]  現在開始崩潰
[00:03:57.000 --> 00:03:58.000]  我們會問
[00:03:58.000 --> 00:04:01.000]  為什麼會申訴無門?
[00:04:01.000 --> 00:04:05.000]  為什麼官府不理會?
[00:04:05.000 --> 00:04:07.000]  為什麼?
[00:04:07.000 --> 00:04:09.000]  經文告訴我們
[00:04:09.000 --> 00:04:13.000]  原來是官官相衛
[00:04:13.000 --> 00:04:16.000]  申訴的案件不會受理
[00:04:16.000 --> 00:04:18.000]  就算接受受理
[00:04:18.000 --> 00:04:20.000]  都會不了了之
[00:04:20.000 --> 00:04:21.000]  為什麼?
[00:04:21.000 --> 00:04:24.000]  官官相衛
[00:04:24.000 --> 00:04:26.000]  經文這裡說
[00:04:26.000 --> 00:04:28.000]  下半節說到
[00:04:28.000 --> 00:04:33.000]  因有一位高過居高位的監察
[00:04:33.000 --> 00:04:38.000]  居高位的指的是做官的
[00:04:38.000 --> 00:04:45.000]  而高過居高位的指的是更高的官
[00:04:45.000 --> 00:04:47.000]  最有趣的是
[00:04:47.000 --> 00:04:49.000]  這一節裡
[00:04:49.000 --> 00:04:51.000]  監察這個字
[00:04:51.000 --> 00:04:54.000]  監察這個字有兩面的意思
[00:04:54.000 --> 00:04:58.000]  監察當然可以解釋做監察
[00:04:58.000 --> 00:05:01.000]  和做看守
[00:05:01.000 --> 00:05:04.000]  另外一邊可以解釋做什麼呢?
[00:05:04.000 --> 00:05:05.000]  是保護
[00:05:05.000 --> 00:05:07.000]  或者是照應
[00:05:07.000 --> 00:05:09.000]  照起他們的意思
[00:05:09.000 --> 00:05:10.000]  照起我們廣東話
[00:05:10.000 --> 00:05:13.000]  有人照起
[00:05:13.000 --> 00:05:16.000]  整句話的意思是
[00:05:16.000 --> 00:05:18.000]  每一層的官員
[00:05:18.000 --> 00:05:24.000]  都有更高的官來包庇他們
[00:05:24.000 --> 00:05:28.000]  所以受欺壓的窮人就投訴無門
[00:05:28.000 --> 00:05:31.000]  唯有獨自流淚
[00:05:31.000 --> 00:05:32.000]  上一章也說
[00:05:32.000 --> 00:05:36.000]  被欺壓的在流淚
[00:05:36.000 --> 00:05:40.000]  第九節
[00:05:40.000 --> 00:05:43.000]  況且地的益處歸眾人
[00:05:43.000 --> 00:05:48.000]  就是君王也受田地的供應
[00:05:48.000 --> 00:05:51.000]  我們很容易都同意
[00:05:51.000 --> 00:05:55.000]  就是田地的出產農作物
[00:05:55.000 --> 00:05:57.000]  本應就是大家有份的
[00:05:57.000 --> 00:05:58.000]  你有份耕種
[00:05:58.000 --> 00:06:02.000]  你就應該有份享受那個收成
[00:06:02.000 --> 00:06:03.000]  田地的出產
[00:06:03.000 --> 00:06:05.000]  大家有份
[00:06:05.000 --> 00:06:09.000]  是供應大家的生活所需的
[00:06:09.000 --> 00:06:13.000]  大家有份是包括平民百姓
[00:06:13.000 --> 00:06:16.000]  也包括君王和那些高官
[00:06:16.000 --> 00:06:18.000]  是人人有份
[00:06:18.000 --> 00:06:22.000]  但是那些有權有勢的人
[00:06:22.000 --> 00:06:23.000]  那些官員
[00:06:23.000 --> 00:06:26.000]  卻是用不法的手段
[00:06:26.000 --> 00:06:28.000]  或者是橫徵暴斂
[00:06:28.000 --> 00:06:31.000]  或者是剝削欺詐
[00:06:31.000 --> 00:06:32.000]  用這樣的手段
[00:06:32.000 --> 00:06:36.000]  將窮人應得的那一份都搶了
[00:06:36.000 --> 00:06:41.000]  受欺壓的窮人身訴無門
[00:06:41.000 --> 00:06:46.000]  只有在那裡遮探流淚
[00:06:46.000 --> 00:06:47.000]  聖經說
[00:06:47.000 --> 00:06:50.000]  當窮人受欺壓遮探流淚的時候
[00:06:50.000 --> 00:06:52.000]  神會看到他們的眼淚
[00:06:52.000 --> 00:06:56.000]  神會出手幫他們
[00:06:56.000 --> 00:06:58.000]  經文這裡沒有說
[00:06:58.000 --> 00:07:01.000]  欺壓人那些人會有什麼後果
[00:07:01.000 --> 00:07:03.000]  但是其實在前面
[00:07:03.000 --> 00:07:06.000]  經文前面第四章和第三章
[00:07:06.000 --> 00:07:08.000]  都有提過的經文
[00:07:08.000 --> 00:07:10.000]  是說神必會審問
[00:07:10.000 --> 00:07:12.000]  做惡事的人
[00:07:12.000 --> 00:07:18.000]  也說神必會追究以往所做過的事
[00:07:18.000 --> 00:07:21.000]  這是三章十六十七節所說的
[00:07:21.000 --> 00:07:24.000]  另外我們也可以看看詩篇
[00:07:24.000 --> 00:07:28.000]  我們看詩篇七十二篇第四節
[00:07:30.000 --> 00:07:33.000]  他是在說神
[00:07:33.000 --> 00:07:35.000]  在說耶穌基督
[00:07:35.000 --> 00:07:37.000]  在說彌賽亞神
[00:07:37.000 --> 00:07:40.000]  他必為民眾的困苦人申冤
[00:07:40.000 --> 00:07:42.000]  拯救窮乏之輩
[00:07:42.000 --> 00:07:45.000]  壓碎那些欺壓人的
[00:07:45.000 --> 00:07:52.000]  我留意這首詩的結尾
[00:07:52.000 --> 00:07:53.000]  我看看第二十節
[00:07:53.000 --> 00:07:54.000]  看看有沒有說出來
[00:07:54.000 --> 00:07:56.000]  看看第二十節
[00:07:56.000 --> 00:07:59.000]  第二十節是說這首詩原來是
[00:07:59.000 --> 00:08:01.000]  大衛的祈禱原筆
[00:08:01.000 --> 00:08:04.000]  整首詩就是大衛的祈禱的內容
[00:08:04.000 --> 00:08:06.000]  我看看第一節
[00:08:06.000 --> 00:08:11.000]  第一節括弧說什麼
[00:08:11.000 --> 00:08:14.000]  是標題
[00:08:14.000 --> 00:08:17.000]  標題說是所羅門的詩
[00:08:17.000 --> 00:08:19.000]  究竟是誰的詩
[00:08:19.000 --> 00:08:22.000]  是所羅門還是大衛的詩
[00:08:22.000 --> 00:08:25.000]  當然我們知道其實是什麼意思
[00:08:25.000 --> 00:08:31.000]  是所羅門編輯他父親大衛的祈禱內容
[00:08:31.000 --> 00:08:34.000]  來編撰成這首詩
[00:08:34.000 --> 00:08:39.000]  又或者是當他父親大衛祈禱的時候
[00:08:39.000 --> 00:08:41.000]  所羅門就站在旁邊
[00:08:41.000 --> 00:08:43.000]  他聽到父親的禱告
[00:08:43.000 --> 00:08:47.000]  於是將禱告內容編輯成這首詩
[00:08:47.000 --> 00:08:50.000]  無論是什麼情況之下都好
[00:08:50.000 --> 00:08:53.000]  可以表達到所羅門他自己
[00:08:53.000 --> 00:08:56.000]  是相信神有審判的
[00:08:56.000 --> 00:08:59.000]  所以在《傳道書》裡面
[00:08:59.000 --> 00:09:01.000]  在《針研》裡面
[00:09:01.000 --> 00:09:02.000]  他很多地方都提到
[00:09:02.000 --> 00:09:05.000]  神始終必定會審判
[00:09:05.000 --> 00:09:10.000]  我的意思是說
[00:09:10.000 --> 00:09:13.000]  搶奪別人應得的一份
[00:09:13.000 --> 00:09:14.000]  是犯罪的行動
[00:09:14.000 --> 00:09:16.000]  是神會審判的
[00:09:16.000 --> 00:09:21.000]  而最終的結果就是連自己那份都被奪去
[00:09:21.000 --> 00:09:23.000]  被神奪回
[00:09:23.000 --> 00:09:26.000]  所以我們千萬不要貪心
[00:09:26.000 --> 00:09:30.000]  不要去奪走別人應得的一份
[00:09:30.000 --> 00:09:34.000]  我們可以反省一下
[00:09:34.000 --> 00:09:37.000]  我們有沒有奪走別人的那份呢?
[00:09:37.000 --> 00:09:40.000]  有
[00:09:40.000 --> 00:09:41.000]  沒有
[00:09:41.000 --> 00:09:43.000]  好像沒有多數
[00:09:43.000 --> 00:09:46.000]  明顯有沒有這樣做
[00:09:46.000 --> 00:09:48.000]  當然我的想法是沒有的
[00:09:48.000 --> 00:09:52.000]  但是暗地裡或許會有
[00:09:52.000 --> 00:09:54.000]  又或者
[00:09:54.000 --> 00:09:58.000]  是不自覺地做了自己都不知道
[00:09:58.000 --> 00:10:01.000]  明顯的那些不用我說了
[00:10:01.000 --> 00:10:02.000]  大家都會知道
[00:10:02.000 --> 00:10:04.000]  我就說一些不自覺的
[00:10:04.000 --> 00:10:06.000]  或者我們有時候不為意都做了
[00:10:06.000 --> 00:10:07.000]  是什麼呢?
[00:10:07.000 --> 00:10:08.000]  譬如
[00:10:08.000 --> 00:10:10.000]  欠債不還
[00:10:10.000 --> 00:10:14.000]  上個禮拜說有拖沒欠那一類
[00:10:14.000 --> 00:10:18.000]  那你就拿別人的好處
[00:10:18.000 --> 00:10:20.000]  欠債不還
[00:10:20.000 --> 00:10:22.000]  或者
[00:10:22.000 --> 00:10:25.000]  拖欠或者剋扣人工
[00:10:25.000 --> 00:10:30.000]  工人等著發工資就開飯
[00:10:30.000 --> 00:10:32.000]  僱主無糧
[00:10:32.000 --> 00:10:33.000]  剋扣人工
[00:10:33.000 --> 00:10:35.000]  拖欠人工
[00:10:35.000 --> 00:10:37.000]  別人全家就捱餓了
[00:10:37.000 --> 00:10:41.000]  還有
[00:10:43.000 --> 00:10:46.000]  虛報資料為了去申請福利
[00:10:46.000 --> 00:10:49.000]  這個也是
[00:10:49.000 --> 00:10:51.000]  或者
[00:10:51.000 --> 00:10:53.000]  染上了各種的癮
[00:10:53.000 --> 00:10:56.000]  那你會花費你所有的錢
[00:10:56.000 --> 00:10:58.000]  還不單止
[00:10:58.000 --> 00:11:00.000]  連家人那份
[00:11:00.000 --> 00:11:03.000]  連家人應該有的那份
[00:11:03.000 --> 00:11:05.000]  都被你洗了
[00:11:05.000 --> 00:11:08.000]  大家明白我說什麼了嗎?
[00:11:08.000 --> 00:11:12.000]  還有
[00:11:12.000 --> 00:11:13.000]  就是各種
[00:11:13.000 --> 00:11:16.000]  沒有公德心的行為
[00:11:16.000 --> 00:11:18.000]  都會導致
[00:11:18.000 --> 00:11:20.000]  你連家人那份也拿了
[00:11:20.000 --> 00:11:21.000]  譬如
[00:11:21.000 --> 00:11:23.000]  我們弄髒了
[00:11:23.000 --> 00:11:25.000]  或者弄壞了那些公共設施
[00:11:25.000 --> 00:11:26.000]  那會怎樣?
[00:11:26.000 --> 00:11:27.000]  別人就
[00:11:27.000 --> 00:11:29.000]  別人就用不了
[00:11:29.000 --> 00:11:31.000]  另外政府又要賺錢
[00:11:31.000 --> 00:11:33.000]  那些錢都是出在我們身上
[00:11:33.000 --> 00:11:35.000]  又要賺錢弄好它
[00:11:35.000 --> 00:11:36.000]  清潔好它
[00:11:42.000 --> 00:11:44.000]  所有這些都是變相
[00:11:44.000 --> 00:11:47.000]  去搶奪別人應該有的那份
[00:11:47.000 --> 00:11:55.000]  我們如果是為人父母
[00:11:55.000 --> 00:11:57.000]  我們需要教導我們的兒女
[00:11:57.000 --> 00:12:01.000]  應該至少就培養到有公德心
[00:12:01.000 --> 00:12:04.000]  無論在家裡
[00:12:04.000 --> 00:12:05.000]  先從家裡開始
[00:12:05.000 --> 00:12:07.000]  我們很多時候以為在家裡就不用
[00:12:07.000 --> 00:12:08.000]  你任由他亂來
[00:12:08.000 --> 00:12:09.000]  任由他鬧彆扭
[00:12:09.000 --> 00:12:12.000]  任由他愛什麼 任由他搞什麼就搞什麼
[00:12:12.000 --> 00:12:14.000]  結果出來是怎樣?
[00:12:14.000 --> 00:12:15.000]  他就照樣這樣做
[00:12:15.000 --> 00:12:17.000]  因為訓練習慣了
[00:12:17.000 --> 00:12:21.000]  從家裡開始
[00:12:21.000 --> 00:12:22.000]  要有公德心
[00:12:22.000 --> 00:12:24.000]  在家裡的公德心
[00:12:24.000 --> 00:12:26.000]  大家明白我指什麼意思嗎?
[00:12:26.000 --> 00:12:27.000]  在家裡的公德心
[00:12:27.000 --> 00:12:30.000]  在學校裡要有
[00:12:30.000 --> 00:12:32.000]  在教會裡需要有
[00:12:32.000 --> 00:12:34.000]  去到公園裡都應該有
[00:12:34.000 --> 00:12:37.000]  將來出社會他就會有公德心
[00:12:40.000 --> 00:12:42.000]  我們自己都要養成
[00:12:42.000 --> 00:12:44.000]  有公德心的品格
[00:12:44.000 --> 00:12:50.000]  這是第二件事
[00:12:50.000 --> 00:12:52.000]  我們需要留心
[00:12:52.000 --> 00:12:55.000]  我們不要搶奪別人應得的一份
[00:12:55.000 --> 00:12:58.000]  第三件事
[00:12:58.000 --> 00:13:00.000]  想抓緊神賜的福氣
[00:13:00.000 --> 00:13:02.000]  第三件要留心的事
[00:13:02.000 --> 00:13:06.000]  就是不要搶奪自己應該有的那份
[00:13:10.000 --> 00:13:11.000]  我們會問
[00:13:11.000 --> 00:13:12.000]  不會吧
[00:13:12.000 --> 00:13:14.000]  我們每個人都拼命
[00:13:14.000 --> 00:13:16.000]  想抓自己那份回來
[00:13:16.000 --> 00:13:18.000]  怎會說會拿走自己那份
[00:13:18.000 --> 00:13:19.000]  拿多一點
[00:13:19.000 --> 00:13:21.000]  怎會拿走自己那份
[00:13:21.000 --> 00:13:22.000]  不是吧
[00:13:22.000 --> 00:13:25.000]  其實不是
[00:13:25.000 --> 00:13:27.000]  真的會這樣
[00:13:27.000 --> 00:13:30.000]  因為如果我們用錯了方法
[00:13:30.000 --> 00:13:32.000]  定錯了人生目標
[00:13:32.000 --> 00:13:35.000]  定錯了人生價值標準
[00:13:35.000 --> 00:13:39.000]  結果不單止拿不到額外的福氣
[00:13:39.000 --> 00:13:42.000]  我們還會連自己的福氣都拿走了
[00:13:42.000 --> 00:13:47.000]  我們看傳道書五章十節
[00:13:47.000 --> 00:13:52.000]  貪愛銀子的不因得銀子之足
[00:13:52.000 --> 00:13:55.000]  貪愛豐富的也不因得利益之足
[00:13:55.000 --> 00:13:57.000]  這也是虛空
[00:13:57.000 --> 00:14:03.000]  如果我們將我們的人生目標和價值
[00:14:03.000 --> 00:14:08.000]  定在只要賺多一點錢
[00:14:08.000 --> 00:14:10.000]  積多一點財富
[00:14:10.000 --> 00:14:13.000]  就能夠在生活裡得到幸福快樂
[00:14:13.000 --> 00:14:15.000]  如果我們定這樣的人生目標
[00:14:15.000 --> 00:14:19.000]  這樣注定我們就會失敗
[00:14:19.000 --> 00:14:21.000]  因為聖經這裡說
[00:14:21.000 --> 00:14:25.000]  金錢財富不能夠滿足人的心
[00:14:25.000 --> 00:14:28.000]  我們看第十一節
[00:14:30.000 --> 00:14:33.000]  貨物增添吃的人也增添
[00:14:33.000 --> 00:14:35.000]  物主得什麼益處呢
[00:14:35.000 --> 00:14:37.000]  不過眼看而已
[00:14:37.000 --> 00:14:41.000]  生意做大了
[00:14:41.000 --> 00:14:44.000]  收入大了
[00:14:44.000 --> 00:14:47.000]  支出也大了
[00:14:47.000 --> 00:14:51.000]  風險也大了
[00:14:51.000 --> 00:14:54.000]  壓力也大了
[00:14:54.000 --> 00:14:59.000]  物主其實得到的是好的還是壞呢
[00:15:01.000 --> 00:15:05.000]  看到生意大了
[00:15:05.000 --> 00:15:06.000]  人多了
[00:15:06.000 --> 00:15:10.000]  聖經說他只能夠在視覺上
[00:15:10.000 --> 00:15:13.000]  在眼前看到開心
[00:15:13.000 --> 00:15:15.000]  是短暫的滿足
[00:15:15.000 --> 00:15:19.000]  第十二節
[00:15:19.000 --> 00:15:23.000]  勞碌的人不虛吃多吃少
[00:15:23.000 --> 00:15:24.000]  睡得香甜
[00:15:24.000 --> 00:15:26.000]  富足人的豐滿
[00:15:26.000 --> 00:15:28.000]  卻不容他睡覺
[00:15:31.000 --> 00:15:34.000]  那些勤力工作
[00:15:34.000 --> 00:15:37.000]  找到兩餐就滿足的工人
[00:15:37.000 --> 00:15:39.000]  他們很簡單
[00:15:39.000 --> 00:15:41.000]  坐在床上就睡著了
[00:15:41.000 --> 00:15:47.000]  但是那些做大生意賺大錢的大老闆
[00:15:47.000 --> 00:15:50.000]  他們普遍都怎樣
[00:15:50.000 --> 00:15:51.000]  寢食難安
[00:15:51.000 --> 00:15:53.000]  很多憂慮
[00:15:53.000 --> 00:15:55.000]  很大壓力
[00:15:58.000 --> 00:16:01.000]  我以前在香港的時候有一個朋友
[00:16:01.000 --> 00:16:03.000]  他是做老闆的
[00:16:03.000 --> 00:16:05.000]  他生意不算大
[00:16:05.000 --> 00:16:11.000]  但是他也需要承受很大的壓力
[00:16:11.000 --> 00:16:16.000]  當時有一段時間經濟環境很差
[00:16:16.000 --> 00:16:20.000]  他很怕自己的生意不行
[00:16:20.000 --> 00:16:24.000]  他很怕生意不行的時候連累家人
[00:16:25.000 --> 00:16:29.000]  也怕連累跟他賺錢的一班員工
[00:16:29.000 --> 00:16:32.000]  他很用心考慮他的員工
[00:16:32.000 --> 00:16:34.000]  但是壓力就在他自己身上
[00:16:34.000 --> 00:16:41.000]  那段時間他幾乎患上抑鬱症
[00:16:41.000 --> 00:16:47.000]  幸好他有家人全力支持他鼓勵他
[00:16:47.000 --> 00:16:49.000]  和他一起去禱告
[00:16:49.000 --> 00:16:54.000]  終於他能夠看得開放得開
[00:16:55.000 --> 00:16:59.000]  渡過了那個陷入抑鬱症的難關
[00:16:59.000 --> 00:17:05.000]  另外我又看到一個故事
[00:17:05.000 --> 00:17:09.000]  很多人都喜歡說他
[00:17:09.000 --> 00:17:11.000]  那個大有錢佬
[00:17:11.000 --> 00:17:13.000]  我好像上次一兩次都提過
[00:17:13.000 --> 00:17:15.000]  不過這次是另外一個故事
[00:17:15.000 --> 00:17:19.000]  就是John D. Rockefeller
[00:17:19.000 --> 00:17:20.000]  這個洛克菲勒
[00:17:23.000 --> 00:17:26.000]  當他53歲的時候
[00:17:26.000 --> 00:17:31.000]  他是全世界第一個
[00:17:31.000 --> 00:17:34.000]  當時是全世界第一個
[00:17:34.000 --> 00:17:40.000]  能夠擁有十億美元身家的富翁
[00:17:40.000 --> 00:17:43.000]  你可以說是當時的全球首富
[00:17:43.000 --> 00:17:47.000]  他的身家超過了十億第一個
[00:17:51.000 --> 00:17:53.000]  他每星期可以賺到一百萬
[00:17:53.000 --> 00:17:58.000]  但是在那個時候
[00:17:58.000 --> 00:18:05.000]  他正正是承受著很大的壓力和憂慮
[00:18:05.000 --> 00:18:08.000]  以致影響他的健康
[00:18:08.000 --> 00:18:11.000]  吃不到睡不到
[00:18:11.000 --> 00:18:17.000]  每天就靠牛奶送餅乾來維生
[00:18:19.000 --> 00:18:21.000]  一個有十億身家的人
[00:18:21.000 --> 00:18:23.000]  每天只能夠用牛奶送餅乾
[00:18:23.000 --> 00:18:26.000]  是不是很幸福
[00:18:26.000 --> 00:18:30.000]  很想學他
[00:18:30.000 --> 00:18:33.000]  我們很想學他一半
[00:18:33.000 --> 00:18:34.000]  前一半
[00:18:34.000 --> 00:18:39.000]  我們很多時候夢想都是這樣的
[00:18:39.000 --> 00:18:40.000]  見到人家好
[00:18:40.000 --> 00:18:41.000]  我們都是看
[00:18:41.000 --> 00:18:42.000]  我學他
[00:18:42.000 --> 00:18:43.000]  好那邊就好了
[00:18:43.000 --> 00:18:45.000]  不好那邊
[00:18:45.000 --> 00:18:46.000]  不會吧
[00:18:46.000 --> 00:18:47.000]  不會發生在我身上吧
[00:18:50.000 --> 00:18:51.000]  好繼續說他
[00:18:51.000 --> 00:18:53.000]  長話短說
[00:18:53.000 --> 00:18:56.000]  他後來有個轉機
[00:18:56.000 --> 00:19:02.000]  他開始捐很多錢去做公益做善事
[00:19:02.000 --> 00:19:07.000]  他的病和健康就慢慢好轉過來
[00:19:07.000 --> 00:19:11.000]  到後來他甚至能夠活到
[00:19:12.000 --> 00:19:19.000]  去慶祝他98歲的生日
[00:19:19.000 --> 00:19:24.000]  有錢人很少這麼長命
[00:19:24.000 --> 00:19:32.000]  聖經說完了他的故事
[00:19:32.000 --> 00:19:37.000]  聖經對錢財使用的其中一個教導
[00:19:37.000 --> 00:19:40.000]  我們有收入我們就要奉獻
[00:19:40.000 --> 00:19:41.000]  向神奉獻
[00:19:42.000 --> 00:19:45.000]  有盈餘的我們就需要幫助有需要的人
[00:19:45.000 --> 00:19:49.000]  這是聖經的一向新舊約一向的教導
[00:19:49.000 --> 00:19:56.000]  第十節
[00:19:56.000 --> 00:20:02.000]  第十節到十二節
[00:20:02.000 --> 00:20:04.000]  這三節的經文的總意就是說
[00:20:04.000 --> 00:20:08.000]  如果我們定錯了人生目標
[00:20:08.000 --> 00:20:13.000]  將財富擁有財富放在第一位的時候
[00:20:13.000 --> 00:20:19.000]  我們就注定一生勞碌而沒有滿足
[00:20:19.000 --> 00:20:21.000]  只有勞碌而沒有滿足
[00:20:21.000 --> 00:20:25.000]  我們中國人很流行去說
[00:20:25.000 --> 00:20:31.000]  這句常常聽到的
[00:20:31.000 --> 00:20:33.000]  錢不是萬能
[00:20:33.000 --> 00:20:34.000]  不過什麼
[00:20:36.000 --> 00:20:39.000]  沒有錢就萬萬不能
[00:20:39.000 --> 00:20:46.000]  究竟他說錢是一件好事還是不好的事
[00:20:46.000 --> 00:20:47.000]  其實我們知道
[00:20:47.000 --> 00:20:50.000]  最終這句話是想強調
[00:20:50.000 --> 00:20:52.000]  其實錢的好處
[00:20:52.000 --> 00:21:00.000]  接下來那一段的經文
[00:21:00.000 --> 00:21:02.000]  十三至十七節
[00:21:03.000 --> 00:21:08.000]  我們繼續說金錢所帶來的負面後果
[00:21:08.000 --> 00:21:11.000]  聖經裡面
[00:21:11.000 --> 00:21:12.000]  特別是傳道書
[00:21:12.000 --> 00:21:13.000]  說很多負面的後果
[00:21:13.000 --> 00:21:15.000]  說金錢的負面後果
[00:21:15.000 --> 00:21:17.000]  我們問
[00:21:17.000 --> 00:21:20.000]  為什麼要說這麼多錢的壞處
[00:21:20.000 --> 00:21:23.000]  為什麼
[00:21:23.000 --> 00:21:28.000]  因為錢的好處
[00:21:28.000 --> 00:21:29.000]  需要別人教我們嗎
[00:21:31.000 --> 00:21:33.000]  不用,小朋友都知道
[00:21:33.000 --> 00:21:37.000]  錢的壞處
[00:21:37.000 --> 00:21:38.000]  小朋友不知道
[00:21:38.000 --> 00:21:41.000]  我們成年人都未必知道
[00:21:41.000 --> 00:21:42.000]  如果不告訴你
[00:21:42.000 --> 00:21:44.000]  或者自己不會反省的時候
[00:21:44.000 --> 00:21:49.000]  所以我們要看多一點
[00:21:49.000 --> 00:21:50.000]  或者學多一點
[00:21:50.000 --> 00:21:54.000]  錢的負面的壞處是什麼
[00:21:54.000 --> 00:21:58.000]  以致我們可以防止跌入陷阱
[00:22:02.000 --> 00:22:04.000]  我們看第十三節
[00:22:04.000 --> 00:22:14.000]  第十四節
[00:22:14.000 --> 00:22:23.000]  是指兒子一無所有
[00:22:23.000 --> 00:22:25.000]  兒子手裡一無所有
[00:22:25.000 --> 00:22:29.000]  這隻經文是說
[00:22:29.000 --> 00:22:33.000]  那個人將他所有的積蓄
[00:22:33.000 --> 00:22:37.000]  包括要養妻活兒那一筆
[00:22:37.000 --> 00:22:40.000]  也包括要供書教學那一筆
[00:22:40.000 --> 00:22:42.000]  都全部投資下去
[00:22:42.000 --> 00:22:45.000]  全部拿去投資
[00:22:45.000 --> 00:22:47.000]  你猜有沒有這樣的人
[00:22:47.000 --> 00:22:50.000]  我經常聽得多
[00:22:50.000 --> 00:22:52.000]  特別是炒股票那些
[00:22:52.000 --> 00:22:54.000]  很多是這樣做的
[00:22:54.000 --> 00:22:58.000]  將所有身家全部炒下去
[00:23:00.000 --> 00:23:02.000]  一不成功又怎樣
[00:23:02.000 --> 00:23:05.000]  全部炒焦了
[00:23:05.000 --> 00:23:06.000]  沒有了
[00:23:06.000 --> 00:23:08.000]  這個人正經說
[00:23:08.000 --> 00:23:09.000]  這個人就是這樣
[00:23:09.000 --> 00:23:11.000]  他將所有的積蓄
[00:23:11.000 --> 00:23:14.000]  包括妻兒應該有的那一份
[00:23:14.000 --> 00:23:15.000]  都投資下去
