
[00:00:00.000 --> 00:00:03.360]  《釋讀大衛第30 重掌皇權》
[00:03:00.240 --> 00:03:03.560]  「約翰說 可以你報寫信息」
[00:03:03.560 --> 00:03:06.960]  「只有得賞賜 可不可以讓我跑去呢?」
[00:03:06.960 --> 00:03:09.200]  你看約翰很疼愛
[00:03:09.200 --> 00:03:10.880]  這個部屬
[00:03:10.880 --> 00:03:12.080]  稱呼他什麼?
[00:03:12.080 --> 00:03:13.160]  「兒子」
[00:03:13.160 --> 00:03:14.760]  「去來做什麼?」
[00:03:14.760 --> 00:03:16.520]  「這個不是喜訊來的」
[00:03:16.520 --> 00:03:19.360]  「你去報這個信息一定沒有獎賞的」
[00:03:20.080 --> 00:03:22.680]  但希瑪斯絕對不是為了獎賞
[00:03:22.680 --> 00:03:24.840]  他心裡面有一團火
[00:03:24.840 --> 00:03:26.760]  於是他要堅持
[00:03:26.760 --> 00:03:28.440]  結果怎麼樣呢?
[00:03:28.440 --> 00:03:30.600]  其實那個古斯人
[00:03:30.600 --> 00:03:32.800]  那個黑人已經走先很久了
[00:03:32.800 --> 00:03:34.800]  《聖經》裡面記載第二十三節
[00:03:34.800 --> 00:03:36.000]  我們沒有打出來是怎麼樣呢?
[00:03:36.000 --> 00:03:38.080]  雖然他是後起
[00:03:38.080 --> 00:03:39.680]  但是他走得快
[00:03:39.680 --> 00:03:41.240]  過了他的頭
[00:03:41.240 --> 00:03:43.560]  我就很深體會到一件事
[00:03:43.560 --> 00:03:45.000]  就是如果一個人
[00:03:45.000 --> 00:03:47.680]  他是有明確的目標
[00:03:47.680 --> 00:03:49.920]  他有一種熱切的心
[00:03:50.080 --> 00:03:51.840]  心裡面有一團火的話
[00:03:51.840 --> 00:03:54.920]  他做事的態度是完全不同的
[00:03:54.920 --> 00:03:56.360]  他一定很積極的
[00:03:56.360 --> 00:03:58.560]  有時候你按都按不到的
[00:03:58.560 --> 00:04:00.600]  做父母那些你會很深體會到
[00:04:00.600 --> 00:04:01.640]  你兒子只顧著打遊戲機
[00:04:01.640 --> 00:04:02.360]  你叫他去考試
[00:04:02.360 --> 00:04:03.360]  你叫他去讀書
[00:04:03.360 --> 00:04:04.280]  你按都按不到的
[00:04:04.280 --> 00:04:05.280]  他始終會繼續打下去的
[00:04:05.280 --> 00:04:05.920]  對不對?
[00:04:05.920 --> 00:04:07.880]  只要他有一種興趣
[00:04:07.880 --> 00:04:09.200]  有一種熱誠的時候
[00:04:09.200 --> 00:04:10.440]  你很難阻止到他
[00:04:10.440 --> 00:04:12.360]  但我更加體會到
[00:04:12.360 --> 00:04:13.680]  如果我們心裡面有一團火
[00:04:13.680 --> 00:04:15.360]  願意為神去做事的時候
[00:04:15.360 --> 00:04:16.480]  你是很熱切的
[00:04:16.480 --> 00:04:17.640]  按不到的
[00:04:18.360 --> 00:04:20.840]  有些人可能是思維素餐
[00:04:20.840 --> 00:04:23.120]  你叫我多的時候我就去做
[00:04:23.120 --> 00:04:25.880]  他完全是可以分辨出來的
[00:04:25.880 --> 00:04:27.120]  好了
[00:04:27.120 --> 00:04:29.440]  一個人跑的時候
[00:04:29.440 --> 00:04:31.040]  我們看回大衛
[00:04:31.040 --> 00:04:34.000]  大衛沒辦法去隨軍出戰
[00:04:34.000 --> 00:04:34.520]  為什麼呢?
[00:04:34.520 --> 00:04:36.120]  大衛本來想上戰場的
[00:04:36.120 --> 00:04:37.240]  但是大家記不記得
[00:04:37.240 --> 00:04:38.960]  他的將領跟他說你不要打了
[00:04:38.960 --> 00:04:39.960]  為什麼呢?
[00:04:39.960 --> 00:04:41.320]  你年紀老了
[00:04:41.320 --> 00:04:43.280]  你上去打仗只是害我們而已
[00:04:43.280 --> 00:04:44.560]  你在這裡等消息就行了
[00:04:44.560 --> 00:04:46.480]  大衛其實是很心急的
[00:04:46.840 --> 00:04:48.520]  在城門上有人來到
[00:04:48.520 --> 00:04:50.960]  他看著前方有沒有人報信
[00:04:50.960 --> 00:04:52.640]  第十八章的二十七節
[00:04:52.640 --> 00:04:53.840]  有人就說
[00:04:53.840 --> 00:04:54.320]  咦?
[00:04:54.320 --> 00:04:56.360]  我看到有人在跑
[00:04:56.360 --> 00:04:57.120]  大衛就問
[00:04:57.120 --> 00:04:58.400]  那是誰呢?
[00:04:58.400 --> 00:05:00.960]  阿希瑪斯的跑法可能很獨特的
[00:05:00.960 --> 00:05:03.560]  他說我看到那個跑法就知道是誰了
[00:05:03.560 --> 00:05:05.360]  就是阿希瑪斯正在來
[00:05:05.360 --> 00:05:06.800]  哇!大衛就很開心
[00:05:06.800 --> 00:05:08.120]  他說這個人
[00:05:08.120 --> 00:05:11.120]  每次報信都是有利於我
[00:05:11.120 --> 00:05:15.200]  所以這次他一定是來到我面前報喜訊
[00:05:16.120 --> 00:05:17.000]  但是
[00:05:17.000 --> 00:05:18.440]  阿希瑪斯呢
[00:05:18.440 --> 00:05:21.160]  對大衛報告了什麼訊息呢?
[00:05:21.160 --> 00:05:22.840]  我們一起來讀讀
[00:05:22.840 --> 00:05:24.520]  在筆記裡有
[00:05:24.520 --> 00:05:25.800]  第十八章的二十八節
[00:05:25.800 --> 00:05:26.760]  大家聽我讀出
[00:05:26.760 --> 00:05:29.240]  "耶和華,你的臣是應當稱頌的"
[00:05:29.240 --> 00:05:33.440]  "因他而將那舉手攻擊我主我王的人"
[00:05:33.440 --> 00:05:35.320]  "交給王了"
[00:05:35.320 --> 00:05:37.640]  他沒有直接說
[00:05:37.640 --> 00:05:39.120]  阿沙隆死了
[00:05:39.120 --> 00:05:39.720]  就是說
[00:05:39.720 --> 00:05:40.920]  神已經祝福過你了
[00:05:40.920 --> 00:05:45.960]  這裡讓我想起一部電影
[00:05:46.120 --> 00:05:47.280]  剛剛落畫的
[00:05:47.280 --> 00:05:48.920]  叫做《忠烈楊家將》
[00:05:48.920 --> 00:05:50.400]  大家有沒有看過?
[00:05:50.400 --> 00:05:52.280]  有些人做得挺好的
[00:05:52.280 --> 00:05:53.280]  當然不是林峯
[00:05:53.280 --> 00:05:54.280]  是鄭少秋
[00:05:54.280 --> 00:05:55.760]  做得挺好的
[00:05:55.760 --> 00:05:57.160]  還有就是
[00:05:57.160 --> 00:05:59.360]  一個傳統的楊家女將的故事
[00:05:59.360 --> 00:06:00.160]  大家都會認識的
[00:06:00.160 --> 00:06:01.360]  年輕人可能不知道
[00:06:01.360 --> 00:06:04.880]  當他們出去前線打仗
[00:06:04.880 --> 00:06:07.080]  就是
[00:06:07.080 --> 00:06:09.560]  楊老太擺壽宴
[00:06:09.560 --> 00:06:10.880]  後來就報軍情
[00:06:10.880 --> 00:06:11.960]  我就問
[00:06:11.960 --> 00:06:12.960]  現在怎麼樣呢?
[00:06:12.960 --> 00:06:14.480]  很出名的一句
[00:06:14.600 --> 00:06:17.600]  "七子去,六子回"
[00:06:17.600 --> 00:06:20.560]  這個老人家就覺得挺好的
[00:06:20.560 --> 00:06:22.800]  七個兒子出去打仗
[00:06:22.800 --> 00:06:24.840]  只有六個回來
[00:06:24.840 --> 00:06:26.400]  但原來不是
[00:06:26.400 --> 00:06:27.800]  大家明白是什麼嗎?
[00:06:27.800 --> 00:06:29.520]  七個兒子去
[00:06:29.520 --> 00:06:32.000]  只有第六個兒子回來
[00:06:32.000 --> 00:06:34.400]  就是其他的兄弟都死了
[00:06:34.400 --> 00:06:36.320]  六子是第六個兒子
[00:06:36.320 --> 00:06:38.680]  這是一個誤導
[00:06:38.680 --> 00:06:40.640]  你留意到
[00:06:40.640 --> 00:06:43.240]  希瑪斯也是在說這件事
[00:06:43.640 --> 00:06:44.720]  他說到今天
[00:06:44.720 --> 00:06:45.760]  神已經到來
[00:06:45.760 --> 00:06:47.680]  他將攻擊我主我王的人
[00:06:47.680 --> 00:06:49.080]  交在王的手裡面
[00:06:49.080 --> 00:06:51.840]  大衛不是很明白
[00:06:51.840 --> 00:06:54.320]  他即時的回應不是說
[00:06:54.320 --> 00:06:55.480]  咦,厲害啊
[00:06:55.480 --> 00:06:57.000]  動亂平息
[00:06:57.000 --> 00:06:59.160]  我可以掌管王權,是不是?
[00:06:59.160 --> 00:06:59.800]  不是
[00:06:59.800 --> 00:07:02.280]  他關注的是自己的親情
[00:07:02.280 --> 00:07:04.600]  是自己的兒子的安危
[00:07:04.600 --> 00:07:06.880]  於是他立刻追問
[00:07:06.880 --> 00:07:08.320]  阿沙隆的情況怎麼樣
[00:07:08.320 --> 00:07:09.960]  第十八章的二十九節
[00:07:10.200 --> 00:07:13.760]  「王問說少年人阿沙隆平安不平安?」
[00:07:13.760 --> 00:07:16.360]  希瑪斯就不知怎麼說了
[00:07:16.360 --> 00:07:18.920]  很嘈吵
[00:07:18.920 --> 00:07:21.760]  我聽不到當時他們報的軍情是怎麼樣
[00:07:21.760 --> 00:07:23.240]  所以我也不是很清楚
[00:07:23.240 --> 00:07:24.440]  他不敢說了
[00:07:24.440 --> 00:07:26.280]  接著沒多久
[00:07:26.280 --> 00:07:28.480]  有另一個人跑過來了
[00:07:28.480 --> 00:07:29.400]  那個人是誰呢?
[00:07:29.400 --> 00:07:31.640]  那個埃及的股市人來到了
[00:07:31.640 --> 00:07:33.840]  他就來了
[00:07:33.840 --> 00:07:35.800]  王就同樣問這個問題
[00:07:35.800 --> 00:07:37.400]  他說我的兒子怎麼樣?
[00:07:37.400 --> 00:07:39.320]  於是
[00:07:40.240 --> 00:07:42.920]  這個人也用了很婉轉的方法
[00:07:42.920 --> 00:07:43.960]  告訴他
[00:07:43.960 --> 00:07:46.480]  阿沙隆已經死了
[00:07:46.480 --> 00:07:48.360]  戰死沙場
[00:07:48.360 --> 00:07:51.760]  當大衛一聽到這個消息的時候
[00:07:51.760 --> 00:07:53.760]  他有什麼反應呢?
[00:07:53.760 --> 00:07:57.120]  他情不自禁,悲從中來
[00:07:57.120 --> 00:07:59.200]  為自己的兒子哀哭
[00:07:59.200 --> 00:08:02.280]  走上城門不斷哭喊
[00:08:02.280 --> 00:08:03.720]  我們一起來讀
[00:08:03.720 --> 00:08:06.680]  撒布爾記下十八章的三十三節
[00:08:06.680 --> 00:08:07.680]  我們一起來讀
[00:08:08.440 --> 00:08:10.680]  王就心裡傷
[00:08:10.680 --> 00:08:13.000]  上城門口去哀哭
[00:08:13.000 --> 00:08:15.000]  一面走一面說
[00:08:15.000 --> 00:08:16.920]  我兒阿沙隆啊
[00:08:16.920 --> 00:08:18.920]  我兒阿沙隆啊
[00:08:18.920 --> 00:08:21.440]  我恨不得替你死
[00:08:21.440 --> 00:08:22.720]  阿沙隆啊
[00:08:22.720 --> 00:08:24.120]  我兒,我兒
[00:08:24.120 --> 00:08:25.440]  你想想他不斷重複
[00:08:25.440 --> 00:08:27.040]  我兒子啊,我兒子啊,怎麼樣啊?
[00:08:27.040 --> 00:08:29.040]  我寧願我代你死
[00:08:29.040 --> 00:08:31.960]  他完全控制不了自己的感情
[00:08:31.960 --> 00:08:34.800]  男兒有淚不輕歎
[00:08:34.800 --> 00:08:35.640]  作為一個王
[00:08:36.560 --> 00:08:39.640]  面對自己可以重掌王權
[00:08:39.640 --> 00:08:41.360]  但是你留意到
[00:08:41.360 --> 00:08:44.920]  他沒有因為自己可以再一次作王
[00:08:44.920 --> 00:08:46.080]  而感到高興
[00:08:46.080 --> 00:08:50.520]  他反而為阿沙隆的死難過
[00:08:50.520 --> 00:08:53.360]  某個程度是父子情深
[00:08:53.360 --> 00:08:55.360]  但是很不幸
[00:08:55.360 --> 00:08:58.000]  如果我們一直有看聖經的時候知道
[00:08:58.000 --> 00:09:01.880]  大衛不斷將對兒子這份情
[00:09:01.880 --> 00:09:03.080]  即是壓抑在心裡
[00:09:03.080 --> 00:09:05.160]  沒有流露出來
[00:09:06.120 --> 00:09:07.480]  記不記得我說過一篇道
[00:09:07.480 --> 00:09:10.680]  男人心海底針
[00:09:10.680 --> 00:09:13.280]  再一次提醒我們當中
[00:09:13.280 --> 00:09:15.120]  做父親做丈夫
[00:09:15.120 --> 00:09:19.120]  你真的愛你自己的配偶
[00:09:19.120 --> 00:09:20.680]  愛你的兒女
[00:09:20.680 --> 00:09:24.120]  不要只是將那份愛埋藏在心裡
[00:09:24.120 --> 00:09:27.320]  你要在適當的時間裡表達
[00:09:27.320 --> 00:09:29.680]  表達你這份真情
[00:09:29.680 --> 00:09:35.840]  免得家庭有時候因為大家都不說話的時候
[00:09:36.360 --> 00:09:37.520]  就會有誤會
[00:09:37.520 --> 00:09:39.320]  甚至產生不幸
[00:09:39.320 --> 00:09:41.520]  你要表達這份愛
[00:09:41.520 --> 00:09:42.600]  有些事情是要做的
[00:09:42.600 --> 00:09:44.400]  特別做丈夫那些
[00:09:44.400 --> 00:09:46.800]  接下來這個星期有事情要做了
[00:09:46.800 --> 00:09:48.280]  因為母親節
[00:09:48.280 --> 00:09:50.800]  你無論如何都要懂得做
[00:09:50.800 --> 00:09:53.040]  沒有花也要摘下來存起來
[00:09:53.040 --> 00:09:54.320]  送給太太
[00:09:54.320 --> 00:09:56.080]  要有一些愛的流露
[00:09:56.080 --> 00:09:58.880]  不可以只是埋藏在心裡
[00:09:58.880 --> 00:10:01.000]  你留意到
[00:10:01.000 --> 00:10:02.320]  大衛怎麼說呢?
[00:10:02.320 --> 00:10:04.640]  「我恨不得替你死」
[00:10:05.480 --> 00:10:10.480]  這個往往就是一些很愛自己的兒女的父母會有經歷的
[00:10:10.480 --> 00:10:12.960]  特別是樓下那群弟兄姊妹
[00:10:12.960 --> 00:10:13.920]  你的孩子年紀小
[00:10:13.920 --> 00:10:15.080]  你生病的時候
[00:10:15.080 --> 00:10:16.880]  你看到他很辛苦的時候
[00:10:16.880 --> 00:10:18.040]  很多父母都有這個經歷
[00:10:18.040 --> 00:10:18.920]  寧願我生病
[00:10:18.920 --> 00:10:20.200]  我捱得住
[00:10:20.200 --> 00:10:22.320]  寧願我生病比你生病好
[00:10:22.320 --> 00:10:26.640]  但這就是絕望者的奢望
[00:10:26.640 --> 00:10:28.720]  我寧願代替你死
[00:10:28.720 --> 00:10:30.600]  是無法實現的
[00:10:31.520 --> 00:10:37.320]  某個程度大衛沒有計算阿沙朗對他的迫害
[00:10:37.320 --> 00:10:40.080]  大衛沒有再去想
[00:10:40.080 --> 00:10:43.280]  阿沙朗竟然強暴他的妃嬪
[00:10:43.280 --> 00:10:47.200]  他沒有再去計算阿沙朗的叛亂
[00:10:47.200 --> 00:10:50.000]  使得國家陷入紛亂的情況
[00:10:50.000 --> 00:10:51.200]  人民受苦
[00:10:51.200 --> 00:10:54.400]  他只是呼喊
[00:10:54.400 --> 00:10:55.800]  「兒子,為什麼你會死?」
[00:10:55.800 --> 00:10:58.880]  某個程度這是一個溺愛
[00:10:58.880 --> 00:11:00.040]  甚至是縱容
[00:11:01.080 --> 00:11:03.400]  但是大衛這個表現
[00:11:03.400 --> 00:11:05.880]  就影響了他的跟隨者
[00:11:05.880 --> 00:11:08.400]  這群跟他出生入死
[00:11:08.400 --> 00:11:09.640]  忠心於他
[00:11:09.640 --> 00:11:11.680]  為他打贏仗的人
[00:11:11.680 --> 00:11:12.800]  本來想著很高興
[00:11:12.800 --> 00:11:14.080]  凱旋回國
[00:11:14.080 --> 00:11:16.000]  可以重返自己的京城
[00:11:16.000 --> 00:11:18.840]  但是怎麼想到大衛哭了
[00:11:18.840 --> 00:11:21.480]  甚至好像他們犯了錯
[00:11:21.480 --> 00:11:24.240]  於是這群人很憋屈
[00:11:24.240 --> 00:11:25.760]  很慚愧
[00:11:25.760 --> 00:11:28.480]  好像敗兵之將一樣
[00:11:28.480 --> 00:11:30.200]  黯然入城
[00:11:30.480 --> 00:11:32.040]  我們一起來讀十九章
[00:11:32.040 --> 00:11:34.040]  第三兩節
[00:11:34.040 --> 00:11:35.040]  我們一起來讀出
[00:11:35.040 --> 00:11:39.240]  「眾民聽說王為他兒子憂愁
[00:11:39.240 --> 00:11:43.080]  他們得勝的歡樂卻變成悲哀
[00:11:43.080 --> 00:11:46.080]  那日眾民暗暗的進城
[00:11:46.080 --> 00:11:48.280]  就如敗陣逃跑
[00:11:48.280 --> 00:11:50.480]  慚愧的民一般」
[00:11:50.480 --> 00:11:52.280]  這群子民原本很高興
[00:11:52.280 --> 00:11:56.640]  但是因為大衛這樣表現的時候
[00:11:56.640 --> 00:11:58.560]  他們很傷心
[00:11:59.560 --> 00:12:03.080]  好像打敗的士兵一樣
[00:12:03.080 --> 00:12:05.440]  悄悄的黯然入城
[00:12:05.440 --> 00:12:09.200]  元帥約翰一知道這件事就馬上很生氣
[00:12:09.200 --> 00:12:11.280]  他就馬上去找大衛
[00:12:11.280 --> 00:12:14.040]  接著當面來罵大衛
[00:12:14.040 --> 00:12:16.000]  逼大衛做事
[00:12:16.000 --> 00:12:20.120]  在十六頁第十九章第四節裡面記載
[00:12:20.120 --> 00:12:22.600]  當約翰見大衛的時候
[00:12:22.600 --> 00:12:23.720]  大衛還在哭泣
[00:12:23.720 --> 00:12:25.200]  還是呼天搶地
[00:12:25.200 --> 00:12:28.520]  於是約翰向他進諫
[00:12:29.120 --> 00:12:31.880]  你留意短短幾節經文裡面
[00:12:31.880 --> 00:12:34.240]  出現了四次「今日」
[00:12:34.240 --> 00:12:37.080]  接著在第七節的時候
[00:12:37.080 --> 00:12:39.520]  特別的你有提到「現在」和「今夜」
[00:12:39.520 --> 00:12:41.480]  我們一起來讀這段經文好嗎?
[00:12:41.480 --> 00:12:45.120]  「約阿進去見王雪」
[00:12:45.120 --> 00:12:49.920]  「今日使你一切僕人念念慚愧了
[00:12:49.920 --> 00:12:52.480]  他們今日救了你的性命
[00:12:52.480 --> 00:12:55.320]  和你兒女妻妾的性命
[00:12:55.320 --> 00:12:59.640]  你卻愛那恨那愛你的人
[00:12:59.640 --> 00:13:02.760]  你今日冥冥的不以將歲
[00:13:02.760 --> 00:13:04.280]  僕人為念
[00:13:04.280 --> 00:13:06.000]  我今日看明
[00:13:06.000 --> 00:13:07.960]  約阿山上
[00:13:07.960 --> 00:13:09.480]  我們都死亡
[00:13:09.480 --> 00:13:10.960]  你就喜悅了」
[00:13:10.960 --> 00:13:14.560]  「現在你當出去」
[00:13:14.560 --> 00:13:16.680]  「安慰你人的心
[00:13:16.680 --> 00:13:19.080]  我只著夜和華起誓
[00:13:19.080 --> 00:13:20.480]  你若不出去
[00:13:20.480 --> 00:13:24.120]  今夜必無一人與你同在一處
[00:13:24.120 --> 00:13:27.560]  這禍患就比你從幼年到如今
[00:13:27.560 --> 00:13:29.160]  所遭的更甚」
[00:13:29.160 --> 00:13:30.440]  你看到
[00:13:30.440 --> 00:13:32.240]  「約阿」
[00:13:32.240 --> 00:13:34.440]  那種壓迫力很大
[00:13:34.440 --> 00:13:36.960]  四次提到「今日」
[00:13:36.960 --> 00:13:38.040]  「今夜」
[00:13:38.040 --> 00:13:38.960]  馬上出去
[00:13:38.960 --> 00:13:45.280]  他要大衛放下了父親這個身份
[00:13:45.280 --> 00:13:48.280]  以君王的身份去面對這件事
[00:13:48.280 --> 00:13:50.480]  他說你現在這樣
[00:13:50.760 --> 00:13:55.080]  搞到我們忠心為你來帶去復國的人
[00:13:55.080 --> 00:13:57.040]  好像一個罪犯一樣
[00:13:57.040 --> 00:13:58.720]  你再不出去
[00:13:58.720 --> 00:14:01.280]  這群人會離開你
[00:14:01.280 --> 00:14:03.240]  你再有難的時候
[00:14:03.240 --> 00:14:04.440]  這群人不會再幫你
[00:14:04.440 --> 00:14:06.560]  你還需要苟事
[00:14:06.560 --> 00:14:08.360]  你去吧」
[00:14:08.360 --> 00:14:12.200]  「約阿恥控大衛
[00:14:12.200 --> 00:14:14.440]  輕重倒置
[00:14:14.440 --> 00:14:15.640]  敵有不分」
[00:14:15.640 --> 00:14:17.680]  某個程度
[00:14:17.680 --> 00:14:19.800]  其實約阿是以下犯上
[00:14:20.560 --> 00:14:21.880]  他只是元帥
[00:14:21.880 --> 00:14:24.360]  你這樣去責罵君王
[00:14:24.360 --> 00:14:26.640]  無大無小
[00:14:26.640 --> 00:14:27.760]  還有
[00:14:27.760 --> 00:14:30.520]  長輩有罪
[00:14:30.520 --> 00:14:33.800]  大衛是約阿的叔叔
[00:14:33.800 --> 00:14:35.920]  約阿是他的侄子
[00:14:35.920 --> 00:14:38.640]  但現在這個晚輩
[00:14:38.640 --> 00:14:40.240]  去罵長輩
[00:14:40.240 --> 00:14:43.280]  毫無情面
[00:14:43.280 --> 00:14:46.160]  但不要忘記
[00:14:46.160 --> 00:14:48.560]  其實約阿是一個很忠心於大衛的人
[00:14:48.560 --> 00:14:50.080]  甚至
[00:14:51.280 --> 00:14:52.680]  大衛命令他
[00:14:52.680 --> 00:14:55.960]  殺他的部下烏利亞
[00:14:55.960 --> 00:14:56.720]  大家記不記得?
[00:14:56.720 --> 00:14:58.160]  因為要搶奪別人的妻子
[00:14:58.160 --> 00:14:59.640]  約阿也遵命
[00:14:59.640 --> 00:15:04.240]  約阿從大衛落難的時候
[00:15:04.240 --> 00:15:06.000]  一直陪伴他出生入死
[00:15:06.000 --> 00:15:09.920]  但約阿在這時候看到整個大局
[00:15:09.920 --> 00:15:11.320]  為了大衛的好處
[00:15:11.320 --> 00:15:12.160]  為了國家
[00:15:12.160 --> 00:15:13.280]  所以罵他
[00:15:13.280 --> 00:15:15.040]  我很體會到
[00:15:15.040 --> 00:15:16.920]  當你愛一個人
[00:15:16.920 --> 00:15:17.920]  你重視一件事
[00:15:17.920 --> 00:15:19.440]  發覺他有問題的時候
[00:15:19.920 --> 00:15:22.240]  你很難很溫柔地去說
[00:15:22.240 --> 00:15:24.640]  你一定會有這份激情
[00:15:24.640 --> 00:15:26.160]  有這份煩躁
[00:15:26.160 --> 00:15:27.760]  我也會
[00:15:27.760 --> 00:15:29.120]  有時候我也會很煩躁
[00:15:29.120 --> 00:15:31.240]  「搞什麼?他做這樣?」
[00:15:31.240 --> 00:15:36.040]  但正正因為約阿重視大衛
[00:15:36.040 --> 00:15:38.320]  和重視這個國家
[00:15:38.320 --> 00:15:42.120]  所以他學令大衛
[00:15:42.120 --> 00:15:43.600]  你也要去做這件事
[00:15:43.600 --> 00:15:45.440]  大衛很無奈
[00:15:45.440 --> 00:15:47.200]  於是依從他的旨令
[00:15:47.200 --> 00:15:49.360]  第十九章第八節
[00:15:49.720 --> 00:15:50.480]  很清楚的
[00:15:50.480 --> 00:15:52.760]  「於是王起來坐在城門口」
