
[00:00:00.000 --> 00:00:03.540]  我猜錯了,我們總有機會錯的
[00:03:56.200 --> 00:03:57.880]  有人在說一件事就是
[00:03:57.880 --> 00:03:59.800]  保羅你其實在虧待我們
[00:03:59.800 --> 00:04:01.440]  你對我們不好
[00:04:01.440 --> 00:04:02.280]  又或者
[00:04:02.280 --> 00:04:04.600]  在說保羅你的教導很有問題
[00:04:04.600 --> 00:04:06.200]  你令那個人跌倒了
[00:04:06.200 --> 00:04:07.720]  你累死人了
[00:04:07.720 --> 00:04:08.440]  保羅
[00:04:08.440 --> 00:04:09.520]  你在佔便宜
[00:04:09.520 --> 00:04:10.480]  裝模作樣
[00:04:10.480 --> 00:04:11.760]  就和誰的關係好
[00:04:11.760 --> 00:04:14.040]  於是就要自己得益
[00:04:14.040 --> 00:04:16.440]  甚至可能有更多的攻擊
[00:04:16.440 --> 00:04:17.440]  你怎知道牧師
[00:04:17.440 --> 00:04:18.800]  我真的能夠跟你說
[00:04:18.800 --> 00:04:20.160]  包括很多學者
[00:04:20.160 --> 00:04:21.000]  都是亂猜的
[00:04:21.000 --> 00:04:22.680]  不過猜得有道理
[00:04:22.680 --> 00:04:24.160]  就看回第七章第二節
[00:04:24.160 --> 00:04:25.960]  保羅的變化
[00:04:25.960 --> 00:04:27.600]  保羅在第七章開始
[00:04:27.600 --> 00:04:30.280]  突然間要為自己辯護
[00:04:30.280 --> 00:04:32.120]  要告訴哥倫多教會
[00:04:32.120 --> 00:04:34.640]  你們希望你們很寬大接受我
[00:04:34.640 --> 00:04:35.720]  不要再拒絕我
[00:04:35.720 --> 00:04:36.840]  不要再罵我
[00:04:36.840 --> 00:04:37.680]  其實
[00:04:37.680 --> 00:04:39.600]  就正如剛才我說的
[00:04:39.600 --> 00:04:42.720]  第二節的後面
[00:04:42.720 --> 00:04:44.440]  我未曾虧負誰
[00:04:44.440 --> 00:04:46.040]  我未曾敗壞誰
[00:04:46.040 --> 00:04:48.560]  我未曾佔誰便宜
[00:04:48.560 --> 00:04:50.320]  保羅要很認真的
[00:04:50.320 --> 00:04:51.360]  老老實實
[00:04:51.360 --> 00:04:53.120]  在整個新約裏面
[00:04:53.120 --> 00:04:54.120]  我們知道
[00:04:54.120 --> 00:04:55.760]  保羅不是走著走著
[00:04:55.760 --> 00:04:56.760]  吃飯後
[00:04:56.760 --> 00:04:58.920]  被人看低的人
[00:04:58.920 --> 00:05:00.280]  他自己很有身份
[00:05:00.280 --> 00:05:02.080]  他是羅馬公民
[00:05:02.080 --> 00:05:03.440]  就算他信耶穌之前
[00:05:03.440 --> 00:05:06.360]  他是法理財人當中的法理財人
[00:05:06.360 --> 00:05:07.360]  講讀書
[00:05:07.360 --> 00:05:08.640]  所有仕途當中
[00:05:08.640 --> 00:05:10.400]  保羅是讀得最多
[00:05:10.400 --> 00:05:13.800]  最能夠和別人辯論真道
[00:05:13.800 --> 00:05:16.080]  那個都是保羅
[00:05:16.080 --> 00:05:17.360]  每樣的處境裏面
[00:05:17.360 --> 00:05:18.560]  保羅走出來
[00:05:18.560 --> 00:05:21.520]  彷彿是當時教會裏面
[00:05:21.520 --> 00:05:23.400]  最紅的紅星一樣
[00:05:23.400 --> 00:05:25.920]  最能夠做到事情的一樣
[00:05:25.920 --> 00:05:26.680]  當然
[00:05:26.680 --> 00:05:29.200]  有些保羅的缺點我們都會知道
[00:05:29.200 --> 00:05:31.040]  他是很粗魯的
[00:05:31.040 --> 00:05:32.240]  所以他要告訴別人
[00:05:32.240 --> 00:05:33.720]  我言語粗魯
[00:05:33.720 --> 00:05:35.320]  但我的知識不粗魯
[00:05:35.320 --> 00:05:37.040]  這些話你可能覺得他很驕傲
[00:05:37.040 --> 00:05:40.120]  不過在聖經寫下他真的這麼說
[00:05:40.120 --> 00:05:41.560]  他都會理解的
[00:05:41.560 --> 00:05:42.880]  粗魯
[00:05:42.880 --> 00:05:44.440]  或者很率直
[00:05:44.440 --> 00:05:48.000]  是不是就不是就爆出來的了
[00:05:48.000 --> 00:05:49.040]  但是在這裏
[00:05:49.040 --> 00:05:51.280]  保羅竟然全轉了台
[00:05:51.280 --> 00:05:53.120]  不是我剛剛講的那些
[00:05:53.120 --> 00:05:54.440]  絕對不是剛才講的那些
[00:05:54.440 --> 00:05:56.560]  他竟然低聲下氣
[00:05:56.560 --> 00:06:00.200]  去求那麽多教會
[00:06:00.200 --> 00:06:05.080]  或者突然間要和那麽多教會去辯白這件事
[00:06:05.080 --> 00:06:08.960]  我真的不是好像某一些人講的
[00:06:08.960 --> 00:06:10.320]  為什麽
[00:06:10.320 --> 00:06:11.840]  我相信一件事就是
[00:06:11.840 --> 00:06:16.320]  當保羅指證那麽多教會的時候
[00:06:16.320 --> 00:06:17.800]  被指證的人
[00:06:17.800 --> 00:06:24.200]  很快對保羅作出不同的攻擊
[00:06:24.200 --> 00:06:25.520]  可能正如剛才講
[00:06:25.520 --> 00:06:27.480]  人性
[00:06:27.480 --> 00:06:29.200]  否認
[00:06:29.200 --> 00:06:30.920]  甚至中傷
[00:06:30.920 --> 00:06:32.280]  甚至誣衊
[00:06:32.280 --> 00:06:34.400]  但是現實
[00:06:34.400 --> 00:06:35.320]  可能有時候會說
[00:06:35.320 --> 00:06:36.040]  沒有問題的
[00:06:36.040 --> 00:06:37.400]  清者自清
[00:06:37.400 --> 00:06:39.480]  但是請留意一件事
[00:06:39.480 --> 00:06:41.160]  我猜保羅都這樣想過的
[00:06:41.160 --> 00:06:44.520]  但是要稍微了解一個群體的狀況
[00:06:44.520 --> 00:06:45.920]  很多時候我們看的
[00:06:45.920 --> 00:06:48.280]  就是看到保羅罵人
[00:06:48.280 --> 00:06:51.040]  我們怎麽知道保羅所指證的問題
[00:06:51.040 --> 00:06:52.800]  是還是不是的呢
[00:06:52.800 --> 00:06:54.000]  看不到
[00:06:54.000 --> 00:06:55.240]  只留意到保羅
[00:06:55.240 --> 00:06:56.320]  他信都出來了
[00:06:56.320 --> 00:06:57.520]  有證有據
[00:06:57.520 --> 00:06:59.840]  整封信他自己都說是嚴厲的信
[00:06:59.840 --> 00:07:01.120]  還不是
[00:07:01.120 --> 00:07:03.880]  我們覺得罵人就是壞人
[00:07:03.880 --> 00:07:05.680]  但是現實我們不知道事情
[00:07:05.680 --> 00:07:07.800]  原來有來龍去脈的
[00:07:07.800 --> 00:07:09.720]  有很多我們不曉得的事情
[00:07:09.720 --> 00:07:10.680]  在背後
[00:07:10.680 --> 00:07:12.800]  在之前發生了的
[00:07:12.800 --> 00:07:14.080]  但是我們只是看得到
[00:07:14.080 --> 00:07:15.760]  保羅出了一封信
[00:07:15.760 --> 00:07:17.680]  結果就帶來很多誤會
[00:07:17.680 --> 00:07:20.120]  甚至誤會就方便了
[00:07:20.120 --> 00:07:21.880]  那些應該認錯的人
[00:07:21.880 --> 00:07:23.280]  去攻擊保羅
[00:07:23.280 --> 00:07:24.440]  做了很多中傷
[00:07:24.440 --> 00:07:26.240]  謠言的說話
[00:07:26.240 --> 00:07:27.520]  講起誤會呢
[00:07:27.520 --> 00:07:30.960]  金仔麻煩你
[00:07:30.960 --> 00:07:32.080]  有些視頻
[00:07:32.080 --> 00:07:33.680]  很短的一分多鐘
[00:07:33.680 --> 00:07:34.360]  看一看
[00:07:34.360 --> 00:07:35.680]  看你記不記得
[00:07:35.680 --> 00:07:37.080]  這裡的誤會
[00:07:40.680 --> 00:08:03.400]  (貓咪和狗狗聊天)
[00:08:03.400 --> 00:08:10.640]  (貓咪和狗狗聊天)
[00:08:10.640 --> 00:08:20.800]  (貓咪和狗狗聊天)
[00:08:20.800 --> 00:08:21.800]  (貓咪和狗狗聊天)
[00:08:40.640 --> 00:08:53.600]  (貓咪和狗狗聊天)
[00:08:53.600 --> 00:09:05.600]  (貓咪和狗狗聊天)
[00:09:05.600 --> 00:09:10.320]  (貓咪和狗狗聊天)
[00:09:10.320 --> 00:09:12.480]  (貓咪和狗狗聊天)
[00:09:12.480 --> 00:09:16.640]  (貓咪和狗狗聊天)
[00:09:16.640 --> 00:09:19.240]  (貓咪和狗狗聊天)
[00:09:19.240 --> 00:09:24.240]  (貓咪和狗狗聊天)
[00:09:24.240 --> 00:09:27.360]  (貓咪和狗狗聊天)
[00:09:27.360 --> 00:09:38.640]  (貓咪和狗狗聊天)
[00:09:38.640 --> 00:09:40.760]  其實整件事是另一個故事來的
[00:09:40.760 --> 00:09:42.480]  但是我們偏偏在那些事情裡面
[00:09:42.480 --> 00:09:44.880]  我們從來沒有經驗過
[00:09:44.880 --> 00:09:46.720]  從來沒有經驗過
[00:09:46.720 --> 00:09:47.520]  結果
[00:09:47.520 --> 00:09:48.800]  我們在誤會
[00:09:48.800 --> 00:09:52.560]  我們這一刻就這樣見到的那個
[00:09:52.560 --> 00:09:55.360]  其實保羅當天就是在做這件事
[00:09:55.360 --> 00:09:56.960]  保羅正在出嚴厲的信
[00:09:56.960 --> 00:09:57.800]  但是他很厚道
[00:09:57.800 --> 00:10:00.640]  真的沒有講究竟發生了什麼事
[00:10:00.640 --> 00:10:03.600]  我猜是很嚴重的事情
[00:10:03.600 --> 00:10:04.800]  你怎麼知道
[00:10:04.800 --> 00:10:06.040]  因為在那麼多的信當中
[00:10:06.040 --> 00:10:10.920]  他曾經連有人要娶自己的繼母做老婆
[00:10:10.920 --> 00:10:12.560]  都開口講了
[00:10:12.560 --> 00:10:14.440]  你明白什麼意思嗎
[00:10:14.440 --> 00:10:17.440]  但是他竟然這一次沒有再講究什麼事
[00:10:17.440 --> 00:10:20.120]  這件事真的很嚴重
[00:10:20.120 --> 00:10:22.400]  他覺得講出來實在是太噁心了
[00:10:22.400 --> 00:10:25.560]  所以不再提醒大家再講
[00:10:25.560 --> 00:10:29.720]  但是反而保羅指證別人的時候
[00:10:29.720 --> 00:10:31.600]  被指證的
[00:10:31.600 --> 00:10:32.920]  乘虛而入
[00:10:32.920 --> 00:10:37.960]  還可以傷害了這位仕途
[00:10:37.960 --> 00:10:39.280]  當他看到這裡的時候
[00:10:39.280 --> 00:10:43.400]  我猜起碼兩個處境我們有機會值得思考的
[00:10:43.400 --> 00:10:44.160]  第一個就是
[00:10:44.160 --> 00:10:47.560]  我猜我們生命裡面總有機會做錯的
[00:10:47.560 --> 00:10:50.520]  錯當然是自己知道的
[00:10:50.520 --> 00:10:52.920]  很難錯了自己不知道的
[00:10:52.920 --> 00:10:54.800]  不過要面對錯誤
[00:10:54.800 --> 00:10:56.680]  通常不會只有天知地知
[00:10:56.680 --> 00:10:58.600]  我知道的時候要面對的
[00:10:58.600 --> 00:10:59.920]  就是有人知道
[00:10:59.920 --> 00:11:02.520]  有人出來指證
[00:11:02.520 --> 00:11:04.760]  剛才聽到Cindy分享的時候
[00:11:04.760 --> 00:11:06.640]  我心裡面很安慰
[00:11:06.640 --> 00:11:09.520]  她正在感謝提醒她的肢體
[00:11:09.520 --> 00:11:10.880]  我覺得這是很積極的
[00:11:10.880 --> 00:11:12.120]  因為很老實
[00:11:12.120 --> 00:11:14.000]  作弟兄姊妹
[00:11:14.000 --> 00:11:16.600]  甚至作朋友
[00:11:16.600 --> 00:11:17.280]  嘻嘻哈哈
[00:11:17.280 --> 00:11:19.680]  飲飲食食很容易
[00:11:19.680 --> 00:11:22.720]  但是在你面前講出你的錯誤
[00:11:22.720 --> 00:11:24.040]  一點都不容易
[00:11:24.040 --> 00:11:25.760]  但是這些才是好朋友
[00:11:25.760 --> 00:11:27.720]  用中國人孔子說
[00:11:27.720 --> 00:11:30.040]  有直有量有多文
[00:11:30.040 --> 00:11:32.800]  這些就是「益者三有」
[00:11:32.800 --> 00:11:34.360]  你的朋友很直接的
[00:11:34.360 --> 00:11:35.560]  也體諒你的
[00:11:35.560 --> 00:11:38.280]  也懂很多東西
[00:11:38.280 --> 00:11:39.360]  「益者三有」
[00:11:39.360 --> 00:11:40.160]  你自己查一下吧
[00:11:40.160 --> 00:11:41.200]  我忘了哪裡來的
[00:11:41.200 --> 00:11:43.440]  小孩子讀了就記得了
[00:11:43.440 --> 00:11:44.400]  就是這樣
[00:11:44.400 --> 00:11:47.960]  有直有量有多文
[00:11:47.960 --> 00:11:49.760]  實際上是的
[00:11:49.760 --> 00:11:51.200]  如果有機會我做錯
[00:11:51.200 --> 00:11:52.600]  有人指證
[00:11:52.600 --> 00:11:54.640]  而我能夠承認
[00:11:54.640 --> 00:11:55.440]  面對
[00:11:55.440 --> 00:11:56.640]  是一件好事
[00:11:56.640 --> 00:11:58.560]  但是偏偏掉轉頭
[00:11:58.560 --> 00:11:59.640]  按住
[00:11:59.640 --> 00:12:00.280]  不好意思
[00:12:00.280 --> 00:12:01.360]  正如剛才所說
[00:12:01.360 --> 00:12:02.640]  我真是罪人
[00:12:02.640 --> 00:12:05.200]  我愛承認
[00:12:05.200 --> 00:12:06.960]  有時候我們很自然的反應
[00:12:06.960 --> 00:12:08.040]  是否認的
[00:12:08.040 --> 00:12:09.880]  更多機會是否認的
[00:12:09.880 --> 00:12:12.760]  甚至保羅結果要中招
[00:12:12.760 --> 00:12:14.440]  就是被攻擊
[00:12:14.440 --> 00:12:15.520]  可能有很多假話
[00:12:15.520 --> 00:12:18.800]  是伴隨保羅嚴厲的信義
[00:12:18.800 --> 00:12:20.440]  很多誣蔑的說話
[00:12:20.440 --> 00:12:24.320]  都插入了這位領袖裏面
[00:12:24.320 --> 00:12:26.240]  若然我是做錯
[00:12:26.240 --> 00:12:28.120]  我面對錯誤
[00:12:28.120 --> 00:12:30.720]  應該用什麼態度呢
[00:12:30.720 --> 00:12:31.560]  我怎麼看自己
[00:12:31.560 --> 00:12:32.920]  我的回應應該如何
[00:12:32.920 --> 00:12:34.920]  或者我對指證我的人
[00:12:34.920 --> 00:12:36.960]  我應該怎麼看他
[00:12:36.960 --> 00:12:38.960]  我覺得這個在剛才這段經文裏面
[00:12:38.960 --> 00:12:40.960]  我是值得思考的
[00:12:40.960 --> 00:12:41.840]  第二樣
[00:12:41.840 --> 00:12:45.000]  也希望我們少點經歷
[00:12:45.000 --> 00:12:47.320]  如果我是保羅
[00:12:47.320 --> 00:12:49.080]  如果我見到別人的錯誤
[00:12:49.080 --> 00:12:50.280]  甚至好像保羅一樣
[00:12:50.280 --> 00:12:52.480]  是指出了之後
[00:12:52.480 --> 00:12:54.000]  而慘被誣蔑
[00:12:54.000 --> 00:12:56.280]  慘被攻擊
[00:12:56.280 --> 00:12:57.960]  我又如何呢
[00:12:57.960 --> 00:13:00.200]  我如何渡過這些日子呢
[00:13:00.200 --> 00:13:01.560]  或者在這些處境裏面
[00:13:01.560 --> 00:13:02.480]  我究竟
[00:13:02.480 --> 00:13:04.440]  如果按照保羅的性情
[00:13:04.440 --> 00:13:08.040]  很有機會繼續和你死過
[00:13:08.040 --> 00:13:09.520]  似乎我們看下去
[00:13:09.520 --> 00:13:10.920]  他沒有這麼做
[00:13:10.920 --> 00:13:11.880]  他被迫的
[00:13:11.880 --> 00:13:14.680]  他不開心
[00:13:14.680 --> 00:13:16.400]  他甚至在過程裏面
[00:13:16.400 --> 00:13:18.400]  是後悔的
[00:13:18.400 --> 00:13:25.440]  你看看第七章第八節
[00:13:25.440 --> 00:13:26.720]  第八節這樣說
[00:13:26.720 --> 00:13:29.440]  我先前寫信叫你們憂愁
[00:13:29.440 --> 00:13:31.000]  我後來雖然懊悔
[00:13:31.000 --> 00:13:33.840]  如今卻不懊悔
[00:13:33.840 --> 00:13:36.600]  我先前寫信叫你們憂愁
[00:13:36.600 --> 00:13:38.800]  這個憂愁的字重複了很多次
[00:13:38.800 --> 00:13:40.160]  但這裏的憂愁
[00:13:40.160 --> 00:13:42.160]  不是在說擔心
[00:13:42.160 --> 00:13:43.600]  不是這個意思
[00:13:43.600 --> 00:13:44.440]  是不喜歡
[00:13:44.440 --> 00:13:45.920]  不開心
[00:13:45.920 --> 00:13:48.760]  我指證你你不開心
[00:13:48.760 --> 00:13:50.200]  但有趣的一件事
[00:13:50.200 --> 00:13:51.800]  我想和你說
[00:13:51.800 --> 00:13:53.560]  保羅是一個很直的人
[00:13:53.560 --> 00:13:54.320]  但是直得來
[00:13:54.320 --> 00:13:57.200]  他很真性情和很有愛的人
[00:13:57.200 --> 00:13:58.800]  當他發現寫信的時候
[00:13:58.800 --> 00:14:00.000]  那邊被指責的人
[00:14:00.000 --> 00:14:00.960]  他不開心
[00:14:00.960 --> 00:14:01.800]  他心裏面
[00:14:01.800 --> 00:14:03.080]  他後悔
[00:14:03.080 --> 00:14:03.800]  哦對了
[00:14:03.800 --> 00:14:04.800]  早點就不出聲了
[00:14:04.800 --> 00:14:06.760]  不是這個意思
[00:14:06.760 --> 00:14:07.720]  他的後悔是
[00:14:07.720 --> 00:14:09.240]  會不會我這個指責
[00:14:09.240 --> 00:14:14.400]  反而為整個群體帶來了震盪
[00:14:14.400 --> 00:14:15.600]  為什麼我這個指責
[00:14:15.600 --> 00:14:16.680]  讓那些人
[00:14:16.680 --> 00:14:18.200]  還在那個處境裏面
[00:14:18.200 --> 00:14:21.680]  更多的錯誤做了出來
[00:14:21.680 --> 00:14:24.120]  保羅是為這些後悔
[00:14:24.120 --> 00:14:26.160]  不是為另外一些
[00:14:26.160 --> 00:14:28.640]  應不應該說的
[00:14:28.640 --> 00:14:30.080]  有錯而不指證
[00:14:30.080 --> 00:14:32.400]  可能他的後悔更大
[00:14:32.400 --> 00:14:33.480]  但是保羅
[00:14:33.480 --> 00:14:36.280]  他是在考慮對方
[00:14:36.280 --> 00:14:38.560]  我覺得現實都是有機會的
[00:14:38.560 --> 00:14:40.440]  特別是
[00:14:40.440 --> 00:14:42.200]  現在做了爸爸
[00:14:42.200 --> 00:14:45.240]  家裏面肯定會發現有些事情是錯的
[00:14:45.240 --> 00:14:46.560]  你隨時可以這樣吵的
[00:14:46.560 --> 00:14:47.360]  你明不明白
[00:14:47.360 --> 00:14:49.640]  對面做什麼又扔了上沙發
[00:14:49.640 --> 00:14:52.080]  張紙為什麼寫了出來又扔了出來
[00:14:52.080 --> 00:14:54.280]  你很容易找到很多錯誤的
[00:14:54.280 --> 00:14:56.320]  但究竟
[00:14:56.320 --> 00:14:57.280]  當我發現錯誤
[00:14:57.280 --> 00:14:58.680]  我應該要怎麼處理呢
[00:14:58.680 --> 00:15:00.200]  我怎麼回應呢
[00:15:00.200 --> 00:15:02.720]  話說剛剛的星期一
[00:15:02.720 --> 00:15:04.400]  是剛剛新鮮發生的
[00:15:04.400 --> 00:15:05.600]  剛剛星期一
[00:15:05.600 --> 00:15:08.120]  我要看兒子的功課
[00:15:08.120 --> 00:15:10.840]  他做功課都不是很快的
[00:15:10.840 --> 00:15:12.600]  如果九個字內完成
[00:15:12.600 --> 00:15:14.080]  那天是很厲害的
[00:15:14.080 --> 00:15:15.920]  那天是比較敷衍的
[00:15:15.920 --> 00:15:16.680]  敷衍得來
[00:15:16.680 --> 00:15:17.960]  我覺得再這樣跟你
[00:15:17.960 --> 00:15:19.240]  我都會生氣的
[00:15:19.240 --> 00:15:21.000]  於是決定洗澡
[00:15:21.000 --> 00:15:22.480]  但是洗澡要避一避
[00:15:22.480 --> 00:15:24.440]  自己打算冷靜下來
[00:15:24.440 --> 00:15:27.160]  但是不可以因為我洗澡就不讓他不做的
[00:15:27.160 --> 00:15:29.200]  於是攤開了
[00:15:29.200 --> 00:15:29.920]  要他
[00:15:29.920 --> 00:15:31.080]  我洗澡
[00:15:31.080 --> 00:15:34.120]  這兩頁英文就麻煩我洗完澡出來
[00:15:34.120 --> 00:15:35.840]  你做完它了
[00:15:35.840 --> 00:15:39.200]  講完我就去洗澡了
[00:15:39.200 --> 00:15:41.920]  洗完澡出來
[00:15:41.920 --> 00:15:43.640]  做完沒有呢
[00:15:43.640 --> 00:15:44.680]  沒有
[00:15:44.680 --> 00:15:46.800]  做了一頁
[00:15:46.800 --> 00:15:48.840]  很厲害吧
[00:15:48.840 --> 00:15:51.520]  但是我是不好 我就是沒有這樣
[00:15:51.520 --> 00:15:55.000]  你下次過來幫幫忙 拜託
[00:15:55.000 --> 00:15:56.920]  我詛咒他說
[00:15:56.920 --> 00:15:58.720]  我講了我洗澡之前
[00:15:58.720 --> 00:16:00.440]  洗完澡出來做完兩頁
[00:16:00.440 --> 00:16:04.000]  為什麼都是一頁
[00:16:04.000 --> 00:16:08.840]  唉
[00:16:08.840 --> 00:16:10.400]  這杯水不見了算了
[00:16:10.400 --> 00:16:11.920]  當時
[00:16:11.920 --> 00:16:13.400]  他的反應
[00:16:13.400 --> 00:16:16.520]  是讓我都很不好意思的
[00:16:16.520 --> 00:16:17.560]  他就跟我說
[00:16:17.560 --> 00:16:20.000]  爸爸你都知道 這麼多科目裡面
[00:16:20.000 --> 00:16:22.480]  我英文是最差的
[00:16:22.480 --> 00:16:26.360]  其實我現在做到一頁已經很快了
