
[00:00:00.000 --> 00:00:09.000]  大家午安,多謝楊牧師邀請今天安排《詩篇》一百二十一篇
[00:03:10.000 --> 00:03:13.000]  可能有些詩是大衛時代,什麼時代的詩歌
[00:03:13.000 --> 00:03:16.000]  但是七六的時候可能是秘魯的時代
[00:03:16.000 --> 00:03:19.000]  我想秘魯就是國破家亡的時代
[00:03:19.000 --> 00:03:22.000]  旁邊的人甚至是敵對自己的人
[00:03:22.000 --> 00:03:25.000]  那時候我們向山舉目
[00:03:25.000 --> 00:03:28.000]  我去幫助什麼?從何而來呢?
[00:03:28.000 --> 00:03:31.000]  有時候人生裡面有些挑戰
[00:03:31.000 --> 00:03:33.000]  不知怎樣,幫忙怎樣做
[00:03:33.000 --> 00:03:35.000]  有什麼人可以幫到我呢?
[00:03:35.000 --> 00:03:38.000]  這個幫忙的詞語是"my help"
[00:03:38.000 --> 00:03:41.000]  我的幫助在哪裡呢?
[00:03:41.000 --> 00:03:43.000]  在很艱難的時候
[00:03:43.000 --> 00:03:46.000]  但是這個詩歌有一個好的姿勢
[00:03:46.000 --> 00:03:50.000]  就是我向山舉目
[00:03:50.000 --> 00:03:52.000]  我自己喜歡這樣的
[00:03:52.000 --> 00:03:54.000]  鼓勵頂子妹聽完崇拜之後
[00:03:54.000 --> 00:03:56.000]  我們有兩個要求
[00:03:56.000 --> 00:03:58.000]  第一要求就是吹握手的時候
[00:03:58.000 --> 00:04:01.000]  你的頭要向上一點,不要低頭
[00:04:01.000 --> 00:04:03.000]  第二要有笑容
[00:04:03.000 --> 00:04:06.000]  因為我們來到神裡面得到幫助的時候
[00:04:06.000 --> 00:04:08.000]  我們入則敬拜,出則去侍奉
[00:04:08.000 --> 00:04:10.000]  我們將神的光送出去
[00:04:10.000 --> 00:04:12.000]  但是崇拜的時候,如果你頭低頭
[00:04:12.000 --> 00:04:14.000]  就在蜜土久一點
[00:04:14.000 --> 00:04:16.000]  蜜道不頭低頭才出去
[00:04:16.000 --> 00:04:18.000]  因為今天已經五堂了
[00:04:18.000 --> 00:04:20.000]  早堂我就要求高一點
[00:04:20.000 --> 00:04:22.000]  頭低頭就聽一堂崇拜
[00:04:22.000 --> 00:04:25.000]  因為我們領受神的恩典的時候
[00:04:25.000 --> 00:04:30.000]  我們就靠神信過今天我們面對的各種挑戰
[00:04:30.000 --> 00:04:33.000]  詩篇121篇沒有講清楚挑戰
[00:04:33.000 --> 00:04:36.000]  但我想都可能是秘魯的艱難
[00:04:36.000 --> 00:04:39.000]  就好像羅馬書說
[00:04:39.000 --> 00:04:41.000]  我真是苦啊
[00:04:41.000 --> 00:04:44.000]  誰能救我脫離這些各種的困局呢
[00:04:44.000 --> 00:04:46.000]  所以詩篇裡面其中提醒就是
[00:04:46.000 --> 00:04:47.000]  當你有困難的時候
[00:04:47.000 --> 00:04:50.000]  認定誰是我的幫助者
[00:04:50.000 --> 00:04:53.000]  誰是我的保護者
[00:04:53.000 --> 00:04:55.000]  所以詩篇英文說
[00:04:55.000 --> 00:05:03.000]  你的包圍者、你的雨傘者、你的隱蔽者
[00:05:03.000 --> 00:05:06.000]  誰是你的保護者、誰是你的幫助者
[00:05:06.000 --> 00:05:10.000]  有時候人生裡面有很多的挑戰是很難講的
[00:05:10.000 --> 00:05:12.000]  羅馬書的一句名句就是
[00:05:12.000 --> 00:05:14.000]  我真是苦啊
[00:05:14.000 --> 00:05:17.000]  誰能救我脫離這取死的身體呢
[00:05:17.000 --> 00:05:20.000]  心靈有些苦有時候很難跟別人分享
[00:05:20.000 --> 00:05:23.000]  甚至侍奉者也有苦
[00:05:23.000 --> 00:05:25.000]  有時候侍奉者的苦
[00:05:25.000 --> 00:05:27.000]  反而很尷尬不跟別人說
[00:05:27.000 --> 00:05:29.000]  因為每天都出去侍奉
[00:05:29.000 --> 00:05:31.000]  如果跟別人說就好像不知道怎麼辦
[00:05:31.000 --> 00:05:33.000]  我記得有一次在教會
[00:05:33.000 --> 00:05:36.000]  有位姊妹在音樂侍奉
[00:05:36.000 --> 00:05:39.000]  一段時間突然間見到她彈琴
[00:05:39.000 --> 00:05:41.000]  做什麼都頭暈暈
[00:05:41.000 --> 00:05:43.000]  忍住有時候跟她聊聊天
[00:05:43.000 --> 00:05:46.000]  原來家裡有很多困難的事情
[00:05:46.000 --> 00:05:50.000]  但又不想家庭的故事來分享
[00:05:50.000 --> 00:05:52.000]  怕影響其他人
[00:05:52.000 --> 00:05:54.000]  就收起來
[00:05:54.000 --> 00:05:56.000]  剛巧碰到聊了兩句
[00:05:56.000 --> 00:05:58.000]  她又很低調可以跟你聊了幾句
[00:05:58.000 --> 00:06:00.000]  有時候你會碰到一些弟兄姊妹
[00:06:00.000 --> 00:06:02.000]  如果她家庭有困難
[00:06:02.000 --> 00:06:04.000]  配偶有困難
[00:06:04.000 --> 00:06:06.000]  如果兩個配偶都有教會有弟兄姊妹朋友
[00:06:06.000 --> 00:06:07.000]  就很容易聊
[00:06:07.000 --> 00:06:09.000]  因為可以兩邊去幫她
[00:06:09.000 --> 00:06:13.000]  最慘是其中一個不是教會認識的人
[00:06:13.000 --> 00:06:15.000]  她的身孫另一個的說話
[00:06:15.000 --> 00:06:16.000]  不可以幫到另一個人
[00:06:16.000 --> 00:06:17.000]  很多的困難
[00:06:17.000 --> 00:06:20.000]  我記得有一次在美國坐飛機
[00:06:20.000 --> 00:06:25.000]  見到兩個白人西人的老女士
[00:06:25.000 --> 00:06:27.000]  一個六十幾歲一個八十歲
[00:06:27.000 --> 00:06:31.000]  看了看她們心裡有很多的感觸
[00:06:31.000 --> 00:06:35.000]  那個八十歲的老女士
[00:06:35.000 --> 00:06:38.000]  拖著一個六十歲的女士
[00:06:38.000 --> 00:06:41.000]  六十歲的女士是單身族
[00:06:41.000 --> 00:06:43.000]  唐氏綜合症
[00:06:43.000 --> 00:06:46.000]  我想是母女的那種
[00:06:46.000 --> 00:06:48.000]  很深的感受到這位母親
[00:06:48.000 --> 00:06:54.000]  到八十歲都要拖著一個六十歲的女兒
[00:06:54.000 --> 00:06:56.000]  心裡面可能有喜樂
[00:06:56.000 --> 00:06:58.000]  但也有很重的重擔
[00:06:58.000 --> 00:07:01.000]  人生有些重擔真的很難講
[00:07:01.000 --> 00:07:02.000]  有些很普通的
[00:07:02.000 --> 00:07:05.000]  好像我兒子今年剛考中六
[00:07:05.000 --> 00:07:07.000]  又不知考成怎樣
[00:07:07.000 --> 00:07:08.000]  去不到好的大學
[00:07:08.000 --> 00:07:09.000]  他又可能出國
[00:07:09.000 --> 00:07:11.000]  出國之後自己又要多花錢
[00:07:11.000 --> 00:07:13.000]  太太又擔心空巢
[00:07:13.000 --> 00:07:14.000]  見不到兒子
[00:07:14.000 --> 00:07:15.000]  我教他
[00:07:15.000 --> 00:07:18.000]  現在暑假了約他去拍拖
[00:07:18.000 --> 00:07:19.000]  你不要找我拍拖
[00:07:19.000 --> 00:07:20.000]  找他去拍拖
[00:07:20.000 --> 00:07:21.000]  約多一點
[00:07:21.000 --> 00:07:23.000]  人生有很多這些故事
[00:07:23.000 --> 00:07:25.000]  或者有時病患
[00:07:25.000 --> 00:07:26.000]  一個三十幾歲的弟兄
[00:07:26.000 --> 00:07:29.000]  結婚一年就癌症末期
[00:07:29.000 --> 00:07:31.000]  經過兩三年的故事
[00:07:31.000 --> 00:07:33.000]  有時我自己做目者都不要忙
[00:07:33.000 --> 00:07:34.000]  不能幫他
[00:07:34.000 --> 00:07:36.000]  他太太的小組
[00:07:36.000 --> 00:07:38.000]  可以間中去吃飯
[00:07:38.000 --> 00:07:40.000]  他精神好就鼓勵他
[00:07:40.000 --> 00:07:42.000]  人生有很多這些故事
[00:07:42.000 --> 00:07:43.000]  好像哈娜一樣
[00:07:43.000 --> 00:07:45.000]  她經歷心靈的破碎
[00:07:45.000 --> 00:07:49.000]  她說我心裏是仇婦的婦人
[00:07:49.000 --> 00:07:52.000]  但有時人生的困局是時代性的
[00:07:52.000 --> 00:07:55.000]  香港都面對經濟的競爭力
[00:07:55.000 --> 00:07:57.000]  香港這幾年很多的憂鬱
[00:07:57.000 --> 00:07:58.000]  無能感
[00:07:58.000 --> 00:07:59.000]  社會的張力
[00:07:59.000 --> 00:08:01.000]  或者好像回到詩篇來說
[00:08:01.000 --> 00:08:03.000]  詩篇那裏如果是被擄的時代
[00:08:03.000 --> 00:08:05.000]  被擄的時代是很艱難
[00:08:05.000 --> 00:08:08.000]  社會裏面的人才被擄走
[00:08:08.000 --> 00:08:09.000]  剩下一些很艱難
[00:08:09.000 --> 00:08:11.000]  不懂事的窮人
[00:08:11.000 --> 00:08:14.000]  跟著自己的皇帝都被人刮了一隻眼
[00:08:14.000 --> 00:08:15.000]  是這樣的情況
[00:08:15.000 --> 00:08:18.000]  有時被擄割破監牢的時候
[00:08:18.000 --> 00:08:20.000]  我們平安了很多年都不覺得
[00:08:20.000 --> 00:08:23.000]  我四位姐妹在家裏都是富裕
[00:08:23.000 --> 00:08:24.000]  是靠好熱心
[00:08:24.000 --> 00:08:26.000]  她有一個特徵
[00:08:26.000 --> 00:08:27.000]  剛才說過
[00:08:27.000 --> 00:08:28.000]  她有一個特別就是
[00:08:28.000 --> 00:08:30.000]  她從來都不去日本旅行
[00:08:30.000 --> 00:08:31.000]  為什麼呢?
[00:08:31.000 --> 00:08:33.000]  因為她年輕的時候
[00:08:33.000 --> 00:08:35.000]  見過日治的時候
[00:08:35.000 --> 00:08:37.000]  很多恐怖的事情都出現
[00:08:37.000 --> 00:08:38.000]  她都明白
[00:08:38.000 --> 00:08:39.000]  她都做生意
[00:08:39.000 --> 00:08:41.000]  知道這些事情都過去了
[00:08:41.000 --> 00:08:43.000]  但自己就放不下
[00:08:43.000 --> 00:08:45.000]  不想去日本
[00:08:45.000 --> 00:08:47.000]  我想那時她經歷的故事
[00:08:47.000 --> 00:08:49.000]  可能是比較黑暗
[00:08:49.000 --> 00:08:53.000]  見到一些比較黑暗的故事
[00:08:53.000 --> 00:08:54.000]  是很深的
[00:08:54.000 --> 00:08:55.000]  當時被擄裏面
[00:08:55.000 --> 00:08:57.000]  其中一個最低谷的時候
[00:08:57.000 --> 00:08:58.000]  其中一段經文
[00:08:58.000 --> 00:09:00.000]  我們藍色紙一起讀
[00:09:00.000 --> 00:09:03.000]  就要滅絕阿哈徐女皇
[00:09:03.000 --> 00:09:06.000]  通過所有的猶太人
[00:09:06.000 --> 00:09:08.000]  就是沒抵買的背族
[00:09:08.000 --> 00:09:10.000]  去到以斯帖被擄的時代
[00:09:10.000 --> 00:09:12.000]  請記載那時的王國
[00:09:12.000 --> 00:09:15.000]  是127省的王國
[00:09:15.000 --> 00:09:19.000]  從印度去到古實的埃及地方
[00:09:19.000 --> 00:09:22.000]  這王國裏面出了一個奧巴哈曼
[00:09:22.000 --> 00:09:24.000]  要將所有神的子民
[00:09:24.000 --> 00:09:27.000]  全國的神子民都殺了
[00:09:27.000 --> 00:09:30.000]  如果你是被擄的感覺
[00:09:30.000 --> 00:09:32.000]  你真的會問
[00:09:32.000 --> 00:09:34.000]  我要向山舉目
[00:09:34.000 --> 00:09:35.000]  我要幫助什麼?
[00:09:35.000 --> 00:09:36.000]  從何?
[00:09:36.000 --> 00:09:39.000]  誰可以救我們呢?
[00:09:39.000 --> 00:09:41.000]  好像在暴戰之前
[00:09:41.000 --> 00:09:42.000]  大家看新聞
[00:09:42.000 --> 00:09:44.000]  埃及的教會
[00:09:44.000 --> 00:09:45.000]  中暑節主日
[00:09:45.000 --> 00:09:47.000]  普通崇拜
[00:09:47.000 --> 00:09:48.000]  預備性暴節
[00:09:48.000 --> 00:09:49.000]  被人襲
[00:09:49.000 --> 00:09:50.000]  無辜的故事
[00:09:50.000 --> 00:09:53.000]  中東這幾年有很多的難民
[00:09:53.000 --> 00:09:55.000]  有些發學的炸彈
[00:09:55.000 --> 00:09:56.000]  傷害這些小朋友
[00:09:56.000 --> 00:09:58.000]  其中我喜歡一句說話
[00:09:58.000 --> 00:10:01.000]  就是有些他們的人說
[00:10:01.000 --> 00:10:04.000]  還要死多少兒童呢?
[00:10:04.000 --> 00:10:05.000]  有時人生的困局
[00:10:05.000 --> 00:10:06.000]  社會的困局
[00:10:06.000 --> 00:10:07.000]  人的罪惡困局
[00:10:07.000 --> 00:10:09.000]  真的很大
[00:10:09.000 --> 00:10:11.000]  有些去到一些家庭
[00:10:11.000 --> 00:10:12.000]  甚至是富裕家庭
[00:10:12.000 --> 00:10:14.000]  或者很貴族家庭
[00:10:14.000 --> 00:10:15.000]  我自己很深刻
[00:10:15.000 --> 00:10:16.000]  就是我年輕的時候
[00:10:16.000 --> 00:10:17.000]  看過一個很出名的
[00:10:17.000 --> 00:10:19.000]  戴安娜公主結婚
[00:10:19.000 --> 00:10:21.000]  那個時候有盛世
[00:10:21.000 --> 00:10:23.000]  有些人覺得她很漂亮
[00:10:23.000 --> 00:10:24.000]  什麼都很漂亮
[00:10:24.000 --> 00:10:26.000]  但是英國人貴族
[00:10:26.000 --> 00:10:28.000]  說她的身孫很含蓄
[00:10:28.000 --> 00:10:30.000]  她後來公開說
[00:10:30.000 --> 00:10:32.000]  她家庭的問題的時候
[00:10:32.000 --> 00:10:33.000]  英文都很含蓄
[00:10:33.000 --> 00:10:37.000]  她說:Well, there were three of us in the marriage
[00:10:37.000 --> 00:10:39.000]  我婚姻裡面有三個人
[00:10:39.000 --> 00:10:42.000]  So, it was a bit crowded
[00:10:42.000 --> 00:10:44.000]  所以逼多一點
[00:10:44.000 --> 00:10:46.000]  逼逼下逼到怎樣?
[00:10:46.000 --> 00:10:48.000]  逼逼下逼死了
[00:10:48.000 --> 00:10:51.000]  就是很含蓄
[00:10:51.000 --> 00:10:52.000]  家裡三個
[00:10:52.000 --> 00:10:53.000]  逼多一點
[00:10:53.000 --> 00:10:55.000]  但是這些故事
[00:10:55.000 --> 00:10:57.000]  真的在我們身邊發生
[00:10:57.000 --> 00:10:58.000]  如果記得父子以前
[00:10:58.000 --> 00:10:59.000]  有個新聞就是
[00:10:59.000 --> 00:11:01.000]  張軍澳有個媽媽
[00:11:01.000 --> 00:11:04.000]  帶著一個十歲的女兒跳樓
[00:11:04.000 --> 00:11:06.000]  因為家裡就是這樣的故事
[00:11:06.000 --> 00:11:07.000]  後來看報章說
[00:11:07.000 --> 00:11:09.000]  他們是一個順主的家庭
[00:11:09.000 --> 00:11:11.000]  有時候如果基督徒
[00:11:11.000 --> 00:11:13.000]  我們不能夠靠主得力
[00:11:13.000 --> 00:11:16.000]  我們去勝過一切的時候
[00:11:16.000 --> 00:11:18.000]  可能這些黑暗
[00:11:18.000 --> 00:11:19.000]  一些幽谷
[00:11:19.000 --> 00:11:21.000]  或者衝擊我們都不奇怪
[00:11:21.000 --> 00:11:23.000]  我剛剛前一陣子去到溫州
[00:11:23.000 --> 00:11:24.000]  有些交流
[00:11:24.000 --> 00:11:26.000]  剛剛他們政府
[00:11:26.000 --> 00:11:28.000]  你知道中國政府這幾年很緊張
[00:11:28.000 --> 00:11:30.000]  很多事情很緊張
[00:11:30.000 --> 00:11:33.000]  其中他們就在一些教堂安裝監控
[00:11:33.000 --> 00:11:36.000]  有些教堂安裝三個監控
[00:11:36.000 --> 00:11:38.000]  一個就是講壇對著監控
[00:11:38.000 --> 00:11:40.000]  一個對著奉獻箱
[00:11:40.000 --> 00:11:42.000]  一個對著門口
[00:11:42.000 --> 00:11:44.000]  他們這些人
[00:11:44.000 --> 00:11:47.000]  這些很多故事都看得開
[00:11:47.000 --> 00:11:50.000]  對著奉獻箱那個好解決
[00:11:50.000 --> 00:11:52.000]  那個奉獻箱是假的
[00:11:52.000 --> 00:11:54.000]  弄一個新的就可以了
[00:11:54.000 --> 00:11:56.000]  擺在另一邊都可以
[00:11:56.000 --> 00:11:57.000]  最煩就是兩個
[00:11:57.000 --> 00:11:58.000]  一個就是講壇
[00:11:58.000 --> 00:12:00.000]  講壇講的時候就比較輕鬆
[00:12:00.000 --> 00:12:03.000]  講得比較多東西講
[00:12:03.000 --> 00:12:05.000]  每句都可能有危險
[00:12:05.000 --> 00:12:07.000]  講話就窒窒下
[00:12:07.000 --> 00:12:09.000]  另一個問題就是門口
[00:12:09.000 --> 00:12:11.000]  因為你知道國內都有些公務員
[00:12:11.000 --> 00:12:12.000]  有些什麼單位的人
[00:12:12.000 --> 00:12:14.000]  但可能沒到
[00:12:14.000 --> 00:12:16.000]  在國內他們通常身份比較敏感
[00:12:16.000 --> 00:12:17.000]  將他低調
[00:12:17.000 --> 00:12:19.000]  如果門口安裝了攝錄
[00:12:19.000 --> 00:12:22.000]  可能那些人都要走後門進來
[00:12:22.000 --> 00:12:23.000]  都不奇怪
[00:12:23.000 --> 00:12:24.000]  等待故事
[00:12:24.000 --> 00:12:26.000]  有時時代就是這樣的故事
[00:12:26.000 --> 00:12:28.000]  不知道怎麼做
[00:12:28.000 --> 00:12:29.000]  等等的環境
[00:12:29.000 --> 00:12:31.000]  前一陣子在報紙之前
[00:12:31.000 --> 00:12:33.000]  有些基督徒就很留意一套電影
[00:12:33.000 --> 00:12:34.000]  叫《沉默》
[00:12:34.000 --> 00:12:36.000]  就是說在日本
[00:12:36.000 --> 00:12:38.000]  德川幕府的時候
[00:12:38.000 --> 00:12:42.000]  當時的天主教徒
[00:12:42.000 --> 00:12:43.000]  要所有人不准信
[00:12:43.000 --> 00:12:46.000]  如果信了就要殺他等等
[00:12:46.000 --> 00:12:48.000]  他們有水中的十字架
[00:12:48.000 --> 00:12:50.000]  有火燒等等的場面
[00:12:50.000 --> 00:12:52.000]  在某些網站有很多的言論
[00:12:52.000 --> 00:12:56.000]  我看YouTube有些大大的短片都看過
[00:12:56.000 --> 00:12:58.000]  在受難節
[00:12:58.000 --> 00:12:59.000]  我剛講受難節
[00:12:59.000 --> 00:13:00.000]  兩場培靈會
[00:13:00.000 --> 00:13:02.000]  我都放了一個短片
[00:13:02.000 --> 00:13:04.000]  問弟子妹
[00:13:04.000 --> 00:13:07.000]  你真相背上十字架跟從主嗎?
[00:13:07.000 --> 00:13:08.000]  真的不容易
[00:13:08.000 --> 00:13:11.000]  那時候因為我很忙
[00:13:11.000 --> 00:13:12.000]  自己看了電影
[00:13:12.000 --> 00:13:13.000]  看了一些分享
[00:13:13.000 --> 00:13:15.000]  佈置崇拜之後
[00:13:15.000 --> 00:13:16.000]  那天很忙
[00:13:16.000 --> 00:13:18.000]  去到晚上跟太太吃飯
[00:13:18.000 --> 00:13:19.000]  太太就質問我
[00:13:19.000 --> 00:13:21.000]  蔡少奇你講那麼多都沒看過
[00:13:21.000 --> 00:13:23.000]  隨時講錯東西
[00:13:23.000 --> 00:13:25.000]  那就恩准你了
[00:13:25.000 --> 00:13:26.000]  不用陪我吃飯了
[00:13:26.000 --> 00:13:28.000]  不如就落幕去看一看
[00:13:28.000 --> 00:13:30.000]  我就上網搜尋了
[00:13:30.000 --> 00:13:33.000]  原來全香港只有IFC剩下一場
[00:13:33.000 --> 00:13:34.000]  是九點半
[00:13:34.000 --> 00:13:35.000]  很久沒看夜馬戲
[00:13:35.000 --> 00:13:38.000]  一個人就喜歡去IFC看夜馬戲
[00:13:38.000 --> 00:13:40.000]  雖然我看過一些短片和看過故事
[00:13:40.000 --> 00:13:42.000]  真的都很震撼
[00:13:42.000 --> 00:13:45.000]  就是要很多大巴之後
[00:13:45.000 --> 00:13:47.000]  用豬狗族的方法
[00:13:47.000 --> 00:13:50.000]  要你公開去踩耶穌
[00:13:50.000 --> 00:13:53.000]  如果記得天主教在
[00:13:53.000 --> 00:13:55.000]  德川幕府的時候迫霸
[00:13:55.000 --> 00:13:58.000]  中文一句叫踏跪
[00:13:58.000 --> 00:13:59.000]  跪歪跪
[00:13:59.000 --> 00:14:02.000]  就是要踩耶穌像去證明你不信
[00:14:02.000 --> 00:14:04.000]  最後那個傳教士
[00:14:04.000 --> 00:14:08.000]  因為不想其他的信徒受牽連
[00:14:08.000 --> 00:14:13.000]  他留著淚的悲傷感覺去踩耶穌像
[00:14:13.000 --> 00:14:15.000]  我想這類的故事就是
[00:14:15.000 --> 00:14:17.000]  聖經裡面有時被擄
[00:14:17.000 --> 00:14:18.000]  或者人生的低谷
[00:14:18.000 --> 00:14:19.000]  人生的困局的時候
[00:14:19.000 --> 00:14:22.000]  可能我們都不知道如何得勝
[00:14:22.000 --> 00:14:24.000]  所以在詩篇說
[00:14:24.000 --> 00:14:26.000]  我要向山舉目
[00:14:26.000 --> 00:14:28.000]  我要幫助從何而來呢
[00:14:28.000 --> 00:14:29.000]  到第二節
[00:14:29.000 --> 00:14:31.000]  這個直譯版本是讀
[00:14:31.000 --> 00:14:35.000]  我的幫助是從耶華而來
[00:14:35.000 --> 00:14:38.000]  他是創造天地的主義
[00:14:38.000 --> 00:14:40.000]  詩人就特別提醒你
[00:14:40.000 --> 00:14:42.000]  我們幫助是對著神
[00:14:42.000 --> 00:14:46.000]  你要明白神是什麼的角色
[00:14:46.000 --> 00:14:47.000]  神是什麼身份
[00:14:47.000 --> 00:14:49.000]  神是誰
[00:14:49.000 --> 00:14:52.000]  神是創造天地的主
[00:14:52.000 --> 00:14:55.000]  我們人生裡面很多的勢力
[00:14:55.000 --> 00:14:56.000]  特別是惡的勢力
[00:14:56.000 --> 00:14:57.000]  攻擊外勢力
[00:14:57.000 --> 00:15:00.000]  包括內心的爭戰的勢力
[00:15:00.000 --> 00:15:03.000]  這一切的勢力都是受造之物
[00:15:03.000 --> 00:15:05.000]  魔鬼都是受造之物
[00:15:05.000 --> 00:15:08.000]  公司裡面的死對頭都是受造之物
[00:15:08.000 --> 00:15:12.000]  家裡出的死對頭都是受造之物
[00:15:12.000 --> 00:15:14.000]  為什麼要這麼懼怕他呢
[00:15:14.000 --> 00:15:16.000]  你有創造天地的主
[00:15:16.000 --> 00:15:18.000]  第三節很有意思
[00:15:18.000 --> 00:15:22.000]  他必不叫你的腳移動搖動
[00:15:22.000 --> 00:15:24.000]  這節我覺得廣東話就很有意思
[00:15:24.000 --> 00:15:26.000]  這節有些滑的詩
[00:15:26.000 --> 00:15:28.000]  什麼意思呢
[00:15:28.000 --> 00:15:31.000]  神一定不會讓你滑倒
[00:15:31.000 --> 00:15:33.000]  什麼意思呢
[00:15:33.000 --> 00:15:36.000]  職場裡面有很多人滑倒我們
[00:15:36.000 --> 00:15:38.000]  可能以前是你的下屬
[00:15:38.000 --> 00:15:39.000]  今天他滑倒你
[00:15:39.000 --> 00:15:41.000]  以前你好像溫柔的上司
[00:15:41.000 --> 00:15:43.000]  今天他插你也不奇怪
[00:15:43.000 --> 00:15:45.000]  或者傷人的情況
[00:15:45.000 --> 00:15:47.000]  我有個形容
[00:15:47.000 --> 00:15:49.000]  互相形容
[00:15:49.000 --> 00:15:51.000]  有神不怕被人滑倒
[00:15:51.000 --> 00:15:54.000]  有神不怕被人滑倒
[00:15:54.000 --> 00:15:56.000]  神都保護我們
[00:15:56.000 --> 00:15:58.000]  我們都不知道
[00:15:58.000 --> 00:16:00.000]  背後插我們的故事都不知道
[00:16:00.000 --> 00:16:05.000]  因為你的神是你的保護者
[00:16:05.000 --> 00:16:07.000]  這個保護者是很重要的用詞
[00:16:07.000 --> 00:16:10.000]  在詩篇121篇出現六次
[00:16:10.000 --> 00:16:12.000]  Shama這個詞出現六次
[00:16:12.000 --> 00:16:14.000]  神是你的保護者
[00:16:14.000 --> 00:16:16.000]  如果我們的財幹
[00:16:16.000 --> 00:16:18.000]  我們的智慧保護者
[00:16:18.000 --> 00:16:19.000]  我都睡覺的時候
[00:16:19.000 --> 00:16:20.000]  我都沒能的時候
[00:16:20.000 --> 00:16:22.000]  神是我們的保護者
[00:16:22.000 --> 00:16:24.000]  接著到第七節
[00:16:24.000 --> 00:16:26.000]  一起讀第七節
[00:16:26.000 --> 00:16:28.000]  耶和華要保護你
[00:16:28.000 --> 00:16:30.000]  免受一切災害
[00:16:30.000 --> 00:16:32.000]  祂要保護你的性命
[00:16:32.000 --> 00:16:34.000]  這個災害這個詞
