
[00:00:00.000 --> 00:00:04.840]  有一對退休的夫婦在澳洲
[00:09:13.560 --> 00:09:16.160]  我就是道路真理生命
[00:09:16.160 --> 00:09:19.720]  如果不藉著我,沒有人能到庫那裡去
[00:09:19.720 --> 00:09:23.720]  耶穌就是那個道而成為肉身
[00:09:23.720 --> 00:09:26.680]  他就是那個創造主義世界
[00:09:26.680 --> 00:09:28.760]  他就是那位三位一體
[00:09:28.760 --> 00:09:30.720]  真神裡面的一位
[00:09:30.720 --> 00:09:35.040]  在三位一體的緊密的愛與關係裡面
[00:09:35.040 --> 00:09:37.240]  他就是永恆與無限
[00:09:37.240 --> 00:09:39.920]  他就是那位生命的泉源
[00:09:39.920 --> 00:09:42.200]  成為肉身
[00:09:42.200 --> 00:09:43.720]  成為肉身是什麼意思?
[00:09:43.720 --> 00:09:47.000]  是不是就這樣穿著人的外皮
[00:09:47.000 --> 00:09:50.360]  走到這個世界好像悶到沒事做
[00:09:50.360 --> 00:09:52.560]  法方的皇帝微服出巡
[00:09:52.560 --> 00:09:55.240]  來看看這個世界玩什麼好玩呢?
[00:09:55.240 --> 00:10:00.480]  還是一個隱藏的老闆假扮進入工場
[00:10:00.480 --> 00:10:01.880]  看看你的員工有沒有偷懶
[00:10:01.880 --> 00:10:03.680]  是不是這麼簡單呢?
[00:10:03.680 --> 00:10:05.000]  聖經告訴我們
[00:10:05.000 --> 00:10:06.320]  不是
[00:10:06.320 --> 00:10:10.440]  神真的成為人的一份子
[00:10:10.440 --> 00:10:13.120]  住在這群世人當中
[00:10:13.120 --> 00:10:16.840]  也是經歷承擔著世人的悠閒
[00:10:16.840 --> 00:10:18.320]  有什麼悠閒呢?
[00:10:18.320 --> 00:10:20.120]  人其實有很多悠閒
[00:10:20.120 --> 00:10:23.720]  人會餓、會口渴、會疲倦、會睏
[00:10:23.720 --> 00:10:28.520]  更加就是人與人之間
[00:10:28.520 --> 00:10:31.760]  很多的恩怨情仇、喜怒哀樂
[00:10:31.760 --> 00:10:35.760]  耶穌基督願意進入人世間
[00:10:35.760 --> 00:10:38.760]  經驗這些所有的一切
[00:10:38.760 --> 00:10:41.320]  願意面對人
[00:10:41.320 --> 00:10:44.680]  所以面對時間、空間
[00:10:44.680 --> 00:10:49.040]  某些文化所帶來的限制
[00:10:49.040 --> 00:10:50.360]  很多限制
[00:10:50.360 --> 00:10:51.880]  正由於如此
[00:10:51.880 --> 00:10:53.920]  希伯來書的作者這樣說
[00:10:53.920 --> 00:10:55.800]  他說我們這個大祭司
[00:10:55.800 --> 00:10:56.760]  就是耶穌基督
[00:10:56.760 --> 00:10:59.560]  祂是能夠看見我們的軟弱
[00:10:59.560 --> 00:11:00.120]  為什麼呢?
[00:11:00.120 --> 00:11:02.080]  因為祂曾經受過試探
[00:11:02.080 --> 00:11:03.840]  跟我們每一個世人一樣
[00:11:03.840 --> 00:11:06.680]  只是祂沒有犯罪
[00:11:06.680 --> 00:11:08.040]  所以我們不用怕
[00:11:08.040 --> 00:11:10.280]  我們儘管來到這個私人寶座面前
[00:11:10.280 --> 00:11:12.760]  因為祂明白、祂了解我們
[00:11:12.760 --> 00:11:15.880]  所以我們來到私人寶座面前的時候
[00:11:15.880 --> 00:11:18.080]  我們就可以得到耶穌
[00:11:18.080 --> 00:11:19.360]  我們的救主
[00:11:19.360 --> 00:11:22.360]  祂的憐憫與體諒
[00:11:22.360 --> 00:11:25.080]  所以感謝我們的天父上帝
[00:11:25.080 --> 00:11:30.440]  因為是祂願意拆散祂的獨生子
[00:11:30.440 --> 00:11:32.160]  成為人的樣式
[00:11:32.160 --> 00:11:33.600]  進入世間
[00:11:33.600 --> 00:11:35.160]  住在我們當中
[00:11:35.160 --> 00:11:39.760]  這個就是神的恩典和真理
[00:11:39.760 --> 00:11:45.000]  雖然耶穌是道成為肉身
[00:11:45.000 --> 00:11:46.960]  祂亦是生命的傳元
[00:11:46.960 --> 00:11:50.240]  帶著恩典、真理進入世界
[00:11:50.240 --> 00:11:51.040]  不過我剛才說
[00:11:51.040 --> 00:11:53.120]  世界並不接納
[00:11:53.120 --> 00:11:54.400]  並不認識也不接納
[00:11:54.400 --> 00:11:56.080]  甚至抗拒
[00:11:56.080 --> 00:11:56.680]  像什麼?
[00:11:56.680 --> 00:12:01.880]  像光投射到黑暗裡面
[00:12:01.880 --> 00:12:04.920]  黑暗並不接受光
[00:12:04.920 --> 00:12:08.360]  其實人在一個黑房裡面
[00:12:08.360 --> 00:12:09.760]  久了會怎樣?
[00:12:09.760 --> 00:12:11.200]  久了沒什麼,很舒服
[00:12:11.200 --> 00:12:12.760]  不過突然有人開了窗
[00:12:12.760 --> 00:12:14.240]  哇,受不了
[00:12:14.240 --> 00:12:15.360]  誰開窗?
[00:12:15.360 --> 00:12:16.280]  快點關上窗
[00:12:16.280 --> 00:12:19.000]  我們習慣不了突然之間的強光
[00:12:19.000 --> 00:12:22.440]  馬上要關上窗
[00:12:22.440 --> 00:12:24.280]  約翰告訴我們
[00:12:24.280 --> 00:12:26.880]  當人遠離神
[00:12:26.880 --> 00:12:30.280]  這個生命的源泉的時候
[00:12:30.280 --> 00:12:32.680]  人就好像在一個黑房裡面
[00:12:32.680 --> 00:12:37.720]  完全忘記了有光的生活是如何的生活
[00:12:37.720 --> 00:12:40.680]  而耶穌基督作為生命的源泉
[00:12:40.680 --> 00:12:42.040]  約翰在這裡告訴我們
[00:12:42.040 --> 00:12:44.640]  就是人的光
[00:12:44.640 --> 00:12:48.400]  當祂進入人的世界
[00:12:48.400 --> 00:12:52.840]  就好像天上一個窗口開了
[00:12:52.840 --> 00:12:57.000]  天和光照射到黑暗的世界一樣
[00:12:57.000 --> 00:13:04.720]  不過黑暗的世界卻不接受從天而來的光
[00:13:04.720 --> 00:13:07.760]  也許世人不知道
[00:13:07.760 --> 00:13:13.280]  耶穌就是從天降下來的人子
[00:13:13.280 --> 00:13:20.440]  也不知道耶穌基督所代表的光是來自天上
[00:13:20.440 --> 00:13:23.360]  所以神就差派一個人
[00:13:23.360 --> 00:13:25.320]  走在耶穌基督之前
[00:13:25.320 --> 00:13:27.120]  為耶穌基督預備道路
[00:13:27.120 --> 00:13:28.920]  為祂來做見證
[00:13:28.920 --> 00:13:33.200]  以致人可以容易一點相信耶穌基督
[00:13:33.200 --> 00:13:34.200]  這個人是誰?
[00:13:34.200 --> 00:13:39.400]  聖經告訴我們這個人就是施洗約翰
[00:13:39.400 --> 00:13:42.440]  施洗約翰就說
[00:13:42.440 --> 00:13:43.480]  他在世界
[00:13:43.480 --> 00:13:45.480]  就是只要耶穌基督在世界的時候
[00:13:45.480 --> 00:13:47.720]  世界也是藉著他做的
[00:13:47.720 --> 00:13:49.960]  世界卻是不認識他
[00:13:49.960 --> 00:13:51.320]  他來到自己的地方
[00:13:51.320 --> 00:13:53.480]  自己的人又不接待他
[00:13:53.480 --> 00:13:56.080]  我相信除了我們覺得很無奈
[00:13:56.080 --> 00:13:57.320]  很荒謬
[00:13:57.320 --> 00:13:59.440]  他去到自己的地方
[00:13:59.440 --> 00:14:05.640]  卻是不受那個地方的人的認識和接待
[00:14:05.640 --> 00:14:07.760]  我們覺得很難以想像
[00:14:07.760 --> 00:14:08.720]  很難想像
[00:14:08.720 --> 00:14:10.840]  怎麼會有這樣的事情發生?
[00:14:10.840 --> 00:14:15.560]  創造者超越時間、空間、物質
[00:14:15.560 --> 00:14:17.760]  現在成為人的樣式
[00:14:17.760 --> 00:14:20.400]  住在人的當中
[00:14:20.400 --> 00:14:22.480]  以致人可以看得到他
[00:14:22.480 --> 00:14:23.400]  摸得到他
[00:14:23.400 --> 00:14:24.240]  跟他聊天
[00:14:24.240 --> 00:14:25.480]  跟他一起飲食
[00:14:25.480 --> 00:14:26.400]  明白他
[00:14:26.400 --> 00:14:27.600]  經驗他
[00:14:27.600 --> 00:14:31.160]  大家覺得這個經驗是不是很寶貴?
[00:14:31.160 --> 00:14:32.120]  我想大家想像一下
[00:14:32.120 --> 00:14:34.320]  今天突然間天堂有個開放日
[00:14:34.320 --> 00:14:35.440]  多好啊
[00:14:35.440 --> 00:14:37.720]  你會不會去?
[00:14:37.720 --> 00:14:38.680]  天堂有個開放日
[00:14:38.680 --> 00:14:41.440]  還保證你在那個開放日去的時候
[00:14:41.440 --> 00:14:44.360]  可以跟神面對面見面
[00:14:44.360 --> 00:14:47.840]  可以跟神聊天
[00:14:47.840 --> 00:14:50.360]  你很想去?
[00:14:50.360 --> 00:14:52.840]  還是不是?
[00:14:52.840 --> 00:14:54.840]  這麼刺激
[00:14:54.840 --> 00:14:57.360]  我告訴大家
[00:14:57.360 --> 00:15:01.320]  如果你很不想去的時候
[00:15:01.320 --> 00:15:06.800]  也許你生命仍然有一些東西未完全處理好
[00:15:06.800 --> 00:15:09.400]  所以你不想見到神
[00:15:09.400 --> 00:15:10.480]  是不是?
[00:15:10.480 --> 00:15:12.760]  你試一下如果有罪犯
[00:15:12.760 --> 00:15:14.000]  見到警察
[00:15:14.000 --> 00:15:15.000]  會怎麼樣?
[00:15:15.000 --> 00:15:17.600]  馬上踩油走人
[00:15:17.600 --> 00:15:18.440]  為什麼?
[00:15:18.440 --> 00:15:19.600]  因為你犯了事
[00:15:19.600 --> 00:15:21.160]  不想見到警察
[00:15:21.160 --> 00:15:25.320]  所以沒有一個我們真的深深相信耶穌
[00:15:25.320 --> 00:15:29.920]  他的生命是全部都在陽光底下做事的生命
[00:15:29.920 --> 00:15:33.200]  我們必定不會錯過這個機會去見到神
[00:15:33.200 --> 00:15:34.040]  跟祂聊天
[00:15:34.040 --> 00:15:34.760]  問祂
[00:15:34.760 --> 00:15:35.840]  得到祂的寬恕
[00:15:35.840 --> 00:15:37.960]  得到祂的體諒
[00:15:37.960 --> 00:15:39.640]  在舊約聖經裡面
[00:15:39.640 --> 00:15:41.440]  可以有很多的例子
[00:15:41.440 --> 00:15:44.320]  很多人很想見到這個天父上帝
[00:15:44.320 --> 00:15:45.480]  最突出的是誰?
[00:15:45.480 --> 00:15:47.600]  最突出的是摩西
[00:15:47.600 --> 00:15:49.280]  在摩西有一個經驗
[00:15:49.280 --> 00:15:51.160]  當摩西說你是誰
[00:15:51.160 --> 00:15:55.880]  可不可以求你顯出你的榮耀給我看看
[00:15:55.880 --> 00:15:57.720]  讓我見一下你的臉
[00:15:57.720 --> 00:15:59.040]  神怎麼說?
[00:15:59.040 --> 00:16:00.720]  神說沒有人見到我的臉
[00:16:00.720 --> 00:16:03.120]  見到我的臉的話就不能存活
[00:16:03.120 --> 00:16:03.800]  不如這樣吧
[00:16:03.800 --> 00:16:05.640]  我在你的身邊經過
[00:16:05.640 --> 00:16:06.920]  我瞄著你的眼睛
[00:16:06.920 --> 00:16:08.160]  當我過了之後
[00:16:08.160 --> 00:16:09.640]  你看看我的背部
[00:16:09.640 --> 00:16:11.080]  就是這樣
[00:16:11.080 --> 00:16:12.640]  大衛呢?
[00:16:12.640 --> 00:16:15.920]  大衛他整個人生裡面花了很多時間
[00:16:15.920 --> 00:16:18.240]  去尋求神的臉
[00:16:18.240 --> 00:16:23.040]  在詩篇28篇裡面大衛這樣說
[00:16:23.040 --> 00:16:26.600]  耶和說你的臉我正要尋求
[00:16:26.600 --> 00:16:27.760]  到了詩篇17章
[00:16:27.760 --> 00:16:28.320]  他說
[00:16:28.320 --> 00:16:29.280]  至於我
[00:16:29.280 --> 00:16:31.360]  我必在意中見你的臉
[00:16:31.360 --> 00:16:32.960]  當我醒了的時候
[00:16:32.960 --> 00:16:34.320]  見到你的形象
[00:16:34.320 --> 00:16:36.560]  我已經心滿意足了
[00:16:36.560 --> 00:16:37.680]  另外呢?
[00:16:37.680 --> 00:16:38.880]  另外約伯
[00:16:38.880 --> 00:16:43.320]  約伯在他豬般的患難的時候
[00:16:43.320 --> 00:16:44.880]  他摸不著頭腦不明白
[00:16:44.880 --> 00:16:48.720]  為什麼我會有人生的悲劇發生在我身上
[00:16:48.720 --> 00:16:49.880]  所以他就跟神說
[00:16:49.880 --> 00:16:50.960]  神啊
[00:16:50.960 --> 00:16:52.800]  我很想跟你理論
[00:16:52.800 --> 00:16:54.040]  我要見到你的臉
[00:16:54.040 --> 00:16:55.600]  我怎樣才可以見到你
[00:16:55.600 --> 00:16:57.440]  怎樣才可以去到你的臺前
[00:16:57.440 --> 00:17:02.320]  向你陳明我自己的情況呢?
[00:17:02.320 --> 00:17:07.840]  我要跟你問清楚究竟發生什麼事呢?
[00:17:07.840 --> 00:17:09.120]  之後
[00:17:09.120 --> 00:17:13.240]  耶和說神在旋風中來回答約伯
[00:17:13.240 --> 00:17:14.360]  在這個回答之後
[00:17:14.360 --> 00:17:15.280]  約伯怎麼說?
[00:17:15.280 --> 00:17:15.920]  約伯說
[00:17:15.920 --> 00:17:17.800]  我以前聽到你有你
[00:17:17.800 --> 00:17:20.560]  現在我親眼見到你
[00:17:20.560 --> 00:17:21.840]  在整個教會裡面
[00:17:21.840 --> 00:17:23.080]  很多的人
[00:17:23.080 --> 00:17:25.000]  經歷了神的恩典的時候
[00:17:25.000 --> 00:17:26.120]  都是同樣地說
[00:17:26.120 --> 00:17:28.520]  神啊我想見到你
[00:17:28.520 --> 00:17:31.120]  我想見到你
[00:17:31.120 --> 00:17:32.120]  好了
[00:17:32.120 --> 00:17:33.680]  到了新約的時候
[00:17:33.680 --> 00:17:34.760]  當這個神
[00:17:34.760 --> 00:17:35.960]  見不到的神
[00:17:35.960 --> 00:17:37.600]  真的成為肉身
[00:17:37.600 --> 00:17:39.040]  進入人的世界裡面
[00:17:39.040 --> 00:17:41.880]  可以讓人見得到祂
[00:17:41.880 --> 00:17:45.040]  不過約翰怎麼跟我們說?
[00:17:45.040 --> 00:17:45.720]  約翰說
[00:17:45.720 --> 00:17:47.560]  從來沒有人見過神
[00:17:47.560 --> 00:17:49.400]  只有傅華呂的獨生子
[00:17:49.400 --> 00:17:52.080]  將祂表明出來
[00:17:52.080 --> 00:17:53.880]  有一次其中一個
[00:17:53.880 --> 00:17:55.640]  耶穌的門徒肥力就說
[00:17:55.640 --> 00:17:57.280]  哇你
[00:17:57.280 --> 00:17:58.440]  耶穌你可不可以
[00:17:58.440 --> 00:18:01.400]  將傅顯給我們看呢?
[00:18:01.400 --> 00:18:03.000]  我們看到傅
[00:18:03.000 --> 00:18:04.600]  心裡面就滿足了
[00:18:04.600 --> 00:18:08.280]  哇很有剛才大衛的影子
[00:18:08.280 --> 00:18:10.080]  但是耶穌怎樣回答肥力?
[00:18:10.080 --> 00:18:10.920]  耶穌說
[00:18:10.920 --> 00:18:14.360]  你問這個問題?
