
[00:00:00.000 --> 00:00:02.000]  諸位領主們,主內平安!
[00:05:12.500 --> 00:05:14.500]  講的是我們能夠
[00:05:14.500 --> 00:05:17.500]  因為我們看到自己的短暫
[00:05:17.500 --> 00:05:19.500]  而看見上帝的永恆
[00:05:19.500 --> 00:05:20.500]  這種對比
[00:05:20.500 --> 00:05:24.500]  以致我們知道我們值得依賴跟從上帝
[00:05:24.500 --> 00:05:25.500]  不過請記得
[00:05:25.500 --> 00:05:26.500]  旨在今生機會
[00:05:26.500 --> 00:05:28.500]  蘇州過後無艇搭
[00:05:28.500 --> 00:05:31.500]  人生能夠把握競拳愛上帝
[00:05:31.500 --> 00:05:33.500]  從來都是守信息實
[00:05:33.500 --> 00:05:35.500]  雖然上帝對我們有很多的忍耐
[00:05:35.500 --> 00:05:39.500]  但是我們自己卻是自己倒自己迷
[00:05:39.500 --> 00:05:41.500]  所以但願幫助我們看見
[00:05:41.500 --> 00:05:44.500]  我們上帝要我們重讚祂
[00:05:44.500 --> 00:05:47.500]  是不單止我們重讚上帝
[00:05:47.500 --> 00:05:49.500]  原來天使
[00:05:49.500 --> 00:05:53.500]  連諸君世上被上帝所做的
[00:05:53.500 --> 00:05:54.500]  都應該重讚祂
[00:05:54.500 --> 00:05:58.500]  所以我們能夠站在重讚祂的行列當中
[00:05:58.500 --> 00:06:00.500]  是非常之榮幸
[00:06:00.500 --> 00:06:01.500]  而且我們要記得
[00:06:01.500 --> 00:06:02.500]  詩篇告訴我們
[00:06:02.500 --> 00:06:04.500]  什麼是重讚呢
[00:06:04.500 --> 00:06:07.500]  重讚是要聽祂的命令
[00:06:07.500 --> 00:06:09.500]  是要成全祂的旨意
[00:06:09.500 --> 00:06:12.500]  更重要的是能夠行祂喜悅的事
[00:06:12.500 --> 00:06:13.500]  領子妹
[00:06:13.500 --> 00:06:16.500]  重讚不只是坐在這裡聽
[00:06:16.500 --> 00:06:17.500]  坐在這裡唱
[00:06:17.500 --> 00:06:19.500]  重讚是你的生命
[00:06:19.500 --> 00:06:22.500]  用生命去演繹你對上帝的信服
[00:06:22.500 --> 00:06:26.500]  重讚是你用生命去重讚上帝的作為
[00:06:26.500 --> 00:06:28.500]  所以整篇一百零三篇
[00:06:28.500 --> 00:06:31.500]  是講述一種重讚
[00:06:31.500 --> 00:06:32.500]  而這種重讚
[00:06:32.500 --> 00:06:36.500]  一定是迫使我們要回應上帝
[00:06:36.500 --> 00:06:37.500]  在這樣的基礎上
[00:06:37.500 --> 00:06:40.500]  我們思想今天的題目
[00:06:40.500 --> 00:06:42.500]  不過在做這個題目飾經
[00:06:42.500 --> 00:06:44.500]  以及準備的時候
[00:06:44.500 --> 00:06:47.500]  我不禁有四個疑問問自己
[00:06:47.500 --> 00:06:49.500]  不知道你有沒有這樣的問題
[00:06:49.500 --> 00:06:51.500]  得夢連摔的人
[00:06:51.500 --> 00:06:52.500]  懂得感恩
[00:06:52.500 --> 00:06:53.500]  很正常
[00:06:53.500 --> 00:06:55.500]  但是懂得感恩的人
[00:06:55.500 --> 00:06:59.500]  才懂得得夢連摔
[00:06:59.500 --> 00:07:01.500]  如果說得夢連摔的人
[00:07:01.500 --> 00:07:02.500]  能夠敬畏上主
[00:07:02.500 --> 00:07:03.500]  都很合理
[00:07:03.500 --> 00:07:04.500]  對不對
[00:07:04.500 --> 00:07:06.500]  但是敬畏上主的人
[00:07:06.500 --> 00:07:08.500]  才得夢連摔
[00:07:08.500 --> 00:07:10.500]  這是否跟我們一向
[00:07:10.500 --> 00:07:12.500]  白白得著上帝恩典
[00:07:12.500 --> 00:07:13.500]  連摔
[00:07:13.500 --> 00:07:15.500]  憐憫的信仰
[00:07:15.500 --> 00:07:19.500]  好像有點崎嶇
[00:07:19.500 --> 00:07:21.500]  所以當我思想的時候
[00:07:21.500 --> 00:07:22.500]  我會問自己
[00:07:22.500 --> 00:07:24.500]  或者我亦都要解答這個問題
[00:07:24.500 --> 00:07:27.500]  難道敬畏上主敬其愛神
[00:07:27.500 --> 00:07:29.500]  才能得夢連摔
[00:07:29.500 --> 00:07:31.500]  如果是這樣
[00:07:31.500 --> 00:07:33.500]  有這種直接因果關係
[00:07:33.500 --> 00:07:35.500]  是什麼原因呢
[00:07:35.500 --> 00:07:37.500]  是不是上帝需要我們
[00:07:37.500 --> 00:07:39.500]  做些事情交換呢
[00:07:39.500 --> 00:07:42.500]  這個跟我們一向得到的學習
[00:07:42.500 --> 00:07:44.500]  好像有一點點不同
[00:07:44.500 --> 00:07:46.500]  如果要解答這個答案
[00:07:46.500 --> 00:07:48.500]  我們要進入經文的演繹
[00:07:48.500 --> 00:07:50.500]  以及進入經文詩人
[00:07:50.500 --> 00:07:52.500]  對我們的提醒
[00:07:52.500 --> 00:07:54.500]  敬畏上主得夢連摔
[00:07:54.500 --> 00:07:56.500]  首先是回顧反思
[00:07:56.500 --> 00:07:58.500]  醒察盈餒
[00:07:58.500 --> 00:08:01.500]  透過回顧自己成長的歷程
[00:08:01.500 --> 00:08:02.500]  生活的經驗
[00:08:02.500 --> 00:08:04.500]  你能夠醒察覺悟
[00:08:04.500 --> 00:08:08.500]  自己生命當中成長的盈餒
[00:08:08.500 --> 00:08:10.500]  什麼是盈餒
[00:08:10.500 --> 00:08:12.500]  不知道在座
[00:08:12.500 --> 00:08:14.500]  有多少人回答到這個問題
[00:08:14.500 --> 00:08:15.500]  我教門訓的時候
[00:08:15.500 --> 00:08:16.500]  第一句問
[00:08:16.500 --> 00:08:18.500]  你知不知道什麼是盈餒
[00:08:18.500 --> 00:08:20.500]  總是有很多搖頭
[00:08:20.500 --> 00:08:22.500]  不知道什麼事
[00:08:22.500 --> 00:08:25.500]  盈餒保羅在哥林多書信裏面提到
[00:08:25.500 --> 00:08:29.500]  他說我們屬靈生命成長的障礙
[00:08:29.500 --> 00:08:31.500]  但我們不需要怕他
[00:08:31.500 --> 00:08:33.500]  因為我們靠著神的話語
[00:08:33.500 --> 00:08:34.500]  就能夠戰勝他
[00:08:34.500 --> 00:08:35.500]  他也是這樣說的
[00:08:35.500 --> 00:08:37.500]  他說因為我們作戰所用的兵器
[00:08:37.500 --> 00:08:39.500]  不屬於肉體、血氣
[00:08:39.500 --> 00:08:41.500]  而是神的能力
[00:08:41.500 --> 00:08:43.500]  可以毀掉堅固的堡壘
[00:08:43.500 --> 00:08:44.500]  或者盈餒
[00:08:44.500 --> 00:08:46.500]  毀掉各樣的鬼面
[00:08:46.500 --> 00:08:48.500]  和一切難阻人認識神的高牆
[00:08:48.500 --> 00:08:51.500]  並且把一切心意奪回來
[00:08:51.500 --> 00:08:54.500]  唯要順復基督
[00:08:54.500 --> 00:08:55.500]  丁子梅
[00:08:55.500 --> 00:08:56.500]  當我們說
[00:08:56.500 --> 00:08:58.500]  我們生命當中的盈餒
[00:08:58.500 --> 00:09:00.500]  無論大或者小
[00:09:00.500 --> 00:09:01.500]  其實這個盈餒
[00:09:01.500 --> 00:09:03.500]  聖經可以翻譯為
[00:09:03.500 --> 00:09:06.500]  堡壘、城堡或者監獄
[00:09:06.500 --> 00:09:08.500]  從屬靈的角度來說
[00:09:08.500 --> 00:09:09.500]  保羅剛才說得很清楚
[00:09:09.500 --> 00:09:11.500]  他是我們成長的障礙
[00:09:11.500 --> 00:09:13.500]  是屬靈惡者
[00:09:13.500 --> 00:09:15.500]  刻意放下的難阻
[00:09:15.500 --> 00:09:18.500]  在外物甚至是嘲弄
[00:09:18.500 --> 00:09:20.500]  但其實從人性的角度
[00:09:20.500 --> 00:09:21.500]  現實地說
[00:09:21.500 --> 00:09:23.500]  從你和我生活裏面
[00:09:23.500 --> 00:09:24.500]  我們很清楚知道
[00:09:24.500 --> 00:09:26.500]  那些就是我們的私慾
[00:09:26.500 --> 00:09:28.500]  軟弱、信心不足
[00:09:28.500 --> 00:09:30.500]  甚至可能是過去
[00:09:30.500 --> 00:09:33.500]  我和你自我忠心的選擇
[00:09:33.500 --> 00:09:35.500]  甚至有些創傷
[00:09:35.500 --> 00:09:37.500]  有些遺憾
[00:09:37.500 --> 00:09:39.500]  帶來的舊患
[00:09:39.500 --> 00:09:40.500]  或者陰影
[00:09:40.500 --> 00:09:41.500]  因此
[00:09:41.500 --> 00:09:43.500]  這些傷疤
[00:09:43.500 --> 00:09:44.500]  這些疤痕
[00:09:44.500 --> 00:09:46.500]  這些成為了惡者
[00:09:46.500 --> 00:09:50.500]  乘虛而入的創傷
[00:09:50.500 --> 00:09:54.500]  以色列人有什麼盈餒呢?
[00:09:54.500 --> 00:09:55.500]  以色列人有什麼盈餒呢?
[00:09:55.500 --> 00:09:56.500]  我們一起看一看經文
[00:09:56.500 --> 00:09:58.500]  有說施行公義
[00:09:58.500 --> 00:10:00.500]  為所有受欺壓的人主持公道
[00:10:00.500 --> 00:10:03.500]  他向摩西展示他的道路
[00:10:03.500 --> 00:10:05.500]  對以色列人顯明他的作為
[00:10:05.500 --> 00:10:07.500]  有說有憐恤憐憫
[00:10:07.500 --> 00:10:09.500]  有恩典不輕而白勞
[00:10:09.500 --> 00:10:12.500]  有豐盛的忠誠之愛
[00:10:12.500 --> 00:10:14.500]  很熟悉吧?
[00:10:14.500 --> 00:10:16.500]  雖然我用了環球聖經譯本
[00:10:16.500 --> 00:10:18.500]  但你應該也很熟悉
[00:10:18.500 --> 00:10:20.500]  其實那裡在說
[00:10:20.500 --> 00:10:25.500]  上帝為無辜的受害者受苦者
[00:10:25.500 --> 00:10:27.500]  施行公義主持公道
[00:10:27.500 --> 00:10:31.500]  也為迷途受困者展示出路
[00:10:31.500 --> 00:10:34.500]  引導他們信服回歸、迴轉
[00:10:34.500 --> 00:10:36.500]  對以色列人來說
[00:10:36.500 --> 00:10:40.500]  他們究竟是無辜的受害者
[00:10:40.500 --> 00:10:44.500]  還是他們是迷途的受困者呢?
[00:10:44.500 --> 00:10:47.500]  如果我們從經文的內容來看
[00:10:47.500 --> 00:10:51.500]  很明顯私人認為他們是迷途人
[00:10:51.500 --> 00:10:53.500]  而不是無辜者
[00:10:53.500 --> 00:10:55.500]  證據在哪裏?
[00:10:55.500 --> 00:10:57.500]  證據在第八節
[00:10:57.500 --> 00:10:59.500]  所以請弟兄姊妹留意
[00:10:59.500 --> 00:11:01.500]  我們今天整篇的講道
[00:11:01.500 --> 00:11:03.500]  焦點放在
[00:11:03.500 --> 00:11:06.500]  上帝如何對迷途者
[00:11:06.500 --> 00:11:09.500]  幫助他們得著憐恤
[00:11:09.500 --> 00:11:13.500]  在講上帝對無辜者如何主持公道
[00:11:13.500 --> 00:11:15.500]  如何幫助他們
[00:11:15.500 --> 00:11:17.500]  所以大家不要搞錯
[00:11:17.500 --> 00:11:19.500]  回到第八節
[00:11:19.500 --> 00:11:21.500]  第八節在講
[00:11:21.500 --> 00:11:23.500]  大衛認為以色列人的困境
[00:11:23.500 --> 00:11:25.500]  不是無辜、不是受困
[00:11:25.500 --> 00:11:29.500]  是因為第八節在抄襲出《埃及記》
[00:11:29.500 --> 00:11:31.500]  第三十四章第六節
[00:11:31.500 --> 00:11:33.500]  不過請留意
[00:11:33.500 --> 00:11:35.500]  它只是幾乎在抄襲
[00:11:35.500 --> 00:11:37.500]  如果你讀一下你就知道
[00:11:37.500 --> 00:11:39.500]  大衛說是有憐憫、有恩典的神
[00:11:39.500 --> 00:11:41.500]  不輕而發怒
[00:11:41.500 --> 00:11:46.500]  有豐盛的忠誠之愛和信誓
[00:11:46.500 --> 00:11:50.500]  他抄漏了兩個字
[00:11:50.500 --> 00:11:54.500]  是不是?抄漏?回流
[00:11:54.500 --> 00:11:56.500]  沒錯,你可以這樣想
[00:11:56.500 --> 00:11:58.500]  不過如果你看看
[00:11:58.500 --> 00:12:01.500]  詩篇第八十六篇第十五節
[00:12:01.500 --> 00:12:03.500]  你就會發現
[00:12:03.500 --> 00:12:06.500]  其實大衛是記得的
[00:12:06.500 --> 00:12:08.500]  那裡是清清楚楚
[00:12:08.500 --> 00:12:10.500]  寫得出和信實的
[00:12:10.500 --> 00:12:16.500]  那為什麼一百零三篇不寫呢?
[00:12:16.500 --> 00:12:19.500]  詩人沒有寫出來的留白之言呢?
[00:12:19.500 --> 00:12:23.500]  其實有時比寫出更加清晰
[00:12:23.500 --> 00:12:24.500]  因為你背到那裡
[00:12:24.500 --> 00:12:25.500]  突然間停了
[00:12:25.500 --> 00:12:28.500]  就是引起你的注意力
[00:12:28.500 --> 00:12:29.500]  這一種的注意
[00:12:29.500 --> 00:12:32.500]  是要以色列文去思想
[00:12:32.500 --> 00:12:34.500]  神以誠實待百姓
[00:12:34.500 --> 00:12:35.500]  百姓卻以背叛
[00:12:35.500 --> 00:12:38.500]  以遺忘、善忘去回應上帝
[00:12:38.500 --> 00:12:40.500]  這是歷史上
[00:12:40.500 --> 00:12:42.500]  以色列人的創傷
[00:12:42.500 --> 00:12:43.500]  這是他們成長
[00:12:43.500 --> 00:12:45.500]  屬於生命當中的障礙
[00:12:45.500 --> 00:12:46.500]  他們的盈餒
[00:12:46.500 --> 00:12:48.500]  上帝一次又一次說
[00:12:48.500 --> 00:12:50.500]  我不會撇棄你們
[00:12:50.500 --> 00:12:52.500]  但是他們一次又一次
[00:12:52.500 --> 00:12:53.500]  在罪惡
[00:12:53.500 --> 00:12:55.500]  在自己的私慾面前逃跑
[00:12:55.500 --> 00:12:56.500]  忘記了神
[00:12:56.500 --> 00:12:59.500]  所以當以色列文回歸的時候
[00:12:59.500 --> 00:13:01.500]  但尼希米記裡面提到
[00:13:01.500 --> 00:13:03.500]  回歸百姓的領袖
[00:13:03.500 --> 00:13:05.500]  他們做了這樣的祈禱
[00:13:05.500 --> 00:13:06.500]  但是他們
[00:13:06.500 --> 00:13:07.500]  就是他們的祖宗
[00:13:07.500 --> 00:13:08.500]  旁望自大
[00:13:08.500 --> 00:13:09.500]  硬著頸巷
[00:13:09.500 --> 00:13:11.500]  不聽從你的誡命
[00:13:11.500 --> 00:13:12.500]  他們拒絕聽從
[00:13:12.500 --> 00:13:14.500]  不紀念你在他們中間
[00:13:14.500 --> 00:13:16.500]  施行的奇妙作為
[00:13:16.500 --> 00:13:17.500]  卻硬著頸巷
[00:13:17.500 --> 00:13:19.500]  立了一個首領
[00:13:19.500 --> 00:13:21.500]  要回到他們埃及的奴役
[00:13:21.500 --> 00:13:24.500]  但是你是樂意寬恕的神
[00:13:24.500 --> 00:13:26.500]  然後熟悉的經文出現了
[00:13:26.500 --> 00:13:27.500]  有恩典、有憐憫
[00:13:27.500 --> 00:13:29.500]  有不輕易發怒
[00:13:29.500 --> 00:13:31.500]  滿有忠誠之愛
[00:13:31.500 --> 00:13:33.500]  你沒有撇棄他們
[00:13:33.500 --> 00:13:34.500]  當然經文又調轉了
[00:13:34.500 --> 00:13:36.500]  恩典和憐憫
[00:13:36.500 --> 00:13:38.500]  不過但是最重要的
[00:13:38.500 --> 00:13:39.500]  它令我們知道
[00:13:39.500 --> 00:13:41.500]  其實很多的詩人
[00:13:41.500 --> 00:13:43.500]  甚至先知
[00:13:43.500 --> 00:13:45.500]  他們引用舊日經文的時候
[00:13:45.500 --> 00:13:47.500]  好像我們今天會講道
[00:13:47.500 --> 00:13:48.500]  會演繹、會釋經
[00:13:48.500 --> 00:13:50.500]  會作出解釋一樣
[00:13:50.500 --> 00:13:52.500]  以致他們解釋那個
[00:13:52.500 --> 00:13:53.500]  什麼叫做信實
[00:13:53.500 --> 00:13:56.500]  就是上帝沒有撇棄他們
[00:13:56.500 --> 00:13:57.500]  弟兄姊妹
[00:13:57.500 --> 00:13:59.500]  我們虎心自問
[00:13:59.500 --> 00:14:01.500]  你和我的生命歷程當中
[00:14:01.500 --> 00:14:02.500]  我們的舊我
[00:14:02.500 --> 00:14:03.500]  我們的私慾
[00:14:03.500 --> 00:14:06.500]  有沒有出現過什麼傷疤
[00:14:06.500 --> 00:14:09.500]  以致被惡者所利用
[00:14:09.500 --> 00:14:11.500]  變成我們熟練生命成長的
[00:14:11.500 --> 00:14:13.500]  刑侶的堡壘
[00:14:13.500 --> 00:14:14.500]  你知道嗎
[00:14:14.500 --> 00:14:16.500]  這些刑侶束縛
[00:14:16.500 --> 00:14:19.500]  是罪的捆綁和鎖鏈
[00:14:19.500 --> 00:14:21.500]  阻擋著人去認識上帝
[00:14:21.500 --> 00:14:23.500]  得著自由的真理
[00:14:23.500 --> 00:14:26.500]  縱使我們有時認識了
[00:14:26.500 --> 00:14:28.500]  我們在教會坐了這麼多年了
[00:14:28.500 --> 00:14:30.500]  我們看到聖經都知道了
[00:14:30.500 --> 00:14:32.500]  但卻不能自由地回應
[00:14:32.500 --> 00:14:33.500]  耶穌的大愛
[00:14:33.500 --> 00:14:35.500]  又不能自主地
[00:14:35.500 --> 00:14:37.500]  順復耶穌基督的照明
[00:14:37.500 --> 00:14:38.500]  弟兄姊妹
[00:14:38.500 --> 00:14:40.500]  如果我們說信實的
[00:14:40.500 --> 00:14:41.500]  也就是說
[00:14:41.500 --> 00:14:43.500]  已經為認識的人施行憐憫
[00:14:43.500 --> 00:14:45.500]  既為無辜者主持公道
[00:14:45.500 --> 00:14:48.500]  又為受困者展示出路
[00:14:48.500 --> 00:14:51.500]  為什麼他們仍然活在
[00:14:51.500 --> 00:14:52.500]  視若無睹當中呢
[00:14:52.500 --> 00:14:55.500]  他們仍然未能蒙連術呢
[00:14:55.500 --> 00:14:56.500]  是因為
[00:14:56.500 --> 00:14:57.500]  除了找到刑侶之外
[00:14:57.500 --> 00:14:59.500]  其實更重要的
[00:14:59.500 --> 00:15:01.500]  是能夠根深信靠
[00:15:01.500 --> 00:15:03.500]  真蒙連術
[00:15:03.500 --> 00:15:04.500]  什麼意思呢
[00:15:04.500 --> 00:15:06.500]  我們看看經文好嗎
[00:15:06.500 --> 00:15:08.500]  聖經應該是很熟悉的
[00:15:08.500 --> 00:15:09.500]  但請聽我讀出
[00:15:09.500 --> 00:15:11.500]  父親怎樣練術兒女
[00:15:11.500 --> 00:15:14.500]  又說有怎樣練術敬畏他的人
[00:15:14.500 --> 00:15:16.500]  因為他知道我們的形體
[00:15:16.500 --> 00:15:18.500]  或者亦做本體
[00:15:18.500 --> 00:15:20.500]  故念或者亦做思念
[00:15:20.500 --> 00:15:22.500]  我們不過是塵土
[00:15:22.500 --> 00:15:23.500]  大家可能會背的
[00:15:23.500 --> 00:15:24.500]  這些經文
[00:15:24.500 --> 00:15:29.500]  不過大家明不明白呢
[00:15:29.500 --> 00:15:30.500]  我以為我明白的
[00:15:30.500 --> 00:15:32.500]  我在教會讀聖經都很多年了
[00:15:32.500 --> 00:15:34.500]  我覺得讀聖經都是透徹的
[00:15:34.500 --> 00:15:36.500]  都有言經的
[00:15:36.500 --> 00:15:37.500]  都有解釋的
[00:15:37.500 --> 00:15:39.500]  都有在前問後理的
[00:15:39.500 --> 00:15:41.500]  但當我要去講道的時候
[00:15:41.500 --> 00:15:43.500]  我總是需要查考一下
[00:15:43.500 --> 00:15:45.500]  驗證一下我所記憶的
[00:15:45.500 --> 00:15:47.500]  我所理解的
[00:15:47.500 --> 00:15:48.500]  究竟準不準確呢
[00:15:48.500 --> 00:15:50.500]  一查
[00:15:50.500 --> 00:15:51.500]  我就今日有需要
[00:15:51.500 --> 00:15:53.500]  和大家分享一下
[00:15:53.500 --> 00:15:55.500]  原來我們有些事情
[00:15:55.500 --> 00:15:56.500]  自以為是
[00:15:56.500 --> 00:15:58.500]  或者以為我們自己了解
[00:15:58.500 --> 00:16:00.500]  只是停留在淺薄
[00:16:00.500 --> 00:16:03.500]  或者一個短暫的層面
[00:16:03.500 --> 00:16:05.500]  我認為起碼
[00:16:05.500 --> 00:16:07.500]  一個練術是什麼意思
[00:16:07.500 --> 00:16:09.500]  最少是講同情
[00:16:09.500 --> 00:16:11.500]  講同理
[00:16:11.500 --> 00:16:12.500]  講體恤
[00:16:12.500 --> 00:16:13.500]  講協助
[00:16:13.500 --> 00:16:14.500]  比較好
[00:16:14.500 --> 00:16:16.500]  我是讀輔導的人
[00:16:16.500 --> 00:16:18.500]  有時常做一些關顧的工作
[00:16:18.500 --> 00:16:19.500]  所以我覺得
[00:16:19.500 --> 00:16:22.500]  練術起碼有分兩個層次的
[00:16:22.500 --> 00:16:23.500]  第一個層次
[00:16:23.500 --> 00:16:25.500]  就是粗疏的練術
[00:16:25.500 --> 00:16:26.500]  他為了練術人
[00:16:26.500 --> 00:16:28.500]  所以時常都見到人的問題
[00:16:28.500 --> 00:16:30.500]  見到人的問題
[00:16:30.500 --> 00:16:31.500]  就指出人家的問題
[00:16:31.500 --> 00:16:33.500]  然後就告訴他
[00:16:33.500 --> 00:16:34.500]  你其實什麼什麼什麼什麼
[00:16:34.500 --> 00:16:36.500]  總之我做我可以做的
[00:16:36.500 --> 00:16:38.500]  然後做完就算了
[00:16:38.500 --> 00:16:40.500]  這個比較粗疏的
[00:16:40.500 --> 00:16:42.500]  然後我們說
[00:16:42.500 --> 00:16:44.500]  另外一個更好的
[00:16:44.500 --> 00:16:46.500]  溫暖的練術
[00:16:46.500 --> 00:16:47.500]  他是有同理心
