
[00:00:00.000 --> 00:00:08.620]  今天我想就跟大家開始再繼續地來分享《格洛西書》
[00:08:53.980 --> 00:08:58.860]  洛斯底主義基本上它是二元論
[00:08:58.860 --> 00:09:02.140]  也就是說肉體跟靈
[00:09:02.140 --> 00:09:06.140]  這是相對二元的只有兩個
[00:09:06.140 --> 00:09:09.020]  肉體跟靈
[00:09:09.020 --> 00:09:11.700]  那麼這個肉體呢
[00:09:11.700 --> 00:09:17.340]  這個是敗壞的
[00:09:17.340 --> 00:09:19.860]  所以這一個二元論
[00:09:19.860 --> 00:09:22.540]  他們發展出來的
[00:09:22.540 --> 00:09:28.060]  最後的就是說他們相信所信的這一位最高的神
[00:09:28.060 --> 00:09:31.180]  叫做Sophia
[00:09:31.180 --> 00:09:34.740]  就是智慧
[00:09:34.740 --> 00:09:37.860]  可是這一個神並不是
[00:09:37.860 --> 00:09:42.140]  在《舊約聖經》裡面所說的那個耶和華的神
[00:09:42.140 --> 00:09:43.900]  當然更不是基督了
[00:09:43.900 --> 00:09:45.260]  你懂這意思嗎
[00:09:45.260 --> 00:09:50.140]  所以他講的這個神其實只不過是一個最高的神叫做智慧
[00:09:50.140 --> 00:09:53.500]  因此他們的得救官就認為說
[00:09:53.500 --> 00:09:59.700]  你要聽他們所教導的一種特殊的知識
[00:09:59.700 --> 00:10:06.020]  那麼你就能夠因此而得救
[00:10:06.020 --> 00:10:11.340]  所以這些異端常常有時候會講得很神秘
[00:10:11.340 --> 00:10:13.300]  那親愛的丘子妹
[00:10:13.300 --> 00:10:17.540]  當時候教會受到這個異端的影響
[00:10:17.540 --> 00:10:22.500]  造成了很多時候保羅必須要寫書信
[00:10:22.500 --> 00:10:26.980]  約翰必須要寫書信去駁斥這個諾斯底主義
[00:10:26.980 --> 00:10:29.340]  你可以看見約翰一二三書裡面
[00:10:29.340 --> 00:10:34.180]  他裡面講到很多的觀念裡面都會跟這一個有關係
[00:10:34.180 --> 00:10:37.460]  他們所講到的一些的東西就是一些錯誤
[00:10:37.460 --> 00:10:41.060]  使得信徒當時候不能夠分辨的就跟著他們走
[00:10:41.060 --> 00:10:42.500]  而且受到影響
[00:10:42.500 --> 00:10:46.620]  親愛的丘子妹 我們今天這個時代有沒有這些呢
[00:10:46.620 --> 00:10:51.460]  有 其實像什麼科學真言會
[00:10:51.460 --> 00:10:55.100]  以前有一個報紙中文也有的叫做科學真言報
[00:10:55.100 --> 00:10:57.420]  有沒有聽過
[00:10:57.420 --> 00:11:01.620]  或者有一些的這些的基督教異端
[00:11:01.620 --> 00:11:05.900]  仍然其實是不脫這個諾斯底主義的觀念
[00:11:05.900 --> 00:11:09.740]  那麼越來越多的這些異端出來
[00:11:09.740 --> 00:11:12.420]  但親愛的丘子妹 很多的異端
[00:11:12.420 --> 00:11:16.660]  其實它都會跟基督論有關係
[00:11:16.660 --> 00:11:18.820]  當然不是只有基督論
[00:11:18.820 --> 00:11:22.860]  但是呢 這個諾斯底主義的
[00:11:22.860 --> 00:11:27.460]  就是不相信耶穌基督造成肉身
[00:11:27.460 --> 00:11:28.780]  所以換句話說
[00:11:28.780 --> 00:11:33.740]  他們不相信耶穌基督是神
[00:11:33.740 --> 00:11:36.140]  親愛的丘子妹
[00:11:36.140 --> 00:11:42.100]  最近在臺灣有一個報紙上報的
[00:11:42.100 --> 00:11:44.740]  我希望他不要報太大
[00:11:44.740 --> 00:11:45.820]  實在是很丟人
[00:11:45.820 --> 00:11:47.940]  因為很多人弄不清楚
[00:11:47.940 --> 00:11:50.100]  以為把它當作是基督教
[00:11:50.100 --> 00:11:55.740]  其實它就是一個異端
[00:11:55.740 --> 00:12:04.140]  這個教 中文叫做社禮教
[00:12:04.140 --> 00:12:10.420]  社禮 社禮其實它是從英文翻的
[00:12:10.420 --> 00:12:12.620]  Providence
[00:12:12.620 --> 00:12:17.140]  那麼其實它正正式的這個英文的名稱
[00:12:17.140 --> 00:12:19.620]  是叫做Christian Gospel Mission
[00:12:19.620 --> 00:12:26.940]  所以中文把它翻出來叫做基督教福音宣教會
[00:12:26.940 --> 00:12:28.780]  那麼它不僅僅是在臺灣有
[00:12:28.780 --> 00:12:32.260]  臺灣大概有四千位的四千個信徒
[00:12:32.260 --> 00:12:34.340]  據他們講有三十間教會
[00:12:34.340 --> 00:12:35.540]  那麼也有在日本
[00:12:35.540 --> 00:12:39.620]  也有在韓國出來一個異端
[00:12:39.620 --> 00:12:43.460]  那麼這個異端的教主叫做鄭明熙
[00:12:43.460 --> 00:12:45.820]  最近就是因為他被告
[00:12:45.820 --> 00:12:46.620]  被告怎麼樣
[00:12:46.620 --> 00:12:57.060]  說他性侵很多的女孩子
[00:12:57.060 --> 00:12:59.300]  你根本去看他的網站
[00:12:59.300 --> 00:13:00.780]  你看不出來
[00:13:00.780 --> 00:13:03.700]  甚至連他的名稱叫基督教福音宣教會
[00:13:03.700 --> 00:13:06.500]  請問你看得出來這是異端嗎
[00:13:06.500 --> 00:13:09.940]  然後你看這個教主
[00:13:09.940 --> 00:13:15.620]  還拿個耶穌像在旁邊襯托一下
[00:13:15.620 --> 00:13:18.300]  你能夠想像這一個人嗎
[00:13:18.300 --> 00:13:24.500]  是一個性侵了許許多多女孩子的一個人
[00:13:24.500 --> 00:13:29.820]  親愛的同學
[00:13:29.820 --> 00:13:35.180]  十幾年前
[00:13:35.180 --> 00:13:36.500]  可能不止十幾年前了
[00:13:36.500 --> 00:13:44.060]  大概可能2002 2003
[00:13:44.060 --> 00:13:45.380]  多少年了
[00:13:45.380 --> 00:13:47.740]  20年前
[00:13:47.740 --> 00:13:48.940]  我在前面一個教會
[00:13:48.940 --> 00:13:53.220]  有一天私班來了一個
[00:13:53.220 --> 00:13:55.900]  我坐在下面一看就知道了
[00:13:55.900 --> 00:13:58.940]  來了一個人
[00:13:58.940 --> 00:14:01.340]  我說這個人沒有見過
[00:14:01.340 --> 00:14:04.060]  不知道是誰
[00:14:04.060 --> 00:14:05.420]  隔了沒多久
[00:14:05.420 --> 00:14:10.220]  一個團企的主席就跟我講說
[00:14:10.220 --> 00:14:13.820]  他們團企裡面來了一個弟兄
[00:14:13.820 --> 00:14:16.900]  他說他的聖經很熟
[00:14:16.900 --> 00:14:21.460]  可是他覺得他發了一個資料
[00:14:21.460 --> 00:14:24.340]  發了一個資料在團企裡面
[00:14:24.340 --> 00:14:26.500]  他覺得這個好像覺得怪怪的
[00:14:26.500 --> 00:14:29.340]  他又不知道怪在哪 這個問題出在哪裡
[00:14:29.340 --> 00:14:31.060]  他就把那個資料給我看
[00:14:31.060 --> 00:14:35.180]  我一看我就知道這個有問題
[00:14:35.180 --> 00:14:39.980]  然後上網一查就查出這是一個異端
[00:14:39.980 --> 00:14:42.860]  後來我就把他找來
[00:14:42.860 --> 00:14:45.660]  前的教會的兩個長老跟我一起
[00:14:45.660 --> 00:14:51.940]  我就把他找來當面跟他confrontation
[00:14:51.940 --> 00:14:57.980]  後來我把他的教義裡面的問題指出給他
[00:14:57.980 --> 00:15:03.540]  他還準備要想要來convince我們
[00:15:03.540 --> 00:15:05.380]  那天我就當著他面
[00:15:05.380 --> 00:15:11.500]  我說如果你不能夠接受牧師在這裡的教導
[00:15:11.500 --> 00:15:13.540]  那你就不是這個教會了
[00:15:13.540 --> 00:15:17.340]  請你離開
[00:15:17.340 --> 00:15:24.020]  他那一天就離開了
[00:15:24.020 --> 00:15:30.100]  他曾經在臺灣大學念書
[00:15:30.100 --> 00:15:33.300]  所以這一個異端專門找這些
[00:15:33.300 --> 00:15:41.580]  很多都是臺大清大這些教大的大學生
[00:15:41.580 --> 00:15:52.020]  這個異端現在在美國也是蠻活躍的
[00:15:52.020 --> 00:15:54.260]  好幾次我在阿卡地亞
[00:15:54.260 --> 00:15:59.660]  甚至有一次從阿卡地亞來了一個旅的姐妹
[00:15:59.660 --> 00:16:02.660]  她說她是教會的姐妹
[00:16:02.660 --> 00:16:10.580]  來這邊要把他們所要辦的一個大型的步道會
[00:16:10.580 --> 00:16:12.220]  這個海報送給我
[00:16:12.220 --> 00:16:16.100]  希望說我們能夠幫她破夢
[00:16:16.100 --> 00:16:19.900]  親愛的同志們
[00:16:19.900 --> 00:16:22.540]  求主憐憫我們
[00:16:22.540 --> 00:16:28.620]  這個末世會越來越多有這些異端學說出來
[00:16:28.620 --> 00:16:32.940]  你不要以為在美國很安全
[00:16:32.940 --> 00:16:35.820]  其實美國是一個很自由的地方
[00:16:35.820 --> 00:16:38.980]  很多的異端在這個地方到處跑
[00:16:38.980 --> 00:16:41.740]  東方閃電從中國離開之後
[00:16:41.740 --> 00:16:44.420]  他現在把紐約當做他的大本營
[00:16:44.420 --> 00:16:46.260]  你知道嗎
[00:16:46.260 --> 00:16:47.900]  所以保羅說
[00:16:47.900 --> 00:16:53.020]  不有人用花言巧語迷惑你們
[00:16:53.020 --> 00:16:54.860]  這些異端他可能混到教會裡面來
[00:16:54.860 --> 00:16:55.700]  他會跟你說
[00:16:55.700 --> 00:16:58.820]  他說你看
[00:16:58.820 --> 00:17:01.620]  他跟你講的讓你聽起來他很愛主
[00:17:01.620 --> 00:17:02.820]  他很扶持主
[00:17:02.820 --> 00:17:05.580]  甚至有一些他在教會裡面的時候
[00:17:05.580 --> 00:17:07.380]  他主動的參與查經
[00:17:07.380 --> 00:17:08.860]  主動參加聚會
[00:17:08.860 --> 00:17:13.220]  主動的出來服侍
[00:17:13.220 --> 00:17:15.500]  親愛的同志們
[00:17:15.500 --> 00:17:21.460]  我講這些不是要讓你
[00:17:21.460 --> 00:17:23.300]  就像以前我們在臺灣從小
[00:17:23.300 --> 00:17:29.420]  小心匪諜坐在你旁邊
[00:17:29.420 --> 00:17:31.140]  但是親愛的同志們
[00:17:31.140 --> 00:17:33.740]  主耶穌明明地告訴我們
[00:17:33.740 --> 00:17:35.820]  在末世的時候會有許多的
[00:17:35.820 --> 00:17:39.660]  這一些的假先知假基督出來
[00:17:39.660 --> 00:17:42.500]  所以我們不需要逃避這個問題
[00:17:42.500 --> 00:17:44.220]  我們需要面對這個問題
[00:17:44.220 --> 00:17:45.020]  親愛的同志們
[00:17:45.020 --> 00:17:46.500]  有這麼多的一些的
[00:17:46.500 --> 00:17:48.540]  各式各樣的異端邪說出來
[00:17:48.540 --> 00:17:53.100]  你我怎麼去分辨它呢
[00:17:53.100 --> 00:17:54.660]  所以保羅說他說
[00:17:54.660 --> 00:18:00.380]  要我們真知神的奧秘就是基督
[00:18:00.380 --> 00:18:02.780]  我們認識這位基督
[00:18:02.780 --> 00:18:06.180]  我們更清楚認識我們所信的
[00:18:06.180 --> 00:18:09.740]  才是根本解決我們不會被異端迷惑的
[00:18:09.740 --> 00:18:12.780]  一個根本的犯法
[00:18:12.780 --> 00:18:16.940]  那為什麼要認識這位耶穌基督呢
[00:18:16.940 --> 00:18:19.140]  保羅在第三節這裡所說
[00:18:19.140 --> 00:18:22.780]  他說所積蓄的一切智慧知識
[00:18:22.780 --> 00:18:26.260]  都在他裡面藏著
[00:18:26.260 --> 00:18:27.900]  保羅在這邊特別講到說
[00:18:27.900 --> 00:18:29.900]  智慧知識都在他裡面藏著
[00:18:29.900 --> 00:18:30.660]  為什麼呢
[00:18:30.660 --> 00:18:34.500]  因為洛斯底主義就是非常強調什麼
[00:18:34.500 --> 00:18:36.340]  強調知識
[00:18:36.340 --> 00:18:38.620]  他說他們擁有一個得救的知識
[00:18:38.620 --> 00:18:42.020]  這個知識是特別的是他們特有的
[00:18:42.020 --> 00:18:45.660]  你只有得著了這個知識你才能夠得救
[00:18:45.660 --> 00:18:48.820]  所以親愛的同志們
[00:18:48.820 --> 00:18:49.980]  保羅就說了
[00:18:49.980 --> 00:18:56.580]  一切的智慧知識都在基督裡面藏著
[00:18:56.580 --> 00:19:02.340]  所以什麼叫做知識什麼叫做智慧
[00:19:02.340 --> 00:19:08.700]  知識這個是指的對事情的理解
[00:19:08.700 --> 00:19:11.540]  還有知性上面的掌握
[00:19:11.540 --> 00:19:16.540]  換句話說這一個知識比較著重的是什麼呢
[00:19:16.540 --> 00:19:20.060]  知理性的知識上的
[00:19:20.060 --> 00:19:23.060]  現在就是我們今天到處都在學知識對不對
[00:19:23.060 --> 00:19:25.340]  有沒有從小我們在上課有沒有
[00:19:25.340 --> 00:19:27.180]  是不是你今天讀哪個專業的
[00:19:27.180 --> 00:19:28.660]  你今天讀那個吐木的
[00:19:28.660 --> 00:19:30.820]  讀電機的讀computer的
[00:19:30.820 --> 00:19:33.020]  你會有這方面的知識有沒有
[00:19:33.020 --> 00:19:37.100]  我們人生當中有很多的知識需要學習對不對
[00:19:37.100 --> 00:19:41.580]  教孩子你會不會教小孩子怎麼樣理財會不會
[00:19:41.580 --> 00:19:43.860]  不教啊
[00:19:43.860 --> 00:19:46.340]  以前有一個美國牧師就跟我講說
[00:19:46.340 --> 00:19:48.940]  他說他教他兒子那是很多年前
[00:19:48.940 --> 00:19:52.180]  他跟我分享說他教他兒子怎麼理財
[00:19:52.180 --> 00:19:54.940]  怎麼樣管理錢財怎麼樣子理財
[00:19:54.940 --> 00:19:56.740]  我覺得蠻有意思的
[00:19:56.740 --> 00:20:00.780]  我們中國父母親好像只懂得給孩子錢用
[00:20:00.780 --> 00:20:04.700]  但是我們不曉得教他怎麼理財是嗎
[00:20:04.700 --> 00:20:07.900]  千金公子們我們教他怎麼理財
[00:20:07.900 --> 00:20:11.380]  我們教他這些知識有沒有
[00:20:11.380 --> 00:20:14.220]  千金公子們很多說這些是知識
[00:20:14.220 --> 00:20:19.580]  但是千金公子們這一切的知識
[00:20:19.580 --> 00:20:24.300]  這一切的知識還有智慧
[00:20:24.300 --> 00:20:26.140]  都在基督的裡面
[00:20:26.140 --> 00:20:28.860]  什麼是智慧啊
[00:20:28.860 --> 00:20:33.860]  什麼是智慧
[00:20:33.860 --> 00:20:36.660]  智慧這個字
[00:20:36.660 --> 00:20:38.740]  你從這個它
[00:20:38.740 --> 00:20:41.900]  你知道哲學哲學這個字
[00:20:41.900 --> 00:20:45.540]  它的希臘文是兩個字拼在一起的
[00:20:45.540 --> 00:20:47.380]  它是一個組合字
[00:20:47.380 --> 00:20:48.820]  這兩個字呢
[00:20:48.820 --> 00:20:54.780]  一個就是愛
[00:20:54.780 --> 00:20:57.460]  另外一個字是什麼呢
[00:20:57.460 --> 00:20:59.340]  就是智慧
[00:20:59.340 --> 00:21:01.660]  所以換句話說什麼叫哲學呢
[00:21:01.660 --> 00:21:04.740]  哲學就是愛智慧的意思
[00:21:04.740 --> 00:21:06.260]  什麼叫哲學家呢
[00:21:06.260 --> 00:21:10.180]  就是愛智慧的人啊
[00:21:10.180 --> 00:21:12.780]  所以希臘人非常強調智慧的有沒有
[00:21:12.780 --> 00:21:14.580]  保羅說猶太人要神蹟
[00:21:14.580 --> 00:21:19.180]  希臘人要什麼 要智慧
[00:21:19.180 --> 00:21:23.540]  所以保羅在這裡用這個智慧這個字
[00:21:23.540 --> 00:21:24.660]  因為為什麼呢
[00:21:24.660 --> 00:21:27.060]  因為剛才我們說的這個異端
[00:21:27.060 --> 00:21:30.660]  它強調的最高的神就是什麼
[00:21:30.660 --> 00:21:33.620]  就是智慧
[00:21:33.620 --> 00:21:35.500]  千金公子們
[00:21:35.500 --> 00:21:41.100]  保羅因此說一切的知識和智慧
[00:21:41.100 --> 00:21:43.100]  都在哪裡啊
[00:21:43.100 --> 00:21:48.980]  都在耶穌基督的裡面
[00:21:48.980 --> 00:21:53.260]  其實知識跟智慧這兩件事情
[00:21:53.260 --> 00:21:54.980]  你會發現
[00:21:54.980 --> 00:21:57.060]  聖經裡面always讓我們看見
[00:21:57.060 --> 00:22:02.700]  智慧總是要比這個知識更重要
[00:22:02.700 --> 00:22:04.300]  我們在人生當中
[00:22:04.300 --> 00:22:08.020]  我們可以有很多的知識
[00:22:08.020 --> 00:22:13.180]  但是你在做很多人生當中重要的決定的時候
[00:22:13.180 --> 00:22:15.740]  請問你 你需要什麼
[00:22:15.740 --> 00:22:18.780]  你需要智慧
[00:22:18.780 --> 00:22:20.980]  是不是
[00:22:20.980 --> 00:22:27.580]  所以knowledge跟wisdom不一樣
[00:22:27.580 --> 00:22:32.940]  今天課本裡面可以教你這些的知識
[00:22:32.940 --> 00:22:37.940]  但是很多的人在生活當中不知道怎麼生活
[00:22:37.940 --> 00:22:41.220]  生活是一個文盲
[00:22:41.220 --> 00:22:42.340]  是吧
[00:22:42.340 --> 00:22:43.780]  沒有智慧
[00:22:43.780 --> 00:22:45.380]  講話沒智慧
[00:22:45.380 --> 00:22:47.780]  不該講的時候講
[00:22:47.780 --> 00:22:49.580]  該講的時候不講
[00:22:49.580 --> 00:22:50.380]  有沒有
[00:22:50.380 --> 00:22:53.100]  這是一個智慧啊
[00:22:53.100 --> 00:22:54.380]  千金公子們
[00:22:54.380 --> 00:22:59.540]  但是屬世的智慧也就到這了
[00:22:59.540 --> 00:23:04.420]  保羅講到屬世的智慧跟屬神的智慧
[00:23:04.420 --> 00:23:08.540]  這兩個是又不一樣了
[00:23:08.540 --> 00:23:11.420]  那我們來看看
[00:23:11.420 --> 00:23:14.300]  在《使徒行傳》第七章二十二節
[00:23:14.300 --> 00:23:19.740]  這裡提到說摩西學了埃及人一切的學問
[00:23:19.740 --> 00:23:27.700]  學問這個字就是sophia就是智慧
[00:23:27.700 --> 00:23:35.580]  但是摩西學的這個是世界上面的智慧
[00:23:35.580 --> 00:23:36.820]  保羅說
[00:23:36.820 --> 00:23:42.100]  世人憑自己的智慧既不認識神
[00:23:42.100 --> 00:23:46.820]  因此神就樂意用人當作魚族的道理
[00:23:46.820 --> 00:23:48.860]  拯救那些信的人
[00:23:48.860 --> 00:23:53.140]  這就是神的智慧了
[00:23:53.140 --> 00:23:57.140]  Amen
[00:23:57.140 --> 00:23:58.380]  因此保羅他講到的時候
