
[00:00:00.000 --> 00:00:02.000]  在開始之前
[00:02:07.440 --> 00:02:08.560]  或者保持一種
[00:02:08.560 --> 00:02:09.440]  不是裝模作樣
[00:02:09.440 --> 00:02:11.720]  或者保持一種中性的感覺
[00:02:11.720 --> 00:02:13.800]  譬如蟲那些
[00:02:13.800 --> 00:02:15.640]  其實我是覺得很噁心的
[00:02:15.640 --> 00:02:18.520]  但是我覺得如果因為我噁心
[00:02:18.520 --> 00:02:22.800]  我就覺得我會限制了它
[00:02:22.800 --> 00:02:26.400]  我就會嘗試表示這件事是中性的
[00:02:26.400 --> 00:02:27.920]  你會看到我小女兒
[00:02:27.920 --> 00:02:29.160]  我就會發覺很不同的
[00:02:29.160 --> 00:02:31.120]  她會拿一些蟲出來
[00:02:31.120 --> 00:02:32.240]  這個是我的屁股
[00:02:32.240 --> 00:02:33.480]  有一個階段
[00:02:33.480 --> 00:02:36.000]  把蟲放在盒子裡
[00:02:36.000 --> 00:02:36.680]  就是放在這裡
[00:02:36.680 --> 00:02:37.640]  這個是我的屁股
[00:02:37.640 --> 00:02:39.080]  我就想其實是的
[00:02:39.080 --> 00:02:43.800]  不然怎麼會有些人專門研究生物
[00:02:43.800 --> 00:02:45.960]  其實很可能是我做父母的
[00:02:45.960 --> 00:02:48.480]  我放了一些框框在它裡面
[00:02:48.480 --> 00:02:50.080]  是我令它害怕
[00:02:50.080 --> 00:02:52.800]  或者我令它怕不懂得欣賞那些東西
[00:02:52.800 --> 00:02:55.360]  有些可能是家裡
[00:02:55.360 --> 00:02:57.880]  譬如家裡不同的背景都會不同的
[00:02:57.880 --> 00:03:02.080]  譬如你家裡從小到大只有你一個是獨女
[00:03:02.080 --> 00:03:05.280]  你會覺得所有東西給你是應該的
[00:03:05.280 --> 00:03:05.800]  應份的
[00:03:05.800 --> 00:03:06.680]  大家對我好
[00:03:06.680 --> 00:03:07.600]  一般的
[00:03:07.600 --> 00:03:09.480]  某些情況
[00:03:09.480 --> 00:03:13.280]  你就會覺得所有人對我好是應該的
[00:03:13.280 --> 00:03:16.080]  當然如果你有很多兄弟姐妹的時候
[00:03:16.080 --> 00:03:17.880]  你又可能是另外一個故事
[00:03:18.480 --> 00:03:19.760]  那就是家庭
[00:03:19.760 --> 00:03:21.200]  社會也是
[00:03:21.200 --> 00:03:23.200]  譬如我們在香港背景出來的時候
[00:03:23.200 --> 00:03:24.240]  大家都會覺得
[00:03:24.240 --> 00:03:26.360]  當然做事要有效率
[00:03:26.360 --> 00:03:27.680]  做事要快
[00:03:27.680 --> 00:03:29.400]  一定要醒目
[00:03:29.400 --> 00:03:31.400]  你不醒目就很倒楣
[00:03:31.400 --> 00:03:32.960]  你進地鐵的時候
[00:03:32.960 --> 00:03:34.880]  你一定要快一點衝進去
[00:03:34.880 --> 00:03:37.000]  不然你就上不了那班車
[00:03:37.000 --> 00:03:38.920]  這些是社會給我們的
[00:03:38.920 --> 00:03:39.680]  就是覺得
[00:03:39.680 --> 00:03:41.960]  你要成功你就要賺到錢
[00:03:41.960 --> 00:03:44.400]  你賺多錢的話
[00:03:44.400 --> 00:03:46.600]  就可以證明你是成功的
[00:03:46.600 --> 00:03:49.280]  社會或者歷史
[00:03:49.280 --> 00:03:52.200]  這些其實很特別的
[00:03:52.200 --> 00:03:54.200]  譬如你看教會也好
[00:03:54.200 --> 00:03:56.400]  看我們自己
[00:03:56.400 --> 00:03:59.200]  就是看教會
[00:03:59.200 --> 00:04:01.320]  或者看我們一路以來
[00:04:01.320 --> 00:04:02.800]  譬如華人教會
[00:04:02.800 --> 00:04:06.600]  其實很多歷史都會影響到今天的我們
[00:04:06.600 --> 00:04:09.080]  所以我們每個人有不同的背景
[00:04:09.080 --> 00:04:10.280]  不同的家庭
[00:04:10.280 --> 00:04:11.800]  或者教育的程度
[00:04:11.800 --> 00:04:13.880]  很多事情都會
[00:04:13.880 --> 00:04:15.600]  有些有意無意
[00:04:15.600 --> 00:04:17.880]  都會放了很多的限制
[00:04:17.880 --> 00:04:20.600]  很多的框框在這裡
[00:04:20.600 --> 00:04:23.960]  就是在我們這個人裡面
[00:04:23.960 --> 00:04:24.600]  那是不是說
[00:04:24.600 --> 00:04:26.440]  我看到我的限制我就不要
[00:04:26.440 --> 00:04:27.880]  我就扔掉它
[00:04:27.880 --> 00:04:28.920]  就是這樣呢
[00:04:28.920 --> 00:04:29.960]  其實不是
[00:04:29.960 --> 00:04:32.200]  反而我們看到自己
[00:04:32.200 --> 00:04:35.880]  自己有這樣的限制
[00:04:35.880 --> 00:04:39.800]  我們反而是需要察覺它存在
[00:04:39.800 --> 00:04:43.840]  很多人其實連察覺這些框框都不察覺
[00:04:43.840 --> 00:04:46.080]  連這些自己想的
[00:04:46.080 --> 00:04:47.280]  有些限制著自己
[00:04:47.280 --> 00:04:48.360]  都不覺得存在
[00:04:48.360 --> 00:04:51.000]  譬如我們特別做婚前輔導的時候
[00:04:51.000 --> 00:04:55.560]  很多時候就會經歷類似這樣的經驗
[00:04:55.560 --> 00:04:57.760]  譬如我們
[00:04:57.760 --> 00:04:59.120]  如果你做過
[00:04:59.120 --> 00:05:00.280]  就是我們做過的話
[00:05:00.280 --> 00:05:02.200]  我們經常都會說感受的
[00:05:02.200 --> 00:05:04.880]  那些人通常一說到感受
[00:05:04.880 --> 00:05:07.800]  男的更加比較困難
[00:05:07.800 --> 00:05:09.240]  但是一說到感受的時候
[00:05:09.240 --> 00:05:10.400]  就覺得沒有
[00:05:10.400 --> 00:05:12.400]  譬如說到家裡很慘
[00:05:12.400 --> 00:05:13.680]  或者怎麼樣的時候
[00:05:13.680 --> 00:05:15.200]  或者兩個人吵架的時候
[00:05:15.200 --> 00:05:16.240]  你沒有什麼感受
[00:05:16.240 --> 00:05:17.520]  沒有 沒有感受
[00:05:17.520 --> 00:05:19.040]  就是這樣 這件事不對
[00:05:19.040 --> 00:05:21.560]  我們很多時候就敘述那個事情
[00:05:21.560 --> 00:05:23.040]  或者說回那件事
[00:05:23.040 --> 00:05:26.200]  但是心裡面那種感受說不出來
[00:05:26.200 --> 00:05:27.120]  但是你說
[00:05:27.120 --> 00:05:28.920]  譬如他兩個人吵架
[00:05:28.920 --> 00:05:30.480]  那你說他是不是不生氣呢
[00:05:30.480 --> 00:05:31.400]  然後呢
[00:05:31.400 --> 00:05:33.120]  你問他是不是不生氣呢
[00:05:33.120 --> 00:05:33.480]  他就說
[00:05:33.480 --> 00:05:34.520]  不是 我沒有生氣
[00:05:34.520 --> 00:05:35.880]  我一點都沒有生氣
[00:05:35.880 --> 00:05:36.760]  但是呢
[00:05:36.760 --> 00:05:38.080]  竟然他走著走著
[00:05:38.080 --> 00:05:39.960]  就會看到那隻狗無端端踢他
[00:05:39.960 --> 00:05:41.120]  又或者呢
[00:05:41.120 --> 00:05:44.520]  你會看到對面那些人的態度是不同的
[00:05:44.520 --> 00:05:47.200]  我不是說那個人說謊
[00:05:47.200 --> 00:05:50.600]  其實那個人連自己都未必察覺到
[00:05:50.600 --> 00:05:52.200]  原來內心裡面
[00:05:52.200 --> 00:05:54.240]  是有一些感受存在的
[00:05:54.240 --> 00:05:57.160]  所以其實我們很多人未必會察覺到
[00:05:57.160 --> 00:05:58.680]  我們原來看事情
[00:05:58.680 --> 00:06:01.800]  是有一些框框或者限制存在的
[00:06:01.800 --> 00:06:06.400]  所以我們是需要察覺他們存在
[00:06:06.400 --> 00:06:08.080]  有些人可以察覺得多一點
[00:06:08.080 --> 00:06:09.600]  有些人可以察覺得
[00:06:09.600 --> 00:06:12.280]  不是那麼知道
[00:06:12.280 --> 00:06:13.680]  察覺得比較少一點
[00:06:13.680 --> 00:06:16.960]  但是剛才我們看那一段經文裡面
[00:06:16.960 --> 00:06:18.440]  他就說
[00:06:18.440 --> 00:06:20.200]  看《羅馬書》後面那一節
[00:06:20.200 --> 00:06:21.200]  不要緊的
[00:06:21.200 --> 00:06:22.280]  什麼什麼不用那麼努力的
[00:06:22.280 --> 00:06:24.680]  因為我講英文那部分
[00:06:24.680 --> 00:06:27.480]  他就說心意根深而變化
[00:06:27.480 --> 00:06:28.640]  他說那裡是什麼呢
[00:06:28.640 --> 00:06:29.640]  其實他說就是
[00:06:29.640 --> 00:06:31.520]  Change the way you think
[00:06:31.520 --> 00:06:35.520]  他說其實你要改變你想事情的方法
[00:06:35.520 --> 00:06:36.560]  但是其實我們不知道
[00:06:36.560 --> 00:06:38.560]  原來我們自己想事情的方法
[00:06:38.560 --> 00:06:41.960]  其實如果你不察覺你自己怎麼想事情的話
[00:06:41.960 --> 00:06:44.240]  其實你根本上沒有機會去改變
[00:06:44.240 --> 00:06:47.400]  當我們察覺到原來我們有些框框的時候
[00:06:47.400 --> 00:06:50.880]  我們可以重新再去選擇
[00:06:50.880 --> 00:06:53.680]  究竟我保持不保持這件事
[00:06:53.680 --> 00:06:55.920]  究竟是不是我做事要那麼有效率
[00:06:55.920 --> 00:06:57.680]  我表現出來要很醒目
[00:06:57.680 --> 00:07:00.560]  或者我賺到很多錢才是成功呢
[00:07:00.560 --> 00:07:02.480]  所以我第一步就要察覺到
[00:07:02.480 --> 00:07:03.880]  原來我們想事情
[00:07:03.880 --> 00:07:07.480]  其實可以有很多的限制在裡面
[00:07:07.480 --> 00:07:10.000]  或者這些背景
[00:07:10.000 --> 00:07:11.480]  或者這些限制
[00:07:11.480 --> 00:07:16.320]  其實某程度上是會難了我們去認識神的
[00:07:16.320 --> 00:07:19.720]  因為我想大家看一看
[00:07:19.720 --> 00:07:21.960]  這個李立咩咩發揮作用的時候
[00:07:21.960 --> 00:07:25.800]  就看這個《以賽亞斯》第55章第8至9節
[00:07:25.800 --> 00:07:27.800]  大家一起多讀好嗎
[00:07:38.280 --> 00:07:41.280]  其實這裡說到神就很明顯了
[00:07:41.280 --> 00:07:44.080]  他說神想的事情
[00:07:44.080 --> 00:07:47.800]  根本上不是我們可以猜得透
[00:07:47.800 --> 00:07:50.760]  在《羅馬書》第11章第33節
[00:07:50.760 --> 00:07:51.960]  那裡同樣都是說
[00:07:51.960 --> 00:07:54.680]  他說誰能夠明白神的心呢
[00:07:54.680 --> 00:07:57.400]  有誰可以幫祂做謀士想辦法呢
[00:07:57.400 --> 00:07:58.200]  沒有啊
[00:07:58.200 --> 00:07:59.360]  他說這裡沒有
[00:07:59.360 --> 00:08:00.360]  所以我告訴大家
[00:08:00.360 --> 00:08:02.680]  其實神的思想和祂的想法
[00:08:02.680 --> 00:08:03.960]  是完全不同的
[00:08:03.960 --> 00:08:08.640]  去做謀士想辦法是沒有的
[00:08:08.640 --> 00:08:10.360]  其實想清楚一點
[00:08:10.360 --> 00:08:12.560]  試問我們一個有限的人
[00:08:12.560 --> 00:08:16.680]  怎麼可以明白一個無限的神呢
[00:08:16.680 --> 00:08:19.960]  我記得我以前有一次講道也講過
[00:08:19.960 --> 00:08:21.120]  就是說
[00:08:21.120 --> 00:08:22.600]  其實在第四世紀
[00:08:22.600 --> 00:08:24.880]  有一個很出名的神學家
[00:08:24.880 --> 00:08:27.040]  Gregory of Nazi
[00:08:27.040 --> 00:08:28.320]  他就說
[00:08:28.320 --> 00:08:31.120]  其實怎樣才可以明白神呢
[00:08:31.120 --> 00:08:32.520]  他說明白神
[00:08:32.520 --> 00:08:35.280]  其實就要用一種否定的方式
[00:08:35.280 --> 00:08:37.920]  去意會祂
[00:08:37.920 --> 00:08:40.720]  因為其實按照我們人性的經驗
[00:08:40.720 --> 00:08:42.920]  或者用我們人的言語
[00:08:42.920 --> 00:08:45.320]  我們很多時候想用我們的觀念
[00:08:45.320 --> 00:08:47.120]  去形容神是怎樣
[00:08:47.120 --> 00:08:49.720]  但其實我們人的言語
[00:08:49.720 --> 00:08:50.720]  或者我們的觀念
[00:08:50.720 --> 00:08:52.640]  其實是很有限制的
[00:08:52.640 --> 00:08:54.800]  很可能我們描繪神
[00:08:54.800 --> 00:08:57.400]  只是描繪到一部份而已
[00:08:57.400 --> 00:08:58.720]  很少部份而已
[00:08:58.720 --> 00:08:59.720]  譬如說
[00:08:59.720 --> 00:09:01.440]  神是愛的
[00:09:01.440 --> 00:09:03.920]  其實我們可能想愛的時候
[00:09:03.920 --> 00:09:04.920]  就會想到
[00:09:04.920 --> 00:09:08.320]  如果你幸運有一個很好的媽媽
[00:09:08.320 --> 00:09:09.960]  祂對你那種無微不至的愛
[00:09:09.960 --> 00:09:12.600]  你可能從那裡可以想像得到
[00:09:12.600 --> 00:09:15.760]  原來神原來是這樣的愛
[00:09:15.760 --> 00:09:18.720]  但其實我們已經在用我們人的觀念
[00:09:18.720 --> 00:09:22.720]  去想原來神是那種的愛
[00:09:22.720 --> 00:09:24.080]  所以他就說
[00:09:24.080 --> 00:09:25.280]  他說不是的
[00:09:25.280 --> 00:09:28.720]  他說神其實不是人可以理解
[00:09:28.720 --> 00:09:31.640]  或者我們可以用言語去形容
[00:09:31.640 --> 00:09:36.800]  反而我們只可以知道
[00:09:36.800 --> 00:09:38.200]  盡其量只可以知道
[00:09:38.200 --> 00:09:41.000]  其實很少很少的部份
[00:09:41.000 --> 00:09:43.000]  所以我們真正需要放下甚麼呢
[00:09:43.000 --> 00:09:45.640]  其實是需要放下我們過往的經驗
[00:09:45.640 --> 00:09:49.120]  或者放下我們自己想法的框框
[00:09:49.120 --> 00:09:53.800]  以致我們才可以讓神成為真正的神
[00:09:53.800 --> 00:09:57.800]  而不是我們所設定的框框裡的神
[00:09:57.800 --> 00:10:01.040]  你明不明白我說的是甚麼
[00:10:01.040 --> 00:10:03.840]  所以他說當我們真的察覺到自己
[00:10:03.840 --> 00:10:05.040]  原來那種的限制
[00:10:05.040 --> 00:10:07.040]  其實我們人很有限
[00:10:07.040 --> 00:10:09.800]  我們就會明白
[00:10:09.800 --> 00:10:14.680]  信耶穌再不是神在我的手裡
[00:10:14.680 --> 00:10:18.520]  我掌握到那些真理
[00:10:18.520 --> 00:10:19.200]  我知道
[00:10:19.200 --> 00:10:20.080]  是的
[00:10:20.080 --> 00:10:22.360]  我現在知道這個真理了
[00:10:22.360 --> 00:10:23.640]  我傳福音給你
[00:10:23.640 --> 00:10:25.560]  不是那種我掌握著
[00:10:25.560 --> 00:10:29.840]  我查經可以知道裡面所說的東西
[00:10:29.840 --> 00:10:31.680]  就是我掌握到這些東西
[00:10:31.680 --> 00:10:32.880]  再不是這樣
[00:10:32.880 --> 00:10:39.880]  信耶穌反而是對你一個無限的主
[00:10:39.880 --> 00:10:42.160]  和你一種生命的交往
[00:10:42.160 --> 00:10:44.920]  你和祂是一種愛的接觸
[00:10:44.920 --> 00:10:47.440]  是一種愛的經歷
[00:10:47.440 --> 00:10:50.640]  大家去經驗
[00:10:50.640 --> 00:10:52.200]  所以你會明白
[00:10:52.200 --> 00:10:54.320]  你看到自己真正的面目的時候
[00:10:54.320 --> 00:10:56.760]  無論你自己多麼熟悉
[00:10:56.760 --> 00:10:58.640]  或者某個人多麼熟悉
[00:10:58.640 --> 00:11:03.160]  他其實是在經驗神的那種
[00:11:03.160 --> 00:11:06.200]  好像冰山裡的其中一個
[00:11:06.200 --> 00:11:10.600]  所以你真正認識神
[00:11:10.600 --> 00:11:12.520]  其實反而會謙卑下來
[00:11:12.520 --> 00:11:14.040]  你會看到原來
[00:11:14.040 --> 00:11:20.920]  其實自己只認識神裡面很少很少的一部份
[00:11:20.920 --> 00:11:22.840]  所以在《羅馬書》
[00:11:22.840 --> 00:11:24.720]  第十一章和第十二章
[00:11:24.720 --> 00:11:26.200]  因為《原文聖經》裡面
[00:11:26.200 --> 00:11:27.600]  其實是沒有標點的
[00:11:27.600 --> 00:11:28.680]  如果大家都知道
[00:11:28.680 --> 00:11:29.560]  就是沒有標點
[00:11:29.560 --> 00:11:30.800]  也沒有章節
[00:11:30.800 --> 00:11:32.240]  這樣分開一節節的
[00:11:32.240 --> 00:11:35.080]  所以第十一章其實是連著第十二章
[00:11:35.080 --> 00:11:36.320]  所以第十二章
[00:11:36.320 --> 00:11:37.960]  所以開頭你會覺得很奇怪
[00:11:37.960 --> 00:11:39.040]  所以弟兄們
[00:11:39.040 --> 00:11:40.440]  雖然這句你也很熟悉
[00:11:40.440 --> 00:11:43.160]  所以其實是連著第十一章
[00:11:43.160 --> 00:11:45.200]  是因為保羅
[00:11:45.200 --> 00:11:48.280]  他看到神那種奇妙
[00:11:48.280 --> 00:11:49.440]  那種奧秘
[00:11:49.440 --> 00:11:51.640]  所以他內心就提醒你們
[00:11:51.640 --> 00:11:53.640]  他urge你們
[00:11:53.640 --> 00:11:55.840]  我看你們要做些甚麼呢
[00:11:55.840 --> 00:11:56.640]  他就說
[00:11:56.640 --> 00:11:59.800]  將你們的身體獻上
[00:11:59.800 --> 00:12:02.280]  中文我們經常看
[00:12:02.280 --> 00:12:04.520]  譬如侍奉要做些事
[00:12:04.520 --> 00:12:06.080]  但其實未必是
[00:12:06.080 --> 00:12:10.080]  你看英文或多看幾個版本的時候
[00:12:10.080 --> 00:12:10.840]  他說
[00:12:10.840 --> 00:12:12.400]  這一種其實好像
[00:12:12.400 --> 00:12:15.200]  是將你自己放出來
[00:12:15.200 --> 00:12:16.560]  交給神
[00:12:16.560 --> 00:12:18.040]  神你說事
[00:12:18.040 --> 00:12:19.800]  這一種是那種奉獻
[00:12:19.800 --> 00:12:22.480]  那種拿出來
[00:12:22.480 --> 00:12:24.360]  但我們很多時候信主都會覺得
[00:12:24.360 --> 00:12:29.960]  我已經全心全意將自己奉獻給神了
[00:12:29.960 --> 00:12:32.600]  你其中一個方法可以檢查一下自己
[00:12:32.600 --> 00:12:35.440]  究竟自己是否以神為中心
[00:12:35.440 --> 00:12:37.640]  還是以自己為中心呢
[00:12:37.640 --> 00:12:39.160]  這是其中一個方法
[00:12:39.160 --> 00:12:40.120]  你可以試一下
[00:12:40.120 --> 00:12:45.800]  如何檢查自己是否這樣
[00:12:45.800 --> 00:12:48.080]  這個方法就是
[00:12:48.080 --> 00:12:53.280]  你看看自己祈禱的內容是怎樣
[00:12:53.280 --> 00:12:55.960]  如果某一個人祈禱的內容
[00:12:55.960 --> 00:12:58.200]  他經常都圍繞著自己
[00:12:58.200 --> 00:13:01.080]  希望神可以給他舒適的生活
[00:13:01.080 --> 00:13:05.320]  或者祈禱希望在神那裏拿到一些東西
[00:13:05.320 --> 00:13:06.600]  譬如是甚麼呢
[00:13:06.600 --> 00:13:08.480]  譬如可以看得見的錢
[00:13:08.480 --> 00:13:09.840]  可以有多些錢
[00:13:09.840 --> 00:13:12.280]  又或者可以健康
[00:13:12.280 --> 00:13:13.600]  即是每個人都想要
[00:13:13.600 --> 00:13:17.200]  又或者想自己厲害一點
[00:13:17.200 --> 00:13:19.320]  有多些知識
[00:13:19.320 --> 00:13:24.040]  他的重心放在改善自己的命運
[00:13:24.040 --> 00:13:25.280]  自己的生活
[00:13:25.280 --> 00:13:27.080]  自己的生命的話
[00:13:27.080 --> 00:13:30.720]  這個人真正關心的是誰呢
[00:13:30.720 --> 00:13:31.840]  是他自己
[00:13:31.840 --> 00:13:32.960]  他真正關心的是他自己
[00:13:32.960 --> 00:13:34.000]  不是神
[00:13:34.000 --> 00:13:37.160]  而且他要求神時時關心他
[00:13:37.160 --> 00:13:38.960]  即是關心他的東西
[00:13:38.960 --> 00:13:41.760]  他反而不是將自己交託給神
[00:13:41.760 --> 00:13:45.840]  有一本書
[00:13:45.840 --> 00:13:47.760]  作者叫Ralph
[00:13:47.760 --> 00:13:50.680]  他說真正的那種祈禱
[00:13:50.680 --> 00:13:52.200]  如果你有興趣可以看
[00:13:52.200 --> 00:13:54.880]  那本書叫《In the Higher Happiness》
[00:13:54.880 --> 00:13:57.600]  他說真正的那種祈禱
[00:13:57.600 --> 00:14:00.840]  那種內裏面其實應該是怎樣呢
[00:14:00.840 --> 00:14:05.440]  他說祈禱就好像一個漁夫
[00:14:05.440 --> 00:14:07.320]  漁夫不是有一艘漁船嗎
[00:14:07.320 --> 00:14:09.840]  他就要利用漁鷗
[00:14:09.840 --> 00:14:11.160]  我不知道是不是這樣的樣子
[00:14:11.160 --> 00:14:12.480]  還是這樣的樣子
[00:14:12.480 --> 00:14:14.080]  他說那個漁鷗
[00:14:14.080 --> 00:14:17.720]  那個漁鷗不是幫你
[00:14:17.720 --> 00:14:19.600]  當你埋岸的時候
[00:14:19.600 --> 00:14:24.200]  就要那條漁鷗勾著漁船
[00:14:24.200 --> 00:14:26.280]  他說就好像漁夫祈禱
[00:14:26.280 --> 00:14:28.880]  就好像漁夫利用漁鷗
[00:14:28.880 --> 00:14:32.440]  將自己拉到岸上
[00:14:32.440 --> 00:14:34.880]  將船拉到岸上
[00:14:34.880 --> 00:14:39.280]  而不是將岸拉到自己身邊
[00:14:39.280 --> 00:14:40.200]  所以他說
[00:14:40.200 --> 00:14:41.680]  其實就是在說一件事
[00:14:41.680 --> 00:14:45.400]  他說祈禱本身那種本質
[00:14:45.400 --> 00:14:47.760]  就不是我們祈禱會裏面的事項
[00:14:47.760 --> 00:14:49.240]  你祈禱的事項沒有問題
[00:14:49.240 --> 00:14:50.800]  因為這些是我們關心的事
[00:14:50.800 --> 00:14:52.440]  但是那種本質
[00:14:52.440 --> 00:14:56.320]  是你將自己交給神
[00:14:56.320 --> 00:14:58.840]  你明不明白我講甚麼
[00:14:58.840 --> 00:15:01.200]  是將你自己放給神
[00:15:01.200 --> 00:15:03.600]  而不是叫神要求你一些事項
[00:15:03.600 --> 00:15:05.000]  一些事件
[00:15:05.000 --> 00:15:06.520]  明不明白
[00:15:06.520 --> 00:15:11.880]  (笑)
[00:15:11.880 --> 00:15:14.840]  這個我覺得你就要記住
[00:15:14.840 --> 00:15:17.400]  是將你自己拉到岸邊
[00:15:17.400 --> 00:15:23.440]  而不是將岸拉到你自己身邊
[00:15:23.440 --> 00:15:28.040]  但其實我們祈禱很多時候都很自我
[00:15:28.040 --> 00:15:31.720]  甚至有些人會彷彿覺得
[00:15:31.720 --> 00:15:33.240]  他很清楚神
[00:15:33.240 --> 00:15:38.040]  有些人很清楚神是公義的
[00:15:38.040 --> 00:15:39.960]  神是愛的
[00:15:39.960 --> 00:15:42.360]  神是和平的
[00:15:42.360 --> 00:15:46.760]  所以他自己對神有一幅很清楚的圖畫
[00:15:46.760 --> 00:15:49.080]  他就會覺得
[00:15:49.080 --> 00:15:50.160]  既然神是這樣
[00:15:50.160 --> 00:15:52.160]  他來到神面前去祈禱
[00:15:52.160 --> 00:15:55.400]  神既然你是愛的公義
[00:15:55.400 --> 00:15:58.480]  你就一定要壓制所有的邪惡
[00:15:58.480 --> 00:16:01.040]  小朋友不可以病死的
[00:16:01.040 --> 00:16:04.560]  不可以有些苦難發生的
[00:16:04.560 --> 00:16:12.240]  所有人都要歸回主那裏
[00:16:12.240 --> 00:16:14.240]  要悔改 要歸回給神
[00:16:14.240 --> 00:16:17.400]  以及不可以有戰爭在這個世界上
[00:16:17.400 --> 00:16:23.320]  每個家庭都應該很和諧
[00:16:23.320 --> 00:16:24.880]  但如果神聽你祈禱
[00:16:24.880 --> 00:16:25.360]  他就會覺得
[00:16:25.360 --> 00:16:26.560]  OK啦
[00:16:26.560 --> 00:16:30.040]  我就是神很忠心的僕人
[00:16:30.040 --> 00:16:32.400]  如果神不聽你祈禱的話
[00:16:32.400 --> 00:16:33.320]  這些人
[00:16:33.320 --> 00:16:35.040]  或者你可以檢查一下自己
[00:16:35.040 --> 00:16:39.160]  如果那個人內心不聽
[00:16:39.160 --> 00:16:40.760]  或者晚一點聽的話
[00:16:40.760 --> 00:16:43.840]  這個人內心會經歷一些沮喪或不滿
[00:16:43.840 --> 00:16:44.720]  他就會覺得
[00:16:44.720 --> 00:16:46.920]  神為甚麼可以這樣
