
[00:00:00.000 --> 00:00:03.000]  讓我們再次低頭禱告
[00:08:23.000 --> 00:08:26.000]  他們牙齒有所著的
[00:08:26.000 --> 00:08:29.000]  他們就呼喊說平安了
[00:08:29.000 --> 00:08:32.000]  凡不供給他們吃的
[00:08:32.000 --> 00:08:35.000]  他們就預備攻擊他」
[00:08:35.000 --> 00:08:38.000]  在十一節裡和修版這樣說
[00:08:38.000 --> 00:08:41.000]  「濟斯為酬勞施憤悔
[00:08:41.000 --> 00:08:45.000]  先知為銀錢行占卜」
[00:08:45.000 --> 00:08:50.000]  先知本來就是神的代言人
[00:08:50.000 --> 00:08:53.000]  是神人之間的橋樑
[00:08:53.000 --> 00:08:55.000]  他們的天職
[00:08:55.000 --> 00:08:58.000]  你當就是將神的說話
[00:08:58.000 --> 00:09:01.000]  向人發出呼籲
[00:09:01.000 --> 00:09:04.000]  如果過去我們一直看舊約的記載
[00:09:04.000 --> 00:09:06.000]  他們特別當時
[00:09:06.000 --> 00:09:09.000]  會向當時的皇、官長、首領
[00:09:09.000 --> 00:09:12.000]  帶來一些警告
[00:09:12.000 --> 00:09:14.000]  讓這班領袖
[00:09:14.000 --> 00:09:16.000]  希望他們能夠知錯
[00:09:16.000 --> 00:09:18.000]  能夠悔改回轉
[00:09:18.000 --> 00:09:20.000]  但在現在的時代
[00:09:20.000 --> 00:09:23.000]  這班先知卻是
[00:09:23.000 --> 00:09:25.000]  經文怎麼形容呢?
[00:09:25.000 --> 00:09:28.000]  使我們走撒路的先知
[00:09:28.000 --> 00:09:32.000]  他們不但沒有去履行他們的角色責任
[00:09:32.000 --> 00:09:34.000]  最大的問題
[00:09:34.000 --> 00:09:38.000]  同樣他們為了貪財自肥
[00:09:38.000 --> 00:09:41.000]  將神聖的職事
[00:09:41.000 --> 00:09:45.000]  變為一些逃利的途徑
[00:09:45.000 --> 00:09:49.000]  只懂得來討好那些米飯班主
[00:09:49.000 --> 00:09:52.000]  跟他們說「平安啊!平安啊!」
[00:09:52.000 --> 00:09:55.000]  說一些他們喜歡聽的說話
[00:09:55.000 --> 00:09:57.000]  慢慢就好像成為了
[00:09:57.000 --> 00:10:01.000]  他們這班權貴的喉舌
[00:10:01.000 --> 00:10:04.000]  對當時不公平的情況
[00:10:04.000 --> 00:10:06.000]  視若無睹
[00:10:06.000 --> 00:10:07.000]  甚至經文說
[00:10:07.000 --> 00:10:09.000]  他們反過來攻擊那些
[00:10:09.000 --> 00:10:13.000]  對他們無利可圖的人
[00:10:13.000 --> 00:10:15.000]  神同樣對他們的審判
[00:10:15.000 --> 00:10:18.000]  也是很嚴厲
[00:10:18.000 --> 00:10:21.000]  神的判語是這樣說
[00:10:21.000 --> 00:10:24.000]  神不但不再應允他們
[00:10:24.000 --> 00:10:28.000]  甚至對他們默然不予
[00:10:28.000 --> 00:10:32.000]  不再啟示任何他們的意念給這班人
[00:10:32.000 --> 00:10:37.000]  並且廢掉他們的積分
[00:10:37.000 --> 00:10:39.000]  我們看到在當時
[00:10:39.000 --> 00:10:40.000]  無論政府的官員
[00:10:40.000 --> 00:10:42.000]  宗教的領袖
[00:10:42.000 --> 00:10:45.000]  都是為了利益而行事
[00:10:45.000 --> 00:10:48.000]  並不是為了去造福人群
[00:10:48.000 --> 00:10:50.000]  社會表面的發達
[00:10:50.000 --> 00:10:56.000]  只不過是由一般平民的血汗辛勞換來
[00:10:56.000 --> 00:10:57.000]  而既得利益者
[00:10:57.000 --> 00:11:00.000]  就是這班在上
[00:11:00.000 --> 00:11:04.000]  所以無怪乎尼加在第十節有這樣的形容
[00:11:04.000 --> 00:11:08.000]  以人血建立錫安
[00:11:08.000 --> 00:11:12.000]  以罪業建造耶路撒冷
[00:11:12.000 --> 00:11:16.000]  神要施行審判
[00:11:16.000 --> 00:11:18.000]  當我們繼續看下去的時候
[00:11:18.000 --> 00:11:21.000]  神要使這個聖城變為荒地
[00:11:21.000 --> 00:11:25.000]  聖殿要被破壞拆毀
[00:11:25.000 --> 00:11:28.000]  尼加身處的時代
[00:11:28.000 --> 00:11:31.000]  是一個失去了公義
[00:11:31.000 --> 00:11:35.000]  甚至信仰迷失的一個世代
[00:11:35.000 --> 00:11:37.000]  屈枉正直
[00:11:37.000 --> 00:11:39.000]  不公義這些事情
[00:11:39.000 --> 00:11:41.000]  其實在歷史的裏面
[00:11:41.000 --> 00:11:43.000]  在歷世歷代的裏面
[00:11:43.000 --> 00:11:46.000]  都不斷重複發生
[00:11:46.000 --> 00:11:49.000]  因為人的醜惡
[00:11:49.000 --> 00:11:50.000]  人被權力
[00:11:50.000 --> 00:11:53.000]  被金錢所操控
[00:11:53.000 --> 00:11:57.000]  而且想盡辦法去掩飾罪行
[00:11:57.000 --> 00:11:58.000]  推卸責任
[00:11:58.000 --> 00:12:01.000]  最快的方法就是將那些
[00:12:01.000 --> 00:12:03.000]  試圖去揭起這張地毯的人
[00:12:03.000 --> 00:12:05.000]  拿走
[00:12:05.000 --> 00:12:07.000]  在新約的裏面我們都記得
[00:12:07.000 --> 00:12:11.000]  當施浸若寒因為指斥王的惡行的時候
[00:12:11.000 --> 00:12:13.000]  他就被殺
[00:12:13.000 --> 00:12:16.000]  當主耶穌的出現
[00:12:16.000 --> 00:12:20.000]  威脅到當時那些既得利益者的時候
[00:12:20.000 --> 00:12:23.000]  就成為了宗教領袖
[00:12:23.000 --> 00:12:26.000]  除滅的對象
[00:12:26.000 --> 00:12:29.000]  當我們放眼來看今天的處境
[00:12:29.000 --> 00:12:32.000]  可能我們都不難發現
[00:12:32.000 --> 00:12:35.000]  很多的領導都是濫用職權
[00:12:35.000 --> 00:12:37.000]  不公平的交易
[00:12:37.000 --> 00:12:39.000]  貪贓枉法的事
[00:12:39.000 --> 00:12:42.000]  貧窮人受到剝削
[00:12:42.000 --> 00:12:44.000]  貧富因為社會的制度不公平
[00:12:44.000 --> 00:12:46.000]  而帶來變得懸殊
[00:12:46.000 --> 00:12:50.000]  社會失去了道德的標準的事情
[00:12:50.000 --> 00:12:52.000]  都不是在我們周遭
[00:12:52.000 --> 00:12:55.000]  不斷地出現發生的
[00:12:55.000 --> 00:12:57.000]  如果神的僕人竟然
[00:12:57.000 --> 00:12:59.000]  為著自己的利益
[00:12:59.000 --> 00:13:01.000]  為了保住自己的位置
[00:13:01.000 --> 00:13:03.000]  轉離了發生的積分
[00:13:03.000 --> 00:13:06.000]  做一些神不起悅的事
[00:13:06.000 --> 00:13:08.000]  並且將這些事情視而不見的時候
[00:13:08.000 --> 00:13:11.000]  成為同謀
[00:13:11.000 --> 00:13:15.000]  這個同樣都是非常嚴重的失職
[00:13:15.000 --> 00:13:19.000]  神別審判
[00:13:19.000 --> 00:13:23.000]  不知說到這裏你聽到些什麼呢?
[00:13:23.000 --> 00:13:26.000]  可能你會說這些不關我的事
[00:13:26.000 --> 00:13:28.000]  我只是一個平民百姓
[00:13:28.000 --> 00:13:32.000]  我只是一個平信徒
[00:13:32.000 --> 00:13:33.000]  如果我們的人生
[00:13:33.000 --> 00:13:37.000]  好像入錯線的車走錯了
[00:13:37.000 --> 00:13:39.000]  其實上帝此刻
[00:13:39.000 --> 00:13:43.000]  就向著我們每一個的生命
[00:13:43.000 --> 00:13:45.000]  來發出警號
[00:13:45.000 --> 00:13:47.000]  提醒我們要走正
[00:13:47.000 --> 00:13:52.000]  否則就會車毀人亡
[00:13:52.000 --> 00:13:54.000]  是不是關乎領袖的事呢?
[00:13:54.000 --> 00:13:56.000]  如果你說這些先知
[00:13:56.000 --> 00:13:58.000]  尼加先知所說的
[00:13:58.000 --> 00:14:03.000]  是一班官員領袖不是我
[00:14:03.000 --> 00:14:07.000]  求聖靈再一次開我們的耳朵
[00:14:07.000 --> 00:14:10.000]  有影響力的就是領袖
[00:14:10.000 --> 00:14:12.000]  不是出自他什麼排頭
[00:14:12.000 --> 00:14:13.000]  什麼經理
[00:14:13.000 --> 00:14:14.000]  什麼主席
[00:14:14.000 --> 00:14:15.000]  什麼委員會
[00:14:15.000 --> 00:14:17.000]  那些固然當然要背棄
[00:14:17.000 --> 00:14:19.000]  但是我們每一個
[00:14:19.000 --> 00:14:21.000]  我們都在不同的組群裏
[00:14:21.000 --> 00:14:22.000]  無論在我們的家庭
[00:14:22.000 --> 00:14:23.000]  在我們的家族
[00:14:23.000 --> 00:14:24.000]  在不同的單位
[00:14:24.000 --> 00:14:26.000]  在同輩的群組裏
[00:14:26.000 --> 00:14:28.000]  其實原來神都在讓我們
[00:14:28.000 --> 00:14:32.000]  發揮一些的影響力
[00:14:32.000 --> 00:14:34.000]  在教會的層面
[00:14:34.000 --> 00:14:36.000]  一定有年輕的
[00:14:36.000 --> 00:14:38.000]  不只是年紀
[00:14:38.000 --> 00:14:40.000]  甚至他的屬靈生命
[00:14:40.000 --> 00:14:42.000]  可能有剛剛缺志的
[00:14:42.000 --> 00:14:43.000]  剛剛將會受浸的
[00:14:43.000 --> 00:14:45.000]  或者剛剛回來教會的
[00:14:45.000 --> 00:14:47.000]  當我們說我們是一間
[00:14:47.000 --> 00:14:50.000]  信徒皆為祭司的教會的時候
[00:14:50.000 --> 00:14:53.000]  其實這班人都在看著我們
[00:14:53.000 --> 00:14:56.000]  怎樣去實踐真理
[00:14:56.000 --> 00:14:59.000]  不要目光只是單單
[00:14:59.000 --> 00:15:01.000]  想著誰誰誰
[00:15:01.000 --> 00:15:03.000]  是的,他應該是這樣
[00:15:03.000 --> 00:15:05.000]  聖靈在這一刻
[00:15:05.000 --> 00:15:08.000]  是在和我們每一個
[00:15:08.000 --> 00:15:11.000]  去說話
[00:15:11.000 --> 00:15:14.000]  我們會不會不自覺地
[00:15:14.000 --> 00:15:16.000]  被這個世界的價值觀
[00:15:16.000 --> 00:15:20.000]  同化了而不自知呢?
[00:15:20.000 --> 00:15:22.000]  是的,人人都是這樣
[00:15:22.000 --> 00:15:24.000]  我就是這樣
[00:15:24.000 --> 00:15:26.000]  是不是人人都是這樣
[00:15:26.000 --> 00:15:28.000]  我們就是這樣呢?
[00:15:28.000 --> 00:15:31.000]  求主憐憫我們
[00:15:31.000 --> 00:15:33.000]  求主光照我們
[00:15:33.000 --> 00:15:35.000]  使我們能夠
[00:15:35.000 --> 00:15:38.000]  曉得分辨善惡
[00:15:38.000 --> 00:15:40.000]  在每天的靈修裏面
[00:15:40.000 --> 00:15:43.000]  求聖靈的光光照
[00:15:43.000 --> 00:15:46.000]  究竟此刻
[00:15:46.000 --> 00:15:49.000]  我們屬靈生命的境況
[00:15:49.000 --> 00:15:52.000]  是不是合乎神的心意呢?
[00:15:52.000 --> 00:15:55.000]  當我們一路來看這段經文的時候
[00:15:55.000 --> 00:15:57.000]  讓我們看到神
[00:15:57.000 --> 00:16:00.000]  祂不會永遠懷路
[00:16:00.000 --> 00:16:02.000]  祂仍然一次又一次
[00:16:02.000 --> 00:16:05.000]  給這班以色列人機會
[00:16:05.000 --> 00:16:07.000]  只要當這班以色列人
[00:16:07.000 --> 00:16:09.000]  神的子民願意
[00:16:09.000 --> 00:16:12.000]  回轉歸向神的時候
[00:16:12.000 --> 00:16:15.000]  神的旨意是不願一人沉淪
[00:16:15.000 --> 00:16:18.000]  那願萬人得救
[00:16:18.000 --> 00:16:20.000]  我們知道神是公義的神
[00:16:20.000 --> 00:16:21.000]  神是慈愛的神
[00:16:21.000 --> 00:16:25.000]  亦都是賜盼望平安的那位神
[00:16:25.000 --> 00:16:28.000]  神定義要拯救
[00:16:28.000 --> 00:16:31.000]  去復興這班以色列的民族
[00:16:31.000 --> 00:16:34.000]  當我們再繼續看的時候
[00:16:34.000 --> 00:16:37.000]  來到在尼加書第四章
[00:16:37.000 --> 00:16:41.000]  尼加先知好像在用望遠鏡
[00:16:41.000 --> 00:16:45.000]  去到一個很遙遠的將來
[00:16:45.000 --> 00:16:47.000]  一個終局
[00:16:47.000 --> 00:16:49.000]  先由一個遠處
[00:16:49.000 --> 00:16:52.000]  去到將來
[00:16:52.000 --> 00:16:55.000]  耶和華要在錫安裡面作王
[00:16:55.000 --> 00:16:58.000]  管治這個傳遞天下太平
[00:16:58.000 --> 00:17:01.000]  耶路撒冷成為了敬拜的中心
[00:17:01.000 --> 00:17:06.000]  萬民都要來聆聽神的教誨
[00:17:06.000 --> 00:17:08.000]  並且神要施行審判
[00:17:08.000 --> 00:17:11.000]  當時天下太平戰爭結束
[00:17:11.000 --> 00:17:14.000]  神審判萬國萬民斷定是非
[00:17:14.000 --> 00:17:18.000]  在公平公正公義的判決裡面
[00:17:18.000 --> 00:17:21.000]  任何欺壓賄賂貪污的罪惡
[00:17:21.000 --> 00:17:23.000]  必被嚴懲
[00:17:23.000 --> 00:17:27.000]  在當時候不再有屈往正直的事
[00:17:27.000 --> 00:17:30.000]  不再有含冤受屈的人
[00:17:30.000 --> 00:17:32.000]  說到這裡
[00:17:32.000 --> 00:17:35.000]  大快人心的一個這樣的現象
[00:17:35.000 --> 00:17:40.000]  神就藉著尼加先知在四章一至八節裡面
[00:17:40.000 --> 00:17:46.000]  就向當時的以色列百姓宣告一個終極的盼望
[00:17:46.000 --> 00:17:48.000]  從一個遠像
[00:17:48.000 --> 00:17:50.000]  一個復興的描述
[00:17:50.000 --> 00:17:55.000]  就回到遠望遠鏡
[00:17:55.000 --> 00:17:58.000]  回到一個近距離
[00:17:58.000 --> 00:18:00.000]  當時以色列人
[00:18:00.000 --> 00:18:04.000]  來向他們作出勸勉
[00:18:04.000 --> 00:18:06.000]  尼加先知指出
[00:18:06.000 --> 00:18:09.000]  瑤華既然將將來要成就的事
[00:18:09.000 --> 00:18:11.000]  展現給他們看的時候
[00:18:11.000 --> 00:18:16.000]  贖祂的人不是坐在那裡袖手旁觀
[00:18:16.000 --> 00:18:18.000]  就好像你和我
[00:18:18.000 --> 00:18:21.000]  我們都知道主耶穌再回來那一天
[00:18:21.000 --> 00:18:24.000]  在那一天裡面
[00:18:24.000 --> 00:18:26.000]  當我們在明年的時候
[00:18:26.000 --> 00:18:29.000]  我們會一起來看啟示錄的時候
[00:18:29.000 --> 00:18:31.000]  是一個新天新地的景況
[00:18:31.000 --> 00:18:34.000]  但是否就是我們每一個的等姐妹
[00:18:34.000 --> 00:18:38.000]  我們就可以翹起手坐定定等那一天回來呢?
[00:18:38.000 --> 00:18:42.000]  究竟此刻我們應該要做些什麼?
[00:18:42.000 --> 00:18:44.000]  尼加先知就在第五節裡面
[00:18:44.000 --> 00:18:45.000]  我們一起來讀出
[00:18:45.000 --> 00:18:46.000]  預備起
[00:18:46.000 --> 00:18:50.000]  萬民各奉己神的名而行
[00:18:50.000 --> 00:18:53.000]  我們卻永永遠遠奉耶和華
[00:18:53.000 --> 00:18:56.000]  我們神的名而行
[00:18:56.000 --> 00:18:58.000]  在當時
[00:18:58.000 --> 00:19:04.000]  每一個的國都有自己的神明來供奉
[00:19:04.000 --> 00:19:07.000]  但以色列真正屬神的人
[00:19:07.000 --> 00:19:09.000]  必須要分別為聖
[00:19:09.000 --> 00:19:13.000]  一心這樣來跟從耶和華
[00:19:13.000 --> 00:19:16.000]  並且永永遠遠不離棄神
[00:19:16.000 --> 00:19:21.000]  奉耶和華的名而行
[00:19:21.000 --> 00:19:25.000]  今天不知道我們在拜什麼
[00:19:25.000 --> 00:19:30.000]  我們是否真心去拜這位三一的神
[00:19:30.000 --> 00:19:33.000]  抑或原來很多的神明
[00:19:33.000 --> 00:19:35.000]  很多的事情吸引了我們
[00:19:35.000 --> 00:19:38.000]  以致我們的心不自覺
[00:19:38.000 --> 00:19:43.000]  被它吸引著
[00:19:43.000 --> 00:19:45.000]  究竟今天我們所行
[00:19:45.000 --> 00:19:48.000]  是否奉耶和華的名而行呢?
[00:19:48.000 --> 00:19:51.000]  我們會否好像昔日舊約
[00:19:51.000 --> 00:19:52.000]  約書一樣
[00:19:52.000 --> 00:19:54.000]  我們全心全意地去侍奉神
[00:19:54.000 --> 00:19:56.000]  是於我和我家
[00:19:56.000 --> 00:19:59.000]  我們都必定侍奉耶和華
[00:19:59.000 --> 00:20:02.000]  而我們不是侍奉馬門
[00:20:02.000 --> 00:20:03.000]  而不是侍奉世界
[00:20:03.000 --> 00:20:05.000]  而不是侍奉私慾
[00:20:05.000 --> 00:20:07.000]  我們所懷的不是毒瘤
[00:20:07.000 --> 00:20:09.000]  而是懊悔的心
[00:20:09.000 --> 00:20:10.000]  清潔的心
[00:20:10.000 --> 00:20:12.000]  警醒的心
[00:20:12.000 --> 00:20:15.000]  當如果是這樣的時候
[00:20:15.000 --> 00:20:18.000]  我們就能夠在神的裡面
[00:20:18.000 --> 00:20:22.000]  放心忍受等待
[00:20:22.000 --> 00:20:25.000]  尼迦先知鼓勵我們
[00:20:25.000 --> 00:20:27.000]  這是一個過程
[00:20:27.000 --> 00:20:28.000]  沒錯
[00:20:28.000 --> 00:20:30.000]  可能在等候的過程裡面
[00:20:30.000 --> 00:20:31.000]  都很漫長
[00:20:31.000 --> 00:20:33.000]  有時候都很痛苦煎熬
[00:20:33.000 --> 00:20:35.000]  甚至乎孤單
[00:20:35.000 --> 00:20:40.000]  因為引導滅亡的門是闊的
[00:20:40.000 --> 00:20:42.000]  進去的人都很多
[00:20:42.000 --> 00:20:43.000]  聖經裡面形容
[00:20:43.000 --> 00:20:46.000]  而引導永生的門是窄的
[00:20:46.000 --> 00:20:49.000]  進去的人很少
[00:20:49.000 --> 00:20:52.000]  當尼迦先知將鏡頭
[00:20:52.000 --> 00:20:56.000]  從一個遠處復興的景象
[00:20:56.000 --> 00:20:58.000]  回到當前的現實裡面
[00:20:58.000 --> 00:21:03.000]  以色列人他們正被仇敵攻擊
[00:21:03.000 --> 00:21:07.000]  因為神的審判要施行
[00:21:07.000 --> 00:21:09.000]  他們遭遇災禍
[00:21:09.000 --> 00:21:12.000]  被擄到巴比倫裡面
[00:21:12.000 --> 00:21:16.000]  眼前薩馬利亞已經被擄
[00:21:16.000 --> 00:21:19.000]  南國的猶大仍然存在
[00:21:19.000 --> 00:21:21.000]  但是人民一方面
