
[00:00:00.000 --> 00:00:02.500]  相信弟兄姊妹都知道
[00:01:52.180 --> 00:01:55.700]  我們希望能夠栽培弟兄姊妹
[00:01:55.700 --> 00:02:00.020]  更多的成為基督的門徒
[00:02:00.020 --> 00:02:05.780]  所以我們很努力地在當中彼此勉勵互相建立
[00:02:05.780 --> 00:02:10.820]  來學習這個門徒的身份
[00:02:10.820 --> 00:02:11.980]  除此之外
[00:02:11.980 --> 00:02:15.900]  我們又希望大家能夠深化我們的靈明
[00:02:15.900 --> 00:02:19.460]  所以希望能夠透過聚會我們有培靈
[00:02:19.460 --> 00:02:22.900]  我們希望能夠有更多的栽培
[00:02:22.900 --> 00:02:24.660]  我們在屬靈的知識
[00:02:24.660 --> 00:02:28.740]  在屬靈的視野、心智上都有進步
[00:02:28.740 --> 00:02:33.500]  我們亦都希望能夠多些關心彼此的關懷
[00:02:33.500 --> 00:02:35.700]  我們真是互為之體
[00:02:35.700 --> 00:02:38.820]  關係應該要深入一些
[00:02:38.820 --> 00:02:45.740]  所以我們都會在這裏去靈明的深化這個層面
[00:02:45.740 --> 00:02:51.620]  所以這些都是很重要的和大使命的教導有關
[00:02:51.620 --> 00:02:56.900]  但除此之外我們不只是停留在我們自己靈明的成長
[00:02:56.900 --> 00:02:57.980]  彼此的關懷
[00:02:57.980 --> 00:03:02.060]  都很重要的我們要外展得人
[00:03:02.060 --> 00:03:06.220]  因為教會不只是停留在同樣的一班人
[00:03:06.220 --> 00:03:10.860]  教會是需要不斷有新的人來到我們中間
[00:03:10.860 --> 00:03:14.300]  不斷有新的面孔在我們中間
[00:03:14.300 --> 00:03:16.060]  越能夠看到這樣
[00:03:16.060 --> 00:03:18.860]  這間教會越是健康
[00:03:18.860 --> 00:03:21.900]  所以我們要報道外展得人
[00:03:21.900 --> 00:03:24.140]  因此我們透過很多的途徑
[00:03:24.140 --> 00:03:26.980]  希望能夠去接觸更多的人
[00:03:26.980 --> 00:03:31.140]  我們又希望多些的服侍一些男士
[00:03:31.140 --> 00:03:35.140]  由獨特的一群我們又怎樣可以去接觸他們
[00:03:35.140 --> 00:03:38.220]  我們又可以怎樣去接觸一些家長
[00:03:38.220 --> 00:03:44.300]  又可以怎樣透過其他的途徑去外展等等等等
[00:03:44.300 --> 00:03:50.220]  但是我們外展也不是停留在只是香港
[00:03:50.220 --> 00:03:56.940]  我們外展是包括了要將福音帶給世界各地不同的族群
[00:03:56.940 --> 00:04:00.740]  所以我們是願意跑出香港
[00:04:00.740 --> 00:04:05.820]  去到國內去到東南亞去到歐洲等等地方
[00:04:05.820 --> 00:04:09.700]  我們希望能夠將福音跟其他人去分享
[00:04:09.700 --> 00:04:13.580]  跟其他的族群不同的文化的人去分享
[00:04:13.580 --> 00:04:14.900]  這些是我們需要努力的
[00:04:14.900 --> 00:04:18.500]  都是屬於大使命的範疇
[00:04:18.500 --> 00:04:22.540]  而當我們想起跟不同的文化不同的族群分享的時候
[00:04:22.540 --> 00:04:28.580]  我們發現原來香港本身都有很多不同的族群
[00:04:28.580 --> 00:04:31.220]  58萬最新的數字
[00:04:31.220 --> 00:04:34.420]  58萬的少數族裔在香港
[00:04:34.420 --> 00:04:36.020]  原來有很多族群
[00:04:36.020 --> 00:04:39.780]  所以當我們跑出去跟不同的族群聯絡的時候
[00:04:39.780 --> 00:04:41.780]  服侍他們的時候我們不忘記
[00:04:41.780 --> 00:04:44.380]  都是香港所需要
[00:04:44.380 --> 00:04:47.900]  因此我們就是願意想一想
[00:04:47.900 --> 00:04:50.860]  本地的宣教本地的猜拳
[00:04:50.860 --> 00:04:52.980]  是不是上帝都給我們呢?
[00:04:52.980 --> 00:04:55.260]  這些都是很多又大又硬的事
[00:04:55.260 --> 00:04:56.580]  但是無論怎樣也好
[00:04:56.580 --> 00:05:00.180]  這些都是我們眾執事直里同工
[00:05:00.180 --> 00:05:02.220]  還有一些弟兄姊妹想的
[00:05:02.220 --> 00:05:06.020]  未來的在福音使命的範疇裏面
[00:05:06.020 --> 00:05:10.260]  未來三年我們可不可以在這裏做點事呢?
[00:05:10.260 --> 00:05:11.660]  但是除此之外
[00:05:11.660 --> 00:05:13.220]  我們還有另一個範疇
[00:05:13.220 --> 00:05:14.700]  也都相對來說
[00:05:14.700 --> 00:05:17.620]  我們過去比較沒有做得這麼多的範疇
[00:05:17.620 --> 00:05:18.980]  都需要學習
[00:05:18.980 --> 00:05:20.420]  需要去努力
[00:05:20.420 --> 00:05:21.660]  是什麼呢?
[00:05:21.660 --> 00:05:24.180]  是大戒命
[00:05:24.180 --> 00:05:25.380]  不單止大使命
[00:05:25.380 --> 00:05:27.860]  也都是大戒命
[00:05:27.860 --> 00:05:30.660]  意思就是說我們要憑著愛心
[00:05:30.660 --> 00:05:32.860]  上帝給我們的愛
[00:05:32.860 --> 00:05:37.060]  我們去服侍周圍的人
[00:05:37.060 --> 00:05:38.700]  我們要服侍他們
[00:05:38.700 --> 00:05:40.820]  教會是一個信仰群體
[00:05:40.820 --> 00:05:42.380]  是一個屬靈群體
[00:05:42.380 --> 00:05:44.620]  但是教會從來是和社區
[00:05:44.620 --> 00:05:47.860]  和周圍的人需要建立一個關係
[00:05:47.860 --> 00:05:50.060]  而最好的一個關係的建立
[00:05:50.060 --> 00:05:53.180]  就是我們將我們所有的去服侍他們
[00:05:53.180 --> 00:05:54.260]  去分享
[00:05:54.260 --> 00:05:56.540]  將神的恩典、神的愛
[00:05:56.540 --> 00:05:59.220]  透過我們種種的安排、行動
[00:05:59.220 --> 00:06:01.100]  我們去做出去
[00:06:01.100 --> 00:06:02.660]  所以我們過去都在做
[00:06:02.660 --> 00:06:03.500]  很感恩
[00:06:03.500 --> 00:06:05.260]  有私有的計劃
[00:06:05.260 --> 00:06:06.580]  我們透過一些教育
[00:06:06.580 --> 00:06:07.900]  透過一些補習
[00:06:07.900 --> 00:06:09.380]  透過一些等等的輔導
[00:06:09.380 --> 00:06:10.660]  功課輔導
[00:06:10.660 --> 00:06:13.300]  我們去幫助一些青少年人
[00:06:13.300 --> 00:06:15.900]  去在當中有成長
[00:06:15.900 --> 00:06:18.420]  有一個好的發展
[00:06:18.420 --> 00:06:21.260]  我們只是擺出時間、擺出精力
[00:06:21.260 --> 00:06:24.380]  擺出我們有的空間去服侍他們
[00:06:24.380 --> 00:06:25.340]  是一件很美好事
[00:06:25.340 --> 00:06:29.340]  這就是一個大革命和周圍的人建立關係的
[00:06:29.340 --> 00:06:31.620]  一個很重要的途徑
[00:06:31.620 --> 00:06:34.700]  而且在今年我們盼望有一個突破
[00:06:34.700 --> 00:06:37.900]  希望有捐血的行動
[00:06:37.900 --> 00:06:38.980]  捐血的行動
[00:06:38.980 --> 00:06:40.100]  所以弟兄姊妹
[00:06:40.100 --> 00:06:42.420]  你都不妨想一下
[00:06:42.420 --> 00:06:43.980]  現在這個社會
[00:06:43.980 --> 00:06:45.820]  如果你留意新聞這幾天
[00:06:45.820 --> 00:06:47.780]  都講到捐血
[00:06:47.780 --> 00:06:49.500]  血腑那裡是很不足
[00:06:49.500 --> 00:06:51.540]  我們透過我們能夠可以
[00:06:51.540 --> 00:06:52.740]  貢獻出去的
[00:06:52.740 --> 00:06:55.380]  去祝福整個香港的社區
[00:06:55.380 --> 00:06:56.900]  周圍的有需要的人
[00:06:56.900 --> 00:06:58.100]  幫助人
[00:06:58.100 --> 00:07:01.140]  這種完全是基於基督的愛
[00:07:01.140 --> 00:07:02.940]  所以這些等等等等
[00:07:02.940 --> 00:07:07.820]  都是我們在構思的一些方向重點
[00:07:07.820 --> 00:07:08.980]  弟兄姊妹
[00:07:08.980 --> 00:07:10.780]  你會不會在其中
[00:07:10.780 --> 00:07:13.260]  都是扮演一個角色
[00:07:13.260 --> 00:07:15.380]  有參與呢?
[00:07:15.380 --> 00:07:18.060]  這個都是我們需要去想的
[00:07:18.060 --> 00:07:20.140]  好了當我們想了這麼多東西的時候
[00:07:20.140 --> 00:07:22.980]  所謂邁向2020計劃的時候
[00:07:22.980 --> 00:07:26.420]  究竟我們本身有沒有一個總的主題
[00:07:26.420 --> 00:07:27.940]  去引導我們
[00:07:27.940 --> 00:07:30.180]  讓我們知道我們在做什麼
[00:07:30.180 --> 00:07:31.860]  我們作為一個信仰群體
[00:07:31.860 --> 00:07:35.060]  我們究竟是應該朝著什麼方向去努力呢?
[00:07:35.060 --> 00:07:36.900]  當我們想到這裡的時候
[00:07:36.900 --> 00:07:37.940]  弟兄姊妹
[00:07:37.940 --> 00:07:40.900]  希望每一次當我們回來主日崇拜的時候
[00:07:40.900 --> 00:07:42.260]  我們都不要忘記
[00:07:42.260 --> 00:07:44.020]  我們在我們周刊的
[00:07:44.020 --> 00:07:46.820]  這個封面上面
[00:07:46.820 --> 00:07:50.580]  就寫了我們一個總的主題
[00:07:50.580 --> 00:07:52.220]  總的方向
[00:07:52.220 --> 00:07:54.420]  未來這三年呢
[00:07:54.420 --> 00:07:55.660]  主若許
[00:07:55.660 --> 00:07:58.060]  我們的主題是不變的
[00:07:58.060 --> 00:07:59.260]  不變的
[00:07:59.260 --> 00:08:00.820]  我們的主題是什麼?
[00:08:00.820 --> 00:08:03.700]  「靠主聯絡相助」
[00:08:03.700 --> 00:08:06.620]  「力淺整全使命」
[00:08:06.620 --> 00:08:08.340]  就是我們彼此的努力
[00:08:08.340 --> 00:08:09.940]  在未來的日子裡面
[00:08:09.940 --> 00:08:12.100]  在這個主題的引導底下
[00:08:12.100 --> 00:08:14.220]  我們去努力
[00:08:14.220 --> 00:08:15.820]  而今年是「激勵年」
[00:08:15.820 --> 00:08:17.700]  彼此的激勵
[00:08:17.700 --> 00:08:20.220]  我們再一次來去振奮
[00:08:20.220 --> 00:08:21.580]  來去帶著信心
[00:08:21.580 --> 00:08:22.780]  帶著力量
[00:08:22.780 --> 00:08:23.740]  帶著盼望
[00:08:23.740 --> 00:08:25.420]  我們去服侍主
[00:08:25.420 --> 00:08:27.900]  去為神來工作
[00:08:27.900 --> 00:08:31.300]  好了,當你看到這個三年的總主題的時候
[00:08:31.300 --> 00:08:32.660]  或者你都不是太清楚
[00:08:32.660 --> 00:08:34.780]  究竟是講些什麼東西
[00:08:34.780 --> 00:08:36.420]  所以在這裡我也很想簡單的
[00:08:36.420 --> 00:08:37.940]  講給弟兄姊妹聽
[00:08:37.940 --> 00:08:40.580]  當我們定出這個主題的時候
[00:08:40.580 --> 00:08:41.500]  總的主題的時候
[00:08:41.500 --> 00:08:43.020]  究竟的意思是什麼呢?
[00:08:43.020 --> 00:08:46.100]  起碼有三大點我們需要留意的
[00:08:46.100 --> 00:08:47.460]  第一就是
[00:08:47.460 --> 00:08:50.940]  當我們說我們「靠主聯絡相助」的時候
[00:08:50.940 --> 00:08:52.380]  很明顯
[00:08:52.380 --> 00:08:53.740]  我們要講的就是
[00:08:53.740 --> 00:08:56.660]  當我們前瞻未來要做的事情
[00:08:56.660 --> 00:08:59.140]  我們不是靠自己
[00:08:59.140 --> 00:09:00.180]  是不是?
[00:09:00.180 --> 00:09:02.180]  我們不是靠自己的血氣
[00:09:02.180 --> 00:09:04.980]  更加不是靠我們什麼義氣
[00:09:04.980 --> 00:09:08.460]  也不是靠我們說有什麼資源是比人多的
[00:09:08.460 --> 00:09:10.060]  不是靠這些
[00:09:10.060 --> 00:09:14.700]  當我們說要面對前面這幾年的事工的開拓發展
[00:09:14.700 --> 00:09:17.900]  我們是靠著主
[00:09:17.900 --> 00:09:19.620]  靠著我們所信仰的神
[00:09:19.620 --> 00:09:22.420]  所信靠的耶穌基督
[00:09:22.420 --> 00:09:27.540]  是靠著祂來向前邁進
[00:09:27.540 --> 00:09:29.460]  當我們願意靠著祂的時候
[00:09:29.460 --> 00:09:31.100]  真正靠著祂的時候
[00:09:31.100 --> 00:09:32.020]  第一
[00:09:32.020 --> 00:09:35.660]  很反映出來的是要多祈禱
[00:09:35.660 --> 00:09:37.060]  弟兄姊妹
[00:09:37.060 --> 00:09:38.860]  如果你發現你沒有什麼祈禱
[00:09:38.860 --> 00:09:39.580]  很少祈禱
[00:09:39.580 --> 00:09:40.340]  你留意一下
[00:09:40.340 --> 00:09:42.580]  可能你已經不是靠主了
[00:09:42.580 --> 00:09:44.220]  可能你很多時候只是靠著自己
[00:09:44.220 --> 00:09:47.220]  因為真正的祈禱是表示我們放下自己
[00:09:47.220 --> 00:09:48.780]  完全的投靠神
[00:09:48.780 --> 00:09:49.860]  這樣的意思
[00:09:49.860 --> 00:09:52.220]  所以當我們真正靠著主的時候
[00:09:52.220 --> 00:09:53.820]  我們個人有很多的禱告
[00:09:53.820 --> 00:09:55.580]  我們在團契裏面有禱告
[00:09:55.580 --> 00:09:57.180]  我們在主學裏面有禱告
[00:09:57.180 --> 00:09:59.820]  我們的祈禱會有禱告
[00:09:59.820 --> 00:10:00.700]  很多人回來禱告
[00:10:00.700 --> 00:10:01.820]  我們的早禱會
[00:10:01.820 --> 00:10:04.460]  七點半星期五早上都有回來禱告
[00:10:04.460 --> 00:10:08.940]  因為表達我們是以禱告來建立神的工作
[00:10:08.940 --> 00:10:11.580]  我們是靠主的人
[00:10:11.580 --> 00:10:14.340]  如果我們想能夠為主做些事
[00:10:14.340 --> 00:10:15.580]  要靠主的話
[00:10:15.580 --> 00:10:17.420]  要很多祈禱
[00:10:17.420 --> 00:10:18.980]  但是祈禱之後
[00:10:18.980 --> 00:10:19.700]  我們會想
[00:10:19.700 --> 00:10:21.100]  我們怎樣走下去呢?
[00:10:21.100 --> 00:10:22.580]  這三年的演變是怎樣呢?
[00:10:22.580 --> 00:10:23.140]  沒有人知道
[00:10:23.140 --> 00:10:24.460]  只有上帝才知道
[00:10:24.460 --> 00:10:26.980]  但是我們相信有主的話語
[00:10:26.980 --> 00:10:27.940]  我們靠主的時候
[00:10:27.940 --> 00:10:29.460]  就會靠著主的話語
[00:10:29.460 --> 00:10:30.740]  帶來亮光
[00:10:30.740 --> 00:10:33.980]  幫助我們有路徑可行
[00:10:33.980 --> 00:10:35.060]  所以我們禱告之後
[00:10:35.060 --> 00:10:37.940]  就會在神的話語上有很多的領會
[00:10:37.940 --> 00:10:39.260]  很多的尋索
[00:10:39.260 --> 00:10:41.860]  很多的去掌握、去明白
[00:10:41.860 --> 00:10:43.060]  然後透過神的話語
[00:10:43.060 --> 00:10:44.340]  就可以幫助我們
[00:10:44.340 --> 00:10:47.140]  知道教會應該做些甚麼
[00:10:47.140 --> 00:10:48.020]  除此之外
[00:10:48.020 --> 00:10:50.900]  我們都靠著基督的靈
[00:10:50.900 --> 00:10:52.700]  當我們來到禱告過後
[00:10:52.700 --> 00:10:53.940]  有神的話語之後
[00:10:53.940 --> 00:10:56.220]  我們就會整個人帶著信心
[00:10:56.220 --> 00:10:58.540]  來依靠上帝的靈
[00:10:58.540 --> 00:10:59.540]  基督的靈
[00:10:59.540 --> 00:11:01.780]  也就是聖靈
[00:11:01.780 --> 00:11:03.900]  讓我們有神的靈在當中的時候
[00:11:03.900 --> 00:11:05.660]  我們就沒有懼怕
[00:11:05.660 --> 00:11:07.140]  我們就能夠有聰明
[00:11:07.140 --> 00:11:07.700]  有智慧
[00:11:07.700 --> 00:11:08.660]  有恩慈
[00:11:08.660 --> 00:11:10.860]  有各種上帝所給我們的
[00:11:10.860 --> 00:11:14.100]  聖靈就在旁邊幫助我們那一位保衛師
[00:11:14.100 --> 00:11:15.260]  就是這樣的意思
[00:11:15.260 --> 00:11:16.060]  這樣的話
[00:11:16.060 --> 00:11:19.300]  我們就放膽繼續向前邁進
[00:11:19.300 --> 00:11:20.180]  所以弟兄姊妹
[00:11:20.180 --> 00:11:22.460]  當我們思想這個總主題的時候
[00:11:22.460 --> 00:11:24.580]  第一件事我們要想到的是
[00:11:24.580 --> 00:11:26.060]  靠主
[00:11:26.060 --> 00:11:27.540]  但是還不夠
[00:11:27.540 --> 00:11:31.420]  靠主聯絡相助
[00:11:31.420 --> 00:11:33.020]  所以除了靠主之外
[00:11:33.020 --> 00:11:33.860]  我們強調的是
[00:11:33.860 --> 00:11:36.580]  我們彼此是聯絡的
[00:11:36.580 --> 00:11:38.620]  我們彼此是相助的
[00:11:38.620 --> 00:11:40.380]  互相幫助的
[00:11:40.380 --> 00:11:42.060]  這個很重要的
[00:11:42.060 --> 00:11:43.540]  當我們講到聯絡相助
[00:11:43.540 --> 00:11:45.500]  就是講到我們各個部門
[00:11:45.500 --> 00:11:47.580]  各個領導的單位
[00:11:47.580 --> 00:11:48.780]  每一位的執事
[00:11:48.780 --> 00:11:49.380]  直理
[00:11:49.380 --> 00:11:49.980]  教務同工
[00:11:49.980 --> 00:11:51.420]  還有弟兄姊妹之間
[00:11:51.420 --> 00:11:52.420]  我們不是自己
[00:11:52.420 --> 00:11:53.740]  各人自己關上門
[00:11:53.740 --> 00:11:54.820]  做自己的事
[00:11:54.820 --> 00:11:56.220]  不是這樣的
[00:11:56.220 --> 00:11:57.980]  我們不只是想我們自己
[00:11:57.980 --> 00:11:59.820]  那條道路是怎麼走
[00:11:59.820 --> 00:12:01.100]  我們只是想著自己
[00:12:01.100 --> 00:12:02.700]  不是這樣的
[00:12:02.700 --> 00:12:05.020]  當我們說要聯絡相助的時候
[00:12:05.020 --> 00:12:06.340]  我們說的是怎樣
[00:12:06.340 --> 00:12:08.420]  是彼此有溝通
[00:12:08.420 --> 00:12:09.820]  彼此有聯繫
[00:12:09.820 --> 00:12:11.620]  彼此是互諒互讓
[00:12:11.620 --> 00:12:15.260]  彼此是有聲有氣地去傾談的
[00:12:15.260 --> 00:12:16.500]  甚至更加重要
[00:12:16.500 --> 00:12:17.580]  我們是相助
[00:12:17.580 --> 00:12:18.580]  就是進一步
[00:12:18.580 --> 00:12:19.420]  我們是怎樣
[00:12:19.420 --> 00:12:20.820]  是能夠去祝福人
[00:12:20.820 --> 00:12:22.540]  去幫助其他的人
[00:12:22.540 --> 00:12:23.460]  其他的單位
[00:12:23.460 --> 00:12:24.940]  其他的部門
[00:12:24.940 --> 00:12:26.980]  是更進一步
[00:12:26.980 --> 00:12:28.660]  我們很想達到什麼呢
[00:12:28.660 --> 00:12:30.700]  相贏的局面
[00:12:30.700 --> 00:12:33.060]  大家能夠彼此配搭的時候
[00:12:33.060 --> 00:12:35.380]  我們能夠擦出美好的火花
[00:12:35.380 --> 00:12:36.500]  原來我們能夠做的
[00:12:36.500 --> 00:12:38.860]  真是勝過我們所想像的
[00:12:38.860 --> 00:12:40.500]  這些是不是很美好
[00:12:40.500 --> 00:12:41.740]  但是需要什麼呢
[00:12:41.740 --> 00:12:42.900]  需要我們能夠怎樣
[00:12:42.900 --> 00:12:46.300]  彼此的聯絡相助
[00:12:46.300 --> 00:12:48.060]  沒錯我們是靠著主
[00:12:48.060 --> 00:12:49.100]  在上是靠著主
[00:12:49.100 --> 00:12:50.620]  但是表明我們亦都是怎樣
[00:12:50.620 --> 00:12:52.940]  彼此之間是有契通的
[00:12:52.940 --> 00:12:54.220]  是彼此有聯繫的
[00:12:54.220 --> 00:12:55.500]  彼此欣賞
[00:12:55.500 --> 00:12:57.820]  彼此支持的
[00:12:57.820 --> 00:12:59.380]  這個就是我們今天
[00:12:59.380 --> 00:13:01.540]  今後希望可以做得到
[00:13:01.540 --> 00:13:02.660]  第二點
[00:13:02.660 --> 00:13:03.340]  第三點
[00:13:03.340 --> 00:13:05.020]  當我們想到這個總主題的時候
[00:13:05.020 --> 00:13:06.340]  我們在想什麼呢
[00:13:06.340 --> 00:13:08.020]  很重要的下面那句
[00:13:08.020 --> 00:13:09.860]  我們彼此聯絡相助
[00:13:09.860 --> 00:13:10.580]  我們靠著
[00:13:10.580 --> 00:13:13.180]  那究竟做些什麼呢
[00:13:13.180 --> 00:13:14.780]  做些什麼呢
[00:13:14.780 --> 00:13:16.420]  就是後面那六個字
[00:13:16.420 --> 00:13:19.500]  力踐整全使命
[00:13:19.500 --> 00:13:22.140]  就是努力的去實踐
[00:13:22.140 --> 00:13:25.140]  整全的使命
[00:13:25.140 --> 00:13:27.620]  什麼叫做整全的使命呢
[00:13:27.620 --> 00:13:30.260]  或者我們看看一兩張powerpoint
[00:13:30.260 --> 00:13:33.780]  讓我們更加容易的去掌握
[00:13:33.780 --> 00:13:38.620]  力踐的整全使命
[00:13:38.620 --> 00:13:44.500]  整全的使命其實是由兩個的使命所組成
[00:13:44.500 --> 00:13:45.820]  第一個的使命
[00:13:45.820 --> 00:13:47.980]  就是我們很常聽到的
[00:13:47.980 --> 00:13:50.300]  福音大使命
[00:13:50.300 --> 00:13:52.180]  是不是
[00:13:52.180 --> 00:13:53.460]  但是除此之外
[00:13:53.460 --> 00:13:54.820]  還有一個很重要的使命
[00:13:54.820 --> 00:13:56.460]  我們教會要做的
[00:13:56.460 --> 00:13:57.180]  是叫做什麼
[00:13:57.180 --> 00:13:59.780]  叫做大誡命
[00:13:59.780 --> 00:14:04.460]  或者叫做文化的大使命
[00:14:04.460 --> 00:14:08.220]  福音大使命簡稱叫做大使命
[00:14:08.220 --> 00:14:13.540]  文化大使命簡稱叫做大誡命
[00:14:13.540 --> 00:14:15.140]  這兩個是有什麼分別呢
[00:14:15.140 --> 00:14:16.460]  有些分別的
[00:14:16.460 --> 00:14:17.860]  福音大使命
[00:14:17.860 --> 00:14:19.300]  或者簡稱叫做大使命
[00:14:19.300 --> 00:14:20.700]  那個意思就是說到
[00:14:20.700 --> 00:14:21.700]  我們需要怎樣
[00:14:21.700 --> 00:14:23.020]  傳揚福音
[00:14:23.020 --> 00:14:24.540]  去領人歸主
[00:14:24.540 --> 00:14:27.900]  去使得更多人認識耶穌基督十誡的救贖
[00:14:27.900 --> 00:14:30.380]  使得很多人成為基督徒
[00:14:30.380 --> 00:14:32.020]  悔改歸主成為基督徒
[00:14:32.020 --> 00:14:33.980]  這些就是傳福音
[00:14:33.980 --> 00:14:35.620]  福音大使命所要做的
[00:14:35.620 --> 00:14:37.860]  我們很希望能夠有更多的基督徒
[00:14:37.860 --> 00:14:38.940]  在我們中間
[00:14:38.940 --> 00:14:41.020]  有更多的基督徒一起回來崇拜
[00:14:41.020 --> 00:14:42.380]  一起為主作供
[00:14:42.380 --> 00:14:44.460]  但是中間需要我們很多努力
[00:14:44.460 --> 00:14:46.580]  去傳福音
[00:14:46.580 --> 00:14:47.060]  是不是
[00:14:47.060 --> 00:14:49.180]  我們透過不同的途徑
[00:14:49.180 --> 00:14:51.420]  想得到的可行的途徑
[00:14:51.420 --> 00:14:52.620]  合神心意的途徑
[00:14:52.620 --> 00:14:53.660]  我們就去做
[00:14:53.660 --> 00:14:55.740]  為的是要得人
[00:14:55.740 --> 00:14:58.860]  我們又願意向著不同年齡層去進發
[00:14:58.860 --> 00:15:02.140]  因為不同年齡層都需要福音
[00:15:02.140 --> 00:15:03.460]  所以小時候有小時候做
[00:15:03.460 --> 00:15:04.540]  少年有少年做
[00:15:04.540 --> 00:15:06.220]  青年有青年做
[00:15:06.220 --> 00:15:07.380]  壯年的長者的
[00:15:07.380 --> 00:15:08.820]  我們都要靈活變化
[00:15:08.820 --> 00:15:10.220]  不要只是墨守成規
[00:15:10.220 --> 00:15:10.900]  為什麼
[00:15:10.900 --> 00:15:12.260]  為了要得人
[00:15:12.260 --> 00:15:12.980]  得人
[00:15:12.980 --> 00:15:15.340]  因為他們需要成為基督徒
[00:15:15.340 --> 00:15:17.700]  而這個就是傳福音
[00:15:17.700 --> 00:15:19.740]  這個就是福音的大使命
[00:15:19.740 --> 00:15:21.620]  所以我們要努力去做
[00:15:21.620 --> 00:15:22.540]  力淺
[00:15:22.540 --> 00:15:23.500]  整全使命
[00:15:23.500 --> 00:15:25.140]  其中一個很重要的
[00:15:25.140 --> 00:15:26.940]  就是做這件事
[00:15:26.940 --> 00:15:28.460]  但是還不夠
[00:15:28.460 --> 00:15:29.700]  透過聖經的教導
[00:15:29.700 --> 00:15:31.260]  神給我們的了解
[00:15:31.260 --> 00:15:33.820]  我們發現原來神都期望我們神的子民
[00:15:33.820 --> 00:15:35.380]  還有另一個很重要的
[00:15:35.380 --> 00:15:38.020]  就叫做大誡命
[00:15:38.020 --> 00:15:40.060]  大誡命或者叫做文化的使命
[00:15:40.060 --> 00:15:40.700]  意思就是說
[00:15:40.700 --> 00:15:41.900]  原來我們的教會
[00:15:41.900 --> 00:15:43.340]  我們屬神的一班人
[00:15:43.340 --> 00:15:45.020]  是和我們屬世的人
[00:15:45.020 --> 00:15:46.940]  外面的人其實都要有關係的
[00:15:46.940 --> 00:15:48.980]  都要有來往的
[00:15:48.980 --> 00:15:51.420]  不只是我們獨特在這裡的地方
[00:15:51.420 --> 00:15:52.740]  所以我們需要怎樣
[00:15:52.740 --> 00:15:53.980]  去和他們有聯繫
[00:15:53.980 --> 00:15:55.380]  我們需要去服侍
[00:15:55.380 --> 00:15:58.140]  最重要的是我們帶著神的愛
[00:15:58.140 --> 00:16:02.100]  愛人如己是大誡命的精義
[00:16:02.100 --> 00:16:03.060]  而這個愛人
[00:16:03.060 --> 00:16:05.020]  這個人是包括微信的人
[00:16:05.020 --> 00:16:08.140]  愛他們好像愛到我們自己的
[00:16:08.140 --> 00:16:10.100]  你說看看是不是很厲害
[00:16:10.100 --> 00:16:11.180]  我們愛到一個地步
[00:16:11.180 --> 00:16:12.700]  我們要去關心他們
[00:16:12.700 --> 00:16:14.340]  我們要去服侍他們
[00:16:14.340 --> 00:16:15.700]  我們將我們有的資源
[00:16:15.700 --> 00:16:16.460]  有的力量
[00:16:16.460 --> 00:16:18.260]  我們和他們分享
[00:16:18.260 --> 00:16:20.300]  特別在當這個大誡命
[00:16:20.300 --> 00:16:23.220]  特別對一些是軟弱的人士
