
[00:00:00.000 --> 00:00:02.000]  很感謝神的恩典
[00:05:18.000 --> 00:05:21.000]  這一位新郎的來臨
[00:05:21.000 --> 00:05:28.000]  更加我們是來敬畏這個最後的審判
[00:05:28.000 --> 00:05:31.000]  但是我們需要留意
[00:05:31.000 --> 00:05:33.000]  這個所謂的最後的審判
[00:05:33.000 --> 00:05:39.000]  並不是說最後的終局就是審判
[00:05:39.000 --> 00:05:42.000]  這個最後末世的終局
[00:05:42.000 --> 00:05:47.000]  卻是一個歡樂的婚宴
[00:05:47.000 --> 00:05:48.000]  既然是這樣
[00:05:48.000 --> 00:05:51.000]  在這個方面我很想在今天
[00:05:51.000 --> 00:05:55.000]  就跟大家從詩篇第24篇的訊息
[00:05:55.000 --> 00:05:58.000]  一起去思想
[00:05:58.000 --> 00:06:01.000]  我們是怎樣去期盼
[00:06:01.000 --> 00:06:04.000]  這一位將要再來的
[00:06:04.000 --> 00:06:06.000]  這一位榮耀的王
[00:06:06.000 --> 00:06:14.000]  我們怎樣去預備去赴這個婚宴
[00:06:14.000 --> 00:06:20.000]  讓我們回到大約三千年前的遠古時代
[00:06:20.000 --> 00:06:24.000]  詩人大衛寫詩篇第24篇的時候
[00:06:24.000 --> 00:06:27.000]  這個背景是清楚記載於
[00:06:27.000 --> 00:06:31.000]  撒姆爾鏡下第五至六章
[00:06:31.000 --> 00:06:35.000]  當時大衛他在希伯倫那裡作王
[00:06:35.000 --> 00:06:38.000]  他為了統一全國
[00:06:38.000 --> 00:06:42.000]  於是就出兵來打耶路撒冷
[00:06:42.000 --> 00:06:46.000]  戰勝了裡面的耶布斯人
[00:06:46.000 --> 00:06:52.000]  從此以耶路撒冷為京城
[00:06:52.000 --> 00:06:58.000]  全國的人都歸入大衛的統治之下
[00:06:58.000 --> 00:06:59.000]  在那個時候
[00:06:59.000 --> 00:07:03.000]  大衛就安排約桂
[00:07:03.000 --> 00:07:06.000]  從俄別爾東的家中
[00:07:06.000 --> 00:07:09.000]  遷入耶路撒冷城
[00:07:09.000 --> 00:07:13.000]  大衛就穿著這個祭司的衣服
[00:07:13.000 --> 00:07:16.000]  就是細麻布的伊弗德
[00:07:16.000 --> 00:07:18.000]  來跳舞
[00:07:18.000 --> 00:07:19.000]  抬約桂的人
[00:07:19.000 --> 00:07:21.000]  每走六步的時候
[00:07:21.000 --> 00:07:25.000]  大衛就在當中獻祭
[00:07:25.000 --> 00:07:29.000]  這個時候全民都歡呼催國
[00:07:29.000 --> 00:07:36.000]  這個約桂從山下抬到山上入城
[00:07:36.000 --> 00:07:39.000]  四篇二十四篇就是來描述
[00:07:39.000 --> 00:07:43.000]  這個浩浩蕩蕩的情景
[00:07:43.000 --> 00:07:50.000]  這首詩對於一代接一代的猶太人來說
[00:07:50.000 --> 00:07:54.000]  即使他們面對國家的滅亡
[00:07:54.000 --> 00:07:55.000]  被擄
[00:07:55.000 --> 00:08:00.000]  他們都仍然盼望這位尼塞亞的來臨
[00:08:00.000 --> 00:08:03.000]  來救他們脫離外邦人的手
[00:08:03.000 --> 00:08:07.000]  來復興以色列國
[00:08:07.000 --> 00:08:09.000]  讓我們來看經文
[00:08:09.000 --> 00:08:11.000]  第一至二節
[00:08:11.000 --> 00:08:17.000]  大衛以一個讚美全地的擁有者
[00:08:17.000 --> 00:08:20.000]  和這位創造者神
[00:08:20.000 --> 00:08:23.000]  來開始這首詩篇
[00:08:23.000 --> 00:08:25.000]  第一節
[00:08:25.000 --> 00:08:27.000]  地和其中所充滿的
[00:08:27.000 --> 00:08:30.000]  世界和住在其間的
[00:08:30.000 --> 00:08:32.000]  都屬耶和華
[00:08:32.000 --> 00:08:35.000]  他把地建立在海上
[00:08:35.000 --> 00:08:39.000]  安定在江河之上
[00:08:39.000 --> 00:08:43.000]  使人對神創造這個讚美
[00:08:43.000 --> 00:08:49.000]  以一個很莊嚴和擁有宇宙性的詞彙
[00:08:49.000 --> 00:08:54.000]  來表達出神所統治的範圍
[00:08:54.000 --> 00:08:59.000]  來涵蓋在世界上所有的萬物
[00:08:59.000 --> 00:09:02.000]  這個很重要的
[00:09:02.000 --> 00:09:03.000]  就是包括
[00:09:03.000 --> 00:09:08.000]  按神形象所造的人類
[00:09:08.000 --> 00:09:12.000]  作為神所造的受造物
[00:09:12.000 --> 00:09:16.000]  其實我們實在是非常微小
[00:09:16.000 --> 00:09:20.000]  每當我們有機會來察看天空
[00:09:20.000 --> 00:09:24.000]  察看星空的時候
[00:09:24.000 --> 00:09:29.000]  我們就會像詩篇第八篇所說
[00:09:29.000 --> 00:09:31.000]  人算什麼
[00:09:31.000 --> 00:09:33.000]  你竟顧念他
[00:09:33.000 --> 00:09:35.000]  世人算什麼
[00:09:35.000 --> 00:09:38.000]  你竟眷顧他
[00:09:38.000 --> 00:09:40.000]  我們的主,我們的神
[00:09:40.000 --> 00:09:43.000]  是光輝和榮耀的
[00:09:43.000 --> 00:09:47.000]  他卻是在天上來顧念人
[00:09:47.000 --> 00:09:50.000]  更派耶穌基督道成肉身
[00:09:50.000 --> 00:09:54.000]  去眷顧世人
[00:09:54.000 --> 00:09:56.000]  神的創造和美善
[00:09:56.000 --> 00:09:59.000]  是我們讚美的內容
[00:09:59.000 --> 00:10:02.000]  讚美神是我們的本份
[00:10:02.000 --> 00:10:05.000]  是教會的侍奉
[00:10:05.000 --> 00:10:08.000]  在過去我在教會裡面
[00:10:08.000 --> 00:10:11.000]  我都有十多年的時候
[00:10:11.000 --> 00:10:13.000]  作為一位師班員
[00:10:13.000 --> 00:10:17.000]  來參與這個美好的侍奉
[00:10:17.000 --> 00:10:20.000]  在這個侍奉當中的時候
[00:10:20.000 --> 00:10:23.000]  我們就是讓師哥來牧養我們
[00:10:23.000 --> 00:10:28.000]  而在我自己夢照的過程裡面
[00:10:28.000 --> 00:10:30.000]  同樣其中一樣
[00:10:30.000 --> 00:10:32.000]  都是透過師哥的訊息
[00:10:32.000 --> 00:10:35.000]  來激發、激動我
[00:10:35.000 --> 00:10:39.000]  讓我獻身事主
[00:10:39.000 --> 00:10:43.000]  我們作為神子民的屬靈群體的時候
[00:10:43.000 --> 00:10:45.000]  不論我們在哪一個年代
[00:10:45.000 --> 00:10:47.000]  哪一個地域
[00:10:47.000 --> 00:10:52.000]  我們同樣都是信靠這位三一神
[00:10:52.000 --> 00:10:54.000]  我們都共同去領受
[00:10:54.000 --> 00:10:59.000]  在基督裡面的永恆生命
[00:10:59.000 --> 00:11:03.000]  因此每當我們來到歌頌神的時候
[00:11:03.000 --> 00:11:05.000]  我們就可以去體驗出
[00:11:05.000 --> 00:11:11.000]  與歷世歷代的聖徒相同一樣
[00:11:11.000 --> 00:11:19.000]  我們都是將我們的心聲化作祈禱獻給神
[00:11:19.000 --> 00:11:23.000]  不論我們是很恭敬地去讚美
[00:11:23.000 --> 00:11:28.000]  或者是我們很熱烈地去讚美
[00:11:28.000 --> 00:11:34.000]  只要我們是出於真誠和感恩的心
[00:11:34.000 --> 00:11:39.000]  我們相信我們的神是月立的
[00:11:39.000 --> 00:11:45.000]  更重要的是我們不只是每時每刻來敬拜神
[00:11:45.000 --> 00:11:48.000]  來作為我們的侍奉
[00:11:48.000 --> 00:11:51.000]  更加我們不是因為環境的因素
[00:11:51.000 --> 00:11:57.000]  而是減退了我們讚美、侍奉的心智
[00:11:57.000 --> 00:12:01.000]  相反我們藉著唱詩的時候
[00:12:01.000 --> 00:12:03.000]  我們去認順上帝
[00:12:03.000 --> 00:12:07.000]  就是那位天地的大主宰
[00:12:07.000 --> 00:12:11.000]  萬事都是在祂手中的時候
[00:12:11.000 --> 00:12:14.000]  我們就憑著這一份信靠
[00:12:14.000 --> 00:12:21.000]  來察看和等候神奇妙的作為
[00:12:21.000 --> 00:12:24.000]  所以讓我們在盼望的裡面
[00:12:24.000 --> 00:12:30.000]  來期盼這位榮耀的王的再臨
[00:12:30.000 --> 00:12:32.000]  經文的第三至六節
[00:12:32.000 --> 00:12:35.000]  在這個情景的描寫
[00:12:35.000 --> 00:12:38.000]  我們都會認識這幾節的經文
[00:12:38.000 --> 00:12:42.000]  就是當約鬼將要很隆重地
[00:12:42.000 --> 00:12:46.000]  來送入耶路撒冷的時候
[00:12:46.000 --> 00:12:48.000]  大衛就來去檢視
[00:12:48.000 --> 00:12:55.000]  參與耶路撒冷這些朝聖者的人的內心
[00:12:55.000 --> 00:12:57.000]  大衛就來去問他們
[00:12:57.000 --> 00:13:00.000]  誰能登耶和華的山
[00:13:00.000 --> 00:13:04.000]  誰能站在他的聖所呢
[00:13:04.000 --> 00:13:07.000]  朝聖者被我們提醒
[00:13:07.000 --> 00:13:12.000]  朝聖者要去具備怎樣的一個資格
[00:13:12.000 --> 00:13:16.000]  才可以登石安山
[00:13:16.000 --> 00:13:24.000]  站立在聖所裡面去朝見這位聖潔的神
[00:13:24.000 --> 00:13:26.000]  在第四節他回應指出
[00:13:26.000 --> 00:13:31.000]  就是那些守潔、心清、不向虛妄
[00:13:31.000 --> 00:13:34.000]  起誓不壞詭詐的人
[00:13:34.000 --> 00:13:38.000]  就能夠去朝見神
[00:13:38.000 --> 00:13:39.000]  這一句話
[00:13:39.000 --> 00:13:43.000]  如果我們對應當代崇拜的時候
[00:13:43.000 --> 00:13:46.000]  就是提醒我們作為敬拜的人
[00:13:46.000 --> 00:13:51.000]  不單止是要求我們在聚會的時候
[00:13:51.000 --> 00:13:55.000]  要守時、守秩序
[00:13:55.000 --> 00:13:58.000]  按時來奉獻等等
[00:13:58.000 --> 00:14:03.000]  更重要的是我們要具備無瑕疵的行為
[00:14:03.000 --> 00:14:08.000]  而內心的動機是要來到純正的
[00:14:08.000 --> 00:14:12.000]  同時我們不依靠那些沒有價值的偶像
[00:14:12.000 --> 00:14:14.000]  那些事物
[00:14:14.000 --> 00:14:19.000]  不欺騙人或者是惡待人
[00:14:19.000 --> 00:14:25.000]  在這兩個正面和兩個反面的要求裡面
[00:14:25.000 --> 00:14:29.000]  我們看到經文原來是原本是想指向
[00:14:29.000 --> 00:14:35.000]  敬拜者是需要有一個良善的品格
[00:14:35.000 --> 00:14:39.000]  以這個品格作為在我們生活上面
[00:14:39.000 --> 00:14:42.000]  榮耀神的一個行動
[00:14:42.000 --> 00:14:45.000]  這個也是一個敬拜
[00:14:45.000 --> 00:14:50.000]  敬拜這個詞彙的一個廣泛的含義
[00:14:50.000 --> 00:14:59.000]  就是我們的敬拜和生活是有同等的意義在當中
[00:14:59.000 --> 00:15:04.000]  第五節到第六節讓我們去看這個部分
[00:15:04.000 --> 00:15:09.000]  第五、第六節就說到合乎朝見神的要求的人
[00:15:09.000 --> 00:15:11.000]  他別蒙耶和華賜福
[00:15:11.000 --> 00:15:16.000]  又蒙救他的神使他成義
[00:15:16.000 --> 00:15:21.000]  使他成義就是讓這些人成為無罪的人
[00:15:21.000 --> 00:15:24.000]  這些尋求耶和華的族類
[00:15:24.000 --> 00:15:29.000]  在這裡可以稱為是真的以色列人
[00:15:29.000 --> 00:15:34.000]  可以來親近這位聖潔的神
[00:15:34.000 --> 00:15:40.000]  更加來在雅各的神面前敬拜他
[00:15:40.000 --> 00:15:46.000]  然而我們在日常生活或者甚至在教會生活裡面
[00:15:46.000 --> 00:15:48.000]  我們去想一想
[00:15:48.000 --> 00:15:56.000]  我們實在無法完全或者經常來表現出純正的動機
[00:15:56.000 --> 00:16:01.000]  來到每時每刻都可以來善待別人
[00:16:01.000 --> 00:16:07.000]  其實我們根本就不能夠通過這個品格的檢測
[00:16:07.000 --> 00:16:15.000]  事實上我們都好像出埃及的百姓一樣
[00:16:15.000 --> 00:16:22.000]  有時候都想和神保持距離
[00:16:22.000 --> 00:16:25.000]  想自己來作主
[00:16:25.000 --> 00:16:32.000]  漸漸地使到自我迷失於自義和埋怨自重
[00:16:32.000 --> 00:16:38.000]  這個是古今的現實
[00:16:38.000 --> 00:16:42.000]  在上個星期我去看一篇文章
[00:16:42.000 --> 00:16:46.000]  是一位精神科醫生發表的一篇文章
[00:16:46.000 --> 00:16:49.000]  我也很想和大家分享
[00:16:49.000 --> 00:16:52.000]  這篇文章的題目稱為
[00:16:52.000 --> 00:16:58.000]  「沒有欄杆的城市,沒有界限的心靈」
[00:16:58.000 --> 00:17:01.000]  這篇文章這位醫生就指出
[00:17:01.000 --> 00:17:06.000]  現今社會的使用改變了
[00:17:06.000 --> 00:17:14.000]  路邊剩下的是一條一條的鐵枝
[00:17:14.000 --> 00:17:28.000]  而人的內心卻剩下了憂慮、恐懼、憤怒、悲哀等等的情緒困擾
[00:17:28.000 --> 00:17:34.000]  欄杆可以說是一個界限
[00:17:34.000 --> 00:17:37.000]  有分隔的作用
[00:17:37.000 --> 00:17:40.000]  但現在市民的精神面貌
[00:17:40.000 --> 00:17:46.000]  彷彿處於一個無界的狀況
[00:17:46.000 --> 00:17:54.000]  將自己和社會的事情完全混為一談
[00:17:54.000 --> 00:17:57.000]  人的心力是有限的
[00:17:57.000 --> 00:18:04.000]  如果我們想要在後現代的年代裏
[00:18:04.000 --> 00:18:12.000]  在零碎的資訊當中掌握整個社會的事情的時候
[00:18:12.000 --> 00:18:16.000]  其實未免會讓我們太過沉重
[00:18:16.000 --> 00:18:20.000]  超出了我們的情緒負荷
[00:18:20.000 --> 00:18:23.000]  因此我們在紛亂之中
[00:18:23.000 --> 00:18:29.000]  我們不要忽略去凝視我們自己
[00:18:29.000 --> 00:18:33.000]  去關注自己心靈的狀況
[00:18:33.000 --> 00:18:38.000]  以免讓我們自己迷失在動盪之中
[00:18:38.000 --> 00:18:42.000]  而失去了常態
[00:18:42.000 --> 00:18:48.000]  甚至失去了永恆、永生的盼望
[00:18:48.000 --> 00:18:52.000]  求主幫助我們在這個複雜多變
[00:18:52.000 --> 00:18:55.000]  真假難辨的世代
[00:18:55.000 --> 00:18:58.000]  來承認我們自己的限制
[00:18:58.000 --> 00:19:03.000]  避免我們在這個手忙腳亂之中
[00:19:03.000 --> 00:19:05.000]  來作惡事
[00:19:05.000 --> 00:19:11.000]  也要讓我們在基督徒倫理的觀念上
[00:19:11.000 --> 00:19:15.000]  有更加深入的思想
[00:19:15.000 --> 00:19:18.000]  來反思其實耶穌基督
[00:19:18.000 --> 00:19:25.000]  祂道成肉身的目的不是來攻陷政權
[00:19:25.000 --> 00:19:31.000]  乃是讓人知罪
[00:19:31.000 --> 00:19:35.000]  不論我們對「以善聖惡」這個道理
[00:19:35.000 --> 00:19:37.000]  是有多接受
[00:19:37.000 --> 00:19:41.000]  還是覺得這個「以善聖惡」的行動
[00:19:41.000 --> 00:19:45.000]  是軟弱甚至是離地
[00:19:45.000 --> 00:19:53.000]  但是聖經就是這樣來教導我們
[00:19:53.000 --> 00:19:56.000]  讓我們去感謝我們的天父
[00:19:56.000 --> 00:19:59.000]  祂已經為我們開了出路
[00:19:59.000 --> 00:20:01.000]  洗到不完美的我們
[00:20:01.000 --> 00:20:06.000]  藉著這位太祭司耶穌救贖的果效
[00:20:06.000 --> 00:20:09.000]  讓我們可以坦然無懼地
[00:20:09.000 --> 00:20:12.000]  來到祂的私恩寶座前
[00:20:12.000 --> 00:20:15.000]  為要得連率蒙恩位
[00:20:15.000 --> 00:20:18.000]  作隨時的幫助
[00:20:18.000 --> 00:20:21.000]  同時來培育我們
[00:20:21.000 --> 00:20:25.000]  有能夠追隨守潔心清
[00:20:25.000 --> 00:20:27.000]  不向虛妄
[00:20:27.000 --> 00:20:29.000]  起誓不懷詭詐
[00:20:29.000 --> 00:20:31.000]  這個良善的品格
[00:20:31.000 --> 00:20:34.000]  這樣去敬拜
[00:20:34.000 --> 00:20:40.000]  去期盼這位榮耀的王的再臨
[00:20:40.000 --> 00:20:44.000]  我們來到第七至十節的部分
[00:20:44.000 --> 00:20:48.000]  這個部分可以說是這篇詩篇
[00:20:48.000 --> 00:20:50.000]  最富色彩的部分
[00:20:50.000 --> 00:20:53.000]  讓我們來讀這幾節的經文
[00:20:53.000 --> 00:20:57.000]  第七節至第十節
[00:20:57.000 --> 00:20:58.000]  預備起
[00:20:58.000 --> 00:21:27.000]  忠聖們啊!
[00:21:28.000 --> 00:21:30.000]  萬鈞之耶和華
[00:21:30.000 --> 00:21:32.000]  萬鈞之耶和華
[00:21:32.000 --> 00:21:34.000]  他是榮耀的王
[00:21:34.000 --> 00:21:36.000]  萬鈞之耶和華
[00:21:36.000 --> 00:21:38.000]  他是榮耀的王
[00:21:38.000 --> 00:21:40.000]  在這個部分
[00:21:40.000 --> 00:21:43.000]  作者就以一個問答的形式
[00:21:43.000 --> 00:21:48.000]  編織了一首勝利的進行曲
[00:21:48.000 --> 00:21:50.000]  教導信徒
[00:21:50.000 --> 00:21:54.000]  是怎樣去凝駕
[00:21:54.000 --> 00:21:56.000]  約瑰的所在
[00:21:56.000 --> 00:21:58.000]  象徵了榮耀的王
[00:21:58.000 --> 00:22:01.000]  是與人同在
[00:22:01.000 --> 00:22:02.000]  經文在這裡描述
[00:22:02.000 --> 00:22:08.000]  約瑰已經送到耶路撒冷的城門口
[00:22:08.000 --> 00:22:10.000]  大衛很高興
[00:22:10.000 --> 00:22:11.000]  很開心
[00:22:11.000 --> 00:22:13.000]  甚至很激動
[00:22:13.000 --> 00:22:15.000]  高聲來頌揚
[00:22:15.000 --> 00:22:18.000]  耶和華就是那位榮耀之君
[00:22:18.000 --> 00:22:21.000]  同時來呼籲朝聖者要
[00:22:21.000 --> 00:22:24.000]  抬起頭來永久的門戶
[00:22:24.000 --> 00:22:27.000]  你們要被舉起
[00:22:27.000 --> 00:22:32.000]  要求城門打開
[00:22:32.000 --> 00:22:33.000]  在這裡講述
[00:22:33.000 --> 00:22:37.000]  榮耀的王將要進來了
[00:22:37.000 --> 00:22:39.000]  在這個畫面裡
[00:22:39.000 --> 00:22:41.000]  我們想像一下
[00:22:41.000 --> 00:22:43.000]  就是在城裡
[00:22:43.000 --> 00:22:45.000]  城內的人
[00:22:45.000 --> 00:22:50.000]  來詢問這位榮耀的王是哪一位
[00:22:50.000 --> 00:22:52.000]  而城外的人
[00:22:52.000 --> 00:22:54.000]  來回答
[00:22:54.000 --> 00:22:56.000]  就是那位在戰場上
[00:22:56.000 --> 00:23:00.000]  大有能力的那位耶和華
[00:23:00.000 --> 00:23:04.000]  就是萬軍之耶和華
[00:23:04.000 --> 00:23:08.000]  如果你喜歡看舞台劇
[00:23:08.000 --> 00:23:10.000]  我們會想像得到
[00:23:10.000 --> 00:23:13.000]  當中那種人群的隊伍
[00:23:13.000 --> 00:23:15.000]  那種聲勢
[00:23:15.000 --> 00:23:18.000]  也在當中更加反映出
[00:23:18.000 --> 00:23:21.000]  有神同在的那種安穩
[00:23:21.000 --> 00:23:26.000]  和歡樂的那種情景
[00:23:26.000 --> 00:23:28.000]  詩篇第24篇
[00:23:28.000 --> 00:23:31.000]  它的作用和使用
[00:23:31.000 --> 00:23:33.000]  我們都已經知道了
[00:23:33.000 --> 00:23:36.000]  但在這裡讓我們留意
[00:23:36.000 --> 00:23:38.000]  聖經在這裡
[00:23:38.000 --> 00:23:42.000]  是通過一個聖靈的默示
[00:23:42.000 --> 00:23:45.000]  來賦予了這篇詩篇
[00:23:45.000 --> 00:23:49.000]  含有更深一層的意思在當中
[00:23:49.000 --> 00:23:52.000]  就是來預言耶穌基督
[00:23:52.000 --> 00:23:55.000]  這位父神的受高者
[00:23:55.000 --> 00:24:00.000]  將要進入耶路撒冷的聖城
[00:24:00.000 --> 00:24:02.000]  其實在舊約裡面
[00:24:02.000 --> 00:24:05.000]  有很多關於理賽亞的預言
[00:24:05.000 --> 00:24:07.000]  這些預言
[00:24:07.000 --> 00:24:11.000]  一一都要應驗在誰的身上
[00:24:11.000 --> 00:24:14.000]  是預言在耶穌基督的身上
[00:24:14.000 --> 00:24:16.000]  並且這些事情
[00:24:16.000 --> 00:24:21.000]  是記錄在新約裡面
[00:24:21.000 --> 00:24:22.000]  詩篇第24篇
[00:24:22.000 --> 00:24:29.000]  就是稱為理賽亞詩篇的其中一篇
[00:24:29.000 --> 00:24:34.000]  主耶穌在榮耀地進入聖城耶路撒冷
[00:24:34.000 --> 00:24:38.000]  一共有兩次的時候
[00:24:38.000 --> 00:24:40.000]  第一次榮耀的進入
[00:24:40.000 --> 00:24:43.000]  就是在耶穌基督受難前
[00:24:43.000 --> 00:24:46.000]  前一個禮拜天裡面
[00:24:46.000 --> 00:24:51.000]  耶穌騎著這個驢車進城
[00:24:51.000 --> 00:24:55.000]  當場的群眾高呼
[00:24:55.000 --> 00:24:59.000]  「和撒拿歸於大衛的子孫
[00:24:59.000 --> 00:25:01.000]  奉主名來的
[00:25:01.000 --> 00:25:03.000]  是應當稱頌的
[00:25:03.000 --> 00:25:06.000]  高高在上和撒拿」
[00:25:06.000 --> 00:25:12.000]  這些群眾都懇求耶穌去拯救他們
[00:25:12.000 --> 00:25:14.000]  這個部分是記載在
[00:25:14.000 --> 00:25:19.000]  《馬太福音》21章1至9節
[00:25:19.000 --> 00:25:24.000]  至於主耶穌第二次榮耀進入聖城
[00:25:24.000 --> 00:25:32.000]  就是在啟示錄21章1至7節所預言的事情
[00:25:32.000 --> 00:25:35.000]  在那個時候
[00:25:35.000 --> 00:25:41.000]  新耶路撒冷將要從天而降
[00:25:41.000 --> 00:25:44.000]  辛苦也是一支教會
[00:25:44.000 --> 00:25:46.000]  在這裡預備好了
[00:25:46.000 --> 00:25:49.000]  去迎接這位丈夫
[00:25:49.000 --> 00:25:52.000]  也就是基督的再來
[00:25:52.000 --> 00:25:55.000]  我們相信主耶穌基督
[00:25:55.000 --> 00:25:57.000]  在第二次再來的時候
[00:25:57.000 --> 00:26:02.000]  這個情景必定要比第一次進城
[00:26:02.000 --> 00:26:07.000]  來得更加的榮耀
[00:26:07.000 --> 00:26:09.000]  主內的弟兄姊妹
[00:26:09.000 --> 00:26:12.000]  在我講到這裡的時候
[00:26:12.000 --> 00:26:14.000]  說實話
[00:26:14.000 --> 00:26:19.000]  其實主再來對你來說
[00:26:19.000 --> 00:26:22.000]  只是一項一般的資訊
[00:26:22.000 --> 00:26:26.000]  還是我們很熱切地去期待
[00:26:26.000 --> 00:26:30.000]  又很積極地去預備的事情呢
[00:26:30.000 --> 00:26:34.000]  等候對我們來說
[00:26:34.000 --> 00:26:39.000]  會不會在生活上是一個等候
