
[00:00:00.000 --> 00:00:02.880]  請姐妹們午安
[00:05:36.280 --> 00:05:39.080]  要考慮他的說話
[00:05:39.080 --> 00:05:40.520]  他說什麼呢?
[00:05:40.520 --> 00:05:41.680]  第二節
[00:05:41.680 --> 00:05:44.960]  「人子啊,你住在博弈的家中
[00:05:44.960 --> 00:05:47.440]  他們有眼睛看不見
[00:05:47.440 --> 00:05:49.640]  有耳朵聽不見
[00:05:49.640 --> 00:05:53.120]  因爲他們是博弈之家」
[00:05:53.120 --> 00:05:56.720]  爲什麼會聽不到呢?
[00:05:56.720 --> 00:06:01.880]  其實不是因爲以細傑
[00:06:01.880 --> 00:06:03.600]  問題不在他那裏
[00:06:03.600 --> 00:06:05.800]  而是因爲接收那一方
[00:06:05.800 --> 00:06:08.080]  這裏說他是博弈
[00:06:08.080 --> 00:06:11.280]  冒失神的說話
[00:06:11.280 --> 00:06:13.320]  正所謂牛皮燈籠
[00:06:13.320 --> 00:06:15.320]  怎麼也不明白
[00:06:15.320 --> 00:06:19.320]  那博弈之家究竟是誰呢?
[00:06:19.320 --> 00:06:21.600]  當然是指以色列民
[00:06:21.600 --> 00:06:24.520]  但是我想搞清楚多一點
[00:06:24.520 --> 00:06:30.440]  這裏說「人子啊,你住在博弈的家中」
[00:06:30.440 --> 00:06:36.000]  即是說以細傑和這羣博弈之家的人
[00:06:36.000 --> 00:06:38.880]  是在一起的
[00:06:38.880 --> 00:06:40.200]  博弈之家
[00:06:40.200 --> 00:06:42.400]  如果大家記得我上一次
[00:06:42.400 --> 00:06:47.120]  和大家分享第十一章結尾的時候
[00:06:47.120 --> 00:06:48.680]  我曾經說
[00:06:48.680 --> 00:06:55.200]  當神帶領以細傑看完一連串的異象
[00:06:55.200 --> 00:06:59.520]  上帝的榮耀離開耶路撒冷之後
[00:06:59.520 --> 00:07:04.320]  就將他帶回加勒底
[00:07:04.320 --> 00:07:07.080]  回到加巴魯河邊
[00:07:07.080 --> 00:07:09.840]  所以這番說話
[00:07:09.840 --> 00:07:13.960]  其實是對着那些
[00:07:13.960 --> 00:07:18.880]  被捕捕撈到巴比倫的以色列民說的
[00:07:18.880 --> 00:07:25.360]  而不是那些留在耶路撒冷的以色列民
[00:07:25.360 --> 00:07:29.840]  雖然他們當下已經被捕撈到巴比倫
[00:07:29.840 --> 00:07:32.080]  但是他們死不信邪
[00:07:32.080 --> 00:07:36.120]  仍然認爲耶路撒冷不會被毀
[00:07:36.120 --> 00:07:39.720]  猶大國不致滅亡
[00:07:39.720 --> 00:07:44.480]  於是神就差派以細傑
[00:07:44.480 --> 00:07:48.880]  在他們面前做了一連串的動作
[00:07:48.880 --> 00:07:51.320]  這一連串的動作都很離奇
[00:07:51.320 --> 00:07:56.000]  如果大家有留意到我剛纔讀的段落
[00:07:56.000 --> 00:07:57.920]  你一定會發現
[00:07:57.920 --> 00:08:00.000]  當他們眼前
[00:08:00.000 --> 00:08:03.120]  這句話出現過很多次
[00:08:03.120 --> 00:08:05.400]  只是在第三至第七節
[00:08:05.400 --> 00:08:07.200]  就六次那麼多
[00:08:07.200 --> 00:08:12.560]  平均來說每一節都多過一次
[00:08:12.560 --> 00:08:16.440]  既然這羣以色列民那麼冥頑不靈
[00:08:16.440 --> 00:08:21.960]  神就要求以細傑去做出一連串的動作
[00:08:21.960 --> 00:08:24.360]  還要做得很明顯
[00:08:24.360 --> 00:08:30.200]  令到他們日後沒法抵賴
[00:08:30.200 --> 00:08:37.120]  首先神就叫以細傑去預備帶走一些物件
[00:08:37.120 --> 00:08:41.680]  用來在被捕的時候用的
[00:08:41.680 --> 00:08:45.440]  經文沒有提到那些是什麼
[00:08:45.440 --> 00:08:49.200]  但是如果我們說要走佬
[00:08:49.200 --> 00:08:51.600]  就一定不會帶很多東西
[00:08:51.600 --> 00:08:55.640]  又或者這些東西一定是非常重要的
[00:08:55.640 --> 00:08:59.200]  一定重要纔會更新
[00:08:59.200 --> 00:09:01.920]  就好像火燭一樣
[00:09:01.920 --> 00:09:04.240]  一定是很狼狽的
[00:09:04.240 --> 00:09:05.880]  我剛纔提過
[00:09:05.880 --> 00:09:08.720]  以細傑這番話的對象
[00:09:08.720 --> 00:09:13.000]  是那些被捕了的以色列民
[00:09:13.000 --> 00:09:15.120]  他們經歷過被捕的
[00:09:15.120 --> 00:09:16.760]  有經驗的
[00:09:16.760 --> 00:09:19.520]  但是他們仍然不相信
[00:09:19.520 --> 00:09:24.600]  不過滿有憐憫和恩典的上帝
[00:09:24.600 --> 00:09:29.760]  就期望他們可以揣摩思想
[00:09:29.760 --> 00:09:31.760]  能夠應聚迴轉
[00:09:31.760 --> 00:09:34.440]  於是就說公仔或道出場
[00:09:34.440 --> 00:09:39.040]  將這個情景再一次活靈活現
[00:09:39.040 --> 00:09:42.040]  展示在他們的眼前
[00:09:42.040 --> 00:09:45.720]  爲了肯定他們能夠收到這個信息
[00:09:45.720 --> 00:09:48.920]  在第三、第四和第七節
[00:09:48.920 --> 00:09:52.960]  都告訴我們這個動作是在白日
[00:09:52.960 --> 00:09:55.920]  即是白天的時候去做的
[00:09:55.920 --> 00:09:57.080]  到了晚上
[00:09:57.080 --> 00:10:01.640]  他又再一次帶着上述的物件
[00:10:01.640 --> 00:10:03.080]  走多一轉
[00:10:03.080 --> 00:10:06.800]  不過第五節告訴我們
[00:10:06.800 --> 00:10:12.720]  這次以細傑在他們眼前挖通了場
[00:10:12.720 --> 00:10:18.320]  將其中的物件帶出去了
[00:10:18.320 --> 00:10:23.360]  經文沒有記述這羣以色列民
[00:10:23.360 --> 00:10:29.160]  當他們看完以細傑在白天和夜間
[00:10:29.160 --> 00:10:32.440]  做出這麼奇怪的行動之後
[00:10:32.440 --> 00:10:34.760]  有什麼反應呢?
[00:10:34.760 --> 00:10:39.600]  究竟那一晚他們能不能着覺呢?
[00:10:39.600 --> 00:10:41.280]  無論怎樣
[00:10:41.280 --> 00:10:43.640]  他們都要等一整晚
[00:10:43.640 --> 00:10:45.640]  然後到第二天
[00:10:45.640 --> 00:10:48.520]  答案纔會揭蓋
[00:10:48.520 --> 00:10:54.560]  請聽我讀第八到第十六節
[00:10:54.560 --> 00:10:56.720]  聖經中這樣說
[00:10:56.720 --> 00:10:57.680]  「次日早晨
[00:10:57.680 --> 00:10:59.800]  耶和華的話臨到我說
[00:10:59.800 --> 00:11:00.680]  人子啊
[00:11:00.680 --> 00:11:01.680]  以色列家
[00:11:01.680 --> 00:11:03.640]  就是那搏弈之家
[00:11:03.640 --> 00:11:05.360]  豈不是問你說
[00:11:05.360 --> 00:11:07.960]  你作什麼呢?
[00:11:07.960 --> 00:11:09.520]  你要對他們說
[00:11:09.520 --> 00:11:11.280]  主耶和華如此說
[00:11:11.280 --> 00:11:13.960]  這是關乎耶路撒冷的君王
[00:11:13.960 --> 00:11:18.240]  和他周圍以色列全家的預表
[00:11:18.240 --> 00:11:19.040]  你要說
[00:11:19.040 --> 00:11:20.920]  我作你們的預兆
[00:11:20.920 --> 00:11:22.360]  我怎樣行
[00:11:22.360 --> 00:11:25.920]  他們所遭遇的也必怎樣
[00:11:25.920 --> 00:11:29.120]  他們必被了許
[00:11:29.120 --> 00:11:30.600]  他們中間的君王
[00:11:30.600 --> 00:11:32.640]  也必在天黑的時候
[00:11:32.640 --> 00:11:35.160]  將物件搭在肩頭上
[00:11:35.160 --> 00:11:36.360]  帶出去
[00:11:36.360 --> 00:11:38.200]  他們要挖通了牆
[00:11:38.200 --> 00:11:40.360]  從其中帶出去
[00:11:40.360 --> 00:11:42.000]  他必蒙着臉
[00:11:42.000 --> 00:11:44.600]  眼看不見地
[00:11:44.600 --> 00:11:46.280]  我必將我的網
[00:11:46.280 --> 00:11:48.040]  殺在他身上
[00:11:48.040 --> 00:11:51.480]  他必在我的網羅中潛住
[00:11:51.480 --> 00:11:54.280]  我必帶他到加勒底人之地
[00:11:54.280 --> 00:11:55.200]  巴比倫
[00:11:55.200 --> 00:11:57.200]  他雖死在那裏
[00:11:57.200 --> 00:12:00.040]  卻看不見那地」
[00:12:00.040 --> 00:12:01.800]  「周圍一切幫助他的
[00:12:01.800 --> 00:12:04.080]  和他所有的軍隊
[00:12:04.080 --> 00:12:06.400]  我必分散四方
[00:12:06.400 --> 00:12:09.400]  也要拔刀追趕他們
[00:12:09.400 --> 00:12:11.960]  我將他們四散在列國
[00:12:11.960 --> 00:12:14.120]  分散在列邦的時候
[00:12:14.120 --> 00:12:17.840]  他們就知道我是耶和華
[00:12:17.840 --> 00:12:20.520]  我卻要留下他們幾個人
[00:12:20.520 --> 00:12:23.720]  免刀劍、饑荒、瘟疫
[00:12:23.720 --> 00:12:26.560]  使他們在所到的各國中
[00:12:26.560 --> 00:12:29.720]  述說他們一切可憎的事
[00:12:29.720 --> 00:12:34.440]  人就知道我是耶和華」
[00:12:34.440 --> 00:12:36.080]  神在這裏
[00:12:36.080 --> 00:12:40.480]  叫以細傑向這羣以色列民
[00:12:40.480 --> 00:12:45.520]  解釋整個象徵性行動
[00:12:45.520 --> 00:12:48.040]  其實是說什麼呢?
[00:12:48.040 --> 00:12:49.880]  第九節說
[00:12:49.880 --> 00:12:50.920]  「人子啊
[00:12:50.920 --> 00:12:51.840]  以色列家
[00:12:51.840 --> 00:12:53.720]  就算那搏弈之家
[00:12:53.720 --> 00:12:55.560]  豈不是問你說
[00:12:55.560 --> 00:12:58.600]  你作甚麼呢?」
[00:12:58.600 --> 00:13:00.480]  去到這一刻
[00:13:00.480 --> 00:13:03.360]  竟然他們還要問以細傑
[00:13:03.360 --> 00:13:06.320]  你究竟在搞什麼呢?
[00:13:06.320 --> 00:13:07.600]  沒有自知之明
[00:13:07.600 --> 00:13:11.120]  去到一個這樣的田地
[00:13:11.120 --> 00:13:13.680]  真的沒話說
[00:13:13.680 --> 00:13:17.960]  最近英國的新冠疫情反彈
[00:13:17.960 --> 00:13:21.560]  我相信大家在新聞裏都看到了
[00:13:21.560 --> 00:13:24.360]  香港甚至是因爲
[00:13:24.360 --> 00:13:26.880]  英國輸入的
[00:13:26.880 --> 00:13:30.840]  這些個案數字去到某一個數目
[00:13:30.840 --> 00:13:33.240]  於是就觸動了
[00:13:33.240 --> 00:13:36.080]  這個熔斷機制
[00:13:36.080 --> 00:13:39.040]  就不讓英國的飛機
[00:13:39.040 --> 00:13:41.880]  在香港落地
[00:13:41.880 --> 00:13:45.240]  而且世界很多的國家
[00:13:45.240 --> 00:13:48.840]  都是因爲英國的疫情變差
[00:13:48.840 --> 00:13:51.440]  同樣是限制來自
[00:13:51.440 --> 00:13:53.960]  英國的旅客入境
[00:13:53.960 --> 00:13:56.240]  新聞有說的
[00:13:56.240 --> 00:13:59.040]  不過英國怎麼看自己呢?
[00:13:59.040 --> 00:14:01.560]  他就當自己沒事
[00:14:01.560 --> 00:14:06.320]  還說要逐步放寬國內的防疫措施
[00:14:06.320 --> 00:14:09.320]  直至目前爲止
[00:14:09.320 --> 00:14:12.160]  他仍然堅持這個
[00:14:12.160 --> 00:14:13.680]  歐洲國家杯
[00:14:13.680 --> 00:14:15.680]  如果你有看《邦尼斯》
[00:14:15.680 --> 00:14:17.600]  你就會知道我在說什麼
[00:14:17.600 --> 00:14:19.480]  他要他的決賽
[00:14:19.480 --> 00:14:24.320]  在英國的溫布萊球場舉行
[00:14:24.320 --> 00:14:27.000]  我真的百思不得其解
[00:14:27.000 --> 00:14:31.160]  他竟然漠視自己的處境
[00:14:31.160 --> 00:14:35.440]  去到一個這樣的前提
[00:14:35.440 --> 00:14:39.280]  其實對於個人來說
[00:14:39.280 --> 00:14:42.600]  這個都是一個重要的反省
[00:14:42.600 --> 00:14:46.920]  究竟我們有沒有足夠的辨識力
[00:14:46.920 --> 00:14:48.320]  去分辨
[00:14:48.320 --> 00:14:54.840]  神透過環境給我們的提示
[00:14:54.840 --> 00:14:56.560]  但我必須強調
[00:14:56.560 --> 00:15:00.880]  除了周遭環境所發生的事
[00:15:00.880 --> 00:15:05.720]  我們仍然需要其他的配合
[00:15:05.720 --> 00:15:11.240]  去引證上帝的心意究竟是怎樣
[00:15:11.240 --> 00:15:15.240]  當然我們可以請教屬靈長者
[00:15:15.240 --> 00:15:17.320]  也可以祈禱
[00:15:17.320 --> 00:15:23.760]  但最可靠和重要的一個引證
[00:15:23.760 --> 00:15:26.960]  就是好好讀聖經
[00:15:26.960 --> 00:15:31.280]  因爲神必然會透過祂自己的話
[00:15:31.280 --> 00:15:35.040]  將祂的心意顯明
[00:15:35.040 --> 00:15:37.280]  就像這段經文一樣
[00:15:37.280 --> 00:15:41.320]  神會告訴以細傑
[00:15:41.320 --> 00:15:45.840]  叫他很具體向這羣以色列民
[00:15:45.840 --> 00:15:53.280]  講清楚究竟那件事是在搞什麼
[00:15:53.280 --> 00:15:57.800]  其實這一連串象徵性的行動
[00:15:57.800 --> 00:16:03.960]  是要表明耶路撒冷將要被毀這件事
[00:16:03.960 --> 00:16:06.080]  經文第十一節
[00:16:06.080 --> 00:16:09.080]  就說他們的君王將要被撈去
[00:16:09.080 --> 00:16:11.760]  接着十二節到第十三節
[00:16:11.760 --> 00:16:15.080]  他們中間的君王也必在天黑的時候
[00:16:15.080 --> 00:16:19.200]  將物件搭在肩頭上帶出去
[00:16:19.200 --> 00:16:22.400]  他們要挖通了牆從其中帶出去
[00:16:22.400 --> 00:16:23.920]  他必蒙着念
[00:16:23.920 --> 00:16:25.440]  眼看不見地
[00:16:25.440 --> 00:16:28.680]  我必將我的網剎在他身上
[00:16:28.680 --> 00:16:31.600]  他必在我的網羅中潛住
[00:16:31.600 --> 00:16:35.840]  我必帶他到加勒底人之地的巴比倫
[00:16:35.840 --> 00:16:37.760]  他雖死在那裏
[00:16:37.760 --> 00:16:40.720]  卻看不見那地
[00:16:40.720 --> 00:16:45.040]  在第十二節和第十三節
[00:16:45.040 --> 00:16:47.200]  最後那一句
[00:16:47.200 --> 00:16:48.840]  都分別說
[00:16:48.840 --> 00:16:53.280]  這個君王是眼看不見地
[00:16:53.280 --> 00:16:55.080]  其實這裏也告訴你
[00:16:55.080 --> 00:16:57.800]  第六節中間的部分
[00:16:57.800 --> 00:17:00.000]  也有類似的說法
[00:17:00.000 --> 00:17:03.400]  當我們參考耶利米蘇三十九章
[00:17:03.400 --> 00:17:06.240]  和五十二章的時候
[00:17:06.240 --> 00:17:08.560]  我們就很清楚知道這個君王
[00:17:08.560 --> 00:17:11.200]  是在講西提加
[00:17:11.200 --> 00:17:13.360]  當耶路撒冷被攻陷
[00:17:13.360 --> 00:17:17.240]  巴比倫的軍隊進城的時候
[00:17:17.240 --> 00:17:21.520]  西提加就趁着天黑
[00:17:21.520 --> 00:17:24.640]  嘗試戴着他自己的行裝
[00:17:24.640 --> 00:17:26.640]  然後蒙着頭
[00:17:26.640 --> 00:17:29.760]  希望逃離耶路撒冷
[00:17:29.760 --> 00:17:36.800]  不過最終就被巴比倫王的軍隊捉到
[00:17:36.800 --> 00:17:43.600]  西提加的下場是非常悲慘
[00:17:43.600 --> 00:17:45.880]  他被銅鏈鎖住
[00:17:45.880 --> 00:17:50.120]  帶到尼布格尼撒王的面前
[00:17:50.120 --> 00:17:54.320]  看着自己一個一個兒子被殺
[00:17:54.320 --> 00:17:58.600]  然後被人挖了他雙眼
[00:17:58.600 --> 00:18:00.480]  經文特別提到
[00:18:00.480 --> 00:18:03.040]  看不見地
[00:18:03.040 --> 00:18:05.800]  就是這個意思
[00:18:05.800 --> 00:18:13.600]  其實神一早已經藉着耶利米去勸西提加
[00:18:13.600 --> 00:18:17.160]  叫他不要抵抗巴比倫
[00:18:17.160 --> 00:18:18.720]  但是他不聽
[00:18:18.720 --> 00:18:21.760]  他確實要去投靠埃及
[00:18:21.760 --> 00:18:26.080]  結果就落得一個這麼悲慘的下場
[00:18:26.080 --> 00:18:30.640]  最終是死在巴比倫
[00:18:30.640 --> 00:18:33.920]  幫助他的人又如何呢?
[00:18:33.920 --> 00:18:36.800]  第十四和第十五節
[00:18:36.800 --> 00:18:40.200]  都說他們會被分散
[00:18:40.200 --> 00:18:44.480]  這羣以色列民以爲耶路撒冷可以被存留
[00:18:44.480 --> 00:18:47.840]  即使現在被捕
[00:18:47.840 --> 00:18:51.520]  其實他們仍然抱有幻想
[00:18:51.520 --> 00:18:55.280]  哦 都是短時間而已
[00:18:55.280 --> 00:19:00.360]  很快可以回到自己的土地
[00:19:00.360 --> 00:19:03.120]  迴歸故土
[00:19:03.120 --> 00:19:09.200]  但是當西提加最終死在巴比倫
[00:19:09.200 --> 00:19:14.920]  猶大國還如何可以有翻身之日呢?
[00:19:14.920 --> 00:19:17.080]  在這裏神很清楚
[00:19:17.080 --> 00:19:23.520]  吩咐先知要用上述的行動去告訴他們
[00:19:23.520 --> 00:19:26.360]  對不起啊 你想多了
[00:19:26.360 --> 00:19:28.440]  沒有希望的
[00:19:28.440 --> 00:19:31.680]  所以他們真正的敵人
[00:19:31.680 --> 00:19:33.880]  其實不是巴比倫
[00:19:33.880 --> 00:19:36.440]  不是尼泊爾
[00:19:36.440 --> 00:19:39.680]  是神自己
[00:19:39.680 --> 00:19:42.360]  神所做的一切的目的
[00:19:42.360 --> 00:19:46.720]  十五至第十六節重複了兩次
[00:19:46.720 --> 00:19:48.680]  就是要他們知道
[00:19:48.680 --> 00:19:51.240]  「我是耶和華」
[00:19:51.240 --> 00:19:56.760]  這一切都是出於上帝的懲罰和管教
[00:19:56.760 --> 00:19:57.960]  要他們知道
[00:19:57.960 --> 00:20:06.840]  唯有耶和華纔是他們應該唯一敬拜的對象
[00:20:06.840 --> 00:20:10.600]  接着第二段就短一點
[00:20:10.600 --> 00:20:12.960]  十七至第二十節
[00:20:12.960 --> 00:20:16.440]  我想請大家跟我一起讀出這幾節經文
[00:20:16.440 --> 00:20:18.000]  預備起
[00:20:18.000 --> 00:20:20.880]  耶和華的話又臨到我說
[00:20:20.880 --> 00:20:24.200]  人子啊 你喫飯必膽戰
[00:20:24.200 --> 00:20:27.280]  喝水必惶惶憂慮
[00:20:27.280 --> 00:20:30.040]  你要對這地的百姓說
[00:20:30.040 --> 00:20:34.840]  主耶和華論耶路撒冷和以色列地的居民
[00:20:34.840 --> 00:20:36.160]  如此說
[00:20:36.160 --> 00:20:38.320]  他們喫飯必憂慮
[00:20:38.320 --> 00:20:40.160]  喝水必驚惶
[00:20:40.160 --> 00:20:44.560]  因其中居住的衆人所行強暴的事
[00:20:44.560 --> 00:20:46.800]  這地必然荒廢
[00:20:46.800 --> 00:20:48.800]  一無所存
[00:20:48.800 --> 00:20:52.400]  有居民的城邑必變爲荒場
[00:20:52.400 --> 00:20:55.000]  地也必變爲荒廢
[00:20:55.000 --> 00:20:59.440]  你們就知道我是耶和華
[00:20:59.440 --> 00:21:03.520]  先知所說的第二個預兆
[00:21:03.520 --> 00:21:06.040]  就是你喫飯必膽戰
[00:21:06.040 --> 00:21:09.040]  喝水必惶惶憂慮
[00:21:09.040 --> 00:21:11.520]  喫飯和喝水
[00:21:11.520 --> 00:21:15.280]  是我們生命基本所需
[00:21:15.280 --> 00:21:17.080]  現代中文譯本
[00:21:17.080 --> 00:21:19.080]  將它譯成爲
[00:21:19.080 --> 00:21:20.360]  膽戰
[00:21:20.360 --> 00:21:22.240]  對不起 是戰略
[00:21:22.240 --> 00:21:23.480]  發抖
[00:21:23.480 --> 00:21:24.840]  焦慮
[00:21:24.840 --> 00:21:27.760]  不僅是手震
[00:21:27.760 --> 00:21:30.080]  全身都震了
[00:21:30.080 --> 00:21:35.160]  當以細節書三十七章第七節
[00:21:35.160 --> 00:21:40.200]  講到「枯骨復生」這個預言的時候
[00:21:40.200 --> 00:21:42.160]  那段聖經就說
[00:21:42.160 --> 00:21:45.200]  「有響聲有地震」
[00:21:45.200 --> 00:21:47.200]  「地震」這個字
[00:21:47.200 --> 00:21:50.680]  其實和剛纔的「發抖」
[00:21:50.680 --> 00:21:52.800]  是同一個字來的
[00:21:52.800 --> 00:21:56.520]  可想而知是震成怎樣
[00:21:56.520 --> 00:21:58.840]  在這個混亂的日子
[00:21:58.840 --> 00:22:00.840]  人心惶惶
[00:22:00.840 --> 00:22:04.160]  百姓連日常的起居飲食
[00:22:04.160 --> 00:22:08.640]  都要在惶恐當中渡過
[00:22:08.640 --> 00:22:10.040]  不僅如此
[00:22:10.040 --> 00:22:12.240]  第十九節下半節
[00:22:12.240 --> 00:22:16.080]  至到第二十節的上半節更加說
[00:22:16.080 --> 00:22:18.080]  「這地必然荒廢
[00:22:18.080 --> 00:22:19.600]  一無所存
[00:22:19.600 --> 00:22:23.920]  有居民的城邑必變爲荒場
[00:22:23.920 --> 00:22:27.200]  地也必變爲荒廢」
[00:22:27.200 --> 00:22:29.800]  有居民的城邑
[00:22:29.800 --> 00:22:33.280]  這個說法真是諷刺
[00:22:33.280 --> 00:22:38.360]  這個曾經被稱爲流乃與物之地的地方
[00:22:38.360 --> 00:22:41.800]  今天什麼都沒有了
[00:22:41.800 --> 00:22:44.320]  而且除了耶路撒冷之外
[00:22:44.320 --> 00:22:45.520]  這裏告訴我們
[00:22:45.520 --> 00:22:48.680]  其他的猶大的城市
