
[00:00:00.000 --> 00:00:02.000]  各位鼎姐妹晚安
[00:02:16.000 --> 00:02:20.000]  羊的一斤也不可截斷
[00:02:20.000 --> 00:02:24.000]  他們要照如月節的一切律例而守
[00:02:24.000 --> 00:02:27.000]  那潔淨而不行路的人
[00:02:27.000 --> 00:02:30.000]  若推遲不守如月節
[00:02:30.000 --> 00:02:32.000]  那人要從民中剪除
[00:02:32.000 --> 00:02:35.000]  因為他在所定的日期
[00:02:35.000 --> 00:02:37.000]  不獻耶和華的供物
[00:02:37.000 --> 00:02:40.000]  應該擔當他的罪
[00:02:40.000 --> 00:02:43.000]  若有外人寄居在你們中間
[00:02:43.000 --> 00:02:46.000]  願意向耶和華守如月節
[00:02:46.000 --> 00:02:51.000]  他要照如月節的律例典章行
[00:02:51.000 --> 00:02:53.000]  不管是寄居的
[00:02:53.000 --> 00:02:55.000]  是本地的
[00:02:55.000 --> 00:02:57.000]  同歸一例
[00:02:57.000 --> 00:03:01.000]  立起帳篷的日
[00:03:01.000 --> 00:03:04.000]  有雲彩遮蓋帳幕
[00:03:04.000 --> 00:03:07.000]  就是發跪的帳幕
[00:03:07.000 --> 00:03:09.000]  從晚上到早晨
[00:03:09.000 --> 00:03:11.000]  雲彩在旗上
[00:03:11.000 --> 00:03:13.000]  形狀如火
[00:03:13.000 --> 00:03:14.000]  像是這樣
[00:03:14.000 --> 00:03:16.000]  雲彩遮蓋帳幕
[00:03:16.000 --> 00:03:18.000]  夜間形狀如火
[00:03:18.000 --> 00:03:22.000]  雲彩何時從帳幕收上去
[00:03:22.000 --> 00:03:25.000]  以色列人就何時起行
[00:03:25.000 --> 00:03:27.000]  雲彩在那裡停住
[00:03:27.000 --> 00:03:30.000]  以色列人就在那裡安營
[00:03:30.000 --> 00:03:34.000]  以色列人遵耶和華的吩咐而行
[00:03:34.000 --> 00:03:37.000]  也遵耶和華的吩咐安營
[00:03:37.000 --> 00:03:40.000]  若在帳幕上停住何時
[00:03:40.000 --> 00:03:43.000]  他們就住營何時
[00:03:43.000 --> 00:03:47.000]  雲彩在帳幕上停留許多日子
[00:03:47.000 --> 00:03:52.000]  以色列人就守耶和華所吩咐的不起行
[00:03:52.000 --> 00:03:56.000]  有時雲彩在帳幕上幾天
[00:03:56.000 --> 00:04:00.000]  他們就照耶和華的吩咐住營
[00:04:00.000 --> 00:04:03.000]  也照耶和華的吩咐起行
[00:04:03.000 --> 00:04:06.000]  有時從晚上到早晨
[00:04:06.000 --> 00:04:09.000]  有者雲彩在帳幕上
[00:04:09.000 --> 00:04:11.000]  早晨雲彩收上去
[00:04:11.000 --> 00:04:13.000]  他們就起行
[00:04:13.000 --> 00:04:17.000]  有時晝夜雲彩停在帳幕上
[00:04:17.000 --> 00:04:19.000]  收上去的時候
[00:04:19.000 --> 00:04:20.000]  他們就起行
[00:04:20.000 --> 00:04:23.000]  雲彩停留在帳幕上
[00:04:23.000 --> 00:04:27.000]  無論是兩天是一月是一年
[00:04:27.000 --> 00:04:30.000]  以色列人就住營不起行
[00:04:30.000 --> 00:04:32.000]  但雲彩收上去
[00:04:32.000 --> 00:04:34.000]  他們就起行
[00:04:34.000 --> 00:04:37.000]  他們遵耶和華的吩咐安營
[00:04:37.000 --> 00:04:40.000]  也遵耶和華的吩咐起行
[00:04:40.000 --> 00:04:43.000]  他們守耶和華所吩咐的
[00:04:43.000 --> 00:04:46.000]  都是憑耶和華吩咐摩西的
[00:04:46.000 --> 00:04:48.000]  九章完了
[00:04:48.000 --> 00:04:51.000]  不過想大家讀完後面那幾字
[00:04:51.000 --> 00:04:53.000]  好,一起讀,預備起
[00:04:53.000 --> 00:04:55.000]  第二年二月二十日
[00:04:55.000 --> 00:04:59.000]  雲彩從法桂的帳幕收上去
[00:04:59.000 --> 00:05:02.000]  以色列人就按站往前行
[00:05:02.000 --> 00:05:05.000]  離開西奈的曠野
[00:05:05.000 --> 00:05:08.000]  雲彩停住在巴蘭的曠野
[00:05:08.000 --> 00:05:10.000]  是他們照耶和華
[00:05:10.000 --> 00:05:12.000]  摩西所吩咐的
[00:05:12.000 --> 00:05:14.000]  初次和前行
[00:05:14.000 --> 00:05:17.000]  這裡是十章的十一到十三節
[00:05:17.000 --> 00:05:20.000]  好了,九章是我們今天的重點
[00:05:20.000 --> 00:05:23.000]  為什麼說完第十章的這幾節呢
[00:05:23.000 --> 00:05:25.000]  因為很想給大家一個
[00:05:25.000 --> 00:05:26.000]  很重要的Picture
[00:05:26.000 --> 00:05:28.000]  他們首先怎樣去
[00:05:28.000 --> 00:05:31.000]  為什麼會在西奈的曠野那裡
[00:05:31.000 --> 00:05:32.000]  去停留
[00:05:32.000 --> 00:05:35.000]  這個表是我理解完之後
[00:05:35.000 --> 00:05:38.000]  去和大家做了一個這樣的表
[00:05:38.000 --> 00:05:39.000]  你見到
[00:05:39.000 --> 00:05:41.000]  以色列人其實
[00:05:41.000 --> 00:05:44.000]  停在西奈的曠野這個地方
[00:05:44.000 --> 00:05:46.000]  其實就是在他出埃及
[00:05:46.000 --> 00:05:49.000]  滿了三個月的那一天
[00:05:49.000 --> 00:05:52.000]  就在西奈的曠野那裡安營
[00:05:52.000 --> 00:05:54.000]  這個是出埃及記的
[00:05:54.000 --> 00:05:56.000]  十九章一節那裡
[00:05:56.000 --> 00:05:57.000]  可以和我們說的
[00:05:57.000 --> 00:05:59.000]  什麼時候他們會離開曠野
[00:05:59.000 --> 00:06:02.000]  就是我們剛才讀到的文素記
[00:06:02.000 --> 00:06:04.000]  第十章那裡說
[00:06:04.000 --> 00:06:09.000]  他就在第二年的二月二十日
[00:06:09.000 --> 00:06:10.000]  算一算時間
[00:06:10.000 --> 00:06:14.000]  中間其實有十一個月的時間
[00:06:14.000 --> 00:06:20.000]  以色列人停留在西奈曠野的地方
[00:06:20.000 --> 00:06:21.000]  我們看一看
[00:06:21.000 --> 00:06:24.000]  在西奈曠野有什麼重要的標誌
[00:06:24.000 --> 00:06:26.000]  我們是要知道的呢
[00:06:26.000 --> 00:06:27.000]  第一就是
[00:06:27.000 --> 00:06:28.000]  在第二年
[00:06:28.000 --> 00:06:30.000]  通常在第二年發生的
[00:06:30.000 --> 00:06:31.000]  你見到
[00:06:31.000 --> 00:06:36.000]  在文素記有日期去標記的
[00:06:36.000 --> 00:06:38.000]  就是這些日子
[00:06:38.000 --> 00:06:41.000]  第二年的正月初一
[00:06:41.000 --> 00:06:43.000]  在文素記第七章
[00:06:43.000 --> 00:06:45.000]  或者是出埃及記的四十章
[00:06:45.000 --> 00:06:46.000]  都去記載
[00:06:46.000 --> 00:06:49.000]  他們是立起那個帳幕的
[00:06:49.000 --> 00:06:51.000]  而立起帳幕就代表著
[00:06:51.000 --> 00:06:58.000]  帳幕裡面就有神的法鬼在當中
[00:06:58.000 --> 00:06:59.000]  後面有讀到
[00:06:59.000 --> 00:07:06.000]  有神的雲彩去遮住帳幕
[00:07:06.000 --> 00:07:11.000]  第二年的正月十四
[00:07:11.000 --> 00:07:14.000]  就是剛才我一開始讀的九章的時候
[00:07:14.000 --> 00:07:15.000]  那個日期
[00:07:15.000 --> 00:07:19.000]  耶和華就和摩西說
[00:07:19.000 --> 00:07:22.000]  要以色列人去守如月節
[00:07:22.000 --> 00:07:24.000]  在正月十四
[00:07:24.000 --> 00:07:26.000]  第二年的正月十四
[00:07:26.000 --> 00:07:28.000]  去守如月節
[00:07:28.000 --> 00:07:30.000]  中間我們剛才讀到
[00:07:30.000 --> 00:07:32.000]  有一些不潔的人
[00:07:32.000 --> 00:07:33.000]  有一些不潔的人
[00:07:33.000 --> 00:07:35.000]  他們去問
[00:07:35.000 --> 00:07:38.000]  為什麼我們不守如月節呢
[00:07:38.000 --> 00:07:39.000]  摩西就說
[00:07:39.000 --> 00:07:40.000]  我問一下神
[00:07:40.000 --> 00:07:43.000]  就得到答案在後面
[00:07:43.000 --> 00:07:46.000]  就是第二年的二月十四號
[00:07:46.000 --> 00:07:49.000]  他們都要去守如月節
[00:07:49.000 --> 00:07:53.000]  中間當然要做一些潔淨的禮儀
[00:07:53.000 --> 00:07:55.000]  他們要潔淨了自己
[00:07:55.000 --> 00:07:58.000]  才可以繼續守如月節
[00:07:58.000 --> 00:08:00.000]  我們又看到
[00:08:00.000 --> 00:08:03.000]  神給了一個月的時間
[00:08:03.000 --> 00:08:05.000]  那些不潔的人
[00:08:05.000 --> 00:08:08.000]  去做預備潔淨的工作
[00:08:08.000 --> 00:08:10.000]  中間做些什麼呢
[00:08:10.000 --> 00:08:13.000]  原來在文素記的一章的時候
[00:08:13.000 --> 00:08:14.000]  一開始的時候
[00:08:14.000 --> 00:08:15.000]  就告訴我們
[00:08:15.000 --> 00:08:19.000]  第二年的二月初一的時候
[00:08:19.000 --> 00:08:20.000]  是做些什麼
[00:08:20.000 --> 00:08:25.000]  數點意識裂人的將士和那些人數
[00:08:25.000 --> 00:08:29.000]  我們如果看回這個章節的時候
[00:08:29.000 --> 00:08:30.000]  我們看到
[00:08:30.000 --> 00:08:32.000]  原來我們當如月節
[00:08:32.000 --> 00:08:36.000]  應該潔淨了的人
[00:08:36.000 --> 00:08:37.000]  在正月做完
[00:08:37.000 --> 00:08:38.000]  正月十四號做完
[00:08:38.000 --> 00:08:40.000]  隔了一個月
[00:08:40.000 --> 00:08:41.000]  那些不潔的人
[00:08:41.000 --> 00:08:43.000]  都做完潔淨禮的時候
[00:08:43.000 --> 00:08:45.000]  過了如節的時候
[00:08:45.000 --> 00:08:47.000]  第二年的二月二十號
[00:08:47.000 --> 00:08:51.000]  他們就離開西來的曠野
[00:08:51.000 --> 00:08:53.000]  我們又會知道
[00:08:53.000 --> 00:08:55.000]  原來這個是一個重要的標記
[00:08:55.000 --> 00:08:57.000]  原來如月節過後
[00:08:57.000 --> 00:09:01.000]  意識裂人要展開一個新的旅程
[00:09:01.000 --> 00:09:03.000]  暫新的旅程
[00:09:03.000 --> 00:09:05.000]  如果我們看回第十章
[00:09:05.000 --> 00:09:07.000]  剛才讀到的時候
[00:09:07.000 --> 00:09:11.000]  那個雲彩停留在巴蘭的曠野
[00:09:11.000 --> 00:09:13.000]  他就停留在巴蘭
[00:09:13.000 --> 00:09:17.000]  第二站就去到巴蘭的曠野
[00:09:17.000 --> 00:09:18.000]  我們又看看
[00:09:18.000 --> 00:09:20.000]  原來在整個裏面
[00:09:20.000 --> 00:09:22.000]  之前那幾章講什麼
[00:09:22.000 --> 00:09:24.000]  其實是一個beefing
[00:09:24.000 --> 00:09:28.000]  他們起行之前的一個神給他們的beefing
[00:09:28.000 --> 00:09:30.000]  如果你還有印象的時候
[00:09:30.000 --> 00:09:32.000]  文素記二章講什麼
[00:09:32.000 --> 00:09:35.000]  就是講十二支派怎樣去安營
[00:09:35.000 --> 00:09:40.000]  安營在圍著帳幕周圍去安營
[00:09:40.000 --> 00:09:43.000]  第三第四章和第八章
[00:09:43.000 --> 00:09:47.000]  就講到利美人的特別的角色
[00:09:47.000 --> 00:09:49.000]  和他們的職責
[00:09:49.000 --> 00:09:53.000]  第五第六章就講那些祭司的責任
[00:09:53.000 --> 00:09:55.000]  和他們的權利
[00:09:55.000 --> 00:09:57.000]  和他們怎樣獻祭
[00:09:57.000 --> 00:09:59.000]  而第七章剛才就講到
[00:09:59.000 --> 00:10:02.000]  那個帳幕就被立起
[00:10:02.000 --> 00:10:06.000]  摩西在帳幕裏面分別圍聖
[00:10:06.000 --> 00:10:08.000]  然後就去獻祭
[00:10:08.000 --> 00:10:12.000]  而第八章剛才講的就是利美人
[00:10:12.000 --> 00:10:14.000]  然後就是第九章
[00:10:14.000 --> 00:10:18.000]  就是神要以色人去過愉悅節
[00:10:18.000 --> 00:10:20.000]  在過愉悅節的時候
[00:10:20.000 --> 00:10:24.000]  就是一個預備起行一個很重要的標記
[00:10:24.000 --> 00:10:27.000]  所以之前所做的一切功夫
[00:10:27.000 --> 00:10:29.000]  都是一個beefing
[00:10:29.000 --> 00:10:33.000]  我們有了這些背景的時候
[00:10:33.000 --> 00:10:35.000]  我們要再看
[00:10:35.000 --> 00:10:41.000]  看到原來在第二年的正月的時候
[00:10:41.000 --> 00:10:44.000]  神叫以色列人要去過愉悅節
[00:10:44.000 --> 00:10:47.000]  在第四節的時候
[00:10:47.000 --> 00:10:50.000]  摩西就吩咐那班以色列人
[00:10:50.000 --> 00:10:51.000]  你們要守節
[00:10:51.000 --> 00:10:53.000]  愉悅節的背景
[00:10:53.000 --> 00:10:58.000]  這次是他們出埃及第二次去守愉悅節
[00:10:58.000 --> 00:11:00.000]  第一次是甚麼時候守
[00:11:00.000 --> 00:11:03.000]  也是在講起源在哪裏
[00:11:03.000 --> 00:11:06.000]  當然是在講出埃及的時候
[00:11:06.000 --> 00:11:08.000]  是第十災
[00:11:08.000 --> 00:11:09.000]  第十災的時候
[00:11:09.000 --> 00:11:13.000]  神就去告訴摩西和阿倫
[00:11:13.000 --> 00:11:16.000]  在初一及十二章就開始記載
[00:11:16.000 --> 00:11:18.000]  愉悅節的起源
[00:11:18.000 --> 00:11:19.000]  我們重溫一下
[00:11:19.000 --> 00:11:21.000]  第一次的愉悅節
[00:11:21.000 --> 00:11:23.000]  為甚麼神要這樣去設立
[00:11:23.000 --> 00:11:28.000]  原來祂是帶領以色列人去離開埃及
[00:11:28.000 --> 00:11:31.000]  那個也是在展開一個新的旅程
[00:11:31.000 --> 00:11:35.000]  一班以色列人在埃及維勞茲地
[00:11:35.000 --> 00:11:39.000]  在430年的時間在維勞茲地去過
[00:11:39.000 --> 00:11:42.000]  他們要展開新的旅程的時候
[00:11:42.000 --> 00:11:45.000]  神就設立了愉悅節
[00:11:45.000 --> 00:11:48.000]  他們說你們要在本月正月
[00:11:48.000 --> 00:11:50.000]  成為你們一年之首
[00:11:50.000 --> 00:11:52.000]  在初十的時候
[00:11:52.000 --> 00:11:54.000]  你們要預備一隻羊羔
[00:11:54.000 --> 00:11:55.000]  每家一隻
[00:11:55.000 --> 00:11:59.000]  然後在正月十四號黃昏的時候
[00:11:59.000 --> 00:12:02.000]  你們就要將羊羔烤了
[00:12:02.000 --> 00:12:03.000]  殺了
[00:12:03.000 --> 00:12:08.000]  然後將血塗在門框和門尾上
[00:12:08.000 --> 00:12:10.000]  然後第八節就說到
[00:12:10.000 --> 00:12:13.000]  過節的時候要預備的
[00:12:13.000 --> 00:12:15.000]  有愉悅節的羔羊
[00:12:15.000 --> 00:12:17.000]  要用火烤
[00:12:17.000 --> 00:12:20.000]  其實在當時來說是烤全羊
[00:12:20.000 --> 00:12:22.000]  甚麼叫烤全羊
[00:12:22.000 --> 00:12:24.000]  大家去旅行都會知道
[00:12:24.000 --> 00:12:25.000]  很美味
[00:12:25.000 --> 00:12:29.000]  但當時烤全羊不是這樣的
[00:12:29.000 --> 00:12:30.000]  是一個憲制
[00:12:30.000 --> 00:12:35.000]  那些羔羊的血其實是代表著一個袋贖的意思
[00:12:35.000 --> 00:12:38.000]  神藉著羔羊的血
[00:12:38.000 --> 00:12:41.000]  越過那些在屋裏面的人
[00:12:41.000 --> 00:12:44.000]  亦都在屋裏面是一個避難所
[00:12:44.000 --> 00:12:45.000]  是一個拯救
[00:12:45.000 --> 00:12:51.000]  在屋裏面的人避過被殺長子的災難
[00:12:51.000 --> 00:12:58.000]  無教餅就是象徵著出埃及那些以色列人要去除罪
[00:12:58.000 --> 00:13:02.000]  而苦菜其實是神要他們去紀念
[00:13:02.000 --> 00:13:07.000]  他們在埃及裏面圍爐的那些受苦的日子
[00:13:07.000 --> 00:13:10.000]  最後的highlight我們就要記住
[00:13:10.000 --> 00:13:13.000]  他說這個是耶和華的愉悅節
[00:13:13.000 --> 00:13:15.000]  愉悅節就是這樣來的
[00:13:15.000 --> 00:13:16.000]  愉悅節就是這樣去設立的
[00:13:16.000 --> 00:13:19.000]  後面的內容就告訴我們
[00:13:19.000 --> 00:13:23.000]  原來神當晚就會巡行埃及遍地
[00:13:23.000 --> 00:13:28.000]  然後會擊殺所有投山的
[00:13:28.000 --> 00:13:31.000]  無論是人或者是牲畜
[00:13:31.000 --> 00:13:34.000]  後面又有一個很重要的字眼
[00:13:34.000 --> 00:13:37.000]  又要敗壞埃及一切的神
[00:13:37.000 --> 00:13:38.000]  我是耶和華
[00:13:38.000 --> 00:13:42.000]  這個是耶和華神自己的宣告
[00:13:42.000 --> 00:13:50.000]  他不單是藉著殺長子這個十災的懲罰
[00:13:50.000 --> 00:13:54.000]  或者這個災去拯救那些以色列人
[00:13:54.000 --> 00:13:58.000]  更加是要彰顯神的大能
[00:13:58.000 --> 00:14:03.000]  神說他們要去敗壞埃及裏面一切的神
[00:14:03.000 --> 00:14:05.000]  我們有沒有記住
[00:14:05.000 --> 00:14:07.000]  原來在中埃及的三章四節那裏
[00:14:07.000 --> 00:14:09.000]  摩西問你是誰的時候
[00:14:09.000 --> 00:14:11.000]  神怎樣去介紹他自己
[00:14:11.000 --> 00:14:14.000]  那裏就說 I am who I am
[00:14:14.000 --> 00:14:17.000]  而和合本就說我是自有永有
[00:14:17.000 --> 00:14:21.000]  而最新的新漢語譯本就告訴我們
[00:14:21.000 --> 00:14:24.000]  直譯那句說話就是
[00:14:24.000 --> 00:14:25.000]  我是就是我是
[00:14:25.000 --> 00:14:28.000]  就是說我就是我這樣的意思
[00:14:28.000 --> 00:14:29.000]  耶和華告訴他們
[00:14:29.000 --> 00:14:30.000]  我就是我
[00:14:30.000 --> 00:14:32.000]  我就是那位大能的神
[00:14:32.000 --> 00:14:34.000]  全地都是我的
[00:14:34.000 --> 00:14:36.000]  祂是那位世界上唯一的神
[00:14:36.000 --> 00:14:40.000]  祂要將埃及所拜的假神全部毀滅
[00:14:40.000 --> 00:14:43.000]  所以這個第十三節告訴我們
[00:14:43.000 --> 00:14:47.000]  原來這個十災裏面
[00:14:47.000 --> 00:14:48.000]  是告訴我們
[00:14:48.000 --> 00:14:51.000]  神要拯救一班以色列人
[00:14:51.000 --> 00:14:54.000]  他們要按照神的吩咐
[00:14:54.000 --> 00:14:58.000]  將神羔羊的血畫在門眉上
[00:14:58.000 --> 00:15:01.000]  以致這個災亡不會臨到他們
[00:15:01.000 --> 00:15:04.000]  甚至在這個十災之後
[00:15:04.000 --> 00:15:09.000]  將以色列人帶領離開埃及
[00:15:10.000 --> 00:15:14.000]  這個文素記八章那裏
[00:15:14.000 --> 00:15:15.000]  剛才我提過
[00:15:15.000 --> 00:15:17.000]  原來利美人的設立
[00:15:17.000 --> 00:15:19.000]  是一個很特別的角色
[00:15:19.000 --> 00:15:23.000]  利美人就是神所特別揀選
[00:15:23.000 --> 00:15:25.000]  特地去歸祂
[00:15:25.000 --> 00:15:27.000]  並且在第十八節告訴我們
[00:15:27.000 --> 00:15:32.000]  我揀選利美人代替以色列人中一切投生的
[00:15:32.000 --> 00:15:34.000]  祂告訴我們原來利美人的角色
[00:15:34.000 --> 00:15:37.000]  就是祂要被神去使用
[00:15:37.000 --> 00:15:41.000]  讓一班長子可以避屬出來
[00:15:41.000 --> 00:15:44.000]  所以利美人在以色列人
[00:15:44.000 --> 00:15:46.000]  他們沒有地分
[00:15:46.000 --> 00:15:48.000]  因為他們要在世世代代
[00:15:48.000 --> 00:15:50.000]  都在聖殿裏面去幫助
[00:15:50.000 --> 00:15:54.000]  去協助祭司去做一些獻祭的工作
[00:15:54.000 --> 00:15:56.000]  特別在儒節那裏
[00:15:56.000 --> 00:15:59.000]  都需要他們有特別的角色在當中
[00:15:59.000 --> 00:16:04.000]  我們知道原來神怎樣去設立這個儒節
[00:16:04.000 --> 00:16:09.000]  儒節怎樣對以色列人有這麼重要的標記
[00:16:09.000 --> 00:16:11.000]  以至他們出埃及的時候
[00:16:11.000 --> 00:16:16.000]  他要重新起行離開西奈的曠野的時候
[00:16:16.000 --> 00:16:20.000]  神再一次去告訴摩西和阿倫
[00:16:20.000 --> 00:16:21.000]  這班以色列人
[00:16:21.000 --> 00:16:26.000]  我要帶領你們去展開一個新的旅程的時候
[00:16:26.000 --> 00:16:27.000]  你們要守儒節
[00:16:27.000 --> 00:16:31.000]  再一次紀念我怎樣在埃及維羅斯尼
[00:16:31.000 --> 00:16:34.000]  去帶領你們出來
[00:16:34.000 --> 00:16:36.000]  所以在文素記裏面
[00:16:36.000 --> 00:16:38.000]  一個很特別的
[00:16:38.000 --> 00:16:41.000]  我覺得是一個重點
[00:16:41.000 --> 00:16:44.000]  因為不是所有的以色列人
[00:16:44.000 --> 00:16:45.000]  當時的以色列人
[00:16:45.000 --> 00:16:48.000]  都能夠可以在正月十四
[00:16:48.000 --> 00:16:51.000]  第二年的正月十四號的黃昏的時期
[00:16:51.000 --> 00:16:53.000]  可以守儒節
[00:16:53.000 --> 00:16:56.000]  就是有一班因為屍體不潔症
[00:16:56.000 --> 00:16:58.000]  即是不潔的人
[00:16:58.000 --> 00:17:01.000]  他們不能夠去守這個儒節
[00:17:01.000 --> 00:17:03.000]  他們覺得很無辜
[00:17:03.000 --> 00:17:05.000]  因為我們不守儒節
[00:17:05.000 --> 00:17:06.000]  我們的身份是怎樣呢
[00:17:06.000 --> 00:17:09.000]  我們可不可以受到神的保護
[00:17:09.000 --> 00:17:11.000]  我們可不可以跟隨大隊
[00:17:11.000 --> 00:17:16.000]  去離開西奈的曠野呢
[00:17:16.000 --> 00:17:17.000]  有很多問題
[00:17:17.000 --> 00:17:20.000]  其實對於摩西和阿倫來說
[00:17:20.000 --> 00:17:22.000]  其實他們都爭拗了
[00:17:22.000 --> 00:17:24.000]  因為他們在出埃及之前
[00:17:24.000 --> 00:17:26.000]  才是第一次過儒節
[00:17:26.000 --> 00:17:28.000]  出埃及的第三個月
[00:17:28.000 --> 00:17:30.000]  去到西奈的曠野的時候
[00:17:30.000 --> 00:17:33.000]  他們基本上是第二次去過儒節
[00:17:33.000 --> 00:17:35.000]  很多的禮儀
[00:17:35.000 --> 00:17:36.000]  他們都不知道
[00:17:36.000 --> 00:17:37.000]  不潔的人
[00:17:37.000 --> 00:17:40.000]  他們是怎樣去守儒節的呢
[00:17:40.000 --> 00:17:42.000]  然後摩西就說
[00:17:42.000 --> 00:17:45.000]  我先幫你問問神
[00:17:45.000 --> 00:17:47.000]  第八節講得很清楚
[00:17:47.000 --> 00:17:49.000]  但是我們知道一件事
[00:17:49.000 --> 00:17:51.000]  文素記的五章
[00:17:51.000 --> 00:17:53.000]  其實是提過那些
[00:17:53.000 --> 00:17:55.000]  摸過屍體不潔的人
[00:17:55.000 --> 00:17:57.000]  是怎樣處理的
[00:17:57.000 --> 00:17:59.000]  摸過屍體不潔的人
[00:17:59.000 --> 00:18:00.000]  是要怎樣呢
[00:18:00.000 --> 00:18:03.000]  是要離開營外的
[00:18:03.000 --> 00:18:04.000]  因為祂說
[00:18:04.000 --> 00:18:08.000]  這個營裏面所住的是我
[00:18:08.000 --> 00:18:10.000]  我是住在耶和華
[00:18:10.000 --> 00:18:12.000]  耶和華和摩西說
[00:18:12.000 --> 00:18:15.000]  在營裏面是我所住的
[00:18:15.000 --> 00:18:17.000]  是聖潔的
[00:18:17.000 --> 00:18:20.000]  那些不潔的人要在營外
[00:18:20.000 --> 00:18:23.000]  這個講了怎樣處理他們
[00:18:23.000 --> 00:18:25.000]  講了原來在營裏面
[00:18:25.000 --> 00:18:30.000]  是有神分別為聖的意義在當中
[00:18:30.000 --> 00:18:31.000]  而文素記
[00:18:31.000 --> 00:18:33.000]  去到文素記第十九章的時候
[00:18:33.000 --> 00:18:39.000]  我們才看到摸過屍體不潔的人的處理
[00:18:39.000 --> 00:18:42.000]  這個應該是再記述
[00:18:42.000 --> 00:18:46.000]  不潔的人要怎樣去潔淨自己
[00:18:46.000 --> 00:18:49.000]  如果我們看文素記
[00:18:49.000 --> 00:18:50.000]  看長一點的時候
[00:18:50.000 --> 00:18:54.000]  原來摸過屍體不潔的人
[00:18:54.000 --> 00:18:55.000]  怎樣去處理
[00:18:55.000 --> 00:18:56.000]  怎樣潔淨自己
[00:18:56.000 --> 00:19:00.000]  是要用七天的時間去處理
[00:19:00.000 --> 00:19:02.000]  要找一些灰
[00:19:02.000 --> 00:19:06.000]  要一些隨序的灰
[00:19:06.000 --> 00:19:09.000]  沒有很詳細的解釋
[00:19:09.000 --> 00:19:12.000]  總之有些灰加一些活水
[00:19:12.000 --> 00:19:15.000]  然後第三天和第七天
[00:19:15.000 --> 00:19:17.000]  要找一個潔淨的人
[00:19:17.000 --> 00:19:20.000]  去幫那些不潔的人去灑
[00:19:20.000 --> 00:19:22.000]  然後到第七天的時候
[00:19:22.000 --> 00:19:25.000]  他們就會成為聖潔
[00:19:25.000 --> 00:19:27.000]  不潔的人就會被潔淨
[00:19:27.000 --> 00:19:31.000]  而那些人就要去洗衣服
[00:19:31.000 --> 00:19:33.000]  就要洗澡
[00:19:33.000 --> 00:19:35.000]  令到自己去潔淨
[00:19:35.000 --> 00:19:39.000]  用七天的時間去潔淨自己
[00:19:39.000 --> 00:19:43.000]  耶和華怎樣去回應摩西呢
[00:19:43.000 --> 00:19:46.000]  因為剛才摩西說要問神
[00:19:46.000 --> 00:19:48.000]  你們這些不潔淨的人
[00:19:48.000 --> 00:19:51.000]  怎樣過如月節
[00:19:51.000 --> 00:19:54.000]  神就去回應摩西
[00:19:54.000 --> 00:19:58.000]  祂就說你們和你們的後代
[00:19:58.000 --> 00:20:01.000]  這個以下的處理
[00:20:01.000 --> 00:20:04.000]  其實就講明這個例子
[00:20:04.000 --> 00:20:08.000]  你們以後的人都會這樣做
