
[00:00:00.000 --> 00:00:03.240]  哥林多前書系列的第二講
[00:03:21.840 --> 00:03:23.240]  但他沒有這樣做
[00:03:23.240 --> 00:03:26.440]  他不希望叛賭人
[00:03:26.440 --> 00:03:29.240]  使徒所做第一點就是傳福音
[00:03:29.240 --> 00:03:32.640]  第二就是要專心的禱告
[00:03:32.640 --> 00:03:34.920]  在使徒行傳的六章四節
[00:03:34.920 --> 00:03:40.080]  但我要專心以祈禱傳道為事
[00:03:40.080 --> 00:03:41.440]  有兩點在這裡
[00:03:41.440 --> 00:03:44.360]  傳道就是我們剛才所說的傳福音
[00:03:44.360 --> 00:03:45.480]  已經說了
[00:03:45.480 --> 00:03:48.280]  還有第二點就是祈禱
[00:03:48.280 --> 00:03:52.400]  使徒是要為福音的事供來禱告
[00:03:52.400 --> 00:03:55.800]  使徒是要為教會禱告
[00:03:55.800 --> 00:03:58.440]  為眾聖徒來禱告
[00:03:58.440 --> 00:04:01.480]  這就是使徒的責任
[00:04:01.480 --> 00:04:05.400]  還有第三點是要教導真道
[00:04:05.400 --> 00:04:07.760]  以弗所書的四章十一節
[00:04:07.760 --> 00:04:10.840]  他所賜的有使徒有先知
[00:04:10.840 --> 00:04:16.520]  有傳福音的有牧師和教師
[00:04:16.520 --> 00:04:20.720]  所以一個使徒是要教神的話語
[00:04:20.720 --> 00:04:24.080]  以弗所書的四章十二至十三節
[00:04:24.080 --> 00:04:27.560]  為要成全聖徒各盡其職
[00:04:27.560 --> 00:04:29.240]  建立基督的身體
[00:04:29.240 --> 00:04:33.240]  直等到眾人在真道上同歸於一
[00:04:33.240 --> 00:04:36.120]  認識神的兒子得以長大成人
[00:04:36.120 --> 00:04:38.920]  滿有基督長成的新娘
[00:04:38.920 --> 00:04:40.680]  有沒有見到經文說
[00:04:40.680 --> 00:04:44.240]  一個使徒要成全聖徒
[00:04:44.240 --> 00:04:46.080]  要教導真道
[00:04:46.080 --> 00:04:49.080]  在真道上使他們同歸於一
[00:04:49.080 --> 00:04:51.720]  這就是使徒的責任
[00:04:51.720 --> 00:04:54.840]  而在使徒行傳的第六章第二節
[00:04:54.840 --> 00:04:58.000]  說到當時有很多人信主
[00:04:58.000 --> 00:05:00.000]  在教會有很多事要做
[00:05:00.000 --> 00:05:01.960]  要管理飯食
[00:05:01.960 --> 00:05:03.280]  經文說什麼?
[00:05:03.280 --> 00:05:07.160]  使徒不要因為要管理飯食就
[00:05:07.160 --> 00:05:09.360]  撇下神的道不利
[00:05:09.360 --> 00:05:12.720]  所以他們揀選了七個執事出來
[00:05:12.720 --> 00:05:14.640]  在使徒行傳的第六章
[00:05:14.640 --> 00:05:18.560]  其中一個就是試題犯
[00:05:18.560 --> 00:05:20.960]  還有使徒最後一點
[00:05:20.960 --> 00:05:23.720]  就是有神跡啟示的能力
[00:05:23.720 --> 00:05:27.040]  在哥倫多後書的十二章十二節
[00:05:27.040 --> 00:05:30.960]  保羅說我在你們中間用百般的忍耐
[00:05:30.960 --> 00:05:32.840]  藉著神跡啟示
[00:05:32.840 --> 00:05:36.760]  而能顯出使徒的憑據來
[00:05:36.760 --> 00:05:40.680]  使徒的憑據就是有神跡啟示的能力
[00:05:40.680 --> 00:05:42.200]  這也是原因
[00:05:42.200 --> 00:05:44.920]  為什麼我說現在已經沒有了
[00:05:44.920 --> 00:05:47.200]  神跡啟示的恩賜
[00:05:47.200 --> 00:05:48.080]  為什麼?
[00:05:48.080 --> 00:05:51.160]  因為神跡啟示的恩賜是給使徒
[00:05:51.160 --> 00:05:53.120]  是使徒的憑據
[00:05:53.120 --> 00:05:54.520]  現在沒有使徒
[00:05:54.520 --> 00:05:57.640]  那就沒有神跡啟示的恩賜
[00:05:57.640 --> 00:05:59.560]  為什麼我們知道沒有使徒?
[00:05:59.560 --> 00:06:02.240]  你看看以弗所書的二章二十節
[00:06:02.240 --> 00:06:06.080]  使徒和先知是教會的根基
[00:06:06.080 --> 00:06:08.080]  根基只有一個
[00:06:08.080 --> 00:06:12.240]  你不會在教會的根基上又建根基
[00:06:12.240 --> 00:06:14.160]  再建根基
[00:06:14.160 --> 00:06:16.960]  你在根基上來建築教會
[00:06:16.960 --> 00:06:20.400]  所以已經不會再有使徒
[00:06:20.400 --> 00:06:24.480]  再沒有神跡啟示的恩賜
[00:06:24.480 --> 00:06:27.920]  上次我們說到哥倫多前書的一章一節尾
[00:06:27.920 --> 00:06:31.360]  保羅說他和兄弟所提尼
[00:06:31.360 --> 00:06:35.480]  寫信給在哥倫多神的教會
[00:06:35.480 --> 00:06:38.880]  我上次沒有說到所提尼是誰
[00:06:38.880 --> 00:06:40.600]  保羅叫他做兄弟
[00:06:40.600 --> 00:06:43.360]  所以他是主內的一個弟兄
[00:06:43.360 --> 00:06:47.200]  在經文說他和保羅一起寫哥倫多書
[00:06:47.200 --> 00:06:51.640]  你說哥倫多書的作者是不是所提尼?
[00:06:51.640 --> 00:06:53.400]  不是
[00:06:53.400 --> 00:06:56.560]  所提尼只不過是保羅的書記
[00:06:56.560 --> 00:06:59.840]  抄寫員或者秘書
[00:06:59.840 --> 00:07:03.400]  保羅口述說出他要說的話
[00:07:03.400 --> 00:07:06.240]  所提尼就將他寫下來
[00:07:06.240 --> 00:07:11.440]  而且很多時保羅會在他的書信親自來簽名
[00:07:11.440 --> 00:07:15.920]  好像鐵薩羅尼加後書的三章十七節一樣
[00:07:15.920 --> 00:07:21.280]  其實所提尼應該非常了解哥倫多教會的情況
[00:07:21.280 --> 00:07:24.880]  因為在使徒群傳的第十八章
[00:07:24.880 --> 00:07:29.520]  是說到保羅建立了教會的經過
[00:07:29.520 --> 00:07:32.400]  亦提到所提尼這個人
[00:07:32.400 --> 00:07:36.720]  而在保羅第二次訪問哥倫多教會時
[00:07:36.720 --> 00:07:38.360]  我曾經跟大家說
[00:07:38.360 --> 00:07:42.280]  這次在教會的歷史叫他做痛苦的訪問
[00:07:42.280 --> 00:07:44.320]  非常不愉快
[00:07:44.320 --> 00:07:47.000]  但保羅第一次探訪哥倫多教會
[00:07:47.000 --> 00:07:48.840]  在使徒群傳的十八章
[00:07:48.840 --> 00:07:51.720]  已經不是那麼愉快了
[00:07:51.720 --> 00:07:54.880]  保羅先到猶太人的會堂傳福音
[00:07:54.880 --> 00:07:56.680]  被人趕出來
[00:07:56.680 --> 00:08:02.040]  但當時管會堂的領袖叫做基利斯布
[00:08:02.040 --> 00:08:05.560]  他和他的全家都接受了耶穌基督
[00:08:05.560 --> 00:08:07.760]  保羅還為他施洗
[00:08:07.760 --> 00:08:11.520]  還有其他哥倫多教會的人都接受了
[00:08:11.520 --> 00:08:14.720]  現在會堂的領袖成為基督徒
[00:08:14.720 --> 00:08:19.160]  你說會堂是否應該找一個管會堂的領袖
[00:08:19.160 --> 00:08:21.520]  所以就找了所提尼
[00:08:21.520 --> 00:08:24.680]  所提尼就代替了基利斯布
[00:08:24.680 --> 00:08:27.320]  我上次也說到那些猶太人
[00:08:27.320 --> 00:08:30.440]  把保羅拉到公堂要告他
[00:08:30.440 --> 00:08:35.160]  不按照猶太人的律法教人敬拜神
[00:08:35.160 --> 00:08:36.440]  而今時今日
[00:08:36.440 --> 00:08:38.760]  如果你去到哥倫多這個地方
[00:08:38.760 --> 00:08:41.480]  你會仍然見到有這個公堂
[00:08:41.480 --> 00:08:43.480]  仍然有這個審判台
[00:08:43.480 --> 00:08:47.160]  當時保羅就在這個審判台的上方
[00:08:47.160 --> 00:08:49.240]  被人來審判
[00:08:49.240 --> 00:08:52.840]  哥倫多的省長叫做加劉
[00:08:52.840 --> 00:08:55.520]  他把一群人趕出會堂
[00:08:55.520 --> 00:08:58.920]  他說這些事都不關羅馬帝國的律法
[00:08:58.920 --> 00:09:01.400]  你們這些猶太人自己撿山
[00:09:01.400 --> 00:09:03.360]  你們自己顧自己
[00:09:03.360 --> 00:09:05.480]  把他們趕出會堂
[00:09:05.480 --> 00:09:07.080]  那些猶太人很生氣
[00:09:07.080 --> 00:09:09.920]  抓住管會堂的所提尼
[00:09:09.920 --> 00:09:11.480]  打了他一頓
[00:09:11.480 --> 00:09:14.440]  在《使徒行傳》的八章十八節
[00:09:14.440 --> 00:09:16.520]  居然日後這個所提尼
[00:09:16.520 --> 00:09:18.280]  接受了耶穌基督
[00:09:18.280 --> 00:09:21.080]  還成為保羅的書記
[00:09:21.080 --> 00:09:24.360]  所以哥倫多教會絕對認識所提尼
[00:09:24.360 --> 00:09:25.760]  也是因為這樣
[00:09:25.760 --> 00:09:30.280]  保羅在書信上提到這個人
[00:09:30.280 --> 00:09:33.120]  在哥倫多前書的一章二節
[00:09:33.120 --> 00:09:36.560]  保羅說寫信給哥倫多教會
[00:09:36.560 --> 00:09:38.920]  是誰的教會?
[00:09:38.920 --> 00:09:40.560]  是不是保羅的教會?
[00:09:40.560 --> 00:09:43.600]  因為保羅建立了哥倫多教會
[00:09:43.600 --> 00:09:46.320]  帶領哥倫多的信徒信主
[00:09:46.320 --> 00:09:49.320]  保羅是不是說這個是我的教會?
[00:09:49.320 --> 00:09:53.200]  不是,他說是屬神的教會
[00:09:53.200 --> 00:09:55.360]  教會不是一個建築物
[00:09:55.360 --> 00:09:57.560]  教會是一個肢體
[00:09:57.560 --> 00:10:00.520]  而這個肢體是屬於神
[00:10:00.520 --> 00:10:04.000]  如果教會是屬於人的話
[00:10:04.000 --> 00:10:07.800]  我們對教會的要求就很低了
[00:10:07.800 --> 00:10:10.360]  但如果教會是屬於神的話
[00:10:10.360 --> 00:10:13.400]  我們對教會的要求是要很高
[00:10:13.400 --> 00:10:17.120]  我們對教會的標準是要放得很高
[00:10:17.120 --> 00:10:19.520]  因為教會是屬於神
[00:10:19.520 --> 00:10:21.200]  不是屬於人
[00:10:21.200 --> 00:10:23.720]  當保羅快要離開以弗所
[00:10:23.720 --> 00:10:26.080]  他跟長老說什麼?
[00:10:26.080 --> 00:10:28.560]  他說你們要謹慎目樣
[00:10:28.560 --> 00:10:30.080]  誰的教會?
[00:10:30.080 --> 00:10:31.680]  神的教會
[00:10:31.680 --> 00:10:36.040]  就是祂用自己的血所買來的
[00:10:36.040 --> 00:10:39.080]  原來教會是有一個代價
[00:10:39.080 --> 00:10:40.520]  代價是什麼?
[00:10:40.520 --> 00:10:41.880]  耶穌基督的補血
[00:10:41.880 --> 00:10:45.360]  是耶穌基督用祂的命換回來的
[00:10:45.360 --> 00:10:49.160]  所以教會的價值是非常非常之高
[00:10:49.160 --> 00:10:51.200]  所以我們每一個人在教會侍奉
[00:10:51.200 --> 00:10:54.760]  我們都要很小心,要存著敬畏的心
[00:10:54.760 --> 00:11:00.760]  因為教會是由耶穌基督的補血換回來
[00:11:00.760 --> 00:11:04.080]  在哥倫多前書的一章二節尾
[00:11:04.080 --> 00:11:08.360]  保羅給了我們聖徒的定義
[00:11:08.360 --> 00:11:10.960]  喂,聖徒的定義是什麼?
[00:11:10.960 --> 00:11:14.000]  就是在基督耶穌裡承聖
[00:11:14.000 --> 00:11:16.080]  夢照作聖徒的
[00:11:16.080 --> 00:11:21.160]  以及所有在各處求告我主耶穌基督之名的人
[00:11:21.160 --> 00:11:25.600]  基督是他們的主,也是我們的主
[00:11:25.600 --> 00:11:28.400]  保羅給了我們三個定義
[00:11:28.400 --> 00:11:30.440]  一個聖徒是怎樣的話
[00:11:30.440 --> 00:11:33.480]  首先是被神所呼召
[00:11:33.480 --> 00:11:36.120]  是蒙神所召的人
[00:11:36.120 --> 00:11:38.840]  第二點,在主內承聖
[00:11:38.840 --> 00:11:41.120]  越來越像耶穌基督
[00:11:41.120 --> 00:11:46.960]  第三點,是呼求神明,呼求主名的人
[00:11:46.960 --> 00:11:49.720]  當我們見到聖徒這個字
[00:11:49.720 --> 00:11:53.480]  我們自然就會想到中國人的聖人
[00:11:53.480 --> 00:11:56.160]  中國人有講聖人的
[00:11:56.160 --> 00:11:59.480]  在古代就是那些有特別美德
[00:11:59.480 --> 00:12:02.080]  非常之神聖的人物
[00:12:02.080 --> 00:12:06.400]  中國古代的皇帝是被尊為聖
[00:12:06.400 --> 00:12:08.080]  我們怎麼知道?
[00:12:08.080 --> 00:12:11.480]  皇帝所頒的旨意叫做什麼?
[00:12:11.480 --> 00:12:16.320]  叫做聖旨,是聖人,所以有聖旨
[00:12:16.320 --> 00:12:20.400]  之後,每逢有道德水平
[00:12:20.400 --> 00:12:24.160]  甚至在儒學有好心、造詣的人
[00:12:24.160 --> 00:12:26.200]  都被稱為聖人
[00:12:26.200 --> 00:12:29.200]  《諸子百家》的書籍裡都有講出
[00:12:29.200 --> 00:12:32.840]  何為聖人?怎樣能夠成為一個聖人?
[00:12:32.840 --> 00:12:38.960]  但是在聖經裡的聖徒和聖人是很不同
[00:12:38.960 --> 00:12:40.640]  聖徒是什麼?
[00:12:40.640 --> 00:12:44.120]  正如在哥林多前書一章二節
[00:12:44.120 --> 00:12:47.600]  首先是蒙神所召
[00:12:47.600 --> 00:12:50.440]  在我們當中有沒有弟兄姊妹
[00:12:50.440 --> 00:12:53.920]  說自己不是蒙神所召?
[00:12:53.920 --> 00:12:57.000]  沒有吧?每個人都說蒙神所召
[00:12:57.000 --> 00:13:00.240]  我們是不是求告主明?
[00:13:00.240 --> 00:13:02.280]  當然是
[00:13:02.280 --> 00:13:06.000]  一有什麼事的時候就抱著神不放
[00:13:06.000 --> 00:13:08.640]  拼命求神,這就是求告主明
[00:13:08.640 --> 00:13:11.720]  我們每個人都是求告主明
[00:13:11.720 --> 00:13:16.880]  所以,沒有人會不承認自己不是蒙神所召
[00:13:16.880 --> 00:13:20.760]  也沒有人說自己不是求告主明
[00:13:20.760 --> 00:13:23.400]  但有件事我們很需要注意
[00:13:23.400 --> 00:13:26.960]  我們是不是每個人都在承聖?
[00:13:26.960 --> 00:13:29.360]  我們每個人都是承聖嗎?
[00:13:29.360 --> 00:13:32.520]  是不是每個人都越來越像耶穌基督?
[00:13:32.520 --> 00:13:38.120]  這就是最好證明一個人真真正正是一個真正的基督徒
[00:13:38.120 --> 00:13:42.200]  你可以說自己蒙召,你可以說自己求告主明
[00:13:42.200 --> 00:13:46.440]  但我們是不是在日常生活中越來越像耶穌基督?
[00:13:46.440 --> 00:13:49.920]  所以一個真正的基督徒都是聖徒
[00:13:49.920 --> 00:13:53.120]  所有真正的基督徒都是聖徒
[00:13:53.120 --> 00:13:55.680]  保羅很喜歡這個名詞
[00:13:55.680 --> 00:14:01.440]  在他的寫作中超過六十次叫信徒做聖徒
[00:14:01.440 --> 00:14:04.520]  其實我們都是聖徒
[00:14:04.520 --> 00:14:07.880]  所以第二次我們見到人介紹自己的時候
[00:14:07.880 --> 00:14:11.360]  我們要加多個「聖」字
[00:14:11.360 --> 00:14:15.240]  不是說我姓什麼,我姓張、姓袁、姓李
[00:14:15.240 --> 00:14:18.320]  而是聖潔的「聖」,你加多個「聖」字
[00:14:18.320 --> 00:14:20.720]  我就是姓Sidney
[00:14:20.720 --> 00:14:23.680]  我們當中有姓彼得
[00:14:23.680 --> 00:14:26.240]  我們當中還有姓約翰
[00:14:26.240 --> 00:14:31.240]  你加多個「聖」字介紹自己的時候會怎樣?
[00:14:31.240 --> 00:14:35.400]  變成有話題來跟別人傳福音
[00:14:35.400 --> 00:14:40.920]  我是姓Sidney,別人會問你為什麼這麼姓?
[00:14:40.920 --> 00:14:44.960]  你就有機會來傳福音
[00:14:44.960 --> 00:14:47.360]  所以一個真正的基督徒
[00:14:47.360 --> 00:14:50.360]  都是蒙神所召的義人
[00:14:50.360 --> 00:14:52.720]  我們都在不斷地成長
[00:14:52.720 --> 00:14:55.280]  所以我們被稱為「聖徒」
[00:14:55.280 --> 00:14:57.640]  你說哥倫多教會呢?
[00:14:57.640 --> 00:15:00.440]  你見到哥倫多教會的人的行為
[00:15:00.440 --> 00:15:03.640]  你很難想像他們是「聖徒」
[00:15:03.640 --> 00:15:06.880]  希臘文的原文「聖徒」這個字
[00:15:06.880 --> 00:15:09.000]  就是Hadeos這個字
[00:15:09.000 --> 00:15:11.240]  是一個聖潔的人
[00:15:11.240 --> 00:15:12.960]  這實在是令人驚訝
[00:15:12.960 --> 00:15:15.720]  你看看哥倫多教會的信徒
[00:15:15.720 --> 00:15:19.520]  從哥倫多前書第一章第十節開始
[00:15:19.520 --> 00:15:21.400]  一直到第十六章
[00:15:21.400 --> 00:15:24.080]  保羅不斷地罵他們
[00:15:24.080 --> 00:15:26.200]  你們的行為有問題
[00:15:26.200 --> 00:15:29.200]  你們的教義有問題
[00:15:29.200 --> 00:15:33.320]  你們現在見到在教會裡所有的問題
[00:15:33.320 --> 00:15:35.640]  所有的錯誤
[00:15:35.640 --> 00:15:38.760]  在哥倫多教會裡你都能夠找到
[00:15:38.760 --> 00:15:41.800]  保羅居然叫他們做甚麼?
[00:15:41.800 --> 00:15:44.200]  叫他們做「聖徒」
[00:15:44.200 --> 00:15:46.720]  究竟為甚麼?
[00:15:46.720 --> 00:15:50.080]  其實我們每一個接受神的人
[00:15:50.080 --> 00:15:53.320]  在神的面前都有聖潔的地位
[00:15:53.320 --> 00:15:55.240]  這是一個地位
[00:15:55.240 --> 00:15:58.760]  跟我們實在屬靈的程度是無關的
[00:15:58.760 --> 00:16:01.240]  跟我們的行為是無關的
[00:16:01.240 --> 00:16:03.600]  我們地位上是聖潔的
[00:16:03.600 --> 00:16:07.440]  但我們真正屬靈的情況還差不遠
[00:16:07.440 --> 00:16:08.880]  我們還會犯罪
[00:16:08.880 --> 00:16:11.640]  我們繼續要成聖
[00:16:11.640 --> 00:16:14.440]  我們的身份已經是聖潔了
[00:16:14.440 --> 00:16:18.240]  但我們的行為還未完全聖潔
[00:16:18.240 --> 00:16:19.840]  雖然是這樣
[00:16:19.840 --> 00:16:23.360]  我們已經被神稱為一個聖徒
[00:16:23.360 --> 00:16:26.880]  我們已經被神稱為一個聖潔的人
[00:16:26.880 --> 00:16:29.480]  不是因為我們的行為
[00:16:29.480 --> 00:16:33.320]  因為我們接受了耶穌基督
[00:16:33.320 --> 00:16:35.840]  其實在聖經裡很清楚
[00:16:35.840 --> 00:16:38.680]  一個人怎樣能夠聖潔
[00:16:38.680 --> 00:16:41.920]  在希伯來書的第二章第十一節
[00:16:41.920 --> 00:16:43.680]  講得很清楚
[00:16:43.680 --> 00:16:46.200]  因為耶穌基督為我們受苦
[00:16:46.200 --> 00:16:48.840]  令到我們成為聖潔
[00:16:48.840 --> 00:16:51.320]  使我們得以成聖
[00:16:51.320 --> 00:16:52.840]  這個就是原因
[00:16:52.840 --> 00:16:54.520]  不是因為我們做了甚麼
[00:16:54.520 --> 00:16:57.840]  是因為耶穌基督在十字架上為我們受苦
[00:16:57.840 --> 00:16:59.760]  為我們死救贖了我們
[00:16:59.760 --> 00:17:01.880]  付出了代價
[00:17:01.880 --> 00:17:04.920]  希伯來書第十章第十四節也說
[00:17:04.920 --> 00:17:06.800]  因為他一次的獻祭
[00:17:06.800 --> 00:17:10.960]  便叫那得以成聖的人永遠完全
[00:17:10.960 --> 00:17:12.080]  有沒有看到
[00:17:12.080 --> 00:17:15.440]  耶穌基督一次在十字架上為我們所做的
[00:17:15.440 --> 00:17:18.400]  我們就成為聖潔的人
[00:17:18.400 --> 00:17:21.440]  神潔淨我們成為聖潔
[00:17:21.440 --> 00:17:23.560]  將我們分別為聖
[00:17:23.560 --> 00:17:25.960]  不是因為我們做了甚麼
[00:17:25.960 --> 00:17:28.720]  完全是因為耶穌基督所做
[00:17:28.720 --> 00:17:30.160]  祂為我們犧牲
[00:17:30.160 --> 00:17:31.480]  為我們死
[00:17:31.480 --> 00:17:34.920]  但還有一樣亦很重要
[00:17:34.920 --> 00:17:36.840]  第二樣是甚麼
[00:17:36.840 --> 00:17:40.160]  在《使徒行傳》的二十六章第十八節
[00:17:40.160 --> 00:17:42.920]  耶穌說:我呼召你保羅
[00:17:42.920 --> 00:17:45.520]  要他們的眼睛不開
[00:17:45.520 --> 00:17:47.760]  從黑暗中歸向光明
[00:17:47.760 --> 00:17:50.800]  從撒旦權下歸向神
[00:17:50.800 --> 00:17:53.520]  又因信我得蒙赦罪
[00:17:53.520 --> 00:17:57.440]  和一切成聖的人同得基業
[00:17:57.440 --> 00:18:01.080]  有沒有看到這裏怎樣能夠成為聖潔
[00:18:01.080 --> 00:18:03.680]  因信耶穌基督的名
[00:18:03.680 --> 00:18:08.480]  所以能夠和一切成聖的人同得基業
[00:18:08.480 --> 00:18:12.640]  所以我們見到一個人被神分別為聖
[00:18:12.640 --> 00:18:15.640]  稱你為一個聖徒有兩個部分
[00:18:15.640 --> 00:18:17.760]  第一個部分是神做的
[00:18:17.760 --> 00:18:20.080]  神差派他的獨身子來到世上
[00:18:20.080 --> 00:18:22.440]  為我們受苦為我們死
[00:18:22.440 --> 00:18:25.760]  成為我們完美的獻祭
[00:18:25.760 --> 00:18:27.640]  這不是我們所做
[00:18:27.640 --> 00:18:30.480]  但另一方面是人做
[00:18:30.480 --> 00:18:32.000]  我們要信靠神
[00:18:32.000 --> 00:18:35.560]  以至我們能夠成為一個聖徒
[00:18:35.560 --> 00:18:36.840]  有沒有看到
[00:18:36.840 --> 00:18:39.960]  神和人永遠都是合作
[00:18:39.960 --> 00:18:42.400]  在哥倫多教會的人
[00:18:42.400 --> 00:18:45.160]  為甚麼被保羅稱為聖徒
[00:18:45.160 --> 00:18:46.960]  他們有沒有接受耶穌基督
[00:18:46.960 --> 00:18:49.040]  我相信他們接受耶穌基督
[00:18:49.040 --> 00:18:51.360]  如果不是保羅也不會這樣說
[00:18:51.360 --> 00:18:52.880]  他們接受了耶穌基督
[00:18:52.880 --> 00:18:55.080]  在十字架為他們所做
[00:18:55.080 --> 00:18:59.640]  他們相信耶穌基督為他們的罪死而復活
[00:18:59.640 --> 00:19:01.720]  獻上了完美的祭
[00:19:01.720 --> 00:19:05.800]  所以保羅稱他們為聖徒
[00:19:05.800 --> 00:19:09.200]  今天如果你在聽我這篇道
[00:19:09.200 --> 00:19:11.000]  你未接受耶穌基督
[00:19:11.000 --> 00:19:13.400]  你都能夠成為聖徒
[00:19:13.400 --> 00:19:16.800]  當你真正相信耶穌基督為你的罪
[00:19:16.800 --> 00:19:21.320]  在十字架上受苦死而復活
[00:19:21.320 --> 00:19:27.040]  你就能夠成為一個真真正正的聖徒
[00:19:27.040 --> 00:19:28.800]  在神的眼裡面
[00:19:28.800 --> 00:19:30.840]  所有接受神的人
[00:19:30.840 --> 00:19:32.240]  都是聖潔的
[00:19:32.240 --> 00:19:33.720]  都是義人
[00:19:33.720 --> 00:19:37.040]  他看見我們就好像見到耶穌基督一樣
[00:19:37.040 --> 00:19:40.240]  因為耶穌基督的義披在我們的身上
[00:19:40.240 --> 00:19:42.120]  不是見到我們
[00:19:42.120 --> 00:19:44.720]  我們實在屬靈的情況還差得遠
[00:19:44.720 --> 00:19:46.800]  我們仍然會犯罪
[00:19:46.800 --> 00:19:49.280]  但我們的地位是聖潔的
[00:19:49.280 --> 00:19:52.920]  雖然我們的行為未能完全聖潔
