
[00:00:00.000 --> 00:00:03.600]  今次跟大家分享的是一個系列
[00:01:56.440 --> 00:01:57.720]  但是其實在裏面
[00:01:57.720 --> 00:02:00.760]  有很多的體會和反省
[00:02:00.760 --> 00:02:02.400]  在我的閱讀
[00:02:02.400 --> 00:02:04.680]  就是要找書
[00:02:04.680 --> 00:02:06.640]  在《經文》的學習裏面
[00:02:06.640 --> 00:02:09.240]  在近來這段時間的
[00:02:09.240 --> 00:02:10.520]  預備講章的時候
[00:02:10.520 --> 00:02:12.880]  都有一些的體會和反省
[00:02:12.880 --> 00:02:14.840]  跟大家分享
[00:02:14.840 --> 00:02:17.920]  大家一起有一些的feedback
[00:02:17.920 --> 00:02:19.520]  那麼可能又可能
[00:02:19.520 --> 00:02:21.360]  有機會inspire你多一些
[00:02:21.360 --> 00:02:22.640]  也都可能在當中
[00:02:22.640 --> 00:02:26.120]  有可能上帝聖靈對你有些提醒
[00:02:26.120 --> 00:02:30.760]  那麼先看一看《經文》
[00:02:30.760 --> 00:02:32.000]  真的看一看
[00:02:32.000 --> 00:02:33.120]  接著我就不講了
[00:02:33.120 --> 00:02:36.760]  去到最後才講
[00:02:36.760 --> 00:02:38.560]  這個是《馬可福音三章》
[00:02:38.560 --> 00:02:39.760]  《馬可福音三章》
[00:02:39.760 --> 00:02:41.600]  開始的時候
[00:02:41.600 --> 00:02:44.880]  耶穌招聚十二個門徒
[00:02:44.880 --> 00:02:45.600]  看到嗎?
[00:02:45.600 --> 00:02:47.800]  那些字OK吧?
[00:02:47.800 --> 00:02:48.760]  耶穌上山
[00:02:48.760 --> 00:02:51.240]  隨祂的意思就叫人來
[00:02:51.240 --> 00:02:53.400]  他們就來到耶穌那裏
[00:02:53.400 --> 00:02:54.960]  就設立了十二個人
[00:02:54.960 --> 00:02:57.720]  要他們和自己耶穌一起
[00:02:57.720 --> 00:02:59.880]  也都要差他們去傳道
[00:02:59.880 --> 00:03:01.920]  給他們權兵趕鬼
[00:03:01.920 --> 00:03:03.520]  這十二個人有西門
[00:03:03.520 --> 00:03:05.400]  還有西比泰的兒子雅各
[00:03:05.400 --> 00:03:07.840]  和雅各的兄弟約翰
[00:03:07.840 --> 00:03:09.680]  又有安德烈、肥力
[00:03:09.680 --> 00:03:13.840]  巴多羅馬、馬太、多瑪
[00:03:13.840 --> 00:03:16.600]  阿勒肥的兒子雅各和達泰
[00:03:16.600 --> 00:03:19.760]  並且有憤裔黨的西門
[00:03:19.760 --> 00:03:23.760]  還有賣耶穌的加略人猶大
[00:03:23.760 --> 00:03:25.040]  耶穌進了祂的家
[00:03:25.040 --> 00:03:26.240]  眾人又聚集
[00:03:26.240 --> 00:03:29.720]  甚至連祂吃飯的時間都顧不了
[00:03:29.720 --> 00:03:32.960]  耶穌的親屬聽見就要出來抓住祂
[00:03:32.960 --> 00:03:36.400]  因為說祂瘋狂
[00:03:36.400 --> 00:03:38.240]  在耶路撒冷下來的民事就說
[00:03:38.240 --> 00:03:40.840]  祂是被撇西卜附著的
[00:03:40.840 --> 00:03:44.360]  又說祂是靠鬼王趕鬼
[00:03:44.360 --> 00:03:45.480]  耶穌就叫他們來
[00:03:45.480 --> 00:03:47.120]  用比喻和他們說撒旦
[00:03:47.120 --> 00:03:48.960]  哪裏可以說出撒旦?
[00:03:48.960 --> 00:03:50.800]  如果一國自相紛爭
[00:03:50.800 --> 00:03:52.720]  那個國就站立不住
[00:03:52.720 --> 00:03:54.240]  如果一家自相紛爭
[00:03:54.240 --> 00:03:55.920]  那個家就站立不住
[00:03:55.920 --> 00:03:57.040]  我告訴你
[00:03:57.040 --> 00:03:58.200]  我實在告訴你
[00:03:58.200 --> 00:04:01.200]  世人的一切的罪和一切褻瀆的話
[00:04:01.200 --> 00:04:02.680]  都可以赦免
[00:04:02.680 --> 00:04:04.120]  只是褻瀆聖靈的
[00:04:04.120 --> 00:04:05.400]  他不得赦免
[00:04:05.400 --> 00:04:07.400]  乃要擔當永遠的罪
[00:04:07.400 --> 00:04:08.840]  這話是因為他們說
[00:04:08.840 --> 00:04:11.760]  他們是被烏鬼附著的
[00:04:11.760 --> 00:04:12.960]  當下
[00:04:12.960 --> 00:04:14.440]  耶穌的母親和弟兄
[00:04:14.440 --> 00:04:17.160]  來站在外邊打發人叫他
[00:04:17.160 --> 00:04:20.880]  有許多的人在耶穌周圍坐著
[00:04:20.880 --> 00:04:23.160]  他們就告訴耶穌
[00:04:23.160 --> 00:04:26.440]  看看你的母親和弟兄在外面找你
[00:04:26.440 --> 00:04:27.560]  耶穌回答說
[00:04:27.560 --> 00:04:29.000]  誰是我母親?
[00:04:29.000 --> 00:04:30.600]  誰是我弟兄?
[00:04:30.600 --> 00:04:33.440]  他們四面觀看周圍坐著的人就說
[00:04:33.440 --> 00:04:34.400]  看看
[00:04:34.400 --> 00:04:36.240]  我的母親和弟兄
[00:04:36.240 --> 00:04:38.040]  凡遵行神旨意的人
[00:04:38.040 --> 00:04:41.640]  就是我的弟兄姊妹和母親了
[00:04:41.640 --> 00:04:45.440]  聖經可能你一邊聽一邊說
[00:04:45.440 --> 00:04:47.080]  一邊聽的時候
[00:04:47.080 --> 00:04:49.040]  就一邊帶著一個問號
[00:04:49.040 --> 00:04:52.200]  其實Tommy你是不是選錯經文呢?
[00:04:52.200 --> 00:04:54.520]  都可能是的
[00:04:54.520 --> 00:04:56.200]  稍後再跟大家說說
[00:04:56.200 --> 00:04:57.600]  我給了一個題目的時間
[00:04:57.600 --> 00:05:00.440]  就是「和你有什麼關係?」
[00:05:00.440 --> 00:05:01.480]  不好意思
[00:05:01.480 --> 00:05:02.560]  我人生路不熟
[00:05:02.560 --> 00:05:06.840]  我想問這個是我可以長期看著...
[00:05:06.840 --> 00:05:07.880]  OK
[00:05:07.880 --> 00:05:11.560]  幸好我有份東西在這裡
[00:05:11.560 --> 00:05:12.960]  OK
[00:05:12.960 --> 00:05:14.960]  好
[00:05:14.960 --> 00:05:16.760]  好,和你有關係嗎?
[00:05:16.760 --> 00:05:19.640]  那...你想想
[00:05:19.640 --> 00:05:22.440]  和父母上星期談派分享的父母
[00:05:22.440 --> 00:05:24.360]  我想起大兄姊妹的時候
[00:05:24.360 --> 00:05:25.520]  我就想起
[00:05:25.520 --> 00:05:27.200]  有些又好像很近
[00:05:27.200 --> 00:05:29.200]  又怎麼近又那麼遠
[00:05:29.200 --> 00:05:30.840]  不知道你明不明白
[00:05:30.840 --> 00:05:34.920]  父母親生兄弟姊妹是天生的
[00:05:34.920 --> 00:05:35.960]  你沒有選擇的
[00:05:35.960 --> 00:05:37.280]  是不是?大兄姊妹
[00:05:37.280 --> 00:05:39.040]  是不是呢?大兄姊妹
[00:05:39.040 --> 00:05:41.320]  大兄姊妹就不同了
[00:05:41.320 --> 00:05:44.400]  尤其是過去了這段時間的時候
[00:05:44.400 --> 00:05:47.000]  可能由A教會又去B教會
[00:05:47.000 --> 00:05:49.600]  由一個群體又去另一個群體
[00:05:49.600 --> 00:05:51.320]  那什麼叫做大兄姊妹
[00:05:51.320 --> 00:05:54.880]  或者大兄姊妹對大家來說又有什麼意思呢?
[00:05:54.880 --> 00:05:58.280]  我覺得好像這麼近那麼遠
[00:05:58.280 --> 00:06:04.080]  好像不知道怎樣可以去更多的去分享
[00:06:04.080 --> 00:06:07.280]  又看到整本聖經都好像在說大兄姊妹的關係
[00:06:07.280 --> 00:06:09.080]  要怎樣?平時要怎樣?
[00:06:09.080 --> 00:06:10.000]  那樣又怎樣?
[00:06:10.000 --> 00:06:11.760]  又要勉勵大兄姊妹怎樣?
[00:06:11.760 --> 00:06:14.480]  但去到實際的狀況的時候
[00:06:14.480 --> 00:06:21.280]  究竟大兄姊妹其實對你來說又有什麼意思呢?
[00:06:21.280 --> 00:06:23.480]  我是教會同工
[00:06:23.480 --> 00:06:24.480]  所以我就在想
[00:06:24.480 --> 00:06:26.680]  大兄姊妹對我來說是什麼呢?
[00:06:26.680 --> 00:06:30.960]  是員工是幫手的義工
[00:06:30.960 --> 00:06:32.720]  每個星期不同的人
[00:06:32.720 --> 00:06:36.680]  有不同的義工幫忙預備崇拜
[00:06:36.680 --> 00:06:38.560]  大敬拜
[00:06:38.560 --> 00:06:40.840]  大小組
[00:06:40.840 --> 00:06:43.200]  那些就是大兄姊妹?
[00:06:43.200 --> 00:06:46.360]  如果她離開了
[00:06:46.360 --> 00:06:48.600]  還是不是大兄姊妹呢?
[00:06:48.600 --> 00:06:49.680]  我不知道你…
[00:06:49.680 --> 00:06:52.480]  今天我給一個題目叫做圍爐
[00:06:52.480 --> 00:07:00.600]  你上一次跟大兄姊妹一起圍爐是什麼時候?
[00:07:00.600 --> 00:07:01.680]  圍爐什麼?Tommy
[00:07:01.680 --> 00:07:03.120]  你可不可以說多一點?
[00:07:03.120 --> 00:07:04.760]  你想說什麼?
[00:07:04.760 --> 00:07:07.600]  圍爐BBQ還是圍爐火鍋?
[00:07:07.600 --> 00:07:09.400]  有沒有人喜歡火鍋的?
[00:07:09.400 --> 00:07:16.360]  熱騰騰的,今天大小組都會選火鍋的
[00:07:16.360 --> 00:07:22.640]  上一次跟大兄姊妹一起火鍋是什麼時候?
[00:07:22.640 --> 00:07:25.200]  吃飯是什麼時候?
[00:07:25.200 --> 00:07:26.360]  上個星期,是不是?
[00:07:26.360 --> 00:07:27.520]  是外出吃的那種
[00:07:27.520 --> 00:07:30.200]  不是買飯盒在這裡吃的那種
[00:07:30.200 --> 00:07:33.160]  上個星期是故意約的,是不是?
[00:07:33.160 --> 00:07:35.960]  這段時間好一點,這段時間好一點
[00:07:35.960 --> 00:07:40.880]  我想疫情那段時間基本上什麼都沒得一起約的
[00:07:40.880 --> 00:07:43.240]  那時候是很複雜或者很抽離的
[00:07:43.240 --> 00:07:47.240]  教會之間大兄姊妹的關係都很抽離、很疏離
[00:07:47.240 --> 00:07:49.320]  對我來說,我想一想這個問題的時候
[00:07:49.320 --> 00:07:50.720]  我都問回我自己
[00:07:50.720 --> 00:07:56.960]  上一次我跟教會的大兄姊妹吃飯是什麼時候呢?
[00:07:56.960 --> 00:07:59.760]  好像是上個月
[00:07:59.760 --> 00:08:01.000]  吃什麼呢?
[00:08:01.000 --> 00:08:03.760]  就是又有大兄姊妹移民了
[00:08:03.760 --> 00:08:06.120]  接著又跟她吃頓飯了
[00:08:06.120 --> 00:08:07.880]  接著下個月大兄姊妹移民了
[00:08:07.880 --> 00:08:09.960]  接著又跟她吃頓飯了
[00:08:09.960 --> 00:08:12.920]  很多這樣的聚會、很多這樣的狀況
[00:08:12.920 --> 00:08:18.120]  我就在想,其實我跟大兄姊妹
[00:08:18.120 --> 00:08:20.880]  我怎麼看待大兄姊妹呢?
[00:08:20.880 --> 00:08:24.200]  所以說這次其實是我自己的反思
[00:08:24.200 --> 00:08:27.200]  我怎麼看待大兄姊妹呢?
[00:08:27.200 --> 00:08:30.040]  是不是她走了就不是我的大兄姊妹?
[00:08:30.040 --> 00:08:35.000]  又或者其實那段時間她很努力的幫忙
[00:08:35.000 --> 00:08:37.240]  就是大兄姊妹?
[00:08:37.240 --> 00:08:40.400]  聖經怎麼看呢?
[00:08:40.400 --> 00:08:43.880]  我想起的時間,我就想起圍爐
[00:08:43.880 --> 00:08:50.760]  我就想起其實聖經裡面很多關於吃飯的片段
[00:08:50.760 --> 00:08:53.240]  耶穌和很多人吃飯
[00:08:53.240 --> 00:08:55.480]  很多人吃飯,大兄姊妹
[00:08:55.480 --> 00:08:57.960]  OK,耶穌和很多人吃飯
[00:08:57.960 --> 00:09:01.840]  他們是一些罪人
[00:09:01.840 --> 00:09:06.280]  一些可能是大家不太接受的人
[00:09:06.280 --> 00:09:08.160]  但是你看到在圖書裡面
[00:09:08.160 --> 00:09:11.200]  基本上很多飯局的
[00:09:11.200 --> 00:09:14.200]  是很多很多很多的飯局
[00:09:14.200 --> 00:09:16.080]  這些很多飯局的時間
[00:09:16.080 --> 00:09:17.760]  其實其中一樣
[00:09:17.760 --> 00:09:20.760]  其實我真的不知道下一章是什麼
[00:09:20.760 --> 00:09:26.160]  其實有一點點失落
[00:09:26.160 --> 00:09:28.720]  其中一個飯局對我們來說很重要的
[00:09:28.720 --> 00:09:31.160]  我們在說聖餐
[00:09:31.160 --> 00:09:33.280]  聖餐也是一個飯局
[00:09:33.280 --> 00:09:35.360]  耶穌在飯局的時候
[00:09:35.360 --> 00:09:38.400]  跟那些門徒說我將會離開
[00:09:38.400 --> 00:09:40.480]  接著就設立聖餐
[00:09:40.480 --> 00:09:43.320]  拿起一塊餅
[00:09:43.320 --> 00:09:45.520]  就說這個是我的身體為你們抹開
[00:09:45.520 --> 00:09:47.760]  你們要如此行為的是要紀念我
[00:09:47.760 --> 00:09:49.080]  拿起一個杯
[00:09:49.080 --> 00:09:51.480]  就說這個是我為你們所流的血
[00:09:51.480 --> 00:09:54.760]  你們要如此行為的是要紀念我
[00:09:54.760 --> 00:10:00.400]  似乎那個飯局是一個吹水的地方
[00:10:00.400 --> 00:10:02.720]  聊天的地方
[00:10:02.720 --> 00:10:04.880]  彼此關心的地方
[00:10:04.880 --> 00:10:07.160]  沒有議程的地方
[00:10:07.160 --> 00:10:09.440]  是真的建立關係
[00:10:09.440 --> 00:10:11.440]  是真的很友好
[00:10:11.440 --> 00:10:15.000]  一起很想圍爐吹水
[00:10:15.000 --> 00:10:17.880]  雖然這句話圍爐有正面負面
[00:10:17.880 --> 00:10:19.120]  有些人就會覺得
[00:10:19.120 --> 00:10:22.320]  那幫人自己圍爐自己自嗨而已
[00:10:22.320 --> 00:10:26.800]  但同時亦都在說一起的去相處
[00:10:26.800 --> 00:10:30.480]  那個應該不是說有任何的教導性
[00:10:30.480 --> 00:10:34.520]  而是說我很喜歡和你一起
[00:10:34.520 --> 00:10:36.800]  我很想和你一起
[00:10:36.800 --> 00:10:39.640]  我很喜歡和你一起聊天
[00:10:39.640 --> 00:10:40.560]  吃飯
[00:10:40.560 --> 00:10:41.240]  生活
[00:10:41.240 --> 00:10:42.520]  相處
[00:10:42.520 --> 00:10:46.480]  我想起教會應該是這樣
[00:10:46.480 --> 00:10:49.600]  你想想現在我們就一個聖餐廣場
[00:10:49.600 --> 00:10:53.520]  一個地方,一個很大的地方
[00:10:53.520 --> 00:10:55.560]  可以容納很多人的地方
[00:10:55.560 --> 00:10:59.480]  但其實初期教會沒有一樣東西
[00:10:59.480 --> 00:11:01.920]  他們在別人的家
[00:11:01.920 --> 00:11:03.080]  他們就是聚會
[00:11:03.080 --> 00:11:04.400]  他們就是吃飯
[00:11:04.400 --> 00:11:05.920]  他們就是聊天
[00:11:05.920 --> 00:11:07.600]  他們每天都聖餐
[00:11:07.600 --> 00:11:10.360]  每天都給錢去禱告
[00:11:10.360 --> 00:11:14.080]  這段時間我在預備使徒行轉的時候
[00:11:14.080 --> 00:11:16.080]  在說使徒行轉開始第一章
[00:11:16.080 --> 00:11:16.440]  第二章
[00:11:16.440 --> 00:11:16.880]  第三章
[00:11:16.880 --> 00:11:17.360]  第四章
[00:11:17.360 --> 00:11:18.320]  第五章的時候
[00:11:18.320 --> 00:11:21.680]  他們就是在等候
[00:11:21.680 --> 00:11:22.760]  聚在一起
[00:11:22.760 --> 00:11:24.160]  繁物共用
[00:11:24.160 --> 00:11:29.120]  一起去生活
[00:11:29.120 --> 00:11:31.040]  一同的生活
[00:11:31.040 --> 00:11:31.840]  對他們來說
[00:11:31.840 --> 00:11:37.840]  弟兄姊妹就是一起生活的朋友
[00:11:37.840 --> 00:11:38.560]  所以有句說話
[00:11:38.560 --> 00:11:41.280]  「飲飲食食,重新得力」
[00:11:41.280 --> 00:11:44.360]  如果你近來覺得很累
[00:11:44.360 --> 00:11:46.880]  我剛才跟弟兄姊妹分享的時候
[00:11:46.880 --> 00:11:48.480]  她就說「我好累啊」
[00:11:48.480 --> 00:11:50.480]  「我去完旅行了」
[00:11:50.480 --> 00:11:51.800]  「跟子女放了電」
[00:11:51.800 --> 00:11:53.440]  「我自己都曬了一整天」
[00:11:53.440 --> 00:11:56.880]  「今天大暑的時候都曬了一整天」
[00:11:56.880 --> 00:11:57.560]  「我好累啊」
[00:11:57.560 --> 00:11:58.960]  「出去踩單車啊」
[00:11:58.960 --> 00:11:59.960]  各樣的事情
[00:11:59.960 --> 00:12:00.600]  可能就是說
[00:12:00.600 --> 00:12:03.160]  其實我很想的是聚在一起
[00:12:03.160 --> 00:12:04.200]  「嘻哈哈」
[00:12:04.200 --> 00:12:05.480]  「吃一餐」
[00:12:05.480 --> 00:12:08.200]  接著又可以重新得力
[00:12:08.200 --> 00:12:12.000]  其實可能在教會裡面的弟兄姊妹
[00:12:12.000 --> 00:12:14.440]  我們可能需要更多的時間
[00:12:14.440 --> 00:12:18.160]  就是放下工作
[00:12:18.160 --> 00:12:20.400]  放下職務
[00:12:20.400 --> 00:12:23.920]  有些人去分享就是
[00:12:23.920 --> 00:12:26.320]  其實你怎麼看教會
[00:12:26.320 --> 00:12:29.320]  他們的聯繫
[00:12:29.320 --> 00:12:31.360]  不是看他們有多少人侍奉
[00:12:31.360 --> 00:12:33.280]  不是看他們有多少人聚會
[00:12:33.280 --> 00:12:36.480]  而是看他們聚會以外的時間
[00:12:36.480 --> 00:12:40.400]  弟兄姊妹的相處是怎樣
[00:12:40.400 --> 00:12:41.680]  很多時候一起玩
[00:12:41.680 --> 00:12:43.320]  很多時候一起聊天
[00:12:43.320 --> 00:12:45.520]  很多時候一起相聚
[00:12:45.520 --> 00:12:47.160]  「嘻哈哈」
[00:12:47.160 --> 00:12:49.080]  「飲飲食食」
[00:12:49.080 --> 00:12:50.640]  「飲飲食食」原來在聖經裡面
[00:12:50.640 --> 00:12:53.520]  都不是一件很罪惡的事
[00:12:53.520 --> 00:12:56.120]  因為常常都是這樣去發生
[00:12:56.120 --> 00:13:00.280]  耶穌就是很喜歡跟一班人去「飲飲食食」
[00:13:00.280 --> 00:13:02.000]  不是只是去會堂
[00:13:02.000 --> 00:13:04.120]  去拿起一本經文去講
[00:13:04.120 --> 00:13:06.880]  而是祂很喜歡跟人一起
[00:13:06.880 --> 00:13:08.320]  進入人群
[00:13:08.320 --> 00:13:10.000]  跟他們一起相處
[00:13:10.000 --> 00:13:12.080]  一起「飲飲食食」
[00:13:12.080 --> 00:13:15.320]  這張照片是三年前
[00:13:15.320 --> 00:13:17.520]  我要找的照片也是三年前
[00:13:17.520 --> 00:13:18.440]  這個不是我
[00:13:18.440 --> 00:13:19.440]  這個沒有頭髮的
[00:13:19.440 --> 00:13:21.120]  我還有
[00:13:21.120 --> 00:13:23.120]  門訓的時間
[00:13:23.120 --> 00:13:25.280]  有一班弟兄姊妹一起門訓的時候
[00:13:25.280 --> 00:13:28.360]  門訓大概用兩年的時間一起門訓
[00:13:28.360 --> 00:13:30.480]  其中一個他們需要做的事情
[00:13:30.480 --> 00:13:32.160]  就是一起煮飯
[00:13:32.160 --> 00:13:33.080]  分成四組
[00:13:33.080 --> 00:13:34.600]  每組每一次聚會的時候
[00:13:34.600 --> 00:13:35.640]  那班人就在這裡煮飯
[00:13:35.640 --> 00:13:37.640]  這個就是其中一個弟兄
[00:13:37.640 --> 00:13:40.520]  他煮給三十多人
[00:13:40.520 --> 00:13:43.840]  就是要在教會的廚房一起煮飯
[00:13:43.840 --> 00:13:46.720]  這些畫面這三年來
[00:13:46.720 --> 00:13:47.800]  很少有
[00:13:47.800 --> 00:13:49.080]  兩三年來
[00:13:49.080 --> 00:13:51.200]  希望之後會再發生
[00:13:51.200 --> 00:13:52.240]  其中一樣東西就是
[00:13:52.240 --> 00:13:53.760]  我在想
[00:13:53.760 --> 00:13:57.240]  弟兄姊妹之間其實情誼都不是很近
[00:13:57.240 --> 00:13:58.840]  因為不同的小組
[00:13:58.840 --> 00:13:59.680]  不同的背景
[00:13:59.680 --> 00:14:01.360]  來自不同的教會聚在一起
[00:14:01.360 --> 00:14:03.200]  參加一個門訓的時間
[00:14:03.200 --> 00:14:05.240]  他在這裡落地生根的時候
[00:14:05.240 --> 00:14:06.920]  第一樣東西我覺得很重要
[00:14:06.920 --> 00:14:08.920]  或者我自己跟他們都一樣很重要的
[00:14:08.920 --> 00:14:10.920]  就是我想認識他們多一點
[00:14:10.920 --> 00:14:12.480]  不是教導
[00:14:12.480 --> 00:14:14.200]  而是一起相處
[00:14:14.200 --> 00:14:16.440]  一起嘻嘻哈哈一起去吃
[00:14:16.440 --> 00:14:18.080]  所以我預備今天講到的時候
[00:14:18.080 --> 00:14:19.080]  我就想起
[00:14:19.080 --> 00:14:21.000]  那時候我在少年木區
[00:14:21.000 --> 00:14:22.960]  幸好那個組長不在這裡
[00:14:22.960 --> 00:14:24.120]  就是
[00:14:24.120 --> 00:14:27.040]  我們就是一起去
[00:14:27.040 --> 00:14:28.560]  喝喝食食
[00:14:28.560 --> 00:14:30.400]  有一次就去我家
[00:14:30.400 --> 00:14:32.440]  有八個組長
[00:14:32.440 --> 00:14:34.200]  兩個組長就排隊
[00:14:34.200 --> 00:14:36.120]  就來煮飯
[00:14:36.120 --> 00:14:39.480]  每兩個組長就煮一碟菜
[00:14:39.480 --> 00:14:41.600]  於是就把我整個家
[00:14:41.600 --> 00:14:43.480]  所有煲煲餐餐
[00:14:43.480 --> 00:14:45.920]  電飯鍋什麼東西都拿出來
[00:14:45.920 --> 00:14:47.040]  兩個爐頭都不夠
[00:14:47.040 --> 00:14:48.800]  還要加一個電磁爐
[00:14:48.800 --> 00:14:50.200]  再加其他東西
[00:14:50.200 --> 00:14:52.160]  就做
[00:14:52.160 --> 00:14:54.160]  做一個菜
[00:14:54.160 --> 00:14:55.800]  每兩個人做一個菜
[00:14:55.800 --> 00:14:57.240]  嘩
[00:14:57.240 --> 00:14:58.480]  我想起那個場景
[00:14:58.480 --> 00:15:00.040]  我已經忘記是什麼菜了
[00:15:00.040 --> 00:15:02.000]  但是我想起那個場景
[00:15:02.000 --> 00:15:03.520]  就是你做執拾的時候
[00:15:03.520 --> 00:15:05.400]  你就知道不得了
[00:15:05.400 --> 00:15:07.400]  原來我家這麼多煲煲餐餐
[00:15:07.400 --> 00:15:08.480]  鍋子啊各種東西
[00:15:08.480 --> 00:15:10.040]  原來可以用得這麼多
[00:15:10.040 --> 00:15:11.120]  但是
[00:15:11.120 --> 00:15:13.800]  就是很親身經歷
[00:15:13.800 --> 00:15:15.400]  就是那個過程
[00:15:15.400 --> 00:15:17.120]  一起去預備
[00:15:17.120 --> 00:15:18.160]  所以很喜歡
[00:15:18.160 --> 00:15:20.520]  那段時間很喜歡去行山露營的時候
[00:15:20.520 --> 00:15:22.400]  我想這裡在座也有一些人
[00:15:22.400 --> 00:15:25.320]  我就一定要叫少年人煮飯
[00:15:25.320 --> 00:15:27.920]  上山就一定要煮一隻雞
[00:15:27.920 --> 00:15:30.200]  一隻全雞要煮
[00:15:30.200 --> 00:15:31.120]  怎麼煮全雞
[00:15:31.120 --> 00:15:34.040]  就是你豉油雞拌就算了
[00:15:34.040 --> 00:15:34.600]  加點滷水
[00:15:34.600 --> 00:15:36.320]  不是要煮一隻全雞
[00:15:36.320 --> 00:15:37.600]  因為他們都爭拗
[00:15:37.600 --> 00:15:38.640]  爭拗到頭了怎麼煮
[00:15:38.640 --> 00:15:41.680]  可能一輩子都沒進過廚房怎麼煮
[00:15:41.680 --> 00:15:44.000]  不要管就煮一隻全雞吧
[00:15:44.000 --> 00:15:46.400]  那麼他們用盡他們各樣的方法
[00:15:46.400 --> 00:15:47.320]  問問家人也好
[00:15:47.320 --> 00:15:48.000]  怎麼做也好
[00:15:48.000 --> 00:15:50.480]  或者隨便做也好
[00:15:50.480 --> 00:15:51.560]  但是都是一個過程
[00:15:51.560 --> 00:15:53.320]  我想說
[00:15:53.320 --> 00:15:57.280]  都是一起生活的過程
[00:15:57.280 --> 00:15:58.200]  飲飲食食
[00:15:58.200 --> 00:15:59.600]  重新得力
[00:15:59.600 --> 00:16:02.360]  可能在那段時間對他來說
[00:16:02.360 --> 00:16:08.080]  是一個最特別的一個經歷
[00:16:08.080 --> 00:16:10.440]  最特別的一個經歷
[00:16:10.440 --> 00:16:12.360]  我想弟兄姊妹應該就是這樣
[00:16:12.360 --> 00:16:14.400]  一同的成長
