
[00:00:00.000 --> 00:00:04.040]  頂至平安 讓我們一起祈禱
[00:07:34.480 --> 00:07:36.720]  其中十誡裡面的第六誡
[00:07:36.720 --> 00:07:38.040]  就是說不可殺人
[00:07:38.040 --> 00:07:40.160]  不過我們也要搞清楚
[00:07:40.160 --> 00:07:41.560]  這裡不可殺人
[00:07:41.560 --> 00:07:45.320]  裡面不是說一些戰爭
[00:07:45.320 --> 00:07:46.360]  或者在聖經裡面
[00:07:46.360 --> 00:07:47.760]  你看到聖經裡面
[00:07:47.760 --> 00:07:49.440]  有時候有些戰爭出現
[00:07:49.440 --> 00:07:51.560]  確實都會有些殺人的情況
[00:07:51.560 --> 00:07:52.800]  但是呢
[00:07:52.800 --> 00:07:55.120]  神在這裡說的不可殺人是什麼呢?
[00:07:55.120 --> 00:07:58.360]  一種謀殺的狀況
[00:07:58.360 --> 00:07:59.480]  一種謀殺的狀況
[00:07:59.480 --> 00:08:00.800]  是一種有計謀
[00:08:00.800 --> 00:08:02.120]  有心思意念
[00:08:02.120 --> 00:08:05.480]  去用一個動機去殺人的狀況
[00:08:05.480 --> 00:08:09.040]  不是說一般的誤殺的情況
[00:08:09.040 --> 00:08:10.720]  譬如你踏著石油氣
[00:08:10.720 --> 00:08:12.160]  忘記關火
[00:08:12.160 --> 00:08:13.480]  然後出事了
[00:08:13.480 --> 00:08:14.560]  這些叫誤
[00:08:14.560 --> 00:08:16.280]  就是出現失誤
[00:08:16.280 --> 00:08:17.160]  但是有些是什麼呢?
[00:08:17.160 --> 00:08:17.920]  有計謀的
[00:08:17.920 --> 00:08:18.960]  想著做的
[00:08:18.960 --> 00:08:21.000]  安排好的等等
[00:08:21.000 --> 00:08:22.840]  都是一些謀殺的狀況
[00:08:22.840 --> 00:08:25.040]  而在這裡不可殺人
[00:08:25.040 --> 00:08:29.080]  正好說一些蓄意謀殺的處境
[00:08:29.080 --> 00:08:31.280]  而在舊約裡面也很清楚
[00:08:31.280 --> 00:08:35.440]  這裡說犯殺人的必須受審判
[00:08:35.440 --> 00:08:37.280]  正正好因為
[00:08:37.280 --> 00:08:38.800]  十誡律不可殺人
[00:08:38.800 --> 00:08:41.640]  如果有人這樣蓄意謀殺一個人的話
[00:08:41.640 --> 00:08:43.760]  是必須要受到一個審判
[00:08:43.760 --> 00:08:45.680]  殺人是要填命的
[00:08:45.680 --> 00:08:48.360]  特別在以色列人裡面
[00:08:48.360 --> 00:08:50.840]  他們會藉著帶這些不同的人
[00:08:50.840 --> 00:08:53.160]  去摩西面前受審
[00:08:53.160 --> 00:08:56.000]  耶穌也管理很多不同的爭論
[00:08:56.000 --> 00:08:57.120]  論案件
[00:08:57.120 --> 00:08:58.480]  當然到了後來
[00:08:58.480 --> 00:09:02.840]  當然有他們一些制度去審判一些人
[00:09:02.840 --> 00:09:04.680]  一些法庭等等
[00:09:04.680 --> 00:09:08.720]  去幫助決定那個人是否需要面對一個死刑
[00:09:08.720 --> 00:09:12.240]  所以舊約裡面已經帶出這個教導
[00:09:12.240 --> 00:09:14.360]  我相信這個大家都沒有人去懷疑
[00:09:14.360 --> 00:09:15.600]  舊約裡面就告訴你
[00:09:15.600 --> 00:09:16.840]  不可殺人
[00:09:16.840 --> 00:09:18.680]  殺人的就需要受審判
[00:09:18.680 --> 00:09:20.240]  即使到了今天的社會
[00:09:20.240 --> 00:09:21.360]  都似乎是這樣
[00:09:21.360 --> 00:09:22.280]  殺人的話
[00:09:22.280 --> 00:09:23.280]  我們也有死刑
[00:09:23.280 --> 00:09:25.120]  不過問題就是
[00:09:25.120 --> 00:09:26.480]  在當中
[00:09:26.480 --> 00:09:27.840]  你有沒有殺過人?
[00:09:27.840 --> 00:09:29.200]  有的話請你舉手
[00:09:29.200 --> 00:09:30.960]  你讓我知道
[00:09:33.360 --> 00:09:35.360]  公平一點
[00:09:35.360 --> 00:09:37.520]  我也要小心一點
[00:09:37.520 --> 00:09:39.520]  很簡單的一個問題就是
[00:09:39.520 --> 00:09:40.800]  你有沒有殺過人呢?
[00:09:40.800 --> 00:09:43.200]  跟著耶穌上登山補訓的那群人
[00:09:43.200 --> 00:09:44.320]  有沒有殺過人呢?
[00:09:44.320 --> 00:09:45.280]  我相信都沒有
[00:09:45.280 --> 00:09:46.760]  所以當聽到這個教訓
[00:09:46.760 --> 00:09:47.760]  我們就問
[00:09:47.760 --> 00:09:48.880]  關我什麼事?
[00:09:48.880 --> 00:09:51.200]  聖經講的那些東西都和我無關
[00:09:51.200 --> 00:09:53.360]  殺人 我都不會殺人
[00:09:53.360 --> 00:09:54.640]  和我無關
[00:09:54.640 --> 00:09:56.760]  這個律法守不守得住?
[00:09:56.760 --> 00:09:59.000]  守得住 怎麼會守不住呢?
[00:09:59.000 --> 00:10:01.240]  怎麼會無端端殺人呢?
[00:10:01.240 --> 00:10:04.600]  容易做到嗎?當然容易做到
[00:10:04.600 --> 00:10:06.640]  所以如果從這個角度想
[00:10:06.640 --> 00:10:10.520]  似乎神的十誡
[00:10:10.520 --> 00:10:12.600]  似乎不是那麼難守
[00:10:12.600 --> 00:10:14.680]  基本上在座當中的人都不會做
[00:10:14.680 --> 00:10:16.720]  在耶穌上登山補訓裏面的那群人
[00:10:16.720 --> 00:10:18.040]  都不會這樣做
[00:10:18.040 --> 00:10:19.320]  但如果這樣的話
[00:10:19.320 --> 00:10:22.560]  只是這樣去看這個律法的條文
[00:10:22.560 --> 00:10:24.280]  那可能就似乎
[00:10:24.280 --> 00:10:27.680]  原來不用很緊張去守神的律法
[00:10:27.680 --> 00:10:28.520]  但是耶穌說
[00:10:28.520 --> 00:10:31.880]  當我們今天如果用耶穌的眼光去看
[00:10:31.880 --> 00:10:33.840]  這個律法的時候
[00:10:33.840 --> 00:10:35.800]  看聖經裏面舊約所帶出來
[00:10:35.800 --> 00:10:37.960]  去到新約裏面的應用的時候
[00:10:37.960 --> 00:10:41.680]  其實我們確實不要這麼簡單去看
[00:10:41.680 --> 00:10:44.080]  不是只是說殺一個人
[00:10:44.080 --> 00:10:46.880]  才是問題所在
[00:10:46.880 --> 00:10:49.560]  其實殺一個人是一個結果
[00:10:49.560 --> 00:10:51.200]  當你殺一個人 那個人死了
[00:10:51.200 --> 00:10:52.360]  是一個結果
[00:10:52.360 --> 00:10:54.800]  但問題是為什麼會出現這個結果呢?
[00:10:54.800 --> 00:10:58.200]  才是每一個門徒要認真去想的問題
[00:10:58.200 --> 00:11:02.880]  聖經裏面第一宗的殺人罪在哪裏呢?
[00:11:02.880 --> 00:11:04.840]  伊甸園
[00:11:04.840 --> 00:11:05.920]  是不是伊甸園呢?
[00:11:05.920 --> 00:11:07.360]  應該不是在伊甸園
[00:11:07.360 --> 00:11:08.800]  已經出去了伊甸園
[00:11:08.800 --> 00:11:11.320]  第三章之後已經離開伊甸園了
[00:11:11.320 --> 00:11:14.000]  到了第四章的時候
[00:11:14.000 --> 00:11:16.440]  聖經裏面就出現了第一宗的殺人罪
[00:11:16.440 --> 00:11:19.600]  在第四章裏面怎麼說呢?
[00:11:19.600 --> 00:11:22.440]  第四章第四至五章說
[00:11:22.440 --> 00:11:27.840]  阿伯也把他的羊群中投生和羊的脂肪獻上
[00:11:27.840 --> 00:11:30.920]  耶和華看中了阿伯和他的貢物
[00:11:30.920 --> 00:11:33.720]  看不中該人和他的貢物
[00:11:33.720 --> 00:11:38.280]  該人非常生氣 沉下臉來
[00:11:38.280 --> 00:11:39.640]  和學本的翻譯就是
[00:11:39.640 --> 00:11:43.720]  該人大大地發怒 便尿臉色
[00:11:43.720 --> 00:11:48.880]  原來在創世紀裏面第一宗的殺人罪的產生
[00:11:48.880 --> 00:11:54.240]  就是當日該人看到的狀況
[00:11:54.240 --> 00:11:58.840]  他的貢物不被神看中的時候
[00:11:58.840 --> 00:12:02.960]  而他的弟弟阿伯的貢物被看中的時候
[00:12:02.960 --> 00:12:06.000]  他就火都來了
[00:12:06.000 --> 00:12:09.600]  非常生氣 沉下臉來
[00:12:09.600 --> 00:12:10.880]  以致到怎樣呢?
[00:12:10.880 --> 00:12:13.560]  神就已經發現了他有這個危機
[00:12:13.560 --> 00:12:16.240]  神就在第六第七節已經說
[00:12:16.240 --> 00:12:18.000]  小心點 控制你的怒火
[00:12:18.000 --> 00:12:20.920]  否則就出事了
[00:12:20.920 --> 00:12:22.520]  結果就真的出事了
[00:12:22.520 --> 00:12:24.360]  到了第八節
[00:12:24.360 --> 00:12:29.160]  該人和他的弟弟特意到田間傾談
[00:12:29.160 --> 00:12:33.200]  田間傾談的時候就沒有任何記者在場
[00:12:33.200 --> 00:12:34.920]  二人正在田間的時候
[00:12:34.920 --> 00:12:39.200]  該人就站起來擊殺他的弟弟阿伯
[00:12:39.200 --> 00:12:43.080]  所以殺人的事件只是一個結果
[00:12:43.080 --> 00:12:48.040]  而往往殺人的背後是來自一種怒火
[00:12:48.040 --> 00:12:50.680]  這個就不同了
[00:12:50.680 --> 00:12:52.680]  你們有沒有發過怒?
[00:12:52.680 --> 00:12:57.880]  如果沒有就多了一種罪
[00:12:57.880 --> 00:12:59.400]  每個人都會發怒
[00:12:59.400 --> 00:13:01.880]  所以耶穌說不要只想殺人
[00:13:01.880 --> 00:13:04.200]  因為殺人基本上在在都不會有
[00:13:04.200 --> 00:13:06.120]  但如果發怒 每個人都有呢?
[00:13:06.120 --> 00:13:10.400]  而且這種罪 或者這種情緒是看不到的
[00:13:10.400 --> 00:13:13.200]  你可以裝得很好 無所謂
[00:13:13.200 --> 00:13:14.360]  很多時候都是這樣
[00:13:14.360 --> 00:13:16.120]  有些人生氣 但我沒有生氣
[00:13:16.120 --> 00:13:18.720]  我生什麼氣?
[00:13:18.720 --> 00:13:21.000]  那些人越說越生氣
[00:13:21.000 --> 00:13:22.520]  你還說他沒有生氣
[00:13:22.520 --> 00:13:23.640]  你還說他生氣的時候
[00:13:23.640 --> 00:13:25.200]  我哪有生氣?
[00:13:25.200 --> 00:13:29.680]  裡面的情緒有時候有些人可以掩蓋
[00:13:29.680 --> 00:13:31.440]  嘗試不讓別人發現
[00:13:31.440 --> 00:13:32.920]  但其實這些情緒
[00:13:32.920 --> 00:13:35.040]  原來在第一宗的殺人事件裡面
[00:13:35.040 --> 00:13:37.920]  就見到原來就是那個潛伏的原因
[00:13:37.920 --> 00:13:41.120]  令到有殺人事件
[00:13:41.120 --> 00:13:44.120]  所以耶穌很著重一個問題
[00:13:44.120 --> 00:13:46.400]  不要看有沒有殺人的結果
[00:13:46.400 --> 00:13:50.120]  而是有時候我們看聖經就要看神的意念
[00:13:50.120 --> 00:13:52.960]  我們裡面的意念會不會出了問題
[00:13:52.960 --> 00:13:55.680]  以至違反了上帝本身的意念
[00:13:55.680 --> 00:13:59.080]  這個才是我們真的活出一個有福的生命裡面
[00:13:59.080 --> 00:14:01.880]  我們要去學習去調整
[00:14:01.880 --> 00:14:03.280]  所以今天這篇的信息裡面
[00:14:03.280 --> 00:14:05.080]  是和我們每一個人都有關
[00:14:05.080 --> 00:14:08.680]  因為我們每一個人都會經歷過發怒的狀況
[00:14:08.680 --> 00:14:11.760]  只不過你的生氣是怎樣處理
[00:14:11.760 --> 00:14:14.080]  所以今天我們就去想一下這個問題
[00:14:14.080 --> 00:14:16.720]  當然我們要問當我們發怒的時候
[00:14:16.720 --> 00:14:18.800]  你有沒有想一下你觀察過你自己發怒的時候
[00:14:18.800 --> 00:14:21.760]  你的身體有什麼異樣呢
[00:14:21.760 --> 00:14:24.080]  其中一個網上找到一個資料
[00:14:24.080 --> 00:14:25.440]  就說身體的異樣
[00:14:25.440 --> 00:14:27.680]  有人做了一個研究就說什麼呢
[00:14:27.680 --> 00:14:31.320]  原來就是當你處於不同的情緒的時候
[00:14:31.320 --> 00:14:35.000]  你的身體不同的部位的溫度會改變
[00:14:35.000 --> 00:14:36.000]  你想一下
[00:14:36.000 --> 00:14:38.560]  當你在一個不同情緒的時候
[00:14:38.560 --> 00:14:40.400]  溫度會改變
[00:14:40.400 --> 00:14:41.560]  最簡單
[00:14:41.560 --> 00:14:43.280]  如果你想一下你很害怕的時候
[00:14:43.280 --> 00:14:45.480]  你會覺得你很熱還是很冷
[00:14:45.480 --> 00:14:46.480]  很冷的
[00:14:46.480 --> 00:14:47.520]  你很害怕的時候
[00:14:47.520 --> 00:14:48.440]  會發抖
[00:14:48.440 --> 00:14:50.040]  冷到很冷
[00:14:50.040 --> 00:14:51.680]  覺得很寒冷
[00:14:51.680 --> 00:14:56.120]  所以藍色就代表低一點的溫度
[00:14:56.120 --> 00:14:58.440]  紅色就代表高一點的溫度
[00:14:58.440 --> 00:15:00.080]  裡面怎麼說呢
[00:15:00.080 --> 00:15:04.920]  其實就說不同的溫度做了這樣的研究
[00:15:04.920 --> 00:15:07.960]  這個就再準確一點說不同的狀況
[00:15:07.960 --> 00:15:10.840]  你發現當是一個很悲傷的狀況
[00:15:10.840 --> 00:15:16.160]  左邊數過去第五個就是很悲傷的狀況
[00:15:16.160 --> 00:15:17.720]  整個身體是很藍的
[00:15:17.720 --> 00:15:18.560]  很藍代表什麼呢
[00:15:18.560 --> 00:15:21.240]  很冷的
[00:15:21.240 --> 00:15:22.240]  潦草呢
[00:15:22.240 --> 00:15:23.880]  就是中性什麼都沒有
[00:15:23.880 --> 00:15:25.840]  就很平平淡淡的
[00:15:25.840 --> 00:15:28.920]  沒有一個很明顯的溫度的差異
[00:15:28.920 --> 00:15:30.040]  但是呢
[00:15:30.040 --> 00:15:32.720]  我們集中看回怒火
[00:15:32.720 --> 00:15:34.160]  當你有憤怒的時候
[00:15:34.160 --> 00:15:35.840]  有憤怒的時候
[00:15:35.840 --> 00:15:37.040]  是哪一幅圖呢
[00:15:37.040 --> 00:15:38.880]  左邊第一幅圖
[00:15:38.880 --> 00:15:40.640]  就是當你很生氣的時候
[00:15:40.640 --> 00:15:44.200]  你會發現哪一幅圖的溫度是最高的
[00:15:44.200 --> 00:15:47.240]  頭、胸口和手
[00:15:47.240 --> 00:15:48.240]  你想一想
[00:15:48.240 --> 00:15:51.280]  如果你現在身上有一堆火在頭上
[00:15:51.280 --> 00:15:53.880]  有一堆火在胸口和手上
[00:15:53.880 --> 00:15:57.000]  你是不是很想抒發怒火出來
[00:15:57.000 --> 00:15:58.840]  不想冤枉怒火
[00:15:58.840 --> 00:16:00.480]  那你要抒發怒火的時候
[00:16:00.480 --> 00:16:02.040]  你怎麼能夠抒發呢
[00:16:02.040 --> 00:16:04.000]  要辦法爆一些火出來
[00:16:04.000 --> 00:16:05.760]  洩一些火
[00:16:05.760 --> 00:16:06.680]  所以呢
[00:16:06.680 --> 00:16:07.560]  通常呢
[00:16:07.560 --> 00:16:08.480]  其中一個狀況就是
[00:16:08.480 --> 00:16:09.960]  你很生氣的時候
[00:16:09.960 --> 00:16:11.600]  想打一些東西
[00:16:11.600 --> 00:16:13.480]  打一面牆有沒有試過
[00:16:13.480 --> 00:16:14.400]  生氣得想打一面牆
[00:16:14.400 --> 00:16:16.200]  明知那面牆比你的手還要硬
[00:16:16.200 --> 00:16:17.520]  你都打下去
[00:16:17.520 --> 00:16:18.000]  因為呢
[00:16:18.000 --> 00:16:20.080]  打完之後你會覺得舒服一點
[00:16:20.080 --> 00:16:21.040]  當你不打牆的時候
[00:16:21.040 --> 00:16:22.560]  你就打一些拼圖
[00:16:22.560 --> 00:16:24.320]  玩一些遊戲機
[00:16:24.320 --> 00:16:24.720]  但是呢
[00:16:24.720 --> 00:16:26.760]  你會發現你動一隻手
[00:16:26.760 --> 00:16:27.680]  你會覺得好一點
[00:16:27.680 --> 00:16:30.640]  所以你看到有些人生氣得很厲害的時候
[00:16:30.640 --> 00:16:31.120]  是什麼呢
[00:16:31.120 --> 00:16:32.560]  打人的
[00:16:32.560 --> 00:16:33.920]  因為你的手
[00:16:33.920 --> 00:16:35.200]  動一動打人的時候
[00:16:35.200 --> 00:16:38.520]  似乎就令到裡面這裡的火能夠散發
[00:16:38.520 --> 00:16:39.480]  除了用手打人
[00:16:39.480 --> 00:16:43.200]  你用出手就會被人抓
[00:16:43.200 --> 00:16:45.360]  可能坐牢
[00:16:45.360 --> 00:16:46.360]  如果你抓得住
