
[00:00:00.000 --> 00:00:03.540]  第3課的大英姊妹,大家好!
[00:08:44.780 --> 00:08:48.200]  我們還需要去找一些
[00:08:48.200 --> 00:08:51.140]  我們現在很流行的名詞叫「加持」
[00:08:51.140 --> 00:08:54.080]  去找其他神去加持
[00:08:54.080 --> 00:08:58.680]  想著再多一些保險
[00:08:58.680 --> 00:08:59.920]  去保守我
[00:09:00.200 --> 00:09:02.780]  這個行動是十分危險的
[00:09:02.780 --> 00:09:04.160]  因為
[00:09:04.160 --> 00:09:06.500]  會惹怒神
[00:09:06.500 --> 00:09:11.200]  或者我們也應該要反思一下
[00:09:11.200 --> 00:09:14.220]  經常要反思,我們來參與敬拜神
[00:09:14.220 --> 00:09:16.220]  我們有什麼目的呢?
[00:09:16.220 --> 00:09:20.360]  是不是想藉著敬拜
[00:09:20.360 --> 00:09:21.980]  想得到神的保佑
[00:09:21.980 --> 00:09:25.700]  因為想,啊,我來,其實,哇,今天啊
[00:09:25.700 --> 00:09:29.060]  這個大港元,這個港島很精彩
[00:09:29.060 --> 00:09:32.000]  於是乎,你聽一堂精彩的港島
[00:09:32.000 --> 00:09:36.220]  或者是聽一下耶道頓師班的獻詩
[00:09:36.220 --> 00:09:37.700]  很美麗的詩歌
[00:09:37.700 --> 00:09:41.120]  又或者是,啊,因為受浸班
[00:09:41.120 --> 00:09:44.480]  道師說,我一定要參加崇拜
[00:09:44.480 --> 00:09:47.000]  那我就來滿足一下你的要求
[00:09:47.000 --> 00:09:51.220]  還是一種真正發自內心對神的
[00:09:51.220 --> 00:09:53.780]  崇敬、渴慕而來的
[00:09:53.780 --> 00:09:57.620]  在今天的經文
[00:09:58.520 --> 00:09:59.960]  一開始
[00:09:59.960 --> 00:10:02.240]  在二十一節
[00:10:02.240 --> 00:10:05.900]  萬軍之夜壞,以致你神如止雪
[00:10:05.900 --> 00:10:10.080]  你們將,要將繁濟加在你們的祭物上
[00:10:10.080 --> 00:10:11.700]  又要吃肉
[00:10:11.700 --> 00:10:14.960]  這段經文說什麼呢?
[00:10:14.960 --> 00:10:18.300]  當時的繁濟呢
[00:10:18.300 --> 00:10:22.180]  是要將所有祭物燒光的
[00:10:22.180 --> 00:10:27.140]  有些祭物是可以,不用燒光
[00:10:27.140 --> 00:10:30.020]  有些祭物是可以剩下來的,甚至可以分開吃
[00:10:30.020 --> 00:10:31.600]  但是繁濟是不可以的
[00:10:31.600 --> 00:10:33.920]  但是這位神呢,就跟他說
[00:10:33.920 --> 00:10:35.480]  你的繁濟
[00:10:35.480 --> 00:10:38.740]  你的祭物,你們可以吃
[00:10:38.740 --> 00:10:42.140]  你們去吃肉吧,吃了繁濟的肉吧
[00:10:42.140 --> 00:10:46.400]  因為其實,想想
[00:10:46.400 --> 00:10:48.580]  神是說晦氣話
[00:10:48.580 --> 00:10:50.180]  是不是?
[00:10:50.180 --> 00:10:53.440]  其實他的憤怒就是已經達到
[00:10:53.440 --> 00:10:56.280]  已經達到一個很頂點
[00:10:56.780 --> 00:10:59.260]  所以他其實是在說
[00:10:59.260 --> 00:11:00.260]  你們隨便吃吧
[00:11:00.260 --> 00:11:03.860]  我都不在乎,你怎樣的敬拜
[00:11:03.860 --> 00:11:06.740]  我不在乎,因為心都不在這裡
[00:11:06.740 --> 00:11:10.060]  你只是想做做這些事,讓我保佑你
[00:11:10.060 --> 00:11:12.080]  然後你可以做自己的事
[00:11:12.080 --> 00:11:16.840]  神就覺得,你做什麼,都無關同陽
[00:11:16.840 --> 00:11:20.980]  我們做婚姻輔導的人,我們都知道
[00:11:20.980 --> 00:11:24.360]  或者見慣,夫婦們大吵大鬧
[00:11:24.360 --> 00:11:27.760]  很厲害的,我們不怕的,連到我膽子很大
[00:11:27.760 --> 00:11:31.720]  但是有一樣東西我們很怕的,他們是完全不吵
[00:11:31.720 --> 00:11:36.200]  靜下來,對方做了什麼得罪了他呢
[00:11:36.200 --> 00:11:38.140]  他都沒有反應
[00:11:38.140 --> 00:11:40.700]  這個是一個
[00:11:40.700 --> 00:11:44.180]  最可怕的靈證
[00:11:44.180 --> 00:11:48.340]  你表示,這個人已經跟我無關
[00:11:48.340 --> 00:11:49.980]  他做什麼都不關我的事
[00:11:49.980 --> 00:11:52.720]  也是一個離婚的前奏
[00:11:53.780 --> 00:11:56.780]  神一說出這句話,不關你的事,你做吧
[00:11:56.780 --> 00:11:57.780]  你隨便吧
[00:11:57.780 --> 00:12:04.340]  也預示了,他要放棄了這一代的伊斯蘭人
[00:12:04.340 --> 00:12:10.520]  神其實想要他的子民做些什麼呢
[00:12:10.520 --> 00:12:12.980]  在二二節說
[00:12:12.980 --> 00:12:15.100]  述說以前
[00:12:15.100 --> 00:12:19.860]  因為我將你們祖先從埃及地領出來的那一天
[00:12:20.520 --> 00:12:24.920]  犯罪和祭物的事,我並沒有提出,也沒有吩咐
[00:12:24.920 --> 00:12:29.440]  其實他沒有提出這件事
[00:12:29.440 --> 00:12:31.900]  而是我只吩咐他們一件事
[00:12:31.900 --> 00:12:34.620]  你們當聽從我的話
[00:12:34.620 --> 00:12:39.540]  神就是,這件事最重要,你聽我的話
[00:12:39.540 --> 00:12:43.100]  那我就作你的神,你作我的子民
[00:12:43.100 --> 00:12:46.940]  你們走我所吩咐的一切路
[00:12:46.940 --> 00:12:48.360]  就可以得福
[00:12:49.140 --> 00:12:54.120]  這就是神最重要,最需要我們去進行的一件事
[00:12:54.120 --> 00:12:57.320]  但結果百姓是怎樣呢
[00:12:57.320 --> 00:13:01.240]  回看二十四,二十六,二十七節
[00:13:01.240 --> 00:13:04.860]  很明顯你看到,我highlight了
[00:13:04.860 --> 00:13:06.940]  不斷的吩咐
[00:13:06.940 --> 00:13:10.900]  有七個吩咐,吩咐什麼呢,吩咐聽從
[00:13:10.900 --> 00:13:12.720]  吩咐側耳聽
[00:13:12.720 --> 00:13:15.620]  吩咐聽我的話,吩咐側耳聽
[00:13:15.620 --> 00:13:18.660]  吩咐聽你的話,呼喚他們
[00:13:18.660 --> 00:13:20.200]  他們不回應
[00:13:20.200 --> 00:13:25.940]  還有一個詞是「硬著頸看」
[00:13:25.940 --> 00:13:29.080]  這個我們經常看到,先知罵,以色列文就是這樣
[00:13:29.080 --> 00:13:31.900]  不過我記了幾個詞,稍後會再出現
[00:13:31.900 --> 00:13:35.420]  這七個吩咐
[00:13:35.420 --> 00:13:39.800]  可以說是強烈地表達了他們那種不聽從
[00:13:39.800 --> 00:13:41.960]  和叛逆神的態度
[00:13:41.960 --> 00:13:46.340]  另外呢,兩次提到側耳聽
[00:13:46.440 --> 00:13:49.200]  原本的意思是
[00:13:49.200 --> 00:13:52.380]  把耳朵伸長一點去聽,像偷聽別人那樣
[00:13:52.380 --> 00:13:54.380]  但是呢
[00:13:54.380 --> 00:13:57.920]  我現在就越來越明白
[00:13:57.920 --> 00:14:00.840]  為什麼要側耳聽,因為
[00:14:00.840 --> 00:14:02.200]  開始撞窿了
[00:14:02.200 --> 00:14:05.560]  那對跟我高度有點距離的人
[00:14:05.560 --> 00:14:08.920]  或者是講話小聲的人,我側起耳朵去聽
[00:14:08.920 --> 00:14:11.920]  那這個就是
[00:14:11.920 --> 00:14:15.060]  我們聽神的說話,都好像很慎重
[00:14:15.060 --> 00:14:18.560]  很留心地去聽神的說話
[00:14:18.560 --> 00:14:22.740]  廿五節
[00:14:22.740 --> 00:14:25.640]  他在講「不」之後
[00:14:25.640 --> 00:14:28.680]  他提到「自從你祖先出埃及地的那一天
[00:14:28.680 --> 00:14:31.660]  直到今日,我每一日
[00:14:31.660 --> 00:14:35.660]  一再猜遣我的復仁眾先知到你們那裡去」
[00:14:35.660 --> 00:14:40.140]  其實神從未試過停止去提醒他們
[00:14:40.140 --> 00:14:43.960]  不斷地猜遣先知去提醒他們
[00:14:44.220 --> 00:14:47.200]  如果我們看回聖經
[00:14:47.200 --> 00:14:49.840]  是很多地方都引證了
[00:14:49.840 --> 00:14:51.940]  或者是記述了這件事
[00:14:51.940 --> 00:14:54.940]  首先,亞摩斯先知
[00:14:54.940 --> 00:14:57.940]  神藉著他講「我厭棄你節期,也不喜悅你們嚴肅會
[00:14:57.940 --> 00:15:00.940]  你們雖然向我獻繁祭,素祭我卻不悅
[00:15:00.940 --> 00:15:03.940]  也不顧你們用肥畜獻的平安祭」
[00:15:03.940 --> 00:15:06.940]  也是那樣東西
[00:15:06.940 --> 00:15:10.340]  獻祭那樣東西
[00:15:12.280 --> 00:15:14.320]  另外二才是先知
[00:15:14.320 --> 00:15:17.900]  「你們愛朝見我,碎香你們土謝謝
[00:15:17.900 --> 00:15:20.900]  我都不在乎,我要什麼,我不要你」
[00:15:20.900 --> 00:15:23.900]  「只要你踐踏我婉語」
[00:15:23.900 --> 00:15:26.900]  都是同一句口徑
[00:15:26.900 --> 00:15:29.900]  「你們不要再獻虛浮的公物
[00:15:29.900 --> 00:15:32.900]  香品是我所憎惡的」
[00:15:32.900 --> 00:15:38.900]  其實同樣在河西亞先知
[00:15:38.900 --> 00:15:41.900]  尼加先知這一批
[00:15:41.900 --> 00:15:44.900]  先知都對以色列民
[00:15:44.900 --> 00:15:47.900]  發出同一個警告
[00:15:47.900 --> 00:15:50.900]  就是不要再做表面
[00:15:50.900 --> 00:15:53.900]  只有表面的敬拜儀式或者獻祭
[00:15:53.900 --> 00:15:56.900]  這一切只會令神更加憤怒
[00:15:56.900 --> 00:15:59.900]  在《榮耀歸神》那本書裡面
[00:15:59.900 --> 00:16:02.900]  作者指出了
[00:16:02.900 --> 00:16:05.900]  在教祖期的先知不斷重複
[00:16:05.900 --> 00:16:08.900]  指控百姓以禮儀的細節
[00:16:08.900 --> 00:16:11.900]  作為道德及屬靈罪惡的偽裝
[00:16:11.900 --> 00:16:14.900]  作為道德及屬靈罪惡的偽裝
[00:16:14.900 --> 00:16:17.900]  其實是很容易的
[00:16:17.900 --> 00:16:20.900]  當我們在神聖的禮儀裡面
[00:16:20.900 --> 00:16:23.900]  我們參與其中
[00:16:23.900 --> 00:16:26.900]  我們自然會好像一種神聖那樣
[00:16:26.900 --> 00:16:29.900]  但其實我們的內心是怎樣呢
[00:16:29.900 --> 00:16:32.900]  我們可能還未弄清楚
[00:16:32.900 --> 00:16:35.900]  可能有些自己欺騙自己
[00:16:35.900 --> 00:16:38.900]  接著在28、29節
[00:16:38.900 --> 00:16:41.900]  就是神宣判
[00:16:41.900 --> 00:16:44.900]  祂審判的判詞
[00:16:44.900 --> 00:16:47.900]  28節祂說
[00:16:47.900 --> 00:16:50.900]  你要對他們說
[00:16:50.900 --> 00:16:53.900]  他們就是以色列人
[00:16:53.900 --> 00:16:56.900]  這就是不聽從他們神的話
[00:16:56.900 --> 00:16:59.900]  不領受教誨的國民
[00:16:59.900 --> 00:17:02.900]  誠信已從他們口中消失殆盡
[00:17:02.900 --> 00:17:05.900]  然後在29節
[00:17:05.900 --> 00:17:08.900]  耶路撒冷是要剪頭髮
[00:17:08.900 --> 00:17:11.900]  在光復的高地唱哀歌
[00:17:11.900 --> 00:17:14.900]  為什麼唱哀歌
[00:17:14.900 --> 00:17:17.900]  因為耶和華棄絕離棄了
[00:17:17.900 --> 00:17:20.900]  耶他法祿的世代
[00:17:20.900 --> 00:17:23.900]  這裏說出
[00:17:23.900 --> 00:17:26.900]  他們這群以色列人
[00:17:26.900 --> 00:17:29.900]  將會被耶和華棄絕離棄
[00:17:29.900 --> 00:17:32.900]  從以色列的歷史中
[00:17:32.900 --> 00:17:35.900]  我們知道
[00:17:35.900 --> 00:17:38.900]  南角猶大北角以色列
[00:17:38.900 --> 00:17:41.900]  最終在沒幾代之後
[00:17:41.900 --> 00:17:44.900]  他們就亡國庇祿
[00:17:44.900 --> 00:17:47.900]  直至到幾代之後的以色列人
[00:17:47.900 --> 00:17:50.900]  他們才有機會再回去故土
[00:17:50.900 --> 00:17:53.900]  我們又想
[00:17:53.900 --> 00:17:56.900]  其實我看這段經文
[00:17:56.900 --> 00:17:59.900]  神是沒有叫他們回轉
[00:17:59.900 --> 00:18:02.900]  直接就說你們錯
[00:18:02.900 --> 00:18:05.900]  然後你們就這樣宣判
[00:18:05.900 --> 00:18:08.900]  其實神很清楚
[00:18:08.900 --> 00:18:11.900]  比任何人都清楚
[00:18:11.900 --> 00:18:14.900]  這群人是不會回轉
[00:18:14.900 --> 00:18:17.900]  所以他很直接宣判
[00:18:17.900 --> 00:18:20.900]  審判的結果
[00:18:20.900 --> 00:18:23.900]  但有趣的是
[00:18:23.900 --> 00:18:26.900]  耶利米書的六章二十九節
[00:18:26.900 --> 00:18:29.900]  神一早已經預言了
[00:18:29.900 --> 00:18:32.900]  耶利米說這麼多東西
[00:18:32.900 --> 00:18:35.900]  終是套現
[00:18:35.900 --> 00:18:38.900]  其實是不會改變任何東西
[00:18:38.900 --> 00:18:41.900]  我們就不禁問一問題
[00:18:41.900 --> 00:18:44.900]  神差耶利米
[00:18:44.900 --> 00:18:47.900]  說這麼多東西
[00:18:47.900 --> 00:18:50.900]  並且要受這麼多苦
[00:18:50.900 --> 00:18:53.900]  或者我們從
[00:18:53.900 --> 00:18:56.900]  耶利米本人去看
[00:18:56.900 --> 00:18:59.900]  我們從這裏看到
[00:18:59.900 --> 00:19:02.900]  耶利米本身就是
[00:19:02.900 --> 00:19:05.900]  一個可敬可佩的先知
[00:19:05.900 --> 00:19:08.900]  因為他知道雖然這些東西是沒有結果
[00:19:08.900 --> 00:19:11.900]  甚至是很危險
[00:19:11.900 --> 00:19:14.900]  但他依然信服神
[00:19:14.900 --> 00:19:17.900]  張神要說的是
[00:19:17.900 --> 00:19:20.900]  原原本本的
[00:19:20.900 --> 00:19:23.900]  跟這群背叛神的人說
[00:19:23.900 --> 00:19:26.900]  假如我們知道某君
[00:19:26.900 --> 00:19:29.900]  他很討厭基督徒
[00:19:29.900 --> 00:19:32.900]  每逢有人跟他傳福音
[00:19:32.900 --> 00:19:35.900]  都被他罵得狗血淋頭
[00:19:35.900 --> 00:19:38.900]  我們還敢不敢跟他傳福音呢
[00:19:38.900 --> 00:19:41.900]  我們就找
[00:19:41.900 --> 00:19:44.900]  這個比較遲一點
[00:19:44.900 --> 00:19:47.900]  耶利米才知道
[00:19:47.900 --> 00:19:50.900]  他所做的
[00:19:50.900 --> 00:19:53.900]  或者所忍受的
[00:19:53.900 --> 00:19:56.900]  是遠高於被這個人罵得狗血淋頭
[00:19:56.900 --> 00:19:59.900]  然後不斷地走
[00:19:59.900 --> 00:20:02.900]  而是遠超過這個範疇
[00:20:02.900 --> 00:20:05.900]  所以忍受一切
[00:20:05.900 --> 00:20:08.900]  我們又想到
[00:20:08.900 --> 00:20:11.900]  神為什麼這樣做呢
[00:20:11.900 --> 00:20:14.900]  也永遠不會有一個很肯定的答案
[00:20:14.900 --> 00:20:17.900]  但雖然一切警告
[00:20:17.900 --> 00:20:20.900]  並不能改變
[00:20:20.900 --> 00:20:23.900]  這個叛逆的一代
[00:20:23.900 --> 00:20:26.900]  但我們繼續看聖經的時候
[00:20:26.900 --> 00:20:29.900]  就知道當代
[00:20:29.900 --> 00:20:32.900]  在幾代之後的以色列人
[00:20:32.900 --> 00:20:35.900]  當他們回顧這段歷史的時候
[00:20:35.900 --> 00:20:38.900]  他們就深深明白自己民族的錯
[00:20:38.900 --> 00:20:41.900]  他們都明白神其實真的很愛他們
[00:20:41.900 --> 00:20:44.900]  在黎密希米記
[00:20:44.900 --> 00:20:47.900]  第九章
[00:20:47.900 --> 00:20:50.900]  以斯拉帶領一群以色列人
[00:20:50.900 --> 00:20:53.900]  作一個向神認罪的禱告
[00:20:53.900 --> 00:20:56.900]  其中我們看到他們有一些很深刻的感受
[00:20:56.900 --> 00:20:59.900]  亦都是回應著剛才七章
[00:20:59.900 --> 00:21:02.900]  21至28節的經文
[00:21:02.900 --> 00:21:05.900]  他說你警戒他們
[00:21:05.900 --> 00:21:08.900]  歸順理律法
[00:21:08.900 --> 00:21:11.900]  他們欲行是狂妄
[00:21:11.900 --> 00:21:14.900]  不聽從你的誡命
[00:21:14.900 --> 00:21:17.900]  然後乾犯你的短章
[00:21:17.900 --> 00:21:20.900]  人若遵行就必因此存活
[00:21:20.900 --> 00:21:23.900]  他們頑梗地扭轉肩頭
[00:21:23.900 --> 00:21:26.900]  硬著頸巷
[00:21:26.900 --> 00:21:29.900]  不肯聽從
[00:21:29.900 --> 00:21:32.900]  但你多年寬容他們
[00:21:32.900 --> 00:21:35.900]  終先之勸解他們
[00:21:35.900 --> 00:21:38.900]  又是回到神剛才所說的
[00:21:38.900 --> 00:21:41.900]  他們仍不則而聽
[00:21:41.900 --> 00:21:44.900]  同一個詞
[00:21:44.900 --> 00:21:47.900]  所以你將他們交在
[00:21:47.900 --> 00:21:50.900]  列邦民族的手中
[00:21:50.900 --> 00:21:53.900]  然而結論就是
[00:21:53.900 --> 00:21:56.900]  因你豐富的憐憫
[00:21:56.900 --> 00:21:59.900]  你不傳言滅絕他們
[00:21:59.900 --> 00:22:02.900]  你便是「憐憫的神」
[00:22:02.900 --> 00:22:05.900]  在那一代的異星人
[00:22:05.900 --> 00:22:08.900]  終於看到神是多麼愛他們
[00:22:08.900 --> 00:22:11.900]  憐憫他們
[00:22:11.900 --> 00:22:14.900]  或者我們很自然地
[00:22:14.900 --> 00:22:17.900]  想到一個問題
[00:22:17.900 --> 00:22:20.900]  我們只要聽神的話就行了
[00:22:20.900 --> 00:22:23.900]  不需要敬拜他
[00:22:23.900 --> 00:22:26.900]  又或者沒那麼盡的
[00:22:26.900 --> 00:22:29.900]  敬拜只是一些宗教儀式
[00:22:29.900 --> 00:22:32.900]  不要誣陷太大 屬靈異異
[00:22:32.900 --> 00:22:35.900]  我們看看
[00:22:35.900 --> 00:22:38.900]  啟示錄一段經文
[00:22:38.900 --> 00:22:41.900]  啟示錄七章九節
[00:22:41.900 --> 00:22:44.900]  此後我觀看
[00:22:44.900 --> 00:22:47.900]  有許多人
[00:22:47.900 --> 00:22:50.900]  從各邦各族各支派
[00:22:50.900 --> 00:22:53.900]  各種語言到神的寶座面前
[00:22:53.900 --> 00:22:56.900]  然後大聲喊
[00:22:56.900 --> 00:22:59.900]  願救恩歸於坐在寶座上
[00:22:59.900 --> 00:23:02.900]  我們的神也歸於高揚
[00:23:02.900 --> 00:23:05.900]  然後很大
[00:23:05.900 --> 00:23:08.900]  幾多場面
[00:23:08.900 --> 00:23:11.900]  眾天使都站在寶座
[00:23:11.900 --> 00:23:14.900]  眾長老以及四活物周圍
[00:23:14.900 --> 00:23:17.900]  虎伏在寶座前進拜神
