
[00:00:00.000 --> 00:00:05.120]  大概還是想跟各位來在我們當中做一些信仰的反省
[00:09:49.820 --> 00:09:55.180]  其實我以後會讀到一段經文是在路加福音的第18章
[00:09:55.180 --> 00:09:57.760]  我記得我們今天會讀18章其中一段經文
[00:09:57.760 --> 00:10:03.380]  在18章另外一段經文就講到一個寡婦跑到一個官面前去囚她
[00:10:03.380 --> 00:10:05.700]  就是那種是就是一種
[00:10:05.700 --> 00:10:08.260]  那個在猶太人禱告當中一個
[00:10:08.260 --> 00:10:11.060]  常有的心態就是說他要死纏難打
[00:10:11.060 --> 00:10:14.140]  就是在神面前要囚什麼
[00:10:14.660 --> 00:10:18.500]  就是那樣子那個姿態那種心態是這樣子
[00:10:18.500 --> 00:10:22.340]  有點像如果是用舊約來講
[00:10:22.340 --> 00:10:26.960]  我不曉得大家有沒有印象或有沒有讀過就是亞伯拉罕
[00:10:26.960 --> 00:10:30.540]  亞伯拉罕他有一次是跟神來
[00:10:30.540 --> 00:10:32.060]  談話
[00:10:32.060 --> 00:10:34.620]  神要消滅兩個城市
[00:10:34.620 --> 00:10:39.240]  那個城市太惡了這些很多壞事做了很多壞事
[00:10:39.240 --> 00:10:41.800]  所以那個神要消滅那個
[00:10:41.800 --> 00:10:43.080]  城市的時候
[00:10:43.340 --> 00:10:47.680]  亞伯拉罕因為知道他其實他有很多原因其中一個原因是他的
[00:10:47.680 --> 00:10:49.980]  子兒羅德在住在那個城市
[00:10:49.980 --> 00:10:51.780]  所以他就跟神求了
[00:10:51.780 --> 00:10:53.580]  他跟神求是怎麼樣
[00:10:53.580 --> 00:10:56.400]  就有點像那個死纏難打就是
[00:10:56.400 --> 00:11:01.260]  求神如果有50個好人你就不要消滅這個城市然後
[00:11:01.260 --> 00:11:04.080]  這是一集就是這樣去講
[00:11:04.080 --> 00:11:06.380]  就是有點像這樣子的味道
[00:11:06.380 --> 00:11:08.440]  待會我們會講這個意思
[00:11:08.440 --> 00:11:11.000]  所以我想說就是說
[00:11:11.500 --> 00:11:13.800]  猶太人他們很會禱告
[00:11:13.800 --> 00:11:16.100]  他們有很多的
[00:11:16.100 --> 00:11:18.660]  禱告的傳統
[00:11:18.660 --> 00:11:25.320]  但他們那個門耶穌的門路他們學會反省他們反省自己的禱告
[00:11:25.320 --> 00:11:27.380]  到底是不是真的是禱告呢
[00:11:27.380 --> 00:11:30.180]  所以他們來到耶穌的面前就是求
[00:11:30.180 --> 00:11:33.260]  問耶穌一個最簡單的問題
[00:11:33.260 --> 00:11:35.820]  求耶穌教導他們
[00:11:35.820 --> 00:11:36.580]  禱告
[00:11:36.580 --> 00:11:38.880]  其實對猶太人來說這個是
[00:11:38.880 --> 00:11:40.680]  他們不應該這樣子問
[00:11:41.700 --> 00:11:45.800]  他們也不應該不會禱告他這樣子問就好像他都不會禱告
[00:11:45.800 --> 00:11:51.180]  但他們從小就開始在家庭教育宗教教育當中就已經很會禱告
[00:11:51.180 --> 00:11:52.720]  也常常禱告
[00:11:52.720 --> 00:11:58.860]  所以這群門徒其實也是很好了他們也會反省他們自己的禱告
[00:11:58.860 --> 00:12:04.500]  所以今天如果在座我們當中你做基督徒做了很久的話
[00:12:04.500 --> 00:12:09.360]  我也想邀請你我們起來反省我們的禱告是不是真的懂
[00:12:10.640 --> 00:12:12.940]  我真的懂這個禱告嗎
[00:12:12.940 --> 00:12:15.760]  好我跟各位來從
[00:12:15.760 --> 00:12:19.080]  這段經文18章的
[00:12:19.080 --> 00:12:25.480]  我先用這段經文然後其實福音書當中其實很多關於禱告的經文
[00:12:25.480 --> 00:12:27.540]  有不同的教導不同的學習
[00:12:27.540 --> 00:12:29.840]  我想先從這個18章
[00:12:29.840 --> 00:12:30.620]  一段的
[00:12:30.620 --> 00:12:33.420]  耶穌所講的一個比喻
[00:12:33.420 --> 00:12:36.240]  我們來學禱告這個我覺得是
[00:12:36.240 --> 00:12:39.060]  很重要的一個開始
[00:12:39.060 --> 00:12:40.340]  我們找到的話
[00:12:40.600 --> 00:12:45.980]  他講到一個法力善言的禱告跟一個瑞麗的禱告在他們做一個比較
[00:12:45.980 --> 00:12:49.560]  我們從這兩個比較當中來學一個禱告的功課
[00:12:49.560 --> 00:12:51.860]  我們看到的我邀請各位
[00:12:51.860 --> 00:12:53.140]  有看到嗎
[00:12:53.140 --> 00:12:55.200]  有點可能不太清楚的話
[00:12:55.200 --> 00:12:56.220]  不好意思
[00:12:56.220 --> 00:13:01.340]  我們來一起來讀一遍好了我們來讀這段經文預備來
[00:13:01.340 --> 00:13:06.960]  耶穌向那些仗著自己是義人藐視別人的
[00:13:06.960 --> 00:13:09.520]  設一個比喻說
[00:13:09.780 --> 00:13:12.600]  有兩個人上店裡去禱告
[00:13:12.600 --> 00:13:14.900]  一個是法力善言
[00:13:14.900 --> 00:13:16.440]  一個是瑞麗
[00:13:16.440 --> 00:13:18.480]  法力善言站著
[00:13:18.480 --> 00:13:21.040]  自言自語的禱告說
[00:13:21.040 --> 00:13:23.340]  神啊我感謝你
[00:13:23.340 --> 00:13:25.640]  無向別人勒索
[00:13:25.640 --> 00:13:26.420]  不義
[00:13:26.420 --> 00:13:27.440]  堅硬
[00:13:27.440 --> 00:13:29.500]  也不像這個瑞麗
[00:13:29.500 --> 00:13:32.820]  我一個禮拜進食兩次
[00:13:32.820 --> 00:13:36.920]  凡我所得的都捐上十分之一
[00:13:38.200 --> 00:13:40.760]  那瑞麗遠遠的站著
[00:13:40.760 --> 00:13:43.580]  連舉目望天也不敢
[00:13:43.580 --> 00:13:45.620]  只垂著胸說
[00:13:45.620 --> 00:13:46.640]  神啊
[00:13:46.640 --> 00:13:49.460]  開恩可憐我這個罪人
[00:13:49.460 --> 00:13:51.500]  我告訴你們
[00:13:51.500 --> 00:13:55.860]  這人回家去比那人倒算為義了
[00:13:55.860 --> 00:13:59.700]  因為凡至高的必降為悲
[00:13:59.700 --> 00:14:00.720]  自卑的
[00:14:00.720 --> 00:14:02.780]  必升為高
[00:14:02.780 --> 00:14:04.320]  兩個人
[00:14:04.320 --> 00:14:05.340]  兩個
[00:14:05.340 --> 00:14:07.380]  禱告的那個
[00:14:08.160 --> 00:14:10.200]  狀況是不同的
[00:14:10.200 --> 00:14:11.740]  第一個法力善言
[00:14:11.740 --> 00:14:13.540]  他是怎麼樣禱告的
[00:14:13.540 --> 00:14:16.860]  這裡告訴我們
[00:14:16.860 --> 00:14:19.940]  這個很明顯的
[00:14:19.940 --> 00:14:22.760]  法力善言是站著禱告
[00:14:22.760 --> 00:14:28.900]  這個就我們不講這個要站著禱告坐著禱告跪著禱告這個我們不用講
[00:14:28.900 --> 00:14:31.200]  但站著禱告不是最重要啦
[00:14:31.200 --> 00:14:32.480]  他是怎麼樣禱告
[00:14:32.480 --> 00:14:37.340]  自言自語
[00:14:37.600 --> 00:14:38.880]  自言自語
[00:14:38.880 --> 00:14:40.420]  這個是什麼意思
[00:14:40.420 --> 00:14:42.980]  他大概是上自己禱告
[00:14:42.980 --> 00:14:47.080]  不太像神禱告雖然他說一開口就說神啊
[00:14:47.080 --> 00:14:48.360]  我感謝你
[00:14:48.360 --> 00:14:50.920]  但我們從這個形容
[00:14:50.920 --> 00:14:55.780]  其實這個法力善言他那個禱告其實不太像神禱告
[00:14:55.780 --> 00:14:58.600]  他只是想說自己想說的話
[00:14:58.600 --> 00:15:01.420]  他有點就是像自己禱告的樣子
[00:15:01.420 --> 00:15:05.000]  他這樣子的心態是這樣的
[00:15:05.000 --> 00:15:06.280]  這好像是
[00:15:07.040 --> 00:15:09.340]  跟神有點是上課了
[00:15:09.340 --> 00:15:10.360]  我來了
[00:15:10.360 --> 00:15:15.740]  有點報到我來了神我就要來向你禱告
[00:15:15.740 --> 00:15:17.280]  他自說自話了
[00:15:17.280 --> 00:15:19.320]  然後他就是
[00:15:19.320 --> 00:15:20.340]  在
[00:15:20.340 --> 00:15:26.240]  眾人面前其實他是一個比較明顯的地方啦我們都說他在聖殿當中
[00:15:26.240 --> 00:15:30.080]  他是很想告訴人說我有做這禱告
[00:15:30.080 --> 00:15:31.880]  我有做禱告
[00:15:33.420 --> 00:15:37.780]  然後在他是有點後面就說他做了什麼
[00:15:37.780 --> 00:15:39.820]  他不單是有禱告
[00:15:39.820 --> 00:15:44.420]  他也在禱告當中說我做了什麼我有做什麼
[00:15:44.420 --> 00:15:48.020]  這個都可以嘛這個都很明顯
[00:15:48.020 --> 00:15:50.060]  這個法力善言他大概是
[00:15:50.060 --> 00:15:52.880]  覺得他自己有很多
[00:15:52.880 --> 00:15:55.440]  他是做了很多的東西
[00:15:55.440 --> 00:15:57.480]  做了很多的事情
[00:15:57.480 --> 00:16:02.600]  好然後這個法力善言的對比就是一個瑞麗
[00:16:02.860 --> 00:16:03.880]  這個瑞麗
[00:16:03.880 --> 00:16:06.180]  上神禱告
[00:16:06.180 --> 00:16:08.740]  第一他不是自言自語
[00:16:08.740 --> 00:16:10.800]  他是怎麼樣
[00:16:10.800 --> 00:16:11.820]  他是
[00:16:11.820 --> 00:16:14.380]  連望天也不敢
[00:16:14.380 --> 00:16:17.700]  他是覺得自己很不配
[00:16:17.700 --> 00:16:22.820]  他來到神面前他是很承認自己是他沒有
[00:16:22.820 --> 00:16:27.940]  就是說我們說show off沒有說把他有什麼來帶到神的面前
[00:16:27.940 --> 00:16:30.500]  他我形容他是一個怎麼樣
[00:16:30.500 --> 00:16:32.300]  一無
[00:16:32.820 --> 00:16:33.580]  所有
[00:16:33.580 --> 00:16:35.380]  他來到神面前是
[00:16:35.380 --> 00:16:38.200]  覺得自己很不配
[00:16:38.200 --> 00:16:41.020]  他是一無所有的
[00:16:41.020 --> 00:16:41.780]  來到
[00:16:41.780 --> 00:16:43.060]  神的面前
[00:16:43.060 --> 00:16:45.100]  但耶穌就
[00:16:45.100 --> 00:16:47.660]  稱讚他說在神眼中
[00:16:47.660 --> 00:16:49.720]  神是一個
[00:16:49.720 --> 00:16:52.540]  藝人的話就只有這個瑞麗
[00:16:52.540 --> 00:16:55.860]  所以我不想
[00:16:55.860 --> 00:16:58.160]  幫你的
[00:16:58.160 --> 00:17:01.500]  信仰或是你的宗教的生活
[00:17:01.760 --> 00:17:04.840]  猶太人也好那個穆斯林也好
[00:17:04.840 --> 00:17:09.700]  如果他們有一天會不會有一天他們忘了禱告你會覺得怎麼樣
[00:17:09.700 --> 00:17:12.760]  或許你自己有沒有試過就是說你
[00:17:12.760 --> 00:17:14.300]  吃飯之前
[00:17:14.300 --> 00:17:15.840]  忘了禱告
[00:17:15.840 --> 00:17:18.660]  或許你一天裡面很忙
[00:17:18.660 --> 00:17:20.440]  根本沒有時間禱告
[00:17:20.440 --> 00:17:21.980]  有試過嗎
[00:17:21.980 --> 00:17:27.620]  有時候我跟一些弟兄姐妹吃飯的時候我們各自禱告了
[00:17:28.640 --> 00:17:31.980]  當他有時候有些弟兄姐妹他們吃飯吃到
[00:17:31.980 --> 00:17:33.760]  也不是剛開始不久了
[00:17:33.760 --> 00:17:35.820]  他就問我我有沒有禱告
[00:17:35.820 --> 00:17:40.160]  他懷疑自己到底有沒有在做稅飯禱告
[00:17:40.160 --> 00:17:42.460]  然後他馬上就會怎麼樣
[00:17:42.460 --> 00:17:44.520]  馬上低頭又禱告一詞
[00:17:44.520 --> 00:17:47.580]  其實他可能他已經禱告過他忘了
[00:17:47.580 --> 00:17:48.600]  所以
[00:17:48.600 --> 00:17:50.660]  我想跟各位說就是說
[00:17:50.660 --> 00:17:53.220]  如果你忘記禱告的時候你會怎麼樣
[00:17:53.220 --> 00:17:56.540]  有些會害怕有些人就是覺得
[00:17:56.800 --> 00:18:00.900]  他很害怕無望的禱告這個很重要的也沒有做過
[00:18:00.900 --> 00:18:05.500]  突然之間他要記得醒起
[00:18:05.500 --> 00:18:07.040]  我要禱告的話
[00:18:07.040 --> 00:18:08.060]  他要怎麼樣
[00:18:08.060 --> 00:18:11.140]  就馬上補課了嘛就要補一個禱告
[00:18:11.140 --> 00:18:13.700]  因為如果沒有禱告的話
[00:18:13.700 --> 00:18:15.500]  會不會害怕
[00:18:15.500 --> 00:18:20.100]  可能你做一些事情的決定之前
[00:18:20.100 --> 00:18:23.420]  你突然醒起來我沒有為這個事情禱告
[00:18:23.420 --> 00:18:26.500]  你就很害怕做那個決定是怎麼樣
[00:18:27.780 --> 00:18:28.800]  不順利
[00:18:28.800 --> 00:18:32.380]  神不會
[00:18:32.380 --> 00:18:33.660]  喜悅吧
[00:18:33.660 --> 00:18:39.040]  可能你覺得我做這個事情沒有能力就是因為我
[00:18:39.040 --> 00:18:40.580]  忘了禱告
[00:18:40.580 --> 00:18:42.380]  所以有時候
[00:18:42.380 --> 00:18:43.640]  害怕就是說
[00:18:43.640 --> 00:18:45.180]  我一定要怎麼樣
[00:18:45.180 --> 00:18:47.240]  有一個禱告
[00:18:47.240 --> 00:18:49.280]  在我做什麼事情之前
[00:18:49.280 --> 00:18:52.620]  我一定要禱告要有禱告才可以
[00:18:52.620 --> 00:18:54.920]  我不知道你有沒有這樣子的
[00:18:55.680 --> 00:18:58.500]  想法或是說你的經驗或是你經歷是這樣子
[00:18:58.500 --> 00:19:01.560]  所以今天我很想跟各位來講是怎麼呢
[00:19:01.560 --> 00:19:04.380]  禱告是有很多不同的功課有不同的學習
[00:19:04.380 --> 00:19:08.480]  但今天譬如說我們這個唱的樂師
[00:19:08.480 --> 00:19:10.280]  凡是謝恩
[00:19:10.280 --> 00:19:12.320]  謝恩感恩就是一個禱告
[00:19:12.320 --> 00:19:15.400]  但今天我想跟各位來看是怎麼樣呢
[00:19:15.400 --> 00:19:17.440]  是從有禱告
[00:19:17.440 --> 00:19:19.240]  跟沒有
[00:19:19.240 --> 00:19:22.040]  來看這個禱告的功課
[00:19:22.040 --> 00:19:24.100]  就是跟有跟沒有
[00:19:25.380 --> 00:19:26.400]  禱告當中
[00:19:26.400 --> 00:19:29.480]  有跟沒有是可以幫助我們
[00:19:29.480 --> 00:19:31.520]  真的是學會
[00:19:31.520 --> 00:19:33.320]  怎麼樣禱告
[00:19:33.320 --> 00:19:35.880]  所以禱告第一個是怎麼
[00:19:35.880 --> 00:19:37.420]  禱告不是有
[00:19:37.420 --> 00:19:42.020]  從法律上身上我們來學的是禱告不是有
[00:19:42.020 --> 00:19:44.320]  怎麼樣說呢
[00:19:44.320 --> 00:19:45.860]  禱告不是說
[00:19:45.860 --> 00:19:48.420]  我做了禱告我有禱告
[00:19:48.420 --> 00:19:52.760]  我跟神說我來報到了我來了打個招呼
[00:19:52.760 --> 00:19:54.300]  好像拿到那個批准
[00:19:55.080 --> 00:19:58.920]  甚至說有人說我禱告了以後就好像拿了一個護身符
[00:19:58.920 --> 00:20:02.240]  我就可以什麼都可以做了什麼都不怕
[00:20:02.240 --> 00:20:05.060]  禱告不是這樣子
[00:20:05.060 --> 00:20:07.880]  不是我有做了禱告
[00:20:07.880 --> 00:20:09.920]  我好像就已經
[00:20:09.920 --> 00:20:10.960]  很
[00:20:10.960 --> 00:20:14.280]  很可以做什麼事情都可以做
[00:20:14.280 --> 00:20:20.940]  在我們的真的是跟不同的基督徒來
[00:20:22.220 --> 00:20:25.300]  有時候是要需要幫助一些基督徒的手
[00:20:25.300 --> 00:20:29.900]  有時候都是看到不同的弟兄姐妹有不同的他們
[00:20:29.900 --> 00:20:31.700]  信仰上的
[00:20:31.700 --> 00:20:32.720]  軟弱
[00:20:32.720 --> 00:20:35.800]  曾經有一個基督徒跟我說
[00:20:35.800 --> 00:20:37.840]  他覺得他
[00:20:37.840 --> 00:20:38.860]  禱告我
[00:20:38.860 --> 00:20:40.900]  禱告過了
