
[00:00:00.000 --> 00:00:05.080]  各位頂智媒朋友 早上好
[00:03:52.560 --> 00:03:54.240]  有沒有留意他的新聞?
[00:03:54.240 --> 00:03:56.320]  帶到火星
[00:03:56.320 --> 00:04:00.800]  但是他從澳洲或者地球去火星多久呢?
[00:04:00.800 --> 00:04:06.560]  不是很久 大概是三至六個月就可以去到
[00:04:06.560 --> 00:04:10.400]  我不知道這個計劃如果成功的話
[00:04:10.400 --> 00:04:13.280]  你有沒有想過參加呢?
[00:04:13.280 --> 00:04:15.920]  不要計錢 不要想錢
[00:04:15.920 --> 00:04:17.680]  如果是免費的話
[00:04:17.680 --> 00:04:20.720]  你會不會帶著家人坐著他的船
[00:04:20.720 --> 00:04:25.360]  去到Mars去住一下呢?
[00:04:25.360 --> 00:04:28.560]  其實我知道Elon Musk不是第一個
[00:04:28.560 --> 00:04:31.600]  私人的機構去發展太空計劃
[00:04:31.600 --> 00:04:34.720]  而第一個發展太空計劃就是這個公司
[00:04:34.720 --> 00:04:36.560]  叫做Virgin Airlines
[00:04:36.560 --> 00:04:39.760]  可能大家去旅行有坐過他的飛機
[00:04:39.760 --> 00:04:43.280]  他的老闆叫做Richard
[00:04:43.280 --> 00:04:47.120]  這個公司有一個很重要的計劃
[00:04:47.120 --> 00:04:50.160]  叫做Virgin Galactic
[00:04:50.160 --> 00:04:53.840]  早在2014年已經開始計劃
[00:04:53.840 --> 00:04:58.400]  怎樣將人帶到他的宇宙裡面
[00:04:58.400 --> 00:05:01.040]  不過可惜在2014年10月
[00:05:01.040 --> 00:05:02.960]  他們做了很多嘗試
[00:05:02.960 --> 00:05:04.880]  他們嘗試失敗了
[00:05:04.880 --> 00:05:09.120]  當中有兩個機師都是死亡的
[00:05:09.120 --> 00:05:16.000]  不過這個失敗沒有阻礙人類去探索這個宇宙
[00:05:16.000 --> 00:05:20.080]  因為人對太空實在有很大的好奇
[00:05:20.080 --> 00:05:22.800]  我們很想盡量去知道
[00:05:22.800 --> 00:05:29.760]  究竟這個宇宙裡面充滿了什麼地方和神秘感
[00:05:29.760 --> 00:05:31.360]  我們好奇
[00:05:31.360 --> 00:05:32.560]  或者我們自己認知
[00:05:32.560 --> 00:05:36.400]  究竟這個宇宙有多大呢?
[00:05:36.400 --> 00:05:39.440]  我嘗試用一些大家很熟悉的單位
[00:05:39.440 --> 00:05:40.880]  就是我們坐過的飛機
[00:05:40.880 --> 00:05:42.800]  我們去衡量或者看一下
[00:05:42.800 --> 00:05:47.040]  究竟這個宇宙有多大好不好?
[00:05:47.040 --> 00:05:50.000]  我們坐過的飛機有多快呢?
[00:05:50.000 --> 00:05:52.320]  不知道大家坐飛機的時候有沒有留意一下
[00:05:52.320 --> 00:05:54.560]  究竟飛機飛得多快呢?
[00:05:54.560 --> 00:06:02.400]  飛機大概平均一小時可以飛900公里
[00:06:02.400 --> 00:06:06.000]  所以如果以雪梨去到香港的距離
[00:06:06.000 --> 00:06:10.800]  大概坐8個小時就回到香港了
[00:06:10.800 --> 00:06:14.640]  在外旅遊的大家都大概知道那個地方
[00:06:14.640 --> 00:06:21.120]  那太陽是有多大呢?
[00:06:21.120 --> 00:06:27.440]  由地球去到月球大概是38萬公里左右
[00:06:27.440 --> 00:06:29.440]  如果我們坐飛機的話
[00:06:29.440 --> 00:06:35.040]  大概坐10天就應該可以去到月球了
[00:06:35.040 --> 00:06:37.440]  再遠一點好不好?
[00:06:37.440 --> 00:06:41.280]  如果我們去到整個太陽系最邊邊
[00:06:41.280 --> 00:06:43.680]  就是海王星
[00:06:43.680 --> 00:06:47.360]  大概是有40億公里的
[00:06:47.360 --> 00:06:51.200]  我們坐的飛機不是很長時間
[00:06:51.200 --> 00:06:58.560]  大概488年就可以由地球坐飛機去到海王星了
[00:06:58.560 --> 00:07:02.160]  你說488年可能我沒那麼長壽
[00:07:02.160 --> 00:07:08.320]  那快一點吧 我們不如坐一下SpaceX的火箭
[00:07:08.320 --> 00:07:15.440]  大概是17年左右就可以從這裡去到太陽系的邊際
[00:07:15.440 --> 00:07:19.280]  那你說17年也是很久的 可不可以快一點呢?
[00:07:19.280 --> 00:07:25.040]  假如有一天Elon Musk發明了一個光速的飛船
[00:07:25.040 --> 00:07:31.120]  大概是4個小時就可以由地球飛到太陽系的邊際
[00:07:31.120 --> 00:07:35.440]  這個是我們的太陽系
[00:07:35.440 --> 00:07:39.760]  那銀河系有多大呢?
[00:07:39.760 --> 00:07:45.440]  銀河系大概是有10萬光年
[00:07:45.440 --> 00:07:49.040]  那整個宇宙又有多大呢?
[00:07:49.040 --> 00:07:52.240]  宇宙有人說是沒有盡頭的
[00:07:52.240 --> 00:07:58.400]  有人說是有限期的 大概是90億光年的時間
[00:07:58.400 --> 00:08:01.440]  就是說如果我們坐著一架光速的飛機
[00:08:01.440 --> 00:08:04.480]  不是很長時間 你飛90億年
[00:08:04.480 --> 00:08:11.280]  就去到宇宙的邊際了
[00:08:11.280 --> 00:08:15.280]  花了那麼多時間 我們去認識這個宇宙
[00:08:15.280 --> 00:08:19.280]  說它可以幫助我們去看今天詩篇第八篇
[00:08:19.280 --> 00:08:24.640]  這個經文 和會引發我們更深的思想
[00:08:24.640 --> 00:08:32.800]  宇宙的浩大 怎麼看今天我們所看的詩篇呢?
[00:08:32.800 --> 00:08:37.360]  宇宙的偉大和人的渺小
[00:08:37.360 --> 00:08:39.360]  雖然在第三和第四節
[00:08:39.360 --> 00:08:43.520]  它說我觀看你手指所做的天
[00:08:43.520 --> 00:08:47.280]  並你所陳設的月亮星宿
[00:08:47.280 --> 00:08:52.080]  然後詩人大話說 人算什麼?
[00:08:52.080 --> 00:08:56.160]  當詩人大話在夜間去仰望天空的時候
[00:08:56.160 --> 00:08:58.400]  它立時有個很重要的反應就是
[00:08:58.400 --> 00:09:02.080]  人真是很渺小
[00:09:02.080 --> 00:09:04.080]  而我相信當時的大衛
[00:09:04.080 --> 00:09:07.280]  他是用他的肉眼去看這個宇宙
[00:09:07.280 --> 00:09:12.400]  他不是用那些超級的望遠鏡去看
[00:09:12.400 --> 00:09:17.120]  他只是用他的眼睛 就有一個這樣的反應
[00:09:17.120 --> 00:09:22.560]  今天當我們去對這個宇宙有更加深的認知的時候
[00:09:22.560 --> 00:09:27.120]  我們的感受會不會更加的濃烈呢?
[00:09:27.120 --> 00:09:31.280]  當你看到宇宙是90億光年的時候
[00:09:31.280 --> 00:09:36.080]  我們是否如此的渺小?
[00:09:36.080 --> 00:09:42.800]  人 今天你覺得自己是否一個很渺小的生命呢?
[00:09:42.800 --> 00:09:45.200]  今早我們起床的時候 你有沒有照鏡子?
[00:09:45.200 --> 00:09:47.040]  或者下午 我聽到剛剛有人
[00:09:47.040 --> 00:09:49.840]  忽然下午才來崇拜
[00:09:49.840 --> 00:09:51.840]  今天你有沒有照鏡子呢?
[00:09:51.840 --> 00:09:53.360]  你照鏡子的時候會發覺
[00:09:53.360 --> 00:09:55.440]  一些你不應該有的地方變胖了
[00:09:55.440 --> 00:09:58.160]  多了些肉 我又變胖了
[00:09:58.160 --> 00:10:00.400]  或者我又水腫了
[00:10:00.400 --> 00:10:02.400]  但是當你退後一步的時候
[00:10:02.400 --> 00:10:05.840]  它現在沒什麼分別了
[00:10:05.840 --> 00:10:08.240]  而當我們再退後一點
[00:10:08.240 --> 00:10:10.720]  在現在你住的社區裏面
[00:10:10.720 --> 00:10:15.120]  你的身影又在哪裏呢?
[00:10:15.120 --> 00:10:18.560]  甚至當你遠比整個宇宙茫茫的時候
[00:10:18.560 --> 00:10:25.360]  你存在在什麼地方呢?
[00:10:25.360 --> 00:10:27.280]  當你看清楚的時候
[00:10:27.280 --> 00:10:29.120]  我們好像什麼呢?
[00:10:29.120 --> 00:10:31.440]  我們好像在一個沙灘裏面
[00:10:31.440 --> 00:10:34.160]  一粒的沙一樣
[00:10:34.160 --> 00:10:38.640]  原來對比上帝的創造的宇宙
[00:10:38.640 --> 00:10:41.680]  原來人真的是很渺小
[00:10:41.680 --> 00:10:46.480]  不知道你們是否同意這個說法
[00:10:46.480 --> 00:10:50.720]  有時候我們都覺得自己有一定的份量
[00:10:50.720 --> 00:10:52.800]  我們有一定的位置
[00:10:52.800 --> 00:10:55.120]  特別如果我們工作一段時間
[00:10:55.120 --> 00:10:58.560]  在公司、在世界、在社區一些位置的時候
[00:10:58.560 --> 00:11:02.640]  我們都覺得其實我是有能力的人
[00:11:02.640 --> 00:11:07.360]  我是應該值得被人尊重的一個生命
[00:11:07.360 --> 00:11:09.840]  但是有時候我們會發覺
[00:11:09.840 --> 00:11:11.680]  當我們被人忽略
[00:11:11.680 --> 00:11:13.680]  或者被不看重的時候
[00:11:13.680 --> 00:11:16.240]  我們心裏面很不舒服
[00:11:16.240 --> 00:11:19.360]  為什麼人會這樣看低我自己呢?
[00:11:19.360 --> 00:11:23.680]  我不是應該得到別人尊重的嗎?
[00:11:23.680 --> 00:11:28.400]  但當人在創造宇宙茫茫的創造主之前
[00:11:28.400 --> 00:11:30.720]  你發覺原來我們人的
[00:11:30.720 --> 00:11:35.200]  我們位置實在都是很微不足道
[00:11:35.200 --> 00:11:38.080]  以致斯人大衛他見到上帝創造
[00:11:38.080 --> 00:11:42.000]  他說人算得上什麼呢?
[00:11:42.000 --> 00:11:43.840]  有時候我們去到上帝面前
[00:11:43.840 --> 00:11:46.560]  說我們都學習了一個很重要的功課
[00:11:46.560 --> 00:11:51.600]  我們都要學習如何謙卑我們自己
[00:11:51.600 --> 00:11:53.680]  無論今天我們成就如何
[00:11:53.680 --> 00:11:55.280]  我們的遺訓如何
[00:11:55.280 --> 00:11:56.880]  原來在上帝面前
[00:11:56.880 --> 00:12:03.280]  我們都是很微小的一個生命
[00:12:03.280 --> 00:12:05.280]  人的渺小
[00:12:05.280 --> 00:12:08.960]  但同樣看到神是很看重
[00:12:08.960 --> 00:12:11.520]  當斯人大衛觀看宇宙茫茫
[00:12:11.520 --> 00:12:14.000]  知道自己是很渺小的時候
[00:12:14.000 --> 00:12:20.000]  但很寶貴的就是他看不到上帝忽略他
[00:12:20.000 --> 00:12:22.880]  相反令他難以相信的就是
[00:12:22.880 --> 00:12:28.800]  上帝如此看重他的存在
[00:12:28.800 --> 00:12:30.640]  經文第四節說
[00:12:30.640 --> 00:12:33.600]  人算什麼你竟顧念他
[00:12:33.600 --> 00:12:38.160]  世人算什麼你竟眷顧他
[00:12:38.160 --> 00:12:41.920]  顧念在原文是牢記於心的意思
[00:12:41.920 --> 00:12:46.320]  即是上帝是緊緊的記住大衛這個生命
[00:12:46.320 --> 00:12:48.720]  時時的去掛念他
[00:12:48.720 --> 00:12:50.560]  一個很重要的意思
[00:12:50.560 --> 00:12:52.560]  而眷顧在原文的意思是
[00:12:52.560 --> 00:12:54.400]  細心的去照料
[00:12:54.400 --> 00:13:01.200]  就像母親如何照顧他的嬰孩的情景一樣
[00:13:01.200 --> 00:13:03.440]  斯人大衛從過去的經歷
[00:13:03.440 --> 00:13:08.240]  他實在看不到上帝是多麼的顧念他
[00:13:08.240 --> 00:13:10.160]  多麼的眷顧他
[00:13:10.160 --> 00:13:15.200]  好像母親去看顧一個孩子一樣
[00:13:15.200 --> 00:13:18.960]  無論大衛在野外放羊的時間
[00:13:18.960 --> 00:13:22.480]  或者當大衛去面對巨人哥利亞的時候
[00:13:22.480 --> 00:13:26.480]  甚至當他逃避蘇羅衰殺的時候
[00:13:26.480 --> 00:13:31.440]  原來上帝都沒有離開過大衛一步
[00:13:31.440 --> 00:13:34.480]  雖然大衛是如此的渺小
[00:13:34.480 --> 00:13:40.080]  但是他在生命裡見到上帝的蹤影
[00:13:40.080 --> 00:13:45.440]  上帝是如此的去與去接近
[00:13:45.440 --> 00:13:48.080]  多謝佐佐等姐妹
[00:13:48.080 --> 00:13:54.000]  這個信息帶給我們甚麼安慰呢?
[00:13:54.000 --> 00:13:55.760]  在過去的日子
[00:13:55.760 --> 00:13:58.160]  甚至是今天這個時間
[00:13:58.160 --> 00:14:00.880]  你沒有一刻去想過
[00:14:00.880 --> 00:14:05.760]  你所相信的上帝會離你而去呢?
[00:14:05.760 --> 00:14:07.360]  或者曾經有何時
[00:14:07.360 --> 00:14:12.960]  你覺得上帝忽略了你的需要
[00:14:12.960 --> 00:14:15.280]  你面對一個困難的時候
[00:14:15.280 --> 00:14:20.400]  為何上帝好像無影無蹤呢?
[00:14:20.400 --> 00:14:24.080]  雖然大衛在聖經裡確認
[00:14:24.080 --> 00:14:28.880]  上帝從來沒有離開過他
[00:14:28.880 --> 00:14:33.520]  上帝從來沒有忽略過他在面對不同的環境
[00:14:33.520 --> 00:14:37.520]  無論恐懼、逃避或者真正的時候
[00:14:37.520 --> 00:14:41.680]  上帝從來沒有忽略過他的感受
[00:14:41.680 --> 00:14:50.800]  因為上帝是如此的去看重他
[00:14:50.800 --> 00:14:55.440]  不過當大衛觀看上帝所創造宇宙的時候
[00:14:55.440 --> 00:15:00.720]  在邏輯上大衛很難去解釋得到
[00:15:00.720 --> 00:15:05.360]  他發覺他真的好像一個沙灘裡的沙塵一樣微小
[00:15:05.360 --> 00:15:11.600]  為何全能的上帝會這樣去看重他如此的生命呢?
[00:15:11.600 --> 00:15:16.240]  在我們思想的時候發現
[00:15:16.240 --> 00:15:18.880]  上帝創造一個宇宙萬物
[00:15:18.880 --> 00:15:24.560]  有一個很重要的訊息要告訴你和我
[00:15:24.560 --> 00:15:30.800]  就是上帝看我們比所創造的宇宙萬物更加的重要
[00:15:30.800 --> 00:15:35.040]  即使他所創造的宇宙是那麼廣闊也好
[00:15:35.040 --> 00:15:42.960]  也比不上我們在上帝心目中的價值
[00:15:42.960 --> 00:15:44.880]  當中我們領會到
[00:15:44.880 --> 00:15:47.440]  上帝創造宇宙萬物那麼偉大
[00:15:47.440 --> 00:15:50.000]  究竟是為了什麼呢?
[00:15:50.000 --> 00:15:51.920]  今天我們只是活在一個地球
[00:15:51.920 --> 00:15:56.960]  我們如果要旅遊一生的時間都去不完所有地方
[00:15:56.960 --> 00:15:59.280]  我們只是活在一個地球裡面
[00:15:59.280 --> 00:16:04.240]  為何上帝要創造九十億光年這個宇宙萬物
[00:16:04.240 --> 00:16:07.520]  大家有沒有想過這個問題?
[00:16:07.520 --> 00:16:10.960]  最多其實上帝創造太陽系已經足夠了
[00:16:10.960 --> 00:16:13.280]  我們也去不了
[00:16:13.280 --> 00:16:15.840]  創造地球、太陽系已經足夠
[00:16:15.840 --> 00:16:19.920]  為何要創造九十億光年這個宇宙
[00:16:19.920 --> 00:16:23.440]  讓我們去發現呢?
[00:16:23.440 --> 00:16:25.840]  其中我知道上帝創造宇宙萬物
[00:16:25.840 --> 00:16:28.800]  是要顯出祂的能力
[00:16:28.800 --> 00:16:31.120]  所以基本上是一節大話
[00:16:31.120 --> 00:16:36.240]  祢將祢的榮耀彰顯於天
[00:16:36.240 --> 00:16:38.800]  剛才令師透過一些詩歌
[00:16:38.800 --> 00:16:42.880]  讓你歌頌神的偉大
[00:16:42.880 --> 00:16:47.360]  你發現宇宙的浩大和祂的井井有條
[00:16:47.360 --> 00:16:50.240]  背後是想告訴你和我知道
[00:16:50.240 --> 00:16:54.960]  上帝的能力是何等的偉大和高超
[00:16:54.960 --> 00:16:57.360]  是遠過我們所想像
[00:16:57.360 --> 00:17:03.120]  但因為這樣的能力 我們能夠讚美和讚頌祂
[00:17:03.120 --> 00:17:05.360]  弟兄姊妹
[00:17:05.360 --> 00:17:10.160]  在詩篇裏面 上帝更加想告訴我們一個很重要的地方
[00:17:10.160 --> 00:17:13.760]  就是祂創造宇宙這麼大的目的
[00:17:13.760 --> 00:17:18.720]  是要顯出人在祂心中的價值
[00:17:18.720 --> 00:17:22.080]  當宇宙越大越廣闊的時候
[00:17:22.080 --> 00:17:27.600]  上帝看人的價值就越來越高
[00:17:27.600 --> 00:17:33.920]  所以詩人在第六和第八節說
[00:17:33.920 --> 00:17:36.400]  「你派他管理你手所做的
[00:17:36.400 --> 00:17:40.480]  使萬物就像一切牛羊田野的畜牲
[00:17:40.480 --> 00:17:42.720]  胸中的鳥 海裡的魚
[00:17:42.720 --> 00:17:47.360]  凡游在水裏的都伏在他的腳下」
[00:17:47.360 --> 00:17:48.720]  上帝的意思是
[00:17:48.720 --> 00:17:54.160]  祂所創造的 由你去管理
[00:17:54.160 --> 00:17:59.920]  祂做些什麼 交給我們去管理
[00:17:59.920 --> 00:18:01.840]  你發現由創世紀開始
[00:18:01.840 --> 00:18:04.160]  這個就是神的心意
[00:18:04.160 --> 00:18:10.640]  上帝要人去管理祂所做的一切事情
[00:18:10.640 --> 00:18:13.040]  有工作的知道
[00:18:13.040 --> 00:18:14.880]  定律就是被管理的
[00:18:14.880 --> 00:18:17.600]  那個位置永遠低於管理祂的
[00:18:17.600 --> 00:18:20.960]  所以公司裏面有經理
[00:18:20.960 --> 00:18:23.840]  他是高過你的 他大聲過你
[00:18:23.840 --> 00:18:25.440]  他拿的錢多過你
[00:18:25.440 --> 00:18:29.600]  因為他是管理你的人
[00:18:29.600 --> 00:18:32.320]  同樣上帝所創造的世界
[00:18:32.320 --> 00:18:34.720]  多麼美麗 多麼細緻都好
[00:18:34.720 --> 00:18:39.520]  都不及去管理他的人類
[00:18:39.520 --> 00:18:41.840]  因為上帝將祂所創造的一切
[00:18:41.840 --> 00:18:44.320]  交給你去管理
[00:18:44.320 --> 00:18:48.080]  背後顯明上帝是何等的寬重
[00:18:48.080 --> 00:18:51.040]  你和我的價值
[00:18:51.040 --> 00:18:52.880]  意思是在上帝的心裏面
[00:18:52.880 --> 00:18:55.680]  我們的位置是遠遠超過
[00:18:55.680 --> 00:19:02.480]  九十億光年這個宇宙萬物
[00:19:02.480 --> 00:19:04.800]  這個體會是我和我的兒子
[00:19:04.800 --> 00:19:08.960]  互相互動的領受得到
[00:19:08.960 --> 00:19:11.520]  當我的兒子還小的時候
[00:19:11.520 --> 00:19:14.480]  我就要entertain他
[00:19:14.480 --> 00:19:17.040]  我們一起玩LEGO
[00:19:17.040 --> 00:19:19.040]  你知道男生和男生玩
[00:19:19.040 --> 00:19:20.560]  就是他有他砌
[00:19:20.560 --> 00:19:22.800]  我不會看著他
[00:19:22.800 --> 00:19:25.440]  我又砌 他砌LEGO
[00:19:25.440 --> 00:19:27.360]  我又砌LEGO
[00:19:27.360 --> 00:19:29.920]  我就沒有按一張紙
[00:19:29.920 --> 00:19:32.720]  就砌了一架LEGO車出來
[00:19:32.720 --> 00:19:35.600]  我那時候都很proud of自己
[00:19:35.600 --> 00:19:38.720]  可以砌一個這麼美麗的model車
[00:19:38.720 --> 00:19:41.280]  一個LEGO砌出來的車
[00:19:41.280 --> 00:19:43.840]  很開心
[00:19:43.840 --> 00:19:46.800]  給我的LEGO車給我兒子看
[00:19:46.800 --> 00:19:50.720]  誰知他又發出一個很重要的要求
[00:19:50.720 --> 00:19:53.440]  你猜他有什麼要求呢
[00:19:53.440 --> 00:19:56.000]  他說可不可以把你的車給我玩
[00:19:56.000 --> 00:19:57.520]  我兒子這樣說
[00:19:57.520 --> 00:20:00.320]  我那時候聽到這個要求的時候
[00:20:00.320 --> 00:20:03.040]  我心裏面非常之的掙扎
[00:20:03.040 --> 00:20:04.640]  為什麼掙扎
[00:20:04.640 --> 00:20:07.360]  因為我知道我砌的這麼美麗的LEGO車
[00:20:07.360 --> 00:20:09.360]  擺在我兒子手上的時候
[00:20:09.360 --> 00:20:12.800]  它會還原LEGO的狀況
[00:20:12.800 --> 00:20:14.560]  什麼還原狀況呢
[00:20:14.560 --> 00:20:16.160]  就是本來一架車
[00:20:16.160 --> 00:20:20.000]  就變成一條條LEGO的圓形
[00:20:20.000 --> 00:20:25.360]  所以那時候我是很不知怎樣去處理這件事
[00:20:25.360 --> 00:20:26.560]  我這麼欣賞那個車
[00:20:26.560 --> 00:20:30.720]  但是我兒子說你給我玩吧
[00:20:30.720 --> 00:20:34.080]  那你猜最後那個結果是什麼
[00:20:34.080 --> 00:20:40.640]  結果就是我把我這麼深愛的砌的車給了我兒子
[00:20:40.640 --> 00:20:42.880]  亦都如我所料
[00:20:42.880 --> 00:20:45.200]  那架車就歸回來了
[00:20:45.200 --> 00:20:51.120]  那架車就變回不像一架車的LEGO
[00:20:51.120 --> 00:20:53.280]  但是在過程裏面
[00:20:53.280 --> 00:20:57.520]  為什麼我會把一架我很深愛的LEGO車
[00:20:57.520 --> 00:20:58.800]  是我創造的
[00:20:58.800 --> 00:20:59.920]  不是創造
[00:20:59.920 --> 00:21:05.040]  而是砌得很完美的給我兒子去玩呢
[00:21:05.040 --> 00:21:08.560]  因為在我生活中
[00:21:08.560 --> 00:21:14.480]  我的兒子比我LEGO車更加的寶貴
[00:21:14.480 --> 00:21:18.800]  即使我知道它最後會還原初心
[00:21:18.800 --> 00:21:26.160]  但是我都會把我的車交給我兒子去玩或者去管理
[00:21:26.160 --> 00:21:28.080]  同樣上代表我們去管理
[00:21:28.080 --> 00:21:29.280]  去所創造的
[00:21:29.280 --> 00:21:31.200]  是因為在上帝的心中
[00:21:31.200 --> 00:21:36.400]  我們比萬物更加的重要
[00:21:36.400 --> 00:21:39.600]  那我們檢視一下我們自己
[00:21:39.600 --> 00:21:44.800]  究竟我們在管理上帝的創造的事上面做成怎樣呢?
[00:21:44.800 --> 00:21:47.600]  我們用人類的角度
[00:21:47.600 --> 00:21:51.040]  我們這個世界是管理得越來越好
[00:21:51.040 --> 00:21:54.080]  還是管理得越來越差呢?
[00:21:54.080 --> 00:21:57.040]  我們心裏有數
[00:21:57.040 --> 00:22:04.800]  而我相信上帝早就知道我們是搞成這樣
[00:22:04.800 --> 00:22:09.360]  但是他仍然把這個宇宙物交給我們
[00:22:09.360 --> 00:22:11.280]  當中或許去表達
[00:22:11.280 --> 00:22:20.160]  原來我們在上帝的心的地位是何等的重要
[00:22:20.160 --> 00:22:23.280]  《厄斯基文》是出自《羅亞書》8章第32節
[00:22:23.280 --> 00:22:27.760]  「神既不愛惜自己的兒子,為我們眾人捨了,
[00:22:27.760 --> 00:22:33.840]  豈不也把萬物也和和他同伯伯的次級我們?」
[00:22:33.840 --> 00:22:37.760]  《厄斯基文》裏面作出一個很重要的比對、比較
[00:22:37.760 --> 00:22:43.280]  就是把上帝的兒子耶穌和我們作一個比對
[00:22:43.280 --> 00:22:48.080]  因為我們原顧上帝捨棄了耶穌
[00:22:48.080 --> 00:22:53.200]  他看中我們的生命比耶穌的生命更加的重要
[00:22:53.200 --> 00:22:54.480]  你發覺《厄斯基文》裏面
[00:22:54.480 --> 00:22:56.880]  還有一個很強烈的信息
[00:22:56.880 --> 00:22:59.840]  也是不容易去明白
[00:22:59.840 --> 00:23:02.000]  上帝竟然愛我們
[00:23:02.000 --> 00:23:04.720]  愛到一個地步就是
[00:23:04.720 --> 00:23:10.080]  比他的兒子的價值更加的重要
[00:23:10.080 --> 00:23:11.920]  今天如果我們反思一下
[00:23:11.920 --> 00:23:15.920]  我們一群很乖的小朋友、很乖的兒子
[00:23:15.920 --> 00:23:19.520]  上帝這個捨棄也值得
[00:23:19.520 --> 00:23:22.640]  最慘的就是我們知道上帝所拯救的
[00:23:22.640 --> 00:23:28.000]  是一群罪人、一群不聽話的生命
[00:23:28.000 --> 00:23:30.080]  但是上帝就是這樣看中我們
