
[00:00:00.000 --> 00:00:03.840]  讀一段《聖經》在以色列書六章第一到第四節
[00:09:27.360 --> 00:09:31.040]  他以為他可以靠自己的力量來拯救以色列人嗎
[00:09:31.040 --> 00:09:32.320]  他想告訴以色列人說
[00:09:32.320 --> 00:09:33.920]  我可以拯救你們
[00:09:33.920 --> 00:09:36.080]  來跟隨我吧
[00:09:36.080 --> 00:09:37.840]  他不是為了神
[00:09:37.840 --> 00:09:40.400]  他是為了自己
[00:09:40.400 --> 00:09:42.240]  先知巴男
[00:09:42.240 --> 00:09:46.240]  他是為了不義的公家而奔跑的
[00:09:46.240 --> 00:09:50.320]  神明明叫他不要去摩押王那裡去祝福摩押王
[00:09:50.320 --> 00:09:53.360]  但是因為摩押王給他很多的錢
[00:09:53.360 --> 00:09:54.480]  看在錢的份上
[00:09:54.480 --> 00:09:56.960]  他還是去了去祝福摩押王
[00:09:56.960 --> 00:09:58.880]  他是為了自己
[00:09:58.880 --> 00:10:01.200]  不是為了神
[00:10:01.200 --> 00:10:02.720]  先知約郎
[00:10:02.720 --> 00:10:07.440]  他永遠只想去他自己想要去的地方
[00:10:07.440 --> 00:10:09.200]  今天很多人也是這樣
[00:10:09.200 --> 00:10:11.440]  只想做自己想做的事
[00:10:11.440 --> 00:10:13.840]  想去自己想去的地方
[00:10:13.840 --> 00:10:16.000]  誰要人去尼尼維
[00:10:16.000 --> 00:10:17.120]  他不去
[00:10:17.120 --> 00:10:19.360]  倒不是因為錢的緣故
[00:10:19.360 --> 00:10:21.920]  而是因為他有自己的想法
[00:10:21.920 --> 00:10:22.720]  為什麼呢
[00:10:22.720 --> 00:10:24.160]  因為尼尼維是他的敵人
[00:10:24.160 --> 00:10:26.000]  是以色列的敵人
[00:10:26.000 --> 00:10:30.480]  他不願意他們的敵人能夠領受神的恩典
[00:10:30.480 --> 00:10:32.880]  他決定不去尼尼維
[00:10:32.880 --> 00:10:36.320]  反而去了他師這個地方
[00:10:36.320 --> 00:10:37.680]  他也是為了自己
[00:10:37.680 --> 00:10:39.200]  不是為了神
[00:10:39.200 --> 00:10:41.680]  他只想做自己想做的事情
[00:10:41.680 --> 00:10:44.160]  他只想去自己想去的地方
[00:10:44.160 --> 00:10:47.200]  卻不是神要他去的地方
[00:10:47.200 --> 00:10:50.080]  這為什麼神仍然在尋找
[00:10:50.080 --> 00:10:52.080]  有誰肯為我們而去
[00:10:52.080 --> 00:10:56.640]  有誰肯單單為我們而去呢
[00:10:56.640 --> 00:11:01.520]  今天神所尋找的人不見得是很能幹的人
[00:11:01.520 --> 00:11:04.080]  也不見得要什麼宗教的領袖
[00:11:04.080 --> 00:11:05.920]  神所尋找的
[00:11:05.920 --> 00:11:10.880]  卻是那些願意擺上自己單單為神奔跑
[00:11:10.880 --> 00:11:12.720]  不是為自己的名
[00:11:12.720 --> 00:11:14.240]  不是為自己的利
[00:11:14.240 --> 00:11:16.240]  不是為自己的益處
[00:11:16.240 --> 00:11:19.040]  而是全然為神
[00:11:19.040 --> 00:11:20.800]  而就在這個時刻
[00:11:20.800 --> 00:11:24.080]  我們看見以賽亞就回答說
[00:11:24.080 --> 00:11:28.160]  主 我在這裡 請差遣我
[00:11:28.160 --> 00:11:29.600]  你要注意
[00:11:29.600 --> 00:11:31.520]  當以賽亞說這句話的時候
[00:11:31.520 --> 00:11:32.880]  我請問你
[00:11:32.880 --> 00:11:34.960]  請問你以賽亞知不知道
[00:11:34.960 --> 00:11:37.120]  神要他往哪裡去
[00:11:37.120 --> 00:11:38.800]  不知道
[00:11:38.800 --> 00:11:42.160]  請問你以賽亞知不知道神要他做什麼
[00:11:42.160 --> 00:11:44.400]  不知道 都不知道
[00:11:44.400 --> 00:11:48.640]  他只是單單的把自己擺上在神手中
[00:11:48.640 --> 00:11:50.720]  主啊 祢差遣我
[00:11:50.720 --> 00:11:52.720]  去祢要我去的地方
[00:11:52.720 --> 00:11:55.920]  做祢要我做的事情
[00:11:55.920 --> 00:11:58.720]  但當然今天在現代的基督徒
[00:11:58.720 --> 00:12:00.400]  我們常常來到神面前
[00:12:00.400 --> 00:12:02.080]  面對這樣神的呼召的時候
[00:12:02.080 --> 00:12:04.640]  我們的反應常常不是如此
[00:12:04.640 --> 00:12:05.920]  我們可能會對神說
[00:12:05.920 --> 00:12:07.120]  主啊 祢可知道
[00:12:07.120 --> 00:12:09.360]  現在是21世紀囉
[00:12:09.360 --> 00:12:12.000]  我們的時間生命都很寶貴
[00:12:12.000 --> 00:12:14.240]  我們不像摩西還有40年
[00:12:14.240 --> 00:12:15.920]  可以再曠野
[00:12:15.920 --> 00:12:18.880]  我們也不像保羅可以在10年再大樹
[00:12:18.880 --> 00:12:20.160]  NO NO NO NO
[00:12:20.160 --> 00:12:21.920]  主 如果祢要使用我
[00:12:21.920 --> 00:12:25.680]  最好先告訴我祢全盤計畫
[00:12:25.680 --> 00:12:27.680]  WHEN WHERE HOW
[00:12:27.680 --> 00:12:29.760]  再加上我的福利如何
[00:12:29.760 --> 00:12:31.120]  通通告訴我
[00:12:31.120 --> 00:12:33.440]  然後讓我再想一想
[00:12:33.440 --> 00:12:36.640]  讓我做最後的決定
[00:12:36.640 --> 00:12:41.280]  難怪很多時候我們很難擺上自己為神而去
[00:12:41.280 --> 00:12:42.480]  但在這裡
[00:12:42.480 --> 00:12:44.480]  我們看見以賽亞不是這樣
[00:12:44.480 --> 00:12:46.880]  以賽亞是先擺上自己
[00:12:46.880 --> 00:12:48.640]  無論遠方近處
[00:12:48.640 --> 00:12:52.080]  無論全職待職 無論現在將來
[00:12:52.080 --> 00:12:54.640]  主啊 我在這裡
[00:12:54.640 --> 00:12:56.960]  請拆遷我
[00:12:56.960 --> 00:13:00.320]  弟兄姊 今天你聽見神的呼召嗎
[00:13:00.320 --> 00:13:01.920]  如果你聽不見
[00:13:01.920 --> 00:13:06.640]  那你常常就是忙碌在你自己的生活計畫當中
[00:13:06.640 --> 00:13:08.960]  但什麼時候你聽見了
[00:13:08.960 --> 00:13:12.320]  你就不會只看見自己的需要
[00:13:12.320 --> 00:13:15.600]  你會來尋求神的國和神的義
[00:13:15.600 --> 00:13:20.960]  讓神的心意能夠顯明在你的生命當中
[00:13:20.960 --> 00:13:22.240]  第三
[00:13:22.240 --> 00:13:24.000]  你需要用行動來回應
[00:13:24.000 --> 00:13:28.720]  跟你們說你需要用行動來回應
[00:13:28.720 --> 00:13:31.440]  當神向他的百姓發出呼召
[00:13:31.440 --> 00:13:34.560]  說誰肯為我們而去的時候
[00:13:34.560 --> 00:13:36.640]  我們看見歷世歷代
[00:13:36.640 --> 00:13:38.800]  多少神的僕人
[00:13:38.800 --> 00:13:40.560]  多少宣教士
[00:13:40.560 --> 00:13:42.880]  他們聽見了神的聲音
[00:13:42.880 --> 00:13:45.680]  他們看見了神的國度
[00:13:45.680 --> 00:13:47.760]  他們也像以賽亞一樣
[00:13:47.760 --> 00:13:49.280]  回應神的呼召說
[00:13:49.280 --> 00:13:50.720]  主啊 我在這裡
[00:13:50.720 --> 00:13:53.200]  請拆遷我
[00:13:53.200 --> 00:13:56.240]  所以克里威年就到了印度
[00:13:56.240 --> 00:13:59.600]  完成了印度聖經翻譯的工作
[00:13:59.600 --> 00:14:02.000]  所以李文斯頓就到了非洲
[00:14:02.000 --> 00:14:07.120]  打開了非洲黑暗大陸福音的門
[00:14:07.120 --> 00:14:09.520]  所以戴德森就進到中國
[00:14:09.520 --> 00:14:11.040]  成立了內地會
[00:14:11.040 --> 00:14:12.800]  他們一家五代
[00:14:12.800 --> 00:14:15.920]  都獻身給中國宣教的士工
[00:14:15.920 --> 00:14:17.200]  感謝神
[00:14:17.200 --> 00:14:19.680]  這些年我也看見華人教會
[00:14:19.680 --> 00:14:22.400]  也開始回應神的呼召
[00:14:22.400 --> 00:14:24.160]  特別感謝神的是
[00:14:24.160 --> 00:14:25.680]  我一直看見林良堂
[00:14:25.680 --> 00:14:27.840]  就是神在這個末後的世代
[00:14:27.840 --> 00:14:29.360]  在華人教會當中
[00:14:29.360 --> 00:14:33.040]  也興起一支宣教的大軍
[00:14:33.040 --> 00:14:34.720]  從我們創會的牧師
[00:14:34.720 --> 00:14:36.720]  趙世光牧師開始
[00:14:36.720 --> 00:14:39.760]  他就是一位看見神國意象
[00:14:39.760 --> 00:14:41.120]  有神國的使命
[00:14:41.120 --> 00:14:43.920]  有宣教意象的牧者
[00:14:43.920 --> 00:14:45.920]  在1942年
[00:14:45.920 --> 00:14:48.240]  他在上海成立了林良堂
[00:14:48.240 --> 00:14:51.280]  你知道林良堂從上海開始的嗎
[00:14:51.280 --> 00:14:52.560]  他在林良堂
[00:14:52.560 --> 00:14:54.400]  他在上海開始的時候
[00:14:54.400 --> 00:14:56.400]  就把林良堂命名為
[00:14:56.400 --> 00:14:59.440]  林良世界步道會
[00:14:59.440 --> 00:15:01.200]  你要知道在早期的林良堂
[00:15:01.200 --> 00:15:03.440]  他規定每一個林良堂
[00:15:03.440 --> 00:15:05.920]  一定要掛一個世界地圖
[00:15:05.920 --> 00:15:07.920]  而且在世界地圖下面
[00:15:07.920 --> 00:15:09.920]  他一定有一節經文
[00:15:09.920 --> 00:15:13.040]  那就是馬可福音十六章十五節
[00:15:13.040 --> 00:15:15.040]  這裡講到主佑對他們說
[00:15:15.040 --> 00:15:17.120]  你們往普天下去
[00:15:17.120 --> 00:15:20.080]  傳福音給萬民聽
[00:15:20.080 --> 00:15:22.880]  趙世光牧師非常強調
[00:15:22.880 --> 00:15:25.200]  福音不只是傳給中國人
[00:15:25.200 --> 00:15:28.160]  福音要傳給萬國萬民
[00:15:28.160 --> 00:15:31.120]  事實上他自己在上海服侍的時候
[00:15:31.120 --> 00:15:33.680]  上午他在林良堂講到
[00:15:33.680 --> 00:15:36.240]  下午他就到猶太人的社區
[00:15:36.240 --> 00:15:38.080]  向猶太人傳福音
[00:15:38.080 --> 00:15:40.080]  他不但在上海宣教
[00:15:40.080 --> 00:15:42.080]  事實上他的足跡遍布
[00:15:42.080 --> 00:15:43.520]  東南亞以及美國
[00:15:43.520 --> 00:15:45.040]  無論他走到哪裡
[00:15:45.040 --> 00:15:47.840]  他都傳主的福音建立教會
[00:15:47.840 --> 00:15:49.280]  Hallelujah
[00:15:49.280 --> 00:15:50.720]  今天我們在北美也
[00:15:50.720 --> 00:15:53.360]  傳承了這樣的宣教的恩高
[00:15:53.360 --> 00:15:55.360]  這些年我們教會快速在
[00:15:55.360 --> 00:15:58.560]  全世界各地推展宣教祠堂的工作
[00:15:58.560 --> 00:16:00.720]  我們不但在中國人當中工作
[00:16:00.720 --> 00:16:03.440]  我們也在跨文化當中來工作
[00:16:03.440 --> 00:16:04.960]  感謝神
[00:16:04.960 --> 00:16:06.800]  目前我們在全世界
[00:16:06.800 --> 00:16:09.040]  已經在34個國家
[00:16:09.040 --> 00:16:11.120]  建立了390間教會
[00:16:11.120 --> 00:16:11.760]  Hallelujah
[00:16:11.760 --> 00:16:13.760]  將榮耀歸給我們的神
[00:16:13.760 --> 00:16:17.280]  事實上不只是我們
[00:16:17.280 --> 00:16:19.280]  去年我有機會回到台北林良堂
[00:16:19.280 --> 00:16:23.040]  參加台北林良堂70週年的特會
[00:16:23.040 --> 00:16:25.840]  我就看見我們各地的林良堂
[00:16:25.840 --> 00:16:27.120]  都已經興起
[00:16:27.120 --> 00:16:30.320]  開始做跨文化職堂宣教的工作
[00:16:30.320 --> 00:16:32.320]  我就看見華人教會
[00:16:32.320 --> 00:16:34.080]  果然已經興起
[00:16:34.080 --> 00:16:36.560]  成為一支神國宣教的大軍
[00:16:36.560 --> 00:16:37.280]  Hallelujah
[00:16:37.280 --> 00:16:39.280]  讚美我們的主
[00:16:39.280 --> 00:16:43.200]  第二點
[00:16:43.200 --> 00:16:47.040]  今天不但教會要回應神的呼召
[00:16:47.040 --> 00:16:48.640]  你呢
[00:16:48.640 --> 00:16:53.280]  今天你是否也準備好回應神的呼召呢
[00:16:53.280 --> 00:16:55.840]  你是否也準備好來回應神
[00:16:55.840 --> 00:16:57.760]  對神說我在這裡
[00:16:57.760 --> 00:17:00.720]  主啊請拆遷我
[00:17:00.720 --> 00:17:03.600]  千萬不要以為你不能夠為神做些什麼
[00:17:03.600 --> 00:17:05.280]  第二點你要知道
[00:17:05.280 --> 00:17:09.760]  每一個神所給你的生活崗位
[00:17:09.760 --> 00:17:13.440]  都是神所給你服侍的機會
[00:17:13.440 --> 00:17:14.160]  我再一次說
[00:17:14.160 --> 00:17:16.240]  每一個生活崗位
[00:17:16.240 --> 00:17:18.560]  都是神所給你服侍的機會
[00:17:18.560 --> 00:17:19.280]  跟你媽媽說
[00:17:19.280 --> 00:17:21.280]  每一個生活崗位都是神給你服侍的機會
[00:17:21.280 --> 00:17:27.680]  就好像舊約時代的約瑟
[00:17:27.680 --> 00:17:29.120]  我很喜歡約瑟的故事
[00:17:29.120 --> 00:17:32.880]  約瑟的故事可以從很多層面來講
[00:17:32.880 --> 00:17:34.720]  我們看見約瑟
[00:17:34.720 --> 00:17:36.320]  真的是個
[00:17:36.320 --> 00:17:40.240]  明白那個生活崗位的重要性
[00:17:40.240 --> 00:17:46.320]  他真的在每一個生活崗位能夠看見神給他服侍的機會
[00:17:46.320 --> 00:17:48.400]  當他被賣到埃及的時候
[00:17:48.400 --> 00:17:52.000]  他在波提伐加做僕人
[00:17:52.000 --> 00:17:55.440]  他沒有看見他是僕人這件事情
[00:17:55.440 --> 00:18:00.640]  他看見是一個神給他服侍的機會
[00:18:00.640 --> 00:18:02.560]  他就在那裡忠心服侍
[00:18:02.560 --> 00:18:05.440]  結果波提伐就信任他
[00:18:05.440 --> 00:18:09.440]  把家中一切的事情都交託他來管理
