
[00:00:00.000 --> 00:00:02.640]  下個星期是感恩節
[00:01:48.360 --> 00:01:52.080]  但是近代的詩篇的研究又告訴我們
[00:01:52.080 --> 00:01:54.960]  這個可能是在說隱密的祈禱
[00:01:54.960 --> 00:01:57.960]  借蓋、記錄等等
[00:01:57.960 --> 00:02:00.720]  其實除了詩篇十六篇之外
[00:02:00.720 --> 00:02:04.040]  另外在詩篇五十六至六十篇
[00:02:04.040 --> 00:02:07.320]  也有「金詩」這個標題
[00:02:07.320 --> 00:02:11.680]  當我們來看一看這幾篇詩篇的內容的時候
[00:02:11.680 --> 00:02:16.600]  我們會發覺它們都是說到大衛在患難當中
[00:02:16.600 --> 00:02:19.240]  向神發出呼求
[00:02:19.240 --> 00:02:25.360]  如果這是「金詩」這幾篇詩篇的共同背景的話
[00:02:25.360 --> 00:02:28.640]  我們就有理由相信詩篇第十六篇
[00:02:28.640 --> 00:02:33.200]  同樣是大衛遇到某一些危急的處境
[00:02:33.200 --> 00:02:36.760]  無論是被非利士人攻擊
[00:02:36.760 --> 00:02:41.480]  又或者被蘇羅甚至是阿沙隆追殺也好
[00:02:41.480 --> 00:02:43.240]  總之是很危急
[00:02:43.240 --> 00:02:47.680]  他要和讀者分享在這樣的處境裡面
[00:02:47.680 --> 00:02:51.640]  他怎樣專心去依靠神
[00:02:51.640 --> 00:02:55.120]  詩篇第十六篇一開始的時候是這樣說的
[00:02:55.120 --> 00:02:59.280]  「神求祢保佑我,因為我投靠祢」
[00:02:59.280 --> 00:03:04.120]  但其實原本希臘來文那個次序剛剛倒轉的
[00:03:04.120 --> 00:03:07.520]  是用「保佑我」這樣作為開始的
[00:03:07.520 --> 00:03:11.360]  在英文聖經The Message的翻譯就清楚些了
[00:03:11.360 --> 00:03:13.880]  「Keep me safe, O God」
[00:03:13.880 --> 00:03:17.320]  雖然大衛用了一個命令式的語氣
[00:03:17.320 --> 00:03:19.520]  去說出這一句的說話
[00:03:19.520 --> 00:03:23.120]  但當然他不是在命令神
[00:03:23.120 --> 00:03:27.320]  他也沒有能力命令神來保護他
[00:03:27.320 --> 00:03:31.040]  他只不過在心裡面有一個很大的訴求
[00:03:31.040 --> 00:03:33.520]  他需要和神去表達
[00:03:33.520 --> 00:03:36.640]  而這個說法、這個祈禱
[00:03:36.640 --> 00:03:39.560]  也是全首詩篇唯一
[00:03:39.560 --> 00:03:42.800]  也是最關鍵的祈禱
[00:03:42.800 --> 00:03:45.640]  他求神去保佑他
[00:03:45.640 --> 00:03:51.480]  「保佑」是帶有「保持完全、世測和看顧」的意思
[00:03:51.480 --> 00:03:52.960]  剛剛我們讀過
[00:03:52.960 --> 00:03:56.240]  原來這個經文去到尾的時候
[00:03:56.240 --> 00:03:59.480]  有提到不要將他的靈魂撇在陰間
[00:03:59.480 --> 00:04:03.320]  令到聖者見到扭壞等等的字眼
[00:04:03.320 --> 00:04:06.280]  表明可能他是正在面對死亡的
[00:04:06.280 --> 00:04:10.520]  也都印證了剛才我和大家說到這個背景
[00:04:10.520 --> 00:04:14.560]  無論他遇見什麼困難、挑戰也好
[00:04:14.560 --> 00:04:16.400]  總之就是身處險境
[00:04:16.400 --> 00:04:20.440]  他需要神出手幫他
[00:04:20.440 --> 00:04:23.200]  在這個這麼惡劣的處境底下
[00:04:23.200 --> 00:04:24.520]  大衛接著說
[00:04:24.520 --> 00:04:26.920]  他說自己要投靠神
[00:04:26.920 --> 00:04:28.720]  「我投靠你」
[00:04:28.720 --> 00:04:33.760]  其實的意思就是我在你裡面找到避難所
[00:04:33.760 --> 00:04:38.880]  大衛知道他能夠靠的不是人
[00:04:38.880 --> 00:04:41.920]  不是身邊的人幫他做什麼
[00:04:41.920 --> 00:04:43.760]  給他什麼保護
[00:04:43.760 --> 00:04:46.720]  他唯一需要的就是神自己
[00:04:46.720 --> 00:04:50.880]  因為他深信神必定會施行拯救
[00:04:50.880 --> 00:04:52.320]  所以他就求
[00:04:52.320 --> 00:04:56.720]  聖經裡面其實有無數關於祈禱的應許
[00:04:56.720 --> 00:05:00.280]  其中有一個好的例子就是希伯來書四章十六節
[00:05:00.280 --> 00:05:03.360]  「所以我們只管坦然無懼的
[00:05:03.360 --> 00:05:05.200]  來到施恩的寶座前
[00:05:05.200 --> 00:05:09.960]  為要得廉恤蒙恩衛作隨時的幫助」
[00:05:09.960 --> 00:05:11.800]  也都曾經有人這樣說
[00:05:11.800 --> 00:05:15.760]  他說撒旦經常在我們的生活
[00:05:15.760 --> 00:05:20.320]  在我們身邊周遭捉起一些圍牆
[00:05:20.320 --> 00:05:22.280]  難阻我們的生命
[00:05:22.280 --> 00:05:24.920]  為我們的生活製造困難
[00:05:24.920 --> 00:05:26.320]  不過請你記住
[00:05:26.320 --> 00:05:30.600]  這個圍牆上面沒有屋頂
[00:05:30.600 --> 00:05:31.960]  什麼意思?
[00:05:31.960 --> 00:05:34.720]  當我們來到去祈禱的時候
[00:05:34.720 --> 00:05:38.160]  我們就好像生了一對翼在背部那樣
[00:05:38.160 --> 00:05:43.520]  能夠振翅高飛直接飛向神那裡
[00:05:43.520 --> 00:05:45.600]  當你遇到困難的時候
[00:05:45.600 --> 00:05:48.120]  我不知道你第一個的反應是什麼
[00:05:48.120 --> 00:05:51.920]  很急的來找答案
[00:05:51.920 --> 00:05:55.080]  扭盡六刃希望解決這個問題
[00:05:55.080 --> 00:05:57.400]  抑或先停下來
[00:05:57.400 --> 00:05:59.480]  擺上土局
[00:05:59.480 --> 00:06:02.080]  那麼大衛又怎樣可以在神裡面
[00:06:02.080 --> 00:06:04.960]  來找到避難所呢?
[00:06:04.960 --> 00:06:07.360]  經文在第二節說
[00:06:07.360 --> 00:06:09.440]  「我的心啊,你曾對耶和華說
[00:06:09.440 --> 00:06:10.640]  你是我的主
[00:06:10.640 --> 00:06:13.280]  我的好處不在你以外」
[00:06:13.280 --> 00:06:16.960]  「我的心啊,你曾對耶和華說」
[00:06:16.960 --> 00:06:20.320]  很明顯這是一個過去式的說法
[00:06:20.320 --> 00:06:22.280]  當大衛回頭看
[00:06:22.280 --> 00:06:25.520]  他記得他自己曾經向神宣告過
[00:06:25.520 --> 00:06:27.960]  在我的生命當中
[00:06:27.960 --> 00:06:31.360]  你給我經歷過你的真實
[00:06:31.360 --> 00:06:35.000]  我也都同樣向你認定宣告
[00:06:35.000 --> 00:06:37.160]  你是我的神
[00:06:37.160 --> 00:06:39.880]  如果在座當中的弟兄姊妹
[00:06:39.880 --> 00:06:42.160]  你已經接受了水禮
[00:06:42.160 --> 00:06:43.920]  我想提醒你
[00:06:43.920 --> 00:06:46.240]  在你接受水禮的時候
[00:06:46.240 --> 00:06:51.480]  其實你是做過同樣的宣告的
[00:06:51.480 --> 00:06:56.000]  避難所和認定神是主
[00:06:56.000 --> 00:06:59.680]  這兩個的關係是很密切的
[00:06:59.680 --> 00:07:01.320]  你是我的主
[00:07:01.320 --> 00:07:02.640]  另一個的說法就是
[00:07:02.640 --> 00:07:04.400]  我是你的奴僕
[00:07:04.400 --> 00:07:09.160]  在古時奴僕只不過是主人財產的一部分
[00:07:09.160 --> 00:07:11.480]  所以大衛很清楚的
[00:07:11.480 --> 00:07:16.400]  認定知道自己生命的主權是屬於神的
[00:07:16.400 --> 00:07:19.320]  只要他認定神是主
[00:07:19.320 --> 00:07:22.680]  神就會成為他的避難所
[00:07:22.680 --> 00:07:23.760]  所以大衛接著下來
[00:07:23.760 --> 00:07:25.800]  在第二節下半節就這樣說
[00:07:25.800 --> 00:07:26.800]  「你是我的主
[00:07:26.800 --> 00:07:29.360]  我的好處不在你以外」
[00:07:29.360 --> 00:07:30.840]  當他回頭看
[00:07:30.840 --> 00:07:33.480]  他看見神在他生命裏面
[00:07:33.480 --> 00:07:36.280]  擺放過很多的祝福
[00:07:36.280 --> 00:07:38.920]  稍後我會說到第八和第十一節
[00:07:38.920 --> 00:07:40.840]  其實都重複提到
[00:07:40.840 --> 00:07:43.040]  在你面前
[00:07:43.040 --> 00:07:46.160]  他心心的來到去體會
[00:07:46.160 --> 00:07:49.280]  經歷神一直都在他面前
[00:07:49.280 --> 00:07:50.760]  在他的側邊
[00:07:50.760 --> 00:07:52.240]  在他的生命裏面
[00:07:52.240 --> 00:07:55.040]  不斷賜予恩典
[00:07:55.040 --> 00:07:56.320]  我不知道大家同不同意
[00:07:56.320 --> 00:07:57.440]  今天我們的社會
[00:07:57.440 --> 00:08:00.680]  其實一直瀰漫著很多的抱怨
[00:08:00.680 --> 00:08:03.680]  甚至是投訴的氣氛
[00:08:03.680 --> 00:08:08.240]  似乎我們忘記了感恩這件事
[00:08:08.240 --> 00:08:10.360]  有一個加州大學的心理學教授
[00:08:10.360 --> 00:08:11.600]  他就這樣說
[00:08:11.600 --> 00:08:14.440]  很多感恩的人是更加有活力的
[00:08:14.440 --> 00:08:16.760]  他們對事物的好奇心
[00:08:16.760 --> 00:08:18.960]  和熱情都是多些的
[00:08:18.960 --> 00:08:21.720]  而他們會少些經歷嫉妒
[00:08:21.720 --> 00:08:22.720]  憤怒
[00:08:22.720 --> 00:08:24.480]  怨恨後悔
[00:08:24.480 --> 00:08:29.680]  又或者其他產生了負面情緒的壓力
[00:08:29.680 --> 00:08:30.640]  如果是這樣
[00:08:30.640 --> 00:08:35.720]  我們怎樣可以使自己更加懂得感恩呢?
[00:08:35.720 --> 00:08:37.240]  專家又建議
[00:08:37.240 --> 00:08:38.800]  我們可以試一下
[00:08:38.800 --> 00:08:40.200]  每一個晚上
[00:08:40.200 --> 00:08:42.040]  又或者每一個星期
[00:08:42.040 --> 00:08:44.640]  我們整理一下自己的經驗
[00:08:44.640 --> 00:08:47.160]  寫下你的感恩日記
[00:08:47.160 --> 00:08:50.760]  記下那些你需要感謝的人
[00:08:50.760 --> 00:08:55.040]  和值得感謝的事物
[00:08:55.040 --> 00:08:56.760]  我們試一下這樣想
[00:08:56.760 --> 00:08:59.800]  如果在我們的生活裏面
[00:08:59.800 --> 00:09:02.560]  沒有了這些人物
[00:09:02.560 --> 00:09:04.640]  沒有了這些事情
[00:09:04.640 --> 00:09:06.560]  你猜會怎樣呢?
[00:09:06.560 --> 00:09:08.960]  當我們一步一步的
[00:09:08.960 --> 00:09:13.280]  來建立感恩的習慣的時候
[00:09:13.280 --> 00:09:15.320]  我們不開心的時候
[00:09:15.320 --> 00:09:19.760]  我們可以遣返我們這一本感恩日記
[00:09:19.760 --> 00:09:21.160]  看看自己
[00:09:21.160 --> 00:09:25.000]  我相信對於我們的生活態度和觀感
[00:09:25.000 --> 00:09:27.560]  都會有所改變的
[00:09:27.560 --> 00:09:29.920]  如果我們看看另外一個中文譯本
[00:09:29.920 --> 00:09:31.760]  司高的翻譯
[00:09:31.760 --> 00:09:33.080]  第二節下半節
[00:09:33.080 --> 00:09:34.120]  「你是我的主
[00:09:34.120 --> 00:09:36.600]  我的好處不在你以外」
[00:09:36.600 --> 00:09:40.080]  他還譯得更加全神同有力
[00:09:40.080 --> 00:09:41.760]  司高的譯本這樣說
[00:09:41.760 --> 00:09:43.480]  「唯有你是我的上主
[00:09:43.480 --> 00:09:46.600]  唯有你是我的幸福」
[00:09:46.600 --> 00:09:49.320]  好像情詩那樣
[00:09:49.320 --> 00:09:52.360]  這個除了帶出了
[00:09:52.360 --> 00:09:55.960]  這個情意綿綿的感覺之外
[00:09:55.960 --> 00:09:58.520]  大衛更加認定
[00:09:58.520 --> 00:10:04.080]  上帝是他生命裏面一切祝福的源頭
[00:10:04.080 --> 00:10:05.920]  對於你來說
[00:10:05.920 --> 00:10:10.120]  我不知道你有沒有習慣時常感恩
[00:10:10.120 --> 00:10:15.720]  進一步認定神在你生命裏面的主權
[00:10:15.720 --> 00:10:18.880]  除了我們向上看之外
[00:10:18.880 --> 00:10:21.360]  經文在第三、第四節
[00:10:21.360 --> 00:10:23.560]  都提醒我們看一看側邊
[00:10:23.560 --> 00:10:29.560]  看看我們不同弟兄姊妹那些屬靈的經歷
[00:10:29.560 --> 00:10:31.440]  「論道世上的聖文
[00:10:31.440 --> 00:10:33.000]  他們又美又善
[00:10:33.000 --> 00:10:34.800]  是我最喜悅的
[00:10:34.800 --> 00:10:37.280]  以別神代替耶和華的
[00:10:37.280 --> 00:10:39.640]  他們的受苦必加增
[00:10:39.640 --> 00:10:42.240]  他們所曉澱的血我不獻上
[00:10:42.240 --> 00:10:45.800]  我嘴唇也不提別神的名號」
[00:10:45.800 --> 00:10:47.840]  世上的聖文
[00:10:47.840 --> 00:10:51.400]  是指在生活上活得敬虔的人
[00:10:51.400 --> 00:10:53.880]  可能在這裏是講那些利美人
[00:10:53.880 --> 00:10:56.480]  又或者祭司等等都未定
[00:10:56.480 --> 00:11:01.360]  但這兩節的經文就有三次提到他們
[00:11:01.360 --> 00:11:04.320]  原來這些在世上的聖文
[00:11:04.320 --> 00:11:06.520]  他們對於神的主權
[00:11:06.520 --> 00:11:08.840]  都有兩個不同的反應
[00:11:08.840 --> 00:11:10.040]  可以是正面
[00:11:10.040 --> 00:11:11.640]  可以是反面的
[00:11:11.640 --> 00:11:15.240]  兩者成為了一個很強烈的對比
[00:11:15.240 --> 00:11:17.920]  第三節形容那些忠於神的人
[00:11:17.920 --> 00:11:19.120]  又美又善
[00:11:19.120 --> 00:11:21.480]  是我最喜悅的
[00:11:21.480 --> 00:11:22.440]  但反過來
[00:11:22.440 --> 00:11:24.360]  在第四節說到有些人
[00:11:24.360 --> 00:11:28.280]  以別神代替耶和華
[00:11:28.280 --> 00:11:30.560]  無論什麼
[00:11:30.560 --> 00:11:31.800]  是人也好
[00:11:31.800 --> 00:11:33.400]  是物件也好
[00:11:33.400 --> 00:11:34.400]  是名也好
[00:11:34.400 --> 00:11:35.280]  是利也好
[00:11:35.280 --> 00:11:37.120]  金錢權位
[00:11:37.120 --> 00:11:38.280]  屬世的榮華
[00:11:38.280 --> 00:11:40.400]  甚至人和人之間的愛
[00:11:40.400 --> 00:11:43.760]  都可以成為我們的偶像
[00:11:43.760 --> 00:11:46.120]  如果我們讀《呂鎮忠譯本》
[00:11:46.120 --> 00:11:49.200]  這一節還有急轉這兩個字
[00:11:49.200 --> 00:11:50.280]  很有意思
[00:11:50.280 --> 00:11:54.480]  原來這些誘惑臨到我們面前的時候
[00:11:54.480 --> 00:11:56.240]  我們會急轉
[00:11:56.240 --> 00:12:00.000]  然後追著這些誘惑不放
[00:12:00.000 --> 00:12:03.720]  結果我們不單止會離開神越來越遠
[00:12:03.720 --> 00:12:06.200]  詩人還提他們的下場
[00:12:06.200 --> 00:12:09.440]  就是「受苦必加增」
[00:12:09.440 --> 00:12:12.280]  其實在新約裏面都有類似的教導
[00:12:12.280 --> 00:12:16.880]  保羅在《提摩太前書》六章第十節那裏這樣說
[00:12:16.880 --> 00:12:18.440]  「貪財是萬惡之根
[00:12:18.440 --> 00:12:20.720]  有人貪戀錢財
[00:12:20.720 --> 00:12:22.680]  就被引誘離了真道
[00:12:22.680 --> 00:12:26.560]  用許多仇苦將自己刺透了」
[00:12:26.560 --> 00:12:29.320]  這個只不過是眾多的例子
[00:12:29.320 --> 00:12:31.600]  其中之一
[00:12:31.600 --> 00:12:34.560]  別神和獨一的神
[00:12:34.560 --> 00:12:40.080]  是處於一個完全相對的對立面
[00:12:40.080 --> 00:12:44.360]  由於詩人是選擇忠於神
[00:12:44.360 --> 00:12:48.920]  他深深知道神是不容許我們一腳踏兩船
[00:12:48.920 --> 00:12:50.840]  所以他在第四節那裏
[00:12:50.840 --> 00:12:55.560]  就很清楚和偶像崇拜來劃清界線
[00:12:55.560 --> 00:12:58.200]  「他們所曉澱的血」
[00:12:58.200 --> 00:13:02.120]  這裏是在說外邦祭祀的一些儀式
[00:13:02.120 --> 00:13:05.160]  詩人固然是拒絕參與
[00:13:05.160 --> 00:13:08.760]  「我嘴唇也不提別神的名號」
[00:13:08.760 --> 00:13:11.720]  他連提也不會提
[00:13:11.720 --> 00:13:17.160]  究竟信徒是否會落在類似的光景裏面呢?
[00:13:17.160 --> 00:13:19.960]  我告訴你是可能會的
[00:13:19.960 --> 00:13:23.960]  許多年前當我還在神學院讀書的時候
[00:13:23.960 --> 00:13:27.000]  我需要去另一間教會實習
[00:13:27.000 --> 00:13:30.600]  當時我就跟隨那個教會的牧師
[00:13:30.600 --> 00:13:34.120]  去參加一個很年紀大
[00:13:34.120 --> 00:13:38.800]  剛剛離開世界的老姐妹的安息禮拜
[00:13:38.800 --> 00:13:41.360]  當時的印象很深刻
[00:13:41.360 --> 00:13:44.040]  所以到我現在還記得
[00:13:44.040 --> 00:13:46.480]  這位回天家的老姐妹
[00:13:46.480 --> 00:13:49.680]  因為年紀大了行動不太方便
[00:13:49.680 --> 00:13:55.440]  所以已經有一段不短的時間沒有回教會
[00:13:55.440 --> 00:13:57.440]  所以她的兒孫
[00:13:57.440 --> 00:14:02.000]  其實這位教會的牧者不是很認識她
[00:14:02.000 --> 00:14:07.240]  我們那天去到這個安息禮拜的禮堂的時候
[00:14:07.240 --> 00:14:13.000]  見到這位老姐妹在她靈前那張相片前面
[00:14:13.000 --> 00:14:15.520]  放了一個發布膠盒
[00:14:15.520 --> 00:14:18.960]  裏面裝著一隻雞
[00:14:18.960 --> 00:14:24.000]  當時是令到我大嚇一跳
[00:14:24.000 --> 00:14:27.840]  我以為自己去了平時掃墓的時候
[00:14:27.840 --> 00:14:33.880]  見到別人在墳前進行一些傳統的祭祀一樣
[00:14:33.880 --> 00:14:36.240]  我覺得很可惜
[00:14:36.240 --> 00:14:42.440]  其實能夠在幾十年前有機會信耶穌
[00:14:42.440 --> 00:14:46.120]  讓這個信仰進到家庭裏面
[00:14:46.120 --> 00:14:48.800]  其實已經是一個很不容易的事
[00:14:48.800 --> 00:14:51.040]  是上帝的恩典
[00:14:51.040 --> 00:14:58.040]  不過這個信仰沒有在這個家庭裏面被承傳下去
[00:14:58.040 --> 00:15:01.200]  他們的下一代都說自己是信耶穌的
[00:15:01.200 --> 00:15:03.320]  究竟他們是否信
[00:15:03.320 --> 00:15:05.200]  究竟在信什麼
[00:15:05.200 --> 00:15:07.920]  其實都不是很清楚
[00:15:07.920 --> 00:15:12.320]  剛才我講到以別神代替
[00:15:12.320 --> 00:15:15.560]  這個別神可以是什麼都可以
[00:15:15.560 --> 00:15:17.240]  當我們看一下
[00:15:17.240 --> 00:15:20.280]  可能就算我們沒有去求神問卜
[00:15:20.280 --> 00:15:22.840]  沒有擺一些風水陣等等
[00:15:22.840 --> 00:15:28.160]  這些在靈界上所謂一腳踏兩船的舉動都好
[00:15:28.160 --> 00:15:33.120]  但是要跌入以別神或者其他的東西
[00:15:33.120 --> 00:15:35.360]  代替耶和華的陷阱
[00:15:35.360 --> 00:15:41.440]  我相信當中跌在這個陷阱的信徒都不少
[00:15:41.440 --> 00:15:44.720]  當我們看一下身邊的人的時候
[00:15:44.720 --> 00:15:47.120]  我不知道你怎樣選擇
[00:15:47.120 --> 00:15:50.320]  可不可以好像大衛那麼乾淨俐落
[00:15:50.320 --> 00:15:54.880]  單單的來信教神
[00:15:54.880 --> 00:15:56.680]  當我們向上望
[00:15:56.680 --> 00:15:58.720]  望下四周之後
[00:15:58.720 --> 00:16:01.840]  接著經文在第五和第六節
[00:16:01.840 --> 00:16:04.800]  叫我們看一下我們裏面
[00:16:04.800 --> 00:16:06.320]  經文怎樣講
[00:16:06.320 --> 00:16:08.160]  耶和華是我的產業
[00:16:08.160 --> 00:16:09.720]  是我杯中的份
[00:16:09.720 --> 00:16:10.960]  我所得的
[00:16:10.960 --> 00:16:12.720]  你為我持守
[00:16:12.720 --> 00:16:15.560]  用繩量級我的地界
[00:16:15.560 --> 00:16:17.520]  坐落在皆美之處
[00:16:17.520 --> 00:16:20.600]  我的產業實在美好
[00:16:20.600 --> 00:16:25.160]  神亦都同樣曾經在舊約的生命記第十八章
[00:16:25.160 --> 00:16:29.640]  和利美之派的人來講
[00:16:29.640 --> 00:16:32.360]  「祭司利美人和利美全之派
[00:16:32.360 --> 00:16:35.280]  必在以色列中無份無業
[00:16:35.280 --> 00:16:36.720]  他們所吃用的
[00:16:36.720 --> 00:16:39.040]  就是獻給耶和華的火祭
[00:16:39.040 --> 00:16:40.720]  和一切所捐的
[00:16:40.720 --> 00:16:44.880]  他們在弟兄中必沒有產業」
[00:16:44.880 --> 00:16:46.640]  耶和華是他們的產業
[00:16:46.640 --> 00:16:50.280]  正如耶和華所應許他們的
[00:16:50.280 --> 00:16:53.120]  神在這裏要求他們不要耕種
[00:16:53.120 --> 00:16:56.240]  不要為自己留下產業
[00:16:56.240 --> 00:16:58.560]  甚至在約書亞的年代
[00:16:58.560 --> 00:17:01.320]  雖然神應許了給地方他們
[00:17:01.320 --> 00:17:05.440]  不過他們仍然是要打仗去爭取的
[00:17:05.440 --> 00:17:07.840]  但是利美之派
[00:17:07.840 --> 00:17:08.880]  神跟他們講
[00:17:08.880 --> 00:17:10.400]  你們不用參與
[00:17:10.400 --> 00:17:13.720]  因為神會為他們持守
[00:17:13.720 --> 00:17:16.160]  供應他們的需要
[00:17:16.160 --> 00:17:19.000]  糞、產業、地界
[00:17:19.000 --> 00:17:21.920]  全部都是在約書亞年代
[00:17:21.920 --> 00:17:24.200]  分地的一些用詞
[00:17:24.200 --> 00:17:26.960]  當其時他們是通過占溝
[00:17:26.960 --> 00:17:31.760]  他們要學習信服上帝的掌管和分配
[00:17:31.760 --> 00:17:34.800]  上帝的決定是最終的
[00:17:34.800 --> 00:17:38.120]  這個亦都是他們一切的依歸
[00:17:38.120 --> 00:17:40.720]  這個對於利美人的要求
[00:17:40.720 --> 00:17:43.120]  背後有一個很重要的目的
[00:17:43.120 --> 00:17:46.040]  就是叫他們忠心和專一
[00:17:46.040 --> 00:17:48.400]  依靠侍奉祂
[00:17:48.400 --> 00:17:49.440]  不單止是這樣
[00:17:49.440 --> 00:17:51.800]  《親領記》十二章十二節
[00:17:51.800 --> 00:17:54.080]  更加講得很清楚
[00:17:54.080 --> 00:17:57.600]  這個不是一個外在的依從
[00:17:57.600 --> 00:17:59.080]  你是神我不是
[00:17:59.080 --> 00:17:59.960]  那沒有辦法了
[00:17:59.960 --> 00:18:01.400]  不是這樣
[00:18:01.400 --> 00:18:03.040]  十二章十二節說
[00:18:03.040 --> 00:18:05.400]  「你們和兒女瀑被
[00:18:05.400 --> 00:18:09.400]  並住在你們城裏無份無業的利美人
[00:18:09.400 --> 00:18:14.280]  都要在耶和華你們的神面前歡樂」
[00:18:14.280 --> 00:18:15.480]  經文提醒他們
[00:18:15.480 --> 00:18:20.360]  無論是供應給利美之派的其他的以色列民
[00:18:20.360 --> 00:18:24.800]  又或者是專職服侍的利美人
[00:18:24.800 --> 00:18:28.000]  即使他們沒有產業
[00:18:28.000 --> 00:18:31.480]  沒有地上任何的產業
[00:18:31.480 --> 00:18:36.240]  仍然是需要帶著歡喜快樂的心
[00:18:36.240 --> 00:18:37.920]  不是出於勉強
[00:18:37.920 --> 00:18:43.440]  這個才是內心真正和最終的信求
[00:18:43.440 --> 00:18:44.920]  回過頭來
[00:18:44.920 --> 00:18:47.720]  不知道大家有沒有留意到
[00:18:47.720 --> 00:18:51.120]  大衛怎樣形容這個產業
[00:18:51.120 --> 00:18:52.800]  在經文的第二節
[00:18:52.800 --> 00:18:55.400]  就說他在因典裏面
[00:18:55.400 --> 00:18:58.360]  來學習認定神的主權
[00:18:58.360 --> 00:18:59.960]  神是他的主
[00:18:59.960 --> 00:19:02.280]  他是屬於神的
[00:19:02.280 --> 00:19:05.880]  不過第五節就反過來
[00:19:05.880 --> 00:19:09.640]  這裡說神是他的產業
[00:19:09.640 --> 00:19:13.040]  神同時都是屬於他的
[00:19:13.040 --> 00:19:17.680]  他和神的關係就好像葡萄樹和枝子一樣
[00:19:17.680 --> 00:19:20.480]  彼此結連和相熟
[00:19:20.480 --> 00:19:26.040]  所以第六節就形容他自己坐落在街尾之處
[00:19:26.040 --> 00:19:29.440]  我的產業實在美好
[00:19:29.440 --> 00:19:36.160]  使人不單止為他得到上帝的賞賜來感恩
[00:19:36.160 --> 00:19:39.640]  他更加是神本身是極美的
[00:19:39.640 --> 00:19:45.720]  能夠和神彼此結連是好得無比
[00:19:45.720 --> 00:19:48.520]  即使我剛才說到
[00:19:48.520 --> 00:19:53.120]  我們要在因典裏面認定神的主權
[00:19:53.120 --> 00:19:57.080]  不過在這裡我也要做一點補充
[00:19:57.080 --> 00:20:02.000]  有些時候我們的焦點似乎是偏差了
[00:20:02.000 --> 00:20:07.800]  我們將我們的眼光放在神一些單一的
[00:20:07.800 --> 00:20:11.760]  似福的一些因典的事情上面
[00:20:11.760 --> 00:20:15.000]  例如我病了感謝神醫治我
[00:20:15.000 --> 00:20:19.680]  當我為到某一些事情很擔心憂慮的時候
[00:20:19.680 --> 00:20:21.200]  神給我平安
[00:20:21.200 --> 00:20:23.440]  還開一條出路給我
[00:20:23.440 --> 00:20:24.960]  實在太好了
[00:20:24.960 --> 00:20:27.600]  當我遇見危難的時候
[00:20:27.600 --> 00:20:31.040]  神保守了我的生命感謝神
[00:20:31.040 --> 00:20:35.240]  我相信這些這樣的體會和想法
[00:20:35.240 --> 00:20:36.760]  很多人都會有的
[00:20:36.760 --> 00:20:39.960]  但問題就是我們有沒有進一步想一想
[00:20:39.960 --> 00:20:45.800]  我們應該學習將我們的眼光放在神身上
[00:20:45.800 --> 00:20:50.840]  而不是這些他為我們所做的事情上面
[00:20:50.840 --> 00:20:54.240]  當我們對神的體會和信心
[00:20:54.240 --> 00:20:57.560]  只是放在這些事件上面
[00:20:57.560 --> 00:21:00.680]  我告訴你很危險的
[00:21:00.680 --> 00:21:05.120]  試問我們是不是事事順境
[00:21:05.120 --> 00:21:07.640]  這個才是我們的神
