
[00:00:00.000 --> 00:00:05.000]  我們所讀的《聖經》就是講到掃羅的故事
[00:04:40.000 --> 00:04:44.000]  第一次就是我們在撒末爾記上
[00:04:44.000 --> 00:04:50.000]  十三章所說到的獻祭的事情
[00:04:50.000 --> 00:04:54.000]  我們讀了撒末爾記上
[00:04:54.000 --> 00:04:57.000]  從第十章開始一直讀下來的話
[00:04:57.000 --> 00:04:59.000]  讀到十三章就看到
[00:04:59.000 --> 00:05:05.000]  有一次他們要跟斐理士能打仗
[00:05:05.000 --> 00:05:16.000]  掃羅照著撒末爾所定的日期
[00:05:16.000 --> 00:05:19.000]  撒末爾跟他說你等我七天
[00:05:19.000 --> 00:05:22.000]  等七天以後我在打仗以前
[00:05:22.000 --> 00:05:25.000]  我會來到你的地方
[00:05:25.000 --> 00:05:29.000]  我會替你跟百姓獻祭
[00:05:29.000 --> 00:05:31.000]  你再開始打仗
[00:05:31.000 --> 00:05:35.000]  那麼撒末爾就照著掃羅所定的時間
[00:05:35.000 --> 00:05:39.000]  等了七天
[00:05:39.000 --> 00:05:43.000]  撒末爾還沒有來到戰場的地方
[00:05:43.000 --> 00:05:47.000]  那麼就一直要等著撒末爾來
[00:05:47.000 --> 00:05:48.000]  可是他沒有來
[00:05:48.000 --> 00:05:50.000]  所以等到第七天了
[00:05:50.000 --> 00:05:53.000]  第七天快要過去的時候
[00:05:53.000 --> 00:05:55.000]  撒末爾還沒有來到
[00:05:55.000 --> 00:05:57.000]  那麼這個時候
[00:05:57.000 --> 00:06:03.000]  掃羅就看到有這麼多的敵人在他們周圍
[00:06:03.000 --> 00:06:07.000]  而且百姓看到周圍的敵人很多
[00:06:07.000 --> 00:06:09.000]  他們害怕了都跑掉了
[00:06:09.000 --> 00:06:11.000]  跑掉很多了
[00:06:11.000 --> 00:06:13.000]  所以掃羅就很著急了
[00:06:13.000 --> 00:06:17.000]  他說就把番祭跟平安祭
[00:06:17.000 --> 00:06:19.000]  把祭物帶到我這裡來
[00:06:19.000 --> 00:06:20.000]  我來獻祭
[00:06:20.000 --> 00:06:24.000]  其實在那個時候神所規定的
[00:06:24.000 --> 00:06:26.000]  除了祭祀以外
[00:06:26.000 --> 00:06:29.000]  任何人都不能夠來獻祭
[00:06:29.000 --> 00:06:30.000]  就是你是做王
[00:06:30.000 --> 00:06:32.000]  你是做王的人
[00:06:32.000 --> 00:06:33.000]  也不能獻祭
[00:06:33.000 --> 00:06:37.000]  因為神並沒有吩咐
[00:06:37.000 --> 00:06:41.000]  同意或者是讓王來獻祭
[00:06:41.000 --> 00:06:44.000]  一定要等到祭司撒末爾來了以後
[00:06:44.000 --> 00:06:46.000]  才可以獻祭
[00:06:46.000 --> 00:06:50.000]  但是掃羅就沒有等
[00:06:50.000 --> 00:06:53.000]  等到他剛剛勉強獻祭的時候
[00:06:53.000 --> 00:06:56.000]  撒末爾到了
[00:06:56.000 --> 00:06:58.000]  七天可能還沒有過去
[00:06:58.000 --> 00:07:02.000]  可能最後剩下幾分鐘或者幾十分鐘
[00:07:02.000 --> 00:07:05.000]  如果他再能夠多等一點時間
[00:07:05.000 --> 00:07:08.000]  撒末爾並沒有在七天以外
[00:07:08.000 --> 00:07:11.000]  七天過了還沒有來
[00:07:11.000 --> 00:07:15.000]  他就勉強的獻了祭
[00:07:15.000 --> 00:07:18.000]  所以撒末爾就跟掃羅說
[00:07:18.000 --> 00:07:21.000]  你做了糊塗事
[00:07:21.000 --> 00:07:23.000]  這糊塗事的意思就是
[00:07:23.000 --> 00:07:26.000]  你做了愚蠢的事情
[00:07:26.000 --> 00:07:29.000]  你以為這樣獻祭的話
[00:07:29.000 --> 00:07:31.000]  就可以打勝仗
[00:07:31.000 --> 00:07:33.000]  你以為這樣獻祭的話
[00:07:33.000 --> 00:07:40.000]  就可以來輓回戰場上的優勢
[00:07:40.000 --> 00:07:42.000]  他說你做了愚蠢
[00:07:42.000 --> 00:07:47.000]  你得到的結果反而是相反的
[00:07:47.000 --> 00:07:51.000]  因為你不聽從神的命令
[00:07:51.000 --> 00:07:53.000]  所以這個是第一件
[00:07:53.000 --> 00:07:55.000]  他不順服神的事情
[00:07:55.000 --> 00:07:58.000]  是神很明顯的命令
[00:07:58.000 --> 00:08:01.000]  接著撒末爾告訴他要等他七天
[00:08:01.000 --> 00:08:05.000]  結果他還沒有到七天完全過去
[00:08:05.000 --> 00:08:08.000]  他就自己來獻祭了
[00:08:08.000 --> 00:08:11.000]  他就違反了神的命令
[00:08:11.000 --> 00:08:13.000]  這是第一件事情
[00:08:13.000 --> 00:08:15.000]  那第二件事情呢
[00:08:15.000 --> 00:08:18.000]  就到撒末爾記第四五章了
[00:08:18.000 --> 00:08:21.000]  我們沒有把撒末爾記第四五章
[00:08:21.000 --> 00:08:23.000]  從頭到末了念一遍
[00:08:23.000 --> 00:08:25.000]  那麼撒末爾記上的第四五章呢
[00:08:25.000 --> 00:08:30.000]  就講到神命令掃羅
[00:08:30.000 --> 00:08:34.000]  去把亞瑪利人滅絕
[00:08:34.000 --> 00:08:35.000]  他們的人
[00:08:35.000 --> 00:08:37.000]  他們的身世
[00:08:37.000 --> 00:08:41.000]  他們的財產都要毀滅
[00:08:41.000 --> 00:08:44.000]  神跟他掃羅說
[00:08:44.000 --> 00:08:46.000]  接著撒末爾跟掃羅說
[00:08:46.000 --> 00:08:48.000]  因為亞瑪利人
[00:08:48.000 --> 00:08:50.000]  當這個以色列人
[00:08:50.000 --> 00:08:52.000]  他們出埃及的時候
[00:08:52.000 --> 00:08:54.000]  在路上的時候
[00:08:54.000 --> 00:08:55.000]  碰到的話
[00:08:55.000 --> 00:08:57.000]  有很多敵人
[00:08:57.000 --> 00:08:59.000]  其中有一個敵人呢
[00:08:59.000 --> 00:09:01.000]  就是亞瑪利人
[00:09:01.000 --> 00:09:03.000]  亞瑪利人做什麼事情呢
[00:09:03.000 --> 00:09:06.000]  不是正面的跟以色列人來打仗
[00:09:06.000 --> 00:09:09.000]  但是看以色列人
[00:09:09.000 --> 00:09:11.000]  這個整個隊伍裡頭
[00:09:11.000 --> 00:09:15.000]  那麼有些老弱殘兵是走在最後的
[00:09:15.000 --> 00:09:19.000]  他們就不是跟以色列人的軍隊來打仗
[00:09:19.000 --> 00:09:21.000]  是跟後面的商兵
[00:09:21.000 --> 00:09:24.000]  跟這些老百姓來欺負他們
[00:09:24.000 --> 00:09:26.000]  把他們殺掉
[00:09:26.000 --> 00:09:30.000]  這是一個很得罪神的事情
[00:09:30.000 --> 00:09:32.000]  所以神說亞瑪利人
[00:09:32.000 --> 00:09:35.000]  必須從地上把他除滅
[00:09:35.000 --> 00:09:38.000]  那麼這個事情就交給掃羅來做了
[00:09:38.000 --> 00:09:43.000]  所以掃羅就聚集了很多的軍隊
[00:09:43.000 --> 00:09:45.000]  差不多有二十萬的軍隊
[00:09:45.000 --> 00:09:48.000]  去打亞瑪利人
[00:09:48.000 --> 00:09:50.000]  那麼是很順利
[00:09:50.000 --> 00:09:52.000]  他到了以後
[00:09:52.000 --> 00:09:56.000]  就是把亞瑪利人全部都打垮了
[00:09:56.000 --> 00:10:01.000]  也把他們的兵人都殺了很多
[00:10:01.000 --> 00:10:08.000]  但是他把亞瑪利王雅甲給留下來
[00:10:08.000 --> 00:10:14.000]  聖經說掃羅和百姓戀愛
[00:10:14.000 --> 00:10:19.000]  就覺得這個王把他殺得很可惜
[00:10:19.000 --> 00:10:21.000]  就把他留下來了
[00:10:21.000 --> 00:10:25.000]  那百姓還把神本來豐富的
[00:10:25.000 --> 00:10:31.000]  就是把牛羊牲畜這些財產
[00:10:31.000 --> 00:10:34.000]  都要把他毀滅掉
[00:10:34.000 --> 00:10:36.000]  這是神的意思
[00:10:36.000 --> 00:10:37.000]  但是他呢
[00:10:37.000 --> 00:10:39.000]  確實百姓跟掃羅
[00:10:39.000 --> 00:10:43.000]  確實把上好的羊上好的牛
[00:10:43.000 --> 00:10:45.000]  把他留下來
[00:10:45.000 --> 00:10:49.000]  那麼這就是他不順乎神
[00:10:49.000 --> 00:10:51.000]  他已經滅絕了大部分
[00:10:51.000 --> 00:10:53.000]  但是還有剩下來
[00:10:53.000 --> 00:10:55.000]  他擅作主張
[00:10:55.000 --> 00:10:57.000]  就是把這些王
[00:10:57.000 --> 00:10:59.000]  這個王把他留下來
[00:10:59.000 --> 00:11:01.000]  還把這好的牛羊
[00:11:01.000 --> 00:11:03.000]  把他留下來
[00:11:03.000 --> 00:11:05.000]  所以這個就是一個
[00:11:05.000 --> 00:11:09.000]  很不順乎神的事情
[00:11:09.000 --> 00:11:11.000]  他的執行神的命令
[00:11:11.000 --> 00:11:14.000]  沒有完全的執行
[00:11:14.000 --> 00:11:16.000]  所以等沙漠來了
[00:11:16.000 --> 00:11:20.000]  來了以後就發現這個事情
[00:11:20.000 --> 00:11:22.000]  那麼他就解釋了
[00:11:22.000 --> 00:11:25.000]  他說這個羊啊
[00:11:25.000 --> 00:11:29.000]  這些羊留下來是有用處的
[00:11:29.000 --> 00:11:31.000]  這麼好的羊跟牛
[00:11:31.000 --> 00:11:33.000]  殺掉太可惜了
[00:11:33.000 --> 00:11:35.000]  我可以用他的獻祭
[00:11:35.000 --> 00:11:37.000]  獻給神
[00:11:37.000 --> 00:11:40.000]  把他都殺掉太可惜了
[00:11:40.000 --> 00:11:43.000]  所以這個沙漠就責備他了
[00:11:43.000 --> 00:11:45.000]  他說野花喜悅
[00:11:45.000 --> 00:11:47.000]  歡祭和平安祭
[00:11:47.000 --> 00:11:49.000]  啓入喜悅人
[00:11:49.000 --> 00:11:51.000]  聽從他的話
[00:11:51.000 --> 00:11:53.000]  神是喜歡獻祭的
[00:11:53.000 --> 00:11:55.000]  祭物呢牛羊呢
[00:11:55.000 --> 00:11:57.000]  還是神喜歡人
[00:11:57.000 --> 00:11:59.000]  聽他的話呢
[00:11:59.000 --> 00:12:01.000]  所以這個在
[00:12:01.000 --> 00:12:04.000]  這個聖經裡頭就講到沙漠
[00:12:04.000 --> 00:12:06.000]  就講出了
[00:12:06.000 --> 00:12:08.000]  他不順服的
[00:12:08.000 --> 00:12:11.000]  他這樣的事情的根本的原因
[00:12:11.000 --> 00:12:14.000]  就是他沒有順服
[00:12:14.000 --> 00:12:17.000]  他不聽從神的話
[00:12:17.000 --> 00:12:20.000]  所以沙漠在後面
[00:12:20.000 --> 00:12:22.000]  就接得下了
[00:12:22.000 --> 00:12:24.000]  他說
[00:12:24.000 --> 00:12:29.000]  聽命生於獻祭
[00:12:29.000 --> 00:12:31.000]  聽命
[00:12:31.000 --> 00:12:33.000]  神喜歡人獻祭
[00:12:33.000 --> 00:12:37.000]  神更喜歡人聽他的話
[00:12:37.000 --> 00:12:39.000]  聽命生於獻祭
[00:12:39.000 --> 00:12:42.000]  順從生於公羊的子尤
[00:12:42.000 --> 00:12:46.000]  神喜歡祭物裡頭的子尤
[00:12:46.000 --> 00:12:48.000]  最好的祭物來獻給他
[00:12:48.000 --> 00:12:50.000]  神很喜歡
[00:12:50.000 --> 00:12:52.000]  但神呢更喜歡人
[00:12:52.000 --> 00:12:54.000]  來聽從他的話
[00:12:54.000 --> 00:12:56.000]  他說你這樣的變異的罪呢
[00:12:56.000 --> 00:12:58.000]  是跟什麼一樣一樣呢
[00:12:58.000 --> 00:13:02.000]  跟行邪術的罪相等
[00:13:02.000 --> 00:13:06.000]  那麼如果你去
[00:13:06.000 --> 00:13:08.000]  行邪術
[00:13:08.000 --> 00:13:10.000]  行這些
[00:13:10.000 --> 00:13:12.000]  拜偶像的事情
[00:13:12.000 --> 00:13:15.000]  那麼你的頑耿的罪
[00:13:15.000 --> 00:13:17.000]  你的不順服的罪
[00:13:17.000 --> 00:13:21.000]  跟這些事情都一樣的
[00:13:21.000 --> 00:13:23.000]  最後
[00:13:23.000 --> 00:13:25.000]  神接的沙漠王跟他說
[00:13:25.000 --> 00:13:27.000]  你既然厭棄耶化的命令
[00:13:27.000 --> 00:13:30.000]  你不聽從神的命令
[00:13:30.000 --> 00:13:32.000]  你把神的命令放在一邊
[00:13:32.000 --> 00:13:35.000]  那麼神也不要你做王
[00:13:35.000 --> 00:13:37.000]  神也厭棄你做王
[00:13:37.000 --> 00:13:40.000]  所以就這一次以後
[00:13:40.000 --> 00:13:44.000]  那麼神就決定
[00:13:44.000 --> 00:13:47.000]  把掃羅放在一邊
[00:13:47.000 --> 00:13:50.000]  他就在儀式中間
[00:13:50.000 --> 00:13:53.000]  揀選了大衛起來
[00:13:53.000 --> 00:13:56.000]  準備大衛來做王
[00:13:56.000 --> 00:13:58.000]  所以這個兩次的
[00:13:58.000 --> 00:14:00.000]  兩次的不順服
[00:14:00.000 --> 00:14:04.000]  就是掃羅所犯的罪
[00:14:04.000 --> 00:14:08.000]  要是按照一般的人看的話
[00:14:08.000 --> 00:14:11.000]  掃羅犯的罪不算什麼
[00:14:11.000 --> 00:14:14.000]  掃羅並沒有做什麼壞事
[00:14:14.000 --> 00:14:17.000]  他獻祭動機很好
[00:14:17.000 --> 00:14:20.000]  他獻祭就是為了要打勝仗
[00:14:20.000 --> 00:14:24.000]  因為他看見有一次打仗的話
[00:14:24.000 --> 00:14:26.000]  也是敵人包圍他們
[00:14:26.000 --> 00:14:28.000]  敵人的勢力很強大
[00:14:28.000 --> 00:14:30.000]  然後沙漠來了以後
[00:14:30.000 --> 00:14:32.000]  他就獻祭禱告神
[00:14:32.000 --> 00:14:34.000]  結果神就幫助他們
[00:14:34.000 --> 00:14:36.000]  打敗了敵人了
[00:14:36.000 --> 00:14:40.000]  他說那我獻祭是為了要打勝仗
[00:14:40.000 --> 00:14:43.000]  我留下這些好的羊、牛羊
[00:14:43.000 --> 00:14:46.000]  是為了獻祭給神
[00:14:46.000 --> 00:14:48.000]  這是我奉獻給神的
[00:14:48.000 --> 00:14:50.000]  這些牛羊不是為了我自己的
[00:14:50.000 --> 00:14:52.000]  我是為了神的
[00:14:52.000 --> 00:14:54.000]  反正他都有理由
[00:14:54.000 --> 00:14:55.000]  這人看起來
[00:14:55.000 --> 00:14:58.000]  他沒有什麼大不了的罪本
[00:14:58.000 --> 00:15:00.000]  但是神不這麼看的
[00:15:00.000 --> 00:15:04.000]  因為掃羅所犯的是原則性的罪
[00:15:04.000 --> 00:15:06.000]  掃羅所犯的是一個
[00:15:06.000 --> 00:15:10.000]  不順從的罪
[00:15:10.000 --> 00:15:13.000]  所以我們要從掃羅這個事情上面
[00:15:13.000 --> 00:15:19.000]  來學習應該怎樣順服神
[00:15:19.000 --> 00:15:24.000]  我們先看一看順服很重要
[00:15:24.000 --> 00:15:27.000]  順服怎麼重要
[00:15:27.000 --> 00:15:34.000]  因為順服是神對人的第一個要求
[00:15:34.000 --> 00:15:41.000]  不順服也是人在神面前所犯的第一個罪
[00:15:41.000 --> 00:15:44.000]  在讀到《創世紀》的時候
[00:15:44.000 --> 00:15:46.000]  在第三章你就看到
[00:15:46.000 --> 00:15:51.000]  神給人的第一個命令是什麼呢
[00:15:51.000 --> 00:15:53.000]  就是跟亞當說
[00:15:53.000 --> 00:15:56.000]  園中所有的果子你都可以吃
[00:15:56.000 --> 00:16:00.000]  那就在園子當中有一顆叫做
[00:16:00.000 --> 00:16:02.000]  分別上額數的果子
[00:16:02.000 --> 00:16:03.000]  你不可吃
[00:16:03.000 --> 00:16:06.000]  你吃的日子你必定死
[00:16:06.000 --> 00:16:09.000]  這就是要亞當聽神的話
[00:16:09.000 --> 00:16:11.000]  神說不可以吃
[00:16:11.000 --> 00:16:12.000]  你要聽神的話
[00:16:12.000 --> 00:16:13.000]  你就不可以吃
[00:16:13.000 --> 00:16:16.000]  你吃的話你的後果是什麼呢
[00:16:16.000 --> 00:16:18.000]  你就死
[00:16:18.000 --> 00:16:21.000]  這是神對人第一個要求
[00:16:21.000 --> 00:16:25.000]  神並沒有對人提出很高的要求
[00:16:25.000 --> 00:16:27.000]  人做不到
[00:16:27.000 --> 00:16:29.000]  很簡單
[00:16:29.000 --> 00:16:30.000]  叫你不要吃的果子
[00:16:30.000 --> 00:16:33.000]  你就輕化就不要吃就可以了
[00:16:33.000 --> 00:16:35.000]  好像一個做父母的
[00:16:35.000 --> 00:16:36.000]  對孩子說
[00:16:36.000 --> 00:16:39.000]  這個櫃子里的東西你不要隨便自己拿
[00:16:39.000 --> 00:16:41.000]  那你不拿就可以了
[00:16:41.000 --> 00:16:42.000]  順服
[00:16:42.000 --> 00:16:46.000]  神對人的第一個要求就是順服
[00:16:46.000 --> 00:16:48.000]  但是很可惜
[00:16:48.000 --> 00:16:52.000]  人犯的第一個罪就是不順服
[00:16:52.000 --> 00:16:56.000]  亞當第一個他所犯的罪
[00:16:56.000 --> 00:16:59.000]  就是他不順服神
[00:16:59.000 --> 00:17:01.000]  夏娃受了引誘
[00:17:01.000 --> 00:17:03.000]  受了蛇的引誘
[00:17:03.000 --> 00:17:05.000]  她吃了這個果子
[00:17:05.000 --> 00:17:06.000]  又拿給亞當
[00:17:06.000 --> 00:17:08.000]  亞當也吃了
[00:17:08.000 --> 00:17:11.000]  亞當聽過神的命令
[00:17:11.000 --> 00:17:15.000]  神親自的吩咐他說過
[00:17:15.000 --> 00:17:18.000]  可是他就不聽
[00:17:18.000 --> 00:17:20.000]  所以這樣的話
[00:17:20.000 --> 00:17:23.000]  就是聖經說
[00:17:23.000 --> 00:17:24.000]  就是這樣
[00:17:24.000 --> 00:17:27.000]  罪從一人入了世界了
[00:17:27.000 --> 00:17:30.000]  至死也就臨到眾人了
[00:17:30.000 --> 00:17:32.000]  所以第一個他所犯的罪
[00:17:32.000 --> 00:17:34.000]  就是他不順從
[00:17:34.000 --> 00:17:36.000]  他不順從神
[00:17:36.000 --> 00:17:40.000]  這個是一個順服
[00:17:40.000 --> 00:17:43.000]  是神對人的第一個要求
[00:17:43.000 --> 00:17:46.000]  順服是什麼意思呢
[00:17:46.000 --> 00:17:50.000]  順服就是把我們自己的選擇
[00:17:50.000 --> 00:17:54.000]  把我們自己的主張
[00:17:54.000 --> 00:17:57.000]  把我們的想法我們的意見
[00:17:57.000 --> 00:17:59.000]  都放在一邊
[00:17:59.000 --> 00:18:01.000]  順服就把我們自己的
[00:18:01.000 --> 00:18:04.000]  這些的想法放在一邊
[00:18:04.000 --> 00:18:07.000]  我們來親從神的
[00:18:07.000 --> 00:18:12.000]  我們讓神的意思能夠來成就
[00:18:12.000 --> 00:18:14.000]  所以這個簡單的說
[00:18:14.000 --> 00:18:17.000]  就是我們剛才所唱的詩歌一樣
[00:18:17.000 --> 00:18:19.000]  非我為主
[00:18:19.000 --> 00:18:23.000]  不是我乃是要主
[00:18:23.000 --> 00:18:25.000]  所以這個順服就是說
[00:18:25.000 --> 00:18:29.000]  把我們自己放在一邊
[00:18:29.000 --> 00:18:30.000]  那我們要所做的呢
[00:18:30.000 --> 00:18:34.000]  就是讓神的意思能夠成就
[00:18:34.000 --> 00:18:41.000]  這就是來順服
[00:18:41.000 --> 00:18:44.000]  所以這個亞當的事情
[00:18:44.000 --> 00:18:45.000]  在人看起來
[00:18:45.000 --> 00:18:47.000]  有好多朋友也在說
[00:18:47.000 --> 00:18:50.000]  亞當犯了什麼罪呢
[00:18:50.000 --> 00:18:53.000]  吃了一個水果
[00:18:53.000 --> 00:18:54.000]  吃了一個水果
[00:18:54.000 --> 00:18:56.000]  就鬧出這麼大的事情出來
[00:18:56.000 --> 00:18:59.000]  弄得我們所有的人都犯了罪了
[00:18:59.000 --> 00:19:01.000]  都變成罪人了
[00:19:01.000 --> 00:19:04.000]  這個沒有什麼事情吧
[00:19:04.000 --> 00:19:08.000]  但是問題不是你吃什麼東西
[00:19:08.000 --> 00:19:12.000]  問題就是你是不是能夠來順服神
[00:19:12.000 --> 00:19:15.000]  因為亞當如果
[00:19:15.000 --> 00:19:18.000]  他要完成神的委託給他的使命
[00:19:18.000 --> 00:19:23.000]  神要讓他治理這個全地
[00:19:23.000 --> 00:19:25.000]  那麼他要叫這些被造的
[00:19:25.000 --> 00:19:27.000]  那麼海中的魚啊
[00:19:27.000 --> 00:19:28.000]  天空的鳥啊
[00:19:28.000 --> 00:19:31.000]  地上的野獸啊
[00:19:31.000 --> 00:19:35.000]  都來聽從這個亞當的話
[00:19:35.000 --> 00:19:37.000]  如果他不聽從神的話
[00:19:37.000 --> 00:19:40.000]  他怎麼能夠管理全地呢
[00:19:40.000 --> 00:19:45.000]  怎麼能夠代替神來管理整個的地呢
[00:19:45.000 --> 00:19:47.000]  所以他必須先聽從神
[00:19:47.000 --> 00:19:52.000]  他才能夠來完成神給他的托付
[00:19:52.000 --> 00:19:55.000]  你要求被造的
[00:19:55.000 --> 00:19:58.000]  這些全地的被造的這些動物
[00:19:58.000 --> 00:20:00.000]  來聽亞當的話
[00:20:00.000 --> 00:20:02.000]  可是亞當你不聽從神的話
[00:20:02.000 --> 00:20:05.000]  你沒有辦法完成神所托付的
[00:20:05.000 --> 00:20:08.000]  所以這就是一個順從
[00:20:08.000 --> 00:20:16.000]  在神看來是很重要很重要的事情
[00:20:16.000 --> 00:20:19.000]  其實這個順從呢
[00:20:19.000 --> 00:20:21.000]  就是說到我們呢
[00:20:21.000 --> 00:20:24.000]  就是要可以
[00:20:24.000 --> 00:20:26.000]  順從是很重要的
[00:20:26.000 --> 00:20:27.000]  因為這個順從
[00:20:27.000 --> 00:20:32.000]  我們可以進入跟神的親近
[00:20:32.000 --> 00:20:33.000]  我們常常說
[00:20:33.000 --> 00:20:34.000]  我們信了主以後
[00:20:34.000 --> 00:20:36.000]  我們要親近神
[00:20:36.000 --> 00:20:39.000]  你怎麼叫親近神呢
[00:20:39.000 --> 00:20:41.000]  如果神說的話你都不聽
[00:20:41.000 --> 00:20:44.000]  你怎麼敢來到神的面前呢
[00:20:44.000 --> 00:20:49.000]  你怎麼能夠跟神有相交呢
[00:20:49.000 --> 00:20:54.000]  有孩子的父母就很清楚了
[00:20:54.000 --> 00:20:56.000]  當父親回到家裡來
[00:20:56.000 --> 00:20:58.000]  當母親回到家裡來
[00:20:58.000 --> 00:21:03.000]  他的孩子會很喜歡的去跟父母說話
[00:21:03.000 --> 00:21:06.000]  會來到父母面前說這個說那個
[00:21:06.000 --> 00:21:09.000]  但是有時候你看到孩子不敢來
[00:21:09.000 --> 00:21:12.000]  他不敢來他做什麼事
[00:21:12.000 --> 00:21:14.000]  肯定是出了些事情了
[00:21:14.000 --> 00:21:17.000]  或者打開櫃子
[00:21:17.000 --> 00:21:21.000]  把一些糖自己拿來吃了
[00:21:21.000 --> 00:21:23.000]  父母都沒有同意他吃
[00:21:23.000 --> 00:21:26.000]  當他做了錯事情以後
[00:21:26.000 --> 00:21:29.000]  他就不敢來到父母面前
[00:21:29.000 --> 00:21:31.000]  當我們不順服神
[00:21:31.000 --> 00:21:34.000]  我們就良心有愧
[00:21:34.000 --> 00:21:36.000]  我們就不敢來到神面前
[00:21:36.000 --> 00:21:39.000]  我們就不能夠有神親近
[00:21:39.000 --> 00:21:40.000]  當你能順服神
[00:21:40.000 --> 00:21:43.000]  你就很喜歡來到神面前
