
[00:00:00.000 --> 00:00:07.040]  感謝神賜福給我們香港和我們的祖國中國
[00:07:51.560 --> 00:07:53.720]  只要來源是正確就可以了
[00:07:53.720 --> 00:07:57.360]  只要你的來源是正確就可以了
[00:07:57.360 --> 00:07:58.520]  來源不正確
[00:07:58.520 --> 00:08:01.160]  尖閣朕的頂尖會特別警覺
[00:08:01.160 --> 00:08:02.280]  來源不正確
[00:08:02.280 --> 00:08:05.720]  尖閣朕的弟兄姐妹特別感覺到
[00:08:05.720 --> 00:08:07.720]  有親切的人會問候你們
[00:08:07.720 --> 00:08:10.440]  有親切的人來問候你們
[00:08:10.440 --> 00:08:12.960]  但富有有兩個危機
[00:08:12.960 --> 00:08:15.400]  但是富有有兩個危機
[00:08:15.400 --> 00:08:17.720]  第一個就是自告自答
[00:08:17.720 --> 00:08:20.360]  第一就是很自告自答
[00:08:20.360 --> 00:08:23.000]  第二就是依靠錢財不依靠神
[00:08:23.000 --> 00:08:25.800]  第二就是依靠錢財不依靠神
[00:08:25.800 --> 00:08:27.520]  所以我們窮窮地都挺好的
[00:08:27.520 --> 00:08:29.880]  所以我們比較窮一點都很好
[00:08:29.880 --> 00:08:31.680]  肯回來教會親近神
[00:08:31.680 --> 00:08:36.600]  你都肯回來教會親近神
[00:08:36.600 --> 00:08:38.040]  我們要試驗一個人
[00:08:38.040 --> 00:08:40.080]  是不是自告自答有什麼方法呢
[00:08:40.080 --> 00:08:41.280]  我們試驗一個人
[00:08:41.280 --> 00:08:43.760]  是否自告自答有什麼方法呢
[00:08:43.760 --> 00:08:47.240]  就是他看不看中神的僕人的教導
[00:08:47.240 --> 00:08:50.680]  就是他看中神的僕人的教導
[00:08:50.680 --> 00:08:53.280]  聽完道之後肯去行的
[00:08:53.280 --> 00:08:56.400]  聽完道之後肯出去就行出來的
[00:08:56.400 --> 00:08:57.600]  他就能夠謙卑
[00:08:57.600 --> 00:09:00.120]  他就能夠謙卑下來
[00:09:00.120 --> 00:09:05.480]  有一個弟兄去探一個教會有名望的會友
[00:09:05.480 --> 00:09:09.480]  有一個弟兄去探望一個有名望的會友
[00:09:09.480 --> 00:09:14.000]  那個有名望的會友在教會裏面是一個掛名的教友
[00:09:14.000 --> 00:09:19.240]  那個有名望的基督徒在教會裏面是掛名的會友
[00:09:19.240 --> 00:09:20.440]  他對一個弟兄講
[00:09:20.440 --> 00:09:22.160]  他對那個弟兄講
[00:09:22.160 --> 00:09:25.200]  你不用來探望我了
[00:09:25.200 --> 00:09:26.800]  你知不知道我跟你聊一會兒
[00:09:26.800 --> 00:09:30.560]  你知不知道我跟你聊一會兒
[00:09:30.560 --> 00:09:32.760]  一片刻
[00:09:32.760 --> 00:09:34.400]  我浪費了很多錢
[00:09:34.400 --> 00:09:36.600]  我浪費了很多錢
[00:09:36.600 --> 00:09:38.760]  你專心侍奉你的神
[00:09:38.760 --> 00:09:40.440]  你專心侍奉你的神
[00:09:40.440 --> 00:09:42.480]  我專心侍奉我的馬門
[00:09:42.480 --> 00:09:45.240]  我專心侍奉我的馬門
[00:09:45.240 --> 00:09:46.480]  你走你的路
[00:09:46.480 --> 00:09:47.480]  你走你的路
[00:09:47.480 --> 00:09:48.440]  我走我的路
[00:09:48.440 --> 00:09:49.800]  我走我的路
[00:09:49.800 --> 00:09:52.520]  那個弟兄覺得很感慨
[00:09:52.520 --> 00:09:55.000]  那個弟兄感覺到很感慨
[00:09:55.000 --> 00:09:57.160]  《約翰一書》第二章十五節
[00:09:57.160 --> 00:09:59.920]  《約翰一書》第二章第十五節
[00:09:59.920 --> 00:10:03.040]  人若愛世界
[00:10:03.040 --> 00:10:07.960]  愛乎的心就不在他裏面了
[00:10:07.960 --> 00:10:09.960]  《馬太福音》第六章二十四節
[00:10:09.960 --> 00:10:12.720]  《馬太福音》第六章第二十四節
[00:10:12.720 --> 00:10:17.560]  一個人不能侍奉兩個主
[00:10:17.560 --> 00:10:21.280]  不是惡這個愛那個
[00:10:21.280 --> 00:10:24.760]  就是忠這個親那個
[00:10:24.760 --> 00:10:27.320]  你們不能又侍奉神又侍奉馬門
[00:10:27.320 --> 00:10:30.160]  你們不能又侍奉神又侍奉馬門
[00:10:30.160 --> 00:10:32.160]  多少個神不孤寒的
[00:10:32.160 --> 00:10:34.200]  你看神不是任式的
[00:10:34.200 --> 00:10:36.360]  祂很樂於將萬物供給我們享用
[00:10:36.360 --> 00:10:40.120]  祂很樂意給萬物給我們去享用
[00:10:40.120 --> 00:10:43.760]  又怎會將我們的需要放在一邊
[00:10:43.760 --> 00:10:46.400]  又怎會把我們的需要放在一邊呢
[00:10:46.400 --> 00:10:49.160]  至於今世那些富足的人
[00:10:49.160 --> 00:10:50.280]  就不可以自告
[00:10:50.280 --> 00:10:52.000]  至於那些今世富足的人
[00:10:52.000 --> 00:10:53.520]  他們不可以自告
[00:10:53.520 --> 00:10:55.960]  不要自告自大
[00:10:55.960 --> 00:10:58.800]  不要有恥無恐
[00:10:58.800 --> 00:11:02.920]  要知道錢財是無定的
[00:11:02.920 --> 00:11:05.080]  得來不容易
[00:11:05.080 --> 00:11:08.160]  花去就像風一樣
[00:11:08.160 --> 00:11:13.160]  好像前政務司司長一樣
[00:11:13.160 --> 00:11:16.800]  賺了幾千萬
[00:11:16.800 --> 00:11:21.040]  欠債幾千萬
[00:11:21.040 --> 00:11:23.840]  信錢就是這樣的
[00:11:23.840 --> 00:11:27.280]  而且心靈的平安
[00:11:27.280 --> 00:11:29.560]  永遠的滿足
[00:11:29.560 --> 00:11:31.880]  純真的愛情
[00:11:31.880 --> 00:11:35.680]  是錢絕對買不到的
[00:11:35.680 --> 00:11:40.680]  因為今世的財主應該知道
[00:11:40.680 --> 00:11:45.760]  有一個商好用金錢的方法
[00:11:45.760 --> 00:11:51.080]  就是常常甘心施捨
[00:11:51.080 --> 00:11:53.560]  樂意供給人
[00:11:53.560 --> 00:11:56.040]  我們看第二節
[00:11:56.040 --> 00:11:57.480]  第十八節
[00:11:57.480 --> 00:11:59.320]  又要祝福他們行善
[00:11:59.320 --> 00:12:01.320]  在好事上富足
[00:12:01.320 --> 00:12:03.040]  甘心施捨
[00:12:03.040 --> 00:12:05.120]  樂意供給人
[00:12:05.120 --> 00:12:09.360]  神厚賜百物給我們
[00:12:09.360 --> 00:12:13.080]  不是單單給你
[00:12:13.080 --> 00:12:17.880]  是透過你給一些有需要的人
[00:12:17.880 --> 00:12:24.000]  要我們善用財物跟其他人分享
[00:12:24.000 --> 00:12:28.080]  謀求大眾的利益
[00:12:28.080 --> 00:12:32.040]  在當中大多數的人都有足夠跟人分享的錢
[00:12:32.040 --> 00:12:39.760]  我不需要看你的錢包
[00:12:39.760 --> 00:12:41.960]  問題不是我們有沒有足夠的錢
[00:12:41.960 --> 00:12:45.320]  問題不是我們有沒有足夠的錢
[00:12:45.320 --> 00:12:48.280]  而是我們有沒有願意跟其他人分享的心願
[00:12:48.280 --> 00:12:52.560]  而是我們有沒有願意跟其他人分享的心願
[00:12:52.560 --> 00:12:54.480]  以前在神學院讀書的時候
[00:12:54.480 --> 00:12:59.080]  在神學院念書的時候
[00:12:59.080 --> 00:13:01.120]  有一個同學
[00:13:01.120 --> 00:13:04.880]  很樂意叫我們大家一起出去喝茶
[00:13:04.880 --> 00:13:06.680]  或者喝汽水
[00:13:06.680 --> 00:13:10.760]  很樂意叫我們一起去吃飯吃下午茶
[00:13:10.760 --> 00:13:16.600]  但他總是有一個藉口不給錢
[00:13:16.600 --> 00:13:20.440]  每一次都有新花款
[00:13:20.440 --> 00:13:23.440]  這次又不帶錢包
[00:13:23.440 --> 00:13:26.560]  下一次又沒有零錢
[00:13:26.560 --> 00:13:28.720]  終於有一次
[00:13:28.720 --> 00:13:32.680]  我們叫齊了很多東西
[00:13:32.680 --> 00:13:34.400]  吃得很快
[00:13:34.400 --> 00:13:36.400]  走得很快
[00:13:36.400 --> 00:13:38.800]  剩下他一個人
[00:13:38.800 --> 00:13:44.680]  因為他根本沒有這個心願跟人分享
[00:13:44.680 --> 00:13:47.520]  求神幫助我們
[00:13:47.520 --> 00:13:49.360]  凡是在錢財上富足的
[00:13:49.360 --> 00:13:52.000]  更應該跟神的喜悅之意
[00:13:52.000 --> 00:13:55.800]  凡是富足的人
[00:13:55.800 --> 00:14:00.160]  更應該在神的善事上富足
[00:14:00.160 --> 00:14:04.520]  基督徒對於錢財的態度
[00:14:04.520 --> 00:14:13.960]  越有錢,越應該看重行善的責任
[00:14:13.960 --> 00:14:20.160]  基督徒應該彼此相顧彼此相助
[00:14:20.160 --> 00:14:25.560]  這是教會裏面的社會制度
[00:14:25.560 --> 00:14:30.920]  剛才說憐憫貧窮就是借給耶和華
[00:14:30.920 --> 00:14:35.600]  他的善行,耶和華必償還
[00:14:35.600 --> 00:14:41.320]  施布臻經營了一間孤兒院
[00:14:41.320 --> 00:14:46.480]  做孤兒院需要很多財力才能維持
[00:14:46.480 --> 00:14:50.840]  做孤兒院需要很多財力才能維持
[00:14:50.840 --> 00:14:54.360]  他很需要一筆錢
[00:14:54.360 --> 00:14:59.800]  他收到三百英鎊
[00:14:59.800 --> 00:15:01.440]  很開心
[00:15:01.440 --> 00:15:04.480]  放在寫字樓
[00:15:04.480 --> 00:15:09.440]  他去參觀另外一個孤兒院
[00:15:09.440 --> 00:15:13.480]  比他更加的困難
[00:15:13.480 --> 00:15:16.360]  聖靈對他說
[00:15:16.360 --> 00:15:20.000]  給他們三百鎊
[00:15:20.000 --> 00:15:24.960]  我這麼辛苦才找到這三百鎊
[00:15:24.960 --> 00:15:27.120]  他們沒有開聲
[00:15:27.120 --> 00:15:30.360]  你就叫我把三百鎊給他
[00:15:30.360 --> 00:15:33.400]  給了他之後我怎樣?
[00:15:33.400 --> 00:15:35.480]  他掙扎一輪
[00:15:35.480 --> 00:15:38.080]  他信服聖靈
[00:15:38.080 --> 00:15:42.480]  他答應聖靈給他們三百鎊
[00:15:42.480 --> 00:15:46.240]  回到自己的寫字樓
[00:15:46.240 --> 00:15:50.840]  在台上有一個信封
[00:15:50.840 --> 00:15:53.320]  隔了一天
[00:15:53.320 --> 00:15:55.440]  他打開信封
[00:15:55.440 --> 00:15:57.320]  有一張
[00:15:57.320 --> 00:16:01.880]  三百一十五鎊的支票
[00:16:01.880 --> 00:16:05.840]  他說:天父,你真慷慨
[00:16:05.840 --> 00:16:10.840]  一天就給我十五鎊的利息
[00:16:10.840 --> 00:16:12.680]  弟兄姐妹
[00:16:12.680 --> 00:16:16.520]  不要看你有或沒有
[00:16:16.520 --> 00:16:22.040]  按著神的心意去支持神的工作
[00:16:22.040 --> 00:16:24.840]  我自己親身體會過無數次
[00:16:24.840 --> 00:16:28.600]  我自己親身體會過無數次
[00:16:28.600 --> 00:16:30.680]  最大一次
[00:16:30.680 --> 00:16:33.720]  到目前為止
[00:16:33.720 --> 00:16:38.680]  就是我們需要七百萬買一個堂紙
[00:16:38.680 --> 00:16:40.920]  不是只養日
[00:16:40.920 --> 00:16:45.200]  是以前馬鞍山我的教會
[00:16:45.200 --> 00:16:51.600]  母會全部的錢只有一千萬
[00:16:51.600 --> 00:16:53.280]  他終於給了我們七百萬
[00:16:53.280 --> 00:16:56.760]  他終於給了我們七百萬
[00:16:56.760 --> 00:16:58.720]  不夠一年
[00:16:58.720 --> 00:17:03.240]  天父給回他們七百萬
[00:17:03.240 --> 00:17:07.360]  一個線都沒有欠他
[00:17:07.360 --> 00:17:11.400]  就是我們把手上支持神的工作
[00:17:11.400 --> 00:17:13.080]  神就給更大的我們
[00:17:13.080 --> 00:17:15.440]  就是我們把手上支持神的工作
[00:17:15.440 --> 00:17:17.520]  神就把更多的賜給我們
[00:17:17.520 --> 00:17:21.920]  跟有需要的人分享財富
[00:17:21.920 --> 00:17:25.840]  叫他們能夠脫離困境
[00:17:25.840 --> 00:17:29.760]  這些就是在好事上付足的實際行為表現
[00:17:29.760 --> 00:17:33.880]  這些就是在好事上付足實際的行動
[00:17:33.880 --> 00:17:36.520]  在七伯門博士所著的書裏面
[00:17:36.520 --> 00:17:40.160]  在七伯門博士所著的書裏面
[00:17:40.160 --> 00:17:42.840]  他說曾經有一個時期他家裏發生了事
[00:17:42.840 --> 00:17:44.560]  他說曾經有一個士氣
[00:17:44.560 --> 00:17:47.520]  他的家庭裏面發生一件事
[00:17:47.520 --> 00:17:50.800]  需要一筆錢
[00:17:50.800 --> 00:17:53.000]  他祈禱告訴天父
[00:17:53.000 --> 00:17:55.560]  他祈禱告訴天父
[00:17:55.560 --> 00:17:59.360]  然後有一個教會的弟兄來探望他
[00:17:59.360 --> 00:18:02.640]  下午有一個教會的弟兄來探望他
[00:18:02.640 --> 00:18:05.360]  這個弟兄平時很低調
[00:18:05.360 --> 00:18:07.120]  這個弟兄平常是很低調
[00:18:07.120 --> 00:18:08.880]  很謙卑
[00:18:08.880 --> 00:18:11.040]  又很愛主
[00:18:11.040 --> 00:18:13.360]  但是人人都知道他是一個百萬富翁
[00:18:13.360 --> 00:18:16.200]  但是人人都知道他是百萬富翁
[00:18:16.200 --> 00:18:17.880]  他對七伯門博士說
[00:18:17.880 --> 00:18:20.040]  他對七伯門博士說
[00:18:20.040 --> 00:18:21.880]  你是不是經濟上有困難
[00:18:21.880 --> 00:18:24.320]  你是不是經濟上有困難
[00:18:24.320 --> 00:18:26.480]  你不要問我怎樣知道這個消息
[00:18:26.480 --> 00:18:28.960]  你不要問我怎樣知道這個消息
[00:18:28.960 --> 00:18:30.520]  我只是想你告訴我
[00:18:30.520 --> 00:18:33.600]  是或是不是
[00:18:33.600 --> 00:18:37.080]  七伯門博士都回答不了他
[00:18:37.080 --> 00:18:39.360]  七伯門博士不能夠答到他的答案
[00:18:39.360 --> 00:18:40.960]  只是點頭
[00:18:40.960 --> 00:18:43.960]  他說你不需要告訴我你的困難有多大
[00:18:43.960 --> 00:18:46.480]  你不需要告訴我你的困難有多大
[00:18:46.480 --> 00:18:49.400]  我只要你知道
[00:18:49.400 --> 00:18:52.120]  我所有的會作為你的支持
[00:18:52.120 --> 00:18:54.480]  所有的會作為你的支持
[00:18:54.480 --> 00:18:55.880]  叫你解決你的困難
[00:18:55.880 --> 00:18:57.960]  叫你能夠解決你的困難
[00:18:57.960 --> 00:19:00.280]  七伯門博士的眼淚就流出來了
[00:19:00.280 --> 00:19:03.240]  七伯門博士的眼淚就流出來了
[00:19:03.240 --> 00:19:04.840]  弟兄拿了一本支票簿
[00:19:04.840 --> 00:19:07.480]  弟兄拿了一本支票簿
[00:19:07.480 --> 00:19:10.600]  我簽了名字
[00:19:10.600 --> 00:19:13.480]  只要你每一張裡面寫上你需要的
[00:19:13.480 --> 00:19:14.640]  你就可以拿
[00:19:14.640 --> 00:19:18.880]  只要每一張你寫上你需要的
[00:19:18.880 --> 00:19:20.880]  銀碼就可以了
[00:19:20.880 --> 00:19:26.320]  交下支票簿就再見
[00:19:26.320 --> 00:19:28.560]  七伯門博士就因為弟兄的支持
[00:19:28.560 --> 00:19:29.920]  他解決了他的困難
[00:19:29.920 --> 00:19:31.520]  他又感謝讚美他的主人
[00:19:31.520 --> 00:19:33.440]  七伯門因為弟兄的幫忙
[00:19:33.440 --> 00:19:35.440]  就解決了他的經濟的困難
[00:19:35.440 --> 00:19:39.200]  第十九節
[00:19:39.200 --> 00:19:42.000]  為自己繼承美好的根基
[00:19:42.000 --> 00:19:43.080]  預備將來
[00:19:43.080 --> 00:19:45.880]  叫他們持定那真正的生命
[00:19:45.880 --> 00:19:47.040]  基督徒正確
[00:19:47.040 --> 00:19:50.480]  基督徒正確的運用精采
[00:19:50.480 --> 00:19:56.520]  可以為自己預備到將來
[00:19:56.520 --> 00:19:59.480]  很多人都是要儲錢儲錢
[00:19:59.480 --> 00:20:00.720]  都是為預備將來
[00:20:00.720 --> 00:20:04.440]  很多人儲蓄那個金錢都是為了將來
[00:20:04.440 --> 00:20:07.480]  又買很多保險都是為了子女將來
[00:20:07.480 --> 00:20:10.880]  又買很多的保險都是為了兒女的將來
[00:20:10.880 --> 00:20:16.280]  留下來就是一份心事
[00:20:16.280 --> 00:20:18.960]  但是未必是這樣
[00:20:18.960 --> 00:20:23.240]  留下來可能錯過了神給你的心意
[00:20:23.240 --> 00:20:27.360]  留下來你可能錯過了神給你的一些心意
[00:20:27.360 --> 00:20:31.160]  記著神的錢永遠是用在神的事工上最優先的
[00:20:31.160 --> 00:20:36.240]  記著神的錢永遠是用在神的事工上最優先的
[00:20:36.240 --> 00:20:40.120]  你先求祂的國和祂的義
[00:20:40.120 --> 00:20:44.280]  這一切東西都要嫁給你們
[00:20:44.280 --> 00:20:51.400]  大家知道讓日福音堂購買副堂辦事處
[00:20:51.400 --> 00:20:57.920]  是我們投資天國最好的機會
[00:20:57.920 --> 00:21:00.720]  你有沒有錯過呢?
[00:21:00.720 --> 00:21:05.080]  神所賜永遠真實的生命
[00:21:05.080 --> 00:21:09.040]  遠比一切財富都寶貴
[00:21:09.040 --> 00:21:12.080]  我們基督徒的生活
[00:21:12.080 --> 00:21:14.760]  是極其重要的
[00:21:14.760 --> 00:21:18.040]  不可以缺乏的因素
[00:21:18.040 --> 00:21:21.120]  就是神給我們的生命
[00:21:21.120 --> 00:21:24.000]  我發覺到
[00:21:24.000 --> 00:21:29.520]  為主用錢在弟兄姐妹的身上
