
[00:00:00.000 --> 00:00:02.000]  當然是一個不容易的事
[00:02:43.000 --> 00:02:46.000]  人生大部分時間都在等
[00:02:46.000 --> 00:02:47.000]  沒得逼
[00:02:47.000 --> 00:02:48.000]  沒得選
[00:02:48.000 --> 00:02:51.000]  等下一件事的發生
[00:02:51.000 --> 00:02:54.000]  今天等是成為一個題目
[00:02:54.000 --> 00:02:56.000]  不過同時我們大家記得
[00:02:56.000 --> 00:02:59.000]  這一段時間香港很多彩虹
[00:02:59.000 --> 00:03:03.000]  今天等出彩虹是我分享的題目
[00:03:03.000 --> 00:03:08.000]  等待是不容易的功課
[00:03:08.000 --> 00:03:11.000]  我去到google search
[00:03:11.000 --> 00:03:12.000]  打了一個字
[00:03:12.000 --> 00:03:13.000]  等待waiting英文
[00:03:13.000 --> 00:03:14.000]  打了一個quote
[00:03:14.000 --> 00:03:16.000]  究竟有些人怎麼看待呢
[00:03:16.000 --> 00:03:20.000]  我看下來都是我們的看法
[00:03:20.000 --> 00:03:22.000]  或許可能是你的心聲
[00:03:22.000 --> 00:03:24.000]  我選了頭幾個這樣說
[00:03:24.000 --> 00:03:25.000]  有人這樣看待
[00:03:25.000 --> 00:03:29.000]  他說如果痛苦要來
[00:03:29.000 --> 00:03:31.000]  If pain must come
[00:03:31.000 --> 00:03:33.000]  May come quickly
[00:03:33.000 --> 00:03:34.000]  如果痛苦要來
[00:03:34.000 --> 00:03:35.000]  麻煩你快點來
[00:03:35.000 --> 00:03:40.000]  因為我有生命要去生活的
[00:03:40.000 --> 00:03:42.000]  我需要有一個生活的生命
[00:03:42.000 --> 00:03:46.000]  在最好的情況下活出來
[00:03:46.000 --> 00:03:50.000]  如果他要選擇離開我的話
[00:03:50.000 --> 00:03:51.000]  請你選擇
[00:03:51.000 --> 00:03:53.000]  讓我可以決定
[00:03:53.000 --> 00:03:55.000]  究竟等你還是忘記你
[00:03:55.000 --> 00:03:57.000]  或許他說的心聲
[00:03:57.000 --> 00:03:58.000]  如果你要走
[00:03:58.000 --> 00:03:59.000]  如果痛快點來
[00:03:59.000 --> 00:04:00.000]  我不想再等
[00:04:00.000 --> 00:04:02.000]  我要知道結果
[00:04:02.000 --> 00:04:06.000]  因為他知道等候是很艱難的
[00:04:06.000 --> 00:04:09.000]  另一個人又這樣分享等候
[00:04:09.000 --> 00:04:11.000]  他說我一生里不停地等候
[00:04:11.000 --> 00:04:13.000]  等待成為另一樣東西
[00:04:13.000 --> 00:04:16.000]  等待成為另一個人
[00:04:16.000 --> 00:04:19.000]  等待成為一個成為
[00:04:19.000 --> 00:04:21.000]  Becoming
[00:04:21.000 --> 00:04:22.000]  他說等待一個生命
[00:04:22.000 --> 00:04:23.000]  我一直在想
[00:04:23.000 --> 00:04:25.000]  因為在我腦子里
[00:04:25.000 --> 00:04:27.000]  經常在想下一步
[00:04:27.000 --> 00:04:28.000]  在我讀中學的時候
[00:04:28.000 --> 00:04:30.000]  我在想我何時可以入大學
[00:04:30.000 --> 00:04:32.000]  入大學的生活是怎樣
[00:04:32.000 --> 00:04:33.000]  入了大學
[00:04:33.000 --> 00:04:36.000]  我在想在大學以後成為一個成人
[00:04:36.000 --> 00:04:38.000]  我很等候的
[00:04:38.000 --> 00:04:39.000]  在成人的裡面
[00:04:39.000 --> 00:04:40.000]  在我前面
[00:04:40.000 --> 00:04:42.000]  應該是更加的醒目
[00:04:42.000 --> 00:04:43.000]  更加的強壯
[00:04:43.000 --> 00:04:45.000]  更加的有計劃
[00:04:45.000 --> 00:04:47.000]  而工作的時候
[00:04:47.000 --> 00:04:50.000]  我等待的是婚姻
[00:04:50.000 --> 00:04:52.000]  婚姻有了之後
[00:04:52.000 --> 00:04:55.000]  我等待的是小朋友
[00:04:55.000 --> 00:04:56.000]  去到現在
[00:04:56.000 --> 00:04:57.000]  我不知道他幾歲
[00:04:57.000 --> 00:04:59.000]  他說20年了
[00:04:59.000 --> 00:05:01.000]  真正我現在
[00:05:01.000 --> 00:05:03.000]  還有等候的是什麼呢
[00:05:03.000 --> 00:05:09.000]  就是一個瘦版的我自己
[00:05:09.000 --> 00:05:12.000]  他在說等候
[00:05:12.000 --> 00:05:14.000]  可能等候也有兩種
[00:05:14.000 --> 00:05:15.000]  一種是很正常的
[00:05:15.000 --> 00:05:18.000]  我們生命成長也要等的
[00:05:18.000 --> 00:05:20.000]  成長裡面有Growing Pain
[00:05:20.000 --> 00:05:23.000]  另一個等候可能是無奈
[00:05:23.000 --> 00:05:24.000]  有些事情發生
[00:05:24.000 --> 00:05:25.000]  可能有病
[00:05:25.000 --> 00:05:27.000]  可能感情
[00:05:27.000 --> 00:05:29.000]  可能在等待結果
[00:05:29.000 --> 00:05:30.000]  在等待檢驗
[00:05:30.000 --> 00:05:33.000]  在等待夢想是否成真
[00:05:33.000 --> 00:05:36.000]  我自己的性格也是比較急
[00:05:36.000 --> 00:05:39.000]  我也很想很快完成
[00:05:39.000 --> 00:05:40.000]  在被動的狀態
[00:05:40.000 --> 00:05:42.000]  我覺得不知所措
[00:05:42.000 --> 00:05:44.000]  不在我的計劃時間方式
[00:05:44.000 --> 00:05:45.000]  那件事發生
[00:05:45.000 --> 00:05:47.000]  我覺得很無奈
[00:05:47.000 --> 00:05:50.000]  甚至有時失去控制
[00:05:50.000 --> 00:05:54.000]  有些覺得浪費時間
[00:05:54.000 --> 00:05:57.000]  有時我覺得等待是討厭
[00:05:57.000 --> 00:05:58.000]  過去兩天
[00:05:58.000 --> 00:06:01.000]  兩天前我問了一個子女一個問題
[00:06:01.000 --> 00:06:02.000]  我說子女啊
[00:06:02.000 --> 00:06:05.000]  你覺得爹地疼不疼你呀
[00:06:05.000 --> 00:06:06.000]  在他的年歲
[00:06:06.000 --> 00:06:10.000]  基本上這是屈機的問題
[00:06:10.000 --> 00:06:11.000]  他看著我
[00:06:11.000 --> 00:06:13.000]  當然疼爹地
[00:06:13.000 --> 00:06:15.000]  但我就給他一個位置
[00:06:15.000 --> 00:06:16.000]  我說不如這樣
[00:06:16.000 --> 00:06:18.000]  你說說爹地有什麼做得不好
[00:06:18.000 --> 00:06:20.000]  你告訴我
[00:06:20.000 --> 00:06:24.000]  很快我兒子立刻有反應
[00:06:24.000 --> 00:06:26.000]  我猜大概三秒鐘內
[00:06:26.000 --> 00:06:27.000]  三秒鐘內其實不是他沒有反應
[00:06:27.000 --> 00:06:29.000]  他在等待是否說
[00:06:29.000 --> 00:06:30.000]  我說不要緊你說
[00:06:30.000 --> 00:06:31.000]  他說爹地啊
[00:06:31.000 --> 00:06:34.000]  你下次如果罵我的時候
[00:06:34.000 --> 00:06:37.000]  可否聽清楚整個故事
[00:06:37.000 --> 00:06:40.000]  你才罵我
[00:06:40.000 --> 00:06:42.000]  OK OK 知道知道
[00:06:42.000 --> 00:06:44.000]  接著我就看著我女兒
[00:06:44.000 --> 00:06:45.000]  我女兒萬不經意
[00:06:45.000 --> 00:06:47.000]  打機當聽不到的時候
[00:06:47.000 --> 00:06:49.000]  我說女兒你又覺得呢
[00:06:49.000 --> 00:06:51.000]  我女兒八歲
[00:06:51.000 --> 00:06:52.000]  她看著我
[00:06:52.000 --> 00:06:54.000]  看著我的機
[00:06:54.000 --> 00:06:55.000]  她說爹地啊
[00:06:55.000 --> 00:06:59.000]  哥哥說得對
[00:06:59.000 --> 00:07:01.000]  是呀我是急的人
[00:07:01.000 --> 00:07:03.000]  要我講這篇道再反思
[00:07:03.000 --> 00:07:04.000]  對我來說
[00:07:04.000 --> 00:07:07.000]  都有很大很大的反省
[00:07:07.000 --> 00:07:08.000]  等待對我來說
[00:07:08.000 --> 00:07:10.000]  的確不容易
[00:07:10.000 --> 00:07:12.000]  但似乎在聖經里
[00:07:12.000 --> 00:07:15.000]  等待有另一個角度
[00:07:15.000 --> 00:07:17.000]  帶來另一個信息
[00:07:17.000 --> 00:07:20.000]  今天我會用約書牙記第五章
[00:07:20.000 --> 00:07:22.000]  那裡說以色列人要進去
[00:07:22.000 --> 00:07:25.000]  打耶利哥城
[00:07:25.000 --> 00:07:28.000]  之前彈根神發生三件事
[00:07:28.000 --> 00:07:30.000]  監生拉停了約書牙
[00:07:30.000 --> 00:07:33.000]  而這三件事
[00:07:33.000 --> 00:07:35.000]  是一個很特別的等待
[00:07:35.000 --> 00:07:36.000]  按常理
[00:07:36.000 --> 00:07:38.000]  這個是不應該這樣等
[00:07:38.000 --> 00:07:39.000]  又或者這麼說
[00:07:39.000 --> 00:07:42.000]  按常理不應該在這個地方
[00:07:42.000 --> 00:07:43.000]  這個時候
[00:07:43.000 --> 00:07:44.000]  這個方式
[00:07:44.000 --> 00:07:47.000]  叫約書牙等一等
[00:07:47.000 --> 00:07:48.000]  因為這個等
[00:07:48.000 --> 00:07:50.000]  叫人失控
[00:07:50.000 --> 00:07:53.000]  叫人覺得浪費時間
[00:07:53.000 --> 00:07:55.000]  但神要約書牙
[00:07:55.000 --> 00:07:56.000]  要我們知道
[00:07:56.000 --> 00:07:58.000]  神或許在等待
[00:07:58.000 --> 00:08:00.000]  有另一個目的
[00:08:00.000 --> 00:08:01.000]  進入第五章
[00:08:01.000 --> 00:08:03.000]  這十五節經文之前
[00:08:03.000 --> 00:08:05.000]  我有些交代背景
[00:08:05.000 --> 00:08:07.000]  我用兩三分鐘說一說
[00:08:07.000 --> 00:08:09.000]  頭四章的經文
[00:08:09.000 --> 00:08:10.000]  究竟發生什麼事
[00:08:10.000 --> 00:08:12.000]  進去後你就知道了
[00:08:12.000 --> 00:08:15.000]  在約書牙記之前是生命記
[00:08:15.000 --> 00:08:17.000]  說的是以色列人
[00:08:17.000 --> 00:08:19.000]  在埃及救出來了
[00:08:19.000 --> 00:08:21.000]  圍剿四百年
[00:08:21.000 --> 00:08:23.000]  當時神就
[00:08:23.000 --> 00:08:25.000]  叫摩西成為領袖
[00:08:25.000 --> 00:08:26.000]  帶了他出來
[00:08:26.000 --> 00:08:28.000]  但在抗野四十年
[00:08:28.000 --> 00:08:30.000]  因為他叛逆
[00:08:30.000 --> 00:08:32.000]  到了生命記的尾
[00:08:32.000 --> 00:08:35.000]  他們知道摩西不能進去
[00:08:35.000 --> 00:08:38.000]  也知道新的領袖
[00:08:38.000 --> 00:08:40.000]  在約書牙記第一章出現
[00:08:40.000 --> 00:08:42.000]  就是約書牙
[00:08:42.000 --> 00:08:44.000]  終於等了很久
[00:08:44.000 --> 00:08:46.000]  神允許命令
[00:08:46.000 --> 00:08:48.000]  以色列人可以進入
[00:08:48.000 --> 00:08:49.000]  迦南
[00:08:49.000 --> 00:08:50.000]  當時第一章
[00:08:50.000 --> 00:08:52.000]  他們等了在
[00:08:52.000 --> 00:08:55.000]  約旦河的東邊
[00:08:55.000 --> 00:08:57.000]  約旦河的西邊
[00:08:57.000 --> 00:08:58.000]  就是應許之地
[00:08:58.000 --> 00:08:59.000]  即是今天的巴勒斯坦地
[00:08:59.000 --> 00:09:00.000]  即是以色列
[00:09:00.000 --> 00:09:02.000]  當時他聚集在那裡
[00:09:02.000 --> 00:09:04.000]  第一章等候命令
[00:09:04.000 --> 00:09:06.000]  第二章
[00:09:06.000 --> 00:09:09.000]  約書牙派了兩個間諜
[00:09:09.000 --> 00:09:11.000]  先去看看戈河
[00:09:11.000 --> 00:09:13.000]  戈河第一個城市
[00:09:13.000 --> 00:09:15.000]  最強壯的是什麼城市
[00:09:15.000 --> 00:09:17.000]  是什麼
[00:09:17.000 --> 00:09:19.000]  是什麼
[00:09:19.000 --> 00:09:21.000]  是什麼 耶利哥城
[00:09:21.000 --> 00:09:23.000]  很強壯的城市
[00:09:23.000 --> 00:09:24.000]  很厲害
[00:09:24.000 --> 00:09:26.000]  他們派了兩個間諜去看看他們怎麼樣
[00:09:26.000 --> 00:09:29.000]  結果回來的情況是
[00:09:29.000 --> 00:09:31.000]  他們很害怕耶利哥城的人
[00:09:31.000 --> 00:09:33.000]  他說聽到你洪海都分開
[00:09:33.000 --> 00:09:37.000]  聽到你們輕易就打破幾個輪角
[00:09:37.000 --> 00:09:40.000]  並且二百多萬人
[00:09:40.000 --> 00:09:42.000]  大軍壓境
[00:09:42.000 --> 00:09:43.000]  他們很害怕
[00:09:43.000 --> 00:09:45.000]  所以這段經文在2章24節出現
[00:09:45.000 --> 00:09:46.000]  他說耶和
[00:09:46.000 --> 00:09:49.000]  果然將那全地交在我們手中
[00:09:49.000 --> 00:09:51.000]  那地一切的居民
[00:09:51.000 --> 00:09:53.000]  在我們面前心都消化
[00:09:53.000 --> 00:09:54.000]  消化的意思是
[00:09:54.000 --> 00:09:55.000]  Melting in fear
[00:09:55.000 --> 00:09:59.000]  怕得震了
[00:09:59.000 --> 00:10:01.000]  接著到第3章
[00:10:01.000 --> 00:10:03.000]  他們開始要過河了
[00:10:03.000 --> 00:10:05.000]  二百萬人過了戈河
[00:10:05.000 --> 00:10:07.000]  最長最闊的地方
[00:10:07.000 --> 00:10:09.000]  一公里 很闊的
[00:10:09.000 --> 00:10:10.000]  怎麼過
[00:10:10.000 --> 00:10:12.000]  當時上帝跟他們說
[00:10:12.000 --> 00:10:13.000]  你先用藥櫃走
[00:10:13.000 --> 00:10:14.000]  跟祭司
[00:10:14.000 --> 00:10:18.000]  當祭司的腳一踏入戈河
[00:10:18.000 --> 00:10:20.000]  水就遠處停了
[00:10:20.000 --> 00:10:21.000]  有個水場
[00:10:21.000 --> 00:10:24.000]  於是他們可以過了去
[00:10:24.000 --> 00:10:26.000]  第3章不單止說這件事
[00:10:26.000 --> 00:10:28.000]  第3章還說一件事
[00:10:28.000 --> 00:10:32.000]  他要幫若須雅立威造勢
[00:10:32.000 --> 00:10:34.000]  在這個經文3章7節
[00:10:34.000 --> 00:10:38.000]  神要使若須雅在以色列眾人眼前
[00:10:38.000 --> 00:10:39.000]  專大
[00:10:39.000 --> 00:10:40.000]  意思是說
[00:10:40.000 --> 00:10:42.000]  這個是你新的領袖
[00:10:42.000 --> 00:10:43.000]  他有能力帶你
[00:10:43.000 --> 00:10:45.000]  神的騎士在你前面發生
[00:10:45.000 --> 00:10:48.000]  所以他要眾人認定
[00:10:48.000 --> 00:10:49.000]  這個是新領袖
[00:10:49.000 --> 00:10:50.000]  第3章
[00:10:50.000 --> 00:10:51.000]  第4章
[00:10:51.000 --> 00:10:53.000]  當他們過河的時候
[00:10:53.000 --> 00:10:54.000]  形容
[00:10:54.000 --> 00:10:57.000]  他們在若淡河中水都乾
[00:10:57.000 --> 00:10:59.000]  執了12塊石頭
[00:10:59.000 --> 00:11:02.000]  垃圾為基
[00:11:02.000 --> 00:11:03.000]  垃圾為基
[00:11:03.000 --> 00:11:04.000]  我們有沒有看這段
[00:11:04.000 --> 00:11:05.000]  我詳細說
[00:11:05.000 --> 00:11:08.000]  打開來看看
[00:11:08.000 --> 00:11:09.000]  看到封面了嗎
[00:11:09.000 --> 00:11:11.000]  記不記得
[00:11:11.000 --> 00:11:12.000]  同好堂20週年
[00:11:12.000 --> 00:11:14.000]  上年806
[00:11:14.000 --> 00:11:16.000]  我們做了一次垃圾為基
[00:11:16.000 --> 00:11:18.000]  當時掌執
[00:11:18.000 --> 00:11:20.000]  在崇拜義仙一開始
[00:11:20.000 --> 00:11:23.000]  將石頭一個一個搬去台前
[00:11:23.000 --> 00:11:25.000]  表明一樣東西
[00:11:25.000 --> 00:11:27.000]  同好堂20年前30多人開始
[00:11:27.000 --> 00:11:29.000]  到今天近5000人
[00:11:29.000 --> 00:11:31.000]  不是人的工作
[00:11:31.000 --> 00:11:33.000]  是上帝的作為
[00:11:33.000 --> 00:11:35.000]  只是我們的聆聽
[00:11:35.000 --> 00:11:39.000]  垃圾為基的源於若須雅
[00:11:39.000 --> 00:11:42.000]  第4章
[00:11:42.000 --> 00:11:46.000]  去到第5章
[00:11:46.000 --> 00:11:47.000]  之前我們見到一樣東西
[00:11:47.000 --> 00:11:50.000]  每樣東西都準備好
[00:11:50.000 --> 00:11:52.000]  義軍又有氣勢
[00:11:52.000 --> 00:11:55.000]  又有士氣
[00:11:55.000 --> 00:11:57.000]  有好的領袖
[00:11:57.000 --> 00:11:59.000]  耶利哥城很恐懼
[00:11:59.000 --> 00:12:01.000]  還有第5章一節
[00:12:01.000 --> 00:12:03.000]  進入我們的經文
[00:12:03.000 --> 00:12:04.000]  第5章一節正正說
[00:12:04.000 --> 00:12:06.000]  不單止是耶利哥城
[00:12:06.000 --> 00:12:09.000]  旁邊不同的地方
[00:12:09.000 --> 00:12:10.000]  他們的皇帝
[00:12:10.000 --> 00:12:12.000]  他們的心情在迦南地
[00:12:12.000 --> 00:12:14.000]  正正的心情是怎樣
[00:12:14.000 --> 00:12:15.000]  我們一起讀
[00:12:15.000 --> 00:12:17.000]  第5章一節
[00:12:17.000 --> 00:12:18.000]  1,2,3
[00:12:18.000 --> 00:12:38.000]  (字幕:陳志全)
[00:12:38.000 --> 00:12:40.000]  不單止耶利哥城
[00:12:40.000 --> 00:12:42.000]  連附近不同的城都害怕
[00:12:42.000 --> 00:12:44.000]  都消化
[00:12:44.000 --> 00:12:46.000]  心都冒煙
[00:12:46.000 --> 00:12:47.000]  還有
[00:12:47.000 --> 00:12:48.000]  沒有膽氣
[00:12:48.000 --> 00:12:49.000]  就沒有胃氣
[00:12:49.000 --> 00:12:50.000]  這件事很厲害
[00:12:50.000 --> 00:12:52.000]  如果你看英文版
[00:12:52.000 --> 00:12:55.000]  (英文版)
[00:12:55.000 --> 00:12:56.000]  他們在裡面
[00:12:56.000 --> 00:12:58.000]  害怕得很厲害
[00:12:58.000 --> 00:13:00.000]  新易本易
[00:13:00.000 --> 00:13:01.000]  是什麼人呢
[00:13:01.000 --> 00:13:02.000]  是勇氣全失
[00:13:02.000 --> 00:13:03.000]  沒有了
[00:13:03.000 --> 00:13:05.000]  連裡面都沒有了
[00:13:05.000 --> 00:13:06.000]  在這個時候
[00:13:06.000 --> 00:13:08.000]  大好形勢
[00:13:08.000 --> 00:13:09.000]  如果我們是若須雅
[00:13:09.000 --> 00:13:11.000]  我們知道一件事
[00:13:11.000 --> 00:13:14.000]  天事 地理 人和
[00:13:14.000 --> 00:13:15.000]  每一件事都齊了
[00:13:15.000 --> 00:13:16.000]  對面很恐懼
[00:13:16.000 --> 00:13:18.000]  軍心很強
[00:13:18.000 --> 00:13:20.000]  是打的時候
[00:13:20.000 --> 00:13:21.000]  但很特別
[00:13:21.000 --> 00:13:23.000]  聖經沒有這樣記載
[00:13:23.000 --> 00:13:27.000]  他反而要若須雅再等
[00:13:27.000 --> 00:13:28.000]  在等的過程中
[00:13:28.000 --> 00:13:30.000]  有三件很特別的事要發生
[00:13:30.000 --> 00:13:33.000]  我今天說的就是這三件事
[00:13:33.000 --> 00:13:36.000]  為什麼若須雅再要等一等
[00:13:36.000 --> 00:13:39.000]  上帝想藉著這裡說些什麼
[00:13:39.000 --> 00:13:41.000]  第一件事
[00:13:41.000 --> 00:13:47.000]  是為了重新與神建立正確的關係
[00:13:47.000 --> 00:13:48.000]  第一件事
[00:13:48.000 --> 00:13:51.000]  神要他做的竟然是割禮
[00:13:51.000 --> 00:13:53.000]  我們看看第二第三節
[00:13:53.000 --> 00:13:54.000]  我們一起讀
[00:13:54.000 --> 00:13:55.000]  一二三
[00:13:55.000 --> 00:13:58.000]  (英文版)
[00:13:59.000 --> 00:14:02.000]  (英文版)
[00:14:02.000 --> 00:14:12.000]  大敵當前不是攻城
[00:14:12.000 --> 00:14:14.000]  還要行割禮
[00:14:14.000 --> 00:14:15.000]  割禮是什麼
[00:14:15.000 --> 00:14:18.000]  割禮是將包皮割了一部分
[00:14:18.000 --> 00:14:20.000]  雖然不是大手術
[00:14:20.000 --> 00:14:22.000]  不過是痛的
[00:14:22.000 --> 00:14:24.000]  要幾天才痊癒
[00:14:24.000 --> 00:14:27.000]  大敵當前你在割禮
[00:14:27.000 --> 00:14:30.000]  很危險的
[00:14:30.000 --> 00:14:32.000]  分分鐘命都沒有
[00:14:32.000 --> 00:14:34.000]  全軍覆沒
[00:14:34.000 --> 00:14:36.000]  這麼荒謬的事
[00:14:36.000 --> 00:14:37.000]  突然要做
[00:14:37.000 --> 00:14:39.000]  你讓我選我一定不做
[00:14:39.000 --> 00:14:41.000]  但為什麼神要這麼做
[00:14:41.000 --> 00:14:43.000]  什麼比生命更重要
[00:14:43.000 --> 00:14:46.000]  究竟神在看的是什麼呢
[00:14:46.000 --> 00:14:50.000]  我們必須要看看究竟割禮是什麼
[00:14:50.000 --> 00:14:52.000]  若須雅記這件事
[00:14:52.000 --> 00:14:54.000]  發生大概在主前千三年
[00:14:54.000 --> 00:14:57.000]  記載他去到約旦河邊
[00:14:57.000 --> 00:15:01.000]  但割禮第一次出現不是若須雅
[00:15:01.000 --> 00:15:02.000]  是阿巴拉罕
[00:15:02.000 --> 00:15:03.000]  是他的先祖
[00:15:03.000 --> 00:15:05.000]  早若須雅大概七百年
[00:15:05.000 --> 00:15:07.000]  在主前二千年
[00:15:07.000 --> 00:15:10.000]  當時人很混亂
[00:15:10.000 --> 00:15:13.000]  神再次選阿巴拉罕和他的後裔
[00:15:13.000 --> 00:15:14.000]  是神的選民
[00:15:14.000 --> 00:15:16.000]  有上帝選民
[00:15:16.000 --> 00:15:18.000]  神選民
[00:15:18.000 --> 00:15:19.000]  神國民的身份
[00:15:19.000 --> 00:15:21.000]  當時他和阿巴拉罕說
[00:15:21.000 --> 00:15:22.000]  你要和你的後裔
[00:15:22.000 --> 00:15:24.000]  都要受割禮
[00:15:24.000 --> 00:15:25.000]  割禮是一個印證
[00:15:25.000 --> 00:15:28.000]  這個印證就像身份證一樣
[00:15:28.000 --> 00:15:30.000]  頂尖的你有沒有身份證
[00:15:30.000 --> 00:15:32.000]  香港有沒有
[00:15:32.000 --> 00:15:34.000]  有吧
[00:15:34.000 --> 00:15:36.000]  沒有要報警抓的
[00:15:36.000 --> 00:15:38.000]  這就像身份證
[00:15:38.000 --> 00:15:40.000]  就像神的指紋
[00:15:40.000 --> 00:15:42.000]  而同時神應許
[00:15:42.000 --> 00:15:44.000]  阿巴拉罕和他的後裔
[00:15:44.000 --> 00:15:46.000]  有迦南美地
[00:15:46.000 --> 00:15:50.000]  成為他永久的居所
[00:15:50.000 --> 00:15:52.000]  這個應許
[00:15:52.000 --> 00:15:55.000]  在他之後七百年
[00:15:55.000 --> 00:15:57.000]  藉著若須雅這個領袖
[00:15:57.000 --> 00:15:59.000]  開始實現
[00:15:59.000 --> 00:16:00.000]  本來早四十年
[00:16:00.000 --> 00:16:04.000]  不過第一代的議民和摩西進不來
[00:16:04.000 --> 00:16:06.000]  正正是第五章若須雅記
[00:16:06.000 --> 00:16:09.000]  四到八節描述
[00:16:09.000 --> 00:16:10.000]  為什麼他要再受割禮
[00:16:10.000 --> 00:16:11.000]  我們看一看裡面
[00:16:11.000 --> 00:16:14.000]  我們再揭開謎底
[00:16:14.000 --> 00:16:16.000]  我們讀這五節經文
[00:16:16.000 --> 00:16:18.000]  一 二 三
