
[00:00:00.000 --> 00:00:05.000]  弟兄姊妹平安 很高興能夠跟大家一起敬拜
[00:05:54.000 --> 00:05:55.000]  我知道韓國教會
[00:05:55.000 --> 00:05:57.000]  現在面臨很大的挑戰
[00:05:57.000 --> 00:05:59.000]  很大的危險
[00:05:59.000 --> 00:06:03.000]  無論是經濟 娛樂
[00:06:03.000 --> 00:06:05.000]  一些世俗的文化
[00:06:05.000 --> 00:06:07.000]  侵蝕到年輕人當中
[00:06:07.000 --> 00:06:08.000]  所以教會的
[00:06:08.000 --> 00:06:11.000]  兒童跟青少年的活動減少了
[00:06:11.000 --> 00:06:13.000]  所以這個是一個宣教樂
[00:06:13.000 --> 00:06:15.000]  我們彼此提醒的
[00:06:15.000 --> 00:06:17.000]  今天我們的題目就是
[00:06:17.000 --> 00:06:20.000]  神的道 傳講神的道
[00:06:20.000 --> 00:06:21.000]  神的道
[00:06:21.000 --> 00:06:23.000]  以整本聖經來講
[00:06:23.000 --> 00:06:25.000]  當然最重要
[00:06:25.000 --> 00:06:28.000]  我們說耶穌基督是聖經的主角
[00:06:28.000 --> 00:06:31.000]  但是我們怎麼樣認識耶穌基督
[00:06:31.000 --> 00:06:35.000]  跟神的道是密切有關的
[00:06:35.000 --> 00:06:37.000]  耶穌基督的敬拜
[00:06:37.000 --> 00:06:39.000]  可能有別的異端
[00:06:39.000 --> 00:06:41.000]  也是耶穌基督 也是十字架
[00:06:41.000 --> 00:06:46.000]  或者其他的不冷不熱的教派
[00:06:46.000 --> 00:06:49.000]  我不好意思講一些名字
[00:06:49.000 --> 00:06:50.000]  都是耶穌基督
[00:06:50.000 --> 00:06:53.000]  但是他可能沒有一個健康的神的道
[00:06:53.000 --> 00:06:55.000]  那就沒有用
[00:06:55.000 --> 00:06:57.000]  所以神的道可以說是在聖經裡面
[00:06:57.000 --> 00:07:00.000]  最重要的一個題目
[00:07:00.000 --> 00:07:02.000]  神的道是什麼
[00:07:02.000 --> 00:07:04.000]  是救贖之道
[00:07:04.000 --> 00:07:08.000]  就是神拯救我們 我們是罪人
[00:07:08.000 --> 00:07:10.000]  神的道在今天的經文
[00:07:10.000 --> 00:07:12.000]  《十度星傳》十三章裡面
[00:07:12.000 --> 00:07:15.000]  告訴我們說是救世之道
[00:07:15.000 --> 00:07:18.000]  拯救世界的道
[00:07:18.000 --> 00:07:21.000]  世界有很多方面需要得拯救
[00:07:21.000 --> 00:07:24.000]  物理的戰爭希望平息
[00:07:24.000 --> 00:07:27.000]  我們今天這個時候
[00:07:27.000 --> 00:07:30.000]  這一兩年我們看到很多地方有戰爭
[00:07:30.000 --> 00:07:36.000]  韓國最近我認識的有三批人去韓國
[00:07:36.000 --> 00:07:38.000]  Facebook都能看到他們的消息
[00:07:38.000 --> 00:07:42.000]  韓國的釜山有美國的航空母艦在那裡
[00:07:42.000 --> 00:07:45.000]  有聯合的軍隊演習
[00:07:45.000 --> 00:07:49.000]  菲律賓有聯合的軍隊演習
[00:07:49.000 --> 00:07:54.000]  地中海 以色列北部的黎巴嫩有戰火
[00:07:54.000 --> 00:07:58.000]  以色列南部的加薩地帶有戰火
[00:07:58.000 --> 00:08:01.000]  造成很多很多的難民
[00:08:01.000 --> 00:08:05.000]  中東當然不停的有戰火
[00:08:05.000 --> 00:08:09.000]  歐洲 歐洲有戰爭
[00:08:09.000 --> 00:08:12.000]  這句話其實是很大的一個題目
[00:08:12.000 --> 00:08:16.000]  在十年前歐洲是沒有戰爭的
[00:08:16.000 --> 00:08:18.000]  但是今天歐洲有戰爭
[00:08:18.000 --> 00:08:20.000]  兩年三年在打
[00:08:20.000 --> 00:08:23.000]  前兩天看美國總統候選人的辯論
[00:08:23.000 --> 00:08:25.000]  其中一個候選人就說
[00:08:25.000 --> 00:08:27.000]  這位總統他現在搞的
[00:08:27.000 --> 00:08:30.000]  可能會帶來第三次世界大戰
[00:08:30.000 --> 00:08:34.000]  算是講話的人是一種很
[00:08:34.000 --> 00:08:38.000]  就是跟一般人不一樣的講話的那種風格
[00:08:38.000 --> 00:08:41.000]  但是他講第三次世界大戰的引發
[00:08:41.000 --> 00:08:44.000]  也是在今天這個時候
[00:08:44.000 --> 00:08:47.000]  我們能夠聽到的一個詞彙
[00:08:47.000 --> 00:08:50.000]  戰爭方面我們需要得到拯救
[00:08:50.000 --> 00:08:53.000]  但這不是最重要的拯救
[00:08:53.000 --> 00:08:56.000]  經濟方面可能有的人想
[00:08:56.000 --> 00:08:58.000]  我們需要得到拯救
[00:08:58.000 --> 00:09:03.000]  很多財務問題 工資問題
[00:09:03.000 --> 00:09:06.000]  你的店鋪的問題等等這方面
[00:09:06.000 --> 00:09:09.000]  我們現在去餐館 在香港去餐館
[00:09:09.000 --> 00:09:12.000]  有一個心裡面覺得舒服的事情是
[00:09:12.000 --> 00:09:14.000]  吃飯不需要排隊了 以前要排隊
[00:09:14.000 --> 00:09:17.000]  拿一個號碼要等半個小時
[00:09:17.000 --> 00:09:20.000]  所以再逛一圈再回來 但現在不需要了
[00:09:20.000 --> 00:09:22.000]  但是餐廳的人少了
[00:09:22.000 --> 00:09:24.000]  帶來的那個情況是
[00:09:24.000 --> 00:09:27.000]  另外一些地方的餐廳的人多了
[00:09:27.000 --> 00:09:30.000]  比方說深圳現在就可以直接講了
[00:09:30.000 --> 00:09:34.000]  我那天跟一些同學
[00:09:34.000 --> 00:09:37.000]  我們畢業班的同學一起吃飯
[00:09:37.000 --> 00:09:40.000]  去酒店 我是最熱心的那個
[00:09:40.000 --> 00:09:44.000]  我就最早去安排茶樓酒樓的房間
[00:09:44.000 --> 00:09:46.000]  沒想到那個職員很好
[00:09:46.000 --> 00:09:48.000]  說給我們一個單獨的房間
[00:09:48.000 --> 00:09:50.000]  我就問是不是收錢
[00:09:50.000 --> 00:09:53.000]  因為他們是集團一個大的酒樓
[00:09:53.000 --> 00:09:55.000]  所以不收錢 然後態度很好
[00:09:55.000 --> 00:09:57.000]  所以我就稱讚他 我說你的態度很好
[00:09:57.000 --> 00:09:59.000]  好像來到深圳一樣
[00:09:59.000 --> 00:10:02.000]  他就笑 他也明白那個意思
[00:10:02.000 --> 00:10:05.000]  經濟需要得到拯救
[00:10:05.000 --> 00:10:08.000]  我們都希望能夠有好的工作
[00:10:08.000 --> 00:10:12.000]  有穩定的工作 有好的工資 對不對
[00:10:12.000 --> 00:10:15.000]  而且有長久的各類的保險
[00:10:15.000 --> 00:10:18.000]  但是這也不是最重要的拯救
[00:10:18.000 --> 00:10:20.000]  聖經說的救世之道
[00:10:20.000 --> 00:10:24.000]  是今天我們要看的經文
[00:10:24.000 --> 00:10:26.000]  我們一起來看
[00:10:26.000 --> 00:10:28.000]  或者我慢慢的讀給大家
[00:10:28.000 --> 00:10:32.000]  大家來看這個字可能很小
[00:10:32.000 --> 00:10:33.000]  所以你如果有聖經
[00:10:33.000 --> 00:10:36.000]  打開你的聖經史讀行傳十三章
[00:10:36.000 --> 00:10:40.000]  我們從第四節一直看到十二節
[00:10:40.000 --> 00:10:43.000]  我慢慢的讀一遍
[00:10:43.000 --> 00:10:46.000]  他們進猛聖靈差遣
[00:10:46.000 --> 00:10:49.000]  就是差船越 炫教越
[00:10:49.000 --> 00:10:50.000]  必須要看的經文
[00:10:50.000 --> 00:10:52.000]  就下到西流基
[00:10:52.000 --> 00:10:55.000]  從那裡坐船往塞浦路斯去
[00:10:55.000 --> 00:10:57.000]  到了薩拉米
[00:10:57.000 --> 00:11:00.000]  薩拉米在塞浦路斯島的右岸
[00:11:00.000 --> 00:11:04.000]  就在猶太人各會堂裡宣講神的道
[00:11:04.000 --> 00:11:07.000]  今天的題目 宣講神的道
[00:11:07.000 --> 00:11:10.000]  也有約翰做他們的幫手
[00:11:10.000 --> 00:11:11.000]  這句話非常感動
[00:11:11.000 --> 00:11:14.000]  因為約翰是一個年輕人
[00:11:14.000 --> 00:11:16.000]  巴拿巴是一個老年人
[00:11:16.000 --> 00:11:18.000]  保羅可能是一個中年人
[00:11:18.000 --> 00:11:22.000]  所以有一個年齡健康的平衡的組合
[00:11:22.000 --> 00:11:24.000]  三個宣教士到了居比路
[00:11:24.000 --> 00:11:26.000]  到了塞浦路斯
[00:11:26.000 --> 00:11:29.000]  然後聖經就集中講
[00:11:29.000 --> 00:11:34.000]  他們走遍全島直到帕福
[00:11:34.000 --> 00:11:35.000]  發生的一件事情
[00:11:35.000 --> 00:11:38.000]  在那裡遇見一個術士
[00:11:38.000 --> 00:11:42.000]  猶太人的假先知 名叫巴耶穌
[00:11:42.000 --> 00:11:47.000]  這個人常和總督世求保羅在一起
[00:11:47.000 --> 00:11:50.000]  傳統的翻譯是方伯
[00:11:50.000 --> 00:11:52.000]  世求保羅在一起
[00:11:52.000 --> 00:11:56.000]  世求保羅是一個通達人
[00:11:56.000 --> 00:12:02.000]  他請巴拿巴和掃羅來要聽上帝的道
[00:12:02.000 --> 00:12:04.000]  一個總督 一個省長
[00:12:04.000 --> 00:12:08.000]  請兩位宣教士來到他那裡
[00:12:08.000 --> 00:12:10.000]  他願意聽神的道
[00:12:10.000 --> 00:12:12.000]  所以這是一件好事情
[00:12:12.000 --> 00:12:15.000]  寫歷史的路加就把它寫下來了
[00:12:15.000 --> 00:12:16.000]  但是問題是第八節
[00:12:16.000 --> 00:12:20.000]  只是術士與綠馬這名字翻出來
[00:12:20.000 --> 00:12:22.000]  就是行法術的意思
[00:12:22.000 --> 00:12:27.000]  敵對使徒 設法使總督不接受這信仰
[00:12:27.000 --> 00:12:32.000]  掃羅又名保羅 背聖靈充滿 定靜看他
[00:12:32.000 --> 00:12:35.000]  第十節 保羅說
[00:12:35.000 --> 00:12:39.000]  你這魔鬼的兒子 正義的仇敵
[00:12:39.000 --> 00:12:42.000]  充滿各樣鬼炸奸惡
[00:12:42.000 --> 00:12:46.000]  你還不停止扭曲主的正道嗎
[00:12:46.000 --> 00:12:49.000]  現在你看 主的手臨到你身上
[00:12:49.000 --> 00:12:53.000]  你會瞎眼 暫時看不見日光
[00:12:53.000 --> 00:12:57.000]  立刻濃霧和黑暗籠罩著他
[00:12:57.000 --> 00:13:03.000]  他到處摸索求人 拉著手領他
[00:13:03.000 --> 00:13:07.000]  十二節 總督看見所發生的事就信了
[00:13:07.000 --> 00:13:12.000]  對所傳主的教導感到驚奇
[00:13:12.000 --> 00:13:14.000]  在這段經文裡面
[00:13:14.000 --> 00:13:18.000]  不接受這信仰或者主的教導
[00:13:18.000 --> 00:13:22.000]  在我們傳統的聖經裡面都是道
[00:13:22.000 --> 00:13:24.000]  有真道或者主的道
[00:13:24.000 --> 00:13:28.000]  我讀的是荷荷本的修訂版
[00:13:28.000 --> 00:13:32.000]  他就更準確的翻譯道這個字
[00:13:32.000 --> 00:13:36.000]  它可以是教導 教義 也可以是信仰
[00:13:36.000 --> 00:13:38.000]  當然原來的聖經那幾個字是不一樣的
[00:13:38.000 --> 00:13:42.000]  有四個字 本來都翻譯成主的道
[00:13:42.000 --> 00:13:45.000]  但這四個字在我剛才所讀的經文裡面
[00:13:45.000 --> 00:13:47.000]  他有更準確的翻譯
[00:13:47.000 --> 00:13:49.000]  我們今天就透過這段經文來看
[00:13:49.000 --> 00:13:52.000]  神的道在宣講過程當中
[00:13:52.000 --> 00:13:54.000]  產生什麼樣的情況
[00:13:54.000 --> 00:14:01.000]  我們低頭先做一個禱告
[00:14:01.000 --> 00:14:02.000]  親愛的主耶穌
[00:14:02.000 --> 00:14:04.000]  我們的神向你獻上感謝
[00:14:04.000 --> 00:14:07.000]  今天我們能夠聚集在這裡
[00:14:07.000 --> 00:14:11.000]  大家一起敬拜你 一起歌頌你
[00:14:11.000 --> 00:14:14.000]  也願意打開我們的心來聆聽你的道
[00:14:14.000 --> 00:14:18.000]  就求全能的神 真理的聖靈
[00:14:18.000 --> 00:14:20.000]  你感動我們每個人
[00:14:20.000 --> 00:14:22.000]  無論是講的或者聽的
[00:14:22.000 --> 00:14:25.000]  讓我們都被聖靈感動
[00:14:25.000 --> 00:14:28.000]  讓你賜給我們智慧聰明
[00:14:28.000 --> 00:14:31.000]  讓整個人也被你的話所推動
[00:14:31.000 --> 00:14:33.000]  以致我們在傳福音
[00:14:33.000 --> 00:14:38.000]  在宣教的施工上有啟發 有動力
[00:14:38.000 --> 00:14:40.000]  也能夠關心我們身邊
[00:14:40.000 --> 00:14:42.000]  或者更遠的地方的人
[00:14:42.000 --> 00:14:44.000]  他們都需要耶穌基督
[00:14:44.000 --> 00:14:48.000]  你的福音 赦罪之道 救世之道
[00:14:48.000 --> 00:14:49.000]  我們仰望你
[00:14:49.000 --> 00:14:53.000]  禱告奉主耶穌基督的聖名 阿們
[00:14:53.000 --> 00:14:57.000]  我們稍微整理一下剛才所讀的
[00:14:57.000 --> 00:14:59.000]  地點是在塞浦路斯
[00:14:59.000 --> 00:15:02.000]  其實以今天來講是不遠的
[00:15:02.000 --> 00:15:06.000]  因為香港有旅行團去塞浦路斯
[00:15:06.000 --> 00:15:08.000]  12天的行程
[00:15:08.000 --> 00:15:10.000]  我很簡單的看了一下
[00:15:10.000 --> 00:15:12.000]  有兩個旅行社費用
[00:15:12.000 --> 00:15:15.000]  大概是28900或者29000
[00:15:15.000 --> 00:15:20.000]  可能是一些人的兩個月的工資
[00:15:20.000 --> 00:15:22.000]  現在是暑假開始了
[00:15:22.000 --> 00:15:25.000]  所以很多香港人放假
[00:15:25.000 --> 00:15:27.000]  現在都流行出去
[00:15:27.000 --> 00:15:30.000]  最近去澳門比較遠一點
[00:15:30.000 --> 00:15:32.000]  台灣 日本 韓國
[00:15:32.000 --> 00:15:36.000]  再就是歐洲 東南亞等等
[00:15:36.000 --> 00:15:41.000]  12天的旅程可以去到塞浦路斯
[00:15:41.000 --> 00:15:43.000]  但是這裡在2000年前
[00:15:43.000 --> 00:15:46.000]  巴拿巴 保羅 還有馬可
[00:15:46.000 --> 00:15:50.000]  他們去塞浦路斯是開始宣教
[00:15:50.000 --> 00:15:52.000]  宣教隊這三個人
[00:15:52.000 --> 00:15:55.000]  他們在宣教當中發生了一件事情
[00:15:55.000 --> 00:15:57.000]  但發生很多事情
[00:15:57.000 --> 00:16:00.000]  但是使徒心端的作者他印象深刻
[00:16:00.000 --> 00:16:02.000]  覺得他要寫下來
[00:16:02.000 --> 00:16:04.000]  要留給我們知道的一件事情
[00:16:04.000 --> 00:16:08.000]  就是遇到了一個法術師
[00:16:08.000 --> 00:16:10.000]  他的法術一定是真的
[00:16:10.000 --> 00:16:12.000]  就是他能改變一些現象
[00:16:12.000 --> 00:16:17.000]  所以他能夠在當時的政府總部
[00:16:17.000 --> 00:16:19.000]  居比利路的政府總部
[00:16:19.000 --> 00:16:22.000]  帕弗這個城市裡面
[00:16:22.000 --> 00:16:26.000]  省長 方伯或者我們講的總督
[00:16:26.000 --> 00:16:29.000]  跟他身邊給他做顧問的
[00:16:29.000 --> 00:16:32.000]  給他意見的這樣的情況
[00:16:32.000 --> 00:16:35.000]  所以這個法術師的出現
[00:16:35.000 --> 00:16:38.000]  是今天路加要我們留意的
[00:16:38.000 --> 00:16:40.000]  他的名字叫巴耶穌
[00:16:40.000 --> 00:16:42.000]  也就是耶穌的兒子
[00:16:42.000 --> 00:16:43.000]  可是因為我們是基督徒
[00:16:43.000 --> 00:16:46.000]  我們會想成拿撒勒人耶穌
[00:16:46.000 --> 00:16:48.000]  這個要修正一下
[00:16:48.000 --> 00:16:52.000]  耶穌在猶太人裡面就是約書亞
[00:16:52.000 --> 00:16:55.000]  約書亞和耶穌是很普通的名字
[00:16:55.000 --> 00:16:59.000]  意思是拯救 救恩
[00:16:59.000 --> 00:17:02.000]  所以他的名字的意思
[00:17:02.000 --> 00:17:05.000]  巴是兒子 巴狄買是狄買的兒子
[00:17:05.000 --> 00:17:09.000]  約翰巴約拿 彼得是約拿的兒子
[00:17:09.000 --> 00:17:14.000]  所以巴耶穌就是救恩之子
[00:17:14.000 --> 00:17:16.000]  拯救之子
[00:17:16.000 --> 00:17:18.000]  所以這位一驢馬
[00:17:18.000 --> 00:17:20.000]  他是給人帶來盼望的
[00:17:20.000 --> 00:17:22.000]  給你帶來救恩的
[00:17:22.000 --> 00:17:24.000]  這是他的名字的意思
[00:17:24.000 --> 00:17:27.000]  省長方伯是世求保羅
[00:17:27.000 --> 00:17:29.000]  他有一個特點
[00:17:29.000 --> 00:17:31.000]  他是一個通達人
[00:17:31.000 --> 00:17:33.000]  當你讀使徒形狀的歷史的時候
[00:17:33.000 --> 00:17:38.000]  你發現被稱為通達人的形容詞不多
[00:17:38.000 --> 00:17:40.000]  所以世求保羅是一個很有
[00:17:40.000 --> 00:17:41.000]  用我們今天的話來講
[00:17:41.000 --> 00:17:43.000]  很有魅力的人
[00:17:43.000 --> 00:17:48.000]  他不但是羅馬帝國的高級行政長官
[00:17:48.000 --> 00:17:50.000]  特區 特首
[00:17:50.000 --> 00:17:53.000]  他而且是一個通達人
[00:17:53.000 --> 00:17:55.000]  但結論我們已經看了
[00:17:55.000 --> 00:17:58.000]  通常講道或講故事講結論就沒有意思了
[00:17:58.000 --> 00:18:02.000]  結論是他相信了神的道
[00:18:02.000 --> 00:18:06.000]  這個就是我們今天的賽普路斯
[00:18:06.000 --> 00:18:08.000]  雖然我們沒有加入旅行社
[00:18:08.000 --> 00:18:10.000]  但是我們可以看一下地圖
[00:18:10.000 --> 00:18:12.000]  而且我真的很感恩
[00:18:12.000 --> 00:18:16.000]  很方便你上網賽普路斯的景點
[00:18:16.000 --> 00:18:18.000]  美麗的照片都能看到
[00:18:18.000 --> 00:18:20.000]  地中海那個美麗的照片
[00:18:20.000 --> 00:18:22.000]  我今天來的時候我把照片再看一下
[00:18:22.000 --> 00:18:24.000]  我還給師母看一下
[00:18:24.000 --> 00:18:26.000]  你看的時候心裡面就想像
[00:18:26.000 --> 00:18:27.000]  如果有一天我去旅遊
[00:18:27.000 --> 00:18:29.000]  我可能要選賽普路斯
[00:18:29.000 --> 00:18:31.000]  因為別的地方很多人都去
[00:18:31.000 --> 00:18:34.000]  英國 義大利 加拿大
[00:18:34.000 --> 00:18:36.000]  賽普路斯我聽得比較少一點
[00:18:36.000 --> 00:18:38.000]  但是保羅跟巴拿巴
[00:18:38.000 --> 00:18:40.000]  第一次宣教旅行就去賽普路斯
[00:18:40.000 --> 00:18:46.000]  當然巴拿巴他是這裡的人
[00:18:46.000 --> 00:18:47.000]  這是他的家鄉
[00:18:47.000 --> 00:18:49.000]  他雖然是猶太人 利維人
[00:18:49.000 --> 00:18:51.000]  但這裡是他的老家
[00:18:51.000 --> 00:18:53.000]  他出生的地方 他長大的地方
[00:18:53.000 --> 00:18:56.000]  又是跟以色列 跟敘利亞最近的地方
