
[00:00:00.000 --> 00:00:03.360]  「多神之母,讓我們聽神的導議,先讓我們同心同覺。」
[00:02:53.480 --> 00:03:01.840]  「他看著他如何把錢放在口袋裡,使用在他的人生當中。」
[00:03:01.840 --> 00:03:04.400]  「這個兒子將他所有的錢花盡了。」
[00:03:04.400 --> 00:03:06.880]  「這個兒子將所有的錢都用盡了。」
[00:03:06.880 --> 00:03:08.880]  「但在那個時候他才發現到。」
[00:03:08.880 --> 00:03:09.960]  「這個時候才發現。」
[00:03:09.960 --> 00:03:11.480]  「原來是他自己的錯。」
[00:03:11.480 --> 00:03:12.480]  「原來是自己的錯。」
[00:03:12.480 --> 00:03:13.480]  「他認錯。」
[00:03:13.480 --> 00:03:15.040]  「於是認錯。」
[00:03:15.040 --> 00:03:16.520]  「他想回去見他爸爸。」
[00:03:16.520 --> 00:03:19.960]  「想回去見父親。」
[00:03:19.960 --> 00:03:21.720]  「這個爸爸幸好有一個兒子。」
[00:03:21.720 --> 00:03:24.440]  「父親很慶幸有這麼一個兒子。」
[00:03:24.440 --> 00:03:30.280]  「所以這個爸爸即使兒子離開了他,他仍然天天都去等候他回來。」
[00:03:30.280 --> 00:03:33.560]  「就是說,儘管這個兒子離開了,但父親天天等著他回來。」
[00:03:33.560 --> 00:03:34.840]  「而當他一回來的時候。」
[00:03:34.840 --> 00:03:35.840]  「當他回來的時候。」
[00:03:35.840 --> 00:03:38.760]  「爸爸就在老遠就看到他正在走回來。」
[00:03:38.760 --> 00:03:40.600]  「父親就很遠就看到他。」
[00:03:40.600 --> 00:03:41.920]  「就迎上去抱著他。」
[00:03:41.920 --> 00:03:43.040]  「就迎上去。」
[00:03:43.040 --> 00:03:44.120]  「接他回家。」
[00:03:44.120 --> 00:03:44.680]  「接他回家。」
[00:03:44.680 --> 00:03:45.720]  「一句都沒有問過。」
[00:03:45.720 --> 00:03:47.400]  「一句都沒有問過。」
[00:03:47.400 --> 00:03:49.160]  「還跟他開慶祝會呢。」
[00:03:49.160 --> 00:03:51.040]  「就和他開慶祝會。」
[00:03:51.040 --> 00:03:52.520]  「但開慶祝會的時候。」
[00:03:52.520 --> 00:03:53.520]  「開慶祝會的時候。」
[00:03:53.520 --> 00:03:54.920]  「原來他第二個兒子。」
[00:03:54.920 --> 00:03:56.360]  「就原來第二個兒子。」
[00:03:56.360 --> 00:03:57.760]  「就在農田裏面工作。」
[00:03:57.760 --> 00:03:59.760]  「在農田裏面工作。」
[00:03:59.760 --> 00:04:03.120]  「有人就走去告訴這個大兒子聽。」
[00:04:03.120 --> 00:04:05.920]  「就說你爸爸開慶祝會叫你回去啊。」
[00:04:05.920 --> 00:04:09.560]  「就有人告訴大兒子說你快回去,爸爸正在開慶祝會。」
[00:04:09.560 --> 00:04:12.440]  「我聽到,在那裏乒乒乓乓發生什麼事啊。」
[00:04:12.440 --> 00:04:13.960]  「我當然聽到了啊。」
[00:04:13.960 --> 00:04:15.360]  「在家裏三五個小時。」
[00:04:15.360 --> 00:04:16.280]  「哦,你不知道嗎?」
[00:04:16.280 --> 00:04:20.040]  「你爸爸說你弟弟回來了。」
[00:04:20.040 --> 00:04:21.000]  「你不知道嗎?」
[00:04:21.000 --> 00:04:22.920]  「你弟弟回來了。」
[00:04:22.920 --> 00:04:25.040]  「你還不趕快回去,爸爸叫你啊。」
[00:04:25.040 --> 00:04:26.760]  「你還不趕快回去,爸爸叫你啊。」
[00:04:26.760 --> 00:04:27.720]  「趕快回去。」
[00:04:27.720 --> 00:04:28.360]  「但我不去。」
[00:04:28.360 --> 00:04:29.400]  「有沒有搞錯啊。」
[00:04:29.400 --> 00:04:30.440]  「所以也沒有弄錯啦。」
[00:04:30.440 --> 00:04:32.960]  「這樣的弟弟。」
[00:04:32.960 --> 00:04:35.400]  「接著那個爸爸就走去和這個兒子說。」
[00:04:35.400 --> 00:04:37.200]  「然後父親和兒子講。」
[00:04:37.200 --> 00:04:38.280]  「大兒子啊。」
[00:04:38.280 --> 00:04:38.760]  「大兒子。」
[00:04:38.760 --> 00:04:39.560]  「你回來啦。」
[00:04:39.560 --> 00:04:40.880]  「你回來。」
[00:04:40.880 --> 00:04:41.920]  「但我不回來。」
[00:04:41.920 --> 00:04:42.400]  「但我不回來。」
[00:04:42.400 --> 00:04:45.840]  「爸爸,你這個臭小子回來,你還和他開慶祝會。」
[00:04:45.840 --> 00:04:47.800]  「這個弟弟回來,你居然跟他開慶祝會。」
[00:04:47.800 --> 00:04:49.240]  「我天天在你身邊啊。」
[00:04:49.240 --> 00:04:51.800]  「我天天在你身邊。」
[00:04:51.800 --> 00:04:54.240]  「你都沒有和我慶祝過任何事。」
[00:04:54.240 --> 00:04:56.280]  「你都沒有和我慶祝過任何事。」
[00:04:56.280 --> 00:04:57.600]  「爸爸就和他講。」
[00:04:57.600 --> 00:04:59.520]  「爸爸和他講。」
[00:04:59.520 --> 00:05:02.000]  「我有一個失去的兒子能夠回來。」
[00:05:02.000 --> 00:05:04.120]  「我有一個失去的兒子能回來。」
[00:05:04.120 --> 00:05:06.440]  「這樣已經夠值得高興了。」
[00:05:06.440 --> 00:05:07.840]  「當然值得高興了。」
[00:05:07.840 --> 00:05:09.200]  「你整天都和我在一起。」
[00:05:09.200 --> 00:05:10.520]  「你整天都和我在一起。」
[00:05:10.520 --> 00:05:11.880]  「你不明白我的心嗎?」
[00:05:11.880 --> 00:05:13.360]  「你不明白我的心嗎?」
[00:05:13.360 --> 00:05:15.560]  這個故事記載在《路加福音》
[00:05:15.560 --> 00:05:17.600]  十五章十一至三十二節
[00:05:17.600 --> 00:05:20.560]  這個故事記載《路加福音》是五章
[00:05:20.560 --> 00:05:23.600]  這個故事告訴我們
[00:05:23.600 --> 00:05:27.640]  一個爸爸怎麼去愛兒子愛到底
[00:05:27.640 --> 00:05:30.240]  就是父親怎麼愛兒子愛到底
[00:05:30.240 --> 00:05:32.320]  無論兒子是怎麼差也好
[00:05:32.320 --> 00:05:33.640]  無論兒子怎麼差也好
[00:05:33.640 --> 00:05:35.240]  甚至破裂他也好
[00:05:35.240 --> 00:05:36.960]  甚至破裂他也可以
[00:05:36.960 --> 00:05:39.560]  爸爸沒有離開過他
[00:05:39.560 --> 00:05:40.600]  爸爸沒有離開過他
[00:05:40.600 --> 00:05:42.680]  只有子女離開父母的心
[00:05:42.680 --> 00:05:44.960]  只有子女離開父母的心
[00:05:44.960 --> 00:05:47.240]  當我每一次讀到這個故事的時候
[00:05:47.240 --> 00:05:49.160]  當我每一次讀到這個故事的時候
[00:05:49.160 --> 00:05:53.240]  就讓我再一次明白上帝的心是怎麼想我們的
[00:05:53.240 --> 00:05:56.320]  就讓我再一次明白上帝的心是怎麼想我們的
[00:05:56.320 --> 00:05:59.240]  我們有沒有去理解上帝
[00:05:59.240 --> 00:06:02.040]  我們在天的庫怎麼對我們的心腸
[00:06:02.040 --> 00:06:06.320]  我們在天的庫怎麼對我們的心腸
[00:06:06.320 --> 00:06:08.640]  但很可惜的是
[00:06:08.640 --> 00:06:15.360]  人往往過後才明白當中的意思
[00:06:15.360 --> 00:06:18.440]  當人到了自己養自己子女的時候
[00:06:18.440 --> 00:06:20.920]  當人到了自己養自己子女的時候
[00:06:20.920 --> 00:06:24.360]  才學會領略父母的心意
[00:06:24.360 --> 00:06:27.360]  才學會領略父母的心意
[00:06:27.360 --> 00:06:30.720]  在這個故事裡面
[00:06:30.720 --> 00:06:32.560]  從另一個角度去看
[00:06:32.560 --> 00:06:34.320]  從另一個角度去看
[00:06:34.320 --> 00:06:36.600]  讓我再想深一層
[00:06:36.600 --> 00:06:38.440]  讓我再想深一層
[00:06:38.440 --> 00:06:41.000]  在這個充滿罪惡的世界當中
[00:06:41.000 --> 00:06:43.480]  在這個充滿罪惡的世界當中
[00:06:43.480 --> 00:06:45.040]  原來要去愛人
[00:06:45.040 --> 00:06:48.520]  你要首先預料會被你所愛的人傷害你
[00:06:48.520 --> 00:06:49.680]  你要去愛人
[00:06:49.680 --> 00:06:52.960]  你可能要預備被你所愛的人傷害
[00:06:52.960 --> 00:06:54.560]  你有沒有預備這份心
[00:06:54.560 --> 00:06:55.840]  你有沒有預備這樣的心
[00:06:55.840 --> 00:06:56.920]  去愛人
[00:06:56.920 --> 00:06:57.720]  去愛人
[00:06:57.720 --> 00:06:59.760]  或是你的愛真的想擁有它
[00:06:59.760 --> 00:07:01.280]  你去愛人
[00:07:01.280 --> 00:07:02.840]  你知不知道今天的人
[00:07:02.840 --> 00:07:04.400]  所愛的是甚麼
[00:07:04.400 --> 00:07:06.360]  是我擁有你
[00:07:06.360 --> 00:07:08.360]  我得到你
[00:07:08.360 --> 00:07:10.120]  得不到你的心也好
[00:07:10.120 --> 00:07:11.600]  我都要得到你的肉體
[00:07:11.600 --> 00:07:14.520]  如果我得到你的肉體之後
[00:07:14.520 --> 00:07:16.560]  我還要騙你的感情
[00:07:16.560 --> 00:07:20.280]  今天的世界就是這樣
[00:07:20.280 --> 00:07:21.920]  今天的世界就是這樣
[00:07:21.920 --> 00:07:23.840]  以我們今天所看的經文
[00:07:23.840 --> 00:07:25.960]  司徒華傳第十三章
[00:07:25.960 --> 00:07:26.560]  司徒華傳第十三章
[00:07:26.560 --> 00:07:28.360]  我又遇見一個這樣的情況
[00:07:28.360 --> 00:07:29.880]  我又遇見一個這樣的情況
[00:07:29.880 --> 00:07:33.560]  一個很被深愛的一個人物
[00:07:33.560 --> 00:07:35.280]  他叫約翰·馬可
[00:07:35.280 --> 00:07:37.800]  對一個所心愛的人物約翰·馬可
[00:07:37.800 --> 00:07:38.600]  我們看看
[00:07:38.600 --> 00:07:42.120]  原來他很得著兩位的前輩
[00:07:42.120 --> 00:07:45.760]  他的名字叫巴拿巴和索羅
[00:07:45.760 --> 00:07:48.920]  這兩位前輩叫巴拿巴和索羅
[00:07:48.920 --> 00:07:50.360]  在前文十三章裏面
[00:07:50.360 --> 00:07:52.320]  我們已經看到
[00:07:52.320 --> 00:07:55.360]  巴拿巴和索羅為了栽培這個
[00:07:55.360 --> 00:07:59.640]  原本住在耶路撒冷的一個富家子弟
[00:07:59.640 --> 00:08:00.960]  就是為了栽培一個
[00:08:00.960 --> 00:08:03.320]  原本住在耶路撒冷的富家子弟
[00:08:03.320 --> 00:08:05.720]  他爸爸甚至是祭司的祭道
[00:08:05.720 --> 00:08:07.720]  其中一個的家族
[00:08:07.720 --> 00:08:10.480]  他父親是祭司家族的一位
[00:08:10.480 --> 00:08:13.560]  他很希望透過索羅和巴拿巴
[00:08:13.560 --> 00:08:16.880]  很希望幫助他更加成長
[00:08:16.880 --> 00:08:20.200]  索羅和巴拿巴很希望透過幫助
[00:08:20.200 --> 00:08:21.040]  讓他成長
[00:08:21.040 --> 00:08:22.280]  好好栽培他
[00:08:22.280 --> 00:08:23.400]  好好栽培他
[00:08:23.400 --> 00:08:26.160]  於是索羅就從耶路撒冷把他帶去安提康
[00:08:26.160 --> 00:08:28.520]  就和他一起出發去做報道的工作
[00:08:28.520 --> 00:08:32.080]  就是帶他從耶路撒冷到安提康
[00:08:32.080 --> 00:08:33.920]  一同做栽培工作
[00:08:33.920 --> 00:08:35.560]  這份心腸不容易
[00:08:35.560 --> 00:08:36.360]  這份心腸不容易
[00:08:36.360 --> 00:08:37.360]  你看前輩你知不知道
[00:08:37.360 --> 00:08:38.600]  能夠栽培一個人
[00:08:38.600 --> 00:08:40.640]  陪著他一起走的人生路
[00:08:40.640 --> 00:08:42.240]  其實是很不容易的
[00:08:42.240 --> 00:08:43.440]  如果栽培一個人
[00:08:43.440 --> 00:08:45.680]  陪著一個人的人生路是很不容易的
[00:08:45.680 --> 00:08:48.360]  有多少個人會和你走你的人生路
[00:08:48.360 --> 00:08:50.320]  有誰願意和你行你的人生路
[00:08:50.320 --> 00:08:53.480]  我想除了上帝之外沒有人和你行一生
[00:08:53.480 --> 00:08:57.840]  除了上帝以外沒有人和你行一生
[00:08:57.840 --> 00:08:59.880]  但這個年輕人發生什麼事呢
[00:08:59.880 --> 00:09:01.240]  但這個年輕人發生什麼事呢
[00:09:01.240 --> 00:09:05.720]  傷害了這兩個原本帶領他的前輩的心
[00:09:05.720 --> 00:09:09.840]  傷害了這個原本帶領他的前輩的心
[00:09:09.840 --> 00:09:10.840]  這段的經文
[00:09:10.840 --> 00:09:11.520]  真正的經文
[00:09:11.520 --> 00:09:12.880]  想說些什麼給我們知道呢
[00:09:12.880 --> 00:09:13.560]  想講講什麼功能
[00:09:13.560 --> 00:09:14.760]  想講講什麼學習呢
[00:09:14.760 --> 00:09:15.640]  有什麼學習呢
[00:09:15.640 --> 00:09:17.280]  就讓我們一起翻翻這段經文
[00:09:17.280 --> 00:09:18.000]  去看看
[00:09:18.000 --> 00:09:19.320]  讓我們看到經文來看一看
[00:09:19.320 --> 00:09:23.000]  我們今天從第十三章的第十三節開始看
[00:09:23.000 --> 00:09:25.480]  我們今天從十三章十三節開始看
[00:09:25.480 --> 00:09:27.320]  我們會一路看到第四十一節
[00:09:27.320 --> 00:09:28.360]  我們一同看到四十一節
[00:09:28.360 --> 00:09:31.160]  我們先從開頭的小小的地方
[00:09:31.160 --> 00:09:32.400]  我們先看一下好不好
[00:09:32.400 --> 00:09:33.720]  我們先看
[00:09:33.720 --> 00:09:35.000]  因為比較長的
[00:09:35.000 --> 00:09:41.200]  這裡包括一段的講道
[00:09:41.200 --> 00:09:43.240]  那我們看一看好不好
[00:09:43.240 --> 00:09:44.480]  這裡有一篇講道
[00:09:44.480 --> 00:09:46.280]  我們從第十三節開始看一下
[00:09:46.280 --> 00:09:47.480]  我們十三節開始看
[00:09:47.480 --> 00:09:50.280]  好在十三節我們或者先讀一下
[00:09:50.280 --> 00:09:53.200]  十三節我們讀到第十五節
[00:09:53.200 --> 00:09:54.960]  我們先讀十三到十五節
[00:09:54.960 --> 00:09:56.120]  我們一起讀
[00:09:56.120 --> 00:09:57.160]  我們一同來讀
[00:09:57.160 --> 00:10:01.920]  保羅和他的同人從帕芬開船
[00:10:01.920 --> 00:10:05.120]  來到旁非利亞的別家
[00:10:05.120 --> 00:10:07.480]  約翰就離開他們
[00:10:07.480 --> 00:10:09.280]  回耶路撒冷去
[00:10:09.280 --> 00:10:12.560]  他們來了別家往前行
[00:10:12.560 --> 00:10:15.600]  來到比西底的安提沃
[00:10:15.600 --> 00:10:18.840]  在安息日進會堂坐下
[00:10:18.840 --> 00:10:21.920]  讀完了律法和先知的書
[00:10:21.920 --> 00:10:26.200]  管會堂的叫人過去對他們說
[00:10:26.200 --> 00:10:31.600]  二位兄台若有什麼勸勉眾人的請說
[00:10:31.600 --> 00:10:33.200]  在這裡我們知道
[00:10:33.200 --> 00:10:38.040]  原來保羅和巴拿巴帶著約翰馬可
[00:10:38.040 --> 00:10:40.560]  就是這裡第十三節講的約翰
[00:10:40.560 --> 00:10:46.200]  就從帕芬在塞浦路斯島的地方
[00:10:46.200 --> 00:10:50.960]  就開始搭船往到旁非利亞的別家
[00:10:50.960 --> 00:10:55.640]  保羅和巴拿巴帶領約翰
[00:10:55.640 --> 00:10:59.040]  從迫富開船
[00:10:59.040 --> 00:11:00.840]  塞浦路斯迫富開船
[00:11:00.840 --> 00:11:04.640]  來到這個旁非利亞的別家
[00:11:04.640 --> 00:11:08.120]  帕芬其實是塞浦路斯島的
[00:11:08.120 --> 00:11:11.080]  東南地區的一個海港
[00:11:11.080 --> 00:11:12.960]  托霍斯這個就是
[00:11:12.960 --> 00:11:16.200]  塞浦路斯島的東南的一個海港
[00:11:16.200 --> 00:11:19.320]  前文第十三章第一至十二節我們已經看過了
[00:11:19.320 --> 00:11:21.840]  在前文十三章一到十二節已經講過了
[00:11:21.840 --> 00:11:24.480]  他們去到塞浦路斯這個島嶼上面
[00:11:24.480 --> 00:11:27.440]  去船渡的時候遇到很多問題
[00:11:27.440 --> 00:11:30.400]  他們在塞浦路斯這個島上遇到很多問題
[00:11:30.400 --> 00:11:33.880]  保羅最初從第四節告訴我們知道
[00:11:33.880 --> 00:11:38.160]  他被聖靈參見就從西遼基去了塞浦路斯
[00:11:38.160 --> 00:11:39.680]  在第四節告訴我們
[00:11:39.680 --> 00:11:44.040]  他受聖靈採請從西遼基坐船到了塞浦路斯
[00:11:44.040 --> 00:11:45.240]  他就告訴我們知道
[00:11:45.240 --> 00:11:48.560]  當他到達塞浦路斯的薩拉米的時候
[00:11:48.560 --> 00:11:50.720]  就進當地的猶太人會堂
[00:11:50.720 --> 00:11:52.440]  去全港神的道
[00:11:52.440 --> 00:11:54.480]  他們到了薩拉米的時候
[00:11:54.480 --> 00:11:55.880]  就進猶太人的會堂
[00:11:55.880 --> 00:11:56.720]  全講神的道
[00:11:56.720 --> 00:11:58.560]  但是一到全港神的道的時候
[00:11:58.560 --> 00:12:01.000]  那些人就開始不喜歡聽了
[00:12:01.000 --> 00:12:03.480]  全講神的道的時候就有人不喜歡了
[00:12:03.480 --> 00:12:05.960]  特別威脅到那裡有些人去謀生
[00:12:05.960 --> 00:12:12.840]  特別是威脅到有些人的職業了
[00:12:12.840 --> 00:12:15.440]  有一個走法術的人叫巴耶蘇
[00:12:15.440 --> 00:12:17.440]  有一個學法術的人叫巴耶蘇
[00:12:17.440 --> 00:12:19.360]  搞得很凹亂
[00:12:19.360 --> 00:12:20.760]  就搞得非常憤怒
[00:12:20.760 --> 00:12:22.760]  在這裡我們第一樣要學習的是
[00:12:22.760 --> 00:12:24.440]  在這裡我們第一樣要學習的是
[00:12:24.440 --> 00:12:25.640]  全主的道
[00:12:25.640 --> 00:12:28.600]  全主的道
[00:12:28.600 --> 00:12:30.360]  這個世界人不喜歡聽的
[00:12:30.360 --> 00:12:31.800]  這個世界人不喜歡聽
[00:12:31.800 --> 00:12:35.320]  上帝的道真是阻頭阻勢的
[00:12:35.320 --> 00:12:38.200]  因為上帝的道會阻止你的發達
[00:12:38.200 --> 00:12:39.800]  這裡阻礙他謀生
[00:12:39.800 --> 00:12:42.960]  這裡阻礙他的工作
[00:12:42.960 --> 00:12:44.960]  上帝的道當傳了的時候
[00:12:44.960 --> 00:12:47.280]  進到我們生命當中的時候
[00:12:47.280 --> 00:12:50.200]  當傳到全道生命當中的時候
[00:12:50.200 --> 00:12:51.640]  是不舒服的
[00:12:51.640 --> 00:12:52.560]  是不舒服的
[00:12:52.560 --> 00:12:56.120]  很多牧師傳道人現在在教會講的道理
[00:12:56.120 --> 00:12:59.240]  很多牧師傳道人講的道理很舒服的
[00:12:59.240 --> 00:13:00.200]  就講得你很舒服
[00:13:00.200 --> 00:13:01.920]  就像聖人一樣
[00:13:01.920 --> 00:13:02.880]  就像聖人一樣
[00:13:02.880 --> 00:13:04.440]  你非常之好的
[00:13:04.440 --> 00:13:05.320]  你非常之好的
[00:13:05.320 --> 00:13:07.000]  主很欣賞你的
[00:13:07.000 --> 00:13:07.800]  主非常欣賞
[00:13:07.800 --> 00:13:09.240]  差不多主沒有了你不行的
[00:13:09.240 --> 00:13:10.360]  所以主沒有你不行的
[00:13:10.360 --> 00:13:12.800]  但是保羅和巴拿巴去傳道的時候
[00:13:12.800 --> 00:13:15.560]  一去到就已經有些人喜歡了
[00:13:15.560 --> 00:13:19.120]  就說保羅和巴拿巴的傳道世界有人不喜歡
[00:13:19.120 --> 00:13:22.120]  於是就造成了當地的一些轟動
[00:13:22.120 --> 00:13:23.560]  逼著他們要走來走去
[00:13:23.560 --> 00:13:25.960]  就說造成當地的轟動
[00:13:25.960 --> 00:13:27.960]  逼著他們要走來走去
[00:13:27.960 --> 00:13:29.880]  來到第十三節的時候
[00:13:29.880 --> 00:13:31.080]  來到第十三節的時候
[00:13:31.080 --> 00:13:34.720]  他們想由塞浦路斯傳道往北
[00:13:34.720 --> 00:13:38.160]  走進去小亞細亞加拉泰地區
[00:13:38.160 --> 00:13:45.120]  就說他們想造成往北來到小亞細亞加拉泰地區
[00:13:45.120 --> 00:13:47.640]  就是今天的土耳其地區
[00:13:47.640 --> 00:13:49.880]  就是今天的土耳其
[00:13:49.880 --> 00:13:51.880]  在這個時候
[00:13:51.880 --> 00:13:53.200]  當他們一到步
[00:13:53.200 --> 00:13:54.000]  當他們一到步
[00:13:54.000 --> 00:13:56.280]  在龐菲尼亞別家
[00:13:56.280 --> 00:13:58.720]  到了龐菲尼亞別家
[00:13:58.720 --> 00:14:01.560]  就發生一件事情
[00:14:01.560 --> 00:14:05.040]  約翰·馬可就離他們而去
[00:14:05.040 --> 00:14:07.720]  就約翰·馬可離他們而去
[00:14:07.720 --> 00:14:09.200]  回到耶路撒冷
[00:14:09.200 --> 00:14:09.960]  回到耶路撒冷
[00:14:09.960 --> 00:14:12.480]  在這段聖經裡面
[00:14:12.480 --> 00:14:13.440]  在這段聖經裡面
[00:14:13.440 --> 00:14:14.720]  很值得我們反思
[00:14:14.720 --> 00:14:17.200]  很值得我們反思
[00:14:17.200 --> 00:14:21.760]  保羅和巴拿巴帶著約翰·馬可
[00:14:21.760 --> 00:14:25.960]  保羅和巴拿巴帶著約翰·馬可
[00:14:25.960 --> 00:14:27.360]  一心想他好
[00:14:27.360 --> 00:14:28.760]  一心想他好
[00:14:28.760 --> 00:14:30.800]  我相信當他在耶路撒冷的時候
[00:14:30.800 --> 00:14:32.960]  這個約翰·馬可都覺得很開心的
[00:14:32.960 --> 00:14:35.400]  有兩個前輩帶著他們
[00:14:35.400 --> 00:14:38.800]  約翰·馬可覺得有兩個前輩帶著他應該很開心的
[00:14:38.800 --> 00:14:40.360]  因為如果不開心的話
[00:14:40.360 --> 00:14:41.480]  他不會離開的
[00:14:41.480 --> 00:14:43.000]  他不開心就不會離開的
[00:14:43.000 --> 00:14:44.440]  因為耶路撒冷
[00:14:44.440 --> 00:14:46.520]  他可以說他家裡也有錢
[00:14:46.520 --> 00:14:48.000]  他家裡也有錢
[00:14:48.000 --> 00:14:51.320]  記不記得他媽媽那裡有很多人在他家裡祈禱的
[00:14:51.320 --> 00:14:52.960]  他家裡也有很多錢
[00:14:52.960 --> 00:14:55.440]  家裡也是祭司家族背景
[00:14:55.440 --> 00:14:56.720]  祭司家族背景
[00:14:56.720 --> 00:14:59.120]  他從小長大都在耶路撒冷
[00:14:59.120 --> 00:15:00.800]  他從小長大都在耶路撒冷
[00:15:00.800 --> 00:15:05.640]  那些朋友或者粉絲
[00:15:05.640 --> 00:15:06.680]  他們是朋友
[00:15:06.680 --> 00:15:08.280]  全部在那裡
[00:15:08.280 --> 00:15:09.840]  只要他離得開
[00:15:09.840 --> 00:15:11.400]  絕對不容易的事
[00:15:11.400 --> 00:15:12.040]  絕對不容易的事
[00:15:12.040 --> 00:15:13.080]  媽媽在節目
[00:15:13.080 --> 00:15:13.440]  對不對
[00:15:13.440 --> 00:15:15.600]  他一定覺得好
[00:15:15.600 --> 00:15:17.160]  他覺得好
[00:15:17.160 --> 00:15:18.920]  侍奉主真開心
[00:15:18.920 --> 00:15:19.520]  侍奉主真開心
[00:15:19.520 --> 00:15:21.760]  可以去到州道去看看怎麼樣
[00:15:21.760 --> 00:15:23.360]  可以去看看怎麼樣
[00:15:23.360 --> 00:15:25.280]  有很多人帶著這樣的心態侍奉主的嗎?
[00:15:25.280 --> 00:15:26.640]  很多人帶著這樣的心態
[00:15:26.640 --> 00:15:28.320]  今天有很多人侍奉主
[00:15:28.320 --> 00:15:29.400]  今天有很多人侍奉主
[00:15:29.400 --> 00:15:31.400]  怎麼證明是真的侍奉主呢?
[00:15:31.400 --> 00:15:32.200]  怎麼證明是侍奉主呢?
[00:15:32.200 --> 00:15:33.720]  他有這樣的怪論
[00:15:33.720 --> 00:15:35.120]  他有這樣的怪論
[00:15:35.120 --> 00:15:37.920]  就是如果我侍奉的時候開心呢
[00:15:37.920 --> 00:15:39.160]  如果我侍奉的時候開心呢
[00:15:39.160 --> 00:15:40.360]  有成績呢
[00:15:40.360 --> 00:15:41.120]  如果有成績呢
[00:15:41.120 --> 00:15:42.480]  就是上帝旨意
[00:15:42.480 --> 00:15:43.480]  就是上帝旨意
[00:15:43.480 --> 00:15:45.200]  如果不開心呢
[00:15:45.200 --> 00:15:46.000]  如果不開心呢
[00:15:46.000 --> 00:15:47.640]  就不是上帝的旨意
[00:15:47.640 --> 00:15:48.160]  就不是上帝的旨意
[00:15:48.160 --> 00:15:49.880]  從這段聖經裡面
[00:15:49.880 --> 00:15:50.400]  從這段聖經裡面
[00:15:50.400 --> 00:15:51.960]  在十三章我們已經看到了
[00:15:51.960 --> 00:15:52.640]  在十三章我們已經看到了
[00:15:52.640 --> 00:15:54.000]  真正侍奉主
[00:15:54.000 --> 00:15:54.600]  真正侍奉主
[00:15:54.600 --> 00:15:57.400]  是不過癮的,不開心的
[00:15:57.400 --> 00:15:57.880]  是不過癮的,不開心的
[00:15:57.880 --> 00:15:59.000]  被人逼迫的
[00:15:59.000 --> 00:15:59.520]  被人逼迫的
