
[00:00:00.000 --> 00:00:03.060]  在雅各書第一章第二節裡面,
[00:10:50.200 --> 00:10:51.900]  多少時候當試煉來臨的時候,
[00:10:51.900 --> 00:10:53.700]  我們心中有掙扎的時候,
[00:10:53.700 --> 00:10:56.700]  我們真的不曉得當如何禱告,
[00:10:56.700 --> 00:11:00.700]  也許我們口裡會習慣性的用很多屬靈的字句,
[00:11:00.700 --> 00:11:03.400]  很多美麗的用詞來禱告,
[00:11:03.400 --> 00:11:04.700]  但我們也必須承認,
[00:11:04.700 --> 00:11:07.300]  雖然我們口裡很會說出一些話語,
[00:11:07.300 --> 00:11:12.700]  但我們心中真的是要承認我們本不知道當如何來禱告,
[00:11:12.700 --> 00:11:15.800]  我們口裡只會說出人的意念,
[00:11:15.800 --> 00:11:20.600]  可是我們心中還是不明白到底神的心意是如何嗎?
[00:11:20.600 --> 00:11:23.300]  所以我們才需要回轉到神的面前來,
[00:11:23.300 --> 00:11:25.400]  保羅說要依靠聖靈,
[00:11:25.400 --> 00:11:28.000]  有聖靈來幫助我們禱告,
[00:11:28.000 --> 00:11:31.100]  因為我們本不知道該怎麼樣禱告,
[00:11:31.100 --> 00:11:33.600]  那聖靈怎麼來幫助我們禱告呢?
[00:11:33.600 --> 00:11:39.500]  保羅在這裡說,聖靈會用說不出來的嘆息為我們禱告,
[00:11:39.500 --> 00:11:41.400]  你要知道在這裡的嘆息,
[00:11:41.400 --> 00:11:45.800]  不是因為聖靈看到我們太可憐了,
[00:11:45.800 --> 00:11:48.100]  可憐的孩子啊!
[00:11:48.100 --> 00:11:50.300]  沒有,這個嘆息不是這樣的意思,
[00:11:50.300 --> 00:11:55.900]  這個嘆息在原文裡面是神的一個發聲啊!
[00:11:55.900 --> 00:12:01.200]  換句話說,這個嘆息是聖靈發出神的話語來啊!
[00:12:01.200 --> 00:12:03.800]  發出什麼話語來呢?
[00:12:03.800 --> 00:12:06.500]  聖靈的名字就是英文用的,
[00:12:06.500 --> 00:12:09.600]  就是Comforter跟Counselor嘛!
[00:12:09.600 --> 00:12:13.700]  換句話說,聖靈要發出神的話語的時候,
[00:12:13.700 --> 00:12:18.800]  神靈一定發出神的安慰跟神的指引嘛!
[00:12:18.800 --> 00:12:21.700]  今天在我們人生的試煉當中,
[00:12:21.700 --> 00:12:26.500]  難道我們所最需要的不就是安慰跟指引嗎?
[00:12:26.500 --> 00:12:29.000]  當我們在人生的試煉當中的時候,
[00:12:29.000 --> 00:12:31.100]  就讓我們歡迎聖靈來,
[00:12:31.100 --> 00:12:33.900]  因為我們本不知道當如何禱告,
[00:12:33.900 --> 00:12:37.300]  讓我們歡迎聖靈來,為我們來禱告,
[00:12:37.300 --> 00:12:40.100]  花點時間安靜在神的面前,
[00:12:40.100 --> 00:12:46.000]  讓聖靈把神的安慰跟神的指引放在我們心中。
[00:12:46.000 --> 00:12:48.800]  一旦我們能夠明白神的心意的時候,
[00:12:48.800 --> 00:12:52.300]  我們就能夠看見羅馬書八章二十八節的應許,
[00:12:52.300 --> 00:12:54.100]  就能夠發生在我們身上。
[00:12:54.100 --> 00:12:58.000]  羅馬書八章二十八節講到我們曉得萬事就怎麼樣?
[00:12:58.000 --> 00:13:03.100]  互相效力,叫愛神人怎麼樣?得著益處。
[00:13:03.100 --> 00:13:06.600]  我再次說,當你經過人生的試煉的時候,
[00:13:06.600 --> 00:13:10.600]  你就要歡迎聖靈來,讓聖靈來為你禱告,
[00:13:10.600 --> 00:13:14.200]  聖靈會將神的安慰、神的指引放在裡面,
[00:13:14.200 --> 00:13:16.300]  一旦你明白神的心意的時候,
[00:13:16.300 --> 00:13:20.300]  你就能夠看見萬事果然能夠互相效力,
[00:13:20.300 --> 00:13:23.400]  叫愛神人得著益處。
[00:13:23.400 --> 00:13:25.800]  所以第一個保羅說怎麼進行禱告?
[00:13:25.800 --> 00:13:28.400]  一定要靠著聖靈來禱告。
[00:13:28.400 --> 00:13:32.600]  第二個我們看見保羅教導我們要隨時多方的禱告,
[00:13:32.600 --> 00:13:36.000]  跟你們說要隨時多方禱告。
[00:13:36.000 --> 00:13:40.400]  換句話說,禱告不是按照時間跟場地限制,
[00:13:40.400 --> 00:13:42.100]  不必被限制。
[00:13:42.100 --> 00:13:45.100]  你不需要等到禮拜三禱告會才來禱告,
[00:13:45.100 --> 00:13:47.500]  你不需要一定要走到教會裡面才來禱告,
[00:13:47.500 --> 00:13:50.800]  禱告是隨時隨地的。
[00:13:50.800 --> 00:13:53.900]  在我的辦公室裡面,有一面是,
[00:13:53.900 --> 00:13:58.100]  整面牆是窗子,可以透過窗子看見外面的藍天。
[00:13:58.100 --> 00:13:59.900]  我每一次在辦公室裡面,
[00:13:59.900 --> 00:14:03.100]  當我心中感覺很重擔、很壓力的時候,
[00:14:03.100 --> 00:14:06.500]  我常常做一件事,就立刻一轉身,
[00:14:06.500 --> 00:14:09.500]  望著天外的窗外的藍天的時候,
[00:14:09.500 --> 00:14:11.700]  我就向神呼求禱告。
[00:14:11.700 --> 00:14:13.700]  短短幾分鐘的禱告,
[00:14:13.700 --> 00:14:17.600]  就能夠幫助我,帶給我心中極大的釋放。
[00:14:17.600 --> 00:14:20.000]  有時候你看你開車的時候,
[00:14:20.000 --> 00:14:22.000]  其實我也是一個很好的機會,
[00:14:22.000 --> 00:14:23.800]  讓你來禱告的機會。
[00:14:23.800 --> 00:14:27.500]  平常大聲禱告,你會怕別人聽見,對不對?
[00:14:27.500 --> 00:14:29.600]  你也會怕吵到別人,
[00:14:29.600 --> 00:14:31.700]  但一個人開車的時候,特別一個人開車,
[00:14:31.700 --> 00:14:34.300]  你可以大聲禱告,反正沒有人聽見。
[00:14:34.300 --> 00:14:36.500]  大聲向主呼求吧!
[00:14:36.500 --> 00:14:40.400]  你可以打開敬拜的CD,盡情的歌唱敬拜吧!
[00:14:40.400 --> 00:14:43.000]  大聲向主來呼求吧!Amen!
[00:14:43.000 --> 00:14:45.800]  我們就看見禱告是隨時隨地的,
[00:14:45.800 --> 00:14:48.000]  你心中有重擔、有難處,
[00:14:48.000 --> 00:14:50.300]  你就可以帶到神的面前來。
[00:14:50.300 --> 00:14:53.100]  保羅說要隨時多方的禱告。
[00:14:53.100 --> 00:14:55.000]  第三,保羅說要禱告,
[00:14:55.000 --> 00:14:57.600]  而且要祈求式的禱告,
[00:14:57.600 --> 00:15:00.000]  要祈求禱告。
[00:15:00.000 --> 00:15:02.000]  祈求是什麼?
[00:15:02.000 --> 00:15:05.300]  祈求是一種抓住憐憫的禱告,
[00:15:05.300 --> 00:15:07.700]  抓住神憐憫的禱告,
[00:15:07.700 --> 00:15:09.800]  是承認我們沒有辦法了,
[00:15:09.800 --> 00:15:12.300]  是主要求你來憐憫我們,
[00:15:12.300 --> 00:15:15.700]  來醫治我們,來紀念我們的禱告。
[00:15:15.700 --> 00:15:17.400]  我們看見不但是要警醒,
[00:15:17.400 --> 00:15:21.500]  不是要禱告,而且抓住神憐憫的禱告。
[00:15:21.500 --> 00:15:25.600]  你還記得有一次耶穌經過耶利哥的時候,
[00:15:25.600 --> 00:15:28.700]  有一個瞎子叫巴迪買坐在路旁,
[00:15:28.700 --> 00:15:30.900]  他聽見耶穌經過,
[00:15:30.900 --> 00:15:32.700]  他就大聲呼喊說,
[00:15:32.700 --> 00:15:34.800]  大衛的子孫可憐我吧!
[00:15:34.800 --> 00:15:37.300]  大衛的子孫可憐我吧!
[00:15:37.300 --> 00:15:38.600]  旁邊的人聽見他說,
[00:15:38.600 --> 00:15:40.800]  你安靜點,不要吵到別人。
[00:15:40.800 --> 00:15:42.500]  他反而越發大聲說,
[00:15:42.500 --> 00:15:45.400]  大衛的子孫可憐我吧!
[00:15:45.400 --> 00:15:47.800]  聖經講了一件很有意思,
[00:15:47.800 --> 00:15:52.000]  講到耶穌聽見他的呼求,
[00:15:52.000 --> 00:15:57.200]  耶穌就停下來,回過頭來,
[00:15:57.200 --> 00:15:59.900]  說你要看見你要得什麼,
[00:15:59.900 --> 00:16:02.300]  然後就醫治了他。
[00:16:02.300 --> 00:16:04.100]  我每次讀到這段經文的時候,
[00:16:04.100 --> 00:16:07.500]  心中都一個很深的感觸,哇!
[00:16:07.500 --> 00:16:12.000]  你可知道,如果說他不大聲呼求的話,
[00:16:12.000 --> 00:16:15.700]  耶穌很可能就不會停下來,
[00:16:15.700 --> 00:16:18.900]  耶穌很可能就會走過去,
[00:16:18.900 --> 00:16:22.100]  他就可能得不到醫治,
[00:16:22.100 --> 00:16:24.900]  他可能就錯過這樣的機會,
[00:16:24.900 --> 00:16:27.600]  但巴迪邁他大聲呼求,
[00:16:27.600 --> 00:16:30.800]  抓住神的憐憫,向神來祈求的時候,
[00:16:30.800 --> 00:16:34.400]  耶穌就為他停下來。
[00:16:34.400 --> 00:16:35.400]  我聽見很多時候,
[00:16:35.400 --> 00:16:36.900]  今天我們也需要這樣,
[00:16:36.900 --> 00:16:39.300]  如果當你在人生的試煉當中,
[00:16:39.300 --> 00:16:41.600]  你真的知道神能夠醫治你,
[00:16:41.600 --> 00:16:44.200]  你真的知道神能夠拯救你的話,
[00:16:44.200 --> 00:16:46.600]  我告訴你,你的禱告就不會那麼客氣,
[00:16:46.600 --> 00:16:48.600]  我告訴你,你的禱告就沒有阻礙,
[00:16:48.600 --> 00:16:52.700]  如果你願意的話,
[00:16:52.700 --> 00:16:54.100]  你不會這樣,
[00:16:54.100 --> 00:16:57.100]  你會抓住神說,哇!求你來憐憫我,
[00:16:57.100 --> 00:16:59.600]  求你來紀念我,求你來拯救我,
[00:16:59.600 --> 00:17:02.000]  因為唯有你是我的拯救。
[00:17:02.000 --> 00:17:04.100]  你會緊緊的抓住神,
[00:17:04.100 --> 00:17:09.300]  你就將經歷到耶穌為你停下來的神蹟了,
[00:17:09.300 --> 00:17:10.600]  Amen?
[00:17:10.600 --> 00:17:12.700]  最後保羅是怎麼樣能夠警醒禱告?
[00:17:12.700 --> 00:17:16.300]  就要警醒不倦的禱告。
[00:17:16.300 --> 00:17:21.300]  今天的問題從來不是神不能夠幫助我們,
[00:17:21.300 --> 00:17:24.800]  今天的問題從來不是神不能夠成就,
[00:17:24.800 --> 00:17:29.300]  今天的問題永遠是因為我們太早罷手了,
[00:17:29.300 --> 00:17:32.100]  我們太容易灰心失望了,
[00:17:32.100 --> 00:17:34.700]  禱告了兩三下我們就停下來,
[00:17:34.700 --> 00:17:36.800]  以為神什麼都不能做,
[00:17:36.800 --> 00:17:41.400]  但事實上神從來沒有停止工作過,
[00:17:41.400 --> 00:17:47.300]  神仍然在尋找那些願意在禱告上與神同工的人,
[00:17:47.300 --> 00:17:51.100]  神要呼召他們與神一同來征戰,
[00:17:51.100 --> 00:17:55.400]  而且至終與神一同來得勝,Amen?
[00:17:55.400 --> 00:17:57.500]  所以要警醒禱告,
[00:17:57.500 --> 00:17:59.200]  要靠著聖靈來禱告,
[00:17:59.200 --> 00:18:00.600]  隨時多方來禱告,
[00:18:00.600 --> 00:18:02.700]  要祈求式的禱告,
[00:18:02.700 --> 00:18:05.200]  而且警醒不倦。
[00:18:05.200 --> 00:18:07.300]  最後第三,彼得在這裡說,
[00:18:07.300 --> 00:18:10.200]  怎麼樣在思念中靠主得勝,
[00:18:10.200 --> 00:18:12.700]  要用堅固的信心抵擋仇敵,
[00:18:12.700 --> 00:18:17.000]  跟你們要用堅固的信心抵擋仇敵,
[00:18:17.000 --> 00:18:18.300]  為什麼呢?
[00:18:18.300 --> 00:18:20.500]  因為知道祂說,第九節說,
[00:18:20.500 --> 00:18:23.800]  因為知道你們在世上的眾弟兄,
[00:18:23.800 --> 00:18:26.800]  也是經歷同樣的苦難,
[00:18:26.800 --> 00:18:28.600]  換句話說,
[00:18:28.600 --> 00:18:32.100]  這條人生的道路不是沒有人走過,
[00:18:32.100 --> 00:18:36.300]  你所經歷的試煉失敗困境挫折,
[00:18:36.300 --> 00:18:39.700]  也不是說沒有人經歷過,
[00:18:39.700 --> 00:18:45.200]  歷史歷代所有的信都曾經走過同樣的道路,
[00:18:45.200 --> 00:18:48.000]  遭遇到同樣的困境,
[00:18:48.000 --> 00:18:50.500]  想想看大衛在詩篇裡面怎麼說,
[00:18:50.500 --> 00:18:52.800]  我的心啊,為何在我裡面幽悶,
[00:18:52.800 --> 00:18:55.500]  為何在我裡面煩躁?
[00:18:55.500 --> 00:19:00.700]  連大衛也經歷過這種幽悶煩躁的光景,
[00:19:00.700 --> 00:19:05.400]  想想以利亞在著藤樹下求死的禱告,
[00:19:05.400 --> 00:19:10.800]  你就看見,連以利亞也經歷過那種極度的絕望,
[00:19:10.800 --> 00:19:14.100]  失去自信心的光景,
[00:19:14.100 --> 00:19:17.700]  甚至想到耶穌在克西瑪利恩的禱告,
[00:19:17.700 --> 00:19:21.000]  祂說我的心何等的憂傷幾乎要死,
[00:19:21.000 --> 00:19:24.500]  那種憂愁是幾乎要死的憂愁,
