
[00:00:00.000 --> 00:00:04.000]  有冇人知道呢一個雕像係咩嘅地方呀
[00:05:21.000 --> 00:05:24.000]  然後第七節開始就講出咗智慧
[00:05:24.000 --> 00:05:28.000]  喺好似一個人咁樣呼喚我哋嚟到去到
[00:05:28.000 --> 00:05:30.000]  接近佢跟從去認識佢
[00:05:30.000 --> 00:05:33.000]  而跟住去到不斷講出智慧有乜好處呀
[00:05:33.000 --> 00:05:34.000]  有乜想處呀
[00:05:34.000 --> 00:05:36.000]  想似有乜結果
[00:05:36.000 --> 00:05:38.000]  而去到第三章
[00:05:38.000 --> 00:05:40.000]  我哋今日呢段經文之後嘅下文
[00:05:40.000 --> 00:05:43.000]  亦都同樣嘅講出智慧嘅珍貴
[00:05:43.000 --> 00:05:48.000]  但係你話好似冇乜一個嘅
[00:05:48.000 --> 00:05:50.000]  畀我哋一啲嘅方法
[00:05:50.000 --> 00:05:53.000]  一啲嘅法則去跟從
[00:05:53.000 --> 00:05:55.000]  而喺第三章一至十二節
[00:05:55.000 --> 00:05:56.000]  我就發現到
[00:05:56.000 --> 00:05:58.000]  實在作者去到啦
[00:05:58.000 --> 00:06:02.000]  開始畀我哋一啲智慧生活嘅一個個藍圖
[00:06:02.000 --> 00:06:04.000]  畀我哋去到刻劃出嚟
[00:06:04.000 --> 00:06:06.000]  我哋點樣能夠過一個智慧嘅人生
[00:06:06.000 --> 00:06:08.000]  而我當去睇落嘅時間
[00:06:08.000 --> 00:06:10.000]  我就去到相信
[00:06:10.000 --> 00:06:13.000]  一個得智慧嘅道理
[00:06:13.000 --> 00:06:15.000]  得智慧之道係在乎咩呢?
[00:06:15.000 --> 00:06:18.000]  在乎我哋去到尊崇
[00:06:18.000 --> 00:06:21.000]  崇敬次智慧嘅上帝
[00:06:21.000 --> 00:06:26.000]  得智慧之道在乎我哋去崇敬次智慧嗰位嘅上帝
[00:06:26.000 --> 00:06:30.000]  呢句三章一至十二節
[00:06:30.000 --> 00:06:34.000]  嘅聖經係好易去到嚟到分開六組平衡嘅句子
[00:06:34.000 --> 00:06:36.000]  頭先大家都讀過啦
[00:06:36.000 --> 00:06:38.000]  我用咗和修本嘅聖經
[00:06:38.000 --> 00:06:40.000]  同大家手裏面嘅和合本聖經係差唔多
[00:06:40.000 --> 00:06:42.000]  有少少嘅修訂
[00:06:42.000 --> 00:06:44.000]  六組平衡嘅句子就每兩節為一組
[00:06:44.000 --> 00:06:47.000]  你發覺每一組開始嘅時間
[00:06:47.000 --> 00:06:50.000]  係一個命令或者一個嘅誡命
[00:06:50.000 --> 00:06:53.000]  嚟到去到讓我哋去學習去跟從
[00:06:53.000 --> 00:06:56.000]  而跟住嗰節就話畀我聽一個好寶貴
[00:06:56.000 --> 00:06:57.000]  當你咁樣做嘅時間
[00:06:57.000 --> 00:06:59.000]  你就有一個嘅應許
[00:06:59.000 --> 00:07:01.000]  有一個嘅結果出嚟嘅
[00:07:01.000 --> 00:07:04.000]  頭嗰五組係咁樣
[00:07:04.000 --> 00:07:06.000]  但係去到第六組呢個作者
[00:07:06.000 --> 00:07:07.000]  更加話畀我哋聽
[00:07:07.000 --> 00:07:09.000]  一個好重要嘅一個嘅關係
[00:07:09.000 --> 00:07:13.000]  去到成呢一個智慧嘅生活
[00:07:13.000 --> 00:07:16.000]  就係我哋慢慢嚟到去到
[00:07:16.000 --> 00:07:19.000]  睇一睇呢六段嘅聖經
[00:07:19.000 --> 00:07:22.000]  係點樣嘅嚟到提醒教導我哋
[00:07:22.000 --> 00:07:23.000]  得智慧之道
[00:07:23.000 --> 00:07:25.000]  崇敬次智慧嘅上帝
[00:07:25.000 --> 00:07:28.000]  第一就係毁身去到聽從
[00:07:28.000 --> 00:07:30.000]  第一節話我而你要忘記
[00:07:30.000 --> 00:07:32.000]  不要忘記我嘅教誨
[00:07:32.000 --> 00:07:35.000]  你嘅心要謹守我嘅命令
[00:07:35.000 --> 00:07:38.000]  呢度就好似一個阿爸交仔咁樣
[00:07:38.000 --> 00:07:41.000]  我而我而其實喺整卷嘅真言書
[00:07:41.000 --> 00:07:43.000]  係出現咗二十幾次之多
[00:07:43.000 --> 00:07:46.000]  就係一個嘅阿爸呢個作者
[00:07:46.000 --> 00:07:48.000]  去到一把年紀啦
[00:07:48.000 --> 00:07:50.000]  佢要去到藉住佢人生嘅經歷
[00:07:50.000 --> 00:07:52.000]  佢所領悟到嘅
[00:07:52.000 --> 00:07:55.000]  你提醒教導佢嘅兒女
[00:07:55.000 --> 00:08:00.000]  甚至乎係佢身邊嘅百姓子民
[00:08:00.000 --> 00:08:03.000]  我而呀唔好忘記
[00:08:03.000 --> 00:08:05.000]  第一唔好忘記
[00:08:05.000 --> 00:08:08.000]  一啲從我而嚟嘅教訓
[00:08:08.000 --> 00:08:09.000]  一啲嘅命令
[00:08:09.000 --> 00:08:12.000]  而更加你要去謹守嘅
[00:08:12.000 --> 00:08:14.000]  呢個其實就係同呢個猶太人嘅
[00:08:14.000 --> 00:08:16.000]  傳統文化好有關係
[00:08:16.000 --> 00:08:19.000]  因為猶太人佢哋就喺家庭裏面
[00:08:19.000 --> 00:08:22.000]  好好嘅嚟到去到教育佢哋嘅兒女
[00:08:22.000 --> 00:08:26.000]  去認識上帝嗰個誡命嗰個律例
[00:08:26.000 --> 00:08:28.000]  你記得摩西喺呢個嘅生命記
[00:08:28.000 --> 00:08:30.000]  當以色列人要進入迦勒納
[00:08:30.000 --> 00:08:31.000]  摩西唔可以
[00:08:31.000 --> 00:08:33.000]  佢好語重心長咁樣
[00:08:33.000 --> 00:08:35.000]  同以色列人去到頒布
[00:08:35.000 --> 00:08:38.000]  再一次重溫上帝嘅誡命
[00:08:38.000 --> 00:08:41.000]  佢話你哋要盡心盡性盡意盡力
[00:08:41.000 --> 00:08:43.000]  愛耶和華上帝
[00:08:43.000 --> 00:08:45.000]  你哋嘅上帝
[00:08:45.000 --> 00:08:47.000]  而我今日吩咐你哋嘅
[00:08:47.000 --> 00:08:50.000]  都要記喺心裏面同樣呢個字眼
[00:08:50.000 --> 00:08:53.000]  而你哋要點呀繼續嘅殷勤
[00:08:53.000 --> 00:08:55.000]  教導你嘅兒女
[00:08:55.000 --> 00:08:58.000]  跟住無論坐喺度呀
[00:08:58.000 --> 00:08:59.000]  瞓喺度呀路上高呀
[00:08:59.000 --> 00:09:02.000]  更加要喺屋嗰度做記號
[00:09:02.000 --> 00:09:03.000]  要額頭上記住
[00:09:03.000 --> 00:09:05.000]  要寫喺房嘅門框上
[00:09:05.000 --> 00:09:07.000]  即係話你整個人嘅生活
[00:09:07.000 --> 00:09:08.000]  整個社會嘅生活
[00:09:08.000 --> 00:09:11.000]  都係用上帝呢個誡命呢個吩咐
[00:09:11.000 --> 00:09:13.000]  你維繫住
[00:09:13.000 --> 00:09:15.000]  呢個令我想起我
[00:09:15.000 --> 00:09:18.000]  不久前睇過本書叫猶太人的親子教育
[00:09:18.000 --> 00:09:21.000]  咁呢個值得呢父母呢去到睇一睇嘅
[00:09:21.000 --> 00:09:23.000]  或者幼兒呢個兒童嘅工作者
[00:09:23.000 --> 00:09:25.000]  讓孩子贏在終點呀
[00:09:25.000 --> 00:09:28.000]  就係講到猶太人點樣樣喺家庭裏面
[00:09:28.000 --> 00:09:30.000]  就去建立一個嘅
[00:09:30.000 --> 00:09:32.000]  細路嗰個嘅品德
[00:09:32.000 --> 00:09:36.000]  點樣傳遞上帝個真理個知識
[00:09:36.000 --> 00:09:39.000]  以至今日其實世界上最出名嘅商人政治家
[00:09:39.000 --> 00:09:41.000]  乜都好呢都係猶太人嚟㗎
[00:09:41.000 --> 00:09:45.000]  可以唔好忘記
[00:09:45.000 --> 00:09:47.000]  第一就係當我哋聽到
[00:09:47.000 --> 00:09:49.000]  一啲嘅吩咐一啲嘅教導嘅時間
[00:09:49.000 --> 00:09:51.000]  我哋唔係當耳邊風呀
[00:09:51.000 --> 00:09:54.000]  我哋要好好嘅嚟到去到
[00:09:54.000 --> 00:09:56.000]  思想去到領受
[00:09:56.000 --> 00:09:58.000]  更加要存喺心裏面呀
[00:09:58.000 --> 00:10:01.000]  要謹守呢個命令
[00:10:01.000 --> 00:10:04.000]  呢度成日用咗個字眼就係個心字呀
[00:10:04.000 --> 00:10:07.000]  同我哋中國人嗰個嘅諗法好一致
[00:10:07.000 --> 00:10:10.000]  我哋心諗乜嘢我哋心做乜嘢
[00:10:10.000 --> 00:10:13.000]  令我想起好幾年之前
[00:10:13.000 --> 00:10:16.000]  我聽過個陪你嘅女兒Anna
[00:10:16.000 --> 00:10:18.000]  Anna 安妮
[00:10:18.000 --> 00:10:20.000]  佢一個講道行一本書
[00:10:20.000 --> 00:10:23.000]  講到其實一個能唔能夠去到
[00:10:23.000 --> 00:10:25.000]  去到做一個好嘅基督徒呢
[00:10:25.000 --> 00:10:28.000]  只係一個18吋嘅分別
[00:10:28.000 --> 00:10:31.000]  呢個18吋就係你嘅腦袋
[00:10:31.000 --> 00:10:34.000]  首先有冇去裝載呢個嘅知識
[00:10:34.000 --> 00:10:36.000]  呢個命令呢啲吩咐
[00:10:36.000 --> 00:10:39.000]  而跟住轉化到18吋以下
[00:10:39.000 --> 00:10:41.000]  你嘅心臟
[00:10:41.000 --> 00:10:43.000]  幾有道理㗎
[00:10:43.000 --> 00:10:45.000]  我哋有冇去到
[00:10:45.000 --> 00:10:47.000]  首先唔忘記
[00:10:47.000 --> 00:10:49.000]  而跟住嚟到去到就用我哋嘅心
[00:10:49.000 --> 00:10:52.000]  由心而發嚟到去到緊守
[00:10:52.000 --> 00:10:54.000]  進行上帝嘅吩咐呢
[00:10:54.000 --> 00:10:56.000]  而個英許第二節就話咩
[00:10:56.000 --> 00:10:59.000]  因為佢哋會加給你哋長久嘅日子
[00:10:59.000 --> 00:11:01.000]  生命嘅年數同埋平安
[00:11:01.000 --> 00:11:04.000]  喺猶太人嚟講平安係好緊要嘅
[00:11:04.000 --> 00:11:06.000]  佢哋打招呼都用Shalom呢個字
[00:11:06.000 --> 00:11:07.000]  即係平安
[00:11:07.000 --> 00:11:10.000]  而佢哋亦都係好相信
[00:11:10.000 --> 00:11:14.000]  長壽嘅年日係耶和華上帝嘅賜福
[00:11:14.000 --> 00:11:17.000]  大家記得呢個嘅十誡裏面
[00:11:17.000 --> 00:11:19.000]  第一條帶英許嘅誡名係乜嘢呀
[00:11:19.000 --> 00:11:21.000]  孝敬父母呀第五誡
[00:11:21.000 --> 00:11:23.000]  嗰度嘅英許係乜嘢呀
[00:11:23.000 --> 00:11:24.000]  使你得福
[00:11:24.000 --> 00:11:26.000]  嗰個福氣係乜嘢呀
[00:11:26.000 --> 00:11:28.000]  在世長壽
[00:11:28.000 --> 00:11:31.000]  當然啦今日我哋活喺香港
[00:11:31.000 --> 00:11:33.000]  係數一數二長壽嘅城市
[00:11:33.000 --> 00:11:35.000]  但係我相信你好盼望
[00:11:35.000 --> 00:11:38.000]  有一個福氣有福嘅人生
[00:11:38.000 --> 00:11:41.000]  其實長壽亦都係一個嘅指標嚟嘅
[00:11:41.000 --> 00:11:43.000]  我哋中國人都係咁樣嘅思想
[00:11:43.000 --> 00:11:47.000]  原來去到唔忘記去謹守上帝嘅命令
[00:11:47.000 --> 00:11:49.000]  係一個有福嘅人生
[00:11:49.000 --> 00:11:51.000]  即係一個嘅開始
[00:11:51.000 --> 00:11:54.000]  求神幫助我哋
[00:11:54.000 --> 00:11:56.000]  我哋去思想智慧
[00:11:56.000 --> 00:11:57.000]  其實我哋想要一個智慧人生
[00:11:57.000 --> 00:11:59.000]  亦都想要一個有福氣嘅人生
[00:11:59.000 --> 00:12:01.000]  我哋就要好好嘅
[00:12:01.000 --> 00:12:03.000]  嚟到去到將上帝嘅話語
[00:12:03.000 --> 00:12:05.000]  藏喺心裏面
[00:12:05.000 --> 00:12:07.000]  免得我哋得罪上帝
[00:12:07.000 --> 00:12:10.000]  而呢個作者繼續佢嚟到講
[00:12:10.000 --> 00:12:13.000]  第二點就係話唔單止要去到心
[00:12:13.000 --> 00:12:15.000]  嚟到去到謹守
[00:12:15.000 --> 00:12:19.000]  亦都要好好實踐出一個好好嘅重要嘅品格
[00:12:19.000 --> 00:12:21.000]  就係愛與誠
[00:12:21.000 --> 00:12:23.000]  愛與誠
[00:12:23.000 --> 00:12:25.000]  因為呢節呢度呢節嘅聖經佢話
[00:12:25.000 --> 00:12:30.000]  不可使慈愛同埋誠信離開你
[00:12:30.000 --> 00:12:34.000]  用返頭先生命記嗰種嘅嘅方式就話
[00:12:34.000 --> 00:12:35.000]  要掛喺頸上高
[00:12:35.000 --> 00:12:37.000]  甚至乎唔係刻喺門
[00:12:37.000 --> 00:12:38.000]  唔係刻喺衣服
[00:12:38.000 --> 00:12:40.000]  更加要刻喺咩呀
[00:12:40.000 --> 00:12:42.000]  你嘅心板嗰度
[00:12:42.000 --> 00:12:44.000]  再唔係嗰個十戒嘅石板
[00:12:44.000 --> 00:12:46.000]  而係喺你嘅心板裏面
[00:12:46.000 --> 00:12:49.000]  好深刻嘅印喺裏面
[00:12:49.000 --> 00:12:53.000]  呢個嘅慈愛呢個嘅真誠呢個嘅誠信
[00:12:53.000 --> 00:12:55.000]  係唔容易去翻譯
[00:12:55.000 --> 00:12:58.000]  因為呢個慈愛本身呢個原文呢個字
[00:12:58.000 --> 00:13:00.000]  希伯來文Hesed呢個字呢
[00:13:00.000 --> 00:13:04.000]  其實喺舊約咁多嘅字眼係一個最難翻譯嘅字眼
[00:13:04.000 --> 00:13:06.000]  因為佢有好豐富好豐富嘅意思
[00:13:06.000 --> 00:13:09.000]  我哋有時會譯佢做慈愛啦恩慈啦
[00:13:09.000 --> 00:13:12.000]  其實最中心最重要嘅意思
[00:13:12.000 --> 00:13:14.000]  就係講到一個嘅忠誠呀
[00:13:14.000 --> 00:13:17.000]  而呢個忠誠係同一個盟約有關係嘅
[00:13:17.000 --> 00:13:19.000]  Confidential loyalty
[00:13:19.000 --> 00:13:22.000]  即係話一個人同上帝建立一個
[00:13:22.000 --> 00:13:25.000]  唔可以磨滅一個盟約嘅關係
[00:13:25.000 --> 00:13:28.000]  或者一個人同呢個慈愛呢樣嘢
[00:13:28.000 --> 00:13:31.000]  係有一個好緊密嘅關係
[00:13:31.000 --> 00:13:35.000]  隨住一個人嘅生命嘅生活彰顯出嚟
[00:13:35.000 --> 00:13:39.000]  另外誠信或者誠實呢個字
[00:13:39.000 --> 00:13:42.000]  亦都係我諗我哋喺2013年
[00:13:42.000 --> 00:13:44.000]  香港呢係一個呢可能
[00:13:44.000 --> 00:13:47.000]  我諗喺呢個Yahoo呀Google嘅排行榜
[00:13:47.000 --> 00:13:49.000]  係呢個search第一位㗎
[00:13:49.000 --> 00:13:52.000]  因為今年好似不斷我哋嘅新聞
[00:13:52.000 --> 00:13:55.000]  都係講緊呢個誠信嘅問題呀
[00:13:55.000 --> 00:13:59.000]  誠實真實有信用
[00:13:59.000 --> 00:14:02.000]  亦都係一個好重要嘅品德
[00:14:02.000 --> 00:14:07.000]  去聽從緊守而又話上帝嘅命令
[00:14:07.000 --> 00:14:09.000]  亦都包括咗一個人喺品格
[00:14:09.000 --> 00:14:11.000]  喺佢嘅慈愛
[00:14:11.000 --> 00:14:13.000]  喺佢嘅誠信裏面去到彰顯出嚟
[00:14:13.000 --> 00:14:15.000]  係唔會離開一個人嘅
[00:14:15.000 --> 00:14:18.000]  而咁樣樣有咩帶嚟咩應去呢
[00:14:18.000 --> 00:14:19.000]  第三第四節
[00:14:19.000 --> 00:14:23.000]  這樣你必會在上帝同埋世人眼前
[00:14:23.000 --> 00:14:25.000]  蒙恩為有美好嘅見識
[00:14:25.000 --> 00:14:27.000]  或者原文嗰個翻譯係
[00:14:27.000 --> 00:14:31.000]  喺上帝同埋世人面前蒙恩為
[00:14:31.000 --> 00:14:35.000]  同埋有一個美好嘅明星
[00:14:35.000 --> 00:14:38.000]  你同我都想一個美好嘅明星係咪
[00:14:38.000 --> 00:14:40.000]  流芳百世呀
[00:14:40.000 --> 00:14:43.000]  原來當我哋咁樣去到
[00:14:43.000 --> 00:14:46.000]  謹記上帝命令活出一個
[00:14:46.000 --> 00:14:48.000]  慈愛一個誠信誠實
[00:14:48.000 --> 00:14:51.000]  呢個品德嘅時間
[00:14:51.000 --> 00:14:54.000]  我哋就能夠無論自己得到慈福
[00:14:54.000 --> 00:14:56.000]  而我哋都喺別人
[00:14:56.000 --> 00:14:58.000]  喺上帝嘅面前同樣嘅
[00:14:58.000 --> 00:15:01.000]  得到一個稱讚得到恩惠
[00:15:01.000 --> 00:15:04.000]  呢個就係你同我都想擁有個智慧人生係咪
[00:15:04.000 --> 00:15:05.000]  自己又好
[00:15:05.000 --> 00:15:09.000]  喺別人喺上帝面前又好
[00:15:09.000 --> 00:15:11.000]  有幾好呢
[00:15:11.000 --> 00:15:13.000]  求神幫助我哋
[00:15:13.000 --> 00:15:17.000]  讓我哋思想我哋有冇從心去出發
[00:15:17.000 --> 00:15:19.000]  去謹守去到讓我哋心裏面
[00:15:19.000 --> 00:15:21.000]  擁留呢啲生命嘅特質
[00:15:21.000 --> 00:15:24.000]  呢個嘅真言往後第四章都講到
[00:15:24.000 --> 00:15:27.000]  你要保守你嘅心
[00:15:27.000 --> 00:15:29.000]  勝過保守一切
[00:15:29.000 --> 00:15:33.000]  所有其他嘢你唔保守都唔緊要
[00:15:33.000 --> 00:15:34.000]  或者冇咁緊要
[00:15:34.000 --> 00:15:37.000]  最重要能夠保守保護住你嘅心
[00:15:37.000 --> 00:15:40.000]  我哋知道人嘅心係好緊要係咪
[00:15:40.000 --> 00:15:41.000]  我哋今日醫學上高
[00:15:41.000 --> 00:15:44.000]  去斷定一個人都係用佢嘅心跳
[00:15:44.000 --> 00:15:46.000]  你要斷定佢嘅生命係咪
[00:15:46.000 --> 00:15:48.000]  你要保守你嘅心
[00:15:48.000 --> 00:15:49.000]  勝過保守一切
[00:15:49.000 --> 00:15:51.000]  因為生命嘅傳源
[00:15:51.000 --> 00:15:54.000]  係由呢個心你要擁留發出嚟嘅
[00:15:54.000 --> 00:15:58.000]  或者和本講到話一生嘅果效
[00:15:58.000 --> 00:16:00.000]  係由心發出
[00:16:00.000 --> 00:16:02.000]  今日讓我哋嘅心
[00:16:02.000 --> 00:16:03.000]  能夠好好上傳
[00:16:03.000 --> 00:16:05.000]  持守住上帝嘅真理
[00:16:05.000 --> 00:16:09.000]  上帝要我哋活出嗰種嘅生命
[00:16:09.000 --> 00:16:12.000]  但係你話好似呢四節嘅聖經
[00:16:12.000 --> 00:16:14.000]  都冇提過上帝嘅名
[00:16:14.000 --> 00:16:17.000]  冇講過上帝嘅關係
[00:16:17.000 --> 00:16:20.000]  呢個作者跟住嗰四點
[00:16:20.000 --> 00:16:25.000]  就同我哋去到提醒我哋究竟
[00:16:25.000 --> 00:16:26.000]  得智慧嘅人生
[00:16:26.000 --> 00:16:29.000]  同耶和華上帝有咩嘅關係呢
[00:16:29.000 --> 00:16:31.000]  第三邊個先到
[00:16:31.000 --> 00:16:33.000]  就係我哋要全心信靠上帝
[00:16:33.000 --> 00:16:35.000]  第五節到第六節
[00:16:35.000 --> 00:16:37.000]  亦都可以話係全段聖經
[00:16:37.000 --> 00:16:39.000]  甚至乎可以講係全本嘅真言
[00:16:39.000 --> 00:16:41.000]  其中一個好重要嘅經文
[00:16:41.000 --> 00:16:45.000]  佢話你要專心仰賴耶和華
[00:16:45.000 --> 00:16:47.000]  不可以靠自己嘅聰明
[00:16:47.000 --> 00:16:49.000]  在你一切所行嘅路上
[00:16:49.000 --> 00:16:51.000]  都要認定佢
[00:16:51.000 --> 00:16:53.000]  佢就會使你嘅道路平直
[00:16:53.000 --> 00:16:56.000]  呢個要專心仰賴耶和華
[00:16:56.000 --> 00:16:58.000]  同埋自己嘅聰明
[00:16:58.000 --> 00:17:00.000]  做咗一個嘅對比
