
[00:00:00.000 --> 00:00:03.000]  主要是我們奉耶穌的名
[00:07:40.000 --> 00:07:42.000]  聖靈要賜給你新心新靈
[00:07:42.000 --> 00:07:45.000]  讓你重新在心冤裡面爬起來
[00:07:45.000 --> 00:07:47.000]  祂要賜給你新的能力
[00:07:47.000 --> 00:07:49.000]  面對新的人生
[00:07:49.000 --> 00:07:51.000]  這位朋友
[00:07:51.000 --> 00:07:52.000]  這張相片的朋友
[00:07:52.000 --> 00:07:54.000]  叫做袁佑軒
[00:07:54.000 --> 00:07:56.000]  袁佑軒的童年
[00:07:56.000 --> 00:07:59.000]  他的成長一點都不開心
[00:07:59.000 --> 00:08:01.000]  在他在美國讀小學的時間
[00:08:01.000 --> 00:08:03.000]  因為種族膚色的問題
[00:08:03.000 --> 00:08:05.000]  經常被同學欺凌
[00:08:05.000 --> 00:08:06.000]  那些同學笑他什麼呢
[00:08:06.000 --> 00:08:08.000]  「那型」
[00:08:08.000 --> 00:08:10.000]  袁佑軒本來有一個很溫暖的家庭
[00:08:10.000 --> 00:08:11.000]  但是因為他爸爸
[00:08:11.000 --> 00:08:14.000]  用了很多時間精力心機
[00:08:14.000 --> 00:08:16.000]  用在工作上
[00:08:16.000 --> 00:08:17.000]  對他的家人
[00:08:17.000 --> 00:08:20.000]  他所有的家人都很冷漠
[00:08:20.000 --> 00:08:21.000]  他的爸爸媽媽
[00:08:21.000 --> 00:08:24.000]  長期處於離婚的邊緣
[00:08:24.000 --> 00:08:27.000]  袁佑軒經歷校園的欺凌
[00:08:27.000 --> 00:08:28.000]  被人恥笑
[00:08:28.000 --> 00:08:30.000]  家庭的破碎
[00:08:30.000 --> 00:08:33.000]  心裡面擁留那種羞恥
[00:08:33.000 --> 00:08:36.000]  擁留那種憤怒
[00:08:36.000 --> 00:08:37.000]  由九歲開始
[00:08:37.000 --> 00:08:39.000]  他開始接觸色情雜誌
[00:08:39.000 --> 00:08:41.000]  並且對同性的
[00:08:41.000 --> 00:08:44.000]  有性的困惑
[00:08:44.000 --> 00:08:45.000]  大家都知道
[00:08:45.000 --> 00:08:46.000]  剛才說過
[00:08:46.000 --> 00:08:48.000]  他的家庭家不成家
[00:08:48.000 --> 00:08:50.000]  所以根本沒有人對他
[00:08:50.000 --> 00:08:52.000]  作出一個正確的輔導
[00:08:52.000 --> 00:08:54.000]  於是由那個時間開始
[00:08:54.000 --> 00:08:56.000]  袁佑軒就開始沉迷在
[00:08:56.000 --> 00:08:58.000]  同性的色情網頁那裡
[00:08:58.000 --> 00:09:00.000]  並且由十六歲開始
[00:09:00.000 --> 00:09:02.000]  發生同性的性行為
[00:09:02.000 --> 00:09:04.000]  有一天他要走回家裡
[00:09:04.000 --> 00:09:05.000]  跟他的家人說
[00:09:05.000 --> 00:09:07.000]  我是一個同性戀者
[00:09:07.000 --> 00:09:09.000]  我要過我的正常生活
[00:09:09.000 --> 00:09:10.000]  如果你們阻止我
[00:09:10.000 --> 00:09:12.000]  我就永遠離開這個家
[00:09:12.000 --> 00:09:13.000]  從那個時間開始
[00:09:13.000 --> 00:09:15.000]  他就離家出走
[00:09:15.000 --> 00:09:16.000]  從此消失
[00:09:16.000 --> 00:09:18.000]  接著一段很長的日子
[00:09:18.000 --> 00:09:21.000]  袁佑軒經常出席
[00:09:21.000 --> 00:09:23.000]  這個同志酒吧
[00:09:23.000 --> 00:09:25.000]  性生活一塌糊塗
[00:09:25.000 --> 00:09:27.000]  並且開始吸毒
[00:09:27.000 --> 00:09:29.000]  很快他就成為一個毒販
[00:09:29.000 --> 00:09:30.000]  並且有份參與
[00:09:30.000 --> 00:09:32.000]  控制美國十一個州的
[00:09:32.000 --> 00:09:35.000]  毒品批發
[00:09:35.000 --> 00:09:38.000]  最後FBI破獲了
[00:09:38.000 --> 00:09:40.000]  他們的毒品工場
[00:09:40.000 --> 00:09:42.000]  並且抓了一干人等
[00:09:42.000 --> 00:09:44.000]  袁佑軒被捕
[00:09:44.000 --> 00:09:45.000]  被判有罪
[00:09:45.000 --> 00:09:48.000]  判監六年
[00:09:48.000 --> 00:09:51.000]  在監獄他有一次做身體檢查
[00:09:51.000 --> 00:09:54.000]  竟然發現自己染上愛滋病
[00:09:54.000 --> 00:09:56.000]  如果你是他
[00:09:56.000 --> 00:09:58.000]  人生走到這個階段
[00:09:58.000 --> 00:10:01.000]  市民還有什麼盼望呢
[00:10:01.000 --> 00:10:02.000]  這一天
[00:10:02.000 --> 00:10:04.000]  袁佑軒就躺在監獄醫院
[00:10:04.000 --> 00:10:06.000]  那張病床上
[00:10:06.000 --> 00:10:08.000]  充滿絕望的心
[00:10:08.000 --> 00:10:10.000]  看著天花板
[00:10:10.000 --> 00:10:12.000]  一片白色
[00:10:12.000 --> 00:10:14.000]  他覺得人生就是這樣
[00:10:14.000 --> 00:10:15.000]  一片白色
[00:10:15.000 --> 00:10:17.000]  再沒有任何盼望
[00:10:17.000 --> 00:10:19.000]  看著白色的天花板
[00:10:19.000 --> 00:10:21.000]  看著看著
[00:10:21.000 --> 00:10:22.000]  咦
[00:10:22.000 --> 00:10:24.000]  白色的天花板
[00:10:24.000 --> 00:10:26.000]  好像有一行很小的字
[00:10:26.000 --> 00:10:27.000]  寫在天花板上
[00:10:27.000 --> 00:10:29.000]  你見過沒有
[00:10:29.000 --> 00:10:30.000]  有一行小的字
[00:10:30.000 --> 00:10:31.000]  寫在白色的天花板上
[00:10:31.000 --> 00:10:33.000]  但他躺在床上是看不到的
[00:10:33.000 --> 00:10:36.000]  於是他就站高
[00:10:36.000 --> 00:10:37.000]  找些東西墊高
[00:10:37.000 --> 00:10:39.000]  裝上天花板
[00:10:39.000 --> 00:10:41.000]  你知道外國的樓底是高一點的
[00:10:41.000 --> 00:10:42.000]  不像香港那麼矮
[00:10:42.000 --> 00:10:43.000]  墊高
[00:10:43.000 --> 00:10:46.000]  看著天花板寫什麼
[00:10:46.000 --> 00:10:48.000]  你知不知道寫什麼
[00:10:48.000 --> 00:10:50.000]  那一行小字在寫
[00:10:50.000 --> 00:10:52.000]  如果你現在覺得無聊
[00:10:52.000 --> 00:10:54.000]  請你看耶利米蘇
[00:10:54.000 --> 00:10:57.000]  二十九章十一節
[00:10:57.000 --> 00:10:58.000]  你笑過沒有
[00:10:58.000 --> 00:10:59.000]  你會不會寫這些東西
[00:10:59.000 --> 00:11:01.000]  寫在天花板上告訴別人
[00:11:01.000 --> 00:11:03.000]  其實都不知道是誰寫的
[00:11:03.000 --> 00:11:05.000]  袁佑軒
[00:11:05.000 --> 00:11:07.000]  無論如何都接觸過聖經
[00:11:07.000 --> 00:11:09.000]  他知道耶利米蘇好像在聖經裡
[00:11:09.000 --> 00:11:12.000]  於是就和玉卒借了一本聖經來看
[00:11:12.000 --> 00:11:15.000]  揭開耶利米蘇二十九章十一節
[00:11:15.000 --> 00:11:16.000]  等一下我們一起讀
[00:11:16.000 --> 00:11:17.000]  一二三
[00:11:17.000 --> 00:11:18.000]  耶和華說
[00:11:18.000 --> 00:11:22.000]  我知道我向你們所懷的意念
[00:11:22.000 --> 00:11:24.000]  是賜平安的意念
[00:11:24.000 --> 00:11:26.000]  不是降災禍的意念
[00:11:26.000 --> 00:11:29.000]  要叫你們末後有子望
[00:11:29.000 --> 00:11:31.000]  很震驚
[00:11:31.000 --> 00:11:33.000]  但是很感動
[00:11:33.000 --> 00:11:36.000]  他說我現在一無是處
[00:11:36.000 --> 00:11:38.000]  全無盼望
[00:11:38.000 --> 00:11:40.000]  但居然有一個上帝知道我是誰
[00:11:40.000 --> 00:11:42.000]  並且寫了這麼一字
[00:11:42.000 --> 00:11:45.000]  沒可能的,不知道是誰這麼無聊
[00:11:45.000 --> 00:11:46.000]  寫這些字
[00:11:46.000 --> 00:11:48.000]  由於無聊的人看到無聊的字
[00:11:48.000 --> 00:11:50.000]  又要藉著這個聖經
[00:11:50.000 --> 00:11:53.000]  跟我說我要給你希望
[00:11:53.000 --> 00:11:56.000]  袁佑軒結果在當時他很感動
[00:11:56.000 --> 00:11:57.000]  很震驚
[00:11:57.000 --> 00:11:59.000]  於是他由那個時間開始
[00:11:59.000 --> 00:12:01.000]  他決定跟隨耶穌
[00:12:01.000 --> 00:12:03.000]  由那個時間開始
[00:12:03.000 --> 00:12:06.000]  監倉就不再是監倉了
[00:12:06.000 --> 00:12:10.000]  這個監倉的囚室變成他靈修室
[00:12:10.000 --> 00:12:12.000]  他每天就在那裡讀經
[00:12:12.000 --> 00:12:14.000]  每天就在那裡默想
[00:12:14.000 --> 00:12:17.000]  每天就在那裡安靜禱告
[00:12:17.000 --> 00:12:19.000]  經過安靜禱告
[00:12:19.000 --> 00:12:22.000]  他將自己的過去交給神
[00:12:22.000 --> 00:12:24.000]  將過去的傷害
[00:12:24.000 --> 00:12:27.000]  當他願意將過去交給神
[00:12:27.000 --> 00:12:29.000]  聖靈就醫治他
[00:12:29.000 --> 00:12:31.000]  過往家庭的破碎
[00:12:31.000 --> 00:12:32.000]  同學的欺凌
[00:12:32.000 --> 00:12:33.000]  同學的恥笑
[00:12:33.000 --> 00:12:35.000]  產生很多很多的羞恥
[00:12:35.000 --> 00:12:36.000]  很多的憤怒
[00:12:36.000 --> 00:12:38.000]  神一路一路去醫治他
[00:12:38.000 --> 00:12:40.000]  他經歷上帝的寬恕
[00:12:40.000 --> 00:12:41.000]  同樣在過程裡面
[00:12:41.000 --> 00:12:44.000]  他願意原諒他爸爸媽媽對他的傷害
[00:12:44.000 --> 00:12:46.000]  原諒他的同學
[00:12:46.000 --> 00:12:48.000]  恥笑對他的傷害
[00:12:48.000 --> 00:12:51.000]  於是在過程裡面
[00:12:51.000 --> 00:12:55.000]  慢慢過往那些不開心的情景
[00:12:55.000 --> 00:12:58.000]  那些毒品的影響力
[00:12:58.000 --> 00:12:59.000]  那些同性戀的影響力
[00:12:59.000 --> 00:13:02.000]  慢慢就在袁有軒的生命裡面消失
[00:13:02.000 --> 00:13:04.000]  他開始感覺到
[00:13:04.000 --> 00:13:06.000]  好像有一股新的能力
[00:13:06.000 --> 00:13:09.000]  在他生命裡面湧流出來
[00:13:09.000 --> 00:13:10.000]  他說主啊
[00:13:10.000 --> 00:13:11.000]  我從今以後
[00:13:11.000 --> 00:13:14.000]  我不是只是口頭上面跟隨你
[00:13:14.000 --> 00:13:16.000]  我要真心跟隨你
[00:13:16.000 --> 00:13:18.000]  由那一瞬間開始
[00:13:18.000 --> 00:13:21.000]  他感覺到神好像呼召他
[00:13:21.000 --> 00:13:23.000]  將來不知道什麼時候
[00:13:23.000 --> 00:13:26.000]  將來全時間去侍奉神
[00:13:26.000 --> 00:13:29.000]  袁有軒就作出了這樣的祈禱
[00:13:29.000 --> 00:13:30.000]  他說主啊
[00:13:30.000 --> 00:13:32.000]  我不知道我將來有多少日子
[00:13:32.000 --> 00:13:33.000]  我有愛滋病
[00:13:33.000 --> 00:13:34.000]  我不知道什麼時候去見你
[00:13:34.000 --> 00:13:36.000]  我不知道我什麼時候出監
[00:13:36.000 --> 00:13:38.000]  我不知道將來有多久的生命
[00:13:38.000 --> 00:13:40.000]  但我就願意將那些時間
[00:13:40.000 --> 00:13:42.000]  完全交給你
[00:13:42.000 --> 00:13:44.000]  將我的人生完全交給你
[00:13:44.000 --> 00:13:46.000]  袁有軒作出了這樣的祈禱之後
[00:13:46.000 --> 00:13:48.000]  奇妙的事情就發生了
[00:13:48.000 --> 00:13:52.000]  大家記得他本來是判了六年監禁
[00:13:52.000 --> 00:13:54.000]  但當他作出了這樣的祈禱之後
[00:13:54.000 --> 00:13:56.000]  法庭突然間改變了判決
[00:13:56.000 --> 00:13:58.000]  由六年降為三年
[00:13:58.000 --> 00:14:00.000]  所以加上那些信用卡
[00:14:00.000 --> 00:14:02.000]  那些坐牢的時間和假期
[00:14:02.000 --> 00:14:04.000]  他很快就出獄
[00:14:04.000 --> 00:14:05.000]  由那個時間開始
[00:14:05.000 --> 00:14:07.000]  他就讀神學去侍奉神
[00:14:07.000 --> 00:14:09.000]  在2007年
[00:14:09.000 --> 00:14:10.000]  袁有軒成為了
[00:14:10.000 --> 00:14:13.000]  慕迪神學院的講師
[00:14:13.000 --> 00:14:14.000]  頂智梅
[00:14:14.000 --> 00:14:16.000]  以前他是一個什麼樣的人
[00:14:16.000 --> 00:14:18.000]  本來在人的眼中
[00:14:18.000 --> 00:14:20.000]  就好像沒有希望
[00:14:20.000 --> 00:14:21.000]  沒有盼望
[00:14:21.000 --> 00:14:23.000]  好像是罪魁一樣
[00:14:23.000 --> 00:14:26.000]  但是神卻眷顧
[00:14:26.000 --> 00:14:27.000]  抬舉他
[00:14:27.000 --> 00:14:30.000]  讓他成為一個新做的人
[00:14:30.000 --> 00:14:31.000]  邁向新的方向
[00:14:31.000 --> 00:14:33.000]  創造新的故事
[00:14:33.000 --> 00:14:35.000]  創造新的傳奇
[00:14:35.000 --> 00:14:36.000]  好
[00:14:36.000 --> 00:14:37.000]  在這個時間我們停一停
[00:14:37.000 --> 00:14:38.000]  用幾秒
[00:14:38.000 --> 00:14:39.000]  祝福父兄弟姊妹
[00:14:39.000 --> 00:14:42.000]  願神給你一個新的開始
[00:14:42.000 --> 00:14:43.000]  新的前景
[00:14:43.000 --> 00:14:44.000]  新的盼望
[00:14:44.000 --> 00:14:45.000]  大家記不記得
[00:14:45.000 --> 00:14:47.000]  願神給你一個新的開始
[00:14:47.000 --> 00:14:48.000]  新的前景
[00:14:48.000 --> 00:14:49.000]  新的盼望
[00:14:49.000 --> 00:14:50.000]  頂智梅神
[00:14:50.000 --> 00:14:52.000]  我們的說話帶有能力
[00:14:52.000 --> 00:14:53.000]  請你認真的
[00:14:53.000 --> 00:14:54.000]  祝福你父兄弟姊妹
[00:14:54.000 --> 00:14:56.000]  願你有一個新的開始
[00:14:56.000 --> 00:14:57.000]  新的前景
[00:14:57.000 --> 00:14:58.000]  新的盼望
[00:14:58.000 --> 00:14:59.000]  Amen
[00:14:59.000 --> 00:15:01.000]  這個是第一個訊息
