
[00:00:00.000 --> 00:00:02.600]  帝興傳媒主內平安
[00:01:15.160 --> 00:01:18.360]  會能夠幫助我們面對德與失的時候
[00:01:18.360 --> 00:01:21.400]  我們能夠從容一些去面對
[00:01:21.400 --> 00:01:23.240]  今天我們繼續去思想
[00:01:23.240 --> 00:01:25.360]  德與失這個題目
[00:01:25.360 --> 00:01:28.120]  透過約失人生的遭遇
[00:01:28.120 --> 00:01:29.680]  我們進一步去思想
[00:01:29.680 --> 00:01:32.360]  在不同的人生境遇的裏面
[00:01:32.360 --> 00:01:34.360]  神奇妙的作為和保守
[00:01:34.360 --> 00:01:36.000]  會是怎樣的呢
[00:01:36.000 --> 00:01:37.880]  我們所信、我們所跟從的神
[00:01:37.880 --> 00:01:39.840]  是一個怎樣的神呢
[00:01:39.840 --> 00:01:42.320]  我們要抓緊的
[00:01:42.320 --> 00:01:44.920]  首先讓我們一起去看今天的經文
[00:01:44.920 --> 00:01:46.840]  我們先看創世紀
[00:01:46.840 --> 00:01:50.280]  五十章十五至二十一節
[00:01:50.280 --> 00:01:52.360]  請聽我讀出
[00:01:52.360 --> 00:01:55.440]  約失的哥哥們見父親死了
[00:01:55.440 --> 00:01:56.280]  就說
[00:01:56.280 --> 00:01:58.240]  或者約失懷恨我們
[00:01:58.240 --> 00:02:01.400]  照著我們從前代他一切的惡
[00:02:01.400 --> 00:02:03.760]  足足地報復我們
[00:02:03.760 --> 00:02:05.560]  他們就打個人去見約失
[00:02:05.560 --> 00:02:06.360]  說
[00:02:06.360 --> 00:02:09.400]  你父親未死以先吩咐說
[00:02:09.400 --> 00:02:12.040]  你們要對約失這樣說
[00:02:12.040 --> 00:02:15.040]  從前你哥哥們惡待你
[00:02:15.040 --> 00:02:18.160]  求你饒恕他們的過犯和罪惡
[00:02:18.160 --> 00:02:20.040]  如今求你饒恕你父親
[00:02:20.040 --> 00:02:22.440]  神之僕人的過犯
[00:02:22.440 --> 00:02:24.680]  他們對約失說這話
[00:02:24.680 --> 00:02:26.600]  約失就哭了
[00:02:26.600 --> 00:02:29.800]  他的哥哥們又來苦服在他面前說
[00:02:29.800 --> 00:02:31.480]  我們是你的僕人
[00:02:31.480 --> 00:02:32.760]  約失對他們說
[00:02:32.760 --> 00:02:34.080]  不要害怕
[00:02:34.080 --> 00:02:35.880]  我豈能代替神呢
[00:02:35.880 --> 00:02:38.240]  從前你們的意思是要害我
[00:02:38.240 --> 00:02:41.480]  但神的意思原是好的
[00:02:41.480 --> 00:02:43.640]  要保存許多人的性命
[00:02:43.640 --> 00:02:45.840]  成就今天的光景
[00:02:45.840 --> 00:02:47.880]  現在你們不要害怕
[00:02:47.880 --> 00:02:49.240]  我必養活你們
[00:02:49.240 --> 00:02:51.360]  和你們的婦人孩子
[00:02:51.360 --> 00:02:53.880]  於是約失用親愛的話
[00:02:53.880 --> 00:02:56.280]  安慰他們
[00:02:56.280 --> 00:02:57.120]  今天我們來到
[00:02:57.120 --> 00:02:59.160]  《創世紀》最後一章的經文
[00:02:59.160 --> 00:03:01.760]  也是有關約失生平
[00:03:01.760 --> 00:03:04.120]  來到他的尾聲
[00:03:04.120 --> 00:03:06.360]  約失的生平在《創世紀》裡邊
[00:03:06.360 --> 00:03:08.920]  由第三十七章開始記載
[00:03:08.920 --> 00:03:10.520]  除了第三十八章
[00:03:10.520 --> 00:03:14.120]  拆開了去說猶大和他馬之外
[00:03:14.120 --> 00:03:16.200]  其餘總共十三章的經文
[00:03:16.200 --> 00:03:19.120]  都是環繞著約失的一生
[00:03:19.120 --> 00:03:21.960]  可以說是一個長篇的記載
[00:03:21.960 --> 00:03:24.400]  約失一生充滿傳奇
[00:03:24.400 --> 00:03:26.200]  他經歷過死裡逃生
[00:03:26.200 --> 00:03:27.600]  他坐過牢
[00:03:27.600 --> 00:03:29.400]  後來他又很傳奇地
[00:03:29.400 --> 00:03:32.640]  成為了埃及的大官
[00:03:32.640 --> 00:03:36.560]  約失歷盡了人生的高低起跌
[00:03:36.560 --> 00:03:37.920]  在他年幼的時候
[00:03:37.920 --> 00:03:40.760]  因為他父親雅各對他的偏愛
[00:03:40.760 --> 00:03:43.280]  他的哥哥就妒忌他
[00:03:43.280 --> 00:03:47.200]  加上少年的約失笑不更事
[00:03:47.200 --> 00:03:48.560]  他發了兩個夢
[00:03:48.560 --> 00:03:51.040]  夢境裡邊都是預言
[00:03:51.040 --> 00:03:53.560]  他的哥哥將來要向他下拜
[00:03:53.560 --> 00:03:55.800]  約失毫不忌諱地
[00:03:55.800 --> 00:03:58.600]  去和他哥哥分享這兩個夢境
[00:03:58.600 --> 00:04:00.600]  於是乎他的哥哥們
[00:04:00.600 --> 00:04:03.320]  就更加憎恨這個弟弟
[00:04:03.320 --> 00:04:05.400]  當約失來到十七歲的時候
[00:04:05.400 --> 00:04:09.000]  有一次他去到田野當中
[00:04:09.000 --> 00:04:12.960]  妒忌他的哥哥就合謀要將他除掉
[00:04:12.960 --> 00:04:15.600]  將他推進坑裡
[00:04:15.600 --> 00:04:17.000]  最後輾轉間
[00:04:17.000 --> 00:04:18.600]  他被賣到埃及
[00:04:18.600 --> 00:04:21.000]  去到法老的內臣
[00:04:21.000 --> 00:04:24.560]  護衛長波提佛的家中做勞卜
[00:04:24.560 --> 00:04:26.680]  本來以為可以安頓下來
[00:04:26.680 --> 00:04:30.120]  但很不幸他的主母又誣告他
[00:04:30.120 --> 00:04:33.520]  於是乎他被下到監牢之中
[00:04:33.520 --> 00:04:38.760]  後來因為約失曾經幫過的一個走證
[00:04:38.760 --> 00:04:40.160]  他記起約失
[00:04:40.160 --> 00:04:43.320]  他就引薦約失來到法老的面前
[00:04:43.320 --> 00:04:45.360]  來幫法老來解夢
[00:04:45.360 --> 00:04:48.520]  因此約失就可以離開監牢
[00:04:48.520 --> 00:04:51.520]  最後更是很戲劇性地
[00:04:51.520 --> 00:04:54.640]  成為了埃及的宰相
[00:04:54.640 --> 00:04:57.960]  「一人之下,萬人之上」
[00:04:57.960 --> 00:05:02.680]  這就是約失概括的人生的經歷
[00:05:02.680 --> 00:05:05.640]  《經文重世記》到四十二章的時候記載
[00:05:05.640 --> 00:05:09.760]  當約失在埃及地做宰相的時候
[00:05:09.760 --> 00:05:12.560]  他的哥哥們因為極大的饑荒
[00:05:12.560 --> 00:05:16.320]  就來到埃及買糧食
[00:05:16.320 --> 00:05:19.360]  在峰迴路轉的情節當中
[00:05:19.360 --> 00:05:23.120]  最後約失和他的哥哥們就相認
[00:05:23.120 --> 00:05:24.920]  約失不計前嫌
[00:05:24.920 --> 00:05:28.320]  要輸了他們過往的惡行
[00:05:28.320 --> 00:05:31.720]  並且善待他們
[00:05:31.720 --> 00:05:34.000]  最後連同父親瓦割
[00:05:34.000 --> 00:05:40.400]  整個家族就來到埃及地一家的團聚
[00:05:40.400 --> 00:05:43.800]  就是這樣
[00:05:43.800 --> 00:05:46.520]  在約失的經歷當中
[00:05:46.520 --> 00:05:49.880]  當我們繼續看《創世紀》的記載當中
[00:05:49.880 --> 00:05:53.600]  我們就會發現神的同在和介入
[00:05:53.600 --> 00:05:56.920]  是佔了一個非常重要的位置
[00:05:56.920 --> 00:06:01.080]  特別當我們看到第三十九章的時候
[00:06:01.080 --> 00:06:03.520]  當約失被賣到埃及
[00:06:03.520 --> 00:06:06.240]  和之後落到監牢的記載當中
[00:06:06.240 --> 00:06:10.840]  我們看得見耶和華的同在反覆的出現
[00:06:10.840 --> 00:06:14.080]  在第二至第四節這樣記載
[00:06:14.080 --> 00:06:17.920]  約失住在他主人埃及人的家中
[00:06:17.920 --> 00:06:19.440]  就是波提佛的家中
[00:06:19.440 --> 00:06:21.120]  耶和華與他同在
[00:06:21.120 --> 00:06:22.920]  他就百事順利
[00:06:22.920 --> 00:06:25.560]  他主人見耶和華與他同在
[00:06:25.560 --> 00:06:30.160]  又見耶和華使他手裡所辦的事盡都順利
[00:06:30.160 --> 00:06:33.280]  約失就在主人眼前蒙恩
[00:06:33.280 --> 00:06:34.480]  事後他主人
[00:06:34.480 --> 00:06:37.200]  並且主人派他管理家務
[00:06:37.200 --> 00:06:41.680]  把一切所有的都交在他手裡
[00:06:41.680 --> 00:06:43.480]  後來正如剛才所說
[00:06:43.480 --> 00:06:46.480]  他被下到監牢當中
[00:06:46.480 --> 00:06:48.800]  經文裡面繼續這樣記載
[00:06:48.800 --> 00:06:52.560]  在第二十一至二十三節這樣說
[00:06:52.560 --> 00:06:54.800]  但耶和華與約失同在
[00:06:54.800 --> 00:06:56.320]  向他施恩
[00:06:56.320 --> 00:07:00.880]  使他在施慾的眼前蒙恩
[00:07:00.880 --> 00:07:04.360]  施慾就把監裡所有的囚犯
[00:07:04.360 --> 00:07:07.080]  都交在約失的手下
[00:07:07.080 --> 00:07:09.080]  他們在那裡所辦的事
[00:07:09.080 --> 00:07:11.200]  都是經他的手
[00:07:11.200 --> 00:07:13.320]  凡在約失手下的事
[00:07:13.320 --> 00:07:15.640]  施慾一概不拆
[00:07:15.640 --> 00:07:17.880]  因為耶和華與約失同在
[00:07:17.880 --> 00:07:21.960]  耶和華使他所做的盡都順利
[00:07:21.960 --> 00:07:24.160]  耶和華與約失同在
[00:07:24.160 --> 00:07:26.760]  神同在是約失經歷
[00:07:26.760 --> 00:07:28.840]  每一個人生重要的得失當中
[00:07:28.840 --> 00:07:31.480]  一個很關鍵的要素
[00:07:31.480 --> 00:07:33.000]  我們試想一下
[00:07:33.000 --> 00:07:36.360]  波提佛是法老的內臣
[00:07:36.360 --> 00:07:38.160]  是主管他近身的保安
[00:07:38.160 --> 00:07:41.720]  一個很重要的軍官
[00:07:41.720 --> 00:07:44.560]  他有操身殺的大權
[00:07:44.560 --> 00:07:45.840]  如果不是主的同在
[00:07:45.840 --> 00:07:47.400]  不是耶和華的同在
[00:07:47.400 --> 00:07:51.040]  約失作為一個外邦的少年人
[00:07:51.040 --> 00:07:52.400]  他怎樣能夠得到
[00:07:52.400 --> 00:07:56.640]  這個軍官完全的信任
[00:07:56.640 --> 00:07:57.880]  經文這樣記載
[00:07:57.880 --> 00:07:59.560]  三十九章六節
[00:07:59.560 --> 00:08:02.160]  波提佛將一切所有的
[00:08:02.160 --> 00:08:05.200]  都交在約失的手中
[00:08:05.200 --> 00:08:07.240]  除了自己所吃的飯
[00:08:07.240 --> 00:08:09.760]  別的事一概不知
[00:08:09.760 --> 00:08:13.040]  這個是完全的信任
[00:08:13.040 --> 00:08:15.720]  當後來約失被下到監獄的裏面
[00:08:15.720 --> 00:08:18.600]  同樣的事情又再發生
[00:08:18.600 --> 00:08:20.320]  因為耶和華的同在
[00:08:20.320 --> 00:08:22.640]  耶和華與約失同在
[00:08:22.640 --> 00:08:26.520]  監獄長亦就完全信任約失
[00:08:26.520 --> 00:08:28.320]  派他管理一切
[00:08:28.320 --> 00:08:30.120]  在耶和華的同在
[00:08:30.120 --> 00:08:32.320]  叫約失無論在護衛長面前
[00:08:32.320 --> 00:08:34.160]  無論在獄長的面前
[00:08:34.160 --> 00:08:36.600]  他都蒙恩
[00:08:36.600 --> 00:08:38.320]  神一直與約失同在
[00:08:38.320 --> 00:08:40.000]  當一路看下去的時候
[00:08:40.000 --> 00:08:42.000]  後來他來到法老的面前
[00:08:42.000 --> 00:08:44.000]  為法老解夢的時候
[00:08:44.000 --> 00:08:49.560]  法老就看見有神的靈在他裏頭
[00:08:49.560 --> 00:08:50.960]  神與他同在
[00:08:50.960 --> 00:08:54.520]  當然神與在是一份的關係
[00:08:54.520 --> 00:08:56.400]  關係是雙方面的
[00:08:56.400 --> 00:08:59.920]  約失很珍惜神的同在
[00:08:59.920 --> 00:09:01.680]  我們看見約失的一生
[00:09:01.680 --> 00:09:05.760]  都是敬畏信服神的人
[00:09:05.760 --> 00:09:08.440]  耶和華與約失同在的重要性
[00:09:08.440 --> 00:09:09.480]  來到新約裏面
[00:09:09.480 --> 00:09:11.240]  亦都繼續來提醒我們
[00:09:11.240 --> 00:09:12.440]  告訴我們知道
[00:09:12.440 --> 00:09:15.400]  在《使徒行卷》第七章那裏
[00:09:15.400 --> 00:09:18.040]  當司祭犯述說神奇妙作為的時候
[00:09:18.040 --> 00:09:19.240]  他這樣說
[00:09:19.240 --> 00:09:21.920]  他說先祖疾到約失
[00:09:21.920 --> 00:09:23.560]  把他邁到埃及去
[00:09:23.560 --> 00:09:26.800]  神卻與他同在
[00:09:26.800 --> 00:09:28.520]  救他脫離一切苦難
[00:09:28.520 --> 00:09:31.840]  又使他在埃及王法老面前
[00:09:31.840 --> 00:09:34.040]  得恩典有智慧
[00:09:34.040 --> 00:09:39.800]  法老就派他作埃及國的宰相兼管全家
[00:09:39.800 --> 00:09:41.800]  不單止全國交給他
[00:09:41.800 --> 00:09:44.200]  他自己的家也交給他
[00:09:44.200 --> 00:09:44.840]  事實上
[00:09:44.840 --> 00:09:46.760]  弟兄姊妹
[00:09:46.760 --> 00:09:49.920]  神同在對於跟從神的人而言
[00:09:49.920 --> 00:09:51.480]  對於侍奉神的人而言
[00:09:51.480 --> 00:09:53.760]  是一個非常重要的應許
[00:09:53.760 --> 00:09:55.840]  以及力量的源頭
[00:09:55.840 --> 00:09:56.920]  大家都記得
[00:09:56.920 --> 00:09:59.560]  當摩西離世的時候
[00:09:59.560 --> 00:10:04.400]  約書亞他要承擔起帶領整個以色列民族的重責
[00:10:04.400 --> 00:10:07.600]  約書亞心裏驚惶
[00:10:07.600 --> 00:10:09.920]  耶和華對約書亞說了些什麼呢
[00:10:09.920 --> 00:10:11.240]  在這個時候
[00:10:11.240 --> 00:10:12.440]  耶和華這樣對他說
[00:10:12.440 --> 00:10:14.800]  我怎樣與摩西同在
[00:10:14.800 --> 00:10:17.120]  也必照樣與你同在
[00:10:17.120 --> 00:10:18.400]  就是這個應許
[00:10:18.400 --> 00:10:21.280]  讓約書亞心裏的力量剛強起來
[00:10:21.280 --> 00:10:25.800]  能夠承擔起這個這麼大的重責
[00:10:25.800 --> 00:10:28.120]  耶利米先知在他蒙召的時候
[00:10:28.120 --> 00:10:29.440]  他還是很幼小
[00:10:29.440 --> 00:10:31.080]  他非常害怕
[00:10:31.080 --> 00:10:32.840]  耶和華對他的鼓勵
[00:10:32.840 --> 00:10:34.280]  最重要的應許
[00:10:34.280 --> 00:10:35.080]  也是
[00:10:35.080 --> 00:10:39.160]  我必與你同在
[00:10:39.160 --> 00:10:40.520]  神同在
[00:10:40.520 --> 00:10:42.560]  是聖經裏面對屬神的指紋
[00:10:42.560 --> 00:10:44.960]  一個由始至終的應許
[00:10:44.960 --> 00:10:47.160]  當耶穌基督來到世上的時候
[00:10:47.160 --> 00:10:49.960]  祂的名字稱為「以馬來彌」
[00:10:49.960 --> 00:10:52.880]  就是神與人同在的意思
[00:10:52.880 --> 00:10:56.080]  神必與信靠祂的指紋同在
[00:10:56.080 --> 00:10:57.960]  這個很重要的應許
[00:10:57.960 --> 00:11:02.640]  但是我們是否懂得珍惜這份的同在呢
[00:11:02.640 --> 00:11:04.720]  或者有時候我們可能
[00:11:04.720 --> 00:11:07.680]  有意無意地將神
[00:11:07.680 --> 00:11:10.480]  放在我們生命很外圍的當中
[00:11:10.480 --> 00:11:12.920]  沒有什麼事我們也不要打擾神
[00:11:12.920 --> 00:11:14.240]  或者沒有什麼特別事
[00:11:14.240 --> 00:11:16.880]  神也不要介入我的生命的裏面
[00:11:16.880 --> 00:11:18.480]  有時候我們會不會
[00:11:18.480 --> 00:11:21.360]  也有意無意不自覺地變成這樣
[00:11:21.360 --> 00:11:24.000]  就好像這幅漫畫一樣
[00:11:24.000 --> 00:11:28.120]  我們見不見到神在哪裏
[00:11:28.120 --> 00:11:31.000]  在後面
[00:11:31.000 --> 00:11:36.640]  有時候我們會不會也將神同在視為平常
[00:11:36.640 --> 00:11:39.640]  甚至拋穿腦後
[00:11:39.640 --> 00:11:41.080]  在德與失之間
[00:11:41.080 --> 00:11:42.760]  我們很多東西都會失去的
[00:11:42.760 --> 00:11:44.200]  我們就好像約瑟那樣
[00:11:44.200 --> 00:11:46.000]  他失去了他的父家
[00:11:46.000 --> 00:11:48.200]  他失去了在波提佛家裏面
[00:11:48.200 --> 00:11:50.320]  一份很好的工作
[00:11:50.320 --> 00:11:54.480]  他失去了他的清譽到監獄裏面
[00:11:54.480 --> 00:11:56.040]  他失去了自由
[00:11:56.040 --> 00:11:57.200]  有很多的失去
[00:11:57.200 --> 00:12:01.000]  但是神的同在是不會失去的
[00:12:01.000 --> 00:12:02.840]  領子妹這個是最珍貴的
[00:12:02.840 --> 00:12:04.320]  我們不要錯過了
[00:12:04.320 --> 00:12:08.440]  這個這麼寶貴這麼重要的福份
[00:12:08.440 --> 00:12:09.440]  神同在有時候
[00:12:09.440 --> 00:12:11.880]  我們不知道會不會覺得好像很抽象
[00:12:11.880 --> 00:12:14.160]  我們又看不見又好像摸不到這樣
[00:12:14.160 --> 00:12:17.040]  特別當在艱難的時候
[00:12:17.040 --> 00:12:18.840]  有時候我們會不會覺得
[00:12:18.840 --> 00:12:23.160]  為甚麼神好像很靜默
[00:12:23.160 --> 00:12:26.120]  在我經歷很多重要關口的時候
[00:12:26.120 --> 00:12:29.560]  為甚麼神好像不在場這樣
[00:12:29.560 --> 00:12:32.800]  我曾經看過曹牧師一本書
[00:12:32.800 --> 00:12:35.640]  裏面一篇文章很有意思
[00:12:35.640 --> 00:12:39.160]  我相信可以幫助我們去思想神的同在
[00:12:39.160 --> 00:12:40.760]  文章裏面說到
[00:12:40.760 --> 00:12:45.480]  神的靜默和人的靜默很不一樣
[00:12:45.480 --> 00:12:49.640]  神的靜默不是一種空洞的靜默
[00:12:49.640 --> 00:12:54.240]  神會對仰望祂的人無動於衷
[00:12:54.240 --> 00:12:58.720]  十字架所表現的是神最大的沉默
[00:12:58.720 --> 00:13:03.840]  但是這個沉默正正也是神給人最大的恩福
[00:13:03.840 --> 00:13:05.560]  是不是
[00:13:05.560 --> 00:13:09.040]  很多時候神在靜默的當中
[00:13:09.040 --> 00:13:11.000]  來到我們的身旁
[00:13:11.000 --> 00:13:13.360]  與我們同在
[00:13:13.360 --> 00:13:15.000]  事實上領子妹
[00:13:15.000 --> 00:13:18.240]  當我們轉眼仰望神的時候
[00:13:18.240 --> 00:13:19.600]  我們就會發覺
[00:13:19.600 --> 00:13:21.360]  我們就會即時的發覺
[00:13:21.360 --> 00:13:23.760]  其實神一直沒有離開過我們
[00:13:23.760 --> 00:13:28.080]  祂一直與我們同行每一天的人生的路途
[00:13:28.080 --> 00:13:31.280]  「你們親近神,神就必親近你們」
[00:13:31.280 --> 00:13:33.400]  這個是聖經裏面一個很重要的應許
[00:13:33.400 --> 00:13:34.640]  是不是
[00:13:34.640 --> 00:13:36.680]  我們回到今天的經文
[00:13:36.680 --> 00:13:38.520]  今天的經文的上文
[00:13:38.520 --> 00:13:41.200]  是說到年老的雅各
[00:13:41.200 --> 00:13:43.960]  他們的父親離世了
[00:13:43.960 --> 00:13:49.480]  一班弱勢的兄弟
[00:13:49.480 --> 00:13:51.320]  大家都很悲傷
[00:13:51.320 --> 00:13:52.440]  但是弱勢的哥哥們
[00:13:52.440 --> 00:13:55.040]  他們還多了一份感受
[00:13:55.040 --> 00:13:56.800]  是什麼感受呢
[00:13:56.800 --> 00:13:59.080]  是懼怕
[00:13:59.080 --> 00:14:03.080]  雖然他們兄弟間已經重逢了十多年的時間
[00:14:03.080 --> 00:14:06.760]  但是原來在這班哥哥的心目中
[00:14:06.760 --> 00:14:11.320]  他們仍然害怕弱勢會對他們作出報復
[00:14:11.320 --> 00:14:13.720]  這一份的懼怕一直都沒有消除
[00:14:13.720 --> 00:14:15.920]  在經文裏面這樣記載
[00:14:15.920 --> 00:14:18.160]  第十五節
[00:14:18.160 --> 00:14:21.960]  「弱勢的哥哥們見父親死了,就說」
[00:14:21.960 --> 00:14:24.840]  「或者弱勢懷恨我們」
[00:14:24.840 --> 00:14:27.320]  「召著我們從前代他一切的惡」
[00:14:27.320 --> 00:14:29.760]  「足足地報復我們」
[00:14:29.760 --> 00:14:31.960]  他們就打發人去見弱勢說
[00:14:31.960 --> 00:14:34.800]  「你父親未死已先吩咐說」
[00:14:34.800 --> 00:14:36.400]  「你們要對弱勢這樣說」
[00:14:36.400 --> 00:14:38.800]  「從前你哥哥們惡待你」
[00:14:38.800 --> 00:14:42.400]  「求你饒恕他們的過犯和罪惡」
[00:14:42.400 --> 00:14:46.800]  「如今求你饒恕你父親神之仁」
[00:14:46.800 --> 00:14:50.360]  「你父親神之僕人的過犯」
[00:14:50.360 --> 00:14:53.840]  在這十位的哥哥心裏面一直都很擔心
[00:14:53.840 --> 00:14:57.680]  弱勢之前之所以不向他們作出報復
[00:14:57.680 --> 00:15:01.400]  是看在父親啞角的份上
[00:15:01.400 --> 00:15:04.800]  看今天父親離世了
[00:15:04.800 --> 00:15:07.040]  就不再有這一份的保障
[00:15:07.040 --> 00:15:08.880]  當父親離開的時候
[00:15:08.880 --> 00:15:11.320]  他們這一份莫名的恐懼
[00:15:11.320 --> 00:15:13.440]  就在心頭裏面湧出來
[00:15:13.440 --> 00:15:15.920]  他們害怕的程度我們看得見
[00:15:15.920 --> 00:15:19.200]  他們不敢直接去見弱勢
[00:15:19.200 --> 00:15:24.040]  他們只能夠夠膽去打發人去代為傳話
[00:15:24.040 --> 00:15:26.000]  打發誰?經文裏面沒有說
[00:15:26.000 --> 00:15:28.400]  但是不少人猜測
[00:15:28.400 --> 00:15:32.720]  可能是派了弱勢所親愛的弟弟
[00:15:32.720 --> 00:15:35.560]  「貝雅敏」來幫他們傳話
[00:15:35.560 --> 00:15:38.640]  或者是一些跟弱勢很好的關係的人
[00:15:38.640 --> 00:15:44.280]  所傳的說話相信也是經過用心去想過的
[00:15:44.280 --> 00:15:45.920]  在經文裏面我們看得見
[00:15:45.920 --> 00:15:50.480]  這班哥哥強調是你的父親生前的分父
[00:15:50.480 --> 00:15:51.640]  他是同一個父親的
[00:15:51.640 --> 00:15:54.000]  為甚麼不是我們的父親呢?
[00:15:54.000 --> 00:16:00.320]  這班哥哥他們強調是弱勢和啞角很獨特的關係
[00:16:00.320 --> 00:16:04.440]  亦都是訴諸於父親父權的權威
[00:16:04.440 --> 00:16:05.520]  接著繼續說
[00:16:05.520 --> 00:16:09.840]  求你饒恕你父親神之僕人
[00:16:09.840 --> 00:16:14.120]  再進一步去訴諸到是神是屬靈的層面
[00:16:14.120 --> 00:16:17.200]  希望弱勢看在神的層面份上
[00:16:17.200 --> 00:16:20.640]  看在父親的為命的份上
[00:16:20.640 --> 00:16:24.440]  來真正寬恕他們
[00:16:24.440 --> 00:16:26.920]  弱勢怎樣回應呢?
[00:16:26.920 --> 00:16:28.320]  在經文裏面我們看見
[00:16:28.320 --> 00:16:32.760]  「弱勢就哭了」
[00:16:32.760 --> 00:16:34.880]  弱勢哭了
[00:16:34.880 --> 00:16:36.760]  弱勢和哥哥他們重逢之後
[00:16:36.760 --> 00:16:38.240]  其實他哭了很多次
[00:16:38.240 --> 00:16:42.680]  相信是在創世紀裏面哭得最多的人
[00:16:42.680 --> 00:16:44.160]  弱勢八感交集
[00:16:44.160 --> 00:16:47.200]  這一次的哭泣是他們重逢之後
[00:16:47.200 --> 00:16:49.640]  十多二十年之後的事
[00:16:49.640 --> 00:16:53.920]  再次令弱勢流淚的原因
[00:16:53.920 --> 00:17:02.120]  原來他的哥哥一直都活在恐懼當中
[00:17:02.120 --> 00:17:03.560]  儘管他們重逢的時候
[00:17:03.560 --> 00:17:05.640]  其實弱勢已經原諒了他們
[00:17:05.640 --> 00:17:11.200]  但是他的哥哥們卻沒有得到真正的釋放
[00:17:11.200 --> 00:17:13.960]  仍然活在恐懼當中
[00:17:13.960 --> 00:17:15.920]  我們看見弱勢的回應裏面
[00:17:15.920 --> 00:17:18.760]  他兩次來安慰他的哥哥們
[00:17:18.760 --> 00:17:21.000]  「不要害怕」
[00:17:21.000 --> 00:17:26.120]  可想而知他們真是心裏面很驚慌
[00:17:26.120 --> 00:17:28.080]  他們也不真正信任弱勢
[00:17:28.080 --> 00:17:31.760]  願意真心地來寬恕他們
[00:17:31.760 --> 00:17:36.320]  弟兄姊妹,沒有得到真正的寬恕
[00:17:36.320 --> 00:17:38.600]  沒有得到真正的釋放
[00:17:38.600 --> 00:17:40.720]  其實是很苦的一件事
[00:17:40.720 --> 00:17:44.520]  終日都活在恐懼當中
[00:17:44.520 --> 00:17:47.760]  我們回想我們昔日信主的時候
[00:17:47.760 --> 00:17:49.520]  我們從罪裏面得到釋放
[00:17:49.520 --> 00:17:51.560]  得到寬恕,得到赦免
[00:17:51.560 --> 00:17:54.520]  那份感覺我們仍然記憶猶新的
[00:17:54.520 --> 00:18:01.040]  我們到今天仍然需要這份真正的寬恕
[00:18:01.040 --> 00:18:03.280]  就好像保羅所說
[00:18:03.280 --> 00:18:05.680]  當人昔日未認識神之前
[00:18:05.680 --> 00:18:07.560]  是罪的牢獄
[00:18:07.560 --> 00:18:10.040]  但當認識神、相信神之後
[00:18:10.040 --> 00:18:12.160]  變成義的牢獄
[00:18:12.160 --> 00:18:14.080]  得到真正的自由
[00:18:14.080 --> 00:18:16.760]  在《羅馬書》第六章裏面所說
[00:18:16.760 --> 00:18:19.400]  未認識神的人、不認識神的人
[00:18:19.400 --> 00:18:23.600]  他們的心裏面就好像弱勢的哥哥們一樣
[00:18:23.600 --> 00:18:27.320]  潛藏著很多罪惡的捆鎖
[00:18:27.320 --> 00:18:31.600]  很多的懼怕、很多的擔心
[00:18:31.600 --> 00:18:32.640]  丁子梅
[00:18:32.640 --> 00:18:36.400]  我們身邊都仍然有很多人未認識神
