
[00:00:00.000 --> 00:00:06.500]  今天我想和大家來看伊利亞的接班人
[00:02:02.500 --> 00:02:04.500]  伊利沙說
[00:02:04.500 --> 00:02:06.500]  願感動你的靈
[00:02:06.500 --> 00:02:09.500]  加倍地感動我
[00:02:09.500 --> 00:02:10.500]  伊利亞說
[00:02:10.500 --> 00:02:12.500]  你所求的難得
[00:02:12.500 --> 00:02:14.500]  雖然如此
[00:02:14.500 --> 00:02:16.500]  我被接去離開你的時候
[00:02:16.500 --> 00:02:18.500]  你若看見我
[00:02:18.500 --> 00:02:20.500]  就必得著
[00:02:20.500 --> 00:02:21.500]  不然
[00:02:21.500 --> 00:02:24.500]  必得不著了
[00:02:24.500 --> 00:02:26.500]  他們正走著說話
[00:02:26.500 --> 00:02:30.500]  忽有火車火馬將二人隔開
[00:02:30.500 --> 00:02:34.500]  伊利亞就乘旋風升天去了
[00:02:34.500 --> 00:02:36.500]  伊利沙看見就呼叫說
[00:02:36.500 --> 00:02:38.500]  我父啊!我父啊!
[00:02:38.500 --> 00:02:41.500]  以升你的戰車馬兵啊!
[00:02:41.500 --> 00:02:43.500]  以後不再見他了
[00:02:43.500 --> 00:02:48.500]  於是伊利沙把自己的衣服撕為兩片
[00:02:48.500 --> 00:02:53.500]  他拾起伊利亞身上掉下來的外衣
[00:02:53.500 --> 00:02:56.500]  匯去站在約旦河邊
[00:02:56.500 --> 00:03:01.500]  他用伊利亞身上掉下來的外衣打水說
[00:03:01.500 --> 00:03:04.500]  耶和華伊利亞的神在那裡呢?
[00:03:04.500 --> 00:03:06.500]  打水之後
[00:03:06.500 --> 00:03:08.500]  水也左右分開
[00:03:08.500 --> 00:03:11.500]  伊利沙就過來了
[00:03:11.500 --> 00:03:15.500]  我不知道弟兄姊妹對這段伊利沙的經歷
[00:03:15.500 --> 00:03:18.500]  有沒有印象
[00:03:18.500 --> 00:03:21.500]  可能有些都頗熟悉
[00:03:21.500 --> 00:03:25.500]  當我們看完這個伊利亞和伊利沙
[00:03:25.500 --> 00:03:29.500]  最後一次的見面的經歷的時候
[00:03:29.500 --> 00:03:31.500]  我們都覺得真是一個很特別的
[00:03:31.500 --> 00:03:33.500]  特別是我們會很有印象
[00:03:33.500 --> 00:03:37.500]  就是提到伊利沙一個回應
[00:03:37.500 --> 00:03:42.500]  他說願感動你的靈,加倍感動我
[00:03:42.500 --> 00:03:45.500]  我想這個可能在我們教會裡
[00:03:45.500 --> 00:03:47.500]  都時不時會聽到這句說話
[00:03:47.500 --> 00:03:50.500]  都很有特別的意思
[00:03:50.500 --> 00:03:53.500]  我想和大家從伊利沙身上去看一下
[00:03:53.500 --> 00:03:56.500]  第一個是伊利沙的不放手
[00:03:56.500 --> 00:04:01.500]  這個不放手不是說伊利沙是一個很頑固的執著
[00:04:01.500 --> 00:04:06.500]  其實伊利沙的不放手是很想去晉賞自己一些本分
[00:04:06.500 --> 00:04:11.500]  同樣是伊利亞對伊利沙的一個考驗
[00:04:11.500 --> 00:04:15.500]  考驗一下伊利沙到底他的決心
[00:04:15.500 --> 00:04:18.500]  他怎樣在跟從伊利亞
[00:04:18.500 --> 00:04:22.500]  預備承接伊利亞的工作的時候
[00:04:22.500 --> 00:04:25.500]  他的決心是有多堅定
[00:04:25.500 --> 00:04:27.500]  我們看到伊利沙的不放手
[00:04:27.500 --> 00:04:32.500]  其實正正就是代表著他很想捉緊最後的機會
[00:04:32.500 --> 00:04:35.500]  他知道他和伊利亞在一起的時間已經不多
[00:04:35.500 --> 00:04:37.500]  和這個師父在一起的時間不多
[00:04:37.500 --> 00:04:41.500]  很想捉緊這個機會,不想放手
[00:04:41.500 --> 00:04:44.500]  但更加在他的經歷裡
[00:04:44.500 --> 00:04:47.500]  其實他是很想捉緊神
[00:04:47.500 --> 00:04:48.500]  他很想捉緊神
[00:04:48.500 --> 00:04:51.500]  剛才我們看的經文2章6節告訴我們
[00:04:51.500 --> 00:04:52.500]  伊利沙的回應是說
[00:04:52.500 --> 00:04:55.500]  我執著永生的義護話
[00:04:55.500 --> 00:04:58.500]  有感在伊利亞面前來起誓
[00:04:58.500 --> 00:05:01.500]  其實伊利沙很懂得去看從
[00:05:01.500 --> 00:05:04.500]  他知道他要捉緊神
[00:05:04.500 --> 00:05:08.500]  怎樣透過伊利亞來祝福他
[00:05:08.500 --> 00:05:11.500]  所以伊利沙是一個沒有放手
[00:05:11.500 --> 00:05:16.500]  他很願意來對準神的一個善子
[00:05:16.500 --> 00:05:19.500]  這是伊利沙的不放手
[00:05:19.500 --> 00:05:23.500]  然後我們看看伊利沙的一個願望
[00:05:23.500 --> 00:05:25.500]  這個願望有時候我們會覺得
[00:05:25.500 --> 00:05:29.500]  是不是伊利沙很想求能力
[00:05:29.500 --> 00:05:34.500]  意思是願意感動伊利亞的零
[00:05:34.500 --> 00:05:37.500]  加倍感動伊利沙
[00:05:37.500 --> 00:05:39.500]  是不是伊利沙很想
[00:05:39.500 --> 00:05:44.500]  最好伊利亞有100的能量的時候
[00:05:44.500 --> 00:05:46.500]  伊利亞有100的能量的時候
[00:05:46.500 --> 00:05:49.500]  伊利沙就可以有200的能量
[00:05:49.500 --> 00:05:53.500]  是不是一個求能力的願望呢
[00:05:53.500 --> 00:05:55.500]  當然現代人我們時時都說
[00:05:55.500 --> 00:05:56.500]  現代人很聰明
[00:05:56.500 --> 00:05:57.500]  如果是伊利亞的話
[00:05:57.500 --> 00:05:58.500]  我給你一個願望
[00:05:58.500 --> 00:06:02.500]  你會用什麼來回應
[00:06:02.500 --> 00:06:03.500]  這個願望當然是
[00:06:03.500 --> 00:06:05.500]  麻煩你多給我幾個願望
[00:06:05.500 --> 00:06:08.500]  我可以慢慢來跟他計數
[00:06:08.500 --> 00:06:09.500]  但我相信這個願望
[00:06:09.500 --> 00:06:12.500]  是不是真的求能力呢
[00:06:12.500 --> 00:06:13.500]  有時候我們會比較一下
[00:06:13.500 --> 00:06:15.500]  伊利亞和伊利沙
[00:06:15.500 --> 00:06:17.500]  如果大家回去看伊利亞的生平
[00:06:17.500 --> 00:06:19.500]  和伊利沙的生平的時候
[00:06:19.500 --> 00:06:22.500]  其實他們有時候做的事情
[00:06:22.500 --> 00:06:25.500]  行的神蹟是很相似的
[00:06:25.500 --> 00:06:28.500]  其中在皇上十七章和皇下四章
[00:06:28.500 --> 00:06:30.500]  分別記載伊利亞和伊利沙
[00:06:30.500 --> 00:06:37.500]  他們怎樣為兩個媽媽去施行神蹟
[00:06:37.500 --> 00:06:39.500]  這兩個母親的經歷
[00:06:39.500 --> 00:06:43.500]  伊利亞和伊利沙幫助這兩個母親
[00:06:43.500 --> 00:06:45.500]  如果大家慢慢回去看的時候
[00:06:45.500 --> 00:06:47.500]  可能你會有一點比較的時候
[00:06:47.500 --> 00:06:48.500]  你就會覺得
[00:06:48.500 --> 00:06:52.500]  好像是不是真的伊利沙的功力
[00:06:52.500 --> 00:06:56.500]  比死了的小朋友
[00:06:56.500 --> 00:06:59.500]  比伊利亞更高呢
[00:06:59.500 --> 00:07:00.500]  大家慢慢回去看
[00:07:00.500 --> 00:07:01.500]  給大家一個功課
[00:07:01.500 --> 00:07:04.500]  特別是現在這兩個母親
[00:07:04.500 --> 00:07:06.500]  和伊利亞和伊利沙的經歷
[00:07:06.500 --> 00:07:08.500]  是不是真的求能力呢
[00:07:08.500 --> 00:07:09.500]  伊利沙的祈求
[00:07:09.500 --> 00:07:10.500]  他的願望
[00:07:10.500 --> 00:07:14.500]  因為伊利沙很想找一些裝備
[00:07:14.500 --> 00:07:17.500]  我們看見這段經文裏面
[00:07:17.500 --> 00:07:19.500]  當伊利亞離開的時候
[00:07:19.500 --> 00:07:24.500]  他穿過的那件外衣就留下了
[00:07:24.500 --> 00:07:27.500]  是不是伊利沙其實也很想求
[00:07:27.500 --> 00:07:30.500]  有這份伊利亞去打水
[00:07:30.500 --> 00:07:33.500]  行一個神蹟的外衣
[00:07:33.500 --> 00:07:37.500]  成為他為神工作的戰衣呢
[00:07:37.500 --> 00:07:39.500]  當然我們相信這件外衣
[00:07:39.500 --> 00:07:42.500]  有一點象徵代表的意思是什麼呢
[00:07:42.500 --> 00:07:45.500]  是代表著一個先知的職份
[00:07:45.500 --> 00:07:48.500]  他的職權和他的能力
[00:07:48.500 --> 00:07:50.500]  伊利亞這件外衣
[00:07:50.500 --> 00:07:51.500]  時時跟著伊利亞
[00:07:51.500 --> 00:07:54.500]  其實在《遼環記》上19章都出現過
[00:07:54.500 --> 00:08:02.500]  但這件外衣是一個先知的象徵
[00:08:02.500 --> 00:08:05.500]  是不是伊利沙很想得到這件外衣
[00:08:05.500 --> 00:08:08.500]  得到一個好的裝備呢
[00:08:08.500 --> 00:08:11.500]  還是在伊利沙的祈求裏面
[00:08:11.500 --> 00:08:14.500]  這個願望當中
[00:08:14.500 --> 00:08:18.500]  他是求多一份的祝福呢
[00:08:18.500 --> 00:08:20.500]  我們看看《創世紀》48章
[00:08:20.500 --> 00:08:25.500]  這個是約瑟領受他父親
[00:08:25.500 --> 00:08:27.500]  雅各的一個祝福
[00:08:27.500 --> 00:08:31.500]  約瑟的父親已經被稱為以色列
[00:08:31.500 --> 00:08:33.500]  所以以色列就是指雅各
[00:08:33.500 --> 00:08:34.500]  以色列有對約瑟說
[00:08:34.500 --> 00:08:35.500]  我要死了
[00:08:35.500 --> 00:08:38.500]  但神必與你們同在
[00:08:38.500 --> 00:08:41.500]  領你們回到你們滅祖之地
[00:08:41.500 --> 00:08:44.500]  並且我從前用公用刀
[00:08:44.500 --> 00:08:47.500]  從阿摩利人手下奪的那塊地
[00:08:47.500 --> 00:08:49.500]  我都賜給你
[00:08:49.500 --> 00:08:53.500]  使你比眾弟兄多得一份
[00:08:53.500 --> 00:08:56.500]  這個一份不是一分錢
[00:08:56.500 --> 00:08:59.500]  是一份
[00:08:59.500 --> 00:09:01.500]  如果大家有印象
[00:09:01.500 --> 00:09:05.500]  都知道《創世紀》裏面記載雅各和約瑟
[00:09:05.500 --> 00:09:10.500]  約瑟是雅各一個很寵愛的兒子
[00:09:10.500 --> 00:09:14.500]  我們大概估計約瑟應該是排行
[00:09:14.500 --> 00:09:17.500]  十二個兒子裏排行第幾?
[00:09:17.500 --> 00:09:19.500]  排行第十一
[00:09:19.500 --> 00:09:21.500]  然後最後就是辯雅文
[00:09:21.500 --> 00:09:25.500]  而雅各很寵愛約瑟到一個程度
[00:09:25.500 --> 00:09:31.500]  就將一件彩衣做了給約瑟
[00:09:31.500 --> 00:09:33.500]  所以大家都知道
[00:09:33.500 --> 00:09:37.500]  這個就是約瑟從他父親裏面所領受
[00:09:37.500 --> 00:09:40.500]  所以約瑟我們就知道他不是長子
[00:09:40.500 --> 00:09:43.500]  但給人多一份的意思是什麼呢?
[00:09:43.500 --> 00:09:45.500]  正正就是在舊約的時候
[00:09:45.500 --> 00:09:50.500]  那個是長子才可以承受到的一個祝福
[00:09:50.500 --> 00:09:53.500]  長子分東西的時候
[00:09:53.500 --> 00:09:55.500]  是可以分多一份的
[00:09:55.500 --> 00:09:57.500]  但這個是長子的福氣
[00:09:57.500 --> 00:09:59.500]  一個祝福
[00:09:59.500 --> 00:10:04.500]  所以當以利沙去求以利亞的時候
[00:10:04.500 --> 00:10:06.500]  我想以利沙是想什麼呢?
[00:10:06.500 --> 00:10:09.500]  是想被確認
[00:10:09.500 --> 00:10:11.500]  以利沙是想被確認
[00:10:11.500 --> 00:10:16.500]  他真的成為一個傳承
[00:10:16.500 --> 00:10:21.500]  一個好像父親傳承給長子的祝福
[00:10:21.500 --> 00:10:23.500]  所以這個多一份
[00:10:23.500 --> 00:10:28.500]  不是在數量上的意義
[00:10:28.500 --> 00:10:30.500]  其實是說一個傳承
[00:10:30.500 --> 00:10:33.500]  好像承繼來自父親
[00:10:33.500 --> 00:10:35.500]  長子來自父親的祝福
[00:10:35.500 --> 00:10:38.500]  這是一個被確認
[00:10:38.500 --> 00:10:40.500]  我們先看看這個被確認裏面
[00:10:40.500 --> 00:10:42.500]  我不知道大家有沒有發現
[00:10:42.500 --> 00:10:46.500]  就是以利亞終於明白自己的角色
[00:10:46.500 --> 00:10:52.500]  在以利沙求願望或祝福的時候
[00:10:52.500 --> 00:10:57.500]  其實以利亞終於明白自己的角色
[00:10:57.500 --> 00:10:59.500]  如果大家還有印象
[00:10:59.500 --> 00:11:00.500]  前幾次我都提到
[00:11:00.500 --> 00:11:03.500]  我們每一個人在神面前都應該是一個配角
[00:11:03.500 --> 00:11:06.500]  我們的角色是一個配合神的角色
[00:11:06.500 --> 00:11:08.500]  我們不是主角
[00:11:08.500 --> 00:11:10.500]  以利亞終於明白是什麼意思呢?
[00:11:10.500 --> 00:11:15.500]  當以利沙向以利亞表達這個願望的時候
[00:11:15.500 --> 00:11:16.500]  以利亞就說
[00:11:16.500 --> 00:11:19.500]  你所求的其實不容易
[00:11:19.500 --> 00:11:20.500]  但如果是這樣的時候
[00:11:20.500 --> 00:11:22.500]  只要我被離去的時候
[00:11:22.500 --> 00:11:25.500]  你見到我,你就得到了
[00:11:25.500 --> 00:11:28.500]  所以這個是以利亞很明白自己
[00:11:28.500 --> 00:11:32.500]  不是負責或說是那個
[00:11:32.500 --> 00:11:36.500]  雖然神很早之前已經告訴以利亞
[00:11:36.500 --> 00:11:39.500]  你去告以利沙作接班人
[00:11:39.500 --> 00:11:43.500]  但我想那時候以利亞是開始明白
[00:11:43.500 --> 00:11:48.500]  他要交棒給他的接班人
[00:11:48.500 --> 00:11:51.500]  但他要明白更加是知道
[00:11:51.500 --> 00:11:54.500]  他不是一個人來為神工作
[00:11:54.500 --> 00:11:58.500]  神要用的是有不同時代的人來做
[00:11:58.500 --> 00:12:05.500]  但這個最重要是不是由以利亞作最後的決定
[00:12:05.500 --> 00:12:08.500]  甚至以利亞可能在過程中也有一點疑惑
[00:12:08.500 --> 00:12:10.500]  是否真的是以利沙呢?
[00:12:10.500 --> 00:12:15.500]  是否真的我要交棒?
[00:12:15.500 --> 00:12:18.500]  好像要退休一樣
[00:12:18.500 --> 00:12:20.500]  這就是之前十九章的時候
[00:12:20.500 --> 00:12:25.500]  講到神吩咐以利亞去做什麼
[00:12:25.500 --> 00:12:27.500]  所以當以利亞這樣回應的時候
[00:12:27.500 --> 00:12:31.500]  他開始終於明白自己的角色
[00:12:31.500 --> 00:12:35.500]  他知道不是由他作主,不是由他作主角
[00:12:35.500 --> 00:12:37.500]  主權是在神那裡
[00:12:37.500 --> 00:12:40.500]  他將主權交回給神
[00:12:40.500 --> 00:12:42.500]  所以告訴以利沙
[00:12:42.500 --> 00:12:45.500]  你見到我被接走的時候
[00:12:45.500 --> 00:12:51.500]  就是神確認你是我的接班人
[00:12:51.500 --> 00:12:54.500]  主權是在神那裡
[00:12:54.500 --> 00:12:57.500]  多一份的祝福
[00:12:57.500 --> 00:13:01.500]  以利沙的祈求其實是很想來自神的肯定
[00:13:01.500 --> 00:13:06.500]  他不是很貪心想多一個份的數量
[00:13:06.500 --> 00:13:09.500]  他不是貪心想多一點
[00:13:09.500 --> 00:13:12.500]  其實多一份的祝福是以利沙自己很體會
[00:13:12.500 --> 00:13:15.500]  他需要來自神那份的肯定
[00:13:15.500 --> 00:13:18.500]  這個確認是很重要的
[00:13:18.500 --> 00:13:23.500]  他知道不是單單得到以利亞的祝福就夠
[00:13:23.500 --> 00:13:28.500]  他知道最重要是神的確認和肯定
[00:13:28.500 --> 00:13:34.500]  以利沙才能夠繼續成為接班人
[00:13:34.500 --> 00:13:37.500]  來得到全盛
[00:13:37.500 --> 00:13:41.500]  完成以利亞交託給他的工作
[00:13:41.500 --> 00:13:45.500]  所以多一份的祝福是來自神的肯定
[00:13:45.500 --> 00:13:49.500]  來自神的肯定告訴我們是神的揀選
[00:13:49.500 --> 00:13:52.500]  不是按人的喜惡
[00:13:52.500 --> 00:13:55.500]  去做這個決定
[00:13:55.500 --> 00:14:00.500]  有時我們去想一些人手分配
[00:14:00.500 --> 00:14:06.500]  有時我們去盼望可以在一些工作上的延續
[00:14:06.500 --> 00:14:09.500]  我們都知道每個人都要經歷
[00:14:09.500 --> 00:14:13.500]  我們人生階段裡都有一些去到差不多一年多
[00:14:13.500 --> 00:14:20.500]  我們就要學習怎樣去做一些延續全盛交接
[00:14:20.500 --> 00:14:24.500]  尤其人的全盛是很重要
[00:14:24.500 --> 00:14:27.500]  但亦是很不容易
[00:14:27.500 --> 00:14:28.500]  但這裡提醒我們
[00:14:28.500 --> 00:14:34.500]  今天在我們特別在教會在神的工作裡
[00:14:34.500 --> 00:14:37.500]  我們需要的是神的肯定
[00:14:37.500 --> 00:14:40.500]  我們需要的是要認定神的揀選
[00:14:40.500 --> 00:14:43.500]  不是按照人你喜歡誰多些
[00:14:43.500 --> 00:14:45.500]  你不喜歡誰多些
[00:14:45.500 --> 00:14:51.500]  亦不是單單憑著所謂一些選舉過程
[00:14:51.500 --> 00:14:54.500]  最重要是神的揀選
[00:14:54.500 --> 00:14:56.500]  不是按照人的喜惡
[00:14:56.500 --> 00:15:01.500]  所以這個在生命紀律法當中提醒是甚麼
[00:15:01.500 --> 00:15:03.500]  當人有兩個妻子的時候
[00:15:03.500 --> 00:15:05.500]  一個喜歡一個不喜歡
[00:15:05.500 --> 00:15:10.500]  就不可以將去長子的祝福
[00:15:10.500 --> 00:15:13.500]  長子應該有的東西
[00:15:13.500 --> 00:15:16.500]  給了一個喜歡太太的兒子
[00:15:16.500 --> 00:15:19.500]  不喜歡太太的兒子原本就是長子
[00:15:19.500 --> 00:15:24.500]  不可以因為人的喜惡而改變了
[00:15:24.500 --> 00:15:30.500]  所以長子就是由神來揀選
[00:15:30.500 --> 00:15:33.500]  是神所確認的
[00:15:33.500 --> 00:15:38.500]  以利沙在表達他的願望裡
[00:15:38.500 --> 00:15:42.500]  他正正就是想得到被確認
[00:15:42.500 --> 00:15:47.500]  他很想得到來自神的肯定
[00:15:47.500 --> 00:15:53.500]  然後去接著傳承工作
[00:15:53.500 --> 00:15:57.500]  這個在伊斯蘭的家庭裡
[00:15:57.500 --> 00:16:02.500]  長子不單是得到雙倍
[00:16:02.500 --> 00:16:04.500]  不單是得到來自父親的祝福
[00:16:04.500 --> 00:16:09.500]  同樣要傳承接續父親的工作
[00:16:09.500 --> 00:16:13.500]  更加應該承擔家庭裡的責任
[00:16:13.500 --> 00:16:16.500]  不單是得到那些好處
[00:16:16.500 --> 00:16:21.500]  同樣要承擔上一代給他的工作
[00:16:21.500 --> 00:16:23.500]  給他的責任
[00:16:23.500 --> 00:16:24.500]  所以當大家還有印象
[00:16:24.500 --> 00:16:26.500]  剛才讀的經文就是
[00:16:26.500 --> 00:16:29.500]  以利沙去見到伊利亞離開的時候
[00:16:29.500 --> 00:16:31.500]  他向著伊利亞的稱呼
[00:16:31.500 --> 00:16:33.500]  就是「我父啊」
[00:16:33.500 --> 00:16:35.500]  其實正正就是他很體會
[00:16:35.500 --> 00:16:39.500]  他已經成為在領受伊利亞
[00:16:39.500 --> 00:16:43.500]  交下來的工作和責任
[00:16:43.500 --> 00:16:45.500]  這個是在十九章的時候
[00:16:45.500 --> 00:16:47.500]  都有提到神吩咐伊利亞
[00:16:47.500 --> 00:16:51.500]  他的工作靠他一個人是做不完
[00:16:51.500 --> 00:16:54.500]  神要用神自己的計劃
[00:16:54.500 --> 00:16:56.500]  神有他最好的安排
[00:16:56.500 --> 00:16:59.500]  以至他揀選了不同的人
[00:16:59.500 --> 00:17:01.500]  其中一個就是以利沙
[00:17:01.500 --> 00:17:05.500]  來去接續承擔這個工作
[00:17:05.500 --> 00:17:07.500]  所以今天從以利沙身上我們看見
[00:17:07.500 --> 00:17:11.500]  是我們按著聖召的接棒人
[00:17:11.500 --> 00:17:14.500]  今天我們更加盼望我們每一個
[00:17:14.500 --> 00:17:17.500]  在神國度裡面的弟兄姊妹基督徒
[00:17:17.500 --> 00:17:21.500]  我們都可以成為按著神給我們的呼召
[00:17:21.500 --> 00:17:23.500]  來去承擔
[00:17:23.500 --> 00:17:27.500]  接受神給我們的使命
[00:17:27.500 --> 00:17:31.500]  以利沙接了伊利亞的棒
[00:17:31.500 --> 00:17:34.500]  如果我們講得正確一點
[00:17:34.500 --> 00:17:35.500]  我們知道其實
[00:17:35.500 --> 00:17:38.500]  以利沙接了伊利亞的那件是什麼?
[00:17:38.500 --> 00:17:40.500]  不是接他的棒
[00:17:40.500 --> 00:17:43.500]  是接了伊利亞的衣服
[00:17:43.500 --> 00:17:46.500]  你可以說以利沙是一個接衣服的人
[00:17:46.500 --> 00:17:51.500]  他的接棒就是接了伊利亞那件外衣
[00:17:51.500 --> 00:17:54.500]  但我相信這個外衣其實正正就是去印證
[00:17:54.500 --> 00:17:59.500]  以利沙就是伊利亞傳承的弟子
[00:17:59.500 --> 00:18:01.500]  而在當中最重要的是什麼呢?
[00:18:01.500 --> 00:18:04.500]  剛才提到有些人會想想
[00:18:04.500 --> 00:18:06.500]  這個感動伊利亞的靈
[00:18:06.500 --> 00:18:08.500]  加倍感動伊利沙的時候
[00:18:08.500 --> 00:18:12.500]  是不是就代表著伊利沙的功力高一點呢?
[00:18:12.500 --> 00:18:14.500]  如果你要真的去研究
[00:18:14.500 --> 00:18:17.500]  或者多看一些伊利沙所做的事情
[00:18:17.500 --> 00:18:23.500]  剛才我提到他在醫好母親的兒子的時候
[00:18:23.500 --> 00:18:26.500]  或者叫兒子復生的時候
[00:18:26.500 --> 00:18:27.500]  如果你用比較
[00:18:27.500 --> 00:18:29.500]  你回去慢慢看的時候
[00:18:29.500 --> 00:18:32.500]  伊利亞是苦服了多少次
[00:18:32.500 --> 00:18:36.500]  那個死了的兒子才復生呢?
[00:18:36.500 --> 00:18:38.500]  是三次
[00:18:38.500 --> 00:18:39.500]  如果你要比較伊利沙
[00:18:39.500 --> 00:18:44.500]  另外同樣去幫助一個媽媽的兒子復生
[00:18:44.500 --> 00:18:46.500]  如果你用聖經所講的
[00:18:46.500 --> 00:18:48.500]  兩次那個兒子
[00:18:48.500 --> 00:18:51.500]  那個小朋友就復活了
[00:18:51.500 --> 00:18:53.500]  這個比較是不是就這樣
[00:18:53.500 --> 00:18:57.500]  令到伊利沙的功力真的高一點呢?
[00:18:57.500 --> 00:19:00.500]  但我相信這個不是聖經要告訴我們
[00:19:00.500 --> 00:19:02.500]  做這些比較
[00:19:02.500 --> 00:19:04.500]  其實在傳承裡面最重要的是
[00:19:04.500 --> 00:19:05.500]  伊利亞和伊利沙
[00:19:05.500 --> 00:19:09.500]  他們都是神所揀選的先知
[00:19:09.500 --> 00:19:11.500]  不需要比較
[00:19:11.500 --> 00:19:15.500]  他們可以做相同的工作
[00:19:15.500 --> 00:19:18.500]  但同樣先知也可以為神做一些
[00:19:18.500 --> 00:19:22.500]  神所揀選去做一些大家不同的工作
[00:19:22.500 --> 00:19:27.500]  不一定是伊利沙完全叫做100%複印
[00:19:27.500 --> 00:19:32.500]  複印了伊利亞要做的一些事
[00:19:32.500 --> 00:19:33.500]  所以我們看見
[00:19:33.500 --> 00:19:36.500]  如果你看回伊利沙的生平的時候
[00:19:36.500 --> 00:19:38.500]  其實你會發現伊利沙真是
[00:19:38.500 --> 00:19:40.500]  記載的時候是做了很多事
[00:19:40.500 --> 00:19:43.500]  也多了很多的經文的記載
[00:19:43.500 --> 00:19:44.500]  但我相信
[00:19:44.500 --> 00:19:47.500]  只要我們都是神所揀選
[00:19:47.500 --> 00:19:49.500]  神所揀選的先知
[00:19:49.500 --> 00:19:53.500]  神所肯定我們這個侍奉的人
[00:19:53.500 --> 00:19:55.500]  我們不需要去比較
[00:19:55.500 --> 00:19:57.500]  我們只要很忠心的
[00:19:57.500 --> 00:20:01.500]  來完成神交託給我們的工作
[00:20:01.500 --> 00:20:04.500]  這個就是最重要
[00:20:04.500 --> 00:20:06.500]  這個是舊約裡面
[00:20:06.500 --> 00:20:10.500]  伊利沙成為伊利亞的接棒人
[00:20:10.500 --> 00:20:13.500]  可以說是接了他的衣服
[00:20:13.500 --> 00:20:15.500]  他的外衣的人
[00:20:15.500 --> 00:20:18.500]  你看看,在新約
[00:20:18.500 --> 00:20:20.500]  同樣一個就是我們時時形容
[00:20:20.500 --> 00:20:23.500]  他們是一個屬靈的父親
[00:20:23.500 --> 00:20:26.500]  屬靈兒子的關係
[00:20:26.500 --> 00:20:28.500]  你可以想起伊利沙
[00:20:28.500 --> 00:20:31.500]  怎樣來視伊利亞為他的父親
[00:20:31.500 --> 00:20:34.500]  類似這個關係
[00:20:34.500 --> 00:20:42.500]  保羅在找到提摩太這個屬靈的兒子的時候
[00:20:42.500 --> 00:20:47.500]  遇到他要交棒給他的接棒人
[00:20:47.500 --> 00:20:50.500]  所以我們看保羅被提摩太前後輸的時候
[00:20:50.500 --> 00:20:53.500]  可以看到保羅怎樣來將棒
[00:20:53.500 --> 00:20:55.500]  怎樣來吩咐
[00:20:55.500 --> 00:21:00.500]  鼓勵提摩太成為他的接棒人
[00:21:00.500 --> 00:21:03.500]  我想和大家來看幾段經文
