
[00:00:00.000 --> 00:00:03.640]  我哋今日會繼續講馬學福音嘅系列訊息
[00:03:33.560 --> 00:03:37.720]  佢就話畀你知真理同傳統嘅關係
[00:03:37.720 --> 00:03:40.920]  同樣地我哋今日要認識真理同傳統
[00:03:40.920 --> 00:03:43.680]  然後我哋可以敬古惜真
[00:03:43.680 --> 00:03:48.160]  洗手其實喺當時候呢班以色列人或者後來嘅文字派賽人
[00:03:48.160 --> 00:03:53.680]  佢哋所用到好多唔同嘅規矩條例
[00:03:53.680 --> 00:03:58.600]  嚟到去約束住以色列人嘅生活行為
[00:03:58.600 --> 00:04:02.320]  但係喺洗手喺舊約嘅記載裏面
[00:04:02.320 --> 00:04:04.200]  神頒佈律法嘅時候
[00:04:04.200 --> 00:04:05.560]  真係有提到要洗手
[00:04:05.560 --> 00:04:08.800]  但呢個洗手嘅應用唔係喺一般嘅百姓
[00:04:08.800 --> 00:04:11.240]  如果大家返去睇《聖經》第三十章嘅時候
[00:04:11.240 --> 00:04:17.640]  就見到呢個係要特別俾祭司佢哋嘅服事
[00:04:17.640 --> 00:04:19.760]  去到會幕聖殿嘅時候
[00:04:19.760 --> 00:04:21.960]  佢哋點樣嚟到潔淨自己
[00:04:21.960 --> 00:04:25.120]  嚟到去承擔當時候嘅工作
[00:04:25.120 --> 00:04:30.880]  所以洗手只不過係為到祭司嚟到去清楚嘅制定
[00:04:30.880 --> 00:04:38.320]  但係只不過後來以色列人一路發展將一啲神祇俾唔同嘅一啲律法
[00:04:38.320 --> 00:04:42.680]  變成加咗好多嘅條例出嚟
[00:04:42.680 --> 00:04:46.400]  佢哋更加將呢個洗手同衛生有關嘅
[00:04:46.400 --> 00:04:52.440]  可能變成一般百姓嘅衛生嘅俗例同埋宗教嚟到掛勾
[00:04:52.440 --> 00:04:54.720]  對於祭司可能有特別嘅意義
[00:04:54.720 --> 00:04:56.280]  但係對於一般嘅平民百姓
[00:04:56.280 --> 00:04:59.400]  其實洗手就係一個可能係佢哋自己嘅衛生嘅習慣
[00:04:59.400 --> 00:05:02.640]  需要同宗教嚟到掛勾
[00:05:02.640 --> 00:05:04.000]  但係以色列人後來嘅發展
[00:05:04.000 --> 00:05:08.520]  就係將呢啲成為好多嘅繁文縟節呢啲嘅條例
[00:05:08.520 --> 00:05:12.440]  最後呢班法利賽人就覺得呢啲嘅人嘅吩咐
[00:05:12.440 --> 00:05:16.560]  就成為佢哋將道理教導人
[00:05:16.560 --> 00:05:18.160]  其實當我話畀大家知
[00:05:18.160 --> 00:05:19.680]  如果你細心去睇嘅時候
[00:05:19.680 --> 00:05:23.640]  其實佢哋針對耶穌控告耶穌嘅時候
[00:05:23.640 --> 00:05:25.800]  其實都唔係跟宗教有關
[00:05:25.800 --> 00:05:28.280]  唔係話佢哋嘅禮儀上高不潔
[00:05:28.280 --> 00:05:30.120]  其實佢哋更加體寵嘅
[00:05:30.120 --> 00:05:34.520]  呢個係代表住佢哋嗰種身份嘅象徵
[00:05:34.520 --> 00:05:39.520]  佢哋覺得洗手就係代表住佢哋可以同其他人嘅不一樣
[00:05:39.520 --> 00:05:42.080]  係成為佢哋一個獨特嘅身份
[00:05:42.080 --> 00:05:45.040]  呢個唔單止再同宗教有關
[00:05:45.040 --> 00:05:47.240]  唔係一啲禮儀上高嘅問題
[00:05:47.240 --> 00:05:51.480]  其實係講緊佢哋自己嗰種嘅自高自傲
[00:05:51.480 --> 00:05:54.200]  佢哋自己覺得係要話選民嘅時候
[00:05:54.200 --> 00:05:57.200]  呢個成為佢哋身份嘅象徵之一
[00:05:57.200 --> 00:06:00.120]  所以佢哋先至咁緊張
[00:06:00.120 --> 00:06:02.640]  所以我哋喺學習嘅時候
[00:06:02.640 --> 00:06:03.960]  從呢段經文話畀我哋知
[00:06:03.960 --> 00:06:07.040]  我哋要認識傳統同真理嘅關係
[00:06:07.040 --> 00:06:10.240]  兩樣如果能夠嘅話我哋都要多啲認識
[00:06:10.240 --> 00:06:12.720]  到底呢啲我哋去了解
[00:06:12.720 --> 00:06:16.240]  呢個傳統係咪等於聖經嘅真理呢
[00:06:16.240 --> 00:06:20.360]  呢個傳統只係包含咗部分嘅聖經真理
[00:06:20.360 --> 00:06:24.080]  同聖經真理甚至可能有時傳統都係冇乜關係
[00:06:24.080 --> 00:06:27.640]  呢個係我哋要多啲嚟到去了解明白
[00:06:27.640 --> 00:06:31.520]  如果唔係我哋有時就會將一啲傳統人嘅吩咐
[00:06:31.520 --> 00:06:35.680]  當作一個不能改變嘅真理
[00:06:35.680 --> 00:06:37.880]  有啲如果真係同聖經冇關係嘅
[00:06:37.880 --> 00:06:42.200]  只不過係因時制宜或者甚至可能係唔同嘅處境
[00:06:42.200 --> 00:06:45.480]  我哋需要有一啲嘅做法係要改變嘅話
[00:06:45.480 --> 00:06:48.200]  我覺得呢個係可以接受嘅
[00:06:48.200 --> 00:06:49.760]  因為我哋要去學習
[00:06:49.760 --> 00:06:53.320]  如果嗰啲改變係盼望能夠帶嚟更好嘅話
[00:06:53.320 --> 00:06:58.240]  我諗我哋應該更加嚟到去學習點樣嚟到去轉變
[00:06:58.240 --> 00:07:02.120]  有時可能我哋會誤解咗一啲傳統成為真理嘅時候
[00:07:02.120 --> 00:07:05.080]  我哋就因此產生好多嘅誤會
[00:07:05.080 --> 00:07:09.320]  以為嗰啲改咗就係違背咗真理
[00:07:09.320 --> 00:07:13.920]  尋晚我喺周六晚堂嘅崇拜就特別要問嗰班
[00:07:13.920 --> 00:07:17.160]  即係通常參加周六晚堂崇拜嘅弟兄姊妹
[00:07:17.160 --> 00:07:18.920]  我問下佢哋你哋有冇試過呢
[00:07:18.920 --> 00:07:22.440]  畀人問下你哋逃離返教會做崇拜呀
[00:07:22.440 --> 00:07:28.520]  大家有冇夠信心話畀人知我周六返去教會崇拜
[00:07:28.520 --> 00:07:32.880]  大家知唔知仲有啲可能嘅基督徒都會覺得
[00:07:32.880 --> 00:07:35.560]  咦點解你唔係周日返崇拜嘅咩
[00:07:35.560 --> 00:07:38.800]  周六去教會崇拜會唔會你間教會係異端嚟㗎
[00:07:38.800 --> 00:07:41.000]  周六嚟崇拜應該係周日㗎嘛
[00:07:41.000 --> 00:07:46.800]  聖經都講到照安息日主日呀
[00:07:46.800 --> 00:07:49.680]  我唔知大家有冇因為咁嘅原因周六返崇拜
[00:07:49.680 --> 00:07:52.760]  好似唔係咁啱聖經呀所以唔返星期六晚嘅崇拜
[00:07:52.760 --> 00:07:54.680]  淨係返星期日㗎
[00:07:54.680 --> 00:07:58.480]  我諗呢個我哋再開始一啲新嘅轉變
[00:07:58.480 --> 00:08:02.560]  我相信呢即係因為我諗我嚟到城鎮服侍嘅時候呢
[00:08:02.560 --> 00:08:04.600]  已經開始有周六晚堂崇拜
[00:08:04.600 --> 00:08:08.240]  我估計就係之前都要有一段嘅時間要討論呀
[00:08:08.240 --> 00:08:09.600]  要認識多啲
[00:08:09.600 --> 00:08:12.600]  到底星期六晚嘅崇拜唔係主日嘅時候
[00:08:12.600 --> 00:08:13.640]  唔係星期日嘅時候
[00:08:13.640 --> 00:08:15.960]  對弟兄姊妹嚟講會唔會有啲問題
[00:08:15.960 --> 00:08:18.720]  或者係大家有啲唔同嘅意見呢
[00:08:18.720 --> 00:08:21.680]  當然我諗最重要真係返返係聖經
[00:08:21.680 --> 00:08:23.480]  到底呢個係咪
[00:08:23.480 --> 00:08:26.120]  聖經違反咗聖經嘅真理
[00:08:26.120 --> 00:08:27.440]  如果有星期六嘅崇拜
[00:08:27.440 --> 00:08:29.160]  甚至有啲教會依家有星期二嘅崇拜
[00:08:29.160 --> 00:08:30.680]  星期一嘅崇拜
[00:08:30.680 --> 00:08:32.120]  星期五嘅崇拜
[00:08:32.120 --> 00:08:36.200]  早幾年前有一間教會嘅傳道人好有心學
[00:08:36.200 --> 00:08:39.480]  佢覺得呢因為香港社會都好多元化
[00:08:39.480 --> 00:08:40.920]  好多人唔同嘅工作
[00:08:40.920 --> 00:08:42.960]  大家放假嘅時間都唔同
[00:08:42.960 --> 00:08:45.320]  佢就開始一間教會
[00:08:45.320 --> 00:08:48.520]  有傳道人就星期一到星期日都有崇拜
[00:08:48.520 --> 00:08:49.800]  日日都有崇拜
[00:08:49.800 --> 00:08:52.000]  方便有啲弟兄姊妹
[00:08:52.000 --> 00:08:54.800]  有啲朋友想去教會崇拜都可以容易啲
[00:08:54.800 --> 00:08:56.600]  但大家都知道其實都唔容易
[00:08:56.600 --> 00:09:00.880]  要維持一間一年三百六十五日
[00:09:00.880 --> 00:09:03.440]  一個禮拜七日都要有崇拜嘅教會
[00:09:03.440 --> 00:09:05.720]  最後呢間教會真係都幾慘
[00:09:05.720 --> 00:09:07.120]  最後都係結束咗
[00:09:07.120 --> 00:09:08.320]  但我都想提就係
[00:09:08.320 --> 00:09:11.640]  到底呢啲傳統係咪真係
[00:09:11.640 --> 00:09:14.120]  我哋唔能夠轉變呢
[00:09:14.120 --> 00:09:15.240]  其實教會裏面
[00:09:15.240 --> 00:09:16.640]  喺教會歷史當中都係嘅
[00:09:16.640 --> 00:09:19.920]  城鎮都曾經經歷過唔同嘅一啲嘅轉變
[00:09:19.920 --> 00:09:21.360]  我哋都應該去問
[00:09:21.360 --> 00:09:23.960]  其實呢個傳統嘅轉變
[00:09:23.960 --> 00:09:25.240]  如果真係違反真理嘅
[00:09:25.240 --> 00:09:27.040]  我哋就要好好嘅檢討
[00:09:27.040 --> 00:09:28.840]  但如果真係呢個唔係同
[00:09:28.840 --> 00:09:30.080]  聖經真理有違背嘅
[00:09:30.080 --> 00:09:31.400]  我哋應該點樣去學習
[00:09:31.400 --> 00:09:33.880]  點樣去按照返我哋今日嘅處境
[00:09:33.880 --> 00:09:36.440]  嚟到做一啲適當嘅轉變
[00:09:36.440 --> 00:09:39.240]  係為咗讓教會嘅科研工作
[00:09:39.240 --> 00:09:41.760]  為咗我哋去牧養做得更好嘅
[00:09:41.760 --> 00:09:43.520]  我諗呢個先至係我哋要諗
[00:09:43.520 --> 00:09:44.960]  所以有時我哋就要多啲認識
[00:09:44.960 --> 00:09:47.240]  傳統同真理嘅關係
[00:09:47.240 --> 00:09:49.480]  唔好真係因為呢個
[00:09:49.480 --> 00:09:51.680]  一路以嚟都係咁嘅做法
[00:09:51.680 --> 00:09:55.600]  變成咗我哋以為係真理
[00:09:55.600 --> 00:09:57.160]  我哋好相信好多嘅傳統
[00:09:57.160 --> 00:10:00.280]  或者我哋一路做落嘅辦事嘅方式
[00:10:00.280 --> 00:10:03.680]  一啲嘅規矩都係好嘅
[00:10:03.680 --> 00:10:05.920]  我哋要帶住一個敬古惜真
[00:10:05.920 --> 00:10:07.760]  呢個就係我哋要尊重
[00:10:07.760 --> 00:10:10.560]  有啲傳統真係對我哋教會
[00:10:10.560 --> 00:10:12.240]  甚至可能喺社會上都一樣
[00:10:12.240 --> 00:10:13.680]  喺我哋嘅文化當中
[00:10:13.680 --> 00:10:15.600]  有啲傳統可能都係好嘅
[00:10:15.600 --> 00:10:17.320]  我哋要尊重
[00:10:17.320 --> 00:10:20.800]  我哋唔應該因為好似時代要轉變
[00:10:20.800 --> 00:10:21.800]  有好多新嘅嘢
[00:10:21.800 --> 00:10:24.760]  我哋就要取締晒所有嘅傳統
[00:10:24.760 --> 00:10:27.280]  覺得傳統就係古老
[00:10:27.280 --> 00:10:28.520]  古舊嘅嘢
[00:10:28.520 --> 00:10:29.920]  唔合時宜
[00:10:29.920 --> 00:10:32.320]  我好相信呢個都唔係我哋
[00:10:32.320 --> 00:10:35.680]  即係一個原則就擺出嚟
[00:10:35.680 --> 00:10:38.640]  有啲傳統都係我哋應該學習去尊重
[00:10:38.640 --> 00:10:40.680]  但當傳統同真理擺埋一齊嘅時候
[00:10:40.680 --> 00:10:45.720]  我哋更加要知道真理先至係比傳統更加重要
[00:10:45.720 --> 00:10:47.680]  我哋要認識傳統
[00:10:47.680 --> 00:10:51.440]  我哋更加要將真理嚟到正確嘅去展示出嚟
[00:10:51.440 --> 00:10:53.400]  俾人嚟到去明白
[00:10:53.400 --> 00:10:55.680]  按照真理而行
[00:10:55.680 --> 00:11:00.440]  呢個洗手其實係關乎一個潔淨嘅禮儀學
[00:11:00.440 --> 00:11:04.480]  但真正嘅潔淨其實唔係靠呢啲外在嘅嘢
[00:11:04.480 --> 00:11:05.760]  我哋每一個相信耶穌
[00:11:05.760 --> 00:11:07.360]  經歷咗耶穌基督嘅恩典嘅人
[00:11:07.360 --> 00:11:11.320]  我哋知道真正嘅潔淨係嚟自耶穌嘅補血
[00:11:11.320 --> 00:11:14.840]  呢個係我哋能夠輕易
[00:11:14.840 --> 00:11:17.800]  能夠成為先父嘅兒女嘅開始
[00:11:17.800 --> 00:11:19.560]  我哋聚得赦免
[00:11:19.560 --> 00:11:24.640]  我哋真正嘅潔淨嘅開始就係靠著耶穌基督嘅補血
[00:11:24.640 --> 00:11:26.200]  我諗每個禮拜返嚟嘅
[00:11:26.200 --> 00:11:27.120]  每個主日
[00:11:27.120 --> 00:11:31.840]  每個月嘅第一個主日返嚟嘅主餐禮拜都係一個提醒
[00:11:31.840 --> 00:11:33.120]  當我領受主餐
[00:11:33.120 --> 00:11:34.560]  領受耶穌基督
[00:11:34.560 --> 00:11:37.480]  食著呢個嘅餅呢個杯嘅提醒嘅時候
[00:11:37.480 --> 00:11:42.200]  就係我哋知道我哋已經係一個被潔淨嘅人
[00:11:42.200 --> 00:11:44.160]  人得到真正嘅潔淨
[00:11:44.160 --> 00:11:47.640]  生命得到潔淨唔係靠著外在嘅禮儀
[00:11:47.640 --> 00:11:50.640]  係靠著耶穌基督嘅補血
[00:11:50.640 --> 00:11:51.680]  由呢個潔淨開始
[00:11:51.680 --> 00:11:54.560]  跟住耶穌再針對返哂啲人
[00:11:54.560 --> 00:11:58.960]  就係佢哋講到誠信嘅問題
[00:11:58.960 --> 00:12:00.800]  我哋
[00:12:00.800 --> 00:12:04.640]  喺真理與傳統裏面另外一個我哋要知道認識嘅就係
[00:12:04.640 --> 00:12:07.600]  唔能夠用守傳統作為藉口
[00:12:07.600 --> 00:12:10.400]  取代咗真理嘅教導
[00:12:10.400 --> 00:12:13.120]  或者係逃避真理嘅教導
[00:12:13.120 --> 00:12:16.720]  好多時我哋人會有啲小聰明
[00:12:16.720 --> 00:12:20.120]  佢哋覺得呢啲嘅傳統呢啲嘅規矩
[00:12:20.120 --> 00:12:23.840]  可以成為佢哋一個好用嘅藉口
[00:12:23.840 --> 00:12:27.440]  嚟到去逃避咗更重要嘅教導
[00:12:27.440 --> 00:12:31.200]  所以我哋要知道真理比傳統更加重要
[00:12:31.200 --> 00:12:33.600]  係能夠俾人有真正嘅自由
[00:12:33.600 --> 00:12:36.720]  真正嘅誠信
[00:12:36.720 --> 00:12:39.600]  在馬克思的七章九到十三節
[00:12:39.600 --> 00:12:44.640]  耶穌就用咗一個好明確嘅例子話畀呢班嘅派塞人知
[00:12:44.640 --> 00:12:47.680]  佢哋用嘅就係
[00:12:47.680 --> 00:12:50.240]  佢哋覺得用現代人嘅講說或者呢
[00:12:50.240 --> 00:12:52.720]  佢哋唔需要拎家用秘返屋企
[00:12:52.720 --> 00:12:54.480]  佢哋同其他人教導就係
[00:12:54.480 --> 00:12:57.760]  當你啲金錢係奉獻咗去聖殿
[00:12:57.760 --> 00:12:59.280]  奉獻咗俾神之後
[00:12:59.280 --> 00:13:01.040]  你哋就唔需要啲家用返屋企
[00:13:01.040 --> 00:13:02.320]  父母唔需要
[00:13:02.320 --> 00:13:05.160]  因為啲錢已經俾咗神俾咗聖殿
[00:13:05.160 --> 00:13:07.760]  之後就唔需要孝敬父母
[00:13:07.760 --> 00:13:10.280]  佢哋就係用咗呢啲嘅藉口
[00:13:10.280 --> 00:13:11.880]  覺得我做咗呢樣嘢
[00:13:11.880 --> 00:13:13.760]  我就唔需要再做其他
[00:13:13.760 --> 00:13:17.560]  呢樣就係我哋已經滿足咗律法嘅要求
[00:13:17.560 --> 00:13:20.480]  但其實佢哋只不過用為一個藉口
[00:13:20.480 --> 00:13:25.640]  而且將傳統人嘅吩咐擺咗向真理之上
[00:13:25.640 --> 00:13:31.120]  但反而當人去越多呢啲嘅規例規條嘅時候
[00:13:31.120 --> 00:13:35.440]  我會提就係人反而得唔到真正嘅自由
[00:13:35.440 --> 00:13:39.600]  我哋要明白真理先至可以俾人有真正嘅自由
[00:13:39.600 --> 00:13:41.600]  如果大家熟悉猶太人或者以色列人
[00:13:41.600 --> 00:13:43.800]  一啲嘅習慣嘅時候
[00:13:43.800 --> 00:13:47.440]  其中一個佢哋就係守安息日嘅傳統
[00:13:47.440 --> 00:13:52.960]  佢哋守安息日唔單止係安靜靜守安息日
[00:13:52.960 --> 00:13:56.280]  其實佢哋守安息日發展到依家已經定咗好多嘅規矩
[00:13:56.280 --> 00:13:58.280]  有興趣可以上網去睇下
[00:13:58.280 --> 00:14:00.920]  好多規矩係好特別嘅
[00:14:00.920 --> 00:14:02.400]  其中一個我又覺得
[00:14:02.400 --> 00:14:03.920]  原來佢哋猶太人安息日
[00:14:03.920 --> 00:14:06.000]  依家有啲以色列人都會守嘅話
[00:14:06.000 --> 00:14:07.800]  就係佢哋唔可以打電話嘅
[00:14:07.800 --> 00:14:09.120]  安息日嘅時候
[00:14:09.120 --> 00:14:12.360]  話唔知大家你今個主日返嚟嘅時候
[00:14:12.360 --> 00:14:13.760]  或者我哋教會都定過
[00:14:13.760 --> 00:14:16.000]  例如主日唔好打電話咁樣
[00:14:16.000 --> 00:14:20.160]  唔知對你嚟講係咪成個主日都攞攞亂
[00:14:20.160 --> 00:14:23.560]  今日唔使打電話又唔使WhatsApp
[00:14:23.560 --> 00:14:24.600]  唔知WhatsApp得唔得呢
[00:14:24.600 --> 00:14:26.080]  打電話唔得就可能WhatsApp得
[00:14:26.080 --> 00:14:27.280]  咁我就唔知啦
[00:14:27.280 --> 00:14:28.360]  不過我覺得幾好
[00:14:28.360 --> 00:14:31.240]  如果真係可以應用返去我哋今日嘅話
[00:14:31.240 --> 00:14:34.520]  畀一日大家真係當係藉口又好
[00:14:34.520 --> 00:14:36.720]  或者當係你好乖聽命令又好
[00:14:36.720 --> 00:14:38.640]  一日唔接電話唔打電話
[00:14:38.640 --> 00:14:41.600]  可能對我哋嘅心靈都幾好
[00:14:41.600 --> 00:14:42.760]  但係佢哋有啲真係好特別嘅
[00:14:42.760 --> 00:14:45.640]  又唔可以開燈又唔可以做啲咩呢
[00:14:45.640 --> 00:14:52.400]  係佢哋將安息日加咗好多嘅條例落去
[00:14:52.400 --> 00:14:54.200]  佢哋得唔到自由
[00:14:54.200 --> 00:14:58.480]  呢啲嘅傳統令到佢哋變成好多個框框
[00:14:58.480 --> 00:15:00.880]  佢哋更加冇自由
[00:15:00.880 --> 00:15:03.400]  但係我哋睇返聖經耶穌所講嘅係咩呢
[00:15:03.400 --> 00:15:06.760]  喺約翰福音嘅八章三十一節到八章三十二節
[00:15:06.760 --> 00:15:08.680]  同埋約翰福音嘅十七章十七節
[00:15:08.680 --> 00:15:10.480]  耶穌話畀呢班猶太人知
[00:15:10.480 --> 00:15:12.240]  如果遵守佢嘅道
[00:15:12.240 --> 00:15:15.080]  佢就真係耶穌嘅門徒
[00:15:15.080 --> 00:15:16.880]  而且曉得真理
[00:15:16.880 --> 00:15:20.600]  真理叫佢哋得以自由
[00:15:20.600 --> 00:15:24.840]  真正嘅自由係嚟自真正去明白
[00:15:24.840 --> 00:15:27.000]  遵守神嘅道
[00:15:27.000 --> 00:15:31.160]  而呢個真理係能夠令到佢哋成為聖傑
[00:15:31.160 --> 00:15:34.360]  神嘅道就係真理
[00:15:34.360 --> 00:15:36.560]  我哋要去遵守
[00:15:36.560 --> 00:15:40.920]  呢個先至可以令到我哋自由同埋成性
[00:15:40.920 --> 00:15:43.120]  但有時當我哋要遵守神嘅話嘅時候
[00:15:43.120 --> 00:15:44.520]  我哋都要好小心
[00:15:44.520 --> 00:15:45.600]  有時遵守神嘅話
[00:15:45.600 --> 00:15:48.480]  要有啲人嘅心態都有啲危機
[00:15:48.480 --> 00:15:49.280]  係咩呢
[00:15:49.280 --> 00:15:50.360]  就好似法利賽人咁
[00:15:50.360 --> 00:15:53.480]  佢哋覺得我已經奉獻咗俾神
[00:15:53.480 --> 00:15:56.600]  我就唔需要孝敬父母
[00:15:56.600 --> 00:15:58.800]  佢哋覺得遵守咗某一啲嘅條例
[00:15:58.800 --> 00:15:59.720]  某一啲嘅律法
[00:15:59.720 --> 00:16:01.920]  我就可以唔使做其他
[00:16:01.920 --> 00:16:04.440]  呢種係法利賽人教導以色列人嘅時候
[00:16:04.440 --> 00:16:06.520]  嗰種根根計較
[00:16:06.520 --> 00:16:07.920]  要同神嚟到做咩呀
[00:16:07.920 --> 00:16:09.640]  普教還教
[00:16:09.640 --> 00:16:11.640]  我做咗啲幾好嘅嘢啦
[00:16:11.640 --> 00:16:13.440]  神呀我服侍咗你咁多
[00:16:13.440 --> 00:16:15.960]  我喺教會都付出咗唔少
[00:16:15.960 --> 00:16:17.280]  我為神要做咗啲嘢
[00:16:17.280 --> 00:16:20.280]  神呀你應該點樣嚟到去俾返啲嘢我
[00:16:20.280 --> 00:16:24.560]  或者神呀我可唔可以有啲嘢係唔需要做呢
[00:16:24.560 --> 00:16:27.160]  有時我哋唔知會唔會都有咁嘅心態
[00:16:27.160 --> 00:16:30.440]  同神嚟到去根根計較
[00:16:30.440 --> 00:16:32.960]  要講下數呢
[00:16:32.960 --> 00:16:35.440]  其實呢個只不過係一個自欺欺人
[00:16:35.440 --> 00:16:38.360]  同埋自欺欺神
[00:16:38.360 --> 00:16:40.600]  佢喺聖經裏面都好清楚話畀我哋知
[00:16:40.600 --> 00:16:43.680]  神對我哋嘅要求就係我哋點樣嚟到去
[00:16:43.680 --> 00:16:46.000]  真心嚟到去遵守佢嘅話語
[00:16:46.000 --> 00:16:48.800]  唔係同神嚟到去普教還教
[00:16:48.800 --> 00:16:51.280]  唔係有數講
[00:16:51.280 --> 00:16:54.360]  我可以做啲或者唔做一啲咩
[00:16:54.360 --> 00:16:55.440]  正如我哋有時都提
[00:16:55.440 --> 00:16:58.200]  我哋喺我哋嘅家庭生活裏面
[00:16:58.200 --> 00:17:00.520]  特別可能係作為爸爸嘅
[00:17:00.520 --> 00:17:01.920]  我哋有時都提
[00:17:01.920 --> 00:17:04.440]  有啲父親或者可能父母
[00:17:04.440 --> 00:17:06.640]  佢哋覺得佢哋已經好努力賺錢
[00:17:06.640 --> 00:17:09.200]  畀足夠嘅家用屋企
[00:17:09.200 --> 00:17:11.520]  但係可能佢哋畀出嘅時間
[00:17:11.520 --> 00:17:14.080]  畀佢嘅兒女畀佢嘅家人
