
[00:00:00.000 --> 00:00:07.000]  耶穌教是一本關於神怎麼帶領以色列百姓向前進的書卷。
[00:02:19.000 --> 00:02:21.000]  跟你們說西伯倫反應。
[00:02:21.000 --> 00:02:24.000]  什麼是西伯倫反應呢?
[00:02:24.000 --> 00:02:26.000]  那些人還記得四十年前,
[00:02:26.000 --> 00:02:29.000]  當以色列第一次要進迦南地的時候,
[00:02:29.000 --> 00:02:34.000]  他們正面對着一個要不要前進的關口。
[00:02:34.000 --> 00:02:38.000]  他們就派了十二個探子去窺探那地,
[00:02:38.000 --> 00:02:41.000]  結果其中十個探子回來怎麼說呢?
[00:02:41.000 --> 00:02:45.000]  說不可能啊,那人像巨人啊,
[00:02:45.000 --> 00:02:48.000]  我們在他面前就像個蚱蜢一樣,
[00:02:48.000 --> 00:02:52.000]  完全沒有希望,不可能。
[00:02:52.000 --> 00:02:55.000]  這就是我所說的西伯倫反應。
[00:02:55.000 --> 00:02:57.000]  第二種反應,今天多少時候
[00:02:57.000 --> 00:03:03.000]  我們人常常被各種不可能的思想所束縛,不是嗎?
[00:03:03.000 --> 00:03:05.000]  每次一開會你就知道,
[00:03:05.000 --> 00:03:08.000]  一有人提出什麼新的想法,
[00:03:08.000 --> 00:03:11.000]  大家的回應是不可能,不可能,不可能。
[00:03:11.000 --> 00:03:14.000]  沒有人,沒有錢,沒有時間,什麼都不可能。
[00:03:14.000 --> 00:03:18.000]  但事實上,每一次神要帶領我們向前進的時候,
[00:03:18.000 --> 00:03:22.000]  一開始人都是覺得是不可能,
[00:03:22.000 --> 00:03:25.000]  但是再人不能,再神怎麼樣?
[00:03:25.000 --> 00:03:27.000]  沒有難成的事情。
[00:03:27.000 --> 00:03:30.000]  我最喜歡預言福音第六章第六節,
[00:03:30.000 --> 00:03:34.000]  這些事情講到當門徒們面對五千人的會衆,
[00:03:34.000 --> 00:03:38.000]  他們心中正在想怎麼可能爲保五千人,
[00:03:38.000 --> 00:03:41.000]  這根本是mission impossible。
[00:03:41.000 --> 00:03:43.000]  正在這樣想的時候,
[00:03:43.000 --> 00:03:45.000]  第六章第六節我們一同來唸來,
[00:03:45.000 --> 00:03:48.000]  他說這話是要試驗非力,
[00:03:48.000 --> 00:03:52.000]  他自己原知道要怎樣行。
[00:03:52.000 --> 00:03:54.000]  原來耶穌早有答案,
[00:03:54.000 --> 00:03:56.000]  他早知道當如何行,
[00:03:56.000 --> 00:03:59.000]  他必要供應我們一切的資源,
[00:03:59.000 --> 00:04:02.000]  只要我們專心來跟隨,
[00:04:02.000 --> 00:04:06.000]  他一定要在我們前面爲我們開路的。
[00:04:06.000 --> 00:04:10.000]  第二種反應,我把它叫做愛誠反應。
[00:04:10.000 --> 00:04:13.000]  跟你們說愛誠反應,
[00:04:13.000 --> 00:04:15.000]  什麼叫愛誠反應呢?
[00:04:15.000 --> 00:04:18.000]  那就是記載在耶穌亞基地七章,
[00:04:18.000 --> 00:04:22.000]  當以色列人在耶利哥城打贏了這個戰爭之後,
[00:04:22.000 --> 00:04:26.000]  接下來他們就派了探子去窺探下一場戰爭,
[00:04:26.000 --> 00:04:29.000]  就是愛誠的場地如何。
[00:04:29.000 --> 00:04:32.000]  這個探子回來之後,
[00:04:32.000 --> 00:04:36.000]  他們的講法是跟以前完全不一樣的,
[00:04:36.000 --> 00:04:41.000]  他們講這個小城簡直太容易打了,
[00:04:41.000 --> 00:04:43.000]  耶利哥城都打下來,
[00:04:43.000 --> 00:04:45.000]  這個小城算什麼?
[00:04:45.000 --> 00:04:49.000]  中國話說殺雞焉用牛刀,
[00:04:49.000 --> 00:04:51.000]  不用勞斯動衆,
[00:04:51.000 --> 00:04:53.000]  不用太麻煩了,
[00:04:53.000 --> 00:04:57.000]  兩三千人上去綽綽有餘了,
[00:04:57.000 --> 00:05:00.000]  過於依靠自己,
[00:05:00.000 --> 00:05:03.000]  這是我所說的愛誠的反應。
[00:05:03.000 --> 00:05:06.000]  多少時候在侍奉神的道路里面,
[00:05:06.000 --> 00:05:07.000]  我告訴你,
[00:05:07.000 --> 00:05:11.000]  最讓我擔心的倒不是我們的軟弱跟不足,
[00:05:11.000 --> 00:05:13.000]  你知道人常常覺得我們很軟弱不足,
[00:05:13.000 --> 00:05:15.000]  所以不敢來侍奉,
[00:05:15.000 --> 00:05:19.000]  但事實上真正的問題從來不是我們太軟弱,
[00:05:19.000 --> 00:05:20.000]  我告訴你,
[00:05:20.000 --> 00:05:22.000]  這些年我在服侍神的過程當中,
[00:05:22.000 --> 00:05:23.000]  我告訴你,
[00:05:23.000 --> 00:05:25.000]  真正的問題是我們太剛強了,
[00:05:25.000 --> 00:05:27.000]  我們裏面太剛強了,
[00:05:27.000 --> 00:05:30.000]  剛強到我們無法謙卑下來,
[00:05:30.000 --> 00:05:31.000]  來依靠神,
[00:05:31.000 --> 00:05:32.000]  你知道嗎?
[00:05:32.000 --> 00:05:36.000]  特別是我們在Silicon Valley的工程師們,
[00:05:36.000 --> 00:05:41.000]  滿腦子自己的想法跟計劃跟做法,
[00:05:41.000 --> 00:05:45.000]  我們太習慣依靠我們自己的聰明跟才智,
[00:05:45.000 --> 00:05:48.000]  我們常常覺得不需要麻煩神,
[00:05:48.000 --> 00:05:49.000]  這麼小的事情,
[00:05:49.000 --> 00:05:50.000]  靠我自己就可以,
[00:05:50.000 --> 00:05:51.000]  我們自己可以解決,
[00:05:51.000 --> 00:05:53.000]  不必麻煩,
[00:05:53.000 --> 00:05:58.000]  結果我們就常常像以色列人去攻打艾成的經驗一樣,
[00:05:58.000 --> 00:06:01.000]  不但敗在敵人的面前,
[00:06:01.000 --> 00:06:05.000]  而且甚至心都融化,
[00:06:05.000 --> 00:06:08.000]  當今天神呼召我們要向前進的時候,
[00:06:08.000 --> 00:06:13.000]  我們要把這兩種攔阻都要放下來,
[00:06:13.000 --> 00:06:19.000]  求神幫助我們憑着信心謙卑的來跟從神,
[00:06:19.000 --> 00:06:22.000]  而且不是隻有牧者來跟從神,
[00:06:22.000 --> 00:06:26.000]  當神說你們腳掌所踏的這道刺給你們的時候,
[00:06:26.000 --> 00:06:28.000]  神不只是針對約蘇亞說的,
[00:06:28.000 --> 00:06:31.000]  也不是隻針對少數一兩個領袖說的,
[00:06:31.000 --> 00:06:34.000]  神所指的是每一個人,
[00:06:34.000 --> 00:06:37.000]  第二點今天當神的心意要叫我們向前進的時候,
[00:06:37.000 --> 00:06:40.000]  不只是領袖們要勇敢地向前進,
[00:06:40.000 --> 00:06:45.000]  而是我們每一個人都要勇敢地一起踏出去,
[00:06:45.000 --> 00:06:49.000]  事實上今天無論你感覺到與否,
[00:06:49.000 --> 00:06:52.000]  或者你已經準備好與否,
[00:06:52.000 --> 00:06:55.000]  其實你早已經在這行列當中,
[00:06:55.000 --> 00:06:59.000]  跟你媽說你已經在這行列當中了,
[00:06:59.000 --> 00:07:04.000]  我們就要同心合意一起向前進,
[00:07:04.000 --> 00:07:07.000]  所以第一個我們要在神的心意上向前進,
[00:07:07.000 --> 00:07:10.000]  第二個要在神的應許上向前進,
[00:07:10.000 --> 00:07:14.000]  跟你媽說要在神的應許上向前進,
[00:07:14.000 --> 00:07:17.000]  當神吩咐以色列向前進的時候,
[00:07:17.000 --> 00:07:20.000]  神很清楚地應許他們在第二節這裏說,
[00:07:20.000 --> 00:07:23.000]  看啊,我已經把耶利哥和耶利哥的王
[00:07:23.000 --> 00:07:26.000]  並大能的勇士都交在你手中,
[00:07:26.000 --> 00:07:29.000]  換句話說,當神吩咐以色列向前進的時候,
[00:07:29.000 --> 00:07:33.000]  神把得勝的應許也給他們,
[00:07:33.000 --> 00:07:36.000]  把得勝仇敵的應許給他們,
[00:07:36.000 --> 00:07:40.000]  但你要知道這個應許不是自然而然會發生的,
[00:07:40.000 --> 00:07:44.000]  神要求他們要來配合神的工作,
[00:07:44.000 --> 00:07:49.000]  神要求他們每一天要繞城走一圈,
[00:07:49.000 --> 00:07:52.000]  第七天要走七圈,
[00:07:52.000 --> 00:07:56.000]  而且走完七圈之後要大聲呼喊,
[00:07:56.000 --> 00:07:59.000]  然後城牆纔會倒塌,
[00:07:59.000 --> 00:08:01.000]  這些我們都很熟悉,
[00:08:01.000 --> 00:08:05.000]  但是當他們在繞城走七天的時候,
[00:08:05.000 --> 00:08:07.000]  有一件事情神要求他們做,
[00:08:07.000 --> 00:08:10.000]  是我們常常不大注意到的,
[00:08:10.000 --> 00:08:13.000]  就是剛纔我特別念第十節,
[00:08:13.000 --> 00:08:14.000]  第十節這裏說,
[00:08:14.000 --> 00:08:16.000]  約束要吩咐百姓說,
[00:08:16.000 --> 00:08:18.000]  你們不可出聲了,
[00:08:18.000 --> 00:08:20.000]  不可呼喊,不可出聲,
[00:08:20.000 --> 00:08:24.000]  連一句話都不可出你們的口,
[00:08:24.000 --> 00:08:27.000]  只等到那呼喊的日子來到,
[00:08:27.000 --> 00:08:31.000]  那個時候纔可以呼喊。
[00:08:31.000 --> 00:08:33.000]  我常常在想爲什麼?
[00:08:33.000 --> 00:08:37.000]  爲什麼神要這樣吩咐以色列人?
[00:08:37.000 --> 00:08:40.000]  我深深地相信神不是隨隨便便叫以色列人做這樣的事情,
[00:08:40.000 --> 00:08:43.000]  神一定有他的心意在這裏,
[00:08:43.000 --> 00:08:45.000]  那六天每天繞城,
[00:08:45.000 --> 00:08:47.000]  而且不許出聲,
[00:08:47.000 --> 00:08:54.000]  就是象徵着以色列人過去所承受的壓制跟捆綁,
[00:08:54.000 --> 00:08:59.000]  過去仇敵的攻擊跟欺壓是這樣的厲害,
[00:08:59.000 --> 00:09:03.000]  使以色列人一直處在一個無可奈何,
[00:09:03.000 --> 00:09:07.000]  沒有出路的黑暗光景當中,
[00:09:07.000 --> 00:09:10.000]  所以那六天的靜默無聲,
[00:09:10.000 --> 00:09:14.000]  就預表到仇敵的工作,
[00:09:14.000 --> 00:09:17.000]  這就好像約爾書第二章二十五節裏面,
[00:09:17.000 --> 00:09:18.000]  我曾經講到這個經文,
[00:09:18.000 --> 00:09:23.000]  講到仇敵像黃蟲、男子、螞蚱、繭蟲一樣,
[00:09:23.000 --> 00:09:26.000]  一波一波地又來攻擊我們,
[00:09:26.000 --> 00:09:28.000]  我曾經講過這四種蟲,
[00:09:28.000 --> 00:09:31.000]  一種蟲是專喫樹幹,
[00:09:31.000 --> 00:09:33.000]  一種蟲喫樹葉,
[00:09:33.000 --> 00:09:34.000]  一種蟲喫樹根,
[00:09:34.000 --> 00:09:36.000]  一種蟲喫樹果,
[00:09:36.000 --> 00:09:41.000]  換句話說,四種蟲一來一掃而空,
[00:09:41.000 --> 00:09:43.000]  什麼都沒有了,
[00:09:43.000 --> 00:09:46.000]  多少時候我們的光景不也是這樣嗎?
[00:09:46.000 --> 00:09:48.000]  多少時候當我們面對工作上的挫折,
[00:09:48.000 --> 00:09:50.000]  身體上疾病的殘累,
[00:09:50.000 --> 00:09:52.000]  家庭生活的困境,
[00:09:52.000 --> 00:09:54.000]  甚至服飾上的無力感,
[00:09:54.000 --> 00:09:58.000]  我們好像也處在一種無可奈何,
[00:09:58.000 --> 00:10:01.000]  沒有出路的光景當中,
[00:10:01.000 --> 00:10:03.000]  但感謝神到了第七天,
[00:10:03.000 --> 00:10:07.000]  就是到了那呼喊的日子,
[00:10:07.000 --> 00:10:09.000]  當他們大聲呼喊的時候,
[00:10:09.000 --> 00:10:12.000]  仇敵的城牆就倒塌,
[00:10:12.000 --> 00:10:14.000]  正如神所應許。
[00:10:14.000 --> 00:10:15.000]  第二點,我就看見,
[00:10:15.000 --> 00:10:18.000]  其實今天神也給我們一個應許,
[00:10:18.000 --> 00:10:20.000]  連續幾個禮拜我已經講到,
[00:10:20.000 --> 00:10:24.000]  這是神恢復的季節的來到。
[00:10:24.000 --> 00:10:26.000]  當神恢復季節來到,
[00:10:26.000 --> 00:10:28.000]  神要做一件事情,
[00:10:28.000 --> 00:10:31.000]  就剛纔預言書二章二十五節所說的,
[00:10:31.000 --> 00:10:34.000]  神說要在黃銅、男子、馬炸、繭蟲
[00:10:34.000 --> 00:10:37.000]  那些年所喫的,神說什麼?
[00:10:37.000 --> 00:10:39.000]  神說什麼?
[00:10:39.000 --> 00:10:44.000]  神說我要補還給你們,Hallelujah!
[00:10:44.000 --> 00:10:45.000]  換句話說,
[00:10:45.000 --> 00:10:49.000]  現在正是神應許呼喊的日子到了。
[00:10:49.000 --> 00:10:51.000]  你要記得剛纔我所說的,
[00:10:51.000 --> 00:10:55.000]  神應許以色列人要得勝仇敵,
[00:10:55.000 --> 00:10:57.000]  但這個應許,
[00:10:57.000 --> 00:11:00.000]  得勝的應許不是自然而然發生的,
[00:11:00.000 --> 00:11:03.000]  是以色列人必須要配合神的工作,
[00:11:03.000 --> 00:11:05.000]  在呼喊的日子來到的時候,
[00:11:05.000 --> 00:11:08.000]  他們必須要大聲呼喊,
[00:11:08.000 --> 00:11:11.000]  然後耶利哥城纔會倒塌。
[00:11:11.000 --> 00:11:14.000]  但如果當呼喊的日子來到,
[00:11:14.000 --> 00:11:16.000]  他們不呼喊呢?
[00:11:16.000 --> 00:11:18.000]  城牆會不會倒塌?
[00:11:18.000 --> 00:11:20.000]  不會倒塌的!
[00:11:20.000 --> 00:11:23.000]  所以當今天神帶領我們進入
[00:11:23.000 --> 00:11:25.000]  神恢復的季節的時候,
[00:11:25.000 --> 00:11:26.000]  我告訴你,
[00:11:26.000 --> 00:11:30.000]  我們一定要抓住神的應許來宣告。
[00:11:30.000 --> 00:11:32.000]  所謂大聲呼喊,
[00:11:32.000 --> 00:11:34.000]  不一定要多大的聲音,
[00:11:34.000 --> 00:11:36.000]  像我今天喉嚨牙牙,
[00:11:36.000 --> 00:11:38.000]  我講不出大聲。
[00:11:38.000 --> 00:11:40.000]  不是你多大聲,
[00:11:40.000 --> 00:11:44.000]  而是一種信心的宣告。
[00:11:44.000 --> 00:11:47.000]  當你憑信心宣告,
[00:11:47.000 --> 00:11:48.000]  抓住神的應許,
[00:11:48.000 --> 00:11:50.000]  相信神的應許,
[00:11:50.000 --> 00:11:52.000]  口中宣告出神的應許,
[00:11:52.000 --> 00:11:57.000]  你就相信神必定要成就他所應許的。
[00:11:57.000 --> 00:12:00.000]  你知道今年是2017年,
[00:12:00.000 --> 00:12:02.000]  在希伯來文裏面,
[00:12:02.000 --> 00:12:05.000]  每一個數字都有它預表的含義,
[00:12:05.000 --> 00:12:09.000]  17所代表的就是我們的嘴。
[00:12:09.000 --> 00:12:10.000]  換句話說,
[00:12:10.000 --> 00:12:12.000]  當我們進入2017年的時候,
[00:12:12.000 --> 00:12:16.000]  嘴中所宣告的話是非常重要,
[00:12:16.000 --> 00:12:19.000]  我們口中所宣告出來的話語,
[00:12:19.000 --> 00:12:21.000]  神必定要成就。
[00:12:21.000 --> 00:12:24.000]  所以今年我們一定要來抓住神的應許,
[00:12:24.000 --> 00:12:26.000]  憑信心來宣告,
[00:12:26.000 --> 00:12:28.000]  無論仇敵過去,
[00:12:28.000 --> 00:12:32.000]  在我們生命當中所搶奪的是什麼,
[00:12:32.000 --> 00:12:37.000]  你一定要憑信心搶奪回來。
[00:12:37.000 --> 00:12:38.000]  第二點,
[00:12:38.000 --> 00:12:42.000]  我常常覺得我們今天對魔鬼撒旦太客氣了,
[00:12:42.000 --> 00:12:43.000]  很多人說,
[00:12:43.000 --> 00:12:44.000]  算了算了,
[00:12:44.000 --> 00:12:46.000]  奪去了就算了啦。
[00:12:46.000 --> 00:12:48.000]  No,
[00:12:48.000 --> 00:12:51.000]  我看見很多時候我們在世界上的事情,
[00:12:51.000 --> 00:12:54.000]  我們都很斤斤計較不是嗎?
[00:12:54.000 --> 00:12:56.000]  別人多算了我們一毛錢,
[00:12:56.000 --> 00:12:58.000]  都要把它要回來纔行。
[00:12:58.000 --> 00:13:01.000]  我還記得有一次我去銀行換錢,
[00:13:01.000 --> 00:13:04.000]  單子上寫了187塊八毛錢,
[00:13:04.000 --> 00:13:07.000]  結果那個櫃檯小姐只給我187塊,
[00:13:07.000 --> 00:13:09.000]  忘了八毛錢。
[00:13:09.000 --> 00:13:11.000]  我就拿那個單子對那個櫃檯小姐說,
[00:13:11.000 --> 00:13:14.000]  嘿,還有八毛錢呢。
[00:13:14.000 --> 00:13:18.000]  我就發現我們對世界上多麼斤斤計較啊,
[00:13:18.000 --> 00:13:21.000]  可是對屬靈的事情我們就好輕忽啊,
[00:13:21.000 --> 00:13:22.000]  It's ok,
[00:13:22.000 --> 00:13:23.000]  無所謂啦,
[00:13:23.000 --> 00:13:24.000]  奪去就算了。
[00:13:24.000 --> 00:13:25.000]  No,
[00:13:25.000 --> 00:13:26.000]  第二點讓我告訴你,
[00:13:26.000 --> 00:13:29.000]  別人欠你一毛錢就算了,
[00:13:29.000 --> 00:13:30.000]  跟你媽說,
[00:13:30.000 --> 00:13:33.000]  別人欠你一毛錢就算了,
[00:13:33.000 --> 00:13:37.000]  你不要爲你一毛錢斤斤計較,
[00:13:37.000 --> 00:13:39.000]  但魔鬼撒旦說,
[00:13:39.000 --> 00:13:43.000]  奪去你一定要搶奪回來。
[00:13:43.000 --> 00:13:45.000]  Amen!
[00:13:45.000 --> 00:13:50.000]  這是神的應許呼喊的日子來到。
[00:13:50.000 --> 00:13:51.000]  我就想到,
[00:13:51.000 --> 00:13:53.000]  當呼喊的日子來到,
[00:13:53.000 --> 00:13:56.000]  我們就一定要憑信心來宣告,
[00:13:56.000 --> 00:13:58.000]  仇敵所奪去的,
[00:13:58.000 --> 00:14:01.000]  我一定要搶奪回來。
[00:14:01.000 --> 00:14:02.000]  Amen!
[00:14:02.000 --> 00:14:05.000]  你宣告就能夠經歷神的得神。
[00:14:05.000 --> 00:14:06.000]  Hallelujah!
[00:14:06.000 --> 00:14:08.000]  第三,
[00:14:08.000 --> 00:14:11.000]  你要在神的意向上向前進,
[00:14:11.000 --> 00:14:15.000]  跟你媽說要在神的意向上向前進。
[00:14:15.000 --> 00:14:18.000]  當神吩咐以色列要向前進的時候,
[00:14:18.000 --> 00:14:21.000]  其實神所要他們進入的,
[00:14:21.000 --> 00:14:24.000]  不是隻有一個城而已,
[00:14:24.000 --> 00:14:26.000]  神要他們進入的,
[00:14:26.000 --> 00:14:29.000]  也不是單單一場戰爭而已,
[00:14:29.000 --> 00:14:33.000]  神要他們進入的是整個迦南地,
[00:14:33.000 --> 00:14:36.000]  是神所應許給他們的地界。
[00:14:36.000 --> 00:14:37.000]  你知道今天很多時候,
[00:14:37.000 --> 00:14:40.000]  當我們在跟隨神的時候,
[00:14:40.000 --> 00:14:44.000]  我們常常很容易只看見眼前的征戰,
[00:14:44.000 --> 00:14:47.000]  我們常常只看見眼前的事工,
[00:14:47.000 --> 00:14:50.000]  卻很少看見神整體的心意。
[00:14:50.000 --> 00:14:54.000]  多少時候我們忙着在過約旦河,
[00:14:54.000 --> 00:14:57.000]  我們忙着在打耶利哥,
[00:14:57.000 --> 00:15:03.000]  卻沒有看見神所應許的是整塊迦南地。
[00:15:03.000 --> 00:15:05.000]  同樣的,
[00:15:05.000 --> 00:15:08.000]  我們看見其實神今天應許這個教會,
[00:15:08.000 --> 00:15:12.000]  是一個很清楚、很遠大的意象。
[00:15:12.000 --> 00:15:14.000]  今天有時候你來到這個教會,
[00:15:14.000 --> 00:15:15.000]  有時候你就感覺到,
[00:15:15.000 --> 00:15:18.000]  哇,這個教會真的是百花齊放,
[00:15:18.000 --> 00:15:20.000]  五花八門,應有盡有。
[00:15:20.000 --> 00:15:23.000]  每個人在這裏都可以找到一個自己喜歡的活動,
[00:15:23.000 --> 00:15:26.000]  可以找到你喜歡參與的事工。
[00:15:26.000 --> 00:15:29.000]  有人來到教會是因爲喜歡敬拜讚美,
[00:15:29.000 --> 00:15:31.000]  喜歡那種自由的敬拜更重要,
[00:15:31.000 --> 00:15:35.000]  希望享受在敬拜當中神的同在。
[00:15:35.000 --> 00:15:38.000]  有些人來到這個教會是因爲喜歡聖靈充滿的工作,
[00:15:38.000 --> 00:15:40.000]  喜歡聖靈充滿的經驗,
[00:15:40.000 --> 00:15:44.000]  喜歡在聖靈的全能當中來侍奉。
[00:15:44.000 --> 00:15:46.000]  有些人來到這個教會是因爲小祖事工,
[00:15:46.000 --> 00:15:49.000]  覺得哇,來到小祖太棒了,
[00:15:49.000 --> 00:15:51.000]  喜歡在小祖那個家的感覺,
[00:15:51.000 --> 00:15:54.000]  每個人都自由自在地分享、侍奉,
[00:15:54.000 --> 00:15:59.000]  外加點心時間,那纔是小祖的高潮時間。
[00:15:59.000 --> 00:16:03.000]  有人來到這個教會是因爲喜歡全地轉化的事工,
[00:16:03.000 --> 00:16:06.000]  很多人來到這個教會覺得這個教會福音事工太棒了,
[00:16:06.000 --> 00:16:08.000]  化文化的宣教太棒了。
[00:16:08.000 --> 00:16:11.000]  很多人來到這個教會是因爲我們在社區服務的工作,
[00:16:11.000 --> 00:16:15.000]  基金會,我們看見我們在全世界救災的工作太棒了,
[00:16:15.000 --> 00:16:19.000]  我們看見神的愛從我們中間湧流到世界各地。
[00:16:19.000 --> 00:16:21.000]  當然也有人來到這個教會,
[00:16:21.000 --> 00:16:24.000]  只是覺得哇,在這麼舒服的場地,
[00:16:24.000 --> 00:16:32.000]  享受一篇好的講道太棒了。
[00:16:32.000 --> 00:16:34.000]  弟兄姐妹,這些原因都很好,
[00:16:34.000 --> 00:16:39.000]  但我要提醒你,這個教會的意向不單單是敬拜讚美,
[00:16:39.000 --> 00:16:41.000]  不單單是聖靈的更新,
[00:16:41.000 --> 00:16:43.000]  不單單是小祖教會,
[00:16:43.000 --> 00:16:45.000]  不單單是全地轉化,
[00:16:45.000 --> 00:16:48.000]  更不單單是聽個好道而已。
[00:16:48.000 --> 00:16:50.000]  這個教會是很清楚的意向,
[00:16:50.000 --> 00:16:54.000]  是要建造神榮耀的教會。
[00:16:54.000 --> 00:16:58.000]  今天也許神託付你的是敬拜的事工,
[00:16:58.000 --> 00:17:00.000]  神託付你是小祖的事工,
[00:17:00.000 --> 00:17:02.000]  神託付你是家庭的事工,
[00:17:02.000 --> 00:17:03.000]  兒童的事工,
[00:17:03.000 --> 00:17:06.000]  也許今天你喜歡在這個教會參加主日崇拜,
[00:17:06.000 --> 00:17:08.000]  參加禱告會,參加小祖,
[00:17:08.000 --> 00:17:11.000]  但當你參與這一切的活動,
[00:17:11.000 --> 00:17:13.000]  參與這一切的侍奉的時候,
[00:17:13.000 --> 00:17:16.000]  我希望你有一個更大的picture在這裏,
[00:17:16.000 --> 00:17:19.000]  那就是你不只是在這裏參加一些活動,
[00:17:19.000 --> 00:17:21.000]  你喜歡做的事情而已,
[00:17:21.000 --> 00:17:24.000]  在這裏不只是滿足你個人的需要而已,
[00:17:24.000 --> 00:17:28.000]  不只是成就神對你個人的託付跟心意而已,
[00:17:28.000 --> 00:17:31.000]  這一切有一個更大的目的,
[00:17:31.000 --> 00:17:36.000]  就是我們一同來爲神建造一個榮耀的教會。
[00:17:36.000 --> 00:17:40.000]  你知道我們中國人一向都是不喜歡麻煩,
[00:17:40.000 --> 00:17:42.000]  哎呀,那麼麻煩,
[00:17:42.000 --> 00:17:44.000]  我只想做我喜歡做的不就好了嗎?
[00:17:44.000 --> 00:17:47.000]  我只要我需要得滿足不就好了,
[00:17:47.000 --> 00:17:49.000]  還要幹嘛麻煩呢?
[00:17:49.000 --> 00:17:51.000]  同樣今天如果按照肉體來講,
[00:17:51.000 --> 00:17:52.000]  我做一個牧師的,
[00:17:52.000 --> 00:17:55.000]  難道我不寧願牧養一間小教會嗎?
[00:17:55.000 --> 00:17:57.000]  Come on, 多輕鬆啊!
[00:17:57.000 --> 00:18:00.000]  我只要做我喜歡做的事情就好了嗎?
[00:18:00.000 --> 00:18:03.000]  敬拜、禱告、宣教,
[00:18:03.000 --> 00:18:05.000]  都喜歡幹嘛那麼麻煩,
[00:18:05.000 --> 00:18:07.000]  還要突破擴展,
[00:18:07.000 --> 00:18:08.000]  還要直堂宣教,
[00:18:08.000 --> 00:18:09.000]  還要建堂事故,
[00:18:09.000 --> 00:18:11.000]  還要影響世代,
[00:18:11.000 --> 00:18:15.000]  哇,真夠麻煩啊!
[00:18:15.000 --> 00:18:17.000]  可是我告訴你,
[00:18:17.000 --> 00:18:21.000]  這些年神真的觸動我的心,
[00:18:21.000 --> 00:18:24.000]  當我看見神的心意,
[00:18:24.000 --> 00:18:28.000]  神的國要在全地來擴展,
[00:18:28.000 --> 00:18:32.000]  當我真的看見神現在正是一個豐收的,
[00:18:32.000 --> 00:18:35.000]  莊稼豐收的季節的來到,
[00:18:35.000 --> 00:18:40.000]  當我真的看見神的心意要在全地上彰顯祂的榮耀,
[00:18:40.000 --> 00:18:45.000]  而這個世界正在期待從教會身上看見神的榮耀,
[00:18:45.000 --> 00:18:47.000]  我就不得不在神面前說,
[00:18:47.000 --> 00:18:49.000]  是的主啊!
[00:18:49.000 --> 00:18:52.000]  願這個教會活在禰的面前,
