
[00:00:00.000 --> 00:00:03.000]  不過我們的講題叫加點平安,
[00:10:12.720 --> 00:10:16.720]  不是真誠爲孩子好處,
[00:10:16.720 --> 00:10:18.720]  是我有多些面子,
[00:10:18.720 --> 00:10:20.720]  我出去跟別人講的時候,
[00:10:20.720 --> 00:10:21.720]  我不會衰給別人看,
[00:10:21.720 --> 00:10:23.720]  我的孩子都要讀大學,
[00:10:23.720 --> 00:10:24.720]  要賺到錢,
[00:10:24.720 --> 00:10:25.720]  不是因爲爲他的好處,
[00:10:25.720 --> 00:10:27.720]  而是爲我自己,
[00:10:27.720 --> 00:10:29.720]  又或者純粹因爲責任,
[00:10:29.720 --> 00:10:31.720]  我不想別人說我沒有盡責,
[00:10:31.720 --> 00:10:33.720]  不是出於真誠的愛,
[00:10:33.720 --> 00:10:36.720]  你知道一個家庭爲什麼會搞到這麼和?
[00:10:36.720 --> 00:10:40.720]  因爲最終生命的憂愁就是,
[00:10:40.720 --> 00:10:42.720]  你萬事,
[00:10:42.720 --> 00:10:44.720]  凡事都是爲了自己,
[00:10:44.720 --> 00:10:46.720]  爲自己而活,
[00:10:46.720 --> 00:10:47.720]  你沒有愛在裡面,
[00:10:47.720 --> 00:10:48.720]  但問題來了,
[00:10:48.720 --> 00:10:53.720]  人的劣根性就是很容易走向這種選擇,
[00:10:53.720 --> 00:10:56.720]  你以爲你是在愛人,
[00:10:56.720 --> 00:10:58.720]  其實你是在破壞關係,
[00:10:58.720 --> 00:10:59.720]  破壞生命,
[00:10:59.720 --> 00:11:02.720]  今天我們剛纔讀《若白記》裡面,
[00:11:02.720 --> 00:11:04.720]  他給了一個提示我們,
[00:11:04.720 --> 00:11:06.720]  一個人怎樣扭轉生命,
[00:11:06.720 --> 00:11:10.720]  關鍵就是要將罪連根拔起,
[00:11:10.720 --> 00:11:14.720]  人如果不將自己的罪性連根拔起,
[00:11:14.720 --> 00:11:16.720]  你有時想做好事,
[00:11:16.720 --> 00:11:17.720]  但做不到,
[00:11:17.720 --> 00:11:18.720]  你有很多困難,
[00:11:18.720 --> 00:11:20.720]  到最後你很矛盾,
[00:11:20.720 --> 00:11:22.720]  你又想對他好,
[00:11:22.720 --> 00:11:24.720]  但你又想自私,
[00:11:24.720 --> 00:11:26.720]  經常在掙扎裡面,
[00:11:26.720 --> 00:11:28.720]  有時連自己都不認得自己,
[00:11:28.720 --> 00:11:30.720]  剛纔甘基德應該說,
[00:11:30.720 --> 00:11:32.720]  他想做尤德華,
[00:11:32.720 --> 00:11:35.720]  最後他變成一個道友,
[00:11:35.720 --> 00:11:37.720]  瘦猛猛,
[00:11:37.720 --> 00:11:39.720]  掩蓋不了,
[00:11:39.720 --> 00:11:43.720]  他願意不是想破壞自己,
[00:11:43.720 --> 00:11:47.720]  但人的罪性最終是破壞自己,
[00:11:47.720 --> 00:11:48.720]  很可惜,
[00:11:48.720 --> 00:11:51.720]  但道成肉身耶穌基督,
[00:11:51.720 --> 00:11:54.720]  就是想幫我們扭轉這件事,
[00:11:54.720 --> 00:11:56.720]  扭轉我們罪的劣根性,
[00:11:56.720 --> 00:11:58.720]  將罪連根拔起,
[00:11:58.720 --> 00:12:00.720]  所以你留意到在經文裡面,
[00:12:00.720 --> 00:12:03.720]  他說你要與神和好,
[00:12:03.720 --> 00:12:05.720]  第一件事你想扭轉,
[00:12:05.720 --> 00:12:09.720]  能夠將罪的劣根性連根拔起,
[00:12:09.720 --> 00:12:10.720]  就是你與神和好,
[00:12:10.720 --> 00:12:12.720]  要和平,
[00:12:12.720 --> 00:12:14.720]  即是你對神對人,
[00:12:14.720 --> 00:12:18.720]  都要有一個良善的態度,
[00:12:18.720 --> 00:12:20.720]  對神我們要,
[00:12:20.720 --> 00:12:22.720]  二十二二十三節他說,
[00:12:22.720 --> 00:12:24.720]  他說你要領受神的話語,
[00:12:24.720 --> 00:12:27.720]  要將神的話記在心裡面,
[00:12:27.720 --> 00:12:30.720]  要獻給一些聽神的話,
[00:12:30.720 --> 00:12:32.720]  他說如果你與神和好,
[00:12:32.720 --> 00:12:33.720]  你就會得到福氣,
[00:12:33.720 --> 00:12:37.720]  要做一個和平友善的人,
[00:12:37.720 --> 00:12:39.720]  經文說你會得到平安,
[00:12:39.720 --> 00:12:41.720]  得到關係的修補,
[00:12:41.720 --> 00:12:43.720]  關鍵在二十三節他說,
[00:12:43.720 --> 00:12:47.720]  你要歸向一個全能者,
[00:12:47.720 --> 00:12:49.720]  他是公義的全能者,
[00:12:49.720 --> 00:12:51.720]  你歸向他,
[00:12:51.720 --> 00:12:54.720]  他就說他會重建你的生命,
[00:12:54.720 --> 00:12:56.720]  在《廣道大綱》裡面說到,
[00:12:56.720 --> 00:12:58.720]  信耶穌的人,
[00:12:58.720 --> 00:12:59.720]  其實由頭到尾我們說,
[00:12:59.720 --> 00:13:00.720]  信耶穌的意思呢,
[00:13:00.720 --> 00:13:04.720]  就是神想我們將我們罪的劣根性連根拔起,
[00:13:04.720 --> 00:13:07.720]  當罪被除去,
[00:13:07.720 --> 00:13:10.720]  耶穌基督幫我們承擔了我們所有的罪債,
[00:13:10.720 --> 00:13:13.720]  罪的劣根性連根拔起,
[00:13:13.720 --> 00:13:17.720]  我們就可以得到和諧的生命,
[00:13:17.720 --> 00:13:20.720]  人與人之間,神與人之間,
[00:13:20.720 --> 00:13:22.720]  有那份和好,
[00:13:22.720 --> 00:13:24.720]  第二十三節他說,
[00:13:24.720 --> 00:13:26.720]  你歸向神,
[00:13:26.720 --> 00:13:28.720]  神就會重建我們的生命,
[00:13:28.720 --> 00:13:30.720]  你見到錦基弟兄,
[00:13:30.720 --> 00:13:33.720]  他由一箇中學都未讀完的人,
[00:13:33.720 --> 00:13:37.720]  他今天可以重新讀書,
[00:13:37.720 --> 00:13:39.720]  做一個傳道人,
[00:13:39.720 --> 00:13:41.720]  做一個經常被人祝福的人,
[00:13:41.720 --> 00:13:44.720]  是神使他的生命更豐盛,
[00:13:44.720 --> 00:13:47.720]  罪已經連根拔起,
[00:13:47.720 --> 00:13:49.720]  所以他說,
[00:13:49.720 --> 00:13:51.720]  你要歸向全能者,
[00:13:51.720 --> 00:13:53.720]  二十四二十五節他說,
[00:13:53.720 --> 00:13:55.720]  你將你重視的那些身內物,
[00:13:55.720 --> 00:13:57.720]  那些黃金,那些金錢,
[00:13:57.720 --> 00:13:59.720]  世上的財寶,
[00:13:59.720 --> 00:14:00.720]  你放下,
[00:14:00.720 --> 00:14:02.720]  神就會成爲你的財寶,
[00:14:02.720 --> 00:14:04.720]  神就可以成爲你的喜樂,
[00:14:04.720 --> 00:14:06.720]  二十六節他說,
[00:14:06.720 --> 00:14:09.720]  你全能者就成爲你生命的喜樂,
[00:14:09.720 --> 00:14:12.720]  你可以抬起頭來做人,
[00:14:12.720 --> 00:14:13.720]  各位朋友,
[00:14:13.720 --> 00:14:17.720]  我不知道你有多少認識基督教信仰,
[00:14:17.720 --> 00:14:19.720]  基督教信仰的核心就是,
[00:14:19.720 --> 00:14:21.720]  神想成全我們的生命,
[00:14:21.720 --> 00:14:23.720]  但關鍵就是,
[00:14:23.720 --> 00:14:25.720]  他要將我們的罪,
[00:14:25.720 --> 00:14:27.720]  我們的罪性連根拔起,
[00:14:27.720 --> 00:14:29.720]  今天信耶穌是什麼意思呢?
[00:14:29.720 --> 00:14:30.720]  信耶穌就是,
[00:14:30.720 --> 00:14:32.720]  我們要回轉,
[00:14:32.720 --> 00:14:36.720]  離開破壞世界,
[00:14:36.720 --> 00:14:38.720]  即是破壞的行爲,
[00:14:38.720 --> 00:14:40.720]  特別是不要破壞我們的家庭,
[00:14:40.720 --> 00:14:42.720]  不要破壞我們自己的生命,
[00:14:42.720 --> 00:14:44.720]  因爲沒有神生命的人,
[00:14:44.720 --> 00:14:46.720]  不斷地破壞,
[00:14:46.720 --> 00:14:49.720]  有時想不破壞都沒辦法,
[00:14:49.720 --> 00:14:51.720]  自己的脾氣控制不了,
[00:14:51.720 --> 00:14:54.720]  一直在破壞很多很多的關係,
[00:14:54.720 --> 00:14:55.720]  聖經說,
[00:14:55.720 --> 00:14:58.720]  當我們歸向全能者的時候,
[00:14:58.720 --> 00:14:59.720]  神就可以幫我們,
[00:14:59.720 --> 00:15:00.720]  所以第一步,
[00:15:00.720 --> 00:15:02.720]  信耶穌就是我們要回轉,
[00:15:02.720 --> 00:15:03.720]  依靠神,
[00:15:03.720 --> 00:15:04.720]  第二步,
[00:15:04.720 --> 00:15:06.720]  我們要離開罪惡,
[00:15:06.720 --> 00:15:08.720]  我們和罪一刀兩斷,
[00:15:08.720 --> 00:15:09.720]  23節那裡說,
[00:15:09.720 --> 00:15:11.720]  你歸向全能者的時候,
[00:15:11.720 --> 00:15:13.720]  就會重建你的生命,
[00:15:13.720 --> 00:15:16.720]  你的障禍要離開不易,
[00:15:16.720 --> 00:15:19.720]  認罪悔改,
[00:15:19.720 --> 00:15:21.720]  回到神那裡,
[00:15:21.720 --> 00:15:22.720]  最後神說,
[00:15:22.720 --> 00:15:24.720]  祂會成爲你的喜樂,
[00:15:24.720 --> 00:15:26.720]  成爲你生命的寶貝,
[00:15:26.720 --> 00:15:32.720]  你還可以由破碎的生命重建回來,
[00:15:32.720 --> 00:15:34.720]  結束的時候,
[00:15:34.720 --> 00:15:37.720]  我也很想每一個朋友特別,
[00:15:37.720 --> 00:15:39.720]  如果你未信耶穌的朋友,
[00:15:39.720 --> 00:15:43.720]  我請詩琴幫我彈一個很簡單的旋律,
[00:15:43.720 --> 00:15:46.720]  我想你鼓勵未信的朋友,
[00:15:46.720 --> 00:15:47.720]  你有安靜的一刻,
[00:15:47.720 --> 00:15:49.720]  你可以思想一下,
[00:15:49.720 --> 00:15:50.720]  聖經所說,
[00:15:50.720 --> 00:15:53.720]  人生最大的可惜,
[00:15:53.720 --> 00:15:56.720]  就是我們沒有和神和好,
[00:15:56.720 --> 00:15:58.720]  不斷活在一個破壞別人,
[00:15:58.720 --> 00:16:02.720]  破壞自己生命的死循環裏面,
[00:16:02.720 --> 00:16:05.720]  我們很多時候想做的事做不到,
[00:16:05.720 --> 00:16:06.720]  但上帝說,
[00:16:06.720 --> 00:16:09.720]  只要我們真的依靠耶穌基督,
[00:16:09.720 --> 00:16:11.720]  接受祂的救恩,
[00:16:11.720 --> 00:16:15.720]  就可以將我們罪的劣根性連根拔起,
[00:16:15.720 --> 00:16:18.720]  我們怎樣可以建立自己的生命,
[00:16:18.720 --> 00:16:21.720]  有愛,建立自己的家庭,
[00:16:21.720 --> 00:16:25.720]  充滿着愛,充滿着神的祝福,
[00:16:25.720 --> 00:16:28.720]  如果你很想得到這份平安,
[00:16:28.720 --> 00:16:31.720]  這份愛,這份祝福,
[00:16:31.720 --> 00:16:33.720]  我鼓勵你,
[00:16:33.720 --> 00:16:36.720]  向神做一個認罪的禱告,
[00:16:36.720 --> 00:16:39.720]  迴轉歸向全能者上帝,
[00:16:39.720 --> 00:16:41.720]  與祂和好,
[00:16:41.720 --> 00:16:43.720]  神就會給我們力量,
[00:16:43.720 --> 00:16:45.720]  重建我們自己的生命,
[00:16:45.720 --> 00:16:48.720]  重建我們的家庭,
[00:16:48.720 --> 00:16:52.720]  今日,我很想鼓勵每一個朋友,
[00:16:52.720 --> 00:16:55.720]  或者你說,我家裏還是挺好的,
[00:16:55.720 --> 00:16:57.720]  但讓我們依靠神,
[00:16:57.720 --> 00:16:59.720]  我們還可以更好,
[00:16:59.720 --> 00:17:02.720]  讓神重建我們的生命,
[00:17:02.720 --> 00:17:06.720]  因爲罪,如果不是連根拔起,
[00:17:06.720 --> 00:17:13.720]  我們的生命就一直都會受到這些影響,
[00:17:13.720 --> 00:17:16.720]  一直就會受到罪的捆綁,
[00:17:16.720 --> 00:17:18.720]  我鼓勵你,
[00:17:18.720 --> 00:17:20.720]  在心靈裏面,
[00:17:20.720 --> 00:17:23.720]  試着打開你的心去接受主耶穌基督,
[00:17:23.720 --> 00:17:26.720]  成爲你個人的救主,
[00:17:26.720 --> 00:17:28.720]  扭轉你的人生,
[00:17:28.720 --> 00:17:33.720]  讓罪在你的生命連根拔起,
[00:17:33.720 --> 00:17:39.720]  一時間我會帶大家做祈禱,
[00:17:39.720 --> 00:17:41.720]  如果你願意,
[00:17:41.720 --> 00:17:42.720]  你心裏面有感動,
[00:17:42.720 --> 00:17:44.720]  接受耶穌基督做你的救主的,
[00:17:44.720 --> 00:17:46.720]  你願意信耶穌的,
[00:17:46.720 --> 00:17:49.720]  我會帶你做一個信耶穌的祈禱,
[00:17:49.720 --> 00:17:52.720]  立志跟從神,
[00:17:52.720 --> 00:17:55.720]  迴轉回到上帝那裏,
[00:17:55.720 --> 00:18:00.720]  歸向耶和華,
[00:18:00.720 --> 00:18:02.720]  我們一起祈禱,
[00:18:02.720 --> 00:18:07.720]  如果你願意今天,
[00:18:07.720 --> 00:18:10.720]  如果你今天願意信耶穌的,
[00:18:10.720 --> 00:18:13.720]  我會帶你做以下的祈禱,好嗎?
[00:18:13.720 --> 00:18:16.720]  我說一句,你跟着說一句,
[00:18:16.720 --> 00:18:18.720]  如果你願意信耶穌的,
[00:18:18.720 --> 00:18:20.720]  你跟我做以下的祈禱,
[00:18:20.720 --> 00:18:23.720]  我們一起祈禱,
[00:18:23.720 --> 00:18:26.720]  慈悲的天父,
[00:18:26.720 --> 00:18:29.720]  我願意相信禰,
[00:18:29.720 --> 00:18:33.720]  求禰赦免我所有的罪,
[00:18:33.720 --> 00:18:37.720]  將我的罪連根拔起,
[00:18:37.720 --> 00:18:41.720]  求禰接納我,
[00:18:41.720 --> 00:18:46.720]  讓耶穌基督承擔我的罪,
[00:18:46.720 --> 00:18:51.720]  成爲我的救主,
[00:18:51.720 --> 00:18:54.720]  求耶穌基督在這一刻,
