
[00:00:00.000 --> 00:00:05.800]  路加第十四章二十五到三十三節
[00:02:58.600 --> 00:03:05.400]  耶穌往耶路撒冷的路是一條十字架的路
[00:03:05.400 --> 00:03:07.200]  而門徒以為
[00:03:07.200 --> 00:03:15.000]  祂往耶路撒冷的路是一條榮耀和能力的路
[00:03:15.000 --> 00:03:18.200]  這個開頭一段的說話
[00:03:18.200 --> 00:03:21.200]  祂對我們產生了什麼意義呢?
[00:03:21.200 --> 00:03:25.600]  或者我們問到底當日耶穌對門徒講這番說話
[00:03:25.600 --> 00:03:27.000]  祂的目的在哪裡?
[00:03:27.000 --> 00:03:32.400]  門徒聽到之後會有什麼反應呢?
[00:03:32.400 --> 00:03:39.800]  有很多人聖經說是極多的人來跟從耶穌
[00:03:39.800 --> 00:03:43.000]  但是耶穌反而會和他們講了這番說話
[00:03:43.000 --> 00:03:48.000]  就好像要將這班人趕走
[00:03:48.000 --> 00:03:53.200]  我們說耶穌是不是不要群眾呢?
[00:03:53.200 --> 00:03:56.600]  耶穌不是不要很多人跟從祂
[00:03:56.600 --> 00:04:04.000]  耶穌是不要很多蒙查查的人跟從祂
[00:04:04.000 --> 00:04:09.200]  祂拒絕去利用那些群眾
[00:04:09.200 --> 00:04:13.400]  祂也拒絕給群眾來利用祂
[00:04:13.400 --> 00:04:17.200]  去達到一些不正當的目的
[00:04:17.200 --> 00:04:18.600]  所以祂又指出來
[00:04:18.600 --> 00:04:22.400]  如果我們不能夠放下
[00:04:22.400 --> 00:04:25.800]  包括了我們人間摯愛的
[00:04:25.800 --> 00:04:28.600]  摯愛的親情
[00:04:28.600 --> 00:04:31.000]  摯愛的父母
[00:04:31.000 --> 00:04:32.200]  妻子
[00:04:32.200 --> 00:04:33.600]  兒女
[00:04:33.600 --> 00:04:34.800]  弟兄
[00:04:34.800 --> 00:04:35.800]  姐妹
[00:04:35.800 --> 00:04:40.400]  甚至自己的姓名
[00:04:40.400 --> 00:04:45.000]  他們就不能夠做我的門徒
[00:04:45.000 --> 00:04:48.800]  為什麼耶穌要講得這麼絕呢?
[00:04:48.800 --> 00:04:53.400]  為什麼祂要傷害人
[00:04:53.400 --> 00:04:57.800]  最尊貴最寶貴的這些感情呢?
[00:04:57.800 --> 00:05:01.000]  我們說祂為什麼要這樣做呢?
[00:05:01.000 --> 00:05:02.400]  而我們要這樣問
[00:05:02.400 --> 00:05:03.800]  我們不如說
[00:05:03.800 --> 00:05:06.800]  到底當時的群眾
[00:05:06.800 --> 00:05:09.600]  盼望在耶穌身上得到什麼
[00:05:09.600 --> 00:05:13.200]  以至耶穌非如此講這段說話不可
[00:05:13.200 --> 00:05:16.200]  這個可能是
[00:05:16.200 --> 00:05:21.200]  幫助我們去開啟那個信息的核心
[00:05:21.200 --> 00:05:24.600]  一個很重要的鎖匙
[00:05:24.600 --> 00:05:28.200]  所以我們看第26節
[00:05:28.200 --> 00:05:31.600]  耶穌說人到我這裡來
[00:05:31.600 --> 00:05:35.400]  如果不是愛我勝過愛自己的父母
[00:05:35.400 --> 00:05:36.000]  妻子
[00:05:36.000 --> 00:05:37.000]  兒女
[00:05:37.000 --> 00:05:37.600]  弟兄
[00:05:37.600 --> 00:05:38.600]  姐妹
[00:05:38.600 --> 00:05:40.200]  和自己的姓名的
[00:05:40.200 --> 00:05:43.600]  就不能夠做我的門徒了
[00:05:43.600 --> 00:05:46.200]  耶穌會不會在一個群眾當中
[00:05:46.200 --> 00:05:49.200]  是看到一種人
[00:05:49.200 --> 00:05:52.600]  那種人他有人間的摯愛
[00:05:52.600 --> 00:05:54.200]  而跟從耶穌
[00:05:54.200 --> 00:05:56.200]  不過是一個點綴
[00:05:56.200 --> 00:05:58.200]  一個可能
[00:05:58.200 --> 00:06:02.600]  一個不錯的附加密
[00:06:02.600 --> 00:06:04.400]  所以祂說
[00:06:04.400 --> 00:06:08.800]  如果你們不是恨我
[00:06:08.800 --> 00:06:11.800]  不是恨你們的父母
[00:06:11.800 --> 00:06:14.000]  不是恨你們的妻子
[00:06:14.000 --> 00:06:17.400]  不是恨你們自己的弟兄姐妹
[00:06:17.400 --> 00:06:19.600]  甚至恨你們的姓名
[00:06:19.600 --> 00:06:23.200]  你就不配做我的門徒
[00:06:23.200 --> 00:06:25.800]  我相信這些說話
[00:06:25.800 --> 00:06:29.000]  是昔日的門徒覺得難聽
[00:06:29.000 --> 00:06:30.400]  我們今天聽了
[00:06:30.400 --> 00:06:33.200]  我們都感覺到是冒犯了
[00:06:33.200 --> 00:06:34.600]  我們的尊嚴
[00:06:34.600 --> 00:06:38.400]  和我們的價值觀
[00:06:38.400 --> 00:06:40.600]  在小字那裡他寫出了
[00:06:40.600 --> 00:06:42.600]  他講明了
[00:06:42.600 --> 00:06:46.000]  愛我不勝過愛
[00:06:46.000 --> 00:06:47.200]  這幾個字
[00:06:47.200 --> 00:06:51.200]  原文是指恨
[00:06:51.200 --> 00:06:52.800]  但是為什麼我們會將它這樣翻譯
[00:06:52.800 --> 00:06:55.200]  好像將它是
[00:06:55.200 --> 00:06:56.800]  減弱一點的意思呢
[00:06:56.800 --> 00:07:00.800]  其實和諧本是翻譯得很精彩的
[00:07:00.800 --> 00:07:02.000]  那個字呢
[00:07:02.000 --> 00:07:06.800]  那個愛那個恨那個字呢
[00:07:06.800 --> 00:07:08.400]  其實它的字根
[00:07:08.400 --> 00:07:11.000]  是一個阿蘭文的字來的
[00:07:11.000 --> 00:07:14.400]  阿蘭文是當時他們的廣東話
[00:07:14.400 --> 00:07:16.800]  耶穌的時候的廣東話就是阿蘭文
[00:07:16.800 --> 00:07:18.800]  是他們平時講的
[00:07:18.800 --> 00:07:19.800]  但是他們用的
[00:07:19.800 --> 00:07:22.600]  他們寫的就是希臘文
[00:07:22.600 --> 00:07:24.400]  當耶穌講這個說話的時候
[00:07:24.400 --> 00:07:25.400]  這個恨的時候
[00:07:25.400 --> 00:07:29.600]  那個字根是來自他們的日用語
[00:07:29.600 --> 00:07:31.200]  就是那個阿蘭文
[00:07:31.200 --> 00:07:33.600]  那麼那個恨
[00:07:33.600 --> 00:07:35.000]  不是say
[00:07:35.000 --> 00:07:38.600]  到底是指什麼呢
[00:07:38.600 --> 00:07:42.800]  那個字在阿蘭文是譯作
[00:07:42.800 --> 00:07:47.200]  愛得少過的意思
[00:07:47.200 --> 00:07:48.400]  愛得少過
[00:07:48.400 --> 00:07:52.400]  少愛過的意思
[00:07:52.400 --> 00:07:55.200]  所以我們和諧本這個翻譯
[00:07:55.200 --> 00:07:59.200]  既是忠於阿蘭文那個原本的意思
[00:07:59.200 --> 00:08:05.400]  又相當合乎我們中國人的性情
[00:08:05.400 --> 00:08:08.600]  所以就相當的精彩
[00:08:08.600 --> 00:08:10.600]  但是我們要小心
[00:08:10.600 --> 00:08:15.600]  正正是在這個所謂合乎中國人的性情這裡
[00:08:15.600 --> 00:08:19.200]  整個信息的關鍵點
[00:08:19.200 --> 00:08:21.800]  就在那裡作出一個分水嶺
[00:08:21.800 --> 00:08:25.600]  而耶穌要用一個這麼強烈的語言
[00:08:25.600 --> 00:08:29.400]  祂就只是要將人震離開
[00:08:29.400 --> 00:08:33.200]  我們以為在自己的傳統價值觀裡面
[00:08:33.200 --> 00:08:37.000]  是很舒服的那個小小的位置
[00:08:37.000 --> 00:08:38.000]  所以祂說
[00:08:38.000 --> 00:08:44.600]  你們如果不是恨你們的父母
[00:08:44.600 --> 00:08:47.200]  不是恨你們自己的妻子兒女
[00:08:47.200 --> 00:08:51.200]  你們就不配做我的門徒了
[00:08:51.200 --> 00:08:54.800]  到底耶穌這麼說
[00:08:54.800 --> 00:08:58.000]  是不是太過專橫呢
[00:08:58.000 --> 00:09:01.400]  到底做門徒是什麼意思呢
[00:09:01.400 --> 00:09:03.800]  作門徒
[00:09:03.800 --> 00:09:06.600]  就是說以耶穌基督
[00:09:06.600 --> 00:09:11.000]  做我們的終極的參考點
[00:09:11.000 --> 00:09:14.000]  而所有其他的東西
[00:09:14.000 --> 00:09:15.600]  包括我們人間
[00:09:15.600 --> 00:09:18.000]  說是善說是惡的感情
[00:09:18.000 --> 00:09:21.000]  都要在這個終極的參考點
[00:09:21.000 --> 00:09:23.200]  重新再安排過
[00:09:23.200 --> 00:09:25.800]  那些價值的次序
[00:09:25.800 --> 00:09:28.600]  重新要再釐定過
[00:09:28.600 --> 00:09:30.400]  如果不是
[00:09:30.400 --> 00:09:33.800]  你就不能夠做我的門徒了
[00:09:33.800 --> 00:09:37.200]  耶穌這段話的意思事實上是這樣的
[00:09:37.200 --> 00:09:38.800]  如果我們說耶穌基督這樣說
[00:09:38.800 --> 00:09:40.600]  說得太絕了
[00:09:40.600 --> 00:09:42.600]  你怎麼可以叫我們恨我們的父母
[00:09:42.600 --> 00:09:46.200]  然後才可以跟從你呢
[00:09:46.200 --> 00:09:47.600]  剛才我們說
[00:09:47.600 --> 00:09:52.000]  那個意思不是真的用到說恨
[00:09:52.000 --> 00:09:52.800]  但是呢
[00:09:52.800 --> 00:09:54.800]  是說愛
[00:09:54.800 --> 00:09:58.200]  如果不是勝過愛我
[00:09:58.200 --> 00:09:59.400]  你愛父母
[00:09:59.400 --> 00:10:00.200]  愛妻子
[00:10:00.200 --> 00:10:01.200]  愛兒女
[00:10:01.200 --> 00:10:04.200]  是重要過多過愛我的呢
[00:10:04.200 --> 00:10:05.600]  耶穌說你
[00:10:05.600 --> 00:10:06.600]  算了
[00:10:06.600 --> 00:10:07.800]  忘掉它了
[00:10:07.800 --> 00:10:08.400]  忘記了
[00:10:08.400 --> 00:10:10.000]  forget it
[00:10:10.000 --> 00:10:12.000]  你要愛你們的
[00:10:12.000 --> 00:10:13.600]  以前所有的
[00:10:13.600 --> 00:10:15.400]  不要來跟從我
[00:10:15.400 --> 00:10:17.200]  耶穌要拒絕的
[00:10:17.200 --> 00:10:19.800]  是不是單是一種理論倫理
[00:10:19.800 --> 00:10:21.400]  說是價值的絕對要求
[00:10:21.400 --> 00:10:24.400]  而他自己
[00:10:24.400 --> 00:10:26.000]  完全不明白
[00:10:26.000 --> 00:10:27.000]  這樣做
[00:10:27.000 --> 00:10:27.800]  這樣說
[00:10:27.800 --> 00:10:31.800]  所會引導的痛苦
[00:10:31.800 --> 00:10:34.200]  耶穌要求於我們的
[00:10:34.200 --> 00:10:39.400]  即使不是祂自己做過的
[00:10:39.400 --> 00:10:40.400]  祂自己知道
[00:10:40.400 --> 00:10:41.400]  祂自己明白
[00:10:41.400 --> 00:10:42.200]  祂說的是什麼
[00:10:42.200 --> 00:10:44.400]  因為祂經歷過
[00:10:44.400 --> 00:10:46.800]  這樣的一個選擇
[00:10:46.800 --> 00:10:49.200]  在道成肉身那一晚
[00:10:49.200 --> 00:10:51.000]  當耶穌基督
[00:10:51.000 --> 00:10:55.400]  要來到地上的時候
[00:10:55.400 --> 00:10:56.800]  祂就有一個選擇
[00:10:56.800 --> 00:10:58.200]  選擇上帝
[00:10:58.200 --> 00:11:00.400]  祂的天父
[00:11:00.400 --> 00:11:02.000]  抑或選擇人
[00:11:02.000 --> 00:11:05.800]  來完成天父的旨意
[00:11:05.800 --> 00:11:10.400]  聖誕夜對我們是一個興奮的一夜
[00:11:10.400 --> 00:11:12.000]  因為有一個人
[00:11:12.000 --> 00:11:14.400]  為著我們能夠快樂
[00:11:14.400 --> 00:11:16.800]  能夠不致滅亡
[00:11:16.800 --> 00:11:19.600]  他離開了他的摯愛
[00:11:19.600 --> 00:11:24.800]  然後來到人間
[00:11:24.800 --> 00:11:31.600]  現在他走在往耶路撒冷的路上
[00:11:31.600 --> 00:11:34.200]  他同樣面對著一個選擇
[00:11:34.200 --> 00:11:38.200]  要保存他自己
[00:11:38.200 --> 00:11:43.200]  抑或要選擇那個十字架
[00:11:43.200 --> 00:11:44.200]  在這裡
[00:11:44.200 --> 00:11:48.600]  他都是面向著耶路撒冷
[00:11:48.600 --> 00:11:50.800]  完全沒有改變的
[00:11:50.800 --> 00:11:52.600]  他將他自己放下
[00:11:52.600 --> 00:11:56.800]  他選擇了那個十字架的路
[00:11:56.800 --> 00:11:57.800]  然後我們都記得
[00:11:57.800 --> 00:12:01.400]  當他掛在十字架上的時候
[00:12:01.400 --> 00:12:06.800]  他見到十字架下面他的媽媽
[00:12:06.800 --> 00:12:08.800]  他同樣有一個掛念
[00:12:08.800 --> 00:12:12.800]  好像我們天下間做人子女一樣
[00:12:12.800 --> 00:12:15.000]  他掛念他的爸爸媽媽
[00:12:15.000 --> 00:12:19.400]  掛念他們的年老無依
[00:12:19.400 --> 00:12:21.200]  他同樣有一個選擇
[00:12:21.200 --> 00:12:24.400]  選擇親情
[00:12:24.400 --> 00:12:27.800]  抑或選擇這個性愛
[00:12:27.800 --> 00:12:29.600]  他可以跳下來
[00:12:29.600 --> 00:12:34.600]  仍然繼續奉養他的媽媽天蓮
[00:12:34.600 --> 00:12:39.400]  但是他將他媽媽交了給他自己的門徒
[00:12:39.400 --> 00:12:42.600]  漢娜里的母親
[00:12:42.600 --> 00:12:44.800]  將她交了給他的門徒
[00:12:44.800 --> 00:12:51.200]  然後他自己就接受人、神
[00:12:51.200 --> 00:12:58.600]  以至整個世界的割棄、罪的割離
[00:12:58.600 --> 00:13:02.400]  他也都是選擇了神
[00:13:02.400 --> 00:13:04.000]  選擇了這個
[00:13:04.000 --> 00:13:06.000]  是將他自己放下
[00:13:06.000 --> 00:13:08.600]  將上帝擺在首位
[00:13:08.600 --> 00:13:11.000]  耶穌基督講這句話
[00:13:11.000 --> 00:13:15.400]  是不是不知道那些選擇的代價是多麼深
[00:13:15.400 --> 00:13:18.000]  他知道因為他走過
[00:13:18.000 --> 00:13:20.000]  他不僅昔日走過
[00:13:20.000 --> 00:13:22.000]  他不僅昔日選擇
[00:13:22.000 --> 00:13:24.000]  他今日選擇
[00:13:24.000 --> 00:13:27.000]  他下一刻去到耶路撒冷
[00:13:27.000 --> 00:13:29.000]  地掛在十字架上面
[00:13:29.000 --> 00:13:31.000]  他仍然是這樣選擇
[00:13:31.000 --> 00:13:32.400]  因為他看到
[00:13:32.400 --> 00:13:35.400]  由過去到現在到將來
[00:13:35.400 --> 00:13:38.000]  根本沒有第二條路
[00:13:38.000 --> 00:13:41.600]  是會容易些、代價少些
[00:13:41.600 --> 00:13:44.600]  叫我們可以兩全其美
[00:13:44.600 --> 00:13:46.200]  我們來到一個地步
[00:13:46.200 --> 00:13:47.400]  非要選擇
[00:13:47.400 --> 00:13:49.800]  不是這樣就一定要這樣
[00:13:49.800 --> 00:13:52.800]  我們沒有第二個中庸之道
[00:13:52.800 --> 00:13:57.000]  這個正正是
[00:13:57.000 --> 00:14:01.400]  做基督徒、做使徒、做門徒
[00:14:01.400 --> 00:14:06.200]  是上上出乎我們意料之外的一件事
[00:14:06.200 --> 00:14:13.000]  這個忠心的信息對我們有什麼意義
[00:14:13.000 --> 00:14:14.600]  首先我們說
[00:14:14.600 --> 00:14:18.600]  沒有一個人有這個權利
[00:14:18.600 --> 00:14:20.600]  能夠向另外一個人
[00:14:20.600 --> 00:14:23.000]  作出這麼絕對的
[00:14:23.000 --> 00:14:26.200]  是完全沒有挽回的一個要求
[00:14:26.200 --> 00:14:29.600]  沒有人有這種權利
[00:14:29.600 --> 00:14:31.600]  有時我想我們很可能
[00:14:31.600 --> 00:14:38.400]  我們的性格就好似
[00:14:38.400 --> 00:14:42.600]  過年那個糖果串合
[00:14:42.600 --> 00:14:45.600]  我們中醫裡面什麼都有些
[00:14:45.600 --> 00:14:50.600]  有瓜子、有蓮子、有糖蓮藕
[00:14:50.600 --> 00:14:55.200]  或者是說椰角、有些糖
[00:14:55.200 --> 00:14:56.800]  但你有沒有發覺
[00:14:56.800 --> 00:14:58.800]  如果你喜歡吃任何一樣東西
[00:14:58.800 --> 00:15:02.400]  任何一樣東西都不夠
[00:15:02.400 --> 00:15:04.600]  譬如吃瓜子來說
[00:15:04.600 --> 00:15:07.000]  你那個串合有多大
[00:15:07.000 --> 00:15:09.200]  我相信絕大部份的串合
[00:15:09.200 --> 00:15:11.600]  除了你找一個盤子來裝
[00:15:11.600 --> 00:15:15.000]  大概裝都是不裝得到二兩的瓜子
[00:15:15.000 --> 00:15:16.800]  一個人坐著剝都剝不完
[00:15:16.800 --> 00:15:18.600]  都不夠剝
[00:15:18.600 --> 00:15:20.600]  我們剝一剝就要加
[00:15:20.600 --> 00:15:22.400]  如果我喜歡吃糖蓮子
[00:15:22.400 --> 00:15:23.600]  那裡可以裝多少粒
[00:15:23.600 --> 00:15:25.800]  都是一二兩
[00:15:25.800 --> 00:15:29.600]  你喜歡吃那你喜歡按著頭不停地吃
[00:15:29.600 --> 00:15:31.200]  又是不夠的
[00:15:31.200 --> 00:15:34.600]  我們人就好似這個串合一樣
[00:15:34.600 --> 00:15:36.600]  我們中醫每樣都有些
[00:15:36.600 --> 00:15:38.800]  我們中醫有些那麼多的耶穌基督
[00:15:38.800 --> 00:15:41.400]  我們中醫有些那麼多的
[00:15:41.400 --> 00:15:42.200]  或者譚詠麟
[00:15:42.200 --> 00:15:45.200]  或者是現在不知道哪一個
[00:15:45.200 --> 00:15:47.200]  我們中醫有少少的宗教
[00:15:47.200 --> 00:15:50.000]  但我們中醫都有少少的
[00:15:50.000 --> 00:15:52.000]  我們這個世界給到我們的安慰
[00:15:52.000 --> 00:15:54.400]  給到我們一些的保障
[00:15:54.400 --> 00:15:57.200]  我們需要有一些那麼多的屬靈
[00:15:57.200 --> 00:15:59.600]  但是我們更加需要有屬世
[00:15:59.600 --> 00:16:03.200]  我們永遠都是每樣撿一點
[00:16:03.200 --> 00:16:04.400]  每樣都不夠
[00:16:04.400 --> 00:16:05.800]  那結果怎樣
[00:16:05.800 --> 00:16:09.200]  是這種人實際上是活得最痛苦的
[00:16:09.200 --> 00:16:10.200]  我們你知道嗎
[00:16:10.200 --> 00:16:11.800]  我們人一個問題就是
[00:16:11.800 --> 00:16:15.600]  我們不放心全心全意愛世界
[00:16:15.600 --> 00:16:17.800]  我們覺得這個世界總是有那麼多東西
[00:16:17.800 --> 00:16:21.000]  是整天預備好似一個陷阱
[00:16:21.000 --> 00:16:22.400]  一個老鼠甲那樣
[00:16:22.400 --> 00:16:24.800]  是要將我們夾住的
[00:16:24.800 --> 00:16:25.600]  那我們覺得
[00:16:25.600 --> 00:16:28.800]  我們這半個新入這個教堂
[00:16:28.800 --> 00:16:31.000]  有多少保障的
[00:16:31.000 --> 00:16:34.000]  夾到頭都有尾巴在後面
[00:16:34.000 --> 00:16:35.600]  我們常常都以為
[00:16:35.600 --> 00:16:37.800]  我們每一樣東西要一點
[00:16:37.800 --> 00:16:40.200]  我們就可以保存到
[00:16:40.200 --> 00:16:42.600]  或者說
[00:16:42.600 --> 00:16:46.200]  最低限度都不會輸了
[00:16:46.200 --> 00:16:47.800]  但是結果
[00:16:47.800 --> 00:16:49.000]  我們又沒有輸到
[00:16:49.000 --> 00:16:49.800]  又沒有贏到
[00:16:49.800 --> 00:16:53.200]  有時就蝕了渣米
[00:16:53.200 --> 00:16:55.800]  你說要我們全個人走進教會
[00:16:55.800 --> 00:16:57.200]  完全跟從耶穌
[00:16:57.200 --> 00:16:59.600]  我們又不覺得行的
[00:16:59.600 --> 00:17:02.600]  嘩 這麼
[00:17:02.600 --> 00:17:04.400]  很妙妙的
[00:17:04.400 --> 00:17:05.800]  入信了
[00:17:05.800 --> 00:17:07.200]  那我們怎樣
[00:17:07.200 --> 00:17:12.200]  我們有什麼保障的
[00:17:12.200 --> 00:17:16.000]  於是我們想出一些模式來
[00:17:16.000 --> 00:17:17.400]  我們想出一些
[00:17:17.400 --> 00:17:22.800]  我們覺得是可以兩全其美的地方
[00:17:22.800 --> 00:17:25.400]  我們說所有宗教
[00:17:25.400 --> 00:17:28.400]  都是導人向善
[00:17:28.400 --> 00:17:31.000]  在這個不是這麼善的世界
[00:17:31.000 --> 00:17:34.800]  我們有一點點善的一個榜樣
[00:17:34.800 --> 00:17:36.400]  那多麼好呢
[00:17:36.400 --> 00:17:37.400]  我們說耶穌基督
[00:17:37.400 --> 00:17:40.400]  耶穌基督不過是一個愛的化身
[00:17:40.400 --> 00:17:42.200]  在這個沒有愛的世界
[00:17:42.200 --> 00:17:44.200]  或者說愛得不夠的世界
[00:17:44.200 --> 00:17:45.600]  有一個愛的化身
[00:17:45.600 --> 00:17:49.600]  是相當羅曼蒂克的
[00:17:49.600 --> 00:17:51.000]  我們說你可以信
[00:17:51.000 --> 00:17:53.400]  但是千萬不要信得太入迷
[00:17:53.400 --> 00:17:55.200]  信得一點就夠了
[00:17:55.200 --> 00:18:00.600]  有一點這麼多宗教的胭脂水粉就夠了
[00:18:00.600 --> 00:18:02.400]  夠不夠就掃一掃
[00:18:02.400 --> 00:18:04.800]  掉了就補一補
[00:18:04.800 --> 00:18:07.600]  但是千萬不要入迷入迷
[00:18:07.600 --> 00:18:15.000]  整個人從頭到尾都變了
[00:18:15.000 --> 00:18:19.000]  有哪一個人的宗教的觀念不是這樣
[00:18:19.000 --> 00:18:22.000]  我們在我們的心裡面
[00:18:22.000 --> 00:18:25.800]  為耶穌塑造了另外一個形象
[00:18:25.800 --> 00:18:27.000]  我們說祂是愛
[00:18:27.000 --> 00:18:28.000]  祂是安慰
[00:18:28.000 --> 00:18:29.200]  祂是幫助
[00:18:29.200 --> 00:18:30.400]  祂是鼓勵
[00:18:30.400 --> 00:18:34.400]  我們說祂是所有我們要求的東西
[00:18:34.400 --> 00:18:36.600]  然後我們跟從祂
[00:18:36.600 --> 00:18:39.000]  我們就會得到這些了
[00:18:39.000 --> 00:18:40.400]  直到有一天
[00:18:40.400 --> 00:18:45.400]  我們聽到耶穌基督這個說話
[00:18:45.400 --> 00:18:48.400]  這個比喻
[00:18:48.400 --> 00:18:52.400]  祂說如果你不是愛我
[00:18:52.400 --> 00:18:54.800]  多過愛你的父母
[00:18:54.800 --> 00:18:56.200]  愛你的妻子
[00:18:56.200 --> 00:18:58.000]  愛你的兒女
[00:18:58.000 --> 00:18:59.000]  愛你的弟兄
[00:18:59.000 --> 00:19:00.800]  愛你的姐妹
[00:19:00.800 --> 00:19:03.600]  甚至是你的性命
[00:19:03.600 --> 00:19:06.200]  你就不配來跟從我了
[00:19:06.200 --> 00:19:09.200]  我們突然間我們打了一頓
[00:19:09.200 --> 00:19:10.400]  我們突然間發覺
[00:19:10.400 --> 00:19:13.600]  原來耶穌基督不是像我想像的那樣
[00:19:13.600 --> 00:19:15.400]  原來祂
[00:19:15.400 --> 00:19:17.600]  祂完全是我不認識的
[00:19:17.600 --> 00:19:23.000]  祂完全不是我所猜的那一位
[00:19:23.000 --> 00:19:25.400]  我們突然會面對著一個
[00:19:25.400 --> 00:19:27.200]  total stranger
[00:19:27.200 --> 00:19:32.800]  完全的陌生者
[00:19:32.800 --> 00:19:38.400]  有些人開始重新來去估量了
[00:19:38.400 --> 00:19:41.000]  我要擁抱這個陌生者
[00:19:41.000 --> 00:19:44.400]  還是我仍然要擁抱我熟悉的那一位
[00:19:44.400 --> 00:19:46.800]  在我內心幻想出來的那一位
[00:19:46.800 --> 00:19:48.000]  耶穌基督
[00:19:48.000 --> 00:19:51.200]  但是弟妹請我們注意
[00:19:51.200 --> 00:19:56.200]  是什麼能夠救我們脫離
[00:19:56.200 --> 00:19:58.000]  說是空虛
[00:19:58.000 --> 00:19:59.800]  說是我們的不滿
[00:19:59.800 --> 00:20:02.800]  是我們的幻想可以救我們
[00:20:02.800 --> 00:20:07.600]  還是那一位真真正正為我們捨下所有
[00:20:07.600 --> 00:20:09.600]  而叫一切能夠成為
[00:20:09.600 --> 00:20:11.400]  可能成為事的
[00:20:11.400 --> 00:20:13.600]  這位耶穌基督
[00:20:13.600 --> 00:20:15.000]  如果是這樣的話
[00:20:15.000 --> 00:20:18.200]  是哪一個的說話
[00:20:18.200 --> 00:20:23.800]  我們要去嘗試聆聽和明白呢
[00:20:23.800 --> 00:20:25.000]  我們的信仰
[00:20:25.000 --> 00:20:27.200]  我們的生命的歷程
[00:20:27.200 --> 00:20:31.000]  如果沒有遇到這位陌生者
[00:20:31.000 --> 00:20:32.600]  我們一直都是擁抱著
[00:20:32.600 --> 00:20:37.800]  我們自己做出來的那位耶穌
[00:20:37.800 --> 00:20:41.600]  原來我們對耶穌基督的謎團
[00:20:41.600 --> 00:20:43.600]  我們對祂們的不認識
[00:20:43.600 --> 00:20:47.000]  上上這些我們不認識的
[00:20:47.000 --> 00:20:51.000]  是叫我們離開自己的自我中心多一步
[00:20:51.000 --> 00:20:55.000]  走近耶穌基督多一步
