
[00:00:00.000 --> 00:00:02.840]  今天去到一個新的系列
[00:01:30.160 --> 00:01:33.760]  成造在山上是不能隱藏的
[00:01:33.760 --> 00:01:36.680]  人點燈不放在斗底下
[00:01:36.680 --> 00:01:38.520]  而是放在燈台上
[00:01:38.520 --> 00:01:40.720]  就照亮一家的人
[00:01:40.720 --> 00:01:43.880]  你們的光也當這樣照在人前
[00:01:43.880 --> 00:01:47.000]  叫他們看見你們的好行為
[00:01:47.000 --> 00:01:50.720]  飽榮耀歸給你們在天上的父
[00:01:50.720 --> 00:01:54.280]  這段經文如果你有少許原文的背景
[00:01:54.280 --> 00:01:58.400]  它會很強調「你們」
[00:01:58.400 --> 00:02:00.160]  即是原文的文法告訴我們
[00:02:00.160 --> 00:02:02.520]  其實這段經文是很清楚
[00:02:02.520 --> 00:02:04.760]  耶穌很刻意地說是「你」
[00:02:04.760 --> 00:02:07.240]  跟著你們這一群所謂的門徒
[00:02:07.240 --> 00:02:09.520]  去說以下這一番說話
[00:02:09.520 --> 00:02:13.040]  所以我也期望你盡你的能力
[00:02:13.040 --> 00:02:14.200]  抖起你的精神
[00:02:14.200 --> 00:02:15.320]  我不知道你吃飯了沒有
[00:02:15.320 --> 00:02:17.600]  很多人吃了飯返回這堂崇拜
[00:02:17.600 --> 00:02:18.760]  一番崇拜的時候
[00:02:18.760 --> 00:02:21.160]  尤其是有這麼悠揚的音樂
[00:02:21.160 --> 00:02:23.680]  以及我的聲音就令你睡著了
[00:02:23.680 --> 00:02:25.040]  今天很想和你說
[00:02:25.040 --> 00:02:26.680]  「炎」和「光」是第一堂
[00:02:26.680 --> 00:02:29.760]  接下來的兩堂也會有類似的訊息
[00:02:29.760 --> 00:02:31.320]  我們說一下這段經文
[00:02:31.320 --> 00:02:34.440]  不如說一下什麼是地上的「炎」
[00:02:34.440 --> 00:02:37.040]  世上的「光」
[00:02:37.040 --> 00:02:40.880]  原來曾經當然要看《釋經》書
[00:02:40.880 --> 00:02:42.520]  有很多《釋經》學者就找到
[00:02:42.520 --> 00:02:44.440]  到底「炎」代表什麼
[00:02:44.440 --> 00:02:46.240]  其中有一本《釋經》書
[00:02:46.240 --> 00:02:50.080]  找到了十一個「炎」可以代表
[00:02:50.080 --> 00:02:52.400]  或者「炎」的功能
[00:02:52.400 --> 00:02:53.680]  講得很遠的
[00:02:53.680 --> 00:02:55.960]  但大致上有這六樣
[00:02:55.960 --> 00:02:58.680]  有防腐的作用
[00:02:58.680 --> 00:03:03.560]  或者令它沒有變壞的作用
[00:03:03.560 --> 00:03:04.880]  第二就是肥料
[00:03:04.880 --> 00:03:10.120]  原來適量的鹽可以令泥土多些養分
[00:03:10.120 --> 00:03:12.040]  但如果你想害那傢伙
[00:03:12.040 --> 00:03:14.560]  你又可以灑多些鹽在他的田裡
[00:03:14.560 --> 00:03:16.320]  加上一場雨
[00:03:16.320 --> 00:03:18.240]  他因為over-sorted
[00:03:18.240 --> 00:03:19.440]  有個term是這樣的
[00:03:19.440 --> 00:03:22.080]  所以他就不可以耕種
[00:03:22.080 --> 00:03:23.920]  除了防腐肥料
[00:03:23.920 --> 00:03:25.600]  還有調味
[00:03:25.600 --> 00:03:26.800]  還有潔淨
[00:03:26.800 --> 00:03:28.080]  還代表智慧
[00:03:28.080 --> 00:03:30.720]  如果你熟悉舊約利味記
[00:03:30.720 --> 00:03:32.920]  經常說鹽是用來獻祭的
[00:03:32.920 --> 00:03:34.800]  通常是拌在麵裡
[00:03:34.800 --> 00:03:36.720]  跟麵條和
[00:03:36.720 --> 00:03:39.160]  就獻祭這樣用
[00:03:39.160 --> 00:03:40.960]  甚至乎有《聖經》學者就說
[00:03:40.960 --> 00:03:43.800]  由於鹽的功用太寬了
[00:03:43.800 --> 00:03:46.960]  所以我們不能夠draw一個conclusion
[00:03:46.960 --> 00:03:49.160]  到底鹽在這裡
[00:03:49.160 --> 00:03:51.680]  耶穌想說的功能是什麼
[00:03:51.680 --> 00:03:53.880]  他簡化成
[00:03:53.880 --> 00:03:59.400]  其實simply to make an impact on the world
[00:03:59.400 --> 00:04:01.040]  鹽可能就是這麼簡單
[00:04:01.040 --> 00:04:03.240]  但我自己一直讀這段經文
[00:04:03.240 --> 00:04:04.880]  我又對比一下光
[00:04:04.880 --> 00:04:08.120]  我嘗試用一個ethical
[00:04:08.120 --> 00:04:11.080]  道德的層面去看這段經文
[00:04:11.080 --> 00:04:13.040]  我會強調鹽
[00:04:13.040 --> 00:04:16.880]  其實是在說防腐
[00:04:16.880 --> 00:04:18.840]  原來基督徒在這個世上
[00:04:18.840 --> 00:04:23.000]  是帶一點防腐的功能
[00:04:23.000 --> 00:04:24.920]  可能你也有聽過
[00:04:24.920 --> 00:04:28.480]  曾經有一個已故的《聖經》學者
[00:04:28.480 --> 00:04:29.720]  曾經說過一句話
[00:04:29.720 --> 00:04:32.640]  Disciples of Jesus are called to be
[00:04:32.640 --> 00:04:35.480]  moral disinfectants in a world
[00:04:35.480 --> 00:04:37.520]  where moral standards are low,
[00:04:37.520 --> 00:04:41.240]  consistently changing or non-existent
[00:04:41.240 --> 00:04:42.160]  在說什麼呢?
[00:04:42.160 --> 00:04:44.920]  在說原來耶穌的門徒在這個世上
[00:04:44.920 --> 00:04:52.040]  是要擔起一個道德的
[00:04:52.040 --> 00:04:52.640]  怎麼說呢?
[00:04:52.640 --> 00:04:55.160]  糟了,我又不懂得翻譯
[00:04:55.160 --> 00:04:56.240]  你們知道吧
[00:04:56.240 --> 00:04:59.640]  他說因為這個世界的道德觀念其實很低
[00:04:59.640 --> 00:05:01.160]  又或者不停轉
[00:05:01.160 --> 00:05:02.680]  甚至乎其實不存在
[00:05:02.680 --> 00:05:04.400]  我不知道你覺不覺得
[00:05:04.400 --> 00:05:06.640]  在我自己有限的人生
[00:05:06.640 --> 00:05:07.880]  就是這幾十年
[00:05:07.880 --> 00:05:10.800]  其實我經歷過以前
[00:05:10.800 --> 00:05:14.120]  那些雜誌封面
[00:05:14.120 --> 00:05:16.280]  如果有個女星穿得比較小的衣服
[00:05:16.280 --> 00:05:18.720]  已經覺得是暴露的了
[00:05:18.720 --> 00:05:20.080]  現在你看回那幅東西
[00:05:20.080 --> 00:05:23.280]  你會覺得她是保守
[00:05:23.280 --> 00:05:25.920]  你見不見到其實所有東西都在變化
[00:05:25.920 --> 00:05:28.640]  甚至乎好像沒有底線一樣
[00:05:28.640 --> 00:05:31.200]  所以閻提醒我們每一個人
[00:05:31.200 --> 00:05:34.440]  就要做一支酒精搓手液
[00:05:34.440 --> 00:05:36.720]  我們要令到我們身邊的人
[00:05:36.720 --> 00:05:38.280]  或者我們自己
[00:05:38.280 --> 00:05:41.760]  都是一個潔淨的狀態
[00:05:41.760 --> 00:05:44.520]  經文提到鹽若失了味
[00:05:44.520 --> 00:05:47.280]  怎能叫它再鹹不再有用
[00:05:47.280 --> 00:05:50.640]  只好丟在岸邊任人踐踏
[00:05:50.640 --> 00:05:51.400]  你有沒有想過
[00:05:51.400 --> 00:05:54.520]  弟兄姊妹,我不知道你有沒有人讀科目的
[00:05:54.520 --> 00:05:55.920]  中學是讀理科的
[00:05:55.920 --> 00:05:58.880]  現在是不是分文科理科的?我想問
[00:05:58.880 --> 00:06:00.120]  現在也是吧?
[00:06:00.120 --> 00:06:01.400]  我太久了
[00:06:01.400 --> 00:06:03.760]  讀理科的有沒有?
[00:06:03.760 --> 00:06:04.480]  原來這麼少
[00:06:04.480 --> 00:06:07.480]  有些可能已經忘記自己讀過了
[00:06:07.480 --> 00:06:14.080]  如果根據小弟的理科化學常識
[00:06:14.080 --> 00:06:16.640]  其實鹽是Sodium Chloride
[00:06:16.640 --> 00:06:19.440]  是一種很穩定的物質
[00:06:19.440 --> 00:06:20.320]  嚴格來說
[00:06:20.320 --> 00:06:21.320]  一瓶鹽
[00:06:21.320 --> 00:06:23.320]  如果它真的是鹽
[00:06:23.320 --> 00:06:25.440]  它是不會沒有味道的
[00:06:25.440 --> 00:06:26.320]  你明白我的意思嗎?
[00:06:26.320 --> 00:06:29.600]  你不是有些東西令到鹽有鹹味
[00:06:29.600 --> 00:06:32.480]  而是鹽本身就已經有鹹味
[00:06:32.480 --> 00:06:37.040]  但是聖經為什麼說鹽會慢慢失了味
[00:06:37.040 --> 00:06:40.480]  是在說什麼意思呢?
[00:06:40.480 --> 00:06:41.440]  氧化了
[00:06:41.440 --> 00:06:44.400]  我猜你不是讀科目的
[00:06:44.400 --> 00:06:46.920]  你以前是不是讀科目的?
[00:06:46.920 --> 00:06:49.040]  OK,謝謝你告訴我你不合格
[00:06:49.040 --> 00:06:52.680]  其實跟氧化是沒有關係的
[00:06:52.680 --> 00:06:53.720]  這些就是勇敢
[00:06:53.720 --> 00:06:59.640]  我們給Alex一點掌聲
[00:06:59.640 --> 00:07:04.400]  古時耶穌時代的鹽不是純粹的Sodium
[00:07:04.400 --> 00:07:06.440]  他們通常會怎樣製作鹽呢?
[00:07:06.440 --> 00:07:07.160]  有兩個方法
[00:07:07.160 --> 00:07:10.760]  第一就是在海邊撿一些鹽巴
[00:07:10.760 --> 00:07:14.080]  可能那些地方已經積聚了很多鹽
[00:07:14.080 --> 00:07:14.920]  有一塊
[00:07:14.920 --> 00:07:16.760]  你就拿那塊鹽來醃肉
[00:07:16.760 --> 00:07:18.600]  你就拿那塊鹽塞進肉裡
[00:07:18.600 --> 00:07:20.320]  它就會黏著味道
[00:07:20.320 --> 00:07:22.960]  第二個方法就是將海水放在這裡
[00:07:22.960 --> 00:07:24.600]  讓它曬乾了
[00:07:24.600 --> 00:07:26.360]  就有剩下的那些
[00:07:26.360 --> 00:07:28.040]  但是由於這兩個做法
[00:07:28.040 --> 00:07:32.880]  其實他拿的鹽是有很多不純正的
[00:07:32.880 --> 00:07:35.200]  所以用著用著會沒有味道的
[00:07:35.200 --> 00:07:37.000]  而在那時候的時代
[00:07:37.000 --> 00:07:39.400]  甚至乎《釋經》書說
[00:07:39.400 --> 00:07:43.080]  現代的以色列人都是用著類似的鹽
[00:07:43.080 --> 00:07:46.120]  但是當那塊鹽已經用到沒有味道
[00:07:46.120 --> 00:07:49.160]  因為它的鹽分是最快流走的
[00:07:49.160 --> 00:07:50.840]  就剩下一些雜質
[00:07:50.840 --> 00:07:52.680]  他就會扔出去
[00:07:52.680 --> 00:07:56.560]  或者扔到屋頂上
[00:07:56.560 --> 00:08:00.240]  因為剩下的鹽
[00:08:00.240 --> 00:08:02.400]  就會慢慢填一些縫隙
[00:08:02.400 --> 00:08:03.880]  使得不漏水
[00:08:03.880 --> 00:08:05.480]  所以這段經文說
[00:08:05.480 --> 00:08:07.080]  怎能叫它再鹹
[00:08:07.080 --> 00:08:10.400]  是因為那些不是純正的鹽
[00:08:10.400 --> 00:08:12.640]  而當那塊鹽沒有用
[00:08:12.640 --> 00:08:14.240]  丟在外面任人踐踏
[00:08:14.240 --> 00:08:15.560]  其實是有它的背景的
[00:08:15.560 --> 00:08:16.400]  OK嗎?
[00:08:16.400 --> 00:08:18.240]  所以這個想你們明白
[00:08:18.240 --> 00:08:21.240]  然後《聖經》第二個比喻說我們是什麼?
[00:08:21.240 --> 00:08:24.280]  試試回答吧
[00:08:24.280 --> 00:08:25.880]  反正回來了
[00:08:25.880 --> 00:08:27.880]  光,謝謝你
[00:08:27.880 --> 00:08:30.160]  那光代表什麼呢?
[00:08:30.160 --> 00:08:32.640]  光其實就是讓人看到
[00:08:32.640 --> 00:08:37.400]  也讓人看到和可以跟從
[00:08:37.400 --> 00:08:40.720]  我想光在《聖經》是一個最常見的比喻
[00:08:40.720 --> 00:08:43.120]  《聖經》經常說神就是光
[00:08:43.120 --> 00:08:45.240]  也說耶穌就是光
[00:08:45.240 --> 00:08:50.000]  也說屬神的人就是這個世界的光
[00:08:50.000 --> 00:08:52.480]  就算舊約新約也是這麼說
[00:08:52.480 --> 00:08:54.880]  所以光讓人可以看見
[00:08:54.880 --> 00:08:56.880]  讓人可以跟從
[00:08:56.880 --> 00:09:00.360]  所以光能夠照亮黑暗
[00:09:00.360 --> 00:09:02.640]  讓人看見當走的路是什麼
[00:09:02.640 --> 00:09:05.520]  這段經文其實一點也不難解釋
[00:09:05.520 --> 00:09:07.240]  所以你明白為什麼
[00:09:07.240 --> 00:09:10.160]  光或者那個燈要放在燈台裡面
[00:09:10.160 --> 00:09:11.920]  要照亮一家人
[00:09:11.920 --> 00:09:15.720]  我用的比喻就好像一個導遊一樣
[00:09:15.720 --> 00:09:16.560]  有沒有試過
[00:09:16.560 --> 00:09:19.640]  我小時候也試過參加旅行團
[00:09:19.640 --> 00:09:21.560]  那個導遊有一支旗子
[00:09:21.560 --> 00:09:24.480]  它是Made to be Visible
[00:09:24.480 --> 00:09:27.760]  你有沒有見過那些導遊長期不見了?
[00:09:27.760 --> 00:09:29.440]  通常去了煲煙
[00:09:29.440 --> 00:09:31.360]  或者去了蛇王
[00:09:31.360 --> 00:09:35.240]  但是一個盡責的導遊長期動著旗子
[00:09:35.240 --> 00:09:36.480]  告訴你
[00:09:36.480 --> 00:09:38.440]  你的領隊在這裡
[00:09:38.440 --> 00:09:40.480]  你可以跟著我們走前面的路
[00:09:40.480 --> 00:09:44.360]  光和炎這兩個比喻其實很簡單
[00:09:44.360 --> 00:09:48.320]  是在說基督徒在這個世界有兩個功用
[00:09:48.320 --> 00:09:49.600]  一就是防護
[00:09:49.600 --> 00:09:51.600]  相對比較被動
[00:09:51.600 --> 00:09:54.320]  而光是Proactive
[00:09:54.320 --> 00:09:57.320]  是帶來希望給人方向的
[00:09:57.320 --> 00:09:58.240]  行不行?
[00:09:58.240 --> 00:10:02.360]  我猜這些是你聽其他講道都會聽到的
[00:10:02.360 --> 00:10:03.760]  炎和光
[00:10:03.760 --> 00:10:04.680]  第二點
[00:10:04.680 --> 00:10:07.640]  想給你們看多一次這段經文
[00:10:07.640 --> 00:10:09.840]  到底在這兩個比喻
[00:10:09.840 --> 00:10:11.840]  炎和光
[00:10:11.840 --> 00:10:13.840]  有什麼共通點呢?
[00:10:13.840 --> 00:10:20.400]  你看到什麼共通點呢?
[00:10:20.400 --> 00:10:25.320]  說我們這個屬基督的群體應該有的共通點
[00:10:25.320 --> 00:10:28.760]  就是我們應該有一個外向性
[00:10:28.760 --> 00:10:33.200]  原來我們的信仰不是鼓勵我們自我修行
[00:10:33.200 --> 00:10:38.040]  反而我們要積極去參與這個世界發生的所有事情
[00:10:38.040 --> 00:10:39.800]  我用的那個詞是什麼呢?
[00:10:39.800 --> 00:10:41.720]  Be the difference
[00:10:41.720 --> 00:10:44.000]  and make a difference
[00:10:44.000 --> 00:10:45.680]  我們要怎麼make a difference
[00:10:45.680 --> 00:10:49.480]  我們自己要be the difference
[00:10:49.480 --> 00:10:52.240]  我們的生活要與別不同
[00:10:52.240 --> 00:10:56.280]  令人看到在這個這麼複雜
[00:10:56.280 --> 00:10:58.920]  這麼惱教的社會
[00:10:58.920 --> 00:11:03.680]  其實仍然可以按著聖經的教導去做事
[00:11:03.680 --> 00:11:06.720]  這是我們要學的東西
[00:11:06.720 --> 00:11:07.680]  OK
[00:11:07.680 --> 00:11:12.840]  經文說成祖在山上是不能隱藏的
[00:11:12.840 --> 00:11:16.160]  你知不知道大部分城市
[00:11:16.160 --> 00:11:19.800]  如果可以解決水源的問題
[00:11:19.800 --> 00:11:23.400]  他都希望建在山上
[00:11:23.400 --> 00:11:24.560]  不知道
[00:11:24.560 --> 00:11:25.640]  那我現在告訴你
[00:11:25.640 --> 00:11:29.600]  你猜猜有什麼原因
[00:11:29.600 --> 00:11:31.800]  城市為什麼喜歡建在山上呢?
[00:11:31.800 --> 00:11:34.720]  As long as它要解決水源問題
[00:11:34.720 --> 00:11:37.480]  通常可能有些儲水池
[00:11:37.480 --> 00:11:38.760]  或者有井
[00:11:38.760 --> 00:11:42.200]  例如耶路撒冷的山就是有個井
[00:11:42.200 --> 00:11:44.920]  為什麼要建在山上呢?
[00:11:44.920 --> 00:11:47.800]  第一個最低迷的原因當然是景色漂亮一點
[00:11:47.800 --> 00:11:50.080]  你也希望住半山
[00:11:50.080 --> 00:11:53.000]  我們當中有沒有住半山的弟兄姊妹呢?
[00:11:53.000 --> 00:11:54.600]  不用舉手
[00:11:54.600 --> 00:11:56.920]  第二個原因可能是空氣好一點
[00:11:56.920 --> 00:11:57.880]  涼一點
[00:11:57.880 --> 00:12:00.640]  你有沒有試過住元朗你就明白了
[00:12:00.640 --> 00:12:01.960]  我經常去元朗
[00:12:01.960 --> 00:12:03.440]  外面已經30度了
[00:12:03.440 --> 00:12:04.600]  裡面是35度
[00:12:04.600 --> 00:12:05.120]  為什麼呢?
[00:12:05.120 --> 00:12:06.600]  因為它凹了
[00:12:06.600 --> 00:12:09.000]  所以元朗是沒有什麼風的
[00:12:09.000 --> 00:12:13.240]  但是有兩個我覺得是我們值得考慮的因素
[00:12:13.240 --> 00:12:16.920]  第一就是宗教的因素
[00:12:16.920 --> 00:12:18.000]  古時
[00:12:18.000 --> 00:12:19.640]  無論是耶穌的時代
[00:12:19.640 --> 00:12:21.640]  甚至乎之前
[00:12:21.640 --> 00:12:23.480]  其實說那些人獻祭
[00:12:23.480 --> 00:12:24.680]  經常去哪裡獻祭呢?
[00:12:24.680 --> 00:12:26.680]  除了聖殿之外
[00:12:26.680 --> 00:12:29.000]  有沒有聽過休壇這個詞語呢?
[00:12:29.000 --> 00:12:30.320]  休壇
[00:12:30.320 --> 00:12:32.880]  那些人經常去休壇獻祭
[00:12:32.880 --> 00:12:35.000]  休壇是什麼呢?
[00:12:35.000 --> 00:12:35.760]  散佑
[00:12:35.760 --> 00:12:38.800]  其實英文的翻譯就是high places
[00:12:38.800 --> 00:12:40.280]  一些高的地方
[00:12:40.280 --> 00:12:42.320]  為什麼他要去高的地方獻祭呢?
[00:12:42.320 --> 00:12:44.320]  因為他們的觀念很簡單
[00:12:44.320 --> 00:12:47.120]  如果我在山頂
[00:12:47.120 --> 00:12:50.320]  我離天是近一點的
[00:12:50.320 --> 00:12:53.440]  所以天地線搭得比較好
[00:12:53.440 --> 00:12:55.440]  Wi-Fi比較厲害
[00:12:55.440 --> 00:12:56.720]  就這麼簡單了
[00:12:56.720 --> 00:12:58.720]  這是宗教的原因
[00:12:58.720 --> 00:13:02.320]  為什麼城要做在山上呢?
[00:13:02.320 --> 00:13:04.840]  是因為軍事的原因
[00:13:04.840 --> 00:13:08.280]  如果一個城建在山上
[00:13:08.280 --> 00:13:13.200]  它就是一個易守難攻的地方
[00:13:13.200 --> 00:13:16.880]  你想想如果你的山是一百米
[00:13:16.880 --> 00:13:18.880]  那時候是沒有車的
[00:13:18.880 --> 00:13:20.320]  是跑上來的
[00:13:20.320 --> 00:13:22.320]  他跑完那兩公里的直路
[00:13:22.320 --> 00:13:23.320]  衝上來
[00:13:23.320 --> 00:13:26.320]  其實他應該已經沒有氣了
[00:13:26.320 --> 00:13:29.320]  所以耶路撒冷是易守難攻的地方
[00:13:29.320 --> 00:13:32.320]  至於經文為什麼說城做在山上
[00:13:32.320 --> 00:13:34.320]  山上是不能隱藏呢?
[00:13:34.320 --> 00:13:37.160]  因為城做在山上
[00:13:37.160 --> 00:13:38.680]  而通常做城的
[00:13:38.680 --> 00:13:40.280]  用的是石灰
[00:13:40.280 --> 00:13:41.280]  石灰石
[00:13:41.280 --> 00:13:42.760]  而石灰石是灰白色的
[00:13:42.760 --> 00:13:43.760]  所以你幻想一下
[00:13:43.760 --> 00:13:44.760]  一大坨東西
[00:13:44.760 --> 00:13:47.400]  如果有太陽的光射下去
[00:13:47.400 --> 00:13:49.400]  是沒辦法看不見的
[00:13:49.400 --> 00:13:52.400]  聖經用這個比喻
[00:13:52.400 --> 00:13:55.200]  說我們這群屬主的人
[00:13:55.200 --> 00:13:56.880]  這群門徒
[00:13:56.880 --> 00:13:59.680]  要好像城做在山上
[00:13:59.680 --> 00:14:01.040]  不能隱藏
[00:14:01.040 --> 00:14:03.720]  其實邀請我們在做什麼呢?
[00:14:03.720 --> 00:14:06.080]  被人看到
[00:14:06.080 --> 00:14:11.560]  邀請我們成為一些有感染力的人
[00:14:11.560 --> 00:14:13.280]  英文是contagious
[00:14:13.280 --> 00:14:15.000]  我覺得在這個時間
[00:14:15.000 --> 00:14:16.400]  大家很明白的
[00:14:16.400 --> 00:14:18.800]  大家看到這個字覺得很負面
[00:14:18.800 --> 00:14:20.640]  但其實這個字是neutral的
[00:14:20.640 --> 00:14:22.560]  看你contagious的時候
[00:14:22.560 --> 00:14:24.840]  你是contaminating什麼
[00:14:24.840 --> 00:14:28.760]  如果你是contaminating COVID-19
[00:14:28.760 --> 00:14:29.760]  那就沒有了
[00:14:29.760 --> 00:14:31.840]  但如果是信仰的價值
[00:14:31.840 --> 00:14:32.840]  十分不錯
[00:14:32.840 --> 00:14:35.360]  給你看這個chart
[00:14:35.360 --> 00:14:36.720]  你知不知道這個chart
[00:14:36.720 --> 00:14:39.240]  大概說的是什麼呢?
[00:14:40.840 --> 00:14:42.640]  有沒有一些醫護人員呢?
[00:14:42.640 --> 00:14:54.280]  這個報導是今年3月3日
[00:14:54.280 --> 00:14:57.640]  所以它是基於1、2月的統計
[00:14:57.640 --> 00:15:01.880]  它說原來一些感染病的傳播率
[00:15:01.880 --> 00:15:03.040]  簡單一點說
[00:15:03.040 --> 00:15:04.440]  它說COVID-19
[00:15:04.440 --> 00:15:06.120]  其實它說relative high
[00:15:06.120 --> 00:15:07.440]  也算挺高的
[00:15:07.440 --> 00:15:10.120]  它的傳播率是2-2.5
[00:15:10.120 --> 00:15:11.040]  就是說
[00:15:11.040 --> 00:15:13.480]  假若一個人染病
[00:15:13.480 --> 00:15:15.280]  正常來說
[00:15:15.280 --> 00:15:20.200]  平均是會感染到2-2.5個的人
[00:15:20.200 --> 00:15:22.960]  OK,你明白這個chart的意思了吧
[00:15:22.960 --> 00:15:24.840]  接著第二個其實我不知道是什麼
[00:15:24.840 --> 00:15:27.320]  有沒有人知道是什麼呢?
[00:15:27.320 --> 00:15:29.240]  麻疹
[00:15:29.240 --> 00:15:32.120]  麻疹是12-18
[00:15:32.120 --> 00:15:34.080]  接著第三不知道
[00:15:34.080 --> 00:15:35.120]  第四是
[00:15:35.120 --> 00:15:36.400]  我認識的這個感冒
[00:15:36.400 --> 00:15:37.360]  2-3
[00:15:37.360 --> 00:15:38.720]  第五是
[00:15:38.720 --> 00:15:40.000]  SARS2-5
[00:15:40.000 --> 00:15:41.720]  喏,我想說什麼呢?
[00:15:41.720 --> 00:15:43.600]  其實中研的報告說
[00:15:43.600 --> 00:15:45.720]  這個感染率是relative high
[00:15:45.720 --> 00:15:47.800]  也算挺高的
[00:15:47.800 --> 00:15:49.520]  但是你看看這個chart
[00:15:49.520 --> 00:15:51.160]  其實它又不算很高
[00:15:51.160 --> 00:15:53.040]  比起其他的傳染病
[00:15:53.040 --> 00:15:56.880]  它說的這個叫reproduction number
[00:15:56.880 --> 00:16:00.440]  原來當COVID-19
[00:16:00.440 --> 00:16:05.040]  這個肺炎的reproduction number是2-2.5
[00:16:05.040 --> 00:16:08.240]  可以在對上的10個月
[00:16:08.240 --> 00:16:11.600]  令到這個世界翻天覆地
[00:16:11.600 --> 00:16:21.360]  我們作為基督徒的reproduction number是多少
[00:16:21.360 --> 00:16:25.360]  原來一個人影響兩個人
[00:16:25.360 --> 00:16:27.760]  就可以在10個月裡面
[00:16:27.760 --> 00:16:31.640]  令到整個世界發生這樣的轉變
[00:16:31.640 --> 00:16:33.720]  或者受到這樣的影響
[00:16:33.720 --> 00:16:36.640]  如果屬主的人
[00:16:36.640 --> 00:16:39.960]  一群基督徒有一個reproduction number
[00:16:39.960 --> 00:16:41.240]  是多過1
[00:16:41.240 --> 00:16:44.280]  甚至乎好像COVID-19那樣2-2.5
[00:16:44.280 --> 00:16:47.640]  你有沒有幻想過這個世界會有什麼轉變
[00:16:47.640 --> 00:16:52.240]  你的reproduction number是多少?
[00:16:52.240 --> 00:16:54.240]  0.1?
[00:16:54.240 --> 00:16:57.040]  2?
[00:16:57.040 --> 00:16:58.040]  3?
[00:16:58.040 --> 00:17:00.040]  對上的一年
[00:17:00.040 --> 00:17:01.120]  不說這麼遠了
[00:17:01.120 --> 00:17:03.080]  他去了10個月,是不是?
[00:17:03.080 --> 00:17:04.320]  對上的一年
[00:17:04.320 --> 00:17:08.800]  其實我們有沒有主動將我們這個信仰
[00:17:08.800 --> 00:17:12.080]  去介紹給任何一個人
[00:17:12.080 --> 00:17:17.480]  這個是我覺得今天我們要問的事情
[00:17:17.480 --> 00:17:19.960]  反過來
[00:17:19.960 --> 00:17:22.920]  就是說炎和光是在說我們的生命
[00:17:22.920 --> 00:17:25.040]  就是我們有沒有那個活力
[00:17:25.040 --> 00:17:28.400]  N年前,就是十幾年前
[00:17:28.400 --> 00:17:29.400]  看過一本書
[00:17:29.400 --> 00:17:31.880]  是那時候我上的教會逼我看的
[00:17:31.880 --> 00:17:35.000]  這本書你聽完我說就不用賣了
[00:17:35.000 --> 00:17:37.440]  這本書叫做
