
[00:00:00.000 --> 00:00:03.000]  我們同心地禱告
[00:03:03.000 --> 00:03:06.000]  跪在那裏向觀眾籍叩頭
[00:03:06.000 --> 00:03:08.000]  特別是向自己國家的人民
[00:03:08.000 --> 00:03:12.000]  希望他們可以原諒他
[00:03:12.000 --> 00:03:14.000]  我不是要去拍耳去批評
[00:03:14.000 --> 00:03:16.000]  可能相撞只是一個意外
[00:03:16.000 --> 00:03:18.000]  可能有時人一時無心之失
[00:03:18.000 --> 00:03:20.000]  說錯話也不一定
[00:03:20.000 --> 00:03:25.000]  我很踏實地看到人性的掙扎
[00:03:25.000 --> 00:03:28.000]  究竟是我自己拿獎牌
[00:03:28.000 --> 00:03:30.000]  我自己榮耀重要
[00:03:30.000 --> 00:03:32.000]  但我看重我所屬的群隊
[00:03:32.000 --> 00:03:35.000]  整體的益處為重要
[00:03:35.000 --> 00:03:38.000]  我當中要做一些取捨
[00:03:38.000 --> 00:03:41.000]  怎樣才算是一位好的運動員
[00:03:41.000 --> 00:03:42.000]  除了運用他的技巧
[00:03:42.000 --> 00:03:44.000]  拿到獎牌這是好
[00:03:44.000 --> 00:03:47.000]  但我們也很緊張他背後的精神
[00:03:47.000 --> 00:03:50.000]  體育精神才行
[00:03:50.000 --> 00:03:52.000]  同樣作為一個屬靈的基督徒
[00:03:52.000 --> 00:03:56.000]  我們是否只要充分運用恩賜
[00:03:56.000 --> 00:03:59.000]  侍奉很有果效就行了
[00:03:59.000 --> 00:04:02.000]  有沒有一些背後很重要的屬靈理念
[00:04:02.000 --> 00:04:04.000]  我們不可以失落
[00:04:04.000 --> 00:04:06.000]  那些是更加重要的
[00:04:06.000 --> 00:04:09.000]  天家有一張屬靈成績表
[00:04:09.000 --> 00:04:13.000]  甚麼是拿分的基準
[00:04:13.000 --> 00:04:16.000]  在運動場上我自己拿獎
[00:04:16.000 --> 00:04:19.000]  這一對有好處是一個掙扎
[00:04:19.000 --> 00:04:21.000]  作為基督徒一個屬靈的群體
[00:04:21.000 --> 00:04:26.000]  是否我自己個人表現得很好
[00:04:26.000 --> 00:04:27.000]  所有人讚賞
[00:04:27.000 --> 00:04:30.000]  我丟下我所屬的信仰群體
[00:04:30.000 --> 00:04:31.000]  我不理會
[00:04:31.000 --> 00:04:33.000]  這樣也是屬靈
[00:04:33.000 --> 00:04:34.000]  這些很多掙扎
[00:04:34.000 --> 00:04:35.000]  我們不停在學習
[00:04:35.000 --> 00:04:38.000]  願意今天的經文給我們一些教導
[00:04:38.000 --> 00:04:41.000]  我們繼續看哥倫多的前書
[00:04:41.000 --> 00:04:42.000]  我們重溫一下
[00:04:42.000 --> 00:04:44.000]  之前的十一至十四章
[00:04:44.000 --> 00:04:46.000]  講論一些哥倫多前書
[00:04:46.000 --> 00:04:49.000]  哥倫多人去參與敬拜的一些場景
[00:04:49.000 --> 00:04:52.000]  很多次提到他們追求謊言
[00:04:52.000 --> 00:04:54.000]  似乎哥倫多人很熱衷
[00:04:54.000 --> 00:04:59.000]  去追求一些可以外顯的屬靈的恩賜
[00:04:59.000 --> 00:05:02.000]  因為被人看見好像威風一點
[00:05:02.000 --> 00:05:06.000]  是否做一種誇耀自己的工具
[00:05:06.000 --> 00:05:09.000]  這個現象可能和他們的神學觀有關
[00:05:09.000 --> 00:05:11.000]  我知道哥倫多人
[00:05:11.000 --> 00:05:14.000]  他們很深受希臘文化的影響
[00:05:14.000 --> 00:05:17.000]  主張一些二元論的思想
[00:05:17.000 --> 00:05:19.000]  他們把身體和靈魂
[00:05:19.000 --> 00:05:23.000]  把物質和非物質二分化
[00:05:23.000 --> 00:05:25.000]  他們表示物質世界
[00:05:25.000 --> 00:05:27.000]  他們高舉一個屬靈的智慧
[00:05:27.000 --> 00:05:30.000]  於是很多聖經學者就相信
[00:05:30.000 --> 00:05:32.000]  他們有一個太早實現的末世觀
[00:05:32.000 --> 00:05:35.000]  就是說當我信了主之後
[00:05:35.000 --> 00:05:38.000]  我覺得我現在已經處於末世
[00:05:38.000 --> 00:05:40.000]  既然我現在已經處於末世
[00:05:40.000 --> 00:05:44.000]  我在地上的生活如何去榮耀我自己
[00:05:44.000 --> 00:05:46.000]  就變得很重要
[00:05:46.000 --> 00:05:48.000]  假如現在已經處於末世
[00:05:48.000 --> 00:05:51.000]  如果我有一些神秘的屬靈經歷
[00:05:51.000 --> 00:05:54.000]  就好像和天上的國度有些聯繫
[00:05:54.000 --> 00:05:57.000]  好像屬靈比較厲害
[00:05:57.000 --> 00:06:01.000]  於是他們追求了很多神秘的屬靈經歷
[00:06:01.000 --> 00:06:03.000]  包括謊言就是其中一種
[00:06:03.000 --> 00:06:06.000]  所以保羅要去教導哥倫多的信徒
[00:06:06.000 --> 00:06:09.000]  屬靈的恩賜功能是為了建立教會
[00:06:09.000 --> 00:06:12.000]  在過去兩次的講道我們看了12章
[00:06:12.000 --> 00:06:15.000]  看到教會是基督的身體
[00:06:15.000 --> 00:06:17.000]  信徒互為肢體
[00:06:17.000 --> 00:06:18.000]  因此不分高低
[00:06:18.000 --> 00:06:20.000]  不是為了去表揚自己
[00:06:20.000 --> 00:06:24.000]  是為了讓整個教會得益處
[00:06:24.000 --> 00:06:27.000]  今天來到第13章
[00:06:27.000 --> 00:06:30.000]  保羅繼續提醒哥倫多信徒
[00:06:30.000 --> 00:06:34.000]  如何善用恩賜和神的心意
[00:06:34.000 --> 00:06:37.000]  在第12章31節的下段
[00:06:37.000 --> 00:06:41.000]  他說:「我現今將最妙的道指示給你們」
[00:06:41.000 --> 00:06:43.000]  「最妙」這個字是甚麼意思呢?
[00:06:43.000 --> 00:06:46.000]  「最妙」是指一個最超越的意思
[00:06:46.000 --> 00:06:49.000]  英文是superior, excellent
[00:06:49.000 --> 00:06:51.000]  即是一個最超越的東西
[00:06:51.000 --> 00:06:53.000]  超越甚麼呢?
[00:06:53.000 --> 00:06:54.000]  看回上文
[00:06:54.000 --> 00:06:55.000]  這個最妙的道
[00:06:55.000 --> 00:07:02.000]  我覺得很有可能是指去凌駕追求恩賜的方向
[00:07:02.000 --> 00:07:06.000]  這個比起追求屬靈恩賜
[00:07:06.000 --> 00:07:09.000]  更深遠的法則究竟是甚麼
[00:07:09.000 --> 00:07:12.000]  保羅在第13章很詳細的演繹
[00:07:12.000 --> 00:07:15.000]  第13章可以分為三個部分
[00:07:15.000 --> 00:07:19.000]  1至3節,4至7節,8至13節
[00:07:19.000 --> 00:07:23.000]  1至3節保羅用了三個平衡句
[00:07:23.000 --> 00:07:29.000]  「我如果能夠...卻沒有愛...就...」
[00:07:29.000 --> 00:07:32.000]  保羅用了很誇張的例子
[00:07:32.000 --> 00:07:34.000]  去訓練當時的哥倫多信徒
[00:07:34.000 --> 00:07:37.000]  「就算你多有恩賜,你侍奉多有果效
[00:07:37.000 --> 00:07:40.000]  如果你沒有愛作為你侍奉的動機
[00:07:40.000 --> 00:07:42.000]  不可以討神喜悅」
[00:07:42.000 --> 00:07:46.000]  如果作為愛是侍奉動機那麼重要的話
[00:07:46.000 --> 00:07:47.000]  甚麼是愛?
[00:07:47.000 --> 00:07:51.000]  保羅在4至7節用了15個全部都是動詞
[00:07:51.000 --> 00:07:53.000]  去演繹愛的特質
[00:07:53.000 --> 00:07:56.000]  我們很喜歡第4至7節
[00:07:56.000 --> 00:08:00.000]  確實是一篇很美麗的半詩歌題材
[00:08:00.000 --> 00:08:04.000]  但如果坐落在哥倫多前書的背景
[00:08:04.000 --> 00:08:07.000]  保羅的原意是為了要處理當時
[00:08:07.000 --> 00:08:10.000]  哥倫多教會很多的問題而去寫
[00:08:10.000 --> 00:08:14.000]  而不是普遍去撰寫一個愛的篇章
[00:08:14.000 --> 00:08:16.000]  到最後的8至13節
[00:08:16.000 --> 00:08:19.000]  保羅從一個末世的向度去比較
[00:08:19.000 --> 00:08:21.000]  恩賜和愛
[00:08:21.000 --> 00:08:23.000]  恩賜的本質是暫時
[00:08:23.000 --> 00:08:25.000]  而愛是永恆的
[00:08:25.000 --> 00:08:26.000]  再次去強調
[00:08:26.000 --> 00:08:29.000]  善用恩賜實踐真愛的挑戰是甚麼?
[00:08:29.000 --> 00:08:34.000]  我們今天要覆蓋的範圍都很多
[00:08:34.000 --> 00:08:38.000]  我不可以逐個恩賜逐個愛的屬性慢慢去講
[00:08:38.000 --> 00:08:40.000]  我會比較整體去思想究竟
[00:08:40.000 --> 00:08:44.000]  善用恩賜實踐真愛的學習是甚麼?
[00:08:44.000 --> 00:08:47.000]  我先來看第1至3節
[00:08:47.000 --> 00:08:52.000]  當時猶太的宗教受到猶太宗教傳統的影響
[00:08:52.000 --> 00:08:56.000]  基督在信仰上很看重三種活動
[00:08:56.000 --> 00:09:01.000]  敬拜、宣講神的話語和施捨
[00:09:01.000 --> 00:09:04.000]  信徒常常覺得自己很投身在這些活動
[00:09:04.000 --> 00:09:07.000]  顯得自己比較熟齡
[00:09:07.000 --> 00:09:10.000]  保羅就針對這三種宗教活動
[00:09:10.000 --> 00:09:13.000]  用一些很誇張的例子去訓練他們
[00:09:13.000 --> 00:09:15.000]  我們看第1節
[00:09:15.000 --> 00:09:18.000]  一些虛張聲勢的假敬拜
[00:09:18.000 --> 00:09:20.000]  如果我能夠講人間的方言
[00:09:20.000 --> 00:09:22.000]  甚至天使的語言
[00:09:22.000 --> 00:09:23.000]  如果沒有愛
[00:09:23.000 --> 00:09:26.000]  我成為命的羅響的筆一樣
[00:09:26.000 --> 00:09:28.000]  當時在敬拜的時候
[00:09:28.000 --> 00:09:31.000]  他們有時信徒有聖靈的感動
[00:09:31.000 --> 00:09:34.000]  會講到一些自己本來不懂的方言
[00:09:34.000 --> 00:09:35.000]  舉個例子
[00:09:35.000 --> 00:09:36.000]  本來我是講廣東話的
[00:09:36.000 --> 00:09:37.000]  可能我變了
[00:09:37.000 --> 00:09:39.000]  我懂得講法文也不一定
[00:09:39.000 --> 00:09:41.000]  因為其他人聽得見
[00:09:41.000 --> 00:09:42.000]  好像很厲害
[00:09:42.000 --> 00:09:45.000]  大家都不停熱衷地去追求
[00:09:45.000 --> 00:09:46.000]  保羅說
[00:09:46.000 --> 00:09:47.000]  如果你沒有愛
[00:09:47.000 --> 00:09:49.000]  甚至口才很厲害
[00:09:49.000 --> 00:09:52.000]  連靈界天使的話你都懂得講
[00:09:52.000 --> 00:09:54.000]  好像是命的羅響的筆
[00:09:54.000 --> 00:09:56.000]  羅和筆是當時
[00:09:56.000 --> 00:10:00.000]  去敬拜一些愛邦義教的工具
[00:10:00.000 --> 00:10:02.000]  好像我們現在的道教
[00:10:02.000 --> 00:10:04.000]  拎拎查查那些
[00:10:04.000 --> 00:10:05.000]  保羅說
[00:10:05.000 --> 00:10:07.000]  如果你沒有愛的高賢大智
[00:10:07.000 --> 00:10:09.000]  好像敬拜偶像那樣
[00:10:09.000 --> 00:10:10.000]  只是一個喧嘩
[00:10:10.000 --> 00:10:13.000]  空空洞洞言之無物
[00:10:13.000 --> 00:10:15.000]  在第2節
[00:10:15.000 --> 00:10:16.000]  保羅提到一個
[00:10:16.000 --> 00:10:18.000]  虛有權能的假教導
[00:10:18.000 --> 00:10:21.000]  他說如果有先知講道的能力
[00:10:21.000 --> 00:10:22.000]  明白各樣的奧秘
[00:10:22.000 --> 00:10:23.000]  各樣的知識
[00:10:23.000 --> 00:10:25.000]  甚至有齊備的信心
[00:10:25.000 --> 00:10:27.000]  令我可以移開這座山
[00:10:27.000 --> 00:10:30.000]  如果沒有愛就算不了什麼
[00:10:30.000 --> 00:10:32.000]  從神領受啟示
[00:10:32.000 --> 00:10:34.000]  有屬天的智慧
[00:10:34.000 --> 00:10:36.000]  有地上的知識
[00:10:36.000 --> 00:10:37.000]  屬天的有識
[00:10:37.000 --> 00:10:38.000]  屬地的有識
[00:10:38.000 --> 00:10:39.000]  很厲害
[00:10:39.000 --> 00:10:41.000]  就算你厲害到可以行神蹟
[00:10:41.000 --> 00:10:44.000]  將整座山給你移開也好
[00:10:44.000 --> 00:10:45.000]  如果沒有愛
[00:10:45.000 --> 00:10:48.000]  在神的眼中依然是微不足道
[00:10:48.000 --> 00:10:50.000]  第3節
[00:10:50.000 --> 00:10:53.000]  虛作善行的假奉獻
[00:10:53.000 --> 00:10:56.000]  我如果將我所有財產都給窮人
[00:10:56.000 --> 00:10:57.000]  犧牲自己
[00:10:57.000 --> 00:11:00.000]  將我的身體讓人誇讚
[00:11:00.000 --> 00:11:01.000]  註解到這裡
[00:11:01.000 --> 00:11:04.000]  讓人誇讚有另外一個股權是解造
[00:11:04.000 --> 00:11:07.000]  將我自己當作製品去焚燒
[00:11:07.000 --> 00:11:11.000]  就算我犧牲到極限也好
[00:11:11.000 --> 00:11:12.000]  如果沒有愛
[00:11:12.000 --> 00:11:14.000]  仍然對我無益
[00:11:14.000 --> 00:11:15.000]  在天家的戶口裡
[00:11:15.000 --> 00:11:18.000]  仍然沒有任何的得著
[00:11:18.000 --> 00:11:19.000]  總括來說
[00:11:19.000 --> 00:11:22.000]  保羅用了他們很追捧的
[00:11:22.000 --> 00:11:25.000]  五種屬靈的恩賜作為例子
[00:11:25.000 --> 00:11:28.000]  講了一個相同的原則
[00:11:28.000 --> 00:11:30.000]  不是不看重恩賜
[00:11:30.000 --> 00:11:32.000]  而是指出當時的林黛人
[00:11:32.000 --> 00:11:35.000]  他們運用恩賜的動機錯誤
[00:11:35.000 --> 00:11:36.000]  他們追捧某些恩賜
[00:11:36.000 --> 00:11:39.000]  作為一個工具去高舉自己
[00:11:39.000 --> 00:11:42.000]  自以為傲
[00:11:42.000 --> 00:11:44.000]  愛本身不是一種屬靈的恩賜
[00:11:44.000 --> 00:11:47.000]  而是去推動我們運用恩賜背後
[00:11:47.000 --> 00:11:50.000]  有一個未善的動力
[00:11:50.000 --> 00:11:52.000]  有時我們很想做好一個人
[00:11:52.000 --> 00:11:55.000]  我們不需要那種競爭的心態
[00:11:55.000 --> 00:11:57.000]  可能比起愛
[00:11:57.000 --> 00:11:59.000]  更加有即時的爆炸力
[00:11:59.000 --> 00:12:01.000]  讓我們發奮圖強
[00:12:01.000 --> 00:12:02.000]  我們試過
[00:12:02.000 --> 00:12:04.000]  不想讓別人看我發奮圖強
[00:12:04.000 --> 00:12:09.000]  但目標是要拆毀別人
[00:12:09.000 --> 00:12:12.000]  去成就自己
[00:12:12.000 --> 00:12:13.000]  特別是教會
[00:12:13.000 --> 00:12:16.000]  如果我們懷著一種自我表現的心態
[00:12:16.000 --> 00:12:18.000]  去使用我們的恩賜
[00:12:18.000 --> 00:12:21.000]  可能在事工裏很有成果
[00:12:21.000 --> 00:12:23.000]  可能得到很多人的稱讚
[00:12:23.000 --> 00:12:25.000]  但整個教會
[00:12:25.000 --> 00:12:27.000]  整個群體可能就會受虧損
[00:12:27.000 --> 00:12:29.000]  當時那麼多教會
[00:12:29.000 --> 00:12:32.000]  分黨派互相競爭
[00:12:32.000 --> 00:12:35.000]  作為第一次三次經文的反思
[00:12:35.000 --> 00:12:38.000]  我嘗試問第一個問題
[00:12:38.000 --> 00:12:41.000]  我為何要參與服事
[00:12:41.000 --> 00:12:43.000]  圖應是「窩福」
[00:12:43.000 --> 00:12:45.000]  我若能完成三福的訓練
[00:12:45.000 --> 00:12:47.000]  引一百人信主
[00:12:47.000 --> 00:12:49.000]  我若能精通原文
[00:12:49.000 --> 00:12:51.000]  聖經教很好的主日學
[00:12:51.000 --> 00:12:54.000]  用上我一半的工資去捐獻
[00:12:54.000 --> 00:12:57.000]  去落後國家宣教到我病倒也好
[00:12:57.000 --> 00:12:58.000]  如果沒有愛
[00:12:58.000 --> 00:13:01.000]  上帝說依然不可以榮耀神
[00:13:01.000 --> 00:13:03.000]  對我無益
[00:13:03.000 --> 00:13:05.000]  我為何要參與服事
[00:13:05.000 --> 00:13:07.000]  會否因為沒有人做
[00:13:07.000 --> 00:13:09.000]  我勉為其難
[00:13:09.000 --> 00:13:12.000]  會否做著做著做到已經麻木
[00:13:12.000 --> 00:13:15.000]  會否希望做著服事
[00:13:15.000 --> 00:13:18.000]  自奉去建立我自己的地位
[00:13:18.000 --> 00:13:22.000]  這幾次經文同時給我們很大的鼓勵
[00:13:22.000 --> 00:13:24.000]  我們不需要介懷
[00:13:24.000 --> 00:13:27.000]  自己某方面的恩賜不及其他人
[00:13:27.000 --> 00:13:29.000]  有一樣很寶貴的
[00:13:29.000 --> 00:13:30.000]  本錢人人都有
[00:13:30.000 --> 00:13:32.000]  不分年紀不分學歷
[00:13:32.000 --> 00:13:34.000]  隨時可以用來服事人的是甚麼
[00:13:34.000 --> 00:13:36.000]  是一份真正的愛
[00:13:36.000 --> 00:13:39.000]  如果愛是那麼重要
[00:13:39.000 --> 00:13:40.000]  基督徒的美德
[00:13:40.000 --> 00:13:43.000]  究竟保羅所說的愛是一種怎樣的愛
[00:13:43.000 --> 00:13:45.000]  愛有很多種
[00:13:45.000 --> 00:13:46.000]  有些是一種激情
[00:13:46.000 --> 00:13:48.000]  我們滿足人性的慾望
[00:13:48.000 --> 00:13:49.000]  例如性愛
[00:13:49.000 --> 00:13:52.000]  愛可以很美善的
[00:13:52.000 --> 00:13:55.000]  有親情又有愛
[00:13:55.000 --> 00:13:59.000]  而保羅所說的是一種更高超的愛
[00:13:59.000 --> 00:14:01.000]  是從神而來的愛
[00:14:01.000 --> 00:14:03.000]  不求回報無條件的愛
[00:14:03.000 --> 00:14:05.000]  自我犧牲的愛
[00:14:05.000 --> 00:14:08.000]  這個世界常常誤導我們
[00:14:08.000 --> 00:14:10.000]  愛好像是一種感覺
[00:14:10.000 --> 00:14:16.000]  很多流行曲
[00:14:16.000 --> 00:14:18.000]  很多電影
[00:14:18.000 --> 00:14:21.000]  將愛形成一個浪漫的氣氛
[00:14:21.000 --> 00:14:23.000]  一塊心形的牛扒
[00:14:23.000 --> 00:14:25.000]  加一束花是好的
[00:14:25.000 --> 00:14:27.000]  不過我們要知道
[00:14:27.000 --> 00:14:28.000]  吃完牛扒
[00:14:28.000 --> 00:14:30.000]  拼完一束花之後
[00:14:30.000 --> 00:14:33.000]  那些才是真正的挑戰
[00:14:33.000 --> 00:14:35.000]  如果大家有照顧過寶寶就知道
[00:14:35.000 --> 00:14:36.000]  寶寶出生的時候
[00:14:36.000 --> 00:14:39.000]  確實是一份很大的喜悅
[00:14:39.000 --> 00:14:41.000]  當你照顧寶寶的過程
[00:14:41.000 --> 00:14:44.000]  那種近乎黑板的生活
[00:14:44.000 --> 00:14:45.000]  就是一份激情
[00:14:45.000 --> 00:14:48.000]  可以幫你一直持久忍耐下去
[00:14:48.000 --> 00:14:51.000]  你真的願意為他作出犧牲
[00:14:51.000 --> 00:14:54.000]  很大的忍耐和韌力
[00:14:54.000 --> 00:14:56.000]  愛有持久的行動
[00:14:56.000 --> 00:14:58.000]  保羅在四至七節
[00:14:58.000 --> 00:15:01.000]  用了十五個全部都是動詞
[00:15:01.000 --> 00:15:03.000]  而且是一個持之以恆的形態
[00:15:03.000 --> 00:15:06.000]  來說明愛的特性是什麼
[00:15:06.000 --> 00:15:07.000]  剛才提過
[00:15:07.000 --> 00:15:09.000]  保羅是針對哥倫多教會
[00:15:09.000 --> 00:15:12.000]  不用恩賜而寫這個篇章
[00:15:12.000 --> 00:15:14.000]  我相信保羅是挑選了
[00:15:14.000 --> 00:15:16.000]  一些他們最缺乏的特質
[00:15:16.000 --> 00:15:18.000]  而列這個清單
[00:15:18.000 --> 00:15:19.000]  不過雖然不是一個
[00:15:19.000 --> 00:15:22.000]  很完整愛的屬性清單
[00:15:22.000 --> 00:15:24.000]  其中對愛的一些教導
[00:15:24.000 --> 00:15:25.000]  我相信都可以應用到
[00:15:25.000 --> 00:15:28.000]  我們平時的場合裡
[00:15:28.000 --> 00:15:30.000]  一起看一看四至七節
[00:15:30.000 --> 00:15:32.000]  我們簡單看一看
[00:15:32.000 --> 00:15:34.000]  十五個未述愛的行動
[00:15:34.000 --> 00:15:37.000]  忍耐已經很難了
[00:15:37.000 --> 00:15:39.000]  還要行久
[00:15:39.000 --> 00:15:41.000]  八個不頂不頂得住
[00:15:41.000 --> 00:15:44.000]  禁止你不可以做這八件事
[00:15:44.000 --> 00:15:46.000]  四個凡事
[00:15:46.000 --> 00:15:48.000]  凡事是什麼意思
[00:15:48.000 --> 00:15:50.000]  全部走不過一起
[00:15:50.000 --> 00:15:52.000]  容易嗎
[00:15:52.000 --> 00:15:55.000]  我嘗試將這十五個動詞
[00:15:55.000 --> 00:15:56.000]  分開四類
[00:15:56.000 --> 00:15:58.000]  第一種
[00:15:58.000 --> 00:15:59.000]  當我們面對
[00:15:59.000 --> 00:16:01.000]  其他人的虧欠的時候
[00:16:01.000 --> 00:16:02.000]  只能回應
[00:16:02.000 --> 00:16:03.000]  我是行久忍耐
[00:16:03.000 --> 00:16:05.000]  有因此
[00:16:05.000 --> 00:16:06.000]  我是不輕易發怒
[00:16:06.000 --> 00:16:08.000]  不計算人的惡
[00:16:08.000 --> 00:16:09.000]  當我們面對
[00:16:09.000 --> 00:16:11.000]  其他人的虧欠的時候
[00:16:11.000 --> 00:16:12.000]  其他人不足的時候
[00:16:12.000 --> 00:16:15.000]  以善代惡
[00:16:15.000 --> 00:16:17.000]  第二種
[00:16:17.000 --> 00:16:19.000]  面對我們自己的黑暗面
[00:16:19.000 --> 00:16:20.000]  我是不疾度
[00:16:20.000 --> 00:16:21.000]  不自誇
[00:16:21.000 --> 00:16:22.000]  不張狂
[00:16:22.000 --> 00:16:24.000]  不做害羞的事
[00:16:24.000 --> 00:16:27.000]  不求自己的益處
[00:16:27.000 --> 00:16:28.000]  面對自己
[00:16:28.000 --> 00:16:30.000]  要放下自己中心
[00:16:30.000 --> 00:16:32.000]  的自傲自誇
[00:16:32.000 --> 00:16:34.000]  第三類
[00:16:34.000 --> 00:16:36.000]  面對真理的規範
[00:16:36.000 --> 00:16:38.000]  愛是不喜歡不義
[00:16:38.000 --> 00:16:40.000]  只喜歡真理
[00:16:40.000 --> 00:16:42.000]  愛不是縱容
[00:16:42.000 --> 00:16:44.000]  第四類
[00:16:44.000 --> 00:16:46.000]  面對現實的限制
[00:16:46.000 --> 00:16:47.000]  凡是包容
[00:16:47.000 --> 00:16:48.000]  凡是相信
[00:16:48.000 --> 00:16:49.000]  凡是盼望
[00:16:49.000 --> 00:16:50.000]  凡是忍耐
[00:16:50.000 --> 00:16:54.000]  愛是紮根在永恆裡
[00:16:54.000 --> 00:16:56.000]  我們先來看第一類
[00:16:56.000 --> 00:16:57.000]  當我們面對
[00:16:57.000 --> 00:17:00.000]  其他人的虧欠的時候
[00:17:00.000 --> 00:17:01.000]  愛恆久忍耐
[00:17:01.000 --> 00:17:03.000]  有恩慈
[00:17:03.000 --> 00:17:04.000]  忍耐在這裡
[00:17:04.000 --> 00:17:06.000]  不是說對環境的忍耐
[00:17:06.000 --> 00:17:08.000]  是說愛和人際關係
[00:17:08.000 --> 00:17:12.000]  是人和人之間那種忍耐
[00:17:12.000 --> 00:17:13.000]  忍耐意味著
[00:17:13.000 --> 00:17:16.000]  自己在某程度上
[00:17:16.000 --> 00:17:18.000]  不是好受的處境
[00:17:18.000 --> 00:17:20.000]  縱然你自己覺得不好受
[00:17:20.000 --> 00:17:22.000]  你仍然能夠寬容
[00:17:22.000 --> 00:17:23.000]  能夠去容忍
[00:17:23.000 --> 00:17:26.000]  而這個忍耐是長期性
[00:17:26.000 --> 00:17:28.000]  恩慈是為了
[00:17:28.000 --> 00:17:30.000]  對方的好處
[00:17:30.000 --> 00:17:34.000]  而願意很仁慈地對待他
[00:17:34.000 --> 00:17:36.000]  針對哥林多的處境
[00:17:36.000 --> 00:17:37.000]  之前提過
[00:17:37.000 --> 00:17:40.000]  信徒之間彼此告狀
