
[00:00:00.000 --> 00:00:03.000]  (主席)大英節目門,大家平安。
[00:05:50.000 --> 00:05:52.000]  主耶穌是這樣說的,
[00:05:52.000 --> 00:05:57.000]  「如果你們若有彼此相愛的心」
[00:05:57.000 --> 00:06:00.000]  到你們了,再來一次。
[00:06:00.000 --> 00:06:01.000]  主耶穌說,
[00:06:01.000 --> 00:06:07.000]  「你們若有彼此相愛的心」
[00:06:07.000 --> 00:06:09.000]  差不多了,差不多了。
[00:06:09.000 --> 00:06:11.000]  我們再來背一次,越背越好。
[00:06:11.000 --> 00:06:14.000]  「你們若有彼此相愛的心,
[00:06:14.000 --> 00:06:21.000]  眾人就因此認出你們是我的門徒了。」
[00:06:21.000 --> 00:06:23.000]  所以,在基督徒,
[00:06:23.000 --> 00:06:25.000]  我們輪到我們的身份上高,
[00:06:25.000 --> 00:06:27.000]  你知道嗎?
[00:06:27.000 --> 00:06:30.000]  一個很重要的就是,
[00:06:30.000 --> 00:06:32.000]  我們人民有一個相愛的心,
[00:06:32.000 --> 00:06:36.000]  大英姐妹們,我們彼此相愛嗎?
[00:06:36.000 --> 00:06:38.000]  這個真的很重要的。
[00:06:38.000 --> 00:06:40.000]  所以,我們求主幫助我們,
[00:06:40.000 --> 00:06:44.000]  不要辜負了教會在主面前的領袖。
[00:06:44.000 --> 00:06:46.000]  在唐慶即將舉行的時候,
[00:06:46.000 --> 00:06:51.000]  求主幫我們真的學習,彼此要切實相愛。
[00:06:51.000 --> 00:06:53.000]  輪到相愛,大英姐妹們,
[00:06:53.000 --> 00:06:56.000]  不是以很多人來說,
[00:06:56.000 --> 00:06:59.000]  都好像不是一些什麼深奧的道理,
[00:06:59.000 --> 00:07:01.000]  它是很踏實的,
[00:07:01.000 --> 00:07:04.000]  它是跟我們的日常生活息息相關的。
[00:07:04.000 --> 00:07:06.000]  但既然是這樣的時候,
[00:07:06.000 --> 00:07:08.000]  我們是能夠將主的真理,
[00:07:08.000 --> 00:07:10.000]  放在我們日常的生活當中,
[00:07:10.000 --> 00:07:12.000]  每時每刻的。
[00:07:12.000 --> 00:07:14.000]  敢問一句,
[00:07:14.000 --> 00:07:16.000]  在近日當中,你覺得,
[00:07:16.000 --> 00:07:20.000]  最熱門的新聞話題是什麼?
[00:07:20.000 --> 00:07:23.000]  我想這一則新聞,
[00:07:23.000 --> 00:07:26.000]  都可能是我們日常談到的了。
[00:07:26.000 --> 00:07:28.000]  這兩個的大國,
[00:07:28.000 --> 00:07:30.000]  俄烏相爭的戰爭,
[00:07:30.000 --> 00:07:32.000]  請問由它第一天,
[00:07:32.000 --> 00:07:34.000]  在當中爆發以來,
[00:07:34.000 --> 00:07:35.000]  直至到如今,
[00:07:35.000 --> 00:07:37.000]  有多久的時間?
[00:07:37.000 --> 00:07:40.000]  超過了一百天了。
[00:07:40.000 --> 00:07:45.000]  哎呀,真是,我不知道大家的心情怎麼樣呢?
[00:07:45.000 --> 00:07:47.000]  這一百天,
[00:07:47.000 --> 00:07:50.000]  其實疫情都已經不簡單了。
[00:07:50.000 --> 00:07:52.000]  但是戰爭的殘酷,
[00:07:52.000 --> 00:07:54.000]  真是令到我們,
[00:07:54.000 --> 00:07:56.000]  那個矛盾是什麼呢?
[00:07:56.000 --> 00:07:58.000]  又不想看,
[00:07:58.000 --> 00:08:00.000]  但是又想知,
[00:08:00.000 --> 00:08:01.000]  是不是?
[00:08:01.000 --> 00:08:03.000]  時刻都掛住它們。
[00:08:03.000 --> 00:08:06.000]  特別我們做基督徒的,
[00:08:06.000 --> 00:08:07.000]  你有沒有在當中,
[00:08:07.000 --> 00:08:09.000]  當我們接到這個社區的時候,
[00:08:09.000 --> 00:08:11.000]  有沒有人這樣問過你任何問題?
[00:08:11.000 --> 00:08:12.000]  就是說,
[00:08:12.000 --> 00:08:13.000]  哎,
[00:08:13.000 --> 00:08:17.000]  你又經常跟我傳你們的信仰。
[00:08:17.000 --> 00:08:19.000]  但是我是沒有信仰的。
[00:08:19.000 --> 00:08:21.000]  不過你覺不覺得一件事呢?
[00:08:21.000 --> 00:08:23.000]  我們沒有信仰的,
[00:08:23.000 --> 00:08:24.000]  都尚且,
[00:08:24.000 --> 00:08:27.000]  未必一定會打架、打仗。
[00:08:27.000 --> 00:08:28.000]  但是你們說,
[00:08:28.000 --> 00:08:30.000]  你們有信仰的人,
[00:08:30.000 --> 00:08:32.000]  特別多仗打的,
[00:08:32.000 --> 00:08:33.000]  你有沒有聽過,
[00:08:33.000 --> 00:08:34.000]  那些不信耶穌的人,
[00:08:34.000 --> 00:08:37.000]  會這樣問過我們?
[00:08:37.000 --> 00:08:39.000]  最近我們收到很多這些,
[00:08:39.000 --> 00:08:40.000]  未信主的朋友,
[00:08:40.000 --> 00:08:42.000]  問我們的。
[00:08:42.000 --> 00:08:43.000]  你有沒有收到?
[00:08:43.000 --> 00:08:44.000]  喂,
[00:08:44.000 --> 00:08:45.000]  怎麼回答他好呢?
[00:08:45.000 --> 00:08:47.000]  你說怎麼回答他好?
[00:08:47.000 --> 00:08:48.000]  那你一定要查清楚,
[00:08:48.000 --> 00:08:50.000]  他說什麼先。
[00:08:50.000 --> 00:08:51.000]  那我們問他,
[00:08:51.000 --> 00:08:53.000]  說多一兩句來聽聽。
[00:08:53.000 --> 00:08:55.000]  就是在中東而已。
[00:08:55.000 --> 00:08:56.000]  是不是?
[00:08:56.000 --> 00:08:57.000]  你看看以色列,
[00:08:57.000 --> 00:08:59.000]  和它鄰近的國家。
[00:08:59.000 --> 00:09:00.000]  哦,
[00:09:00.000 --> 00:09:01.000]  各位,
[00:09:01.000 --> 00:09:03.000]  這樣我們就知道怎麼回答了。
[00:09:03.000 --> 00:09:04.000]  以色列,
[00:09:04.000 --> 00:09:07.000]  本身是不是一個有信仰的國家?
[00:09:07.000 --> 00:09:08.000]  他們有沒有信仰的?
[00:09:08.000 --> 00:09:09.000]  有。
[00:09:09.000 --> 00:09:12.000]  信什麼的話?
[00:09:12.000 --> 00:09:15.000]  以色列人信什麼的話?
[00:09:15.000 --> 00:09:16.000]  我聽到你講,
[00:09:16.000 --> 00:09:17.000]  就很開心。
[00:09:17.000 --> 00:09:19.000]  基督教是就好了。
[00:09:19.000 --> 00:09:20.000]  盼望是這樣。
[00:09:20.000 --> 00:09:21.000]  再來一次,
[00:09:21.000 --> 00:09:24.000]  以色列人信什麼的話?
[00:09:24.000 --> 00:09:26.000]  信什麼的話?
[00:09:26.000 --> 00:09:28.000]  猶太教的。
[00:09:28.000 --> 00:09:31.000]  請問它鄰近的國家是信什麼的?
[00:09:31.000 --> 00:09:32.000]  哦,
[00:09:32.000 --> 00:09:35.000]  所以就好像懂得回答了。
[00:09:35.000 --> 00:09:37.000]  雖然他們是有信仰的,
[00:09:37.000 --> 00:09:39.000]  但是就怎樣怎樣怎樣。
[00:09:39.000 --> 00:09:41.000]  對不對?
[00:09:41.000 --> 00:09:42.000]  但是各位,
[00:09:42.000 --> 00:09:43.000]  我們金會面對的問題,
[00:09:43.000 --> 00:09:46.000]  又好像比較棘手一點了。
[00:09:46.000 --> 00:09:48.000]  為什麼棘手一點?
[00:09:48.000 --> 00:09:50.000]  因為我們知道,
[00:09:50.000 --> 00:09:51.000]  原來金會的戰爭,
[00:09:51.000 --> 00:09:56.000]  那個複雜程度真的不是那麼簡單的。
[00:09:56.000 --> 00:10:00.000]  當兩國開始爭戰的時候,
[00:10:00.000 --> 00:10:02.000]  那邊的人就說了,
[00:10:02.000 --> 00:10:05.000]  為什麼俄羅斯制前蘇聯,
[00:10:05.000 --> 00:10:07.000]  會這樣都做得出的?
[00:10:07.000 --> 00:10:09.000]  原來當中的國民,
[00:10:09.000 --> 00:10:11.000]  有很多都是不知情的,
[00:10:11.000 --> 00:10:12.000]  消息封鎖的。
[00:10:12.000 --> 00:10:16.000]  但是現在科技發達的時候,
[00:10:16.000 --> 00:10:19.000]  人人都可以有相當的本領的。
[00:10:19.000 --> 00:10:21.000]  在國內當中,
[00:10:21.000 --> 00:10:22.000]  知道那些人,
[00:10:22.000 --> 00:10:23.000]  他們知道了之後,
[00:10:23.000 --> 00:10:25.000]  原來有不少人上街的。
[00:10:25.000 --> 00:10:27.000]  他們在當中公開表示,
[00:10:27.000 --> 00:10:30.000]  為什麼要打我們的鄰國呢?
[00:10:30.000 --> 00:10:32.000]  為什麼要打我們的弟兄呢?
[00:10:32.000 --> 00:10:34.000]  所以他們在當中,
[00:10:34.000 --> 00:10:36.000]  上到大街的時候就說了,
[00:10:36.000 --> 00:10:38.000]  沒有戰爭,
[00:10:38.000 --> 00:10:40.000]  這個是一個異舉來的。
[00:10:40.000 --> 00:10:41.000]  但是請問一做了之後,
[00:10:41.000 --> 00:10:43.000]  發生什麼事?
[00:10:43.000 --> 00:10:44.000]  是囉,
[00:10:44.000 --> 00:10:47.000]  又捉去坐牢了。
[00:10:47.000 --> 00:10:48.000]  但是各位,
[00:10:48.000 --> 00:10:49.000]  不容易啊,
[00:10:49.000 --> 00:10:51.000]  人憑良心做事,
[00:10:51.000 --> 00:10:53.000]  但是很多時候良心,
[00:10:53.000 --> 00:10:55.000]  在當中實行出來的時候,
[00:10:55.000 --> 00:10:58.000]  原來要付代價的。
[00:10:58.000 --> 00:11:00.000]  我們真的發現到,
[00:11:00.000 --> 00:11:01.000]  很多人都說,
[00:11:01.000 --> 00:11:02.000]  會不會是末世臨近呢?
[00:11:02.000 --> 00:11:04.000]  你怎麼看?
[00:11:04.000 --> 00:11:06.000]  你覺得是嗎?
[00:11:06.000 --> 00:11:07.000]  我們發現到,
[00:11:07.000 --> 00:11:09.000]  特別可能在末世臨近的時候,
[00:11:09.000 --> 00:11:11.000]  大概這十幾二十年了,
[00:11:11.000 --> 00:11:13.000]  之前我只聽一句說話的,
[00:11:13.000 --> 00:11:15.000]  是在我們這群長者裡面,
[00:11:15.000 --> 00:11:16.000]  經常這樣說話的,
[00:11:16.000 --> 00:11:17.000]  就是說什麼呢?
[00:11:17.000 --> 00:11:20.000]  我都活到一把年紀了,
[00:11:20.000 --> 00:11:22.000]  有什麼沒見過的?
[00:11:22.000 --> 00:11:23.000]  但是你覺不覺得,
[00:11:23.000 --> 00:11:25.000]  近這十幾二十年裡面,
[00:11:25.000 --> 00:11:26.000]  類似這些說話,
[00:11:26.000 --> 00:11:28.000]  就很少再聽了。
[00:11:28.000 --> 00:11:29.000]  對不對?
[00:11:29.000 --> 00:11:31.000]  你說你活到一把年紀,
[00:11:31.000 --> 00:11:33.000]  有什麼沒見過?
[00:11:33.000 --> 00:11:35.000]  以前可能就是這樣的,
[00:11:35.000 --> 00:11:36.000]  但是現在呢?
[00:11:36.000 --> 00:11:38.000]  原來在末世裡面,
[00:11:38.000 --> 00:11:40.000]  我們即將會有更多的東西,
[00:11:40.000 --> 00:11:43.000]  是我們從來都沒見過的,
[00:11:43.000 --> 00:11:45.000]  令到我們信心,
[00:11:45.000 --> 00:11:48.000]  借用剛才的師哥所說,
[00:11:48.000 --> 00:11:50.000]  可能真的會稍有動搖的,
[00:11:50.000 --> 00:11:52.000]  並且我們又發現到一件事,
[00:11:52.000 --> 00:11:53.000]  有人告訴我,
[00:11:53.000 --> 00:11:56.000]  彭牧師以前都聽過烏克蘭的,
[00:11:56.000 --> 00:11:58.000]  但是就不是很留意,
[00:11:58.000 --> 00:11:59.000]  但是這次這件事,
[00:11:59.000 --> 00:12:01.000]  誰不知原來我們在加拿大,
[00:12:01.000 --> 00:12:02.000]  有這麼多烏克蘭人的,
[00:12:02.000 --> 00:12:03.000]  你們知不知道,
[00:12:03.000 --> 00:12:04.000]  原來我們加拿大,
[00:12:04.000 --> 00:12:05.000]  有很多烏克蘭人的?
[00:12:05.000 --> 00:12:07.000]  你們知道的嗎?
[00:12:07.000 --> 00:12:09.000]  你都會說烏克蘭話的,
[00:12:09.000 --> 00:12:10.000]  對不對?
[00:12:10.000 --> 00:12:11.000]  不懂,
[00:12:11.000 --> 00:12:12.000]  那你又知道他們是烏克蘭人?
[00:12:12.000 --> 00:12:13.000]  對不對?
[00:12:13.000 --> 00:12:15.000]  我們真的發現到,
[00:12:15.000 --> 00:12:17.000]  原來有這麼多烏克蘭人的,
[00:12:17.000 --> 00:12:22.000]  而且在他們離開的時候,
[00:12:22.000 --> 00:12:23.000]  遷移的時候,
[00:12:23.000 --> 00:12:25.000]  大家有沒有留心到?
[00:12:25.000 --> 00:12:27.000]  他們的汽車裡面,
[00:12:27.000 --> 00:12:29.000]  就原來很多時候都擺了一些相片,
[00:12:29.000 --> 00:12:31.000]  而那些相片,
[00:12:31.000 --> 00:12:33.000]  大概就是這些相片來的,
[00:12:33.000 --> 00:12:35.000]  代表著什麼?
[00:12:35.000 --> 00:12:39.000]  其實也有人跟我說,
[00:12:39.000 --> 00:12:43.000]  他說這次會不會跟我們所敬拜的,
[00:12:43.000 --> 00:12:46.000]  所相信的都相同呢?
[00:12:46.000 --> 00:12:47.000]  各位,
[00:12:47.000 --> 00:12:48.000]  我們面對的問題,
[00:12:48.000 --> 00:12:50.000]  越來越複雜了,
[00:12:50.000 --> 00:12:52.000]  敢問你一句,
[00:12:52.000 --> 00:12:55.000]  金會在兩國的戰爭裡面,
[00:12:55.000 --> 00:12:59.000]  請問哪一個元首,
[00:12:59.000 --> 00:13:03.000]  有所謂信耶穌的?
[00:13:03.000 --> 00:13:05.000]  是誰?
[00:13:05.000 --> 00:13:07.000]  那我們知道,
[00:13:07.000 --> 00:13:09.000]  烏克蘭的總統,
[00:13:09.000 --> 00:13:10.000]  最近復活節,
[00:13:10.000 --> 00:13:13.000]  他也有在當中參加教會聚會的,
[00:13:13.000 --> 00:13:14.000]  那這個不難理解的,
[00:13:14.000 --> 00:13:16.000]  是不是?
[00:13:16.000 --> 00:13:17.000]  但是請問,
[00:13:17.000 --> 00:13:20.000]  普京又是信什麼的?
[00:13:20.000 --> 00:13:23.000]  普京信什麼的?
[00:13:23.000 --> 00:13:25.000]  他沒有信仰的,
[00:13:25.000 --> 00:13:27.000]  普京請問信什麼的?
[00:13:27.000 --> 00:13:28.000]  不是,
[00:13:28.000 --> 00:13:30.000]  有逃避症的,
[00:13:30.000 --> 00:13:31.000]  他真的有信仰的,
[00:13:31.000 --> 00:13:33.000]  他有什麼信仰呢?
[00:13:33.000 --> 00:13:35.000]  這裡呢,
[00:13:35.000 --> 00:13:37.000]  不單只是記者訪問的,
[00:13:37.000 --> 00:13:39.000]  還有在他們自己的國內裡面,
[00:13:39.000 --> 00:13:41.000]  全部都知道一件事的,
[00:13:41.000 --> 00:13:43.000]  普京是有信仰的,
[00:13:43.000 --> 00:13:46.000]  他有去教堂的,
[00:13:46.000 --> 00:13:48.000]  他今年的復活節,
[00:13:48.000 --> 00:13:49.000]  有出席的,
[00:13:49.000 --> 00:13:50.000]  他去年的聖誕節,
[00:13:50.000 --> 00:13:51.000]  下面那張照片,
[00:13:51.000 --> 00:13:53.000]  他同樣都有出席的,
[00:13:53.000 --> 00:13:54.000]  可以說差不多,
[00:13:54.000 --> 00:13:56.000]  過往的年日裡面,
[00:13:56.000 --> 00:13:57.000]  他時時都有出席的,
[00:13:57.000 --> 00:13:59.000]  在他自己的家裡,
[00:13:59.000 --> 00:14:01.000]  他的附近裡面,
[00:14:01.000 --> 00:14:03.000]  他自己也有一間小的教堂的,
[00:14:03.000 --> 00:14:04.000]  各位,
[00:14:04.000 --> 00:14:06.000]  人家就問我們,
[00:14:06.000 --> 00:14:09.000]  發生了什麼事呢?
[00:14:09.000 --> 00:14:14.000]  大英姐妹們,
[00:14:14.000 --> 00:14:15.000]  我們怎樣回答?
[00:14:15.000 --> 00:14:16.000]  難不難?
[00:14:16.000 --> 00:14:18.000]  我開始明白了,
[00:14:18.000 --> 00:14:19.000]  我有沒有說錯?
[00:14:19.000 --> 00:14:22.000]  如果我們沒怎麼傳福音的,
[00:14:22.000 --> 00:14:24.000]  不是經常傳福音的,
[00:14:24.000 --> 00:14:25.000]  我們面對的挑戰,
[00:14:25.000 --> 00:14:28.000]  應該是少的,
[00:14:28.000 --> 00:14:31.000]  但是如果我們經常去傳福音的呢,
[00:14:31.000 --> 00:14:32.000]  大英姐妹們,
[00:14:32.000 --> 00:14:33.000]  這些問題,
[00:14:33.000 --> 00:14:35.000]  必定會問得到的,
[00:14:35.000 --> 00:14:36.000]  發生什麼事呢?
[00:14:36.000 --> 00:14:37.000]  是不是?
[00:14:37.000 --> 00:14:40.000]  這次我們說,
[00:14:40.000 --> 00:14:42.000]  他們是什麼教的?
[00:14:42.000 --> 00:14:43.000]  說完他們之後,
[00:14:43.000 --> 00:14:44.000]  原來天主教在當中,
[00:14:44.000 --> 00:14:47.000]  又說他們回頭的,
[00:14:47.000 --> 00:14:48.000]  請問我們這次,
[00:14:48.000 --> 00:14:53.000]  要怎樣為主做見證呢?
[00:14:53.000 --> 00:14:54.000]  大英姐妹們,
[00:14:54.000 --> 00:14:56.000]  讓我們在當中,
[00:14:56.000 --> 00:14:58.000]  不要迷失方向,
[00:14:58.000 --> 00:14:59.000]  我們自己在當中,
[00:14:59.000 --> 00:15:01.000]  再問多一個問題,
[00:15:01.000 --> 00:15:02.000]  你說今時今日,
[00:15:02.000 --> 00:15:03.000]  全球裡面,
[00:15:03.000 --> 00:15:05.000]  其實最多的是,
[00:15:05.000 --> 00:15:08.000]  哪一方的信徒呢?
[00:15:08.000 --> 00:15:10.000]  是什麼信徒?
[00:15:10.000 --> 00:15:11.000]  伊斯蘭教嗎?
[00:15:11.000 --> 00:15:12.000]  是呀,
[00:15:12.000 --> 00:15:13.000]  也很多的,
[00:15:13.000 --> 00:15:14.000]  越來越多的,
[00:15:14.000 --> 00:15:16.000]  透過我們很開心,
[00:15:16.000 --> 00:15:17.000]  我們喜歡小朋友,
[00:15:17.000 --> 00:15:19.000]  是不是?
[00:15:19.000 --> 00:15:21.000]  他們當中的信徒,
[00:15:21.000 --> 00:15:22.000]  生了很多的,
[00:15:22.000 --> 00:15:23.000]  是不是?
[00:15:23.000 --> 00:15:24.000]  只是這一方面,
[00:15:24.000 --> 00:15:25.000]  也很多的,
[00:15:25.000 --> 00:15:26.000]  增長,
[00:15:26.000 --> 00:15:27.000]  你覺得還有什麼信徒,
[00:15:27.000 --> 00:15:30.000]  是很多的?
[00:15:30.000 --> 00:15:31.000]  但是各位,
[00:15:31.000 --> 00:15:32.000]  說來說去,
[00:15:32.000 --> 00:15:33.000]  你知不知道,
[00:15:33.000 --> 00:15:34.000]  全球當中最多的是,
[00:15:34.000 --> 00:15:36.000]  哪一方的信徒呢?
[00:15:36.000 --> 00:15:38.000]  答案就是,
[00:15:38.000 --> 00:15:41.000]  胡理胡徒,
[00:15:41.000 --> 00:15:44.000]  包括基督徒在內,
[00:15:44.000 --> 00:15:45.000]  是呀,
[00:15:45.000 --> 00:15:47.000]  你不要以為,
[00:15:47.000 --> 00:15:48.000]  那些人說,
[00:15:48.000 --> 00:15:50.000]  我也是基督徒來的,
[00:15:50.000 --> 00:15:51.000]  各位,
[00:15:51.000 --> 00:15:54.000]  他一定是主要的門徒,
[00:15:54.000 --> 00:15:55.000]  你傳福音,
[00:15:55.000 --> 00:15:56.000]  你怎樣面對呢?
[00:15:56.000 --> 00:15:57.000]  如果你給別人一張單張,
[00:15:57.000 --> 00:15:58.000]  有時候別人跟你說,
[00:15:58.000 --> 00:15:59.000]  可以了,
[00:15:59.000 --> 00:16:00.000]  不用跟我說了,
[00:16:00.000 --> 00:16:01.000]  我相信耶穌的,
[00:16:01.000 --> 00:16:02.000]  你會不會說,
[00:16:02.000 --> 00:16:03.000]  感謝神,
[00:16:03.000 --> 00:16:04.000]  感謝耶穌,
[00:16:04.000 --> 00:16:05.000]  那我向下一個傳了,
[00:16:05.000 --> 00:16:08.000]  你是不是這樣就停下來的?
[00:16:08.000 --> 00:16:09.000]  我們法人道,
[00:16:09.000 --> 00:16:12.000]  如果你願意再跟他談的話,
[00:16:12.000 --> 00:16:13.000]  有很多時候那個答案,
[00:16:13.000 --> 00:16:14.000]  你都會覺得,
[00:16:14.000 --> 00:16:15.000]  不是呀,
[00:16:15.000 --> 00:16:17.000]  我要繼續講福音,
[00:16:17.000 --> 00:16:19.000]  你怎樣面對以下的答案呢?
[00:16:19.000 --> 00:16:21.000]  你不用跟我說了,
[00:16:21.000 --> 00:16:22.000]  我都是相信耶穌的,
[00:16:22.000 --> 00:16:24.000]  我告訴你,
[00:16:24.000 --> 00:16:27.000]  我幾十年前,
[00:16:27.000 --> 00:16:29.000]  你可能都還沒出世,
