
[00:00:00.000 --> 00:00:01.660]  悲一般的時代
[00:05:33.080 --> 00:05:34.600]  知道耶穌回答得好
[00:05:34.600 --> 00:05:39.520]  就問他 解命中哪一條是第一的
[00:05:39.520 --> 00:05:42.160]  你從字面的角度來看
[00:05:42.160 --> 00:05:42.920]  這個文士
[00:05:42.920 --> 00:05:45.320]  這個猶太的律法專家
[00:05:45.320 --> 00:05:48.840]  似乎和前面來過的文士是很不一樣
[00:05:48.840 --> 00:05:51.720]  他聽了耶穌的辯論
[00:05:51.720 --> 00:05:53.440]  他覺得耶穌回答得很好
[00:05:53.440 --> 00:05:57.240]  他不是來找耶穌麻煩的
[00:05:57.240 --> 00:06:02.080]  他留心觀看了耶穌四場的比試
[00:06:02.080 --> 00:06:07.000]  他留心聆聽了耶穌每一場的回答
[00:06:07.000 --> 00:06:09.800]  他深深被耶穌所感動
[00:06:09.800 --> 00:06:13.480]  他仰慕耶穌的英勇
[00:06:13.480 --> 00:06:15.120]  仰慕耶穌的才智
[00:06:15.120 --> 00:06:17.840]  於是他前來問耶穌一個
[00:06:17.840 --> 00:06:22.560]  對於律法師來說是最重要的一個問題
[00:06:22.560 --> 00:06:23.720]  這個問題是
[00:06:23.720 --> 00:06:27.440]  在解命當中哪一條是首要
[00:06:27.440 --> 00:06:32.000]  哪一條是第一是最重要的
[00:06:32.000 --> 00:06:33.400]  法律學者告訴我們
[00:06:33.400 --> 00:06:36.440]  其實所有複雜的法律系統
[00:06:36.440 --> 00:06:38.960]  都難免會出現
[00:06:38.960 --> 00:06:43.720]  律例、典章、解命的一些衝撞
[00:06:43.720 --> 00:06:46.000]  究竟在這麼多的衝撞
[00:06:46.000 --> 00:06:47.720]  這麼多的解命當中
[00:06:47.720 --> 00:06:48.880]  哪一條是最重要的
[00:06:48.880 --> 00:06:53.240]  我想很多人都聽過或者想過這個問題
[00:06:53.240 --> 00:06:54.120]  聖經告訴我們
[00:06:54.120 --> 00:06:58.120]  我們要當孝敬父母
[00:06:58.120 --> 00:07:00.160]  但是如果有一天你父母說
[00:07:00.160 --> 00:07:02.400]  你今天不要去教會了
[00:07:02.400 --> 00:07:04.480]  就衝撞了第四屆
[00:07:04.480 --> 00:07:06.040]  當孝敬父母在第五屆
[00:07:06.040 --> 00:07:09.200]  但是衝撞了要守安息日
[00:07:09.200 --> 00:07:10.680]  那怎麼辦呢
[00:07:10.680 --> 00:07:14.240]  第四屆強一點還是第五屆強一點
[00:07:14.240 --> 00:07:17.920]  你開始明白這個問題的重要性
[00:07:17.920 --> 00:07:20.360]  這個人不是隨便找一些問題來說
[00:07:20.360 --> 00:07:22.440]  他在問一個
[00:07:22.440 --> 00:07:25.880]  熱熱心腫影響心軟的問題
[00:07:25.880 --> 00:07:28.880]  也是不容易去解答
[00:07:28.880 --> 00:07:30.760]  不容易解答的原因是
[00:07:30.760 --> 00:07:34.600]  因爲當時的猶太老師
[00:07:34.600 --> 00:07:37.800]  他們已經看完整本舊約的聖經裏面
[00:07:37.800 --> 00:07:42.440]  在那裏搜獵了613條的解命
[00:07:42.440 --> 00:07:44.880]  613條
[00:07:44.880 --> 00:07:48.800]  當中有365條是禁令
[00:07:48.800 --> 00:07:50.520]  就是Prohibition
[00:07:50.520 --> 00:07:53.280]  叫你不要做什麼東西
[00:07:53.280 --> 00:07:56.800]  另外有248條是命令
[00:07:56.800 --> 00:07:57.320]  是正面的
[00:07:57.320 --> 00:07:58.240]  一個是負面的
[00:07:58.240 --> 00:07:59.120]  不要做這些
[00:07:59.120 --> 00:08:00.640]  另一個是正面的
[00:08:00.640 --> 00:08:02.520]  要做這些
[00:08:02.520 --> 00:08:04.160]  不要殺人
[00:08:04.160 --> 00:08:05.160]  要愛人
[00:08:05.160 --> 00:08:07.240]  你聽不聽到這個分別
[00:08:07.240 --> 00:08:10.600]  於是在這613條裏面
[00:08:10.600 --> 00:08:12.120]  他在問耶穌
[00:08:12.120 --> 00:08:14.360]  哪一條排第一
[00:08:14.360 --> 00:08:18.240]  哪一條是整套律法的總綱
[00:08:18.240 --> 00:08:27.520]  哪一條是整個律法系統的靈魂所在
[00:08:27.520 --> 00:08:31.280]  我想帶你去看馬太福音的《平行經文》
[00:08:31.280 --> 00:08:33.200]  馬可記載了這個故事
[00:08:33.200 --> 00:08:37.720]  在馬太福音第22章裏一樣記載了
[00:08:37.720 --> 00:08:39.120]  你看看馬太怎麼寫
[00:08:39.120 --> 00:08:40.560]  馬太這麼說
[00:08:40.560 --> 00:08:45.840]  「法利塞人聽見耶穌堵住了殺到該人的口第四輪
[00:08:45.840 --> 00:08:47.360]  他們就聚集在一起
[00:08:47.360 --> 00:08:49.480]  其中有一個律法師
[00:08:49.480 --> 00:08:50.760]  他仰慕耶穌
[00:08:50.760 --> 00:08:53.120]  就問他老師
[00:08:53.120 --> 00:08:57.440]  律法上的解命哪一條是最大的
[00:08:57.440 --> 00:08:59.360]  馬太說他仰慕耶穌
[00:08:59.360 --> 00:09:00.960]  是不是啊?
[00:09:00.960 --> 00:09:01.720]  其實不是啊
[00:09:01.720 --> 00:09:03.560]  是我老作而已
[00:09:03.560 --> 00:09:05.040]  如果你看回你的聖經
[00:09:05.040 --> 00:09:06.520]  他不是仰慕耶穌
[00:09:06.520 --> 00:09:11.000]  其中有一個律法師見到耶穌堵住了所有人的口
[00:09:11.000 --> 00:09:16.320]  他就來試探耶穌
[00:09:16.320 --> 00:09:18.000]  在這個時候我們開始驚訝
[00:09:18.000 --> 00:09:20.320]  發現這位年輕有爲
[00:09:20.320 --> 00:09:23.040]  我當他是年輕的一個律師
[00:09:23.040 --> 00:09:24.560]  他笑裏藏刀
[00:09:24.560 --> 00:09:26.680]  他是一個奸國
[00:09:26.680 --> 00:09:32.760]  他原來是聖殿爭霸劇中裏面最後的一個大魔頭
[00:09:32.760 --> 00:09:34.560]  爲何我說他是最後一個大魔頭
[00:09:34.560 --> 00:09:38.160]  因爲《猛虎音》第十二章第三十四節告訴我們
[00:09:38.160 --> 00:09:42.040]  從此以後再沒有人敢問耶穌問題
[00:09:42.040 --> 00:09:44.800]  我說林牧師還有第五個回合
[00:09:44.800 --> 00:09:47.040]  還有第六第七個回合是什麼
[00:09:47.040 --> 00:09:49.000]  第六第七個回合
[00:09:49.000 --> 00:09:51.400]  大衛的後裔寡婦的小前任
[00:09:51.400 --> 00:09:53.160]  當中是沒有人問耶穌問題
[00:09:53.160 --> 00:09:56.080]  是耶穌的帝國反擊戰
[00:09:56.080 --> 00:09:58.440]  是耶穌出題目給他們
[00:09:58.440 --> 00:10:03.640]  是耶穌去轟炸他們
[00:10:03.640 --> 00:10:06.480]  這個律法師前來試探耶穌
[00:10:06.480 --> 00:10:08.240]  他試探的開波
[00:10:08.240 --> 00:10:09.320]  笑裏藏刀
[00:10:09.320 --> 00:10:12.000]  他叫耶穌做老師
[00:10:12.000 --> 00:10:14.080]  但他不是真心尊重耶穌
[00:10:14.080 --> 00:10:18.520]  他只是一個虛假的名號
[00:10:18.520 --> 00:10:19.160]  他問耶穌
[00:10:19.160 --> 00:10:22.480]  律法的誡命當中哪一條最大
[00:10:22.480 --> 00:10:24.160]  他想找耶穌的弱點
[00:10:24.160 --> 00:10:28.480]  他想捉耶穌的痛腳
[00:10:28.480 --> 00:10:32.560]  你猜耶穌知不知道他邪惡的動機
[00:10:32.560 --> 00:10:34.120]  如果你看了耶穌的故事這麼久
[00:10:34.120 --> 00:10:36.440]  你知道耶穌當然知道
[00:10:36.440 --> 00:10:39.720]  一眼看他就知道他奸定是忠
[00:10:39.720 --> 00:10:41.680]  然而耶穌如何回答他
[00:10:41.680 --> 00:10:46.600]  耶穌用愛心和耐性去回答律法師
[00:10:46.600 --> 00:10:47.760]  我想帶你看看耶穌
[00:10:47.760 --> 00:10:50.760]  耶穌是知道
[00:10:50.760 --> 00:10:52.160]  他是你找耶穌做下凡
[00:10:52.160 --> 00:10:54.760]  願意耶穌回答他
[00:10:54.760 --> 00:11:00.720]  要引導他進入天國
[00:11:00.720 --> 00:11:03.000]  《馬爾福音》第十二章第二十九節這麼說
[00:11:03.000 --> 00:11:03.720]  耶穌回答說
[00:11:03.720 --> 00:11:06.040]  第一是以色列
[00:11:06.040 --> 00:11:08.320]  你要聽主
[00:11:08.320 --> 00:11:10.720]  我們的上帝是獨一的主
[00:11:10.720 --> 00:11:14.000]  耶穌帶我們回到舊約聖經裏面的生命記
[00:11:14.000 --> 00:11:16.200]  生命記的第六章
[00:11:16.200 --> 00:11:17.240]  對於以色列人來說
[00:11:17.240 --> 00:11:19.000]  可能最有名的一段聖經
[00:11:19.000 --> 00:11:20.240]  叫Shema
[00:11:20.240 --> 00:11:21.200]  有沒有聽過
[00:11:21.200 --> 00:11:23.200]  Shema
[00:11:23.200 --> 00:11:26.280]  很多年前我們在美國的時候
[00:11:26.280 --> 00:11:29.160]  那時候我想我的小孩都是嬰兒
[00:11:29.160 --> 00:11:32.960]  有一次我和我太太去一間美國的教會
[00:11:32.960 --> 00:11:35.800]  去他們主日的敬拜
[00:11:35.800 --> 00:11:36.840]  但是我們去早了
[00:11:36.840 --> 00:11:39.360]  所以去早了一個小時
[00:11:39.360 --> 00:11:41.280]  於是只有我們一家人
[00:11:41.280 --> 00:11:45.600]  找個位置坐在上面上層的帆舞樓那些位置
[00:11:45.600 --> 00:11:47.840]  在那裏等人來的時候
[00:11:47.840 --> 00:11:49.760]  我們四圍看一看
[00:11:49.760 --> 00:11:54.960]  然後在那個上層看到前面有一個很大的橫幅
[00:11:54.960 --> 00:11:56.640]  很大的牌匾
[00:11:56.640 --> 00:12:00.120]  有兩個希伯來文字
[00:12:00.120 --> 00:12:02.320]  我當時看了也不好意思
[00:12:02.320 --> 00:12:05.400]  因爲已經忘記了那些希伯來文字了
[00:12:05.400 --> 00:12:06.280]  但是我太太問我
[00:12:06.280 --> 00:12:09.280]  她說她在寫些什麼
[00:12:09.280 --> 00:12:10.000]  我看了很久
[00:12:10.000 --> 00:12:11.200]  我終於突然間想起
[00:12:11.200 --> 00:12:12.400]  我知道她在寫什麼
[00:12:12.400 --> 00:12:15.240]  她寫Shema o Israel
[00:12:15.240 --> 00:12:18.680]  以色列你要聽
[00:12:18.680 --> 00:12:22.640]  原來那家教會以前是猶太人的會堂
[00:12:22.640 --> 00:12:24.280]  不過他們倒閉了
[00:12:24.280 --> 00:12:26.160]  於是那個教會買了一個地方
[00:12:26.160 --> 00:12:28.640]  拿來變成耶和華
[00:12:28.640 --> 00:12:32.440]  耶穌的Shema o Israel
[00:12:32.440 --> 00:12:36.960]  原來這句話是你走進去
[00:12:36.960 --> 00:12:41.000]  每個主日或者他們的安息日的時候
[00:12:41.000 --> 00:12:44.040]  拉比去呼喊衆人的時候
[00:12:44.040 --> 00:12:45.480]  Shema o Israel
[00:12:45.480 --> 00:12:48.720]  大家要聽
[00:12:48.720 --> 00:12:49.880]  在古時的時候
[00:12:49.880 --> 00:12:52.560]  到崇拜的時候
[00:12:52.560 --> 00:12:55.520]  那個教會有個鐘聲
[00:12:55.520 --> 00:12:57.920]  然後整個town的人靜下來
[00:12:57.920 --> 00:12:59.240]  知道是崇拜的時候
[00:12:59.240 --> 00:13:04.920]  要開始翻譯Shema o Israel
[00:13:04.920 --> 00:13:06.200]  是每個主日
[00:13:06.200 --> 00:13:08.560]  每個安息日都會聽到的東西
[00:13:08.560 --> 00:13:10.200]  不單止是這樣
[00:13:10.200 --> 00:13:11.760]  有聖經學者告訴我們
[00:13:11.760 --> 00:13:13.600]  當時有些敬虔的猶太人
[00:13:13.600 --> 00:13:16.600]  他每天會背誦Shema兩次
[00:13:16.600 --> 00:13:17.520]  早一次
[00:13:17.520 --> 00:13:18.360]  晚一次
[00:13:18.360 --> 00:13:19.560]  Shema o Israel
[00:13:19.560 --> 00:13:23.440]  以色列人你們要聽
[00:13:23.440 --> 00:13:24.200]  耶穌是誰
[00:13:24.200 --> 00:13:25.840]  耶穌是真以色列人
[00:13:25.840 --> 00:13:28.720]  耶穌是以色列的君王
[00:13:28.720 --> 00:13:29.480]  可以這麼說
[00:13:29.480 --> 00:13:33.440]  其實耶穌三年在地上的事工的中心和總體是什麼
[00:13:33.440 --> 00:13:35.720]  Shema o Israel
[00:13:35.720 --> 00:13:38.720]  耶穌去了每一個以色列人的城市
[00:13:38.720 --> 00:13:39.760]  城鎮裏面
[00:13:39.760 --> 00:13:41.120]  祂去做什麼
[00:13:41.120 --> 00:13:42.280]  祂不是去做神
[00:13:42.280 --> 00:13:43.680]  祂不是去醫治
[00:13:43.680 --> 00:13:45.400]  祂不是去服侍
[00:13:45.400 --> 00:13:47.200]  雖然祂也有做這些事
[00:13:47.200 --> 00:13:48.920]  但是祂中心的事工
[00:13:48.920 --> 00:13:54.760]  祂事工的靈魂的總綱是教導傳揚天國
[00:13:54.760 --> 00:13:56.800]  於是耶穌去到每一個地方
[00:13:56.800 --> 00:13:59.120]  基本上都是Shema o Israel
[00:13:59.120 --> 00:14:01.320]  以色列人你們要聽
[00:14:01.320 --> 00:14:04.160]  你記得耶穌開始用比喻的時候
[00:14:04.160 --> 00:14:06.480]  祂的比喻裏面永遠都有一句
[00:14:06.480 --> 00:14:09.920]  有耳的就應當聽
[00:14:09.920 --> 00:14:11.040]  但仍然一樣
[00:14:11.040 --> 00:14:13.960]  你來到我們基督的教會里面
[00:14:13.960 --> 00:14:16.040]  你都是Shema o Israel
[00:14:16.040 --> 00:14:19.760]  你要聽上帝的道
[00:14:19.760 --> 00:14:25.080]  基督徒說你們要聽
[00:14:25.080 --> 00:14:26.680]  我想你想起當時的場景
[00:14:26.680 --> 00:14:29.520]  耶穌面對這個終極的試探
[00:14:29.520 --> 00:14:30.480]  最後一幕了
[00:14:30.480 --> 00:14:33.440]  最後一個敵人來到的時候
[00:14:33.440 --> 00:14:35.920]  耶穌帶我們回到生命紀
[00:14:35.920 --> 00:14:38.400]  如果你熟悉你的福音書的話
[00:14:38.400 --> 00:14:39.360]  你熟悉你的聖經
[00:14:39.360 --> 00:14:44.320]  你應該記起耶穌在曠野裏面的三合一試探
[00:14:44.320 --> 00:14:45.560]  有些人說三次的試探
[00:14:45.560 --> 00:14:48.160]  或者更好的方法是三合一的試探
[00:14:48.160 --> 00:14:49.400]  耶穌受洗之後
[00:14:49.400 --> 00:14:50.520]  祂去了曠野
[00:14:50.520 --> 00:14:52.720]  三次撒旦尼試探祂
[00:14:52.720 --> 00:14:55.160]  三次祂都是用什麼
[00:14:55.160 --> 00:14:57.400]  生命紀來回答的
[00:14:57.400 --> 00:15:01.040]  耶穌帶我們回到生命紀
[00:15:01.040 --> 00:15:03.960]  耶穌說以色列人你們要聽主
[00:15:03.960 --> 00:15:07.600]  我們的上帝是獨一的主
[00:15:07.600 --> 00:15:08.840]  我們的上帝是獨一的主
[00:15:08.840 --> 00:15:09.600]  這代表什麼
[00:15:09.600 --> 00:15:10.440]  代表兩樣東西
[00:15:10.440 --> 00:15:11.680]  第一
[00:15:11.680 --> 00:15:13.760]  如果你知道你會在當時的世界
[00:15:13.760 --> 00:15:15.160]  當時的世界是多神論的
[00:15:15.160 --> 00:15:18.320]  羅馬人的神多到無論
[00:15:18.320 --> 00:15:20.280]  而上帝跟我們說
[00:15:20.280 --> 00:15:22.280]  在這個多神主義的當中
[00:15:22.280 --> 00:15:25.480]  唯獨只有一個真神
[00:15:25.480 --> 00:15:27.720]  你只可以敬拜唯一的真神
[00:15:27.720 --> 00:15:28.880]  第二
[00:15:28.880 --> 00:15:31.120]  上帝說你觀看這個世界
[00:15:31.120 --> 00:15:33.280]  這個世界有一個創造主
[00:15:33.280 --> 00:15:36.240]  其他所有是被造的
[00:15:36.240 --> 00:15:37.760]  有被造的人類
[00:15:37.760 --> 00:15:39.160]  有被造的動物
[00:15:39.160 --> 00:15:42.160]  有被造的事情
[00:15:42.160 --> 00:15:47.240]  而唯獨你可以敬拜的是那個創造主
[00:15:47.240 --> 00:15:49.520]  你不可以敬拜一個人
[00:15:49.520 --> 00:15:52.320]  你不可以敬拜羅馬的皇帝
[00:15:52.320 --> 00:15:55.400]  你也不可以去拜星星、月亮、太陽
[00:15:55.400 --> 00:15:57.720]  那些是被造的東西
[00:15:57.720 --> 00:16:00.680]  所有一切的東西呼召我們
[00:16:00.680 --> 00:16:01.960]  唯獨敬拜真神
[00:16:01.960 --> 00:16:02.560]  於是
[00:16:02.560 --> 00:16:03.920]  Shemao Israel
[00:16:03.920 --> 00:16:05.360]  以色列人你們要聽
[00:16:05.360 --> 00:16:06.960]  上帝是獨一的上帝
[00:16:06.960 --> 00:16:07.960]  現在應用了
[00:16:07.960 --> 00:16:08.960]  他的應用是什麼
[00:16:08.960 --> 00:16:11.080]  你們要盡心儘性
[00:16:11.080 --> 00:16:14.440]  盡義盡力愛主
[00:16:14.440 --> 00:16:15.880]  你就是上帝
[00:16:15.880 --> 00:16:17.960]  你要盡心儘性
[00:16:17.960 --> 00:16:22.120]  盡義盡力愛上主
[00:16:22.120 --> 00:16:23.520]  我不知道你一想到
[00:16:23.520 --> 00:16:25.240]  要盡心愛上帝的時候
[00:16:25.240 --> 00:16:26.360]  你會想到些什麼
[00:16:26.360 --> 00:16:27.480]  如果你在美國的時候
[00:16:27.480 --> 00:16:30.080]  美國人是很情感的
[00:16:30.080 --> 00:16:31.440]  那些感情很澎湃
[00:16:31.440 --> 00:16:33.160]  於是那些年輕人說
[00:16:33.160 --> 00:16:37.040]  我們要盡心愛主我們去jam歌
[00:16:37.040 --> 00:16:38.480]  我們jam讚美歌
[00:16:38.480 --> 00:16:39.520]  然後jam了幾個小時
[00:16:39.520 --> 00:16:41.080]  我們現在盡心愛上帝
[00:16:41.080 --> 00:16:42.560]  我告訴你
[00:16:42.560 --> 00:16:44.560]  這個盡心
[00:16:44.560 --> 00:16:45.760]  the heart
[00:16:45.760 --> 00:16:46.680]  說到心
[00:16:46.680 --> 00:16:49.440]  其實心在猶太人來說
[00:16:49.440 --> 00:16:51.080]  在希伯來文裏面
[00:16:51.080 --> 00:16:53.600]  是和頭腦近一點的
[00:16:53.600 --> 00:16:56.480]  所以當你叫你盡心去愛上帝的時候
[00:16:56.480 --> 00:16:59.040]  其實很多時候是叫你
[00:16:59.040 --> 00:17:02.240]  細心地去思想上帝
[00:17:02.240 --> 00:17:03.560]  我一會兒回來
[00:17:03.560 --> 00:17:04.400]  去應用的時候
[00:17:04.400 --> 00:17:05.200]  你就會明白
[00:17:05.200 --> 00:17:08.080]  爲什麼這個盡心和盡義
[00:17:08.080 --> 00:17:10.200]  是有很直接的關係
[00:17:10.200 --> 00:17:11.000]  耶穌說
[00:17:11.000 --> 00:17:13.880]  第一個誡命
[00:17:13.880 --> 00:17:15.200]  也是最大的誡命
[00:17:15.200 --> 00:17:17.040]  就是盡心儘性
[00:17:17.040 --> 00:17:19.440]  盡義盡力愛上帝
[00:17:19.440 --> 00:17:21.160]  爲什麼第一個誡命
[00:17:21.160 --> 00:17:23.200]  最大的誡命是愛上帝
[00:17:23.200 --> 00:17:27.840]  因爲這個誡命是要抗衡第一個叛逆
[00:17:27.840 --> 00:17:29.760]  是最大的叛逆
[00:17:29.760 --> 00:17:34.600]  耶穌帶我們回到生命紀
[00:17:34.600 --> 00:17:39.840]  但他同時通過生命紀帶我們回到創世紀
[00:17:39.840 --> 00:17:42.240]  第一個罪
[00:17:42.240 --> 00:17:44.160]  第一個誡命
[00:17:44.160 --> 00:17:45.520]  最大的罪
[00:17:45.520 --> 00:17:48.240]  最大的誡命
[00:17:48.240 --> 00:17:49.840]  你記得那個故事嗎
[00:17:49.840 --> 00:17:52.560]  上帝讓他們在伊甸園裏面
[00:17:52.560 --> 00:17:54.920]  所有的果實都可以喫
[00:17:54.920 --> 00:17:57.400]  唯獨一棵
[00:17:57.400 --> 00:18:00.320]  the tree of the knowledge of good and evil
[00:18:00.320 --> 00:18:04.160]  認識好與不好的樹
[00:18:04.160 --> 00:18:06.200]  分辨善與惡的樹
[00:18:06.200 --> 00:18:07.040]  你不可以喫
[00:18:07.040 --> 00:18:09.720]  然而亞當墮落
