
[00:00:00.000 --> 00:00:03.000]  好,我們開始聽道之前
[00:04:09.200 --> 00:04:11.720]  4月1日這個愚人節
[00:04:11.720 --> 00:04:13.280]  一種這樣的做法
[00:04:13.280 --> 00:04:16.080]  後來傳到美國的時候就更加的
[00:04:16.080 --> 00:04:18.720]  你知道美國人多瘋狂
[00:04:18.720 --> 00:04:20.440]  就越作弄就越大
[00:04:20.440 --> 00:04:22.040]  越搞就越大
[00:04:22.040 --> 00:04:25.160]  最初可能只是說笑騙騙人
[00:04:25.160 --> 00:04:27.360]  後來搞到很嚴重的
[00:04:27.360 --> 00:04:30.600]  可以有很嚴重的後果
[00:04:30.600 --> 00:04:32.280]  直到最後的時候
[00:04:32.280 --> 00:04:36.120]  甚至傳媒都用4月1日來作弄人的
[00:04:36.120 --> 00:04:40.720]  曾經在1950年代的時候
[00:04:40.720 --> 00:04:45.400]  有BBC曾經在它的新聞裏面報導了
[00:04:45.400 --> 00:04:49.320]  原來這個世上有一棵樹叫做意大利粉樹
[00:04:49.320 --> 00:04:52.120]  在這棵樹就可以長出意大利粉
[00:04:52.120 --> 00:04:56.200]  它真是拍出來有意大利粉的樹
[00:04:56.200 --> 00:04:59.640]  然後看到那些農夫在那裏削割意大利粉
[00:04:59.640 --> 00:05:03.280]  真是有這樣的一棵樹嗎
[00:05:03.280 --> 00:05:04.880]  可以長意大利粉
[00:05:04.880 --> 00:05:08.640]  後來第二天才宣佈這個是假的新聞
[00:05:08.640 --> 00:05:10.000]  是作弄大家的
[00:05:10.000 --> 00:05:12.880]  因為昨天是愚人節
[00:05:12.880 --> 00:05:15.840]  澳洲都曾經有過這樣的
[00:05:15.840 --> 00:05:18.160]  透過新聞去作弄人的
[00:05:18.160 --> 00:05:20.400]  你猜是甚麼呢
[00:05:20.400 --> 00:05:21.680]  原來在2000年
[00:05:21.680 --> 00:05:25.840]  記得對澳洲是甚麼特別的日子嗎
[00:05:25.840 --> 00:05:27.720]  是甚麼特別的日子
[00:05:27.720 --> 00:05:28.680]  奧運會
[00:05:28.680 --> 00:05:31.840]  是誰來的這麼大聲
[00:05:31.840 --> 00:05:33.360]  黃先生是吧
[00:05:33.360 --> 00:05:34.280]  還記得
[00:05:34.280 --> 00:05:38.880]  奧運會2000年就應該在悉尼舉行的
[00:05:38.880 --> 00:05:40.040]  記得嗎
[00:05:40.040 --> 00:05:41.840]  1999年的時候
[00:05:41.840 --> 00:05:46.520]  澳洲的電視台曾經報導
[00:05:46.520 --> 00:05:49.800]  經過了奧委會9個小時的開會之後
[00:05:49.800 --> 00:05:51.600]  終於決定了
[00:05:51.600 --> 00:05:57.520]  取消了在澳洲悉尼舉行奧運會的報導
[00:05:57.520 --> 00:06:00.040]  那個是4月1日的新聞
[00:06:00.040 --> 00:06:02.120]  然後第二天才告訴大家
[00:06:02.120 --> 00:06:04.640]  不是 昨天是愚人節
[00:06:04.640 --> 00:06:07.240]  就是這樣作弄大家
[00:06:07.240 --> 00:06:10.960]  然後也有在美國有正式的新聞
[00:06:10.960 --> 00:06:13.840]  在中國有正式的新聞報導
[00:06:13.840 --> 00:06:18.640]  當Bill Gates去參加一個慈善晚會的時候
[00:06:18.640 --> 00:06:20.840]  被人暗殺了
[00:06:20.840 --> 00:06:24.120]  弄得大家變成每次4月1日
[00:06:24.120 --> 00:06:25.560]  可能明天你看新聞的時候
[00:06:25.560 --> 00:06:27.960]  你都要自己去懂得去分辨一下
[00:06:27.960 --> 00:06:29.360]  哪些是真的新聞
[00:06:29.360 --> 00:06:31.200]  哪些是假的新聞
[00:06:31.200 --> 00:06:33.760]  記不記得很多年前4月1日
[00:06:33.760 --> 00:06:35.800]  有一件事情發生了
[00:06:35.800 --> 00:06:39.520]  令到大家都難以置信的
[00:06:39.520 --> 00:06:41.000]  什麼事啊
[00:06:41.000 --> 00:06:42.280]  4月1日
[00:06:42.280 --> 00:06:45.400]  難以置信以為這個不是真的
[00:06:45.400 --> 00:06:48.080]  可能都是4月1日愚人節吧
[00:06:48.080 --> 00:06:50.360]  什麼事啊
[00:06:50.360 --> 00:06:52.280]  張國榮自殺了
[00:06:52.280 --> 00:06:53.880]  張國榮跳樓
[00:06:53.880 --> 00:06:55.720]  那個新聞報導出來的時候
[00:06:55.720 --> 00:06:57.320]  尤其是他的歌迷
[00:06:57.320 --> 00:06:59.440]  真的不能夠相信
[00:06:59.440 --> 00:07:01.000]  這個是真的一件事
[00:07:01.000 --> 00:07:02.640]  可能都是作弄人的話
[00:07:02.640 --> 00:07:05.840]  4月1日竟然這麼大的一件事
[00:07:05.840 --> 00:07:07.440]  這樣的一件事會發生
[00:07:07.440 --> 00:07:08.280]  沒可能的
[00:07:08.280 --> 00:07:11.600]  張國榮平時見他戀愛談得多好
[00:07:11.600 --> 00:07:12.760]  所謂的戀愛
[00:07:12.760 --> 00:07:14.160]  談得多好
[00:07:14.160 --> 00:07:16.560]  人有錢有名
[00:07:16.560 --> 00:07:18.520]  為什麼還會自殺呢
[00:07:18.520 --> 00:07:19.920]  一定是作弄人的
[00:07:19.920 --> 00:07:23.120]  直到去到現場見到的時候
[00:07:23.120 --> 00:07:24.200]  他們才相信
[00:07:24.200 --> 00:07:26.560]  這個真的是事實
[00:07:26.560 --> 00:07:28.680]  所以我們很多時候4月1日
[00:07:28.680 --> 00:07:30.600]  到底會不會被人作弄
[00:07:30.600 --> 00:07:32.640]  別人對我說的是不是真的
[00:07:32.640 --> 00:07:36.440]  我覺得已經搞到一種很無聊的情況
[00:07:36.440 --> 00:07:39.320]  很多時候4月1日搞這些無聊的事
[00:07:39.320 --> 00:07:42.520]  如果我被人作弄我就會很生氣
[00:07:42.520 --> 00:07:44.760]  我覺得為什麼要4月1日
[00:07:44.760 --> 00:07:46.200]  為什麼要有愚人節
[00:07:46.200 --> 00:07:48.400]  為什麼要這樣的一種做法
[00:07:48.400 --> 00:07:51.160]  騙了人或者是作弄了人
[00:07:51.160 --> 00:07:54.880]  好像沒有什麼犯罪感
[00:07:54.880 --> 00:07:58.000]  其實愚人節這件事
[00:07:58.000 --> 00:08:02.440]  我們說作弄到我們好像不知道真假
[00:08:02.440 --> 00:08:05.040]  誰是愚人誰是蠢人
[00:08:05.040 --> 00:08:07.600]  變成大家都搞不清楚
[00:08:07.600 --> 00:08:09.320]  但是在保羅
[00:08:09.320 --> 00:08:11.520]  他在剛才的經文裏面
[00:08:11.520 --> 00:08:13.880]  保羅論到十字架的道理
[00:08:13.880 --> 00:08:19.280]  都是在研究誰是愚人的一個問題
[00:08:19.280 --> 00:08:22.240]  保羅在這裏提到兩種人
[00:08:22.240 --> 00:08:25.200]  他以兩種定義來將他們分別
[00:08:25.200 --> 00:08:29.720]  第十八節所提到的一種是滅亡的人
[00:08:29.720 --> 00:08:32.560]  一種是得救的人
[00:08:32.560 --> 00:08:35.160]  很有趣的是這兩種人
[00:08:35.160 --> 00:08:39.080]  都看對方為愚蠢的
[00:08:39.080 --> 00:08:41.080]  為愚人來的
[00:08:41.080 --> 00:08:46.560]  當然保羅將自己歸類為得救的人
[00:08:46.560 --> 00:08:49.640]  因為他說我們得救的人
[00:08:49.640 --> 00:08:52.360]  他包括在內的
[00:08:52.360 --> 00:08:56.920]  為什麼會互相視對方為愚人呢
[00:08:56.920 --> 00:09:00.680]  關鍵就在十字架的道理上
[00:09:00.680 --> 00:09:01.720]  在這個道理上
[00:09:01.720 --> 00:09:04.160]  大家在看這個道理的時候
[00:09:04.160 --> 00:09:05.560]  到底你怎麼看呢
[00:09:05.560 --> 00:09:08.640]  決定了你是不是一個愚人
[00:09:08.640 --> 00:09:11.240]  有人認為保羅可能是第一位
[00:09:11.240 --> 00:09:16.120]  提出這兩個相對觀點的人
[00:09:16.120 --> 00:09:19.920]  而這樣的觀點在哥林多書信裏面
[00:09:19.920 --> 00:09:22.520]  他帶出來不是偶然的
[00:09:22.520 --> 00:09:26.080]  因為保羅應該是剛剛經歷了一件事
[00:09:26.080 --> 00:09:29.400]  他在寫哥林多書信的時候
[00:09:29.400 --> 00:09:34.720]  他就提出誰是愚人的問題
[00:09:34.720 --> 00:09:37.760]  當時在哥林多教會多半是哪些人呢
[00:09:37.760 --> 00:09:39.080]  是希臘人
[00:09:39.080 --> 00:09:41.160]  很多希臘人在當中
[00:09:41.160 --> 00:09:45.240]  哥林多是希臘地區的一個城市
[00:09:45.240 --> 00:09:51.000]  而哥林多離開雅典不是太遠
[00:09:51.000 --> 00:09:52.600]  如果你看聖經地圖的時候
[00:09:52.600 --> 00:09:54.920]  你會發覺到其實很近的
[00:09:54.920 --> 00:10:00.440]  雅典在當時是古代的世界智慧之都
[00:10:00.440 --> 00:10:04.680]  是一個很豐富智慧的地方
[00:10:04.680 --> 00:10:07.120]  很多智慧人都在那裏住
[00:10:07.120 --> 00:10:11.200]  而這兩個地方相距不是太遠
[00:10:11.200 --> 00:10:14.520]  事實上如果我們看《史獨行傳》
[00:10:14.520 --> 00:10:16.080]  看第十七章的時候
[00:10:16.080 --> 00:10:20.400]  我們就看到保羅在雅典傳福音
[00:10:20.400 --> 00:10:22.920]  當時傳福音的結果
[00:10:22.920 --> 00:10:25.920]  可以說是保羅這麼多次傳福音當中
[00:10:25.920 --> 00:10:29.960]  比較失敗的一個經驗
[00:10:29.960 --> 00:10:32.600]  因為當時那裏的人聽到一句話
[00:10:32.600 --> 00:10:36.000]  主耶穌已經從死裏復活的一些信息的時候
[00:10:36.000 --> 00:10:37.280]  就在那裏笑他
[00:10:37.280 --> 00:10:39.760]  認為這個是沒有可能的事
[00:10:39.760 --> 00:10:43.280]  認為這個跟我們要不要信上帝
[00:10:43.280 --> 00:10:46.240]  根本是提不上關係的
[00:10:46.240 --> 00:10:47.320]  為甚麼會這樣呢
[00:10:47.320 --> 00:10:51.520]  因為保羅他發覺到雅典人對福音是非常的抗拒
[00:10:51.520 --> 00:10:53.160]  他們不接受
[00:10:53.160 --> 00:10:55.640]  因此保羅就離開了雅典
[00:10:55.640 --> 00:10:58.040]  然後在第十八章那裏
[00:10:58.040 --> 00:10:59.840]  《史獨行傳》第十八章那裏
[00:10:59.840 --> 00:11:04.040]  就記載了他到了哥林多去傳福音
[00:11:04.040 --> 00:11:06.680]  然後在那裏他就建立了教會
[00:11:06.680 --> 00:11:10.560]  很明顯哥林多應該也是一個
[00:11:10.560 --> 00:11:14.720]  希臘的哲學所影響的一個地方
[00:11:14.720 --> 00:11:16.640]  那裏也有很多的希臘人
[00:11:16.640 --> 00:11:23.040]  但是保羅稱這些哲理為屬世的哲理
[00:11:23.040 --> 00:11:26.440]  是一些屬人間的哲理
[00:11:26.440 --> 00:11:28.480]  是屬於人類的智慧
[00:11:28.480 --> 00:11:30.160]  不是屬天的智慧
[00:11:30.160 --> 00:11:32.040]  是這個世代的智慧
[00:11:32.040 --> 00:11:34.400]  不是天上的智慧
[00:11:34.400 --> 00:11:36.440]  稱為世界的智慧
[00:11:36.440 --> 00:11:39.120]  不是屬靈的智慧
[00:11:39.120 --> 00:11:43.760]  對於以這種智慧來處世的人來說
[00:11:43.760 --> 00:11:47.200]  保羅所傳的十字架的道理
[00:11:47.200 --> 00:11:50.080]  他們會看為是愚蠢的
[00:11:50.080 --> 00:11:53.400]  十字架是甚麼道理來的呢?
[00:11:53.400 --> 00:11:55.360]  保羅傳的十字架的道理
[00:11:55.360 --> 00:11:57.720]  其實就是主耶穌在十字架上
[00:11:57.720 --> 00:12:00.800]  為罪人死的一個道理
[00:12:00.800 --> 00:12:04.160]  這種的道理希臘人是很能接受的
[00:12:04.160 --> 00:12:04.720]  為甚麼?
[00:12:04.720 --> 00:12:06.800]  因為他們看耶穌
[00:12:06.800 --> 00:12:08.920]  如果祂是上帝的話
[00:12:08.920 --> 00:12:10.960]  祂要死在十字架上
[00:12:10.960 --> 00:12:13.480]  祂為世人去受苦
[00:12:13.480 --> 00:12:16.160]  覺得這個是不能夠接受的
[00:12:16.160 --> 00:12:18.120]  在希臘人的思想當中
[00:12:18.120 --> 00:12:19.680]  在他們的觀念當中
[00:12:19.680 --> 00:12:22.480]  上帝是沒有感情的
[00:12:22.480 --> 00:12:25.280]  他們認為如果上帝可以快樂
[00:12:25.280 --> 00:12:27.000]  上帝可以憂傷
[00:12:27.000 --> 00:12:29.960]  上帝甚至可以痛苦、可以憤怒
[00:12:29.960 --> 00:12:34.160]  這些是不是上帝來的
[00:12:34.160 --> 00:12:37.800]  尤其如果當你可以激怒祂
[00:12:37.800 --> 00:12:39.920]  或者是令祂傷心
[00:12:39.920 --> 00:12:41.760]  或者令祂很開心
[00:12:41.760 --> 00:12:43.360]  如果這樣的時候
[00:12:43.360 --> 00:12:46.280]  你這個人還大過祂
[00:12:46.280 --> 00:12:48.720]  因為你可以做到祂有感情
[00:12:48.720 --> 00:12:51.320]  因為他們認為上帝是沒有感情的
[00:12:51.320 --> 00:12:52.200]  所以你說
[00:12:52.200 --> 00:12:56.240]  耶穌在十架上受苦是不可能的
[00:12:56.240 --> 00:13:00.480]  如果你說祂在十字架上享受
[00:13:00.480 --> 00:13:02.120]  他們就接受了
[00:13:02.120 --> 00:13:05.400]  但是如果祂受苦、有憂傷
[00:13:05.400 --> 00:13:07.120]  他們就很難接受
[00:13:07.120 --> 00:13:08.240]  另一方面的道理
[00:13:08.240 --> 00:13:09.560]  他們很難接受的
[00:13:09.560 --> 00:13:12.240]  就是道乘於肉身的這個道理
[00:13:12.240 --> 00:13:14.560]  就是說上帝來到人間
[00:13:14.560 --> 00:13:15.680]  成為肉身
[00:13:15.680 --> 00:13:18.480]  成為我們人一樣去生活
[00:13:18.480 --> 00:13:20.440]  他們不能夠接受這樣的道理
[00:13:20.440 --> 00:13:25.360]  他們認為神和人完全是不可以在一起的
[00:13:25.360 --> 00:13:28.000]  上帝就是上帝高貴到不得了
[00:13:28.000 --> 00:13:28.920]  人就是人
[00:13:28.920 --> 00:13:30.520]  卑賤到不得了
[00:13:30.520 --> 00:13:32.400]  完全是兩元化
[00:13:32.400 --> 00:13:34.600]  如果上帝要來到人間
[00:13:34.600 --> 00:13:36.400]  和人一起生活
[00:13:36.400 --> 00:13:39.400]  這個是他們不能夠接受的
[00:13:39.400 --> 00:13:41.600]  奧古斯丁這位教父
[00:13:41.600 --> 00:13:47.360]  原本他也是一個希臘思想影響的一個人
[00:13:47.360 --> 00:13:49.480]  但是當他信了耶穌之後
[00:13:49.480 --> 00:13:53.880]  他曾經在他的著作當中說過
[00:13:53.880 --> 00:13:56.160]  他說他可以從希臘的哲學
[00:13:56.160 --> 00:13:58.000]  和基督教的教導當中
[00:13:58.000 --> 00:14:02.040]  找到很大部分相似的地方
[00:14:02.040 --> 00:14:03.720]  很多相似的地方
[00:14:03.720 --> 00:14:05.560]  但是唯一找不到的是什麼呢?
[00:14:05.560 --> 00:14:06.960]  就是道成肉身
[00:14:06.960 --> 00:14:08.320]  這種的思想
[00:14:08.320 --> 00:14:09.880]  或者這種的觀念
[00:14:09.880 --> 00:14:11.640]  或者這種的教導
[00:14:11.640 --> 00:14:13.240]  所以我們可以看到
[00:14:13.240 --> 00:14:14.720]  要一個希臘人
[00:14:14.720 --> 00:14:18.280]  或者有希臘思想的哲學家
[00:14:18.280 --> 00:14:22.440]  去相信耶穌基督是為我們受死的
[00:14:22.440 --> 00:14:26.120]  因為上帝是何等的困難
[00:14:26.120 --> 00:14:29.680]  難怪他們會看十字架的道理
[00:14:29.680 --> 00:14:31.480]  就是說耶穌基督也是十字架
[00:14:31.480 --> 00:14:32.720]  是為我們去受苦
[00:14:32.720 --> 00:14:36.080]  這種的道理是愚蠢的道理
[00:14:36.080 --> 00:14:39.760]  另外保羅也提到另一種滅亡的人
[00:14:39.760 --> 00:14:41.160]  那些是哪些人呢?
[00:14:41.160 --> 00:14:43.400]  那些就是猶太人了
[00:14:43.400 --> 00:14:45.240]  在第23節他說
[00:14:45.240 --> 00:14:49.640]  釘十字架的基督是為猶太人為絆腳石
[00:14:49.640 --> 00:14:54.160]  使他們不能夠去信上帝
[00:14:54.160 --> 00:14:56.360]  不能夠透過耶穌基督釘十字架
[00:14:56.360 --> 00:14:59.360]  這種的道理去信上帝
[00:14:59.360 --> 00:15:03.120]  他說猶太人會看為絆腳石
[00:15:03.120 --> 00:15:06.200]  在外邦人就看為愚蠢
[00:15:06.200 --> 00:15:10.120]  看為愚蠢這件事我們剛才已經解釋過
[00:15:10.120 --> 00:15:11.040]  現在我們就看看
[00:15:11.040 --> 00:15:14.360]  為什麼猶太人會看十字架的道理
[00:15:14.360 --> 00:15:17.920]  十字架的耶穌基督是一個絆腳石呢?
[00:15:17.920 --> 00:15:19.880]  22節那裡就有解釋的
[00:15:19.880 --> 00:15:22.640]  他說猶太人是要神蹟
[00:15:22.640 --> 00:15:27.520]  就好像希臘人求智慧一樣
[00:15:27.520 --> 00:15:30.400]  你如果看猶太人的歷史
[00:15:30.400 --> 00:15:32.840]  由最初最初的歷史去看
[00:15:32.840 --> 00:15:38.440]  猶太人是一個擁有很多神蹟經歷的民族
[00:15:38.440 --> 00:15:42.480]  你看他們的祖宗阿伯拉罕生以撒
[00:15:42.480 --> 00:15:43.520]  這麼大年紀
[00:15:43.520 --> 00:15:45.240]  兩夫婦這麼大年紀
[00:15:45.240 --> 00:15:46.760]  都可以生以撒
[00:15:46.760 --> 00:15:50.920]  這個對他們來說是一個極大的神蹟
[00:15:50.920 --> 00:15:53.640]  接著出埃及的整個過程
[00:15:53.640 --> 00:15:55.440]  進入迦南的整個過程
[00:15:55.440 --> 00:15:58.400]  對他們來說都經歷了很多很多
[00:15:58.400 --> 00:16:01.040]  說不完的一些神蹟
[00:16:01.040 --> 00:16:02.920]  由十災開始
[00:16:02.920 --> 00:16:05.800]  然後紅海分海分分開開始
[00:16:05.800 --> 00:16:07.720]  然後天降馬那
[00:16:07.720 --> 00:16:08.920]  這些事情
[00:16:08.920 --> 00:16:10.840]  如果淡河水停流
[00:16:10.840 --> 00:16:16.200]  耶尼哥城在那裡圍了幾天之後
[00:16:16.200 --> 00:16:18.320]  那個城海倒塌
[00:16:18.320 --> 00:16:21.280]  這些事情對他們來說是很大的神蹟
[00:16:21.280 --> 00:16:22.880]  所以他們的生命
[00:16:22.880 --> 00:16:25.240]  或者他們的宗教思想當中
[00:16:25.240 --> 00:16:26.560]  要看到神蹟
[00:16:26.560 --> 00:16:28.240]  他們才相信的
[00:16:28.240 --> 00:16:30.920]  如果耶穌基督釘在十字架上
[00:16:30.920 --> 00:16:33.080]  除非祂可以在十字架上
[00:16:33.080 --> 00:16:36.120]  完全沒有傷痕下來
[00:16:36.120 --> 00:16:38.120]  這個對他們來說是一個神蹟
[00:16:38.120 --> 00:16:40.640]  他們會馬上相信耶穌的
[00:16:40.640 --> 00:16:43.040]  但是他們看到祂在十字架上的耶穌
[00:16:43.040 --> 00:16:44.760]  是一個怎樣的耶穌
[00:16:44.760 --> 00:16:48.280]  是一個無能為力的耶穌
[00:16:48.280 --> 00:16:51.120]  甚至到最後要死的
[00:16:51.120 --> 00:16:55.000]  祂不會用神蹟來自己脫身的
[00:16:55.000 --> 00:16:56.240]  一個這樣的人物
[00:16:56.240 --> 00:16:57.840]  要他們信為神
[00:16:57.840 --> 00:16:59.800]  或者是信為神的兒子
[00:16:59.800 --> 00:17:02.080]  他們覺得是不可思議的
[00:17:02.080 --> 00:17:04.440]  他們是不能夠接受的
[00:17:04.440 --> 00:17:06.120]  如果這樣說來的時候
[00:17:06.120 --> 00:17:08.520]  到底誰才是愚人呢?
[00:17:08.520 --> 00:17:11.720]  是信十字架的道理的人是愚人呢?
[00:17:11.720 --> 00:17:14.720]  還是不信的人是愚人呢?
[00:17:14.720 --> 00:17:19.160]  如果說得救的人不是愚人的話
[00:17:19.160 --> 00:17:22.320]  但是他信十字架的道理
[00:17:22.320 --> 00:17:25.080]  那個理據在哪裡呢?
[00:17:25.080 --> 00:17:27.560]  保羅提出兩點
[00:17:27.560 --> 00:17:30.280]  第一他說十字架的道理
[00:17:30.280 --> 00:17:33.360]  其實可以看到神的大能
[00:17:33.360 --> 00:17:34.840]  在十字架的道理上
[00:17:34.840 --> 00:17:37.680]  顯出來的是神的大能
[00:17:37.680 --> 00:17:39.280]  保羅說十字架的道理
[00:17:39.280 --> 00:17:44.600]  是我們得救的人卻為上帝的大能
[00:17:44.600 --> 00:17:47.080]  在這裡有兩個很重要的字
[00:17:47.080 --> 00:17:48.280]  需要我們留意的
[00:17:48.280 --> 00:17:50.480]  第一就是「得救」
[00:17:50.480 --> 00:17:53.680]  另外就是「大能」
[00:17:53.680 --> 00:17:56.600]  是上帝的大能令人得救
[00:17:56.600 --> 00:17:58.960]  是在得救的人身上
[00:17:58.960 --> 00:18:00.600]  看到上帝的大能
[00:18:00.600 --> 00:18:03.080]  原來得救和上帝的大能
[00:18:03.080 --> 00:18:08.600]  這兩樣東西是很緊密的關係
[00:18:08.600 --> 00:18:09.920]  為什麼要這樣說呢?
[00:18:09.920 --> 00:18:12.360]  因為得救不是一種知識
[00:18:12.360 --> 00:18:14.640]  你知道之後就得救了
[00:18:14.640 --> 00:18:15.800]  不是這樣的
[00:18:15.800 --> 00:18:19.280]  得救是一種經歷
[00:18:19.280 --> 00:18:21.240]  另外也說明了
[00:18:21.240 --> 00:18:23.160]  大能不是一種道理
[00:18:23.160 --> 00:18:25.000]  不是告訴你上帝有大能
[00:18:25.000 --> 00:18:27.520]  有能力這樣就可以了
[00:18:27.520 --> 00:18:34.200]  而是要你由當中經歷到這種能力
[00:18:34.200 --> 00:18:37.000]  怎樣才可以經歷到這種能力呢?
[00:18:37.000 --> 00:18:39.800]  就是那種人生命的改變
[00:18:39.800 --> 00:18:42.840]  保羅本身是一個很有知識的人
[00:18:42.840 --> 00:18:45.800]  他說自己在猶太教當中
[00:18:45.800 --> 00:18:49.880]  比很多人都更加的長進
[00:18:49.880 --> 00:18:52.280]  他是一個高智慧的人
[00:18:52.280 --> 00:18:55.560]  他也受過很多高等的教育
[00:18:55.560 --> 00:18:59.320]  不是等行之輩
[00:18:59.320 --> 00:19:02.240]  他本來是一個迫害基督徒的人
[00:19:02.240 --> 00:19:04.920]  因為他也會看為基督徒是這麼愚蠢的
