
[00:00:00.000 --> 00:00:02.680]  親愛的天父 謝謝你的恩典
[00:03:35.640 --> 00:03:39.640]  其實最簡單的做法就是咱們不認識
[00:03:39.640 --> 00:03:42.000]  大家互不認識彼此不熟
[00:03:42.000 --> 00:03:43.880]  那麼我們say hi say bye
[00:03:43.880 --> 00:03:46.240]  然後我們見面的時候就你好
[00:03:46.240 --> 00:03:48.240]  再見的時候就大家一起好
[00:03:48.240 --> 00:03:51.440]  那我們最容易建立一個彼此相愛的羣體了
[00:03:51.440 --> 00:03:54.400]  大家在這個過程當中沒有衝突
[00:03:54.400 --> 00:03:55.920]  沒有彼此的不同
[00:03:55.920 --> 00:03:57.440]  沒有彼此的糾結
[00:03:57.440 --> 00:03:59.000]  也沒有彼此的問責
[00:03:59.000 --> 00:04:02.440]  就是一個到了點就來這裏
[00:04:02.440 --> 00:04:04.720]  然後結束了之後就散開的羣體
[00:04:04.720 --> 00:04:07.800]  這個是最容易做到彼此相愛的羣體
[00:04:07.800 --> 00:04:10.400]  可能我這個答案比較刁鑽
[00:04:10.400 --> 00:04:14.840]  但是我想神給教會的心意應該不是這樣的一個心意
[00:04:14.840 --> 00:04:17.600]  如果我們要建立這樣的一個簡單的
[00:04:17.600 --> 00:04:21.560]  看起來空泛的彼此相愛的羣體很簡單
[00:04:21.560 --> 00:04:24.760]  但是神給我們的心意不是這樣子的
[00:04:24.760 --> 00:04:27.000]  因爲神就是愛
[00:04:27.000 --> 00:04:30.400]  所以今天呢要跟大家來看這樣的一個經文
[00:04:30.400 --> 00:04:34.440]  經文記載在約翰一書四章七到十二節
[00:04:34.440 --> 00:04:36.080]  我們一起來讀一下
[00:04:36.080 --> 00:04:39.400]  這段經文當中有很多的愛
[00:04:39.400 --> 00:04:42.560]  我把這些的愛都用紅色來標記起來
[00:04:42.560 --> 00:04:44.160]  那我們一起來讀一下
[00:04:44.160 --> 00:04:45.600]  一二
[00:04:45.600 --> 00:04:47.320]  親愛的弟兄啊
[00:04:47.320 --> 00:04:49.760]  我們應當彼此相愛
[00:04:49.760 --> 00:04:52.440]  因爲愛是從神來的
[00:04:52.440 --> 00:04:56.160]  凡有愛心的都是由神而生
[00:04:56.160 --> 00:04:58.200]  並且認識神
[00:04:58.200 --> 00:05:01.600]  沒有愛心的就不認識神
[00:05:01.600 --> 00:05:03.880]  因爲神就是愛
[00:05:03.880 --> 00:05:07.360]  神差他獨生子到世間來
[00:05:07.360 --> 00:05:10.080]  使我們藉着他得生
[00:05:10.080 --> 00:05:14.480]  神愛我們的心在此就顯明瞭
[00:05:14.480 --> 00:05:16.400]  不是我們愛神
[00:05:16.400 --> 00:05:18.800]  乃是神愛我們
[00:05:18.800 --> 00:05:23.640]  差他的兒子爲我們的罪做了挽回計
[00:05:23.640 --> 00:05:25.760]  這就是愛了
[00:05:25.760 --> 00:05:27.720]  親愛的弟兄啊
[00:05:27.720 --> 00:05:30.440]  神既是這樣愛我們
[00:05:30.440 --> 00:05:33.360]  我們應當彼此相愛
[00:05:33.360 --> 00:05:36.360]  從來沒有人見過神
[00:05:36.360 --> 00:05:38.920]  我們若彼此相愛
[00:05:38.920 --> 00:05:41.760]  神就住在我們裏面
[00:05:41.760 --> 00:05:48.440]  愛他的心在我們裏面得以完全了
[00:05:48.440 --> 00:05:51.280]  什麼是愛
[00:05:51.280 --> 00:05:53.120]  神就是愛
[00:05:53.120 --> 00:05:56.000]  但是我們能不能看見神呢
[00:05:56.000 --> 00:05:58.120]  我們看不到神對不對
[00:05:58.120 --> 00:06:00.040]  但聖經裏面講到
[00:06:00.040 --> 00:06:04.400]  耶穌就是那一個道成肉身的神
[00:06:04.400 --> 00:06:08.800]  藉着耶穌我們在他的身上就能夠看見上帝
[00:06:08.800 --> 00:06:11.760]  就能夠去看見神的愛
[00:06:11.760 --> 00:06:14.520]  約翰福音一章十四節這樣說
[00:06:14.520 --> 00:06:17.360]  道成了肉身住在我們中間
[00:06:17.360 --> 00:06:20.440]  充充滿滿的有恩典有真理
[00:06:20.440 --> 00:06:22.640]  我們也見過他的榮光
[00:06:22.640 --> 00:06:26.400]  正是負獨生子的榮光
[00:06:26.400 --> 00:06:30.760]  所以對愛也許我們每個人會有不同的定義
[00:06:30.760 --> 00:06:35.920]  但是爲什麼我們愛着愛着會變成相恨相殺呢
[00:06:35.920 --> 00:06:38.840]  因爲我們的愛不是從神來的
[00:06:38.840 --> 00:06:41.960]  我們愛的源頭是從自己來的
[00:06:41.960 --> 00:06:46.160]  所以我們愛來愛去就會變得相恨相殺
[00:06:46.160 --> 00:06:49.880]  可是在這個經文當中告訴我們第一點
[00:06:49.880 --> 00:06:54.160]  我們要首先知道愛是從神而來
[00:06:54.160 --> 00:06:57.320]  藉着神我們才能夠去知道愛
[00:06:57.320 --> 00:07:01.040]  藉着神我們才能夠去了解愛
[00:07:01.040 --> 00:07:06.040]  我們來在耶穌一個具體的形象當中
[00:07:06.040 --> 00:07:09.720]  來去看這個抽象的愛
[00:07:09.720 --> 00:07:11.800]  耶穌是一個很好的例子
[00:07:11.800 --> 00:07:16.120]  在他的身上我們看到了什麼是愛
[00:07:16.120 --> 00:07:19.400]  耶穌爲我們的罪死在十字架上
[00:07:19.400 --> 00:07:22.000]  代表着一種犧牲的愛
[00:07:22.000 --> 00:07:24.960]  耶穌跟井旁的撒瑪利亞婦人
[00:07:24.960 --> 00:07:27.280]  記不記得那個婦人有五個丈夫
[00:07:27.280 --> 00:07:30.000]  在中午的時候去井旁打水
[00:07:30.000 --> 00:07:34.080]  耶穌向他講道這是一種赦免的愛
[00:07:34.080 --> 00:07:36.160]  耶穌醫治大麻瘋病人
[00:07:36.160 --> 00:07:38.640]  沒有嫌棄他身上的污糟
[00:07:38.640 --> 00:07:40.640]  而是暗守在他的身上
[00:07:40.640 --> 00:07:43.120]  這是一種不嫌棄的愛
[00:07:43.120 --> 00:07:45.960]  法利塞人耶穌雖然整天責備他
[00:07:45.960 --> 00:07:48.400]  但是耶穌愛不愛他呢
[00:07:48.400 --> 00:07:50.760]  其實耶穌是愛法利塞人的
[00:07:50.760 --> 00:07:53.120]  而且一次次的給他們機會
[00:07:53.120 --> 00:07:55.040]  所以這是一種責備的愛
[00:07:55.040 --> 00:07:57.720]  和一次次給機會的愛
[00:07:57.720 --> 00:08:00.520]  還有門徒也是耶穌所愛的門徒
[00:08:00.520 --> 00:08:03.280]  可是耶穌也會管教他的門徒
[00:08:03.280 --> 00:08:06.000]  當門徒們彼此爭論誰爲大的時候
[00:08:06.000 --> 00:08:07.720]  耶穌也會管教他們
[00:08:07.720 --> 00:08:10.480]  所以這是一種管教的愛
[00:08:10.480 --> 00:08:13.760]  還有耶穌是我們的主
[00:08:13.760 --> 00:08:17.040]  可是他卻爲門徒來洗腳
[00:08:17.040 --> 00:08:20.760]  那這是一種降杯還有服飾的愛
[00:08:20.760 --> 00:08:24.240]  所以愛不僅僅是隻有一個定義
[00:08:24.240 --> 00:08:26.440]  只有一種的形式出現
[00:08:26.440 --> 00:08:28.840]  不僅僅是隻有互相包容
[00:08:28.840 --> 00:08:30.960]  不僅僅是隻有互相忍耐
[00:08:30.960 --> 00:08:34.160]  也不僅僅是沒有衝突
[00:08:34.160 --> 00:08:35.920]  愛是從耶穌身上
[00:08:35.920 --> 00:08:39.320]  是從神那裏來的
[00:08:39.320 --> 00:08:41.840]  所以愛的源頭就是神
[00:08:41.840 --> 00:08:44.840]  如果我們沒有搞對這個源頭
[00:08:44.840 --> 00:08:48.240]  其實我們愛來愛去都不懂得愛
[00:08:48.240 --> 00:08:51.360]  我們把這節經文
[00:08:51.360 --> 00:08:55.280]  這一段的經文在約翰一書四章
[00:08:55.280 --> 00:08:58.200]  就是七到十二節
[00:08:58.200 --> 00:09:00.920]  可以把它分成三段
[00:09:00.920 --> 00:09:03.760]  在第七到第八節是講到
[00:09:03.760 --> 00:09:06.040]  這個是愛的源頭
[00:09:06.040 --> 00:09:09.600]  因爲第七節講到愛是從神而來
[00:09:09.600 --> 00:09:12.560]  然後第八節講到神就是愛
[00:09:12.560 --> 00:09:15.200]  基於神是這個愛的源頭
[00:09:15.200 --> 00:09:19.760]  老約翰在這裏爲愛下了一個定義
[00:09:19.760 --> 00:09:22.120]  他的這個定義有點不同
[00:09:22.120 --> 00:09:26.280]  他的定義跟罪有關係
[00:09:26.280 --> 00:09:27.680]  他的定義是說
[00:09:27.680 --> 00:09:30.600]  神差他的獨生子到這個世間來
[00:09:30.600 --> 00:09:32.880]  使我們藉着他得生
[00:09:32.880 --> 00:09:35.400]  神愛我們的心就在此顯明瞭
[00:09:35.400 --> 00:09:37.880]  所以他最愛的定義是說
[00:09:37.880 --> 00:09:40.800]  子爲我們的罪做了挽回計
[00:09:40.800 --> 00:09:42.280]  這就是愛了
[00:09:42.280 --> 00:09:44.840]  這是在約翰一書當中
[00:09:44.840 --> 00:09:47.400]  老約翰對於愛的一個定義
[00:09:47.400 --> 00:09:49.560]  所以神就是愛
[00:09:49.560 --> 00:09:51.240]  神怎麼愛我們呢
[00:09:51.240 --> 00:09:53.040]  那種愛的定義就是
[00:09:53.040 --> 00:09:56.520]  神差他的獨生子赦免了我們的罪
[00:09:56.520 --> 00:09:57.600]  這就是愛
[00:09:57.600 --> 00:10:01.120]  那帶來一個什麼樣的愛的結果呢
[00:10:01.120 --> 00:10:02.920]  就是親愛的弟兄啊
[00:10:02.920 --> 00:10:04.800]  神既然這樣愛我們
[00:10:04.800 --> 00:10:07.400]  我們也應當彼此相愛
[00:10:07.400 --> 00:10:11.920]  那我們愛他的心就在他裏面得以完全了
[00:10:11.920 --> 00:10:14.160]  所以這段經文在這裏
[00:10:14.160 --> 00:10:17.000]  告訴我們一個很重要的一個真理
[00:10:17.000 --> 00:10:18.960]  就是神就是愛
[00:10:18.960 --> 00:10:22.280]  就是那一個愛的源頭只有神
[00:10:22.280 --> 00:10:25.200]  愛的源頭就是神
[00:10:25.200 --> 00:10:27.120]  但是請大家不要誤會
[00:10:27.120 --> 00:10:28.480]  神就是愛
[00:10:28.480 --> 00:10:32.000]  不代表愛就是神
[00:10:32.000 --> 00:10:35.720]  在我們的世間當中也會有很多的愛
[00:10:35.720 --> 00:10:39.800]  可是不是所有的愛都是出自於神
[00:10:39.800 --> 00:10:42.000]  而且我們
[00:10:42.000 --> 00:10:45.440]  大家可能也會想到
[00:10:45.440 --> 00:10:46.920]  爲什麼有的時候
[00:10:46.920 --> 00:10:50.880]  我們愛起來會這麼的困難呢
[00:10:50.880 --> 00:10:53.640]  那愛的困難在什麼地方呢
[00:10:53.640 --> 00:10:57.440]  在這裏我簡單地寫了三個的原因
[00:10:57.440 --> 00:11:01.400]  第一個就是人的罪性
[00:11:01.400 --> 00:11:07.360]  人的罪性不能夠讓人能夠有完全的愛
[00:11:07.360 --> 00:11:08.760]  我在想的時候
[00:11:08.760 --> 00:11:12.560]  我想世間最偉大的愛
[00:11:12.560 --> 00:11:14.760]  最沒有條件的愛
[00:11:14.760 --> 00:11:16.240]  最付出的愛
[00:11:16.240 --> 00:11:18.440]  最捨己的愛
[00:11:18.440 --> 00:11:21.120]  可能就是母愛了
[00:11:21.120 --> 00:11:23.720]  就是父母親對我們的愛
[00:11:23.720 --> 00:11:27.200]  可是就算是父母親對我們的愛
[00:11:27.200 --> 00:11:28.440]  生兒育女
[00:11:28.440 --> 00:11:30.040]  把我們養大
[00:11:30.040 --> 00:11:32.280]  不跟我們去計較
[00:11:32.280 --> 00:11:34.680]  很多的時候都是爲我們付出
[00:11:34.680 --> 00:11:36.280]  在我們需要的時候
[00:11:36.280 --> 00:11:38.680]  就給我們所需要的物質
[00:11:38.680 --> 00:11:39.880]  所需要的衣服
[00:11:39.880 --> 00:11:41.360]  所需要的食物
[00:11:41.360 --> 00:11:43.440]  還有所需要的支持
[00:11:43.440 --> 00:11:46.800]  但是就是在這樣子的父母之愛當中
[00:11:46.800 --> 00:11:48.680]  也是有它的不完全
[00:11:48.680 --> 00:11:51.920]  也是有它的罪性在當中的
[00:11:51.920 --> 00:11:54.840]  現在在香港在大陸
[00:11:54.840 --> 00:11:57.440]  都有很多的虎爸虎媽
[00:11:57.440 --> 00:12:00.800]  前一段時間有一個叫虎爸虎媽的電視劇
[00:12:00.800 --> 00:12:02.960]  在大陸是非常的火
[00:12:02.960 --> 00:12:05.360]  爲什麼會有虎爸虎媽呢
[00:12:05.360 --> 00:12:07.640]  就是虎爸虎媽就是期待
[00:12:07.640 --> 00:12:10.120]  他自己的孩子將來能夠
[00:12:10.120 --> 00:12:12.440]  現在就能贏在起跑線上
[00:12:12.440 --> 00:12:14.680]  不能夠去輸給其他的孩子
[00:12:14.680 --> 00:12:16.880]  將來能夠乘龍乘鳳
[00:12:16.880 --> 00:12:19.120]  有一個考上一個好的大學
[00:12:19.120 --> 00:12:21.560]  有一個好的學校
[00:12:21.560 --> 00:12:23.280]  所以就算是父母
[00:12:23.280 --> 00:12:24.840]  那麼相對來講
[00:12:24.840 --> 00:12:26.600]  那麼捨己付出
[00:12:26.600 --> 00:12:29.160]  那麼偉大的愛
[00:12:29.160 --> 00:12:31.880]  都是可以帶着一己私慾的
[00:12:31.880 --> 00:12:35.080]  都是可以把我們父母未完成的期待
[00:12:35.080 --> 00:12:37.320]  會加註在孩子的身上
[00:12:37.320 --> 00:12:41.760]  而造成了可能是不完全的愛
[00:12:41.760 --> 00:12:46.120]  所以人的罪行是阻礙我們來到神的面前的
[00:12:46.120 --> 00:12:49.360]  一個很大的一個障礙
[00:12:49.360 --> 00:12:52.520]  在我們的弟兄姊妹之間可能也是
[00:12:52.520 --> 00:12:55.120]  也許我們可以彼此相愛
[00:12:55.120 --> 00:12:57.960]  但是也許我們的動機
[00:12:57.960 --> 00:13:00.680]  不一定是因爲愛神
[00:13:00.680 --> 00:13:05.680]  可能我們的動機是因爲想讓自己成爲一個好人
[00:13:05.680 --> 00:13:10.760]  或者是說我們的動機是能夠去
[00:13:10.760 --> 00:13:16.360]  讓別人看起來好像這個情況都很好
[00:13:16.360 --> 00:13:20.040]  又或者是說我們這種的彼此相愛
[00:13:20.040 --> 00:13:21.760]  其實是一種的假象
[00:13:21.760 --> 00:13:24.680]  就是心裏面有很多的苦毒
[00:13:24.680 --> 00:13:26.160]  有很多的意見
[00:13:26.160 --> 00:13:28.160]  其實是沒有講
[00:13:28.160 --> 00:13:30.440]  所以人在愛的時候
[00:13:30.440 --> 00:13:33.600]  會有很多我們天然的出於自己的愛
[00:13:33.600 --> 00:13:37.800]  是有很多很多的罪行阻擋在當中
[00:13:37.800 --> 00:13:40.600]  而且還有一個最大的人的罪行
[00:13:40.600 --> 00:13:43.040]  就是驕傲
[00:13:43.040 --> 00:13:46.000]  驕傲會引發很多的衝突
[00:13:46.000 --> 00:13:49.520]  很多的衝突的原因大部分都是因爲驕傲
[00:13:49.520 --> 00:13:53.640]  就是會覺得我做的比你做的要好
[00:13:53.640 --> 00:13:56.320]  我做的比你做的要正確
[00:13:56.320 --> 00:13:59.760]  我的方法比你的方法是對的
[00:13:59.760 --> 00:14:01.000]  不僅如此
[00:14:01.000 --> 00:14:07.400]  人的驕傲還阻擋人自己本身去接受神的愛
[00:14:07.400 --> 00:14:09.320]  記得法利賽人嗎
[00:14:09.320 --> 00:14:11.520]  法利賽人做得非常的好
[00:14:11.520 --> 00:14:15.600]  法利賽人做得可以是說無可指責
[00:14:15.600 --> 00:14:18.600]  但是法利賽人最大的問題就是
[00:14:18.600 --> 00:14:21.680]  想要自己的方式去得到救恩
[00:14:21.680 --> 00:14:25.960]  而阻擋了神的愛去來拯救他們
[00:14:25.960 --> 00:14:29.640]  也許有的時候我們自己驕傲到了一個地步
[00:14:29.640 --> 00:14:31.960]  我們自己自滿到了一個地步
[00:14:31.960 --> 00:14:33.680]  自義到了一個地步
[00:14:33.680 --> 00:14:38.760]  認爲我們可以靠着我們自己去來拿到這個救恩
[00:14:38.760 --> 00:14:41.000]  雖然咱們嘴上不講
[00:14:41.000 --> 00:14:44.120]  我們嘴上也是會去來敬拜我們的神
[00:14:44.120 --> 00:14:48.440]  但是可能我們心裏面就會用這種的方法
[00:14:48.440 --> 00:14:51.760]  就是要我做的比別人好
[00:14:51.760 --> 00:14:55.400]  才能夠去配得神的這份愛等等
[00:14:55.400 --> 00:14:58.920]  這樣子來去理解愛
[00:14:58.920 --> 00:15:02.520]  這樣的去來理解神對我們的愛
[00:15:02.520 --> 00:15:04.680]  當我們的罪行阻礙我們
[00:15:04.680 --> 00:15:07.160]  當我們的罪行影響我們的時候
[00:15:07.160 --> 00:15:08.920]  我們就像井底之蛙
[00:15:08.920 --> 00:15:11.720]  我們所認識的神 我們所看見的神
[00:15:11.720 --> 00:15:14.360]  我們所經歷的 所瞭解的神的愛
[00:15:14.360 --> 00:15:17.000]  就那井上的天空那麼一片大
[00:15:17.000 --> 00:15:18.240]  其實就是很簡單
[00:15:18.240 --> 00:15:19.640]  你做得好 神就愛你
[00:15:19.640 --> 00:15:21.960]  你做不好 神就不愛你
[00:15:21.960 --> 00:15:23.920]  其實這是我們的罪行
[00:15:23.920 --> 00:15:28.640]  所以人的罪行不僅僅是阻礙人與人之間的關係
[00:15:28.640 --> 00:15:31.840]  妨礙我們與人之間真實地彼此相愛
[00:15:31.840 --> 00:15:34.080]  人的罪行也妨礙我們
[00:15:34.080 --> 00:15:37.320]  去跟這個愛的源頭的神去建立關係
[00:15:37.320 --> 00:15:38.560]  去認識它
[00:15:38.560 --> 00:15:40.760]  那個時候我們認識的不是神
[00:15:40.760 --> 00:15:43.560]  我們認識的是我們的自己
[00:15:43.560 --> 00:15:47.200]  所以這個經文在之前有一段是這樣子講說
[00:15:47.200 --> 00:15:49.640]  有愛心的都是從神而生的
[00:15:49.640 --> 00:15:50.960]  是認識神的
[00:15:50.960 --> 00:15:54.480]  沒有愛心的就不認識神
[00:15:54.480 --> 00:15:56.640]  這是第一點我們愛的困難
[00:15:56.640 --> 00:15:58.440]  就是人的罪行
[00:15:58.440 --> 00:15:59.920]  這裏說的是一種
[00:15:59.920 --> 00:16:02.000]  就算是人在努力
[00:16:02.000 --> 00:16:04.560]  給的最好的愛 世界上最好的愛
[00:16:04.560 --> 00:16:06.920]  都是不完全的愛
[00:16:06.920 --> 00:16:09.560]  第二個事情是
[00:16:09.560 --> 00:16:13.040]  缺乏時間 缺乏瞭解
[00:16:13.040 --> 00:16:15.200]  現在都是一個很快速的社會
[00:16:15.200 --> 00:16:17.120]  一個很快捷的社會
[00:16:17.120 --> 00:16:18.840]  什麼都是特別的快
[00:16:18.840 --> 00:16:20.920]  就算你出了香港的機場
[00:16:20.920 --> 00:16:23.920]  你要坐那個接駁的那個機鐵
[00:16:23.920 --> 00:16:25.240]  那一個叫什麼
[00:16:25.240 --> 00:16:27.040]  到市區的那個機鐵
[00:16:27.040 --> 00:16:28.400]  都會在講是說
[00:16:28.400 --> 00:16:31.240]  下一班機鐵將於一分鐘之後到達
[00:16:31.240 --> 00:16:34.000]  有一次我剛剛從緬甸短暄回來
[00:16:34.000 --> 00:16:35.320]  過的是慢生活
[00:16:35.320 --> 00:16:37.040]  回到香港一看到
[00:16:37.040 --> 00:16:39.960]  一出機場就聽到這樣的一個廣播
[00:16:39.960 --> 00:16:41.120]  我就發現 哇
[00:16:41.120 --> 00:16:43.240]  這個香港的節奏真的是
[00:16:43.240 --> 00:16:45.640]  真的是非常的快
[00:16:45.640 --> 00:16:47.680]  那第二個困難就是
[00:16:47.680 --> 00:16:49.800]  我們缺乏瞭解
[00:16:49.800 --> 00:16:51.880]  當大家彼此有了衝突
[00:16:51.880 --> 00:16:53.760]  有了不同的意見的時候
[00:16:53.760 --> 00:16:54.960]  最快的方法
[00:16:54.960 --> 00:16:57.280]  就是我想怎麼去說服你
[00:16:57.280 --> 00:17:01.320]  讓你做達到我想達到的那一個目的
[00:17:01.320 --> 00:17:02.280]  或者是說
[00:17:02.280 --> 00:17:04.680]  最快的方法就是有一個方案
[00:17:04.680 --> 00:17:07.200]  我們去解決這個問題
[00:17:07.200 --> 00:17:09.760]  我們不會想要去了解對方
[00:17:09.760 --> 00:17:12.200]  瞭解對方爲什麼會有這樣的想法
[00:17:12.200 --> 00:17:14.240]  瞭解對方會有什麼樣的掙扎
[00:17:14.240 --> 00:17:17.040]  就是不會想要去了解那個人啊
[00:17:17.040 --> 00:17:19.960]  只會想要去成就這件事啊
[00:17:19.960 --> 00:17:25.160]  這個是我們現代人最大的一個困難
[00:17:26.520 --> 00:17:28.640]  遠的不說就說近的吧
[00:17:28.640 --> 00:17:31.440]  那最近我自己呢在找房子
[00:17:31.440 --> 00:17:33.200]  在找房子的事情上面呢
[00:17:33.200 --> 00:17:36.800]  我就跟我的室友有了比較多的溝通
[00:17:36.800 --> 00:17:38.560]  那麼以前我跟我的室友
[00:17:38.560 --> 00:17:41.240]  現在已經住了差不多三年的時間了
[00:17:41.240 --> 00:17:43.160]  兩年八個月的時間了
[00:17:43.160 --> 00:17:44.280]  然後我就發現
[00:17:44.280 --> 00:17:47.760]  哎 我對我的室友還是不瞭解啊
[00:17:47.760 --> 00:17:50.720]  在一開始找房子的時候纔會發現
[00:17:50.720 --> 00:17:52.200]  我是一個急性子
[00:17:52.200 --> 00:17:54.120]  他是一個慢性子
[00:17:54.120 --> 00:17:56.520]  我就是說如果做了決定的話
[00:17:56.520 --> 00:17:58.040]  就要立刻行動
[00:17:58.040 --> 00:17:59.720]  他是做了決定之後
[00:17:59.720 --> 00:18:01.000]  還要投一投
[00:18:01.000 --> 00:18:02.560]  然後裙擔黑
[00:18:02.560 --> 00:18:04.680]  然後再去想一想
[00:18:04.680 --> 00:18:06.880]  啊 心裏平靜了 穩定了
[00:18:06.880 --> 00:18:09.840]  我纔可以去跟房東講
[00:18:09.840 --> 00:18:12.640]  當時我的心裏面就是那個急啊
[00:18:12.640 --> 00:18:14.120]  我就在想是說
[00:18:14.120 --> 00:18:17.280]  我們11月3號房子就到期
[00:18:17.280 --> 00:18:19.640]  然後房東給我們了一個deadline
[00:18:19.640 --> 00:18:22.280]  就是延遲兩個星期可以通知他
[00:18:22.280 --> 00:18:24.560]  10月15號可以通知他
[00:18:24.560 --> 00:18:26.760]  但是10月11號
[00:18:26.760 --> 00:18:28.480]  其實我們就已經做了決定
[00:18:28.480 --> 00:18:30.280]  就是一定會搬家了
[00:18:30.280 --> 00:18:32.160]  因爲已經找到房子
[00:18:32.160 --> 00:18:35.000]  而且另外一個室友也要決定搬出去住了
[00:18:35.000 --> 00:18:36.680]  就是我們一定會搬了
[00:18:36.680 --> 00:18:42.200]  我就覺得如果我們這個決定怎麼樣都不會改變了
[00:18:42.200 --> 00:18:44.760]  那麼咱們早一點通知房東
[00:18:44.760 --> 00:18:46.920]  不是早一點讓對方有預備
