
[00:00:00.000 --> 00:00:02.360]  各位兄弟姐妹好 平安
[00:02:05.680 --> 00:02:09.640]  我聽都不想聽自己說話
[00:02:09.640 --> 00:02:10.440]  這樣傳化
[00:02:10.440 --> 00:02:12.320]  即是不是我的範例
[00:02:12.320 --> 00:02:14.640]  即是好像英文說
[00:02:14.640 --> 00:02:16.160]  It stings
[00:02:16.160 --> 00:02:19.640]  看見我都想避開
[00:02:19.640 --> 00:02:20.720]  第二個呢
[00:02:20.720 --> 00:02:22.000]  又有一個可能性就是
[00:02:22.000 --> 00:02:24.560]  有時傳福音說
[00:02:24.560 --> 00:02:26.840]  真是很Overwhelming
[00:02:26.840 --> 00:02:28.080]  對於我來說很難應付
[00:02:28.080 --> 00:02:29.800]  我已經很多樣東西
[00:02:29.800 --> 00:02:31.720]  一樣一樣答一樣
[00:02:31.720 --> 00:02:36.560]  我哪有這樣的心力去再傳
[00:02:36.560 --> 00:02:38.760]  有時我自己都有
[00:02:38.760 --> 00:02:40.000]  有時會很失望
[00:02:40.000 --> 00:02:41.040]  為甚麼呢
[00:02:41.040 --> 00:02:44.560]  明明見到這個朋友
[00:02:44.560 --> 00:02:45.600]  見到一次
[00:02:45.600 --> 00:02:46.800]  他那時可能是
[00:02:46.800 --> 00:02:50.480]  很灰心很需要福音的時候
[00:02:50.480 --> 00:02:54.480]  但是那次機會過了之後
[00:02:54.480 --> 00:02:56.880]  又沒有再見到他
[00:02:56.880 --> 00:02:59.320]  又自己經常在反思
[00:02:59.320 --> 00:03:00.360]  有沒有搞錯
[00:03:00.360 --> 00:03:02.160]  為甚麼那時不傳福音
[00:03:02.160 --> 00:03:05.920]  是否都會有很多失望的時候呢
[00:03:05.920 --> 00:03:07.560]  其實在希伯來書的時候
[00:03:07.560 --> 00:03:08.800]  都在鼓勵
[00:03:08.800 --> 00:03:11.560]  當時猶太人的弟兄姊妹
[00:03:11.560 --> 00:03:14.720]  因為他們遇到各樣困境的時候
[00:03:14.720 --> 00:03:16.120]  壓力的時候
[00:03:16.120 --> 00:03:18.480]  他們都失去勇氣
[00:03:18.480 --> 00:03:20.080]  失去信心
[00:03:20.080 --> 00:03:21.560]  所以我們從希伯來書
[00:03:21.560 --> 00:03:22.800]  第一章開始看的時候
[00:03:22.800 --> 00:03:26.400]  看到基督的超越性的時候
[00:03:26.400 --> 00:03:27.200]  介紹到
[00:03:27.200 --> 00:03:29.760]  基督是遠勝過天使
[00:03:29.760 --> 00:03:32.640]  遠勝過任何地上的祭司
[00:03:32.640 --> 00:03:33.680]  大祭司
[00:03:33.680 --> 00:03:37.760]  遠勝過任何一個人物
[00:03:37.760 --> 00:03:39.320]  帶出一個信息就說
[00:03:39.320 --> 00:03:40.640]  祂的職事是甚麼呢
[00:03:40.640 --> 00:03:41.720]  祂在地上
[00:03:41.720 --> 00:03:43.520]  祂所主耶穌基督
[00:03:43.520 --> 00:03:45.720]  所成就的救恩計劃
[00:03:45.720 --> 00:03:47.120]  是甚麼事情呢
[00:03:47.120 --> 00:03:48.360]  為甚麼我們需要
[00:03:48.360 --> 00:03:50.280]  這個的主耶穌基督
[00:03:50.280 --> 00:03:53.280]  根本是在之前那七課的講道當中
[00:03:53.280 --> 00:03:54.960]  開始提醒我們
[00:03:54.960 --> 00:03:56.880]  但是今天我們從經文當中
[00:03:56.880 --> 00:03:57.880]  原來
[00:03:57.880 --> 00:03:59.960]  我們從這個福音信息當中
[00:03:59.960 --> 00:04:01.560]  今天的經文在看到
[00:04:01.560 --> 00:04:03.120]  第九章開始看
[00:04:03.120 --> 00:04:05.880]  原來我們看到
[00:04:05.880 --> 00:04:06.560]  主耶穌基督
[00:04:06.560 --> 00:04:07.840]  剛才大家所讀的經文
[00:04:07.840 --> 00:04:09.040]  剛才師哥分享的時候
[00:04:09.040 --> 00:04:11.360]  都提到第十章的經文
[00:04:11.360 --> 00:04:12.600]  就說
[00:04:12.600 --> 00:04:16.120]  提到說
[00:04:16.120 --> 00:04:17.440]  主耶穌基督
[00:04:17.440 --> 00:04:21.760]  獻了一次永遠的贖罪祭
[00:04:21.760 --> 00:04:23.120]  一次
[00:04:23.120 --> 00:04:25.040]  不同以前的祭司要
[00:04:25.040 --> 00:04:27.080]  逐次每天去獻
[00:04:27.080 --> 00:04:29.840]  大祭司每年都要去獻
[00:04:29.840 --> 00:04:31.680]  祂獻了自己
[00:04:31.680 --> 00:04:35.640]  一次做了一個永遠的贖罪祭
[00:04:35.640 --> 00:04:38.120]  就坐在神的右邊
[00:04:38.120 --> 00:04:39.160]  接著就在那裡
[00:04:39.160 --> 00:04:40.240]  承受了一個抖擻
[00:04:40.240 --> 00:04:40.920]  就說
[00:04:40.920 --> 00:04:41.560]  使得怎樣
[00:04:41.560 --> 00:04:44.600]  這次贖罪祭有甚麼後果
[00:04:44.600 --> 00:04:49.280]  就是叫我們能夠承受永遠的贖罪
[00:04:49.280 --> 00:04:50.480]  但是第九章的時候
[00:04:50.480 --> 00:04:51.320]  就會提醒我們
[00:04:51.320 --> 00:04:51.960]  哇
[00:04:51.960 --> 00:04:52.360]  第九章
[00:04:52.360 --> 00:04:55.800]  究竟這個的意思是甚麼呢
[00:04:55.800 --> 00:05:00.320]  第九章會用了五個對比
[00:05:00.320 --> 00:05:02.880]  來形容這件事情
[00:05:02.880 --> 00:05:05.280]  這次的一次的獻祭
[00:05:05.280 --> 00:05:06.640]  怎樣令到人
[00:05:06.640 --> 00:05:08.080]  我們主內的弟兄姊妹
[00:05:08.080 --> 00:05:09.760]  令到無道的朋友
[00:05:09.760 --> 00:05:10.480]  有這樣的能力
[00:05:10.480 --> 00:05:14.080]  可以能夠承受一個永遠的贖罪呢
[00:05:14.080 --> 00:05:17.320]  所以我們看今天的主題的時候
[00:05:17.320 --> 00:05:20.120]  我們面對很多傳福音
[00:05:20.120 --> 00:05:22.680]  遇到很多氣餒的失去信心
[00:05:22.680 --> 00:05:25.080]  或者沒有勇氣的事情的時候
[00:05:25.080 --> 00:05:29.520]  我們怎樣去堅守傳福音的使命
[00:05:29.520 --> 00:05:33.040]  我們一同從第九章開始去看
[00:05:33.040 --> 00:05:35.480]  我們低頭祈禱
[00:05:35.480 --> 00:05:36.440]  我們的主耶穌基督
[00:05:36.440 --> 00:05:38.400]  我們再次感謝祢
[00:05:38.400 --> 00:05:42.320]  祢賜下了一個救恩的計劃給我們
[00:05:42.320 --> 00:05:46.200]  這是滿有恩典的計劃
[00:05:46.200 --> 00:05:48.120]  求神繼續去激勵我們
[00:05:48.120 --> 00:05:49.120]  鼓勵我們
[00:05:49.120 --> 00:05:50.360]  藉著祢的話語
[00:05:50.360 --> 00:05:53.560]  能夠明白我們怎樣堅守
[00:05:53.560 --> 00:05:56.960]  這個傳福音的使命
[00:05:56.960 --> 00:05:58.800]  求您帶領一下時間
[00:05:58.800 --> 00:06:01.520]  好使我們能夠聽得清楚
[00:06:01.520 --> 00:06:02.800]  看得明白
[00:06:02.800 --> 00:06:03.520]  感謝祢
[00:06:03.520 --> 00:06:05.640]  以上的禱告是奉主耶穌
[00:06:05.640 --> 00:06:07.000]  得聖的名字祈求
[00:06:07.000 --> 00:06:08.680]  阿們
[00:06:08.680 --> 00:06:10.840]  那我們就看第九章
[00:06:10.840 --> 00:06:14.360]  我們上個主日去到第十二章
[00:06:14.360 --> 00:06:16.200]  第九章第十二節
[00:06:16.200 --> 00:06:18.560]  第十九章十一十二節提到
[00:06:18.560 --> 00:06:20.560]  主耶穌基督已經來了
[00:06:20.560 --> 00:06:22.280]  祂作了一件美事
[00:06:22.280 --> 00:06:23.480]  這個大祭司的美事
[00:06:23.480 --> 00:06:27.240]  祂用自己的血做了永遠的贖罪祭
[00:06:27.240 --> 00:06:29.720]  這個贖罪祭就和一個對比
[00:06:29.720 --> 00:06:30.920]  第一個對比
[00:06:30.920 --> 00:06:33.760]  我剛才提過有五個對比在當中
[00:06:33.760 --> 00:06:37.280]  對比比較前弱和舊弱
[00:06:37.280 --> 00:06:38.840]  主耶穌基督的即是
[00:06:38.840 --> 00:06:41.960]  和之前的事情有什麼分別
[00:06:41.960 --> 00:06:44.080]  第一個對比就提到
[00:06:44.080 --> 00:06:45.920]  以前前弱的時候
[00:06:45.920 --> 00:06:49.480]  摩西年代開始出拉及記之後
[00:06:49.480 --> 00:06:55.240]  就用動物的血去潔淨人的身體
[00:06:55.240 --> 00:06:57.160]  這些血去潔淨的時候
[00:06:57.160 --> 00:07:00.960]  是潔淨了外面的事情
[00:07:00.960 --> 00:07:04.120]  所以是和對比之後
[00:07:04.120 --> 00:07:06.280]  主耶穌基督去作的
[00:07:06.280 --> 00:07:10.600]  是血去潔淨了我們的心
[00:07:10.600 --> 00:07:11.760]  所以我們看到
[00:07:11.760 --> 00:07:15.760]  這個是有永遠的概念在當中
[00:07:15.760 --> 00:07:19.320]  是一個永遠的贖罪的事情
[00:07:19.320 --> 00:07:22.440]  又帶有一個永遠的靈去引領我們
[00:07:22.440 --> 00:07:25.920]  使我們能夠在我們的心裡面
[00:07:25.920 --> 00:07:27.200]  去潔淨我們的心
[00:07:27.200 --> 00:07:30.320]  目的是什麼
[00:07:30.320 --> 00:07:37.160]  目的是叫我們去侍奉那個永生的神
[00:07:37.160 --> 00:07:41.600]  目的就是我們去侍奉我們永生的神
[00:07:41.600 --> 00:07:44.040]  我們以前未聽福音之前
[00:07:44.040 --> 00:07:46.280]  未認識主耶穌之前
[00:07:46.280 --> 00:07:49.840]  我們是為自己而活
[00:07:49.840 --> 00:07:52.080]  我們聽到福音的時候
[00:07:52.080 --> 00:07:57.400]  我們明白到我們這個主耶穌基督的咎恩
[00:07:57.400 --> 00:08:00.360]  神創造天地萬物 創造了我們
[00:08:00.360 --> 00:08:05.000]  但是人是犯罪
[00:08:05.000 --> 00:08:07.680]  是選擇離棄神
[00:08:07.680 --> 00:08:10.160]  虧欠了神的永耀
[00:08:10.160 --> 00:08:11.680]  但是主耶穌基督
[00:08:11.680 --> 00:08:14.640]  預備了祂來到我們當中
[00:08:14.640 --> 00:08:18.120]  用祂的寶血在十字架上面寫生
[00:08:18.120 --> 00:08:20.560]  為我們去罪 承擔一切的罪業
[00:08:20.560 --> 00:08:23.880]  但是我們要做一個選擇
[00:08:23.880 --> 00:08:25.520]  人是有責任
[00:08:25.520 --> 00:08:27.040]  我們聽到福音的時候
[00:08:27.040 --> 00:08:29.160]  我們要去回應
[00:08:29.160 --> 00:08:32.160]  我們的回應就是選擇了
[00:08:32.160 --> 00:08:34.800]  不再為自己而活
[00:08:34.800 --> 00:08:37.240]  是為神而活
[00:08:37.240 --> 00:08:38.960]  這個是我們的選擇
[00:08:38.960 --> 00:08:40.360]  我們的責任
[00:08:40.360 --> 00:08:42.200]  我們都有責任去傳福音
[00:08:42.200 --> 00:08:43.280]  我們有責任
[00:08:43.280 --> 00:08:46.680]  聽到的朋友有他的責任
[00:08:46.680 --> 00:08:50.040]  去選擇跟隨神
[00:08:50.040 --> 00:08:53.760]  所以我們看到第一個難處的時候
[00:08:53.760 --> 00:08:56.440]  我們有時候會難處說
[00:08:56.440 --> 00:09:00.040]  我們擔心被人拒絕
[00:09:00.040 --> 00:09:03.320]  但其實他們是有責任的
[00:09:03.320 --> 00:09:06.160]  我們不需要怕被人拒絕
[00:09:06.160 --> 00:09:08.720]  而去喪失我們的信心
[00:09:08.720 --> 00:09:11.760]  去氣餒 去沮喪
[00:09:11.760 --> 00:09:16.120]  因為每個人當中都有他們的責任
[00:09:16.120 --> 00:09:17.560]  因為我們搞清楚第一點
[00:09:17.560 --> 00:09:18.800]  就是回應
[00:09:18.800 --> 00:09:19.960]  從這個對比當中
[00:09:19.960 --> 00:09:21.000]  我們看到
[00:09:21.000 --> 00:09:23.000]  我們侍奉的對象
[00:09:23.000 --> 00:09:25.560]  搞清楚 我們是侍奉神
[00:09:25.560 --> 00:09:29.920]  將我們人生生命的焦點改變了
[00:09:29.920 --> 00:09:32.960]  因為主耶穌基督的血已經洗淨了我們
[00:09:32.960 --> 00:09:35.920]  我們內心得到潔淨
[00:09:35.920 --> 00:09:40.800]  能夠好使我們能夠真的去侍奉這個永生的神
[00:09:40.800 --> 00:09:42.200]  這個就是第一點
[00:09:42.200 --> 00:09:43.560]  我們繼續看經文的時候
[00:09:43.560 --> 00:09:46.640]  再看第十五節開始看
[00:09:46.640 --> 00:09:49.920]  第十五節第二點的對比比較長一點
[00:09:49.920 --> 00:09:51.800]  去到二十二節
[00:09:51.800 --> 00:09:53.600]  這個對比就這樣說
[00:09:53.600 --> 00:09:56.760]  說主耶穌基督這個他
[00:09:56.760 --> 00:09:58.360]  第十五節一開始說這個他
[00:09:58.360 --> 00:10:00.000]  就是主耶穌基督
[00:10:00.000 --> 00:10:04.040]  他作了這個新的約的宗保
[00:10:04.040 --> 00:10:06.360]  我們提到約的時候
[00:10:06.360 --> 00:10:07.200]  提到約的時候
[00:10:07.200 --> 00:10:11.960]  我們知道原來約是一種關係
[00:10:11.960 --> 00:10:15.200]  我們在地上的婚約當中
[00:10:15.200 --> 00:10:19.640]  我們知道是和我們的妻子配偶 丈夫配偶
[00:10:19.640 --> 00:10:22.280]  去建立一個關係
[00:10:22.280 --> 00:10:23.800]  我們提到這個新的約
[00:10:23.800 --> 00:10:27.480]  就是說我們和神建立一個關係
[00:10:27.480 --> 00:10:29.160]  是透過一種新的形式
[00:10:29.160 --> 00:10:30.480]  就是剛才看到說
[00:10:30.480 --> 00:10:33.080]  是用血去潔淨我們的心
[00:10:33.080 --> 00:10:36.920]  這個新的約的時候說
[00:10:36.920 --> 00:10:41.320]  主耶穌基督已經成為這個宗保
[00:10:41.320 --> 00:10:42.920]  目的是什麼
[00:10:42.920 --> 00:10:44.800]  看到後面那一句話
[00:10:44.800 --> 00:10:51.400]  便叫蒙照的人得著所應許永遠的產業
[00:10:51.400 --> 00:10:54.600]  他說我們有這個inheritance
[00:10:54.600 --> 00:10:57.600]  有個eternal的inheritance
[00:10:57.600 --> 00:11:02.680]  就說應許了我們有這個永遠的產業
[00:11:02.680 --> 00:11:04.320]  我們以前不需要
[00:11:04.320 --> 00:11:05.400]  這個就是他的目的
[00:11:05.400 --> 00:11:08.640]  這個就是約的目的
[00:11:08.640 --> 00:11:12.680]  我們看到說我們以前會因為
[00:11:12.680 --> 00:11:17.000]  不需要再因為以前的罪再內疚
[00:11:17.000 --> 00:11:19.720]  我們以前所做的
[00:11:19.720 --> 00:11:24.080]  可能會是中國人有傳統
[00:11:24.080 --> 00:11:28.640]  當然又會供奉祖先
[00:11:28.640 --> 00:11:31.440]  我們中國人有我們的傳統
[00:11:31.440 --> 00:11:34.840]  怎樣去尊敬我們的先人的情況
[00:11:34.840 --> 00:11:38.920]  那我們是否會接受了主耶穌基督
[00:11:38.920 --> 00:11:42.240]  是不需要尊敬我們的祖先呢
[00:11:42.240 --> 00:11:43.880]  這個以前很大掙扎
[00:11:43.880 --> 00:11:46.720]  天主教來到中國的地方的時候
[00:11:46.720 --> 00:11:50.760]  為了一件事情有很多的困難
[00:11:50.760 --> 00:11:51.560]  很多的討論
[00:11:51.560 --> 00:11:54.040]  教廷都有很多討論的時候
[00:11:54.040 --> 00:11:56.560]  但是我們知道
[00:11:56.560 --> 00:12:00.400]  我們有一個永遠的產業的時候
[00:12:00.400 --> 00:12:01.480]  我們就明白到
[00:12:01.480 --> 00:12:02.880]  這個永遠的產業
[00:12:02.880 --> 00:12:05.800]  我們成為神的兒女
[00:12:05.800 --> 00:12:07.960]  有這個永遠的產業
[00:12:07.960 --> 00:12:09.320]  這個inheritance
[00:12:09.320 --> 00:12:11.720]  是因為我們成為神的兒女
[00:12:11.720 --> 00:12:14.640]  我們就認了我們天上的包袱
[00:12:14.640 --> 00:12:17.240]  所以我們的關係 一代一代的關係
[00:12:17.240 --> 00:12:21.560]  不是束縛在地上
[00:12:21.560 --> 00:12:23.360]  我們生我的父親
[00:12:23.360 --> 00:12:25.040]  我們的爺爺奶奶
[00:12:25.040 --> 00:12:25.920]  這個關係
[00:12:25.920 --> 00:12:27.000]  我們明白到
[00:12:27.000 --> 00:12:29.440]  我們天上永遠的產業
[00:12:29.440 --> 00:12:32.720]  是因為我們新的身份
[00:12:32.720 --> 00:12:38.000]  我們的身份就是成為神的兒女
[00:12:38.000 --> 00:12:40.920]  變成一個adopted
[00:12:40.920 --> 00:12:44.960]  有一個歸了神的門下
[00:12:44.960 --> 00:12:46.680]  我們看到第六章的時候
[00:12:46.680 --> 00:12:48.520]  我回頭看回第六章
[00:12:48.520 --> 00:12:51.760]  我們原來有一個永遠的指望
[00:12:51.760 --> 00:12:52.960]  滿足這個指望
[00:12:52.960 --> 00:12:56.760]  所以我們要存著一個信心和忍耐
[00:12:56.760 --> 00:12:58.760]  當時我看回第六章的時候
[00:12:58.760 --> 00:12:59.680]  提醒我們說
[00:12:59.680 --> 00:13:02.280]  我們要恩勤 不要怠慢
[00:13:02.280 --> 00:13:05.040]  還有我們要存著信心和忍耐
[00:13:05.040 --> 00:13:07.440]  所以我們看到這個經文
[00:13:07.440 --> 00:13:08.600]  繼續看下去
[00:13:08.600 --> 00:13:12.760]  這個做出和舊前的約有很大的對比
[00:13:12.760 --> 00:13:14.840]  我看回原來
[00:13:14.840 --> 00:13:19.600]  這個約就好像一個遺囑一樣
[00:13:19.600 --> 00:13:24.120]  作者就用了一個比喻來這麼說
[00:13:24.120 --> 00:13:26.120]  我們現代都有遺產
[00:13:26.120 --> 00:13:28.280]  臨走之前
[00:13:28.280 --> 00:13:30.560]  可能會寫遺囑
[00:13:30.560 --> 00:13:32.760]  或者是薰前信託
[00:13:32.760 --> 00:13:35.040]  有這樣的文件
[00:13:35.040 --> 00:13:37.400]  可以安排我們的產業怎麼分發
[00:13:37.400 --> 00:13:40.080]  後人就不用搶 不用上庭下官司
[00:13:40.080 --> 00:13:40.880]  有時候會
[00:13:40.880 --> 00:13:43.240]  但是在這些薰前信託
[00:13:43.240 --> 00:13:44.760]  或者這些遺囑裡面
[00:13:44.760 --> 00:13:47.000]  有兩個主要人物
[00:13:47.000 --> 00:13:48.760]  有一個立遺囑的人
[00:13:48.760 --> 00:13:50.400]  和一個受益人
[00:13:50.400 --> 00:13:53.920]  這裡提到原來
[00:13:53.920 --> 00:13:56.840]  那當然是那個人要先死了
[00:13:56.840 --> 00:13:59.480]  立遺囑那個要先死了才會有
[00:13:59.480 --> 00:14:02.320]  這個遺產有一個受益人的
[00:14:02.320 --> 00:14:03.600]  但是這裡提到
[00:14:03.600 --> 00:14:05.040]  經文繼續看下去說
[00:14:05.040 --> 00:14:07.640]  原來真的要人先死了才行
[00:14:07.640 --> 00:14:09.640]  那主耶穌基督就是為我們死了
[00:14:09.640 --> 00:14:11.640]  立遺囑那個就是主耶穌基督
[00:14:11.640 --> 00:14:12.920]  立約那個
[00:14:12.920 --> 00:14:15.800]  所以我們看到用這個比喻的時候說
[00:14:15.800 --> 00:14:19.120]  所以要有死的前約
[00:14:19.120 --> 00:14:21.880]  不是都是用血來立的嗎
[00:14:21.880 --> 00:14:25.200]  何況主耶穌基督的約
[00:14:25.200 --> 00:14:27.520]  他都用血來立了他的約
[00:14:27.520 --> 00:14:28.440]  他為我們死
[00:14:28.440 --> 00:14:30.680]  所以這個就成為了我們
[00:14:30.680 --> 00:14:32.600]  在十字架上面犧牲
[00:14:32.600 --> 00:14:35.960]  講到前約的時候用一些動物的血
[00:14:35.960 --> 00:14:37.200]  擺在身上
[00:14:37.200 --> 00:14:40.680]  就是用血來立這個所謂立約的憑據
[00:14:40.680 --> 00:14:42.640]  就是用血而立
[00:14:42.640 --> 00:14:46.880]  新的約沒有去推翻這件事
[00:14:46.880 --> 00:14:48.880]  但是新的約告訴我們
[00:14:48.880 --> 00:14:51.360]  主耶穌基督不單止是
[00:14:51.360 --> 00:14:52.960]  好像血去
[00:14:52.960 --> 00:14:56.120]  前約就說要潔淨一些器皿
[00:14:56.120 --> 00:14:58.400]  做一個潔淨的工作
[00:14:58.400 --> 00:14:59.880]  同一時間主耶穌基督
[00:14:59.880 --> 00:15:02.960]  都是將我們的罪去赦免了
[00:15:02.960 --> 00:15:04.560]  所以我們能夠成為神的兒女
[00:15:04.560 --> 00:15:08.280]  所以我們能夠承繼這個產業
[00:15:08.280 --> 00:15:10.680]  我們看回經文當中
[00:15:10.680 --> 00:15:11.720]  我們看到說
[00:15:11.720 --> 00:15:13.680]  哇 真的是
[00:15:13.680 --> 00:15:15.600]  我們傳福音的時候
[00:15:15.600 --> 00:15:17.680]  那些人沒有反應
[00:15:17.680 --> 00:15:19.040]  跟我的朋友
[00:15:19.040 --> 00:15:21.880]  我明明做了去探了很多次
[00:15:21.880 --> 00:15:23.600]  一次 兩次 三次
[00:15:23.600 --> 00:15:25.800]  哇 那我是不是要放棄呢
[00:15:25.800 --> 00:15:27.560]  跟我的子女談了這麼多次
[00:15:27.560 --> 00:15:30.280]  哇 你真的很難跟自己家人聊天
[00:15:30.280 --> 00:15:32.240]  親親都說要相信耶穌
[00:15:32.240 --> 00:15:33.800]  那就是沒有別的東西聊天嗎
[00:15:33.800 --> 00:15:35.160]  一次 兩次 三次
[00:15:35.160 --> 00:15:37.880]  隨時她都不想見你了 是不是
[00:15:37.880 --> 00:15:39.240]  那是不行的
[00:15:39.240 --> 00:15:43.080]  哇 是不是不要灰心呢
[00:15:43.080 --> 00:15:45.600]  我們從經文當中看到原來
[00:15:45.600 --> 00:15:47.480]  第二點我們看到就是說
[00:15:47.480 --> 00:15:50.000]  原來我們所得到的
[00:15:50.000 --> 00:15:52.680]  我們有個永恆的應許的時候
[00:15:52.680 --> 00:15:55.400]  我們要存著信心和忍耐
[00:15:55.400 --> 00:15:57.600]  去繼續傳福音
[00:15:57.600 --> 00:15:59.400]  我們不要做懶惰人
[00:15:59.400 --> 00:16:03.120]  不要做一些缺乏信心的人
[00:16:03.120 --> 00:16:06.680]  因為已經帶給我們有個指望在當中
[00:16:06.680 --> 00:16:08.120]  這個就是經文
[00:16:08.120 --> 00:16:11.000]  這個第二個對比當中提醒我們
[00:16:11.000 --> 00:16:14.160]  我們要抓緊這個永恆的應許
[00:16:14.160 --> 00:16:15.840]  我們身為神的依賴
[00:16:15.840 --> 00:16:18.000]  我們繼續去看
[00:16:18.000 --> 00:16:19.320]  看23節開始了
[00:16:19.320 --> 00:16:22.120]  23節第三個對比就短一點了
[00:16:22.120 --> 00:16:23.640]  哇 真的是一句而已
[00:16:23.640 --> 00:16:24.640]  一節而已
[00:16:24.640 --> 00:16:26.280]  這個對比說什麼呢
[00:16:26.280 --> 00:16:27.720]  23節說
[00:16:27.720 --> 00:16:30.200]  照著天上的形式
[00:16:30.200 --> 00:16:34.080]  作了一些物件必須用這個祭物去潔淨
[00:16:34.080 --> 00:16:35.960]  但是 這是什麼
[00:16:35.960 --> 00:16:39.120]  說的是什麼一回事
[00:16:39.120 --> 00:16:40.520]  說的是回憶
[00:16:40.520 --> 00:16:44.000]  我之前在第六場說過
[00:16:44.000 --> 00:16:48.280]  在摩西召了神
[00:16:48.280 --> 00:16:49.960]  召了摩西去西冷山的時候
[00:16:49.960 --> 00:16:51.760]  看到的異象
[00:16:51.760 --> 00:16:55.960]  有個指定的規矩告訴了摩西
[00:16:55.960 --> 00:17:00.840]  照著天上的聖所去做一個回憶
[00:17:00.840 --> 00:17:04.880]  所以地上的回憶
[00:17:04.880 --> 00:17:06.880]  摩西出埃及的時候
[00:17:06.880 --> 00:17:10.160]  就算在希律皇做的聖殿
[00:17:10.160 --> 00:17:13.880]  就算是所羅門
[00:17:13.880 --> 00:17:16.000]  或者希律皇之後做的聖殿當中
[00:17:16.000 --> 00:17:17.680]  這些只是一個模型
[00:17:17.680 --> 00:17:23.440]  是照著天上的永恆聖所
[00:17:23.440 --> 00:17:24.920]  去敬拜這個地方
[00:17:24.920 --> 00:17:26.840]  去做一個版本出來
[00:17:26.840 --> 00:17:28.720]  是個複製而已
[00:17:28.720 --> 00:17:29.880]  是個複製而已
[00:17:29.880 --> 00:17:30.920]  地上的東西
[00:17:30.920 --> 00:17:33.000]  但是 這裡提到說
[00:17:33.000 --> 00:17:35.880]  原來主耶穌基督
[00:17:35.880 --> 00:17:37.800]  敬拜的時候
[00:17:37.800 --> 00:17:41.000]  在天上獻祭的時候
[00:17:41.000 --> 00:17:45.640]  祂的祭物是一個更美的祭物
[00:17:45.640 --> 00:17:56.320]  是一個更完美的祭物
[00:17:56.320 --> 00:18:01.360]  祂用自己的身體獻上自己
[00:18:01.360 --> 00:18:06.880]  這份祭物是否比每年獻的公牛 羊好
[00:18:06.880 --> 00:18:08.520]  燒的東西
[00:18:08.520 --> 00:18:10.200]  當然主耶穌燒的身體
