
[00:00:00.000 --> 00:00:03.180]  各位弟兄姊妹,各位朋友,平安
[00:04:23.680 --> 00:04:25.960]  「願那些尋殺我命的」
[00:04:25.960 --> 00:04:27.560]  「抱愧蒙羞」
[00:04:27.560 --> 00:04:29.760]  「願那些喜悅我遭害的」
[00:04:29.760 --> 00:04:31.240]  「退後受辱」
[00:04:31.240 --> 00:04:34.040]  「願那些對我說啊哈啊哈的」
[00:04:34.040 --> 00:04:36.240]  「因羞愧後退」
[00:04:36.240 --> 00:04:38.080]  「願所有尋殺」
[00:04:38.080 --> 00:04:39.400]  「願所有尋求祢的」
[00:04:39.400 --> 00:04:40.720]  「因祢歡喜快樂」
[00:04:40.720 --> 00:04:42.800]  「願那些喜愛祢救恩的」
[00:04:42.800 --> 00:04:45.560]  「常說當尊神為大」
[00:04:45.560 --> 00:04:53.560]  「但我是困苦貧窮」
[00:04:53.560 --> 00:05:01.400]  詩人說自己在一個困苦貧窮的境況裡面
[00:05:01.400 --> 00:05:04.200]  他很渴望那天快點來
[00:05:04.200 --> 00:05:08.800]  上主快點來
[00:05:08.800 --> 00:05:11.840]  困苦貧窮
[00:05:11.840 --> 00:05:14.600]  可以是一個個人因素
[00:05:14.600 --> 00:05:18.600]  他懶他蠢
[00:05:18.600 --> 00:05:21.520]  如果這樣說就是他活該
[00:05:21.520 --> 00:05:25.040]  但是困苦貧窮
[00:05:25.040 --> 00:05:28.160]  也可以是一個有社會背景
[00:05:28.160 --> 00:05:31.280]  或者宗教背景的狀況
[00:05:31.280 --> 00:05:36.240]  詩人說有一些力量在壓制他
[00:05:36.240 --> 00:05:37.760]  有一些力量在和他對抗
[00:05:37.760 --> 00:05:41.200]  有一些人想消滅他
[00:05:41.200 --> 00:05:44.920]  他暗示那些要消滅他的力量
[00:05:44.920 --> 00:05:48.600]  是那些不敬拜神的力量
[00:05:48.600 --> 00:05:51.520]  那些要壓制他的
[00:05:51.520 --> 00:05:55.520]  是那些不尊神為大的人
[00:05:55.520 --> 00:06:01.480]  詩人落在困苦貧窮的境況裡面
[00:06:01.480 --> 00:06:06.520]  所以他渴望上主快點來
[00:06:06.520 --> 00:06:09.240]  令我們聯想到
[00:06:09.240 --> 00:06:11.520]  我們的世界上
[00:06:11.520 --> 00:06:14.280]  會不會有些個人或群體
[00:06:14.280 --> 00:06:16.520]  都因為某些社會因素
[00:06:16.520 --> 00:06:19.360]  或者某些宗教的背景
[00:06:19.360 --> 00:06:26.320]  而變成困苦貧窮呢?
[00:06:26.320 --> 00:06:29.040]  在啟示錄
[00:06:29.040 --> 00:06:32.240]  他告訴我們第一世紀的基督徒
[00:06:32.240 --> 00:06:36.240]  有因為信仰的緣故而被社會邊緣化
[00:06:36.240 --> 00:06:39.600]  變得困苦貧窮
[00:06:39.600 --> 00:06:41.000]  第十三章十六節
[00:06:41.000 --> 00:06:42.920]  這句很有名的經文
[00:06:42.920 --> 00:06:44.520]  他這樣說
[00:06:44.520 --> 00:06:46.600]  他也使眾人無論大小
[00:06:46.600 --> 00:06:48.680]  貧富自主的、為奴的
[00:06:48.680 --> 00:06:50.360]  都在右手上
[00:06:50.360 --> 00:06:53.320]  或是在額上打一個印記
[00:06:53.320 --> 00:06:55.320]  這樣除了那有印記
[00:06:55.320 --> 00:06:58.200]  有壽命的或有壽命數字的
[00:06:58.200 --> 00:07:01.800]  都不得買或賣
[00:07:01.800 --> 00:07:03.080]  即是說
[00:07:03.080 --> 00:07:08.920]  他被拒諸於市場以外
[00:07:08.920 --> 00:07:16.360]  神聽不聽到困苦貧窮的人的呼求呢?
[00:07:16.360 --> 00:07:19.800]  神有沒有回應
[00:07:19.800 --> 00:07:22.880]  困苦貧窮的人的呼求呢?
[00:07:22.880 --> 00:07:26.560]  那個應許的日子有沒有來呢?
[00:07:26.560 --> 00:07:30.240]  請教的日子有沒有來呢?
[00:07:30.240 --> 00:07:34.600]  其實我們怎樣才知道神有回應
[00:07:34.600 --> 00:07:38.600]  怎樣才知道那個日子是來了呢?
[00:07:38.600 --> 00:07:41.080]  其實真的不容易知道
[00:07:41.080 --> 00:07:49.240]  當年連施洗約翰也曾猶豫過
[00:07:49.240 --> 00:07:51.720]  《馬達福音》第十一章記載
[00:07:51.720 --> 00:07:55.160]  約翰在監獄裡聽見基督所做的事
[00:07:55.160 --> 00:07:58.000]  就派他的門徒去問耶穌
[00:07:58.000 --> 00:08:00.600]  「將要來的那位就是你嗎?」
[00:08:00.600 --> 00:08:04.040]  「還是我們要等另外一位呢?」
[00:08:04.040 --> 00:08:06.080]  耶穌回答他們
[00:08:06.080 --> 00:08:07.880]  「你們去」
[00:08:07.880 --> 00:08:12.000]  「把所聽見所看見的告訴約翰」
[00:08:12.000 --> 00:08:14.360]  是甚麼呢?
[00:08:14.360 --> 00:08:15.760]  就是
[00:08:15.760 --> 00:08:18.520]  「盲人看見」
[00:08:18.520 --> 00:08:21.280]  「缺子行走」
[00:08:21.280 --> 00:08:23.960]  「麻風病人得潔淨」
[00:08:23.960 --> 00:08:25.960]  「聾子聽見」
[00:08:25.960 --> 00:08:27.840]  「死人復活」
[00:08:27.840 --> 00:08:31.800]  「窮人聽到福音」
[00:08:31.800 --> 00:08:35.640]  怎樣辨認那個日子來臨呢?
[00:08:35.640 --> 00:08:38.200]  原來「窮人聽到福音」
[00:08:38.200 --> 00:08:44.840]  竟然是上主降臨人間的其中一項記號
[00:08:44.840 --> 00:08:49.840]  施人說「我是困苦貧窮的」
[00:08:49.840 --> 00:08:50.920]  所以施人祈求
[00:08:50.920 --> 00:08:53.280]  「神啊 求祢速速到我這裡來」
[00:08:53.280 --> 00:08:55.040]  因為施人相信
[00:08:55.040 --> 00:09:00.240]  「祢是幫助我的 答救我的」
[00:09:00.240 --> 00:09:03.000]  施人對於那個日子的想像
[00:09:03.000 --> 00:09:08.200]  是關乎拯救的
[00:09:08.200 --> 00:09:12.040]  今天
[00:09:12.040 --> 00:09:15.520]  我們覺得自己有沒有需要被拯救呢?
[00:09:15.520 --> 00:09:19.040]  當你跟很多人去講福音的時候
[00:09:19.040 --> 00:09:21.480]  可能很多人都不覺得自己需要被拯救
[00:09:21.480 --> 00:09:30.400]  因為我們根本就不覺得自己困苦貧窮
[00:09:30.400 --> 00:09:32.160]  但無論如何
[00:09:32.160 --> 00:09:36.440]  這個世界上的確有不少困苦貧窮的人
[00:09:36.440 --> 00:09:42.360]  教會能否將福音分享給他們呢?
[00:09:42.360 --> 00:09:45.640]  能否讓他們體驗到
[00:09:45.640 --> 00:09:52.320]  上主已經降臨人間呢?
[00:09:52.320 --> 00:09:53.960]  除了施人一樣
[00:09:53.960 --> 00:09:57.480]  那些困苦貧窮的人
[00:09:57.480 --> 00:10:00.040]  很想那個日子快點來之外
[00:10:00.040 --> 00:10:03.720]  還有另外一些人也很想那個日子快點來
[00:10:03.720 --> 00:10:06.360]  不過
[00:10:06.360 --> 00:10:11.320]  阿摩斯先知就跟他們潑冷水
[00:10:11.320 --> 00:10:14.480]  他說:耶和華的日子來的時候
[00:10:14.480 --> 00:10:19.120]  你是否肯定對你有好處呢?
[00:10:19.120 --> 00:10:22.840]  對你究竟是禍還是福呢?
[00:10:22.840 --> 00:10:24.480]  為何會這樣說呢?
[00:10:24.480 --> 00:10:27.640]  我們去看《舊約經課》
[00:10:27.640 --> 00:10:34.920]  《阿摩斯書》第五章十八至二十四節
[00:10:34.920 --> 00:10:37.720]  《阿摩斯書》第五章十八節開始的時候
[00:10:37.720 --> 00:10:39.040]  這樣說:
[00:10:39.040 --> 00:10:43.400]  「賞望耶和華日子的人有禍了」
[00:10:43.400 --> 00:10:46.760]  為何你們要賞望耶和華的日子呢?
[00:10:46.760 --> 00:10:49.680]  真的很奇怪吧?
[00:10:49.680 --> 00:10:55.480]  賞望耶和華的日子怎會有禍呢?
[00:10:55.480 --> 00:10:57.520]  阿摩斯對他的聽眾說
[00:10:57.520 --> 00:11:00.440]  你們最好就期待耶和華的日子
[00:11:00.440 --> 00:11:02.880]  不要那麼快來到
[00:11:02.880 --> 00:11:04.720]  因為對你們來說
[00:11:04.720 --> 00:11:10.360]  耶和華的日子並不是你想像中那麼美好的
[00:11:10.360 --> 00:11:11.760]  為甚麼呢?
[00:11:11.760 --> 00:11:13.280]  他繼續說
[00:11:13.280 --> 00:11:17.040]  那是黑暗沒有光明的日子
[00:11:17.040 --> 00:11:19.720]  好像人躲避獅子卻遇見熊
[00:11:19.720 --> 00:11:23.320]  進房屋以守靠牆卻被蛇咬
[00:11:23.320 --> 00:11:25.440]  即是他形容怎樣黑暗
[00:11:25.440 --> 00:11:27.480]  怎樣沒有光明
[00:11:27.480 --> 00:11:29.880]  耶和華的日子豈不是黑暗沒有光明
[00:11:29.880 --> 00:11:35.440]  幽暗毫無光輝嗎?
[00:11:35.440 --> 00:11:39.400]  有沒有衝擊你的想像?
[00:11:39.400 --> 00:11:42.120]  人人都以為耶和華的日子是光明的
[00:11:42.120 --> 00:11:44.040]  原來可以是黑暗的
[00:11:44.040 --> 00:11:48.280]  人人都以為耶和華的日子是拯救
[00:11:48.280 --> 00:11:52.640]  原來可以是審判
[00:11:52.640 --> 00:12:00.520]  耶和華的日子竟然是因人而異
[00:12:00.520 --> 00:12:02.080]  第21節說
[00:12:02.080 --> 00:12:03.520]  「我厭惡你們的節期
[00:12:03.520 --> 00:12:05.920]  也不喜悅你們的嚴肅會
[00:12:05.920 --> 00:12:08.200]  你們雖然向我獻繁祭和素祭
[00:12:08.200 --> 00:12:09.360]  我卻不悅納
[00:12:09.360 --> 00:12:13.480]  也不看你們用肥畜獻的平安祭
[00:12:13.480 --> 00:12:16.040]  要使你們的歌唱的聲音遣離我
[00:12:16.040 --> 00:12:19.920]  因為我不聽你們琴瑟的樂曲」
[00:12:19.920 --> 00:12:25.680]  最令人感到意外的
[00:12:25.680 --> 00:12:29.920]  是阿摩斯的聽眾並不是外邦人
[00:12:29.920 --> 00:12:34.440]  或者不是我們心中所想像的那些壞人
[00:12:34.440 --> 00:12:36.840]  也不是異教徒
[00:12:36.840 --> 00:12:39.240]  他甚至在某種意義上
[00:12:39.240 --> 00:12:41.840]  是虔誠的耶和華敬拜者
[00:12:41.840 --> 00:12:43.120]  他們勤守節期
[00:12:43.120 --> 00:12:45.600]  假裝嚴肅會、獻繁祭、素祭
[00:12:45.600 --> 00:12:48.800]  慷慨地用肥畜獻平安祭
[00:12:48.800 --> 00:12:51.400]  他們鼓瑟彈琴、唱歌讚頌
[00:12:51.400 --> 00:12:54.400]  所有宗教儀式都做齊
[00:12:54.400 --> 00:12:57.080]  所有宗教行為都遵守
[00:12:57.080 --> 00:13:01.360]  而且他們的確這樣相信
[00:13:01.360 --> 00:13:02.720]  我們很乖
[00:13:02.720 --> 00:13:07.320]  所以我們很期望耶和華日子快點來
[00:13:07.320 --> 00:13:09.360]  阿摩斯先知指出
[00:13:09.360 --> 00:13:12.200]  這如果不是非常嚴重的錯誤
[00:13:12.200 --> 00:13:17.040]  就是非常嚴重的誤會
[00:13:17.040 --> 00:13:19.040]  第五章二十四節
[00:13:19.040 --> 00:13:21.000]  「惟願公平如大水滾滾
[00:13:21.000 --> 00:13:24.240]  公義如江河滔滔」
[00:13:24.240 --> 00:13:27.360]  原來耶和華寧願要公平和公義
[00:13:27.360 --> 00:13:30.680]  而不是制治和守節期
[00:13:30.680 --> 00:13:33.120]  阿摩斯的當頭棒喝
[00:13:33.120 --> 00:13:35.400]  對當時的聽眾適用
[00:13:35.400 --> 00:13:36.600]  不幸地
[00:13:36.600 --> 00:13:38.240]  對於在歷史上
[00:13:38.240 --> 00:13:44.160]  很多信徒群體也同樣地適用
[00:13:44.160 --> 00:13:45.560]  回想上一段詩人
[00:13:45.560 --> 00:13:49.760]  訴說自己是困苦貧窮的人
[00:13:49.760 --> 00:13:52.160]  有沒有想過
[00:13:52.160 --> 00:13:54.320]  困苦貧窮這個現象
[00:13:54.320 --> 00:13:56.920]  為何會出現呢?
[00:13:56.920 --> 00:13:58.080]  剛才我們也說過
[00:13:58.080 --> 00:13:59.520]  可能有些個人因素
[00:13:59.520 --> 00:14:02.760]  我蠢、我懶
[00:14:02.760 --> 00:14:06.840]  但也難免有社會的背景
[00:14:06.840 --> 00:14:08.800]  阿摩斯名言
[00:14:08.800 --> 00:14:11.960]  不公平和不公義的社會
[00:14:11.960 --> 00:14:14.800]  是困苦貧窮的背景
[00:14:14.800 --> 00:14:17.320]  所以他宣告
[00:14:17.320 --> 00:14:21.480]  「上帝喜悅公平如大水滾滾
[00:14:21.480 --> 00:14:25.120]  公義如江河滔滔」
[00:14:25.120 --> 00:14:26.960]  對於阿摩斯的聽眾來說
[00:14:26.960 --> 00:14:29.360]  那日子最好不要那麼快來
[00:14:29.360 --> 00:14:30.560]  越遲越好
[00:14:30.560 --> 00:14:32.240]  為甚麼?
[00:14:32.240 --> 00:14:34.120]  因為讓誤會了的
[00:14:34.120 --> 00:14:37.280]  有時間來改正
[00:14:37.280 --> 00:14:39.200]  讓走錯了路的
[00:14:39.200 --> 00:14:45.000]  有時間重回正軌
[00:14:45.000 --> 00:14:46.840]  那日子
[00:14:46.840 --> 00:14:48.960]  可以是請教的日子
[00:14:48.960 --> 00:14:51.160]  亦是審判的日子
[00:14:51.160 --> 00:14:54.760]  我們如何去面對那日子呢?
[00:14:54.760 --> 00:14:57.000]  或如何去預備那日子呢?
[00:14:57.000 --> 00:15:00.560]  我們看《馬太福音經課》
[00:15:00.560 --> 00:15:02.000]  在《馬太福音經課》裏
[00:15:02.000 --> 00:15:05.960]  記載了耶穌說的一個天國的比喻
[00:15:05.960 --> 00:15:12.560]  那個天國的比喻大家可能都很熟悉
[00:15:12.560 --> 00:15:15.440]  可能已經耳熟能詳
[00:15:15.440 --> 00:15:19.960]  究竟那日子何時來呢?
[00:15:19.960 --> 00:15:22.520]  如果老師告訴學生
[00:15:22.520 --> 00:15:24.320]  延遲一個月才交功課
[00:15:24.320 --> 00:15:26.560]  是不是很開心?
[00:15:26.560 --> 00:15:28.720]  開心
[00:15:28.720 --> 00:15:31.560]  不是因為多了一個月時間做功課
[00:15:31.560 --> 00:15:35.200]  是多了一個月時間繼續玩
[00:15:35.200 --> 00:15:37.120]  你知道的
[00:15:37.120 --> 00:15:41.920]  我們都是deadline fighter
[00:15:41.920 --> 00:15:45.440]  我們都是在最後一刻才做的
[00:15:45.440 --> 00:15:48.440]  我們的表現曲線
[00:15:48.440 --> 00:15:50.000]  之前一直都很平
[00:15:50.000 --> 00:15:55.240]  一去到deadline之前就上升
[00:15:55.240 --> 00:15:59.680]  其實老師在開學的時候派course outline
[00:15:59.680 --> 00:16:05.640]  已經說了何時要交功課
[00:16:05.640 --> 00:16:11.200]  不過我們習慣了最後才趕工
[00:16:11.200 --> 00:16:14.760]  耶穌那個天國的比喻
[00:16:14.760 --> 00:16:16.000]  或者關於天國
[00:16:16.000 --> 00:16:17.480]  或者關於那日子
[00:16:17.480 --> 00:16:20.680]  其實會不會好像派了course outline
[00:16:20.680 --> 00:16:24.800]  已經說了目標
[00:16:24.800 --> 00:16:26.280]  內容
[00:16:26.280 --> 00:16:28.120]  要求
[00:16:28.120 --> 00:16:30.040]  也有deadline
[00:16:30.040 --> 00:16:33.040]  不過沒有說清楚
[00:16:33.040 --> 00:16:36.600]  deadline是哪年哪月哪日哪個鐘頭
[00:16:36.600 --> 00:16:41.240]  這樣的安排有什麼意義呢?
[00:16:41.240 --> 00:16:43.720]  這樣的安排對於人而言
[00:16:43.720 --> 00:16:45.800]  又如何回應呢?
[00:16:45.800 --> 00:16:48.360]  耶穌的比喻就是說
[00:16:48.360 --> 00:16:50.040]  天國好像十個童女
[00:16:50.040 --> 00:16:52.320]  拿著燈出去迎接新浪
[00:16:52.320 --> 00:16:53.560]  有五個是愚絕的
[00:16:53.560 --> 00:16:54.600]  五個是聰明的
[00:16:54.600 --> 00:16:55.840]  愚絕的就拿著燈
[00:16:55.840 --> 00:16:56.480]  沒有帶油
[00:16:56.480 --> 00:16:59.080]  聰明的就拿著燈帶油
[00:16:59.080 --> 00:17:02.920]  接著新浪就言遲未來
[00:17:02.920 --> 00:17:04.640]  於是他們就睡了覺
[00:17:04.640 --> 00:17:06.640]  等著等著睡覺也正常
[00:17:06.640 --> 00:17:08.200]  半夜有人喊叫
[00:17:08.200 --> 00:17:09.200]  看看新浪來了
[00:17:09.200 --> 00:17:12.200]  你們出去迎接他
[00:17:12.200 --> 00:17:13.560]  其實對於童女來說
[00:17:13.560 --> 00:17:14.880]  在比喻裡面
[00:17:14.880 --> 00:17:20.800]  童女是完全不會質疑新浪不來的
[00:17:20.800 --> 00:17:24.800]  不過是或遲或早而已
[00:17:24.800 --> 00:17:26.840]  對於人生來說
[00:17:26.840 --> 00:17:28.960]  我相信你也從來不會質疑
[00:17:28.960 --> 00:17:32.440]  人生是有期限的
[00:17:32.440 --> 00:17:34.520]  對於十幾歲的人來說
[00:17:34.520 --> 00:17:36.880]  期限好像是很後的事
[00:17:36.880 --> 00:17:39.920]  不過對於某些人來說
[00:17:39.920 --> 00:17:42.080]  期限可能就近一點
[00:17:42.080 --> 00:17:42.960]  我們也不會質疑
[00:17:42.960 --> 00:17:43.800]  沒有的
[00:17:43.800 --> 00:17:47.840]  總會有的
[00:17:47.840 --> 00:17:50.040]  如果期限訂明了日子
[00:17:50.040 --> 00:17:53.080]  那就可以做期限戰士
[00:17:53.080 --> 00:17:56.880]  但如果期限好像耶穌這個比喻
[00:17:56.880 --> 00:17:58.000]  到最後說
[00:17:58.000 --> 00:17:59.160]  所以你們要警醒
[00:17:59.160 --> 00:18:01.680]  因為那日子那時辰你們不知道
[00:18:01.680 --> 00:18:05.080]  如果那日子那時辰你們不知道
[00:18:05.080 --> 00:18:07.360]  那怎麼辦呢
[00:18:07.360 --> 00:18:09.360]  想戰鬥也無法戰鬥
[00:18:09.360 --> 00:18:11.360]  沒有期限
[00:18:11.360 --> 00:18:13.080]  訂明不知道在哪裡
[00:18:13.080 --> 00:18:14.560]  不知道在何時
[00:18:14.560 --> 00:18:15.720]  耶穌就說
[00:18:15.720 --> 00:18:17.280]  如果是這樣的時候
[00:18:17.280 --> 00:18:19.880]  我們應該持守的態度
[00:18:19.880 --> 00:18:24.120]  就是要警醒
[00:18:24.120 --> 00:18:28.040]  那警醒是甚麼意思呢
[00:18:28.040 --> 00:18:32.520]  整晚不睡覺
[00:18:32.520 --> 00:18:33.760]  應該不是吧
[00:18:33.760 --> 00:18:37.600]  十個童女十個都睡了
[00:18:37.600 --> 00:18:42.000]  不睡覺無補於事
[00:18:42.000 --> 00:18:43.400]  不睡覺也沒用
[00:18:43.400 --> 00:18:45.400]  天天在等上帝何時來
[00:18:45.400 --> 00:18:46.360]  上山在等
[00:18:46.360 --> 00:18:49.360]  有些人真的上山等
[00:18:49.360 --> 00:18:51.120]  有些人就放下所有東西
[00:18:51.120 --> 00:18:52.160]  不要讀書了
[00:18:52.160 --> 00:18:53.080]  上帝快來了
[00:18:53.080 --> 00:18:54.640]  末日快到了
[00:18:54.640 --> 00:18:57.680]  考試不要理他了
[00:18:57.680 --> 00:18:59.520]  沒有意義的這樣等
[00:18:59.520 --> 00:19:00.800]  歷史上有人這樣等
[00:19:00.800 --> 00:19:06.160]  不過你也知道最後都是落空的
[00:19:06.160 --> 00:19:09.640]  那又怎樣呢
[00:19:09.640 --> 00:19:11.160]  不如這樣
[00:19:11.160 --> 00:19:12.840]  我們有四段經課
[00:19:12.840 --> 00:19:18.520]  你想一想阿摩斯書那段經課說甚麼
[00:19:18.520 --> 00:19:23.000]  如果警醒不是不睡覺的話
[00:19:23.000 --> 00:19:30.000]  警醒會不會是阿摩斯書對他的聽眾說
[00:19:30.000 --> 00:19:36.680]  從不公平和不公義的行徑裡面清醒過來
[00:19:36.680 --> 00:19:38.960]  秉公行義
[00:19:38.960 --> 00:19:46.360]  使公平和公義像大水江河一樣充滿傳遞
[00:19:46.360 --> 00:19:48.880]  除了阿摩斯的忠告之外
[00:19:48.880 --> 00:19:52.960]  保羅在今天的書信經課選讀裡面
[00:19:52.960 --> 00:19:58.880]  也有關於怎樣警醒去迎接那個日子的吩咐
[00:19:58.880 --> 00:20:02.760]  我們看帖撒羅尼加前書
[00:20:02.760 --> 00:20:06.920]  帖撒羅尼加前書這一段
[00:20:06.920 --> 00:20:10.280]  似乎是在說關於末後的狀況
[00:20:10.280 --> 00:20:13.640]  因為你看到第四章十六節
[00:20:13.640 --> 00:20:17.840]  「主必親自從天降臨
[00:20:17.840 --> 00:20:21.120]  有呼叫的聲音和天使長的聲音
[00:20:21.120 --> 00:20:23.120]  又有神的號吹響
[00:20:23.120 --> 00:20:25.960]  那在基督裡死了的人必先復活
[00:20:25.960 --> 00:20:28.400]  以後我們者活著還存留的人
[00:20:28.400 --> 00:20:30.960]  必和他們一同被提到魂裡
[00:20:30.960 --> 00:20:33.280]  在空中與主相遇」
[00:20:33.280 --> 00:20:36.160]  似乎是提到那個末後的狀況
[00:20:36.160 --> 00:20:40.320]  一個終極的狀況
[00:20:40.320 --> 00:20:45.920]  現在還未到
[00:20:45.920 --> 00:20:51.120]  那對於我們仍然存在在這裡的人又怎樣呢?
[00:20:51.120 --> 00:20:53.480]  有什麼意義呢?
[00:20:53.480 --> 00:20:56.160]  最後那句
[00:20:56.160 --> 00:20:56.800]  保羅這樣說
[00:20:56.800 --> 00:21:01.720]  「所以你們當用這些話彼此勸勉」
[00:21:01.720 --> 00:21:03.680]  勸勉什麼呢?
[00:21:03.680 --> 00:21:06.040]  第四章十三節指出
