
[00:00:00.000 --> 00:00:05.700]  我們這次第二部份就會講到我們個人和神的關係
[00:05:09.640 --> 00:05:12.640]  我們的神絕對不是冷酷無情的
[00:05:12.640 --> 00:05:16.840]  祂讓我們有足夠的機會去回轉
[00:05:16.840 --> 00:05:19.440]  但是如果我們放棄了這些機會的時候
[00:05:19.440 --> 00:05:22.340]  我們就要面對這個審判
[00:05:22.340 --> 00:05:25.840]  不要忘記我們神是以祂的慈愛
[00:05:25.840 --> 00:05:27.840]  彰顯祂的公義
[00:05:27.840 --> 00:05:32.240]  但也要以祂的公義貫徹祂的慈愛
[00:05:32.240 --> 00:05:33.640]  這個很重要
[00:05:33.640 --> 00:05:36.140]  兩者是沒有矛盾的
[00:05:36.140 --> 00:05:38.340]  同樣都是神的作為
[00:05:38.340 --> 00:05:41.140]  所以《彼得前書》第四章第十七節
[00:05:41.140 --> 00:05:42.540]  我們沒有打出來
[00:05:42.540 --> 00:05:44.840]  不要想著我們信了耶穌
[00:05:44.840 --> 00:05:47.440]  就不需要面對審判
[00:05:47.440 --> 00:05:48.740]  這裏很清楚
[00:05:48.740 --> 00:05:49.940]  第四章第十七節說
[00:05:49.940 --> 00:05:54.340]  審判先從神的家開始
[00:05:54.340 --> 00:05:56.140]  你隔離屋的十元仔藝
[00:05:56.140 --> 00:05:57.540]  和你家裏的十元仔藝
[00:05:57.540 --> 00:05:58.440]  你先管哪一個呢?
[00:05:58.440 --> 00:06:01.140]  你當然先管自己家裏的那個
[00:06:01.140 --> 00:06:05.240]  所以今天我們往往失敗
[00:06:05.240 --> 00:06:06.140]  為甚麼呢?
[00:06:06.140 --> 00:06:09.540]  聖經所說就是我們輕慢主治
[00:06:09.540 --> 00:06:13.240]  即是輕慢神的審判
[00:06:13.240 --> 00:06:19.340]  但是人的審判會不會有偏差
[00:06:19.340 --> 00:06:20.540]  會不會有偏見
[00:06:20.540 --> 00:06:22.540]  甚至有冤獄出現呢?
[00:06:22.540 --> 00:06:24.640]  但神是絕對不會的
[00:06:24.640 --> 00:06:28.140]  神是我們真真正正的最後的終審庭
[00:06:28.140 --> 00:06:30.540]  如果神審判我們的時候
[00:06:30.540 --> 00:06:33.840]  我想我們沒有一個人可以逃避神的刑罰
[00:06:33.840 --> 00:06:37.240]  神是看清楚我們暗中所做的事
[00:06:37.240 --> 00:06:39.640]  知道我們的內心是怎樣
[00:06:39.640 --> 00:06:41.640]  神是最公平的審判
[00:06:41.640 --> 00:06:44.940]  所以我們應該懼怕神的審判
[00:06:44.940 --> 00:06:46.640]  但這樣是不足夠的
[00:06:46.640 --> 00:06:49.140]  你只是害怕是沒有用的
[00:06:49.140 --> 00:06:50.640]  還有就是甚麼呢?
[00:06:50.640 --> 00:06:53.140]  就是你要面對神的愛
[00:06:53.140 --> 00:06:56.240]  所以第一章第十三節
[00:06:56.240 --> 00:06:57.840]  它在那裏怎樣說呢?
[00:06:57.840 --> 00:07:00.340]  所以要約束你們的心
[00:07:00.340 --> 00:07:01.440]  謹慎自守
[00:07:01.440 --> 00:07:03.640]  專心盼望耶穌基督這件事
[00:07:03.640 --> 00:07:05.340]  所帶給你們的恩
[00:07:05.340 --> 00:07:06.640]  謹慎自守
[00:07:06.640 --> 00:07:07.840]  約束你們的心
[00:07:07.840 --> 00:07:09.140]  第十九節
[00:07:09.140 --> 00:07:12.240]  我們這樣憑著基督的補血
[00:07:12.240 --> 00:07:13.340]  如同無瑕疵
[00:07:13.340 --> 00:07:16.340]  無之屋高揚之血
[00:07:16.340 --> 00:07:19.740]  今天原來我們只是害怕
[00:07:19.740 --> 00:07:23.040]  我們就會覺得很痛苦
[00:07:23.040 --> 00:07:27.340]  正如可能現在表面好像很平靜的社會
[00:07:27.340 --> 00:07:29.940]  但我們內心充滿了很多的無奈
[00:07:29.940 --> 00:07:31.940]  甚至憤恨
[00:07:31.940 --> 00:07:35.640]  但是愛卻是很重要
[00:07:35.640 --> 00:07:39.540]  這時候我們只要愛
[00:07:39.540 --> 00:07:42.940]  就可以扭轉一個環境的人
[00:07:42.940 --> 00:07:45.640]  很簡單
[00:07:45.640 --> 00:07:47.640]  一個中醫的女孩
[00:07:47.640 --> 00:07:51.340]  她去學人吃那些軟性毒品
[00:07:51.340 --> 00:07:52.540]  索K
[00:07:52.540 --> 00:07:54.940]  結果昏迷了
[00:07:54.940 --> 00:07:56.140]  當昏迷了一段時間
[00:07:56.140 --> 00:07:57.940]  閉上眼睛的時候
[00:07:57.940 --> 00:07:59.440]  看到第一眼的是甚麼?
[00:07:59.440 --> 00:08:00.740]  是她媽媽
[00:08:00.740 --> 00:08:03.640]  坐在床邊看著她
[00:08:03.640 --> 00:08:05.740]  一看到她醒來的時候
[00:08:05.740 --> 00:08:07.140]  很開心
[00:08:07.140 --> 00:08:09.140]  哭了
[00:08:09.140 --> 00:08:13.140]  這個女孩就知道媽媽很愛她
[00:08:13.140 --> 00:08:15.140]  不是因為刑罰
[00:08:15.140 --> 00:08:19.140]  最後跟媽媽來認錯
[00:08:19.140 --> 00:08:23.140]  寫了一個悔過書給媽媽
[00:08:23.140 --> 00:08:27.340]  媽媽 我不想你再為我難過
[00:08:27.340 --> 00:08:28.740]  你這麼疼我
[00:08:28.740 --> 00:08:31.740]  我不可以讓你再犯錯
[00:08:31.740 --> 00:08:34.540]  你深深感受神的愛的時候
[00:08:34.540 --> 00:08:37.240]  你就不會這麼容易犯罪
[00:08:37.240 --> 00:08:38.940]  得罪神
[00:08:38.940 --> 00:08:41.640]  神不是一個冷酷的審判官
[00:08:41.640 --> 00:08:42.940]  當你看到我們犯罪的時候
[00:08:42.940 --> 00:08:44.640]  是難過的
[00:08:44.640 --> 00:08:47.940]  所以我們很重要的動力
[00:08:47.940 --> 00:08:49.640]  是懼怕
[00:08:49.640 --> 00:08:52.440]  懼怕神的刑罰
[00:08:52.440 --> 00:08:54.940]  因為不能再上訴
[00:08:54.940 --> 00:08:58.340]  但是更加要去紀念神對我們的愛
[00:08:58.340 --> 00:08:59.940]  和恩情
[00:08:59.940 --> 00:09:03.440]  以致我們懂得怎樣用愛去回應
[00:09:03.440 --> 00:09:05.740]  不想傷神的心
[00:09:05.740 --> 00:09:07.940]  這個就是承聖很重要的動力
[00:09:07.940 --> 00:09:09.540]  好了 實際的方法
[00:09:09.540 --> 00:09:11.340]  承聖的方法是怎樣呢?
[00:09:11.340 --> 00:09:12.740]  他很清楚地說
[00:09:12.740 --> 00:09:16.240]  就是要約束緊守你的心
[00:09:16.240 --> 00:09:18.140]  再看第十三節
[00:09:18.140 --> 00:09:20.440]  就是要約束你的心
[00:09:20.440 --> 00:09:22.440]  謹慎自守
[00:09:22.440 --> 00:09:25.840]  我想大家基督徒很熟悉這句話
[00:09:25.840 --> 00:09:28.040]  就是《針研》第四章二十三節
[00:09:28.040 --> 00:09:30.340]  你要保守你的心 勝過保守一切
[00:09:30.340 --> 00:09:31.440]  因為一生的果效
[00:09:31.440 --> 00:09:34.240]  是從心裏面來帶去發出來的
[00:09:34.240 --> 00:09:35.340]  心就是甚麼?
[00:09:35.340 --> 00:09:36.340]  是思想
[00:09:36.340 --> 00:09:38.140]  不僅僅是感情
[00:09:38.140 --> 00:09:38.940]  如果你知道
[00:09:38.940 --> 00:09:41.140]  如果我犯錯、犯罪
[00:09:41.140 --> 00:09:43.340]  我來帶去得罪神
[00:09:43.340 --> 00:09:44.440]  也傷害了自己
[00:09:44.440 --> 00:09:46.440]  也傷害了我們愛的人
[00:09:46.440 --> 00:09:49.840]  對我們有盼望的人
[00:09:49.840 --> 00:09:51.840]  那就很大件事了
[00:09:51.840 --> 00:09:55.440]  也會知道犯罪帶來的後果很嚴重
[00:09:55.440 --> 00:09:57.740]  那就不會全面犯罪了
[00:09:57.740 --> 00:09:59.940]  正如現在的人已經將罪
[00:09:59.940 --> 00:10:08.440]  擺到一個完全不是一個嚴厲的情況了
[00:10:08.440 --> 00:10:11.840]  譬如以前的人在婚姻以外
[00:10:11.840 --> 00:10:14.840]  來帶去有不正常的關係
[00:10:14.840 --> 00:10:18.540]  嘩 這些是狗男女
[00:10:18.540 --> 00:10:20.040]  這些是姦夫淫婦
[00:10:20.040 --> 00:10:21.640]  現在都不會說這些了
[00:10:21.640 --> 00:10:23.940]  是說婚外情
[00:10:23.940 --> 00:10:26.140]  在婚姻以外有一份情
[00:10:26.140 --> 00:10:27.740]  吸食軟性毒品
[00:10:27.740 --> 00:10:30.440]  軟性的 硬的
[00:10:30.440 --> 00:10:31.840]  我想問一下你
[00:10:31.840 --> 00:10:33.340]  會不會有人說
[00:10:33.340 --> 00:10:36.140]  我都吸藥水 嗨嗨的
[00:10:36.140 --> 00:10:38.340]  有沒有人喝強水?
[00:10:38.340 --> 00:10:43.040]  有沒有人試吃硫磺?
[00:10:43.040 --> 00:10:44.740]  或者山埃?
[00:10:44.740 --> 00:10:45.640]  不會的
[00:10:45.640 --> 00:10:47.440]  知道是劇毒來的
[00:10:47.440 --> 00:10:48.540]  所以我們理性知道
[00:10:48.540 --> 00:10:51.440]  原來罪帶來很嚴重的後果的時候
[00:10:51.440 --> 00:10:53.940]  我們就不會隨便去犯罪
[00:10:53.940 --> 00:10:58.340]  第二方面就是不要學校那些無知的人
[00:10:58.340 --> 00:11:02.940]  在《彼得慈書》第一章第14節那裏很清楚說
[00:11:02.940 --> 00:11:05.040]  你伴記作順命的兒女
[00:11:05.040 --> 00:11:09.440]  就不要效法從前蒙昧無知的時候
[00:11:09.440 --> 00:11:12.740]  放縱私慾的樣子
[00:11:12.740 --> 00:11:17.640]  這時候他叫我們不要效法那些無知的人
[00:11:17.640 --> 00:11:20.140]  有時候就是那些人
[00:11:20.140 --> 00:11:23.340]  看不到犯罪帶來的那種後果
[00:11:23.340 --> 00:11:25.640]  他甚至引誘人的時候
[00:11:25.640 --> 00:11:28.640]  你就不要學他那樣子
[00:11:28.640 --> 00:11:31.540]  機靈一點
[00:11:31.540 --> 00:11:33.840]  不要放縱私慾
[00:11:33.840 --> 00:11:37.040]  《約翰·彼得慈書》第一章第15節
[00:11:37.040 --> 00:11:40.340]  「照你們的既是聖潔
[00:11:40.340 --> 00:11:44.340]  你們在一切所行的事上也要聖潔」
[00:11:44.340 --> 00:11:47.540]  這是神對我們的期望和要求
[00:11:47.540 --> 00:11:49.640]  這是很重要的
[00:11:49.640 --> 00:11:53.140]  情與慾並不是一件壞事
[00:11:53.140 --> 00:11:54.940]  都是神所賦予給我們的
[00:11:54.940 --> 00:11:57.240]  聖是神所賦予給我們的
[00:11:57.240 --> 00:12:01.040]  不過只是在合法的紛爭裏面
[00:12:01.040 --> 00:12:02.640]  才可以享用
[00:12:02.640 --> 00:12:04.140]  我們有求知慾
[00:12:04.140 --> 00:12:05.940]  所以我們會發明很多東西
[00:12:05.940 --> 00:12:07.140]  我們會有食慾
[00:12:07.140 --> 00:12:08.940]  所以我們會吃東西
[00:12:08.940 --> 00:12:11.140]  這不是錯 但是不要過分
[00:12:11.140 --> 00:12:15.340]  狂吃的時候對你的身體是沒有益處的
[00:12:15.340 --> 00:12:20.840]  往往在講求自由的社會裏面
[00:12:20.840 --> 00:12:23.140]  我們有時候就會失去了
[00:12:23.140 --> 00:12:25.940]  不去犯罪的自由
[00:12:25.940 --> 00:12:28.540]  正如我剛剛出來傳福音的時候
[00:12:28.540 --> 00:12:30.040]  有個人在批評我
[00:12:30.040 --> 00:12:31.740]  就說你信耶穌這件事不准做
[00:12:31.740 --> 00:12:32.640]  那件事也不准做
[00:12:32.640 --> 00:12:34.640]  我說甚麼不准做?
[00:12:34.640 --> 00:12:35.840]  原來他是吸煙的
[00:12:35.840 --> 00:12:36.940]  一天吸兩包煙
[00:12:36.940 --> 00:12:38.240]  不知道是多還是少
[00:12:38.240 --> 00:12:39.540]  我問他你不吸煙行不行?
[00:12:39.540 --> 00:12:41.640]  他說不行 很辛苦
[00:12:41.640 --> 00:12:42.840]  他不斷要喝酒
[00:12:42.840 --> 00:12:45.940]  喝酒才有力去做事
[00:12:45.940 --> 00:12:47.340]  但是如果你不喝酒
[00:12:47.340 --> 00:12:49.040]  他會腳軟
[00:12:49.040 --> 00:12:51.140]  那我跟他說我有自由
[00:12:51.140 --> 00:12:54.240]  不去吸煙和他吸煙
[00:12:54.240 --> 00:12:57.140]  我有自由去喝酒和不去喝酒
[00:12:57.140 --> 00:12:59.440]  不過我運用我的自由
[00:12:59.440 --> 00:13:01.640]  放棄了不吸煙
[00:13:01.640 --> 00:13:04.340]  就是他吸煙和我放棄了他喝酒
[00:13:04.340 --> 00:13:05.940]  因為他知道對我沒有益處
[00:13:05.940 --> 00:13:09.840]  我有這個不去吸煙喝酒的自由權
[00:13:09.840 --> 00:13:12.140]  但是他是較為辛苦
[00:13:12.140 --> 00:13:15.040]  所以今天我們要記住
[00:13:15.040 --> 00:13:18.640]  我們更加不要因小失大
[00:13:18.640 --> 00:13:19.740]  為甚麼呢?
[00:13:19.740 --> 00:13:22.140]  《彼得前書》第一章第十三節
[00:13:22.140 --> 00:13:24.540]  剛才我們不斷地去讀
[00:13:24.540 --> 00:13:27.540]  需要約束你們的心謹慎自守
[00:13:27.540 --> 00:13:30.940]  專心盼望基督耶穌顯現的時候
[00:13:30.940 --> 00:13:33.240]  所帶給你們的恩
[00:13:33.240 --> 00:13:38.940]  如果你因為一次、兩次放縱
[00:13:38.940 --> 00:13:42.940]  犯了罪又沒有去悔改的時候
[00:13:42.940 --> 00:13:46.840]  你會失去了這份的救恩
[00:13:46.840 --> 00:13:48.740]  你不能夠擁有那個
[00:13:48.740 --> 00:13:52.840]  不需塵不沾污的天上的基業
[00:13:52.840 --> 00:13:57.340]  你因為撒拿的放縱就失去了永恆
[00:13:57.340 --> 00:13:59.940]  所以在我的聖經裏面
[00:13:59.940 --> 00:14:03.540]  我保留了一張這樣的圖片
[00:14:03.540 --> 00:14:05.340]  沒有打powerpoint的
[00:14:05.340 --> 00:14:07.440]  這個就是克林頓
[00:14:07.440 --> 00:14:09.440]  他很不開心
[00:14:09.440 --> 00:14:11.540]  你還記得他過了交
[00:14:11.540 --> 00:14:14.340]  是很多年前的報紙過交的
[00:14:14.340 --> 00:14:16.240]  為甚麼呢?提醒了自己
[00:14:16.240 --> 00:14:19.840]  他說:到一響貪歡愁千柳
[00:14:19.840 --> 00:14:22.540]  你知道他跟那個萊根斯基
[00:14:22.540 --> 00:14:26.040]  有一些不正常的性關係
[00:14:26.040 --> 00:14:29.640]  後來被人揭發的時候帶來了多少的沉痛
[00:14:29.640 --> 00:14:31.840]  多麻煩呢?
[00:14:31.840 --> 00:14:34.340]  撒拿短暫的放縱
[00:14:34.340 --> 00:14:38.340]  帶來的卻是很大的損失
[00:14:38.340 --> 00:14:40.940]  我們沒有理由因小失大
[00:14:40.940 --> 00:14:46.940]  當然你是要有成長才會有這樣的生命
[00:14:46.940 --> 00:14:48.840]  嬰兒、小孩子
[00:14:48.840 --> 00:14:50.340]  他們的生命很脆弱
[00:14:50.340 --> 00:14:51.540]  又沒有這些知識
[00:14:51.540 --> 00:14:54.840]  他們不知道有些甚麼對好
[00:14:54.840 --> 00:14:55.640]  哪些對壞
[00:14:55.640 --> 00:14:57.140]  他們不是很清楚
[00:14:57.140 --> 00:14:59.240]  當長大了就不同了
[00:14:59.240 --> 00:15:01.940]  即是說一個人的生命要成長
[00:15:01.940 --> 00:15:04.440]  上一次所說的重生是一次過
[00:15:04.440 --> 00:15:07.140]  但生命的成長是要不斷延續的
[00:15:07.140 --> 00:15:12.040]  我們成長的方法又是怎樣呢?
[00:15:12.040 --> 00:15:17.940]  就是我們對真理應該有一個很正確的態度
[00:15:17.940 --> 00:15:20.440]  就是神的話語
[00:15:20.440 --> 00:15:21.740]  神的話語是怎樣的呢?
[00:15:21.740 --> 00:15:26.240]  我們有沒有愛慕真理呢?
[00:15:26.240 --> 00:15:32.340]  我們看看第二章的第二節
[00:15:32.340 --> 00:15:37.540]  「你就要愛慕那純正的靈奶
[00:15:37.540 --> 00:15:40.740]  像財生的嬰孩愛慕奶一樣
[00:15:40.740 --> 00:15:44.240]  叫你們因此漸長以至得救」
[00:15:44.240 --> 00:15:45.740]  所以今天你記住
[00:15:45.740 --> 00:15:51.540]  原來奶是嬰兒剛剛出生的時候
[00:15:51.540 --> 00:15:53.240]  很幼嫩的生命
[00:15:53.240 --> 00:15:56.740]  很重要的營養素
[00:15:56.740 --> 00:16:03.040]  他說我們會不會尼泰去渴慕這些的靈奶
[00:16:03.040 --> 00:16:05.940]  靈奶就是神的話語
[00:16:05.940 --> 00:16:10.540]  我們有沒有好好的尼泰去領受神的話語呢?
[00:16:10.540 --> 00:16:12.540]  今天我見到教會
[00:16:12.540 --> 00:16:14.240]  它面對的危機
[00:16:14.240 --> 00:16:16.640]  不單單是信徒減少
[00:16:16.640 --> 00:16:19.140]  因為都有不少人離開
[00:16:19.140 --> 00:16:24.440]  我也已經是上水塘有兩個的家庭
[00:16:24.440 --> 00:16:26.540]  我是接觸到他們的
[00:16:26.540 --> 00:16:28.640]  他們原來都是回上水塘的
[00:16:28.640 --> 00:16:31.940]  有一個家庭就是在牛津
[00:16:31.940 --> 00:16:33.240]  有一個家庭
[00:16:33.240 --> 00:16:35.040]  它的中文名我不會讀
[00:16:35.040 --> 00:16:36.540]  幸好是英文拼音
[00:16:36.540 --> 00:16:39.340]  它是在北愛爾蘭的
[00:16:39.340 --> 00:16:42.240]  今天這個教會這邊的危機
[00:16:42.240 --> 00:16:44.740]  人數上面會有減少
[00:16:44.740 --> 00:16:46.940]  但是最大的危機是什麼?
[00:16:46.940 --> 00:16:49.040]  是信徒的生命不能成長
[00:16:49.040 --> 00:16:51.940]  他生命不能成長、不能茁壯的時候
[00:16:51.940 --> 00:16:53.840]  就很容易有軟弱
[00:16:53.840 --> 00:16:58.740]  有很多營養不良的基督徒
[00:16:58.740 --> 00:17:02.640]  今天我們有沒有好好的追求真理呢?
[00:17:02.640 --> 00:17:07.840]  真理不單單是來扮演著外在指引的角色
[00:17:07.840 --> 00:17:10.640]  因為我們讀聖經不是讓我們單單知道
[00:17:10.640 --> 00:17:12.740]  哪些事情要去做、哪些事情不去做
[00:17:12.740 --> 00:17:14.440]  這個就是外在指引
[00:17:14.440 --> 00:17:15.540]  譬如十誡裏面
[00:17:15.540 --> 00:17:19.140]  不可姦淫、不可作假見證、不可起貪心
[00:17:19.140 --> 00:17:22.440]  這個是外在的指引
[00:17:22.440 --> 00:17:25.540]  但是不夠的
[00:17:25.540 --> 00:17:28.740]  《基本法》或者《法律條文》
[00:17:28.740 --> 00:17:32.440]  有些律師 所謂的大律師
[00:17:32.440 --> 00:17:34.440]  難道他們不知道法律嗎?
[00:17:34.440 --> 00:17:38.240]  但是怎麼樣?可能仍然是衰十六
[00:17:38.240 --> 00:17:42.440]  可能跟那些未成年的少女發生性行為
[00:17:42.440 --> 00:17:44.740]  你想一下 有些執法人員
[00:17:44.740 --> 00:17:47.740]  他們一樣去犯錯 是不是?
[00:17:47.740 --> 00:17:50.940]  他們不是不熟悉律法的
[00:17:50.940 --> 00:17:53.740]  他們會熟悉法律的 比你和我更加熟悉
[00:17:53.740 --> 00:17:54.740]  一樣去犯錯
[00:17:54.740 --> 00:17:56.740]  所以法律不單單是外在的指引
[00:17:56.740 --> 00:17:58.440]  我讀聖經就不同了
[00:17:58.440 --> 00:18:00.740]  我們有內在的更生
[00:18:00.740 --> 00:18:06.740]  原來神的話語是成為我們生命的力量
[00:18:06.740 --> 00:18:09.440]  當我們多讀 然後我們去實踐
[00:18:09.440 --> 00:18:11.540]  融入在我們生命當中的時候
[00:18:11.540 --> 00:18:13.640]  那你就有那個力量
[00:18:13.640 --> 00:18:16.040]  靈奶嘛 喝了奶的時候
[00:18:16.040 --> 00:18:17.940]  那些奶好像不見了
[00:18:17.940 --> 00:18:21.440]  但就是成為他生命裏面的那種營養素
[00:18:21.440 --> 00:18:23.440]  所以這個是很重要的
[00:18:23.440 --> 00:18:27.740]  所以只有將知識內在化
[00:18:27.740 --> 00:18:30.740]  才能夠影響我們的生命
[00:18:30.740 --> 00:18:33.440]  這個是很重要的
[00:18:33.440 --> 00:18:35.440]  所以求神來幫助我們
[00:18:35.440 --> 00:18:39.740]  我們不單單要有頭腦上的知識
