
[00:00:00.000 --> 00:00:02.000]  好,大英姊妹,平安!
[00:02:30.000 --> 00:02:36.000]  我發現,經文裏面真的是一物相成
[00:02:36.000 --> 00:02:40.000]  而我被編排,說是第六章
[00:02:40.000 --> 00:02:42.000]  去到第八章
[00:02:42.000 --> 00:02:47.000]  嘩!今天有這麼多時間
[00:02:47.000 --> 00:02:50.000]  可以聽到這麼多篇聖經
[00:02:50.000 --> 00:02:54.000]  所以,也是一個領袖
[00:02:54.000 --> 00:02:57.000]  來到跟大家分享
[00:02:57.000 --> 00:03:02.000]  我看到領袖有兩個重點跟大家分享
[00:03:02.000 --> 00:03:09.000]  第一,同心合意是帶來影響的
[00:03:09.000 --> 00:03:15.000]  第二,就是生命是帶來影響的力量
[00:03:15.000 --> 00:03:20.000]  同心合意,我發現在前五章
[00:03:20.000 --> 00:03:22.000]  今天我們由第六章開始
[00:03:22.000 --> 00:03:26.000]  前五章是重複的這個字
[00:03:26.000 --> 00:03:28.000]  由第一章開始
[00:03:28.000 --> 00:03:32.000]  使徒耶穌母親瑪利亞
[00:03:32.000 --> 00:03:34.000]  聚集在馬可樓祈禱的時候
[00:03:34.000 --> 00:03:35.000]  我們彈出來
[00:03:35.000 --> 00:03:39.000]  是的,他們已經是同心合意
[00:03:39.000 --> 00:03:42.000]  來懇切祈禱的了
[00:03:42.000 --> 00:03:44.000]  好,接著第二章
[00:03:44.000 --> 00:03:48.000]  他們經歷了五巡節
[00:03:48.000 --> 00:03:51.000]  五巡節之後,他們建立了教會
[00:03:51.000 --> 00:03:53.000]  因為帶了很多人信主
[00:03:53.000 --> 00:03:55.000]  建立了初期的教會
[00:03:55.000 --> 00:03:56.000]  他們一起生活
[00:03:56.000 --> 00:03:59.000]  他們每一天就是懇切地
[00:03:59.000 --> 00:04:00.000]  同心合意
[00:04:00.000 --> 00:04:03.000]  懇切地去敬拜神
[00:04:03.000 --> 00:04:05.000]  一起去生活
[00:04:05.000 --> 00:04:07.000]  好,接著到第四章的時候
[00:04:07.000 --> 00:04:12.000]  門徒他們經歷過一些難處
[00:04:12.000 --> 00:04:14.000]  被人捉拿過
[00:04:14.000 --> 00:04:17.000]  但是,他們都同心合意
[00:04:17.000 --> 00:04:21.000]  去宣告神是行神志
[00:04:21.000 --> 00:04:23.000]  神是奇蹟的神
[00:04:23.000 --> 00:04:28.000]  他是那位帶領他們走出黑暗的神
[00:04:28.000 --> 00:04:31.000]  神的大能更加是他們經歷的
[00:04:31.000 --> 00:04:33.000]  他們再次充滿膽量
[00:04:33.000 --> 00:04:36.000]  都是因為同心合意
[00:04:36.000 --> 00:04:38.000]  一起經歷過艱難去禱告
[00:04:38.000 --> 00:04:40.000]  再次得到力量
[00:04:40.000 --> 00:04:42.000]  好,接著到第五節
[00:04:42.000 --> 00:04:43.000]  第五章的時候
[00:04:43.000 --> 00:04:47.000]  經歷過阿拿尼亞和撒菲拉這件事
[00:04:47.000 --> 00:04:49.000]  犯罪得罪神
[00:04:49.000 --> 00:04:53.000]  更加有個破口被仇敵佔據了
[00:04:53.000 --> 00:04:55.000]  攻擊了教會
[00:04:55.000 --> 00:04:58.000]  這件事他們經歷了之後
[00:04:58.000 --> 00:05:02.000]  仍然是同心合意走在一起
[00:05:02.000 --> 00:05:05.000]  神更加繼續去使用他們
[00:05:05.000 --> 00:05:07.000]  教會繼續去增長
[00:05:07.000 --> 00:05:10.000]  好,到了第六章
[00:05:10.000 --> 00:05:12.000]  到了第六章的時候
[00:05:12.000 --> 00:05:13.000]  那個同心合意
[00:05:13.000 --> 00:05:17.000]  我們看到是福音的爆破力量
[00:05:17.000 --> 00:05:21.000]  由最初是未經歷聖靈充滿
[00:05:21.000 --> 00:05:23.000]  一起同心合意去禱告
[00:05:23.000 --> 00:05:25.000]  去等候發生什麼事
[00:05:25.000 --> 00:05:29.000]  耶穌叫他們一起去聚集的時候
[00:05:29.000 --> 00:05:30.000]  他們就很聽話
[00:05:30.000 --> 00:05:33.000]  走在一起,同心合意
[00:05:33.000 --> 00:05:34.000]  然後經歷聖靈充滿
[00:05:34.000 --> 00:05:36.000]  然後經歷過聖靈充滿
[00:05:36.000 --> 00:05:37.000]  如何帶領他們
[00:05:37.000 --> 00:05:40.000]  教會如何經歷人數的增多
[00:05:40.000 --> 00:05:41.000]  帶領很多人信主
[00:05:41.000 --> 00:05:43.000]  但是過程中
[00:05:43.000 --> 00:05:46.000]  是經歷艱難、艱辛攻擊
[00:05:46.000 --> 00:05:49.000]  甚至教會外部有勢力攻擊
[00:05:49.000 --> 00:05:53.000]  內部也有麻煩事
[00:05:53.000 --> 00:05:56.000]  走在一起,同心合意
[00:05:56.000 --> 00:05:57.000]  原來在第六章的時候
[00:05:57.000 --> 00:05:59.000]  告訴我們第一節
[00:05:59.000 --> 00:06:05.000]  他說當時門徒增多
[00:06:05.000 --> 00:06:07.000]  有多少呢
[00:06:07.000 --> 00:06:08.000]  在第二章
[00:06:08.000 --> 00:06:09.000]  我們知道
[00:06:09.000 --> 00:06:11.000]  彼得第一場報道會裡
[00:06:11.000 --> 00:06:12.000]  帶領多少人信主
[00:06:12.000 --> 00:06:13.000]  有沒有印象
[00:06:13.000 --> 00:06:15.000]  三千人信主
[00:06:15.000 --> 00:06:19.000]  然後他們又經歷了很大的復興
[00:06:19.000 --> 00:06:21.000]  在第四章裡說到
[00:06:21.000 --> 00:06:25.000]  帶領了五千男丁信主
[00:06:25.000 --> 00:06:27.000]  未計婦女
[00:06:27.000 --> 00:06:30.000]  未計一個家庭信主
[00:06:30.000 --> 00:06:32.000]  還有聖經說過
[00:06:32.000 --> 00:06:35.000]  他們不斷增加人數
[00:06:35.000 --> 00:06:37.000]  人數天天加增
[00:06:37.000 --> 00:06:42.000]  門徒和連男帶女的信主人數不斷增加
[00:06:42.000 --> 00:06:44.000]  這些未計在內
[00:06:44.000 --> 00:06:45.000]  保守估計
[00:06:45.000 --> 00:06:50.000]  當時已經是一萬多人的教會
[00:06:50.000 --> 00:06:53.000]  由零到一萬多人的教會
[00:06:53.000 --> 00:06:56.000]  當中也有不同的人種
[00:06:56.000 --> 00:06:58.000]  因為在第二章裡告訴我們
[00:06:58.000 --> 00:07:01.000]  有很多外地的希臘
[00:07:01.000 --> 00:07:02.000]  說希臘話
[00:07:02.000 --> 00:07:04.000]  有不同語言的人
[00:07:04.000 --> 00:07:06.000]  走到他們當中
[00:07:06.000 --> 00:07:08.000]  去到耶路撒冷
[00:07:08.000 --> 00:07:09.000]  我們看到
[00:07:09.000 --> 00:07:11.000]  當時原來有一些
[00:07:11.000 --> 00:07:13.000]  不同的猶太人在當中
[00:07:13.000 --> 00:07:14.000]  包括第一
[00:07:14.000 --> 00:07:17.000]  本土在耶路撒冷的猶太人
[00:07:17.000 --> 00:07:20.000]  他們是說希伯來話的
[00:07:20.000 --> 00:07:23.000]  有來自巴勒斯坦的猶太人
[00:07:23.000 --> 00:07:26.000]  他們說古傳下來的阿蘭語
[00:07:26.000 --> 00:07:30.000]  跟著也有外國來的其他的猶太人
[00:07:30.000 --> 00:07:32.000]  說希臘話的
[00:07:32.000 --> 00:07:37.000]  變成他們也有不同的種族混在一起
[00:07:37.000 --> 00:07:43.000]  當中有很多不同的問題也會發生
[00:07:43.000 --> 00:07:44.000]  人與人之間
[00:07:44.000 --> 00:07:46.000]  原來很真實的聖經告訴我們
[00:07:46.000 --> 00:07:47.000]  人與人之間
[00:07:47.000 --> 00:07:53.000]  人的不同是會有不適合大家的時候
[00:07:53.000 --> 00:07:56.000]  說當時有一些希臘話的
[00:07:56.000 --> 00:07:59.000]  跟希伯來話的文化上
[00:07:59.000 --> 00:08:01.000]  語言不通
[00:08:01.000 --> 00:08:03.000]  很多的可能誤會
[00:08:03.000 --> 00:08:05.000]  甚至他們原來有一些人
[00:08:05.000 --> 00:08:07.000]  會忽略了某些人
[00:08:07.000 --> 00:08:10.000]  而當中有一個投訴出現
[00:08:10.000 --> 00:08:12.000]  就是聖經告訴我們
[00:08:12.000 --> 00:08:15.000]  有一些希臘話的猶太人
[00:08:15.000 --> 00:08:18.000]  的寡婦被忽略了
[00:08:18.000 --> 00:08:23.000]  他們應該是有一些份量的飯吃
[00:08:23.000 --> 00:08:26.000]  但是竟然忽略了他們的日常供應
[00:08:26.000 --> 00:08:30.000]  生活上的必需品是忽略了他們的
[00:08:30.000 --> 00:08:35.000]  因為當時門徒生活是繁脈、公用
[00:08:35.000 --> 00:08:37.000]  大家是平等的
[00:08:37.000 --> 00:08:40.000]  每一個部分都是平等去分配的
[00:08:40.000 --> 00:08:42.000]  有不平等的時候
[00:08:42.000 --> 00:08:45.000]  就真的不開心了
[00:08:45.000 --> 00:08:47.000]  所以就要投訴了
[00:08:47.000 --> 00:08:50.000]  投訴到使徒裏面
[00:08:50.000 --> 00:08:54.000]  他們需要有一些解決方法
[00:08:54.000 --> 00:08:57.000]  解決方法是怎樣呢
[00:08:57.000 --> 00:08:59.000]  我們又看一看
[00:08:59.000 --> 00:09:03.000]  我們一起看第二至第六節
[00:09:03.000 --> 00:09:06.000]  使徒就叫到所有人來
[00:09:06.000 --> 00:09:08.000]  一起去談一下
[00:09:08.000 --> 00:09:10.000]  怎樣去解決這些事
[00:09:10.000 --> 00:09:12.000]  就是我們說的
[00:09:12.000 --> 00:09:14.000]  像不像我們的會友大會
[00:09:14.000 --> 00:09:17.000]  所有的人要一起去知道這件事
[00:09:17.000 --> 00:09:19.000]  以及要解決
[00:09:19.000 --> 00:09:20.000]  怎樣解決呢
[00:09:20.000 --> 00:09:22.000]  就是要選一些人出來
[00:09:22.000 --> 00:09:25.000]  去分擔這些工作
[00:09:25.000 --> 00:09:27.000]  因為使徒他的職責很清楚
[00:09:27.000 --> 00:09:28.000]  就是做什麼的
[00:09:28.000 --> 00:09:32.000]  要祈禱、傳道為事
[00:09:32.000 --> 00:09:34.000]  這些行政事務
[00:09:34.000 --> 00:09:36.000]  所謂收入稅稅的事務
[00:09:36.000 --> 00:09:37.000]  派飯
[00:09:37.000 --> 00:09:39.000]  誰漏湯
[00:09:39.000 --> 00:09:41.000]  誰沒碗筷
[00:09:41.000 --> 00:09:44.000]  這些事真的很吃力
[00:09:44.000 --> 00:09:46.000]  有時候又要溝通
[00:09:46.000 --> 00:09:49.000]  接著又有很多人
[00:09:49.000 --> 00:09:53.000]  要去處理物流
[00:09:53.000 --> 00:09:56.000]  所以使徒根本就沒有這個空間
[00:09:56.000 --> 00:09:58.000]  去做這些行政的安排
[00:09:58.000 --> 00:10:01.000]  所以選了七個人出來
[00:10:01.000 --> 00:10:03.000]  去分擔這些工作
[00:10:03.000 --> 00:10:06.000]  這七個人有特性的
[00:10:06.000 --> 00:10:08.000]  第三節告訴我們
[00:10:08.000 --> 00:10:10.000]  他們是怎樣的
[00:10:10.000 --> 00:10:12.000]  他們是有好明星
[00:10:12.000 --> 00:10:14.000]  被聖靈充滿
[00:10:14.000 --> 00:10:16.000]  以及智慧充足的人
[00:10:16.000 --> 00:10:18.000]  去管理這些事
[00:10:18.000 --> 00:10:22.000]  原來管飯也要有智慧
[00:10:22.000 --> 00:10:25.000]  管飯也要被聖靈充滿
[00:10:25.000 --> 00:10:28.000]  管飯吃也要有好明星
[00:10:28.000 --> 00:10:30.000]  原來他們都是擔當一個
[00:10:30.000 --> 00:10:34.000]  很重要領袖的位置
[00:10:34.000 --> 00:10:36.000]  除了使徒之外
[00:10:36.000 --> 00:10:38.000]  即使崗位
[00:10:38.000 --> 00:10:43.000]  都是一份榮譽
[00:10:43.000 --> 00:10:45.000]  能夠去侍奉
[00:10:45.000 --> 00:10:47.000]  是一份榮譽
[00:10:47.000 --> 00:10:49.000]  我們看到
[00:10:49.000 --> 00:10:51.000]  就是這幾個人
[00:10:51.000 --> 00:10:54.000]  去分擔了這個工作
[00:10:54.000 --> 00:10:56.000]  然後也看到
[00:10:56.000 --> 00:10:58.000]  第五節
[00:10:58.000 --> 00:11:01.000]  說到選了一個人物出來
[00:11:01.000 --> 00:11:03.000]  這個是很主要的人物
[00:11:03.000 --> 00:11:06.000]  我們今天要去認識的
[00:11:06.000 --> 00:11:08.000]  就是史提反
[00:11:08.000 --> 00:11:11.000]  他在這七位當中是排頭位
[00:11:11.000 --> 00:11:15.000]  也有形容他的屬靈品格
[00:11:15.000 --> 00:11:17.000]  第一就是大有信心
[00:11:17.000 --> 00:11:19.000]  聖靈充滿
[00:11:19.000 --> 00:11:22.000]  他大有信心和聖靈充滿
[00:11:22.000 --> 00:11:24.000]  已經是重複了
[00:11:24.000 --> 00:11:26.000]  每個人都被聖靈充滿
[00:11:26.000 --> 00:11:28.000]  他多一樣東西
[00:11:28.000 --> 00:11:30.000]  大有信心
[00:11:30.000 --> 00:11:33.000]  第二位就是肥利
[00:11:33.000 --> 00:11:37.000]  肥利也在第六至第八章出現過
[00:11:37.000 --> 00:11:39.000]  特別是第八章
[00:11:39.000 --> 00:11:43.000]  肥利會專注去說他的事蹟
[00:11:43.000 --> 00:11:46.000]  接著有伯羅哥羅
[00:11:46.000 --> 00:11:47.000]  尼加拿
[00:11:47.000 --> 00:11:48.000]  提門
[00:11:48.000 --> 00:11:49.000]  巴米拿
[00:11:49.000 --> 00:11:52.000]  以及安提柯人
[00:11:52.000 --> 00:11:54.000]  尼戈拉
[00:11:54.000 --> 00:11:56.000]  我們讀完這個聖經
[00:11:56.000 --> 00:11:58.000]  其實他們的名字都沒有什麼印象
[00:11:58.000 --> 00:12:00.000]  就在這裡提他們的名字
[00:12:00.000 --> 00:12:04.000]  之後的聖經都沒有這幾個人出現
[00:12:04.000 --> 00:12:06.000]  那就很特別了
[00:12:06.000 --> 00:12:10.000]  史提反和肥利在當中
[00:12:10.000 --> 00:12:14.000]  上帝有什麼啟示給我們呢
[00:12:14.000 --> 00:12:16.000]  他們都是被
[00:12:16.000 --> 00:12:19.000]  每一個都有按守禮
[00:12:19.000 --> 00:12:21.000]  按在他頭上
[00:12:21.000 --> 00:12:24.000]  這兩個生命為什麼這麼獨特
[00:12:24.000 --> 00:12:26.000]  只有《使徒行傳》聖經裡
[00:12:26.000 --> 00:12:28.000]  有記載他們的事蹟呢
[00:12:28.000 --> 00:12:29.000]  好
[00:12:29.000 --> 00:12:31.000]  這個我們待會要留意了
[00:12:31.000 --> 00:12:34.000]  我們知道
[00:12:34.000 --> 00:12:35.000]  看一件事
[00:12:35.000 --> 00:12:37.000]  這七個人
[00:12:37.000 --> 00:12:40.000]  他們的背景
[00:12:40.000 --> 00:12:42.000]  他們是什麼背景呢
[00:12:42.000 --> 00:12:43.000]  剛才說
[00:12:43.000 --> 00:12:45.000]  一班的人
[00:12:45.000 --> 00:12:46.000]  是什麼人
[00:12:46.000 --> 00:12:47.000]  是希臘人
[00:12:47.000 --> 00:12:50.000]  是希臘的寡婦出現了狀況
[00:12:50.000 --> 00:12:51.000]  被忽略了
[00:12:51.000 --> 00:12:52.000]  所以
[00:12:52.000 --> 00:12:54.000]  看他們的名字
[00:12:54.000 --> 00:12:58.000]  是希臘文的名字
[00:12:58.000 --> 00:13:00.000]  是希臘的名字
[00:13:00.000 --> 00:13:02.000]  他們是沒有猶太名字的
[00:13:02.000 --> 00:13:03.000]  這七個人
[00:13:03.000 --> 00:13:04.000]  就是說
[00:13:04.000 --> 00:13:06.000]  他們跟這些寡婦的背景是一模一樣
[00:13:06.000 --> 00:13:08.000]  是從外地來的
[00:13:08.000 --> 00:13:11.000]  說希臘話的猶太人
[00:13:11.000 --> 00:13:14.000]  而他們自己話的人
[00:13:14.000 --> 00:13:15.000]  他們對自己話的人
[00:13:15.000 --> 00:13:17.000]  真的很有智慧
[00:13:17.000 --> 00:13:19.000]  這件事也很合理
[00:13:19.000 --> 00:13:20.000]  然後
[00:13:20.000 --> 00:13:22.000]  他們是怎麼樣呢
[00:13:22.000 --> 00:13:24.000]  是真的做到事的
[00:13:24.000 --> 00:13:26.000]  其實說多一點
[00:13:26.000 --> 00:13:28.000]  就是那個執事
[00:13:28.000 --> 00:13:29.000]  其實我們說
[00:13:29.000 --> 00:13:31.000]  我們教會的執事
[00:13:31.000 --> 00:13:33.000]  原來源於這個聖經來的
[00:13:33.000 --> 00:13:35.000]  執事的希臘文
[00:13:35.000 --> 00:13:38.000]  是解釋服事的人
[00:13:38.000 --> 00:13:40.000]  英文是servant
[00:13:40.000 --> 00:13:43.000]  就是diconus
[00:13:43.000 --> 00:13:45.000]  如果diconia
[00:13:45.000 --> 00:13:47.000]  就是說他們服事的工作
[00:13:47.000 --> 00:13:49.000]  就是我們現在基督教界
[00:13:49.000 --> 00:13:51.000]  也會說那個社關服事
[00:13:51.000 --> 00:13:52.000]  原來社關服事
[00:13:52.000 --> 00:13:56.000]  也都源自於執事這個字
[00:13:56.000 --> 00:13:58.000]  執事就是人
[00:13:58.000 --> 00:13:59.000]  diconus
[00:13:59.000 --> 00:14:01.000]  diconia就是他的工作
[00:14:01.000 --> 00:14:02.000]  所以
[00:14:02.000 --> 00:14:03.000]  我們看到
[00:14:03.000 --> 00:14:05.000]  原來執事
[00:14:05.000 --> 00:14:07.000]  他很重要
[00:14:07.000 --> 00:14:09.000]  教會的執事也很重要
[00:14:09.000 --> 00:14:10.000]  而執事做到事
[00:14:10.000 --> 00:14:11.000]  就會見到
[00:14:11.000 --> 00:14:12.000]  有果效
[00:14:12.000 --> 00:14:14.000]  在那裡是怎樣呢
[00:14:14.000 --> 00:14:16.000]  我們看一看經文
[00:14:16.000 --> 00:14:17.000]  就是說
[00:14:17.000 --> 00:14:19.000]  神的道興旺起來
[00:14:19.000 --> 00:14:21.000]  在耶路撒冷
[00:14:21.000 --> 00:14:25.000]  門徒數目加增的甚多
[00:14:25.000 --> 00:14:30.000]  也有許多祭司信從了者道
[00:14:30.000 --> 00:14:31.000]  哇
[00:14:31.000 --> 00:14:35.000]  原來教會的問題解決到了
[00:14:35.000 --> 00:14:38.000]  大家又走在一起了
[00:14:38.000 --> 00:14:41.000]  又在同心合意的時候
[00:14:41.000 --> 00:14:44.000]  神的道又再興起
[00:14:44.000 --> 00:14:45.000]  我們看到
[00:14:45.000 --> 00:14:47.000]  從第二章開始
[00:14:47.000 --> 00:14:49.000]  二章開始教會被建立
[00:14:49.000 --> 00:14:51.000]  同心合意走在一起
[00:14:51.000 --> 00:14:54.000]  然後教會去增長
[00:14:54.000 --> 00:14:56.000]  有不同的狀況出現
[00:14:56.000 --> 00:14:57.000]  去到第六章
[00:14:57.000 --> 00:14:58.000]  仍然有狀況
[00:14:58.000 --> 00:15:01.000]  都是內部的狀況
[00:15:01.000 --> 00:15:03.000]  但是
[00:15:03.000 --> 00:15:06.000]  這些事情解決了之後怎樣
[00:15:06.000 --> 00:15:08.000]  繼續去
[00:15:08.000 --> 00:15:10.000]  教會繼續去成長
[00:15:10.000 --> 00:15:13.000]  繼續去走在聖靈的帶領
[00:15:13.000 --> 00:15:18.000]  走在基督要去教會走的路裡面
[00:15:18.000 --> 00:15:22.000]  帶領更多人要去歸向主
[00:15:22.000 --> 00:15:24.000]  去認識基督
[00:15:24.000 --> 00:15:27.000]  門徒的數目亦都去加增
[00:15:27.000 --> 00:15:28.000]  還有
[00:15:28.000 --> 00:15:29.000]  祭司
[00:15:29.000 --> 00:15:31.000]  祭司是當時
[00:15:31.000 --> 00:15:34.000]  是很難信主的一群
[00:15:34.000 --> 00:15:39.000]  亦都是攻擊門徒的一個帶領者
[00:15:39.000 --> 00:15:42.000]  在之前的第四第五章裡面
[00:15:42.000 --> 00:15:43.000]  講的攻擊
[00:15:43.000 --> 00:15:45.000]  就不是那些信徒
[00:15:45.000 --> 00:15:48.000]  那些宗教領袖所發起
[00:15:48.000 --> 00:15:50.000]  來去攻擊
[00:15:50.000 --> 00:15:52.000]  但是竟然他們當中
[00:15:52.000 --> 00:15:55.000]  有祭司是信主的
[00:15:55.000 --> 00:15:57.000]  所以神的工作是很大能
[00:15:57.000 --> 00:15:59.000]  只是短短幾節經文
[00:15:59.000 --> 00:16:01.000]  已經揭示了給我們看到
[00:16:01.000 --> 00:16:04.000]  同心合意帶來的那種影響
[00:16:04.000 --> 00:16:05.000]  是有多大
[00:16:05.000 --> 00:16:07.000]  就是福音那種爆破力量
[00:16:07.000 --> 00:16:09.000]  是有多大
[00:16:09.000 --> 00:16:12.000]  史提反也是得著因為能力
[00:16:12.000 --> 00:16:15.000]  在民間行很多大臣職騎士
[00:16:15.000 --> 00:16:18.000]  看到這件事就是很突破性
[00:16:18.000 --> 00:16:20.000]  在聖靈裡面原來沒有限制的
[00:16:20.000 --> 00:16:24.000]  執事原是做行政的
[00:16:24.000 --> 00:16:27.000]  但是史提反他大有信心
[00:16:27.000 --> 00:16:29.000]  神就給他恩賜
[00:16:29.000 --> 00:16:32.000]  聖靈就充滿給他更多的恩賜
[00:16:32.000 --> 00:16:35.000]  不單止在行政上面有恩賜
[00:16:35.000 --> 00:16:38.000]  還有在牧羊宣講上面都有恩賜
[00:16:38.000 --> 00:16:43.000]  還有是使徒所行的神職騎士
[00:16:43.000 --> 00:16:47.000]  就是說是沒有一個限制
[00:16:47.000 --> 00:16:50.000]  你的身份你的服事的範圍
[00:16:50.000 --> 00:16:53.000]  如果在神的使用底下是沒有限制的
[00:16:53.000 --> 00:16:56.000]  不會因為你是不是讀過神學
[00:16:56.000 --> 00:17:00.000]  你是不是揀選了你是做這個職事
[00:17:00.000 --> 00:17:02.000]  原來神要使用的時候
[00:17:02.000 --> 00:17:06.000]  是可以被神去使用的
[00:17:06.000 --> 00:17:08.000]  做宣教士
[00:17:08.000 --> 00:17:11.000]  是不是一定要目過會
[00:17:11.000 --> 00:17:12.000]  才去宣教士呢
[00:17:12.000 --> 00:17:14.000]  原來又不一定
[00:17:14.000 --> 00:17:16.000]  如果真的聖靈去揀選
[00:17:16.000 --> 00:17:18.000]  去帶領他的時候
[00:17:18.000 --> 00:17:21.000]  神一樣是這樣去充滿他
[00:17:21.000 --> 00:17:24.000]  給他有的恩賜
[00:17:24.000 --> 00:17:28.000]  需要有的恩賜去服事
[00:17:28.000 --> 00:17:31.000]  教會裡面有不同的考驗
[00:17:31.000 --> 00:17:34.000]  我看到我是2009年
[00:17:34.000 --> 00:17:36.000]  神學畢業
[00:17:36.000 --> 00:17:40.000]  是讀中國宣道神學院的
[00:17:40.000 --> 00:17:43.000]  當時這個神學院
[00:17:43.000 --> 00:17:47.000]  都有很多的讓我啟迪
[00:17:47.000 --> 00:17:50.000]  然後出來木會
[00:17:50.000 --> 00:17:54.000]  木會之後發現有很多的精彩
[00:17:54.000 --> 00:17:56.000]  是神學院沒有教你的東西
[00:17:56.000 --> 00:17:59.000]  特別是人與人之間的相遇
[00:17:59.000 --> 00:18:03.000]  有不同人的組合
[00:18:03.000 --> 00:18:05.000]  不同人的特性
[00:18:05.000 --> 00:18:08.000]  好像講希伯來話
[00:18:08.000 --> 00:18:10.000]  跟希臘話
[00:18:10.000 --> 00:18:12.000]  又跟雅蘭語
[00:18:12.000 --> 00:18:14.000]  雖然大家是講廣東話
[00:18:14.000 --> 00:18:19.000]  但似乎都是來自不同的星球
[00:18:19.000 --> 00:18:22.000]  可能你說的東西
[00:18:22.000 --> 00:18:23.000]  跟他說的東西
[00:18:23.000 --> 00:18:26.000]  大家都是說那樣東西
[00:18:26.000 --> 00:18:28.000]  但原來是大家說不同的東西
[00:18:28.000 --> 00:18:29.000]  雞同鴨講
[00:18:29.000 --> 00:18:30.000]  不知道大家有沒有試過
[00:18:30.000 --> 00:18:31.000]  明明我說什麼
[00:18:31.000 --> 00:18:33.000]  原來是會真的這樣
[00:18:33.000 --> 00:18:36.000]  而當中有很多的誤解
[00:18:36.000 --> 00:18:39.000]  有些有理講不清的東西
[00:18:39.000 --> 00:18:41.000]  很多時候都會發生
[00:18:41.000 --> 00:18:42.000]  很常見的
[00:18:42.000 --> 00:18:44.000]  每間教會都是這樣
[00:18:44.000 --> 00:18:47.000]  因為人有不同的想法
[00:18:47.000 --> 00:18:48.000]  不同的前設
[00:18:48.000 --> 00:18:50.000]  不同的背景
[00:18:50.000 --> 00:18:52.000]  都會有這樣的狀況
[00:18:52.000 --> 00:18:53.000]  但我會覺得
[00:18:53.000 --> 00:18:55.000]  做木職
[00:18:55.000 --> 00:18:56.000]  做傳道人
[00:18:56.000 --> 00:18:59.000]  這些面對的事情是包了的
[00:18:59.000 --> 00:19:01.000]  是一個包裝來的
[00:19:01.000 --> 00:19:03.000]  所以沒有什麼問題
[00:19:03.000 --> 00:19:04.000]  但對我來說
[00:19:04.000 --> 00:19:05.000]  我發現一件事
[00:19:05.000 --> 00:19:08.000]  如果同工隊伍不行的話
[00:19:08.000 --> 00:19:11.000]  就真的不用做了
[00:19:11.000 --> 00:19:12.000]  我講什麼
[00:19:12.000 --> 00:19:15.000]  因為同心合意
[00:19:15.000 --> 00:19:18.000]  就是一起去建立一個團隊
[00:19:18.000 --> 00:19:20.000]  那個重要性
